Gujarati,Bengali
કાઉન્ટર-લૂપ ટેસ્ટ,পাল্টা লুপ পরীক্ষা
ઢીલી રીતે જોડાયેલી,ঢিলেঢালাভাবে মিলিত
લોસલેસ કમ્પ્રેશન,ক্ষতিহীন কম্প্রেশন
હાસે કમ્પ્રેશન,হ্যাসে কম্প্রেশন
ઓછી બાઈટ,কম বাইট
નિમ્ન સ્તરની ભાષા,নিম্ন স্তরের ভাষা
નીચા પાસ ફિલ્ટર,কম পাস ফিল্টার
"1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ","1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
"1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)","1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
"1. મશીન, 2. મશીન","1. মেশিন, 2. মেশিন"
મશીન સરનામું,মেশিন ঠিকানা
"1. મશીન કોડ, 2. મશીન કોડ","1. মেশিন কোড, 2. মেশিন কোড"
મશીન વ્હીલ,মেশিন চাকা
યાંત્રિક ભાષા,যান্ত্রিক ভাষা
યાંત્રિક સોફ્ટવેર,যান্ত্রিক সফ্টওয়্যার
ઉપકરણ ભૂલ,ডিভাইস ত্রুটি
મશીન નિષ્ક્રિય સમય,মেশিন অলস সময়
મશીન ભાષા,মেশিন ভাষা
મેન્યુઅલ,ম্যানুয়াল
મશીન સેન્સ,মেশিন সেন্স
"1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ","1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
મશીન લર્નિંગ,মেশিন লার্নিং
મશીન કામગીરી,মেশিন অপারেশন
મશીન ભાષા,মেশিন ভাষা
મશીન કામગીરી,মেশিন কর্মক্ষমতা
મશીન સિમ્યુલેશન,মেশিন সিমুলেশন
મશીન હાઇજેક કરવાનો સમય,মেশিন হাইজ্যাকিং সময়
મશીન અનુવાદ,যন্ত্রানুবাদ
મશીન શબ્દો,মেশিন শব্দ
મેક્રો સૂચના,ম্যাক্রো নির্দেশ
મેક્રો સ્કેલ,ম্যাক্রো স্কেল
માસ એસેમ્બલીંગ પ્રોગ્રામ,গণ সমাবেশ কর্মসূচি
કુલ કૉલ,স্থূল কল
"1.મેક્રો કોડ, 2.મેક્રો કોડ","1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
મેક્રો આદેશ,ম্যাক্রো কমান্ড
મેક્રો ઘોષણા,ম্যাক্রো ঘোষণা
મેક્રો વ્યાખ્યા,ম্যাক্রো সংজ্ঞা
મેક્રો ફ્લો ચાર્ટ,ম্যাক্রো ফ্লো চার্ট
મેક્રો જનરેટર,ম্যাক্রো জেনারেটর
મેક્રો સૂચના,ম্যাক্রো নির্দেশ
સ્થૂળ ભાષા,স্থূল ভাষা
મેક્રો લાઇબ્રેરી,ম্যাক্রো লাইব্রেরি
મેક્રો પરિમાણ,ম্যাক্রো প্যারামিটার
મેક્રો પ્રોસેસિંગ,ম্যাক্রো প্রক্রিয়াকরণ
"1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર","1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
મેક્રો પ્રોગ્રામિંગ,ম্যাক্রো প্রোগ্রামিং
કુલ પ્રોટોટાઇપ,স্থূল প্রোটোটাইপ
"1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ","1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
મેગાબાઈટ (MB),মেগাবাইট (MB)
જાદુઈ પ્રતીક,জাদু প্রতীক
જાદુઈ સંખ્યા,জাদু সংখ্যা
ચુંબકીય બબલ મેમરી,চৌম্বকীয় বুদ্বুদ মেমরি
ચુંબકીય કાર્ડ,চৌম্বক কার্ড
"1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ","1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
ચુંબકીય પ્રતીક,চৌম্বকীয় প্রতীক
ચુંબકીય કોર સંગ્રહ,চৌম্বকীয় কোর স্টোরেজ
"1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક","1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
ચુંબકીય ડિસ્ક સરનામું,চৌম্বকীয় ডিস্ক ঠিকানা
ચુંબકીય ડિસ્ક મેમરી,চৌম্বকীয় ডিস্ক মেমরি
ચુંબકીય ડ્રમ,চৌম্বক ড্রাম
"1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ","1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
ચુંબકીય ટોચ,চৌম্বক শীর্ষ
ચુંબકીય શાહી,চৌম্বক কালি
મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
ચુંબકીય માધ્યમ,চৌম্বক মাধ্যম
ચુંબકીય વાંચન,চৌম্বকীয় পড়া
ચુંબકીય રેકોર્ડિંગ,চৌম্বকীয় রেকর্ডিং
ચુંબકીય સંગ્રહ,চৌম্বকীয় স্টোরেজ
ચુંબકીય પટ્ટી,তরিৎ - চৌম্বকীয় ফিতা
ચુંબકીય ટેપ,চৌম্বকীয় টেপ
ચુંબકીય ટેપ કારતૂસ,চৌম্বক টেপ কার্তুজ
ચુંબકીય ટેપ ડ્રાઇવ,চৌম্বকীয় টেপ ড্রাইভ
ચુંબકીય ટેપ પુરોગામી,চৌম্বক টেপ অগ্রদূত
ચુંબકીય ટેપ ગ્રંથપાલ,চৌম্বক টেপ গ্রন্থাগারিক
ચુંબકીય ટેપ ઍક્સેસ,চৌম্বকীয় টেপ অ্যাক্সেস
ચુંબકીય ટેપ એકમ,চৌম্বকীয় টেপ ইউনিট
"1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ","1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
ચુંબકીય માર્ગ,চৌম্বক পথ
ચુંબકીય ઓપ્ટિકલ સંગ્રહ,চৌম্বক অপটিক্যাল স্টোরেজ
"1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર","1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
ચુંબકીય વિકૃતિ,চৌম্বকীয় বিকৃতি
ચુંબકીય રીતે વિકૃત ટેબ્લેટ,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
"1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ","1. মেইল বক্স, 2. মেইল বক্স"
મેલ મર્જ,মেইল মার্জ
"1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ","1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
મુખ્ય ફ્રેમ,প্রধান ফ্রেম
"1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ","1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
"1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી","1. প্রধান মেমরি, 2. প্রধান মেমরি"
"1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ","1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
મુખ્ય સંગ્રહ,প্রধান স্টোরেজ
"1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ","1. প্রধান সুইচ, 2. প্রধান সুইচ"
"1. જાળવણી, 2. જાળવણી","1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
જાળવણી પેનલ,রক্ষণাবেক্ষণ প্যানেল
જાળવણી સમય,রক্ষণাবেক্ষণ সময়
મોટું વર્તુળ,বড় বৃত্ত
કી ઉપકરણ,কী ডিভাইস
મુખ્ય ચાવી,প্রধান কী
મુખ્ય સ્ટેજ,মূলমঞ্চ
મુખ્ય માળખું,প্রধান কাঠামো
મુખ્ય કાર્ય,প্রধান কাজ
બહુમતી ઘટક,সংখ্যাগরিষ্ঠ উপাদান
બહુમતી દરવાજો,সংখ্যাগরিষ্ঠ গেট
બહુમતી કામગીરી,সংখ্যাগরিষ্ঠ অপারেশন
વળતર સમયગાળો,প্রতিদান সময়কাল
ખોટી કામગીરી નિયમિત,ভুল অপারেশন রুটিন
સંચાલન વિકાસ,ব্যবস্থাপনা উন্নয়ন
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS)
મેનેજમેન્ટ વિજ્ઞાન,ব্যবস্থাপনা বিজ্ঞান
માન્ચેસ્ટર એન્કોડિંગ,ম্যানচেস্টার এনকোডিং
ગુણાકાર,গুণ
અંદાજિત ચલ,আনুমানিক পরিবর্তনশীল
અનુમાનિત અનુક્રમણિકા,অনুমানমূলক সূচক
માનવ મશીન સિમ્યુલેશન,মানুষের মেশিন সিমুলেশন
મેન્યુઅલ એડ્રેસ સ્વીચ,ম্যানুয়াল ঠিকানা সুইচ
મેન્યુઅલ વિશ્લેષણ,ম্যানুয়াল বিশ্লেষণ
મેન્યુઅલ કૉલ,ম্যানুয়াল কল
મેન્યુઅલ એન્ટ્રી,ম্যানুয়াল এন্ট্রি
"1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર","1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার"
"1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ","1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট"
મેન્યુઅલ કામગીરી,সংক্ষিপ্ত কাজ
ઘણા થી ઘણા સંબંધ,বহু থেকে বহু সম্পর্ক
મલ્ટી ડીકોડર,মাল্টি-ডিকোডার
નકશા પદ્ધતિ,মানচিত্র পদ্ধতি
મેપિંગ,ম্যাপিং
માર્જિન,মার্জিন
સીમાંત ભૂલ,প্রান্তিক ত্রুটি
સીમાંત પૂછપરછ,প্রান্তিক তদন্ত
સીમાંત કસોટી,প্রান্তিক পরীক্ষা
પ્રતીક શોધ,প্রতীক সনাক্তকরণ
સાઇન રીડિંગ,সাইন রিডিং
પ્રતીક સ્કેનિંગ,প্রতীক স্ক্যানিং
સાઇન સેન્સ,সাইন সেন্স
માર્કર,চিহ্নিতকারী
માર્કિંગ,চিহ্নিত করা
માર્કર તરંગ,মার্কার তরঙ্গ
માર્કોવ સાંકળ,মার্কভ চেইন
માર્કોવ સ્ત્રોત,মার্কভ উৎস
માર્કઅપ ભાષા,মার্কআপ ভাষা
મેસર,maser
મેસર,maser
"1.માસ્ક, 2. પડદો, 3. પડદો","1. মুখোশ, 2. পর্দা, 3. পর্দা"
"1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો","1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট"
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,মাস্ক প্রোগ্রামেবল ডিভাইস
કવર રજીસ્ટર,কভার রেজিস্টার
"1. કવર રોમ, 2. કવર રોમ","1. কভার রম, 2. কভার রম"
આવરણ,আবরণ
વિશાળ આંકડા,বিশাল পরিসংখ্যান
"1.માસ મેમરી, 2.માસ મેમરી","1. ভর মেমরি, 2. ভর মেমরি"
મોટા પાયે સમાંતર,ব্যাপকভাবে সমান্তরাল
સરદાર,প্রধান
માસ્ટર કાર્ડ,মাস্টার কার্ড
"1.હેડ વોચ, 2.કંટ્રોલ વોચ","1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি"
મુખ્ય કન્સોલ,প্রধান কনসোল
પ્રાઇમ ડેટા,প্রধান তথ্য
મુખ્ય રેખાકૃતિ,মাস্টার ডায়াগ্রাম
માસ્ટર ફાઇલ,প্রধান নথি
મુખ્ય જૂથ,প্রধান গ্রুপ
મુખ્ય કી,প্রধান চাবি
મુખ્ય પુસ્તકાલય ટેપ,প্রধান লাইব্রেরি টেপ
પ્રાઇમ પ્રોસેસર,প্রাইম প্রসেসর
મુખ્ય કાર્યક્રમ,ফ্ল্যাগশিপ প্রোগ্রাম
મુખ્ય કેન્દ્ર,প্রধান কেন্দ্র
"1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ","1.মাস্টার টেপ, 2.মাস্টার টেপ"
"1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ","1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল"
મુખ્ય ગૌણ ઉપકરણ,প্রধান অধস্তন ডিভাইস
મુખ્ય ગૌણ સિસ્ટમ,প্রধান অধস্তন ব্যবস্থা
"1. મેચ, 2. મેચ, 3. મળો","1. মিল, 2. মিল, 3. দেখা"
મેળ,ম্যাচ
ગાણિતિક પ્રોગ્રામિંગ,গাণিতিক প্রোগ্রামিং
ગાણિતિક સિમ્યુલેશન,গাণিতিক সিমুলেশন
"1.મેટ્રિક્સ, 2.મેટ્રિક્સ","1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স"
"1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર","1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার"
મેટ્રિક્સ સ્વીચ,ম্যাট্রিক্স সুইচ
મેટ્રિક્સ ટેબલ,ম্যাট্রিক্স টেবিল
મેક્સી કમ્પ્યુટર,ম্যাক্সি কম্পিউটার
મેક્સી કમ્પ્યુટર,ম্যাক্সি কম্পিউটার
ટોચનું તત્વ,শীর্ষ উপাদান
યોગપદ,যোগপ্যাড
મેક્સવેલ ડેમન,ম্যাক্সওয়েল ড্যামন
"1.મીન, 2.મીન","1.মান, 2.অর্থ"
અર્થ પુનઃપ્રાપ્તિ સમય,মানে পুনরুদ্ধারের সময়
નિષ્ફળતાનો અર્થ સમય,ব্যর্থতা মানে সময়
નિષ્ફળતાનો મધ્ય સમય (m t b f),ব্যর্থতার মধ্যবর্তী সময় (mt b f)
નિષ્ફળતાનો સમય,ব্যর্থতার সময় মানে
સમારકામ સરેરાશ સમય,মেরামতের গড় সময়
કરેક્શન મીન ટાઇમ (MTTR),সংশোধন গড় সময় (MTTR)
મધ્યમ સ્કેલ એકીકરણ (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
મધ્યમ એકીકરણ (MSI),মিডিয়াম ইন্টিগ্রেশন (MSI)
અર્થ શબ્દ સંગ્રહ ઉપકરણ,মানে টার্ম স্টোরেজ ডিভাইস
મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps),প্রতি সেকেন্ডে মেগা বিটস (Mbps)
ઘટક પદાર્થ,উপাদান বস্তু
ઘટક રેકોર્ડ,উপাদান রেকর্ড
"1.મેમરી, 2.મેમરી","1.স্মৃতি, 2.স্মৃতি"
"1.મેમરી એરે, 2.મેમરી એરે","1.মেমরি অ্যারে, 2.মেমরি অ্যারে"
"1.મેમરી ફંડ, 2.મેમરી બેંક","1. মেমরি ফান্ড, 2. মেমরি ব্যাংক"
"1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર","1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার"
"1.મેમરી બસ, 2. મેમરી બસ","1.মেমরি বাস, 2. মেমরি বাস"
મેમરી કાર્ડ,মেমরি কার্ড
મેમરી સેલ,মেমরি সেল
સ્મરણ શકિત નુકશાન,স্মৃতিশক্তি হ্রাস
"1.મેમરી કોર, 2.મેમરી કોર","1.মেমরি কোর, 2.মেমরি কোর"
મેમરી ચક્ર,মেমরি চক্র
"1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર","1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার"
"1.મેમરી ડમ્પ,2.મેમરી ડમ્પ","1.মেমরি ডাম্প, 2.মেমরি ডাম্প"
"1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ","1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ"
"1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો","1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম"
મેમરી સૂચના,মেমরি নির্দেশনা
"1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ","1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট"
"1.મેમરી મેપ, 2.મેમરી મેપ","1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ"
"1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O","1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O"
"1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ","1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল"
"1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ","1.মেমরি মডিউল, 2.মেমরি মডিউল"
"1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર","1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার"
મેમરી પાવર,স্মৃতি শক্তি
મેમરી રક્ષણ,মেমরি সুরক্ষা
"1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના","1.মেমরি রেফারেন্স নির্দেশ, 2.মেমরি রেফারেন্স নির্দেশ"
"1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ","1.মেমরি প্রোগ্রাম, 2.মেমরি প্রোগ্রাম"
"1.મેમરી યુનિટ, 2.મેમરી યુનિટ","1.মেমরি ইউনিট, 2.মেমরি ইউনিট"
મેનુ,তালিকা
મેનુ બાર,মেনু বার
મેનુ સંચાલિત,মেনু চালিত
મેનુ પસંદગી,মেনু নির্বাচন
મુખ્ય સંચાલિત કાર્યક્રમ,প্রধান চালিত প্রোগ্রাম
"1.સહજ, 2.મર્જ્ડ","1. অন্তর্নিহিত, 2. একত্রিত"
મર્જર એક્સચેન્જ સૉર્ટિંગ,মার্জার এক্সচেঞ্জ বাছাই
"1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી","1. একত্রীকরণ বাছাই, 2. ক্যাটালগ নির্বাচন"
"1. મર્જર, 2. મર્જર","1. একত্রীকরণ, 2. একত্রীকরণ"
જાળી નેટવર્ક,জালি নেটওয়ার্ক
મેસેજિંગ,মেসেজিং
સંદેશ,বার্তা
સંદેશ પ્રમાણીકરણ,বার্তা প্রমাণীকরণ
સંદેશ સેલ,বার্তা সেল
સંદેશ સર્કિટ,বার্তা সার্কিট
સંદેશ ફોર્મેટ,বার্তা বিন্যাস
સંદેશ પોર્ટ,বার্তা পোর্ট
સંદેશ મોડ,বার্তা মোড
મેસેજિંગ,মেসেজিং
"1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ","1.বার্তা বাছাই, 2.বার্তা বাছাই"
સંદેશ લાઇન,বার্তা লাইন
સંદેશ સ્વીચ,বার্তা সুইচ
સંદેશ ટેક્સ્ટ,বার্তার পাঠ্য
સંદેશ ટ્રાન્સફર એજન્ટ,বার্তা স্থানান্তর এজেন্ট
સુપર એસેમ્બલર,সুপার অ্যাসেম্বলার
મેટાક્લાસ,মেটাক্লাস
"1. વધુ સંકલન, 2. વધુ અર્થઘટન","1. আরও সংকলন, 2. আরও ব্যাখ্যা"
"1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ","1. আরও দোভাষী, 2. আরও কম্পাইলার"
બોલી,উপভাষা
"1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક","1.মেটা নেটওয়ার্ক, 2.মেটা নেটওয়ার্ক"
સરમુખત્યારશાહી,একনায়কত্ব
પ્રક્રિયા,প্রক্রিয়া
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
સૂક્ષ્મ,মাইক্রো
"1.માઈક્રોકોડ,2.માઈક્રોકોડ","1.মাইক্রোকোড, 2.মাইক্রোকোড"
માઇક્રો કોમ્પ્યુટર,মাইক্রোকম্পিউটার
માઇક્રો કંટ્રોલર,মাইক্রো কন্ট্রোলার
સૂક્ષ્મ ચક્ર,মাইক্রো চক্র
માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS),মাইক্রোইলেক্ট্রনিক মেকানিক্যাল মেকানিজম (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,মাইক্রো ইলেকট্রনিক্স
માઇક્રો મિનિએચરાઇઝેશન,মাইক্রো মিনিয়েচারাইজেশন
માઇક્રો ઓર્ડર,মাইক্রো অর্ডার
"1.માઇક્રો, 2.મેઇનફ્રેમ લિંક","1.মাইক্রো, 2.মেনফ্রেম লিঙ্ক"
માઇક્રો ચિપ,মাইক্রো চিপ
માઇક્રો કોબોલ,মাইক্রো কোবল
માઇક્રો કોડ,মাইক্রো কোড
"1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ","1.মাইক্রোফাইল, 2.মাইক্রোফিশ, 3.মাইক্রোফাইল৷"
માઇક્રો ફ્લોપી,মাইক্রো ফ্লপি
માઇક્રોફોર્મ વાંચન ઉપકરણ,মাইক্রোফর্ম রিডিং ডিভাইস
માઇક્રો ફ્રેમ,মাইক্রো ফ্রেম
માઇક્રોગ્રાફિક્સ,মাইক্রোগ্রাফিক্স
માઇક્રોફોન,মাইক্রোফোন
માઇક્રોફોટોગ્રાફ,মাইক্রোফটোগ্রাফ
"1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ","1.মাইক্রোপ্রসেসিং ইউনিট, 2.মাইক্রোপ্রসেসিং ইউনিট"
માઇક્રોપ્રોસેસર,মাইক্রোপ্রসেসর
માઇક્રોપ્રોસેસર ચિપ,মাইক্রোপ্রসেসর চিপ
માઇક્રોપ્રોસેસર દુભાષિયા,মাইক্রোপ্রসেসর ইন্টারপ্রেটার
માઇક્રો પ્રોસેસર યુનિટ (MPU),মাইক্রো প্রসেসর ইউনিট (MPU)
"1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ","1. মাইক্রোপ্রোগ্রাম, 2. মাইক্রো প্রোগ্রাম"
સૂક્ષ્મ ક્રમ,মাইক্রো ক্রম
માઈક્રોસોફ્ટ,মাইক্রোসফট
માઇક્રોસોફ્ટ વિન્ડોઝ,মাইক্রোসফট উইন্ডোজ
સૂક્ષ્મ તરંગ,মাইক্রো তরঙ্গ
માઇક્રો વેવ લિંક,মাইক্রো ওয়েভ লিঙ্ক
માઇક્રોવેવ ટ્રાન્સમિશન,মাইক্রোওয়েভ ট্রান্সমিশন
મધ્યમ સંચાલન,মধ্যম ব্যবস্থাপনা
"1.મિડલવેર, 2. મધ્યમ વેર","1.মিডলওয়্যার, 2. মধ্যম জিনিসপত্র"
મીડી કોમ્પ્યુટર,মিডি কম্পিউটার
કેન્દ્રીય બિંદુ,কেন্দ্রীয় বিন্দু
મધ્યક,মধ্যমা
સ્થળાંતર માર્ગ,মাইগ্রেশন রুট
મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS),প্রতি সেকেন্ডে মিলিয়ন নির্দেশনা (MIPS)
મીની કોમ્પ્યુટર,মিনি কম্পিউটার
નાની ડિસ્કેટ,ছোট ডিস্কেট
"1.નાનો કોલોન, 2.લિટલ એસ્ટ","1.ছোট কোলন, 2.Little Asht"
ન્યૂનતમ ઉત્પાદન,সর্বনিম্ন পণ্য
છૂટાછવાયા વૃક્ષ,বিক্ষিপ্ত গাছ
"1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ","1.মিনিম্যাক্স অ্যালগরিদম, 2.অ্যালগরিদম৷"
લઘુચિત્રીકરણ પ્રક્રિયા,ক্ষুদ্রকরণ প্রক্রিয়া
સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ,সর্বনিম্ন খরচ এক্সটেনশন গাছ
"1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ","1.লো লেটেন্সি এনকোডিং, 2.লো লেটেন্সি কোডিং৷"
ટૂંકા ઉપકરણ,সংক্ষিপ্ত ডিভাইস
"1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ","1. গুণ, 2. গুণ, 3. গুণের পদ"
ક્રેડીટ કાર્ડ,ক্রেডিট কার্ড
ક્રેડીટ કાર્ડ,ক্রেডিট কার্ড
ક્રેડિટ વિસ્તાર,ক্রেডিট এলাকা
પ્રતિબિંબિત ડિસ્ક,মিররড ডিস্ক
"1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી","1. মিরর স্পট, 2. ফটোকপি, 3. মিরর কপি"
મિશ્ર રેડિક્સ નોટેશન,মিশ্র রেডিক্স স্বরলিপি
મિક્સર,মিক্সার
નેમોનિક,স্মৃতিসংক্রান্ত
નેમોનિક સરનામું,স্মৃতির ঠিকানা
યાદગાર,স্মরণীয়
"1.મોબાઇલ, 2.મૂવેબલ","1.মোবাইল, 2.চলবে"
"1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ","1. মোবাইল কম্পিউটিং, 2. মোবাইল কম্পিউটিং"
"1.મોડેલ, 2.મોડલ","1.মডেল, 2.মডেল"
મોડલેસ એડિટર,মডেলহীন সম্পাদক
"1. મોડેલિંગ, 2. મોડેલિંગ","1. মডেলিং, 2. মডেলিং"
મોડેમ,মডেম
"1.સરળ સરેરાશ, 2.સામાન્ય, 3.સરળ","1. সরল গড়, 2. স্বাভাবিক, 3. গড়"
વિમંડન,বিমানন্দন
મધ્યસ્થી,মডারেটর
સંશોધિત સૂચના,পরিবর্তিত নির্দেশ
સુધારક,সংশোধক
મોડિફાયર બીટ,সংশোধক বিট
ફેરફાર,পরিবর্তন
મોડ્યુલર,মডুলার
"1.અખંડિતતા, 2.મોડ્યુલારિટી","1.সততা, 2.মডুলারিটি"
મોડ્યુલેશન,মড্যুলেশন
મોડ્યુલ,মডিউল
મોડ્યુલર માળખું,মডুলার গঠন
મોનીટર,মনিটর
"1.મોનિટર પ્રોગ્રામ, 2.મોનિટર પ્રોગ્રામ","1.মনিটর প্রোগ্রাম, 2.মনিটর প্রোগ্রাম"
મોનોક્રોમેટિક ડિસ્પ્લે,একরঙা প্রদর্শন
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,মনোলিথিক ইন্টিগ্রেটেড সার্কিট
મોનોલિથિક ટેકનોલોજી,মনোলিথিক প্রযুক্তি
સિંગલ સ્પેસ ફોન્ટ,একক স্থান ফন্ট
એક સ્થાનીય,একটি অবস্থানগত
એકવિધતા,একঘেয়েমি
"1. આકાર, 2. સ્વરૂપ","1. আকৃতি, 2. ফর্ম"
ફોર્મ,ফর্ম
આકાર,আকৃতি
"1. ગીરો, 2. ગીરો, ગીરો","1. বন্ধক, 2. বন্ধক, বন্ধক"
MOSFET (MOSFET),MOSFET (MOSFET)
"1. સૌથી વધુ બે અંકો, 2. સૌથી વધુ બીટ","1. সর্বোচ্চ দুই সংখ্যা, 2. সর্বোচ্চ বিট"
