Tamil,Kannada
1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்,1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ
ஜிபெரெலிக் அமிலம்,ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ
பொறுக்கி,ಕೊಯ್ಲು
துஷ்,ತುಶ್
1. பசையம் 2. பெருந்தீனி,1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ
கிளைகோலிசிஸ்,ಗ್ಲೈಕೋಲಿಸಿಸ್
நைஸ்,Sundara
பொன் புரட்சி,ಸುವರ್ಣ ಕ್ರಾಂತಿ
1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்,1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ
1. ஒட்டு செடி 2. பெனும்பிரல் செடி,1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ
பேனா சீரற்ற,ಪೆನ್ ಅಸಮಂಜಸ
கிரானா,ಗ್ರಾನಾ
குருணையாக்கம்,ಗ್ರಾನುಲೇಷನ್
பச்சை உரம்,ಹಸಿರು ಗೊಬ್ಬರ
பசுமைப் புரட்சி,ಹಸಿರು ಕ್ರಾಂತಿ
வளர்ச்சி மற்றும் வளர்ச்சி,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
1. ஈறு நோய்,1. ಗಮ್ ರೋಗ
வேற்றுபாலின,ಭಿನ್ನಲಿಂಗೀಯ
1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்,1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ
1. ஓலா 2. கர்கபட் 3. கர்கா,1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ
ரோமில்வாட்ச்,ರೋಮಿಲ್ವಾಚ್
உப்பு நீர்க்கட்டி,ಲವಣಯುಕ್ತ ಚೀಲ
ஹாரோ,ಹಾರೋ
1. அறுவடை குறியீடு 2. அறுவடை குறியீடு,1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ
1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்,1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ
1. பறித்தல் 2. அறுவடை 3. பறித்தல்,1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು
1. முட்டை இடுதல் 2. முட்டை படை,1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ
உலர்ந்த புல்,ಒಣ ಹುಲ್ಲು
உலர் தீவனம்,ಒಣ ಆಹಾರ
கஞ்சி,ಗಂಜಿ
மூடுபனி,ಮಬ್ಬು
மங்கலான,ಮಸುಕಾದ
1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா,1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ
பள்ளத்தின் முடிவு,ತೋಡು ಕೊನೆಯಲ್ಲಿ
மேல் கத்தரித்து,ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು
வேலி,ಬೇಲಿ
காவலில்,ಪಾಲನೆ
குண்டலினி,ಕುಂಡಲಿನಿ
ஹெமாடைட்,ಹೆಮಟೈಟ್
1. மூலிகை 2. மூலிகை,1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ
1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்,1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ
களைக்கொல்லி,ಸಸ್ಯನಾಶಕ
பரம்பரை,ಅನುವಂಶಿಕತೆ
பரம்பரை,ಅನುವಂಶಿಕತೆ
இருபாலினம்,ಉಭಯಲಿಂಗಿ
ஹீட்டோரோக்ரோமடிக்,ಭಿನ್ನವರ್ಣದ
பன்முக கருத்தரித்தல்,ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್
1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்,1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್
செக்ஸ்க்ரோமோசோம்கள்,ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು
பராமரிக்கவில்லை,ಪೋಷಿಸಿದರು
பதினாறுமாதம்,ಹೆಕ್ಸಾಡೆಸಿಮಲ್
குளிர் உறக்கம்,ಶೀತ ಸುಪ್ತ
அதிக அடர்த்தி நடவு,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
1. பிண்டலாக் 2. மலை (நெல்),1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ)
ஹிஸ்டோகிராம்,ಹಿಸ್ಟೋಗ್ರಾಮ್
உயர் தொழில்நுட்ப தோட்டக்கலை,ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ
1.தயிர் 2. ஹைவ்,1.ಮೊಸರು 2. ಜೇನುಗೂಡು
1. களையெடுத்தல் 2. களையெடுத்தல்,1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು
வைத்திருக்கும்,ಹಿಡಿದು
தனியார் பண்ணை,ಖಾಸಗಿ ಫಾರ್ಮ್
ஹோமியோஸ்டாஸிஸ்,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
தாயகம்,ತಾಯ್ನಾಡು
ஒருமைப்பாடு,ಏಕರೂಪತೆ
1. ஒரே மாதிரியான 2. ஒரே மாதிரியான,1. ಏಕರೂಪದ 2. ಏಕರೂಪದ
அனுதாபம்,ಸಹಾನುಭೂತಿಯುಳ್ಳ
ஓரினச்சேர்க்கை,ಹೋಮೋಜೈಗಸ್
1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்,1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್
1. அடுக்கு 2. அடிவானம்,1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್
தோட்டக்கலை பயிர்கள்,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை,1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ
