Bengali,Tamil
নেটওয়ার্ক মডেল,பிணைய மாதிரி
নেটওয়ার্ক অপারেটিং সিস্টেম,பிணைய இயக்க முறைமை
নেটওয়ার্ক সার্ভার,பிணைய சேவையகம்
নেটওয়ার্ক গঠন,பிணைய அமைப்பு
নেটওয়ার্ক তত্ত্ব,பிணைய கோட்பாடு
নেটওয়ার্ক টপোলজি,பிணைய நிலப்பரப்பு
মুডি,மனநிலை
নিরপেক্ষ লাইন,நடுநிலை கோடு
বিষণ্ণ অঞ্চল,தாழ்வு மண்டலம்
নিরপেক্ষকরণ সার্কিট,நடுநிலைப்படுத்தல் சுற்று
নিরপেক্ষকরণ,நடுநிலைப்படுத்தல்
নিউট্রন,நியூட்ரான்
নেক্সট জেনারেশন সিপিইউ,அடுத்த தலைமுறை CPU
নতুন লাইন চরিত্র,புதிய வரி எழுத்து
নিউজিল্যান্ড ভাইরাস,நியூசிலாந்து வைரஸ்
পরবর্তী ধাপে,அடுத்த நிலை
পরবর্তী পর্যায়ের সমীকরণ,அடுத்த கட்ட சமன்பாடு
পরবর্তী পর্যায়ে টেবিল,அடுத்த கட்ட அட்டவணை
কুঁচকানো,மெல்ல மெல்ல
নিবল মেমরি চিপ,nibble memory chip
নিবল মাল্টিপ্লেক্সার,nibble மல்டிபிளெக்சர்
নিকোলাস চার্ট,நிக்கோலஸ் விளக்கப்படம்
রাতের প্রভাব,இரவு விளைவு
নয়টি পথ টেপ,ஒன்பது பாதை நாடா
নাইন এর পরিপূরক,ஒன்பது நிரப்பு
en moss,en பாசி
এন মস বিপরীত,en பாசி தலைகீழ்
ব্যাপক প্রক্রিয়ায়,ஒரு வெகுஜன செயல்முறை
মস গঠন,en பாசி அமைப்பு
মস ট্রানজিস্টর,en பாசி டிரான்சிஸ்டர்
শূন্য লোড বর্তমান,பூஜ்ஜிய சுமை மின்னோட்டம்
crimped তারের,crimped கேபிள்
নডুলার,முடிச்சு
"নোড, নোড","முனை, முனை"
নোডের অবক্ষয়,முனை சிதைவு
গোলমাল,சத்தம்
শব্দ তুষারপাত,சத்தம் பனிச்சரிவு
নয়েজ ব্যান্ড এক্সটেনশন,இரைச்சல் இசைக்குழு நீட்டிப்பு
আওয়াজ ফেটে,சத்தம் வெடித்தது
গোলমাল বাতিল মাইক্রোফোন,ஒலியை நீக்கும் மைக்ரோஃபோன்
শব্দ গুণক,சத்தம் பெருக்கி
নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার,இரைச்சல் மறு முதலீட்டு பெருக்கி
রাবঙ্ক,ravank
আওয়াজ প্রভাবিত হয় না,சத்தம் பாதிக்கப்படவில்லை
কোলাহলপূর্ণ আবেগ,சத்தமான உந்துவிசை
শব্দ সীমাবদ্ধকারী,சத்தம் கட்டுப்படுத்தி
গোলমাল মার্জিন,சத்தம் விளிம்பு
শব্দ পরিমাপ,சத்தம் அளவீடு
গোলমাল বিভাগ,சத்தம் பிரிவு
শব্দ পরিমাপ,இரைச்சல் அளவீடு
"শব্দ হ্রাস, শব্দ হ্রাস","சத்தம் குறைப்பு, சத்தம் குறைப்பு"
শব্দ প্রতিরোধের,சத்தம் எதிர்ப்பு
গোলমাল উপস্থাপনা,சத்தம் பிரதிநிதித்துவம்
শব্দ স্পাইক,சத்தம் ஸ்பைக்
শব্দ তাপমাত্রা,இரைச்சல் வெப்பநிலை
ফ্লপি ডিস্ক ড্রাইভ,நெகிழ் வட்டு இயக்கி
নামমাত্র প্রতিবন্ধকতা,பெயரளவு மின்மறுப்பு
ফোকাল মান,குவிய மதிப்பு
অ-রৈখিক বিকৃতি,நேரியல் அல்லாத விலகல்
অপরিবর্তনীয়,மாறாத
অনুরণিত,எதிரொலிக்காத
অনুরণিত অ্যান্টেনা,எதிரொலிக்காத ஆண்டெனா
অপরিশোধিত কর্মক্ষম পরিবর্ধক,ஈடுசெய்யப்படாத செயல்பாட்டு பெருக்கி
অ-পরিপূরক,நிரப்பு அல்லாத
অস্তরক,மின்கடத்தா
সংযুক্ত তথ্য কাঠামো,இணைக்கப்பட்ட தரவு அமைப்பு
আক্রমণাত্মক রান,ஆக்ரோஷமான ஓட்டம்
ডাইভারশন মোড,திசைதிருப்பல் முறை
অবিনশ্বর পড়া,அழியாத வாசிப்பு
নিষ্ক্রিয় পার্টিশন বার্তা,dosless பகிர்வு செய்தி
অস্পষ্ট বিবৃতি,துல்லியமற்ற அறிக்கை
দুর্বল কাজ,மோசமான செயல்திறன்
assanghat mutrak,அஸங்கத் முத்ராக்
নন ইনডাকশন রাশিফল,தூண்டல் இல்லாத ஜாதகம்
নন-রিটার্ন পরিবর্ধক,திரும்பப் பெறாத பெருக்கி
বিপরীত মানে পরিবর্ধক,தலைகீழ் சராசரி பெருக்கி
বিপরীত বাফার,தலைகீழ் தாங்கல்
বিপরীত তুলনাকারী,தலைகீழ் ஒப்பீட்டாளர்கள்
বিপরীত কনফিগারেশন,தலைகீழ் கட்டமைப்பு
বিপরীত কম্পাইলার পরিবর্ধক,தலைகீழ் கம்பைலர் பெருக்கி
বিপরীত ভোল্টেজ,தலைகீழ் மின்னழுத்தம்
নন-লিনিয়ার,நேரியல் அல்லாத
নন-লিনিয়ার ক্যাপাসিটর,நேரியல் அல்லாத மின்தேக்கி
অ-লিনিয়ার সার্কিট বিশ্লেষণ,நேரியல் அல்லாத சுற்று பகுப்பாய்வு
নন-লিনিয়ার উপাদান,நேரியல் அல்லாத கூறு
নন-লিনিয়ার লোড লাইন,நேரியல் அல்லாத சுமை வரி
নন-লিনিয়ার মড্যুলেশন,நேரியல் அல்லாத பண்பேற்றம்
অ-রৈখিক প্রতিরোধের,நேரியல் அல்லாத எதிர்ப்பு
নন-লিনিয়ার সিস্টেম,நேரியல் அல்லாத அமைப்பு
অ-রৈখিকতা,நேரியல் அல்லாத
নন-লিনিয়ারিটি ত্রুটি,நேரியல் அல்லாத பிழை
স্বাভাবিক ফ্রিকোয়েন্সি,இயல்பாக்கப்பட்ட அதிர்வெண்
অ পুনরাবৃত্ত,மீண்டும் நிகழாதது
প্রতিক্রিয়াহীন ভাষা,பதிலளிக்காத மொழி
পুনরাবৃত্তিমূলক সিস্টেম,மறுமுறை அமைப்பு
সিস্টেমহীন ডিস্ক,அமைப்பு இல்லாத வட்டு
সিরিয়াল কোড,தொடர் குறியீடு
অ-পৃষ্ঠ,அல்லாத மேற்பரப்பு
অ-উদ্বায়ী স্টোরেজ,நிலையற்ற சேமிப்பு
নর,நார்
knorr ফাংশন,நார் செயல்பாடு
না গেট,அல்லது வாயில்
নর ল্যাচ,நார் தாழ்ப்பாளை
নর অপারেশন,நோர் அறுவை சிகிச்சை
স্বাভাবিক ঘনত্ব ফাংশন,சாதாரண அடர்த்தி செயல்பாடு
ফ্লটার আওয়াজ,படபடப்பு சத்தம்
স্বাভাবিক নমুনা,சாதாரண மாதிரி
স্বাভাবিক অনুপ্রবেশ,இயல்பாக்கப்பட்ட ஊடுருவல்
সাধারণত বন্ধ mosfet,பொதுவாக மூடப்படும் mosfet
না-না নেটওয়ার্ক,அல்லது நெட்வொர்க் அல்ல
নর্টন মডেল,நார்டன் மாடல்
উত্তর চৌম্বক মেরু,வடக்கு காந்த துருவம்
নর্টন প্রা.,நார்டன் பிரைவேட்.
নর্টন পরিবর্ধক,நார்டன் பெருக்கி
নর্টন সার্কিট,நார்டன் சுற்று
নর্টন ডি.ডি.,நார்டன் டி.டி.
নর্টন সমতুল্য সার্কিট,நார்டன் சமமான சுற்று
নর্টন বিপরীত এবং বিপরীত,நார்டன் தலைகீழ் மற்றும் தலைகீழ்
নর্টন অপারেশনাল পরিবর্ধক,நார்டன் செயல்பாட்டு பெருக்கி
নর্টন ইউটিলিটি,நார்டன் பயன்பாடு
না,இல்லை
ফাংশন না,செயல்படவில்லை
গেট না,வாயில் அல்ல
অপারেশন না,செயல்பாடு அல்ல
স্বরলিপি পদ্ধতি,குறிப்பு முறை
খাঁজ অ্যান্টেনা,பள்ளம் ஆண்டெனா
খাঁজ ফিল্টার,பள்ளம் வடிகட்டி
এনপিএন ট্রানজিস্টর,npn டிரான்சிஸ்டர்
এনটিএসসি ইন্টারফেস,என்.டி.எஸ்.சி இடைமுகம்
n- ধরনের অমেধ্য,n-வகை அசுத்தங்கள்
n-টাইপ ব্যাপার,n-வகை பொருள்
নিউক্লিয়াস,கரு
শূন্য,பூஜ்யம்
খালি বৃত্ত,காலியிட வட்டம்
শূন্য অফসেট ভোল্টেজ,பூஜ்ஜிய ஆஃப்செட் மின்னழுத்தம்
শূন্যতা সূচক,காலியிட காட்டி
সংখ্যা ভিত্তি,எண் அடிப்படை
সংখ্যা ভিত্তিক রূপান্তর,எண் அடிப்படையிலான மாற்றம்
পয়েন্ট ক্ষতি,புள்ளிகள் சேதம்
নম্বর লুপ কী,எண் வளைய விசை
সংখ্যা সিস্টেম,எண் அமைப்பு
সংখ্যাসূচক সহ-প্রসেসর,எண் இணை செயலி
সাংখ্যিক কীপ্যাড,எண் விசைப்பலகை
সংখ্যাসূচক অ্যাপারচার,எண் துளை
সংখ্যাগত দূরত্ব,எண் தூரம்
nuvicon,நுவிகான்
nyquist,நிக்விஸ்ட்
nyquist ব্যান্ড এক্সটেনশন,nyquist இசைக்குழு நீட்டிப்பு
nyquist মানদণ্ড,nyquist அளவுகோல்கள்
nyquist ব্যবধান,நிக்விஸ்ட் இடைவெளி
nyquist পালস,nyquist துடிப்பு
nyquist হার,nyquist விகிதம்
nyquist স্থায়িত্ব মানদণ্ড,nyquist ஆயுள் அளவுகோல்கள்
nyquist উপপাদ্য,நிக்விஸ்ட் தேற்றம்
উদ্দেশ্য মডিউল,புறநிலை தொகுதி
উদ্দেশ্যমূলক প্রোগ্রাম,புறநிலை திட்டம்
উদ্দেশ্য লেন্স,புறநிலை லென்ஸ்
অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিং,பொருள் சார்ந்த நிரலாக்கம்
অষ্টক,எண்கோணம்
আশি বাস রিসিভার-প্রেরিত,எண்பது பஸ் ரிசீவர்-அனுப்பப்பட்டது
অক্টাল সংখ্যা পদ্ধতি,எண்ம எண் அமைப்பு
অষ্টক,எண்கோணம்
অদ্ভুত ফাংশন,ஒற்றைப்படை செயல்பாடு
"অদ্ভুত সমতা, অদ্ভুত সাদৃশ্য","ஒற்றைப்படை சமநிலை, ஒற்றைப்படை ஒப்புமை"
"ওডোমিটার, প্যাথোমিটার","ஓடோமீட்டர், பாத்தோமீட்டர்"
অফ লাইন,ஆஃப் லைன்
অ-মৌখিক প্রতিক্রিয়া,வாய்மொழி அல்லாத பதில்
"অসঙ্গতি, অফসেট","ஒழுங்கின்மை, ஈடு"
অফসেট কোণ,ஆஃப்செட் கோணம்
অফসেট স্ট্রীম,ஆஃப்செட் ஸ்ட்ரீம்
অফসেট ত্রুটি,ஆஃப்செட் பிழை
অফসেট অপ্টিমাইজেশান,ஆஃப்செட் தேர்வுமுறை
অফসেট ভোল্টেজ,ஆஃப்செட் மின்னழுத்தம்
ওম,ஓம்
ওমিক যোগাযোগ,ஓமிக் தொடர்பு
ওমিক ক্ষেত্র,ஓமிக் புலம்
"ohmmeter, ohmmeter","ஓம்மீட்டர், ஓம்மீட்டர்"
ওম এর আইন,ஓம் விதி
ওহম প্রতি ভোল্ট,வோல்ட்டுக்கு ஓம்ஸ்
তেল সার্কিট ব্রেকার,எண்ணெய் சர்க்யூட் பிரேக்கர்
সর্বমুখী,சர்வ திசை
সর্বব্যাপীতা,எங்கும் நிறைந்தது
ওএমআর (অপটিক্যাল কভার রিডিং),ஓஎம்ஆர் (ஆப்டிகல் கவர் வாசிப்பு)
"প্রতিরোধের উপর, প্রতিরোধের উপর","ஆன் ரெசிஸ்டன்ஸ், ஆன் ரெசிஸ்டன்ஸ்"
রাষ্ট্রের উপর,மாநிலத்தில்
চিপ অন্তর্নিহিত ডিকোডার,சிப் மறைமுக குறிவிலக்கி
ওয়ান শাট স্ট্যাটিক মাল্টিভাইব্রেটর,ஒன் ஷட் ஸ்டேடிக் மல்டிவைபிரேட்டர்
এক-পাস অ্যাসেম্বলার,ஒரு-பாஸ் அசெம்பிளர்
বর্তমান প্রতিরোধ,தற்போதைய எதிர்ப்பு
একটি ভ্রমণকারী রেজিস্টার,ஒரு பயணி பதிவு
অনলাইন সিস্টেম,ஆன்லைன் அமைப்பு
"অন-অফ কন্ট্রোলার, অন-অফ কন্ট্রোলার","ஆன்-ஆஃப் கன்ட்ரோலர், ஆன்-ஆஃப் கன்ட்ரோலர்"
অন-অফ কীিং,ஆன்-ஆஃப் கீயிங்
কর্মক্ষম পরিবর্ধক,செயல்பாட்டு பெருக்கி
অপারেটিং মানে পরিবর্ধক,இயக்க சராசரி பெருக்கி
অপারেশনাল তুলনাকারী,செயல்பாட்டு ஒப்பீட்டாளர்
কর্মক্ষম পরিবর্ধক গুণক,செயல்பாட்டு பெருக்கி பெருக்கி
অপারেশনাল sophony পরিবর্ধক,செயல்பாட்டு சோபோனி பெருக்கி
খোলা সংগ্রাহক,திறந்த சேகரிப்பான்
খোলা বিনিয়োগ,திறந்த முதலீடு
খোলা লুপ খোলা লুপ,open loop open loop
খোলা তারের লাইন,திறந்த கம்பி வரி
ওপেন সার্কিট প্যারামিটার,திறந்த சுற்று அளவுரு
ওপেন সার্কিট প্রতিবন্ধকতা,திறந்த சுற்று மின்மறுப்பு
খোলা লুপ লাভ,திறந்த வளைய ஆதாயம்
অপারেন্ড,செயல்பாடு
অপারেটিং কোণ,இயக்க கோணம்
সক্রিয়করণ মোড,செயல்படுத்தும் முறை
অপারেটিং পয়েন্ট,இயக்க புள்ளி
রসদ,தளவாடங்கள்
অপারেটিং ফ্রিকোয়েন্সি,இயக்க அதிர்வெண்
"অপারেশন, অপারেশন","செயல்பாடு, செயல்பாடு"
অপারেশন কোড,செயல்பாட்டு குறியீடு
কর্মক্ষম পরিবর্ধক,செயல்பாட்டு பெருக்கி
চালক,இயக்குபவர்
অপটিক্যাল রশ্মি,ஒளிக்கற்றை
অপটিক্যাল যোগাযোগ,ஒளியியல் தொடர்பு
অপটিক্যাল ডিস্ক,ஒளியியல் வட்டு
অপটিক্যাল কোডেক,ஆப்டிகல் கோடெக்
অপটিক্যাল ফাইবার,ஆப்டிகல் ஃபைபர்
অপটিক্যাল ইনজেকশন,ஆப்டிகல் ஊசி
"অপটিক্যাল থার্মোমিটার, পাইরোমিটার","ஆப்டிகல் தெர்மோமீட்டர், பைரோமீட்டர்"
অপটিক্যাল রেকর্ডার,ஆப்டிகல் ரெக்கார்டர்
অপটিক্যাল রেকর্ডিং,ஒளியியல் பதிவு
অপটিক্যাল স্ক্যানিং,ஆப்டிகல் ஸ்கேனிங்
অপটিক্যাল বর্গক্ষেত্র,ஒளியியல் சதுரம்
অপটিক্যাল স্টোরেজ ডিভাইস,ஒளியியல் சேமிப்பு சாதனம்
অপটিক্যাল মিলিত বিচ্ছিন্নকারী,ஆப்டிகல் இணைந்த தனிமைப்படுத்தி
"সর্বোত্তম পক্ষপাত, সর্বোত্তম পক্ষপাত","உகந்த சார்பு, உகந்த சார்பு"
সর্বোত্তম ফিল্টার,உகந்த வடிகட்டி
সর্বোত্তম সিস্টেম,உகந்த அமைப்பு
সর্বোত্তম কাজের ফ্রিকোয়েন্সি,உகந்த வேலை அதிர்வெண்
অপটিক্যাল কাপলার,ஆப்டிகல் கப்ளர்
হালকা ইলেকট্রনিক্স ডিভাইস,ஒளி மின்னணு சாதனம்
অপটিক্যাল ইলেকট্রনিক্স,ஒளியியல் மின்னணுவியல்
বা গেট,அல்லது வாயில்
ক্লাস,வர்க்கம்
ফিল্টার ক্রম,வடிகட்டி வரிசை
সমীকরণের ক্রম,சமன்பாட்டின் வரிசை
সহজ মরীচি,எளிய கற்றை
অর্থনৈতিক,பொருளாதார
উল্লম্ব গতিশীল,செங்குத்து மாறும்
অর্থোগোনাল কোড,ஆர்த்தோகனல் குறியீடு
বিলম্ব নীতি,தாமதக் கொள்கை
অসিলেটরি ডাইপোল,ஊசலாட்ட இருமுனை
অসিলেটর,ஆஸிலேட்டர்
অসিলেটর,ஆஸிலேட்டர்
"অসিলোগ্রাফ, অসিলোগ্রাফ","அலைக்கற்றை, அலைக்காட்டி"
অসিলোস্কোপ ক্যামেরা,அலைக்காட்டி கேமரா
অসিলোস্কোপ,அலைக்காட்டி
অফ-ব্যান্ড সিগন্যালিং,ஆஃப்-பேண்ட் சமிக்ஞை
সমস্যা,பிரச்சினை
আউটপুট অনুপ্রবেশ,வெளியீடு ஊடுருவல்
আউটপুট বাফার,வெளியீடு தாங்கல்
আউটপুট বৈশিষ্ট্য,வெளியீட்டு பண்புகள்
আউটপুট পরিবাহিতা,வெளியீடு கடத்துத்திறன்
আউটপুট ডিভাইস,வெளியீடு சாதனம்
আউটপুট অফসেট ভোল্টেজ,வெளியீடு ஆஃப்செட் மின்னழுத்தம்
পাওয়ার আউটপুট,சக்தி வெளியீடு
আউটপুট প্রতিরোধের,வெளியீடு எதிர்ப்பு
"প্রস্থান পর্যায়, প্রস্থান পর্যায়","வெளியேறும் நிலை, வெளியேறும் நிலை"
আউটপুট প্রম্পট,வெளியீடு வரியில்
আউটপুট ট্রান্সফরমার,வெளியீடு மின்மாற்றி
মিশ্রণ,கலவை
অত্যন্ত সংযুক্ত,மிகவும் இணைந்தது
হাইপারকপলিং,மிகை இணைப்பு
ওভারকারেন্ট রিলে,ஓவர் கரண்ட் ரிலே
over-depressed,அதிக மனச்சோர்வு
অপারেটিং গুণক,செயல்படும் பெருக்கி
hyperstimulation,மிகை தூண்டுதல்
উপচে পড়া,நிரம்பி வழிகிறது
ওভারল্যাপ গ্রুপ,ஒன்றுடன் ஒன்று குழு
overmodulation,மிகைப்படுத்தல்
শেখার অ্যাক্সেস,கற்றல் அணுகல்
উপর নমুনা,மேல் மாதிரி
overvoltage subable,துணை மின்னழுத்தம்
ওভারভোল্টেজ ডিটেক্টর,ஓவர்வோல்டேஜ் டிடெக்டர்
ভরবেগ,உத்வேகம்
চালিত পরিবর্ধক,இயங்கும் பெருக்கி
"overrunning, over operating","overrunning, overoperative"
ওভারলোড,அதிக சுமை
অতিরিক্ত ধারন রোধ,அதிக சுமை பாதுகாப்பு
ওভারলোড পুনরুদ্ধারের সময়,சுமை மீட்பு நேரம்
সীমালঙ্ঘন,அத்துமீறல்
overtone,மேலோட்டம்
ওভেন ব্রীজ,ஓவன் ப்ரீஸ்
জারণ,ஆக்சிஜனேற்றம்
অক্সাইড ফ্র্যাকচার,ஆக்சைடு முறிவு
অক্সাইড বিচ্ছিন্নতা,ஆக்சைடு விலகல்
পি-চ্যানেল ভাগ্য,பி-சேனல் விதி
প্যাকেজিং,பேக்கேஜிங்
সংকোচনের ঘনত্ব,சுருக்க அடர்த்தி
প্যাডার,திணிப்பு
প্যাড ক্যাপাসিটর,திண்டு மின்தேக்கி
প্যাডেল,மிதி
প্যাডেল সুইচ,மிதி சுவிட்ச்
পাতা,பக்கம்
নেভিগেশন কী,வழிசெலுத்தல் விசை
প্রজন্ম কী,தோற்ற விசை
পৃষ্ঠা সংখ্যা,பேஜினேஷன்
দম্পতি,ஜோடி
কাগজ ক্যাপাসিটর,காகித மின்தேக்கி
প্যারাবোলিক প্রতিফলক,பரவளைய பிரதிபலிப்பான்
সমান্তরাল কাউন্টার,இணை கவுண்டர்
সমান্তরাল তথ্য ইনপুট,இணையான தரவு உள்ளீடு
সমান্তরাল ইন্টারফেস,இணையான இடைமுகம்
সমান্তরাল অ্যাপারচার,இணையான துளை
সমান্তরাল সম্পদ,இணை வளம்
সমান্তরাল অনুরণন,இணையான அதிர்வு
সমান্তরাল স্থানচ্যুতি,இணை இடப்பெயர்ச்சி
সমান্তরাল টিউনড সার্কিট,இணையான டியூன் சுற்று
"সমান্তরাল-ইনপুট, সমান্তরাল-আউটপুট","இணை-உள்ளீடு, இணை-வெளியீடு"
"সমান্তরাল-ইনপুট, গ্রেড-আউট","இணை-உள்ளீடு, கிரேடு-அவுட்"
প্যারামিটার ইকুয়ালাইজার,அளவுரு சமநிலைப்படுத்தி
প্যারাবোলিক পরিবর্ধক,பரவளைய பெருக்கி
পরজীবী দিক,ஒட்டுண்ணி திசை
পরজীবী উপাদান,ஒட்டுண்ணி உறுப்பு
পরজীবী উদ্দীপনা,ஒட்டுண்ணி தூண்டுதல்
অবাঞ্ছিত দোলনা,தேவையற்ற அலைவுகள்
পরজীবী প্রতিফলক,ஒட்டுண்ணி பிரதிபலிப்பான்
সমতা,சமத்துவம்
সমতা খেলা,சமநிலை விளையாட்டு
সমতা পরীক্ষক,சமநிலை சோதனையாளர்
প্যারিটি কোডাক,parity kodak
সমতা জেনারেটর,சமநிலை ஜெனரேட்டர்
বিভাগ,பிரிவு
"পরক ব্যান্ড, পরক বন্দি","பராக் பேண்ட், பராக் பந்தி"
নিষ্ক্রিয় rinsing প্যাড,செயலற்ற கழுவுதல் திண்டு
প্যাসিভ সার্কিট,செயலற்ற சுற்று
"নিষ্ক্রিয় উপাদান, নিষ্ক্রিয় উপাদান","செயலற்ற கூறுகள், செயலற்ற கூறுகள்"
প্যাসিভ পাওয়ার নেটওয়ার্ক,செயலற்ற சக்தி நெட்வொர்க்
প্যাসিভ ফিল্টার,செயலற்ற வடிகட்டி
নিষ্ক্রিয় লোড,செயலற்ற சுமை
নিষ্ক্রিয় বীর্যপাত,செயலற்ற விந்து வெளியேறுதல்
"সংযোগকারী কর্ড, কর্ড","இணைப்பு தண்டு, தண்டு"
জীর্ণতা,சிதைவு
মডেল জেনারেটর,மாதிரி ஜெனரேட்டர்
মডেল,மாதிரி
প্রিন্টেড সার্কিট বোর্ড (PCB),அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி)
পি-চ্যানেল,பி-சேனல்
শিখর আবিষ্কারক,உச்ச கண்டறிதல்
পিক-পিক,உச்சம்
পিক-পিক মাত্রা,உச்ச-உச்ச பரிமாணம்
সর্বোচ্চ সাদা স্তর,உச்ச வெள்ளை நிலை
পিক ডিটেক্টর,உச்ச கண்டறிதல்
পিক ট্রেলিং,உச்ச பின்தங்கிய
শিখরন কুন্ডলি,ஷிகரன் குண்ட்லி
পিয়ার মেসেজিং,சக செய்தி
পেডেস্টাল উচ্চতা,பீட உயரம்
পেন্টিয়াম,பெண்டியம்
"সমস্তার, পীর","சமஸ்தர், பீர்"
শতাংশ নিয়ন্ত্রণ,சதவீத ஒழுங்குமுறை
শতাংশ শক্তি,சதவீதம் ஆற்றல்
নিকটতম বিন্দু,அருகில் உள்ள புள்ளி
টার্নওভার সময়,விற்றுமுதல் நேரம்
পর্যায়ক্রমিক পরিমাপ,கால அளவீடு
পুনরাবৃত্ত তরঙ্গ ফর্ম,தொடர்ச்சியான அலை வடிவம்
প্রান্তিক টিপস,விளிம்பு குறிப்புகள்
স্থায়ী চুম্বক,நிலையான கந்தம்
ব্যাপ্তিযোগ্যতা,ஊடுருவக்கூடிய தன்மை
অস্তরক সূচক,மின்கடத்தா குறியீடு
ভ্যাকুয়াম অস্তরক,வெற்றிட மின்கடத்தா
প্যারাপ্লেক্স গ্লাস,பாராப்ளெக்ஸ் கண்ணாடி
চাক্ষুষ সীমাবদ্ধতা,காட்சி கட்டுப்பாடு
ব্যাকলাইট পর্দা,பின்னொளி திரை
পি-গ্লাস,பி-கண்ணாடி
শিল্প অস্বচ্ছতা,கலை ஒளிபுகாநிலை
শিল্প কোণ,கலை கோணம்
শিল্প পরিবর্তন রেকর্ডিং,கலை மாற்றம் பதிவு
শিল্প তুলনাকারী,கலை ஒப்பீட்டாளர்
শিল্প সংশোধক,கலை மாற்றி
ফেজ বর্তমান,கட்ட மின்னோட்டம்
শিল্প আবিষ্কারক,கலை கண்டுபிடிப்பான்
ফেজ বিচ্যুতি ধ্রুবক,நிலை விலகல் மாறிலி
শিল্প বৈচিত্র্য পদ্ধতি,கலை பல்வகைப்படுத்தல் முறை
শিল্প বিকৃতি,கலை சிதைவு
শিল্প এনকোডিং,கலை குறியாக்கம்
শিল্প সমানকারী,கலை சமநிலைப்படுத்தி
বিপরীত সার্কিট,தலைகீழ் சுற்று
শিল্প অতীত,கலை கடந்த காலம்
শিল্প মার্জিন,கலை விளிம்பு
শিল্প মার্জিন,கலை விளிம்பு
শিল্প পরিমাপ,கலை அளவீடு
শিল্প মড্যুলেশন,கலை பண்பேற்றம்
শিল্প নিবন্ধ,கலை கட்டுரை
ফেজ স্থানচ্যুতি সহগ,கட்ட இடப்பெயர்ச்சி குணகம்
শিল্প স্থানচ্যুতি অসিলেটর,கலை இடப்பெயர்ச்சி ஆஸிலேட்டர்
শিল্প বিভাজনকারী,கலை பிரிப்பான்
শিল্প স্তরায়ণ সার্কিট,கலை லேமினேஷன் சுற்று
স্থল-পৃষ্ঠের সংযোগ,தரை-மேற்பரப்பு இணைப்பு
শিল্প-টু-আর্ট কাপলিং,கலை-கலை இணைப்பு
শিল্পের বেগ,கலை வேகம்
শিল্প সমন্বয়,கலை சரிசெய்தல்
ফেজার,பேஸர்
ফাসার ডায়াগ্রাম,phasor வரைபடம்
ফোন সমন্বয়কারী,தொலைபேசி ஒருங்கிணைப்பாளர்
ফোনোগ্রাফ,ஃபோனோகிராஃப்
ফোনন,ஃபோனான்
ফসফর,பாஸ்பர்
স্কালরিটি,சிந்தித்தல்
আলোকিত ক্যাথোড,ஒளிரும் கேத்தோடு
ফটো ডায়োড,புகைப்பட டையோடு
ফটোডিওড ডিটেক্টর,ஃபோட்டோடியோட் டிடெக்டர்
আলো নির্গত সেন্সর,ஒளி உமிழும் சென்சார்
অপটিক্যাল উদ্দীপনা,ஒளியியல் தூண்டுதல்
হালকা বাধা,ஒளி தடை
ছবি SCR,புகைப்படம் SCR
ফটোভোলটাইক প্রভাব,ஒளிமின்னழுத்த விளைவு
ফটোকন্ডাক্টিং সেল,ஒளிக்கடத்தி செல்
অপটিক্যাল ড্রাইভার,ஆப்டிகல் டிரைவர்
হালকা কাপলার,ஒளி இணைப்பான்
ফটোডিওড,ஃபோட்டோடியோட்
photodue ডায়োড,photodue டையோடு
আলোক বৈদ্যুতিক প্রভাব,ஒளிமின் விளைவு
আলোক বৈদ্যুতিক পণ্য,ஒளிமின்னழுத்த பொருட்கள்
অপটিক্যাল উদ্দীপনা,ஒளியியல் தூண்டுதல்
ফটোগ্রাফিক মাস্ক রচনা,புகைப்பட முகமூடி கலவை
ফটোগ্রাফিক রেকর্ড,புகைப்பட பதிவு
প্রকাশিত ionization,வெளியிடப்பட்ட அயனியாக்கம்
"ফটোলিথোগ্রাফি, ফটোলিথোগ্রাফি","போட்டோலித்தோகிராபி, போட்டோலித்தோகிராபி"
হালকা আভা,ஒளி பிரகாசம்
ফটোইলেক্ট্রন পরিবর্ধক,ஒளிமின்னணு பெருக்கி
ফোটন,ஃபோட்டான்
শারীরিক ঠিকানা,உன் முகவரி
শারীরিক ধ্রুবক টেবিল,உடல் நிலையான அட்டவணை
পদার্থবিদ্যা মেমরি,இயற்பியல் நினைவகம்
py- attenuator,py-attenuator
পিকো ফ্যারাড (-),பிகோ ஃபராட் (-)
"ছবির উপাদান, ছবির উপাদান (পিক্সেল)","படக் கூறு, படக் கூறு (பிக்சல்கள்)"
ছবির তথ্য,பட தகவல்
ছবির চিহ্ন,பட சமிக்ஞை
ছবির টিউব,பட குழாய்
সেগমেন্টেড লিনিয়ার মডেল,பிரிக்கப்பட்ட நேரியல் மாதிரி
বিভাজন রৈখিক অনুমান,பிரிவு நேரியல் தோராயம்
সেগমেন্টেড লিনিয়ার সার্কিট,பிரிக்கப்பட்ட நேரியல் சுற்று
পিয়ার্স ক্রিস্টাল অসিলেটর,துளையிடும் படிக ஆஸிலேட்டர்
