Bengali,Kannada
মধ্যস্থতা,ಮಧ್ಯಸ್ಥಿಕೆ
মধ্যস্থতাকারী,ಮಧ್ಯಸ್ಥಗಾರ
মধ্যস্থতাকারী,ಮಧ್ಯವರ್ತಿ
আন্তর্জাতিকতাবাদ,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
আন্তর্জাতিকতাবাদ,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
আন্তর্জাতিকতাবাদী,ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ
আন্তঃযুদ্ধ,ಆಂತರಿಕ ಯುದ್ಧ
ইন্টার্নী,ಇಂಟರ್ನಿ
ইন্টারনি,ಇಂಟರ್ನಿ
ইন্টারনি ক্যাম্প,ಇಂಟರ್ನಿ ಶಿಬಿರ
অন্তরীণ,ಅಂತಃಕರಣ
অন্তরীণ,ಅಂತಃಕರಣ
অন্তরীণ,ಅಂತಃಕರಣ
ইন্টারনুনসিও,ಇಂಟರ್‌ನನ್ಸಿಯೋ
দোভাষী,ಇಂಟರ್ಪ್ರಿಟರ್
দোভাষী,ಇಂಟರ್ಪ್ರಿಟರ್
দোভাষী,ಇಂಟರ್ಪ್ರಿಟರ್
হস্তক্ষেপ,ಹಸ್ತಕ್ಷೇಪ
ইন্টেস্ট্যাসি,ಕರುಳುವಾಳ
ইনটেস্টেট,ಕರುಳು
চক্রান্ত,ಒಳಸಂಚು
অনুপ্রবেশকারী,ಒಳನುಗ್ಗುವವರು
অনুপ্রবেশকারী,ಒಳನುಗ್ಗುವವರು
অনধিকারপ্রবেশ,ಒಳನುಗ್ಗುವಿಕೆ
আক্রমণ,ಆಕ್ರಮಣ
আক্রমণ,ಆಕ್ರಮಣ
বিনিয়োগ করুন,ಹೂಡಿಕೆ ಮಾಡಿ
বিনিয়োগ করুন,ಹೂಡಿಕೆ ಮಾಡಿ
বিনিয়োগ করুন,ಹೂಡಿಕೆ ಮಾಡಿ
বিনিয়োগ করুন,ಹೂಡಿಕೆ ಮಾಡಿ
ইনভেস্টিচার,ಹೂಡಿಕೆ
ইনভেস্টিচার,ಹೂಡಿಕೆ
ইনভেস্টিচার,ಹೂಡಿಕೆ
বিনিয়োগ অনুষ্ঠান,ಹೂಡಿಕೆ ಸಮಾರಂಭ
জাতীয়তার সাথে বিনিয়োগ করুন,ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ
অজেয় আরমাদা,ಅಜೇಯ ನೌಕಾಪಡೆ
অমান্যতা (রাষ্ট্রের),ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ)
লঙ্ঘন রাষ্ট্র,ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ
অভেদ্য দুর্গ,ಅವೇಧನೀಯ ಕೋಟೆ
আয়রন বয়স,ಕಬ್ಬಿಣದ ಯುಗ
লোহার পর্দা,ಕಬ್ಬಿಣದ ಪರದೆ
আয়রন গার্ড,ಕಬ್ಬಿಣದ ಕಾವಲು
লোহার রেশন,ಕಬ್ಬಿಣದ ಪಡಿತರ
লোহার দিক,ಕಬ್ಬಿಣದ ಬದಿಗಳು
লোহার টিপযুক্ত তীর,ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ
ইস্তমিয়ান গেমস,ಇಸ್ತಮಿಯನ್ ಆಟಗಳು
জেনিসারি,ಜನಿಸರಿ
দারোয়ান,ದ್ವಾರಪಾಲಕ
দারোয়ান,ದ್ವಾರಪಾಲಕ
জ্যাভলিন,ಜಾವೆಲಿನ್
জিম ক্রো আইন,ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು
জিঙ্গো,ಜಿಂಗೊ
জিঙ্গো,ಜಿಂಗೊ
জিঙ্গো,ಜಿಂಗೊ
জিঙ্গোইজম,ಜಿಂಗೋಯಿಸಂ
যৌথ অভিযান,ಜಂಟಿ ಕ್ರಿಯೆ
যৌথ নিয়ন্ত্রণ,ಜಂಟಿ ನಿಯಂತ್ರಣ
যৌথ দখল,ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ
জুরি,ತೀರ್ಪುಗಾರರು
শুধু কারণ,ಕೇವಲ ಕಾರಣ
রাখা,ಇರಿಸಿಕೊಳ್ಳಿ
আর্কাইভের রক্ষক,ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್
কেটলি-ড্রাম,ಕೆಟಲ್-ಡ್ರಮ್
মূল শব্দ,ಪ್ರಮುಖ ಪದ
রাজা,ರಾಜ
রাজ্য,ಸಾಮ್ರಾಜ್ಯ
কিংলেট,ಕಿಂಗ್ಲೆಟ್
কিং মেকার,ಕಿಂಗ್ ಮೇಕರ್
রাজত্ব,ರಾಜತ್ವ
রাজত্ব,ರಾಜತ್ವ
রান্নাঘরের তাক,ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್
নাইট,ನೈಟ್
রাজত্ব,ರಾಜತ್ವ
Kinghts হাসপাতালের,ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು
সেন্ট জন নাইট,ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್
নাইট টেম্পলার,ನೈಟ್ ಟೆಂಪ್ಲರ್
Ku Klux Klan (KKK),ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ)
কুমিন্তং,ಕುಮಿಂಟಾಂಗ್
সাধারণ,ಲೌಕಿಕ
ল্যান্স,ಲ್ಯಾನ್ಸ್
ল্যান্সার,ಲ್ಯಾನ್ಸರ್
পরে গুপ্তরা,ನಂತರ ಗುಪ್ತರು
বৈধ উত্তরাধিকারী,ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ
অনাচার (=বিশৃঙ্খলা),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
অনাচার (=বিশৃঙ্খলা),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
আইন প্রভুরা,ಕಾನೂನು ಪ್ರಭುಗಳು
ধার্মিকতার আইন,ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು
জাতির লীগ,ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್
উত্তরাধিকার (= উইল),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
উত্তরাধিকার (= উইল),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
আইনগত উত্তরাধিকারী,ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ
লিগেট,ಕಾನೂನುಬದ್ಧ
লিগেট,ಕಾನೂನುಬದ್ಧ
লিগেট,ಕಾನೂನುಬದ್ಧ
কিংবদন্তি,ದಂತಕಥೆ
কিংবদন্তি,ದಂತಕಥೆ
সৈন্যদল,ಲೀಜನ್
সৈন্যদল,ಲೀಜನ್
লিজিয়ন অফ অনার,ಲೀಜನ್ ಆಫ್ ಆನರ್
লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট),ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ)
কম রাজ্য,ಕಡಿಮೆ ರಾಜ್ಯಗಳು
বিশ্বাস পত্র,ರುಜುವಾತು ಪತ್ರಗಳು
লিজ-প্রভু,ಲೀಜ್-ಲಾರ್ಡ್
লিজ ম্যান,ಲೀಜ್ ಮನುಷ್ಯ
লিজ ম্যান,ಲೀಜ್ ಮನುಷ್ಯ
যাবজ্জীবন কারাদণ্ড,ಜೀವಾವಧಿ ಶಿಕ್ಷೆ
বংশ,ವಂಶಾವಳಿ
লিটল ইংল্যান্ডার,ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್
ছোট যান (= কম যানবাহন),ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ)
উপকূলীয় রাষ্ট্র,ಸಮುದ್ರತೀರ ರಾಜ್ಯ
লিটার্জি,ಪ್ರಾರ್ಥನೆಗಳು
লিটার্জি,ಧರ್ಮಾಚರಣೆ
স্থানীয় আনুগত্য,ಸ್ಥಳೀಯ ನಿಷ್ಠೆ
স্থানীয় স্ব-সরকার,ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ
দীর্ঘ সংসদ,ದೀರ್ಘ ಸಂಸತ್ತು
নিম্ন দেশগুলি,ಕಡಿಮೆ ದೇಶಗಳು
অনুগত,ನಿಷ್ಠಾವಂತ
আনুগত্য,ನಿಷ್ಠೆ
ম্যাকিয়াভেলিয়ান নীতি,ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ
ম্যাগনা কার্টা,ಮ್ಯಾಗ್ನ ಕಾರ್ಟ
ম্যাগনাম কনসিলিয়াম,ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್
মালুম নিষেধ,ಮಾಲುಮ್ ನಿಷೇಧ
মান্দামুস,ಮ್ಯಾಂಡಮಸ್
ম্যান্ডেট,ಆದೇಶ
"আদেশ, শ্রেণী &#39;ক&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;"
"আদেশ, শ্রেণী &#39;বি&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;"
"ম্যান্ডেট, ক্লাস &#39;সি&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;"
ম্যান্ডেট সিস্টেম,ಆದೇಶ ವ್ಯವಸ್ಥೆ
বাধ্যতামূলক অবস্থা,ಕಡ್ಡಾಯ ರಾಜ್ಯ
ম্যাঙ্গোনেল,ಮ್ಯಾಂಗೋನೆಲ್
ঘোষণাপত্র,ಪ್ರಣಾಳಿಕೆ
কৌশল,ಕುಶಲತೆಗಳು
যুদ্ধের মানুষ,ಮ್ಯಾನ್ ಆಫ್ ವಾರ್
ম্যানর,ಮ್ಯಾನರ್
ম্যানর,ಮ್ಯಾನರ್
জনশক্তি,ಮಾನವ ಶಕ್ತಿ
জনশক্তি,ಮಾನವ ಶಕ್ತಿ
ম্যানুমিশন,ಮ್ಯಾನುಮಿಷನ್
মনুমিত,ಮನುಮಿತ್
পাণ্ডুলিপি,ಹಸ್ತಪ್ರತಿ
পাণ্ডুলিপি,ಹಸ್ತಪ್ರತಿ
পাণ্ডুলিপি,ಹಸ್ತಪ್ರತಿ
ডাকাত,ಮಾರೌಡರ್
সামুদ্রিক বেল্ট,ಕಡಲ ಬೆಲ್ಟ್
সামুদ্রিক সভ্যতা,ಕಡಲ ನಾಗರಿಕತೆ
সামুদ্রিক পতাকা,ಕಡಲ ಧ್ವಜ
সামুদ্রিক ক্ষমতা,ಕಡಲ ಶಕ್ತಿಗಳು
সামুদ্রিক সার্বভৌমত্ব,ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ
সামুদ্রিক যুদ্ধ,ಕಡಲ ಯುದ್ಧ
মার্কুইস,ಮಾರ್ಕ್ವಿಸ್
মার্কুইসেট,ಮಾರ್ಕ್ವಿಸೇಟ್
সেনাশাসন,ಸಮರ ಕಾನೂನು
মার্শাল রেস,ಸಮರ ಜನಾಂಗಗಳು
শহীদ,ಹುತಾತ್ಮ
হত্যাকাণ্ড,ಹತ್ಯಾಕಾಂಡ
কৌশলের ভর,ಕುಶಲ ಸಮೂಹ
মাস্টার-এ-আর্মস,ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್
অনুষ্ঠান - এর গুরু,ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ
গৃহকর্তা,ಮನೆಯ ಯಜಮಾನ
ঘোড়ার মাস্টার,ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್
রোলস মাস্টার,ರೋಲ್ಸ್ ಮಾಸ್ಟರ್
ম্যাচ,ಹೊಂದಾಣಿಕೆ
ম্যাচ,ಹೊಂದಾಣಿಕೆ
ম্যাচলক,ಮ್ಯಾಚ್‌ಲಾಕ್
বৈবাহিক জোট,ವೈವಾಹಿಕ ಮೈತ್ರಿ
ভূমধ্য শক্তি,ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು
মেনশেভিক,ಮೆನ್ಶೆವಿಕ್
ভাড়াটে বাহিনী,ಕೂಲಿ ಸೈನ್ಯ
ভাড়াটে সৈনিক,ಕೂಲಿ ಸೈನಿಕ
বণিক,ವ್ಯಾಪಾರಿ
মধ্যবয়সী,ಮಧ್ಯ ವಯಸ್ಸು
মধ্যপ্রাচ্য,ಮಧ್ಯ ಪೂರ್ವ
মধ্যপথ,ಮಧ್ಯದ ಹಾದಿ
মধ্যপথ,ಮಧ್ಯಮ ಮಾರ್ಗ
মধ্য পথ (=মিডল কোর্স),ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್)
অভিবাসী,ವಲಸೆಗಾರ
মাইগ্রেশন,ವಲಸೆ
মাইগ্রেশন,ವಲಸೆ
মাইগ্রেশন,ವಲಸೆ
সামরিকবাদ,ಮಿಲಿಟರಿಸಂ
সামরিকবাদ,ಮಿಲಿಟರಿಸಂ
সামরিকবাদ,ಮಿಲಿಟರಿಸಂ
সামরিকবাদ,ಮಿಲಿಟರಿಸಂ
সামরিকবাদী,ಮಿಲಿಟರಿವಾದಿ
সামরিকবাদী,ಮಿಲಿಟರಿವಾದಿ
সামরিকীকরণ,ಮಿಲಿಟರಿಕರಣ
সামরিকীকরণ,ಮಿಲಿಟರಿಕರಣ
সামরিকীকরণ,ಮಿಲಿಟರಿಕರಣ
সামরিক কৌশলবিদ (=কৌশলবিদ),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
সামরিক কৌশলবিদ (=কৌশলবিদ),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
সামরিক কৌশল (=কৌশল),ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು)
মিলিশিয়া,ಮಿಲಿಟಿಯಾ
মিলিশিয়া,ಮಿಲಿಟಿಯಾ
দুঃশাসন,ದುರಾಡಳಿತ
হারানো সুত্র,ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ
মিশন,ಮಿಷನ್
মিশন,ಮಿಷನ್
মিশন,ಮಿಷನ್
মিশ্র জাতি,ಮಿಶ್ರ ಜನಾಂಗ
আধুনিক ইতিহাস,ಆಧುನಿಕ ಇತಿಹಾಸ
জীবনযাত্রাপ্রণালী,ವಿಧಾನ ವಿವೆಂಡಿ
একাধিপত্য,ಮೊನಾಕಿಸಂ
রাজা,ರಾಜ
রাজা,ರಾಜ
রাজতন্ত্র,ರಾಜಪ್ರಭುತ್ವ
রাজতন্ত্র,ರಾಜಪ್ರಭುತ್ವ
রাজতন্ত্রবাদী,ರಾಜಪ್ರಭುತ್ವವಾದಿ
রাজতন্ত্র,ರಾಜಪ್ರಭುತ್ವ
মঠ,ಮಠ
মঠ,ಮಠ
মঠ,ಮಠ
সন্ন্যাস,ಸನ್ಯಾಸತ್ವ
সন্ন্যাস,ಸನ್ಯಾಸತ್ವ
সন্ন্যাসী,ಸನ್ಯಾಸಿ
মাতৃভূমি,ಮಾತೃ ದೇಶ
মাতৃভূমি,ಮಾತೃಭೂಮಿ
সংসদের মা,ಸಂಸತ್ತಿನ ತಾಯಿ
মুক্রকারস,ಮುಕ್ರೇಕರ್ಸ್
মমি,ಮಮ್ಮಿ
যাদুঘর,ವಸ್ತುಸಂಗ್ರಹಾಲಯ
মাস্কেট,ಮಸ್ಕೆಟ್
মাস্কেটিয়ার,ಮಸ್ಕಿಟೀರ್
মাস্কেট্রি,ಮಸ್ಕೆಟ್ರಿ
মাস্কেট্রি,ಮಸ್ಕೆಟ್ರಿ
মাস্টার মাস্টার,ಮಸ್ಟರ್ ಮಾಸ್ಟರ್
মাস্টার-রোল,ಮಸ್ಟರ್-ರೋಲ್
মাস্টার-রোল,ಮಸ್ಟರ್-ರೋಲ್
বিদ্রোহ,ದಂಗೆ
বিদ্রোহ আইন,ದಂಗೆ ಕಾಯಿದೆ
রহস্য জাহাজ,ರಹಸ್ಯ ಹಡಗು
বর্ণনামূলক,ನಿರೂಪಣೆ
জাতি,ರಾಷ್ಟ್ರ
স্থানীয়,ಸ್ಥಳೀಯ
দেশীয় রাজ্য,ಸ್ಥಳೀಯ ರಾಜ್ಯ
প্রকৃতিবাদ,ನೈಸರ್ಗಿಕತೆ
প্রাকৃতিক অধিকার,ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು
নাৎসি,ನಾಜಿ
নাৎসি বিপ্লব,ನಾಜಿ ಕ್ರಾಂತಿ
নাৎসিবাদ,ನಾಜಿಸಂ
পূর্ব কাছাকাছি,ಪೂರ್ವದ ಹತ್ತಿರ
নিগ্রো,ನೀಗ್ರೋ
নিগ্রোফিল,ನೀಗ್ರೋಫಿಲ್
নেগ্রোফিলিজম,ನೀಗ್ರೋಫಿಲಿಸಮ್
নিগ্রোফোবিয়া,ನೀಗ್ರೋಫೋಬಿಯಾ
নিরপেক্ষ,ತಟಸ್ಥ
নিরপেক্ষ দেশ,ತಟಸ್ಥ ದೇಶ
নতুন চুক্তি,ಹೊಸ ಒಪ್ಪಂದ
নতুন বিশ্ব,ಹೊಸ ಪ್ರಪಂಚ
আভিজাত্য,ಉದಾತ್ತತೆ
উন্নতচরিত্র,ಉದಾತ್ತ
উন্নতচরিত্র,ಉದಾತ್ತ
যাযাবর,ಅಲೆಮಾರಿ
যাযাবর দল,ಅಲೆಮಾರಿ ಗುಂಪು
যাযাবর,ಅಲೆಮಾರಿ ಧರ್ಮ
অহিংস সন্ধি,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
অ-আগ্রাসন চুক্তি,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
যুদ্ধহীন রাষ্ট্র,ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ
অসহযোগিতা,ಅಸಹಕಾರ
অসহযোগ আন্দোলন,ಅಸಹಕಾರ ಚಳುವಳಿ
বিপরীত,ಮುಖಮುಖ
বিপরীত,ಮುಖಮುಖ
গণতন্ত্র (=জনতাতন্ত্র),ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ)
অক্লোক্র্যাট,ಓಕ್ಲೋಕ್ರಾಟ್
অফিসের নথিপত্র,ಅಧಿಕೃತ ದಾಖಲೆ
পুরোনো জগৎ,ಹಳೆಯ ಪ್ರಪಂಚ
অলিগার্কি,ಒಲಿಗಾರ್ಕಿ
আক্রমণ,ಹಲ್ಲೆ
খোলা আলোচনা,ಮುಕ್ತ ಮಾತುಕತೆ
খোলা প্রশ্ন,ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ
রেকর্ড খুলুন,ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ
প্রাচ্য,ಓರಿಯಂಟ್
প্রাচ্যবাদ,ಓರಿಯಂಟಲಿಸಂ
প্রাচ্যবাদ,ಓರಿಯಂಟಲಿಸಂ
প্রাচ্যবিদ,ಓರಿಯಂಟಲಿಸ್ಟ್
উৎপত্তি,ಮೂಲ
উৎপত্তি,ಮೂಲ
অর্থোগ্রাফি,ಆರ್ಥೋಗ್ರಫಿ
শত্রুতার প্রাদুর্ভাব,ಹಗೆತನದ ಏಕಾಏಕಿ
আউট-পোস্ট,ಔಟ್-ಪೋಸ್ಟ್
ওভার-লর্ড,ಅತಿ-ಪ್ರಭು
অগ্রাহ্য করা,ಓವರ್-ರೈಡ್
অগ্রাহ্য করা,ಓವರ್-ರೈಡ್
পৌত্তলিক,ಪೇಗನ್
পৌত্তলিক,ಪೇಗನ್
পৌত্তলিকতা,ಪೇಗನಿಸಂ
পৌত্তলিকতা,ಪೇಗನಿಸಂ
প্যাগোডা,ಪಗೋಡ
প্যাগোডা,ಪಗೋಡ
প্যাগোডা,ಪಗೋಡ
প্রাসাদ চক্রান্ত,ಅರಮನೆಯ ಒಳಸಂಚುಗಳು
প্যালাটিনেট,ಪ್ಯಾಲಟಿನೇಟ್
তাল পাতা,ತಾಳೆ ಎಲೆ
অব্যবহিত পূর্ববর্তী রবিবার,ಪಾಮ್ ಭಾನುವಾರ
প্যানেগরিস্ট,ಪ್ಯಾನೆಜಿರಿಸ್ಟ್
আতঙ্ক,ದಿಗಿಲು
আতঙ্ক,ದಿಗಿಲು
আতঙ্কগ্রস্ত,ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು
পোপপদ,ಪಪಾಸಿ
পোপপদ,ಪಪಾಸಿ
পোপপদ,ಪಪಾಸಿ
পোপপদ,ಪಪಾಸಿ
পাপল বলদ,ಪಾಪಲ್ ಬುಲ್
পোপবাদ,ಪಾಪಲಿಸಂ
পোপবাদ,ಪಾಪಲಿಸಂ
পোপবাদী,ಪಾಪಲಿಸ್ಟ್
পোপ রাজ্য,ಪಾಪಲ್ ರಾಜ್ಯ
প্যাপিজম (=পেপিস্ট্রি),ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ)
পাপিস্ট,ಪಾಪಿಸ್ಟ್
প্যাপিরাস,ಪಪೈರಸ್
উপমা,ಉಪಮೆ
প্যারামাউন্ট,ಪ್ಯಾರಾಮೌಂಟ್
সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি),ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ)
প্যারামাউন্ট ভদ্রমহিলা,ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ
পরম প্রভু,ಪರಮ ಪ್ರಭು
পার্চমেন্ট,ಚರ್ಮಕಾಗದ
পার্চমেন্ট,ಚರ್ಮಕಾಗದ
পার্চমেন্ট,ಚರ್ಮಕಾಗದ
ক্ষমা,ಕ್ಷಮಿಸು
কথাবার্তা,ಪಾರ್ಲಿಗಳು
কথাবার্তা,ಪಾರ್ಲಿಗಳು
সংসদ (=সংসদ),ಸಂಸತ್ತು (=ಸಂಸತ್ತು)
সংসদ,ಸಂಸತ್ತು
সংসদ,ಸಂಸತ್ತು
সংসদ,ಸಂಸತ್ತು
সংসদ আইন,ಸಂಸತ್ ಕಾಯಿದೆ
সংসদ সদস্য,ಸಂಸದೀಯ
সংসদ সদস্য,ಸಂಸದೀಯ
সংসদীয় এজেন্ট,ಸಂಸದೀಯ ಏಜೆಂಟ್
পারনেলিজম,ಪಾರ್ನೆಲಿಸಮ್
প্যারোল,ಪೆರೋಲ್
প্যারোল,ಪೆರೋಲ್
প্যারিসাইড,ಪ್ಯಾರಿಸೈಡ್
প্যারিসাইড,ಪ್ಯಾರಿಸೈಡ್
পক্ষপাতমূলক,ಪಕ್ಷಪಾತಿ
পক্ষপাতমূলক,ಪಕ್ಷಪಾತಿ
পক্ষপাতমূলক,ಪಕ್ಷಪಾತಿ
পাস,ಉತ್ತೀರ್ಣ
পাস শব্দ (=ঘড়ি শব্দ),ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್)
প্যাট্রিয়ার্ক,ಪಿತೃಪ್ರಧಾನ
প্যাট্রিয়ার্কস,ಕುಲಪತಿಗಳು
প্যাট্রিশিয়ান,ಪೆಟ್ರೀಷಿಯನ್
পিতৃত্ব,ಪಿತೃತ್ವ
প্যাক্স ব্রিটানিকা,ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ
প্যাক্স রোমানা,ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ
বংশ,ವಂಶಾವಳಿ
বংশ,ವಂಶಾವಳಿ
বংশানুক্রমিক ব্যক্তি,ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ
সমকক্ষ ব্যক্তি,ಪೀರ್
সমকক্ষ ব্যক্তি,ಪೀರ್
পিরেজ,ಪೀರೇಜ್
পিরেজ,ಪೀರೇಜ್
পিরেজ,ಪೀರೇಜ್
আয়ারল্যান্ডের সহকর্মীরা,ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು
স্কটল্যান্ডের সহকর্মীরা,ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು
উপদ্বীপের প্রচারণা,ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ
উপদ্বীপ যুদ্ধ,ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ
পেনান্ট,ಪೆನ್ನಂಟ್
জনগণের সনদ (=জাতীয় সনদ),ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್)
পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট),ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ)
বেপরোয়া,ದ್ರೋಹ
সময়কাল,ಅವಧಿ
সময়কাল,ಅವಧಿ
পরিধি,ಪರಿಧಿ
স্থায়ী বন্দোবস্ত,ಶಾಶ್ವತ ವಸಾಹತು
চিরন্তন জাঁকজমক,ಶಾಶ್ವತ ಫೈಫ್
ফ্যালানক্স,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
ফ্যালানক্স,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
ফেরাউন,ಫೇರೋ
পিকটোগ্রাম,ಪಿಕ್ಟೋಗ್ರಾಮ್
পিকটোগ্রাফ,ಪಿಕ್ಟೋಗ್ರಾಫ್
পিকটোগ্রাফ,ಪಿಕ್ಟೋಗ್ರಾಫ್
তীর্থযাত্রী,ಯಾತ್ರಿಕ
তীর্থযাত্রী পিতারা,ಯಾತ್ರಿ ಪಿತಾಮಹರು
পিলেজ,ಸುಲಿಗೆ
পিলেজ,ಸುಲಿಗೆ
স্তম্ভ,ಕಂಬ
পিলার এডিক্টস (অশোকের),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
পিলার এডিক্টস (অশোকের),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
পিলার এডিক্টস (অশোকের),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
জলদস্যু,ಪೈರೇಟ್
জলদস্যু,ಪೈರೇಟ್
পিচড যুদ্ধ,ಪಿಚ್ಡ್ ಯುದ್ಧ
পটভূমি,ಕಥಾವಸ್ತು
পলিস,ಪೋಲಿಸ್
পলিস,ಪೋಲಿಸ್
পলিটার্ক,ಪೊಲಿಟಾರ್ಚ್
পলিটিক্যাল এজেন্ট,ರಾಜಕೀಯ ಏಜೆಂಟ್
রাজনৈতিক আশ্রয়,ರಾಜಕೀಯ ಆಶ್ರಯ
রাজনৈতিক বাসিন্দা,ರಾಜಕೀಯ ನಿವಾಸಿ
রাজনৈতিক সন্ত্রাস,ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ
মাথট,ಚುನಾವಣಾ ತೆರಿಗೆ
পন্টুন,ಪಾಂಟೂನ್
প্রিমিয়ার,ಪ್ರೀಮಿಯರ್
প্রিমিয়ার,ಪ್ರೀಮಿಯರ್
প্রিমিয়ারশিপ,ಪ್ರೀಮಿಯರ್‌ಶಿಪ್
প্রেসিডেন্সি,ಅಧ್ಯಕ್ಷತೆ
প্রেসিডেন্সি,ಅಧ್ಯಕ್ಷತೆ
রাষ্ট্রপতি,ಅಧ್ಯಕ್ಷರು
রাষ্ট্রপতি,ಅಧ್ಯಕ್ಷರು
প্রেসিডিয়াম,ಪ್ರೆಸಿಡಿಯಮ್
প্রধানমন্ত্রী,ಪ್ರಧಾನ ಮಂತ್ರಿ
প্রিমোজেনিচার,ಪ್ರೈಮೊಜೆನಿಚರ್
