Malayalam,Kannada
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,ಅಡ್ಡಿಪಡಿಸು ವೆಕ್ಟರ್
തടസ്സപ്പെടുത്തുക,ಅಡ್ಡಿಪಡಿಸಿ
കവല,ಛೇದಕ
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1.ಅಂತರ್ಜಾಲ, 2.ಅಂತರ್ಜಾಲ"
മാറ്റമില്ലാത്തത്,ಬದಲಾಗದ
ഇൻവെന്ററി പ്രധാന ഫയൽ,ದಾಸ್ತಾನು ಮುಖ್ಯ ಫೈಲ್
വിപരീത മൾട്ടിപ്ലക്സർ,ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
വിപരീത സ്കാനിംഗ്,ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್
റിവേഴ്സ് ഫയൽ,ರಿವರ್ಸ್ ಫೈಲ್
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,ರಿವರ್ಸ್ ಪಟ್ಟಿ ಫೈಲ್
വിപരീത പേജ് പട്ടിക,ವಿಲೋಮ ಪುಟ ಕೋಷ್ಟಕ
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. ವಿನಿಮಯಕಾರಕ, 2. ಚಿಹ್ನೆ"
ഇന്റർനെറ്റ് പ്രവർത്തനം,ಇಂಟರ್ನೆಟ್ ಕಾರ್ಯಾಚರಣೆ
ഇന്റർപോളേഷൻ,ಇಂಟರ್ಪೋಲೇಷನ್
വ്യാഖ്യാനം,ವ್ಯಾಖ್ಯಾನ
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ","1. ಇಂಟರ್ಪ್ರಿಟರ್, 2. ತಾರತಮ್ಯಕಾರ, 3. ಜ್ಞಾಪಕ ವರ್ಗಾವಣೆ"
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ
അന്തരായക്,ಅಂತರಾಯಕ್
തടസ്സം കൈകാര്യം ചെയ്യുന്നയാൾ,ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್
തടസ്സപ്പെടുത്തൽ കവർ,ಅಡ್ಡಿ ಕವರ್
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,ಅಡ್ಡಿ ಸಂಕೇತ
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,ಅಡ್ಡಿಪಡಿಸು ವೆಕ್ಟರ್
തടസ്സപ്പെടുത്തുക,ಅಡ್ಡಿಪಡಿಸಿ
കവല,ಛೇದಕ
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1.ಅಂತರ್ಜಾಲ, 2.ಅಂತರ್ಜಾಲ"
മാറ്റമില്ലാത്തത്,ಬದಲಾಗದ
ഇൻവെന്ററി പ്രധാന ഫയൽ,ದಾಸ್ತಾನು ಮುಖ್ಯ ಫೈಲ್
വിപരീത മൾട്ടിപ്ലക്‌സർ,ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
വിപരീത സ്കാനിംഗ്,ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್
റിവേഴ്സ് ഫയൽ,ರಿವರ್ಸ್ ಫೈಲ್
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,ರಿವರ್ಸ್ ಪಟ್ಟಿ ಫೈಲ್
വിപരീത പേജ് പട്ടിക,ವಿಲೋಮ ಪುಟ ಕೋಷ್ಟಕ
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. ವಿನಿಮಯಕಾರಕ, 2. ಚಿಹ್ನೆ"
ടാസ്ക് മാനേജ്മെന്റ്,ಕಾರ್ಯ ನಿರ್ವಹಣೆ
ആക്ഷൻ ഓറിയന്റഡ് ഭാഷ,ಕ್ರಿಯೆ ಆಧಾರಿತ ಭಾಷೆ
ചുമതല മുൻഗണന,ಕಾರ್ಯ ಆದ್ಯತೆ
ജോലി ഷെഡ്യൂളിംഗ്,ಕೆಲಸದ ವೇಳಾಪಟ್ಟಿ
ചുമതല ക്രമപ്പെടുത്തൽ,ಕಾರ್ಯ ಅನುಕ್ರಮ
പ്രവർത്തന സമയം,ಕೆಲಸದ ವೇಳಾಪಟ್ಟಿ
ഉൾപ്പെടുത്തൽ,ಅಳವಡಿಕೆ
ജോയിന്റ് ഫോട്ടോഗ്രാഫി ഗ്രൂപ്പ് (JPG),ಜಂಟಿ ಛಾಯಾಗ್ರಹಣ ಗುಂಪು (JPG)
മാസിക,ಪತ್ರಿಕೆ
സന്തോഷം വടി,ಸಂತೋಷ ಕೋಲು
"1. വിലയിരുത്തൽ, 2. തീരുമാനം","1.ಮೌಲ್ಯಮಾಪನ, 2.ನಿರ್ಧಾರ"
ചാടുക,ನೆಗೆಯುವುದನ್ನು
ജമ്പ് നിർദ്ദേശം,ಜಂಪ್ ಸೂಚನೆ
ജമ്പർ,ಜಿಗಿತಗಾರ
"1. സംഗമം, 2. ഉടമ്പടി, 3. സംയുക്തം","1. ಸಂಗಮ, 2. ಸಂಧಿ, 3. ಜಂಟಿ"
ചവറ്റുകുട്ട,ಕಸದ
ന്യായീകരണം,ಸಮರ್ಥನೆ
കിലോ ബൈറ്റ്,ಕಿಲೋ ಬೈಟ್
കർണോഫ് മാപ്പ്,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
karnoff ചിത്രം,ಕಾರ್ನಾಫ್ ಚಿತ್ರ
കെബി (കിലോഗ്രാം ബൈറ്റ്),ಕೆಬಿ (ಕಿಲೋಗ್ರಾಂ ಬೈಟ್)
"1. അഷ്ടി, 2. കേർണലുകൾ, 3. കേണൽ","1. ಅಷ್ಟಿ, 2. ಕರ್ನಲ್‌ಗಳು, 3. ಕಲಂ"
എട്ട് മോഡ്,ಎಂಟು ಮೋಡ್
അക്ലിമൈസേഷൻ,ಒಗ್ಗಿಕೊಳ್ಳುವಿಕೆ
താക്കോൽ,ಕೀ
കീബോർഡ്,ಕೀಬೋರ್ಡ್
"1.കീ ബൗൺസ്, 2.കീ റിജക്റ്റ്","1.ಕೀ ಬೌನ್ಸ್, 2.ಕೀ ರಿಜೆಕ್ಟ್"
കീ ക്ലിക്ക്,ಕೀ ಕ್ಲಿಕ್
കീ കംപ്രഷൻ,ಕೀ ಸಂಕೋಚನ
"1.കീ ഡിസ്ക്, 2.കീ ഡിസ്ക്","1.ಕೀ ಡಿಸ್ಕ್, 2.ಕೀ ಡಿಸ್ಕ್"
കീ എൻകോഡിംഗ്,ಕೀ ಎನ್ಕೋಡಿಂಗ್
പ്രധാന പ്രദേശം,ಮುಖ್ಯ ಪ್ರದೇಶ
"1.കീ ഫയൽ, 2.കീ ഫയൽ","1.ಕೀ ಫೈಲ್, 2.ಕೀ ಫೈಲ್"
പ്രധാന ഘടന,ಮುಖ್ಯ ರಚನೆ
പ്രധാന മാനേജ്മെന്റ്,ಪ್ರಮುಖ ನಿರ್ವಹಣೆ
കീ പാഡ്,ಕೀ ಪ್ಯಾಡ್
കീ പാഡ്,ಕೀ ಪ್ಯಾಡ್
പ്രധാന വാക്യം,ಪ್ರಮುಖ ನುಡಿಗಟ್ಟು
കീ പൾസ്,ಪ್ರಮುಖ ನಾಡಿ
കീ പഞ്ചർ,ಕೀ ಪಂಚರ್
കീ തരം,ಪ್ರಮುಖ ರೀತಿಯ
"1.കീ സ്ട്രോക്ക്, 2.കീ സ്ട്രോക്ക്, 3.കീ പ്രഷർ","1.ಕೀ ಸ್ಟ್ರೋಕ್, 2.ಕೀ ಸ್ಟ್ರೋಕ್, 3.ಕೀ ಒತ್ತಡ"
വിലാസ കൈമാറ്റ കീ,ವಿಳಾಸ ವರ್ಗಾವಣೆ ಕೀ
"1. ഡിസ്ക് കീ, 2. ഡിസ്ക് കീ","1. ಡಿಸ್ಕ್ ಕೀ, 2. ಡಿಸ್ಕ್ ಕೀ"
ഫ്ലോപ്പി കീ,ಫ್ಲಾಪಿ ಕೀ
ടേപ്പ് കീ,ಟೇಪ್ ಕೀ
പ്രധാന പദം,ಪ್ರಮುಖ ಪದ
"1.ചവിട്ടുക, 2.തമ്പ്","1.ಕಿಕ್, 2.ತಂಪ್"
കുടിൽ,ಗುಡಿಸಲು
കിലോ ബിറ്റ്,ಕಿಲೋ ಬಿಟ್
കെട്ട്,ಗಂಟು
അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ,ಜ್ಞಾನ ಆಧಾರಿತ ಮಾಹಿತಿ ಸೇವೆಗಳು
വിജ്ഞാന അന്വേഷണം,ಜ್ಞಾನದ ಅನ್ವೇಷಣೆ
വിജ്ഞാന തിരയൽ ഡാറ്റാബേസ്,ಜ್ಞಾನ ಹುಡುಕಾಟ ಡೇಟಾಬೇಸ್
വിജ്ഞാന എഞ്ചിനീയറിംഗ്,ಜ್ಞಾನ ಎಂಜಿನಿಯರಿಂಗ್
വിജ്ഞാന മാനേജ്മെന്റ്,ಜ್ಞಾನ ನಿರ್ವಹಣಾ
വിജ്ഞാന പ്രവർത്തകൻ,ಜ್ಞಾನ ಕಾರ್ಯಕರ್ತ
ലാൻ അഡാപ്റ്റർ,ಲ್ಯಾನ್ ಅಡಾಪ್ಟರ್
"1.ലാൻ സെർവർ, 2.ലാൻ സെർവർ","1.LAN ಸರ್ವರ್, 2.LAN ಸರ್ವರ್"
LAN ജോലിസ്ഥലം,LAN ಕಾರ್ಯಸ್ಥಳ
തിരശ്ചീന ചിത്രം,ಸಮತಲ ಚಿತ್ರ
"1.തിരശ്ചീന ചിത്രം, 2.ലാൻഡ്സ്കേപ്പ്","1. ಅಡ್ಡ ಚಿತ್ರ, 2. ಭೂದೃಶ್ಯ"
ഭാഷ,ಭಾಷೆ
ഭാഷാ പരിശീലകൻ,ಭಾಷಾ ಬೋಧಕ
ഭാഷാ പ്രോസസ്സർ,ಭಾಷಾ ಸಂಸ್ಕಾರಕ
"1.ഭാഷാ കൈമാറ്റം, 2.ഭാഷാ വിവർത്തകൻ","1. ಭಾಷಾ ವರ್ಗಾವಣೆ, 2. ಭಾಷಾ ಅನುವಾದಕ"
ലാപ്ടോപ്പ്,ಲ್ಯಾಪ್ಟಾಪ್
സമഗ്ര സംയോജനം (LSI),ಸಮಗ್ರ ಏಕೀಕರಣ (LSI)
മാസ് ഇന്റഗ്രേഷൻ (LSI),ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI)
ലേസർ,ಲೇಸರ್
ലേസർ പ്രിന്റർ,ಲೇಸರ್ ಮುದ್ರಕ
അവസാന ഇൻപുട്ട് ആദ്യ ലക്കം (LIFO),ಕೊನೆಯ ಇನ್‌ಪುಟ್ ಮೊದಲ ಸಂಚಿಕೆ (LIFO)
പാളി,ಪದರ
"ബ്ലൂപ്രിന്റ്, ലേഔട്ട്","ನೀಲನಕ್ಷೆ, ವಿನ್ಯಾಸ"
"1. ഇലകൾ, 2. ഇലകൾ, 3. കത്ത്","1. ಎಲೆಗಳು, 2. ಎಲೆಗಳು, 3. ಪತ್ರ"
ഇല നോഡ്,ಎಲೆ ನೋಡ್
ഇലപ്പുള്ളി,ಎಲೆ ಚುಕ್ಕೆ
പാട്ടത്തിന്,ಗುತ್ತಿಗೆ
"1.ലീസ് ചാനൽ, 2.ലീസ് സിസ്റ്റം","1.ಲೀಸ್ ಚಾನಲ್, 2.ಲೀಸ್ ಸಿಸ್ಟಮ್"
"1.ലൈൻ,2.ലീഷ് ലൈൻ","1.ಲೈನ್, 2.ಲೀಶ್ ಲೈನ್"
ഏറ്റവും കുറഞ്ഞ അർത്ഥവത്തായ ബിറ്റ് ഷെൽ.എസ്ബി),ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಬಿಟ್ ಶೆಲ್.ಎಸ್ಬಿ)
ഏറ്റവും കുറഞ്ഞ സ്കോർ,ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್
"1. ഇൻഹെറിറ്റഡ് സിസ്റ്റം, 2. ഇൻഹെറിറ്റൻസ് സിസ്റ്റം","1. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ, 2. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ"
"1. ലെമ, 2. സിദ്ധാന്തം","1. ಲೆಮಾ, 2. ಪ್ರಮೇಯ"
അക്ഷരങ്ങളുടെ ഗുണനിലവാരം (LQ),ಅಕ್ಷರದ ಗುಣಮಟ್ಟ (LQ)
പദാനുപദം,ಮೌಖಿಕವಾಗಿ
നിഘണ്ടുഗ്രാഫി,ನಿಘಂಟುಶಾಸ್ತ್ರ
"1.ആർക്കൈവ്,2.ലൈബ്രറി","1.ಆರ್ಕೈವ್, 2.ಲೈಬ್ರರಿ"
"1.ലൈബ്രറി പ്രോഗ്രാം, 2.ആർക്കൈവ് പ്രോഗ്രാമിംഗ്","1.ಲೈಬ್ರರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಆರ್ಕೈವ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
ലൈബ്രറി ഡയറക്ടറി,ಗ್ರಂಥಾಲಯ ಡೈರೆಕ್ಟರಿ
"1. ലൈസൻസ് കരാർ, 2. ലൈസൻസ് കരാർ","1. ಪರವಾನಗಿ ಒಪ್ಪಂದ, 2. ಪರವಾನಗಿ ಒಪ್ಪಂದ"
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡുകൾ (എൽഇഡി),ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್‌ಗಳು (ಎಲ್‌ಇಡಿ)
നേരിയ തോക്ക്,ಲಘು ಗನ್
നേരിയ പേന,ಬೆಳಕಿನ ಪೆನ್
ലീനിയർ അഡാപ്റ്റർ,ರೇಖೀಯ ಅಡಾಪ್ಟರ್
ലൈൻ എഡിറ്റിംഗ്,ಸಾಲು ಸಂಪಾದನೆ
"1.ലൈൻ പ്രിന്റർ, 2.ലൈൻ പ്രിന്റർ","1.ಲೈನ್ ಪ್ರಿಂಟರ್, 2.ಲೈನ್ ಪ್ರಿಂಟರ್"
"1.ലീനിയർ, 2.ലീനിയർ","1.ರೇಖೀಯ, 2.ರೇಖೀಯ"
ഓരോ മിനിറ്റിലും വരികൾ (LPM),ಪ್ರತಿ ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM)
"1. ലിങ്ക്, ലിങ്ക്, 2. ചെയിൻ ,3. ബോണ്ട്","1. ಲಿಂಕ್, ಲಿಂಕ್, 2. ಚೈನ್, 3. ಕರಾರುಪತ್ರ"
ചങ്ങലയിട്ട പട്ടിക,ಚೈನ್ಡ್ ಪಟ್ಟಿ
ലിനക്സ്,ಲಿನಕ್ಸ್
"1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)","1.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)"
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ
"1.അക്ഷരം, 2.അക്ഷരം","1.ಅಕ್ಷರ, 2.ಅಕ್ಷರ"
"1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന","1. ಸಕ್ರಿಯ, 2. ದೇಶ, 3. ವಿದ್ಯುತ್, 4. ಚಲಿಸುವ"
ലൈവ് കെട്ട്,ಲೈವ್ ಗಂಟು
"1.ലോഡ്, 2.ലോഡ്","1.ಲೋಡ್, 2.ಲೋಡ್"
"1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ","1.ಲೋಡ್ ಮಾಡ್ಯೂಲ್, 2.ಲೋಡ್ ಮಾಡ್ಯುಲೇಟರ್"
"1. പ്രാദേശികം, 2. പ്രാദേശികം","1.ಸ್ಥಳೀಯ, 2.ಸ್ಥಳೀಯ"
പ്രാദേശിക പ്രവേശനം,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN),ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (LAN)
പ്രാദേശിക വ്യക്തത,ಸ್ಥಳೀಯ ಸ್ಪಷ್ಟತೆ
"1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം","1. ಸ್ಥಳೀಯ ನೆಟ್‌ವರ್ಕ್, 2. ಸ್ಥಳೀಯ ಕೇಂದ್ರ 3. ಸ್ಥಳೀಯ ವಿನಿಮಯ"
പ്രാദേശിക മെമ്മറി,ಸ್ಥಳೀಯ ಸ್ಮರಣೆ
പ്രാദേശിക മോഡ്,ಸ್ಥಳೀಯ ಮೋಡ್
പ്രാദേശിക വേരിയബിൾ,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
"ലൂപ്പ്, ലോക്ക്","ಲೂಪ್, ಲಾಕ್"
ലൂപ്പ് ഫയൽ,ಲೂಪ್ ಫೈಲ್
സെഷൻ ആരംഭം,ಅಧಿವೇಶನ ಆರಂಭ
കാലാവധി അവസാനം,ಅವಧಿಯ ಅಂತ್ಯ
രചിക്കുന്നു,ಲೇಖಕರು
ലോജിക് അനലൈസർ,ತರ್ಕ ವಿಶ್ಲೇಷಕ
ലോജിക് ബോംബ്,ತರ್ಕ ಬಾಂಬ್
ലോജിക് കാർഡ്,ಲಾಜಿಕ್ ಕಾರ್ಡ್
ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്),ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋಚಾರ್ಟ್)
ലോജിക് സർക്യൂട്ട്,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
ലോജിക് ഡിസൈൻ,ತರ್ಕ ವಿನ್ಯಾಸ
ലോജിക് ഡയഗ്രം,ತರ್ಕ ರೇಖಾಚಿತ್ರ
ലോജിക്കൽ ഫ്ലോചാർട്ട്,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
ലോജിക് ഫംഗ്ഷൻ,ತರ್ಕ ಕಾರ್ಯ
ലോജിക് ഗേറ്റ്,ಲಾಜಿಕ್ ಗೇಟ್
"1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്","1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
ലോജിക് സ്ഥാനചലനം,ತರ್ಕ ಸ್ಥಳಾಂತರ
യുക്തിയുടെ അവസ്ഥ,ತರ್ಕ ಸ್ಥಿತಿ
ലോജിക് സ്വിച്ച്,ತರ್ಕ ಸ್ವಿಚ್
ലോജിക് യൂണിറ്റ്,ತರ್ಕ ಘಟಕ
ലോജിക്കൽ,ತಾರ್ಕಿಕ
ലോജിക്കൽ സംയോജനം,ತಾರ್ಕಿಕ ಸಂಯೋಗ
ലോജിക്കൽ ഡാറ്റ ഘടന,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
ലോജിക്കൽ ഡയഗ്രം,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
ലോജിക്കൽ എക്സ്പ്രഷൻ,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
ലോജിക്കൽ ഫ്ലോചാർട്ട്,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ),ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ)
യുക്തിസഹമായ പ്രവർത്തനം,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
യുക്തിസഹമായ ഓപ്പറേറ്റർ,ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್
യുക്തിസഹമായ കണക്ഷൻ,ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ
ലോജിക്കൽ പ്ലാൻ,ತಾರ್ಕಿಕ ಯೋಜನೆ
"1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം","1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ"
ലോജിക്കൽ പാറ്റേൺ,ತಾರ್ಕಿಕ ಮಾದರಿ
ലോജിക്കൽ മൂല്യം,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
ലോജിക്കൽ വേരിയബിൾ,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
നേടിയ അവലോകനം,ಸಾಧಿಸಿದ ಅವಲೋಕನ
പ്രിവ്യൂ സെറ്റ്,ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್
നിരീക്ഷണം,ವೀಕ್ಷಣೆ
"1.ലൂപ്പ്, 2.ലൂപ്പ്","1.ಲೂಪ್, 2.ಲೂಪ್"
ലൂപ്പ് നിയന്ത്രണം,ಲೂಪ್ ನಿಯಂತ್ರಣ
ലൂപ്പ് സമാരംഭം,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
ലൂപ്പ് വ്യത്യാസം,ಲೂಪ್ ಬದಲಾವಣೆ
"1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്","1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್"
ലൂപ്പ് സമാരംഭം,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
ലൂപ്പ്-കാലാവധി,ಲೂಪ್-ಎಂಡಿಂಗ್
കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്,ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ
അയഞ്ഞ കപ്പിൾഡ്,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
ഹസ്സെ കംപ്രഷൻ,ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್
കുറഞ്ഞ ബൈറ്റ്,ಕಡಿಮೆ ಬೈಟ್
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
"1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു","1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ"
"1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)","1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)"
"1. യന്ത്രം, 2. യന്ത്രം","1. ಯಂತ್ರ, 2. ಯಂತ್ರ"
മെഷീൻ വിലാസം,ಯಂತ್ರದ ವಿಳಾಸ
"1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്","1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್"
യന്ത്രചക്രം,ಯಂತ್ರ ಚಕ್ರ
യന്ത്രവത്കൃത ഭാഷ,ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ
മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ,ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ
ഉപകരണ പിശക്,ಸಾಧನ ದೋಷ
മെഷീൻ നിഷ്ക്രിയ സമയം,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
യന്ത്രഭാഷ,ಯಂತ್ರ ಭಾಷೆ
മാനുവൽ,ಕೈಪಿಡಿ
യന്ത്രബോധം,ಯಂತ್ರ ಅರ್ಥ
"1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ","1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ"
യന്ത്ര പഠനം,ಯಂತ್ರ ಕಲಿಕೆ
യന്ത്ര പ്രവർത്തനം,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
യന്ത്രഭാഷ,ಯಂತ್ರ ಭಾಷೆ
മെഷീൻ പ്രകടനം,ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ
മെഷീൻ സിമുലേഷൻ,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
മെഷീൻ ഹൈജാക്കിംഗ് സമയം,ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ
യന്ത്ര വിവർത്തനം,ಯಂತ್ರ ಅನುವಾದ
യന്ത്ര വാക്കുകൾ,ಯಂತ್ರ ಪದಗಳು
മാക്രോ നിർദ്ദേശം,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
മാക്രോ സ്കെയിൽ,ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್
മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം,ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ
മൊത്തത്തിലുള്ള വിളി,ಒಟ್ಟು ಕರೆ
"1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്","1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್"
മാക്രോ കമാൻഡ്,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
മാക്രോ പ്രഖ്യാപനം,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
മാക്രോ നിർവചനം,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
മാക്രോ ഫ്ലോ ചാർട്ട്,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
മാക്രോ ജനറേറ്റർ,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
മാക്രോ നിർദ്ദേശം,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
സ്ഥൂല ഭാഷ,ಸ್ಥೂಲ ಭಾಷೆ
മാക്രോ ലൈബ്രറി,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
മാക്രോ പാരാമീറ്റർ,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
മാക്രോ പ്രോസസ്സിംഗ്,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
"1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ","1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್"
മാക്രോ പ്രോഗ്രാമിംഗ്,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
