Odiya,Marathi
ହମୋଗାମି,होमोजीमी
ହୋମୋଜିଣ୍ଟିସସିକ୍ ଏସିଡ୍ ପରୀକ୍ଷା |,होमोजेन्टिसिक acid सिड चाचणी
ସମଲିଙ୍ଗେନାଇଜେସନ୍,एकसंध
ସମ୍ବାଦୋନିଦ୍,एकसंध
ହୋମାଇଓଥରମିକ୍ |,होमोओथर्मिक
ସମଲିଙ୍ଗୀ,होमोलोगस
ହୋମୋପୋଲିୟର |,होमोपॉलिमर
ସମଲିଙ୍ଗୀ,होमोजिगोसिटी
ସମଲିଙ୍ଗୀ,होमोजिगोसिटी
ସୋମବରଗୋଟେଗୋଟ୍ |,होमोझीगोटे
ହୋମୋଜାଇଗସ୍ ବଧୂ |,होमोजिगस बौना
ହୋମୋଜାଇଗସ୍ ଉଚ୍ଚତା |,होमोजिगस उंच
ହୁକ୍ ପୋକ,हुक अळी
ହରମୋନାଲ ଚିକିତ୍ସା |,हार्मोनल उपचार
ହରମୋନ୍ ଥେରାପି |,हार्मोन थेरपी
ହରମୋନ୍-ରିସେପ୍ଟର ଜଟିଳ |,हार्मोन-रिसेप्टर कॉम्प्लेक्स
ଶିଙ୍ଗ ଟୋଡ୍ |,हॉर्न टॉड
ଘୋଡା ବାଟ,अश्वशक्ती बॅट
ଉଦ୍ୟାନ କୃଷି,बागायती
ଡାକ୍ତରଖାନା ବର୍ଜ୍ୟବସ୍ତୁ,हॉस्पिटल कचरा
ହୋଷ୍ଟ,होस्ट
ହୋଷ୍ଟ କକ୍ଷ,होस्ट सेल
ହୋଷ୍ଟ-ପରଜୀବୀ ସମ୍ପର୍କ |,होस्ट-पॅरासेटिक संबंध
ହୋଷ୍ଟ ନିର୍ଦ୍ଦିଷ୍ଟତା |,होस्ट विशिष्टता
ଗରମ ମରୁଭୂମି |,गरम वाळवंट
ଗରମ ମିଶ୍ରିତ ସୁପ୍ |,गरम पातळ सूप
ଗରମ ସ୍ପଟ୍,हॉट स्पॉट
ଘର ରଖୁଥିବା କାର୍ଯ୍ୟ,घरपट्टीचे कार्य
ଘର-ରଖିବା ଜିନ୍ |,घरगुती जनुक
ମାନବ ଶରୀର,मानवी शरीर
ମାନବ CHORIONIC TonDODotROPIN (HCG),मानवी कोरिओनिक गोनाडोट्रोपिन (एचसीजी)
ମାନବ ଜନସଂଖ୍ୟା,मानवी लोकसंख्याशास्त्र
ମାନବ ଜିଦ୍,मानवी जीनोम
ମାନବ ଅଭିବୃଦ୍ଧି ହରମୋନ୍ (HGH),मानवी वाढ संप्रेरक (एचजीएच)
ମାନବ ହୋଷ୍ଟ |,मानवी यजमान
ମାନବ ଇମ୍ୟୁନୋଟୋସିକୋଇ ଭାଇରସ୍ (ଏଚ୍.ଆଇ.ଭି),मानवी इम्युनोडेफिशियन्सी व्हायरस (एचआयव्ही)
ମାନବ ସମତଳ ଆଣ୍ଟିଗେନ୍ |,मानवी ल्यूकोसाइटिक प्रतिजन
ମାନବ ଶିକ୍ଷକ ଆଣ୍ଟିରିଟ୍ କମ୍ପ୍ଲେକ୍ସ |,मानवी ल्युकोसाइट अँटीग्ने कॉम्प्लेक्स
ମାନବ ସ୍ଥାନାନ୍ତର ଲାକ୍ଟୋଜାନ |,मानवी प्लेसेंटल लैक्टोजेन
ମାନବ ଜନସଂଖ୍ୟା ଚାପ |,मानवी लोकसंख्या दबाव
ମାନବ ଜାତି |,मानव वंश
ହ୍ୟୁମରସ୍ |,ह्यूमरस
ନମ୍ର ଏସିଡ୍ |,ह्यूमिक acid सिड
ଆର୍ଦ୍ର,दमट
ଆର୍ଦ୍ରତା,आर्द्रता
ହତାଶ,नम्रता
ହାସ୍ୟରସ,विनोद
ହ୍ୟୁମସ୍,बुरशी
ହଣ୍ଟିଙ୍ଗଡନ୍ ରୋଗ |,हंटिंगडन रोग
ହାଇକିନ୍ସ |,हायसिंथ
ହାଲିସ୍ |,हायलिन
ହାଇଡାଇନ୍ କାର୍ଟିଲେଜ୍ |,हायलिन कूर्च
ହାଇଲୁମେରୋନିଡଜ୍ |,हायल्यूरोनिडेस
ହାଇବ୍ରିଡ୍ |,संकरित
ହାଇବ୍ରିଡ୍ ଆସନସିଟି |,संकरित इनव्हिलिटी
F1 ମଞ୍ଜି ର ହାଇବ୍ରିଡ୍ |,एफ 1 बियाणे संकरित
ହାଇବ୍ରିଡ୍ ଷ୍ଟର୍ଷିଲିଟି |,संकरित वंध्यत्व
ହାଇବ୍ରିଡ୍ ଯାନବାୟନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,संकरित वाहन तंत्रज्ञान
ହାଇଡ୍ରାଫ୍ ଡିପଦ୍ଧାନ |,हायड्रार्क सक्सेसेशन
ହାଇଡ୍ରେସନ୍ ସେଲ୍ |,हायड्रेशन शेल
ହାଇଡ୍ରିକ୍,हायड्रिक
ହାଇଡ୍ରିଲା,हायड्रिला
ହାଇଡ୍ରୋଜେନ୍ ବଣ୍ଡ |,हायड्रोजन बॉन्ड
ହାଇଡ୍ରୋଜେନ୍ ସିଆନ୍ସାଇଡ୍ |,हायड्रोजन सायनाइड
ହାଇଡ୍ରୋଜେନ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |,हायड्रोजन न्यूक्लियस
ହାଇଡ୍ରୋଲାସେ |,हायड्रोलेज
ହାଇଡ୍ରୋଲୋଜିକାଲ୍ ଚକ୍ର |,हायड्रोलॉजिकल चक्र
ହାଇଡ୍ରୋଲସିଂ |,हायड्रोलायझिंग
ହାଇଡ୍ରୋଲାଇଟିକ୍ ଖଣ୍ଡ ଖଣ୍ଡ |,हायड्रोलाइटिक क्लेवेज
ହାଇଦ୍ର୍ରୋନିଷ୍ଟୀ |,हायड्रोनॅस्टी
ହାଇଡ୍ରୋଫିଲିକ୍ |,हायड्रोफिलिक
ହାଇଡ୍ରୋଫିଲି,हायड्रोफिली
ହାଇଡ୍ରୋଫିଲି,हायड्रोफिली
ହାଇଡ୍ରୋଫୋବିକ୍ |,हायड्रोफोबिक
ହାଇଡ୍ରୋଫାଇଟ୍ |,हायड्रोफाइट
ହାଇଡ୍ରୋପୋନିକ୍ସ |,हायड्रोपोनिक्स
ହାଇଡ୍ରୋସଫେରର୍ |,हायड्रोस्फीअर
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ |,हायड्रोस्टॅटिक दबाव
ହାଇଡ୍ରୋନୋମାଲ୍ ଇକୋସିଷ୍ଟମ୍ |,हायड्रोथर्मल इकोसिस्टम
ହାଇଡ୍ରୋନୋମାଲ୍ ଭେଣ୍ଟ୍ |,हायड्रोथर्मल व्हेंट
ହାଇଡ୍ରକ୍ସଲି ଗ୍ରୁପ୍ |,हायड्रॉक्सिल ग्रुप
ହାଇଗ୍ରାଟିକ୍,हायग्रिक
HALA (ଗଛ ବେଙ୍ଗ),हिला (ट्री फ्रॉग)
ହାଇମେନ |,हायमेन
Hyyid,हायॉइड
ହାଇ କିଡ୍ ହାଡ |,हायड हाड
ହାଇପ୍ନାଣ୍ଟିଆମ୍ |,हायपॅन्थोडियम
ହାଇପର କୋଲେଷ୍ଟୋରୋଲେମିଆ |,हायपर कोलेस्टेरोलिया
ହାଇପରଗ୍ଲାଇସେମିଆ |,हायपरग्लाइसीमिया
ହାଇପରକେୟାର ଆକ୍ଟାଟିସ୍ |,हायपरकेराटोसिस
ହାଇପରପୋରାଥାଇଗର୍ମ |,हायपरपॅराथायरॉईडीझम
ହାଇପରପ୍ସିଆ,हायपरप्लासिया
ହାଇସେଫର୍ସନାଇଟ୍ସିଟିଭିଟି |,अतिसंवेदनशीलता
ଉଚ୍ଚ ରକ୍ତଚାପ,उच्च रक्तदाब
ହାଇପରଥାଇରଏଟିଡଜିମ୍,हायपरथायरॉईडीझम
ଉଚ୍ଚ ରକ୍ତଚାପ,हायपरटोनिक
ହାଇଫା,हायफा
ହାଇଫେର୍ନ |,हायफेन
କପବୀଳା,हायपोकॉन्ड्रिया
କପଟୋଟଲ୍,हायपोकोटाइल
ହାଇପୋଗ୍ଲାଇସେମିଆ |,हायपोग्लाइसीमिया
ହାଇପଗୋନାଡିଜିମ୍,हायपगोनाडिझम
ହାଇପୋରେଜସ୍ |,हायपोगिनस
ମୁପୋଗୀ,हायपॉजीनी
ହାଇ ଏକ୍ସପ୍ଲିମୋନିଅନ୍,हायपोलिमिनियन
ହାଇପୋପା ରାଥ୍ୟାରିଏଡାଇଜ୍ରିଜିମ୍ |,हायपोपेराथायरॉईडीझम
ହାଇପୋଫ୍ରିନକ୍ସ |,हायपोफॅरिन्क्स
Sypostome,हायपोस्टोम
Sypostome,हायपोस्टोम
ହାଇପୋଥାଲାମସ୍ |,हायपोथालेमस
ଶୁଳୋପାସିସ୍ |,हायपोथेसिस
କପଟେଟିକାଲ୍ କୋର୍ଡେଟ୍ |,हायपोथेटिकल chordate
କପଟେଟିକାଲ୍ ପ୍ରସ୍ତାବ |,काल्पनिक प्रस्ताव
ହାଇ ବିଦୋଜିତ,हायपोथायरॉईडीझम
ହାଇପୋଟୋଟିକ୍ |,हायपोटोनिक
ହାଇପୋଟୋଟିକ୍ ସମାଧାନ |,हायपोटोनिक सोल्यूशन
ମୁ arAକୋଟିଆ,हायराकोथेरियम
ବରଫ ଯୁଗ,हिमयुग
IchHhyphis,Ichthyophis
ପରିଚୟ,ओळख
ଅଳସୁଆ,इडिओग्राम
ଅଳସୁଆ,इडिओग्राम
ଇଗୁଆନା,इगुआना
ଇଲିୟମ୍ |,इलियम
ଆଲୋକିତ ନମୁନା |,प्रकाशमय नमुना
ଆଲୋକ,प्रदीपन
ପ୍ରତିଛବି |,प्रतिमा
Ibbibit ଚାପ |,इम्बिबिशन प्रेशर
ବାଧ୍ୟତାମୂଳକ |,इम्बिबिशन
Imbricate,इम्ब्रिकेट
ଅତ୍ୟାଧୁନିକ ପରିତାଧିକାରୀ |,Imbricate asestivation
ପ୍ରବାସୀ,परदेशातून कायमची वस्ती करण्यासाठी येणारा किंवा आलेला
ଇମିଗ୍ରେସନ,इमिग्रेशन
ଇମିଗ୍ରେସନ,इमिग्रेशन
ଅମରୋଗାଲାଇଜ୍ |,अमरत्व
ପ୍ରତିରକ୍ଷା ପ୍ରତିକ୍ରିୟା |,रोगप्रतिकारक प्रतिसाद
ରୋଗପ୍ରତିରୋଧକ ପ୍ରଣାଳୀ,रोगप्रतिकार प्रणाली
ପ୍ରତିରକ୍ଷା ପ୍ରଣାଳୀ ବ୍ୟାଧି |,रोगप्रतिकारक शक्ती डिसऑर्डर
ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |,प्रतिकारशक्ती
ଇମୁନୋ-ଆପୋଷ ବୁ .ାମଣା |,इम्युनो-तडफड
ଇମ୍ପୁନୋ ଅଭାବ ରୋଗ |,इम्यूनो कमतरता रोग
ଇମେନୋ ଇଲେକ୍ଟ୍ରୋଫୋରସ୍ |,इम्यूनो इलेक्ट्रोफोरेसीस
ଇମେନୋ ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଆଣ୍ଟିବଡି ଲେବଲ୍ |,इम्यूनो फ्लूरोसंट अँटीबॉडी लेबलिंग
ଇମ୍ପୁନୋ ଓକେଣ୍ଟ୍ ଆସେ |,इम्युनो सॉर्बेंट परख
ଇମୁନୋ ଦମନକାରୀ ଥେରାପି |,इम्युनो दडपशाही थेरपी
ଇମ୍ପୁନୋ ଦମନକାରୀ |,इम्युनो दडपशाही
ଇମ୍ୟୁନୋଜେନିକ୍ |,इम्युनोजेनिक
ଇମ୍ୟୁନୋଗ୍ଲୋଲମ୍ବୁଲ୍ |,इम्यूनोग्लोबुलिन
ଇମୁନୋଲୋଜି |,इम्यूनोलॉजी
ଇମେନୁନୋଡୁଲେଟର |,इम्युनोमोड्युलेटर
ଇମୁନୋଟୋଲେସନ୍ ଥେରାପି |,इम्यूनोपोटेन्टिएशन थेरपी
ଇମ୍ୟୁନୋସୁପ୍ରେସିଭ୍ drug ଷଧ |,इम्युनोसप्रेशिव्ह औषध
ଇମ୍ୟୁଥେରାପି |,इमुनोथेरपी
ଉଦାରିପିନେଟେଟ୍ |,इम्पीरिपिननेट
ଇମ୍ପେରାଟା |,इम्पाटाटा
ଅକ୍ଷୟ,अभेद्य
ପ୍ରତିରୋପଣ,रोपण
ପ୍ରତିରୋପଣ,रोपण
ଉନ୍ନତ ବିହନ,सुधारित बियाणे
ଉନ୍ନତ ବିବିଧତା |,सुधारित विविधता
ସ୍ଥିତିରେ |,परिस्थिती मध्ये
ଭିଟ୍ରୋରେ |,ग्लासमध्ये
ଭିଟ୍ରୋ ଫର୍ଟିଲାଇଜେସନ୍ (IVF) ରେ |,विट्रो फर्टिलायझेशन (आयव्हीएफ) मध्ये
ଭିଭୋରେ,व्हिव्हो मध्ये
ନିଷ୍କ୍ରିୟ |,निष्क्रिय
ଇନବ୍ରେଡ୍ ଲାଇନ୍ |,इनब्रेड लाइन
ଅଯଥା,इनब्रीडिंग
ପ୍ରତ୍ୟାହାରର ଘଟଣା,पुनर्बांधणीची घटना
ପ୍ରବଳ,भस्मसात
ଇନସିଷ୍ଟର୍,Incisor
ଅନ୍ତର୍ଭୂକ୍ତ କୂଳ,समावेश शरीर
ଅସଙ୍ଗତ ଆଚରଣ |,विसंगत वर्तन
ଅସଙ୍ଗତତା,विसंगतता
ଅସଙ୍ଗତତା,विसंगतता
ଅସମ୍ପୂର୍ଣ୍ଣ ପ୍ରାଧାନ୍ୟ |,अपूर्ण वर्चस्व
ଇନକ୍ୟୁବେଟର,इनक्यूबेटर
ଅବିବାହିତ,उपस्थित
ଭୋଗୁସ୍,इनकस
ଚତୁର ଫଳ |,अनिश्चित फळ
ଇଣ୍ଡେଣ୍ଟ୍ |,इंडेंट
ସ୍ independent ାଧୀନ ପ୍ରକାର,स्वतंत्र वर्गीकरण
ସ୍ independent ାଧୀନ ଜିନ୍,स्वतंत्र जीन
ଇଣ୍ଡିଆନ୍ କାଉନସିଲ୍ ଅଫ୍ କୃଷି ଅନୁସନ୍ଧାନ |,भारतीय कृषी संशोधन परिषद
ଭାରତୀୟ ସଲମାନ |,भारतीय तांबूस पिवळट रंगाचा
ସୂଚକ ପ୍ରଜାତିଗୁଡିକ |,सूचक प्रजाती
Medicine ଷଧର ସ୍ୱଦେଶୀ ସିଷ୍ଟମ୍ |,स्वदेशी औषधाची व्यवस्था
ଇନ୍ଦିଗୋଫେରା |,इंडिगोफेरा
ଇନଡୋର ପ୍ରଦୂଷଣ |,घरातील प्रदूषण
ପ୍ରେରିତ ଆନ୍ଦୋଳନ |,प्रेरित चळवळ
ପ୍ରେରିତ ମ୍ୟୁଟେସନ୍ |,प्रेरित उत्परिवर्तन
ଇନ୍ଦୁସର୍,प्रेरक
ଇନ୍ଦୁସର୍ ଜିନ୍ |,इंड्यूसर जनुक
ନିରବଚ୍ଛିନ୍ନ ନିୟନ୍ତ୍ରଣ |,अपरिवर्तनीय नियंत्रण
ନିର୍ବିଶନୀୟ ଏନଜାଇମ୍ |,इंडिकिबल एंजाइम
କର୍କଟ ରୋଗର ପରିବର୍ତ୍ତନ,कर्करोगाचा समावेश
ଶିଳ୍ପ ମେଲାନଜିମ୍ |,औद्योगिक मेलेनिझम
ଶିଳ୍ପ ପ୍ରଦୂଷଣ |,औद्योगिक प्रदूषण
ଶିଳ୍ପ ଧୂଆଁ |,औद्योगिक धूर
ଆଚରଣ ମାଇକ୍ରୋସ୍କୋପି |,इनरफरन्स कॉन्ट्रास्ट मायक्रोस्कोपी
ଅବିସ୍ମରଣୀୟ ଉତ୍ସଗୁଡିକ |,अक्षम्य संसाधने
ସଂକ୍ରାମକ ରୋଗ,संसर्गजन्य रोग
ସଂକ୍ରମଣ,संसर्ग
ସୂଚନାଯୋଗ୍ୟ,अनुमान
ନିମ୍ନମାନର ସେର୍ବେଲଲର ପେଡୁନଭେଲ୍ |,निकृष्ट सेरेबेलर पेडनकल
ନିମ୍ନ ମାନସେଣ୍ଟ୍ରିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,निकृष्ट मेसेन्ट्रिक गॅंग्लियन
ଅସୀମ,अनंत
ପ୍ରଦାହ,जळजळ
ପ୍ରଦାହଜନକ ପ୍ରତିବନ୍ଧକ |,दाहक अडथळा
ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |,दाहक प्रतिक्रिया
ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |,दाहक प्रतिसाद
ମୁଦ୍ରାସ୍ଫୀତି,चलनवाढ
ଅସ୍ତ୍ରଶସ୍ତ୍ର,फुलणे
ସ୍ୱାଇନ୍ ଫ୍ଲୁ,इन्फ्लूएंझा
ପ୍ରବାହ,ओघ
ଇନଫ୍ରିବଟାଲ୍ ଗ୍ରନ୍ଥି |,इन्फ्रॉर्बिटल ग्रंथी
ଇନଫଣ୍ଡିବୁଲମ୍ |,इन्फंडिबुलम
ଖାଦ୍ୟ ଖାଇବା |,अंतर्भूत अन्न
ସମ୍ବନ୍ଧୀୟତା,अंतर्ग्रहण
In ତୁନିନାଲ୍ କେନାଲ୍ |,इनगिनल कालवा
In ତୁଲିନ୍ ହର୍ନିଆ |,इनगिनल हर्निया
ଉତ୍ତରାଧିକାରୀ,वारसा
ଉତ୍ତରାଧିକାରୀ ମଲିକୁଲାର୍ ରୋଗ |,वारसा आण्विक रोग
ପ୍ରତିରୋଧ,प्रतिबंध
ନିଷ୍କ୍ରିୟ,प्रतिबंधित
ହରମୋନ୍ ପ୍ରତିରୋପଣ |,संप्रेरक प्रतिबंधित करणे
ପ୍ରତିବନ୍ଧକ,प्रतिबंध
ପ୍ରତିବନ୍ଧକ ପେପ୍ଟାଇଡ୍ |,प्रतिबंधात्मक पेप्टाइड
ଆରମ୍ଭ,दीक्षा
ପ୍ରାରମ୍ଭିକ,आरंभकर्ता
ଇଞ୍ଜେକ୍ସନ,इंजेक्शन
କ୍ଷତ,इजा
ଇନଲେଟ୍,इनलेट
ଅନ୍ତର୍ନିହିତ ରୋଗୀତା |,जन्मजात प्रतिकारशक्ती
ଇନୋରଗାନିକ୍ ବିବର୍ତ୍ତନ |,अजैविक उत्क्रांती
ଇନୋରଗାନିକ୍ ସାମଗ୍ରୀ |,अजैविक सामग्री
ଇନୋସାଇଟୋସ୍ରୋସ୍ରଫୋସେଟ୍ |,Inositoltriphoshate
ପୁଷ୍ଟିକର ଇନପୁଟ୍ |,पौष्टिकतेचे इनपुट
କୀଟ,कीटक
କୀଟନାଶକ ଚେତାବନୀ |,कीटक खाणे वॉरबलर
କୀଟପତଙ୍ଗ ପୋକ,कीटक कीटक
କୀଟପତଙ୍ଗ ପ୍ରତିରୋଧ |,कीटक प्रतिकार
କୀଟନାଶକା,कीटक
କୀଟନାଶକ ପ୍ରୋଟିନ୍ |,कीटकनाशक प्रथिने
କୀଟନାଶକ,कीटकनाशक
କୀଟନାଶକ,कीटक
କୀଟନାଶକ ଉଦ୍ଭିଦ |,कीटकनाशक वनस्पती
କ୍ରିୟା,गर्भाधान
ସନ୍ନିବେଶ ନିଷ୍କ୍ରିୟତା |,अंतर्भूत निष्क्रियता
ପ୍ରେରଣାଦାୟକ କ୍ଷମତା |,श्वसन क्षमता
ପ୍ରେରଣାଦାୟୀ ସଂରକ୍ଷଣ ଭଲ୍ୟୁମ୍ |,श्वसन राखीव खंड
ପ୍ରାକୃତିକ ବୃଦ୍ଧିର ଇନଷ୍ଟ୍ରିନ୍ସିକ୍ ହାର |,नैसर्गिक वाढीचा इन्स्ट्रिन्सिक दर
ଇନସୁଲେଟ୍ କରନ୍ତୁ |,इन्सुलेशन
ଇନସୁଲିନ୍ |,इन्सुलिन
ଇଣ୍ଟିଗ୍ରାଲ୍ ପ୍ରୋଟିନ୍ |,अविभाज्य प्रथिने
ଏକତ୍ର କର,समाकलित करा
ଏକୀକରଣ,एकत्रीकरण
ପୂର୍ଣ୍ଣ,इंटिगमेंट
ଆନ୍ତ am ତନ୍ତ୍ର ନେଫାଇଡିୟମ୍ |,इंटेग्युमेंटरी नेफ्रिडियम
ପାରସ୍ପରିକ କ୍ରିୟା,परस्परसंवाद
ନକାରାତ୍ମକ ପ୍ରଭାବ ସହିତ ପାରସ୍ପରିକ କ୍ରିୟା |,नकारात्मक प्रभावासह संवाद
ପାରସ୍ପରିକ ସେପ୍ଟମ୍ |,इंट्रेरियल सेप्टम
ଆନ୍ତରିକତାର ସହିତ,इंटरब्रीडिंग
ନିୟନ୍ତ୍ରିତ ବ୍ୟକ୍ତିଗତ |,इंटरब्रीडिंग वैयक्तिक
ଆନ୍ତ a,इंटरकॅलरी
ଇଣ୍ଟର୍କାଚ୍ ହୋଇଥିବା ଡିସ୍କ |,इंटरकॅलेटेड डिस्क
ଇଣ୍ଟରସେଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,इंटरसेल्युलर मॅट्रिक्स
ଇଣ୍ଟରସେଲୁଲାର୍ ସ୍ପେସ୍ |,इंटरसेल्युलर स्पेस
ବାଧା,इंटरसेप्ट
ବାଧା,इंटरसेप्ट
ଇଣ୍ଟର-ଚେନ୍ ବଣ୍ଡ |,आंतर-साखळी बाँड
ଇଣ୍ଟରର୍ଡୋବଲ୍ ବ୍ରିଗେଡ୍ |,इंटरडौब्लेट ब्रिगेड
ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |,इंटरफॅस्क्युलर कॅम्बियम
ଆନ୍ତ ାଦଶବତା ସ୍ଥାନ |,इंटरम्ब्रेन्स स्पेस
ଆନ୍ତରିକ,इंटरफेस
ଇଣ୍ଟରଫେଜ୍ କ୍ରୋମୋଜୋମ୍ |,इंटरफेस गुणसूत्र
ବିପର୍ଟାଲ୍ ସେପ୍ଟମ୍ |,इंटरसमेंटल सेप्टम
ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |,इंटरफॅस्क्युलर कॅम्बियम
ରନେଫର୍ କରିବା,हस्तक्षेप आरएनए
ବାଧା,इंटरफेरॉन
ବାଧା,हस्तक्षेप
ଇଣ୍ଟରଲୁକିନ୍ |,इंटरलेयूकिन
ହସ୍ତକ୍ଷେପ,इंटरलॉक केलेले
ମଧ୍ୟବର୍ତ୍ତୀ ଦିନ ଉଦ୍ଭିଦ |,इंटरमीडिएट डे प्लांट
ମଧ୍ୟବର୍ତ୍ତୀ ଚାବି |,इंटरमीडिएट फिलामेंट
ମଧ୍ୟବର୍ତ୍ତୀ ଲୋବେ,इंटरमीडिएट लोब
ମଧ୍ୟବର୍ତ୍ତୀ ଯୋଡି |,इंटरमीडिएट जोडी
ଆନ୍ତରିକ କାନ,अंतर्गत कान
ଆଭ୍ୟନ୍ତରୀଣ ପରିବେଶ,अंतर्गत वातावरण
ଆଭ୍ୟନ୍ତରୀଣ ଜୁଗଲାର ଶିରା |,अंतर्गत गुळगुळीत शिरा
ଆଭ୍ୟନ୍ତରୀଣ ମର୍ଫୋଲୋଜି |,अंतर्गत मॉर्फोलॉजी
ଆଭ୍ୟନ୍ତରୀଣ ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |,अंतर्गत पोषक सायकलिंग
ଆଭ୍ୟନ୍ତରୀଣ ରିମ୍,अंतर्गत लय
ଆନ୍ତର୍ଜାତୀୟ କୋଡ୍ |,आंतरराष्ट्रीय कोड
ଆନ୍ତର୍ଜାତୀୟ ମାନବ ଜେନୋଜ୍ ପ୍ରୋଜେକ୍ଟ |,आंतरराष्ट्रीय मानवी जीनोम प्रकल्प
ଆଭେଜର |,इंटर्नोड
ଆନ୍ତ p,इंटरप्लेनेटरी
ବାଧାପ୍ରାପ୍ତ ଜିନ୍ |,व्यत्यय जनुक
ଆନ୍ତରିକ,इंटरसेक्स
ଅନ୍ତର୍ନିହିତ ହାଇବ୍ରିସିଡେସନ୍ |,छेदनबिंदू
ଆନ୍ତ st ରାଜ୍ୟ ସେଲ୍ ହରମୋନ୍ ଉତ୍ସାହିତ କରେ |,अंतर्देशीय सेल उत्तेजक संप्रेरक
ଆନ୍ତ st ରାଜ୍ୟ କକ୍ଷ,इंटरस्टिशियल सेल
ଆନ୍ତ st ରାଜ୍ୟ ବିଲୋପ,इंटरस्टिशियल हटविणे
ଆନ୍ତ st ରାଜ୍ୟ FLIUD |,इंटरस्टिशियल फ्ल्यूड
ଆନ୍ତରିକ ହାଇବ୍ରିଡିସନ୍ |,इंटरव्हॅरिएटल हायब्रीडायझेशन
ହସ୍ତକ୍ଷେପ କ୍ରମରେ |,हस्तक्षेप अनुक्रम
ଅନ୍ତନଳୀ କାସିଆ |,आतड्यांसंबंधी किका
ଅନ୍ତନଳୀ ରସ,आतड्यांसंबंधी रस
ଅନ୍ତନଳୀ,आतडे
ଇଣ୍ଟ୍ରାସେଲୁଲାର୍ ହଜମ |,इंट्रासेल्युलर पचन
ଇଣ୍ଟ୍ରାକାଇଟୋଲାପସମିକ୍ ଶୁକ୍ରାଣୁ ଇଞ୍ଜେକ୍ସନ୍ (icsi),इंट्रासाइटोप्लाझमिक शुक्राणू इंजेक्शन (आयसीएसआय)
Intrfasciculical Cambium |,इंट्राफास्क्युलर कॅम्बियम
ଇଣ୍ଟ୍ରାମମଣ୍ଡଲେରା ନେଫ୍ରନ୍ |,इंटेडमॅलेरी नेफ्रॉन
ଇଣ୍ଟ୍ରାସୀଙ୍କ ପ୍ରତିଯୋଗିତା |,इंट्रास्पेसिफिक स्पर्धा
ଇଣ୍ଟ୍ରାସିପେକାଇସିଫିକ୍ ଅସଙ୍ଗତି |,इंट्रास्पेसिफिक विसंगतता
ଇଣ୍ଟ୍ରାସିପେକାଇସିଫିକ୍ ଅସଙ୍ଗତି |,इंट्रास्पेसिफिक विसंगतता
ଅନ୍ତତାଣଳର ବୃହତ ଜଟିଳ ବ୍ୟବସ୍ଥା |,इंट्राएस्टिक्युलर जननेंद्रियाच्या जेडीकक्ट सिस्टम
ଇଣ୍ଟ୍ରାଉଟର୍ନ୍ ଇନସିନିଟି (IUI),इंट्रायूटरिन इन्सेमिनेम (आययूआय)
ଇଣ୍ଟ୍ରାଟର୍ାଇନ୍ ଟ୍ରାନ୍ସଫର (IUT),इंट्रायूटरिन ट्रान्सफर (आययूटी)
ଅନ୍ତର୍ନିହିତ ପ୍ରୋଟିନ୍ |,इंट्रिनिसिक प्रोटीन
ଅନ୍ତର୍ନିହିତ ପ୍ରତିବନ୍ଧକ |,आंतरिक अडथळा
ଅନ୍ତେବାସୀ,इंट्रोसेप्शन
ଇଣ୍ଟ୍ରୋନ୍ |,इंट्रोन
ଇଣ୍ଟ୍ରୋଜ୍ |,छेदन
ଓଲଟା |,उलटा
ଅନ୍ଭାଇଟି,इनव्हर्टेज
ଓଭରଟେବ୍ରାଟ୍ସ |,इन्व्हर्टेब्रेट्स
ଅନୁସନ୍ଧାନକାରୀ,अन्वेषक
ଜଡିତ,Incocre
ଅନିଚ୍ଛାକୃତ ଏବଂ ଅଣ-ଷ୍ଟ୍ରେଟେଡ୍ ମାଂସପେଶୀ |,अनैच्छिक आणि नॉन-स्ट्रेटेड स्नायू
ଅଡାଦିନ,आयडोडिन
Iodotyrontine,आयोडोथिरोनिन
ଆୟନ,आयन
Ion ଚ୍ୟାନେଲ |,आयन चॅनेल
ଆଇନ୍ ଏକ୍ସଚେଞ୍ଜ୍ କ୍ରୋମାଟୋଗ୍ରାଫି |,आयन एक्सचेंज क्रोमॅटोग्राफी
Ionic bond,आयनिक बाँड
ଆଇଓନିକ୍ ପାରସ୍ପରିକ କ୍ରିୟା |,आयनिक संवाद
Ionocyte |,आयनोसाइट
