English,Gujarati
grid chart,ગ્રીડ ચાર્ટ
grid computing,ગ્રીડ ગણતરી
grid modulation,ગ્રીડ મોડ્યુલેશન
ground wave,જમીન તરંગ
group,જૂથ
group address,જૂથ સરનામું
group code,જૂથ કોડ
group communication,જૂથ સંચાર
group communication,જૂથ સંચાર
group identification,"1.જૂથ ઓળખ, 2.જૂથ ઓળખ"
group name,જૂથનું નામ
groupware,ગ્રુપવેર
growth,વૃદ્ધિ
guard,"1.ગાર્ડ, 2.ગાર્ડ"
guided media,માર્ગદર્શિત મીડિયા
gunzip,ગનઝિપ
hack,ડીકોડ
hacker,ડીકોડર
hacker's dictionary,ડિસિફરમેન્ટ શબ્દકોશ
half adder,અડધા ઉમેરનાર
half bridge,અડધો પુલ
half duplex,અર્ધ દ્વિગુણિત
half duplex line,હાફ ડુપ્લેક્સ લાઇન
half duplex mode,હાફ ડુપ્લેક્સ મોડ
half intensity,અડધી તીવ્રતા
half router,અર્ધ રાઉટર
half subtracter,અર્ધ-વિભાગીય
half toning,અડધી છબી
half word,અડધો શબ્દ
hamiltonious cycle,હેમિલ્ટોનિયન ચક્ર
hamming code,હેમિંગ કોડ
hand,હાથ
hand copy,મુદ્રિત નકલ
handle,હેન્ડલિંગ
handling,હેન્ડલિંગ
hang,સસ્પેન્શન
happy net,સુખદ છટકું
hard copy device,હાર્ડ કોપી ઉપકરણ
hard disk,"1.હાર્ડ ડિસ્ક, 2.ઇનફ્લેક્સિબલ ડિસ્ક"
hard disk crash,અસ્થિર ડિસ્ક પતન
hard error,સખત ભૂલ
hardware flow control,હાર્ડવેર પ્રવાહ નિયંત્રણ
harmonic,"1.હાર્મોનિક, 2.હાર્મોનિક"
harmonic mean,"1.હાર્મોનિક મીન, 2. હાર્મોનિક સરેરાશ"
hash,હેકિંગ
hash diagram,હેકિંગ ડાયાગ્રામ
hash table,ચમિંગ ટેબલ
hashing technique,હેકિંગ તકનીકો
header,"1.હેડર, 2.એન્ટ્રી"
heap,"1.સ્ટેક, 2.સ્ટેક"
heap sort,સામૂહિક વર્ગીકરણ
help,મદદ
help screen,મદદ સ્ક્રીન
helpnet,"1.help નેટવર્ક, 2.help નેટવર્ક"
hertz,હર્ટ્ઝ (આવર્તન/આવર્તનનું એકમ)
heuristic,સ્વયંસ્ફુરિત
heuristic method,પ્રયોગમૂલક પદ્ધતિ
hexadecimal numbers,હેક્સાડેસિમલ સંખ્યા
hidden line,પરોક્ષ રેખા
hierarchical data base,અધિક્રમિક માહિતી સંગ્રહ
hierarchical file system,અધિક્રમિક ફાઇલ વ્યવસાય
hierarchical topography,વંશવેલો રૂપરેખા
high level language,ઉચ્ચ સ્તરની ભાષા
high memory area,ઉચ્ચ મેમરી વિસ્તાર
high performance,સારો પ્રદ્સન
hit,"1. સંપાદન, 2. હિટ, 3. તક"
hit rate,હિટ રેટ
hit ratio,હિટ રેશિયો
hole,"1. છિદ્ર, અંતર 2. છિદ્ર"
home directory,હોમ ડિરેક્ટરી
home page,હોમ પેજ
homogeneous coordinate,સજાતીય કોઓર્ડિનેટ્સ
hop,હોપ
hop count,હોપ કાઉન્ટ (નેટ વર્કના સંદર્ભમાં)
horn,હોર્ન
host computer,ફીડર કમ્પ્યુટર
host computer,ફીડર કમ્પ્યુટર
host language,ફીડર ભાષા
hot key,"1.સક્રિય કી, 2.હોટ કી"
hyper text markup language (HTML),હાઇપર ટેક્સ્ટ ચિહ્નિત ભાષા (HTML)
hypothesis,પૂર્વધારણા
I pod,હું પોડ
I/O buffer,ઇનપુટ/આઉટપુટ બફર
I/O port,"1.ઇનપુટ/આઉટપુટ ગેટવે, 2.I/O ગેટવે"
I/O unit,ઇનપુટ/આઉટપુટ યુનિટ
identifier,સ્પીકર
identity,"1. ઓળખ, 2. ઓળખ, 3. વ્યક્તિત્વ, 4. ઓળખ"
image,પ્રતિબિંબ
image sensor,પ્રતિબિંબ સેન્સર
impact printer,અસર પ્રિન્ટર
impedence,અવબાધ
imperative programme language,પ્રિસ્ક્રિપ્ટિવ પ્રોગ્રામ ભાષા
imperative statement,આદેશ નિવેદન
implicit address,અસ્પષ્ટ સરનામું
impossible event,અશક્ય ઘટના
inactive node,નિષ્ક્રિય નોડ
inconsistency,અસંગતતા
increment,વૃદ્ધિ
index,નિર્દેશક
index data item,સૂચક ડેટા આઇટમ
index file,ઇન્ડેક્સ ફાઇલ
index register,ઇન્ડેક્સ રજિસ્ટર
index sequential,નિર્દેશક અનુક્રમિક
indexed addressing,અનુક્રમિત સરનામું
indexed language,અનુક્રમિત ભાષા
indexed sequence file,અનુક્રમિત ક્રમ ફાઇલ
indexed sequential sccess method (ISAM),અનુક્રમિત અનુક્રમિક ઍક્સેસ પદ્ધતિ (ISAM)
indirect addressing,પરોક્ષ સંબોધન
Informatics,માહિતી વિજ્ઞાન
Information,માહિતી
information bit,માહિતી બીટ
information management,માહિતી વ્યવસ્થાપન
information management system (IMS),ઇન્ફોર્મેશન મેનેજમેન્ટ સિસ્ટમ (IMS)
information retrieval,માહિતી પુનઃપ્રાપ્તિ
information system,ઇન્ફર્મેશન સિસ્ટમ
information technology (IT),માહિતી ટેકનોલોજી (IT)
infrastructure management,ઈન્ફ્રાસ્ટ્રક્ચર મેનેજમેન્ટ
Inheritance,વારસો
inherited error,ગર્ભિત ભૂલ
Initial,પ્રાથમિક
initial address,પ્રારંભિક સરનામું
initial state,પ્રારંભિક તબક્કો
Initialization,આરંભ
ink jet printer,શાહી જેટ પ્રિન્ટર
Innumerable,અસંખ્ય
i-node table,અંત નોડ ટેબલ
inoperable time,બિન ઓપરેશનલ સમયગાળો
input buffer register,રોકાણ બફર રજિસ્ટર
input output processor (I/O processor),ઇનપુટ આઉટપુટ પ્રોસેસર (I/O પ્રોસેસર)
input output register (I/O register),ઇન્વેસ્ટમેન્ટ ઇશ્યુ રજિસ્ટર (I/O રજિસ્ટર)
input output statement (I/O statement),ઇન્વેસ્ટમેન્ટ આઉટપુટ સ્ટેટમેન્ટ (I/O સ્ટેટમેન્ટ)
input/output (I/O),રોકાણ / મુદ્દો (I/O)
input/output buffer (I/O buffer),ઇનપુટ/આઉટપુટ બફર (I/O બફર)
input/output device (I/O device),ઇનપુટ/આઉટપુટ ઉપકરણ (I/O ઉપકરણ)
Insert,રોકાણ
insertion sort,પ્રક્ષેપ વર્ગીકરણ
installation time,સ્થાપન સમય
Instance,ઉદાહરણ
Instruction,સૂચના
instruction counter,સૂચના કાઉન્ટર
instruction cycle,સૂચના ચક્ર
instruction set,સૂચના સમૂહ
integer programming,પૂર્ણાંક પ્રોગ્રામિંગ
integer variable,પૂર્ણાંક ચલ
integrated modem,સંકલિત મોડેમ
integrated services digital network (ISDN),સંકલિત સેવાઓ ડિજિટલ નેટવર્ક (ISDN)
Integrity,અખંડિતતા
intelligent controller,કુશાગ્ર નિયંત્રક
intelligent terminal,તીક્ષ્ણ ટર્મિનલ
inter block,અંત બ્લોક
inter block gap,આંતર સેગમેન્ટ ગેપ
inter communication system,સંચાર વ્યવસ્થા
Interaction,ક્રિયાપ્રતિક્રિયા
interactive graphics,ક્રિયાપ્રતિક્રિયા ગ્રાફ
interactive keyboard printer,"1. મ્યુચ્યુઅલ કીબોર્ડ પ્રિન્ટર, 2. મ્યુચ્યુઅલ કીબોર્ડ પ્રિન્ટર"
intercom service,અરસપરસ સંચાર સેવા
Interface,"1.ઇન્ટરફેસ, 2.ઇન્ટરફેસ"
Interleaving,"1. અર્થઘટન, 2. અર્થઘટન"
intermediate buffer,મધ્યવર્તી બફર
internal block,આંતરિક વિભાગ
internal communication,આંતરિક સંચાર
internal fragmentation,આંતરિક ખંડન
internal memory,આંતરિક મેમરી
internal sort,આંતરિક વર્ગીકરણ
internal timer,આંતરિક ઘડિયાળ
international organization for standardization (ISO),ઇન્ટરનેશનલ એસોસિએશન ફોર સ્ટાન્ડર્ડાઇઝેશન (ISO)
international technical support organization,આંતરરાષ્ટ્રીય તકનીકી સહાય સંસ્થા
Internet,ઈન્ટરનેટ
internet engineering task force (IETF),ઈન્ટરનેટ એન્જિનિયરિંગ વર્કિંગ ગ્રુપ (IETF)
internet explorer,ઇન્ટરનેટ એક્સપ્લોરર
internet hunt,ઇન્ટરનેટ સંશોધન
internet monthly report,ઇન્ટરનેટ માસિક અહેવાલ
internet packet exchange,ઇન્ટરનેટ પેકેટ વિનિમય
internet protocol (IP),ઈન્ટરનેટ પ્રોટોકોલ (IP)
internet protocol remove (IP),"1.ઇન્ટરનેટ મેન્યુઅલ, 2.ઇન્ટરનેટ પ્રોટોકોલ"
internet relay chat (IRC),ઈન્ટરનેટ બ્રોડકાસ્ટ ડાયલોગ (IRC)
internet service provider,ઇન્ટરનેટ સેવા પ્રદાતા
internet services list,ઇન્ટરનેટ સેવા યાદી
internet society,ઇન્ટરનેટ સોસાયટી
internet tools,"1. ઇન્ટરનેટ ઉપકરણ, 2. ઉપકરણ"
internet working,ઇન્ટરનેટ કામગીરી
internet working,ઇન્ટરનેટ કામગીરી
Interpolation,ઇન્ટરપોલેશન
Interpret,અર્થઘટન
Interpreter,"1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર"
interprocess communication,આંતરપ્રક્રિયા સંચાર
Interrupt,અંતરાયક
interrupt handler,વિક્ષેપ હેન્ડલર
interrupt mask,વિક્ષેપ કવર
interrupt signal,વિક્ષેપ સંકેત
interrupt vector,વિક્ષેપ વેક્ટર
Interruption,વિક્ષેપ
Intersect,આંતરછેદ
Intranet,"1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ"
Invariant,અપરિવર્તનશીલ
inventory master file,ઇન્વેન્ટરી મુખ્ય ફાઇલ
inverse multiplexer,વ્યસ્ત મલ્ટિપ્લેક્સર
inverse scanning,વ્યસ્ત સ્કેનિંગ
inverted file,રિવર્સ ફાઇલ
inverted list file,વિપરીત સૂચિ ફાઇલ
inverted page table,વિપરીત પૃષ્ઠ કોષ્ટક
Inverter,"1. ઇન્ટરચેન્જર, 2. પ્રતીક"
internet working,ઇન્ટરનેટ કામગીરી
Interpolation,ઇન્ટરપોલેશન
Interpret,અર્થઘટન
Interpreter,"1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર"
interprocess communication,આંતરપ્રક્રિયા સંચાર
Interrupt,અંતરાયક
interrupt handler,વિક્ષેપ હેન્ડલર
interrupt mask,વિક્ષેપ કવર
interrupt signal,વિક્ષેપ સંકેત
interrupt vector,વિક્ષેપ વેક્ટર
Interruption,વિક્ષેપ
Intersect,આંતરછેદ
Intranet,"1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ"
Invariant,અપરિવર્તનશીલ
inventory master file,ઇન્વેન્ટરી મુખ્ય ફાઇલ
inverse multiplexer,વ્યસ્ત મલ્ટિપ્લેક્સર
inverse scanning,વ્યસ્ત સ્કેનિંગ
inverted file,રિવર્સ ફાઇલ
inverted list file,વિપરીત સૂચિ ફાઇલ
inverted page table,વિપરીત પૃષ્ઠ કોષ્ટક
Inverter,"1. ઇન્ટરચેન્જર, 2. પ્રતીક"
job management,કાર્ય વ્યવસ્થાપન
job oriented language,ક્રિયા લક્ષી ભાષા
job priority,કાર્ય અગ્રતા
job scheduling,નોકરીનું સમયપત્રક
job sequencing,કાર્ય ક્રમ
job table,કાર્ય શેડ્યૂલ
join (JOIN),ઉમેરવુ
joint photographic group (jpg),જોઈન્ટ ફોટોગ્રાફી ગ્રુપ (JPG)
Journal,મેગેઝિન
joy stick,આનંદની લાકડી
Judgement,"1.આકારણી, 2.નિર્ણય"
Jump,કૂદી
jump instruction,કૂદવાની સૂચના
Jumper,જમ્પર
Junction,"1. સંગમ, 2. સંધિ, 3. સંયુક્ત"
Junk,કચરો
Justification,વાજબીપણું
k bytes,કિલો બાઈટ
karnaugh map,Karnoff નકશો
karnaugh map,કાર્નોફ ચિત્ર
KB (Kilo Byte),KB (કિલોગ્રામ બાઈટ)
Kernel,"1. અષ્ટી, 2. કર્નલ, 3. કર્નલ"
kernel mode,આઠ મોડ
Kerning,અનુકૂલન
Key,કી
key board,કીબોર્ડ
key bounce,"1.કી બાઉન્સ, 2.કી રિજેક્ટ"
key click,કી ક્લિક કરો
key compression,કી કમ્પ્રેશન
key disk,"1.કી ડિસ્ક, 2.કી ડિસ્ક"
key encryption,કી એન્કોડિંગ
key field,મુખ્ય વિસ્તાર
key file,"1.કી ફાઇલ, 2.કી ફાઇલ"
key frame,મુખ્ય માળખું
key management,કી મેનેજમેન્ટ
key pad,કી પેડ
key pad,કી પેડ
key phrase,મુખ્ય શબ્દસમૂહ
key pulse,કી પલ્સ
key punch,કી પંચર
key sorting,કી પ્રકાર
key stroke,"1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર"
key to address transformation,સરનામું ટ્રાન્સફર કી
key to disk,"1. ડિસ્ક કી, 2. ડિસ્ક કી"
key to floppy,ફ્લોપી કી
key to tape,ટેપ કી
key word,મુખ્ય શબ્દ
Kick,"1.લાત, 2.થમ્પ"
Kill,ઝૂંપડી
Kilobit,કિલો બીટ
Knots,ગાંઠ
knowledge based information services,જ્ઞાન આધારિત માહિતી સેવાઓ
knowledge discovery,જ્ઞાનની શોધ
knowledge discovery database (KDD),જ્ઞાન શોધ ડેટાબેઝ
knowledge engineering,જ્ઞાન ઇજનેરી
knowledge management,જ્ઞાન વ્યવસ્થાપન
knowledge worker,જ્ઞાન કાર્યકર
Lan adapter,લેન એડેપ્ટર
Lan server,"1.LAN સર્વર, 2.LAN સર્વર"
LAN workplace,LAN કાર્યસ્થળ
Landscape,આડું ચિત્ર
Landscape,"1.આડી છબી, 2.લેન્ડસ્કેપ"
Language,ભાષા
language interpreter,ભાષા પ્રશિક્ષક
language processor,ભાષા પ્રોસેસર
language translator,"1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક"
Laptop,લેપટોપ
large scale integration (lsi),વ્યાપક એકીકરણ (LSI)
large scale integration (LSI),માસ ઇન્ટિગ્રેશન (LSI)
Laser,લેસર
laser printer,લેસર પ્રિન્ટર
last in first out (LIFO),લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO)
Layer,સ્તર
Layout,"બ્લુ પ્રિન્ટ, લેઆઉટ"
Leaf,"1. પાંદડા, 2. પાંદડા, 3. પત્ર"
leaf node,લીફ નોડ
leaf site,પાંદડાની જગ્યા
Lease,લીઝ
leased channel,"1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ"
leased line,"1.લાઇન, 2.લીશ લાઇન"
least significant bit (lsb),ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb)
least significant digit,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
legacy system,"1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ"
Lemma ,"1. લેમા, 2. પ્રમેય"
letter quality (LQ),અક્ષરની ગુણવત્તા (LQ)
Lexeme,શબ્દશઃ
Lexicography,લેક્સિકોલોજી
Library,"1.આર્કાઇવ, 2.લાઇબ્રેરી"
library program,"1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ"
library sub-routine,પુસ્તકાલય નિર્દેશિકા
licence agrement,"1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ"
light emitter diode (LED),લાઇટ એમિટીંગ ડાયોડ્સ (LEDs)
light gun,હળવી બંદૂક
light pen,હળવી પેન
line adapter,રેખીય એડેપ્ટર
line editing,રેખા સંપાદન
line printer,"1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર"
Linear,"1.રેખીય, 2.રેખીય"
lines per minute (LPM),લાઇન્સ પ્રતિ મિનિટ (LPM)
Link,"1. લિંક, લિંક, 2. સાંકળ, 3. બોન્ડ"
linked list,સાંકળો યાદી
LINUX,Linux
liquid crystal display (LCD),"1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)"
list processing,યાદી પ્રક્રિયા
Literal,"1.અક્ષર, 2.શાબ્દિક"
Live,"1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ"
live node,જીવંત ગાંઠ
Load,"1.લોડ, 2.લોડ"
load module,"1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર"
Local,"1.સ્થાનિક, 2.સ્થાનિક"
local access,સ્થાનિક ઍક્સેસ
local area network (Lan),લોકલ એરિયા નેટવર્ક (LAN)
local definition,સ્થાનિક સ્પષ્ટતા
local exchange,"1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય"
local memory,સ્થાનિક મેમરી
local mode,સ્થાનિક મોડ
local variable,સ્થાનિક ચલ
Lock,"લૂપ, તાળું"
locked file,લૂપ ફાઇલ
log in=log on,સત્રની શરૂઆત
log off-log out,મુદતનો અંત
Logging,લેખન
logic analyser,તર્ક વિશ્લેષક
logic bomb,તર્ક બોમ્બ
logic card,લોજિક કાર્ડ
logic chart (flow chart),લોજિક ચાર્ટ (ફ્લોચાર્ટ)
logic circuit,લોજિક સર્કિટ
logic design,તર્ક ડિઝાઇન
logic diagram,લોજિક ડાયાગ્રામ
logic flow chart,લોજિકલ ફ્લોચાર્ટ
logic function,તર્ક કાર્ય
logic gate,તર્ક દ્વાર
logic programming,"1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ"
logic shift,તર્ક વિસ્થાપન
logic state,તર્કની સ્થિતિ
logic switch,તર્ક સ્વીચ
logic unit,તર્ક એકમ
Logical,તાર્કિક
logical connection,તાર્કિક જોડાણ
logical data structure,લોજિકલ ડેટા માળખું
logical diagram,લોજિકલ ડાયાગ્રામ
logical expression,તાર્કિક અભિવ્યક્તિ
logical flow chart (flow chart),લોજિકલ ફ્લોચાર્ટ
logical IF,લોજિકલ IF (લોજિકલ જો)
logical operation,તર્કસંગત કામગીરી
logical operator,તર્કસંગત ઓપરેટર
logical relation,તર્કસંગત જોડાણ
logical scheme,તાર્કિક યોજના
logical symbol,"1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર"
logical type,લોજિકલ પેટર્ન
logical value,તાર્કિક મૂલ્ય
logical variable,લોજિકલ ચલ
look ahead carry,પ્રાપ્ત વિહંગાવલોકન
look ahead set,પૂર્વાવલોકન સેટ
Look-up,અવલોકન
Loop,"1.લૂપ, 2.લૂપ"
loop control,લૂપ નિયંત્રણ
loop initialization,લૂપ આરંભ
loop modification,લૂપ વિવિધતા
loop network,"1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક"
loop start,લૂપ આરંભ
loop termination,લૂપ-સમાપ્તિ
loop-back test,કાઉન્ટર-લૂપ ટેસ્ટ
loosely coupled,ઢીલી રીતે જોડાયેલી
lossless compression,લોસલેસ કમ્પ્રેશન
lossy compression,હાસે કમ્પ્રેશન
low byte,ઓછી બાઈટ
low level language,નિમ્ન સ્તરની ભાષા
low pass filter,નીચા પાસ ફિલ્ટર
lower bound,"1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ"
mac protocol (medium access control),"1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)"
Machine,"1. મશીન, 2. મશીન"
machine address,મશીન સરનામું
machine code,"1. મશીન કોડ, 2. મશીન કોડ"
machine cycle,મશીન વ્હીલ
machine dependent language,યાંત્રિક ભાષા
machine dependent software,યાંત્રિક સોફ્ટવેર
machine error,ઉપકરણ ભૂલ
machine idle time,મશીન નિષ્ક્રિય સમય
machine independent language,મશીન ભાષા
machine instruction,મેન્યુઅલ
machine intelligence,મશીન સેન્સ
machine language,"1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ"
machine learning,મશીન લર્નિંગ
machine operation,મશીન કામગીરી
machine oriented language,મશીન ભાષા
machine run,મશીન કામગીરી
machine simulation,મશીન સિમ્યુલેશન
machine spoiled time,મશીન હાઇજેક કરવાનો સમય
machine translation,મશીન અનુવાદ
machine word,મશીન શબ્દો
macro (=macro instruction),મેક્રો સૂચના
macro argument,મેક્રો સ્કેલ
macro assembly program,માસ એસેમ્બલીંગ પ્રોગ્રામ
macro call,કુલ કૉલ
macro code,"1.મેક્રો કોડ, 2.મેક્રો કોડ"
macro command,મેક્રો આદેશ
macro declaration,મેક્રો ઘોષણા
macro definition,મેક્રો વ્યાખ્યા
macro flow chart,મેક્રો ફ્લો ચાર્ટ
macro generator,મેક્રો જનરેટર
macro instruction,મેક્રો સૂચના
macro language,સ્થૂળ ભાષા
macro library,મેક્રો લાઇબ્રેરી
macro parameter,મેક્રો પરિમાણ
macro processing,મેક્રો પ્રોસેસિંગ
macro processor,"1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
macro programming,મેક્રો પ્રોગ્રામિંગ
macro prototype,કુલ પ્રોટોટાઇપ
Macro-coding,"1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
magabyte (MB),મેગાબાઈટ (MB)
magic character,જાદુઈ પ્રતીક
magic number,જાદુઈ સંખ્યા
magnetic bubble memory,ચુંબકીય બબલ મેમરી
magnetic card,ચુંબકીય કાર્ડ
magnetic cell,"1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
magnetic character,ચુંબકીય પ્રતીક
magnetic core storage,ચુંબકીય કોર સંગ્રહ
magnetic disk,"1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
magnetic disk address,ચુંબકીય ડિસ્ક સરનામું
magnetic disk memory,ચુંબકીય ડિસ્ક મેમરી
magnetic drum,ચુંબકીય ડ્રમ
magnetic encoding,"1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
magnetic head,ચુંબકીય ટોચ
magnetic ink,ચુંબકીય શાહી
magnetic ink character recognition (MICR),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
magnetic media,ચુંબકીય માધ્યમ
magnetic reading,ચુંબકીય વાંચન
magnetic recording,ચુંબકીય રેકોર્ડિંગ
magnetic storage,ચુંબકીય સંગ્રહ
magnetic strip,ચુંબકીય પટ્ટી
magnetic tape,ચુંબકીય ટેપ
magnetic tape cartridge,ચુંબકીય ટેપ કારતૂસ
magnetic tape drive,ચુંબકીય ટેપ ડ્રાઇવ
magnetic tape header,ચુંબકીય ટેપ પુરોગામી
magnetic tape librarian,ચુંબકીય ટેપ ગ્રંથપાલ
magnetic tape transport,ચુંબકીય ટેપ ઍક્સેસ
magnetic tape unit,ચુંબકીય ટેપ એકમ
magnetic thin film,"1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
magnetic track,ચુંબકીય માર્ગ
magneto optic storage,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
magnetographic printer,"1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
Magnetostriction,ચુંબકીય વિકૃતિ
magnetostrictive tablet,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
mail box,"1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
mail merge,મેલ મર્જ
main control unit,"1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
main frame,મુખ્ય ફ્રેમ
main frame system,"1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
main memory,"1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
main program,"1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ"
main storage,મુખ્ય સંગ્રહ
main switch,"1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ"
Maintenance,"1. જાળવણી, 2. જાળવણી"
maintenance panel,જાળવણી પેનલ
maintenance time,જાળવણી સમય
major cycle,મોટું વર્તુળ
major device,કી ઉપકરણ
major key,મુખ્ય ચાવી
major state,મુખ્ય સ્ટેજ
major structure,મુખ્ય માળખું
major task,મુખ્ય કાર્ય
majority element,બહુમતી ઘટક
majority gate,બહુમતી દરવાજો
majority operation,બહુમતી કામગીરી
makeup time,વળતર સમયગાળો
malfunction routine,ખોટી કામગીરી નિયમિત
management development,સંચાલન વિકાસ
management information system (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
management science,મેનેજમેન્ટ વિજ્ઞાન
Manchester coding,માન્ચેસ્ટર એન્કોડિંગ
Manifolding,ગુણાકાર
manipulated variable,અંદાજિત ચલ
manipulating indexing,અનુમાનિત અનુક્રમણિકા
man-machine simulation,માનવ મશીન સિમ્યુલેશન
manual address switch,મેન્યુઅલ એડ્રેસ સ્વીચ
manual analysis,મેન્યુઅલ વિશ્લેષણ
manual answering,મેન્યુઅલ કૉલ
manual entry,મેન્યુઅલ એન્ટ્રી
manual exchange,"1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર"
manual input,"1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ"
manual operation,મેન્યુઅલ કામગીરી
many to many relationship,ઘણા થી ઘણા સંબંધ
many to one decoder,મલ્ટી ડીકોડર
map method,નકશા પદ્ધતિ
Mapping,મેપિંગ
Margin,માર્જિન
margin error,સીમાંત ભૂલ
marginal check,સીમાંત પૂછપરછ
marginal test,સીમાંત કસોટી
mark detection,પ્રતીક શોધ
mark reading,સાઇન રીડિંગ
mark scanning,પ્રતીક સ્કેનિંગ
mark sense,સાઇન સેન્સ
Marker,માર્કર
Marking,માર્કિંગ
marking wave,માર્કર તરંગ
markov chain,માર્કોવ સાંકળ
markov source,માર્કોવ સ્ત્રોત
mark-up language,માર્કઅપ ભાષા
Maser,મેસર
Maser,મેસર
Mask,"1.માસ્ક, 2. પડદો, 3. પડદો"
mask bit,"1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો"
mask programmable device,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
mask register,કવર રજીસ્ટર
masked ROM,"1. કવર રોમ, 2. કવર રોમ"
Masking,આવરણ
mass data,વિશાળ આંકડા
mass memory,"1.માસ મેમરી, 2.માસ મેમરી"
massively parallel,મોટા પાયે સમાંતર
Master,સરદાર
master card,માસ્ટર કાર્ડ
master clock,"1.હેડ વોચ, 2.કંટ્રોલ વોચ"
master consol,મુખ્ય કન્સોલ
master data,પ્રાઇમ ડેટા
master diagram,મુખ્ય રેખાકૃતિ
master file,માસ્ટર ફાઇલ
master group,મુખ્ય જૂથ
master key,મુખ્ય કી
master library tape,મુખ્ય પુસ્તકાલય ટેપ
master processor,પ્રાઇમ પ્રોસેસર
master program,મુખ્ય કાર્યક્રમ
master station,મુખ્ય કેન્દ્ર
master tape,"1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ"
master terminal,"1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ"
master/slave device,મુખ્ય ગૌણ ઉપકરણ
master/slave system,મુખ્ય ગૌણ સિસ્ટમ
Match,"1. મેચ, 2. મેચ, 3. મળો"
Matching,મેળ
mathematical programming,ગાણિતિક પ્રોગ્રામિંગ
mathematical simulation,ગાણિતિક સિમ્યુલેશન
Matrix,"1.મેટ્રિક્સ, 2.મેટ્રિક્સ"
matrix printer,"1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર"
matrix switch,મેટ્રિક્સ સ્વીચ
matrix table,મેટ્રિક્સ ટેબલ
maxi computer,મેક્સી કમ્પ્યુટર
