Bengali,English
"যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)",joint
যৌথ ঘনত্ব ফাংশন,joint density function
সম্মিলিত ফ্রিকোয়েন্সি ফাংশন,joint frequency function
যৌথ নির্ভরশীল পরিবর্তনশীল,jointly dependent variable
যৌথ সম্ভাবনা,joint probability
সন্নিবেশ,join (=union)
"কোদাল, লাফ, প্লুটি",jump
প্লুটি বিচ্ছিন্নতা,jump discontinuity
"ন্যায়পরায়ণতা, ন্যায্যতা",justification
ন্যায্যতা,justify
carnafe মানচিত্র,Karnaugh map
"কার্নেল, ছাই",kernel
ম্যাপিং পয়েন্ট,kernel of the mapping
"বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা",kinematics
গতিসম্পর্কিত শক্তি,kinetic energy
"গতিবিদ্যা, গতিবিদ্যা",kinetics
কলমোগোরফ-স্মিরনভ পরীক্ষা,Kolmogoroff Smirnov test
ক্রোনেকার ব-দ্বীপ,Kronecker delta
শসা,kurtosis
ল্যাগ্রেঞ্জ ফাংশন,Lagrange's function
Lagrange গুণক,Lagrange's multipliers
"তক্তা, বোর্ড",lamina
ল্যাপ্লেস রূপান্তর,Laplace transform
বড় সংখ্যা,large number
চরিত্রগত উৎপত্তি,latent root(=characteristic root)
পাশের পৃষ্ঠা,lateral surface
ল্যাটিন বর্গক্ষেত্র,latin square
"আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম",latus rectum
"নিয়ম, নীতি",law
বেগ সংমিশ্রণের নিয়ম,law of adding velocities
সামঞ্জস্যের নিয়ম,law of additivity
হ্রাস রিটার্ন নিয়ম,law of diminishing return
মাধ্যাকর্ষণ আইন,law of gravitation
গ্রুপের জন্য হোমোমরফিজম নিয়ম,law of homomorphism for groups
রিং জন্য homomorphism নিয়ম,law of homomorphism for rings
ক্রমবর্ধমান ব্যয়ের আইন,law of increasing costs
ব্যাখ্যার নিয়ম,law of indices
জড়তা আইন,law of inertia
বড় সংখ্যার আইন,law of large numbers
সম্ভাবনা নিয়ম,law of probability
"সাইন নিয়ম, সাইন নিয়ম",law of sines
সূচকের আইন,laws of exponents
গতির নিয়ম,laws of motion
"স্তর, স্তর",layer
ফরোয়ার্ড সহগ,leading coefficient
সামনের তির্যক,leading diagonal
ফরওয়ার্ড সাব-ম্যাট্রিক্স,leading submatrix
সামনে পোস্ট,leading term
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন",least
সর্বনিম্ন সাধারণ সাধারণ (এলসিএম),least common multiple (LCM)
ন্যূনতম উপাদান,least element
সর্বনিম্ন শ্রেণী,least square
ন্যূনতম ওভারহেড সীমা,least upper bound
বাম সেট,left coset
ঘড়ির কাঁটার বিপরীত দিকে,left handed
ঘড়ির কাঁটার বিপরীতে স্ক্রু,left handed screw
বাম বিপরীত,left inverse
বাম গুণন,left multiplication
লাইবনিজ সূত্র,Leibnitz formula
দৈর্ঘ্য,length
তুঙ্গাক্কুদি,leptokurtic
tragus বক্ররেখা,leptokurtic curve
lungfish,leptokurtosis
স্তর বক্ররেখা,level curve
আত্মবিশ্বাস এর ধাপ,level of confidence
তাত্পর্যের স্তর,level of significance
কালানুক্রমিকভাবে,lexicographically
অভিধান আদেশ,lexicographical order
সম্ভাবনা ফাংশন,likelihood function
সম্ভাব্যতা অনুপাত পরীক্ষা,likelihood ratio test
"সীমা, প্রান্তিক",limit
"প্রান্তিক, চরম",limiting
প্রান্তিক মান,limiting value
প্রান্তিক বেগ,limiting velocity
গড় পরিসীমা,limit in mean
একীকরণের সীমা,limit of integration
ক্রম সীমা,limit of sequence
"ক্লাস্টার পয়েন্ট, সীমা বিন্দু",limit point (=cluster point)
প্রান্তিক বেগ,limit velocity
"রেখা, রেখা, উপবৃত্ত",line
"রৈখিক, রৈখিক, রৈখিক",linear
রৈখিক বিজবল্লী,linear algebraic
রৈখিক বীজগণিত সমীকরণ,linear algebraic equation
রৈখিক অনুমান,linear approximation
লিনিয়ার অ্যাসিম্পটোট,linear asymptote
রৈখিক সহগ,linear coefficient
শক জমা,linear combination
শক সীমাবদ্ধতা,linear constraints
রৈখিক নির্ভরতা,linear dependence
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,linear differential equation
"রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ",linear dimension
"রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ",linear equation
রৈখিক একজাতীয়তা,linear form
রৈখিক ভগ্নাংশ রূপান্তর,linear fractional transformation
লিনিয়ার ফাংশন,linear function
লিনিয়ার ফাংশন,linear functional
লিনিয়ার গ্রুপ,linear group
রৈখিক স্বাধীনতা,linear independence
রৈখিক স্বাধীন সম্পর্ক,linear independent relation
রৈখিক অসমতা,linear inequality
রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ,linear inhomogeneous differential equation
রৈখিক অবিচ্ছেদ্য সমীকরণ,linear integral equation
রৈখিক ক্ষেপক,linear interpolation
লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ,linear least square regression analysis
"singularly, linearly",linearity
রৈখিকভাবে নির্ভরশীল,linearly dependent
রৈখিকভাবে স্বাধীন,linearly independent
লিনিয়ার ম্যাপিং,linear mapping
লিনিয়ার অর্ডার,linear order
রৈখিক ক্রমিককরণ,linear ordering
রৈখিক প্রোগ্রামিং,linear programming
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,linear programming algorithm
লিনিয়ার প্রোগ্রামিং সমস্যা,linear programming problem
লিনিয়ার রিগ্রেশন,linear regression
রৈখিক রিগ্রেশন সহগ,linear regression coefficient
"রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক",linear relation
রৈখিক জনসংখ্যা,linear space (=vector space)
লিনিয়ার সাবস্পেস,linear subspace
রৈখিক রূপান্তর,linear transformation
লিনিয়ার রিগ্রেশন,linear trend
লিনিয়ার ডিফারেনশিয়াল অনুমান,linear unbiased estimate
রৈখিক বেগ,linear velocity
লাইন অবিচ্ছেদ্য,line integral
ছেদ লাইন,line of intersection
রিগ্রেশন লাইন,line of regression
স্থানিক ভেক্টর,localised vector
স্থানীয় সর্বোত্তম,local optimum
"locus, locus",locus
লগ লগ লগ,log
"লগারিদমিক, লগারিদমিক",logarithmic
লগারিদমিক নির্ভুলতা,logarithmic accuracy
লগারিদম গণনা,logarithmic calculation
"লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা",logarithmic curve
লগারিদমিক ডেরিভেটিভ,logarithmic derivative
লগারিদমিক ডিফারেনশিয়াল,logarithmic differentiation
"লগারিদমিক ফাংশন, লগারিদমিক ফাংশন",logarithmic function
"লগারিদমিক গড়, জ্যামিতিক গড়",logarithmic mean (=geometric mean)
লগারিদমিক স্বাভাবিক বন্টন,logarithmic normal distribution
লগারিদমিক সম্পর্ক,logarithmic relationship
লগারিদমিক স্কেল,logarithmic scale
"লগারিদম সিরিজ, লগারিদম সিরিজ",logarithmic series
"লগারিদমিক সর্পিল, লগারিদমিক সর্পিল",logarithmic spiral (equiangular spiral)
"লগারিদম টেবিল, লগারিদম টেবিল",logarithmic table (=log table)
"লগারিদম, লগারিদম",logarithm (log)
যুক্তিবিদ্যা,logic
যৌক্তিকভাবে সমতুল্য,logically equivalent
"গ্রোথ কার্ভ, পার্ল-রিড কার্ভ",logistic curve
"লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন",lognormal distribution
"দ্রাঘিমাংশ, দ্রাঘিমাংশ",longitude
"loop, loop, noose (no.), loop (ver.), praspanda",loop
"নির্বাচনী প্রচারণা, লটারি",lottery
আন্ডারলাইন,lower bar
নিম্ন সীমা,lower bound
লো রিম্যান-ইনটিগ্রাল,lower Riemann integral
কম যোগফল,lower sum
ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে,lower triangular matrix
ম্যাকলারিন ছড়িয়ে পড়ে,Maclaurin's expansion
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর",magic number
জাদু বর্গ,magic square
উজ্জ্বল সীমা,magnitude limit (=limiting magnitude)
মেইলিং প্রশ্নাবলী,mailed questionnaire
মেইল দ্বারা জরিপ,mail survey
ওভারহেড সীমা,majorant (upper bound)
দীর্ঘ চাপ,major arc
আবদ্ধ সেট,majorised set
বহুমূল্য ফাংশন,many valued function
"মানচিত্র, মানচিত্র, মানচিত্র",map
সেটে ম্যাপিং,map into the set
সেট ম্যাপিং,mapping of a set
প্রান্তিক সম্ভাবনা,marginal probability
গাণিতিক বিশ্লেষণ,mathematical analysis
গাণিতিক যুক্তি,mathematical argument
গাণিতিক কেন্দ্র,mathematical centre
গাণিতিক জটিলতা,mathematical complexity
গাণিতিক অর্থনীতি,mathematical economics
গাণিতিক প্রত্যাশা,mathematical expectation
গাণিতিক ফর্ম,mathematical form
"গাণিতিক গঠন, গাণিতিক বিন্যাস",mathematical formulation
গাণিতিক পরিচয়,mathematical identity
"গাণিতিক যুক্তি, গাণিতিক যুক্তি",mathematical logic
গানিতিক প্রতিমাণ,mathematical model
গাণিতিক অভিপ্রায়,mathematical notion
ম্যাট্রিক্স তির্যককরণ,matrix digonalisation
ম্যাট্রিক্স বিপরীত,matrix inverse
ম্যাট্রিক্স ইনভার্সন,matrix inversion
ম্যাট্রিক্স পুনরাবৃত্ত পদ্ধতি,matrix iterative method
ম্যাট্রিক্স পদ্ধতি,matrix method
ম্যাট্রিক্স গুণ,matrix multiplication
ধ্রুবকের ম্যাট্রিক্স,matrix of constants
প্রভাবশালী ম্যাট্রিক্স,matrix of effectiveness
ম্যাট্রিক্স অপারেটর,matrix operator
ম্যাট্রিক্স বহুপদী,matrix polynomial
ম্যাট্রিক্স প্রিন্টিং,matrix printing
ম্যাট্রিক্স পণ্য,matrix product
সর্বাধিক করা,maximized
"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ",maximum
সর্বোচ্চ পরম মান,maximum absolute value
সর্বোচ্চ F-অনুপাত,maximum F-ratio
সর্বোচ্চ সম্ভাবনা,maximum likelihood
মহলপিষ্ট,maxmin
মহান উপসংহার,maxmin criterian
ফাংশনের সর্বোচ্চ,max of a function
ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান,Maxwell-Boltzmann statistics
বিচ্যুতি,mean deviation
বিচ্যুতি স্কয়ার গড়,mean square deviation
বর্গক্ষেত্র মানে ত্রুটি,mean square error
"গড়, গড় মান",mean value
মানে উপপাদ্য,mean value theorem
বুদবুদ পরিমাপ,measure of kurtosis
"মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা",median
মধ্যম কেন্দ্র,median centre
মধ্য বক্ররেখা,mesokurtic curve
মেসোথেলিওমা,mesokurtosis
বার্তা,message
"কাস্টম, পদ্ধতি",method
মুছে ফেলার পদ্ধতি,method of elimination
বিপরীত পদ্ধতি,method of inversion
পুনরাবৃত্তি পদ্ধতি,method of iteration
অন্তত বর্গ,method of least squares
টর্ক পদ্ধতি,method of moments
অনুরূপ ত্রিভুজ পদ্ধতি,method of similar triangles
ঢাল অবতরণ পদ্ধতি,method of steepest descent
সংকলন পদ্ধতি,method of summation
অনির্ধারিত সহগ পদ্ধতি,method of undetermined coefficient
দূরত্ব জনসংখ্যা,metric space
মেট্রিক সিস্টেম,metric system
মেট্রিক ইউনিট,metric unit
মাইক্রো তত্ত্ব,micro theory
মধ্য,middle
মধ্যমা,middle term
কেন্দ্রীয় বিন্দু,mid point
মধ্যবিন্দু সূত্র,mid point formula
ন্যূনতম বহুপদ,minimal polynomial
মিনিমা তত্ত্ব,minimax principle
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন",minimum
নিচু বিন্দু,minimum point (of curve)
অন্তত বহুপদ,minimum polynomial
ন্যূনতম ফাংশন,min of a function
সংক্ষিপ্ত চাপ,minor arc
ছোট চিঠি,minor axis
আবদ্ধ উপসেট,minorised subset
"বিয়োগ, ঋণ",minus
ঋণচিহ্ন,minus sign
মিশ্র ভগ্নাংশ,mixed fraction
বিকল্প ডিভাইস,mixed strategy
"মোড, মোড, পদ্ধতি, পদ্ধতি, পদ্ধতি, মোড",mode
"মডুলাস, মডুলাস",modulus
জটিল সংখ্যার মডুলাস,modulus of a complex number
মুহূর্ত,moment
টর্ক ফাংশন,moment generating function
শক্তির মুহূর্ত,moment of a force
ফ্রিকোয়েন্সি-বন্টন মুহূর্ত,moment of frequency distribution
নিষ্ক্রিয়তা মুহূর্ত,moment of inertia
গতির মুহূর্ত,moment of momentum
আবেগ,momentum
একটি পোস্ট,monomial
একক ইন্টিগ্রেশন,monomorphic
"একজাতীয়তা, মনোমরফিজম",monomorphism
একক,monotone
একমুখী আরোহী ক্রম,monotone increasing sequence
সরাসরি,monotonically
unidirectionally অর্ধচন্দ্রাকার জাল,monotonically increasing net
monotically ক্রমবর্ধমান,monotonically increasing sequence
univariate ফাংশন,monotonic function
মন্টে-কার্লো গণনা,Monte Carlo calculation
মন্টে-কার্লো পদ্ধতি,Monte Carlo method
মোরা (খেলাধুলা),morra (game)
মৃত্যুর পরিসংখ্যান,mortality statistics
সম্ভবত,most probable
গতি,motion
চলন্ত গড়,moving average
এম-জনসংখ্যা,M-space
এম-টেস্ট অফ ইন্টিগ্রাল,M-test for integral
একাধিক সিদ্ধান্ত-সমস্যা,multidecision problem
বহুপদী স্বাভাবিক বন্টন,multidimensional normal distribution
বহুপদী র্যান্ডম পরিবর্তনশীল,multidimensional random variable
মাল্টিপ্লেক্স পরিবহন সমস্যা,multi-index transportation problem
বহুপদ,multinomial
বহুপদী বন্টন,multinomial distribution
"একাধিক, একাধিক, একাধিক, বহু (v.), একাধিক, প্রতিসরাঙ্ক (n.)",multiple
একাধিক পছন্দ সমস্যা,multiple choice problem
কনফেডারেট প্রদেশগুলি,multiple connected domain
একাধিক পারস্পরিক সম্পর্ক,multiple correlation
একাধিক ফ্রিকোয়েন্সি টেবিল,multiple frequency table
একাধিক অবিচ্ছেদ্য,multiple integral
একাধিক ইন্টিগ্রেশন,multiple integration
একাধিক সংশ্লেষণ,multiple regression
একাধিক রিগ্রেশন বিশ্লেষণ,multiple regression analysis
একাধিক রিগ্রেশন সহগ,multiple regression coefficient
একাধিক রিগ্রেশন সমীকরণ,multiple regression equation
বহুমূল,multiple root
গুণ,multiplication
(নির্ধারকের) কলামার গুণ,multiplication by columns (of determinant)
(নির্ধারকের) রৈখিক গুণ,multiplication by rows (of determinant)
গুণনীয়ক,multiplication factor
গুণক ফাংশন,multiplicative function
গুণগত গ্রুপ,multiplicative group
গুণক বিপরীত,multiplicative inverse
বহুত্ব,multiplicity
বহুত্ব,multiplicity of roots
শূন্যের বহুগুণ,multiplicity of zero
গুণক,multiplier
"গুণ করা, গুণ করা",multiply
একাধিক বিতরণ,multivariate distribution
একাধিক স্বাভাবিক বিতরণ,multivariate normal distribution
বহুমুখী জনসংখ্যা,multivariate population
"পারস্পরিক, পারস্পরিক",mutual
নাবলা,nabla
নাপিরিয়া,Napierian
"নেপিয়ার লগারিদম, নেপিয়ার লগারিদম",Napierian logarithm
"প্রাকৃতিক লগারিদম, প্রাকৃতিক লগারিদম",natural logarithm
"ধনাত্মক পূর্ণসংখ্যা, ধনাত্মক পূর্ণসংখ্যা",natural number
নটিক্যাল মাইল,nautical mile
n-ভিম,n-dimensional
n-ভিম ভেক্টর-স্পেস,n-dimensional vector space
প্রয়োজনীয় এবং পর্যাপ্ত বিধিনিষেধ,necessary and sufficient condition
প্রয়োজনীয় বিধিনিষেধ,necessary condition
নিষেধাজ্ঞা,negation
"নেতিবাচক, নেতিবাচক, নেতিবাচক",negative
ক্রেডিট বক্রতা,negative curvature
নেতিবাচক নির্দিষ্ট একজাতীয়তা,negative definite form
ঋণাত্মক স্থির ম্যাট্রিক্স,negative definite matrix
নেতিবাচক আধা-নির্দিষ্ট একজাতীয়তা,negative semi-definite form
"প্রতিবেশী, নৈকট্য",neighbourhood
"একাধিক স্যাম্পলিং, ইনক্লুসিভ স্যাম্পলিং",nested sampling
নেট জন্মহার,net reproduction rate
নিউটানি মেকানিক্স,Newtonian mechanics
নিউটনের বিভক্ত পার্থক্য সূত্র,Newton's divided difference formula
নিউটনের গতির সূত্র,Newton's laws of motion
নাম নিয়োগ,Neyman allocation
নেইমান-পিয়ারসন-নীতি,Neyman Pearson theory
শূন্য সম্ভাব্য উপাদান,nilpotent element
শূন্য সম্ভাব্য ম্যাট্রিক্স,nilpotent matrix
"নোড, নোড, পাতা, নিব, ফিল্টার",node
আন-আবেলি গ্রুপ,non-Abelian group
আপেক্ষিক অভিসরণ,non-absolute convergence
অতীন্দ্রিয়,non-algebraic
অবিকৃত,non-degenerate
আনকোরাপ্টেড বেসিস সামঞ্জস্যপূর্ণ সমাধান,non-degenerate basic feasible solution
আগান,non-dense
ঘন সমষ্টি,non-dense set
পয়েন্টের অগণিত অসীমতা,non-denumerable infinity of points
অগণিত সেট,non-denumerable set
অতুলনীয়,non-differentiable
অ উপসেট,non empty subset
ইউক্লিডিয়ান জ্যামিতি,non-Euclidean geometry
"অনুপাতহীন, অসামঞ্জস্যপূর্ণ",non-homogeneous
অ ছেদকারী,non-intersecting
অ-রৈখিক বীজগণিত সমীকরণ,non-linear algebraic equation
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,non-linear differential equation
অ-রৈখিক সমীকরণ,non-linear equation
নন-লিনিয়ার প্রোগ্রামিং,non-linear programming
নন-লিনিয়ার রিগ্রেশন,non-linear regression
অ-রৈখিক সম্পর্ক,non-linear relationship
অ ঋণাত্মক পূর্ণসংখ্যা অ ঋণাত্মক পূর্ণসংখ্যা,non-negative integer
অ নেতিবাচক পরিবর্তনশীল,non-negative variable
অ-প্যারামেট্রিক পরীক্ষা,non-parametric test
অ-সম্ভাব্য পদ্ধতি,non-probabilistic approach
বিপরীত ম্যাট্রিক্স,non-singular matrix
অপ্রতিসম ম্যাট্রিক্স,non-symmetric matrix
তুচ্ছ,non-trivial
অ-শূন্য নির্ধারক,non-vanishing determinant
খালি,non-void
অ উপসেট,non-void subset
অ-শূন্য নির্ধারক,non-zero determinant
বা পরিপূরক গেট,NOR gate
"স্বাভাবিক, স্বাভাবিক, মান, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক",normal
স্বাভাবিক ত্বরণ,normal acceleration
স্বাভাবিক কোণ,normal angle
স্বাভাবিক বক্ররেখা,normal curve
স্বাভাবিক ঘনত্ব ফাংশন,normal density function
স্বাভাবিক বন্টন,normal distribution
স্বাভাবিক বন্টন ফাংশন,normal distribution function
ম্যাট্রিক্সের স্বাভাবিক ফর্ম,normal form for the matrix
স্বাভাবিক ফ্রিকোয়েন্সি,normal frequency
স্বাভাবিক বক্ররেখা,normalized curve
স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর,normalized floating point number
নরমালাইজার,normalizer
স্বাভাবিক ম্যাট্রিক্স,normal matrix
স্বাভাবিক সম্ভাবনা বক্ররেখা,normal probability curve
স্বাভাবিক সম্ভাবনা বন্টন,normal probability distribution
"সাধারণ উপগোষ্ঠী, নির্দিষ্ট উপগোষ্ঠী",normal subgroup (=distinguished subgroup)
প্রমিত রৈখিক স্থান,normed linear space
ভেক্টর স্ট্যান্ডার্ড,norm of a vector
"গেট নয়, গেট নয়",NOT gate
নিশাচর ঘন সমষ্টি,nowhere dense set
শূন্য অনুমান,null hypothesis
শূন্য ম্যাট্রিক্স,null matrix
ফাঁকা সেট,null set
শূন্য ভেক্টর,null vector
সংখ্যা,number
সংখ্যা অক্ষ,number axis
সংখ্যা সিস্টেম,number system
"সংখ্যাসূচক (নং), সংখ্যাসূচক (V.)",numeral
"সংখ্যায়, সংখ্যায়",numeration
অংশ,numerator
সংখ্যাগত সহগ,numerical coefficient
সংখ্যাগত গণনা,numerical computation
সংখ্যাগত পার্থক্য,numerical differentiation
সংখ্যাগত পদ্ধতি,numerical method
"n-ভেক্টর, n-ভেক্টর",n-vector
n-ভেক্টর স্থান,n-vector space
"বস্তু, শরীর, বস্তু",object
উদ্দেশ্য ফাংশন,objective function
"oblique, oblique",oblique
তির্যক অ্যাসিম্পটোট,oblique asymptote
তির্যক অক্ষ,oblique axis
"ক্রস বিভাগ, ক্রস বিভাগ",oblique section
পর্যবেক্ষণ,observation
পর্যবেক্ষিত ফ্রিকোয়েন্সি,observed frequency
স্থূলকোণ,obtuse angle
অষ্টভুজ,octagon
অষ্টভুজ,octahedron
অক্টাল সিস্টেম,octal system
অক্ট্যান্ট,octant
অস্বাভাবিক,odd
অপ্রতিসম বক্ররেখা,odd curve
বিজোড় সংখ্যা,odd number
বিজোড় স্থানান্তর,odd permutation
অদ্ভুত বহুপদ,odd polynomial
"ogive, pylon",ogive
একাকী সমিতি,one to one correspondence
এক-এক ফাংশন,one to one function
একক মানচিত্র,one to one map
একমুখী শ্রেণীবিভাগ,one-way classification
ওভারল্যাপ মানচিত্র,onto map
"খোলা, খোলা (v.)",open
খোলা গোলক,open ball
খোলা ব্যবধান,open interval
খোলা সেমিলাইন,open ray
খোলা সেট,open set
অপারেটিং,operation
অপারেশন বিজ্ঞান,operational research
অপারেশন বিজ্ঞান,operations research
"অপারেটর, অপারেটর, অপারেটর",operator
বিপরীত কোণ,opposite angle
বিপরীত ঘটনা,opposite event
সর্বোত্তম বেস সামঞ্জস্যপূর্ণ সমাধান,optimal basic feasible solution
সর্বোত্তম অবস্থা,optimal condition
সর্বোত্তম আউটপুট আকার,optimal lot size
সর্বোত্তম মান,optimal value
"সর্বোত্তম, সর্বোত্তম",optimum
ক্লাস,orbit
"অর্ডার, অর্ডার, পাওয়ার, রেডিক্স, গ্রুপ নম্বর",order
অর্ডার করা জোড়া,ordered pair
"সাজানো সেট, সাজানো সেট",ordered set
"বাছাই, বাছাই",ordering
"নির্ধারকের আদেশ, নির্ধারকের আদেশ",order of a determinant
গ্রুপ গ্রেড,order of a group
ম্যাট্রিক্সের ক্রম,order of a matrix
উপাদানের গ্রুপ,order of an element in a group
ডিফারেনশিয়াল সমীকরণের ক্রম,order of differential equation
অপারেশন ক্রম,order of operation
শূন্য আদেশ,order of zero
পূরণবাচক সংখ্যা,ordinal number
সহজ ডিফারেনশিয়াল সমীকরণ,ordinary differential equation
শ্রেণী,ordinate
অভিযোজনযোগ্যতা,oreintability
অভিযোজন,orientation
পৃষ্ঠা অভিযোজন,orientation of surface
"উৎপত্তি, উৎপত্তি, উৎপত্তি",origin
মূল বিন্দু,origin of coordinates
ভেড়ার বাচ্চা কেন্দ্র,orthocentre
"উল্লম্ব কৌণিক, লম্ব",orthogonal
অর্থোগোনাল অক্ষ,orthogonal axes
ল্যাম্বিক পরিবার,orthogonal family
"লুম্বিক গ্রুপ, লুম্বিক গ্রুপ",orthogonal group
অর্থগোনালিটি অবস্থা,orthogonality condition
সচলতা,orthogonalization
অর্থোগোনাল ম্যাট্রিক্স,orthogonal matrix
"orthonormal, normal orthonormal",orthonormal
স্বাভাবিক উল্লম্ব ভিত্তি,orthonormal basis
দোলন,oscillation
ফাংশনের দোলন,oscillation of a function
দোলক ফাংশন,oscillatory function
asleshi,osculating
বাহ্যিক পণ্য,outer product
"আউটপুট, আউটপুট, আউটপুট, বহিঃপ্রবাহ",output
অতিরিক্ত নির্ধারিত সত্তা,overdetermined system
জোড়া তুলনা,paired comparision
যুগল বিচ্ছিন্ন,pairwise disjoint
দম্পতি স্বাধীন,pairwise independent
সমান্তরাল বল,parallel forces
সমান্তরাল বৃত্ত,parallelogram
বল সমান্তরালগ্রাম,parallelogram of forces
বেগ সমান্তরালগ্রাম,parallelogram of velocities
সমান্তরাল বৃত্ত,parallelopiped
"প্যারামিটার, ইন্টারসেকশন রেশিও, প্যারামিটার",parameter
অ-মানক,parameter free (=nonparametric)
বিতরণ পরামিতি,parameter of distribution
প্যারামিটার,parametric
পরামিতি স্থানাঙ্ক,parametric coordinate
প্যারামেট্রিক বক্ররেখা,parametric curve
প্যারামেট্রিক সমীকরণ,parametric equation
প্যারামেট্রিক লিনিয়ার প্রোগ্রামিং,parametric linear programming
পরামিতি পদ্ধতি,parametric method
প্যারামেট্রিক উদ্দেশ্য ফাংশন,parametric objective function
প্যারামিটার প্রোগ্রামিং,parametric programming
পরামিতি উপস্থাপনা,parametric representation
প্যারামিটারাইজেশন,parametrization
"বন্ধনী, বাঁধাই",parenthesis
বন্ধনী,parenthesis notation
পিতামাতার জনসংখ্যা,parent population
pareto-বক্ররেখা,Pareto curve
সমতা পরীক্ষা,parity check
আংশিক সংকরায়ন,partial confounding
আংশিক সম্পর্ক,partial correlation
আংশিক অন্তরকলন,partial derivative
আংশিক ডিফারেনশিয়াল সমীকরণ,partial differential equation
আংশিক পার্থক্য,partial differentiation
ভগ্নাংশ ভগ্নাংশ,partial fraction
আংশিক একীকরণ,partial integration
আংশিকভাবে সাজানো,partially ordered
আংশিক আদেশ সেট,partially ordered set
আংশিক আদেশ,partial order
আংশিক রিগ্রেশন সহগ,partial regression coefficient
আংশিক যোগফল,partial sum
কণা,particle
নির্দিষ্ট পরিস্থিতি,particular case
বিশেষ অবিচ্ছেদ্য,particular integral
বিশেষ লাঙ্গল,particular solution
"বিভাজন, বিতরণ",partition
ম্যাট্রিক্সের বিভাজন,partitioning of matrices
বিভাগীয় মান,partition value
প্যাসকেল ত্রিভুজ,Pascal triangle
"চিত্র, প্রতি মান, প্রতি ফর্ম, প্যাটার্ন",pattern
পাল্টা ফাংশন,pattern function
কপি সমস্যা,pattern problem
পেলোড বেগ,payload velocity
পেমেন্ট ফাংশন,payoff function
পেমেন্ট ম্যাট্রিক্স,payoff matrix
p-বেস,p-basis
p-অক্ষর,p-chart
পিয়ানো-বক্ররেখা,Peano curve
পিয়ানো ensemble,Peano space
শব্দ সমীকরণ,pedal equation
শতাংশ,percent
শতাংশ,percentage
শতাংশ ত্রুটি,percentage error
শতাংশ ফ্রিকোয়েন্সি,percentage frequency
শতাংশ বৃদ্ধি,percentage increase
নির্ভুলতা শতাংশ,percentage of error
শতাংশ অবচয়,percent decrease
শতাংশ,percentile
নিখুঁত ঘনক্ষেত্র,perfect cube
আদর্শ গ্যাস,perfect gas
নিখুঁত সংখ্যা,perfect number
নিখুঁত সেট,perfect set
পারফেক্ট বর্গ,perfect square
নিখুঁত বর্গাকার অভিব্যক্তি,perfect square expression
পরিধি,perimeter
"সময়কাল, সময়কাল, পর্যায়ক্রম, পর্যায়ক্রমিক সূচক (ত্রিকোণমিতি), সময়কাল, সময়কাল",period
পর্যায়ক্রমিক বক্ররেখা,periodic curve
পুনরাবৃত্ত ব্যাঘাত,periodic disturbances
পর্যায়ক্রমিক ফাংশন,periodic function
পুনরাবৃত্ত গতি,periodic motion
ঘূর্ণন সময়কাল,period of revolution
ঘূর্ণন সময়কাল,period of rotation
ফ্রিকোয়েন্সি বক্ররেখা,periodogram
"পেরিফেরাল, পেরিফেরাল, পেরিফেরাল",peripheral
"অনুমতিযোগ্য, অনুমোদিত",permissible
অপবিত্রতার অনুমতিযোগ্য সীমা,permissible limit of error
স্থানান্তর,permutation
স্থানান্তর গ্রুপ,permutation group
পারমিউটেশন ম্যাট্রিক্স,permutation matrix
স্থানান্তর পদ্ধতি,permutation method
খাড়া,perpendicular
বিলম্ব,perpendicularity
"উল্লম্বভাবে, উল্লম্বভাবে",perpendicularly
উল্লম্ব সমতল,perpendicular plane
কর্মচারী নিয়োগের সমস্যা,personnel-assignment problem
pert,PERT (program evaluation review technique)
বিরক্তি,perturbation
বিরক্তি,perturbation problem
বিরক্তিকর সমস্যা,perturbed problem
"পর্যায়, পর্যায়, কোণ",phase
কোণ,phase angle
সময় সময়,phase difference
শিল্প স্থানচ্যুতি,phase displacement
শারীরিক জ্যোতির্বিদ্যা,physical astronomy
