Odiya,Malayalam
କ୍ରମ ସୀମା |,അനുക്രമ പരിധി
"କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |","ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്"
ମାର୍ଜିନାଲ ବେଗ,നാമമാത്ര പ്രവേഗം
"ରେଖା, ରେଖା, ଏଲିପ୍ସ |","രേഖ, രേഖ, ദീർഘവൃത്തം"
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |","രേഖീയ, രേഖീയ, രേഖീയ"
ର line ଖ୍ୟ ବିଜଭାଲୀ |,രേഖീയ ബീജവല്ലി
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,രേഖീയ ബീജഗണിത സമവാക്യം
ର line ଖିକ ଆନୁମାନିକତା |,രേഖീയ ഏകദേശം
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,രേഖീയ അസിംപ്റ്റോട്ട്
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,രേഖീയ ഗുണകം
ଶକ୍ ଜମା,ഷോക്ക് ശേഖരണം
ଶକ୍ ପ୍ରତିବନ୍ଧକ |,ഷോക്ക് നിയന്ത്രണം
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,രേഖീയ ആശ്രിതത്വം
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
"ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |","ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി"
"ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |","ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ"
ର line ଖିକ ସମଲିଙ୍ଗୀତା |,രേഖീയ ഏകത
ର line ଖିକ ଭଗ୍ନାଂଶ ରୂପାନ୍ତର |,ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,രേഖീയ പ്രവർത്തനം
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,രേഖീയ പ്രവർത്തനം
ରେଖା ଗୋଷ୍ଠୀ |,രേഖീയ ഗ്രൂപ്പ്
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,രേഖീയ സ്വാതന്ത്ര്യം
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,രേഖീയ സ്വതന്ത്ര ബന്ധം
ର line ଖ୍ୟ ଅସମାନତା |,രേഖീയ അസമത്വം
ର Line ଖିକ ଅଣ-ସମଲିଙ୍ଗୀ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |,ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,ലീനിയർ ഇന്റർപോളേഷൻ
ର Line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗଗୁଡିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |","ഏകവചനമായി, രേഖീയമായി"
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,രേഖീയമായി ആശ്രയിക്കുന്നത്
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,രേഖീയമായി സ്വതന്ത്രമായ
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,ലീനിയർ മാപ്പിംഗ്
ର line ଖିକ କ୍ରମ |,രേഖീയ ക്രമം
ର line ଖିକ କ୍ରମିକୀକରଣ |,ലീനിയർ സീരിയലൈസേഷൻ
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,ലീനിയർ പ്രോഗ്രാമിംഗ്
ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
ର line ଖିକ ରିଗ୍ରେସନ୍ |,ലീനിയർ റിഗ്രഷൻ
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
"ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |","രേഖീയ ബന്ധം, എക്സ്പോണൻഷ്യൽ ബന്ധം"
ରେଖା ଜନସଂଖ୍ୟା |,രേഖീയ ജനസംഖ്യ
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,രേഖീയ ഉപസ്ഥലം
ର line ଖିକ ରୂପାନ୍ତର |,രേഖീയ പരിവർത്തനം
ର line ଖିକ ରିଗ୍ରେସନ୍ |,ലീനിയർ റിഗ്രഷൻ
ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |,ലീനിയർ ഡിഫറൻഷ്യൽ എസ്റ്റിമേറ്റ്
ର line ଖ୍ୟ ବେଗ |,രേഖീയ പ്രവേഗം
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,ലൈൻ ഇന്റഗ്രൽ
ଛକ ରେଖା,കവലയുടെ വരി
ରେଗ୍ରେସନ୍ ରେଖା |,റിഗ്രഷൻ ലൈൻ
ସ୍ଥାନିକ ଭେକ୍ଟର୍ |,സ്പേഷ്യൽ വെക്റ്റർ
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,പ്രാദേശിക ഒപ്റ്റിമൽ
"ଲୋକସ୍, ଲୋକସ୍","ലോക്കസ്, ലോക്കസ്"
ଲଗ୍ ଲଗ୍ ଲଗ୍ |,ലോഗ് ലോഗ് ലോഗ്
"ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |","ലോഗരിഥമിക്, ലോഗരിഥമിക്"
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,ലോഗരിഥമിക് കൃത്യത
ଲୋଗାରିଦମ୍ ଗଣନା |,ലോഗരിതം കണക്കുകൂട്ടൽ
"ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |","ലോഗരിഥമിക് വക്രം, ലോഗരിഥമിക് വക്രം"
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,ലോഗരിഥമിക് ഡെറിവേറ്റീവ്
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |,ലോഗരിഥമിക് ഡിഫറൻഷ്യൽ
"ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |","ലോഗരിഥമിക് ഫംഗ്ഷൻ, ലോഗരിഥമിക് ഫംഗ്ഷൻ"
"ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |","ലോഗരിഥമിക് ശരാശരി, ജ്യാമിതീയ ശരാശരി"
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,ലോഗരിഥമിക് സാധാരണ വിതരണം
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,ലോഗരിഥമിക് ബന്ധം
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,ലോഗരിഥമിക് സ്കെയിൽ
"ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |","ലോഗരിതം സീരീസ്, ലോഗരിതം സീരീസ്"
"ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |","ലോഗരിഥമിക് സർപ്പിളം, ലോഗരിഥമിക് സർപ്പിളം"
"ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |","ലോഗരിതം പട്ടിക, ലോഗരിതം പട്ടിക"
"ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |","ലോഗരിതം, ലോഗരിതം"
ତର୍କ,യുക്തി
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,യുക്തിപരമായി തുല്യമാണ്
"ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |","ഗ്രോത്ത് കർവ്, പേൾ-റീഡ് കർവ്"
"ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |","ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ, ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ"
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","രേഖാംശം, രേഖാംശം"
"ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |","ലൂപ്പ്, ലൂപ്പ്, നൂസ് (നമ്പർ), ലൂപ്പ് (വെർ.), പ്രസ്പന്ദ"
"ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |","തിരഞ്ഞെടുപ്പ് പ്രചാരണം, ലോട്ടറി"
ଅଣ୍ଡରଲାଇନ୍ |,അടിവരയിടുക
ନିମ୍ନ ବନ୍ଧା |,താഴ്ന്ന പരിധി
ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |,ലോ റീമാൻ-ഇന്റഗ്രൽ
କମ୍ ରାଶି,കുറഞ്ഞ തുക
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |,ത്രികോണ മാട്രിക്സ് പിന്തുടരുന്നു
mclarin ବିସ୍ତାର |,മക്ലാരിൻ സ്പ്രെഡ്
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |","മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ"
ମ୍ୟାଜିକ୍ ବର୍ଗ,മാന്ത്രിക ചതുരം
ଉଜ୍ଜ୍ୱଳ ସୀମା |,റേഡിയന്റ് പരിധി
ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |,മെയിലിംഗ് ചോദ്യാവലി
ମେଲ ଦ୍ୱାରା ସର୍ଭେ |,മെയിൽ വഴിയുള്ള സർവേ
ଓଭରହେଡ୍ ସୀମା |,ഓവർഹെഡ് പരിധി
ଲମ୍ବା ଆର୍କ,നീണ്ട ആർക്ക്
ବନ୍ଧା ସେଟ୍ |,ബന്ധിത സെറ്റ്
ବହୁମୁଖୀ କାର୍ଯ୍ୟ,മൾട്ടിവാല്യൂഡ് ഫംഗ്ഷൻ
"ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର","ഭൂപടം, ഭൂപടം, ഭൂപടം"
ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |,സെറ്റുകളിലേക്ക് മാപ്പിംഗ്
ସେଟ୍ ମାନଚିତ୍ର,സെറ്റുകളുടെ മാപ്പിംഗ്
ସାଂଘାତିକ ସମ୍ଭାବନା |,നാമമാത്ര സംഭാവ്യത
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,ഗണിത വിശകലനം
ଗାଣିତିକ ତର୍କ,ഗണിത യുക്തി
ଗାଣିତିକ କେନ୍ଦ୍ର,ഗണിതശാസ്ത്ര കേന്ദ്രം
ଗାଣିତିକ ଜଟିଳତା |,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
ଗାଣିତିକ ଅର୍ଥନୀତି,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
ଗାଣିତିକ ଆଶା,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
ଗାଣିତିକ ରୂପ |,ഗണിത രൂപം
"ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |","ഗണിത ഫോർമാറ്റ്, ഗണിത ഫോർമാറ്റ്"
ଗାଣିତିକ ପରିଚୟ,ഗണിത ഐഡന്റിറ്റികൾ
"ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |","ഗണിതശാസ്ത്ര യുക്തി, ഗണിതശാസ്ത്ര യുക്തി"
ଗାଣିତିକ ମଡେଲ୍ |,ഗണിത മാതൃക
ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |,ഗണിതപരമായ ഉദ്ദേശം
ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |,മാട്രിക്സ് ഡയഗണലൈസേഷൻ
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,മാട്രിക്സ് വിപരീതം
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,മാട്രിക്സ് വിപരീതം
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,മാട്രിക്സ് ആവർത്തന രീതി
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,മാട്രിക്സ് രീതി
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,മാട്രിക്സ് ഗുണനം
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,പ്രബലമായ മാട്രിക്സ്
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,മാട്രിക്സ് ഓപ്പറേറ്റർ
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,മാട്രിക്സ് ബഹുപദം
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,മാട്രിക്സ് പ്രിന്റിംഗ്
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,മാട്രിക്സ് ഉൽപ്പന്നം
ସର୍ବାଧିକ,പരമാവധി
"ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ","പരമാവധി, പരമാവധി, ഉയർന്നത്"
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,പരമാവധി കേവല മൂല്യം
ସର୍ବାଧିକ F- ଅନୁପାତ |,പരമാവധി എഫ്-അനുപാതം
ସର୍ବାଧିକ ସମ୍ଭାବନା |,പരമാവധി സാധ്യത
ମହଲପିସ୍ତା,മഹൽപിഷ്ഠ
ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ,മഹത്തായ നിഗമനം
ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,പ്രവർത്തനത്തിന്റെ പരമാവധി
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
ଅର୍ଥ ବିଚ୍ୟୁତି |,അർത്ഥം വ്യതിയാനം
ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |,ഡീവിയേഷൻ സ്ക്വയർ ശരാശരി
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,ചതുരം അർത്ഥം പിശക്
"ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ","അർത്ഥം, ശരാശരി മൂല്യം"
ଅର୍ଥ ତତ୍ତ୍। |,അർത്ഥം സിദ്ധാന്തം
ବବୁଲି ମାପ |,ബബ്ലി അളവ്
"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |","ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം"
ମଧ୍ୟମ କେନ୍ଦ୍ର |,മീഡിയൻ സെന്റർ
ମଧ୍ୟମ ବକ୍ର,മീഡിയൻ കർവ്
ମେସୋଥେଲିଓମା |,മെസോതെലിയോമ
ବାର୍ତ୍ତା |,സന്ദേശം
"କଷ୍ଟମ୍, ପଦ୍ଧତି","ആചാരം, രീതി"
ବିଲୋପ ପଦ୍ଧତି,ഇല്ലാതാക്കൽ രീതി
ଓଲଟା ପଦ୍ଧତି |,വിപരീത രീതി
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,ആവർത്തന രീതി
ସର୍ବନିମ୍ନ ବର୍ଗ,ഏറ്റവും കുറഞ്ഞ ചതുരം
ଟର୍କ ପଦ୍ଧତି |,ടോർക്ക് രീതി
ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |,സമാനമായ ത്രികോണ രീതി
ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |,ചരിവ് ഇറക്കം രീതി
ସଂକଳନ ପଦ୍ଧତି |,സമാഹാര രീതി
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |,നിർണ്ണയിക്കാത്ത ഗുണക രീതി
ଦୂରତା ଜନସଂଖ୍ୟା |,ദൂരം ജനസംഖ്യ
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,മെട്രിക് സിസ്റ്റം
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,മെട്രിക് യൂണിറ്റ്
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,സൂക്ഷ്മ സിദ്ധാന്തം
ମଧ୍ୟମ,മധ്യഭാഗം
ମଧ୍ୟମ,ഇടത്തരം
କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |,കേന്ദ്ര പോയിന്റ്
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,മിഡ്‌പോയിന്റ് ഫോർമുല
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,കുറഞ്ഞ ബഹുപദം
ମିନିମା ସିଦ୍ଧାନ୍ତ |,മിനിമ സിദ്ധാന്തം
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","ഏറ്റവും കുറഞ്ഞ, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന"
ନିମ୍ନ ବିନ୍ଦୁ |,താഴ്ന്ന പോയിന്റ്
ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |,ഏറ്റവും കുറഞ്ഞത് ബഹുപദം
କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ,പ്രവർത്തനത്തിന്റെ ഏറ്റവും കുറഞ്ഞത്
କ୍ଷୁଦ୍ର ଆର୍କ,ചെറിയ ആർക്ക്
କ୍ଷୁଦ୍ର ଅକ୍ଷର,ചെറിയ കത്ത്
ସୀମାବଦ୍ଧ ଉପସେଟ |,പരിമിതമായ ഉപവിഭാഗം
"ମାଇନସ୍, debt ଣ","മൈനസ്, കടം"
ମାଇନସ୍ ଚିହ୍ନ,മൈനസ് ചിഹ്നം
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,മിക്സഡ് ഫ്രാക്ഷൻ
ବିକଳ୍ପ ଉପକରଣ,ഇതര ഉപകരണം
"ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |","മോഡ്, മോഡ്, രീതി, രീതി, സിസ്റ്റം, മോഡ്"
"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍","മോഡുലസ്, മോഡുലസ്"
ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
ମୁହୂର୍ତ୍ତ,നിമിഷം
ଟର୍କ କାର୍ଯ୍ୟ,ടോർക്ക് ഫംഗ്ഷൻ
ବଳର ମୁହୂର୍ତ୍ତ,ശക്തിയുടെ നിമിഷം
ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |,ആവൃത്തി-വിതരണ നിമിഷം
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,ജഡത്വത്തിന്റെ നിമിഷം
ମୁହୂର୍ତ୍ତ,ആവേഗത്തിന്റെ നിമിഷം
ପ୍ରେରଣା |,പ്രേരണ
ଏକ ପୋଷ୍ଟ,ഒരു പോസ്റ്റ്
ଏକକ ଏକୀକରଣ,ഒറ്റ ഏകീകരണം
"ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |","ഏകതാനത, ഏകരൂപം"
ମୋନୋକୁଲାର୍ |,ഏകപക്ഷീയമായ
ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |,ഏകദിശയിലുള്ള ആരോഹണ ക്രമം
ଖୋଲାଖୋଲି |,തികച്ചും
ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |,ഏകദിശയിൽ ചന്ദ്രക്കല
ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
ଅଲଗା କାର୍ଯ୍ୟ,ഏകീകൃത പ്രവർത്തനം
ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |,മോണ്ടി-കാർലോ കണക്കുകൂട്ടൽ
ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |,മോണ്ടെ-കാർലോ രീതി
ମୋରା (କ୍ରୀଡା),മോറ (കായികം)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,മരണ സ്ഥിതിവിവരക്കണക്കുകൾ
ବହୁତ ସମ୍ଭାବନା,മിക്കവാറും
ଗତି,ചലനം
ଗତିଶୀଳ ଅର୍ଥ |,ചലിക്കുന്ന ശരാശരി
M- ଜନସଂଖ୍ୟା |,എം-ജനസംഖ്യ
ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |,ഇന്റഗ്രലിന്റെ എം-ടെസ്റ്റ്
ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |,ഒന്നിലധികം തീരുമാന-പ്രശ്നം
ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |,ബഹുപദ സാധാരണ വിതരണം
ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,പോളിനോമിയൽ റാൻഡം വേരിയബിൾ
ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |,മൾട്ടിപ്ലക്സ് ഗതാഗത പ്രശ്നം
ବହୁଭୂତ,ബഹുപദം
ବହୁଭୂତ ବଣ୍ଟନ |,ബഹുപദ വിതരണം
"ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)","മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, പല (വി.), മൾട്ടിപ്പിൾ, റിഫ്രാക്റ്റീവ് (എൻ.)"
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |,കോൺഫെഡറേറ്റ് പ്രവിശ്യകൾ
ଏକାଧିକ ସମ୍ପର୍କ,ഒന്നിലധികം പരസ്പരബന്ധം
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,ഒന്നിലധികം ആവൃത്തി പട്ടിക
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,ഒന്നിലധികം ഇന്റഗ്രൽ
ଏକାଧିକ ଏକୀକରଣ,ഒന്നിലധികം സംയോജനം
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,ഒന്നിലധികം റിഗ്രഷൻ
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
ଏକାଧିକ ମୂଳ,മൾട്ടി റൂട്ട്
ଗୁଣନ,ഗുണനം
(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |,(നിർണ്ണയത്തിന്റെ) നിരയുടെ ഗുണനം
(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |,(നിർണ്ണയത്തിന്റെ) രേഖീയ ഗുണനം
ଗୁଣନ କାରକ |,ഗുണന ഘടകം
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,ഗുണിത പ്രവർത്തനം
ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |,ഗുണപരമായ ഗ്രൂപ്പ്
ବହୁଗୁଣ ଓଲଟା |,ഗുണന വിപരീതം
ବହୁବଚନତା |,ബഹുസ്വരത
ବହୁବଚନତା |,ബഹുസ്വരത
ଶୂନ୍ୟର ଗୁଣ,പൂജ്യങ്ങളുടെ ഗുണിതം
ଗୁଣକ,ഗുണനം
"ଗୁଣ କର, ଗୁଣ କର |","ഗുണിക്കുക, ഗുണിക്കുക"
ଏକାଧିକ ବଣ୍ଟନ |,ഒന്നിലധികം വിതരണം
ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |,ഒന്നിലധികം സാധാരണ വിതരണം
ବହୁବିଧ ଜନସଂଖ୍ୟା |,ബഹുവിധ ജനസംഖ്യ
"ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","പരസ്പര, പരസ്പര"
ନାବଲା |,നബ്ല
ନାପିରିଆ |,നാപിരിയ
"napier logarithm, napier logarithm |","നേപ്പിയർ ലോഗരിതം, നേപ്പിയർ ലോഗരിതം"
"ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |","സ്വാഭാവിക ലോഗരിതം, സ്വാഭാവിക ലോഗരിതം"
"ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍","പോസിറ്റീവ് പൂർണ്ണസംഖ്യ, പോസിറ്റീവ് പൂർണ്ണസംഖ്യ"
ନାଟିକାଲ୍ ମାଇଲ୍ |,നോട്ടിക്കൽ മൈൽ
n-vim,n-vim
