Hindi,Punjabi
अनुदैर्घ्य कंपन,ਲੰਮੀ ਵਾਈਬ੍ਰੇਸ਼ਨ
अनुदैर्घ्य जेमान प्रभाव,ਲੰਬਕਾਰੀ ਜ਼ੈਮਨ ਪ੍ਰਭਾਵ
अनुदैर्घ्य विमा,ਲੰਬਕਾਰੀ ਬੀਮਾ
क्षण निरीक्षण,ਪਲ ਨਿਰੀਖਣ
"पाश, लूप, फंदा (सं, ), पाशन (क्रि, ), प्रस्पंद","ਲੂਪ, ਲੂਪ, ਲੂਪ (ਨਹੀਂ, ), ਲੂਪ (ਕ੍ਰਿ, ), ਲੂਪ"
पाश ऐन्टेना,ਲੂਪ ਐਂਟੀਨਾ
पाश परिपथ,ਲੂਪ ਸਰਕਟ
पाश युग्मन,ਲੂਪ ਕਪਲਿੰਗ
पाश-काट,ਲੂਪ ਕੱਟ
पाश अन्तर सिग्नल,ਲੂਪ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਿਗਨਲ
पाश दिशा निर्धारक,ਲੂਪ ਨਿਰਧਾਰਕ
पाश योजना,ਲੂਪ ਸਕੀਮ
पाशीय परीक्षण,ਲੂਪ ਟੈਸਟ
पाशान्तरण अनुपात,ਪਰਿਵਰਤਨ ਅਨੁਪਾਤ
"पाश-मील, लूप-मील","ਲੂਪ-ਮੀਲ, ਲੂਪ-ਮੀਲ"
पाश अकुंडलन,ਲੂਪ ਕੋਇਲ
लूज़बैक,ਢਿੱਲਾ
अल्पयुग्मन,hypogamy
श्लथ माध्यम,ਲਾਭਕਾਰੀ ਮਾਧਿਅਮ
शिथिल बद्ध,ਢਿੱਲੀ ਬੰਨ੍ਹ
"विरल संकुलित, कुसंकुलित","ਬਹੁਤ ਘੱਟ ਪੈਕ ਕੀਤਾ, ਅਨਪੈਕ ਕੀਤਾ"
लौरेक (सुदूर यथार्थता रेडार तंत्र),LOREC (ਦੂਰ ਅਸਲੀਅਤ ਰਾਡਾਰ ਸਿਸਟਮ)
लौडार,ਲਾਡਰ
लोरेन (दीर्घ परासी विमान नौसंचालन),ਲੋਰੇਨ (ਲੰਬੀ ਰੇਂਜ ਏਅਰਕ੍ਰਾਫਟ ਨੇਵੀਗੇਸ਼ਨ)
लोरेन स्थिति,ਲੋਰੇਨ ਸਥਿਤੀ
लोरेन रेखा,ਲੋਰੇਨ ਲਾਈਨ
लोरेन सेट,ਲੋਰੇਨ ਸੈੱਟ
लोरेन केन्द्र,ਲੋਰੇਨ ਸੈਂਟਰ
"लोरेन तन्त्र, दीर्घ परासी तंत्र","ਲੋਰੇਨ ਸਿਸਟਮ, ਲੰਬੀ ਸੀਮਾ ਸਿਸਟਮ"
लोरेन त्रिक,ਲੋਰੇਨ ਟ੍ਰਾਈਕ
लारेन्ट्स-लारेन्ट्स समीकरण,Laurent-Larents ਸਮੀਕਰਨ
लारेन्ट्स पृथुलन,ਲੌਰੇਂਟ ਦੀ ਹਵਾਦਾਰੀ
लोरेन्ट्स प्रतिबंध,lorent ਦੀ ਪਾਬੰਦੀ
लारेन्ट्स संशुद्धि गुणक,ਲੌਰੇਂਟ ਦਾ ਸੁਧਾਰ ਕਾਰਕ
लोरेन्ट्स वक्र,lorent ਦੇ ਕਰਵ
लोरोन्ट्स गुणक,loront ਦਾ ਗੁਣਕ
लोरेन्ट्स फिट्सजेरल्ड संकुचन,ਲੌਰੇਂਟ ਦਾ ਫਿਟਜ਼ਗੇਰਾਲਡ ਸੰਕੁਚਨ
लोरेन्ट्स बल,lorent ਦੀ ਫੋਰਸ
लोरेन्ट्स फ्रेम,lorent ਦਾ ਫਰੇਮ
लोरेन्ट्स गेज,lorent&#39;s gage
लोरेन्ट्स स्थानीय क्षेत्र,lorents ਸਥਾਨਕ ਖੇਤਰ
लोरेन्ट्स संख्या,lorents ਨੰਬਰ
लोरेन्ट्स रूपांतरण,lorents ਪਰਿਵਰਤਨ
लारेन्ट्स रूपांतरण समीकरण,ਲੌਰੇਂਟ ਦਾ ਪਰਿਵਰਤਨ ਸਮੀਕਰਨ
लारेन्ट्स मात्रक,ਲੌਰੇਂਟ ਦੀ ਯੂਨਿਟ
लोरेन्ट्स ध्रुवण गुणक,ਲੋਰੇਂਟ ਦਾ ਧਰੁਵੀਕਰਨ ਕਾਰਕ
लारेन्ट्स  समीकरण,ਲੌਰੇਂਟ ਦਾ ਸਮੀਕਰਨ
लोरहम्ब रेखा,lorhumb ਲਾਈਨ
लोरेन्ट्स क्षेत्र समीकरण,ਲੋਰੇਂਟਜ਼ ਫੀਲਡ ਸਮੀਕਰਨ
लारेन्ट्स इलेक्ट्रान वाद,laurents ਇਲੈਕਟ੍ਰੋਨ ਦਲੀਲ
लारेन्ट्स दूरी,ਲੌਰੇਂਟ ਦੀ ਦੂਰੀ
"हानि, क्षय","ਨੁਕਸਾਨ, ਸੜਨ"
"हानिदर्शी कोण, हानि कोण","ਸਥਾਨ ਕੋਣ, ਨੁਕਸਾਨ ਕੋਣ"
क्षय शंकु,ਸੜਨ ਵਾਲਾ ਕੋਨ
हानिदर्शी धारा,ਨੁਕਸਾਨਦਾਇਕ ਮੌਜੂਦਾ
त्रुटि के कारण हानि,ਗਲਤੀ ਕਾਰਨ ਨੁਕਸਾਨ
क्षय मूल्यांकन,ਸੜਨ ਦਾ ਮੁਲਾਂਕਣ
क्षयहीन लाइन,ਸੜਨ ਰਹਿਤ ਲਾਈਨ
हानि फलन,ਨੁਕਸਾਨ ਫੰਕਸ਼ਨ
हानि आव्यूह,ਨੁਕਸਾਨ ਮੈਟਰਿਕਸ
अवशोषण माडुलन,ਸਮਾਈ ਮੋਡੂਲੇਸ਼ਨ
"क्षय स्पर्शज्या, क्षय टैन्जेंट","ਸੜਨ ਵਾਲੀ ਸਪਰਸ਼, ਸੜਨ ਵਾਲੀ ਸਪਰਸ਼"
क्षय हीन संधि,ਗੈਰ-ਰੋਜ਼ਿਵ ਜੰਕਸ਼ਨ
क्षय-हीन पदार्थ,ਗੈਰ-ਡਿਗਰੇਡੇਬਲ ਸਮੱਗਰੀ
क्षयक,ਸੜਨ
क्षतिहीन कूट,ਨੁਕਸਾਨ ਰਹਿਤ ਕੋਡ
हानिहीन विकिरक,ਨੁਕਸਾਨਦੇਹ ਰੇਡੀਏਸ਼ਨ
क्षयहीन लाइन,ਸੜਨ ਰਹਿਤ ਲਾਈਨ
क्षयी क्षीणकारी,ਸੜਨ attenuator
क्षययुक्त  डाईलेक्ट्रिक,ਸੜਿਆ dielectric
क्षययुक्त लाइन,ਖਰਾਬ ਲਾਈਨ
क्षयकारी पंख,ਸੜਨ ਵਾਲੇ ਖੰਭ
लुप्त बल,ਅਲੋਪ ਹੋਣ ਵਾਲੀ ਤਾਕਤ
प्रचयवार स्वीकरण प्रतिचयन,ਸੂਚੀਬੱਧ ਸਵੀਕ੍ਰਿਤੀ ਨਮੂਨਾ
लाउड-स्पीकर,ਲਾਊਡਸਪੀਕਰ
प्रबलता,ਤਾਕਤ
प्रबलता का स्तर,ਤਾਕਤ ਦਾ ਪੱਧਰ
प्रबलता अधिवर्धन,ਤਾਕਤ ਵਧਾਉਣਾ
प्रबलता मात्रक,ਤਾਕਤ ਯੂਨਿਟ
लाइडस्पीकर विभाजन जाल,ledspeker ਭਾਗ ਜਾਲ
घड़ीसाज का आवर्धक,ਵਾਚਮੇਕਰ ਦਾ ਵੱਡਦਰਸ਼ੀ
"अल्प दाब क्षेत्र, अवदाब","ਘੱਟ ਦਬਾਅ ਖੇਤਰ, ਉਦਾਸੀ"
निम्न बैंड,ਘੱਟ ਬੈਂਡ
अल्प निग्राहिता,ਘੱਟ ਅਨੱਸਥੀਸੀਆ
अल्प स्पष्टता टेलीविजन,ਘੱਟ ਸਪਸ਼ਟਤਾ ਟੈਲੀਵਿਜ਼ਨ
अल्पघनत्व प्लाज़्मा,ਹਾਈਪੋਡੈਂਸਿਟੀ ਪਲਾਜ਼ਮਾ
निम्न कर्षण ऐन्टेना,ਘੱਟ ਟ੍ਰੈਕਸ਼ਨ ਐਂਟੀਨਾ
अल्प उपयोगिता अनुपात,ਘੱਟ ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ
निम्न ऊर्जा इलेक्ट्रॉन विवर्तन,ਘੱਟ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ ਵਿਭਾਜਨ
निम्न ऊर्जा भौतिकी,ਘੱਟ ਊਰਜਾ ਭੌਤਿਕ ਵਿਗਿਆਨ
निम्न आवृत्ति धारा,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੌਜੂਦਾ
निम्न आवृत्ति संचरण,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ
निम्न आवृति अनुक्रिया,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
निम्न आवृत्ति स्पेक्ट्रम,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ
निम्न गामा,ਘੱਟ ਗਾਮਾ
निम्न अंतर्ग्रहण क्षमता,ਘੱਟ ਦਾਖਲੇ ਦੀ ਸਮਰੱਥਾ
लघु सूचकांक तल,ਛੋਟਾ ਸੂਚਕਾਂਕ ਮੰਜ਼ਿਲ
निम्न तीव्रता व्युत्क्रमिकताभंग,ਘੱਟ ਤੀਬਰਤਾ ਦੇ ਉਲਟ ਫ੍ਰੈਕਚਰ
निम्न कप्पा विभेद,ਘੱਟ ਕਪਾ ਭਿੰਨਤਾ
निम्न स्तर युग्मन,ਘੱਟ ਪੱਧਰ ਦੀ ਜੋੜੀ
निम्न दाब तरल प्रवाह,ਘੱਟ ਦਬਾਅ ਤਰਲ ਵਹਾਅ
निम्न स्तरी माडुलन,ਘੱਟ ਪੱਧਰ ਦੀ ਮੋਡਿਊਲੇਸ਼ਨ
अल्प हानि केबल,ਘੱਟ ਨੁਕਸਾਨ ਕੇਬਲ
अल्प हानि विद्युत् रोधी,ਘੱਟ ਨੁਕਸਾਨ ਇੰਸੂਲੇਟਰ
न्यून-हानि प्रक्रम,ਛੋਟਾ ਨੁਕਸਾਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
दक्षिणतम स्थिति,ਸਭ ਤੋਂ ਦੱਖਣੀ ਸਥਿਤੀ
निम्न तारत्व गुंजन,ਘੱਟ ਪਿੱਚ hum
अल्प आवर्धक-अभिदृश्यक,ਵੱਡਦਰਸ਼ੀ ਕੱਚ
अल्पशक्ति अंतरकरण,ਘੱਟ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ
अल्पदाब तंत्र,ਘੱਟ ਦਬਾਅ ਸਿਸਟਮ
अल्पदाब लैम्प,ਘੱਟ ਦਬਾਅ ਦੀਵੇ
निम्न Q,ਘੱਟ Q
निम्न अवध्वनिक प्रवाह,ਘੱਟ ਸਬਸੋਨਿਕ ਵਹਾਅ
निम्न पराध्वनिक मुख्य प्रवाह,ਘੱਟ ਸੁਪਰਸੋਨਿਕ ਮੁੱਖ ਕਰੰਟ
"निम्नतापी रूपांतर, निम्न तापी रूपांतरण",ਘੱਟ ਤਾਪਮਾਨ ਤਬਦੀਲੀ
निम्न ताप-भौतिकी,ਘੱਟ ਥਰਮੋਫਿਜ਼ਿਕਸ
निम्न तापमिति (निम्न टेंपरेचर तापमिति),ਘੱਟ ਤਾਪਮਾਨ (ਘੱਟ ਤਾਪਮਾਨ ਥਰਮਾਮੀਟਰੀ)
निम्न ताप उपचार,ਘੱਟ ਗਰਮੀ ਦਾ ਇਲਾਜ
निम्न विभव,ਘੱਟ ਸੰਭਾਵਨਾ
निम्न विभव-बैटरी,ਘੱਟ ਸੰਭਾਵੀ ਬੈਟਰੀ
हीन निर्वात,ਘਟੀਆ ਵੈਕਿਊਮ
निम्न वोल्टता,ਘੱਟ ਵੋਲਟੇਜ
निम्न प्रबलता समंजन,ਘੱਟ ਤਾਕਤ ਵਿਵਸਥਾ
निम्न वर्णमंडल,ਹੇਠਲੇ ਕ੍ਰੋਮੋਸਫੀਅਰ
निम्न समाकल,ਘੱਟ ਅਟੁੱਟ
"श्रव्यता की निचली सीमा, श्रव्यता की निम्न सीमा","ਸੁਣਨਯੋਗਤਾ ਦੀ ਹੇਠਲੀ ਸੀਮਾ, ਸੁਣਨਯੋਗਤਾ ਦੀ ਹੇਠਲੀ ਸੀਮਾ"
निम्न पार्श्व बैंड,ਨੀਵਾਂ ਸਾਈਡ ਬੈਂਡ
निम्न तरंग,ਘੱਟ ਲਹਿਰ
"अवनमन, निम्न","ਨਫ਼ਰਤ, ਨੀਵਾਂ"
"निम्नतम, लघुतम","ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਛੋਟਾ"
निम्नतम  ऊर्जा,ਸਭ ਤੋਂ ਘੱਟ ਊਰਜਾ
उपयोज्य निम्नतम उच्च आवृत्ति,ਵਰਤੋਂਯੋਗ ਸਭ ਤੋਂ ਘੱਟ ਉੱਚ ਫ੍ਰੀਕੁਐਂਸੀ
लघुतम वाल्व,ਸਭ ਤੋਂ ਛੋਟਾ ਵਾਲਵ
लोबिंग प्रक्रम,ਲਾਬਿੰਗ ਪ੍ਰਕਿਰਿਆ
"निम्न आवृत्ति फिल्टर, निम्न पारक फिल्टर","ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਫਿਲਟਰ, ਘੱਟ ਪਾਰ ਫਿਲਟਰ"
निम्नवेगी क्रमवीक्षक,ਘੱਟ ਗਤੀ ਸਕੈਨਰ
"द्रव ऑक्सीजन, लॉक्स","ਤਰਲ ਆਕਸੀਜਨ, lox"
ऑक्सीजन भरण काल,ਆਕਸੀਜਨ ਭਰਨ ਦਾ ਸਮਾਂ
द्रव ओजोन,ਤਰਲ ਓਜ਼ੋਨ
मार्ग निर्देश रेखा,ਗਾਈਡ ਲਾਈਨ
लग,ਦੇਖੋ
पकड़ बैंड,ਪਕੜ ਬੈਂਡ
लग-पट्टिका,ਲੰਗ-ਪਲੇਟ
लुकेश तीव्रता विधि,ਲੁਕੇਸ਼ ਤੀਬਰਤਾ ਵਿਧੀ
लुकेश अर्धध्रुवीय विधि,ਲੁਕੇਸ਼ ਅਰਧ-ਧਰੁਵੀ ਵਿਧੀ
लुंबर्ग (मात्राक),ਲੰਬਰਗ (ਮਾਤਰਾ)
"अवकाशिका, ल्यूमेन","ਛੁੱਟੀ, lumen"
ल्यूमेन (मात्रक),ਲੂਮੇਨ (ਯੂਨਿਟ)
ल्यूमेन घंटा,lumen ਘੰਟੇ
ज्योतिर्मयता,ਚਮਕ
ज्योति प्रवर्धक,ਰੋਸ਼ਨੀ ਐਂਪਲੀਫਾਇਰ
ज्योतिर्मयता मूल,ਚਮਕਦਾਰ ਮੂਲ
"ज्योतिर्मयता संकेत, ज्योतिर्मयता सिग्नल","ਰੋਸ਼ਨੀ ਸੰਕੇਤ, ਰੋਸ਼ਨੀ ਸੰਕੇਤ"
ज्योतिर्मयता ताप,ਰੋਸ਼ਨੀ ਦਾ ਤਾਪਮਾਨ
संदीप्ति,ਸੰਦੀਪਤੀ
संदीप्तिशील,ਚਮਕਦਾਰ
संदीप्तिशील सूचक,ਚਮਕਦਾਰ ਸੂਚਕ
"संदीप्ति-मंडल, संदीप्ति क्षेत्र, संदीप्ति-जोन","ਲਾਈਟ ਜ਼ੋਨ, ਲਾਈਟ ਜ਼ੋਨ, ਲਾਈਟ ਜ਼ੋਨ"
संदीप्तिशील पेन्ट,ਚਮਕਦਾਰ ਰੰਗਤ
प्रकाशवाही,ਹਲਕੇ ਦਿਲ ਵਾਲੇ
संदीपक,ਸੰਦੀਪਕ
ज्योति,ਲਾਟ.
ज्योतिवर्ग,ਜੋਤਿਵਰਗ
ज्योति गुणांक,ਰੋਸ਼ਨੀ ਗੁਣਾਂਕ
दीप्तिवर्ण बंटन,ਚਮਕਦਾਰ ਰੰਗ ਦੀ ਵੰਡ
ज्योति वक्र,ਹਲਕਾ ਕਰਵ
ज्योतिफलन,ਨਜ਼ਰਅੰਦਾਜ਼
ज्योति-नियम,ਰੋਸ਼ਨੀ ਦਾ ਕਾਨੂੰਨ
ज्योति स्पैक्ट्रमीय बंटन,ਹਲਕਾ ਸਪੈਕਟ੍ਰਲ ਵੰਡ
"दीप्त, प्रदीपी","ਦੀਪ, ਪ੍ਰਦੀਪੀ"
दीप्त पिंड,ਚਮਕਦਾਰ ਸਰੀਰ
दीप्त स्तंभ,ਚਮਕਦਾਰ ਥੰਮ੍ਹ
ज्योति घनत्व,ਚਾਨਣ ਘਣਤਾ
दीप्त कोर,ਚਮਕਦਾਰ ਕੋਰ
ज्योति दक्षता,ਰੋਸ਼ਨੀ ਕੁਸ਼ਲਤਾ
ज्योति उत्सर्जन,ਚਾਨਣ ਨਿਕਾਸ
ज्योति ऊर्जा,ਰੌਸ਼ਨੀ ਊਰਜਾ
दीप्त ज्वाला,ਚਮਕਦਾਰ ਲਾਟ
ज्योति फ्लक्स,ਲਾਟ ਦਾ ਪ੍ਰਵਾਹ
प्रदीपी कीट,ਅਸ਼ਲੀਲ ਕੀੜੇ
ज्योति तीव्रता,ਰੋਸ਼ਨੀ ਦੀ ਤੀਬਰਤਾ
दीप्त द्र्व्य,ਚਮਕਦਾਰ ਪਦਾਰਥ
दीप्त रात्रिमेघ,ਚਮਕਦਾਰ ਰਾਤ ਦੇ ਬੱਦਲ
दीप्त शक्ति,ਚਮਕਦਾਰ ਸ਼ਕਤੀ
ज्योति-परावर्तकता,ਰੋਸ਼ਨੀ ਪ੍ਰਤੀਬਿੰਬਤਾ
ज्योति सुग्राहिता,ਰੋਸ਼ਨੀ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
"दीप्त संकेत, प्रदीपी संकेत","ਚਮਕਦਾਰ ਸਿਗਨਲ, ਰੋਸ਼ਨੀ ਸਿਗਨਲ"
दीप्त पथचिन्ह,ਚਮਕਦਾਰ ਟ੍ਰੇਲ
स्थानीकृत नियतांक,ਸਥਾਨਿਕ ਸਥਿਰ
स्थानीकृत असांतत्य,ਸਥਾਨਿਕ ਵਿਘਨ
स्थानीकृत अवयव,ਸਥਾਨਕ ਹਿੱਸੇ
स्थानीकृत प्रतिबाधा,ਸਥਾਨਕ ਰੁਕਾਵਟ
स्थानीकृत लोडन,ਸਥਾਨਕ ਲੋਡਿੰਗ
संपिंडन,ਸੰਕੁਚਿਤ
चांद्र-दिन,ਚੰਦਰ ਦਿਨ
चंद्र-ग्रहण,ਚੰਦਰ ਗ੍ਰਹਿਣ
चांद्र घंटा,ਚੰਦਰ ਘੰਟੇ
चांद्र होरा-कोण,ਚੰਦਰ ਕੋਣ
चांद्र भूमि-नीच,ਚੰਦਰਮਾ ਘੱਟ
चांद्र इंद्रधनुष,ਚੰਦ ਸਤਰੰਗੀ
चंद्र उपग्रह,ਚੰਦਰਮਾ ਸੈਟੇਲਾਈਟ
चंद्रकला परिवर्तन,ਚੰਦਰਮਾ ਦੇ ਪੜਾਅ ਵਿੱਚ ਤਬਦੀਲੀ
चांद्रवर्ष,ਚੰਦਰ ਸਾਲ
लुनेबर्ग लेन्स,luneberg ਲੈਂਸ
ल्यूसेक (मात्रक),ਲੁਸੇਕ (ਯੂਨਿਟ)
लक्स,Lux
लक्समापी,luxmeter
लिडेन-सैक्स-टेलर संबंध,ਲਿਡੇਨ-ਸੈਕਸ-ਟੇਲਰ ਰਿਸ਼ਤਾ
लाइमेन कपट-रेखा,ਲਾਇਮਨ ਟਰਾਮ ਲਾਈਨ
लाइमैन सीमा,ਲਾਇਮਨ ਸੀਮਾ
लाइमैन क्वांटम,ਲਾਇਮਨ ਕੁਆਂਟਮ
लाइमैन श्रेणी,ਲਾਇਮਨ ਸੀਰੀਜ਼
लाइमैन विकिरण,ਲਾਇਮਨ ਰੇਡੀਏਸ਼ਨ
लीरीड,lyreed
M केन्द्र,ਐਮ ਸੈਂਟਰ
M-प्रग्रहण,ਐਮ-ਕੈਪਚਰ
M-इलेक्ट्रॉन,ਐਮ-ਇਲੈਕਟਰੋਨ
एम.के.एस. पद्धति,ਐਮ.ਕੇ.ਐਸ ਢੰਗ
अधिकतम निर्धारित स्तर,ਅਧਿਕਤਮ ਸੈੱਟ ਪੱਧਰ
मैक माइकेल श्यानतामापी,ਮੈਕ ਮਾਈਕਲ ਵਿਸਕੋਮੀਟਰ
माख-कोण,ਮਚ-ਕੋਣ
माख-वृत्त,mach-ਚੱਕਰ
माख निकष,ਰਾਖ
माख हीरक,mach ਹੀਰਾ
माख पंखा,ਮੱਚ ਪੱਖਾ
माख प्रतिच्छेदन,ਮਾਚ ਇੰਟਰਸੈਕਸ਼ਨ
माख रेखा,mach ਲਾਈਨ
माख सूची,mach ਸੂਚੀ
माख नियम,mach ਨਿਯਮ
माख स्टेम,mach ਸਟੈਮ
माख तरंग,ਮਾਚ ਲਹਿਰ
मैश मात्रक,ਮੈਸ਼ ਯੂਨਿਟ
मशीन संकलन,ਮਸ਼ੀਨ ਸੰਕਲਨ
यांत्रिक नियंत्रण,ਮਕੈਨੀਕਲ ਕੰਟਰੋਲ
यंत्र चक्र,ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ
मशीनी त्रुटि,ਮਕੈਨੀਕਲ ਗਲਤੀ
मशीन-प्रदायक,ਮਸ਼ੀਨ ਸਪਲਾਇਰ
मशीन-फिटर,ਮਸ਼ੀਨ ਫਿਟਰ
यंत्र घन्टे,ਮਸ਼ੀਨ ਘੰਟੇ
मशीन भाषा अनुदेश,ਮਸ਼ੀਨ ਭਾਸ਼ਾ ਨਿਰਦੇਸ਼
"मशीन भाषा, यंत्र भाषा",ਮਸ਼ੀਨ ਭਾਸ਼ਾ ਮਸ਼ੀਨ ਭਾਸ਼ਾ
यंत्र भाषा क्रमादेशन,ਮਸ਼ੀਨ ਭਾਸ਼ਾ ਪ੍ਰੋਗਰਾਮਿੰਗ
यंत्र शिक्षण,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
मशीन लिपि,ਮਸ਼ੀਨ ਸਕ੍ਰਿਪਟ
यंत्र अनुकारिता,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
मशीनी अनुवाद,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
मशीन मात्रक,ਮਸ਼ੀਨ ਯੂਨਿਟ
यंत्र शब्द,ਮਸ਼ੀਨ ਸ਼ਬਦ
यंत्र नियतन समस्या,ਡਿਵਾਈਸ ਅਸਾਈਨਮੈਂਟ ਸਮੱਸਿਆ
यंत्राश्रित भाषा,ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ
यंत्र निरपेक्ष भाषा,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
"मैकेंजी-समीकरण, फेक्नर नियम","ਮੈਕਕੇਂਜ਼ੀ-ਸਮੀਕਰਨ, ਫੇਚਨਰ ਦਾ ਕਾਨੂੰਨ"
मैकी रेखा,ਮੈਕੀ ਲਾਈਨ
"स्थूल, महा, दीर्घ, गुरू","ਸਕਲ, ਮਹਾਨ, ਲੰਮਾ, ਗੁਰੂ"
स्थूल क्रिस्टलीय,ਮੈਕਰੋ ਕ੍ਰਿਸਟਲਿਨ
स्थूल अनुदेश,ਮੈਕਰੋ ਹਦਾਇਤ
गुरू अनुदेश प्रोग्रामन,ਮਾਸਟਰ ਨਿਰਦੇਸ਼ ਪ੍ਰੋਗਰਾਮਿੰਗ
स्थूल लेखी,ਮੈਕਰੋ ਖਾਤਾ
स्थूल लेखन,ਮੈਕਰੋ ਲਿਖਣਾ
बृहदणु,ਮੈਕਰੋਸਕੋਪਿਕ
"असूक्ष्म, स्थूल, स्थूलदर्शित, स्थूलदर्शीय","ਸੂਖਮ, ਮੈਕਰੋ, ਮੈਕਰੋਸਕੋਪਿਕ, ਮੈਕਰੋਸਕੋਪਿਕ"
स्थूल स्थिरांक,ਮੈਕਰੋ ਸਥਿਰ
स्थूल निर्देशांक,ਮੈਕਰੋ ਕੋਆਰਡੀਨੇਟਸ
स्थूल परिक्षेत्र,ਮੈਕਰੋ ਰੇਂਜ
स्थूल प्रत्यास्थ गुणांक,ਕੁੱਲ ਲਚਕੀਲਾ ਗੁਣਾਂਕ
स्थूल विद्युत् गतिकी,ਮੈਕਰੋ ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ
स्थूल अवयव,ਮੈਕਰੋ ਤੱਤ
स्थूल सांतत्य समीकरण,ਮੈਕਰੋ ਨਿਰੰਤਰ ਸਮੀਕਰਨ
"स्थूल अभिवाह परिवर्तन, स्थूल फ्लक्स परिवर्तन","ਮੈਕਰੋ ਪ੍ਰਵਾਹ ਤਬਦੀਲੀ, ਮੈਕਰੋ ਪ੍ਰਵਾਹ ਤਬਦੀਲੀ"
स्थूल कण,ਬਲਕ ਕਣ
स्थूल निरोध शक्ति,ਕੁੱਲ ਰੋਕਣ ਦੀ ਸ਼ਕਤੀ
स्थूल सममिति,ਮੈਕਰੋ ਸਮਰੂਪਤਾ
स्थूल सिद्धान्त,ਮੈਕਰੋ ਥਿਊਰੀ
स्थूल वेग,ਕੁੱਲ ਗਤੀ
स्थूल आयतन,ਕੁੱਲ ਵਾਲੀਅਮ
स्थूल आयतन अल्पांश,ਮੈਕਰੋ ਵਾਲੀਅਮ ਘੱਟ ਗਿਣਤੀ
स्थूलदर्शिकी,ਮੈਕਰੋਸਕੋਪਿਕ
महाध्वानिकी,ਸੁਪਰ ਧੁਨੀ
वायुवर्ती चुम्बकीय संसूचक,ਏਅਰਬੋਰਨ ਮੈਗਨੈਟਿਕ ਡਿਟੈਕਟਰ
मिशिगन कलनविधि विकोडक,ਮਿਸ਼ੀਗਨ ਐਲਗੋਰਿਦਮ ਡੀਕੋਡਰ
मैडैलुंग नियतांक,madelung ਸਥਿਰ
मैडिस्टर,madister
मैड्रै,madre
मैड्ट ट्रांजिस्टर,madt ਟਰਾਂਜ਼ਿਸਟਰ
मैगी-रिगी लेडुक प्रभाव,Maggie-Rigi Leduc ਪ੍ਰਭਾਵ
मैजिक हार्न,ਜਾਦੂ ਦਾ ਸਿੰਗ
"मैजिक लालटेन, चित्रप्रक्षेपी लालटेन","ਮੈਜਿਕ ਲੈਂਟਰਨ, ਪਿਕਟੋਰੀਅਲ ਲੈਂਟਰਨ"
"माया संख्या, मैजिक संख्या, स्थायित्व संख्या","ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ"
"संकर टी, मैजिक टी","ਹਾਈਬ੍ਰਿਡ ਚਾਹ, ਮੈਜਿਕ ਚਾਹ"
मैग्न (मात्रक),ਮੈਗਨ (ਇਕਾਈ)
चुम्बक अभिवाहीय परीक्षण,ਚੁੰਬਕ ਸੰਚਾਲਨ ਟੈਸਟ
मैग्नेल आधार,ਮੈਗਨਲ ਬੇਸ
चुंबकीय शिरोबिन्दु,ਚੁੰਬਕੀ ਮੈਰੀਡੀਅਨ
मैग्नेसिन,ਮੈਗਨੇਸਿਨ
चुंबक,ਚੁੰਬਕ
चुंबकत्व आवेशक,ਚੁੰਬਕੀ ਚਾਰਜ
चुंबक शक्ति,ਚੁੰਬਕ ਸ਼ਕਤੀ
चुंबक-क्रोडी ऐन्टेना,ਮੈਗਨੇਟੋ-ਕੋਰ ਐਂਟੀਨਾ
चुंबकीय,ਚੁੰਬਕੀ
चुंबकीय सक्रियता,ਚੁੰਬਕੀ ਸਰਗਰਮੀ
वायुवहित चुंबकीय संसूचक,ਏਅਰਬੋਰਨ ਮੈਗਨੈਟਿਕ ਡਿਟੈਕਟਰ
चुंबकीय प्रवर्धक,ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ
चुंबकीय विषमदैशिकता,ਚੁੰਬਕੀ isotropism
