Kannada,Malayalam
ಲೋಹದ,ലോഹം
ಲೋಹದ ಪೆಟ್ಟಿಗೆ,മെറ്റൽ ബോക്സ്
ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್,മെറ്റൽ ഫിലിം റെസിസ്റ്റർ
ಲೋಹೀಕರಣ,ലോഹവൽക്കരണം
ಮೀಟರ್,മീറ്റർ
MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್),MFTD (മൾട്ടിപ്പിൾ ടോൺ ഡയലിംഗ്)
ಮೊ,മോ
MIC (ಮೈಕ್ರೋವೇವ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್),എം.ഐ.സി (മൈക്രോവേവ് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്)
ಮೈಕಾ ಕೆಪಾಸಿಟರ್,മൈക്ക കപ്പാസിറ്റർ
MICR,MICR
ಸೂಕ್ಷ್ಮ ಗುರುತುಗಳು,സൂക്ഷ്മമായ അടയാളങ്ങൾ
ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್,മൈക്രോകമ്പ്യൂട്ടർ
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,മൈക്രോ കൺട്രോളർ
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,മൈക്രോ ഇലക്ട്രോണിക്സ്
ಮೈಕ್ರೋಫಾರ್ಡ್,മൈക്രോഫാരഡ്
ಸೂಕ್ಷ್ಮಮೀನು,മൈക്രോഫിഷ്
ಸೂಕ್ಷ್ಮ ಸೂಚನೆ,സൂക്ഷ്മ നിർദ്ദേശം
ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,മൈക്രോസ്കോപ്പിക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
ಸೂಕ್ಷ್ಮ ತಾರ್ಕಿಕ,സൂക്ഷ്മമായ ന്യായവാദം
ಮೈಕ್ರಾನ್,മൈക്രോൺ
ಮೈಕ್ರೊಫೋನ್,മൈക്രോഫോൺ
ಮೈಕ್ರೋಟೋನಿಕ್ ಪರಿಣಾಮ,മൈക്രോടോണിക് പ്രഭാവം
"ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್, ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್","മൈക്രോപ്രൊസസർ, മൈക്രോപ്രൊസസർ"
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕೋಡ್,മൈക്രോപ്രൊസസർ കോഡ്
ಸೂಕ್ಷ್ಮ ಪ್ರೋಗ್ರಾಂ,മൈക്രോ പ്രോഗ്രാം
"ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್","മൈക്രോ പ്രോഗ്രാമിംഗ്, മൈക്രോ പ്രോഗ്രാമിംഗ്"
ಸೂಕ್ಷ್ಮ ಸೆಕೆಂಡ್,മൈക്രോ സെക്കന്റ്
ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಆಂಟೆನಾ,മൈക്രോ സ്ട്രിപ്പ് ആന്റിന
ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್,മൈക്രോ സ്ട്രിപ്പ് ട്രാൻസ്മിഷൻ ലൈൻ
"ಮೈಕ್ರೋವೇವ್, ಮೈಕ್ರೋವೇವ್","മൈക്രോവേവ്, മൈക്രോവേവ്"
ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್,മൈക്രോവേവ് ആംപ്ലിഫയർ
ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ,മൈക്രോവേവ് ആന്റിന
ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್,മൈക്രോ വേവ് ലിങ്ക്
ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ,മൈക്രോവേവ് ട്രാൻസ്മിഷൻ വിൻഡോ
ಮೈಕ್ರೋವೇವ್ ಟ್ಯೂಬ್,മൈക്രോവേവ് ട്യൂബ്
ಮಧ್ಯಮ ಬ್ಯಾಂಡ್ ಶ್ರೇಣಿ,മിഡ് ബാൻഡ് ശ്രേണി
MIDI (ವಾದ್ಯ ಡಿಜಿಟಲ್ ಇಂಟರ್ಫೇಸ್),മിഡി (ഇൻസ്ട്രുമെന്റൽ ഡിജിറ്റൽ ഇന്റർഫേസ്)
ಮಿಲ್ಲರ್ ಪರಿಣಾಮ ಕೆಪಾಸಿಟನ್ಸ್,മില്ലർ ഇഫക്റ്റ് കപ്പാസിറ്റൻസ്
ಮಿಲ್ಲರ್ ಇಂಟಿಗ್ರೇಟರ್,മില്ലർ ഇന്റഗ്രേറ്റർ
ಮಿಲ್ಲರ್ ಕರೆ ಬೇಸ್,മില്ലർ കോൾ ബേസ്
ಮಿಲ್ಲರ್ ಪ್ರಮೇಯ,മില്ലർ സിദ്ധാന്തം
ಮಿಲಿಮೀಟರ್,മില്ലിമീറ്റർ
ಮಿಲಿ ಆಂಪಿಯರ್,മില്ലി ആമ്പിയർ
ಮಿಲಿ ಹೆನ್ರಿ,മില്ലി ഹെൻറി
ಮಿಲ್ಮನ್ ಪ್ರಮೇಯ,മിൽമാന്റെ സിദ്ധാന്തം
ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ,ചുരുക്കുന്നു
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,ന്യൂനപക്ഷ കാരിയർ
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ ಸ್ಟ್ರೀಮ್,ന്യൂനപക്ഷ കാരിയർ സ്ട്രീം
ಮಿಂಟರ್ಮ್,Minterm
ವ್ಯವಕಲನ,കുറയ്ക്കൽ
ಎಂ.ಪಿ.ಎಸ್.,എം.പി.എസ്.
ತಪ್ಪು ಜೋಡಣೆ,തെറ്റായ ക്രമീകരണം
ಕ್ಷಯಿಸುವಿಕೆ,അബ്ലേഷൻ
ಮಿಕ್ಸರ್,മിക്സർ
ಎಂಎಂಯು (ನೆನಪಿನ ನಿರ್ವಹಣಾ ಘಟಕ),എം.എം.യു (മെമ്മറി മാനേജ്മെന്റ് യൂണിറ്റ്)
ಸ್ಮರಣಾರ್ಥ,ഓർമ്മപ്പെടുത്തൽ
ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು,ചലിക്കുന്ന ഇലക്ട്രോണുകൾ
ಚಲನಶೀಲತೆ,ചലനാത്മകത
ಮಾದರಿ ವಿಚಲನ,മോഡൽ വ്യതിചലനം
ಮೋಡ್,മോഡ്
ಮಾದರಿ,മാതൃക
ಮೋಡೆಮ್,മോഡം
ಬದಲಾಗದ ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಕೋಡಿಂಗ್,മാറ്റമില്ലാത്ത ഫ്രീക്വൻസി മോഡുലേഷൻ കോഡിംഗ്
ಮಾಡ್ಯುಲರ್ ವಿನ್ಯಾಸ,മോഡുലാർ ഡിസൈൻ
ಮಾಡ್ಯುಲೇಟೆಡ್,മോഡുലേറ്റ് ചെയ്തു
ಸಮನ್ವಯತೆ,മോഡുലേഷൻ
ಮಾಡ್ಯುಲೇಷನ್ ಆಳ,മോഡുലേഷൻ ഡെപ്ത്
ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ,മോഡുലേഷൻ സൂചിക
ಮಾಡ್ಯುಲೇಶನ್ ಶೇಕಡಾವಾರು,മോഡുലേഷൻ ശതമാനം
ಘಟಕ,മൊഡ്യൂൾ
ಮಾಡ್ಯುಲಸ್ ಎನ್ ಗುಣಕ,മോഡുലസ് n മൾട്ടിപ്ലയർ
ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಮಾಡ್ಯುಲಸ್,കാൽക്കുലേറ്റർ മോഡുലസ്
ಅಣು,തന്മാത്ര
ಪ್ರಚೋದನೆ,പ്രേരണ
ಮಾನಿಟರ್,മോണിറ്റർ
ಏಕವರ್ಣದ,മോണോക്രോമാറ്റിക്
ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ,മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ
ಏಕಶಿಲೆಯ (IC),മോണോലിത്തിക്ക് (IC)
ಒಂದೇ ನಾಡಿ,ഒറ്റ പൾസ്
ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,മോണോസ്റ്റേഷണറി മൾട്ടിവൈബ്രേറ്റർ
ಏಕರೂಪತೆ,ഏകരൂപം
ಮೂರ್ ಕಾನೂನು,മൂറിന്റെ നിയമം
ಮೋರ್ಸ್ ಕೋಡ್,മോഴ്സ് കോഡ്
mosfet,മോസ്ഫെറ്റ്
ಅರ್ಥಪೂರ್ಣ ಪಾತ್ರ,ഏറ്റവും അർത്ഥവത്തായ കഥാപാത്രം
ಮದರ್ ಬೋರ್ಡ್,മദർ ബോർഡ്
ಮೋಟಾರ್,മോട്ടോർ
ಮೋಟಾರ್ ಕ್ರಿಯೆ,മോട്ടോർ പ്രവർത്തനം
ಆರೋಪ,കുറ്റപ്പെടുത്തൽ
ಇಲಿ,മൗസ്
ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ ಧ್ವನಿವರ್ಧಕ,ചലിക്കുന്ന കുണ്ഡലി ഉച്ചഭാഷിണി
ಚಾಲನೆಯಲ್ಲಿರುವ ಮೀಟರ್,റണ്ണിംഗ് മീറ്റർ
ಸಂಪೆಗ್,സാംപെഗ്
ಎಂಪಿಯು,എം.പി.യു
MSD (ಅತಿ ಹೆಚ್ಚು ಅಂಕ),എം.എസ്.ഡി (ഏറ്റവും ഉയർന്ന സ്കോർ)
MS ವಿಂಡೋಸ್,MS വിൻഡോസ്
ಎಂ.ಟಿ.ಬಿ.ಎಫ್. (ವ್ಯತ್ಯಾಸ ವೈಫಲ್ಯ ಸರಾಸರಿ),എം.ടി.ബി.എഫ്. (വ്യത്യാസം പരാജയ ശരാശരി)
ಬಹುಕಾಲಮ್ ಕ್ಲೈಸ್ಟ್ರಾನ್,മൾട്ടി കോളം ക്ലൈസ്ട്രോൺ
ಪಾಲಿಮರ್ ಕನೆಕ್ಟರ್,പോളിമർ കണക്റ്റർ
ಮಲ್ಟಿಮೀಡಿಯಾ,മൾട്ടിമീഡിയ
ಮಲ್ಟಿಮೀಟರ್,മൾട്ടിമീറ്റർ
ಬಹು ಹೊರಸೂಸುವ ಟ್ರಾನ್ಸಿಸ್ಟರ್,മൾട്ടിപ്പിൾ എമിറ്റർ ട്രാൻസിസ്റ്റർ
ಮಲ್ಟಿಟ್ರೇಸಿಂಗ್,മൾട്ടിട്രേസിംഗ്
ಅರ್ಹತೆ,യോഗ്യത
ಗುಣಕ,ഗുണനം
ಬಹು ಸಂಪನ್ಮೂಲ,മൾട്ടി റിസോഴ്സ്
ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್,മൾട്ടിപ്രോഗ്രാമിംഗ്
ಬಹು ಶ್ರೇಣಿ,ഒന്നിലധികം ശ്രേണി
ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್,ബഹുപദ ആംപ്ലിഫയർ
ಬಹುಕ್ರಿಯಾತ್ಮಕ,മൾട്ടിഫങ്ഷൻ
ಮ್ಯೂಟ್ ಮಾಡಿ,നിശബ്ദമാക്കുക
ಪರಸ್ಪರ ಗುಣಲಕ್ಷಣಗಳು,പരസ്പര സവിശേഷതകൾ
ಪರಸ್ಪರ ವಾಹಕತೆ,പരസ്പര ചാലകത
ಪರಸ್ಪರ ಜೋಡಣೆ,പരസ്പര ബന്ധനം
ಪರಸ್ಪರ ಪ್ರೇರಣೆ,പരസ്പര പ്രചോദനം
ಪರಸ್ಪರ ಸಂಬಂಧ,പരസ്പരബന്ധം
ಮೈಲಾರ್ ಪಿಸಿ. ಬಿತ್ತು,മൈലാർ പി.സി. വിതയ്ക്കുക
ಎನ್-ಮ್ಯಾಟರ್,N-കാര്യം
NAMPS,NAMPS
ನಂದ್-ನಂದ ಸರ್ಕ್ಯೂಟ್,നന്ദ്-നന്ദ് സർക്യൂട്ട്
"ನ್ಯಾನೋ ಸೆಕೆಂಡ್ (- ಗೆ, )","നാനോ സെക്കൻഡ് (- to, )"
ನೇಪಿಯರ್ ಕಾನೂನು,നേപ്പിയർ നിയമം
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್,ഇടുങ്ങിയ ബാൻഡ്
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಶಬ್ದ,ഇടുങ്ങിയ ബാൻഡ് ശബ്ദം
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಪಾರ್ಕ್ ಶಬ್ದ,ഇടുങ്ങിയ ബാൻഡ് പാർക് ശബ്ദം
ಸ್ಥಳೀಯ ಇಂಟರ್ಪ್ರಿಟರ್,സ്വദേശി വ്യാഖ്യാതാവ്
ನೈಸರ್ಗಿಕ ಲೆಕ್ಕಾಚಾರ,സ്വാഭാവിക കണക്കുകൂട്ടൽ
ನೈಸರ್ಗಿಕ ಆವರ್ತನ,സ്വാഭാവിക ആവൃത്തി
ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್,സ്വാഭാവിക ലോഗരിതം
ಸಮೀಪದ ಕರೆ,അടുത്ത വിളി
ನಡುಕ ಬಳಿ,വിറയലിനടുത്ത്
"ಸೂಜಿ ವೇಗ, ದಾಸ್ತಾನು ವೇಗ","സൂചി വെലോസിറ്റി, ഇൻവെന്ററി വെലോസിറ്റി"
ನಿಷೇಧ,നിരോധനം
ನಿಷೇಧ ಸೂಚನೆ,നിരോധന അറിയിപ്പ്
ನಿಷೇಧದ ಚಿಹ್ನೆ,നിരോധന ചിഹ്നം
ನಕಾರಾತ್ಮಕ ಗೇಟ್,നെഗറ്റീവ് ഗേറ്റ്
ಋಣಾತ್ಮಕ ಅಂತಿಮ ಗೇಟ್,നെഗറ്റീവ് എൻഡ് ഗേറ്റ്
ನಕಾರಾತ್ಮಕ ಬಂಧ,നെഗറ്റീവ് ബോണ്ട്
ಋಣಾತ್ಮಕ ಕತ್ತರಿಸುವುದು,നെഗറ്റീവ് ഷേറിംഗ്
ನಕಾರಾತ್ಮಕ ಕೋರ್,നെഗറ്റീവ് കോർ
ಋಣಾತ್ಮಕ ಹೊರಸೂಸುವ ಟ್ರೇಲಿಂಗ್,നെഗറ്റീവ് എമിറ്റർ ട്രെയിലിംഗ്
ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ,നെഗറ്റീവ് പുനർനിക്ഷേപം
ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್,നെഗറ്റീവ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ
ನಕಾರಾತ್ಮಕ ವಾದ,നെഗറ്റീവ് വാദം
ಋಣಾತ್ಮಕ ಅಥವಾ ಗೇಟ್,നെഗറ്റീവ് OR ഗേറ്റ്
ಋಣಾತ್ಮಕ ಧ್ರುವೀಯತೆ,നെഗറ്റീവ് പോളാരിറ്റി
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ,നെഗറ്റീവ് പ്രതിരോധം
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ ವಲಯ,നെഗറ്റീവ് പ്രതിരോധ മേഖല
ನಕಾರಾತ್ಮಕ ಪೂರೈಕೆ,നെഗറ്റീവ് വിതരണം
ಋಣಾತ್ಮಕ ತಾಪಮಾನ,നെഗറ്റീവ് താപനില
ಋಣಾತ್ಮಕ ತಾಪಮಾನ ಗುಣಾಂಕ,നെഗറ്റീവ് താപനില ഗുണകം
ನಕಾರಾತ್ಮಕ ಪ್ರಸರಣ,നെഗറ്റീവ് ട്രാൻസ്മിഷൻ
ನಕಾರಾತ್ಮಕ ಮರ,നെഗറ്റീവ് വൃക്ഷം
ನಕಾರಾತ್ಮಕ ಸುರಂಗ ಡಯೋಡ್,നെഗറ്റീവ് ടണൽ ഡയോഡ്
ನಕಾರಾತ್ಮಕ ತಪ್ಪು,നെഗറ്റീവ് തെറ്റ്
ನಕಾರಾತ್ಮಕ ಸತ್ಯ,നെഗറ്റീവ് സത്യം
ಅತ್ಯಲ್ಪ,നിസ്സാരമായ
ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ ಸ್ಫಟಿಕ,നെമാറ്റിക് ഫ്ലൂയിഡ് ക്രിസ്റ്റൽ
ನಕಾರಾತ್ಮಕ ಮೋಡ್,നെഗറ്റീവ് മോഡ്
ನಿಯಾನ್ ದೀಪ,നിയോൺ വിളക്ക്
ಚಿಕ್ಕನಿದ್ರೆ,നാപ്പർ
ನೆಸ್ಟೆಡ್ ಶಾಖೆ,കൂടുകൂട്ടിയ ശാഖ
ನೆಸ್ಟೆಡ್ ಕೆಲಸದ ಧ್ವಜ,നെസ്റ്റഡ് വർക്ക് ഫ്ലാഗ്
ಗೂಡು,കൂടുകെട്ടൽ
ಸಂಪೂರ್ಣ ಅಶುದ್ಧತೆಯ ಸಾಂದ್ರತೆ,കേവല അശുദ്ധി ഏകാഗ്രത
ನಿವ್ವಳ ಪಟ್ಟಿ,നെറ്റ് ലിസ്റ്റ്
"ನೆಟ್ವರ್ಕ್, ನೆಟ್ವರ್ಕ್","നെറ്റ്വർക്ക്, നെറ്റ്വർക്ക്"
ನೆಟ್ವರ್ಕ್ ಡ್ರೈವ್,നെറ്റ്വർക്ക് ഡ്രൈവ്
ನೆಟ್ವರ್ಕ್ ಆಪರೇಟರ್,നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ
ನೆಟ್ವರ್ಕ್ ಮಾದರಿ,നെറ്റ്വർക്ക് മോഡൽ
ನೆಟ್ವರ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,നെറ്റ്വർക്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
ನೆಟ್ವರ್ಕ್ ಸರ್ವರ್,നെറ്റ്വർക്ക് സെർവർ
ನೆಟ್ವರ್ಕ್ ರಚನೆ,നെറ്റ്വർക്ക് ഘടന
ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ,നെറ്റ്വർക്ക് സിദ്ധാന്തം
ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ,നെറ്റ്വർക്ക് ടോപ്പോളജി
ಮೂಡಿ ಬಂದಿದೆ,മൂഡി
ತಟಸ್ಥ ರೇಖೆ,ന്യൂട്രൽ ലൈൻ
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವಲಯ,വിഷാദ മേഖല
ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್,ന്യൂട്രലൈസേഷൻ സർക്യൂട്ട്
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,ന്യൂട്രലൈസേഷൻ
ನ್ಯೂಟ್ರಾನ್,ന്യൂട്രോൺ
ಮುಂದಿನ ಪೀಳಿಗೆಯ CPU,അടുത്ത തലമുറ സിപിയു
ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ,പുതിയ വരി പ്രതീകം
ನ್ಯೂಜಿಲೆಂಡ್ ವೈರಸ್,ന്യൂസിലാൻഡ് വൈറസ്
ಮುಂದಿನ ಹಂತ,അടുത്ത ഘട്ടം
ಮುಂದಿನ ಹಂತದ ಸಮೀಕರಣ,അടുത്ത ഘട്ട സമവാക്യം
ಮುಂದಿನ ಹಂತದ ಟೇಬಲ್,അടുത്ത ഘട്ട പട്ടിക
ಮೆಲ್ಲಗೆ,നുള്ളി
ಮೆಲ್ಲಗೆ ಮೆಮೊರಿ ಚಿಪ್,nibble മെമ്മറി ചിപ്പ്
ಮೆಲ್ಲಗೆ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,nibble മൾട്ടിപ്ലക്സർ
ನಿಕೋಲಸ್ ಚಾರ್ಟ್,നിക്കോളാസ് ചാർട്ട്
ರಾತ್ರಿ ಪರಿಣಾಮ,രാത്രി പ്രഭാവം
ಒಂಬತ್ತು ಮಾರ್ಗ ಟೇಪ್,ഒമ്പത് പാത ടേപ്പ്
ಒಂಬತ್ತು ಪೂರಕ,ഒമ്പതിന്റെ പൂരകം
en ಪಾಚಿ,en മോസ്
en ಪಾಚಿ ವಿಲೋಮ,en മോസ് വിപരീതം
ಸಾಮೂಹಿಕ ಪ್ರಕ್ರಿಯೆ,ഒരു കൂട്ട പ്രക്രിയ
en ಪಾಚಿಯ ರಚನೆ,en മോസ് ഘടന
en ಪಾಚಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್,en മോസ് ട്രാൻസിസ്റ്റർ
ಶೂನ್ಯ ಲೋಡ್ ಪ್ರಸ್ತುತ,സീറോ ലോഡ് കറന്റ്
ಸುಕ್ಕುಗಟ್ಟಿದ ಕೇಬಲ್,crimped കേബിൾ
ನೋಡ್ಯುಲರ್,നോഡുലാർ
"ನೋಡ್, ನೋಡ್","നോഡ്, നോഡ്"
ನೋಡ್ ಅವನತಿ,നോഡ് ഡിഗ്രഡേഷൻ
ಶಬ್ದ,ശബ്ദം
ಶಬ್ದ ಹಿಮಕುಸಿತ,ശബ്ദ ഹിമപാതം
ಶಬ್ದ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ,നോയ്സ് ബാൻഡ് വിപുലീകരണം
ಶಬ್ದ ಸ್ಫೋಟ,ശബ്ദം പൊട്ടി
ಶಬ್ದ ರದ್ದತಿ ಮೈಕ್ರೊಫೋನ್,ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ
ಶಬ್ದ ಗುಣಕ,ശബ്ദ ഗുണിതം
ಶಬ್ದ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್,നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ
ರವಂಕ್,ravank
ಶಬ್ದವು ಪರಿಣಾಮ ಬೀರುವುದಿಲ್ಲ,ശബ്‌ദം ബാധിക്കില്ല
ಗದ್ದಲದ ಪ್ರಚೋದನೆ,ശബ്ദായമാനമായ പ്രേരണ
ಶಬ್ದ ಮಿತಿ,ശബ്ദ പരിമിതി
ಶಬ್ದ ಅಂಚು,ശബ്ദ മാർജിൻ
ಶಬ್ದ ಮಾಪನ,ശബ്ദം അളക്കൽ
ಶಬ್ದ ವಿಭಾಗ,ശബ്ദ വിഭജനം
ಶಬ್ದ ಪ್ರಮಾಣೀಕರಣ,ശബ്ദ അളവ്
"ಶಬ್ದ ಕಡಿತ, ಶಬ್ದ ಕಡಿತ","ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ"
ಶಬ್ದ ಪ್ರತಿರೋಧ,ശബ്ദ പ്രതിരോധം
ಶಬ್ದ ಪ್ರಾತಿನಿಧ್ಯ,ശബ്ദ പ്രാതിനിധ്യം
ಶಬ್ದ ಸ್ಪೈಕ್,നോയ്സ് സ്പൈക്ക്
ಶಬ್ದ ತಾಪಮಾನ,ശബ്ദ താപനില
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್,ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്
ನಾಮಮಾತ್ರ ಪ್ರತಿರೋಧ,നാമമാത്രമായ പ്രതിരോധം
ಫೋಕಲ್ ಮೌಲ್ಯ,ഫോക്കൽ മൂല്യം
ರೇಖಾತ್ಮಕವಲ್ಲದ ಅಸ್ಪಷ್ಟತೆ,നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ
ಬದಲಾಗದ,മാറ്റമില്ലാത്തത്
ಪ್ರತಿಧ್ವನಿಸದ,അനുരണനമില്ലാത്ത
ಪ್ರತಿಧ್ವನಿಸದ ಆಂಟೆನಾ,നോൺ-റെസോണന്റ് ആന്റിന
ಪರಿಹಾರವಿಲ್ಲದ ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್,നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ
ಪೂರಕವಲ್ಲದ,പൂരകമല്ലാത്തത്
ಡೈಎಲೆಕ್ಟ್ರಿಕ್,വൈദ്യുതചാലകം
ಲಗತ್ತಿಸಲಾದ ಡೇಟಾ ರಚನೆ,അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന
ಆಕ್ರಮಣಕಾರಿ ಓಟ,ആക്രമണാത്മക ഓട്ടം
ತಿರುವು ಮೋಡ್,വഴിതിരിച്ചുവിടൽ മോഡ്
ನಾಶವಾಗದ ಓದುವಿಕೆ,നശിക്കാത്ത വായന
dosless ವಿಭಜನಾ ಸಂದೇಶ,dosless പാർട്ടീഷൻ സന്ദേശം
ನಿಖರವಾದ ಹೇಳಿಕೆ,കൃത്യമല്ലാത്ത പ്രസ്താവന
ಕಳಪೆ ಪ್ರದರ್ಶನ,മോശം പ്രകടനം
ಅಸ್ಸಂಗತ್ ಮುತ್ರಕ್,അസംഘത് മുദ്രക്
ನಾನ್ ಇಂಡಕ್ಷನ್ ಜಾತಕ,ഇൻഡക്റ്റീവ് ജാതകം
ಹಿಂತಿರುಗಿಸದ ಆಂಪ್ಲಿಫಯರ್,നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ
ವಿಲೋಮ ಸರಾಸರಿ ಆಂಪ್ಲಿಫಯರ್,വിപരീത ശരാശരി ആംപ്ലിഫയർ
ವಿಲೋಮ ಬಫರ್,വിപരീത ബഫർ
ವಿಲೋಮ ಹೋಲಿಕೆದಾರರು,വിപരീത താരതമ്യക്കാർ
ವಿಲೋಮ ಸಂರಚನೆ,വിപരീത കോൺഫിഗറേഷൻ
ವಿಲೋಮ ಕಂಪೈಲರ್ ಆಂಪ್ಲಿಫಯರ್,വിപരീത കംപൈലർ ആംപ്ലിഫയർ
ವಿಲೋಮ ವೋಲ್ಟೇಜ್,വിപരീത വോൾട്ടേജ്
ರೇಖಾತ್ಮಕವಲ್ಲದ,നോൺ-ലീനിയർ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಕೆಪಾಸಿಟರ್,നോൺ-ലീനിയർ കപ്പാസിറ്റർ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ಲೇಷಣೆ,നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം
ರೇಖಾತ್ಮಕವಲ್ಲದ ಘಟಕ,നോൺ-ലീനിയർ ഘടകം
ರೇಖಾತ್ಮಕವಲ್ಲದ ಲೋಡ್ ಲೈನ್,നോൺ-ലീനിയർ ലോഡ് ലൈൻ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಮಾಡ್ಯುಲೇಶನ್,നോൺ-ലീനിയർ മോഡുലേഷൻ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರತಿರೋಧ,നോൺ-ലീനിയർ പ്രതിരോധം
ರೇಖಾತ್ಮಕವಲ್ಲದ ವ್ಯವಸ್ಥೆ,നോൺ-ലീനിയർ സിസ്റ്റം
ರೇಖಾತ್ಮಕವಲ್ಲದ,നോൺ-ലീനിയറിറ്റി
ರೇಖಾತ್ಮಕವಲ್ಲದ ದೋಷ,നോൺ-ലീനിയറിറ്റി പിശക്
ಸಾಮಾನ್ಯ ಆವರ್ತನ,സാധാരണ ആവൃത്തി
ಮರುಕಳಿಸುವುದಿಲ್ಲ,ആവർത്തിക്കാത്ത
