Hindi,Marathi
मुख्य क्षेत्र,मुख्य क्षेत्र
"1.कुंजी फाईल, 2.कुंजी संचिका","1.की फाइल, 2.की फाइल"
मुख्य ढांचा,मुख्य रचना
मुख्य प्रबंधन,मुख्य व्यवस्थापन
कुंजी पैड,की पॅड
कुंजी पैड,की पॅड
मुख्य वाक्यांश,मुख्य वाक्यांश
कुंजी स्पंद,की नाडी
कुंजी छिद्रक,की पंचर
कुंजी छाँटन,की क्रमवारी
"1.कुंजी आघात, 2.कुंजी स्ट्रोक, 3.कुंजी दाब","1.की स्ट्रोक, 2.की स्ट्रोक, 3.की प्रेशर"
पता-अंतरण कुंजी,पत्ता हस्तांतरण की
"1.डिस्क कुंजी, 2.चक्रिका कुंजी","1. डिस्क की, 2. डिस्क की"
फ्लापी कुंजी,फ्लॉपी की
टेप कुंजी,टेप की
मुख्य शब्द,मुख्य संज्ञा
"1.किक, 2.ठोकर","1.किक, 2.थांप"
हत,झोपडी
किलो बिट,किलो बिट
गाँठ,गाठ
ज्ञान आधारित सूचना सेवायें,ज्ञान आधारित माहिती सेवा
ज्ञान खोज,ज्ञान शोध
ज्ञान खोज डॉटाबेस,ज्ञान शोध डेटाबेस
ज्ञान इंजीनियरी,ज्ञान अभियांत्रिकी
ज्ञान प्रबंधन,ज्ञान व्यवस्थापन
ज्ञानकर्मी,ज्ञान कार्यकर्ता
लैन अनुकूलक,लॅन अडॅप्टर
"1.लैन परिसेवक,2.लैन सर्वर","1.LAN सर्व्हर, 2.LAN सर्व्हर"
लैन कार्यस्थल,LAN कामाची जागा
क्षैतिज चित्र,क्षैतिज चित्र
"1.क्षैतिज चित्र, 2.लैडस्केप","1.क्षैतिज प्रतिमा, 2.लँडस्केप"
भाषा,इंग्रजी
भाषा अनुदेशातंरक,भाषा प्रशिक्षक
भाषा प्रक्रमक,भाषा प्रोसेसर
"1.भाषा अंतरक, 2.भाषा अनुवादक","1.भाषा हस्तांतरणकर्ता, 2.भाषा अनुवादक"
लैपटाप,लॅपटॉप
व्यापक एकीकरण (एल.एस.आई.),सर्वसमावेशक एकत्रीकरण (LSI)
बृहत समाकलन (एल एस आई),मास इंटिग्रेशन (LSI)
लेसर,लेसर
लेसर मुद्रक,लेसर प्रिंटर
अन्तिम आगम प्रथम निर्गम (लिफो),लास्ट इनपुट फर्स्ट इश्यू (LIFO)
परत,थर
"खाका, अभिन्यास","खाका, मांडणी"
"1.पर्ण, 2.पत्ती,3. पत्र","1. पाने, 2. पाने, 3. पत्र"
पर्ण आसंधि,लीफ नोड
पर्ण स्थल,पानांची जागा
पट्टा,भाडेपट्टी
"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा","1. लीज चॅनेल, 2. लीज सिस्टम"
"1.लाइन,2.पट्टा रेखा","1.लाइन, 2.लीश लाईन"
न्यूनत्तम सार्थक बिट शेल.एस.बी),किमान अर्थपूर्ण बिट shell.sb)
अल्पतम सार्थक अंक,किमान लक्षणीय स्कोअर
"1.विरासती व्यवस्था,2.विरासती तंत्र","1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम"
"1.लेमा, 2.प्रमेयिका","1. लेमा, 2. प्रमेय"
पत्र गुणवत्ता (एल क्यू),अक्षर गुणवत्ता (LQ)
शब्दिम,शब्दशः
कोश विज्ञान,शब्दकोषशास्त्र
"1.संग्रह,2.लाइब्रेरी","1.संग्रहण, 2.लायब्ररी"
"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन","1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग"
लाइब्रेरी उपनेमिका,लायब्ररी निर्देशिका
"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा","1. परवाना करार, 2. परवाना करार"
प्रकाश उत्सर्जक डायोड (एल ई डी),प्रकाश उत्सर्जक डायोड्स (एलईडी)
प्रकाश गन,हलकी बंदूक
प्रकाश पेन,हलकी पेन
रैखिक अनुकूलक,रेखीय अडॅप्टर
लाइन संपादन,ओळ संपादन
"1.लाइन मुद्रक, 2.लाइन प्रिंटर","1.लाइन प्रिंटर, 2.लाइन प्रिंटर"
"1.रैखिक, 2.रेखीय","१.रेखीय, २.रेखीय"
रेखाएं प्रति मिनट (एल पी एम),लाइन्स प्रति मिनिट (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध","1. दुवा, दुवा, 2. साखळी, 3. बंध"
श्रृंखलित सूची,साखळीबद्ध यादी
लिनक्स,लिनक्स
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)","1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)"
सूची प्रक्रमण,यादी प्रक्रिया
"1.आक्षर,2.शाब्दिक","1.अक्षर, 2.अक्षर"
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल","1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल"
सजीव आसंधि,थेट गाठ
"1.भार, 2.लोड","1.लोड, 2.लोड"
"1.लोड मॉडयूल, 2.भार प्रतिरुपक","1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर"
"1.स्थानीय, 2.स्थानिक","1.स्थानिक, 2.स्थानिक"
स्थानीय अभिगम,स्थानिक प्रवेश
स्थानीय क्षेत्र जालक्रम (लैन),लोकल एरिया नेटवर्क (LAN)
स्थानीय स्पष्टता,स्थानिक स्पष्टता
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय","1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय"
स्थानीय स्मृति,स्थानिक स्मृती
स्थानीय विधा,स्थानिक मोड
स्थानीय चर,स्थानिक व्हेरिएबल
"पाश, लॉक","पळवाट, लॉक"
पाशित संचिका,लूप फाइल
सत्रारंभ,सत्र सुरू
सत्रांत,मुदत समाप्त
संलेखन,संलेखन
तर्क विश्लेषक,तर्क विश्लेषक
तर्क बम,लॉजिक बॉम्ब
तर्क कार्ड,लॉजिक कार्ड
तर्क संचित्र (प्रवाह संचित्र),लॉजिक चार्ट (फ्लोचार्ट)
तर्क परिपथ,लॉजिक सर्किट
तर्क अभिकल्प,तर्कशास्त्र रचना
तर्क आरेख,तर्कशास्त्र आकृती
तार्किक प्रवाह संचित्र,तार्किक फ्लोचार्ट
तर्क फलन,तर्कशास्त्र कार्य
तर्क गेट,लॉजिक गेट
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन","1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग"
तर्क विस्थापन,तर्क विस्थापन
तर्क अवस्था,तर्क स्थिती
तर्क स्विच,लॉजिक स्विच
तर्क इकाई,तर्कशास्त्र युनिट
तार्किक,तार्किक
तार्किक संयोजन,तार्किक संयोजन
तार्किक आँकड़आ संरचना,तार्किक डेटा संरचना
तर्कसंगत आरेख,तार्किक आकृती
तार्किक व्यंजक,तार्किक अभिव्यक्ती
तार्किक प्रवाह संचित्र,तार्किक फ्लोचार्ट
तार्किक आई एफ (तार्किक यदि),लॉजिकल IF (तार्किक असल्यास)
तर्कसंगत संक्रिया,तर्कशुद्ध ऑपरेशन
तर्कसंगत संकारक,तर्कसंगत ऑपरेटर
तर्कसंगत संबंधन,तर्कसंगत कनेक्शन
तार्किक योजना,तार्किक योजना
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक","1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण"
तार्किक प्ररुप,तार्किक नमुना
तार्किक मान,तार्किक मूल्य
तार्किक चर,लॉजिकल व्हेरिएबल
हासिल अग्रावलोकन,विहंगावलोकन प्राप्त केले
अग्रावलोकन समुच्चय,पूर्वावलोकन सेट
अवलोकन,निरीक्षण
"1.लूप, 2.पाश","1.लूप, 2.लूप"
पाश नियंत्रण,पळवाट नियंत्रण
पाश प्रारंभन,लूप आरंभीकरण
पाश आपरिवर्तन,लूप भिन्नता
"1.पाश जालक्रम, 2.पाश नेटवर्क","1.लूप नेटवर्क, 2.लूप नेटवर्क"
पाश प्रारंभन,लूप आरंभीकरण
पाश-अवसान,लूप एंडिंग
प्रति-पाश परीक्षण,काउंटर-लूप चाचणी
शिथिल युग्मित,सैलपणे जोडलेले
ह्रास रहित संपीडन,दोषरहित कॉम्प्रेशन
हासी संपीडन,हॅसे कॉम्प्रेशन
निम्न बाइट,कमी बाइट
निम्न स्तर भाषा,निम्न पातळीची भाषा
निम्न पारक फिल्टर,कमी पास फिल्टर
"1.निम्न परिबाधित,2. निम्न परिबद्ध","1.कमी कंडिशन, 2. खाली बांधलेले"
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)","1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)"
"1.मशीन, 2.यंत्र","1. मशीन, 2. मशीन"
मशीन पता,मशीन पत्ता
"1.यंत्र कूट, 2.मशीन कोड","1. मशीन कोड, 2. मशीन कोड"
यंत्र चक्र,मशीन चाक
यंत्राश्रित भाषा,यांत्रिक भाषा
यंत्राश्रित सॉफ्टवेयर,यांत्रिक सॉफ्टवेअर
यंत्र त्रुटि,डिव्हाइस त्रुटी
यंत्र निष्क्रिय काल,मशीन निष्क्रिय वेळ
यंत्र निरपेक्ष भाषा,मशीन भाषा
यंत्रानुदेश,मॅन्युअल
यंत्र बोध,मशीन सेन्स
"1.मशीनी भाषा,2.यंत्र भाषा","1.मशीन लँग्वेज, 2.मशीन लँग्वेज"
यंत्राधिगम,मशीन लर्निंग
यंत्र संक्रिया,मशीन ऑपरेशन
यंत्रमूलक भाषा,मशीन भाषा
यंत्र निष्पादन,मशीन कामगिरी
मशीन अनुकार,मशीन सिम्युलेशन
यंत्र अपहृत काल,मशीन अपहरण वेळ
मशीनी अनुवाद,मशीन भाषांतर
मशीन शब्द,मशीन शब्द
स्थूल अनुदेश,मॅक्रो सूचना
स्थूल प्राचर,मॅक्रो स्केल
स्थूल कोडांतरण प्रोग्राम,मास असेंबलिंग कार्यक्रम
स्थूल आह्वान,एकूण कॉल
"1.स्थूल कोड, 2.स्थूल कूट","1.मॅक्रो कोड, 2.मॅक्रो कोड"
स्थूल समादेश,मॅक्रो कमांड
स्थूल घोषणा,मॅक्रो घोषणा
स्थूल परिभाषा,मॅक्रो व्याख्या
स्थूल प्रवाह संचित्र,मॅक्रो फ्लो चार्ट
स्थूल जनित्र,मॅक्रो जनरेटर
स्थूल अनुदेश,मॅक्रो सूचना
स्थूल भाषा,ढोबळ भाषा
स्थूल लाइब्रेरी,मॅक्रो लायब्ररी
स्थूल प्राचल,मॅक्रो पॅरामीटर
स्थूल प्रक्रमण,मॅक्रो प्रक्रिया
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर","1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर"
स्थूल प्रोग्रामन,मॅक्रो प्रोग्रामिंग
स्थूल आदिप्ररुप,एकूण प्रोटोटाइप
"1.स्थूल कूटलेखन, 2.स्थूल कोडन","1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग"
मेगाबाइट (एम बी),मेगाबाइट (MB)
जादुई संप्रतीक,जादूचे प्रतीक
जादुई संख्या,जादूची संख्या
चुंबकीय बुदबुद स्मृति,चुंबकीय बबल मेमरी
चुंबकीय कार्ड,चुंबकीय कार्ड
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल","1.मॅग्नेटिक सेल, 2.चुंबकीय सेल"
चुंबकीय संप्रतीक,चुंबकीय चिन्ह
चुंबकीय कोर भंडारण,चुंबकीय कोर स्टोरेज
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क","1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क"
चुंबकीय डिस्क पता,चुंबकीय डिस्क पत्ता
चुंबकीय चक्रिका स्मृति,चुंबकीय डिस्क मेमरी
चुंबकीय ड्रम,चुंबकीय ड्रम
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन","1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग"
चुंबकीय शीर्ष,चुंबकीय शीर्ष
चुंबकीय स्याही,चुंबकीय शाई
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR)
चुंबकीय माध्यम,चुंबकीय माध्यम
चुंबकीय पठन,चुंबकीय वाचन
चुंबकीय अभिलेखन,चुंबकीय रेकॉर्डिंग
चुंबकीय भंडारण,चुंबकीय संचयन
चुंबकीय पट्टी,चुंबकीय पट्टी
चुंबकीय टेप,चुंबकीय टेप
चुंबकीय टेप कार्टीज,चुंबकीय टेप काडतूस
चुंबकीय टेप ड्राइव,चुंबकीय टेप ड्राइव्ह
चुंबकीय टेप अग्रक,चुंबकीय टेप अग्रदूत
चुंबकीय टेप लाइब्रेरियन,चुंबकीय टेप ग्रंथपाल
चुंबकीय टेप अभिगमन,चुंबकीय टेप प्रवेश
चुंबकीय टेप इकाई,चुंबकीय टेप युनिट
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म","1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म"
चुंबकीय पथ,चुंबकीय मार्ग
चुंबकीय प्रकाशीय भंडारण,चुंबकीय ऑप्टिकल स्टोरेज
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर","1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर"
चुंबकीय विरुपण,चुंबकीय विकृती
चुंबकीय विरुपक टिकिया,चुंबकीय विकृत टॅबलेट
"1.डाक पेटी, 2.मेल बाक्स","1. मेल बॉक्स, 2. मेल बॉक्स"
मेल विलय,मेल विलीनीकरण
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई","1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक"
मेन फ्रेम,मुख्य चौकट
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र","1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा"
"1.मुख्य स्मृति, 2.मुख्य मेमोरी","1.मुख्य मेमरी, 2.मुख्य मेमरी"
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश","1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम"
मुख्य भंडारण,मुख्य स्टोरेज
"1.मेन स्विच, 2.मुख्य स्विच","1.मुख्य स्विच, 2.मुख्य स्विच"
"1.अनुरक्षण, 2.रखरखाव","1. देखभाल, 2. देखभाल"
अनुरक्षण पैनल,देखभाल पॅनेल
अनुरक्षण काल,देखभाल वेळ
वृहत् चक्र,मोठे वर्तुळ
मुख्य युक्ति,की डिव्हाइस
मुख्य कुंजी,मुख्य की
मुख्य अवस्था,प्रमुख मंच
मुख्य संरचना,मुख्य रचना
मुख्य कार्य,मुख्य काम
बहुसंख्यक अवयव,बहुसंख्य घटक
बहुसंख्यक गेट,बहुसंख्य गेट
बहुसंख्य संक्रिया,बहुसंख्य ऑपरेशन
प्रतिपूर्ति काल,परतफेड कालावधी
कुसंक्रिया रुटीन,चुकीचे ऑपरेशन नित्यक्रम
प्रबंधन विकास,व्यवस्थापन विकास
प्रबंधन सूचना तंत्र (एम आई एस),व्यवस्थापन माहिती प्रणाली (MIS)
प्रबंध विज्ञान,व्यवस्थापन विज्ञान
मैनचेस्टर कूटलेखन,मँचेस्टर एन्कोडिंग
बहुवलन,गुणाकार
प्रकलित चर,अंदाजे चल
प्रकलित सूचकन,अनुमानित निर्देशांक
मानव यंत्र अनुकार,मानवी मशीन सिम्युलेशन
हस्तचालित पता स्विच,मॅन्युअल पत्ता स्विच
मैनुअल विश्लेषण,मॅन्युअल विश्लेषण
मैनुअल आह्वान,मॅन्युअल कॉल
मैनुअल प्रविष्टि,मॅन्युअल एंट्री
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र","1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर"
"1.हस्त निवेश, 2. मैनुअल निवेश","1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट"
हस्त प्रचालन,मॅन्युअल ऑपरेशन
अनेकानेक संबंध,अनेक ते अनेक संबंध
बहु-एक-विकोडक,मल्टी-डिकोडर
प्रतिचित्र विधि,नकाशा पद्धत
प्रतिचित्रण,मॅपिंग
उपांत,समास
उपांतीय त्रुटि,किरकोळ त्रुटी
उपांतीय जाँच,किरकोळ चौकशी
उपांतीय परीक्षण,किरकोळ चाचणी
चिन्ह संसूचन,चिन्ह ओळख
चिन्ह पठन,साइन वाचन
चिन्ह क्रमवीक्षण,चिन्ह स्कॅनिंग
चिन्ह बोध,चिन्ह अर्थ
चिन्हक,मार्कर
चिन्हन,चिन्हांकित करणे
चिन्हक तरंग,मार्कर लाट
मार्कोव श्रृंखला,मार्कोव्ह साखळी
मार्कोव स्रोत,मार्कोव्ह स्त्रोत
मार्क-अप भाषा,मार्कअप भाषा
मेसर,maser
मेसर,maser
"1.मास्क, 2.आच्छद, 3.प्रच्छाद","1. मुखवटा, 2. बुरखा, 3. बुरखा"
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक","1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक"
मास्क प्रोग्राम्य युक्ति,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
आवरण रजिस्टर,कव्हर रजिस्टर
"1.आवृत रॉम, 2.आवृत आर ओ एम","1. कव्हर रॉम, 2. कव्हर रॉम"
आच्छादन,कव्हर
विपुल आँकड़ए,प्रचंड डेटा
"1.विपुल स्मृति, 2.विपुल मेमोरी","1.मास मेमरी, 2.मास मेमरी"
विपुलत: समांतर,मोठ्या प्रमाणात समांतर
प्रधान ,सरदार
मास्टर कार्ड,मास्टर कार्ड
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई","1.हेड घड्याळ, 2.नियंत्रित घड्याळ"
प्रधान कन्सोल,मुख्य कन्सोल
प्रधान आँकड़आ,प्राइम डेटा
प्रधान आरेख,मुख्य आकृती
प्रधान संचिका,मास्टर फाइल
प्रधान समूह,प्रमुख गट
मास्टर कुंजी,गुरुकिल्ली
प्रधान लाइब्रेरी टेप,मुख्य लायब्ररी टेप्स
प्रधान प्रक्रमक,प्राइम प्रोसेसर
प्रधान प्रोग्राम,प्रमुख कार्यक्रम
प्रधान केंद्र,मुख्य केंद्र
"1.प्रधान टेप, 2.मास्टर टेप","1.मास्टर टेप, 2.मास्टर टेप"
"1.प्रधान अंतक, 2.प्रधान टर्मिनल","1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल"
प्रधान अधीन युक्ति,मुख्य अधीनस्थ उपकरण
प्रधान अधीन तंत्र,मुख्य अधीनस्थ प्रणाली
"1.मेल, 2.मिलान, 3.मिलना","1. जुळणी, 2. जुळणी, 3. भेट"
मिलान,जुळणे
गणितीय प्रोग्रामन,गणितीय प्रोग्रामिंग
गणितीय अनुकार,गणितीय अनुकरण
"1.मैट्रिक्स, 2.आव्यूह","1.मॅट्रिक्स, 2.मॅट्रिक्स"
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक","1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर"
मैट्रिक्स स्विच,मॅट्रिक्स स्विच
आव्यूह सारणी,मॅट्रिक्स सारणी
मैक्सी कंप्यूटर,मॅक्सी संगणक
मैक्सी कंप्यूटर,मॅक्सी संगणक
उच्चिष्ट अवयव,शिखर घटक
योगपद,योगपॅड
मैक्सवेल डैमन,मॅक्सवेल डेमन
"1.मध्यमान, 2.माध्य","1.मीन, 2.मीन"
माध्य सुधार काल,म्हणजे पुनर्प्राप्ती वेळ
अंतर्विफलता माध्य काल,अपयश म्हणजे वेळ
विफलता मध्य माध्यकाल (एम टी बी एफ),अयशस्वी सरासरी वेळ (m t b f)
विफलता का माध्य काल,म्हणजे अपयशाची वेळ
मरम्मत माध्य काल,दुरुस्ती सरासरी वेळ
सुधार माध्यकाल (एम टी टी आर),सुधारणा सरासरी वेळ (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),मीडियम स्केल इंटिग्रेशन (MSI)
मध्यम समाकलन (एम एस आई),मध्यम एकत्रीकरण (MSI)
माध्य पद भंडारण युक्ति,मीन टर्म स्टोरेज डिव्हाइस
मेगा बिट प्रति सेकंड (एम बी पी एस),मेगा बिट प्रति सेकंद (Mbps)
अवयव वस्तु,घटक ऑब्जेक्ट
अवयव अभिलेख,घटक रेकॉर्ड
"1.स्मृति, 2.मेमोरी","1.मेमरी, 2.मेमरी"
"1.स्मृति सरणी, 2.मेमोरी व्यूह","1.मेमरी अॅरे, 2.मेमरी अॅरे"
"1.स्मृति कोष, 2.मेमोरी बैंक","1. मेमरी फंड, 2. मेमरी बँक"
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी","1.मेमरी बफर रजिस्टर, 2.मेमरी बफर रजिस्टर"
"1.स्मृति बस,2. मेमोरी बस","1.मेमरी बस, 2. मेमरी बस"
स्मृति कार्ड,मेमरी कार्ड
स्मृति कोष्ठिका,मेमरी सेल
स्मृति संहनन,स्मृती भ्रंश
"1.स्मृति कोर, 2.मेमोरी कोर","1.मेमरी कोर, 2.मेमरी कोर"
स्मृति चक्र,स्मृती चक्र
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी","1.मेमरी डेटा रजिस्टर, 2.मेमरी डेटा रजिस्टर"
"1.स्मृति निपात ,2.मेमोरी डंप","1.मेमरी डंप, 2.मेमरी डंप"
"1.स्मृति विनिमय, 2.मेमोरी विनिमय","1.मेमरी एक्सचेंज, 2.मेमरी एक्सचेंज"
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम","1.मेमरी पदानुक्रम, 2.मेमरी पदानुक्रम"
स्मृति अनुदेश,मेमरी सूचना
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन","1.मेमरी व्यवस्थापन, 2.मेमरी व्यवस्थापन"
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र","1.मेमरी नकाशा, 2.मेमरी नकाशा"
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ","1. मेमरी मॅप केलेले आउटपुट, 2. इनपुट, 3. मेमरी मॅप केलेले I/O"
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल","1.मेमरी मॉडेल, 2.मेमरी मॉडेल, 3.मेमरी मॉडेल"
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल","1.मेमरी मॉड्यूल, 2.मेमरी मॉड्यूल"
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी","1.मेमरी इंडेक्स रजिस्टर, 2.मेमरी इंडेक्स रजिस्टर"
स्मृति शक्ति,स्मृती शक्ती
स्मृति संरक्षण,मेमरी संरक्षण
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश","1.मेमरी संदर्भ सूचना, 2.मेमरी संदर्भ सूचना"
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश","1.मेमरी प्रोग्राम, 2.मेमरी प्रोग्राम"
"1.स्मृति इकाई, 2.मेमोरी इकाई","1.मेमरी युनिट, 2.मेमरी युनिट"
मेनू,मेनू
मेनू बार,मेनू बार
मेनू चालित,मेनू चालवलेला
मेनू चयन,मेनू निवड
मेन-चालित प्रोग्राम,मुख्य-चालित कार्यक्रम
"1.अंतरनिहित, 2.विलय","1.निहित, 2.विलीन"
विलय विनिमय छंटाई,विलीनीकरण एक्सचेंज क्रमवारी
"1.छंटाई संविलय ,2. प्रसूची वरण","1. वर्गीकरण विलीनीकरण, 2. कॅटलॉग निवड"
"1.विलय, 2.संविलय","1. विलीनीकरण, 2. विलीनीकरण"
जालाक्षि जालक्रम,जाळीचे जाळे
संदेशन,संदेशवहन
संदेश,संदेश
संदेश अभिप्रमाणन,संदेश प्रमाणीकरण
संदेश कोष्ठ,संदेश सेल
संदेश परिपथ,संदेश सर्किट
संदेश आरूप,संदेश स्वरूप
संदेश प्रवेशिका,संदेश शीर्षलेख
संदेश विधा,संदेश मोड
संदेश प्रेषण,संदेशवहन
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन","1.संदेश वर्गीकरण, 2.संदेश वर्गीकरण"
संदेश पंक्ति,संदेश ओळ
संदेश स्विच,संदेश स्विच
संदेश पाठ,संदेश मजकूर
संदेश अंतरण अभिकर्मक,संदेश हस्तांतरण एजंट
अधि कोडांतरक,सुपर असेंबलर
मेटावर्ग,मेटाक्लास
"1.अधि संकलन, 2.अधि अनुभाषण","1. अधिक संकलन, 2. अधिक व्याख्या"
"1.अधि अनुभाषक, 2.अधि संकलक","1. अधिक दुभाषी, 2. अधिक संकलक"
अधिभाषा,बोली
"1.मेटा जालक्रम, 2.मेटा नेटवर्क","1.मेटा नेटवर्क, 2.मेटा नेटवर्क"
अधितंत्र,हुकूमशाही
विधि,प्रक्रिया
महानगरीय क्षेत्र नेटवर्क (एम ए एन),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
सूक्ष्म,सूक्ष्म
"1.सूक्ष्म कूट,2.सूक्ष्म कोड","1.मायक्रोकोड, 2.मायक्रोकोड"
सूक्ष्म कंप्यूटर,मायक्रो कॉम्प्युटर
माइक्रो नियंत्रक,सूक्ष्म नियंत्रक
माइक्रो चक्र,सूक्ष्म सायकल
सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस),मायक्रोइलेक्ट्रॉनिक मेकॅनिकल मेकॅनिझम (MEMS)
माइक्रो इलेक्ट्रॉनिकी,सूक्ष्म इलेक्ट्रॉनिक्स
माइक्रो लघुरुपण,सूक्ष्म सूक्ष्मीकरण
सूक्ष्म क्रम,सूक्ष्म ऑर्डर
"1.माइक्रो, 2.मेनफ्रेम लिंक","1.मायक्रो, 2.मेनफ्रेम लिंक"
माइक्रो चिप,मायक्रो चिप
माइक्रो कोबोल,सूक्ष्म कोबोल
सूक्ष्म कोड,सूक्ष्म कोड
"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका","1.मायक्रोफाइल, 2.मायक्रोफिश, 3.मायक्रोफाइल"
माइक्रो फ्लापी,मायक्रो फ्लॉपी
माइक्रोफॉर्म पठन यंत्र,मायक्रोफॉर्म वाचन यंत्र
माइक्रो फ्रेम,सूक्ष्म फ्रेम
माइक्रोग्राफिक्स,मायक्रोग्राफिक्स
माइक्रोफोन,मायक्रोफोन
माइक्रोफोटोग्राफ,मायक्रोफोटोग्राफ
"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक","1.मायक्रोप्रोसेसिंग युनिट, 2.मायक्रोप्रोसेसिंग युनिट"
माइक्रोप्रोसेसर,मायक्रोप्रोसेसर
माइक्रोप्रोसेसर चिप,मायक्रोप्रोसेसर चिप
माइक्रोप्रोसेसर अनुभाषक,मायक्रोप्रोसेसर दुभाषी
माइक्रो प्रोसेसर यूनिट ( एम पी यू),मायक्रो प्रोसेसर युनिट (MPU)
"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश","1. मायक्रोप्रोग्राम, 2. मायक्रो प्रोग्राम"
माइक्रो अनुक्रम,सूक्ष्म क्रम
माइक्रोसॉफ्ट,मायक्रोसॉफ्ट
माइक्रोसाफ्ट विंडोज,मायक्रोसॉफ्ट विंडोज
सूक्ष्म तरंग,सूक्ष्म लहर
सूक्ष्म तरंग कड़ई,मायक्रो वेव्ह लिंक
