Odiya,Gujarati
ମୁଖ୍ୟ ଗଠନ,મુખ્ય માળખું
କି ପରିଚାଳନା,કી મેનેજમેન્ટ
କି ପ୍ୟାଡ୍ |,કી પેડ
କି ପ୍ୟାଡ୍ |,કી પેડ
ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |,મુખ્ય શબ્દસમૂહ
କି ନାଡ,કી પલ્સ
କି ପଞ୍ଚର୍ |,કી પંચર
କି ପ୍ରକାର,કી પ્રકાર
"1. କି ଷ୍ଟ୍ରୋକ୍, 2. କି ଷ୍ଟ୍ରୋକ୍, 3. କି ଚାପ |","1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર"
ଠିକଣା ସ୍ଥାନାନ୍ତର ଚାବି |,સરનામું ટ્રાન્સફર કી
"1. ଡିସ୍କ କି, 2. ଡିସ୍କ କି |","1. ડિસ્ક કી, 2. ડિસ્ક કી"
ଫ୍ଲପି କି,ફ્લોપી કી
ଟେପ୍ କି,ટેપ કી
ମୁଖ୍ୟ ଶବ୍ଦ,મુખ્ય શબ્દ
"1. କିକ୍, 2. ଥମ୍ପ୍","1.લાત, 2.થમ્પ"
ହାଟ,ઝૂંપડી
କିଲୋ ବିଟ୍ |,કિલો બીટ
ନୋଟ୍,ગાંઠ
ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |,જ્ઞાન આધારિત માહિતી સેવાઓ
ଜ୍ଞାନ ଅନୁସନ୍ଧାନ |,જ્ઞાનની શોધ
ଜ୍ଞାନ ସନ୍ଧାନ ଡାଟାବେସ୍ |,જ્ઞાન શોધ ડેટાબેઝ
ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ,જ્ઞાન ઇજનેરી
ଜ୍ଞାନ ପରିଚାଳନା,જ્ઞાન વ્યવસ્થાપન
ଜ୍ଞାନ କର୍ମୀ |,જ્ઞાન કાર્યકર
ଲାନ୍ ଆଡାପ୍ଟର |,લેન એડેપ્ટર
"1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |","1.LAN સર્વર, 2.LAN સર્વર"
LAN କର୍ମକ୍ଷେତ୍ର |,LAN કાર્યસ્થળ
ଭୂସମାନ୍ତର ଚିତ୍ର |,આડું ચિત્ર
"1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |","1.આડી છબી, 2.લેન્ડસ્કેપ"
ଭାଷା,ભાષા
ଭାଷା ଶିକ୍ଷକ,ભાષા પ્રશિક્ષક
ଭାଷା ସଞ୍ଚାଳକ,ભાષા પ્રોસેસર
"1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |","1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક"
ଲାପଟପ୍,લેપટોપ
ବିସ୍ତୃତ ଏକୀକରଣ (LSI),વ્યાપક એકીકરણ (LSI)
ମାସ ଏକୀକରଣ (LSI),માસ ઇન્ટિગ્રેશન (LSI)
ଲେଜର,લેસર
ଲେଜର ପ୍ରିଣ୍ଟର୍ |,લેસર પ્રિન્ટર
ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO),લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO)
ସ୍ତର,સ્તર
"ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |","બ્લુ પ્રિન્ટ, લેઆઉટ"
"1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି","1. પાંદડા, 2. પાંદડા, 3. પત્ર"
ପତ୍ର ନୋଡ୍ |,લીફ નોડ
ପତ୍ର ଦାଗ |,પાંદડાની જગ્યા
ଲିଜ୍,લીઝ
"1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |","1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ"
"1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |","1.લાઇન, 2.લીશ લાઇન"
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb),ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb)
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
"1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |","1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ"
"1. ଲେମା, 2. ତତ୍ତ୍। |","1. લેમા, 2. પ્રમેય"
ଅକ୍ଷର ଗୁଣ (LQ),અક્ષરની ગુણવત્તા (LQ)
verbatim,શબ્દશઃ
ଲେକ୍ସିକୋଲୋଜି |,લેક્સિકોલોજી
"1. archive, 2. ଲାଇବ୍ରେରୀ |","1.આર્કાઇવ, 2.લાઇબ્રેરી"
"1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |","1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ"
ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |,પુસ્તકાલય નિર્દેશિકા
"1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |","1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ"
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି),લાઇટ એમિટીંગ ડાયોડ્સ (LEDs)
ହାଲୁକା ବନ୍ଧୁକ |,હળવી બંદૂક
ହାଲୁକା କଲମ |,હળવી પેન
ର line ଖ୍ୟ ଆଡାପ୍ଟର |,રેખીય એડેપ્ટર
ରେଖା ସମ୍ପାଦନା |,રેખા સંપાદન
"1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |","1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર"
"1. ଲାଇନ୍, 2. ଲାଇନ୍","1.રેખીય, 2.રેખીય"
ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM),લાઇન્સ પ્રતિ મિનિટ (LPM)
"1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ","1. લિંક, લિંક, 2. સાંકળ, 3. બોન્ડ"
ଶୃଙ୍ଖଳିତ ତାଲିକା |,સાંકળો યાદી
ଲିନକ୍ସ,Linux
"1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)","1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)"
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,યાદી પ્રક્રિયા
"1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |","1.અક્ષર, 2.શાબ્દિક"
"1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |","1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ"
ଜୀବନ୍ତ ଗଣ୍ଠି |,જીવંત ગાંઠ
"1. ଲୋଡ୍, 2. ଲୋଡ୍","1.લોડ, 2.લોડ"
"1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |","1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર"
"1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍","1.સ્થાનિક, 2.સ્થાનિક"
ସ୍ଥାନୀୟ ପ୍ରବେଶ,સ્થાનિક ઍક્સેસ
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN),લોકલ એરિયા નેટવર્ક (LAN)
ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |,સ્થાનિક સ્પષ્ટતા
"1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |","1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય"
ସ୍ଥାନୀୟ ସ୍ମୃତି,સ્થાનિક મેમરી
ସ୍ଥାନୀୟ ମୋଡ୍ |,સ્થાનિક મોડ
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,સ્થાનિક ચલ
"ଲୁପ୍, ଲକ୍ |","લૂપ, તાળું"
ଲୁପ୍ ଫାଇଲ୍ |,લૂપ ફાઇલ
ଅଧିବେଶନ ଆରମ୍ଭ,સત્રની શરૂઆત
ଅବଧି ଶେଷ,મુદતનો અંત
ଲେଖକ,લેખન
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,તર્ક વિશ્લેષક
ଲଜିକ୍ ବୋମା |,તર્ક બોમ્બ
ଲଜିକ୍ କାର୍ଡ |,લોજિક કાર્ડ
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ),લોજિક ચાર્ટ (ફ્લોચાર્ટ)
ଲଜିକ୍ ସର୍କିଟ୍ |,લોજિક સર્કિટ
ତାର୍କିକ ଡିଜାଇନ୍ |,તર્ક ડિઝાઇન
ତାର୍କିକ ଚିତ୍ର,લોજિક ડાયાગ્રામ
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,લોજિકલ ફ્લોચાર્ટ
ତାର୍କିକ କାର୍ଯ୍ୟ,તર્ક કાર્ય
ତାର୍କିକ ଫାଟକ,તર્ક દ્વાર
"1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |","1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ"
ତର୍କ ବିସ୍ଥାପନ |,તર્ક વિસ્થાપન
ତର୍କ ସ୍ଥିତି |,તર્કની સ્થિતિ
ଲଜିକ୍ ସୁଇଚ୍ |,તર્ક સ્વીચ
ତର୍କ ଏକକ |,તર્ક એકમ
ଯୁକ୍ତିଯୁକ୍ତ,તાર્કિક
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,તાર્કિક જોડાણ
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,લોજિકલ ડેટા માળખું
ତାର୍କିକ ଚିତ୍ର,લોજિકલ ડાયાગ્રામ
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,તાર્કિક અભિવ્યક્તિ
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,લોજિકલ ફ્લોચાર્ટ
ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି),લોજિકલ IF (લોજિકલ જો)
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,તર્કસંગત કામગીરી
ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |,તર્કસંગત ઓપરેટર
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,તર્કસંગત જોડાણ
ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |,તાર્કિક યોજના
"1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |","1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર"
ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |,લોજિકલ પેટર્ન
ତାର୍କିକ ମୂଲ୍ୟ,તાર્કિક મૂલ્ય
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,લોજિકલ ચલ
ପୂର୍ବାବଲୋକନ,પ્રાપ્ત વિહંગાવલોકન
ପୂର୍ବାବଲୋକନ ସେଟ୍ |,પૂર્વાવલોકન સેટ
ପର୍ଯ୍ୟବେକ୍ଷଣ,અવલોકન
"1.loop, 2.loop","1.લૂપ, 2.લૂપ"
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,લૂપ નિયંત્રણ
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,લૂપ આરંભ
ଲୁପ୍ ଭେରିଏସନ |,લૂપ વિવિધતા
"1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |","1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક"
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,લૂપ આરંભ
ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |,લૂપ-સમાપ્તિ
କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |,કાઉન્ટર-લૂપ ટેસ્ટ
ଖାଲି ଯୋଡି |,ઢીલી રીતે જોડાયેલી
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,લોસલેસ કમ્પ્રેશન
ହାସ୍ ସଙ୍କୋଚନ |,હાસે કમ્પ્રેશન
କମ୍ ବାଇଟ୍ |,ઓછી બાઈટ
ନିମ୍ନ ସ୍ତରର ଭାଷା |,નિમ્ન સ્તરની ભાષા
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,નીચા પાસ ફિલ્ટર
"1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |","1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ"
"1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)","1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)"
"1. ମେସିନ୍, 2. ମେସିନ୍ |","1. મશીન, 2. મશીન"
ଯନ୍ତ୍ର ଠିକଣା,મશીન સરનામું
"1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |","1. મશીન કોડ, 2. મશીન કોડ"
ମେସିନ୍ ଚକ,મશીન વ્હીલ
ଯାନ୍ତ୍ରିକ ଭାଷା |,યાંત્રિક ભાષા
ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |,યાંત્રિક સોફ્ટવેર
ଉପକରଣ ତ୍ରୁଟି,ઉપકરણ ભૂલ
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,મશીન નિષ્ક્રિય સમય
ମେସିନ୍ ଭାଷା,મશીન ભાષા
ମାନୁଆଲ୍ |,મેન્યુઅલ
ଯନ୍ତ୍ରର ଅର୍ଥ,મશીન સેન્સ
"1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |","1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ"
ଯନ୍ତ୍ର ଶିକ୍ଷା,મશીન લર્નિંગ
ମେସିନ୍ ଅପରେସନ୍,મશીન કામગીરી
ମେସିନ୍ ଭାଷା,મશીન ભાષા
ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା,મશીન કામગીરી
ମେସିନ୍ ଅନୁକରଣ,મશીન સિમ્યુલેશન
ମେସିନ୍ ଅପହରଣ ସମୟ |,મશીન હાઇજેક કરવાનો સમય
ମେସିନ୍ ଅନୁବାଦ,મશીન અનુવાદ
ମେସିନ୍ ଶବ୍ଦ |,મશીન શબ્દો
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,મેક્રો સૂચના
ମାକ୍ରୋ ସ୍କେଲ୍ |,મેક્રો સ્કેલ
ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |,માસ એસેમ્બલીંગ પ્રોગ્રામ
ମୋଟ କଲ୍,કુલ કૉલ
"1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |","1.મેક્રો કોડ, 2.મેક્રો કોડ"
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,મેક્રો આદેશ
ମାକ୍ରୋ ଘୋଷଣା,મેક્રો ઘોષણા
ମାକ୍ରୋ ସଂଜ୍ଞା,મેક્રો વ્યાખ્યા
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,મેક્રો ફ્લો ચાર્ટ
ମାକ୍ରୋ ଜେନେରେଟର,મેક્રો જનરેટર
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,મેક્રો સૂચના
ମୋଟ ଭାଷା,સ્થૂળ ભાષા
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,મેક્રો લાઇબ્રેરી
ମାକ୍ରୋ ପାରାମିଟର |,મેક્રો પરિમાણ
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,મેક્રો પ્રોસેસિંગ
"1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |","1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,મેક્રો પ્રોગ્રામિંગ
ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |,કુલ પ્રોટોટાઇપ
"1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |","1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
ମେଗାବାଇଟ୍ (MB),મેગાબાઈટ (MB)
ଯାଦୁ ପ୍ରତୀକ |,જાદુઈ પ્રતીક
ଯାଦୁ ସଂଖ୍ୟା,જાદુઈ સંખ્યા
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,ચુંબકીય બબલ મેમરી
ଚୁମ୍ବକୀୟ କାର୍ଡ |,ચુંબકીય કાર્ડ
"1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |","1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |,ચુંબકીય પ્રતીક
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,ચુંબકીય કોર સંગ્રહ
"1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |","1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,ચુંબકીય ડિસ્ક સરનામું
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,ચુંબકીય ડિસ્ક મેમરી
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,ચુંબકીય ડ્રમ
"1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |","1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |,ચુંબકીય ટોચ
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,ચુંબકીય શાહી
ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |,ચુંબકીય માધ્યમ
ଚୁମ୍ବକୀୟ ପଠନ |,ચુંબકીય વાંચન
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,ચુંબકીય રેકોર્ડિંગ
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,ચુંબકીય સંગ્રહ
ଚୁମ୍ବକୀୟ ରେଖା,ચુંબકીય પટ્ટી
ଚୁମ୍ବକୀୟ ଟେପ୍ |,ચુંબકીય ટેપ
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,ચુંબકીય ટેપ કારતૂસ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,ચુંબકીય ટેપ ડ્રાઇવ
ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |,ચુંબકીય ટેપ પુરોગામી
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,ચુંબકીય ટેપ ગ્રંથપાલ
ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |,ચુંબકીય ટેપ ઍક્સેસ
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,ચુંબકીય ટેપ એકમ
"1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |","1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
ଚୁମ୍ବକୀୟ ପଥ,ચુંબકીય માર્ગ
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
"1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |","1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
ଚୁମ୍ବକୀୟ ବିକୃତି |,ચુંબકીય વિકૃતિ
ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
"1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |","1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
ମେଲ୍ ମିଶ୍ରଣ |,મેલ મર્જ
"1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |","1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,મુખ્ય ફ્રેમ
"1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |","1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
"1. ମେମୋରୀ, 2. ମେମୋରୀ","1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |","1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ"
ମୁଖ୍ୟ ଭଣ୍ଡାର |,મુખ્ય સંગ્રહ
"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |","1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ"
"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା","1. જાળવણી, 2. જાળવણી"
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,જાળવણી પેનલ
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,જાળવણી સમય
ବଡ ବୃତ୍ତ |,મોટું વર્તુળ
କି ଉପକରଣ,કી ઉપકરણ
ମୁଖ୍ୟ ଚାବି |,મુખ્ય ચાવી
ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |,મુખ્ય સ્ટેજ
ମୁଖ୍ୟ ଗଠନ,મુખ્ય માળખું
ମୁଖ୍ୟ କାର୍ଯ୍ୟ,મુખ્ય કાર્ય
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,બહુમતી ઘટક
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,બહુમતી દરવાજો
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,બહુમતી કામગીરી
ପରିଶୋଧ ଅବଧି,વળતર સમયગાળો
ଭୁଲ୍ ରୁଟିନ୍ |,ખોટી કામગીરી નિયમિત
ପରିଚାଳନା ବିକାଶ,સંચાલન વિકાસ
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,મેનેજમેન્ટ વિજ્ઞાન
ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |,માન્ચેસ્ટર એન્કોડિંગ
ଗୁଣନ,ગુણાકાર
ଆନୁମାନିକ ଭେରିଏବଲ୍ |,અંદાજિત ચલ
ଅହଂକାରୀ ସୂଚକାଙ୍କ |,અનુમાનિત અનુક્રમણિકા
ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |,માનવ મશીન સિમ્યુલેશન
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,મેન્યુઅલ એડ્રેસ સ્વીચ
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,મેન્યુઅલ વિશ્લેષણ
ମାନୁଆଲ୍ କଲ୍ |,મેન્યુઅલ કૉલ
ମାନୁଆଲ ପ୍ରବେଶ,મેન્યુઅલ એન્ટ્રી
"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |","1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર"
"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |","1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ"
ମାନୁଆଲ୍ ଅପରେସନ୍ |,મેન્યુઅલ કામગીરી
ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |,ઘણા થી ઘણા સંબંધ
ମଲ୍ଟି-ଡିକୋଡର୍ |,મલ્ટી ડીકોડર
ମାନଚିତ୍ର ପଦ୍ଧତି,નકશા પદ્ધતિ
ମ୍ୟାପିଂ,મેપિંગ
ମାର୍ଜିନ୍,માર્જિન
ମାର୍ଜିନାଲ ତ୍ରୁଟି |,સીમાંત ભૂલ
ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |,સીમાંત પૂછપરછ
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,સીમાંત કસોટી
ପ୍ରତୀକ ଚିହ୍ନଟ,પ્રતીક શોધ
ସାଇନ୍ ପ reading ିବା |,સાઇન રીડિંગ
ପ୍ରତୀକ ସ୍କାନିଂ |,પ્રતીક સ્કેનિંગ
