Kannada,Tamil
ಸಿಯಾಲಿಟಿಕ್ ಮಣ್ಣು,சியாலிடிக் மண்
ಸಿರೋಜೆಮ್,சிரோஜெம்
ಸಿಲ್,சில்லு
ಹೂಳು,வண்டல் மண்
ಏಕ ಮಾಂಸದ ರಕ್ತ,ஒற்றை சதை இரத்தம்
ಏಕ ಹರಳಿನ ರಚನೆ,ஒற்றை தானிய அமைப்பு
ಅಸ್ಥಿಪಂಜರದ ಮಣ್ಣು,எலும்பு மண்
ಸ್ಕರ್ಟಿಂಗ್,பாவாடை
ಸ್ಲೀಪರ್ ಗೋಡೆ,ஸ்லீப்பர் சுவர்
ಸೈಡ್ ಗಟರ್,பக்கவாட்டு சாக்கடை
ಸ್ಲೈಡ್ ನಿಯಮ,ஸ்லைடு விதி
ಸ್ಲಿಪ್ ಡಾಕ್,ஸ்லிப் டாக்
ಸ್ಮೋನಿಜಾ,ஸ்மோனிசா
ನೆನೆಯುವುದು,ஊறவைத்தல்
ಮಣ್ಣಿನ ಸಂಘ,மண் சங்கம்
ಮಣ್ಣಿನ ವರ್ಗ,மண் வகுப்பு
ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ,மண் வளாகம்
ಮಣ್ಣಿನ ಸ್ಥಿರತೆ,மண் நிலைத்தன்மை
ಮಣ್ಣಿನ ಕುಟುಂಬ,மண் குடும்பம்
ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ,மண் சட்ட வேலை
ಮಣ್ಣಿನ ತೇವಾಂಶ,மண்ணின் ஈரப்பதம்
ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ,மண்ணின் ஈரப்பதம் பெருக்கம்
ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ,மண்ணின் ஈரப்பதம் குறைபாடு
ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ,மண் உருவவியல்
ಮಣ್ಣಿನ ಕಣ,மண் துகள்
ಮಣ್ಣಿನ ಹಂತ,மண் கட்டம்
ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್,மண் விவரக்குறிப்பு
ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,மண் எதிர்வினை
ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ,மண் பிரிகிறது
ಮಣ್ಣಿನ ಸರಣಿ,மண் தொடர்
ಮಣ್ಣಿನ ಪರಿಹಾರ,மண் தீர்வு
ಮಣ್ಣಿನ ರಚನೆ,மண் அமைப்பு
ಮಣ್ಣಿನ ರಚನೆ,மண் அமைப்பு
ಮಣ್ಣಿನ ಪ್ರಕಾರ,மண் வகை
ಸೋಲಮ್,சோலம்
ಸೋರ್ಪ್ಶನ್,சோர்ப்ஷன்
ಸ್ಪ್ಯಾಲ್ಸ್,ஸ்பால்கள்
ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ,குறிப்பிட்ட அயனி விளைவு
ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,சதுர வடிவ இடிபாடுகள்
ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து
ಸ್ಥಿರ ಹರಿವು,நிலையான ஓட்டம்
ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ,மிளிரும் படி
ಜಿಗುಟುತನ,ஒட்டும் தன்மை
ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು,ஒட்டும் புள்ளி
ಕಲ್ಲು,கல்
ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,ஸ்லோப் கை மோல்டிங்
ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್,பட்டா கீல்
ಒಣಹುಲ್ಲಿನ ಹಲಗೆ,வைக்கோல் பலகை
ಸ್ಟ್ರೀಮ್,ஸ்ட்ரீம்
ಒತ್ತಡ,மன அழுத்தம்
ಸ್ಟ್ರೆಚರ್,நீட்டுபவர்
ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್,ஸ்ட்ரெச்சர் பிணைப்பு
ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್,ஸ்ட்ரெச்சர் படிப்பு
ಸ್ಟ್ರಿಂಗ್,லேசான கயிறு
ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್,சரம் பாடநெறி
ರಚನಾತ್ಮಕ ಅಂಶ,கட்டமைப்பு காரணி
ರಚನೆ ಸೂಚ್ಯಂಕ,கட்டமைப்பு குறியீடு
ಗಾರೆ,ஸ்டக்கோ
ಸ್ಟಡ್,வீரியமான
ಸ್ಟೈಲೋಬೇಟ್,ஸ்டைலோபேட்
ಉಪ ಮಣ್ಣು,துணை மண்
ಉಪ ರಚನೆ,துணை அமைப்பு
ಸಂಕಲನ ಕರ್ವ್,கூட்டுத்தொகை வளைவு
ಸೂರ್ಯ ಮೈಕಾ,சன் மைக்கா
ಸೂಪರ್ ರಚನೆ,சூப்பர் கட்டமைப்பு
ಸರ್ವೇಯರ್,நிலமளப்போர்
ಎಸ್-ಮೌಲ್ಯ,எஸ்-மதிப்பு
ತೋರಣ,அங்கும் இங்கும் அசை
ಸ್ವಾನ್ ಕುತ್ತಿಗೆ,ஸ்வான் கழுத்து
ಗುಡಾರ,கூடாரம்
ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,மேஜை கை மோல்டிங்
ಟ್ಯಾಂಕಿಂಗ್,டேங்கிங்
ಟೆಂಪಿಯೆಟ್ಟೊ,டெம்பீட்டோ
ಟೆಂಪರಿಂಗ್,வெப்பநிலை மாற்றம்
ಟೆಂಪ್ಲೇಟ್,டெம்ப்ளேட்
ಟೆಂಪ್ಲೇಟ್,டெம்ப்ளேட்
ಟೆಪಿಡೇರಿಯಮ್,டெபிடேரியம்
ಟೆರಾಕೋಟಾ,டெரகோட்டா
ಟೆರ್ರಾ ರೋಸಾ,டெர்ரா ரோசா
ಟೆರಾಝೋ,டெர்ராஸோ
ಟೆಟ್ರಾ ಶೈಲಿ,டெட்ரா பாணி
ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ,வரம்பு வரம்பு மதிப்பு
ಗಂಟಲು,தொண்டை
ಕಲ್ಲಿನ ಮೂಲಕ,கல் மூலம்
ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ,டைடல் பேசின்
ಟೈ ಬಾರ್,டை பார்
ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ,கற்றை கட்டவும்
ಕಟ್ಟಿದ ಸಲಾಕೆ,டை ராட்
ಟಿರ್ಸ್,Tirs
ಸಹಿಷ್ಣುತೆ,சகிப்புத்தன்மை
ಹಲ್ಲುಜ್ಜುವುದು,பல்வலி
ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು,மேல் மண் அல்லது மேற்பரப்பு மண்
ಒಟ್ಟು ಸರಂಧ್ರತೆ,மொத்த போரோசிட்டி
ಟ್ರೇಸರಿ,டிரேசரி
ರೈಲು ಪ್ರತಿರೋಧ,ரயில் எதிர்ப்பு
ಟ್ರಾನ್ಸೆಪ್ಟ್,இடமாற்றம்
ಪರಿವರ್ತನೆಯ ಮಣ್ಣು,இடைநிலை மண்
ಟ್ರಾನ್ಸಮ್,டிரான்ஸ்சம்
ಸಾರಿಗೆ ಮಣ್ಣು,போக்குவரத்து மண்
ಉಪನದಿ,துணை நதி
ಟ್ರಿಫೊರಿಯಮ್,டிரிஃபோரியம்
ಟ್ರೈಗ್ಲಿಫ್,ட்ரைகிளிஃப்
ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು,துண்டிக்கப்பட்ட மண்
ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು,கொந்தளிப்பான ஓட்டம்
ತಿರುಗು ಗೋಪುರ,சிறு கோபுரம்
ಟೈಂಪರ್ ಸಂಖ್ಯೆ,டைம்பார் எண்
ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,இறுதி தாங்கும் திறன்
ಅಂತಿಮ ಪಿಎಚ್,அல்டிமேட் பிஎச்
ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து
ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,கட்டமைக்கப்படாத சதுர இடிபாடுகள்
ಅಂಡರ್ಕ್ರಾಫ್ಟ್,அண்டர்கிராஃப்ட்
ತುಂಬದ ಸರಂಧ್ರತೆ,நிரப்பப்படாத போரோசிட்டி
ಏಕರೂಪದ ಹರಿವು,சீரான ஓட்டம்
ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,அலகு சட்ட வகை சாரக்கட்டு
ಅನುತ್ಪಾದಕ ಕೆಲಸ,பயனற்ற வேலை
ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು,நிறைவுறா மண்
ಅಸ್ಥಿರ ಹರಿವು,நிலையற்ற ஓட்டம்
ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,மேல் பிளாஸ்டிக் வரம்பு
ಕಣಿವೆ ಗಟಾರ,பள்ளத்தாக்கு சாக்கடை
ವಾಲ್ಟ್,வால்ட்
ವೆಟೇರಿಯಮ್,வெட்டாரியம்
ವಾತಾಯನ,காற்றோட்டம்
ವೆಂಟಿಲೇಟರ್,மறுபடியும்
ವೆರಾಮದಾಹ್,வெரம்தா
ವೆಸ್ಟಿಬುಲ್,வேஸ்டிபுல்
ವಿಲ್ಲಾ,வில்லா
