Kannada,Hindi
ಭೂತಗನ್ನಡಿ,अल्प आवर्धक-अभिदृश्यक
ಕಡಿಮೆ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ,अल्पशक्ति अंतरकरण
ಕಡಿಮೆ ಒತ್ತಡದ ವ್ಯವಸ್ಥೆ,अल्पदाब तंत्र
ಕಡಿಮೆ ಒತ್ತಡದ ದೀಪ,अल्पदाब लैम्प
ಕಡಿಮೆ Q,निम्न Q
ಕಡಿಮೆ ಸಬ್ಸಾನಿಕ್ ಹರಿವು,निम्न अवध्वनिक प्रवाह
ಕಡಿಮೆ ಸೂಪರ್ಸಾನಿಕ್ ಮುಖ್ಯ ಪ್ರವಾಹ,निम्न पराध्वनिक मुख्य प्रवाह
ಕಡಿಮೆ ತಾಪಮಾನ ಪರಿವರ್ತನೆ,"निम्नतापी रूपांतर, निम्न तापी रूपांतरण"
ಕಡಿಮೆ ಥರ್ಮೋಫಿಸಿಕ್ಸ್,निम्न ताप-भौतिकी
ಕಡಿಮೆ ತಾಪಮಾನ (ಕಡಿಮೆ ತಾಪಮಾನ ಥರ್ಮಾಮೆಟ್ರಿ),निम्न तापमिति (निम्न टेंपरेचर तापमिति)
ಕಡಿಮೆ ಶಾಖ ಚಿಕಿತ್ಸೆ,निम्न ताप उपचार
ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ,निम्न विभव
ಕಡಿಮೆ ಸಂಭಾವ್ಯ ಬ್ಯಾಟರಿ,निम्न विभव-बैटरी
ಕೆಳಮಟ್ಟದ ನಿರ್ವಾತ,हीन निर्वात
ಕಡಿಮೆ ವೋಲ್ಟೇಜ್,निम्न वोल्टता
ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯದ ಹೊಂದಾಣಿಕೆ,निम्न प्रबलता समंजन
ಕೆಳಗಿನ ವರ್ಣಗೋಳ,निम्न वर्णमंडल
ಕಡಿಮೆ ಅವಿಭಾಜ್ಯ,निम्न समाकल
"ಶ್ರವಣದ ಕಡಿಮೆ ಮಿತಿ, ಶ್ರವಣದ ಕಡಿಮೆ ಮಿತಿ","श्रव्यता की निचली सीमा, श्रव्यता की निम्न सीमा"
ಕಡಿಮೆ ಬದಿಯ ಬ್ಯಾಂಡ್,निम्न पार्श्व बैंड
ಕಡಿಮೆ ತರಂಗ,निम्न तरंग
"ತಿರಸ್ಕಾರ, ಕಡಿಮೆ","अवनमन, निम्न"
"ಕಡಿಮೆ, ಚಿಕ್ಕದು","निम्नतम, लघुतम"
ಕಡಿಮೆ ಶಕ್ತಿ,निम्नतम  ऊर्जा
ಬಳಸಬಹುದಾದ ಕಡಿಮೆ ಹೆಚ್ಚಿನ ಆವರ್ತನ,उपयोज्य निम्नतम उच्च आवृत्ति
ಚಿಕ್ಕ ಕವಾಟ,लघुतम वाल्व
ಲಾಬಿಂಗ್ ಪ್ರಕ್ರಿಯೆ,लोबिंग प्रक्रम
"ಕಡಿಮೆ ಆವರ್ತನ ಫಿಲ್ಟರ್, ಕಡಿಮೆ ಪಾರ್ ಫಿಲ್ಟರ್","निम्न आवृत्ति फिल्टर, निम्न पारक फिल्टर"
ಕಡಿಮೆ ವೇಗದ ಸ್ಕ್ಯಾನರ್,निम्नवेगी क्रमवीक्षक
"ದ್ರವ ಆಮ್ಲಜನಕ, ಲೋಕ್ಸ್","द्रव ऑक्सीजन, लॉक्स"
ಆಮ್ಲಜನಕ ತುಂಬುವ ಸಮಯ,ऑक्सीजन भरण काल
ದ್ರವ ಓಝೋನ್,द्रव ओजोन
ಮಾರ್ಗದರ್ಶಿ ಸಾಲು,मार्ग निर्देश रेखा
ನೋಡು,लग
ಹಿಡಿತ ಬ್ಯಾಂಡ್,पकड़ बैंड
ಲಗ್-ಪ್ಲೇಟ್,लग-पट्टिका
ಲುಕೇಶ್ ತೀವ್ರತೆಯ ವಿಧಾನ,लुकेश तीव्रता विधि
ಲುಕೇಶ್ ಸೆಮಿಪೋಲಾರ್ ವಿಧಾನ,लुकेश अर्धध्रुवीय विधि
ಲುಂಬರ್ಗ್ (ಪ್ರಮಾಣ),लुंबर्ग (मात्राक)
"ಬಿಡುವು, ಲುಮೆನ್","अवकाशिका, ल्यूमेन"
ಲುಮೆನ್ (ಘಟಕ),ल्यूमेन (मात्रक)
ಲುಮೆನ್ ಗಂಟೆ,ल्यूमेन घंटा
ಪ್ರಕಾಶಮಾನತೆ,ज्योतिर्मयता
ಬೆಳಕಿನ ಆಂಪ್ಲಿಫಯರ್,ज्योति प्रवर्धक
ಪ್ರಕಾಶಮಾನವಾದ ಮೂಲ,ज्योतिर्मयता मूल
"ಪ್ರಕಾಶ ಸಂಕೇತ, ಪ್ರಕಾಶ ಸಂಕೇತ","ज्योतिर्मयता संकेत, ज्योतिर्मयता सिग्नल"
ಪ್ರಕಾಶಮಾನ ತಾಪಮಾನ,ज्योतिर्मयता ताप
ಸಂದೀಪ್ತಿ,संदीप्ति
ವಿಕಿರಣ,संदीप्तिशील
ಪ್ರಕಾಶಮಾನವಾದ ಸೂಚಕ,संदीप्तिशील सूचक
"ಬೆಳಕಿನ ವಲಯ, ಬೆಳಕಿನ ವಲಯ, ಬೆಳಕಿನ ವಲಯ","संदीप्ति-मंडल, संदीप्ति क्षेत्र, संदीप्ति-जोन"
ಹೊಳೆಯುವ ಬಣ್ಣ,संदीप्तिशील पेन्ट
ಲಘು ಹೃದಯದ,प्रकाशवाही
ಸಂದೀಪಕ್,संदीपक
ಜ್ವಾಲೆ.,ज्योति
ಜ್ಯೋತಿವರ್ಗ,ज्योतिवर्ग
ಬೆಳಕಿನ ಗುಣಾಂಕ,ज्योति गुणांक
ಪ್ರಕಾಶಮಾನವಾದ ಬಣ್ಣದ ವಿತರಣೆ,दीप्तिवर्ण बंटन
ಬೆಳಕಿನ ಕರ್ವ್,ज्योति वक्र
ಅಸ್ಟಿಗ್ಮ್ಯಾಟಿಸಮ್,ज्योतिफलन
ಬೆಳಕಿನ ನಿಯಮ,ज्योति-नियम
ಬೆಳಕಿನ ರೋಹಿತದ ವಿತರಣೆ,ज्योति स्पैक्ट्रमीय बंटन
"ದೀಪ್, ಪ್ರದೀಪಿ","दीप्त, प्रदीपी"
ಪ್ರಕಾಶಮಾನವಾದ ದೇಹ,दीप्त पिंड
ಪ್ರಕಾಶಮಾನವಾದ ಕಂಬ,दीप्त स्तंभ
ಬೆಳಕಿನ ಸಾಂದ್ರತೆ,ज्योति घनत्व
ಪ್ರಕಾಶಮಾನವಾದ ಕೋರ್,दीप्त कोर
ಬೆಳಕಿನ ದಕ್ಷತೆ,ज्योति दक्षता
ಬೆಳಕಿನ ಹೊರಸೂಸುವಿಕೆ,ज्योति उत्सर्जन
ಬೆಳಕಿನ ಶಕ್ತಿ,ज्योति ऊर्जा
ಪ್ರಕಾಶಮಾನವಾದ ಜ್ವಾಲೆ,दीप्त ज्वाला
ಜ್ವಾಲೆಯ ಹರಿವು,ज्योति फ्लक्स
ಸ್ವಚ್ಛಂದ ಕೀಟ,प्रदीपी कीट
ಬೆಳಕಿನ ತೀವ್ರತೆ,ज्योति तीव्रता
ಪ್ರಕಾಶಮಾನವಾದ ವಸ್ತು,दीप्त द्र्व्य
ಪ್ರಕಾಶಮಾನವಾದ ರಾತ್ರಿ ಮೋಡಗಳು,दीप्त रात्रिमेघ
ವಿಕಿರಣ ಶಕ್ತಿ,दीप्त शक्ति
ಬೆಳಕಿನ ಪ್ರತಿಫಲನ,ज्योति-परावर्तकता
ಬೆಳಕಿನ ಸೂಕ್ಷ್ಮತೆ,ज्योति सुग्राहिता
"ಪ್ರಕಾಶಮಾನವಾದ ಸಂಕೇತ, ಪ್ರಕಾಶಿಸುವ ಸಂಕೇತ","दीप्त संकेत, प्रदीपी संकेत"
ಪ್ರಕಾಶಮಾನವಾದ ಜಾಡು,दीप्त पथचिन्ह
ಸ್ಥಳೀಯ ಸ್ಥಿರ,स्थानीकृत नियतांक
ಸ್ಥಳೀಯ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ,स्थानीकृत असांतत्य
ಸ್ಥಳೀಯ ಘಟಕಗಳು,स्थानीकृत अवयव
ಸ್ಥಳೀಯ ಪ್ರತಿರೋಧ,स्थानीकृत प्रतिबाधा
ಸ್ಥಳೀಯ ಲೋಡ್,स्थानीकृत लोडन
ಸಂಕೋಚನ,संपिंडन
ಚಂದ್ರನ ದಿನ,चांद्र-दिन
ಚಂದ್ರ ಗ್ರಹಣ,चंद्र-ग्रहण
ಚಂದ್ರನ ಗಂಟೆ,चांद्र घंटा
ಚಂದ್ರನ ಕೋನ,चांद्र होरा-कोण
ಚಂದ್ರನ ಕಡಿಮೆ,चांद्र भूमि-नीच
ಚಂದ್ರನ ಕಾಮನಬಿಲ್ಲು,चांद्र इंद्रधनुष
ಚಂದ್ರನ ಉಪಗ್ರಹ,चंद्र उपग्रह
ಚಂದ್ರನ ಹಂತದ ಬದಲಾವಣೆ,चंद्रकला परिवर्तन
ಚಂದ್ರನ ವರ್ಷ,चांद्रवर्ष
ಲುನೆಬರ್ಗ್ ಲೆನ್ಸ್,लुनेबर्ग लेन्स
ಲುಸೆಕ್ (ಘಟಕ),ल्यूसेक (मात्रक)
ಲಕ್ಸ್,लक्स
ಲಕ್ಸ್ಮೀಟರ್,लक्समापी
ಲೈಡೆನ್-ಸಾಕ್ಸ್-ಟೇಲರ್ ಸಂಬಂಧ,लिडेन-सैक्स-टेलर संबंध
ಲೈಮನ್ ಟ್ರಾಮ್ ಲೈನ್,लाइमेन कपट-रेखा
ಲೈಮನ್ ಮಿತಿ,लाइमैन सीमा
ಲೈಮನ್ ಕ್ವಾಂಟಮ್,लाइमैन क्वांटम
ಲೈಮನ್ ಸರಣಿ,लाइमैन श्रेणी
ಲೈಮನ್ ವಿಕಿರಣ,लाइमैन विकिरण
ಲೈರೀಡ್,लीरीड
ಎಂ ಕೇಂದ್ರ,M केन्द्र
ಎಂ-ಕ್ಯಾಪ್ಚರ್,M-प्रग्रहण
ಎಂ-ಎಲೆಕ್ಟ್ರಾನ್,M-इलेक्ट्रॉन
ಎಂ.ಕೆ.ಎಸ್ ವಿಧಾನ,एम.के.एस. पद्धति
ಗರಿಷ್ಠ ಸೆಟ್ ಮಟ್ಟ,अधिकतम निर्धारित स्तर
ಮ್ಯಾಕ್ ಮೈಕೆಲ್ ವಿಸ್ಕೋಮೀಟರ್,मैक माइकेल श्यानतामापी
ಮ್ಯಾಕ್-ಆಂಗಲ್,माख-कोण
ಮ್ಯಾಕ್-ಸರ್ಕಲ್,माख-वृत्त
ಬೂದಿ,माख निकष
ಮ್ಯಾಕ್ ವಜ್ರ,माख हीरक
ಮ್ಯಾಕ್ ಫ್ಯಾನ್,माख पंखा
ಮ್ಯಾಕ್ ಛೇದಕ,माख प्रतिच्छेदन
ಮ್ಯಾಚ್ ಲೈನ್,माख रेखा
mach ಪಟ್ಟಿ,माख सूची
mach ನಿಯಮ,माख नियम
ಮ್ಯಾಕ್ ಕಾಂಡ,माख स्टेम
ಮ್ಯಾಕ್ ಅಲೆ,माख तरंग
ಮ್ಯಾಶ್ ಘಟಕ,मैश मात्रक
ಯಂತ್ರ ಸಂಕಲನ,मशीन संकलन
ಯಾಂತ್ರಿಕ ನಿಯಂತ್ರಣ,यांत्रिक नियंत्रण
ಯಂತ್ರ ಚಕ್ರ,यंत्र चक्र
ಯಾಂತ್ರಿಕ ದೋಷ,मशीनी त्रुटि
ಯಂತ್ರ ಪೂರೈಕೆದಾರ,मशीन-प्रदायक
ಯಂತ್ರ-ಫಿಟರ್,मशीन-फिटर
ಯಂತ್ರ ಗಂಟೆಗಳು,यंत्र घन्टे
ಯಂತ್ರ ಭಾಷಾ ಸೂಚನೆ,मशीन भाषा अनुदेश
ಯಂತ್ರ ಭಾಷೆ ಯಂತ್ರ ಭಾಷೆ,"मशीन भाषा, यंत्र भाषा"
ಯಂತ್ರ ಭಾಷಾ ಪ್ರೋಗ್ರಾಮಿಂಗ್,यंत्र भाषा क्रमादेशन
ಯಂತ್ರ ಕಲಿಕೆ,यंत्र शिक्षण
ಯಂತ್ರ ಸ್ಕ್ರಿಪ್ಟ್,मशीन लिपि
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,यंत्र अनुकारिता
ಯಂತ್ರ ಅನುವಾದ,मशीनी अनुवाद
ಯಂತ್ರ ಘಟಕ,मशीन मात्रक
ಯಂತ್ರ ಪದ,यंत्र शब्द
ಸಾಧನ ನಿಯೋಜನೆ ಸಮಸ್ಯೆ,यंत्र नियतन समस्या
ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ,यंत्राश्रित भाषा
ಯಂತ್ರ ಭಾಷೆ,यंत्र निरपेक्ष भाषा
"ಮೆಕೆಂಜಿ-ಸಮೀಕರಣ, ಫೆಕ್ನರ್ ಕಾನೂನು","मैकेंजी-समीकरण, फेक्नर नियम"
ಮ್ಯಾಕಿ ಲೈನ್,मैकी रेखा
"ಸ್ಥೂಲ, ಶ್ರೇಷ್ಠ, ದೀರ್ಘ, ಗುರು","स्थूल, महा, दीर्घ, गुरू"
ಮ್ಯಾಕ್ರೋ ಸ್ಫಟಿಕದಂತಹ,स्थूल क्रिस्टलीय
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,स्थूल अनुदेश
ಮಾಸ್ಟರ್ ಸೂಚನಾ ಪ್ರೋಗ್ರಾಮಿಂಗ್,गुरू अनुदेश प्रोग्रामन
ಮ್ಯಾಕ್ರೋ ಖಾತೆ,स्थूल लेखी
ಮ್ಯಾಕ್ರೋ ಬರವಣಿಗೆ,स्थूल लेखन
ಮ್ಯಾಕ್ರೋಸ್ಕೋಪಿಕ್,बृहदणु
"ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್, ಮ್ಯಾಕ್ರೋ, ಮ್ಯಾಕ್ರೋಸ್ಕೋಪಿಕ್, ಮ್ಯಾಕ್ರೋಸ್ಕೋಪಿಕ್","असूक्ष्म, स्थूल, स्थूलदर्शित, स्थूलदर्शीय"
ಮ್ಯಾಕ್ರೋ ಸ್ಥಿರ,स्थूल स्थिरांक
ಮ್ಯಾಕ್ರೋ ನಿರ್ದೇಶಾಂಕಗಳು,स्थूल निर्देशांक
ಮ್ಯಾಕ್ರೋ ಶ್ರೇಣಿ,स्थूल परिक्षेत्र
ಒಟ್ಟು ಸ್ಥಿತಿಸ್ಥಾಪಕ ಗುಣಾಂಕ,स्थूल प्रत्यास्थ गुणांक
ಮ್ಯಾಕ್ರೋ ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ಸ್,स्थूल विद्युत् गतिकी
ಮ್ಯಾಕ್ರೋ ಅಂಶ,स्थूल अवयव
ಮ್ಯಾಕ್ರೋ ನಿರಂತರ ಸಮೀಕರಣ,स्थूल सांतत्य समीकरण
"ಮ್ಯಾಕ್ರೋ ಫ್ಲಕ್ಸ್ ಬದಲಾವಣೆ, ಮ್ಯಾಕ್ರೋ ಫ್ಲಕ್ಸ್ ಬದಲಾವಣೆ","स्थूल अभिवाह परिवर्तन, स्थूल फ्लक्स परिवर्तन"
ಬೃಹತ್ ಕಣಗಳು,स्थूल कण
ಒಟ್ಟು ನಿಲ್ಲಿಸುವ ಶಕ್ತಿ,स्थूल निरोध शक्ति
ಮ್ಯಾಕ್ರೋ ಸಮ್ಮಿತಿ,स्थूल सममिति
ಮ್ಯಾಕ್ರೋ ಸಿದ್ಧಾಂತ,स्थूल सिद्धान्त
ಒಟ್ಟು ವೇಗ,स्थूल वेग
ಒಟ್ಟು ಪರಿಮಾಣ,स्थूल आयतन
ಮ್ಯಾಕ್ರೋ ಪರಿಮಾಣ ಅಲ್ಪಸಂಖ್ಯಾತ,स्थूल आयतन अल्पांश
ಮ್ಯಾಕ್ರೋಸ್ಕೋಪಿಕ್,स्थूलदर्शिकी
ಸೂಪರ್ ಅಕೌಸ್ಟಿಕ್ಸ್,महाध्वानिकी
ವಾಯುಗಾಮಿ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಟೆಕ್ಟರ್,वायुवर्ती चुम्बकीय संसूचक
ಮಿಚಿಗನ್ ಅಲ್ಗಾರಿದಮ್ ಡಿಕೋಡರ್,मिशिगन कलनविधि विकोडक
ಮಡೆಲುಂಗ್ ಸ್ಥಿರ,मैडैलुंग नियतांक
ಮ್ಯಾಡಿಸ್ಟರ್,मैडिस्टर
ಮಾಡ್ರೆ,मैड्रै
ಮ್ಯಾಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,मैड्ट ट्रांजिस्टर
ಮ್ಯಾಗಿ-ರಿಗಿ ಲೆಡಕ್ ಪರಿಣಾಮ,मैगी-रिगी लेडुक प्रभाव
ಮಾಯಾ ಕೊಂಬು,मैजिक हार्न
"ಮ್ಯಾಜಿಕ್ ಲ್ಯಾಂಟರ್ನ್, ಪಿಕ್ಟೋರಿಯಲ್ ಲ್ಯಾಂಟರ್ನ್","मैजिक लालटेन, चित्रप्रक्षेपी लालटेन"
"ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
"ಹೈಬ್ರಿಡ್ ಟೀ, ಮ್ಯಾಜಿಕ್ ಟೀ","संकर टी, मैजिक टी"
ಮ್ಯಾಗ್ನ್ (ಘಟಕ),मैग्न (मात्रक)
ಮ್ಯಾಗ್ನೆಟ್ ವಹನ ಪರೀಕ್ಷೆ,चुम्बक अभिवाहीय परीक्षण
ಮ್ಯಾಗ್ನೆಲ್ ಬೇಸ್,मैग्नेल आधार
ಕಾಂತೀಯ ಮೆರಿಡಿಯನ್,चुंबकीय शिरोबिन्दु
ಮ್ಯಾಗ್ನೆಸಿನ್,मैग्नेसिन
ಅಯಸ್ಕಾಂತ,चुंबक
ಮ್ಯಾಗ್ನೆಟೈಸಿಂಗ್ ಚಾರ್ಜ್,चुंबकत्व आवेशक
ಮ್ಯಾಗ್ನೆಟ್ ಶಕ್ತಿ,चुंबक शक्ति
ಮ್ಯಾಗ್ನೆಟೋ-ಕೋರ್ ಆಂಟೆನಾ,चुंबक-क्रोडी ऐन्टेना
ಕಾಂತೀಯ,चुंबकीय
ಕಾಂತೀಯ ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ,चुंबकीय सक्रियता
ವಾಯುಗಾಮಿ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಟೆಕ್ಟರ್,वायुवहित चुंबकीय संसूचक
ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್,चुंबकीय प्रवर्धक
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಐಸೊಟ್ರೋಪಿಸಮ್,चुंबकीय विषमदैशिकता
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಐಸೊಟ್ರೋಪಿಸಂ ಶಕ್ತಿ,चुंबकीय विषमदैशिकता ऊर्जा
ಕಾಂತೀಯ ಅಸಂಗತತೆ,चुंबकीय विसंगति
ಕಾಂತೀಯ ಅಸಂಗತತೆ ಪತ್ತೆಕಾರಕ,चुंबकीय असंगति संसूचक
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಆರ್ಕ್ ಸಿದ್ಧಾಂತ,चुंबकीय चाप सिद्धांत
ಕಾಂತೀಯ ಅಸಮ್ಮಿತ ತರಂಗ,चुंबकीय असममित तरंग
ಕಾಂತೀಯ ಅಕ್ಷ,चुंबकीय अक्ष
ಮ್ಯಾಗ್ನೆಟ್ ರಾಡ್,चुंबक छड़
"ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೈರೆಕ್ಷನ್, ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೈರೆಕ್ಷನ್ ಆಂಗಲ್","चुंबकीय दिकमान, चुंबकीय दिशाकोण"
ಕಾಂತೀಯ ತಣಿಸುವಿಕೆ,चुंबकीय शामन
ಕಾಂತೀಯ ಪ್ರತಿರೋಧಕ,चुंबकीय संरोधिका
ಕಾಂತೀಯ ಪ್ರತಿರೋಧ ವಿಧಾನ,चुंबकीय संरोध विधि
ಕಾಂತೀಯ ಗುಳ್ಳೆ,चुंबकीय बुद्बुद
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು,चुंबकीय लक्षण
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸರ್ಕ್ಯೂಟ್,चुंबकीय परिपथ
ಕಾಂತೀಯ ಹಿಮ್ಮೆಟ್ಟಿಸುವ ಶಕ್ತಿ,चुंबकीय निग्राही बल
ಕಾಂತೀಯ ಸುರುಳಿ,चुंबकीय कुंडली
ಕಾಂತೀಯ ದಿಕ್ಸೂಚಿ,"चुंबकीय दिकसूचक, चुंबकी-कुतुबनुमा"
ಕಾಂತೀಯ ಸ್ಥಿರ,चुंबकीय स्थिरांक
ಕಾಂತೀಯ ನಿಯಂತ್ರಣ ಮಾದರಿ,चुंबकीय नियंत्रण पैटर्न
ಕಾಂತೀಯ ಕೋರ್,चुंबकीय क्रोड
ಕಾಂತೀಯ ಜೋಡಣೆ,चुंबकीय युग्मन
ಕಾಂತೀಯ ಮಾರ್ಗ,चुंबकीय पथ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕ್ಯೂರಿ ತಾಪನ,चुंबकीय क्यूरी ताप
ಕಾಂತೀಯ ವೃತ್ತ,चुंबकीय चक्र
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ಯಾಂಪಿಂಗ್,चुंबकीय अवमंदन
ಕಾಂತೀಯ ಬೇಸ್,चुंबकीय आधार
ಕಾಂತೀಯ ಕ್ಷೇತ್ರ,चुंबकीय दिकपात
ಕಾಂತೀಯ ವಿಚಲನ,चुंबकीय विक्षेप
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಫ್ಲೆಕ್ಷನ್ ಮಾಸ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್,चुंबकीय विक्षेप संहति स्पेक्ट्रममापी
ಕಾಂತೀಯ ಸಾಂದ್ರತೆ,चुंबकीय घनत्व
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಟೆಕ್ಟರ್,चुंबकीय संसूचक
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಫ್ಯೂಸಿವಿಟಿ,चुंबकीय विसरणशीलता
ಕಾಂತೀಯ ಕ್ಷೇತ್ರ,चुबंकीय नति
ಕಾಂತೀಯ ದ್ವಿಧ್ರುವಿ,चुंबकीय द्विध्रुव
ಕಾಂತೀಯ ಬೈಪೋಲಾರ್ ಆಂಟೆನಾ,चुंबकीय द्विध्रुवी एन्टेना
ಕಾಂತೀಯ ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ,चुंबकीय द्विध्रुवी आघूर्ण
ಕಾಂತೀಯ ದ್ವಿಧ್ರುವಿ ವಿಕಿರಣ,चुंबकीय द्विध्रुवी विकिरण
ಕಾಂತೀಯ ಹವಾಮಾನ,चुंबकीय अपक्षय
ಕಾಂತೀಯ ಅಡಚಣೆ,चुंबकीय विक्षोभ
ಕಾಂತೀಯ ಕ್ಷೇತ್ರ,चुंबकीय प्रांत
ಕಾಂತೀಯ ಬೈನರಿ,चुंबकीय द्विक
ಕಾಂತೀಯ ಧ್ರುವ,चुंबकीय द्रोण
ಕಾಂತೀಯ ಸುಳಿ,चुंबकीय भंवर
ಕಾಂತೀಯ ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,चुंबकीय इलेक्ट्रॉन सूक्ष्मदर्शी
ಕಾಂತೀಯ ಅಂಶ,चुंबकीय अवयव
ಕಾಂತೀಯ ಶಕ್ತಿ,चुंबकीय ऊर्जा
ಕಾಂತೀಯ ಶಕ್ತಿಯ ಸಾಂದ್ರತೆ,चुंबकीय ऊरप्जा घनत्व
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎಂಟ್ರೊಪಿ,चुंबकीय ऐन्ट्रापी
ಕಾಂತೀಯ ಕ್ಷೇತ್ರ,चुंबकीय निरक्ष
ಕಾಂತೀಯ ಪ್ರಚೋದನೆ,चुंबकीय उत्तेजन
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್,चुंबकीय क्षेत्र
ಕಾಂತೀಯ ಕ್ಷೇತ್ರದ ಪ್ರಕ್ಷುಬ್ಧತೆ,चुंबकीय क्षेत्र क्षोभ
ಕಾಂತೀಯ ಕ್ಷೇತ್ರದ ಹಿಮ್ಮುಖತೆ,चुंबकीय क्षेत्र उत्क्रमणता
ಕಾಂತೀಯ ಕ್ಷೇತ್ರದ ಶಕ್ತಿ,चुंबकीय क्षेत्र सामर्थ्य
ಕಾಂತೀಯ ಚಿತ್ರ,चुंबकीय फिल्म
ಕಾಂತೀಯ ದೋಷ ಪತ್ತೆಕಾರಕ,चुंबकीय दोष संसूचक
ಕಾಂತೀಯ ಅನುರಣನ,चुंबकीय ऊर्णन
ಕಾಂತೀಯ ದ್ರವ ಕ್ಲಚ್,चुंबकीय तरल क्लच
ಕಾಂತೀಯ ದ್ರವದ ಡೈನಾಮಿಕ್ಸ್,चुंबकीय तरल गतिकी
ಕಾಂತೀಯ ಹರಿವು,चुंबकीय अभिवाह
ಕಾಂತೀಯ ಹರಿವಿನ ಸಾಂದ್ರತೆ,चुंबकीय अभिवाह घनत्व
ಕಾಂತೀಯ ಗಮನ,चुंबकीय फ़ोकसन
ಕಾಂತೀಯ ಶಕ್ತಿ,चुंबकीय बल
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಮಾಡೆಲಿಂಗ್,चुंबकीय अभिरूपण
ಕಾಂತೀಯ ಫೆರೋಎಲೆಕ್ಟ್ರಿಸಿಟಿ,चुबकीय लोहविद्युत्
ಕಾಂತೀಯ ಘರ್ಷಣೆ ಕ್ಲಚ್,चुंबकीय घर्षण क्लच
ಕಾಂತೀಯ ಅಂತರ,चुंबकीय अंतराल
"ಮ್ಯಾಗ್ನೆಟಿಕ್ ಗೇಟ್, ಮ್ಯಾಗ್ನೆಟಿಕ್ ಗೇಟ್","चुंबकीय द्वार, चुंबकीय गेट"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಗೇಜ್,चुंबकीय प्रमापी
ಕಾಂತೀಯ ಗುಂಪು,चुंबकीय समूह
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್,चुंबकीय शीर्ष
ಮ್ಯಾಗ್ನೆಟ್ ಉತ್ತರ ಕೋನ,चुंबक उत्तरीय कोण
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಸ್ಟ್ರಕ್ಚರ್ ಸ್ಥಿರ,चुंबकीय अतिसूक्ष्म संरचना स्थिरांक
ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್,चुंबकीय शैथिल्य
ಕಾಂತೀಯ ಇಂಡಕ್ಷನ್,चुंबकीय प्रेरण
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಡಕ್ಷನ್ ವೆಕ್ಟರ್,चुंबकीय प्रेरण-सदिश
ಕಾಂತೀಯ ಅಸಿಮ್ಮೆಟ್ರಿ,चुंबकीय विषमांगता
"ಕಾಂತೀಯ ಶಾಯಿ, ಕಾಂತೀಯ ಶಾಯಿ","चुंबकीय स्याही, चुंबकीय मसि"
ಕಾಂತೀಯ ತೀವ್ರತೆ,चुंबकीय तीव्रता
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಟರಪ್ಟರ್,चुंबकीय अंतरायित्र
ಮ್ಯಾಗ್ನೆಟ್ ರಕ್ಷಕ,चुंबक-रक्षक
