Marathi,Hindi
देखरेख,चूक
ओव्हरटाइम वेतन,समयोपरि वेतन
ओव्हरल्यूएशन,अधिमूल्यन
मालकी,स्वामित्व
पॅकेज,"पैकेज, संपुट"
पॅकेज डील,"पैकेज सौदा, संपुट सौदा"
पॅकिंग आणि चिन्हांकित करणे,पैक करना और चिह्‌न लगाना
पॅकिंग यादी,पैकिंग-सूची
करार,समझौता
देय,"प्रदत्‍त, सवेतन, भुगतान किया, चुकता"
देय भांडवल,प्रदत्‍त पूंजी
पत्रक,"पुस्तिका, पैम्फलेट"
पॅनेल,"नामिका, पैनल"
कागद,"काग़ज, पत्र, काग़ज़-पत्र, लेख, समाचार पत्र, प्रश्न पत्र"
पॅरा,पैरा
मुख्यमंत्र,"परमोच्च, परम"
पालक,"माता-पिता, मूल"
पालक,पैतृक
मूळ कार्यालय,मूल कार्यालय
उत्कृष्टतेच्या पलीकडे,सर्वोत्कृष्‍ट
पॅरी पासू,"समान गति से, समरूप"
समानता,"समता, समानता"
संसद,संसद
भाग,"भाग, अंश, भूमिका, पुर्जा"
भाग फाइल,"खंड फ़ाइल, खंड मिसिल, खंड संचिका"
आंशिक,"आंशिक, पक्षपातपूर्ण"
सहभागी व्हा,भाग लेना
विशेष,"विशेष, खास"
तपशील,"ब्योरा, विवरण"
विभाजन,"विभाजन, बँटवारा"
भागीदार,"साझेदार, भागीदार"
भागीदारी डीड,भागीदारी विलेख
भाग देय,आंशिक भुगतान
अर्ध - वेळ,अंशकालिक
पार्टी,"पक्ष, पक्षकार, पार्टी, दल, प्रीति भोज, दावत"
भाषेचा मुल्य,सममूल्य
पास,"पास, पारण, पास करना, पार जाना, गुजरना, उत्‍तीर्ण"
रस्ता,"मार्ग, गली, गलियारा, अंश, उद्‌धरण, अवतरण, यात्रा, यात्रा व्यय"
संकेतशब्द,"संकेत शब्द, पासवर्ड"
पेटंट,"एकस्व, पेटेन्ट"
संरक्षक,"संरक्षक, ग्राहक"
वेतन,वेतन
वेतनपत्र,वेतन बिल
वेतन प्रमाणपत्र,वेतन प्रमाणपत्र
वेतन दिवस,वेतन दिवस
देयक,"आदाता, पाने वाला"
देयक,"भुगतानकर्ता, अदाकर्ता"
देय,"भुगतान, अदायगी"
पैसे द्या,चुकता करना
वेतन ऑर्डर,अदायगी आदेश
वेतन रोल,वेतन पत्रक
वेतन स्केल,वेतनमान
विचित्र,धन संबंधी
दंड,दांडिक कार्रवाई
दंडविधान,दंड-संहिता
दंडात्मक व्याज,दंड स्वरूप ब्याज
दंड द्या,दंडित करना
दंड,"दंड, अर्थदंड, जुर्माना, शास्ति"
प्रलंबित,"लंबित, अनिर्णीत, रूका हुआ, तक, पर्यंत"
पेन डाउन स्ट्राइक,कलम रोको हड़ताल
पेन्शन,पेन्शन
पेन्शन करण्यायोग्य,पेन्शनी
पेन्शनर,पेन्शन भोगी
पेन्शन योजना,पेन्शन योजना
वार्षिक,"प्रतिवर्ष, वार्षिक, सालाना"
प्रति वाहक,वाहक द्‌वारा
दरडोई (= प्रत्येक डोके),प्रति व्यक्‍ति
टक्केवारी,"प्रतिशत, फ़ीसदी"
बारमाही,"चिरस्थायी, बारहमासी"
प्राधान्य खरेदी,अधिमानी क्रय
सादर करा,"पालन करना, निष्पादन करना"
कामगिरी,"निष्पादन, पालन"
कालावधी,"अवधि, कालावधि"
नियतकालिक,"पत्र, सामयिकी, पत्रिका, आवधिक, समय-समय पर"
पुनरावलोकन अंतर्गत कालावधी,समीक्षाधीन अवधि
खोटे बोलणे,मिथ्या साक्ष्य
भत्ता देणाऱ्या,अनुलब्धियां
कायम,स्थायी
प्रति मेन्सेम,"प्रतिमास, हर महीने, माहवार"
परवानगीयोग्य,"अनुमत्य, अनुज्ञेय"
परवानगी,"अनुज्ञा, अनुमति"
परवानगी,"अनुज्ञा-पत्र, परमिट, अनुज्ञा देना, अनुमति देना"
परवानगी,"अनुमत, अनुज्ञप्त, अनुमतिप्राप्त"
चिरस्थायी,"शाश्‍वत, निरंतर, चिर"
चिरस्थायी,"शाश्‍वतता, शाश्‍वतकाल"
परवानग्या (= पर्क्स),अनुलब्धियां
वैयक्तिक,वैयक्‍तिक
वैयक्तिक मालमत्ता,वैयक्‍तिक परिसंपत्‍तियां
वैयक्तिक बंध,"मुचलका, स्वीय बंधपत्र"
व्यक्तिमत्व,व्यक्‍तित्व
व्यक्तिमत्त्व नॉन ग्रेटा,अवांछित व्यक्‍ति
कर्मचारी,कार्मिक
कर्मचारी धोरण,कार्मिक नीति
दृष्टीकोन,परिप्रेक्ष्य
मनापासून,"समझाना-बुझाना, मनाना, अनुनय"
समर्पक,"संगत, प्रासंगिक"
पेरूसल,"अवलोकन, देखना"
याचिका,याचिका
याचिकाकर्ता,याचिकादाता
टप्पा,"प्रावस्था, चरण"
फोटो,फ़ोटो
फोटोस्टॅट,फ़ोटो-स्टैट
शारीरिक तपासणी,प्रत्यक्ष जांच
शारीरिक दोष,शारिरिक दोष
शारीरिक शिक्षण,व्यायाम शिक्षा
शारीरिकदृष्ट्या अपंग,"अंग-बाधित, विकलांग"
शारीरिक सत्यापन,प्रत्यक्ष सत्यापन
पीसमेल,खंडशः टुकड़ों में
तुकडा दर,"उजरती दर, मात्रानुपाती दर"
तीर्थयात्रा,तीर्थयात्री
पायलट प्रोग्राम,"अग्रगामी कार्यक्रम, प्रायोगिक कार्यक्रम"
पिन,पिन
प्लेसमेंट सेवा,स्थानन सेवा
जन्मस्थान,जन्म स्थान
कामाचे ठिकाण,कार्य स्थल
फिर्यादी,वादी
योजना,"आयोजना, योजना"
नियोजन,"आयोजना, योजना, आयोजना बनाना, नियोजन"
वनस्पती,"संयंत्र, पादप, पौधा"
प्लेअर,"वादक, खिलाड़ी"
विनंती,"तर्क, दलील, अभिवचन, अभिवाक्"
विनवणीकर्ता,"प्लीडर, अधिवक्‍ता"
Combiscite,जनमत-संग्रह
तारण,"रेहत रखना, प्रतिज्ञा करना"
पूर्ण सत्र,पूर्ण अधिवेशन
प्लेनिपोटेन्टरी,पूर्णाधिकारी
प्लिंथ क्षेत्र,कुर्सी क्षेत्रफल
धोरण,"नीति, पॉलिसी"
राजकीय क्रियाकलाप,"राजनीतिक क्रियाकलाप, राजनीतिक सक्रियता"
मतदान,मतदान
प्रदूषण,प्रदूषण
राजकीय,राजनीतिक/राजनैतिक
तलाव,पूल
पोर्टफोलिओ,"विभाग, पोर्टफोलियो"
स्थिती,"स्थिति, स्थान, स्थल"
सकारात्मक,"सकारात्मक, निश्‍चित, निश्‍चयात्मक"
पोस्ट,"पद, डाक, केन्द्र, चौकी"
पोस्ट दिनांकित,उत्‍तर-दिनांकित
फॅक्टो नंतर मंजुरी,कार्योत्‍तर मंजूरी
पदव्युत्तर,स्नातकोत्‍तर
मरणोत्तर,"मरणोत्‍तर, मरणोपरांत"
पोस्टिंग,"तैनाती, इंदराज"
मॉर्टम नंतरची परीक्षा,"शव परीक्षा, मरणोत्‍तर परीक्षा"
पुढे ढकलणे,"स्थगित करना, मुल्तवी करना"
पोस्टस्क्रिप्ट (पी.एस.),पुनश्‍च
शक्ती,"शक्‍ति, अधिकार, बिजली, विद्‌युत्"
पॉवर ऑफ अटर्नी,मुख़्तारनामा
व्यावहारिक,व्यावहारिक
सराव,"व्यवसाय, पेशा, पद्‌धति, प्रथा"
प्री-ऑडिट,"पूर्व-लेखापरीक्षा, पूर्व संपरीक्षा"
खबरदारी,"पूर्वोपायन, पूर्वावधान, एहतियात"
उदाहरण,"पूर्व उदाहरण, नज़ीर"
PRECSIS,सारलेख
तंतोतंत,"ठीक-ठीक, यथावत्, यथार्थ"
अटकाव करणे,"रोक देना, प्रतिवारित करना"
पूर्वसूचना,पूर्वसंकल्पना
पूर्ववर्ती,पूर्ववर्ती
प्रबळ,"प्रधान, प्रबल"
प्रस्तावना,प्रस्तावना
प्राधान्य,"अधिमान देना, तरजीह देना"
गाठ,"प्रतिकूल प्रभाव, पूर्वग्रह, पूर्वाग्रह, प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना"
प्राथमिक,प्रारंभिक
अकाली,समयपूर्व
आवारात,"परिसर, अहाता, परिक्षेत्र"
प्रीमियम,"बीमा-किस्त, प्रीमियम, बढ़ौती"
प्रीपेड,पूर्व प्रदत्‍त
प्रीपेड कार्ड,"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड"
पूर्व नियोजित,पूर्वनियोजित
प्रीपोन,पूर्वित करना
प्री-रीसिप्ट बिल,रसीद सहित बिल
प्रीरोजेटिव्ह,परमाधिकार
लिहून द्या,निर्धारित करना
लिहून दिले,"निर्धारित, विहित"
विहित फॉर्म,निर्धारित प्रपत्र
सादरीकरण,प्रस्तुतीकरण
अध्यक्ष,"अध्यक्षता करना, पीठासीन होना"
अध्यक्ष,"राष्‍ट्रपति, अध्यक्ष"
दाबा,"मुद्रणालय, प्रेस, समाचारपत्र, अख़बार, प्रेस"
कॉपी दाबा,प्रेस-प्रति
गॅलरी दाबा,"पत्रकार दीर्घा, पत्रकार गैलरी"
गृहीत धरले,प्रकल्पित
संभाव्य वेतन,प्रकल्पित वेतन
गृहीत धरले,पूर्वकल्पित
सबब,बहाना
प्रचलित,"प्रचलित होना, अभिभावी होना"
प्रतिबंध करा,"निवारण करना, रोकना"
प्रतिबंध,"निवारण, रोकथाम"
प्रतिबंधात्मक,निवारक
किंमत चढउतार (= किंमत हालचाली),"क़ीमत उतार-चढ़ाव, क़ीमत घट-बढ़"
किंमत,क़ीमत निर्धारण
प्राइम फीसी,"प्रथम दृष्‍टया, प्रथम दृष्‍टि में"
प्रामुख्याने,"मुख्यतः, प्राथमिक तौर पर"
प्राथमिक,प्राथमिक
प्राथमिक पावती,मूल आवती
प्राचार्य,"प्राचार्य, प्रधान, मूलधन, मालिक, स्वामी"
मुख्य कर्जदार,मूल ऋणी
प्रिंटर,"मुद्रक, मुद्रित्र"
मुद्रण,मुद्रण
पूर्वीचे संकेत,पूर्व संकेत
प्राधान्य ग्रेडिंग,प्राथमिकता की कोटियां
कारागृह,"कारागार, जेल"
कैदी,"क़ैदी, बंदी"
गोपनीयता,एकांतता
खाजगी आणि गोपनीय,निजी एवं गोपनीय
विशेषाधिकार,विशेषाधिकार
विशेषाधिकार समिती,विशेषाधिकार समिति
बक्षीस,"पुरस्कार, इनाम"
संभाव्यता,संभाव्यता
प्रोबेट,प्रोबेट
प्रोबेशन,"परिवीक्षा, परख"
प्रोबेशनरी,परिवीक्षाधीन
प्रोबेशनर,"परिवीक्षाधीन, परखाधीन"
चौकशी,छानबीन
प्रक्रियात्मक नियम,"क्रियाविधि नियमावली, कार्यविधि नियमावली"
प्रक्रिया,"प्रक्रिया, क्रियाविधि, कार्यविधि"
कार्यवाही,कार्यवाही
प्रक्रिया,"प्रक्रम, प्रक्रिया, प्रसंस्करण करना, आदेशिका"
प्रक्रिया,"प्रक्रमण, संसाधन, प्रसंस्करण"
मिरवणूक,"जलूस, शोभायात्रा"
घोषणा,उद्‌‌घोषणा करना
घोषणा,उद्‌घोषणा
खरेदी,"अधिप्राप्ति, वसूली"
उत्पादन,"उत्पाद, उपज"
उत्पादन,"उत्पादन, पैदावार, प्रस्तुतीकरण"
व्यवसाय,वृत्‍ति
व्यावसायिक कामगिरी,वृत्‍तिक उपलब्धियां
प्रवीणता प्रमाणपत्र,प्रवीणता प्रमाणपत्र
प्रोफाइल,विवरणिका
नफा,लाभ
कार्यक्रम,"कार्यक्रम, क्रमादेश"
कार्यक्रमाचे वेळापत्रक,कार्यक्रम-अनुसूची
प्रोग्रामिंग,"कार्यक्रमण, क्रमावेशन"
प्रगती,प्रगति
पुरोगामी,"प्रगतिशील, प्रगामी"
प्रतिबंधीत,निषिद्‌ध
प्रतिबंधित क्षेत्र,निषिद्‌ध क्षेत्र
मनाई,"निषेध, नशाबंदी, मद्‌यनिषेध"
निषिद्ध ऑर्डर,निषेधाज्ञा
प्रकल्प,परियोजना
प्रोजेक्शन,"प्रक्षेप, प्रक्षेपण"
प्रमुख,प्रमुख
वचन,"वचन, वचन देना"
शपथपत्र,"वचन-पत्र, रूक़्क़ा, प्रोनोट"
प्रचार,"पदोन्नत करना, प्रोन्नति करना, बढ़ावा देना"
प्रवर्तक,"प्रवर्तक, संप्रवर्तक"
जाहिरात,"पदोन्नति, तरक्की, प्रोन्नति, संवर्धन"
प्रोमेट,"तुरंत, शीघ्र"
प्रचार,"प्रख्यापित करना, लागू करना"
उच्चार,"सुनाना, निर्णय देना"
घोषणा,निर्णय सुनाना
पुरावा,"सबूत, प्रमाण, प्रूफ़"
पाठवण्याचा पुरावा,प्रेषण का प्रमाण
पुरावा वाचन,"प्रूफ शोधन, प्रूफ वाचन"
प्रसार,प्रचार करना
प्रसार,प्रचार
योग्य,"उचित, समुचित"
मालमत्ता,"संपत्‍ति, साज सामान"
प्रस्ताव,"प्रस्ताव, प्रस्थापना"
प्रस्ताव,"प्रस्ताव करना, प्रस्तावित करना"
प्रोपॉन्ड,प्रतिपादित करना
मालकी,"सांपत्‍तिक, मालिकाना, एकायत्‍त"
औपचारिकता,औचित्य
प्रो-रता,यथानुपात
प्रो-रता कोटा,यथानुपात कोटा
प्रोरोग,"सत्रावसान करना, स्थगित करना"
साधक आणि बाधक,"पक्ष-विपक्ष, आगा-पीछा"
CORCIBLE,अभिनिषिद्‌ध करना
खटला,अभियोजन
प्रॉस्पेक्टस,विवरण-पत्रिका
प्रोटेम्पोर अपॉईंटमेंट,अल्पकालीन नियुक्‍ति
प्रोटोकॉल,"नयाचार, प्रोटोकॉल, संदेशाचार"
सिद्ध करा,साबित करना
प्रदान केलेले,"बशर्ते, परंतु, प्रविहित"
भविष्य निर्वाह निधी,भविष्य निधि
तरतूद,"प्रावधान, व्यवस्था, उपबंध, शर्त"
तात्पुरते,"अनंतिम, अस्थायी"
तात्पुरती यादी,अनंतिम सूची
प्रोव्हिसो,परंतुक
निकटता,"निकटता, सामीप्य"
प्रॉक्सी,परोक्षी
सार्वजनिक,"सार्वजनिक, जन, पब्लिक, आम जनता, लोक, सरकारी"
प्रकाशन,प्रकाशन
सार्वजनिक कर्तव्य,सरकारी ड्यूटी
जनहित खटला,"जनाहित वाद, लोकहित वाद"
प्रसिद्धी,प्रचार
प्रकाशित,प्रकाशित करना
वक्तृत्व,"समयनिष्‍ठ, समय का पाबंद"
शिक्षा,"दंड, सज़ा"
खरेदी,"क्रय, ख़रीद, ख़रीदना, क्रय करना"
पूर्णपणे तात्पुरते,पूर्णत: अस्थायी
हेतू,प्रयोजन
पाठपुरावा,पीछे लगे रहना
उद्योगधंदा,"काम-काज, अनुसरण, खोज"
कार्यक्षेत्र,"क्षेत्र, कार्यक्षेत्र"
वर ठेवले,प्रस्तुत करना
पुट-अप स्लिप,पेश पर्ची
पात्रता,अर्हता
पात्र उमेदवार,"अर्हता-प्राप्त उम्मीदवार, योग्य उम्मीदवार"
पात्र,अर्हता प्राप्त करना
पात्रता परीक्षा,अर्हक परीक्षा
पात्रता चाचणी,अर्हक परीक्षा
गुणात्मक तंत्रे,गुणात्मक तकनीक
गुणवत्ता,"गुण, विशेषता, गुणता, कोटि, प्रकार"
गुणवत्ता नियंत्रण,गुणता नियंत्रण
प्रमाण,"मात्रा, परिमाण, राशि"
अलग ठेवणे रजा,संगरोध छुट्टी
तिमाही,"त्रैमासिक, तिमाही"
खंडणी,मंसूख करना
अर्ध,वत्
अर्ध-परिमाण,स्थायिवत्‍ता
क्वेरी,"पृच्छा, प्रश्‍न, प्रश्‍नचिह्‌न"
प्रश्न,प्रश्‍न
शंकास्पद,"शंकनीय, शंका योग्य, प्रश्‍न योग्य, सवालिया"
प्रश्न तास,प्रश्‍नकाल
प्रश्नावली,प्रश्‍नावली
सोडा,"छोड़ना, त्यागना"
कोरम,"कोरम, गणपूर्ति"
कोटा,कोटा
कोटेशन,"भाव, दर, दर सूची, कोटेशन, उद्‌धरण"
कोट,"उद्‍धृत करना, दर बताना"
शर्यत,"प्रजाति, दौड़, होड़"
वांशिक भेदभाव,प्रजाति भेदभाव
रॅक,रेक
छापा,"छापा, छापा मारना, धावा, धावा बोलना"
रेल्वे,"रेलमार्ग, रेलवे, रेल"
वाढवा,वेतन बढ़ोतरी
यादृच्छिक,"यादृच्छिक, अनियमित"
यादृच्छिक नमुना,यादृच्छिक प्रतिचयन
श्रेणी,"परास, परिसर, चांदमारी, रेंज"
श्रेणी,"ओहदा, श्रेणी, पंक्‍ति"
रँक आणि फाईल,जनसाधारण
रँकिंग,"श्रेणीक्रम, श्रेणीकरण"
वेगवान कृती शक्ती,द्रुत कार्रवाई बल (आर.ए.एफ)
दुर्मिळ,"दुर्लभ, विरल"
पुरळ,"उतावला, अंधाधुंध"
रेट करण्यायोग्य मूल्य,करयोग्य मूल्य
दर,"दर, रेट, गति, पौरकर"
दर करार,"दर संविदा, दर ठेका"
दर यादी,दर-सूची
मंजुरी,अनुसमर्थन
रेटिंग,"कोटि निर्धारण, दर निर्धारण, निर्धारण, निर्धार"
गुणोत्तर,अनुपात
रेशन,"राशन, रसद, भोजन-सामग्री"
तर्कसंगत,युक्‍तिसंगत
तर्कसंगतता,युक्‍तीकरण
रेशन भत्ता,राशन भत्‍ता
कच्चा माल,कच्चा माल
कच्चे उत्पादन,कच्चा उत्पाद
प्रतिक्रिया,प्रतिक्रिया
वाचन,"वाचन, पठन, पाठ्‌यांक"
समायोजित करा,पुन:समायोजित करना
तयार योजना,बनी-बनाई आयोजना
रेडी रीकॉनर,"द्रुत संगणक, रेडी रेकनर"
वास्तविक,"वास्तविक, असली, यथार्थ"
वास्तविक कमाई,"वास्तविक कमाई, वास्तविक उपार्जन"
रिअल इस्टेट,स्थावर संपदा
वास्तविकता,"यथार्थता, वास्तविकता, असलियत"
प्राप्ती,"वसूली, एहसास"
लक्षात घ्या,"वसूल करना, उगाहना, अनुभव करना, महसूस करना"
पुनर्बांधणी,पुनर्नियुक्‍ति
पुनर्बांधणी,पुनर्विनियोजन
कारण,"कारण, तर्क"
पुनर्मूल्यांकन,पुनर्निर्धारण
सूट,"छूट, घटौती"
आठवते,"प्रत्याह्वान, वापस मांगना, वापस बुलाना"
कमी करा,"पीछे हटना, कम होना"
पावती,"प्राप्‍ति, आवती, रसीद, आय"
पावती पुस्तक,रसीद बही
पावती आणि वितरण,प्राप्‍तियांऔर संवितरण
प्राप्त करा,"प्राप्‍त करना, लेना, अगवानी करना, स्वागत करना"
प्राप्तकर्ता,"पाने वाला, प्राप्‍तिकर्ता, रिसीवर, प्रापक"
अलीकडील,"नया, हाल ही का, अभिनव"
रिसेप्शन,"स्वागत, स्वागत-सत्कार, स्वागत समारोह, स्वागत पटल"
ग्रहणक्षम,"ग्रहणशील, सुग्राही"
सुट्टी,"विश्रांति, अवकाश"
प्राप्तकर्ता,"पानेवाला, प्राप्‍तिकर्ता"
परस्पर,"अन्योन्य, पारस्परिक, परस्पर"
परस्पर मागणी,पारस्परिक मांग
परतावा,आदान-प्रदान करना
परस्परसंवाद,"अन्योन्य़ता, पारस्परिता"
बेपर्वा,"लापरवाह, उतावला, अंधाधुंध"
गणना,"गिनना, संगणना करना"
नोंदणीयोग्य सेवा,संगणनीय सेवा
पुनर्प्राप्ती,"उद्‍धार, उद्‍धारण, भूमि-पुनरुद्‍धार"
ओळख,"मान्यता, पहचान, अभिज्ञान"
ओळखले,"मान्यताप्राप्‍त, मान्य, अभिज्ञात"
आठवते,स्मरण करना
शिफारस करा,"सिफारिश करना, संस्तुति करना"
शिफारस,"सिफारिश, संस्तुति"
शिफारस पत्र,"सिफारिशी पत्र, संस्तुति पत्र"
समेट,"समाधान करना, समाधान कराना, मेल-मिलाप करना, मेल-मिलाप कराना"
सलोखा,"समाधान, मेल-मिलाप, सुलह"
पुनर्विचार,पुनर्विचार
पुनर्रचना,पुनर्गठन
पुनर्रचना,पुनर्निर्माण
फाईलची पुनर्रचना,"मिसिल पुनर्रचना, फाइल पुनरर्चना"
विक्रम,"अभिलेख, रिकार्ड, कीर्तिमान, अभिलिखित करना, दर्ज करना"
रेकॉर्ड बुक,"अभिलेख पुस्तक, रिकॉर्ड पंजी"
सेवेची नोंद,"सेवा अभिलेख, सेवा रिकार्ड"
सहकार्य,"आश्रय, वसूली-अधिकार"
पुनर्प्राप्त,"वसूल करना, बरामद करना, स्वस्थ होना"
पुनर्प्राप्ती,"वसूली, बरामदगी, पुनः प्राप्ति, स्वास्थ्य-लाभ"
करमणूक,मनोविनोद
भरती,"भर्ती करना, रंगरूट"
भरती प्राधिकरण,"भर्तीप्राधिकारी, भर्ती प्राधिकरण"
भरती,भर्ती
भरती नियम,भर्तीनियम
दुरुस्ती,"परिशोधन, सुधारना"
आवर्ती,"आवर्ती, आवर्तक"
सोडवा,"छुड़ाना, मोचन, पुनः प्राप्त करना"
विमोचन,"मोचन, छुड़ाना"
पुनर्निर्देशित,पुन:प्रेषित
निराकरण करा,"निवारण, निवारण करना, दूर करना"
निवारण,निवारण
लाल-टॅपिझम,लालफीताशाही
कपात,"कमी, छूट"
निरर्थक,"व्यतिरिक्‍ति, अनावश्यक"
पुन्हा रोजगार,पुनर्नियोजन
पुन्हा प्रवेश,पुन: प्रवेश
संदर्भ,"देखना, संदर्भ देना, उल्लेख करना, के बारे में बताना, अभिनिर्देशित करना, विचारार्थ भेजना"
संदर्भ,"संदर्भ, हवाला, निर्देश"
रेफरल,"अभिनिर्देश, अभिनिर्देशन"
वेतन पुनर्स्थापना,वेतन का पुनर्नियतन
सुधारणा,"सुधार, सुधारना, सुधार करना"
पासून टाळा,"विरत रहना, न करना"
रीफ्रेशमेंट,"जलपान, अल्पाहार"
परतावा,"वापसी, प्रतिदाय, धन लौटाना"
परत करण्यायोग्य,"प्रतिदेय, लौटाने योग्य"
नकार,"इनकार, अस्वीकृति"
नकार द्या,"इनकार करना, अस्वीकार करना"
रजा नाकारली,अस्वीकृत छुट्टी
खंडन,खंडन
संदर्भ,"मानना, समझना, का ध्यान रखना, सम्मान करना, से संबंध रखना"
प्रदेश,प्रदेश
प्रादेशिक,"क्षेत्रीय, प्रादेशिक"
नोंदणी करा,"रजिस्टर, पंजी, पंजिका, पंजीयन करना, पंजीकृत करना"
नोंदणीकृत,"पंजीकृत, पंजीयित"
नोंदणीकृत कार्यालय,पंजीकृत कार्यालय
नोंदणी प्राधिकरण,"पंजीयन प्राधिकारी, पंजीयन प्राधिकरण"
नोंदणी शुल्क,पंजीयन शुल्क
नोंदणी पत्रक,"पंजीकरण फार्म, पंजीयन प्रपत्र"
नोंदणी,"रजिस्ट्री, पंजीयन कार्यालय"
खंत,"खेद, खेद प्रकट करना"
पुन्हा एकत्र येत आहे,पुनर्वर्गीकरण
नियमित,नियमित
नियमित केडर,नियमित संवर्ग
नियमित करणे,नियमितीकरण
नियमित सेवा,नियमित सेवा
नियम,विनियम
पुनर्वसन,"पुनर्वास, पुनःस्थापन"
तालीम,पूर्वाभ्यास
परतफेड,प्रतिपूर्ति करना
पुन्हा स्थापित करा,"बहाल करना, पुनः स्थापित करना"
पुनरुच्चार करा,"दोहराना, फिर कहना"
नाकारणे,अस्वीकार करना
नकार,"अस्वीकृति, अस्वीकार, अग्रहण"
पुन्हा जॉइंडर,प्रत्युत्‍तर
संबंध,संबंध
नातेवाईक,"संबंधी, नातेदार, सापेक्ष"
सापेक्ष मूल्यांकन,सापेक्ष मूल्यांकन
विश्रांती,"ढील, शिथिलता, विश्रांति, शिथिलीकरण, शिथिलन"
नियम विश्रांती,"नियम शिथिलन, नियमों में ढील"
सोडणे,"निर्मुक्‍ति, रिहाई, छुटकारा, निर्मोचन, लोकार्पण, दे देना, जारी करना"
प्रकाशन तारीख,"लोकार्पण तिथि, निर्मोचन तिथि"
संबंधित,"सुसंगत, संगत"
संबंधित कागदपत्रे,"संबंधित काग़ज़ात, सुंगत काग़ज़ात"
विश्वसनीय,"विश्‍वसनीय, भरोसेमंद"
मदत,"राहत, भार मोचक"
मदत आणि पुनर्वसन,सहायता और पुनर्वास
मदत यादी,"भारमोचक सूची, राहत सूची"
मदत कामे,राहत कार्य
आराम करा,भारमुक्‍त करना
रिलीव्हर,"एवज़ी, भार मोचक"
सोडणे,"त्याग, छोड़ना"
शुल्क सोडणे,कार्यभार-त्याग
स्थानांतरण,पुनः स्थानन
अनिच्छा,अनिच्छा
टिप्पणी,"अभ्युक्‍ति, टिप्पणी"
टीका स्तंभ,"अभ्युक्‍ति कॉलम, टिप्पणी कॉलम"
उपाययोजना,उपचारी कार्रवाई
उपचारात्मक उपाय,उपचारी उपाय
उपचारात्मक हस्तांतरण,"उपचारी स्थानांतरण, उपचारी अंतरण"
स्मरणपत्र,"अनुस्मारक, स्मरण-पत्र"
माफी,"परिहार, माफ़ी"
पाठवा,"प्रेषण करना, भेजना, माफ़ करना, छोड़ना"
पैसे,"प्रेषिती, पाने वाला"
पाठिंबा,"प्रेषण, भेजना, प्रेषित धन, भेजी गई रक़म"
दूरस्थ,"दूरस्थ, सुदूर, परोक्ष"
रिमोट कंट्रोल,सुदूर नियंत्रण
काढणे,"हटाया जाना, अपसारण"
मानधन,"पारिश्रमिक, मेहनताना"
प्रस्तुत करा,"देना, प्रस्तुतकरना, अर्पित करना, रूपांतर करना, अनुवाद करना, बनाना, प्रदर्शित करना"
नूतनीकरण,नवीकरण
मागणीचे नूतनीकरण,"मांग का नवीकरण, मांग दुहराना"
निर्विवाद,"त्याग करना, त्यागना, छोड़ देना"
नूतनीकरण,नवीयन
भाडे,"किराया, भाड़ा, लगान"
भाड्याने जागा,किराए पर लिया गया स्थान
पुन्हा उघडणे,पुनः आरंभ
पुनर्रचना,पुनर्गठन
पुनर्रचना,पुनरभिविन्यास
दुरुस्त करण्यायोग्य,मरम्मत-योग्य
स्वदेशी परत पाठविणे,"प्रत्यावर्तित करना, देश-प्रत्यावर्तन"
सेवांची परतीसाठी,सेवाओं का प्रत्यावर्तन
परतफेड,"चुकाना, ऋण शोधन करना, लौटाना, वापस करना"
परतफेड करण्यायोग्य,"शोध्य, प्रतिदेय"
रद्द करा,"निरसन, निरस्त करना"
ऑर्डर पुन्हा करा,पुनरादेश
पुनरावृत्ती काम,बारंबारी कार्य
पुनर्स्थित करा,प्रतिस्थापित करना
बदली,"प्रतिस्थापन, एवज़ी"
पुन्हा भरती,पुन:पूर्ति
अहवाल,"प्रतिवेदन, रिपोर्ट, रपट"
भांडार,"निधान, संग्रह"
प्रतिनिधित्व,"प्रतिनिधित्व, अभ्यावेदन"
प्रतिनिधी,प्रतिनिधि
फटकार,"फटकार, धिग्दंड"
पुनर्मुद्रण,पुनर्मुद्रण
प्रत्युत्तर,प्रतिशोध
पुनरुत्पादित,"प्रतिकृति तैयारकरना, पैदा करना, प्रजनन करना"
पुनरुत्पादन,जनन
प्रजासत्ताक दिवस,गणतंत्र दिवस
खंडन करा,निराकरण करना
Repugnant,विरूद्‌ध
पुन्हा खरेदी,"पुन:क्रय, वापस खरीद"
प्रतिष्ठा,"प्रसिद्‌धि, ख्याति"
आवश्यकता,अपेक्षा
आवश्यक,अपेक्षित
आवश्यक माहिती,"अपेक्षित सूचना, अपेक्षित जानकारी"
आवश्यकता,"अपेक्षित वस्तुएं, अपेक्षित गुण"
विनंती,"मांग, अधिग्रहण"
विनंती फॉर्म,मांग फ़ार्म
आवश्यक स्लिप,मांग-पर्ची
बचाव,"बचाव, उद्‌धार, छुड़ाना"
संशोधन कार्य,"अनुसंधान कार्य, शोध कार्य"
राग,"नाराजगी, अप्रसन्नता"
आरक्षण,"आरक्षण, विधारण"
आरक्षण फी,आरक्षण शुल्क
पोस्टचे आरक्षण,पदों का आरक्षण
राखीव,"आरक्षित, रिजर्व, आरक्षित करना, निर्णय सुरक्षित ऱखना"
