Hindi,Kannada
पत्थर,ಕಲ್ಲು
गीली हस्थ पथाई,ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
पट्टक कब्जा,ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್
गत्ता,ಒಣಹುಲ್ಲಿನ ಹಲಗೆ
सरिता,ಸ್ಟ್ರೀಮ್
प्रतिबल,ಒತ್ತಡ
पट्टी/स्ट्रैचर,ಸ್ಟ್ರೆಚರ್
पट्टी/स्ट्रैचर चाल,ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್
पट्टी रद्दा,ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್
स्ट्रिंग,ಸ್ಟ್ರಿಂಗ್
किंगरी रद्दा,ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್
संरचना गुणांक,ರಚನಾತ್ಮಕ ಅಂಶ
संरचना सूचक अंक,ರಚನೆ ಸೂಚ್ಯಂಕ
स्टुको,ಗಾರೆ
स्टड,ಸ್ಟಡ್
आधार पीठ,ಸ್ಟೈಲೋಬೇಟ್
अवमृदा,ಉಪ ಮಣ್ಣು
अधः रचना,ಉಪ ರಚನೆ
संकलन वक्र,ಸಂಕಲನ ಕರ್ವ್
सनमाइका,ಸೂರ್ಯ ಮೈಕಾ
अधिरचना/ऊपरी ढाँचा,ಸೂಪರ್ ರಚನೆ
सर्वेक्षक,ಸರ್ವೇಯರ್
S-मान,ಎಸ್-ಮೌಲ್ಯ
प्रठप्पा,ತೋರಣ
हंस ग्रीवा,ಸ್ವಾನ್ ಕುತ್ತಿಗೆ
मंडप,ಗುಡಾರ
मेज हस्त पथाई,ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
टैंकन,ಟ್ಯಾಂಕಿಂಗ್
टैम्पीटो,ಟೆಂಪಿಯೆಟ್ಟೊ
मृदुकरण,ಟೆಂಪರಿಂಗ್
टैमप्लेट,ಟೆಂಪ್ಲೇಟ್
आकार पट्ट,ಟೆಂಪ್ಲೇಟ್
टेपीडेरियम,ಟೆಪಿಡೇರಿಯಮ್
टैराकोटा,ಟೆರಾಕೋಟಾ
टैरारोसा,ಟೆರ್ರಾ ರೋಸಾ
टैराजो,ಟೆರಾಝೋ
चतुरभिकल्पना,ಟೆಟ್ರಾ ಶೈಲಿ
प्रभाव सीमा मान,ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ
कंठ,ಗಂಟಲು
धुर पत्थर,ಕಲ್ಲಿನ ಮೂಲಕ
ज्वारीय बेसिन,ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ
तान छड़,ಟೈ ಬಾರ್
बंधन धरन,ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ
तान दंड,ಕಟ್ಟಿದ ಸಲಾಕೆ
टिर्स,ಟಿರ್ಸ್
उपेक्ष्य त्रुटि,ಸಹಿಷ್ಣುತೆ
दाढ़ा,ಹಲ್ಲುಜ್ಜುವುದು
पृष्ठ मृदा या ऊपरी मृदा,ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು
कुल सरंध्रता,ಒಟ್ಟು ಸರಂಧ್ರತೆ
अलंकरण,ಟ್ರೇಸರಿ
ट्रेन प्रतिरोध,ರೈಲು ಪ್ರತಿರೋಧ
ट्रानसैप्ट,ಟ್ರಾನ್ಸೆಪ್ಟ್
संक्रमणीय मृदा,ಪರಿವರ್ತನೆಯ ಮಣ್ಣು
अनुप्रस्थिका,ಟ್ರಾನ್ಸಮ್
परिवाहित मृदा,ಸಾರಿಗೆ ಮಣ್ಣು
उप नदी,ಉಪನದಿ
गलियारा,ಟ್ರಿಫೊರಿಯಮ್
ट्रिगलिफ,ಟ್ರೈಗ್ಲಿಫ್
रुंड मृदा,ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು
विक्षुब्ध प्रवाह,ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು
टर्रेट,ತಿರುಗು ಗೋಪುರ
डाट की भराई,ಟೈಂಪರ್ ಸಂಖ್ಯೆ
अंतिम धारण क्षमता,ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ
अंतिम ph,ಅಂತಿಮ ಪಿಎಚ್
बेतरतीब बेरद्दा ढोंका चिनाई,ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು
बेतरतीब चौकोर रद्देदार ढोका चिनाई,ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
तहखाना,ಅಂಡರ್ಕ್ರಾಫ್ಟ್
अपूरित संरंध्रता,ತುಂಬದ ಸರಂಧ್ರತೆ
सम्प्रवाह,ಏಕರೂಪದ ಹರಿವು
एकल ढाँचे की तरह का पाड़,ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
अनउत्पादक कार्य,ಅನುತ್ಪಾದಕ ಕೆಲಸ
असंतृप्त मृदा,ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು
अधीर प्रवाह,ಅಸ್ಥಿರ ಹರಿವು
ऊपरी सुघट्यता सीमा,ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ
द्रोणी वाहिका,ಕಣಿವೆ ಗಟಾರ
चापछद,ವಾಲ್ಟ್
सायबान,ವೆಟೇರಿಯಮ್
संवाहन,ವಾತಾಯನ
रोशनदान,ವೆಂಟಿಲೇಟರ್
बरामदा,ವೆರಾಮದಾಹ್
ड्योढ़ी,ವೆಸ್ಟಿಬುಲ್
विला,ವಿಲ್ಲಾ
