Tamil,Telugu
விலை விலை,ఇష్యూ ధర
உருப்படி,అంశం
வேலை,ఉద్యోగం
வேலை விவரம்,ఉద్యోగ వివరణ
வேலை மதிப்பீடு,ఉద్యోగ మూల్యాంకనం
வேலை முடக்கம்,జాబ్ ఫ్రీజ్
வேலை வேட்டை,ఉద్యోగాన్వేషణ
வேலையில்லா,నిరుద్యోగి
வேலை சார்ந்த,ఉద్యోగ-ఆధారిత
வேலை சுழற்சி,ఉద్యోగ భ్రమణం
வேலை திருப்தி,ఉద్యోగ సంతృప్తి
வேலை பாதுகாப்பு,ఉద్యోగ భద్రత
வேலை விவரக்குறிப்பு,ఉద్యోగం స్పెసిఫికేషన్
வேலை ஆய்வு,ఉద్యోగ అధ్యయనం
வேலை வேலை,ఉద్యోగ పని
சேர,చేరండి
சேரும் தேதி,చేరిన తేది
சேரும் ஊதியம்,చెల్లింపులో చేరడం
இணைக்கும் காலம்,చేరడం కాలం
இணைக்கும் அறிக்கை,చేరడం నివేదిక
சேரும் நேரம்,చేరడం సమయం
கூட்டு,ఉమ్మడి
கூட்டு கணக்கு,ఉమ్మడి ఖాతా
கூட்டு பணியாளர்,ఉమ్మడి కేడర్
கூட்டுக் குழு,ఉమ్మడి కమిటీ
கூட்டு ஆலோசனைக் குழு,జాయింట్ కన్సల్టేటివ్ కమిటీ
கூட்டு குடும்பம்,ఉమ్మడి కుటుంబం
கூட்டாக,ఉమ్మడిగా
கூட்டாக மற்றும் பல,సంయుక్తంగా మరియు వంశపారంపర్యంగా
கூட்டு உரிமை,ఉమ్మడి యాజమాన్యం
கூட்டுப் பொறுப்பு,ఉమ్మడి బాధ్యత
கூட்டு முயற்சி,ఉమ్మడి వెంచర్
பத்திரிகை,జర్నల్
பத்திரிகையாளர்,జర్నలిస్ట్
தீர்ப்பு,తీర్పు
நீதித்துறை,జ్యుడిషియల్
நீதித்துறை காவல்,న్యాయ కస్టడీ
நீதித்துறை விசாரணை,న్యాయ విచారణ
நீதித்துறை அறிவிப்பு,న్యాయ నోటీసు
நீதித்துறை சக்தி,న్యాయ శక్తి
நீதித்துறை சேவை,న్యాయ సేవ
நீதித்துறை,న్యాయవ్యవస్థ
நியாயமான,న్యాయమైన
ஜூனியர் நிர்வாக தரம்,జూనియర్ అడ్మినిస్ట్రేటివ్ గ్రేడ్
ஜூனியர் கிளார்க்,జూనియర్ గుమస్తా
ஜூனியர் தரவரிசையில்,ర్యాంకులో జూనియర్
ஜூனியர்,జూనియారిటీ
ஜூனியர் மிகவும்,జూనియర్ చాలా
ஜூனியர் அளவு,జూనియర్ స్కేల్
அதிகார வரம்பு,అధికార పరిధి
ஜஸ்ட்,కేవలం
நீதி,న్యాయం
நியாயமான,న్యాయమైన
நியாயப்படுத்துங்கள்,న్యాయంచేయటానికి
விசை,కీ
முக்கிய முகவரி,కీనోట్ చిరునామా
மீண்டும் உதைக்க,తిరిగి కిక్ చేయండి
கின்,బంధువు
உற்றார் உறவினர்,కిత్ మరియు బంధువు
எப்படி தெரியும்,తెలుసుకోవడం
அறிவு,పరిజ్ఞానం
தொழிலாளர்,శ్రమ
தொழிலாளர் கட்டணங்கள்,కార్మిక ఛార్జీలు
தொழிலாளர் ஒப்பந்தம்,కార్మిక ఒప్పందం
தொழிலாளர் நீதிமன்றம்,లేబర్ కోర్ట్
தொழிலாளர் தகராறு,కార్మిక వివాదం
தொழிலாளர் சக்தி,కార్మిక శక్తి
தொழிலாளர் சட்டங்கள்,కార్మిక చట్టాలు
தொழிலாளர் அறை,లేబర్ రూమ్
தொழிலாளர் சங்கம்,లేబర్ యూనియన్
தொழிலாளர் நலன்,కార్మిక సంక్షేమం
நிலம் மீறல்,ల్యాండ్ అక్విజిషన్
நில அடையாளம்,ల్యాండ్ మార్క్
நில பதிவுகள்,భూమి రికార్డులు
நில சீர்திருத்தங்கள்,భూ సంస్కరణలు
நில வருவாய்,భూమి ఆదాయం
நில தீர்வு,భూమి పరిష్కారం
நில பதவிக்காலத்தில்,స్థల కౌలు సమయం
நில பயன்பாட்டு சான்றிதழ்,భూ వినియోగ ధృవీకరణ పత్రం
லாப்சே,లోపం
பெரிய அளவிலான,పెద్ద ఎత్తున
கடைசி தேதி,చివరి తేదీ
நீடிக்கும்,శాశ్వత
கடைசியாக,చివరగా
கடைசி கட்டணம்,చివరి చెల్లింపు
தாமதமாக,ఆలస్యం
தாமதமாக வருகை அறிக்கை,ఆలస్యంగా హాజరు ప్రకటన
தாமதமான கடமை,లేట్ డ్యూటీ
தாமதமாக பணம் செலுத்துதல்,ఆలస్యంగా చెల్లింపు
சமீபத்திய,తాజాది
பாராட்டத்தக்கது,ప్రశంసనీయం
ஏவுதல்,ప్రయోగం
சட்டம்,చట్టం
சட்டம் மற்றும் ஒழுங்கு,చట్టం మరియు క్రమం
சட்டத்தை உடைப்பவர்,లా బ్రేకర్
சட்ட நீதிமன்றம் (= நீதிமன்றம்),లా కోర్ట్ (= న్యాయ న్యాయస్థానం)
வழக்கு,దావా
வழக்கறிஞர்,న్యాయవాది
பணிநீக்கம்,తీసివేయు
தளவமைப்பு,లేఅవుట్
தலைவர்,నాయకుడు
தலைமைத்துவ தரம்,నాయకత్వ నాణ్యత
துண்டுப்பிரசுரம்,కరపత్రం
கசிவு,లీక్
பாய்ச்சல் ஆண்டு,లీపు సంవత్సరం
கற்றல்,నేర్చుకోవడం
குத்தகை,లీజు
குத்தகைக்கு விடப்பட்ட தங்குமிடம்,లీజుకు తీసుకున్న వసతి
குத்தகைதாரர்,లీజుహోల్డ్
குத்தகைதாரர்,లీజుహోల్డర్
குத்தகை,లీజింగ్
விடுப்பு,వదిలి
விடுப்பு என்காஷ்மென்ட்,ఎన్‌క్యాష్‌మెంట్ వదిలివేయండి
சம்பளம் விடுங்கள்,జీతం వదిలేయండి
காலியிடத்தை விட்டு விடுங்கள்,ఖాళీని వదిలివేయండి
ஊதியம் இல்லாமல் விடுங்கள்,చెల్లింపు లేకుండా వదిలివేయండి
ஊதியத்துடன் விடுங்கள்,పేతో వదిలివేయండి
சொற்பொழிவு அரங்கம்,లెక్చర్ హాల్
பேரேடு,లెడ్జర్
லெட்ஜர் சமநிலை,లెడ్జర్ సంతులనం
மரபு,లెగసీ
சட்ட,చట్టపరమైన
சட்டபூர்வமான தன்மை,చట్టబద్ధత
சட்டப்பூர்வமாக்கல்,చట్టబద్ధత
சட்டப்பூர்வமாக,చట్టబద్ధంగా
சட்ட நடைமுறை,చట్టపరమైన అభ్యాసం
சட்டபூர்வமானவர்,లెగటీ
தெளிவான,స్పష్టంగా
சட்டமன்றம்,శాసనసభ
சட்டமன்ற வணிகம்,శాసనసభ వ్యాపారం
சட்டமன்றம்,శాసనసభ
சட்டபூர்வமான தன்மையை,చట్టబద్ధత
முறையான,చట్టబద్ధమైనది
ஓய்வு,విశ్రాంతి
மெத்தனம்,సానుకూలత
குத்தகைதாரர்,అద్దెదారు
கடிதம்,లేఖ
கடிதம் திண்டு,లెటర్ ప్యాడ్
வசூல் செய்தல்,లెవీ
பொறுப்பு,బాధ్యత
பொறுப்புடையோர்,బాధ్యత
தொடர்பு,అనుసంధానం
நூலகம்,గ్రంధాలయం
உரிமம்,లైసెన్స్
உரிமம் வைத்திருப்பவர்,లైసెన్స్ హోల్డర్
உரிமம்,లైసెన్స్
உரிமதாரர்,లైసెన్సు
உரிமை,లియన్
வாழ்க்கை சான்றிதழ்,జీవిత ధృవీకరణ పత్రం
அளவு,పరిమితి
வரம்பு,పరిమితి
வரையறுக்கப்பட்ட,పరిమితం
வரையறுக்கப்பட்ட கவலை,పరిమిత ఆందోళన
வரையறுக்கப்பட்ட பொறுப்பு,పరిమిత బాధ్యత
வரையறுக்கப்பட்ட டெண்டர்,పరిమిత టెండర్
இணைப்பு,లింక్
இணைக்கப்பட்ட,లింక్ చేయబడింది
இணைக்கப்பட்ட கோப்பு,లింక్డ్ ఫైల్
இணைப்பு மொழி,లింక్ భాష
கலைக்கப்பட்ட சேதங்கள்,లిక్విడేటెడ్ నష్టాలు
கலைப்பு,లిక్విడేషన్
Limeator,లిక్విడేటర్
பட்டியல்,జాబితా
வணிக பட்டியல்,వ్యాపార జాబితా
கல்வியறிவு,అక్షరాస్యులు
வழக்குரைஞர்,వ్యాజ్యం
வழக்கு,వ్యాజ్యం
விநியோக கொடுப்பனவு,లివరీ భత్యం
கால்நடைகள்,పశువులు
வாழ்க்கைத்தரம்,జీవన ప్రమాణం
வாழ்க்கை ஊதியம்,జీవన వేతనం
ஏற்றுகிறது,లోడ్
கடன்,ఋణం
கடன் வழங்குபவர்,రుణగ్రహీత
கடன் துறை,రుణాల విభాగం
லாபி,లాబీ
பரப்புரை,లాబీయింగ్
காலகட்டத்தில் பூட்டு,వ్యవధిలో లాక్ చేయండి
பூட்டவும்,లాక్ అవుట్
லோகஸ் ஸ்டாண்டி,లోకస్ స్టాండి
லாட்ஜிங்,బస
பதிவு புத்தகம்,లాగ్ బుక్
தர்க்கம்,లాజిక్
லோகோ,లోగో
தொலை துார அழைப்பு,సుదూర కాల్
நீண்ட கை,పొడవాటి చేతి
நிறைய,చాలా
கீழ்,తక్కువ
குறைந்த விகிதம்,అత్యల్ప రేటు
குறைந்த தரம்,తక్కువ శ్రేణి
விசுவாசமான,లాయల్
மொத்த தொகை,మొత్తం మొత్తం
லம்ப்சம் மானியம்,లంప్సమ్ గ్రాంట్
இயந்திரங்கள்,యంత్రాలు
அரசாங்கத்தின் இயந்திரங்கள்,ప్రభుత్వ యంత్రాలు
பத்திரிகை,పత్రిక
அஞ்சல் பட்டியலில்,మెయిలింగ్ జాబితా
பராமரிக்கவும்,నిర్వహించండి
பராமரிப்பு,నిర్వహణ
பெரிய,ప్రధాన
பெரும்பான்மை,మెజారిటీ
பெரிய படைப்புகள்,ప్రధాన రచనలు
ஒப்பனை,మేకప్
தவறான சரிசெய்தல்,దుర్వినియోగం
தவறான செயலாக்கம்,అనారోగ్యం
மலாஃபைட்,మాలాఫైడ్
தீங்கு,దుర్మార్గం
முறைகேடு,దుర్వినియోగం
துன்புறுத்தல்,దుర్వినియోగం
மேலாண்மை,నిర్వహణ
மேலாளர்,నిర్వాహకుడు
ஆணை,ఆదేశం
கட்டாயமாகும்,తప్పనిసరి
மாண்டேன்கள்,మండేలు
மனித நேரங்கள்,పనిగంటలు
அறிக்கை,మానిఫెస్టో
கையாளுதல்,తారుమారు
சூழ்ச்சி,యుక్తి
மனிதவளம்,మానవశక్తి
மனிதனுக்கு மனிதனுக்கு தரவரிசை,మ్యాన్-టు-మ్యాన్ ర్యాంకింగ్
கையேடு,మాన్యువల్
கைமுறையான உழைப்பு,మాన్యువల్ లేబర్
உற்பத்தி,తయారీ
உற்பத்தியாளர்,తయారీదారు
கையெழுத்துப் பிரதி,మాన్యుస్క్రిప్ట్
வரைபடம்,మ్యాప్
விளிம்பு,మార్జిన్
ஓரளவு,ఉపాంత
திருமண நிலை,వైవాహిక స్థితి
சந்தைப்படுத்தல்,మార్కెటింగ్
சந்தைப்படுத்தல் பொருளாதாரம்,మార్కెటింగ్ ఎకానమీ
குறி,మార్క్
மதிப்பீட்டு தாள்,గణాంకాల పట్టి
பெற்ற மதிப்பெண்கள்,వచ్చిన మార్కులు
நிறை,మాస్
வெகுஜன தொடர்பு,సామూహిక కమ్యూనికేషన్
வெகுஜன நுகர்வு,సామూహిక వినియోగం
வெகுஜன நோய்த்தடுப்பு,సామూహిక రోగనిరోధకత
வெகுஜன ஊடகம்,మాస్ మీడియా
பெரும் உற்பத்தி,భారీ ఉత్పత్తి
முதன்மை கோப்பு,మాస్టర్ ఫైల్
விழாக்களின் மாஸ்டர்,వేడుకల మాస్టర్
முதன்மை திட்டம்,మాస్టర్ ప్లాన్
பொருந்தும் மானியம்,మ్యాచింగ్ గ్రాంట్
பொருள்,పదార్థం
மகப்பேறு,ప్రసూతి
மகப்பேறு விடுப்பு,ప్రసూతి సెలవు
மெட்ரிகுலேட்,మెట్రిక్యులేట్
திருமண,మ్యాట్రిమోనియల్
முதிர்ந்த,పరిపక్వత
முதிர்ச்சி நாள்,పరిపక్వత తేదీ
அதிகபட்சம்,గరిష్టంగా
பொருள்,అంటే
அளவீடு,కొలత
அளவீட்டு,కొలత
நடவடிக்கைகள்,కొలమానాలను
பொறிமுறையாளர்,మెకానిక్
இயந்திர,యాంత్రిక
பொறிமுறைகள்,విధానం
ஊடகங்கள்,మీడియా
மத்தியஸ்தம்,మధ్యవర్తిత్వం
மருத்துவ,మెడికల్
மருத்துவ நன்மை,వైద్య ప్రయోజనం
மருத்துவத்தேர்வு,వైద్య పరీక్ష
மருத்துவ-சட்ட,మెడికో-లీగల్
நடுத்தர,మధ్యస్థం
கேமராவில் சந்திப்பு,కెమెరాలో సమావేశం
உறுப்பினர்,సభ్యుడు
மெமோ,మెమో
நினைவகம்,స్మారక చిహ్నం
மன திறன்,మానసిక సామర్థ్యం
பட்டியல்,మెను
இணைப்பு,విలీనం
தகுதி,మెరిట్
தகுதி பட்டியல்,మెరిట్ జాబితా
சிறப்பான,మెరిటోరియస్
தகுதி,యోగ్యత
தகுதி உதவித்தொகை,మెరిట్ స్కాలర్‌షిప్
செய்தி,సందేశం
முறை,విధానం
முறை,పద్దతి
பெருநகர பகுதி,మెట్రోపాలిటన్ ప్రాంతం
நடுத்தர வருமான குழு,మధ్య ఆదాయ సమూహం
இடைத்தரகர்,మిడిల్మాన్
மருத்துவச்சி,మిడ్‌వైఫరీ
குடியேறியவர்,వలస
மைலேஜ்,మైలేజ్
போர்க்குணம்,మిలిటెన్సీ
மில்லினியம்,మిలీనియం
மினியேச்சர்,సూక్ష్మ
குறைந்தபட்சம்,కనిష్ట
சுரங்க,గనుల తవ్వకం
மந்திரி,మంత్రి
அமைச்சகம்,మంత్రిత్వ శాఖ
மைனர்,మైనర్
சிறுபான்மை,మైనారిటీ
சிறிய படைப்புகள்,చిన్న పనులు
நிமிடங்கள்,నిమిషాలు
முறைகேடு,దుర్వినియోగం
தவறான நடத்தை,దుర్వినియోగం
நீதியின் கருச்சிதைவு,న్యాయం యొక్క గర్భస్రావం
இதர,ఇతరాలు
குறும்பு,అల్లరి
தவறான வகைப்படுத்தல்,మిస్‌క్లాసిఫికేషన్
தவறான நடத்தை,దుష్ప్రవర్తన
தவறாக,తప్పుదారి పట్టించేది
தவறான நிர்வாகம்,దుర్వినియోగం
தவறாக சித்தரித்தல்,తప్పుగా పేర్కొనడం
உண்மைகளை தவறாகப் பேசுதல்,వాస్తవాలను తప్పుగా గుర్తించడం
தவறான புரிதல்,అపార్థం
தவறாகப் பயன்படுத்துங்கள்,దుర్వినియోగం
கலப்பு பொருளாதாரம்,మిశ్రమ ఆర్థిక వ్యవస్థ
கும்பல்,మాబ్
கைபேசி,మొబైల్
இயக்கம்,మొబిలిటీ
பயன்முறை,మోడ్
மாதிரி,మోడల్
மதிப்பீட்டாளர்,మోడరేటర్
மாற்றம்,మార్పు
மோடஸ் ஓபராண்டி,కార్యనిర్వహణ పద్ధతి
நாணய மானியம்,ద్రవ్య మంజూరు
பணம்,డబ్బు
கண்காணிக்கவும்,మానిటర్
ஒற்றுமை,ఏకస్వామ్యం
மோனோகிராம்,మోనోగ్రామ్
ஏகபோகம்,గుత్తాధిపత్యం
சலிப்பூட்டும்,మోనోటోనీ
மாதாந்திர சுற்றுப்பயண நாட்குறிப்பு,నెలవారీ టూర్ డైరీ
மாதம் முதல் மாதம்,నెల నుండి నెల
தார்மீக,నైతికత
மன உறுதியை,ధైర్యం
தார்மீக கொந்தளிப்பு,నైతిక టర్పిట్యూడ్
தடை,తాత్కాలిక నిషేధం
இறப்பு,మరణాలు
அடமானம்,తాకట్టు
மிகவும் ரகசியமானது,చాలా రహస్య
தாய் மொழி,మాతృ భాష
இயக்கம்,కదలిక
இயக்க ஆய்வு,చలన అధ్యయనం
முயற்சி,ప్రేరణ
நோக்கம்,ఉద్దేశ్యం
குறிக்கோள்,నినాదం
ஊதுகுழலாக,మౌత్‌పీస్
நகரக்கூடிய,కదిలే
நகர்வு,కదలిక
இயக்கம்,ఉద్యమం
பலதரப்பட்ட,బహుళ
பல்நோக்கு,బహుళార్ధసాధక
நகராட்சி வரி,మునిసిపల్ పన్ను
அருங்காட்சியகம்,మ్యూజియం
மஸ்டர் ரோல்,మస్టర్ రోల్
பிறழ்வு,మ్యుటేషన్
முட்டடிஸ் முட்டாண்டிஸ்,ముటాటిస్ ముటాండిస్
பரஸ்பர புரிதல்,పరస్పర అవగాహన
பெயா் அட்டை,పేరును చూపించే కార్డు
போதைப்பொருள்,మాదకద్రవ్య
விவரிப்பு மதிப்பீடு,కథనం మదింపు
கதை,కథకుడు
தேசம்,దేశం
தேசிய,జాతీయ
தேசியவாதம்,జాతీయవాదం
தேசியம்,జాతీయత
தேசியமயமாக்கல்,జాతీయం
தேசிய மொழி,జాతీయ భాష
தேசிய சேமிப்பு சான்றிதழ்,నేషనల్ సేవింగ్స్ సర్టిఫికేట్
பூர்வீகம்,స్థానిక
இயற்கை,సహజ
இயற்கைமயமாக்கல்,నాచురలైజేషన్
கடற்படை படை,నావికా శక్తి
செல்லக்கூடியது,నావిగేబుల్
வழிசெலுத்தல்,నావిగేషన్
நெய்ஸ்,Nayes
தேவையான நடவடிக்கை,అవసరమైన చర్య
தேவை,అవసరం
எதிர்மறை,ప్రతికూల
புறக்கணிப்பு,నిర్లక్ష్యం
அலட்சியம்,నిర్లక్ష్యం
மிகக் குறைவு,అతితక్కువ
பேச்சுவார்த்தை,చర్చల చర్చ
பேச்சுவார்த்தைக்குட்பட்ட கருவி,చర్చించదగిన పరికరం
பேச்சுவார்த்தை,చర్చలు
பேச்சுவார்த்தையாளர்,సంధానకర్త
நேபடிசம்,నేపాటిజం
நிகர,నెట్
நிகர முதலீடு,నికర పెట్టుబడి
நடுநிலை,తటస్థ
செய்தி,వార్తలు
செய்திமடல்,వార్తాలేఖ
செய்தித்தாள்,వార్తాపత్రిక
செய்தி வாசிப்பாளர்,న్యూస్ రీడర్
உறவினருக்கு அடுத்தது,బంధువు తదుపరి
இரவு கடமை,నైట్ డ్యూటీ
இல்லை அறிக்கை,నిల్ రిపోర్ట్
அனுமதி இல்லை,ప్రవేశం లేదు
கோரிக்கை சான்றிதழ் இல்லை (= நிலுவைத் தொகை சான்றிதழ் இல்லை),డిమాండ్ సర్టిఫికేట్ లేదు (= బకాయి సర్టిఫికేట్ లేదు)
பெயரிடல்,నామకరణం
பெயரளவு செலவு,నామమాత్రపు ఖర్చు
பெயரளவு மதிப்பு (= முக மதிப்பு),నామమాత్రపు విలువ (= ముఖ విలువ)
பரிந்துரைக்கவும்,నామినేట్
நியமனம்,నామినేషన్
பரிந்துரைக்கப்பட்டவர்,నామినీ
வயது அல்ல,నాన్-ఏజ్
முரண்பாடு அல்லாதது,నాన్-కాంట్రిబ్యూటరీ
அத்தியாவசியமற்ற,అనవసరమైనది
கேசெட் அல்லாத,గెజిటెడ్ కానిది
வட்டி அல்லாத தாங்கி,వడ్డీ లేని బేరింగ్
நீதித்துறை அல்ல,న్యాయ-కాని
மந்திரி அல்லாத,నాన్-మిస్టీరియల్
பேச்சுவார்த்தைக்குட்பட்டது,చర్చించలేనిది
உத்தியோகபூர்வமற்ற,నాన్-ఆఫీషియల్
கட்டணம் செலுத்தாமை,"ఎగవేత, చెల్లింపులో వైఫల్యం"
பணம் செலுத்தாத சான்றிதழ்,పేమెంట్ కాని సర్టిఫికేట్
நடைமுறைப்படுத்தாத கொடுப்பனவு,ప్రాక్టీస్ కాని భత్యం
மீண்டும் நிகழாத செலவு,పునరావృతం కాని వ్యయం
திருப்பிச் செலுத்த முடியாதது,తిరిగి ఇవ్వబడదు
சட்டமல்லாதவர்,నాన్-స్టాట్యూటరీ
வரி விதிக்கப்படாத வருமானம்,టాక్సబుల్ కాని ఆదాయం
தொழில்நுட்பமற்ற இடுகை,నాన్-టెక్నికల్ పోస్ట్
பாரம்பரியமற்ற,సాంప్రదాయేతర
சொல்லாத தொடர்பு,అశాబ్దిక కమ్యూనికేషన్
ஆட்சேபனை சான்றிதழ் இல்லை,అభ్యంతర ధృవీకరణ పత్రం లేదు
"லாபம் இல்லை, இழப்பு இல்லை","లాభం లేదు, నష్టం లేదు"
விதிமுறை,ప్రమాణం
சாதாரண,సాధారణ
புகை பிடிக்காதீர்,పొగ త్రాగరాదు
குறிப்பிடத்தக்க,గుర్తించదగినది
பொருந்தாது (N.A.),వర్తించదు (N.A.)
கிடைக்கவில்லை (N.A.),అందుబాటులో లేదు (N.A.)
குறிப்பு,గమనిక
அறிவிப்பு,నోటీసు
கவனிக்கத்தக்கது,గుర్తించదగినది
அறிவிப்பு,నోటిఫికేషన్
அறிவிக்கப்பட்ட பகுதி,నోటిఫైడ్ ప్రాంతం
குறிப்பிடுதல் மற்றும் வரைவு,గమనించడం మరియు ముసాయిదా
கற்பனையான ஊதியம்,నోషనల్ పే
பேச்சுவார்த்தைக்குட்பட்டது அல்ல,బేరానికి వీలులేని
பேச்சுவார்த்தைக்குட்பட்ட கருவி அல்ல,చర్చించదగిన పరికరం కాదు
கரு,న్యూక్లియస్
ஏதுமில்லை,శూన్య
பூஜ்ய மற்றும் வெற்றிட,శూన్య మరియు శూన్యత
எண்,సంఖ్య
எண்,నంబరింగ్
எண்,సంఖ్య
சத்தியம்,ప్రమాణస్వీకారం
உறுதிமொழி,విధేయత ప్రమాణం
அலுவலக சத்தியம்,కార్యాలయ ప్రమాణం
கீழ்ப்படிதல்,విధేయత
இரங்கல்,సంస్మరణ
பொருள்,వస్తువు
ஆட்சேபனை,అభ్యంతరం
குறிக்கோள்,లక్ష్యం
பொருள்கள் மற்றும் காரணங்கள்,వస్తువులు మరియు కారణాలు
கடமை,విధిగా
ஆபாசமான,అశ్లీల
ஆபாச சைகை,అశ్లీల సంజ్ఞ
பார்வையாளர்,పరిశీలకుడు
வழக்கற்றுப் போய்விட்டது,వాడుకలో లేదు
தடை,అడ్డంకి
வெளிப்படையானது,స్పష్టంగా
அவ்வப்போது,అప్పుడప్పుడు
ஆக்கிரமிப்பு,ఆక్యుపెన్సీ
குடியிருப்பாளர்,యజమాని
தொழில்,వృత్తి
ஆக்கிரமிக்க,ఆక్రమించు
ஆக்ட்ரோய் கடமை,ఆక్ట్రోయి డ్యూటీ
விடுமுறை நாள்,సెలవు
கடமை,ఆఫ్ డ్యూటీ
தாக்குதல்,ప్రమాదకరం
சலுகை,ఆఫర్
நியமனம் வழங்குதல்,నియామకం ఆఫర్
அலுவலகம்,కార్యాలయం
லாப அலுவலகம்,లాభం యొక్క కార్యాలయం
அதிகாரி,అధికారిక
அதிகாரப்பூர்வ,అధికారికత
அதிகாரப்பூர்வ கடமை,అధికారిక విధి
அதிகாரப்பூர்வமானது,అధికారిక సభ్యులు
உத்தியோகபூர்வ மொழி,అధికారిక భాష
அதிகாரப்பூர்வமாக,అధికారికంగా
அதிகாரப்பூர்வ அறிக்கை,అధికారిక నివేదిక
அதிகாரப்பூர்வ பதிப்பு,అధికారిక వెర్షన్
அலுவலர்,ఆఫీషియేటింగ్
பதிவிலிருந்து,మనలో మనమాట
சரி (ஓ.கே.),సరే (O.K.)
ஒம்புட்ஸ்மேன்,అంబుడ్స్‌మన్
கணக்கு மானியம்,ఖాతా మంజూరులో
தேவைக்கேற்ப,కోరిక మేరకు
கடமையில்,విధి నిర్వహణలో
ஒரு பக்க,ఏక పక్షంగా
நிகழ்நிலை,లైన్‌లో
சிறப்பு கடமை,ఆన్-స్పెషల్ డ్యూటీ
வேலை பயிற்சியில்,ఉద్యోగ శిక్షణ లో
பொறுப்பு,ఓనస్
திறந்த நாள்,ఓపెన్ డే
திறந்த அமைப்பு,ఓపెన్ సిస్టమ్
திறப்பு,తెరవడం
ஆரம்ப இருப்பு,ప్రారంభ నిల్వ
தொடக்க நேரம்,తెరచు వేళలు
திறந்த கற்றல்,ఓపెన్ లెర్నింగ్
திறந்த கடிதம்,ఓపెన్ లెటర్
திறந்த பல்கலைக்கழகம்,ఓపెన్ యూనివర్శిటీ
இயக்க செலவு,నిర్వహణ ఖర్చు
இயக்க ஊழியர்கள்,ఆపరేటింగ్ సిబ్బంది
செயல்பாடு,ఆపరేషన్
செயல்படும்,ఆపరేటివ్
கருத்து,అభిప్రాయం
எதிர்ப்பு,వ్యతిరేకత
விருப்பம்,ఎంపిక
வாய்வழி,నోటి
ஒழுங்கு,ఆర్డర్
ஆர்டர் காசோலை,ఆర్డర్ చెక్
முன்பதிவு வரிசை,రిజర్వేషన్ క్రమం
கட்டளை,నిర్ణయం
அமைப்பு,సంస్థ
ஸ்தாபன வரைபடம்,వ్యవశ్థాపక పట్టిక
அமைப்பாளர்,నిర్వాహకుడు
நோக்குநிலை,ఆధారిత
அசல்,అసలైన
அசல் துறை,అసలు విభాగం
அசல் விற்பனை பத்திரம்,ఒరిజినల్ సేల్ డీడ్
வெளிப்படையான உரிமையாளர்,అనియంత్రిత యజమాని
தீவிர நோய்ப் பரவல்,అకస్మాత్తుగా వ్యాపించడం
ஆடை கொடுப்பனவு,దుస్తులను భత్యం
வெளிச்செல்லும் உறுப்பினர்,అవుట్గోయింగ్ సభ్యుడు
வெளிச்செல்லும் கோப்பு,అవుట్గోయింగ్ ఫైల్
செலவு,వ్యయం
கடையின்,అవుట్లెట్
அவுட்லைன்,రూపురేఖలు
அவுட்லுக்,Lo ట్లుక్
நீதிமன்றத்திற்கு வெளியே,కోర్టు నుండి
கடந்த காலத்திற்கு வெளியே,కాలాంతరం చెందింది
ஒழுங்கற்ற,పనిచేయటంలేదు
அச்சிடப்படாதது,ముద్రణ నుండి
திருப்பத்திற்கு வெளியே,మలుపు తిరిగింది
திருப்பமான ஒதுக்கீட்டிற்கு வெளியே,మలుపు కేటాయింపు
புறக்காவல்,అవుట్‌పోస్ట్
வெளியீடு,అవుట్పుట్
வெளிப்படையான கொள்முதல்,పూర్తిగా కొనుగోలు
அவுட்சோர்ஸ்,Our ట్‌సోర్స్
நிலுவையில் உள்ளது,అసాధారణ
வயதுக்கு மேற்பட்டவர்கள்,వయస్సు కంటే ఎక్కువ
ஒட்டுமொத்த,మొత్తం
ஒட்டுமொத்த பற்றாக்குறை,మొత్తం లోటు
பில்லிங் மீது,ఓవర్ బిల్లింగ్
அதிக கட்டணம்,అధిక ఛార్జ్
தாமதமானது,మీరిన
மிகைப்படுத்திய,అతిగా అంచనా
மேல்நிலை கட்டணம்,ఓవర్ హెడ్ ఛార్జ్
ஒன்றுடன் ஒன்று,అతివ్యాప్తి
முன்னுரிமையை மீறுகிறது,ప్రాధాన్యతను అధిగమించడం
ஓவர்-ரூல்,ఓవర్-రూల్
மேற்பார்வை,పర్యవేక్షణ
கூடுதல் நேர ஊதியம்,ఓవర్ టైం పే
அதிக மதிப்பீட்டு,ఓవర్‌వాల్యుయేషన్
உரிமை,యాజమాన్యం
தொகுப்பு,ప్యాకేజీ
தொகுப்பு ஒப்பந்தம்,ప్యాకేజీ ఒప్పందం
பொதி மற்றும் குறித்தல்,ప్యాకింగ్ మరియు మార్కింగ్
பொதி பட்டியல்,ప్యాకింగ్ జాబితా
ஒப்பந்தம்,ఒప్పందం
பணம்,చెల్లించిన
மூலதனம் செலுத்தப்பட்டது,చెల్లింపుల మూలధనం
துண்டுப்பிரசுரம்,కరపత్రం
பேனல்,ప్యానెల్
காகிதம்,కాగితం
பாரா,పారా
பாரமவுண்ட்,పారామౌంట్
பெற்றோர்,తల్లిదండ్రులు
பெற்றோர்,తల్లిదండ్రుల
பெற்றோர் அலுவலகம்,మాతృ కార్యాలయం
சமமான சிறப்பானது,అత్యద్బుతము
பரி பாசு,పారి పాసు
சமநிலை,పారిటీ
பாராளுமன்றம்,పార్లమెంటు
