Marathi,Bengali
हेरोइन,হেরোইন
नागीण सिम्प्लेक्स विषाणू,হারপিস সিমপ্লেক্স ভাইরাস
नागीण विषाणू,হার্পিস ভাইরাস
हेस्परिडियम,হেস্পেরিডিয়াম
हेटरोलेले,হেটেরোলেল
हेटरोक्रोमॅटिन,হিটারোক্রোম্যাটিন
हेटरोसिस्ट,হেটেরোসাইস্ট
हेटरोडोंट,হেটেরোডন্ট
विषम,ভিন্ন ভিন্ন
विषम,ভিন্ন ভিন্ন
हेटरोमेरे,হেটেরোমেরা
विषम,ভিন্ন ভিন্ন
हेटरोफायली,হেটেরোফিলি
हेटेरोपेन्युस्टिस,হিটারোপনাস্টিস
हेटरोसिस,হিটারোসিস
हेटरोथॅलिक,হেটেরোথালিক
हेटरोट्रोफ,হিটারোট্রফ
हेटरोट्रोफ,হিটারোট্রফ
हेटरोट्रॉफिक बॅक्टेरिया,হিটারোট্রফিক ব্যাকটিরিয়া
हेटरोट्रोफिक पोषण,হিটারোট্রফিক পুষ্টি
हेटरोट्रोफी,হিটারোট্রফি
हेटरोट्रोफी,হিটারোট্রফি
हेटरोझीगोटे,হেটেরোজাইগোট
हेटरोझिगस उंच,হিটারোজাইগাস লম্বা
हेटरोझिगस,হিটারোজাইগাস
षटकोनी चेहरा,ষড়ভুজ ফ্যাসিট
हेक्साप्लोइड,হেক্সাপ্লয়েড
हेक्सोकिनेज,হেক্সোকিনেস
हायबरनाकुलम,হাইবারনাকুলাম
हायबरनेशन,হাইবারনেশন
लपलेली भूक,লুকানো ক্ষুধা
उच्च इंटरस्टिशियल ऑस्मोलॅरिटी,উচ্চ আন্তঃদেশীয় অসমোলারিটি
उच्च कार्यक्षमता लिक्विड क्रोमॅटोग्राफी,সপ্তাহের দিন
उच्च लस,উচ্চ ভ্যাককাম
हिल बंट,হিল বুট
हिल प्रतिक्रिया,পার্বত্য প্রতিক্রিয়া
हिलसा,হিলসা
हिलम,হিলুম
हिंद मेंदू,হিন্দ মস্তিষ্ক
बिजागर संयुक्त,যৌথ কবজা
हिन्नी,হিনি
हिप्पोकॅम्पस,হিপ্পোক্যাম্পাস
हिरुडिन,হিরুডিন
हिरुदिनारिया,হিরুডিনারিয়া
हिसर्डाले,হিশারডেল
हिस्टोग्राम,হিস্টোগ্রাম
ऐतिहासिक अभ्यास,Hist তিহাসিক স্টাডিজ
हिस्टोलॉजी,হিস্টোলজি
हिस्टन,হিস্টন
हिस्टोन ऑक्टॅमर,হিস্টোন অক্টামার
हिस्टोन प्रथिने,হিস্টোন প্রোটিন
ऐतिहासिक विज्ञान,Hist তিহাসিক বিজ্ঞান
एचआयव्ही,এইচআইভি
होल्ड-फास्ट,হোল্ড ফাস্ট
समग्र दृष्टीकोन,সার্বিক পদক্ষেপ
पोकळ अंतर्गत अवयव,ফাঁকা অভ্যন্তরীণ অঙ্গ
पोकळ वूलन बॉल,ফাঁকা উলের বল
होलोब्लास्टिक क्लेवेज,হলোব্লাস্টিক ক্লিভেজ
होलोक्रिन ग्रंथी,হলোক্রাইন গ্রন্থি
होलोफेटिक,হোলোফাইটিক
होलोझोइक,হলোজাইক
होलोझोइक पोषण,হলোজাইক পুষ্টি
होमिओबॉक्स,হোমোবক্স
होमिओस्टॅसिस (होमोस्टेसिस),হোমিওস্টেসিস (হোমোস্টেসিস)
होमोथर्मिक,হোমোথেরমিক
होमोथर्मस,হোমোথার্মাস
होमिनिड,হোমিনিড
होमिनिडे,হোমিনিডে
होमिनोइड,হোমিনয়েড
होमो इरेक्टस,হোমো ইরেক্টাস
होमो हेबिलिस,হোমো হাবিলিস
होमो सेपियन्स,হোমো সেপিয়েন্স
होमोजीमी,হোমোগ্যামি
होमोजेन्टिसिक acid सिड चाचणी,হোমোজেন্টিসিক অ্যাসিড পরীক্ষা
एकसंध,হোমোজেনাইজেশন
एकसंध,সমজাতীয়
होमोओथर्मिक,হোমোওথেরমিক
होमोलोगस,হোমোলজাস
होमोपॉलिमर,হোমোপলিমার
होमोजिगोसिटी,হোমোজাইগোসিটি
होमोजिगोसिटी,হোমোজাইগোসিটি
होमोझीगोटे,হোমোজাইগোট
होमोजिगस बौना,হোমোজাইগাস বামন
होमोजिगस उंच,হোমোজাইগাস লম্বা
हुक अळी,হুক কৃমি
हार्मोनल उपचार,হরমোন চিকিত্সা
हार्मोन थेरपी,হরমোন থেরাপি
हार्मोन-रिसेप्टर कॉम्प्लेक्स,হরমোন-রিসেপ্টর কমপ্লেক্স
हॉर्न टॉड,শিংযুক্ত টোড
अश्वशक्ती बॅट,হর্সশো ব্যাট
बागायती,উদ্যানতত্ত্ব
हॉस्पिटल कचरा,হাসপাতালের বর্জ্য
होस्ट,হোস্ট
होस्ट सेल,হোস্ট সেল
होस्ट-पॅरासेटिक संबंध,হোস্ট-প্যারাসিটিক সম্পর্ক
होस्ट विशिष्टता,হোস্ট নির্দিষ্টতা
गरम वाळवंट,গরম মরুভূমি
गरम पातळ सूप,গরম পাতলা স্যুপ
हॉट स्पॉट,হট স্পট
घरपट्टीचे कार्य,হাউস কিপিং ফাংশন
घरगुती जनुक,বাড়ি রক্ষার জিন
मानवी शरीर,মানুষের শরীর
मानवी कोरिओनिक गोनाडोट्रोपिन (एचसीजी),হিউম্যান কোরিওনিক গোনাডোট্রপিন (এইচসিজি)
मानवी लोकसंख्याशास्त्र,মানব ডেমোগ্রাফি
मानवी जीनोम,মানব জিনোম
मानवी वाढ संप्रेरक (एचजीएच),হিউম্যান গ্রোথ হরমোন (এইচজিএইচ)
मानवी यजमान,মানব হোস্ট
मानवी इम्युनोडेफिशियन्सी व्हायरस (एचआयव्ही),হিউম্যান ইমিউনোডেফিসিয়েন্স ভাইরাস (এইচআইভি)
मानवी ल्यूकोसाइटिक प्रतिजन,হিউম্যান লিউকোসাইটিক অ্যান্টিজেন
मानवी ल्युकोसाइट अँटीग्ने कॉम्प्लेक्स,মানব লিউকোসাইট এন্টিগেন কমপ্লেক্স
मानवी प्लेसेंटल लैक्टोजेन,মানব প্লাসেন্টাল ল্যাকটোজেন
मानवी लोकसंख्या दबाव,মানুষের জনসংখ্যার চাপ
मानव वंश,মানব্ যুদ্ধ
ह्यूमरस,হিউমারাস
ह्यूमिक acid सिड,হিউমিক অ্যাসিড
दमट,সেঁতসেঁতে
आर्द्रता,আর্দ্রতা
नम्रता,হামিফিকেশন
विनोद,মেজাজ
बुरशी,হুমাস
हंटिंगडन रोग,হান্টিংডনের রোগ
हायसिंथ,হায়াসিন্থ
हायलिन,হায়ালাইন
हायलिन कूर्च,হিলিন ক্রাটজ
हायल्यूरोनिडेस,হায়ালুরোনিডেস
संकरित,হাইব্রিড
संकरित इनव्हिलिटी,হাইব্রিড অদৃশ্য
एफ 1 बियाणे संकरित,এফ 1 বীজের হাইব্রিড
संकरित वंध्यत्व,হাইব্রিড স্টেরিলিটি
संकरित वाहन तंत्रज्ञान,হাইব্রিড যানবাহন প্রযুক্তি
हायड्रार्क सक्सेसेशन,হাইড্রার্চ সায়েন্স
हायड्रेशन शेल,হাইড্রেশন শেল
हायड्रिक,হাইড্রিক
हायड्रिला,হাইড্রিলা
हायड्रोजन बॉन्ड,হাইড্রোজেন বন্ধন
हायड्रोजन सायनाइड,হাইড্রোজেন সায়ানাইড
हायड्रोजन न्यूक्लियस,হাইড্রোজেন নিউক্লিয়াস
हायड्रोलेज,হাইড্রোলেজ
हायड्रोलॉजिकल चक्र,জলবিদ্যুৎ চক্র
हायड्रोलायझिंग,হাইড্রোলিজিং
हायड्रोलाइटिक क्लेवेज,হাইড্রোলাইটিক ক্লিভেজ
हायड्रोनॅस्टी,হাইড্রোনস্টি
हायड्रोफिलिक,হাইড্রোফিলিক
हायड्रोफिली,হাইড্রোফিলি
हायड्रोफिली,হাইড্রোফিলি
हायड्रोफोबिक,হাইড্রোফোবিক
हायड्रोफाइट,হাইড্রোফাইট
हायड्रोपोनिक्स,জলবিদ্যুৎ
हायड्रोस्फीअर,হাইড্রোস্ফিয়ার
हायड्रोस्टॅटिक दबाव,উদপ্রেষ
हायड्रोथर्मल इकोसिस्टम,হাইড্রোথার্মাল ইকোসিস্টেম
हायड्रोथर्मल व्हेंट,হাইড্রোথার্মাল ভেন্ট
हायड्रॉक्सिल ग्रुप,হাইড্রোক্সিল গ্রুপ
हायग्रिक,হাইড্রিক
हिला (ट्री फ्रॉग),হায়লা (গাছের ব্যাঙ)
हायमेन,হাইমেন
हायॉइड,হাইড
हायड हाड,হায়য়েড হাড়
हायपॅन्थोडियम,হাইপানথোডিয়াম
हायपर कोलेस्टेरोलिया,হাইপার কোলেস্টেরোলেমিয়া
हायपरग्लाइसीमिया,হাইপারগ্লাইসেমিয়া
हायपरकेराटोसिस,হাইপারকারেটোসিস
हायपरपॅराथायरॉईडीझम,হাইপারপ্যারথাইরয়েডিজম
हायपरप्लासिया,হাইপারপ্লাজিয়া
अतिसंवेदनशीलता,হাইপারস্পেনসিটিভিটি
उच्च रक्तदाब,উচ্চ রক্তচাপ
हायपरथायरॉईडीझम,হাইপারথাইরয়েডিজম
हायपरटोनिक,হাইপারটোনিক
हायफा,হাইফা
हायफेन,হাইফিন
हायपोकॉन्ड्रिया,হাইপোকন্ড্রিয়া
हायपोकोटाइल,হাইপোকোটাইল
हायपोग्लाइसीमिया,হাইপোগ্লাইসেমিয়া
हायपगोनाडिझम,হাইপগোনাদিজম
हायपोगिनस,হাইপোগাইনাস
हायपॉजीनी,হাইপোগিনি
हायपोलिमिनियन,হাইপোলিমনিয়ন
हायपोपेराथायरॉईडीझम,হাইপোপারথাইরয়েডিজম
हायपोफॅरिन्क्स,হাইপোফেরিনেক্স
हायपोस्टोम,হাইপোস্টোম
हायपोस्टोम,হাইপোস্টোম
हायपोथालेमस,হাইপোথ্যালামাস
हायपोथेसिस,হাইপোথিসিস
हायपोथेटिकल chordate,হাইপোথিটিক্যাল কর্ডেট
काल्पनिक प्रस्ताव,অনুমানমূলক প্রস্তাব
हायपोथायरॉईडीझम,হাইপোথাইরয়েডিজম
हायपोटोनिक,হাইপোটোনিক
हायपोटोनिक सोल्यूशन,হাইপোটোনিক সমাধান
हायराकोथेरियम,হিরাকোথেরিয়াম
हिमयुग,বরফযুগ
Ichthyophis,ইচথিওফিস
ओळख,পরিচয়
इडिओग्राम,আইডিওগ্রাম
इडिओग्राम,আইডিওগ্রাম
इगुआना,ইগুয়ানা
इलियम,ইলিয়াম
प्रकाशमय नमुना,আলোকসজ্জা নমুনা
प्रदीपन,আলোকসজ্জা
प्रतिमा,চিত্র
इम्बिबिशन प्रेशर,Imbibition চাপ
इम्बिबिशन,Imbibition
इम्ब्रिकेट,এমব্রিকেট
Imbricate asestivation,Imbricte aestivation
परदेशातून कायमची वस्ती करण्यासाठी येणारा किंवा आलेला,অভিবাসী
इमिग्रेशन,ইমিগ্রেশন
इमिग्रेशन,ইমিগ্রেশন
अमरत्व,অমর
रोगप्रतिकारक प्रतिसाद,ইমিউন প্রতিক্রিয়া
रोगप्रतिकार प्रणाली,রোগ প্রতিরোধক ব্যবস্থাপনা
रोगप्रतिकारक शक्ती डिसऑर्डर,ইমিউন সিস্টেম ডিসঅর্ডার
प्रतिकारशक्ती,অনাক্রম্যতা
इम्युनो-तडफड,ইমিউনো-কমপ্রিমাইজড
इम्यूनो कमतरता रोग,ইমিউনো ঘাটতি রোগ
इम्यूनो इलेक्ट्रोफोरेसीस,ইমিউনো ইলেক্ট্রোফোরসিস
इम्यूनो फ्लूरोसंट अँटीबॉडी लेबलिंग,ইমিউনো ফ্লুরোসেন্ট অ্যান্টিবডি লেবেলিং
इम्युनो सॉर्बेंट परख,ইমিউনো সরবেন্ট অ্যাস
इम्युनो दडपशाही थेरपी,ইমিউনো দমনকারী থেরাপি
इम्युनो दडपशाही,ইমিউনো দমনকারী
इम्युनोजेनिक,ইমিউনোজেনিক
इम्यूनोग्लोबुलिन,ইমিউনোগ্লোবুলিন
इम्यूनोलॉजी,ইমিউনোলজি
इम्युनोमोड्युलेटर,ইমিউনোমোডুলেটর
इम्यूनोपोटेन्टिएशन थेरपी,ইমিউনোপোটেন্টিশন থেরাপি
इम्युनोसप्रेशिव्ह औषध,ইমিউনোসপ্রেসিভ ড্রাগ
इमुनोथेरपी,ইমুনোথেরাপি
इम्पीरिपिननेट,Imparipinnate
इम्पाटाटा,ইম্পেরেটা
अभेद्य,দুর্ভেদ্য
रोपण,ইমপ্লান্ট
रोपण,ইমপ্লান্টেশন
सुधारित बियाणे,উন্নত বীজ
सुधारित विविधता,উন্নত বিভিন্ন
परिस्थिती मध्ये,স্বাভাবিক স্থানে অবস্থিত
ग्लासमध्ये,ভিট্রোতে
विट्रो फर्टिलायझेशन (आयव्हीएफ) मध्ये,ভিট্রো ফার্টিলাইজেশন (আইভিএফ)
व्हिव्हो मध्ये,ভিভোতে
निष्क्रिय,নিষ্ক্রিয়
इनब्रेड लाइन,ইনব্রেড লাইন
इनब्रीडिंग,ইনব্রিডিং
पुनर्बांधणीची घटना,পুনঃসংযোগের ঘটনা
भस्मसात,জ্বলন
Incisor,ইনসিসর
समावेश शरीर,অন্তর্ভুক্তি শরীর
विसंगत वर्तन,অসম্পূর্ণ আচরণ
विसंगतता,অসম্পূর্ণতা
विसंगतता,অসম্পূর্ণতা
अपूर्ण वर्चस्व,অসম্পূর্ণ আধিপত্য
इनक्यूबेटर,ইনকিউবেটর
उपस्थित,আগত
इनकस,ইনকাস
अनिश्चित फळ,অনির্দিষ্ট ফল
इंडेंट,ইন্ডেন্টেড
स्वतंत्र वर्गीकरण,স্বাধীন ভাণ্ডার
स्वतंत्र जीन,স্বতন্ত্র জিন
भारतीय कृषी संशोधन परिषद,ভারতীয় কৃষি গবেষণা কাউন্সিল
भारतीय तांबूस पिवळट रंगाचा,ভারতীয় সালমন
सूचक प्रजाती,সূচক প্রজাতি
स्वदेशी औषधाची व्यवस्था,আদিবাসী ব্যবস্থা
इंडिगोफेरा,ইন্ডিগোফেরা
घरातील प्रदूषण,ইনডোর দূষণ
प्रेरित चळवळ,প্ররোচিত আন্দোলন
प्रेरित उत्परिवर्तन,প্ররোচিত মিউটেশন
प्रेरक,সূচক
इंड्यूसर जनुक,সূচক জিন
अपरिवर्तनीय नियंत्रण,ইনডুসিবল নিয়ন্ত্রণ
इंडिकिबल एंजाइम,ইনডুসিবল এনজাইম
कर्करोगाचा समावेश,ক্যান্সার অন্তর্ভুক্ত
औद्योगिक मेलेनिझम,শিল্প মেলানিজম
औद्योगिक प्रदूषण,শিল্প - কারখানা ঘটিত দূষণ
औद्योगिक धूर,শিল্প ধোঁয়া
इनरफरन्स कॉन्ट्रास्ट मायक्रोस्कोपी,নিষ্ক্রিয় বিপরীতে মাইক্রোস্কোপি
अक्षम्य संसाधने,অবর্ণনীয় সংস্থান
संसर्गजन्य रोग,সংক্রামক রোগ
संसर्ग,ইনফেকটিভিটি
अनुमान,অনুমান
निकृष्ट सेरेबेलर पेडनकल,নিকৃষ্ট সেরিবিলার পেডুনকেল
निकृष्ट मेसेन्ट्रिक गॅंग्लियन,নিকৃষ্ট মেসেন্ট্রিক গ্যাংলিওন
अनंत,অসীম
जळजळ,প্রদাহ
दाहक अडथळा,প্রদাহজনক বাধা
दाहक प्रतिक्रिया,প্রদাহজনক প্রতিক্রিয়া
दाहक प्रतिसाद,প্রদাহজনক প্রতিক্রিয়া
चलनवाढ,মুদ্রাস্ফীতি
फुलणे,ফুলের
इन्फ्लूएंझा,ইনফ্লুয়েঞ্জা
ओघ,অন্ত: প্রবাহ
इन्फ्रॉर्बिटल ग्रंथी,ইনফ্রোরবিটাল গ্রন্থি
इन्फंडिबुलम,ইনফুন্ডিবুলাম
अंतर्भूत अन्न,খাওয়ার খাবার
अंतर्ग्रहण,আহার
इनगिनल कालवा,ইনগুইনাল খাল
इनगिनल हर्निया,কুঁচকির অন্ত্রবৃদ্ধি
वारसा,উত্তরাধিকার
वारसा आण्विक रोग,উত্তরাধিকার সূত্রে আণবিক রোগ
प्रतिबंध,দমন করা
प्रतिबंधित,বাধা
संप्रेरक प्रतिबंधित करणे,হরমোন বাধা
प्रतिबंध,বাধা
प्रतिबंधात्मक पेप्टाइड,ইনহিবিটরি পেপটাইড
दीक्षा,দীক্ষা
आरंभकर्ता,উদ্যোগী
इंजेक्शन,ইনজেকশন
इजा,আঘাত
इनलेट,খাঁড়ি
जन्मजात प्रतिकारशक्ती,সহজাত অনাক্রম্যতা
अजैविक उत्क्रांती,অজৈব বিবর্তন
अजैविक सामग्री,অজৈব উপাদান
Inositoltriphoshate,Inositoltriphoshate
पौष्टिकतेचे इनपुट,পুষ্টির ইনপুট
कीटक,পোকামাকড়
कीटक खाणे वॉरबलर,পোকামাকড় খাওয়া ওয়ার্বলার
कीटक कीटक,কীটপতঙ্গ
कीटक प्रतिकार,পোকামাকড় প্রতিরোধ
कीटक,পোকামাকড়
कीटकनाशक प्रथिने,কীটনাশক প্রোটিন
कीटकनाशक,কীটনাশক
कीटक,কীটপতঙ্গ
कीटकनाशक वनस्पती,পোকামাকড় উদ্ভিদ
गर्भाधान,গর্ভধারণ
अंतर्भूत निष्क्रियता,সন্নিবেশমূলক নিষ্ক্রিয়তা
श्वसन क्षमता,অনুপ্রেরণামূলক ক্ষমতা
श्वसन राखीव खंड,অনুপ্রেরণামূলক রিজার্ভ ভলিউম
नैसर्गिक वाढीचा इन्स्ट्रिन्सिक दर,প্রাকৃতিক বৃদ্ধির শিক্ষামূলক হার
इन्सुलेशन,অন্তরক
इन्सुलिन,ইনসুলিন
अविभाज्य प्रथिने,ইন্টিগ্রাল প্রোটিন
समाकलित करा,সংহত
एकत्रीकरण,মিশ্রণ
इंटिगमेंट,ইন্টিগমেন্ট
इंटेग्युमेंटरी नेफ्रिडियम,ইন্টিগামেন্টারি নেফ্রিডিয়াম
परस्परसंवाद,মিথষ্ক্রিয়া
नकारात्मक प्रभावासह संवाद,নেতিবাচক প্রভাবের সাথে মিথস্ক্রিয়া
इंट्रेरियल सेप्टम,আন্তঃদেশীয় সেপ্টাম
इंटरब्रीडिंग,ইন্টারব্রিডিং
इंटरब्रीडिंग वैयक्तिक,আন্তঃসংযোগ ব্যক্তি
इंटरकॅलरी,আন্তঃকোষ
इंटरकॅलेटेड डिस्क,ইন্টারক্লেটেড ডিস্ক
इंटरसेल्युलर मॅट्रिक्स,আন্তঃকোষীয় ম্যাট্রিক্স
इंटरसेल्युलर स्पेस,আন্তঃকোষীয় স্থান
इंटरसेप्ट,পথিমধ্যে রোধ করা
इंटरसेप्ट,পথিমধ্যে রোধ করা
आंतर-साखळी बाँड,আন্তঃ-চেইন বন্ড
इंटरडौब्लेट ब्रिगेड,ইন্টারডুব্লেট ব্রিগেড
इंटरफॅस्क्युलर कॅम्बियम,ইন্টারফাসিকুলার ক্যাম্বিয়াম
इंटरम्ब्रेन्स स्पेस,অন্তর্বর্তী স্থান
इंटरफेस,ইন্টারফেজ
इंटरफेस गुणसूत्र,ইন্টারফেজ ক্রোমোজোম
इंटरसमेंटल सेप्टम,আন্তঃসংযোগমূলক সেপ্টাম
इंटरफॅस्क्युलर कॅम्बियम,ইন্টারফাসিকুলার ক্যাম্বিয়াম
हस्तक्षेप आरएनए,হস্তক্ষেপ আরএনএ
इंटरफेरॉन,ইন্টারফেরন
हस्तक्षेप,হস্তক্ষেপ
इंटरलेयूकिन,ইন্টারলিউকিন
इंटरलॉक केलेले,ইন্টারলকড
इंटरमीडिएट डे प्लांट,মধ্যবর্তী দিন উদ্ভিদ
इंटरमीडिएट फिलामेंट,মধ্যবর্তী ফিলামেন্ট
इंटरमीडिएट लोब,মধ্যবর্তী লোব
इंटरमीडिएट जोडी,মধ্যবর্তী জুটি
अंतर्गत कान,অভ্যন্তরীণ কান
अंतर्गत वातावरण,অভ্যন্তরীণ পরিবেশ
अंतर्गत गुळगुळीत शिरा,অভ্যন্তরীণ জাগুলার শিরা
अंतर्गत मॉर्फोलॉजी,অভ্যন্তরীণ রূপচর্চা
अंतर्गत पोषक सायकलिंग,অভ্যন্তরীণ পুষ্টিকর সাইক্লিং
अंतर्गत लय,অভ্যন্তরীণ ছন্দ
आंतरराष्ट्रीय कोड,আন্তর্জাতিক কোড
आंतरराष्ट्रीय मानवी जीनोम प्रकल्प,আন্তর্জাতিক মানব জিনোম প্রকল্প
इंटर्नोड,ইন্টারনোড
इंटरप्लेनेटरी,ইন্টারপ্ল্যানেটারি
व्यत्यय जनुक,বাধা জিন
इंटरसेक्स,ইন্টারসেক্স
छेदनबिंदू,আন্তঃসংযোগ সংকরকরণ
अंतर्देशीय सेल उत्तेजक संप्रेरक,আন্তঃস্থায়ী সেল উদ্দীপক হরমোন
इंटरस्टिशियल सेल,আন্তঃস্থায়ী সেল
इंटरस्टिशियल हटविणे,আন্তঃস্থায়ী মুছে ফেলা
इंटरस्टिशियल फ्ल्यूड,আন্তঃস্থায়ী ফ্লিউড
इंटरव्हॅरिएटल हायब्रीडायझेशन,আন্তঃরিজ হাইব্রিডাইজেশন
हस्तक्षेप अनुक्रम,হস্তক্ষেপ ক্রম
आतड्यांसंबंधी किका,অন্ত্রের কেকা
आतड्यांसंबंधी रस,অন্ত্রের রস
आतडे,অন্ত্র
इंट्रासेल्युलर पचन,অন্তঃকোষীয় হজম
इंट्रासाइटोप्लाझमिक शुक्राणू इंजेक्शन (आयसीएसआय),ইন্ট্র্যাসিটোপ্লাজমিক শুক্রাণু ইনজেকশন (আইসিএসআই)
इंट्राफास्क्युलर कॅम्बियम,ইন্ট্রাফাসিকুলার ক্যাম্বিয়াম
इंटेडमॅलेरी नेफ्रॉन,অন্তঃসত্ত্বা নেফ্রন
इंट्रास्पेसिफिक स्पर्धा,অন্তঃসত্ত্বা প্রতিযোগিতা
इंट्रास्पेसिफिक विसंगतता,অন্তঃসত্ত্বা অসঙ্গতি
इंट्रास्पेसिफिक विसंगतता,অন্তঃসত্ত্বা অসঙ্গতি
इंट्राएस्टिक्युलर जननेंद्रियाच्या जेडीकक्ट सिस्टम,অন্তঃসত্ত্বা যৌনাঙ্গে জেডুক্ট সিস্টেম
इंट्रायूटरिन इन्सेमिनेम (आययूआय),অন্তঃসত্ত্বা গর্ভধারণ (আইইউআই)
इंट्रायूटरिन ट्रान्सफर (आययूटी),অন্তঃসত্ত্বা স্থানান্তর (আইইউটি)
इंट्रिनिसिक प्रोटीन,ইন্ট্রিনিসিক প্রোটিন
आंतरिक अडथळा,অভ্যন্তরীণ বাধা
इंट्रोसेप्शन,পরিচয়
इंट्रोन,ইন্ট্রন
छेदन,ইন্ট্রোজ
उलटा,বিপর্যয়
इनव्हर्टेज,ইনভার্টেজ
इन्व्हर्टेब्रेट्स,Invertebrates
अन्वेषक,তদন্তকারী
Incocre,জড়িত
अनैच्छिक आणि नॉन-स्ट्रेटेड स्नायू,অনৈচ্ছিক এবং অ-স্ট্রিটেড পেশী
आयडोडिन,আইডোডিন
आयोडोथिरोनिन,আয়োডোথাইরোনাইন
आयन,আয়ন
आयन चॅनेल,আয়ন চ্যানেল
आयन एक्सचेंज क्रोमॅटोग्राफी,আয়ন এক্সচেঞ্জ ক্রোমাটোগ্রাফি
आयनिक बाँड,আয়নিক বন্ড
आयनिक संवाद,আয়নিক মিথস্ক্রিয়া
आयनोसाइट,আয়নোসাইট
समाकलित कीटक व्यवस्थापन (आयपीएम),ইন্টিগ্রেটেড কীটপতঙ্গ পরিচালনা (আইপিএম)
इपोमोआ,আইপোমিয়া
इरिडासी,আইরিডেসি
आयरिस,আইরিস
लोह तांदूळ तांदूळ,আয়রন দুর্গ চাল
लोह पोर्फिरिन,আয়রন পোরফায়ারিন
लोह स्क्रॅप,আয়রন স্ক্র্যাপ
इरिडिएटेड सेल,বিকৃত সেল
इरिडिएशन,ইরেডিয়েশন
अनियमित,অনিয়মিত
अनियमित फूल,অনিয়মিত ফুল
अपरिवर्तनीय विघटन,অপরিবর্তনীয় বিচ্ছিন্নতা
आंतरराष्ट्रीय तांदूळ संशोधन संस्था,আন্তর্জাতিক চাল গবেষণা ইনস্টিটিউট
चिडचिडे,বিরক্তিকর
इचियम,ইস্কিয়াম
इचियम,ইস্কিয়াম
लॅन्गरहन्सचे आयलेट्स,ল্যাঞ্জারহান্স এর ইসলেট
आयसोएगग्लुटिनिन,আইসোগগ্লুটিনিন
Isobailalleral लीफ,আইসোবায়ারাল পাতা
Isogamy,আইসোগামি
इसोग्राफ्ट,আইসোগ্রাফ্ট
पृथक,ভিন্ন
वेगळ्या क्लोरोप्लास्ट,বিচ্ছিন্ন ক্লোরোপ্লাস্ট
पृथक ऊतक,বিচ্ছিন্ন টিস্যু
अलगीकरण,আলাদা করা
आयसोमरस,আইসোমাস
आयसोपीक्निक सेंट्रीफ्यूगेशन,আইসোপাইকনিক সেন্ট্রিফিউগেশন
समस्थानिक,আইসোটোনিক
समस्थानिक,আইসোটোপ
समस्थानिक,আইসোট্রপিক
समस्थानिक,আইসোট্রপিক
समस्थानिक बँड,আইসোট্রপিক ব্যান্ড
Isthmus,ইস্টমাস
इटाई-इटाई रोग,ইটাই-ইটাই রোগ
आययूडीएस (औषधी),আইইউডিএস (ওষুধযুক্ত)
आययूडीएस (नॉन-मेडिकेटेड),আইইউডিএস (অ-ওষুধযুক্ত)
जॅसिड,জ্যাসিড
जटरोफा,জাটারোফা
कावीळ,জন্ডিস
जबडा,চোয়াল
जावलेस मॉर्टेब्रेट,চোয়ালেস ভার্টেব্রেট
जेजुनम,জিজুনুম
जेली फिश,জেলিফিশ
झूम शेती,ঝুম চাষ
संयुक्त वन व्यवस्थापन,যৌথ বন ব্যবস্থাপনা
जोडलेले एक्सोस्केलेटन,সংযুক্ত এক্সোস্কেলটন
गुळगुळीत शिरा,ঘাড়ের শিরা
जंक डीएनए,জাঙ্ক ডিএনএ
जुरासिक कालावधी,জুরাসিক পিরিয়ড
जूट तंत्रज्ञान,পাট প্রযুক্তি
किशोर संप्रेरक,কিশোর হরমোন
किशोर टप्पा,কিশোর পর্ব
Justaglomerular उपकरण,জাস্টাগ্লোমেরুলার যন্ত্রপাতি
काळबासु,কালবাসু
काळे,কালে
Kalmeg,কালমেঘ
कानामाइसिन,কানামাইসিন
Karyogamy,ক্যারিওগামি
कॅरिओटाइप,ক্যারিওটাইপ
कॅरिओटाइपिंग,ক্যারিওটাইপিং
कौटिया,কৌতয়া
कील,কিল
कील,কিল
केराटीनिझ्ड त्वचा सेल,কেরাটিনাইজড স্কিন সেল
केटोग्लुटरिक acid सिड,কেটোগ্লুটারিক অ্যাসিড
केटोन,কেটোন
केटोन गट,কেটোন গ্রুপ
केटोनुरिया,কেটোনুরিয়া
की,চাবি
कीस्टोन प्रजाती,Keystone প্রজাতি
खैर,খাইর
खेसरी,Khesari
मूत्रपिंड डायलिसिस,বৃক্ক পরিশোধন
गतिज ऊर्जा,গতিসম্পর্কিত শক্তি
किनेटिन,কিনেটিন
किनेटोचोर,কিনেটোচোর
राजा क्रॅब,রাজা কাঁকড়া
राज्य,কিংডম
किंगफिशर,কিংফিশার
किनोप्लाझम,কিনোপ্লাজম
स्वयंपाकघर कचरा,রান্নাঘর বর্জ্য
क्लाइनफेल्टर सिंड्रोम,ক্লিনফেল্টারের সিনড্রোম
गुडघा,হাঁটু
क्रॅन्झ शरीरशास्त्र,ক্রানজ অ্যানাটমি
क्रेबचे चक्र,ক্রেবস চক্র
लबिया मजोरा,লাবিয়া মাজেলা
लबिया मिनोरा,ল্যাবিয়া মিনোরা
लॅबियल पॅल्प,ল্যাবিয়াল প্যাল্প
लेबल,লেবেল
लॅबियम,ল্যাবিয়াম
लब्लाब,লাবলব
लॅब्रम,ল্যাব্রাম
चक्रव्यूह,গোলকধাঁধা
लाख,লক্ষ
