English,Odiya
Learning curve,ଶିଖିବା ବକ୍ର
Leased line modem,ଲିଜ୍ ରେଖା ମୋଡେମ୍ |
Leased time,ଲିଜ୍ ସମୟ
Least significant bit,ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |
Le-clanche dry cell,ଲେକ୍ଲେଞ୍ଚ ଶୁଖିଲା କୋଷ |
LED,ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ |
LED indicator,LED ସୂଚକ |
Left handed polarisation,ଘଣ୍ଟା ବିପରୀତ ପୋଲାରାଇଜେସନ୍ |
Left justification,ବାମ ଯଥାର୍ଥତା |
Legend,କିମ୍ବଦନ୍ତୀ
Lenz's law,lange ର ନିୟମ |
LEO printer,ଲିଓ ପ୍ରିଣ୍ଟର୍
Letter quality,ଅକ୍ଷର ଗୁଣ
Level activated input,ସ୍ତରର ସକ୍ରିୟ ବିନିଯୋଗ |
Level encoding,ସ୍ତରୀୟ କୋଡିଂ
Level shifter,ସ୍ତର ସ୍ଥାନାନ୍ତର |
Level translator,ସ୍ତର ସ୍ଥାନାନ୍ତର
Leveling,ସ୍ତରକରଣ
Level-sensitive interupt,ସ୍ତର ସେନସାରି ଆଣ୍ଟାରାୟମ୍ |
Lexico graphic sort,ଆକ୍ଷରିକ ଶାହନ୍ |
Lexicon,ଅଭିଧାନ
Leyden jar,ଲେଡେନ ପାତ୍ର |
Library compiler,ଅନୁବାଦକ ସଂଗ୍ରହ
Lift time of carriers,ବାହକ ବୟସ |
Light,ଆଲୋକ
Light curve,ହାଲୁକା ବକ୍ର
Light emitting diode,ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (LED)
Light gain,ହାଲୁକା ଲାଭ
Light meter,ଫୋଟୋମିଟର |
Light pen,ହାଲୁକା ଷ୍ଟାଇଲସ୍ |
Light pipe,ହାଲୁକା ଟ୍ୟୁବ୍ |
Limiter,ସୀମା
Limiting radiation,ମାର୍ଜିନାଲ ବିକିରଣ |
Lindemann electrometer,lindemann ଇଲେକ୍ଟ୍ରୋମିଟର |
Line codes,ରେଖା କୋଡ୍
Line conditioning,ରେଖା ପ୍ରତିବନ୍ଧକ |
Line driven,ରେଖା ଡ୍ରାଇଭର |
Line handler,ରେଖା ନିୟନ୍ତ୍ରକ |
Line interface,ରେଖା ଇଣ୍ଟରଫେସ୍ |
Line output transformer,ରେଖା ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର |
Line spectra,ରେଖା ସ୍ପେକ୍ଟ୍ରମ୍ |
Line synchronized SMPS,ରେଖା ସିଙ୍କ୍ SMPS |
Line wave form,ରେଖା ତରଙ୍ଗ ଫର୍ମ |
Linear amplifier,ର line ଖ୍ୟ ଏମ୍ପ୍ଲିଫାୟର୍ |
Linear arrays,ର line ଖ୍ୟ ଆରେ |
Linear correlation coefficient,ର line ଖିକ ସମ୍ପର୍କ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
Linear distortion,ର line ଖିକ ବିକୃତି |
Linear graded junction,ର line ଖିକ ope ୁଲା ଜଙ୍କସନ |
Linear interpolation,ର line ଖ୍ୟ ହସ୍ତକ୍ଷେପ |
Linear modulation method,ରେଖା ମଡ୍ୟୁଲେସନ୍ ପଦ୍ଧତି |
Linear phase filter,ର line ଖ୍ୟ କଳା ଫିଲ୍ଟର୍ |
Linear polarisation,ର line ଖ୍ୟ ପୋଲାରାଇଜେସନ୍ |
Linear region,ରେଖା କ୍ଷେତ୍ର |
Linear regulator,ର line ଖ୍ୟ ନିୟନ୍ତ୍ରକ |
Linear speed,ର line ଖ୍ୟ ଗତି |
Linear switching,ର line ଖିକ ସୁଇଚ୍ |
Linearity AM system,ର line ଖ୍ୟ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେଡ୍ ସିଷ୍ଟମ୍ |
Link layer,"ଲିଙ୍କ୍ ସ୍ତର, ଶୃଙ୍ଖଳା ସ୍ତର |"
Linker program,କ୍ରମିକ ପ୍ରୋଗ୍ରାମ୍ |
Linking limiter,ସଂଯୋଗ ସୀମା
Lip microphone,ଓଠ ମାଇକ୍ରୋଫୋନ୍ |
Lissajous figure,ଲିସାଜୁ ଚିତ୍ର
Lissjous method,ଲିସାଜୋସ୍ ପଦ୍ଧତି |
Listener,ଦର୍ଶକ |
Listener fatigue,ଦର୍ଶକଙ୍କ ଥକ୍କା |
Listening headphone,ହେଡଫୋନ୍ ଶୁଣିବା |
Lithium primary battery,ଲିଥିୟମ୍ ପ୍ରାଥମିକ ବ୍ୟାଟେରୀ |
Lithography,ଲିଥୋ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
Lithography,ପଥର ମୁଦ୍ରଣ |
Live music,ଲାଇଭ୍ ମ୍ୟୁଜିକ୍ |
Liyod-Fisher magnetic square,ଓଲିଉଡ ଫିସର ଚୁମ୍ବକୀୟ ସ୍କୋୟାର |
Load,ଲୋଡ୍ କର |
Load factor,ଲୋଡ୍ ଫ୍ୟାକ୍ଟର୍ |
Load impedance,ଲୋଡ୍ ପ୍ରତିରୋଧ
Load line,ଲିଫ୍ଟ ଲାଇନ
Loading,ଲୋଡ୍
Lobe aerial,ଲୋବ ଏରିଆଲ୍ |
Local area network (LAN),ସ୍ଥାନିକ ନେଟୱାର୍କ (LAN)
Local bus,ସ୍ଥାନୀୟ ବସ୍
Local bus video system,ସ୍ଥାନୀୟ ବସ୍ ଭିଡିଓ ସିଷ୍ଟମ୍ |
Local expansion bus,ସ୍ଥାନୀୟ ଟ୍ରାନ୍ସମିସନ୍ ବସ୍ |
Local talk,ସ୍ଥାନୀୟ କଥାବାର୍ତ୍ତା |
Lock in amplifier,ଆସାଇନମେଣ୍ଟ ଏମ୍ପ୍ଲିଫାୟର୍ |
Lock up,ରକ୍ଷକ
Locked loop,ସୀମିତ ଲୁପ୍ |
Log on,ଅଧିବେଶନ ଆରମ୍ଭ
Log periodic antenna,ଲୋଗାରିଥମିକ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଆଣ୍ଟେନା |
Logging,ପ୍ରଚାର ଲେଖା
Logic analyser,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
Logic cell array,ଲଜିକ୍ ସେଲ୍ ଆରେ |
Logic circuit,ଲଜିକ୍ ସର୍କିଟ୍ |
Logic entry,ଆର୍ଗୁମେଣ୍ଟ୍ ଏଣ୍ଟ୍ରି
Logic family,ଯୁକ୍ତି ସମୁଦାୟ
Logic function,ତର୍କ ଗଣନା
Logic gate,ତାର୍କିକ ଫାଟକ
Logical analysis,ତର୍କ ବିଶ୍ଳେଷଣ |
Logo,ଲୋକମାନେ
Logarithmic amplifier,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Logarithmic amplifier,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Logarithmic decrement,ଲୋଗାରିଥମିକ୍ ପାଣିପାଗ |
Logarithmic scales,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
Long tailed pair,ଏଲିପସଏଡାଲ୍ ଯୋଡି |
Long word,ବଡ ଶବ୍ଦ |
Loudspeaker,"ଲାଉଡ ସ୍ପିକର, ବର୍ଦ୍ଧିତ ଉପକରଣ |"
Low frequency compensation,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି କ୍ଷତିପୂରଣ |
Low frequency noise,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଶବ୍ଦ |
Low frequency notch filter,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରୀଭ୍ ଫିଲ୍ଟର୍ |
Low frequency propagation,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |
Low frequencytransformer,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସଫର୍ମର |
Low level analog signal,ନିମ୍ନ ସ୍ତରର ଆନାଗଲ୍ ସଙ୍କେତ |
Low noise,କମ୍ ଶବ୍ଦ
Low noise cable,କମ୍ ଶବ୍ଦ କେବୁଲ୍ |
Low pass filter,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
Low pass filter,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
Low pass RC circuit,ନିମ୍ନ ଶକ୍ତି RC ସର୍କିଟ |
Low threshold logic,ନିମ୍ନ ଥ୍ରେସହୋଲ୍ଡ ତର୍କ |
Low voltage power supply,ଲୋ ଭୋଲଟେଜ୍ ଶକ୍ତି ଉତ୍ସ |
Lower side frequency,କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
Lower side frequency,କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
LP groove,LP ସ୍ଲଟ୍ |
LP record,LP ରେକର୍ଡ |
LS voltage offset protection,LS ଭୋଲଟେଜ୍ ଅଫସେଟ୍ ସୁରକ୍ଷା |
LSB,ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |
LSD,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
LSI,ବୃହତ ଏକୀକରଣ
LT (low tension),କମ୍ ସମ୍ଭାବନା |
Lug,ଦେଖ |
Lumen,ଲୁମେନ |
Lumen hour,lumen ଘଣ୍ଟା |
Luminance,ଉଜ୍ଜ୍ୱଳତା
Luminance signal,ଆଲୋକୀକରଣ ଚିହ୍ନ
Luminous flux,ଅଗ୍ନି ପ୍ରବାହ
Lummer-Brodhun photometer,ଲୁମାର-ବ୍ରୋଡାନ୍ ଫୋଟୋମିଟର |
Lumped components mode,ସ୍ଥାନୀୟ ଉପାଦାନ ମଡେଲ୍ |
LVDT,ର Line ଖ୍ୟ ଭୋଲଟେଜ୍ ଭିନ୍ନକ୍ଷମ ଟ୍ରାନ୍ସଫର୍ମର |
Machine cycle,ମେସିନ୍ ଚକ୍ର |
Machine language,ମେସିନ୍ ଭାଷା
Macintosh computer,ମାକିଟୋସ୍ କମ୍ପ୍ୟୁଟର |
Magic tee,ମ୍ୟାଜିକ୍ ଚା
Magnet,ଚୁମ୍ବକ
Magnetic amplifier,ଚୁମ୍ବକୀୟ ଏମ୍ପ୍ଲିଫାୟର୍ |
Magnetic bubble memory (MBM),ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
Magnetic core,ଚୁମ୍ବକୀୟ କୋର |
Magnetic coupling,ଚୁମ୍ବକୀୟ ଯୋଡି |
Magnetic data storage,ଚୁମ୍ବକୀୟ ତଥ୍ୟ ସଂରକ୍ଷଣ
Magnetic deflection,ଚୁମ୍ବକୀୟ ବିଘ୍ନ
Magnetic disk,ଚୁମ୍ବକୀୟ ଡିସ୍କ |
Magnetic field,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର
Magnetic flux,ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ
Magnetic focusing,ଚୁମ୍ବକୀୟ ଧ୍ୟାନ |
Magnetic hysteresis,ଚୁମ୍ବକୀୟ
Magnetic lines of force,ଚୁମ୍ବକୀୟ ଶକ୍ତି ରେଖା |
Magnetic pick up,ଚୁମ୍ବକୀୟ ସଂଗ୍ରହକାରୀ |
Magnetic polarity,ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |
Magnetic polarity,ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |
Magnetic saturation,ଚୁମ୍ବକୀୟ ପରିପୃଷ୍ଠା |
Magnetic shielding,ଚୁମ୍ବକୀୟ shield ାଲ
Magnetic storm,ଚୁମ୍ବକୀୟ ବିଘ୍ନ |
Magnetic tape,ଚୁମ୍ବକୀୟ ଟେପ୍ |
Magnetometer,ଚୁମ୍ବକୀୟ
Magneto motive force (mmf),ଚୁମ୍ବକୀୟ ଚାଳନା ଶକ୍ତି (mmf)
Magnetron,ଚୁମ୍ବକ
Magnification,ବୃଦ୍ଧି
Magnitude,ଭଲ୍ୟୁମ୍
Magnitude comparator,ତୀବ୍ରତା ତୁଳନାକାରୀ
Magnitude function,ପରିମାଣ କାର୍ଯ୍ୟ
Main frame computer,ବଡ଼ କମ୍ପ୍ୟୁଟର |
Main line current,ମୁଖ୍ୟ ରେଖା ଷ୍ଟ୍ରିମ୍ |
Majority carrier,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
Majority carrier current,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
Male connector,"ପମ୍ପ ସଂଯୋଜକ, ରେକମ୍ବିନାଣ୍ଟ |"
MAN (metropolitan area network),MAN (ମହାନଗର ନିଗମ ନେଟୱାର୍କ)
Manchester coding,ମାନଚେଷ୍ଟର କୋଡିଂ |
Man-made noise,ମାନବ ଶବ୍ଦ |
Mantissa,mantissa
Mapping,ମ୍ୟାପିଂ
Marconi antenna,ମାର୍କୋନି ଆଣ୍ଟେନା |
Mark/Space ratio,ଚିହ୍ନ / ସମୟ ଅନୁପାତ |
Mask,ଆବରଣ
Mask programmed ROM,ମାସ୍କ ପ୍ରୋଗ୍ରାମ୍ ରୋମ୍ |
Maskable interrupt,ଭଲ କାମ ବାଧା
Masked ROM,କଭର୍ ରୋମ୍ |
Mass,"ଭଲ୍ୟୁମ୍, ମାସ"
Master clock,ମାଷ୍ଟର ଘଣ୍ଟା |
Master oscillator,ମାଷ୍ଟର ଓସିଲେଟର
Matched filter,ମେଳ ଖାଉଥିବା ଫିଲ୍ଟର୍ |
Matched load,ମେଳ ହୋଇଥିବା ଭାର
Matching,ମେଳ ଖାଉଛି
Matrix equation,ମ୍ୟାଟ୍ରିକ୍ସ ସମୀକରଣ |
MATV (master antenna T.V.),ହେଡ୍ ଆଣ୍ଟେନା ଟିଭି |
Maximum forward current,ସର୍ବାଧିକ ଅଗ୍ରଗାମୀ |
Maximumgain,ସର୍ବାଧିକ ଲାଭ
Maximum power transfer theorem,ସର୍ବାଧିକ ଶକ୍ତି ସ୍ଥାନାନ୍ତର ଥିଓରେମ୍ |
Maximum rating,ସର୍ବାଧିକ ସ୍କୋର |
Maximum reverse voltage,ସର୍ବାଧିକ ଓଲଟା ଭୋଲଟେଜ୍ |
Maximum usable frequency (MUF),ସର୍ବାଧିକ ବ୍ୟବହାରଯୋଗ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି (MUF)
Maxterm,maxterm
Maxwell's equation,ମ୍ୟାକ୍ସୱେଲ ସମୀକରଣ |
MCA (micro channel architecture),ମାଇକ୍ରୋ ଚ୍ୟାନେଲ୍ ଗଠନ |
M-derived filter,M- ପ୍ରାପ୍ତ ଫିଲ୍ଟର୍ |
Mean free path,ଅର୍ଥ ମୁକ୍ତ ପଥ |
Mean value,ହାରାହାରି ମୂଲ୍ୟ
Mean-square value,ବର୍ଗର ଅର୍ଥ
Measuring instrument,ମାପ ଯନ୍ତ୍ର
Mechanical filter,ଯାନ୍ତ୍ରିକ ଫିଲ୍ଟର୍ |
Medical Electronics,ଡାକ୍ତରୀ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
Mega Ohm,ମେଗା ଓହମ୍
Megabyte,ମେଗାବାଇଟ୍ |
Megger,ମେଗର୍
Memory,ସ୍ମୃତି
Memory access time,ସ୍ମୃତି ପ୍ରବେଶ ସମୟ |
Memory array,ମେମୋରୀ ଆରେ
Memory buffer register,ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |
Memory cell,ମେମୋରୀ ସେଲ୍
Memory cell race around condition,ମେମୋରୀ ସେଲ୍ &#39;ଚାରିପାଖରେ ଦ race ଡ଼&#39; |
Memory chip,ମେମୋରୀ ଚିପ୍
Memory circuit,ମାଇକ୍ରୋ ସର୍କିଟ |
Memory cycle,ସ୍ମୃତି ଚକ୍ର
Memory cycle time,ସ୍ମୃତି ଚକ୍ର
Memory map,ସ୍ମୃତି ମାନଚିତ୍ର
Memory mapped I/o,ମେମୋରୀ ମ୍ୟାପ୍ ଇନପୁଟ୍ / ଆଉଟପୁଟ୍
MEMR (memory read),ସ୍ମୃତି ପଠନ |
MEMW (memory writer),ସ୍ମୃତି ଲେଖା
Menu,"ମେନୁ, କାଟାଲଗ୍ |"
Meridian plane,ଅକ୍ଷୀୟ ବିମାନ |
Mesh,ନେଟ୍
Mesh analysis,ଜାଲ୍ ବିଶ୍ଳେଷଣ |
Mash current,ଜାଲ୍ ଷ୍ଟ୍ରିମ୍ |
Mesh equation,ଜାଲ ସମୀକରଣ
Metal,ଧାତୁ |
Metal can (box),ଧାତୁ ବାକ୍ସ
Metal film resistor,ଧାତୁ ଚଳଚ୍ଚିତ୍ର ପ୍ରତିରୋଧକ |
Metallization,ଧାତୁକରଣ
Meter,ମିଟର
MFTD (multifrequency tone dialing),MFTD (ଏକାଧିକ ସ୍ୱର ଡାଏଲିଂ)
Mho,ମୋ
MIC (microwave integrated circuit),MIC (ମାଇକ୍ରୋୱେଭ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍)
Mica capacitor,ମିକା କ୍ୟାପେସିଟର୍ |
MICR (magnetic ink character recognition),MICR
Micro bending,ସୂକ୍ଷ୍ମ ଚିହ୍ନ
Microcomputer,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
Microcontroller,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
Microelectronics,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
Microfarad,ମାଇକ୍ରୋଫାରାଡ୍ |
Microfiche,ମାଇକ୍ରୋଫିସ୍ |
Micro-instruction,ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶ
Microkernel based operating system,ମାଇକ୍ରୋସ୍କୋପିକ୍ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
Micro logic,ସୂକ୍ଷ୍ମ ଯୁକ୍ତି
Micron (10-6),ମାଇକ୍ରୋନ୍ |
Microphone,ମାଇକ୍ରୋଫୋନ୍ |
Microphonic effect,ମାଇକ୍ରୋଟୋନିକ୍ ପ୍ରଭାବ |
Microprocessor,"ମାଇକ୍ରୋପ୍ରୋସେସର୍, ମାଇକ୍ରୋପ୍ରୋସେସର୍ |"
Microprocessor code,ମାଇକ୍ରୋପ୍ରୋସେସର କୋଡ୍ |
Micro program,ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମ୍ |
Microprogramming,"ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ, ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |"
Microsecond,ମାଇକ୍ରୋ ସେକେଣ୍ଡ୍ |
Micro strip antenna,ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଆଣ୍ଟେନା |
Micro strip transmission line,ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
Microwave,"ମାଇକ୍ରୋୱେଭ୍, ମାଇକ୍ରୋୱେଭ୍ |"
Microwave amplifier,ମାଇକ୍ରୋୱେଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Microwave antenna,ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |
Microwave link,ମାଇକ୍ରୋ ତରଙ୍ଗ ଲିଙ୍କ୍ |
Microwave propagation window,ମାଇକ୍ରୋୱେଭ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |
Microwave tube,ମାଇକ୍ରୋୱେଭ୍ ଟ୍ୟୁବ୍ |
Mid band range,ମଧ୍ୟମ ବ୍ୟାଣ୍ଡ ପରିସର |
MIDI (musical instrument digital interface),MIDI (ଯନ୍ତ୍ରପାତି ଡିଜିଟାଲ୍ ଇଣ୍ଟରଫେସ୍)
Miller effect capacitance,ମିଲର୍ ପ୍ରଭାବ କ୍ଷମତା |
Miller integrator,ମିଲର୍ ଇଣ୍ଟିଗ୍ରେଟର୍ |
Miller time base,ମିଲର୍ କଲ୍ ବେସ୍ |
Miller's theorem,ମିଲର୍ ଥିଓରେମ୍ |
Milliammeter,ମିଲିମିଟର
Milliampere,ମିଲି ଆମ୍ପେର୍ |
Millihenry,ମିଲି ହେନେରୀ |
Milliman's theorem,ମିଲମ୍ୟାନ୍ଙ୍କ ତତ୍ତ୍। |
Miniaturization,କ୍ଷୁଦ୍ରତା
Minority carrier,ସଂଖ୍ୟାଲଘୁ ବାହକ |
Minority carrier current,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
Minterm,ମିନିଟର୍ମ୍ |
Minuend,ବିତରଣ
MIPS (million instruction per second),M.P.S.
Misalignment,ଭୁଲ ଭୁଲ
Mistuning,ଅବ୍ଲିସନ୍ |
Mixer,ମିକ୍ସର୍
MMU (memory management unit),MMU (ମେମୋରୀ ମ୍ୟାନେଜମେଣ୍ଟ ୟୁନିଟ୍)
Mnemonics,ମେନେମୋନିକ୍ |
Mobile electron,ଇଲେକ୍ଟ୍ରନ୍ ଗତିଶୀଳ |
Mobility,ଗତିଶୀଳତା |
Modal dispersion,ମୋଡାଲ୍ ଡିଫ୍ଲେକ୍ସନ୍ |
Mode,ମୋଡ୍
Model,ମଡେଲ୍
Modem,ମୋଡେମ୍
Modified frequency modulation encoding),ଅପରିବର୍ତ୍ତିତ ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍ କୋଡିଂ |
Modular design,ମଡ୍ୟୁଲାର୍ ଡିଜାଇନ୍ |
Modulated,ମଡ୍ୟୁଲେଡ୍
Modulation,ମଡ୍ୟୁଲେସନ୍
Modulation depth,ମୋଡ୍ୟୁଲେସନ୍ ଗଭୀରତା |
Modulation index,ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ
Modulation percentage,ମୋଡ୍ୟୁଲେସନ୍ ପ୍ରତିଶତ
Module,ମଡ୍ୟୁଲ୍
Modulo-N counter,ମଡ୍ୟୁଲସ୍ n ଗୁଣକ
Modulus of counter,କାଲକୁଲେଟର ମଡ୍ୟୁଲସ୍
Molecule,ଅଣୁ
Momentum,ପ୍ରେରଣା |
Monitor,ମନିଟର
Monochrome,ଏକଚାଟିଆ
Monochrome display,ଏକଚାଟିଆ ପ୍ରଦର୍ଶନ |
Monolithic IC,ମୋନୋଲିଥିକ୍ (ଆଇସି)
Monopulse,ଏକକ ନାଡ |
Monostable multivibrator,monostationary multivibrator
Monotoxicity,ସମାନତା
Moor's law,ମୋର୍ ନିୟମ |
Morse code,ମୋର୍ସ୍ କୋଡ୍ |
MOSFET,ମସଫେଟ୍ |
Most significant character,ସବୁଠାରୁ ଅର୍ଥପୂର୍ଣ୍ଣ ଚରିତ୍ର |
Motherboard,ମଦର ବୋର୍ଡ |
Motor,ମୋଟର |
Motor action,ମୋଟର କାର୍ଯ୍ୟ
Mount,ଅପରାଧ
Mouse,ମାଉସ୍
Moving coil loudspeaker,ଚଳନଶୀଳ କୁଣ୍ଡଲି ଲାଉଡ ସ୍ପିକର |
Moving coil meter,ଚାଲୁଥିବା ମିଟର |
MPEG (motion picture experts group),Sampeg
MPU (microprocessor unit),MPU
MSD (most significant digit),MSD (ସର୍ବାଧିକ ସ୍କୋର)
MS-windows,MS ୱିଣ୍ଡୋଜ୍ |
MTBF (mean time between failures),M.T.B.F. (ପାର୍ଥକ୍ୟ ବିଫଳତା ମଧ୍ୟମ)
Multicavity klystron,ବହୁମୁଖୀ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
Multiconductor connector,ପଲିମର ସଂଯୋଜକ |
Multimedia,ମଲ୍ଟିମିଡ଼ିଆ
Multimeter,ମଲ୍ଟିମିଟର
Multiple emitter transistor,ଏକାଧିକ ଏମିଟର ଟ୍ରାନଜିଷ୍ଟର |
Multiple trace,ବହୁମୁଖୀ
Multiplicand,ଯୋଗ୍ୟତା
Multiplier,ଗୁଣକ
Multiprocessing,ଏକାଧିକ ଉତ୍ସ
Multiprogramming,ଏକାଧିକ ପ୍ରୋଗ୍ରାମିଂ
Multirange,ଏକାଧିକ ପରିସର
Multistage amplifier,ପଲିନୋମିଆଲ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Multitasking,ବହୁମୁଖୀ
Mute,ମୂକ
Mutual characteristics,ପାରସ୍ପରିକ ଗୁଣ
Mutual conductance,ପାରସ୍ପରିକ କଣ୍ଡକ୍ଟିଭିଟି |
Mutual coupling,ପାରସ୍ପରିକ ଯୋଡି |
Mutual inductance,ପାରସ୍ପରିକ ପ୍ରେରଣା |
Mutual reactance,ପାରସ୍ପରିକତା
Mylar-PC board,ମାଇଲର୍ PC ବୁଣନ୍ତୁ |
N material,N- ବିଷୟ |
NAMPS (narrow band analog mobile phone services),NAMPS
NAND-NAND circuit,nand-nand ସର୍କିଟ |
Nano-second (10-9 sec),"ନାନୋ ଦ୍ୱିତୀୟ (- ରୁ, )"
Napier's rule,ନାପିଅର୍ ନିୟମ |
Narrow band,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |
Narrow band noise,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |
Narrow band pass filter,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ପାର୍କ ଶବ୍ଦ |
Native-compiler,ଦେଶୀ ଅନୁବାଦକ
Natural count,ପ୍ରାକୃତିକ ଗଣନା
Natural frequency,ପ୍ରାକୃତିକ ଆବୃତ୍ତି |
Natural logarithm,ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |
Near call,ନିକଟବର୍ତ୍ତୀ
Near jump,କମ୍ପନ ନିକଟରେ
Needle velocity,"ଛୁଞ୍ଚି ବେଗ, ଇନଭେଣ୍ଟୋରୀ ବେଗ |"
Negation,ନିଷେଧ |
Negation indicator,ନିଷେଧ ବିଜ୍ଞପ୍ତି |
Negation symbol,ନିଷେଧ ପ୍ରତୀକ |
Negative gate,ନକାରାତ୍ମକ ଫାଟକ |
Negative AND gate,ନକାରାତ୍ମକ ଶେଷ ଗେଟ୍ |
Negative clamper,ନକାରାତ୍ମକ ବନ୍ଧନ |
Negative clipper,ନକାରାତ୍ମକ କାଟିବା |
Negative edge,ନକାରାତ୍ମକ କୋର୍ |
Negative emitter follower,ନେଗେଟିଭ୍ ଏମିଟର ଟ୍ରେଲିଂ |
Negative feedback,ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ |
Negative feedback amplifier,ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ ଏମ୍ପ୍ଲିଫାୟର୍ |
Negative logic,ନକାରାତ୍ମକ ଯୁକ୍ତି
Negative OR gate,ନକାରାତ୍ମକ କିମ୍ବା ଗେଟ୍ |
Negative polarity,ନକାରାତ୍ମକ ପୋଲାରିଟି |
Negative resistance,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ
Negative resistance region,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ କ୍ଷେତ୍ର |
Negative supply,ନକାରାତ୍ମକ ଯୋଗାଣ |
Negative temperature,ନକାରାତ୍ମକ ତାପମାତ୍ରା
Negative temperature coefficient,ନକାରାତ୍ମକ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |
Negative transmission,ନକାରାତ୍ମକ ସଂକ୍ରମଣ
Negative tree,ନକାରାତ୍ମକ ଗଛ |
Negative tunnel diode,ନକାରାତ୍ମକ ଟନେଲ୍ ଡାୟୋଡ୍ |
