Hindi,Malayalam
"रोधन,रोध (सं.),विद्युतरोधन,ऊष्मा रोधन",ഇൻസുലേറ്റിംഗ്
"रोधी,विद्युतरोधी,ऊष्मारोधी","ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്"
"1पूर्ण संख्या,पूर्णांक","1പൂർണ്ണ സംഖ്യ, പൂർണ്ണസംഖ്യ"
समाकलनीयता,സമഗ്രത
"समाकल,पूर्णांकीय","അവിഭാജ്യ, പൂർണ്ണസംഖ്യ"
समाकलन,സംയോജനം
"तीव्र,उग्र","തീവ്രമായ, ക്രുദ്ധമായ"
तीव्रीकरण,തീവ്രത
"प्रकर्षण,तीव्रक","ട്രാക്ഷൻ, ത്വരണം"
"तीव्रता,उग्रता,प्रकर्ष","തീവ്രത, തീവ്രത, തീവ്രത"
गहन,തീവ്രമായ
अन्योन्यक्रिया,ഇടപെടൽ
अंतरापरमाणुक,ഇന്ററാറ്റോമിക്
"विनिमय,व्यतिहार","വിനിമയം, ഇടപാട്"
"परस्परनिर्भरता,अन्योन्याश्रय","പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം"
अन्योन्याश्रित,പരസ്പരാശ്രിതം
अन्योन्य विसरण,പരസ്പര വ്യാപനം
"अंतरापृष्ठ,पार्थक्य पृष्ठ",ഇന്റർഫേസ് പേജ്
पार भरण,ക്രോസ് ഫിൽ
अंतराफलक कोण,ഇന്റർഫേസ് ആംഗിൾ
"अंत:क्षेप,व्यतिकरण,बाधा","ഇടപെടൽ, ഇടപെടൽ, തടസ്സം"
अंतरामंदाकिनीय,ഇന്റർഗാലക്‌റ്റിക്
"अभ्यंतर,अंतरंग,अंतः (सं.),अंतर्गृढ़,आंतरिक,अंत:स्थ (वि.)","അകം, അകം, അകം (വി.), അകം, അകം, അകം (വി.)"
"अन्त:बंधन,अंतर्ग्रथन","സിനാപ്സ്, സിനാപ്സ്"
"मध्वर्ती,माध्यमिक,मध्य,मध्यक","ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം"
अंतराधातुक,ഇന്റർമെറ്റാലിക്
"सविराम,आंतरायिक","ഇടവിട്ടുള്ള, ഇടവിട്ടുള്ള"
अंतरा-अणुक,ഇന്റർമോളികുലാർ
आंतरिक,ആന്തരികം
अंतर्राष्ट्रीय,അന്താരാഷ്ട്ര
अंतरातलीय,ഇന്റർസ്റ്റീഷ്യൽ
अंतराग्रहीय,ഗ്രഹാന്തരം
अंतर्वेशन,ഇന്റർപോളേഷൻ
अर्थबोध्यता,അർത്ഥപൂർണത
"निर्वाचित्र,इंटरप्रेटर","ഇലക്‌ടർ, ഇന്റർപ്രെറ്റർ"
अंतरायित्र,തടസ്സപ്പെടുത്തുന്നയാൾ
प्रतिच्छेदी,വിഭജിക്കുന്നു
"प्रतिच्छेदन,प्रतिच्छेद,सर्वनिष्ठ","കവല, കവല, കവല"
अंतराल,ഇടവേള
अंतरातारकीय,നക്ഷത്രാന്തരം
"अंतराली,अंतराकाशी",ഇന്റർസ്റ്റീഷ്യൽ
"अंतराल,अंतर","വിടവ്, വിടവ്"
घनिष्ठ,അടുത്ത്
अंतः,ഒടുവിൽ
अंत:परमाणुक,ഇന്ററാറ്റോമിക്
"नैज (इन्हरैट),आंतर (इन्टर्नल)","നാസ് (അവകാശി), അന്തർ (ആന്തരികം)"
निश्चर,ഉറപ്പാണ്
"आविष्कार,ईज़आद","കണ്ടുപിടുത്തം, കണ്ടുപിടിത്തം"
"प्रतिलोप,व्युत्क्रम,विपरीत","വിപരീതം, വിപരീതം, വിപരീതം"
"प्रतिलोमन,व्युत्क्रमण","വിപരീതം, വിപരീതം"
प्रतीप करना,പ്രതിനിധീകരിക്കാൻ
"प्रतिलोमित,व्युत्क्रमित","വിപരീതം, വിപരീതം"
अश्यान,അന്ധൻ
अश्यान तरल,കലങ്ങിയ ദ്രാവകം
अदृश्यता,അദൃശ്യത
अदृश्य,അദൃശ്യ
आयन,അയോൺ
"आयनिक,आयनी",അയോണിക്
आयननीय,അയണീകരിക്കാവുന്ന
"आयनित करना,आयनित होना","അയണീകരിക്കാൻ, അയണീകരിക്കാൻ"
"आयन मंडल,आयनोस्फियर","അയണോസ്ഫിയർ, അയണോസ്ഫിയർ"
आयनमंडली,അയണോസ്ഫിയർ
आइरिस,ഐറിസ്
किरणित,വികിരണം
किरणन,വികിരണം
अपरिमेय,യുക്തിരഹിതമായ
"अखंडनीय,अलघुकरणीय,असमानेय","മാറ്റാനാകാത്ത, അപരിഹാര്യമായ, പരിഹരിക്കാനാവാത്ത"
अनियमित,ക്രമരഹിതം
अनुत्क्रमणीय,മാറ്റാനാവാത്ത
"अघूर्णनी,अघूर्णी",കറങ്ങുന്നു
"समैन्ट्रॉपिक,समैन्ट्रॉपिक वक्र","ഐസോട്രോപിക്, ഐസോട്രോപിക് വക്രം"
सपैन्ट्रॉपिकतः,സപാൻട്രോപ്പിക്കൽ
"I सिग्नल,I संकेत","ഞാൻ സിഗ്നൽ, ഞാൻ സിഗ്നൽ"
"समदाब रेखा,समभारिक परमाणु","ഐസോബാറുകൾ, ഐസോടോപ്പുകൾ"
"समदाब,समदाबी,समभारित","ഐസോബാറിക്, സമതുലിതമായ, സമതുലിതമായ"
"समायतनिक रेखा,समस्थूलता रेखा","ഐസോമെട്രിക് ലൈൻ, ഐസോടോപ്പ് ലൈൻ"
सम-आयतनिक,ഐസോ-അയോണിക്
"समवर्णी,समवर्णक",ഹോമോലോജസ്
समकालिक रेखा,സിൻക്രണസ് ലൈൻ
समकालिक गति,സിൻക്രണസ് വേഗത
समनतिक,ഐസോമെട്രിക്
समविभव,തുല്യശക്തി
"सम-ऊर्जित,समोर्ज",തുല്യ ഊർജ്ജസ്വലമായ
"तुल्यकोणी (वि.),समदिक्पाती रेखा (सं.)","ഇക്വിലാറ്ററൽ (വി.), ഐസോസിലിസ് ലൈൻ (എഡി.)"
"वियुक्त,(सं.) ,विलग करना,वियुक्त करना (क्रि.)","വേർപെടുത്തുക, (അദ്ദേഹം.), വേർപെടുത്തുക, വേർപെടുത്തുക (ver.)"
"वियुक्त,विलगित,एकल","ഒറ്റപ്പെട്ട, ഒറ്റപ്പെട്ട, ഒറ്റ"
"विलगन,पृथक्करण,पार्थक्य","വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ"
समावयवी,ഐസോമർ
समावयवन,ഐസോമർ
समावयवता,ഐസോമെറിസം
"समदूरीक,त्रिसमलंबाक्.,घनीय,आइसोमेट्रिक","ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്"
"तुल्याकारिता,समाकृतिकता",ഐസോമോർഫിസം
समाकृतिक,ഐസോമോർഫിക്
समताप रेखा,ഐസോതെർം
समतापी,ഐസോതെർം
समस्थानिक,ഐസോടോപ്പുകൾ
समस्थानिक,ഐസോടോപ്പുകൾ
"समानुवर्ती,समदैशिक",ഐസോട്രോപിക്
वृत्तीय रेखा,വൃത്താകൃതിയിലുള്ള രേഖ
समदैशिकता,ഐസോമോർഫിസം
पुनरावृत्ति,ആവർത്തനം
नैज अर्धचालक,ആന്തരിക അർദ്ധചാലകം
जामे का व्यतिकरणमापी,ജാം ഇന്റർഫെറോമീറ്റർ
"झटका,प्रतिक्षेप","ഞെട്ടൽ, തിരിച്ചടി"
"जेट,प्रधार","ജെറ്റ്, തല"
जेट-राकेट नोदन,ജെറ്റ്-റോക്കറ്റ് പ്രൊപ്പൽഷൻ
जे-जे युग्मन,ജെ-ജെ കപ്ലിംഗ്
जॉली तुला,ജോളി ബെന്റ്
जूल-ऊष्मा,ജൂൾ-ചൂട്
जूलमापी,ജൂൾമീറ്റർ
जूल-थामसन प्रभाव,ജൂൾ-തോംസൺ പ്രഭാവം
जूल,ജൂൾ
"कुदान,झंप,प्लुति","പാര, ചാട്ടം, ഓടക്കുഴൽ"
संधि,ഉടമ്പടി
संगम स्थान,സംഗമസ്ഥാനം
यथोचित स्वरग्राम,ശരിയായ അക്ഷരം
"ङ्केसन्निधि,सान्निध्य","കേശനിധി, സാമീപ്യം"
"बहुमूर्तिदर्शी,कैलाइडोस्कोप","കാലിഡോസ്കോപ്പ്, കാലിഡോസ്കോപ്പ്"
"कापा मेसॉन,के-मेसॉन","കപ്പ മേസൺസ്, കെ-മേസൺസ്"
कैथोड,കാഥോഡ്
घनायन,ഘനായൻ
के-बैंड,കെ-ബാൻഡ്
के-प्रग्रहण,കെ-ക്യാപ്ചർ
के-प्रग्राही,കെ-റിസെപ്റ്റർ
केल्विन सन्निकटन,കെൽവിൻ ഏകദേശ കണക്ക്
समाकारिता की अष्ठि,ഏകതാനതയുടെ യൂണിറ്റ്
केर सेल,കെർ സെൽ
"कुंजी,पर्दा,की","താക്കോൽ, തിരശ്ശീല, താക്കോൽ"
"कुंजी पटल,पर्दा पट्टी","കീ ബോർഡ്, കർട്ടൻ ബാർ"
आरम्भक स्वर,തുറക്കുന്ന സ്വരാക്ഷരം
कुंजी स्पंद,കീ പൾസ്
मुख्य शब्द,പ്രധാന പദം
प्रक्षेप,പ്രൊജക്ഷൻ
प्रतिधाव,പ്രതിരോധം
किलो,കി. ഗ്രാം
किलोजूल,കിലോജൂൾ
किलोपारसेक,കിലോപാർസെക്ക്
किलोटन बम,കിലോടൺ ബോംബ്
शुद्धगतिकीय,ചലനാത്മകം
शुद्धगतिकतः,തികച്ചും ചലനാത്മകം
"गतिज,गतिक","ചലനാത്മകം, ചലനാത്മകം"
गतिकतः,ചലനാത്മകമായി
"विभंग,निकुंच",ഒടിവ്
क्लाइस्ट्रॉन,ക്ലൈസ്ട്രോൺ
क्षुर धार,മൂർച്ചയുള്ള അറ്റം
क्रुशकल सीमा,ക്രസ്കൽ അതിർത്തി
निम्नतापजनक,തെർമോജനിക്
लेबल,ലേബൽ
"चिह्नित,अंकित,लेबल लगा हुआ","അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത"
प्रयोगशाला,ലബോറട്ടറി
लेडार,ഗോവണി
वामावर्तन,എതിർ ഘടികാരദിശയിൽ
"वामावर्त,वामध्रुवण घूर्णक","എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത"
पश्चता और अग्रता,പിറകോട്ടും മുന്നോട്ടും
लग्रांज प्रसारण,ലഗ്രാഞ്ച് പ്രക്ഷേപണം
लग्रांजीपन,ലഗ്രാൻജിയനിസം
लैम्ब सृति,കുഞ്ഞാടിന്റെ സൃഷ്ടി
"स्तरिका,पटल","പലക, പലക"
पृष्ठीय पटल,ഡോർസൽ പ്ലേറ്റ്
"पटलीय प्रवाह,स्तरीय प्रवाह","ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ"
"पटलन,पटल,स्तर,परत बंध","പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്"
"स्तरिकाकर,स्तरिकायन",വർഗ്ഗീകരണം
"पटल,स्तरिका,स्तरिकायन,पटलन,स्तरण",ലാമിന
"दीप,लैम्प","വിളക്ക്, വിളക്ക്"
"काजल,दीप कज्जल","കാജൽ, ദീപ് കാജൽ"
लान्डे-अंतराल नियम,ലാൻഡേ-ഇന്റർവെൽ നിയമം
लान्डे विपाटन गुणक,ലാൻഡ് വിഭജന ഘടകം
अवतरण,ലാൻഡിംഗ്
"सूक्ष्म घर्षण,लैपन,लेहन","മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക"
लारमोर आवृत्ति,ലാർമോർ ആവൃത്തി
लारमोर पुरस्सरण,ലാർമോർ പ്രീസെഷൻ
लेसर,ലേസർ
"लेसन,लेसरीकरण",ലേസറൈസേഷൻ
गुप्त,രഹസ്യം
"पार्श्व,पार्श्विक,पार्वीय","ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ"
"अक्षांश,लैटीट्यूड","അക്ഷാംശം, അക്ഷാംശം"
"जालक,लैटिस","ലാറ്റിസ്, ലാറ്റിസ്"
लाउए वर्ग,ലോ ക്ലാസ്
प्रमोचित्र,വിക്ഷേപണം
प्रमोचन,വിക്ഷേപണം
प्रमोचन मंच,ലോഞ്ച് പ്ലാറ്റ്ഫോം
द्रव्य अनुपाती क्रिया-नियम,ബഹുജന അനുപാത നിയമം
गुणित अनपात-नियम,ഒന്നിലധികം അനുപാത നിയമം
"परत,स्तर","പാളി, ലെവൽ"
L- बैंड,എൽ-ബാൻഡ്
"लेड,सीसा,लेड,अग्रता,अग्र होना","ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്"
अग्रग,മുന്നോട്ട്
"चूना,लीक करना (क्रि.),रिसन रेखा,च्यवन","ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ"
"च्यवन,क्षरण,लीक","ച്യൂയിംഗ്, നാശം, ചോർച്ച"
"न्यूनतम,अल्पतम,लघुतम","മിനിമം, മിനിമം, മിനിമം"
अल्पतमांक,ഏറ്റവും കുറഞ്ഞ എണ്ണം
लैचर-तार,ലാച്ച് വയർ
लेडुक प्रभाव,ലെഡക് പ്രഭാവം
वैध ओम,സാധുവായ ഓം
ळ्-इलेक्ट्रॉन,- ഇലക്ട്രോൺ
दैर्घ्य संकोच,നീളം നിയന്ത്രണം
दीर्धीकरण,നീട്ടൽ
लेन्स,ലെന്സ്
लेन्ज नियम,ലെൻസ് നിയമം
समतल सुरंग,പരന്ന തുരങ്കം
क्षैतिज उड़आन,തിരശ്ചീന ഫ്ലൈറ്റ്
"तल-मापन,समतलन","നിരപ്പാക്കൽ, നിരപ്പാക്കൽ"
"क्षैतिजकारी पेंच,समतलन पेंच","തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ"
विश्वास्यता स्तर,അത്മവിശ്വാസത്തിന്റെ അളവ്
सार्थकता-स्तर,പ്രാധാന്യം ലെവൽ
"क्षैतिज पृष्ठ,समतल पृष्ठ,समविभव पृष्ठ","തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്"
"उत्तोलक,लीवर","ലിവർ, ലിവർ"
आभासी दोलन,വെർച്വൽ ആന്ദോളനം
"लिडार,लेसर अवरक्त रेडार","ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ"
"जीव,आयु","ജീവിതം, പ്രായം"
"लिफ्ट,उत्थापक","ഉയർത്തുക, ഉയർത്തുക"
मोचन क्षण,വീണ്ടെടുക്കൽ നിമിഷം
"लघु,हल्का,मंद,अल्प,लघुक,6प्रकाश","ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം"
"तापानुशीतन.,प्रकाश करना","മിതശീതോഷ്ണ., പ്രകാശം"
तडित्,മിന്നൽ
"प्रकाश वर्ष,लाइट ईयर",പ്രകാശവർഷം പ്രകാശവർഷം
"सदृश,सजातीय,समदिश","ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ"
"सीमा,सीमान्त","പരിധി, നാമമാത്ര"
"सीमक,सीमांत,चरम","പരിധി, പരിധി, അതിരുകടന്ന"
कांतिमान सीमा,നിലവിലെ പരിധി
"रेखा,लाइन,दीर्घतन्तु","രേഖ, രേഖ, ദീർഘവൃത്താകൃതി"
"रेखीय,रैखिक,रेखाकार","രേഖീയ, രേഖീയ, രേഖീയ"
रैखिकीकरण,രേഖീയവൽക്കരണം
"एकघातता,रैखिकता","ഏകതാനത, രേഖീയത"
"एकघातत:,रैखिकतः","ഒറ്റയ്ക്ക്, രേഖീയമായി"
लाइन विभव-पात,ലൈൻ സാധ്യത
रैखिक अपूर्णता,രേഖീയ അപൂർണ്ണത
आघात-रेखा,സ്ട്രോക്ക് ലൈൻ
रेखिल स्पेक्ट्रम,രേഖീയ സ്പെക്ട്രം
लाइन वोल्टता,ലൈൻ വോൾട്ടേജ്
"बंध,कड़ई,शृंखला,ग्रंथिका,लिंक","ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്"
"द्रवण,द्रावण",ദ്രവീകരണം
द्रवित,ദ്രവീകരിച്ചത്
द्रावित्र,ദ്രവീകരിച്ചത്
द्रव,ദ്രാവകം
"द्रव-मज्जपात्र,द्रव-कुंड,द्रव-अवगाह",ദ്രാവക റിസർവോയർ
द्रव क्रिस्टल,ലിക്വിഡ് ക്രിസ്റ്റൽ
द्रवता,ദ്രവ്യത
द्रव-नोदित रोकेट,ദ്രാവക ചാലക റോക്കറ്റ്
लिसाजू की आकृतियाँ,ലിസാജു കണക്കുകൾ
"लिस्ट,सूची","പട്ടിക, പട്ടിക"
"सूचीकरण,लिस्टिंग","ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്"
लिटर,ലിറ്റർ
जीवंत कार्यक्रम,തത്സമയ പ്രോഗ്രാം
विद्युन्मय तार,വൈദ്യുത വയർ
"उभारण,बोझ,उद्भार,भार,लोड","ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്"
चुंबक-पत्थर,കാന്തം കല്ല്
"स्थानगत,स्थानीयित","പ്രാദേശിക, പ്രാദേശിക"
स्थानीय मैक्सवेली,പ്രാദേശിക മാക്സ്വെല്ലി
"स्थान,अवस्थिति,स्थान निर्धारण,स्थिति निर्धारण,अवस्थापन","സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം"
अभिबद्ध प्रभ्रंश,ബന്ധിത തെറ്റ്
"तालकन,अभिबंधन","തലാഖ്, ചരക്ക്"
"बिन्दुपथ,रेखापथ","ലോക്കസ്, ലോക്കസ്"
चुंबक-पत्थर,കാന്തം കല്ല്
लघुगणकीय,ലോഗരിഥമിക്
तर्क,യുക്തി
तर्कसंगत,ന്യായമായ
"संभार तंत्र,सप्रचालन विज्ञान","ലോജിസ്റ്റിക്സ്, ഓപ്പറേഷൻ സയൻസ്"
लंदन वान्डरवाल्स आकर्षण,ലണ്ടൻ വണ്ടർവാൾസ് ആകർഷണങ്ങൾ
सुदुर संचारण,റിമോട്ട് ട്രാൻസ്മിഷൻ
"रेखांश,देशान्तर","രേഖാംശം, രേഖാംശം"
रविनीच का रेखांश,രവിനെക്കിന്റെ രേഖാംശം
"देशांतरीय,अनुदैर्घ्य","രേഖാംശ, രേഖാംശ"
दीर्घ स्वर,നീണ്ട സ്വരാക്ഷരങ്ങൾ
"पाश,लूप,फंदा (सं.),पाशन (क्रि.),प्रस्पंद","ലൂപ്പ്, ലൂപ്പ്, ലൂപ്പ് (എഡി.), ലൂപ്പ് (വി.), പ്രസന്ദ്"
शिथिल बद्ध,അയഞ്ഞ ബന്ധനം
"विरल संकुलित,कुसंकुलित","വിരളമായി പായ്ക്ക്, പാക്ക്"
लोरेन्ट्स फिट्सजेरल्ड संकुचन,ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം
हास रहित लाइन,നഷ്ട രഹിത ലൈൻ
क्षययुक्त डाइलेक्ट्रिक,ദ്രവിച്ച വൈദ്യുത
प्रबलता,ശക്തി
"अल्प दाब क्षेत्र,अवदाव","താഴ്ന്ന മർദ്ദം, വിഷാദം"
"अवनमन,निम्नन","നിന്ദ, താഴ്ന്ന"
"निम्नतम,लघुतम","ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ"
हीन निर्वात,താഴ്ന്ന വാക്വം
ज्योतिर्मयता,തിളക്കം
संदीप्ति,സന്ദീപ്തി
संदीप्तिशील,പ്രസരിപ്പുള്ള
ज्योति,ജ്വാല.
"दीप्त,प्रदीपी,ज्योति-","ദീപ്, പ്രദീപി, ജ്യോതി-"
चांद्र-दिन,ചാന്ദ്ര ദിനം
चंद्र-ग्रहण,ചന്ദ്രഗ്രഹണം
चंद्र उपग्रह,ചന്ദ്രൻ ഉപഗ്രഹം
चंद्रकला परिवर्तन,ചന്ദ്രന്റെ ഘട്ട മാറ്റം
लक्स,ലക്സ്
लाइमैन श्रेणी,ലൈമാൻ സീരീസ്
स्थूल,മൊത്തത്തിലുള്ള
स्थूल,മൊത്തത്തിലുള്ള
"मैजिक लालटेन,चित्रप्रक्षेपी लालटेन","മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്"
"माया संख्या,मैजिक संख्या,स्थायित्व संख्या","മായ നമ്പർ, മാജിക് നമ്പർ, പെർമനൻസ് നമ്പർ"
चुंबकीयतः,കാന്തികമായി
चुंबकीय,കാന്തിക
चुंबकीय संरोधिका,കാന്തിക പ്രതിരോധം
चुंबकनशील,കാന്തികമാക്കൽ
चुंबकन,കാന്തികവൽക്കരണം
चुंबकत्व,കാന്തികത
चुंबक ऊष्मीय प्रभाव,കാന്തം താപ പ്രഭാവം
चुंबक द्रवगतिकी,കാന്തം ഹൈഡ്രോഡൈനാമിക്സ്
चुंबक द्रवस्थैतिकी,കാന്തം ഹൈഡ്രോസ്റ്റാറ്റിക്സ്
चुंबकत्वमापी,മാഗ്നെറ്റോമീറ്റർ
मैग्नेटॉन,മാഗ്നെറ്റൺ
चुंबक मंडल,കാന്തം വൃത്തം
स्थिर चुंबकिकी,സ്റ്റാറ്റിക് കാന്തികത
मेग्नेट्रॉन दिष्टकारी,മാഗ്നെട്രോൺ റക്റ്റിഫയർ
आवर्धित प्रतिबिम्ब,വലുതാക്കിയ ചിത്രം
आवर्धक,മാഗ്നിഫയർ
"आवर्धन करना,आवर्धित करना","വലുതാക്കുക, വലുതാക്കുക"
"आवर्धक,आवर्धन-","മാഗ്നിഫയർ, മാഗ്നിഫിക്കേഷൻ-"
आवर्धक लेन्स,മാഗ്നിഫൈയിംഗ് ലെൻസ്
"परिमाण,कांतिमान","മാഗ്നിറ്റ്യൂഡ്, മാഗ്നിറ്റ്യൂഡ്"
मैगनॉन,മാഗ്നൺ
मुख्य बैंड,പ്രധാന ബാൻഡ്
"प्रमुख मार्ग,मुख्य लाइन","പ്രധാന റോഡ്, മെയിൻ ലൈൻ"
"मुख्य तार,मुख्य नल","പ്രധാന വയർ, പ്രധാന ടാപ്പ്"
"अनुरक्षण,पोषण,संधारण","പരിപാലനം, പോഷണം, പരിപാലനം"
मायोराना निष्पत्ति,മയോറാന സത്തിൽ
दीर्घ अक्ष,പ്രധാന അക്ഷം
मुख्य दोष,പ്രധാന ന്യൂനത
बहुसंख्यक,ബഹുസ്വരമായ
गुरु टोन,മാസ്റ്റർ ടോൺ
संपर्क और विच्छेद,ബന്ധപ്പെടുകയും തകർക്കുകയും ചെയ്യുക
"आघातवर्ध्यता,आघात वर्धनीयता",വഴക്കം
कौशल,കഴിവുകൾ
"हस्त कौशल,हेरफेर",മാനുവൽ കൃത്രിമത്വം
परिचालक,ഓപ്പറേറ്റർ
मानवयुक्त बैलून,മനുഷ്യരുള്ള ബലൂൺ
"दाबांतरमापी,मैनोमीटर","മാനുമീറ്റർ, മാനുമീറ്റർ"
बहुपिंडी,ബഹുമുഖം
मानवश्रम वर्ष,മനുഷ്യൻ മനുഷ്യൻ വർഷങ്ങൾ
"सीमांत,उपांतस्थ,उपांत","നാമമാത്രമായ, നാമമാത്രമായ, നാമമാത്രമായ"
उपांत ऐन्ट्रॉपी,മാർജിനൽ എൻട്രോപ്പി
निरापद परिसर,സുരക്ഷിതമായ പരിസരം
नाविक द्सूइचक,നാവികൻ ഡ്സുചക്
"अंक,चिह्न,निशान","അടയാളങ്ങൾ, അടയാളങ്ങൾ, അടയാളങ്ങൾ"
चिह्नक,മാർക്കർ
मेसर,മേസർ
"मास्क,मुखौटा,आवरण,अवगुंठ","മുഖംമൂടി, മുഖംമൂടി, മൂടുപടം"
"गोपन,प्रच्छादन",മൂടിവയ്ക്കുക
"द्रव्यमान,संहति,स्थूल","പിണ്ഡം, പിണ്ഡം, ബൾക്ക്"
द्रव्यमान बाहुल्य,ബഹുജന സമൃദ്ധി
द्रव्यमान अनुपाती अभिक्रिया,ബഹുജന അനുപാത പ്രതികരണം
"संहति सांद्रण,संहति बाहुल्य,द्रव्यमान सांद्रण,द्रव्यमान बाहुल्य","ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന സമൃദ്ധി"
द्रव्यमान क्षति,ബഹുജന നഷ്ടം
गुरु नाभिक,മാസ്റ്റർ ന്യൂക്ലിയസ്
संहति गति,ബഹുജന വേഗത
द्रव्यमानी प्रतिरोधकता,ബഹുജന പ്രതിരോധം
"प्रधान प्लेट,मास्टर प्लेट","മാസ്റ്റർ പ്ലേറ്റ്, മാസ്റ്റർ പ്ലേറ്റ്"
सुमेल,പൊരുത്തം
सुमेलित,പൊരുത്തപ്പെട്ടു
सुमेलन,പൊരുത്തപ്പെടുന്നു
"आव्यूह,मैट्रिक्स,आधात्री,मैट्रिक्स","മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്"
"द्रव्य,पदार्थ","ദ്രവ്യം, പദാർത്ഥം"
उच्चिष्ठ,പരമാവധി
"महत्तम,अधिकतम,उच्चतम,भूयिष्ठ,उच्चिष्ठ","ഏറ്റവും ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന"
अधिकतम अनुज्ञेय,അനുവദനീയമായ പരമാവധി
मैक्सवेल-वोल्ट्समान बंटन नियम,മാക്സ്വെൽ-വോൾട്ട്സ്മാൻ വിതരണ നിയമം
मैक्सवेली वितरण,പരമാവധി വിതരണം
"मैकलियोड गेज,मैकलियोड प्रमापी","മക്ലിയോഡ് ഗേജ്, മക്ലിയോഡ് ഗേജ്"
माध्य,അർത്ഥമാക്കുന്നത്
"औसत मुक्त पथ,माध्य मुक्त पथ","സ്വതന്ത്ര പാത എന്നർത്ഥം, സ്വതന്ത്ര പാത എന്നാണ് അർത്ഥമാക്കുന്നത്"
"माध्य आयु,औसत आयु",ശരാശരി പ്രായം ശരാശരി പ്രായം
माध्य जीवनकाल,ജീവിതകാലം അർത്ഥമാക്കുന്നത്
"माप,संस्तर",കിടക്ക അളക്കുക
"नाप,माप,मापन","അളക്കുക, അളക്കുക, അളക്കുക"
"बलकृत,यांत्रिक","ബലം, മെക്കാനിക്കൽ"
यांत्रिक लाभ,മെക്കാനിക്കൽ നേട്ടം
"बलविज्ञान,यंत्रविज्ञान,यांत्रिकी","ശക്തി ശാസ്ത്രം, മെക്കാനിക്സ്, മെക്കാനിക്സ്"
यंत्रीकरण,യന്ത്രവൽക്കരണം
"क्रियाविधि,यांत्रिकत्व","മെക്കാനിസം, മെക്കാനിക്സ്"
"मध्य,मध्यस्थ,माध्यिका,मीडियन","ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം"
"स्थूल,गुरु,महा,स्पष्ट,नियुत (दशलक्ष)","സ്ഥൂലം, ഗുരു, മഹാ, വ്യക്തം, നിയുത് (ദശലക്ഷം)"
मेगाक्यूरी,മെഗാക്യൂറി
मैगोम,മാഗോം
माउस्नर प्रभाव,മൗസ്നർ പ്രഭാവം
M-इलेक्ट्रॉन,എം-ഇലക്ട്രോൺ
"स्वरानुक्रम,लय","സ്വരം, താളം"
"गलित (सं.),पिघलना,गलना (क्रि.)","ഉരുകുക (adj.), ഉരുകുക, ഉരുകുക (ver.)"
"गलन,पिघलना","ഉരുകുക, ഉരുകുക"
गलनांक,ദ്രവണാങ്കം
"स्मृति,स्मृति तंत्र","മെമ്മറി, മെമ്മറി സിസ്റ്റം"
"नवचन्द्रक,मनिस्कस","meniscus, meniscus"
"पारीय,मयुरियल","പരിയ, മ്യൂറിയൽ"
