Bengali,Hindi
"পরোক্ষ, পরোক্ষ","परोक्ष, अप्रत्यक्ष"
অনুপ্রাণিত,प्रेरित
"আগমন, আনয়ন, আবেশ","आगमन, प्रेरण, विप्रेरण"
অনুপ্রেরণামূলক,प्रेरणिक
প্রেরণা,"प्रेरक, विप्रेरक"
জড়,जड़त्वीय
অক্ষয় উৎস,अक्ष्य स्रोत
"অসীম, অসীম","अनंत, अपरिमित"
"অসীম, অসীম","अनंत, अनंतियाँ"
"অসীম, অসীম","अनंत, अनंती"
দাহ্যতা,ज्वलनशीलता
দাহ্য,ज्वलनशील
প্রবাহ,अंतर्वाह
প্রবাহ,अंतर्वाह
তথ্য,सूचना
খুব কম ফ্রিকোয়েন্সি,अतिनिम्न आवृत्ति
ইনফ্রারেড,अवरक्त
অশ্রাব্য,अवश्रव्य
আভা শ্রভিকি,अव श्राविकी
অসঙ্গতি,असमांगता
ভিন্ন,"असमांगी, असमधाती"
প্রাথমিক,प्रारंभिक
ইনজেকশন,अन्त:क्षेपण
প্রবেশ করা,प्रवेश
"ভিতরের, ভিতরের, ভিতরের, ভিতরের","आंतर, आंतरिक, आभ्यंतर, भीतरी"
"ইনপুট (n.), ইনপুট (v.)","निवेश (सं.), निविष्ट (वि.)"
insolent,हीनग्राही
লাইভশন,लिवेशन
"insignificant, insignificant","नगण्य, उपेक्षणीय"
তত্ত্বাবধান,निरीक्षण
"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন","संस्थापन, अधिष्ठापन, अधिष्ठान"
মুহূর্ত,क्षण
নির্দেশ,अनुदेश
মেশিন,यंत्र
যান্ত্রিক,यंत्रीय
"যান্ত্রিকীকরণ, সমাবেশ","यंत्रीकरण, यंत्रसमुच्चय"
"insulating, insulating","विद्युतरोधी, ऊष्मारोधी"
অন্তরক,"रोधन, रोध (सं.), विद्युतरोधन, ऊष्मा रोधन"
"insulating, insulating, insulating","रोधी, विद्युतरोधी, ऊष्मारोधी"
"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা","1पूर्ण संख्या, पूर्णांक"
অখণ্ডতা,समाकलनीयता
"integral, integer","समाकल, पूर्णांकीय"
মিশ্রণ,समाकलन
"intense, furious","तीव्र, उग्र"
তীব্রতা,तीव्रीकरण
"ট্র্যাকশন, ত্বরণ","प्रकर्षण, तीव्रक"
"তীব্রতা, তীব্রতা, তীব্রতা","तीव्रता, उग्रता, प्रकर्ष"
তীব্র,गहन
মিথষ্ক্রিয়া,अन्योन्यक्रिया
আন্তঃপরমাণু,अंतरापरमाणुक
"বিনিময়, লেনদেন","विनिमय, व्यतिहार"
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","परस्परनिर्भरता, अन्योन्याश्रय"
পরস্পর নির্ভরশীল,अन्योन्याश्रित
পারস্পরিক বিস্তার,अन्योन्य विसरण
ইন্টারফেস পৃষ্ঠা,"अंतरापृष्ठ, पार्थक्य पृष्ठ"
ক্রস ফিল,पार भरण
ইন্টারফেস কোণ,अंतराफलक कोण
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","अंत:क्षेप, व्यतिकरण, बाधा"
আন্তঃগ্যালাক্টিক,अंतरामंदाकिनीय
"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)","अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गृढ़, आंतरिक, अंत:स्थ (वि.)"
"synapse, synapse","अन्त:बंधन, अंतर्ग्रथन"
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","मध्वर्ती, माध्यमिक, मध्य, मध्यक"
আন্তঃধাতু,अंतराधातुक
"intermittent, intermittent","सविराम, आंतरायिक"
আন্তঃআণবিক,अंतरा-अणुक
অভ্যন্তরীণ,आंतरिक
আন্তর্জাতিক,अंतर्राष्ट्रीय
কৌশলে,अंतरातलीय
আন্তঃগ্রহ,अंतराग्रहीय
ইন্টারপোলেশন,अंतर्वेशन
অর্থপূর্ণতা,अर्थबोध्यता
"নির্বাচক, দোভাষী","निर्वाचित्र, इंटरप्रेटर"
বাধাদানকারী,अंतरायित्र
ছেদ করা,प्रतिच्छेदी
"ছেদ, ছেদ, ছেদ","प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ"
অন্তর,अंतराल
আন্তঃনাক্ষত্রিক,अंतरातारकीय
কৌশলে,"अंतराली, अंतराकाशी"
"ফাঁক, ফাঁক","अंतराल, अंतर"
বন্ধ,घनिष्ठ
শেষে,अंतः
আন্তঃপরমাণু,अंत:परमाणुक
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)","नैज (इन्हरैट), आंतर (इन्टर्नल)"
নিশ্চিত,निश्चर
"উদ্ভাবন, উদ্ভাবন","आविष्कार, ईज़आद"
"বিপরীত, বিপরীত, বিপরীত","प्रतिलोप, व्युत्क्रम, विपरीत"
"বিপরীত, বিপরীত","प्रतिलोमन, व्युत्क्रमण"
প্রতিনিধিত্ব করতে,प्रतीप करना
"বিপরীত, বিপরীত","प्रतिलोमित, व्युत्क्रमित"
অন্ধ,अश्यान
টার্বিড তরল,अश्यान तरल
অদৃশ্যতা,अदृश्यता
অদৃশ্য,अदृश्य
আয়ন,आयन
আয়নিক,"आयनिक, आयनी"
আয়নযোগ্য,आयननीय
"আয়ন করা, আয়ন করা","आयनित करना, आयनित होना"
"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার","आयन मंडल, आयनोस्फियर"
আয়নোস্ফিয়ার,आयनमंडली
আইরিস,आइरिस
বিকিরণিত,किरणित
বিকিরণ,किरणन
অযৌক্তিক,अपरिमेय
"অপূরণীয়, অপূরণীয়, অপূরণীয়","अखंडनीय, अलघुकरणीय, असमानेय"
অনিয়মিত,अनियमित
অপরিবর্তনীয়,अनुत्क्रमणीय
ঘূর্ণায়মান,"अघूर्णनी, अघूर्णी"
"আইসোট্রপিক, আইসোট্রপিক বক্ররেখা","समैन्ट्रॉपिक, समैन्ट्रॉपिक वक्र"
উপক্রান্তীয়ভাবে,सपैन्ट्रॉपिकतः
"আমি সংকেত, আমি সংকেত","I सिग्नल, I संकेत"
"আইসোবার, আইসোটোপ","समदाब रेखा, समभारिक परमाणु"
"আইসোবারিক, সুষম, সুষম","समदाब, समदाबी, समभारित"
"আইসোমেট্রিক লাইন, আইসোটোনিক লাইন","समायतनिक रेखा, समस्थूलता रेखा"
আইসো-আয়নিক,सम-आयतनिक
সমজাতীয়,"समवर्णी, समवर्णक"
সিঙ্ক লাইন,समकालिक रेखा
সিঙ্ক্রোনাস গতি,समकालिक गति
আইসোমেট্রিক,समनतिक
সামঞ্জস্যপূর্ণ,समविभव
equi-energed,"सम-ऊर्जित, समोर्ज"
"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)","तुल्यकोणी (वि.), समदिक्पाती रेखा (सं.)"
"বিচ্ছিন্ন করা, (adj.), আলাদা করা","वियुक्त, (सं.), विलग करना, वियुक्त करना (क्रि.)"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","वियुक्त, विलगित, एकल"
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ","विलगन, पृथक्करण, पार्थक्य"
আইসোমার,समावयवी
আইসোমার,समावयवन
আইসোমেরিজম,समावयवता
"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক","समदूरीक, त्रिसमलंबाक्., घनीय, आइसोमेट्रिक"
আইসোমরফিজম,"तुल्याकारिता, समाकृतिकता"
আইসোমরফিক,समाकृतिक
আইসোথার্ম,समताप रेखा
আইসোথার্ম,समतापी
আইসোটোপ,समस्थानिक
আইসোটোপ,समस्थानिक
আইসোট্রপিক,"समानुवर्ती, समदैशिक"
বৃত্তাকার লাইন,वृत्तीय रेखा
আইসোমরফিজম,समदैशिकता
পুনরাবৃত্তি,पुनरावृत्ति
অন্তর্নিহিত অর্ধপরিবাহী,नैज अर्धचालक
জ্যাম ইন্টারফেরোমিটার,जामे का व्यतिकरणमापी
"jerk, rebound","झटका, प्रतिक्षेप"
"জেট, মাথা","जेट, प्रधार"
জেট-রকেট চালনা,जेट-राकेट नोदन
জে-জে কাপলিং,जे-जे युग्मन
jolly bent,जॉली तुला
জুল-তাপ,जूल-ऊष्मा
জুলিমিটার,जूलमापी
জুল-থমসন প্রভাব,जूल-थामसन प्रभाव
জুল,जूल
"কোদাল, লাফ, বাঁশি","कुदान, झंप, प्लुति"
সন্ধি,संधि
সঙ্গম স্থান,संगम स्थान
সঠিক শব্দাংশ,यथोचित स्वरग्राम
"kesanidhi, proximity","ङ्केसन्निधि, सान्निध्य"
"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ","बहुमूर्तिदर्शी, कैलाइडोस्कोप"
"কাপা ম্যাসনস, কে-ম্যাসনস","कापा मेसॉन, के-मेसॉन"
ক্যাথোড,कैथोड
ঘনায়ান,घनायन
কে-ব্যান্ড,के-बैंड
কে-ক্যাপচার,के-प्रग्रहण
k-রিসেপ্টর,के-प्रग्राही
কেলভিন আনুমানিক,केल्विन सन्निकटन
একজাতের একক,समाकारिता की अष्ठि
ker সেল,केर सेल
"চাবি, পর্দা, চাবি","कुंजी, पर्दा, की"
"কী বোর্ড, পর্দা বার","कुंजी पटल, पर्दा पट्टी"
প্রারম্ভিক স্বরবর্ণ,आरम्भक स्वर
কী পালস,कुंजी स्पंद
নির্দেশক শব্দ,मुख्य शब्द
অভিক্ষেপ,प्रक्षेप
প্রতিরোধ,प्रतिधाव
কেজি,किलो
কিলোজুল,किलोजूल
কিলোপারসেক,किलोपारसेक
কিলোটন বোমা,किलोटन बम
গতিসংক্রান্ত,शुद्धगतिकीय
বিশুদ্ধভাবে গতিশীল,शुद्धगतिकतः
"গতিশীল, গতিশীল","गतिज, गतिक"
গতিশীলভাবে,गतिकतः
ফ্র্যাকচার,"विभंग, निकुंच"
klystron,क्लाइस्ट्रॉन
ধারালো কিনারা,क्षुर धार
ক্রুস্কাল সীমান্ত,क्रुशकल सीमा
হাইপোথার্মোজেনিক,निम्नतापजनक
লেবেল,लेबल
"চিহ্নিত, খোদাই করা, লেবেলযুক্ত","चिह्नित, अंकित, लेबल लगा हुआ"
গবেষণাগার,प्रयोगशाला
মই,लेडार
ঘড়ির কাঁটার বিপরীত দিকে,वामावर्तन
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","वामावर्त, वामध्रुवण घूर्णक"
সামনে পিছনে,पश्चता और अग्रता
Lagrange সম্প্রচার,लग्रांज प्रसारण
ল্যাগ্রাঞ্জিয়ানিজম,लग्रांजीपन
ভেড়ার বাচ্চা সৃষ্টি,लैम्ब सृति
"তক্তা, বোর্ড","स्तरिका, पटल"
পৃষ্ঠীয় প্লেট,पृष्ठीय पटल
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","पटलीय प्रवाह, स्तरीय प्रवाह"
"কলাই, প্যানেল, স্তর, স্তর বন্ড","पटलन, पटल, स्तर, परत बंध"
স্তরবিন্যাস,"स्तरिकाकर, स्तरिकायन"
ল্যামিনা,"पटल, स्तरिका, स्तरिकायन, पटलन, स्तरण"
"বাতি, বাতি","दीप, लैम्प"
"কাজল, দীপ কাজল","काजल, दीप कज्जल"
lande-ব্যবধান নিয়ম,लान्डे-अंतराल नियम
ল্যান্ডে বিভাজন ফ্যাক্টর,लान्डे विपाटन गुणक
অবতরণ,अवतरण
"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান","सूक्ष्म घर्षण, लैपन, लेहन"
larmore ফ্রিকোয়েন্সি,लारमोर आवृत्ति
larmore precession,लारमोर पुरस्सरण
লেজার,लेसर
লেজারাইজেশন,"लेसन, लेसरीकरण"
গোপন,गुप्त
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","पार्श्व, पार्श्विक, पार्वीय"
"অক্ষাংশ, অক্ষাংশ","अक्षांश, लैटीट्यूड"
"জালি, জালি","जालक, लैटिस"
লাউ ক্লাস,लाउए वर्ग
শুরু করা,प्रमोचित्र
শুরু করা,प्रमोचन
লঞ্চ প্ল্যাটফর্ম,प्रमोचन मंच
ভর অনুপাত আইন,द्रव्य अनुपाती क्रिया-नियम
একাধিক অনুপাত নিয়ম,गुणित अनपात-नियम
"স্তর, স্তর","परत, स्तर"
এল-ব্যান্ড,L- बैंड
"সীসা, সীসা, সীসা, সীসা, সীসা","लेड, सीसा, लेड, अग्रता, अग्र होना"
এগিয়ে,अग्रग
"চুন, লিকিং (Cr.), Risen Line, Chyawan","चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन"
"চিবানো, ক্ষয়, ফুটো","च्यवन, क्षरण, लीक"
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","न्यूनतम, अल्पतम, लघुतम"
অন্তত গণনা,अल्पतमांक
ল্যাচ তার,लैचर-तार
লেডুক প্রভাব,लेडुक प्रभाव
বৈধ ওহম,वैध ओम
- ইলেকট্রন,ळ्-इलेक्ट्रॉन
দৈর্ঘ্য সীমাবদ্ধতা,दैर्घ्य संकोच
প্রসারণ,दीर्धीकरण
লেন্স,लेन्स
লেঞ্জের আইন,लेन्ज नियम
সমতল টানেল,समतल सुरंग
অনুভূমিক ফ্লাইট,क्षैतिज उड़आन
"সমতলকরণ, সমতলকরণ","तल-मापन, समतलन"
"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু","क्षैतिजकारी पेंच, समतलन पेंच"
আত্মবিশ্বাস এর ধাপ,विश्वास्यता स्तर
তাত্পর্য স্তর,सार्थकता-स्तर
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা","क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ"
"লিভার, লিভার","उत्तोलक, लीवर"
ভার্চুয়াল দোলন,आभासी दोलन
"লিডার, লেজার ইনফ্রারেড রাডার","लिडार, लेसर अवरक्त रेडार"
"জীবন, বয়স","जीव, आयु"
"উত্তোলন, উত্তোলন","लिफ्ट, उत्थापक"
মুক্তির মুহূর্ত,मोचन क्षण
"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো","लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश"
"নাতিশীতোষ্ণ., আলো আপ","तापानुशीतन., प्रकाश करना"
বজ্র,तडित्
আলোকবর্ষ আলোকবর্ষ,"प्रकाश वर्ष, लाइट ईयर"
"সমজাতীয়, সমজাতীয়, সমজাতীয়","सदृश, सजातीय, समदिश"
"সীমা, প্রান্তিক","सीमा, सीमान्त"
"সীমা, সীমা, চরম","सीमक, सीमांत, चरम"
বর্তমান সীমা,कांतिमान सीमा
"রেখা, রেখা, উপবৃত্তাকার","रेखा, लाइन, दीर्घतन्तु"
"রৈখিক, রৈখিক, রৈখিক","रेखीय, रैखिक, रेखाकार"
রৈখিককরণ,रैखिकीकरण
"একঘেয়েমি, রৈখিকতা","एकघातता, रैखिकता"
"এককভাবে, রৈখিকভাবে","एकघातत:, रैखिकतः"
লাইন সম্ভাব্য,लाइन विभव-पात
রৈখিক অপূর্ণতা,रैखिक अपूर्णता
স্ট্রোক লাইন,आघात-रेखा
রৈখিক বর্ণালী,रेखिल स्पेक्ट्रम
লাইন ভোল্টেজ,लाइन वोल्टता
"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক","बंध, कड़ई, शृंखला, ग्रंथिका, लिंक"
তরলীকরণ,"द्रवण, द्रावण"
তরলীকৃত,द्रवित
তরলীকৃত,द्रावित्र
তরল,द्रव
তরল জলাধার,"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह"
তরল স্ফটিক,द्रव क्रिस्टल
তরলতা,द्रवता
তরল চালিত রকেট,द्रव-नोदित रोकेट
লিসাজু পরিসংখ্যান,लिसाजू की आकृतियाँ
"তালিকা, তালিকা","लिस्ट, सूची"
"তালিকা, তালিকা","सूचीकरण, लिस्टिंग"
লিটার,लिटर
লাইভ প্রোগ্রাম,जीवंत कार्यक्रम
বৈদ্যুতিক তার,विद्युन्मय तार
"লোড, লোড, লোড, লোড, লোড","उभारण, बोझ, उद्भार, भार, लोड"
চুম্বক পাথর,चुंबक-पत्थर
"স্থানীয়, স্থানীয়","स्थानगत, स्थानीयित"
স্থানীয় ম্যাক্সওয়েলি,स्थानीय मैक्सवेली
"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান","स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन"
সংযুক্ত দোষ,अभिबद्ध प्रभ्रंश
"তালাক, চালান","तालकन, अभिबंधन"
"locus, locus","बिन्दुपथ, रेखापथ"
চুম্বক পাথর,चुंबक-पत्थर
লগারিদমিক,लघुगणकीय
যুক্তিবিদ্যা,तर्क
যুক্তিসঙ্গত,तर्कसंगत
"লজিস্টিকস, অপারেশন সায়েন্স","संभार तंत्र, सप्रचालन विज्ञान"
লন্ডন Vanderwaals আকর্ষণ,लंदन वान्डरवाल्स आकर्षण
দূরবর্তী সংক্রমণ,सुदुर संचारण
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","रेखांश, देशान्तर"
রাভিনেচের দ্রাঘিমাংশ,रविनीच का रेखांश
"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য","देशांतरीय, अनुदैर्घ्य"
দীর্ঘ স্বরবর্ণ,दीर्घ स्वर
"loop, loop, loop (ed.), loop (v.), prasand","पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद"
শিথিলভাবে আবদ্ধ,शिथिल बद्ध
"sparsely packed, packed","विरल संकुलित, कुसंकुलित"
লরেন্টের ফিটজেরাল্ড সংকোচন,लोरेन्ट्स फिट्सजेरल्ड संकुचन
ক্ষতি মুক্ত লাইন,हास रहित लाइन
ক্ষয়প্রাপ্ত অস্তরক,क्षययुक्त डाइलेक्ट्रिक
শক্তি,प्रबलता
"নিম্ন চাপ এলাকা, বিষণ্নতা","अल्प दाब क्षेत्र, अवदाव"
"অবজ্ঞা, কম","अवनमन, निम्नन"
"সর্বনিম্ন, ক্ষুদ্রতম","निम्नतम, लघुतम"
নিকৃষ্ট ভ্যাকুয়াম,हीन निर्वात
উজ্জ্বলতা,ज्योतिर्मयता
সন্দীপ্তি,संदीप्ति
উজ্জ্বল,संदीप्तिशील
শিখা।,ज्योति
"দীপ, প্রদীপী, জ্যোতি-","दीप्त, प्रदीपी, ज्योति-"
চন্দ্র দিন,चांद्र-दिन
চন্দ্রগ্রহণ,चंद्र-ग्रहण
চাঁদ উপগ্রহ,चंद्र उपग्रह
চাঁদ ফেজ পরিবর্তন,चंद्रकला परिवर्तन
লাক্স,लक्स
লাইমান সিরিজ,लाइमैन श्रेणी
স্থূল,स्थूल
স্থূল,स्थूल
ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন,"मैजिक लालटेन, चित्रप्रक्षेपी लालटेन"
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
চুম্বকীয়ভাবে,चुंबकीयतः
চৌম্বক,चुंबकीय
চৌম্বক প্রতিরোধক,चुंबकीय संरोधिका
চুম্বকীয়করণ,चुंबकनशील
চুম্বককরণ,चुंबकन
চুম্বকত্ব,चुंबकत्व
চুম্বক তাপীয় প্রভাব,चुंबक ऊष्मीय प्रभाव
চুম্বক হাইড্রোডাইনামিকস,चुंबक द्रवगतिकी
চুম্বক হাইড্রোস্ট্যাটিক্স,चुंबक द्रवस्थैतिकी
ম্যাগনেটোমিটার,चुंबकत्वमापी
চুম্বক,मैग्नेटॉन
চুম্বক বৃত্ত,चुंबक मंडल
স্থির চুম্বকত্ব,स्थिर चुंबकिकी
ম্যাগনেট্রন সংশোধনকারী,मेग्नेट्रॉन दिष्टकारी
বিবর্ধিত চিত্র,आवर्धित प्रतिबिम्ब
ম্যাগনিফায়ার,आवर्धक
"বড় করা, বড় করা","आवर्धन करना, आवर्धित करना"
"ম্যাগনিফায়ার, ম্যাগনিফিকেশন-","आवर्धक, आवर्धन-"
ম্যাগনিফাইং লেন্স,आवर्धक लेन्स
"magnitude, magnitude","परिमाण, कांतिमान"
ম্যাগনন,मैगनॉन
প্রধান ব্যান্ড,मुख्य बैंड
"প্রধান সড়ক, প্রধান লাইন","प्रमुख मार्ग, मुख्य लाइन"
"প্রধান তার, প্রধান ট্যাপ","मुख्य तार, मुख्य नल"
"রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ","अनुरक्षण, पोषण, संधारण"
মেয়র নির্যাস,मायोराना निष्पत्ति
প্রধান অক্ষ,दीर्घ अक्ष
প্রধান ত্রুটি,मुख्य दोष
বহুমুখী,बहुसंख्यक
মাস্টার টোন,गुरु टोन
যোগাযোগ এবং বিরতি,संपर्क और विच्छेद
নমনীয়তা,"आघातवर्ध्यता, आघात वर्धनीयता"
দক্ষতা,कौशल
ম্যানুয়াল ম্যানিপুলেশন,"हस्त कौशल, हेरफेर"
চালক,परिचालक
মনুষ্যবাহী বেলুন,मानवयुक्त बैलून
"ব্যারোমিটার, ম্যানোমিটার","दाबांतरमापी, मैनोमीटर"
পলিহেড্রন,बहुपिंडी
মানুষ মানুষ বছর,मानवश्रम वर्ष
"প্রান্তিক, প্রান্তিক, প্রান্তিক","सीमांत, उपांतस्थ, उपांत"
প্রান্তিক এনট্রপি,उपांत ऐन्ट्रॉपी
নিরাপদ প্রাঙ্গনে,निरापद परिसर
নাবিক শুইচাক,नाविक द्सूइचक
"চিহ্ন, চিহ্ন, চিহ্ন","अंक, चिह्न, निशान"
মার্কার,चिह्नक
maser,मेसर
"মুখোশ, মুখোশ, আবরণ","मास्क, मुखौटा, आवरण, अवगुंठ"
ঢেকে ফেলা,"गोपन, प्रच्छादन"
"ভর, ভর, বাল্ক","द्रव्यमान, संहति, स्थूल"
ভর প্রাচুর্য,द्रव्यमान बाहुल्य
ভর অনুপাত প্রতিক্রিয়া,द्रव्यमान अनुपाती अभिक्रिया
"ভর ঘনত্ব, ভর ঘনত্ব, ভর ঘনত্ব, ভর প্রাচুর্য","संहति सांद्रण, संहति बाहुल्य, द्रव्यमान सांद्रण, द्रव्यमान बाहुल्य"
ভর ক্ষতি,द्रव्यमान क्षति
মাস্টার নিউক্লিয়াস,गुरु नाभिक
ভর গতি,संहति गति
ভর প্রতিরোধ ক্ষমতা,द्रव्यमानी प्रतिरोधकता
"মাস্টার প্লেট, মাস্টার প্লেট","प्रधान प्लेट, मास्टर प्लेट"
ম্যাচ,सुमेल
মিলে গেছে,सुमेलित
ম্যাচিং,सुमेलन
"ম্যাট্রিক্স,ম্যাট্রিক্স,ম্যাট্রিক্স,ম্যাট্রিক্স","आव्यूह, मैट्रिक्स, आधात्री, मैट्रिक्स"
"বস্তু, পদার্থ","द्रव्य, पदार्थ"
সর্বোচ্চ,उच्चिष्ठ
"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ","महत्तम, अधिकतम, उच्चतम, भूयिष्ठ, उच्चिष्ठ"
সর্বাধিক অনুমোদিত,अधिकतम अनुज्ञेय
ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন,मैक्सवेल-वोल्ट्समान बंटन नियम
ম্যাক্সওয়েলি বিতরণ,मैक्सवेली वितरण
"ম্যাকলিওড গেজ, ম্যাকলিওড গেজ","मैकलियोड गेज, मैकलियोड प्रमापी"
মানে,माध्य
"মানে মুক্ত পথ, মানে মুক্ত পথ","औसत मुक्त पथ, माध्य मुक्त पथ"
গড় বয়স গড় বয়স,"माध्य आयु, औसत आयु"
মানে জীবন,माध्य जीवनकाल
বিছানা পরিমাপ,"माप, संस्तर"
"পরিমাপ, পরিমাপ, পরিমাপ","नाप, माप, मापन"
"বল, যান্ত্রিক","बलकृत, यांत्रिक"
যান্ত্রিক সুবিধা,यांत्रिक लाभ
"বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা","बलविज्ञान, यंत्रविज्ञान, यांत्रिकी"
যান্ত্রিকীকরণ,यंत्रीकरण
"মেকানিজম, মেকানিক্স","क्रियाविधि, यांत्रिकत्व"
"মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা","मध्य, मध्यस्थ, माध्यिका, मीडियन"
"স্থূল, গুরু, মহা, পরিষ্কার, নিয়ুত (দশলক্ষা)","स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्ष)"
মেগাকিউরি,मेगाक्यूरी
ম্যাগোম,मैगोम
মাউসনার প্রভাব,माउस्नर प्रभाव
এম-ইলেক্ট্রন,M-इलेक्ट्रॉन
"উচ্চারণ, তাল","स्वरानुक्रम, लय"
"গলে যাওয়া (adj.), to melt, to melt (ver.)","गलित (सं.), पिघलना, गलना (क्रि.)"
"গলানো, গলানো","गलन, पिघलना"
গলনাঙ্ক,गलनांक
"মেমরি, মেমরি সিস্টেম","स्मृति, स्मृति तंत्र"
"meniscus, meniscus","नवचन्द्रक, मनिस्कस"
"pariya, murial","पारीय, मयुरियल"
"পারদ-ব্যারোমিটার, পারদ-ব্যারোমিটার","पारद-वाययुदाबमापी, पारद-बैरोमीटर"
"পারদিক, ময়ুরিক","पारदिक, मयूंरिक"
মেরিডিয়ান,"याम्योत्तर, ध्रुववृत्त"
গুণাঙ্ক,गुणतांक
রাজমিস্ত্রি,मेसॉन
"মেসোনি পোল, ইউকাওয়া পোল","मेसॉनी विभवकूप, युकावा विभवकूप"
বার্তা,संदेश
"ধাতু, মৌলিক পদার্থ","धातु, मौलिक द्रव्य"
"ধাতব কাজ, ধাতু চিত্রণ","धातुवर्णना, धातु चित्रण"
অধিবিদ্যা,तत्वमीमांसा
মিতব্যয়ী,मितस्थायी
উল্কা,उल्कापिंड
উল্কা,उल्का
আবহাওয়া সংক্রান্ত,मौसमविज्ञान सम्बन्धी
আবহাওয়াবিদ,मौसमविज्ञ
"মিটার সেতু, মিটার সেতু","मीटर-सेतु, मीटर ब्रिज"
"দূরত্ব, মিটার","दूरीक, मीटरी"
মাইকেলসনের ইন্টারফেরোমিটার,माइकेलसन का व्यतिकरणमापी
মাইক্রোঅ্যাম্পিয়ার,माइक्रोऐम्पीयर
মাইক্রো বিশ্লেষণ,सूक्ष्म विश्लेषण
মাইক্রো-ক্যাননিকাল সেট,सूक्ष्म-विहित समुच्चय
মাইক্রো ক্যানোনিকাল সম্প্রদায়,सूक्ष्मविहित समुदाय
মাইক্রো সার্কিট,सूक्ष्म परिपथ
মাইক্রো ফিসার,सूक्ष्म विदर
মাইক্রন,माइक्रॉन
মাইক্রোফোন,माइक्रोफोन
"মাইক্রোফটোগ্রাফ, মাইক্রোস্কোপ ফটো","सूक्ष्मफ़ओटोग्राफ, सूक्ष्मदर्शीफ़ओटो"
মাইক্রোফিজিক্স,सूक्ष्मभौतिकी
"মাইক্রোস্কোপ, মাইক্রোস্কোপ","सूक्ष्मदर्शी, माइक्रोस्कोप"
"মাইক্রোস্কোপিক, মাইক্রোস্কোপ, মাইক্রোস্কোপ","सूक्ष्म, सूक्ष्मदर्शीय, सूक्ष्मदर्शनी"
সূক্ষ্ম ব্যাপার,अतिसूक्ष्म अपद्रव्य
মাইক্রোস্কোপ,सूक्ष्मदर्शिकी
"মাইক্রোস্টেট, মাইক্রোস্টেট","सूक्ष्म अवस्था, माइक्रोस्टेट"
মাইক্রোটর,माइक्रोटॉर
মাইক্রো তরঙ্গ,सूक्ष्म तरंग
মেরিডিয়ান,मध्याह्न
মধ্য,मध्य
ইনকামিং আয়ন,अभिगामी आयन
মাইল,मील
"আকাশ গঙ্গা, মিলখা মেখলা","आकाश गंगा, दुग्धमेखला"
মিলার সূচক,मिलर सूचकांक
খনিজ,खनिज
শর্ট সার্কিট,लघु परिपथ
