Punjabi,Malayalam
1. ਪਾਲਾ 2. ਝੁਲਸ,1. പാലാ 2. ബ്ലൈറ്റ്
1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ,1. മരവിച്ച 2. മരവിച്ച
ਫੰਕਸ਼ਨ,പ്രവർത്തനം
1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ,1. ഫ്രൂട്ട് ഫാൾ 2. ഫ്രൂട്ട് ഫാൾ
ਫਲ ਬਣ,ഫലമായിത്തീരുന്നു
1. ਧੁਨੀ 2. ਧੁੰਦ,1. ഫ്യൂമിഗേഷൻ 2. ഫ്യൂമിഗേഷൻ
ਉੱਲੀਨਾਸ਼ਕ,കുമിൾനാശിനി
ਐਂਟੀਫੰਗਲ,ആന്റിഫംഗൽ
ਉੱਲੀ,കുമിൾ
1. ਖੁਦਾ 2. ਸੀਤਾ,1. ഖുദ് 2. സീത
1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ,1. ഫ്യൂഷൻ 2. ഫ്യൂഷൻ
ਕਪਾਹ ਉੱਨ,പഞ്ഞി
ਵਾਲਾਂ ਵਾਲਾ,രോമമുള്ള
1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ,1. ട്രീ അൾസർ 2. പിടിക
1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ,1. ഗേമറ്റുകൾ 2. ഗെയിമറ്റുകൾ
1. ਬਾਗ 2. ਬਾਗ,1. പൂന്തോട്ടം 2. പൂന്തോട്ടം
1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ,1. പൻസാൽ 2. ഹൈഡ്രോമീറ്റർ
ਜੀਨ ਸੰਗ੍ਰਹਿ,ജീൻ ശേഖരണം
ਜੀਨ ਟੈਗਨ,ജീൻ ടാഗൺ
ਵੰਸ਼ਾਵਲੀ,വംശാവലി
ਜੀਨ ਨਕਸ਼ਾ,ജീൻ മാപ്പ്
ਜੈਨੇਟਿਕਸ,ജനിതകശാസ്ത്രം
1. ਜੀਨੋਮ 2. ਸੰਗੀਨ,1. ജീനോം 2. സംഗീൻ
ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ,സഞ്ജിനി ശേഖരം
ਜੀਨੋਮਿਕਸ,ജനിതകശാസ്ത്രം
ਜੀਨੋਟਾਈਪ,ജനിതകരൂപം
1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ,1. ജീൻ ഘടന 2. ജീൻ തരം
ਲਿੰਗ,വംശാവലി
1. ਜੀਨਸ 2. ਵੰਸ਼,1. ജനുസ്സ് 2. വംശം
1. ਜਰਮ 2. ਕੀਟਾਣੂ,1. ബീജം 2. ബീജം
ਕੀਟਾਣੂਨਾਸ਼ਕ,അണുനാശിനി
ਉਗਣਾ,മുളപ്പിക്കൽ
1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ,1. ജെർംപ്ലാസ്ം 2. ജെർംപ്ലാസം
gibberellic ਐਸਿਡ,ഗിബ്ബെറലിക് ആസിഡ്
ਇਕੱਠਾ ਕਰਨਾ,പെറുക്കുക
ਤੁਸ਼,തുഷ്
1. ਗਲੁਟਨ 2. ਪੇਟੂ,1. ഗ്ലൂറ്റൻ 2. ഗ്ലൂട്ടണി
glycolysis,ഗ്ലൈക്കോളിസിസ്
ਵਧੀਆ,കൊള്ളാം
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,സുവർണ്ണ വിപ്ലവം
1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ,1. വർഗ്ഗീകരണം 2. വർഗ്ഗീകരണം 3. വർഗ്ഗീകരണം
1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ,1. ഒട്ടിച്ച ചെടി 2. പെൻബ്രൽ ചെടി
ਕਲਮ ਅਸੰਗਤ,പേന പൊരുത്തമില്ലാത്ത
ਗ੍ਰਾਨਾ,ഗ്രാന
ਦਾਣੇ,ഗ്രാനുലേഷൻ
ਹਰੀ ਖਾਦ,പച്ചിലവളം
ਹਰੀ ਕ੍ਰਾਂਤੀ,ഹരിത വിപ്ലവം
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,വളർച്ചയും വികസനവും
1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ,1. മോണരോഗം
ਵਿਪਰੀਤ ਲਿੰਗੀ,ഭിന്നലിംഗക്കാരൻ
1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ,1. പ്രകൃതി 2. പ്രകൃതി 3. രൂപഗുണ 4. ഭാവം
1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ,1. ഓല 2. കർക്കപ്പട്ട് 3. കർക്ക
ਰੋਮਿਲਵਾਚ,റോമിൽ വാച്ച്
ਖਾਰੇ ਗੱਠ,സലൈൻ സിസ്റ്റ്
ਹੈਰੋ,ഹാരോ
1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ,1. വിളവെടുപ്പ് സൂചിക 2. വിളവെടുപ്പ് സൂചിക
1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ,1. വിളവെടുപ്പ് 2. വിളവെടുത്ത വിള 3. പൂർത്തിയായ വിള 4. വിളവ്
1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ,1. പറിക്കൽ 2. വിളവെടുപ്പ് 3. പറിക്കൽ
1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ,1. മുട്ടയിടൽ 2. മുട്ട ശക്തി
ਸੁੱਕਾ ਘਾਹ,ഉണങ്ങിയ പുല്ല്
ਸੁੱਕੀ ਫੀਡ,ഉണങ്ങിയ തീറ്റ
ਗੰਜੀ,ഗഞ്ചി
ਧੁੰਦ,മൂടൽമഞ്ഞ്
ਧੁੰਦਲਾ,മൂടൽമഞ്ഞ്
1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ,1. ബാലി 2. സിത്ത 3. മുണ്ടക് 4. ടോപ്പ് 5. തല 6. സിറ
ਝਰੀ ਦਾ ਅੰਤ,തോടിന്റെ അവസാനം
ਚੋਟੀ ਦੀ ਛਾਂਟੀ,മുകളിൽ അരിവാൾകൊണ്ടു
ਵਾੜ,വേലി
ਹਿਰਾਸਤ,കസ്റ്റഡി
ਕੁੰਡਲਨੀ,കുണ്ഡലിനി
hematite,ഹെമറ്റൈറ്റ്
1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ,1. സസ്യം 2. സസ്യം
1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ,1.ബൊട്ടാണിക്കൽ ശേഖരം 2.ബൊട്ടാണിക്കൽ മ്യൂസിയം
ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ,കളനാശിനി
ਖ਼ਾਨਦਾਨੀ,പാരമ്പര്യം
ਖ਼ਾਨਦਾਨੀ,പാരമ്പര്യം
ਲਿੰਗੀ,ബൈസെക്ഷ്വൽ
heterochromatic,ഹെറ്ററോക്രോമാറ്റിക്
heterofertilization,heterofertilization
1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ,1. ഹൈബ്രിഡോസ് 2. ഹെറ്ററോസിസ്
ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ,സെക്സ്ക്രോമസോമുകൾ
ਪਾਲਣ ਪੋਸ਼ਣ,വളർത്തി
ਹੈਕਸਾਡੈਸੀਮਲ,ഹെക്സാഡെസിമൽ
ਠੰਡੀ ਸੁਸਤਤਾ,തണുത്ത സുഷുപ്തി
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,ഉയർന്ന സാന്ദ്രത നടീൽ
1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ),1. പിൻഡ്ലക്ക് 2. കുന്ന് (നെല്ല്)
ਹਿਸਟੋਗ੍ਰਾਮ,ഹിസ്റ്റോഗ്രാം
ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ,ഹൈടെക് ഹോർട്ടികൾച്ചർ
1. ਦਹੀਂ 2. ਛਪਾਕੀ,1.തൈര് 2. കൂട്
1. ਨਦੀਨ 2. ਨਦੀਨ,1. കളനിയന്ത്രണം 2. കളനിയന്ത്രണം
ਹੋਲਡ,പിടിക്കുന്നു
ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ,സ്വകാര്യ ഫാം
ਹੋਮਿਓਸਟੈਸਿਸ,ഹോമിയോസ്റ്റാസിസ്
ਵਤਨ,മാതൃഭൂമി
ਸਮਰੂਪਤਾ,ഏകതാനത
1. ਸਮਰੂਪ 2. ਸਮਰੂਪ,1. ഏകതാനമായ 2. ഏകതാനമായ
ਹਮਦਰਦ,സഹതാപം
ਸਮਰੂਪ,ഹോമോസൈഗസ്
1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ,1. ഖുറിക്ക 2. ഭക്ഷണ പാത്രം 3. ഹാപ്പർ
1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ,1. പാളി 2. ചക്രവാളം
ਬਾਗਬਾਨੀ ਫਸਲ,ഹോർട്ടികൾച്ചറൽ വിളകൾ
1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ,1. ഹോർട്ടികൾച്ചർ 2. ഹോർട്ടികൾച്ചർ 3. ഹോർട്ടികൾച്ചർ 4. ഹോർട്ടികൾച്ചർ
