Kannada,Marathi
ಮಿಂಟರ್ಮ್,Minterm
ವ್ಯವಕಲನ,वजाबाकी
ಎಂ.ಪಿ.ಎಸ್.,M.P.S.
ತಪ್ಪು ಜೋಡಣೆ,चुकीचे संरेखन
ಕ್ಷಯಿಸುವಿಕೆ,पृथक्करण
ಮಿಕ್ಸರ್,मिक्सर
ಎಂಎಂಯು (ನೆನಪಿನ ನಿರ್ವಹಣಾ ಘಟಕ),MMU (मेमरी व्यवस्थापन युनिट)
ಸ್ಮರಣಾರ್ಥ,स्मृतीविषयक
ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು,हलणारे इलेक्ट्रॉन
ಚಲನಶೀಲತೆ,गतिशीलता
ಮಾದರಿ ವಿಚಲನ,मॉडेल विक्षेपण
ಮೋಡ್,मोड
ಮಾದರಿ,मॉडेल
ಮೋಡೆಮ್,मोडेम
ಬದಲಾಗದ ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಕೋಡಿಂಗ್,अपरिवर्तित वारंवारता मॉड्यूलेशन कोडिंग
ಮಾಡ್ಯುಲರ್ ವಿನ್ಯಾಸ,मॉड्यूलर डिझाइन
ಮಾಡ್ಯುಲೇಟೆಡ್,modulated
ಸಮನ್ವಯತೆ,मॉड्यूलेशन
ಮಾಡ್ಯುಲೇಷನ್ ಆಳ,मॉड्यूलेशन खोली
ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ,मॉड्यूलेशन निर्देशांक
ಮಾಡ್ಯುಲೇಶನ್ ಶೇಕಡಾವಾರು,मॉड्यूलेशन टक्केवारी
ಘಟಕ,मॉड्यूल
ಮಾಡ್ಯುಲಸ್ ಎನ್ ಗುಣಕ,मॉड्यूलस n गुणक
ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಮಾಡ್ಯುಲಸ್,कॅल्क्युलेटर मापांक
ಅಣು,रेणू
ಪ್ರಚೋದನೆ,आवेग
ಮಾನಿಟರ್,मॉनिटर
ಏಕವರ್ಣದ,मोनोक्रोमॅटिक
ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ,मोनोक्रोमॅटिक डिस्प्ले
ಏಕಶಿಲೆಯ (IC),मोनोलिथिक (IC)
ಒಂದೇ ನಾಡಿ,एकच नाडी
ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,मोनोस्टेशनरी मल्टीव्हायब्रेटर
ಏಕರೂಪತೆ,एकसमानता
ಮೂರ್ ಕಾನೂನು,मूरचा कायदा
ಮೋರ್ಸ್ ಕೋಡ್,मोर्स कोड
mosfet,mosfet
ಅರ್ಥಪೂರ್ಣ ಪಾತ್ರ,अर्थपूर्ण वर्ण
ಮದರ್ ಬೋರ್ಡ್,मदर बोर्ड
ಮೋಟಾರ್,मोटार
ಮೋಟಾರ್ ಕ್ರಿಯೆ,मोटर क्रिया
ಆರೋಪ,आरोप
ಇಲಿ,उंदीर
ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ ಧ್ವನಿವರ್ಧಕ,जंगम कुंडली लाउडस्पीकर
ಚಾಲನೆಯಲ್ಲಿರುವ ಮೀಟರ್,चालणारे मीटर
ಸಂಪೆಗ್,संपेग
ಎಂಪಿಯು,MPU
MSD (ಅತಿ ಹೆಚ್ಚು ಅಂಕ),एमएसडी (सर्वोच्च स्कोअर)
MS ವಿಂಡೋಸ್,एमएस विंडोज
ಎಂ.ಟಿ.ಬಿ.ಎಫ್. (ವ್ಯತ್ಯಾಸ ವೈಫಲ್ಯ ಸರಾಸರಿ),M.T.B.F. (फरक अपयश मध्यक)
ಬಹುಕಾಲಮ್ ಕ್ಲೈಸ್ಟ್ರಾನ್,मल्टीकॉलम क्लिस्ट्रॉन
ಪಾಲಿಮರ್ ಕನೆಕ್ಟರ್,पॉलिमर कनेक्टर
ಮಲ್ಟಿಮೀಡಿಯಾ,मल्टीमीडिया
ಮಲ್ಟಿಮೀಟರ್,मल्टीमीटर
ಬಹು ಹೊರಸೂಸುವ ಟ್ರಾನ್ಸಿಸ್ಟರ್,एकाधिक एमिटर ट्रान्झिस्टर
ಮಲ್ಟಿಟ್ರೇಸಿಂಗ್,मल्टीट्रेसिंग
ಅರ್ಹತೆ,योग्यता
ಗುಣಕ,गुणक
ಬಹು ಸಂಪನ್ಮೂಲ,बहु संसाधन
ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್,मल्टीप्रोग्रामिंग
ಬಹು ಶ್ರೇಣಿ,एकाधिक श्रेणी
ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್,बहुपदी वर्धक
ಬಹುಕ್ರಿಯಾತ್ಮಕ,मल्टीफंक्शन
ಮ್ಯೂಟ್ ಮಾಡಿ,नि:शब्द करा
ಪರಸ್ಪರ ಗುಣಲಕ್ಷಣಗಳು,परस्पर वैशिष्ट्ये
ಪರಸ್ಪರ ವಾಹಕತೆ,परस्पर चालकता
ಪರಸ್ಪರ ಜೋಡಣೆ,परस्पर जोडणी
ಪರಸ್ಪರ ಪ್ರೇರಣೆ,परस्पर प्रेरणा
ಪರಸ್ಪರ ಸಂಬಂಧ,परस्पर
ಮೈಲಾರ್ ಪಿಸಿ. ಬಿತ್ತು,Mylar PC. पेरणे
ಎನ್-ಮ್ಯಾಟರ್,N- पदार्थ
NAMPS,NAMPS
ನಂದ್-ನಂದ ಸರ್ಕ್ಯೂಟ್,नंद-नंद सर्किट
"ನ್ಯಾನೋ ಸೆಕೆಂಡ್ (- ಗೆ, )","नॅनो सेकंद (- ते, )"
ನೇಪಿಯರ್ ಕಾನೂನು,नेपियरचा कायदा
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್,अरुंद बँड
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಶಬ್ದ,अरुंद बँड आवाज
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಪಾರ್ಕ್ ಶಬ್ದ,अरुंद बँड पार्क आवाज
ಸ್ಥಳೀಯ ಇಂಟರ್ಪ್ರಿಟರ್,मूळ दुभाषी
ನೈಸರ್ಗಿಕ ಲೆಕ್ಕಾಚಾರ,नैसर्गिक गणना
ನೈಸರ್ಗಿಕ ಆವರ್ತನ,नैसर्गिक वारंवारता
ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್,नैसर्गिक लॉगरिथम
ಸಮೀಪದ ಕರೆ,जवळ कॉल
ನಡುಕ ಬಳಿ,हादरा जवळ
"ಸೂಜಿ ವೇಗ, ದಾಸ್ತಾನು ವೇಗ","सुई वेग, इन्व्हेंटरी वेग"
ನಿಷೇಧ,मनाई
ನಿಷೇಧ ಸೂಚನೆ,मनाई सूचना
ನಿಷೇಧದ ಚಿಹ್ನೆ,प्रतिबंध चिन्ह
ನಕಾರಾತ್ಮಕ ಗೇಟ್,नकारात्मक गेट
ಋಣಾತ್ಮಕ ಅಂತಿಮ ಗೇಟ್,नकारात्मक शेवटचे गेट
ನಕಾರಾತ್ಮಕ ಬಂಧ,नकारात्मक बंधन
ಋಣಾತ್ಮಕ ಕತ್ತರಿಸುವುದು,नकारात्मक कातरणे
ನಕಾರಾತ್ಮಕ ಕೋರ್,नकारात्मक कोर
ಋಣಾತ್ಮಕ ಹೊರಸೂಸುವ ಟ್ರೇಲಿಂಗ್,नकारात्मक उत्सर्जक अनुगामी
ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ,नकारात्मक पुनर्गुंतवणूक
ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್,नकारात्मक पुनर्गुंतवणूक अॅम्प्लिफायर
ನಕಾರಾತ್ಮಕ ವಾದ,नकारात्मक युक्तिवाद
ಋಣಾತ್ಮಕ ಅಥವಾ ಗೇಟ್,ऋण किंवा गेट
ಋಣಾತ್ಮಕ ಧ್ರುವೀಯತೆ,नकारात्मक ध्रुवता
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ,नकारात्मक प्रतिकार
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ ವಲಯ,नकारात्मक प्रतिकार क्षेत्र
ನಕಾರಾತ್ಮಕ ಪೂರೈಕೆ,नकारात्मक पुरवठा
ಋಣಾತ್ಮಕ ತಾಪಮಾನ,नकारात्मक तापमान
ಋಣಾತ್ಮಕ ತಾಪಮಾನ ಗುಣಾಂಕ,नकारात्मक तापमान गुणांक
ನಕಾರಾತ್ಮಕ ಪ್ರಸರಣ,नकारात्मक प्रसार
ನಕಾರಾತ್ಮಕ ಮರ,नकारात्मक झाड
ನಕಾರಾತ್ಮಕ ಸುರಂಗ ಡಯೋಡ್,नकारात्मक बोगदा डायोड
ನಕಾರಾತ್ಮಕ ತಪ್ಪು,नकारात्मक खोटे
ನಕಾರಾತ್ಮಕ ಸತ್ಯ,नकारात्मक सत्य
ಅತ್ಯಲ್ಪ,उपेक्षणीय
ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ ಸ್ಫಟಿಕ,नेमॅटिक फ्लुइड क्रिस्टल
ನಕಾರಾತ್ಮಕ ಮೋಡ್,नकारात्मक मोड
ನಿಯಾನ್ ದೀಪ,निऑन दिवा
ಚಿಕ್ಕನಿದ್ರೆ,नॅपर
ನೆಸ್ಟೆಡ್ ಶಾಖೆ,नेस्टेड शाखा
ನೆಸ್ಟೆಡ್ ಕೆಲಸದ ಧ್ವಜ,नेस्टेड कामाचे चिन्ह
ಗೂಡು,घरटे
ಸಂಪೂರ್ಣ ಅಶುದ್ಧತೆಯ ಸಾಂದ್ರತೆ,पूर्ण अशुद्धता एकाग्रता
ನಿವ್ವಳ ಪಟ್ಟಿ,निव्वळ यादी
"ನೆಟ್ವರ್ಕ್, ನೆಟ್ವರ್ಕ್","नेटवर्क, नेटवर्क"
ನೆಟ್ವರ್ಕ್ ಡ್ರೈವ್,नेटवर्क ड्राइव्ह
ನೆಟ್ವರ್ಕ್ ಆಪರೇಟರ್,नेटवर्क ऑपरेटर
ನೆಟ್ವರ್ಕ್ ಮಾದರಿ,नेटवर्क मॉडेल
ನೆಟ್ವರ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,नेटवर्क ऑपरेटिंग सिस्टम
ನೆಟ್ವರ್ಕ್ ಸರ್ವರ್,नेटवर्क सर्व्हर
ನೆಟ್ವರ್ಕ್ ರಚನೆ,नेटवर्क संरचना
ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ,नेटवर्क सिद्धांत
ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ,नेटवर्क टोपोलॉजी
ಮೂಡಿ ಬಂದಿದೆ,मूडी
ತಟಸ್ಥ ರೇಖೆ,तटस्थ रेषा
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವಲಯ,उदासीन क्षेत्र
ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್,तटस्थीकरण सर्किट
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,तटस्थीकरण
ನ್ಯೂಟ್ರಾನ್,न्यूट्रॉन
ಮುಂದಿನ ಪೀಳಿಗೆಯ CPU,नेक्स्ट जनरेशन CPU
ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ,नवीन ओळ वर्ण
ನ್ಯೂಜಿಲೆಂಡ್ ವೈರಸ್,न्यूझीलंड व्हायरस
ಮುಂದಿನ ಹಂತ,पुढील टप्पा
ಮುಂದಿನ ಹಂತದ ಸಮೀಕರಣ,पुढील टप्पा समीकरण
ಮುಂದಿನ ಹಂತದ ಟೇಬಲ್,पुढील स्टेज टेबल
ಮೆಲ್ಲಗೆ,कुरतडणे
ಮೆಲ್ಲಗೆ ಮೆಮೊರಿ ಚಿಪ್,निबल मेमरी चिप
ಮೆಲ್ಲಗೆ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,निबल मल्टीप्लेक्सर
ನಿಕೋಲಸ್ ಚಾರ್ಟ್,निकोलस चार्ट
ರಾತ್ರಿ ಪರಿಣಾಮ,रात्रीचा प्रभाव
ಒಂಬತ್ತು ಮಾರ್ಗ ಟೇಪ್,नऊ पथ टेप
ಒಂಬತ್ತು ಪೂರಕ,नऊचे पूरक
en ಪಾಚಿ,en moss
en ಪಾಚಿ ವಿಲೋಮ,मॉस उलटा
ಸಾಮೂಹಿಕ ಪ್ರಕ್ರಿಯೆ,सामूहिक प्रक्रिया
en ಪಾಚಿಯ ರಚನೆ,मॉस रचना
en ಪಾಚಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್,मॉस ट्रान्झिस्टर
ಶೂನ್ಯ ಲೋಡ್ ಪ್ರಸ್ತುತ,शून्य भार प्रवाह
ಸುಕ್ಕುಗಟ್ಟಿದ ಕೇಬಲ್,crimped केबल
ನೋಡ್ಯುಲರ್,नोड्युलर
"ನೋಡ್, ನೋಡ್","नोड, नोड"
ನೋಡ್ ಅವನತಿ,नोड खराब होणे
ಶಬ್ದ,आवाज
ಶಬ್ದ ಹಿಮಕುಸಿತ,आवाज हिमस्खलन
ಶಬ್ದ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ,आवाज बँड विस्तार
ಶಬ್ದ ಸ್ಫೋಟ,आवाज फुटणे
ಶಬ್ದ ರದ್ದತಿ ಮೈಕ್ರೊಫೋನ್,आवाज रद्द करणारा मायक्रोफोन
ಶಬ್ದ ಗುಣಕ,आवाज गुणक
ಶಬ್ದ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್,नॉइज रिइन्व्हेस्टमेंट अॅम्प्लीफायर
ರವಂಕ್,रावणक
ಶಬ್ದವು ಪರಿಣಾಮ ಬೀರುವುದಿಲ್ಲ,आवाज अप्रभावित
ಗದ್ದಲದ ಪ್ರಚೋದನೆ,गोंगाट करणारा आवेग
ಶಬ್ದ ಮಿತಿ,आवाज मर्यादित करणारा
ಶಬ್ದ ಅಂಚು,आवाज मार्जिन
ಶಬ್ದ ಮಾಪನ,आवाज मोजमाप
ಶಬ್ದ ವಿಭಾಗ,आवाज विभागणी
ಶಬ್ದ ಪ್ರಮಾಣೀಕರಣ,आवाज परिमाणीकरण
"ಶಬ್ದ ಕಡಿತ, ಶಬ್ದ ಕಡಿತ","आवाज कमी करणे, आवाज कमी करणे"
ಶಬ್ದ ಪ್ರತಿರೋಧ,आवाज प्रतिकार
ಶಬ್ದ ಪ್ರಾತಿನಿಧ್ಯ,आवाज प्रतिनिधित्व
ಶಬ್ದ ಸ್ಪೈಕ್,आवाज स्पाइक
ಶಬ್ದ ತಾಪಮಾನ,आवाज तापमान
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್,फ्लॉपी डिस्क ड्राइव्ह
ನಾಮಮಾತ್ರ ಪ್ರತಿರೋಧ,नाममात्र प्रतिबाधा
ಫೋಕಲ್ ಮೌಲ್ಯ,फोकल मूल्य
ರೇಖಾತ್ಮಕವಲ್ಲದ ಅಸ್ಪಷ್ಟತೆ,नॉन-रेखीय विकृती
ಬದಲಾಗದ,अपरिवर्तनीय
ಪ್ರತಿಧ್ವನಿಸದ,अनुनाद
ಪ್ರತಿಧ್ವನಿಸದ ಆಂಟೆನಾ,नॉन-रेझोनंट अँटेना
ಪರಿಹಾರವಿಲ್ಲದ ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್,भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर
ಪೂರಕವಲ್ಲದ,गैर-पूरक
ಡೈಎಲೆಕ್ಟ್ರಿಕ್,डायलेक्ट्रिक
ಲಗತ್ತಿಸಲಾದ ಡೇಟಾ ರಚನೆ,संलग्न डेटा संरचना
ಆಕ್ರಮಣಕಾರಿ ಓಟ,आक्रमक धाव
ತಿರುವು ಮೋಡ್,वळव मोड
ನಾಶವಾಗದ ಓದುವಿಕೆ,अविनाशी वाचन
dosless ವಿಭಜನಾ ಸಂದೇಶ,dosless विभाजन संदेश
ನಿಖರವಾದ ಹೇಳಿಕೆ,अस्पष्ट विधान
ಕಳಪೆ ಪ್ರದರ್ಶನ,खराब कामगिरी
ಅಸ್ಸಂಗತ್ ಮುತ್ರಕ್,assanghat mutrak
ನಾನ್ ಇಂಡಕ್ಷನ್ ಜಾತಕ,आगमनात्मक कुंडली
ಹಿಂತಿರುಗಿಸದ ಆಂಪ್ಲಿಫಯರ್,नॉन-रिटर्न एम्पलीफायर
ವಿಲೋಮ ಸರಾಸರಿ ಆಂಪ್ಲಿಫಯರ್,इनव्हर्स मीन एम्पलीफायर
ವಿಲೋಮ ಬಫರ್,व्यस्त बफर
ವಿಲೋಮ ಹೋಲಿಕೆದಾರರು,व्यस्त तुलनाकर्ते
ವಿಲೋಮ ಸಂರಚನೆ,व्यस्त कॉन्फिगरेशन
ವಿಲೋಮ ಕಂಪೈಲರ್ ಆಂಪ್ಲಿಫಯರ್,व्यस्त कंपाइलर अॅम्प्लिफायर
ವಿಲೋಮ ವೋಲ್ಟೇಜ್,व्यस्त व्होल्टेज
ರೇಖಾತ್ಮಕವಲ್ಲದ,नॉन-रेखीय
ರೇಖಾತ್ಮಕವಲ್ಲದ ಕೆಪಾಸಿಟರ್,नॉन-लाइनर कॅपेसिटर
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ಲೇಷಣೆ,नॉन-लिनियर सर्किट विश्लेषण
ರೇಖಾತ್ಮಕವಲ್ಲದ ಘಟಕ,नॉन-रेखीय घटक
ರೇಖಾತ್ಮಕವಲ್ಲದ ಲೋಡ್ ಲೈನ್,नॉन-लिनियर लोड लाइन
ರೇಖಾತ್ಮಕವಲ್ಲದ ಮಾಡ್ಯುಲೇಶನ್,नॉन-लिनियर मॉड्युलेशन
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರತಿರೋಧ,नॉन-रेखीय प्रतिकार
ರೇಖಾತ್ಮಕವಲ್ಲದ ವ್ಯವಸ್ಥೆ,नॉन-लिनियर सिस्टम
ರೇಖಾತ್ಮಕವಲ್ಲದ,नॉन-लाइनरिटी
ರೇಖಾತ್ಮಕವಲ್ಲದ ದೋಷ,नॉन-लाइनरिटी त्रुटी
ಸಾಮಾನ್ಯ ಆವರ್ತನ,सामान्यीकृत वारंवारता
ಮರುಕಳಿಸುವುದಿಲ್ಲ,आवर्ती नाही
ಪ್ರತಿಕ್ರಿಯಿಸದ ಭಾಷೆ,प्रतिसाद न देणारी भाषा
ಪುನರಾವರ್ತಿತ ವ್ಯವಸ್ಥೆ,पुनरावृत्ती प्रणाली
ಸಿಸ್ಟಮ್ ರಹಿತ ಡಿಸ್ಕ್,सिस्टमलेस डिस्क
ಸರಣಿ ಕೋಡ್,अनुक्रमांक
ಮೇಲ್ಮೈಯಲ್ಲದ,पृष्ठभाग नसलेला
ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸಂಗ್ರಹಣೆ,अस्थिर संचयन
ನಾರ್,नॉर
ನಾರ್ ಕಾರ್ಯ,knorr कार्य
ಅಥವಾ ಗೇಟ್,ना गेट
ನಾರ್ ಲಾಚ್,knorr कुंडी
ನಾರ್ ಕಾರ್ಯಾಚರಣೆ,knorr ऑपरेशन
ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,सामान्य घनता कार्य
ಬೀಸು ಶಬ್ದ,फडफड आवाज
ಸಾಮಾನ್ಯ ಮಾದರಿ,सामान्य नमुना
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ನುಗ್ಗುವಿಕೆ,सामान्यीकृत प्रवेश
ಸಾಮಾನ್ಯವಾಗಿ ಮುಚ್ಚಿದ ಮಾಸ್ಫೆಟ್,साधारणपणे बंद mosfet
ಅಥವಾ ನೆಟ್ವರ್ಕ್ ಅಲ್ಲ,ना-ना नेटवर्क
ನಾರ್ಟನ್ ಮಾದರಿಗಳು,नॉर्टन मॉडेल्स
ಉತ್ತರ ಕಾಂತೀಯ ಧ್ರುವ,उत्तर चुंबकीय ध्रुव
ನಾರ್ಟನ್ ಪ್ರೈ.,नॉर्टन प्रा.
ನಾರ್ಟನ್ ಆಂಪ್ಲಿಫಯರ್,नॉर्टन अॅम्प्लीफायर
ನಾರ್ಟನ್ ಸರ್ಕ್ಯೂಟ್,नॉर्टन सर्किट
ನಾರ್ಟನ್ ಡಿ.ಡಿ.,नॉर्टन डी.डी.
ನಾರ್ಟನ್ ಸಮಾನ ಸರ್ಕ್ಯೂಟ್,नॉर्टन समतुल्य सर्किट
ನಾರ್ಟನ್ ವಿಲೋಮ ಮತ್ತು ವಿಲೋಮ,नॉर्टन व्यस्त आणि व्यस्त
ನಾರ್ಟನ್ ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್,नॉर्टन ऑपरेशनल एम्पलीफायर
ನಾರ್ಟನ್ ಯುಟಿಲಿಟಿ,नॉर्टन युटिलिटी
ಅಲ್ಲ,नाही
ಕಾರ್ಯವಲ್ಲ,कार्य नाही
ಗೇಟ್ ಅಲ್ಲ,गेट नाही
ಕಾರ್ಯಾಚರಣೆ ಅಲ್ಲ,ऑपरेशन नाही
ಸಂಕೇತ ವಿಧಾನ,नोटेशन पद्धत
ತೋಡು ಆಂಟೆನಾ,खोबणी अँटेना
ತೋಡು ಫಿಲ್ಟರ್,खोबणी फिल्टर
npn ಟ್ರಾನ್ಸಿಸ್ಟರ್,एनपीएन ट्रान्झिस्टर
NTSC ಇಂಟರ್ಫೇಸ್,NTSC इंटरफेस
n- ಮಾದರಿಯ ಕಲ್ಮಶಗಳು,n-प्रकारची अशुद्धता
ಎನ್-ಟೈಪ್ ಮ್ಯಾಟರ್,n-प्रकारची बाब
ನ್ಯೂಕ್ಲಿಯಸ್,केंद्रक
ಶೂನ್ಯ,शून्य
ಖಾಲಿ ವೃತ್ತ,रिक्त जागा
ಶೂನ್ಯ ಆಫ್ಸೆಟ್ ವೋಲ್ಟೇಜ್,शून्य ऑफसेट व्होल्टेज
ಖಾಲಿ ಸೂಚಕ,रिक्तता सूचक
ಸಂಖ್ಯೆಯ ಆಧಾರ,संख्या आधार
ಸಂಖ್ಯೆ ಆಧಾರಿತ ಪರಿವರ್ತನೆ,संख्या आधारित रूपांतरण
ಪಾಯಿಂಟ್ ಹಾನಿ,गुणांचे नुकसान
ಸಂಖ್ಯೆಯ ಲೂಪ್ ಕೀ,नंबर लूप की
ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,संख्या प्रणाली
ಸಂಖ್ಯಾತ್ಮಕ ಸಹ-ಸಂಸ್ಕಾರಕ,संख्यात्मक सह-प्रोसेसर
ಸಂಖ್ಯಾ ಕೀ ಪ್ಯಾಡ್,अंकीय की पॅड
ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ,संख्यात्मक छिद्र
ಸಂಖ್ಯಾತ್ಮಕ ಅಂತರ,संख्यात्मक अंतर
nuvicon,nuvicon
ನೈಕ್ವಿಸ್ಟ್,nyquist
ನೈಕ್ವಿಸ್ಟ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ,nyquist बँड विस्तार
ನೈಕ್ವಿಸ್ಟ್ ಮಾನದಂಡಗಳು,nyquist निकष
ನೈಕ್ವಿಸ್ಟ್ ಮಧ್ಯಂತರ,nyquist मध्यांतर
ನೈಕ್ವಿಸ್ಟ್ ನಾಡಿ,nyquist नाडी
ನೈಕ್ವಿಸ್ಟ್ ದರ,nyquist दर
ನೈಕ್ವಿಸ್ಟ್ ಬಾಳಿಕೆ ಮಾನದಂಡ,nyquist टिकाऊपणा निकष
ನೈಕ್ವಿಸ್ಟ್ ಪ್ರಮೇಯ,nyquist प्रमेय
ವಸ್ತುನಿಷ್ಠ ಮಾಡ್ಯೂಲ್,वस्तुनिष्ठ मॉड्यूल
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯಕ್ರಮ,वस्तुनिष्ठ कार्यक्रम
ವಸ್ತುನಿಷ್ಠ ಮಸೂರ,वस्तुनिष्ठ लेन्स
ವಸ್ತು ಆಧಾರಿತ ಪ್ರೊಗ್ರಾಮಿಂಗ್,ऑब्जेक्ट ओरिएंटेड प्रोग्रामिंग
ಅಷ್ಟಮ,अष्टक
ಎಂಬತ್ತು ಬಸ್ ರಿಸೀವರ್ ಕಳುಹಿಸಲಾಗಿದೆ,ऐंशी बस रिसिव्हर-पाठवल्या
ಅಷ್ಟ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ,ऑक्टल संख्या प्रणाली
ಅಷ್ಟಮ,अष्टक
ಬೆಸ ಕಾರ್ಯ,विषम कार्य
"ಬೆಸ ಸಮಾನತೆ, ಬೆಸ ಸಾದೃಶ್ಯ","विषम समता, विषम समानता"
"ದೂರಮಾಪಕ, ಪಾಥೋಮೀಟರ್","ओडोमीटर, पॅथोमीटर"
ಆಫ್ ಲೈನ್,ऑफ लाइन
ಮೌಖಿಕ ಪ್ರತಿಕ್ರಿಯೆ,गैर-मौखिक प्रतिसाद
"ಅಸಂಗತತೆ, ಸರಿದೂಗಿಸುತ್ತದೆ","विसंगती, ऑफसेट"
ಆಫ್ಸೆಟ್ ಕೋನ,ऑफसेट कोन
ಆಫ್ಸೆಟ್ ಸ್ಟ್ರೀಮ್,ऑफसेट प्रवाह
ಆಫ್‌ಸೆಟ್ ದೋಷ,ऑफसेट त्रुटी
ಆಫ್ಸೆಟ್ ಆಪ್ಟಿಮೈಸೇಶನ್,ऑफसेट ऑप्टिमायझेशन
ಆಫ್ಸೆಟ್ ವೋಲ್ಟೇಜ್,ऑफसेट व्होल्टेज
ಓಂ,ओम
ಓಮಿಕ್ ಸಂಪರ್ಕ,ओमिक संपर्क
ಓಮಿಕ್ ಕ್ಷೇತ್ರ,ओमिक फील्ड
"ಓಮ್ಮೀಟರ್, ಓಮ್ಮೀಟರ್","ohmmeter, ohmmeter"
ಓಮ್ನ ನಿಯಮ,ओमचा कायदा
ಓಮ್ಸ್ ಪ್ರತಿ ವೋಲ್ಟ್,ohms प्रति व्होल्ट
ತೈಲ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್,तेल सर्किट ब्रेकर
ಸರ್ವ ದಿಕ್ಕಿನ,सर्व दिशात्मक
ಸರ್ವತ್ರ,सर्वव्यापीता
OMR (ಆಪ್ಟಿಕಲ್ ಕವರ್ ಓದುವಿಕೆ),OMR (ऑप्टिकल कव्हर वाचन)
"ಆನ್ ರೆಸಿಸ್ಟೆನ್ಸ್, ಆನ್ ರೆಸಿಸ್ಟೆನ್ಸ್","ON resistance, ON resistance"
ರಾಜ್ಯದ ಮೇಲೆ,राज्यावर
ಚಿಪ್ ಇಂಪ್ಲಿಸಿಟ್ ಡಿಕೋಡರ್,चिप निहित डीकोडर
ಒಂದು ಶಟ್ ಸ್ಟ್ಯಾಟಿಕ್ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,वन शट स्टॅटिक मल्टीव्हायब्रेटर
ಒಂದು ಪಾಸ್ ಅಸೆಂಬ್ಲರ್,एक-पास असेंबलर
ಪ್ರಸ್ತುತ ಪ್ರತಿರೋಧ,वर्तमान प्रतिकार
ಒಂದು ಪ್ರಯಾಣಿಕ ನೋಂದಣಿ,प्रवासी नोंदणी
ಆನ್-ಲೈನ್ ವ್ಯವಸ್ಥೆ,ऑनलाइन प्रणाली
"ಆನ್-ಆಫ್ ನಿಯಂತ್ರಕ, ಆನ್-ಆಫ್ ನಿಯಂತ್ರಕ","ऑन-ऑफ कंट्रोलर, ऑन-ऑफ कंट्रोलर"
ಆನ್-ಆಫ್ ಕೀಯಿಂಗ್,ऑन-ऑफ कीिंग
