Hindi,Malayalam
मुख्य क्षेत्र,പ്രധാന പ്രദേശം
"1.कुंजी फाईल, 2.कुंजी संचिका","1.കീ ഫയൽ, 2.കീ ഫയൽ"
मुख्य ढांचा,പ്രധാന ഘടന
मुख्य प्रबंधन,പ്രധാന മാനേജ്മെന്റ്
कुंजी पैड,കീ പാഡ്
कुंजी पैड,കീ പാഡ്
मुख्य वाक्यांश,പ്രധാന വാക്യം
कुंजी स्पंद,കീ പൾസ്
कुंजी छिद्रक,കീ പഞ്ചർ
कुंजी छाँटन,കീ തരം
"1.कुंजी आघात, 2.कुंजी स्ट्रोक, 3.कुंजी दाब","1.കീ സ്ട്രോക്ക്, 2.കീ സ്ട്രോക്ക്, 3.കീ പ്രഷർ"
पता-अंतरण कुंजी,വിലാസ കൈമാറ്റ കീ
"1.डिस्क कुंजी, 2.चक्रिका कुंजी","1. ഡിസ്ക് കീ, 2. ഡിസ്ക് കീ"
फ्लापी कुंजी,ഫ്ലോപ്പി കീ
टेप कुंजी,ടേപ്പ് കീ
मुख्य शब्द,പ്രധാന പദം
"1.किक, 2.ठोकर","1.ചവിട്ടുക, 2.തമ്പ്"
हत,കുടിൽ
किलो बिट,കിലോ ബിറ്റ്
गाँठ,കെട്ട്
ज्ञान आधारित सूचना सेवायें,അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ
ज्ञान खोज,വിജ്ഞാന അന്വേഷണം
ज्ञान खोज डॉटाबेस,വിജ്ഞാന തിരയൽ ഡാറ്റാബേസ്
ज्ञान इंजीनियरी,വിജ്ഞാന എഞ്ചിനീയറിംഗ്
ज्ञान प्रबंधन,വിജ്ഞാന മാനേജ്മെന്റ്
ज्ञानकर्मी,വിജ്ഞാന പ്രവർത്തകൻ
लैन अनुकूलक,ലാൻ അഡാപ്റ്റർ
"1.लैन परिसेवक,2.लैन सर्वर","1.ലാൻ സെർവർ, 2.ലാൻ സെർവർ"
लैन कार्यस्थल,LAN ജോലിസ്ഥലം
क्षैतिज चित्र,തിരശ്ചീന ചിത്രം
"1.क्षैतिज चित्र, 2.लैडस्केप","1.തിരശ്ചീന ചിത്രം, 2.ലാൻഡ്സ്കേപ്പ്"
भाषा,ഭാഷ
भाषा अनुदेशातंरक,ഭാഷാ പരിശീലകൻ
भाषा प्रक्रमक,ഭാഷാ പ്രോസസ്സർ
"1.भाषा अंतरक, 2.भाषा अनुवादक","1.ഭാഷാ കൈമാറ്റം, 2.ഭാഷാ വിവർത്തകൻ"
लैपटाप,ലാപ്ടോപ്പ്
व्यापक एकीकरण (एल.एस.आई.),സമഗ്ര സംയോജനം (LSI)
बृहत समाकलन (एल एस आई),മാസ് ഇന്റഗ്രേഷൻ (LSI)
लेसर,ലേസർ
लेसर मुद्रक,ലേസർ പ്രിന്റർ
अन्तिम आगम प्रथम निर्गम (लिफो),അവസാന ഇൻപുട്ട് ആദ്യ ലക്കം (LIFO)
परत,പാളി
"खाका, अभिन्यास","ബ്ലൂപ്രിന്റ്, ലേഔട്ട്"
"1.पर्ण, 2.पत्ती,3. पत्र","1. ഇലകൾ, 2. ഇലകൾ, 3. കത്ത്"
पर्ण आसंधि,ഇല നോഡ്
पर्ण स्थल,ഇലപ്പുള്ളി
पट्टा,പാട്ടത്തിന്
"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा","1.ലീസ് ചാനൽ, 2.ലീസ് സിസ്റ്റം"
"1.लाइन,2.पट्टा रेखा","1.ലൈൻ, 2.ലീഷ് ലൈൻ"
न्यूनत्तम सार्थक बिट शेल.एस.बी),ഏറ്റവും കുറഞ്ഞ അർത്ഥവത്തായ ബിറ്റ് ഷെൽ.എസ്ബി)
अल्पतम सार्थक अंक,ഏറ്റവും കുറഞ്ഞ സ്കോർ
"1.विरासती व्यवस्था,2.विरासती तंत्र","1. ഇൻഹെറിറ്റഡ് സിസ്റ്റം, 2. ഇൻഹെറിറ്റൻസ് സിസ്റ്റം"
"1.लेमा, 2.प्रमेयिका","1. ലെമ, 2. സിദ്ധാന്തം"
पत्र गुणवत्ता (एल क्यू),അക്ഷരങ്ങളുടെ ഗുണനിലവാരം (LQ)
शब्दिम,പദാനുപദം
कोश विज्ञान,നിഘണ്ടുഗ്രാഫി
"1.संग्रह,2.लाइब्रेरी","1.ആർക്കൈവ്, 2.ലൈബ്രറി"
"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन","1.ലൈബ്രറി പ്രോഗ്രാം, 2.ആർക്കൈവ് പ്രോഗ്രാമിംഗ്"
लाइब्रेरी उपनेमिका,ലൈബ്രറി ഡയറക്ടറി
"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा","1. ലൈസൻസ് കരാർ, 2. ലൈസൻസ് കരാർ"
प्रकाश उत्सर्जक डायोड (एल ई डी),ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡുകൾ (എൽഇഡി)
प्रकाश गन,നേരിയ തോക്ക്
प्रकाश पेन,നേരിയ പേന
रैखिक अनुकूलक,ലീനിയർ അഡാപ്റ്റർ
लाइन संपादन,ലൈൻ എഡിറ്റിംഗ്
"1.लाइन मुद्रक, 2.लाइन प्रिंटर","1.ലൈൻ പ്രിന്റർ, 2.ലൈൻ പ്രിന്റർ"
"1.रैखिक, 2.रेखीय","1.ലീനിയർ, 2.ലീനിയർ"
रेखाएं प्रति मिनट (एल पी एम),ഓരോ മിനിറ്റിലും വരികൾ (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध","1. ലിങ്ക്, ലിങ്ക്, 2. ചെയിൻ, 3. ബോണ്ട്"
श्रृंखलित सूची,ചങ്ങലയിട്ട പട്ടിക
लिनक्स,ലിനക്സ്
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)","1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)"
सूची प्रक्रमण,ലിസ്റ്റ് പ്രോസസ്സിംഗ്
"1.आक्षर,2.शाब्दिक","1.അക്ഷരം, 2.അക്ഷരം"
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल","1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന"
सजीव आसंधि,ലൈവ് കെട്ട്
"1.भार, 2.लोड","1.ലോഡ്, 2.ലോഡ്"
"1.लोड मॉडयूल, 2.भार प्रतिरुपक","1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ"
"1.स्थानीय, 2.स्थानिक","1. പ്രാദേശികം, 2. പ്രാദേശികം"
स्थानीय अभिगम,പ്രാദേശിക പ്രവേശനം
स्थानीय क्षेत्र जालक्रम (लैन),ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN)
स्थानीय स्पष्टता,പ്രാദേശിക വ്യക്തത
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय","1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം"
स्थानीय स्मृति,പ്രാദേശിക മെമ്മറി
स्थानीय विधा,പ്രാദേശിക മോഡ്
स्थानीय चर,പ്രാദേശിക വേരിയബിൾ
"पाश, लॉक","ലൂപ്പ്, ലോക്ക്"
पाशित संचिका,ലൂപ്പ് ഫയൽ
सत्रारंभ,സെഷൻ ആരംഭം
सत्रांत,കാലാവധി അവസാനം
संलेखन,രചിക്കുന്നു
तर्क विश्लेषक,ലോജിക് അനലൈസർ
तर्क बम,ലോജിക് ബോംബ്
तर्क कार्ड,ലോജിക് കാർഡ്
तर्क संचित्र (प्रवाह संचित्र),ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്)
तर्क परिपथ,ലോജിക് സർക്യൂട്ട്
तर्क अभिकल्प,ലോജിക് ഡിസൈൻ
तर्क आरेख,ലോജിക് ഡയഗ്രം
तार्किक प्रवाह संचित्र,ലോജിക്കൽ ഫ്ലോചാർട്ട്
तर्क फलन,ലോജിക് ഫംഗ്ഷൻ
तर्क गेट,ലോജിക് ഗേറ്റ്
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन","1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്"
तर्क विस्थापन,ലോജിക് സ്ഥാനചലനം
तर्क अवस्था,യുക്തിയുടെ അവസ്ഥ
तर्क स्विच,ലോജിക് സ്വിച്ച്
तर्क इकाई,ലോജിക് യൂണിറ്റ്
तार्किक,ലോജിക്കൽ
तार्किक संयोजन,ലോജിക്കൽ സംയോജനം
तार्किक आँकड़आ संरचना,ലോജിക്കൽ ഡാറ്റ ഘടന
तर्कसंगत आरेख,ലോജിക്കൽ ഡയഗ്രം
तार्किक व्यंजक,ലോജിക്കൽ എക്സ്പ്രഷൻ
तार्किक प्रवाह संचित्र,ലോജിക്കൽ ഫ്ലോചാർട്ട്
तार्किक आई एफ (तार्किक यदि),ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ)
तर्कसंगत संक्रिया,യുക്തിസഹമായ പ്രവർത്തനം
तर्कसंगत संकारक,യുക്തിസഹമായ ഓപ്പറേറ്റർ
तर्कसंगत संबंधन,യുക്തിസഹമായ കണക്ഷൻ
तार्किक योजना,ലോജിക്കൽ പ്ലാൻ
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक","1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം"
तार्किक प्ररुप,ലോജിക്കൽ പാറ്റേൺ
तार्किक मान,ലോജിക്കൽ മൂല്യം
तार्किक चर,ലോജിക്കൽ വേരിയബിൾ
हासिल अग्रावलोकन,നേടിയ അവലോകനം
अग्रावलोकन समुच्चय,പ്രിവ്യൂ സെറ്റ്
अवलोकन,നിരീക്ഷണം
"1.लूप, 2.पाश","1.ലൂപ്പ്, 2.ലൂപ്പ്"
पाश नियंत्रण,ലൂപ്പ് നിയന്ത്രണം
पाश प्रारंभन,ലൂപ്പ് സമാരംഭം
पाश आपरिवर्तन,ലൂപ്പ് വ്യത്യാസം
"1.पाश जालक्रम, 2.पाश नेटवर्क","1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്"
पाश प्रारंभन,ലൂപ്പ് സമാരംഭം
पाश-अवसान,ലൂപ്പ്-കാലാവധി
प्रति-पाश परीक्षण,കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്
शिथिल युग्मित,അയഞ്ഞ കപ്പിൾഡ്
ह्रास रहित संपीडन,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
हासी संपीडन,ഹസ്സെ കംപ്രഷൻ
निम्न बाइट,കുറഞ്ഞ ബൈറ്റ്
निम्न स्तर भाषा,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
निम्न पारक फिल्टर,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
"1.निम्न परिबाधित,2. निम्न परिबद्ध","1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു"
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)","1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)"
"1.मशीन, 2.यंत्र","1. യന്ത്രം, 2. യന്ത്രം"
मशीन पता,മെഷീൻ വിലാസം
"1.यंत्र कूट, 2.मशीन कोड","1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്"
यंत्र चक्र,യന്ത്രചക്രം
यंत्राश्रित भाषा,യന്ത്രവത്കൃത ഭാഷ
यंत्राश्रित सॉफ्टवेयर,മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ
यंत्र त्रुटि,ഉപകരണ പിശക്
यंत्र निष्क्रिय काल,മെഷീൻ നിഷ്ക്രിയ സമയം
यंत्र निरपेक्ष भाषा,യന്ത്രഭാഷ
यंत्रानुदेश,മാനുവൽ
यंत्र बोध,യന്ത്രബോധം
"1.मशीनी भाषा,2.यंत्र भाषा","1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ"
यंत्राधिगम,യന്ത്ര പഠനം
यंत्र संक्रिया,യന്ത്ര പ്രവർത്തനം
यंत्रमूलक भाषा,യന്ത്രഭാഷ
यंत्र निष्पादन,മെഷീൻ പ്രകടനം
मशीन अनुकार,മെഷീൻ സിമുലേഷൻ
यंत्र अपहृत काल,മെഷീൻ ഹൈജാക്കിംഗ് സമയം
मशीनी अनुवाद,യന്ത്ര വിവർത്തനം
मशीन शब्द,യന്ത്ര വാക്കുകൾ
स्थूल अनुदेश,മാക്രോ നിർദ്ദേശം
स्थूल प्राचर,മാക്രോ സ്കെയിൽ
स्थूल कोडांतरण प्रोग्राम,മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം
स्थूल आह्वान,മൊത്തത്തിലുള്ള വിളി
"1.स्थूल कोड, 2.स्थूल कूट","1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്"
स्थूल समादेश,മാക്രോ കമാൻഡ്
स्थूल घोषणा,മാക്രോ പ്രഖ്യാപനം
स्थूल परिभाषा,മാക്രോ നിർവചനം
स्थूल प्रवाह संचित्र,മാക്രോ ഫ്ലോ ചാർട്ട്
स्थूल जनित्र,മാക്രോ ജനറേറ്റർ
स्थूल अनुदेश,മാക്രോ നിർദ്ദേശം
स्थूल भाषा,സ്ഥൂല ഭാഷ
स्थूल लाइब्रेरी,മാക്രോ ലൈബ്രറി
स्थूल प्राचल,മാക്രോ പാരാമീറ്റർ
स्थूल प्रक्रमण,മാക്രോ പ്രോസസ്സിംഗ്
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर","1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ"
स्थूल प्रोग्रामन,മാക്രോ പ്രോഗ്രാമിംഗ്
स्थूल आदिप्ररुप,ഗ്രോസ് പ്രോട്ടോടൈപ്പ്
"1.स्थूल कूटलेखन, 2.स्थूल कोडन","1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്"
मेगाबाइट (एम बी),മെഗാബൈറ്റ് (MB)
जादुई संप्रतीक,മാന്ത്രിക ചിഹ്നം
जादुई संख्या,മാന്ത്രിക സംഖ്യ
चुंबकीय बुदबुद स्मृति,കാന്തിക ബബിൾ മെമ്മറി
चुंबकीय कार्ड,കാന്തിക കാർഡ്
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल","1.കാന്തിക കോശം, 2.കാന്തിക കോശം"
चुंबकीय संप्रतीक,കാന്തിക ചിഹ്നം
चुंबकीय कोर भंडारण,കാന്തിക കോർ സംഭരണം
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क","1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്"
चुंबकीय डिस्क पता,കാന്തിക ഡിസ്ക് വിലാസം
चुंबकीय चक्रिका स्मृति,കാന്തിക ഡിസ്ക് മെമ്മറി
चुंबकीय ड्रम,കാന്തിക ഡ്രം
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन","1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്"
चुंबकीय शीर्ष,കാന്തിക ടോപ്പ്
चुंबकीय स्याही,കാന്തിക മഷി
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR)
चुंबकीय माध्यम,കാന്തിക മാധ്യമം
चुंबकीय पठन,കാന്തിക വായന
चुंबकीय अभिलेखन,കാന്തിക റെക്കോർഡിംഗ്
चुंबकीय भंडारण,കാന്തിക സംഭരണം
चुंबकीय पट्टी,കാന്തിക വര
चुंबकीय टेप,കാന്തിക ടേപ്പ്
चुंबकीय टेप कार्टीज,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
चुंबकीय टेप ड्राइव,കാന്തിക ടേപ്പ് ഡ്രൈവ്
चुंबकीय टेप अग्रक,കാന്തിക ടേപ്പ് മുൻഗാമി
चुंबकीय टेप लाइब्रेरियन,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
चुंबकीय टेप अभिगमन,കാന്തിക ടേപ്പ് ആക്സസ്
चुंबकीय टेप इकाई,കാന്തിക ടേപ്പ് യൂണിറ്റ്
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म","1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം"
चुंबकीय पथ,കാന്തിക പാത
चुंबकीय प्रकाशीय भंडारण,കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर","1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ"
चुंबकीय विरुपण,കാന്തിക വികലത
चुंबकीय विरुपक टिकिया,കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്
"1.डाक पेटी, 2.मेल बाक्स","1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്"
मेल विलय,മെയിൽ ലയനം
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई","1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്"
मेन फ्रेम,പ്രധാന ഫ്രെയിം
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र","1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം"
"1.मुख्य स्मृति, 2.मुख्य मेमोरी","1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി"
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश","1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
मुख्य भंडारण,പ്രധാന സംഭരണം
"1.मेन स्विच, 2.मुख्य स्विच","1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
"1.अनुरक्षण, 2.रखरखाव","1.പരിപാലനം, 2.പരിപാലനം"
अनुरक्षण पैनल,മെയിന്റനൻസ് പാനൽ
अनुरक्षण काल,അറ്റകുറ്റപ്പണി സമയം
वृहत् चक्र,വലിയ വൃത്തം
मुख्य युक्ति,പ്രധാന ഉപകരണം
मुख्य कुंजी,പ്രധാന കീ
मुख्य अवस्था,പ്രധാന വേദി
मुख्य संरचना,പ്രധാന ഘടന
मुख्य कार्य,പ്രധാന ജോലി
बहुसंख्यक अवयव,ഭൂരിപക്ഷ ഘടകം
बहुसंख्यक गेट,ഭൂരിപക്ഷ ഗേറ്റ്
बहुसंख्य संक्रिया,ഭൂരിപക്ഷ പ്രവർത്തനം
प्रतिपूर्ति काल,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
कुसंक्रिया रुटीन,തെറ്റായ പ്രവർത്തന രീതി
प्रबंधन विकास,മാനേജ്മെന്റ് വികസനം
प्रबंधन सूचना तंत्र (एम आई एस),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
प्रबंध विज्ञान,മാനേജ്മെന്റ് സയൻസ്
मैनचेस्टर कूटलेखन,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
बहुवलन,ഗുണനം
प्रकलित चर,കണക്കാക്കിയ വേരിയബിൾ
प्रकलित सूचकन,അനുമാന സൂചിക
मानव यंत्र अनुकार,മനുഷ്യ യന്ത്രം അനുകരണം
हस्तचालित पता स्विच,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
मैनुअल विश्लेषण,മാനുവൽ വിശകലനം
मैनुअल आह्वान,മാനുവൽ കോൾ
मैनुअल प्रविष्टि,മാനുവൽ എൻട്രി
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र","1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
"1.हस्त निवेश, 2. मैनुअल निवेश","1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
हस्त प्रचालन,മാനുവൽ പ്രവർത്തനം
अनेकानेक संबंध,പലതും പലതും തമ്മിലുള്ള ബന്ധം
बहु-एक-विकोडक,മൾട്ടി-ഡീകോഡർ
प्रतिचित्र विधि,മാപ്പ് രീതി
प्रतिचित्रण,മാപ്പിംഗ്
उपांत,മാർജിൻ
उपांतीय त्रुटि,നാമമാത്ര പിശക്
उपांतीय जाँच,നാമമാത്ര അന്വേഷണം
उपांतीय परीक्षण,മാർജിനൽ ടെസ്റ്റ്
चिन्ह संसूचन,ചിഹ്നം കണ്ടെത്തൽ
चिन्ह पठन,സൈൻ വായന
चिन्ह क्रमवीक्षण,ചിഹ്ന സ്കാനിംഗ്
चिन्ह बोध,അടയാളബോധം
चिन्हक,മാർക്കർ
चिन्हन,അടയാളപ്പെടുത്തൽ
चिन्हक तरंग,മാർക്കർ തരംഗം
मार्कोव श्रृंखला,മാർക്കോവ് ചെയിൻ
मार्कोव स्रोत,മാർക്കോവ് ഉറവിടം
मार्क-अप भाषा,അടയാളപ്പെടുത്തൽ ഭാഷ
मेसर,മേസർ
मेसर,മേസർ
"1.मास्क, 2.आच्छद, 3.प्रच्छाद","1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം"
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक","1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ"
मास्क प्रोग्राम्य युक्ति,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
आवरण रजिस्टर,കവർ രജിസ്റ്റർ
"1.आवृत रॉम, 2.आवृत आर ओ एम","1. കവർ റോം, 2. കവർ റോം"
आच्छादन,മൂടുക
विपुल आँकड़ए,വലിയ ഡാറ്റ
"1.विपुल स्मृति, 2.विपुल मेमोरी","1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി"
विपुलत: समांतर,വൻതോതിൽ സമാന്തരമായി
प्रधान ,തലവൻ
मास्टर कार्ड,മാസ്റ്റർ കാർഡ്
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई","1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്"
प्रधान कन्सोल,പ്രധാന കൺസോൾ
प्रधान आँकड़आ,പ്രധാന ഡാറ്റ
प्रधान आरेख,മാസ്റ്റർ ഡയഗ്രം
प्रधान संचिका,മാസ്റ്റർ ഫയൽ
प्रधान समूह,പ്രധാന ഗ്രൂപ്പ്
मास्टर कुंजी,മാസ്റ്റർ കീ
प्रधान लाइब्रेरी टेप,പ്രധാന ലൈബ്രറി ടേപ്പുകൾ
प्रधान प्रक्रमक,പ്രധാന പ്രോസസ്സർ
प्रधान प्रोग्राम,മുൻനിര പരിപാടി
प्रधान केंद्र,പ്രധാന കേന്ദ്രം
"1.प्रधान टेप, 2.मास्टर टेप","1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്"
"1.प्रधान अंतक, 2.प्रधान टर्मिनल","1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ"
प्रधान अधीन युक्ति,പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം
प्रधान अधीन तंत्र,പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം
"1.मेल, 2.मिलान, 3.मिलना","1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക"
मिलान,പൊരുത്തം
गणितीय प्रोग्रामन,ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്
गणितीय अनुकार,ഗണിത അനുകരണം
"1.मैट्रिक्स, 2.आव्यूह","1.മാട്രിക്സ്, 2.മാട്രിക്സ്"
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक","1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ"
मैट्रिक्स स्विच,മാട്രിക്സ് സ്വിച്ച്
आव्यूह सारणी,മാട്രിക്സ് പട്ടിക
मैक्सी कंप्यूटर,പരമാവധി കമ്പ്യൂട്ടർ
मैक्सी कंप्यूटर,പരമാവധി കമ്പ്യൂട്ടർ
उच्चिष्ट अवयव,പീക്ക് ഘടകം
योगपद,യോഗപാഡ്
मैक्सवेल डैमन,മാക്സ്വെൽ ഡാമൺ
"1.मध्यमान, 2.माध्य","1.അർത്ഥം, 2.അർത്ഥം"
माध्य सुधार काल,വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
अंतर्विफलता माध्य काल,പരാജയം അർത്ഥമാക്കുന്നത് സമയം
विफलता मध्य माध्यकाल (एम टी बी एफ),പരാജയ ശരാശരി സമയം (m t b f)
विफलता का माध्य काल,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
मरम्मत माध्य काल,റിപ്പയർ ശരാശരി സമയം
सुधार माध्यकाल (एम टी टी आर),തിരുത്തൽ ശരാശരി സമയം (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
मध्यम समाकलन (एम एस आई),മീഡിയം ഇന്റഗ്രേഷൻ (MSI)
माध्य पद भंडारण युक्ति,ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം
मेगा बिट प्रति सेकंड (एम बी पी एस),മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps)
अवयव वस्तु,ഘടക വസ്തു
अवयव अभिलेख,ഘടകം റെക്കോർഡ്
"1.स्मृति, 2.मेमोरी","1.ഓർമ്മ, 2.ഓർമ്മ"
"1.स्मृति सरणी, 2.मेमोरी व्यूह","1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ"
"1.स्मृति कोष, 2.मेमोरी बैंक","1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്"
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी","1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ"
"1.स्मृति बस,2. मेमोरी बस","1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്"
स्मृति कार्ड,മെമ്മറി കാര്ഡ്
स्मृति कोष्ठिका,മെമ്മറി സെൽ
स्मृति संहनन,ഓര്മ്മ നഷ്ടം
"1.स्मृति कोर, 2.मेमोरी कोर","1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ"
स्मृति चक्र,മെമ്മറി സൈക്കിൾ
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी","1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ"
"1.स्मृति निपात ,2.मेमोरी डंप","1.മെമ്മറി ഡംപ്, 2.മെമ്മറി ഡംപ്"
"1.स्मृति विनिमय, 2.मेमोरी विनिमय","1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്"
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम","1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി"
