English,Odiya
Leaf webber,ପତ୍ର ୱେବର |
Locust,ପଙ୍ଗପାଳ |
Macro evolution,ମାକ୍ରୋ ବିବର୍ତ୍ତନ |
Macroclimate,ମାକ୍ରୋକ୍ଲିଅମ୍ |
Macromolecule,ମାକ୍ରୋମୋଲେକ୍ |
Macromutation,ମାକମରୁଟେସନ୍ |
Macronutrient,ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |
Macropores,ମାକ୍ରୋପୋରସ୍
Maggot,ମାଗଟ୍
Magma,ମ୍ୟାଗମା |
Magnesia,ମ୍ୟାନ୍ସେସିଆ |
Magnesium,ମ୍ୟାଗ୍ନେସିୟମ୍
Magnetic stirrer,ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |
Magnitude,ତିକ୍ତ
Mahua cake,Mahoha cake
Maintainer line,ମେନିନାଇନର୍ ଲାଇନ୍ |
Maintenance,ରକ୍ଷଣାବେକ୍ଷଣ
Maize sheller,ମାଟର
Male sterile,ପୁରୁଷ ନିର୍ଜଳ |
Malformation,ଅସମ୍ମାନ
Malignancy,ଅସମ୍ମାନ
Malnutrition,ପୁଷ୍ପ
Malpractice,ଦୁଷ୍କର୍ମ
Malting,ମାଲଂ
Manger,ହାଲୁକା
Mangroves,ମାଙ୍ଗ୍ରୋଭସ୍ |
Manometer,ମନୋମିଟର |
Manometer,ମନୋମିଟର |
Mantissa (of logarithm),ମାନିସାସା (ଲୋଗାରିଥମ୍ ର)
Manure,ଖତ
Manuring,ସ୍ନାୟୁ
Marginal,ମାର୍ଜିନାଲ୍
Marginal cost,ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ
Marginal land,ମାର୍ଜିନାଲ୍ ଜମି |
Marginal product,ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |
Marginal return,ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |
Marine,ସାମୁଦ୍ରିକ
Marker (genetic),ମାର୍କର (ଜେନେଟିକ୍)
Market,ବଜାର
Marketable,ମାର୍କେଟେବଲ୍ |
Marketable surplus,ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |
Marketed surplus,ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |
Marketing,ମାର୍କେଟିଂ |
Marsh,ମାର୍ଶ
Mass flow,ଜନ ପ୍ରବାହ
Mass selection,ଜନ ଚୟନ
Mass-spectrometer,ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |
Mast,ମାଷ୍ଟ
Maternal inheritance,ମାନବର ଉତ୍ତରାଧିକାରୀ
Mating,ମିଳନ
Matric potential,ମାଟ୍ରିକ୍ ସମ୍ଭାବନା
Maturation,ଚିକିତ୍ସା
Maturity (crop),ପରିପକ୍ୱତା (ଫସଲ)
Maximum available water,ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |
Maximum cropping,ସର୍ବାଧିକ କ୍ରପ୍ |
Maximum residue limit,ସର୍ବାଧିକ ଅବଶିଷ୍ଟ ସୀମା |
Maximum sustainable yield,ସର୍ବାଧିକ ସ୍ଥାୟୀ ଅମଳ |
Maximum thermometer,ସର୍ବାଧିକ ଥର୍ମୋମିଟର |
Maximum water holding capacity,ସର୍ବାଧିକ ଜଳ ଶୋ '|
Meadow orcharding,ମଟର ବଗିଚା |
Mealy,ମିଆଦେଖା |
Mean deviation,ଅର୍ଥ ବିଚ୍ୟୁତି |
Mean life (nuclear),ଅର୍ଥ ହେଉଛି ଜୀବନ (ପରମାଣୁ)
Mean sea level,ଅର୍ଥ ସମୁଦ୍ର ପତ୍ତନ |
Mean square,ହାରାହାରି ବର୍ଗ |
Measure,ମାପ
Measurement,ମାପ
Mechanical,ଯାନ୍ତ୍ରିକ
Mechanical analysis (soil),ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ (ମାଟି)
Mechanical impedence,ଯାନ୍ତ୍ରିକ ପ୍ରତିରୋପଣ |
Mechanized farming,ଯାନ୍ତ୍ରିକ ଚାଷ
Median,ମଧ୍ୟମ
Medicinal plant,Medic ଷଧୀୟ ଉଦ୍ଭିଦ |
Mediterranean climate,ଭୂମଧ୍ୟସାଗରୀୟ ଜଳବାୟୁ |
Megagametogenesis,MegaGaGamescesiesis
Megasporangia,MeasgPorangia
Megaspore (macrospore),ମେଗାସପୋର (ମାକ୍ରୋସପୋର)
Megasporogenesis,Megasporogeresis
Meiosis,ମିଆଏସୋଇସ୍
Mellow soil,ମେଲୋ ମାଟି |
Melting of DNA,DNA ର ତରଳିବା |
Membrane filter,ମେମ୍ବ୍ରେନ୍ ଫିଲ୍ଟର୍ |
Mendelian inheritance,ମେଣ୍ଡେଲିଆନ୍ ଉତ୍ତରାଧିକାରୀ |
Mendelism,ମେଣ୍ଡେଲିଜିମ୍ |
Mendel's law of inheritance,ମେଣ୍ଡେଲଙ୍କ ଉତ୍ତରାଧିକାରର ନିୟମ |
Merchandise,ବାଣିଜ୍ୟ
Mercury,ମର୍କୁରୀ
Meristem,ମେରିସମରଣ
Mesoclimate,ମିଆଁଲାକରଣ
Mesoderm,ମେସୋଡର୍ମ
Mesophyll,ମେସୋଫିଲ୍ |
Mesophyte,ମେସୋଫାଇଟ୍ |
Meso-pores,ମେସୋସ୍-ପୋରସ୍ |
Mesosphere,ମେସୋସସେର୍ |
Messenger RNA (m-RNA),ମେସେଞ୍ଜର rna (m-rna)
Metabolism,ମେଟାବୋଲିଜିମ୍ |
Metabolites,ମେଟାବୋଲାଇଟ୍ |
Metal dam,ଧାତୁ ଡ୍ୟାମ୍
Metamorphic rocks,ମେଟାମୋର୍ଫିକ୍ ପଥର |
Metamorphosis,ମେଟାମୋର୍ଫୋସିସ୍ |
Metaphase,Metatafse
Metastrus,ମେଟାଷ୍ଟ୍ରସ୍
Metaxenia,ମେଟାକ୍ସେନିଆ |
Meteorology,ପାଣିପାଗ ବିଜ୍ଞାନ
Methaemoglobinaemia,Methamemoblabinemia
Method demonstration,ପଦ୍ଧତି ପ୍ରଦର୍ଶନ
Mica,ମିକା
Micro basin,ମାଇକ୍ରୋ ବେସନ |
Micro fauna,ମାଇକ୍ରୋ ଫୁନା |
Microbe,ମାଇକ୍ରୋବେକ୍ |
Microbial biomass carbon,ମାଇକ୍ରୋବିଆଲ୍ ବାୟୋମାସ୍ କାର୍ବନ |
Microbial degradation,ମାଇକ୍ରୋବାୟଲ୍ ଅବନତି |
Microbial insecticide,ମାଇକ୍ରୋବିଆଲ୍ କୀଟନାଶକ |
Microbiology,ମାଇକ୍ରୋବାୟୋଲୋଜି |
Microbiotic,ମାଇକ୍ରୋବାୟୋଟିକ୍ |
Microclimate,ମାଇକ୍ରୋକମେଣ୍ଟ |
Microenvironment,ମାଇକ୍ରୋନିଭ୍ରଏନସନ୍ |
Microflora,ମାଇକ୍ରୋଫ୍ଲୋରା |
Microgametogenesis,ମାଇକ୍ରୋଗମେତିଟେଜେଞ୍ଜେସିସ୍ |
Microirrigation,ମାଇକ୍ରୋରିଣ୍ଡେସନ୍ |
Micrometeorology,ମାଇକ୍ରୋମେଟ୍ରାକୋଲୋଜି |
Micronutrient,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
Microplot,ମାଇକ୍ରୋପ୍ଲଟ୍ |
Micropore,ମାଇକ୍ରୋପୋର
Micropyle,ମାଇକ୍ରୋପାଇଲ୍ |
Microscopy,ମାଇକ୍ରୋସ୍କୋପି |
Microsporangium,ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |
Microspore culture,ମାଇକ୍ରୋସପୋର ସଂସ୍କୃତି |
Microspore mother cell,ମାଇକ୍ରୋସପୋର ମାତା କକ୍ଷ |
Microspore,ମାଇକ୍ରୋସପୋର |
Microtome,ମାଇକ୍ରୋଟୋମେ |
Microtopography,ମାଇକ୍ରୋଟୋପୋଗ୍ରାଫି |
Mid-season correction,ମଧ୍ୟମ ସିଜନ୍ ସଂଶୋଧନ |
Migration,ସ୍ଥାନାନ୍ତରଣ
Milk grain stage,କ୍ଷୀର ଶସ୍ୟ ପର୍ଯ୍ୟାୟ |
Millepede,ମିଲଲେପେଡେ |
Millets,ମିଲେଟ୍ |
Milling recovery,ମିଲିଂ ପୁନରୁଦ୍ଧାର
Milling,ମିଲ୍ କରିବା
Mineral nutrition,ମିନେରାଲ୍ ପୁଷ୍ଟିକର |
Mineral soil,ଖଣିଜ ମାଟି |
Mineralisation,ଖଜୁରୀ
Minerals,ଖଣିଜ ପଦାର୍ଥ
Minimum thermometer,ସର୍ବନିମ୍ନ ଥର୍ମୋମିଟର |
Minimum tillage,ସର୍ବନିମ୍ନ ଟିଲଗ୍ |
Minor crops,ଛୋଟ ଫସଲ
Miotic index,ମାଇଟୋିକ୍ ଇଣ୍ଡେକ୍ସ |
Missence mutation,ମିସିସନ୍ ମ୍ୟୁଟେସନ୍ |
Mist irrigation,କୁହୁଡି ଜଳସେଚନ |
Mist,କୁହୁଡି
Mitochondria,Mitochonrial
Mitosis,ମିଟୋସାଇସ୍ |
Mitscherlich's law,ମିଟର୍ଲିଚଙ୍କ ନିୟମ |
Mixed cropping,ମିଶ୍ରିତ କ୍ରପ୍ |
Mixed farming,ମିଶ୍ରିତ ଚାଷ
Mixed fertilizer,ମିଶ୍ରିତ ସାର
Mixed grazing,ମିଶ୍ରିତ ଚରିବା |
Mixed sward,ମିଶ୍ରିତ ସୁଇପ୍ |
Model,ମଡେଲ୍
Modelling,ମଡେଲିଂ
Modified atmosphere packaging,ପରିବର୍ତ୍ତିତ ବାତାବରଣ ପ୍ୟାକେଜିଂ |
Moisture availability index,ଆର୍ଦ୍ରତା ଉପଲବ୍ଧତା ସୂଚକାଙ୍କ |
Moisture deficit index,ଆର୍ଦ୍ରତା ଅଭାବ ସୂଚକାଙ୍କ |
Moisture equivalent,ଆର୍ଦ୍ରତା ସମାନ |
Moisture regime,ଆର୍ଦ୍ର ଶାସନ |
Moisture release curve,ଆର୍ଦ୍ରତା ରିଲିଜ୍ ବକ୍ର |
Moisture retention,ଆର୍ଦ୍ରତା ଧାରଣ
Moisture stress,ଆର୍ଦ୍ରତା ଚାପ |
Moisture tension,ଆର୍ଦ୍ରତା ଟେନସନ |
Moisture,ଆର୍ଦ୍ରତା
Molar solution,ମୋଲାର ସମାଧାନ
Molasses,ଗୁଣ୍ଡ
Mole drainage,ମଲେ ଡ୍ରେନେଜ୍ |
Molecular biology,ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |
Molecular breeding,ମଲିକୁଲାର୍ ପ୍ରଜନନ |
Molecular hybridization,ମଲିକୁଲାର ହାଇବ୍ରିଡାଇଜେସନ୍ |
Molluscicide,ମଲୁସିସିଏସ୍ |
Monetary advantage index (MAI),ମୁଦ୍ରା ସୁବିଧା ସୂଚକାଙ୍କ (MAI)
Monoclonal antibody,ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |
Monocotyledons,Monocotyledlondon
Monocrop (Monoculture),ମୋନୋକ୍ରୋପ୍ (ମନୋବୃତ୍ତି)
Monoecious,ମୋନୋମିୟର୍ |
Monogenesis,ମୋନୋଗେସିସ୍
Monohybrid,ମୋନୋହାଇବ୍ରାଇଡ୍ |
Monozygotic,ମୋନୋଜି ଗ୍ଲାଜିଟିକ୍ |
Monsoon,ମ so ସୁମୀ |
Montmorillonite,ମଣ୍ଟମୋରିଲିୟନାଇଟ୍ |
Moor,ମୋର୍
Mor,ମଦିନ ସକାଳ
Morgan unit,ମୋର୍ଗାନ୍ ୟୁନିଟ୍ |
Morphogenesis,Morphogenesis
Morphological adaptation,Morphological ଆଡାପ୍ଟେସନ୍ |
Morphology,Morphology
Mortgage,ବନ୍ଧକ
Mottle,ମୋଟର
Mottling,ଚଟାଣିବା
Mould,ଛାଞ୍ଚ
Moulting,ମୁକାବିଲା
Mound culture,ମୁଣ୍ଡ ସଂସ୍କୃତି |
Mound layering,ମାଉଣ୍ଡ ଲେଜର |
Mower,ମରୁଡ଼ି
Mowing,କାଟିବା
Mucilage,ମୁକିଲଜ୍ |
Muck soil,ମକ୍ ମୃତ୍ତିକା |
Muddy,କାଦୁଅ
Muffle,ମଫଲ
Mulch farming,ମଲଚ ଚାଷ
Mulch tillage,ମଲଚ୍ ଟିଲଗେଜ୍ |
Mulch,ମଲଚ
Mulching,ମଲଚିଂ |
Mull,ମୁଲ୍
Multi storey cropping,ମଲ୍ଟି ଷ୍ଟୋରୀ କ୍ରପ୍ |
Multiple correlation,ଏକାଧିକ ସମ୍ପର୍କ |
Multiple cropping,ଏକାଧିକ ଫସଲ
Multiple cropping index,ଏକାଧିକ କ୍ରପ୍ ଇଣ୍ଡେକ୍ସ |
Multiple cross,ଏକାଧିକ କ୍ରସ୍ |
Multiple resistance,ଏକାଧିକ ପ୍ରତିରୋଧ
Multivariate,ମଲ୍ଟିଭାରୀ
Multizygotic,ବହୁମୁଖୀ |
Mummification,ମମିଫିକେସନ୍ |
Mummified fruit,ମୂଖ୍ୟ ଫଳ |
Muscovite,ମୁସ୍କୋଭାଇଟ୍ |
Mushroom,ମୂଷା
Mutagen,ମୁଟାଗେନ୍ |
Mutant,ମୁଟିଆଣ୍ଟ |
Mutation,ମୁଟିସନ୍ |
Mutual inhibition,ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |
Mutualism,ମ୍ୟୁଚୁଆଲଜ
Mycelium,ମାଇସେଲିୟମ୍
Mycology,ମାଇକୋଲୋଜି |
Mycoplasma,MyCoplaSma
Mycorrhiza,Mycorrihiza
Mace,ମାସ୍
Madar,ମାଦର |
Madhuca,ମାଡାହାକା |
Maize,ମେକାଇଜ୍
Makhana,ମାକାନାରୁ ମାକାନା |
Mandarin,ମାଣ୍ଡାରିନ୍ |
Mango zinger,ଆମ୍ବ ରୋଟିର୍ |
Mango,ଆମ୍ବ
"Margosa, neem","ମାର୍ଗୋସା, ନେମେ |"
Marigold,ମାରିଗୋଲ୍ଡ |
Mastic tree,ମାଷ୍ଟିକ୍ ଗଛ |
Merrill,ମେରିଲ୍
Mesta,ମେସ୍ତା |
Mint,ମେଣ୍ଟ
Molucca bean,ମୋଲୋକା ବିନ୍ |
Monkey jack,ମାଙ୍କଡ଼ ଜ୍ୟାକ |
Moringa,ମୋରିଙ୍ଗା
Morning glory (convolvulus),ସକାଳ ଗ glory ରବ (convolvulus)
Mosambi,ମସବବି
Moth bean,ପୋକ ବିନ୍
Mulberry,ମୁଲବେରୀ |
Mushroom,ମୂଷା
Musk melon,ମୁସ୍କର ମେଲନ୍ |
Musk,ମୂଷା
Mustard,ସୋରିଷ |
Myrtle,ମିରଟ
Mapier grass,ମାନଚିତ୍ର ଗ୍ରୀନ୍ ଘାସ |
Mealy bug,Mealy ବଗ୍ |
Midge,ମିଡଜ
Mites,ମାଇଟ୍
Monkey,ମାଙ୍କଡ଼
Mosquito,ମଶା
Moth,ପୋକ
Meteorologist,ପାଣିପାଗ ବିଜ୍ଞାନୀ |
Microbiologist,ମାଇକ୍ରୋବିଡିଓଲୋଜିଷ୍ଟ |
Mycologist,MyCoogistist
Nanotechnology,ନାନୋଟେକ୍ନୋଲୋଜି |
Napiform,Nappiform
Narcotic,ନାର୍କୋଟିକ୍ |
Nastic movement,ନାସ୍ତିକ୍ ଆନ୍ଦୋଳନ |
National demonstration,ଜାତୀୟ ପ୍ରଦର୍ଶନ
Nationalization (of land),ଜାତୀୟକରଣ (ଜମିର)
Natural,ପ୍ରାକୃତିକ
Natural erosion,ପ୍ରାକୃତିକ କ୍ଷୟ |
Natural farming,ପ୍ରାକୃତିକ ଚାଷ
Natural resources,ପ୍ରାକୃତିକ ସମ୍ପଦ
Natural selection,ପ୍ରାକୃତିକ ଚୟନ
Natural vegetation,ପ୍ରାକୃତିକ ଉଦ୍ଭିଦ |
Neck (hort),ବେକ (ହୋର୍ଟ)
Necrosis,ନୋକ୍ରୋସାଇସ୍
Nectar,ଅମୃତଭଣ୍ଡା
Negative allelopathy,ନକାରାତ୍ମକ ଆଲୋଲୋପାଥି |
Nematicide,ନୋଟିସାଇଡ୍ |
Nematode resistant rootstock,ନେମାଟୋଡ୍ ପ୍ରତିରୋଧକ ମୂଳ ଅଟେ |
Nematology,ନେମାଟୋଲୋଜି
Neoteny,ନୋମୋନି
Net assimilation rate (NAR),ନିଟ୍ ଆସିମିସନ୍ ହାର (ନରୀ)
Net gain,ନିଟ୍ ଲାଭ
Net income (farm income),ନିଟ୍ ଆୟ (ଫାର୍ମ ଆୟ)
Net irrigation requirement,ନିଟ୍ ଜଳସେଚନ ଆବଶ୍ୟକତା |
Net productivity,ନିଟ୍ ଉତ୍ପାଦକତା |
Net return,ନେଟ୍ ରିଟର୍ନ
Netting,ଜାଲ
Neuron,ନୂର୍ନ
Neutral,ନିରପେକ୍ଷ |
Neutralism,ନିରପେକ୍ଷବାଦ
Neutralization,ନିରପେୟାରକରଣ
Neutral soil,ନିରପେକ୍ଷ ମାଟି |
Neutron moisture meter,ନ୍ୟୁଟ୍ରନ୍ ଆର୍ଦ୍ରତା ମିଟର |
Niche,ନାଚେ
Nicotine,ନିକୋଟିନ୍ |
Night soil,ରାତି ମାଟି |
Nitrate assimilation,ନାଇଟ୍ରେଟ୍ ଆସିମିଟ୍ |
Nitrate reduction,ନାଇଟ୍ରେଟ୍ ହ୍ରାସ
Nitrate toxicity,ବିଷାକ୍ତତା
Nitre,ନାଇଟ୍ରସ୍
Nitrification inhibitor,ନାଇଟ୍ରିକ୍ ଇନହିବିଟର୍ |
Nitrogen assimilation,ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |
Nitrogen cycle,ନାଇଟ୍ରୋଜେନ୍ ଚକ୍ର |
Nitrogen deficiency,ନାଇଟ୍ରୋଜେନ ଅଭାବ |
Nitrogen fixation,ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସନ୍ |
Nitrogenous,ନଟ୍ରୋଜେନସ୍
Nobilization,ନୋବାଇଲାଇଜେସନ୍
Noble cane,ସମ୍ଭ୍ରାନ୍ତ କଏନ |
Nocturnal,ରାତିସାରା
Node,ନୋଡ୍
Nodulated plant,ନୋଡୁଲେଟେଡ୍ ଉଦ୍ଭିଦ |
Nodulation,ନୋବୁସନ
Nodule,ନୋଡଲ୍ କରନ୍ତୁ |
Nomadion,ନାମାଦ୍)
Nomenclature,ସମ୍ଭ୍ରାନ୍ତ
Non allelic,ଅଣ ଆଲେଲେକ୍ସ |
Non capillary pore,ଅଣ କ୍ୟାପିଟିଲାରି pour ାଳି |
Non competing crop,ଅଣ ଦକ୍ଷ ଫସଲ |
Nonsense mutation,ନିର୍ବିଶେଷ ପରିବର୍ତ୍ତନ |
Non significant,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହେଁ |
Non-acid forming fertilizer,ଅଣ-ଏସିଡ୍ ଜଟିଳ ଗଠନ |
Non-conjugation,ଅଣ-ସଂଯୋଜନ
Non-descript (animal),ଅଣ-ବର୍ଣ୍ଣିତ (ପଶୁ)
Non-essential element,ଅଣ-ଜରୁରୀ ଉପାଦାନ |
Non-homogenous,ଅଣ-ହୋମୋଜେନସ୍ |
Non-homologus,ଅଣ-ହୋମୋଲୋଜସ୍ |
Non-polar compound,ଅଣ-ପୋଲାର ଯ ound ଗିକ |
Non-renewable energy,ଅଣ-ନବୀକରଣ ଯୋଗ୍ୟ ଶକ୍ତି |
Non-selective contact herbicide,ଅଣ-ସିଲେକ୍ଟିଭ୍ ଯୋଗାଯୋଗ ହରବିକାଇଡ୍ |
Non-selective herbicide,ଅଣ-ସିଲେକ୍ଟିଭ୍ ହରବାଇସିଡ୍ |
Non-symbiotic nitrogen fixation,ଅଣ-ସିମ୍ବାଜ୍ିକ୍ ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସିସନ୍ |
Normal distribution,ସାଧାରଣ ବଣ୍ଟନ
Normal seedlings,ସାଧାରଣ ବିହନ
Normal solution,ସାଧାରଣ ସମାଧାନ
Normalising,ନର୍ମିଜ୍ କରିବା
Northern blotting,ଉତ୍ତର ବ୍ଲୋଟିଂ |
Notifiable disease,ଉଲ୍ଲେଖନୀୟ ରୋଗ
No-till planting,ନା-ରୋପଣ କରିବା ପର୍ଯ୍ୟନ୍ତ |
Noxious weeds,ବିଷାକ୍ତ ତୃଣକ |
Nuclear magnetic,ପରମାଣୁ ଚୁମ୍ବକୀୟ |
Nuclei acid,ନ୍ୟୁକ୍ଲିୟ ଏସିଡ୍ |
Nucleobacter,ନ୍ୟୁଲିଭାକ୍ଟର୍
Nucleolus,ନ୍ୟୁକ୍ଲାଇଲସସ୍
Nucleotide,ନ୍ୟୁକଲିଟାଇଡ୍ |
Nucleus,ନ୍ୟୁକ୍ଲିୟସ୍
Null hypothesis,ନଲ୍ ହାଇପୋଥେସିସ୍ |
Nullisomic,Nullisomic
Null-mutation,েLL- ମ୍ୟୁଟେସନ୍ |
Nurse cell,ନର୍ସ ସେଲ୍ |
Nurse crop,ନର୍ସ କ୍ରପ୍ |
Nursery,ନର୍ସରୀ
Nut,ବାଦାମ |
Nutrient cycling,ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
Nutrient deficiency symptoms,ପୁଷ୍ଟିକର ଅଭାବ ଲକ୍ଷଣ |
Nutrition,ପୁଷ୍ଟିକର
Nutritional value,ପୁଷ୍ଟିକର ମୂଲ୍ୟ |
Nutritive value index,ପୁଷ୍ଟିକର ମୂଲ୍ୟ ସୂଚକାଙ୍କ |
Names of important plants related to agriculture,କୃଷି ସହିତ ଜଡିତ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦଗୁଡିକର ନାମ |
Nagai camphor,ନାଗାଇ କ୍ୟାମ୍ପେଫୋର |
Narcissus,ନରସିସସ୍ |
Nigella,ନିଗେଲା |
Niger,ନାଇଜର
Night jasmine,ନାଇଟ୍ ଜସ୍ମିନ୍ |
Nipa palm,ନିପା ପଦ୍ମ
Nut grass,ବାଦାମ ଘାସ |
Nut sedge,ବାଦାମ ସେଜ୍ |
Nutmeg,Nutmegg
Nematode,ନେମୋଡେଡ୍ |
Nut weevil,Nut ୱେବଭିଲ୍ |
Nematologist,ନେମୁଟୋଲୋଜିଷ୍ଟ
Obligate aerobes,ଏରୋବ ଲଗାନ୍ତୁ |
Obligate anaerobes,AnaRobobes ବାଧ୍ୟତାମୂଳକ |
Obligate parasite,ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |
Obligate,ବାଧ୍ୟତାମୂଳକ
Off-type plants,ଅଫ୍ ଷ୍ଟାଟଗୁଡିକ
Oil cake,ତେଲ କେକ୍
Okazaki fragment,ଓକାଜାକି ଖଣ୍ଡ |
Olericulture,ଓଲେରିକାଲ୍ଟର
Oligogene,ଅଲିଗୋଜି |
Oligonucleotide,ଓଲିଗୋନୁଲିଟିଡ୍ |
Olive oil,ଓଲିଭ୍ ତେଲ
Omega-3-fatty acid,ଓମେଗା -3 ଫ୍ୟାଟି ଏସିଡ୍ |
Omnivorous,Omnivours
Oncogene,ଅଯୋଜନ |
Oncogenic virus,OncOpenentic ଜୀବାଣୁ |
Oncology,ଅଙ୍କୋଲୋଜି |
On-farm research,ଅନ୍-ଫାର୍ମ ଅନୁସନ୍ଧାନ |
Oocyte,Oocyte
Operating cost,ପରିଚାଳନା ମୂଲ୍ୟ
Operon,ଓପନ୍ |
Opportunity cropping,ସୁଯୋଗ କ୍ରପ୍ କରିବା |
Optimum dose,Optimum doe
Optimum economic dose,ସର୍ବୋତ୍କୃଷ୍ଟ ଅର୍ଥନ dooe ତିକ ମାତ୍ରା |
Orchard efficiency,ବଗିଚା ଦକ୍ଷତା |
Organic agriculture,ଜ organici େଇ କୃଷି
Organic colloids,ଜ organic ବିକ କୋଷଲଏଡ୍ |
Organic farming,ଜ Organ ବିକ ଚାଷ |
Organic manure,ଜ organic ବ ଖର |
Organic matter,ଜଜିକ୍ ବିଷୟ |
Organic nitrogen (soil),ଜ organic ବିକ ନଟ୍ରୋଜେନ (ମାଟି)
Organic phosphorus,ଜ Organ ବିକ ଫସଫରସ୍ |
Organic soil,ଜ organic ବ ମାଟି |
Organic wastes,ଜ organic ବିକ ବସ୍
Organic,ଜ organic ବ୍ |
Organised marketing,ସଂଗଠିତ ମାର୍କେଟିଂ |
Organogenesis,ସଂଗଠନ
Organoleptic evaluation,ସଂଗଠନ ମୂଲ୍ୟାଙ୍କନ |
Orninthology,ଅର୍ନଲାଇନ୍
Orthodox seed,ଓଡ଼ିଆ ବିହନ |
Orthogonal polynomial equation,ଅର୍ଥୋଗୋନାଲ୍ ପଲିନୋମିଆଲ୍ ସମୀକରଣ |
Osmosis,ଓସମୋସିସ୍ |
Osmotic effect,ଓସମୋଟିକ୍ ପ୍ରଭାବ
Osmotic potential,ଓସମୋଟିକ୍ ସମ୍ଭାବନା |
Out break,ବ୍ରେକ୍ ଆଉଟ୍
Out breeding,ପ୍ରଜାତି
Oven,ଚୁଲି
Overwinter,ଓଭରୱିନ୍ୱର୍ |
Overlapping generation,ଓଭରଲିପ୍ ପି generation ଼ି |
Ovum,ଓଭମ୍ |
Oxidation,ଅକ୍ସିଡେସନ୍
Oxylophytes,ଅକ୍ସିଲୋଫାଇଟ୍ |
Oats,ଓଟସ୍ |
Oil palm,ତେଲ ଖଜୁରୀ |
Oleander,ଓଲେଣ୍ଡର୍
Olive,ଅଲିଭ୍
Onion,ପିଆଜ |
Opium poppy,ଓଫିୟମ୍ ପପି |
"Oriental plane, european plane tree","ଓରିଏଣ୍ଟାଲ୍ ପ୍ଲେନ, ୟୁରୋପୀୟ ବିମାନ ଗଛ |"
Packing,ପ୍ୟାକିଂ
Paddock,ପ୍ୟାଡକ୍ |
Paired row planting,ଯୋଡି ହୋଇଥିବା ଧାଡି ରୋପଣ |
Palatability,ସ୍ଥନତା
Panicle,ପାନିକଲ
Paracentric inversion,ପାରାସୀଙ୍କ ବିସର୍ଜନ |
Parameter,ପାରାମିଟର
Parasite,ପରଜୀବୀ
Parboiling,ପାର୍ ବିମାନ
Parenchyma,ପେଣ୍ଟିମା
Parent rock,ପିତାମାତା ପଥର |
Parmanent drought,ନାବିକ ମରୁଡ଼ି
Parthenogenesis,18 ପାର୍ଟନେନେସିସ୍
Partial factor productivity,ଆଂଶିକ କାରକ ଉତ୍ପାଦନ |
Participatory rural appraisal,ଅଂଶଗ୍ରହଣକାରୀ ଗ୍ରାମାଞ୍ଚଳ ମୂଲ୍ୟାଙ୍କନ |
Particle density,କଣିକା ଘନତା |
Passive absorption,ନିଷ୍କ୍ରିୟ ଅବଶୋଷଣ |
Pasture,ଚାରଣଭୂମି
Pasturization,ପେସ୍ୟୁନାଇଜେସନ୍
PCR (polymerase chain reaction),PCR (ପଲିମେରୀ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା)
Peasant farming,କୃଷକ ଚାଷ
Peat (soil),ପିଟ୍ (ମାଟି)
Ped,ପେଡଗୁଡିକ
Pedicel,ପେଡିକେଲ୍ |
Pedigree,Pedigree
Pedogenesis,ପେଡୋଜେନିସ୍ |
Pedology,ମିଥ୍ୟାବାଦୀ |
Peel,ଚୋପା
Peeling,ପିଲିଂ
Pelleting,ପେଲେଟିଂ
Percolation,PerColation |
Perennial,ଚିରସ୍ଥାୟୀ |
Pericentric inversion,Pericantricାଂଶ ବିସର୍ଜନ |
Peri-urban,ପେରି-ସହରୀ
Permeability,Permly
Permaculture,ଗମ୍ଭୀରତା
Permanent wilting point (PWP),ସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ ପଏଣ୍ଟ (pwp)
