Tamil,Assamese
எதிர்மறை மறு முதலீடு,ঋণাত্মক পুনৰ বিনিয়োগ
எதிர்மறை மறு முதலீட்டு பெருக்கி,ঋণাত্মক পুনৰ বিনিয়োগ পৰিবৰ্ধক
எதிர்மறை வாதம்,ঋণাত্মক যুক্তি
எதிர்மறை அல்லது வாயில்,ঋণাত্মক OR গেট
எதிர்மறை துருவமுனைப்பு,ঋণাত্মক মেৰুত্ব
எதிர்மறை எதிர்ப்பு,ঋণাত্মক প্ৰতিৰোধ ক্ষমতা
எதிர்மறை எதிர்ப்பு மண்டலம்,ঋণাত্মক প্ৰতিৰোধ মণ্ডল
எதிர்மறை வழங்கல்,ঋণাত্মক যোগান
எதிர்மறை வெப்பநிலை,ঋণাত্মক উষ্ণতা
எதிர்மறை வெப்பநிலை குணகம்,ঋণাত্মক উষ্ণতা সহগ
எதிர்மறை பரிமாற்றம்,ঋণাত্মক সংক্ৰমণ
எதிர்மறை மரம்,ঋণাত্মক গছ
எதிர்மறை டன்னல் டையோடு,ঋণাত্মক সুৰংগ ডাইঅ&#39;ড
எதிர்மறை தவறான,ঋণাত্মক মিছা
எதிர்மறை உண்மை,নেতিবাচক সত্য
புறக்கணிக்கத்தக்கது,নগণ্য
நெமாடிக் திரவ படிகம்,নেমেটিক তৰল স্ফটিক
எதிர்மறை முறை,ঋণাত্মক ধৰণ
நியான் விளக்கு,নিয়ন লেম্প
நாப்பர்,নেপাৰ
உள்ளமை கிளை,নেষ্টেড শাখা
உள்ளமை வேலை அடையாளம்,নেষ্টেড ৱৰ্ক চিন
கூடு கட்டுதல்,বাহ সজা
முழுமையான தூய்மையற்ற செறிவு,নিৰপেক্ষ অশুদ্ধিৰ ঘনত্ব
நிகர பட்டியல்,নেট তালিকা
"பிணையம், பிணையம்","নেটৱাৰ্ক, নেটৱাৰ্ক"
பிணைய இயக்கி,নে&#39;টৱৰ্ক ড্ৰাইভ
நெட்வொர்க் ஆபரேட்டர்,নেটৱৰ্ক অপাৰেটৰ
பிணைய மாதிரி,নেটৱাৰ্ক মডেল
பிணைய இயக்க முறைமை,নে&#39;টৱৰ্ক অপাৰেটিং চিস্টেম
பிணைய சேவையகம்,নে&#39;টৱৰ্ক চাৰ্ভাৰ
பிணைய அமைப்பு,নেটৱাৰ্ক গঠন
பிணைய கோட்பாடு,নেটৱৰ্ক তত্ত্ব
பிணைய நிலப்பரப்பு,নে&#39;টৱৰ্ক টপোলজি
மனநிலை,নিস্তেজ
நடுநிலை கோடு,নিৰপেক্ষ ৰেখা
தாழ்வு மண்டலம்,ডিপ্ৰেছড জ&#39;ন
நடுநிலைப்படுத்தல் சுற்று,নিষ্ক্ৰিয়কৰণ বৰ্তনী
நடுநிலைப்படுத்தல்,নিষ্ক্ৰিয়কৰণ
நியூட்ரான்,নিউট্ৰন
அடுத்த தலைமுறை CPU,পৰৱৰ্তী প্ৰজন্মৰ CPU
புதிய வரி எழுத்து,নতুন শাৰী আখৰ
நியூசிலாந்து வைரஸ்,নিউজিলেণ্ড ভাইৰাছ
அடுத்த நிலை,পৰৱৰ্তী পৰ্যায়
அடுத்த கட்ட சமன்பாடு,পৰৱৰ্তী পৰ্যায়ৰ সমীকৰণ
அடுத்த கட்ட அட்டவணை,পৰৱৰ্তী পৰ্যায়ৰ টেবুল
மெல்ல மெல்ல,nibble
nibble memory chip,nibble মেমৰি চিপ
nibble மல்டிபிளெக்சர்,nibble মাল্টিপ্লেক্সাৰ
நிக்கோலஸ் விளக்கப்படம்,nicholas চাৰ্ট
இரவு விளைவு,ৰাতিৰ প্ৰভাৱ
ஒன்பது பாதை நாடா,নটা পথ টেপ
ஒன்பது நிரப்பு,ন&#39;ৰ পৰিপূৰক
en பாசி,en moss
en பாசி தலைகீழ்,en moss বিপৰীতমুখী
ஒரு வெகுஜன செயல்முறை,গণ প্ৰক্ৰিয়া
en பாசி அமைப்பு,en moss গঠন
en பாசி டிரான்சிஸ்டர்,en moss ট্ৰেঞ্জিষ্টৰ
பூஜ்ஜிய சுமை மின்னோட்டம்,শূন্য লোড কাৰেণ্ট
crimped கேபிள்,crimped কেবল
முடிச்சு,নোডুলাৰ
"முனை, முனை","ন&#39;ড, ন&#39;ড"
முனை சிதைவு,ন&#39;ডৰ অৱক্ষয়
சத்தம்,হুলস্থূল
சத்தம் பனிச்சரிவு,শব্দ হিমস্খলন
இரைச்சல் இசைக்குழு நீட்டிப்பு,শব্দ বেণ্ড সম্প্ৰসাৰণ
சத்தம் வெடித்தது,শব্দ ফাটি গ’ল
ஒலியை நீக்கும் மைக்ரோஃபோன்,শব্দ বাতিল কৰা মাইক্ৰ&#39;ফোন
சத்தம் பெருக்கி,শব্দ বহুগুণক
இரைச்சல் மறு முதலீட்டு பெருக்கி,শব্দ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ
ravank,ৰভাংক
சத்தம் பாதிக்கப்படவில்லை,শব্দ অপ্ৰভাৱিত
சத்தமான உந்துவிசை,কোলাহলপূৰ্ণ ইমপালছ
சத்தம் கட்டுப்படுத்தி,শব্দ সীমিতকাৰী
சத்தம் விளிம்பு,শব্দৰ প্ৰান্ত
சத்தம் அளவீடு,শব্দ জোখা
சத்தம் பிரிவு,শব্দ বিভাজন
இரைச்சல் அளவீடு,শব্দ কোৱাণ্টাইজেচন
"சத்தம் குறைப்பு, சத்தம் குறைப்பு","শব্দ হ্ৰাস, শব্দ হ্ৰাস"
சத்தம் எதிர்ப்பு,শব্দ প্ৰতিৰোধ ক্ষমতা
சத்தம் பிரதிநிதித்துவம்,শব্দৰ প্ৰতিনিধিত্ব
சத்தம் ஸ்பைக்,শব্দ স্পাইক
இரைச்சல் வெப்பநிலை,শব্দৰ উষ্ণতা
நெகிழ் வட்டு இயக்கி,ফ্লপি ডিষ্ক ড্ৰাইভ
பெயரளவு மின்மறுப்பு,নামমাত্ৰ ইম্পিডেন্স
குவிய மதிப்பு,ফোকাচ মূল্য
நேரியல் அல்லாத விலகல்,অৰৈখিক বিকৃতি
மாறாத,অচল
எதிரொலிக்காத,অনুৰণিত
எதிரொலிக்காத ஆண்டெனா,নন-ৰেজোনেণ্ট এন্টেনা
ஈடுசெய்யப்படாத செயல்பாட்டு பெருக்கி,ক্ষতিপূৰণহীন কাৰ্য্যকৰী পৰিবৰ্ধক
நிரப்பு அல்லாத,অ-পৰিপূৰক
மின்கடத்தா,ডাইলেক্ট্ৰিক
இணைக்கப்பட்ட தரவு அமைப்பு,সংলগ্ন তথ্য গঠন
ஆக்ரோஷமான ஓட்டம்,আক্ৰমণাত্মক ৰান
திசைதிருப்பல் முறை,ডাইভাৰচন মোড
அழியாத வாசிப்பு,অক্ষয় পঢ়া
dosless பகிர்வு செய்தி,dosless বিভাজন বাৰ্তা
துல்லியமற்ற அறிக்கை,অসঠিক বক্তব্য
மோசமான செயல்திறன்,দুৰ্বল প্ৰদৰ্শন
அஸங்கத் முத்ராக்,অসমীয়া মুত্ৰক
தூண்டல் இல்லாத ஜாதகம்,নন ইণ্ডাকচন ৰাশিফল
திரும்பப் பெறாத பெருக்கி,নন-ৰিটাৰ্ণ এম্প্লিফায়াৰ
தலைகீழ் சராசரி பெருக்கி,বিপৰীত গড় পৰিবৰ্ধক
தலைகீழ் தாங்கல்,বিপৰীত বাফাৰ
தலைகீழ் ஒப்பீட்டாளர்கள்,বিপৰীত তুলনাকাৰী
தலைகீழ் கட்டமைப்பு,বিপৰীত বিন্যাস
தலைகீழ் கம்பைலர் பெருக்கி,ইনভাৰ্ছ কম্পাইলাৰ এম্প্লিফায়াৰ
தலைகீழ் மின்னழுத்தம்,বিপৰীত ভল্টেজ
நேரியல் அல்லாத,অৰৈখিক
நேரியல் அல்லாத மின்தேக்கி,অৰৈখিক কেপাচিটৰ
நேரியல் அல்லாத சுற்று பகுப்பாய்வு,অৰৈখিক বৰ্তনী বিশ্লেষণ
நேரியல் அல்லாத கூறு,অৰৈখিক উপাদান
நேரியல் அல்லாத சுமை வரி,অৰৈখিক লোড লাইন
நேரியல் அல்லாத பண்பேற்றம்,অৰৈখিক মডুলেচন
நேரியல் அல்லாத எதிர்ப்பு,অৰৈখিক ৰেজিষ্টেন্স
நேரியல் அல்லாத அமைப்பு,অৰৈখিক ব্যৱস্থা
நேரியல் அல்லாத,অৰৈখিকতা
நேரியல் அல்லாத பிழை,অৰৈখিকতা ভুল
இயல்பாக்கப்பட்ட அதிர்வெண்,স্বাভাৱিক কম্পাঙ্ক
மீண்டும் நிகழாதது,non recurring
பதிலளிக்காத மொழி,অসন্তুষ্ট ভাষা
மறுமுறை அமைப்பு,পুনৰাবৃত্তিমূলক ব্যৱস্থা
அமைப்பு இல்லாத வட்டு,চিস্টেমবিহীন ডিষ্ক
தொடர் குறியீடு,ছিৰিয়েল ক&#39;ড
அல்லாத மேற்பரப்பு,অ-পৃষ্ঠীয়
நிலையற்ற சேமிப்பு,অস্বাভাৱিক সংৰক্ষণ
நார்,ন&#39;ৰ
நார் செயல்பாடு,knorr ফাংচন
அல்லது வாயில்,নতুবা গেট
நார் தாழ்ப்பாளை,knorr লেচ
நோர் அறுவை சிகிச்சை,knorr অপাৰেচন
சாதாரண அடர்த்தி செயல்பாடு,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
படபடப்பு சத்தம்,flutter শব্দ
சாதாரண மாதிரி,সাধাৰণ নমুনা সংগ্ৰহ কৰা
இயல்பாக்கப்பட்ட ஊடுருவல்,স্বাভাৱিক অনুপ্ৰৱেশ
பொதுவாக மூடப்படும் mosfet,সাধাৰণতে বন্ধ mosfet
அல்லது நெட்வொர்க் அல்ல,ন&#39;ৰ-ন&#39;ৰ নেটৱৰ্ক
நார்டன் மாடல்,নৰ্টন মডেল
வடக்கு காந்த துருவம்,উত্তৰ চুম্বকীয় মেৰু
நார்டன் பிரைவேட்.,নৰ্টন প্ৰাইভেট লিমিটেড।
நார்டன் பெருக்கி,নৰ্টন এম্প্লিফায়াৰ
நார்டன் சுற்று,নৰ্টন বৰ্তনী
நார்டன் டி.டி.,নৰ্টন ডি.ডি.
நார்டன் சமமான சுற்று,নৰ্টন সমতুল্য বৰ্তনী
நார்டன் தலைகீழ் மற்றும் தலைகீழ்,নৰ্টন বিপৰীত আৰু বিপৰীত
நார்டன் செயல்பாட்டு பெருக்கி,নৰ্টন অপাৰেচনেল এম্প্লিফায়াৰ
நார்டன் பயன்பாடு,নৰ্টন ইউটিলিটি
இல்லை,নহয়
செயல்படவில்லை,কাৰ্য্য নহয়
வாயில் அல்ல,গেট নহয়
செயல்பாடு அல்ல,অপাৰেচন নহয়
குறிப்பு முறை,সংকেত পদ্ধতি
பள்ளம் ஆண்டெனா,খাঁজ এন্টেনা
பள்ளம் வடிகட்டி,খাঁজ ফিল্টাৰ
npn டிரான்சிஸ்டர்,npn ট্ৰেঞ্জিষ্টৰ
என்.டி.எஸ்.சி இடைமுகம்,এনটিএছচি আন্তঃপৃষ্ঠ
n-வகை அசுத்தங்கள்,n-ধৰণৰ অশুদ্ধি
n-வகை பொருள்,n-ধৰণৰ পদাৰ্থ
கரு,নিউক্লিয়াছ
பூஜ்யம்,শূন্য
காலியிட வட்டம்,খালী পদৰ বৃত্ত
பூஜ்ஜிய ஆஃப்செட் மின்னழுத்தம்,শূন্য অফছেট ভল্টেজ
காலியிட காட்டி,খালী পদৰ সূচক
எண் அடிப்படை,সংখ্যাৰ ভিত্তি
எண் அடிப்படையிலான மாற்றம்,সংখ্যা ভিত্তিক ৰূপান্তৰ
புள்ளிகள் சேதம்,পইণ্ট ক্ষতি
எண் வளைய விசை,নম্বৰ লুপ কি&#39;
எண் அமைப்பு,সংখ্যা ব্যৱস্থা
எண் இணை செயலி,সংখ্যাগত সহ-প্ৰচেছৰ
எண் விசைப்பலகை,সংখ্যাগত কি পেড
எண் துளை,সংখ্যাগত এপাৰচাৰ
எண் தூரம்,সংখ্যাগত দূৰত্ব
நுவிகான்,nuvicon
நிக்விஸ்ட்,nyquist
nyquist இசைக்குழு நீட்டிப்பு,nyquist বেণ্ড সম্প্ৰসাৰণ
nyquist அளவுகோல்கள்,nyquist মাপকাঠী
நிக்விஸ்ட் இடைவெளி,nyquist ব্যৱধান
nyquist துடிப்பு,nyquist নাড়ী
nyquist விகிதம்,nyquist হাৰ
nyquist ஆயுள் அளவுகோல்கள்,nyquist স্থায়িত্বৰ মাপকাঠী
நிக்விஸ்ட் தேற்றம்,nyquist উপপাদ্য
புறநிலை தொகுதி,উদ্দেশ্যমূলক মডিউল
புறநிலை திட்டம்,বস্তুনিষ্ঠ কাৰ্যসূচী
புறநிலை லென்ஸ்,বস্তুনিষ্ঠ লেন্স
பொருள் சார்ந்த நிரலாக்கம்,বস্তুমুখী প্ৰগ্ৰেমিং
எண்கோணம்,অষ্টক
எண்பது பஸ் ரிசீவர்-அனுப்பப்பட்டது,আশী বাছ ৰিচিভাৰ-প্ৰেৰণ কৰা
எண்ம எண் அமைப்பு,অষ্টক সংখ্যা ব্যৱস্থা
எண்கோணம்,অষ্টক
ஒற்றைப்படை செயல்பாடு,অদ্ভুত ফাংচন
"ஒற்றைப்படை சமநிலை, ஒற்றைப்படை ஒப்புமை","অদ্ভুত সমতা, অদ্ভুত উপমা"
"ஓடோமீட்டர், பாத்தோமீட்டர்","অড&#39;মিটাৰ, পেথ&#39;মিটাৰ"
ஆஃப் லைன்,অফ লাইন
வாய்மொழி அல்லாத பதில்,অ-মৌখিক সঁহাৰি
"ஒழுங்கின்மை, ஈடு","বিজুতি, অফছেট"
ஆஃப்செட் கோணம்,অফছেট কোণ
ஆஃப்செட் ஸ்ட்ரீம்,অফছেট ষ্ট্ৰিম
ஆஃப்செட் பிழை,অফছেট ভুল
ஆஃப்செட் தேர்வுமுறை,অফছেট অপ্টিমাইজেচন
ஆஃப்செட் மின்னழுத்தம்,অফছেট ভল্টেজ
ஓம்,ওম
ஓமிக் தொடர்பு,ওমিক সংস্পৰ্শ
ஓமிக் புலம்,ওমিক ফিল্ড
"ஓம்மீட்டர், ஓம்மீட்டர்","ওমমিটাৰ, ওমমিটাৰ"
ஓம் விதி,ওমৰ নিয়ম
வோல்ட்டுக்கு ஓம்ஸ்,প্ৰতি ভল্টত ওম
எண்ணெய் சர்க்யூட் பிரேக்கர்,তেলৰ চাৰ্কিট ব্ৰেকাৰ
சர்வ திசை,সৰ্বদিশীয়
எங்கும் நிறைந்தது,সৰ্বব্যাপী
ஓஎம்ஆர் (ஆப்டிகல் கவர் வாசிப்பு),OMR (অপ্টিকেল কভাৰ ৰিডিং)
"ஆன் ரெசிஸ்டன்ஸ், ஆன் ரெசிஸ்டன்ஸ்","অন ৰেজিষ্টেন্স, অন ৰেজিষ্টেন্স"
மாநிலத்தில்,ৰাজ্যৰ ওপৰত
சிப் மறைமுக குறிவிலக்கி,চিপ ইম্প্লিচিট ডিকোডাৰ
ஒன் ஷட் ஸ்டேடிக் மல்டிவைபிரேட்டர்,ৱান শ্বট ষ্টেটিক মাল্টিভাইব্ৰেটৰ
ஒரு-பாஸ் அசெம்பிளர்,ৱান-পাছ এছেম্বলাৰ
தற்போதைய எதிர்ப்பு,কাৰেণ্ট ৰেজিষ্টেন্স
ஒரு பயணி பதிவு,এটা ভ্ৰমণকাৰী পঞ্জীয়ন
ஆன்லைன் அமைப்பு,অনলাইন ব্যৱস্থা
"ஆன்-ஆஃப் கன்ட்ரோலர், ஆன்-ஆஃப் கன்ட்ரோலர்","অন-অফ নিয়ন্ত্ৰক, অন-অফ নিয়ন্ত্ৰক"
ஆன்-ஆஃப் கீயிங்,অন-অফ কী কৰা
செயல்பாட்டு பெருக்கி,কাৰ্য্যকৰী পৰিবৰ্ধক
இயக்க சராசரி பெருக்கி,অপাৰেটিং মিন এম্প্লিফায়াৰ
செயல்பாட்டு ஒப்பீட்டாளர்,কাৰ্য্যকৰী তুলনাকাৰী
செயல்பாட்டு பெருக்கி பெருக்கி,কাৰ্য্যকৰী পৰিবৰ্ধক বহুগুণক
செயல்பாட்டு சோபோனி பெருக்கி,কাৰ্য্যকৰী ছফনি এম্প্লিফায়াৰ
திறந்த சேகரிப்பான்,মুকলি সংগ্ৰাহক
திறந்த முதலீடு,মুক্ত বিনিয়োগ
open loop open loop,open loop খোলা লুপ
திறந்த கம்பி வரி,খোলা তাঁৰৰ লাইন
திறந்த சுற்று அளவுரு,মুক্ত বৰ্তনীৰ প্ৰাচল
திறந்த சுற்று மின்மறுப்பு,মুক্ত বৰ্তনীৰ ইম্পিডেন্স
திறந்த வளைய ஆதாயம்,মুক্ত লুপ লাভ
செயல்பாடு,অপাৰেণ্ড
இயக்க கோணம்,অপাৰেটিং এংগেল
செயல்படுத்தும் முறை,সক্ৰিয়কৰণ ধৰণ
இயக்க புள்ளி,অপাৰেটিং পইণ্ট
தளவாடங்கள்,লজিষ্টিকছ
இயக்க அதிர்வெண்,অপাৰেটিং ফ্ৰিকুৱেন্সি
"செயல்பாடு, செயல்பாடு","অপাৰেচন, অপাৰেচন"
செயல்பாட்டு குறியீடு,অপাৰেচন ক&#39;ড
செயல்பாட்டு பெருக்கி,কাৰ্য্যকৰী পৰিবৰ্ধক
இயக்குபவர்,অপাৰেটৰজনক
ஒளிக்கற்றை,অপটিকেল বিম
ஒளியியல் தொடர்பு,অপটিকেল যোগাযোগ
ஒளியியல் வட்டு,অপটিকেল ডিস্ক
ஆப்டிகல் கோடெக்,অপটিকেল ক&#39;ডেক
ஆப்டிகல் ஃபைபர்,অপটিকেল ফাইবাৰ
ஆப்டிகல் ஊசி,অপটিকেল ইনজেকচন
"ஆப்டிகல் தெர்மோமீட்டர், பைரோமீட்டர்","অপটিকেল থাৰ্মোমিটাৰ, পাইৰ’মিটাৰ"
ஆப்டிகல் ரெக்கார்டர்,অপটিকেল ৰেকৰ্ডাৰ
ஒளியியல் பதிவு,অপটিকেল ৰেকৰ্ডিং
ஆப்டிகல் ஸ்கேனிங்,অপটিকেল স্কেনিং
ஒளியியல் சதுரம்,অপটিকেল স্কোৱাৰ
ஒளியியல் சேமிப்பு சாதனம்,অপটিকেল সংৰক্ষণ ডিভাইচ
ஆப்டிகல் இணைந்த தனிமைப்படுத்தி,অপটিকেল কাপল্ড আইছ&#39;লেটৰ
"உகந்த சார்பு, உகந்த சார்பு","অনুকূল পক্ষপাতিত্ব, অনুকূল পক্ষপাতিত্ব"
உகந்த வடிகட்டி,অনুকূল ফিল্টাৰ
உகந்த அமைப்பு,অনুকূল ব্যৱস্থা
உகந்த வேலை அதிர்வெண்,অনুকূল কামৰ কম্পাঙ্ক
ஆப்டிகல் கப்ளர்,অপটিকেল কাপলাৰ
ஒளி மின்னணு சாதனம்,পোহৰৰ ইলেক্ট্ৰনিকছ ডিভাইচ
ஒளியியல் மின்னணுவியல்,অপটিকেল ইলেক্ট্ৰনিক্স
அல்லது வாயில்,বা গেট
வர்க்கம்,শ্ৰেণী
வடிகட்டி வரிசை,ফিল্টাৰ ক্ৰম
சமன்பாட்டின் வரிசை,সমীকৰণৰ ক্ৰম
எளிய கற்றை,সহজ ৰশ্মি
பொருளாதார,অৰ্থনৈতিক
செங்குத்து மாறும்,উলম্ব গতিশীলতা
ஆர்த்தோகனல் குறியீடு,অৰ্থগনেল ক&#39;ড
தாமதக் கொள்கை,লেটেন্সি নীতি
ஊசலாட்ட இருமுனை,দোলনীয় ডাইপোল
ஆஸிலேட்டர்,দোলক
ஆஸிலேட்டர்,দোলক
"அலைக்கற்றை, அலைக்காட்டி","অচিলোগ্ৰাফ, অচিলোগ্ৰাফ"
அலைக்காட்டி கேமரா,অচিলোস্কোপ কেমেৰা
அலைக்காட்டி,অচিলোস্কোপ
ஆஃப்-பேண்ட் சமிக்ஞை,অফ-বেণ্ড সংকেত প্ৰদান
பிரச்சினை,সমস্যা
வெளியீடு ஊடுருவல்,আউটপুট অনুপ্ৰৱেশ
வெளியீடு தாங்கல்,আউটপুট বাফাৰ
வெளியீட்டு பண்புகள்,আউটপুট বৈশিষ্ট্যসমূহ
வெளியீடு கடத்துத்திறன்,আউটপুট পৰিবাহীতা
வெளியீடு சாதனம்,আউটপুট ডিভাইচ
வெளியீடு ஆஃப்செட் மின்னழுத்தம்,আউটপুট অফছেট ভল্টেজ
சக்தி வெளியீடு,শক্তি উৎপাদন
வெளியீடு எதிர்ப்பு,আউটপুট ৰেজিষ্টেন্স
"வெளியேறும் நிலை, வெளியேறும் நிலை","প্ৰস্থান পৰ্যায়, প্ৰস্থান পৰ্যায়"
வெளியீடு வரியில்,আউটপুট প্ৰমপ্ট
வெளியீடு மின்மாற்றி,আউটপুট ট্ৰেন্সফৰ্মাৰ
கலவை,মিশ্ৰণ
மிகவும் இணைந்தது,অতি সংযুক্ত
மிகை இணைப்பு,হাইপাৰকাপলিং
ஓவர் கரண்ட் ரிலே,অতিবিদ্যুৎ প্ৰবাহ ৰিলে
அதிக மனச்சோர்வு,অতি-হতাশগ্ৰস্ত
செயல்படும் பெருக்கி,অপাৰেটিং মাল্টিপ্লাইয়াৰ
மிகை தூண்டுதல்,হাইপাৰষ্টিমুলেচন
நிரம்பி வழிகிறது,overflow
ஒன்றுடன் ஒன்று குழு,ওভাৰলেপ গ্ৰুপ
மிகைப்படுத்தல்,অভাৰমডুলেচন
கற்றல் அணுகல்,শিক্ষণৰ প্ৰৱেশ
மேல் மாதிரி,নমুনা সংগ্ৰহৰ ওপৰত
துணை மின்னழுத்தம்,অভাৰভোল্টেজ subable
ஓவர்வோல்டேஜ் டிடெக்டர்,অভাৰভোল্টেজ ডিটেক্টৰ
உத்வேகம்,প্ৰেৰণা
இயங்கும் பெருக்கி,শক্তিশালী এম্প্লিফায়াৰ
"overrunning, overoperative","overrunning, অভাৰ অপাৰেটিং"
அதிக சுமை,অভাৰলোড
அதிக சுமை பாதுகாப்பு,অভাৰলোড সুৰক্ষা
சுமை மீட்பு நேரம்,অভাৰলোড পুনৰুদ্ধাৰৰ সময়
அத்துமீறல்,বেদখল
மேலோட்டம்,অভাৰটোন
ஓவன் ப்ரீஸ்,অভেন বতাহ
ஆக்சிஜனேற்றம்,অক্সিডেচন
ஆக்சைடு முறிவு,অক্সাইড ভাঙন
ஆக்சைடு விலகல்,অক্সাইড বিচ্ছিন্নতা
பி-சேனல் விதி,পি-চেনেল ভাগ্য
பேக்கேஜிங்,পেকেজিং
சுருக்க அடர்த்தி,সংকোচন ঘনত্ব
திணிப்பு,পেডাৰ
திண்டு மின்தேக்கி,পেড কেপাচিটৰ
மிதி,পেডেল
மிதி சுவிட்ச்,পেডেল চুইচ
பக்கம்,পৃষ্ঠা
வழிசெலுத்தல் விசை,নেভিগেচন কি&#39;
தோற்ற விசை,প্ৰজন্মৰ চাবি
பேஜினேஷன்,পৃষ্ঠাকৰণ
ஜோடி,দম্পতি
காகித மின்தேக்கி,কাগজৰ কেপাচিটৰ
பரவளைய பிரதிபலிப்பான்,পেৰাবলিক প্ৰতিফলক
இணை கவுண்டர்,সমান্তৰাল কাউণ্টাৰ
இணையான தரவு உள்ளீடு,সমান্তৰাল তথ্য ইনপুট
இணையான இடைமுகம்,সমান্তৰাল আন্তঃপৃষ্ঠ
இணையான துளை,সমান্তৰাল এপাৰচাৰ
இணை வளம்,সমান্তৰাল সম্পদ
இணையான அதிர்வு,সমান্তৰাল অনুনাদ
இணை இடப்பெயர்ச்சி,সমান্তৰাল বিচ্যুতি
இணையான டியூன் சுற்று,সমান্তৰাল টিউন কৰা বৰ্তনী
"இணை-உள்ளீடு, இணை-வெளியீடு","সমান্তৰাল-ইনপুট, সমান্তৰাল-আউটপুট"
"இணை-உள்ளீடு, கிரேடு-அவுட்","সমান্তৰাল-ইনপুট, গ্ৰেড-আউট"
அளவுரு சமநிலைப்படுத்தி,প্ৰাচল সমতাকাৰী
பரவளைய பெருக்கி,পেৰাবলিক এম্প্লিফায়াৰ
ஒட்டுண்ணி திசை,পৰজীৱী দিশ
ஒட்டுண்ணி உறுப்பு,পৰজীৱী মৌল
ஒட்டுண்ணி தூண்டுதல்,পৰজীৱী উদ্দীপক
தேவையற்ற அலைவுகள்,অবাঞ্চিত দোলন
ஒட்டுண்ணி பிரதிபலிப்பான்,পৰজীৱী প্ৰতিফলক
சமத்துவம்,সমতা
சமநிலை விளையாட்டு,সমতা খেলা
சமநிலை சோதனையாளர்,সমতা পৰীক্ষক
parity kodak,parity কোডাক
சமநிலை ஜெனரேட்டர்,পেৰিটি জেনেৰেটৰ
பிரிவு,বিভাজন
"பராக் பேண்ட், பராக் பந்தி","পৰক বেণ্ড, পৰক পট্টি"
செயலற்ற கழுவுதல் திண்டு,নিষ্ক্ৰিয় ৰিন্সিং পেড
செயலற்ற சுற்று,নিষ্ক্ৰিয় বৰ্তনী
"செயலற்ற கூறுகள், செயலற்ற கூறுகள்","নিষ্ক্ৰিয় উপাদানসমূহ, নিষ্ক্ৰিয় উপাদানসমূহ"
செயலற்ற சக்தி நெட்வொர்க்,নিষ্ক্ৰিয় শক্তি নেটৱৰ্ক
செயலற்ற வடிகட்டி,নিষ্ক্ৰিয় ফিল্টাৰ
செயலற்ற சுமை,অচল বোজা
செயலற்ற விந்து வெளியேறுதல்,নিষ্ক্ৰিয় স্খলন
"இணைப்பு தண்டு, தண்டு","সংযোগকাৰী কৰ্ড, কৰ্ড"
சிதைவு,জৰাজীৰ্ণ হোৱা
மாதிரி ஜெனரேட்டர்,মডেল জেনেৰেটৰ
மாதிரி,নমুনা
அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி),প্ৰিণ্টেড চাৰ্কিট বৰ্ড (PCB)
பி-சேனல்,p-চেনেল
உச்ச கண்டறிதல்,শিখৰ ডিটেক্টৰ
உச்சம்,শিখৰ-শিখৰ
உச்ச-உச்ச பரிமாணம்,শিখৰ-শিখৰ মাত্ৰা
உச்ச வெள்ளை நிலை,শিখৰ বগা স্তৰ
உச்ச கண்டறிதல்,শিখৰ ডিটেক্টৰ
உச்ச பின்தங்கிய,শিখৰ ট্ৰেইলিং
ஷிகரன் குண்ட்லி,শিখৰণ কুণ্ডলী
சக செய்தி,সমনীয়া বাৰ্তা প্ৰেৰণ
பீட உயரம்,পেডেষ্টেল উচ্চতা
பெண்டியம்,পেন্টিয়াম
"சமஸ்தர், பீர்","সমস্তৰ, সমনীয়া"
சதவீத ஒழுங்குமுறை,শতাংশ নিয়ন্ত্ৰণ
சதவீதம் ஆற்றல்,শতাংশ শক্তি
அருகில் உள்ள புள்ளி,নিকটতম বিন্দু
விற்றுமுதல் நேரம்,টাৰ্ণঅভাৰৰ সময়
கால அளவீடு,সময়ে সময়ে জোখ-মাখ কৰা
தொடர்ச்சியான அலை வடிவம்,পুনৰাবৃত্তিমূলক তৰংগ ৰূপ
விளிம்பு குறிப்புகள்,প্ৰান্তীয় টিপছ
நிலையான கந்தம்,স্থায়ী চুম্বক
ஊடுருவக்கூடிய தன்மை,পাৰ্যমান্যতা
மின்கடத்தா குறியீடு,ডাইলেক্ট্ৰিক পইণ্ট
வெற்றிட மின்கடத்தா,ভেকুৱাম ডাইলেক্ট্ৰিক
பாராப்ளெக்ஸ் கண்ணாடி,পেৰাপ্লেক্স গ্লাছ
காட்சி கட்டுப்பாடு,দৃষ্টিশক্তিৰ নিষেধাজ্ঞা
பின்னொளி திரை,বেকলাইট পৰ্দা
பி-கண்ணாடி,পি-গ্লাছ
கலை ஒளிபுகாநிலை,শিল্প অস্পষ্টতা
கலை கோணம்,শিল্প কোণ
கலை மாற்றம் பதிவு,শিল্প পৰিৱৰ্তন ৰেকৰ্ডিং
கலை ஒப்பீட்டாளர்,শিল্প তুলনাকাৰী
கலை மாற்றி,শিল্প পৰিৱৰ্তক
கட்ட மின்னோட்டம்,ফেজ কাৰেণ্ট
