English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Hue,"रंग, वर्ण","રંગ, વર્ણ","रंग, वर्ण","ਸ਼ੈਰ , ਰੰਗ","রংগ, বর্ণ","रंग, वर्ण","ರಂಗ, ವರ್ಣ","രംഗ, വര്ണ","ரங்க, வர்ண","రంగ, వర్ణ",رنگ، ورن,"রংগ, র্ণ","ରଂଗ, ବର୍ଣ","रंग, वर्ण"
Huffman coding,हफमैन कोडन,હફમૈન કોડન,हफमैन कोडन,ਹਫਮੈਨ ਕੋਡਨ,হফমৈন কোডন,हफमैन कोडन,ಹಫಮೈನ ಕೋಡನ,ഹഫമൈന കോഡന,ஹபமைந கோடந,హఫమైన కోడన,ہپھمین کوڈن,হফমৈন কডন,ହଫମୈନ କୋଡନ,हफमैन कोडन
Hum,गुंजन,ગુંજન,गुंजन,"ਘੂੰ-ਘੂੰ ਦੀ ਅਵਾਜ ਕਰਨੀ , ਭਿਣ-ਭਿਣ ਕਰਨੀ,ਭਿਣਭਿਣਾਹਟ",গুংজন,गुंजन,ಗುಂಜನ,ഗുംജന,குங்ஜந,గుంజన,ہوم ۔ ہُم,গুংজন,ଗୁଂଜନ,गुंजन
Human audio perception,मानव श्रव्य बोधन,માનવ શ્રવ્ય બોધન,मानव श्रव्य बोधन,ਮਾਨਵ ਸ਼੍ਰਵ੍ਯ ਬੋਧਨ,মানব শ্রব্য বোধন,मानव श्रव्य बोधन,ಮಾನವ ಶ್ರವ್ಯ ಬೋಧನ,മാനവ ശ്രവ്യ ബോധന,மாநவ ச்ரவ்ய போதந,మానవ శ్రవ్య బోధన,مانو شرویہ بودھن,মান শ্র্য বধন,ମାନବ ଶ୍ରବ୍ଯ ବୋଧନ,मानव श्रव्य बोधन
Human audio system,मानव श्रव्य प्रणाली,માનવ શ્રવ્ય પ્રણાલી,मानव श्रव्य प्रणाली,ਮਾਨਵ ਸ਼੍ਰਵ੍ਯ ਪ੍ਰਣਾਲੀ,মানব শ্রব্য প্রণালী,मानव श्रव्य प्रणाली,ಮಾನವ ಶ್ರವ್ಯ ಪ್ರಣಾಲೀ,മാനവ ശ്രവ്യ പ്രണാലീ,மாநவ ச்ரவ்ய ப்ரணாலீ,మానవ శ్రవ్య ప్రణాలీ,مانو شرویہ پرنالی,মান শ্র্য প্রণালী,ମାନବ ଶ୍ରବ୍ଯ ପ୍ରଣାଲୀ,मानव श्रव्य प्रणाली
Human hearing mechanism,मानव श्रवण क्रियाविधि,માનવ શ્રવણ ક્રિયાવિધિ,मानव श्रवण क्रियाविधि,ਮਾਨਵ ਸ਼੍ਰਵਣ ਕ੍ਰਿਯਾਵਿਧਿ,মানব শ্রবণ ক্রিযাবিধি,मानव श्रवण क्रियाविधि,ಮಾನವ ಶ್ರವಣ ಕ್ರಿಯಾವಿಧಿ,മാനവ ശ്രവണ ക്രിയാവിധി,மாநவ ச்ரவண க்ரியாவிதி,మానవ శ్రవణ క్రియావిధి,مانو شرون کریاودھی,মান শ্রণ ক্রিযািধি,ମାନବ ଶ୍ରବଣ କ୍ରିଯାବିଧି,मानव श्रवण क्रियाविधि
Human video perception,मानव वीडियो बोधन,માનવ વીડિયો બોધન,मानव वीडियो बोधन,ਮਾਨਵ ਵੀਡਿਯੋ ਬੋਧਨ,মানব বীডিযো বোধন,मानव वीडियो बोधन,ಮಾನವ ವೀಡಿಯೋ ಬೋಧನ,മാനവ വീഡിയോ ബോധന,மாநவ வீடியோ போதந,మానవ వీడియో బోధన,مانو ویڈیو بودھن,মান ীডিয বধন,ମାନବ ବୀଡିଯୋ ବୋଧନ,मानव वीडियो बोधन
Humidity,"नमी, आर्द्रता","નમી, આર્દ્રતા","नमी, आर्द्रता","ਸਿੱਲ , ਨਮੀ","নমী, আর্দ্রতা","नमी, आर्द्रता","ತೇವಾಂಶ, ಆರ್ದ್ರತೆ","നമീ, ആര്ദ്രതാ","நமீ, ஆர்த்ரதா","నమీ, ఆర్ద్రతా",رطوبت,"নমী, আর্দ্রতা","ନମୀ, ଆର୍ଦ୍ରତା","नमी, आर्द्रता"
Hybrid,संकर,સંકર,संकर,ਸਂਕਰ,সংকর,संकर,"ಮಿಶ್ರಸಂಕರ, ಮಿಶ್ರತಳಿ",സംകര,ஸங்கர,సంకర,مخلوط,সংকর,ଶଙ୍କର,संकर
Hybrid circuit,संकर परिपथ,સંકર પરિપથ,संकर परिपथ,ਸਂਕਰ ਪਰਿਪਥ,সংকর পরিপথ,संकर परिपथ,ಸಂಕರ ಪರಿಪಥ,സംകര പരിപഥ,ஸங்கர பரிபத,సంకర పరిపథ,سنکر پرپتھ,সংকর পরিপথ,ସଂକର ପରିପଥ,संकर परिपथ
Hybrid intergrated circuit,संकर एकीकृत परिपथ,સંકર એકીકૃત પરિપથ,संकर एकीकृत परिपथ,ਸਂਕਰ ਏਕੀਕ੃ਤ ਪਰਿਪਥ,সংকর একীকৃত পরিপথ,संकर एकीकृत परिपथ,ಸಂಕರ ಏಕೀಕೃತ ಪರಿಪಥ,സംകര ഏകീകൃത പരിപഥ,ஸங்கர ஏகீக்ருத பரிபத,సంకర ఏకీకృత పరిపథ,سنکر ایکیکرت پرپتھ,সংকর কীকৃত পরিপথ,ସଂକର ଏକୀକୃତ ପରିପଥ,संकर एकीकृत परिपथ
Hydrometer,"उत्प्लव घनत्वमापी, हाइड्रोमीटर","ઉત્પ્લવ ઘનત્વમાપી, હાઇડ્રોમીટર","उत्प्लव घनत्वमापी, हाइड्रोमीटर","ਉਤ੍ਪ੍ਲਵ ਘਨਤ੍ਵਮਾਪੀ, ਹਾਇਡ੍ਰੋਮੀਟਰ","উত্প্লব ঘনত্বমাপী, হাইড্রোমীটর","उत्प्लव घनत्वमापी, हाइड्रोमीटर",ಜಲವಿಶಿಷ್ಟಗುರುತ್ವಮಾಪಕ,"ഉത്പ്ലവ ഘനത്വമാപീ, ഹാഇഡ്രോമീടര","உத்ப்லவ கநத்வமாபீ, ஹாஇட்ரோமீடர","ఉత్ప్లవ ఘనత్వమాపీ, హాఇడ్రోమీటర",اتپلو گھنتوماپی، ہائڈرومیٹر,"উত্প্ল ঘনত্মাপী, হাইড্রমীটর","ଉତ୍ପ୍ଲବ ଘନତ୍ବମାପୀ, ହାଇଡ୍ରୋମୀଟର","उत्प्लव घनत्वमापी, हाइड्रोमीटर"
Hyper,अति,અતિ,अति,ਅਤਿ,অতি,अति,ಅತಿ,അതി,அதி,అతి,اتی,অতি,ଅତି,अति
Hyper media,अति उच्च माध्यम,અતિ ઉચ્ચ માધ્યમ,अति उच्च माध्यम,ਅਤਿ ਉਚ੍ਚ ਮਾਧ੍ਯਮ,অতি উচ্চ মাধ্যম,अति उच्च माध्यम,ಅತಿ ಉಚ್ಚ ಮಾಧ್ಯಮ,അതി ഉച്ച മാധ്യമ,அதி உச்ச மாத்யம,అతి ఉచ్చ మాధ్యమ,اتی اچ مادھیم,অতি উচ্চ মাধ্যম,ଅତି ଉଚ୍ଚ ମାଧ୍ଯମ,अति उच्च माध्यम
Hyper text,"अति उच्च पाठ्य सामग्री, हाइपर टेक्स्ट","અતિ ઉચ્ચ પાઠ્ય સામગ્રી, હાઇપર ટેક્સ્ટ","अति उच्च पाठ्य सामग्री, हाइपर टेक्स्ट","ਅਤਿ ਉਚ੍ਚ ਪਾਠ੍ਯ ਸਾਮਗ੍ਰੀ, ਹਾਇਪਰ ਟੇਕ੍ਸ੍ਟ","অতি উচ্চ পাঠ্য সামগ্রী, হাইপর টেক্স্ট","अति उच्च पाठ्य सामग्री, हाइपर टेक्स्ट","ಅತಿ ಉಚ್ಚ ಪಾಠ್ಯ ಸಾಮಗ್ರೀ, ಹಾಇಪರ ಟೇಕ್ಸ್ಟ","അതി ഉച്ച പാഠ്യ സാമഗ്രീ, ഹാഇപര ടേക്സ്ട","அதி உச்ச பாட்ய ஸாமக்ரீ, ஹாஇபர டேக்ஸ்ட","అతి ఉచ్చ పాఠ్య సామగ్రీ, హాఇపర టేక్స్ట",اتی اچ پاٹھیہ سامگری، ہائپر ٹیکسٹ,"অতি উচ্চ পাঠ্য সামগ্রী, হাইপর টক্স্ট","ଅତି ଉଚ୍ଚ ପାଠ୍ଯ ସାମଗ୍ରୀ, ହାଇପର ଟେକ୍ସ୍ଟ","अति उच्च पाठ्य सामग्री, हाइपर टेक्स्ट"
Hyperlink,हाइपरलिंक,હાઇપરલિંક,हाइपरलिंक,ਹਾਇਪਰਲਿਂਕ,হাইপরলিংক,हाइपरलिंक,ಮಿಶ್ರ (ಮಾಧ್ಯಮ) ಸಂಪರ್ಕಕೊಂಡಿ,ഹാഇപരലിംക,ஹாஇபரலிங்க,హాఇపరలింక,ہائیپرلنک,হাইপরলিংক,ହାଇପରଲିଂକ,हाइपरलिंक
Icon,"आइकन, प्रतिबिंब","આઇકન, પ્રતિબિંબ","आइकन, प्रतिबिंब","ਆਇਕਨ, ਪ੍ਰਤਿਬਿਂਬ","আইকন, প্রতিবিংব","आइकन, प्रतिबिंब","ಲಾಂಛನ, ಕುರುಹು ಸಂಕೇತ","ആഇകന, പ്രതിബിംബ","ஆஇகந, ப்ரதிபிங்ப","ఆఇకన, ప్రతిబింబ",مورتی / بت / شبیہ,"আইকন, প্রতিবিংব","ଆଇକନ, ପ୍ରତିବିଂବ","आइकन, प्रतिबिंब"
Identification,"पहचान, अभिनिर्धारण","પહેચાન, ઓળખ, અભિજ્ઞાન","1. ओळख, अभिज्ञान 2. तादात्म्य",ਪਚਾਣ ਸ਼ਨਾਖਤ,শনাক্তকরণ,1. वळख 2. तादाम्य,ಗುರುತು,"തിരിച്ചറിയൽ, അഭിജ്ഞാനം",அடையாளம் காட்டுதல் (ஆளை அல்லது பொருளை),"ఆనవాలు,గుర్తు,రుజువు",متماثلث، شناخت,"পৰিচয়,চিনাক্তকৰণ",ପରିଚୟ,"पहिचान, सनाखत"
Identifier,परिज्ञापक,પરિજ્ઞાપક,परिज्ञापक,ਪਰਿਜ੍ਞਾਪਕ,পরিজ্ঞাপক,परिज्ञापक,ಪರಿಜ್ಞಾಪಕ,പരിജ്ഞാപക,பரிஜ்ஞாபக,పరిజ్ఞాపక,پرگیاپک,পরিজ্ঞাপক,ପରିଜ୍ଞାପକ,परिज्ञापक
Ignite,प्रज्वलन; प्रज्वलित करना,પ્રજ્વલન; પ્રજ્વલિત કરના,प्रज्वलन; प्रज्वलित करना,"ਅੱਗ ਲੱਗਣੀ , ਬਹੁਤ ਗਰਮ ਕਰਨਾ",প্রজ্বলন; প্রজ্বলিত করনা,प्रज्वलन; प्रज्वलित करना,ಹೊತ್ತಿಸು,പ്രജ്വലന; പ്രജ്വലിത കരനാ,ப்ரஜ்வலந; ப்ரஜ்வலித கரநா,ప్రజ్వలన; ప్రజ్వలిత కరనా,جلنا۔ جلانا,প্রজ্লন; প্রজ্লিত করনা,ପ୍ରଜ୍ବଲନ; ପ୍ରଜ୍ବଲିତ କରନା,प्रज्वलन; प्रज्वलित करना
Ignition,प्रज्वलन,પ્રજ્વલન,प्रज्वलन,ਸੜਨ ਜਾਂ ਭਖਣ ਦੀ ਕਿਰਿਆ,প্রজ্বলন,प्रज्वलन,ಜ್ವಲನ,പ്രജ്വലന,ப்ரஜ்வலந,ప్రజ్వలన,جلن,প্রজ্লন,ପ୍ରଜ୍ବଲନ,प्रज्वलन
Illuminance,प्रदीप्ति घनत्व,પ્રદીપ્તિ ઘનત્વ,प्रदीप्ति घनत्व,ਪ੍ਰਦੀਪ੍ਤਿ ਘਨਤ੍ਵ,প্রদীপ্তি ঘনত্ব,प्रदीप्ति घनत्व,ಪ್ರದೀಪ್ತಿ ಘನತ್ವ,പ്രദീപ്തി ഘനത്വ,ப்ரதீப்தி கநத்வ,ప్రదీప్తి ఘనత్వ,روشنیت,প্রদীপ্তি ঘনত্,ପ୍ରଦୀପ୍ତି ଘନତ୍ବ,प्रदीप्ति घनत्व
Illumination,प्रदीप्ति,પ્રદીપ્તિ,प्रदीप्ति,"ਪਰੇਸ਼ਾਨ , ਚਮਕ , ਜਗਮਗਾਹਟ",প্রদীপ্তি,प्रदीप्ति,ಪ್ರಕಾಶ.,പ്രദീപ്തി,ப்ரதீப்தி,ప్రదీప్తి,روشنیت,প্রদীপ্তি,ପ୍ରଦୀପ୍ତି,प्रदीप्ति
Image,प्रतिबिंब,"છાપ, છબિ, પ્રતિમા, છાયા","1. प्रतिमा 2. प्रतिबिंब, छाया","ਪਰਿਕਲਪਨਾ, ਪ੍ਰਤਿਬਿੰਬ, ਪਰਛਾਵਾਂ","বিম্ব,প্রতিবিম্ব,প্রতিরূপ","1. प्रतिमा 2. प्रतिबिंब,सावळी","ಬಿಂಬ, ಪ್ರತಿಬಿಂಬ, ಛಾಯೆ",ഛായ,"உருவம், படிமம்","1. ప్రభావముద్ర,ఛాయాముద్ర 2. విగ్రహం 3. ప్రతిబింబం 4. ఊహాచిత్రం",شبیہہ,"1.প্রতিমূর্ত্তি,প্রতিকৃতি2.প্রতিবিম্ব3.প্রতিৰূপ4.ধাৰণা,মানসচিত্র,ভাবমূর্তি",ପ୍ରତିବିମ୍ବ,"1. छवि 2. प्रतिमा 3. प्रतिबिम्ब,छाया"
Image antenna,प्रतिबिंब ऐन्टेना,પ્રતિબિંબ ઐન્ટેના,प्रतिबिंब ऐन्टेना,ਪ੍ਰਤਿਬਿਂਬ ਐਨ੍ਟੇਨਾ,প্রতিবিংব ঐন্টেনা,प्रतिबिंब ऐन्टेना,ಪ್ರತಿಬಿಂಬ ಐನ್ಟೇನಾ,പ്രതിബിംബ ഐന്ടേനാ,ப்ரதிபிங்ப ஐந்டேநா,ప్రతిబింబ ఐన్టేనా,شبیہہ اینٹنا,প্রতিবিংব ঐন্টনা,ପ୍ରତିବିଂବ ଐନ୍ଟେନା,प्रतिबिंब ऐन्टेना
Image capture,प्रतिबिंब प्रग्रहण,પ્રતિબિંબ પ્રગ્રહણ,प्रतिबिंब प्रग्रहण,ਪ੍ਰਤਿਬਿਂਬ ਪ੍ਰਗ੍ਰਹਣ,প্রতিবিংব প্রগ্রহণ,प्रतिबिंब प्रग्रहण,ಪ್ರತಿಬಿಂಬ ಪ್ರಗ್ರಹಣ,പ്രതിബിംബ പ്രഗ്രഹണ,ப்ரதிபிங்ப ப்ரக்ரஹண,ప్రతిబింబ ప్రగ్రహణ,پرتبمب پرگرہن,প্রতিবিংব প্রগ্রহণ,ପ୍ରତିବିଂବ ପ୍ରଗ୍ରହଣ,प्रतिबिंब प्रग्रहण
Image iconoscope,प्रतिबिंब आइकोनोस्कोप,પ્રતિબિંબ આઇકોનોસ્કોપ,प्रतिबिंब आइकोनोस्कोप,ਪ੍ਰਤਿਬਿਂਬ ਆਇਕੋਨੋਸ੍ਕੋਪ,প্রতিবিংব আইকোনোস্কোপ,प्रतिबिंब आइकोनोस्कोप,ಪ್ರತಿಬಿಂಬ ಆಇಕೋನೋಸ್ಕೋಪ,പ്രതിബിംബ ആഇകോനോസ്കോപ,ப்ரதிபிங்ப ஆஇகோநோஸ்கோப,ప్రతిబింబ ఆఇకోనోస్కోప,پرتبمب آئکونوسکوپ,প্রতিবিংব আইকনস্কপ,ପ୍ରତିବିଂବ ଆଇକୋନୋସ୍କୋପ,प्रतिबिंब आइकोनोस्कोप
Image map,प्रतिबिंब चित्र,પ્રતિબિંબ ચિત્ર,प्रतिबिंब चित्र,ਪ੍ਰਤਿਬਿਂਬ ਚਿਤ੍ਰ,প্রতিবিংব চিত্র,प्रतिबिंब चित्र,ಪ್ರತಿಬಿಂಬ ಚಿತ್ರ,പ്രതിബിംബ ചിത്ര,ப்ரதிபிங்ப சித்ர,ప్రతిబింబ చిత్ర,پرتبمب چتر,প্রতিবিংব চিত্র,ପ୍ରତିବିଂବ ଚିତ୍ର,प्रतिबिंब चित्र
Image orthicon,प्रतिबिंब ऑथबकोन,પ્રતિબિંબ ઑથબકોન,प्रतिबिंब ऑथबकोन,ਪ੍ਰਤਿਬਿਂਬ ਑ਥਬਕੋਨ,প্রতিবিংব ঔথবকোন,प्रतिबिंब ऑथबकोन,ಪ್ರತಿಬಿಂಬ ಔಥಬಕೋನ,പ്രതിബിംബ ഔഥബകോന,ப்ரதிபிங்ப ஔதபகோந,ప్రతిబింబ ఔథబకోన,پرتبمب آتھبکون,প্রতিবিংব থবকন,ପ୍ରତିବିଂବ ଔଥବକୋନ,प्रतिबिंब ऑथबकोन
Image processing,"प्रतिबिंब प्रक्रमण,  प्रतिबिंब संसाधन","પ્રતિબિંબ પ્રક્રમણ,  પ્રતિબિંબ સંસાધન","प्रतिबिंब प्रक्रमण,  प्रतिबिंब संसाधन","ਪ੍ਰਤਿਬਿਂਬ ਪ੍ਰਕ੍ਰਮਣ,  ਪ੍ਰਤਿਬਿਂਬ ਸਂਸਾਧਨ","প্রতিবিংব প্রক্রমণ,  প্রতিবিংব সংসাধন","प्रतिबिंब प्रक्रमण,  प्रतिबिंब संसाधन","ಪ್ರತಿಬಿಂಬ ಪ್ರಕ್ರಮಣ,  ಪ್ರತಿಬಿಂಬ ಸಂಸಾಧನ","പ്രതിബിംബ പ്രക്രമണ,  പ്രതിബിംബ സംസാധന","ப்ரதிபிங்ப ப்ரக்ரமண,  ப்ரதிபிங்ப ஸங்ஸாதந","ప్రతిబింబ ప్రక్రమణ,  ప్రతిబింబ సంసాధన",پرتبمب پرکرمن،  پرتبمب سنسادھن,"প্রতিবিংব প্রক্রমণ,  প্রতিবিংব সংসাধন","ପ୍ରତିବିଂବ ପ୍ରକ୍ରମଣ,  ପ୍ରତିବିଂବ ସଂସାଧନ","प्रतिबिंब प्रक्रमण,  प्रतिबिंब संसाधन"
Image setter,चित्र समायोजक,ચિત્ર સમાયોજક,चित्र समायोजक,ਚਿਤ੍ਰ ਸਮਾਯੋਜਕ,চিত্র সমাযোজক,चित्र समायोजक,ಚಿತ್ರ ಸಮಾಯೋಜಕ,ചിത്ര സമായോജക,சித்ர ஸமாயோஜக,చిత్ర సమాయోజక,چتر سمایوجک,চিত্র সমাযজক,ଚିତ୍ର ସମାଯୋଜକ,चित्र समायोजक
Imaginary,"कल्पित, काल्पनिक, अधिकल्पित","કલ્પિત, કાલ્પનિક, અધિકલ્પિત","कल्पित, काल्पनिक, अधिकल्पित",ਖਿਆਲੀ,"কল্পিত, কাল্পনিক, অধিকল্পিত","कल्पित, काल्पनिक, अधिकल्पित","ಊಹ್ಯ, ಕಾಲ್ಪನಿಕ",സാങ്കല്പിക,"கல்பித, கால்பநிக, அதிகல்பித","కల్పిత, కాల్పనిక, అధికల్పిత",خیالی,"কল্পিত, কাল্পনিক, অধিকল্পিত","କଲ୍ପିତ, କାଲ୍ପନିକ, ଅଧିକଲ୍ପିତ","कल्पित, काल्पनिक, अधिकल्पित"
Impedance,प्रतिबाधा,પ્રતિબાધા,प्रतिबाधा,ਪ੍ਰਤਿਬਾਧਾ,প্রতিবাধা,प्रतिबाधा,ನಿರೋಧ.,പ്രതിബാധാ,ப்ரதிபாதா,ప్రతిబాధా,مقاومت,প্রতিবাধা,ପ୍ରତିବାଧା,प्रतिबाधा
Impedance matching,प्रतिबाधा सुमेलन,પ્રતિબાધા સુમેલન,प्रतिबाधा सुमेलन,ਪ੍ਰਤਿਬਾਧਾ ਸੁਮੇਲਨ,প্রতিবাধা সুমেলন,प्रतिबाधा सुमेलन,ಪ್ರತಿಬಾಧಾ ಸುಮೇಲನ,പ്രതിബാധാ സുമേലന,ப்ரதிபாதா ஸுமேலந,ప్రతిబాధా సుమేలన,مقاومت میل,প্রতিবাধা সুমলন,ପ୍ରତିବାଧା ସୁମେଲନ,प्रतिबाधा सुमेलन
Impedance matching circuit,प्रतिबाधा सुमेलन परिपथ,પ્રતિબાધા સુમેલન પરિપથ,प्रतिबाधा सुमेलन परिपथ,ਪ੍ਰਤਿਬਾਧਾ ਸੁਮੇਲਨ ਪਰਿਪਥ,প্রতিবাধা সুমেলন পরিপথ,प्रतिबाधा सुमेलन परिपथ,ಪ್ರತಿಬಾಧಾ ಸುಮೇಲನ ಪರಿಪಥ,പ്രതിബാധാ സുമേലന പരിപഥ,ப்ரதிபாதா ஸுமேலந பரிபத,ప్రతిబాధా సుమేలన పరిపథ,پرتبادھا سمیلن پرپتھ,প্রতিবাধা সুমলন পরিপথ,ପ୍ରତିବାଧା ସୁମେଲନ ପରିପଥ,प्रतिबाधा सुमेलन परिपथ
Impedance mismatch,प्रतिबाधा कुमेल,પ્રતિબાધા કુમેલ,प्रतिबाधा कुमेल,ਪ੍ਰਤਿਬਾਧਾ ਕੁਮੇਲ,প্রতিবাধা কুমেল,प्रतिबाधा कुमेल,ಪ್ರತಿಬಾಧಾ ಕುಮೇಲ,പ്രതിബാധാ കുമേല,ப்ரதிபாதா குமேல,ప్రతిబాధా కుమేల,پرتبادھا کمیل,প্রতিবাধা কুমল,ପ୍ରତିବାଧା କୁମେଲ,प्रतिबाधा कुमेल
Impedance of free space,मुक्त आकाश प्रतिबाधा,મુક્ત આકાશ પ્રતિબાધા,मुक्त आकाश प्रतिबाधा,ਮੁਕ੍ਤ ਆਕਾਸ਼ ਪ੍ਰਤਿਬਾਧਾ,মুক্ত আকাশ প্রতিবাধা,मुक्त आकाश प्रतिबाधा,ಮುಕ್ತ ಆಕಾಶ ಪ್ರತಿಬಾಧಾ,മുക്ത ആകാശ പ്രതിബാധാ,முக்த ஆகாச ப்ரதிபாதா,ముక్త ఆకాశ ప్రతిబాధా,مکت آکاش پرتبادھا,মুক্ত আকাশ প্রতিবাধা,ମୁକ୍ତ ଆକାଶ ପ୍ରତିବାଧା,मुक्त आकाश प्रतिबाधा
Impedance transformation,प्रतिबाधा रूपांतरण,પ્રતિબાધા રૂપાંતરણ,प्रतिबाधा रूपांतरण,ਪ੍ਰਤਿਬਾਧਾ ਰੂਪਾਂਤਰਣ,প্রতিবাধা রূপাংতরণ,प्रतिबाधा रूपांतरण,ಪ್ರತಿಬಾಧಾ ರೂಪಾಂತರಣ,പ്രതിബാധാ രൂപാംതരണ,ப்ரதிபாதா ரூபாங்தரண,ప్రతిబాధా రూపాంతరణ,پرتبادھا روپانترن,প্রতিবাধা রূপাংতরণ,ପ୍ରତିବାଧା ରୂପାଂତରଣ,प्रतिबाधा रूपांतरण
Import,आयात,આપાત,1. आयात करणे 2. तात्पर्य असणे 3. आयात वस्तु,ਅਯਾਤ,"আমদানি,আমদানিকরা",1. आयात करप 2. आयात केल्लो म्हाल,ಆಮದು,ഇറക്കുമതി,"இறக்குமதி, உட்பொருள், உட்கருத்து","1. దిగుమతి,దిగుమతి చేసుకొను2.అభిప్రాయము",در آمد,"1.সম্ভেদ,তাৎপর্য্য2.গুৰুত্ব,মোল3.আমদানি",ଆମଦାନୀ,"1. आयात, पैठारी 2. अभिप्राय"
Impregnated,संसेचित,સંસેચિત,संसेचित,ਸਂਸੇਚਿਤ,সংসেচিত,संसेचित,ಸಂಸೇಚಿತ,സംസേചിത,ஸங்ஸேசித,సంసేచిత,سنسیچت,সংসচিত,ସଂସେଚିତ,संसेचित
Impress voltage,आरोपित वोल्टता,આરોપિત વોલ્ટતા,आरोपित वोल्टता,ਆਰੋਪਿਤ ਵੋਲ੍ਟਤਾ,আরোপিত বোল্টতা,आरोपित वोल्टता,ಆರೋಪಿತ ವೋಲ್ಟತಾ,ആരോപിത വോല്ടതാ,ஆரோபித வோல்டதா,ఆరోపిత వోల్టతా,آروپت وولٹتا,আরপিত ল্টতা,ଆରୋପିତ ବୋଲ୍ଟତା,आरोपित वोल्टता
Impulse,आवेग,આવેગ,आवेग,ਆਵੇਗ,আবেগ,आवेग,ಆವೇಗ,ആവേഗ,ஆவேக,ఆవేగ,جھٹکا,আগ,ଆବେଗ,आवेग
Impulse response,आवेग अनुक्रिया,આવેગ અનુક્રિયા,आवेग अनुक्रिया,ਆਵੇਗ ਅਨੁਕ੍ਰਿਯਾ,আবেগ অনুক্রিযা,आवेग अनुक्रिया,ಆವೇಗ ಅನುಕ್ರಿಯಾ,ആവേഗ അനുക്രിയാ,ஆவேக அநுக்ரியா,ఆవేగ అనుక్రియా,آویگ انوکریا,আগ অনুক্রিযা,ଆବେଗ ଅନୁକ୍ରିଯା,आवेग अनुक्रिया
Impurity conductivity,अपद्रव्य चालकता,અપદ્રવ્ય ચાલકતા,अपद्रव्य चालकता,ਅਪਦ੍ਰਵ੍ਯ ਚਾਲਕਤਾ,অপদ্রব্য চালকতা,अपद्रव्य चालकता,ಅಪದ್ರವ್ಯ ಚಾಲಕತಾ,അപദ്രവ്യ ചാലകതാ,அபத்ரவ்ய சாலகதா,అపద్రవ్య చాలకతా,آمیزش چالکتا / ایصالیلت,অপদ্র্য চালকতা,ଅପଦ୍ରବ୍ଯ ଚାଲକତା,अपद्रव्य चालकता
Impurity semiconduction,अपद्रव्य अर्धचालन,અપદ્રવ્ય અર્ધચાલન,अपद्रव्य अर्धचालन,ਅਪਦ੍ਰਵ੍ਯ ਅਰ੍ਧਚਾਲਨ,অপদ্রব্য অর্ধচালন,अपद्रव्य अर्धचालन,ಅಪದ್ರವ್ಯ ಅರ್ಧಚಾಲನ,അപദ്രവ്യ അര്ധചാലന,அபத்ரவ்ய அர்தசாலந,అపద్రవ్య అర్ధచాలన,اپدرویہ اردھچالن,অপদ্র্য অর্ধচালন,ଅପଦ୍ରବ୍ଯ ଅର୍ଧଚାଲନ,अपद्रव्य अर्धचालन
Inactive,निष्क्रिय,નિષ્ક્રિય,निष्क्रिय,ਨਿ਷੍ਕ੍ਰਿਯ,নিষ্ক্রিয,निष्क्रिय,ಜಡ.,നിഷ്ക്രിയമായ,நிஷ்க்ரிய,నిష్క్రియ,بے عمل,নিষ্ক্রিয,ନିଷ୍କ୍ରିୟ,निष्क्रिय
Inactive window,निष्क्रिय विंडो,નિષ્ક્રિય વિંડો,निष्क्रिय विंडो,ਨਿ਷੍ਕ੍ਰਿਯ ਵਿਂਡੋ,নিষ্ক্রিয বিংড,निष्क्रिय विंडो,ನಿಷ್ಕ್ರಿಯ ವಿಂಡೋ,നിഷ്ക്രിയ വിംഡോ,நிஷ்க்ரிய விங்டோ,నిష్క్రియ విండో,نشکریہ ونڈو,নিষ্ক্রিয িংড,ନିଷ୍କ୍ରିଯ ବିଂଡୋ,निष्क्रिय विंडो
Inaudible,अश्रव्य,અશ્રવ્ય,अश्रव्य,ਜੋ ਸੁਣਿਆ ਨਾ ਜਾਂ ਸਕੇ,অশ্রব্য,अश्रव्य,ಅಶ್ರವ್ಯ,അശ്രവ്യ,அச்ரவ்ய,అశ్రవ్య,اشرویہ,অশ্র্য,ଅଶ୍ରବ୍ଯ,अश्रव्य
Incandescence,ताप-दीप्ति,તાપ-દીપ્તિ,ताप-दीप्ति,ਤਾਪ-ਦੀਪ੍ਤਿ,তাপ-দীপ্তি,ताप-दीप्ति,ಪ್ರಜ್ವಲನ.,താപ-ദീപ്തി,தாப-தீப்தி,తాప-దీప్తి,تابانی,তাপ-দীপ্তি,ତାପ-ଦୀପ୍ତି,ताप-दीप्ति
Incident ray,आपतित किरण,આપતિત કિરણ,आपतित किरण,ਆਪਤਿਤ ਕਿਰਣ,আপতিত কিরণ,आपतित किरण,ಆಪತಿತ ಕಿರಣ,ആപതിത കിരണ,ஆபதித கிரண,ఆపతిత కిరణ,واقع کرن,আপতিত কিরণ,ଆପତିତ କିରଣ,आपतित किरण
