Gujarati,Bengali
"બહુવિધ પરીક્ષણ સેટઅપ, બહુવિધ પરીક્ષણ લોગ","একাধিক পরীক্ষা সেটআপ, একাধিক পরীক্ষার লগ"
મલ્ટિવે સંકુલ,বহুমুখী জটিল
બહુવિધ ચળવળ,একাধিক আন্দোলন
મલ્ટિપ્લેક્સ ઇકો,মাল্টিপ্লেক্স ইকো
ટ્યુન કરેલ એન્ટેના,সুর করা অ্যান্টেনা
મલ્ટિ-ટ્યુન એન્ટેના,মাল্টি-টিউনড অ্যান্টেনা
"બહુપદી, બહુવિધ","বহুপদ, একাধিক"
બહુપદી કાર્ય,বহুপদ ফাংশন
પોલિહેડ્રલ સંભવિત,পলিহেড্রাল সম্ভাবনা
બહુવિધ સ્પર્શ પદ્ધતિ,একাধিক স্পর্শ পদ্ধতি
મલ્ટિઇલેક્ટ્રોડ રેઝિસ્ટિવિટી ઓથરિંગ,মাল্টিইলেক্ট্রোড প্রতিরোধ ক্ষমতা অথরিং
મલ્ટી-સ્ટેજ બીમ ટ્રાન્સમિશન,মাল্টি-স্টেজ বিম ট্রান্সমিশন
બહુવિધ,একাধিক
બહુવિધ માળખું,একাধিক কাঠামো
મલ્ટીપ્લેક્સ,মাল্টিপ্লেক্স
મલ્ટીપ્લેક્સ સાધનો,মাল্টিপ্লেক্স সরঞ্জাম
મલ્ટિપ્લેક્સ હોલોગ્રાફી,মাল্টিপ্লেক্স হলগ্রাফি
મલ્ટિપ્લેક્સર,মাল্টিপ্লেক্সার
મલ્ટીપ્લેક્સીંગ,মাল্টিপ্লেক্সিং
મલ્ટિપ્લેક્સ મશીન,মাল্টিপ্লেক্স মেশিন
ગુણાકાર,গুণ
ગુણાંક,গুণাঙ্ক
ગુણાકાર પરિબળ,গুণনীয়ক
ગુણાકાર સમય,গুণের সময়
ગુણાકાર અસર,গুণগত প্রভাব
બહુવિધ મિશ્રણ,একাধিক মিশ্রণ
વધતો વરસાદ,ক্রমবর্ধমান বৃষ্টিপাত
"ગુણાકાર લંબાઈ, ગુણાકાર લંબાઈ","গুণের দৈর্ঘ্য, গুণের দৈর্ঘ্য"
ગુણક,গুণক
બહુમતી,বহুত্ব
ગુણક,গুণক
ગુણક પ્રવેગક સિસ્ટમ,মাল্টিপ্লায়ার এক্সিলারেটর সিস্টেম
ગુણક વિશ્લેષણ,গুণক বিশ্লেষণ
ગુણક પરિબળ,গুণক ফ্যাক্টর
ગુણાકાર સમીકરણ,গুণক সমীকরণ
ગુણક સૂત્ર,গুণক সূত্র
"ગુણક ફોટોનલી, ગુણક ફોટોનલી","গুণক ফোটোনালি, গুণক ফোটোনালি"
ગુણક મૂલ્ય,গুণক মান
પ્રમોશનલ અસર,প্রচারমূলক প্রভাব
"ગુણાકાર, ગુણાકાર","গুণ করা, গুণ করা"
બહુસંબંધિત સુપરકન્ડક્ટર,বহুসংযুক্ত সুপারকন্ডাক্টর
બહુ ionized,বহু আয়নিত
"ગુણાકાર મશીન, ગુણાકાર વેધન","গুণ যন্ত্র, গুণ ছিদ্র"
પોલીપોલર,পলিপোলার
બહુધ્રુવીય આર્મચર,মাল্টিপোলার আর্মেচার
બહુધ્રુવીય ફાઇનર,মাল্টিপোলার ফাইনার
પોલીપોલ,পলিপোল
પોલીપોલ પ્રસરણ,পলিপোল প্রসারণ
પોલીપોલ ક્ષેત્ર,পলিপোল ক্ষেত্র
દ્વિધ્રુવ ક્ષણ,ডাইপোল মুহূর্ত
પોલીપોલ ક્રમ,পলিপোল ক্রম
બહુધ્રુવીય કિરણોત્સર્ગ,বহুমুখী বিকিরণ
પોલીપોલર પ્રતિનિધિત્વ,পলিপোলার উপস্থাপনা
બહુધ્રુવીય ચેપ,বহুমুখী সংক্রমণ
મલ્ટિપ્રોગ્રામિંગ,মাল্টিপ্রোগ্রামিং
મલ્ટિ-પ્રોગ્રામ સુપરવાઇઝર,মাল্টি-প্রোগ্রাম সুপারভাইজার
મલ્ટી-ફેઝ પ્રોપેલન્ટ,মাল্টি-ফেজ প্রপেলান্ট
બહુહેતુક રિફ્લેક્ટોમીટર,বহুমুখী প্রতিফলন মিটার
મલ્ટિમીટર,মাল্টিমিটার
બહુવિધ રેઝોનન્ટ લાઇન,বহু অনুরণিত লাইন
"બહુપદી, બહુપદી","বহুপদ, বহুপদ"
બહુપદી એમ્પ્લીફાયર,বহুপদী পরিবর্ধক
બહુપદી પ્રક્રિયા,বহুপদী প্রক্রিয়া
મલ્ટી સ્ટેપ રોઇંગ,মাল্টি স্টেপ রোয়িং
"મલ્ટિસ્ટેજ રોકેટ, મલ્ટિસ્ટેજ રોકેટ","মাল্টিস্টেজ রকেট, মাল্টিস্টেজ রকেট"
બહુપદી એકવિધ એમ્પ્લીફાયર,বহুপদী একঘেয়ে পরিবর্ধক
બહુ-સ્તરવાળી ફાઇબર,বহু-স্তরযুক্ত ফাইবার
મલ્ટિપાથ રેકોર્ડિંગ સિસ્ટમ,মাল্টিপাথ রেকর্ডিং সিস্টেম
મલ્ટી યુનિટ એન્ટેના,মাল্টি ইউনিট অ্যান্টেনা
મેનીફોલ્ડ,নানাবিধ
બહુવિધતા,বহুগুণ
મલ્ટિવાલ્વ એમ્પ્લીફાયર,মাল্টিভালভ পরিবর্ধক
મલ્ટિવેક્ટર,মাল্টিভেক্টর
મલ્ટિવાઇબ્રેટર,মাল্টিভাইব্রেটর
મલ્ટિવાઇબ્રેટર ઓસિલેટર,মাল্টিভাইব্রেটর অসিলেটর
મલ્ટિવોલ્ટેજ ગેજ,মাল্টিভোল্টেজ গেজ
મલ્ટી એન્ટેના,মাল্টি অ্যান্টেনা
"muon, mumeson","muon, mumeson"
મુની ચાર્જ મુની ચાર્જ,মুনি চার্জ মুনি চার্জ
માયોનિયમ,মায়োনিয়াম
મોસેસ એન્ટેના,মূসা অ্যান্টেনা
મશ,মুশ
બાઘા વિસ્તાર પાથ વિસ્તાર,বাঘা এলাকার পথ এলাকা
જન્માક્ષર,রাশিফল
મિશન ભૂલ,মিশন ত্রুটি
સંગીત,সঙ্গীত
સંગીત સ્વરૂપ,বাদ্যযন্ত্র ফর্ম
સંગીત ખંડ,গানের কক্ষ
સ્વર ગ્રામ,স্বর গ্রাম
"સંગીત, સંગીત","সঙ্গীত, বাদ্যযন্ত্র"
મ્યુઝિકલ એકોસ્ટિક્સ,বাদ্যযন্ত্র ধ্বনিবিদ্যা
મ્યુઝિકલ એકોસ્ટિક્સ,বাদ্যযন্ত্র ধ্বনিবিদ্যা
સંગીત બોક્સ,সঙ্গীতের ভান্ডার
અવાજ પડઘો,ভয়েস ইকো
ગાયિકા જ્વાલા,গায়িকা জ্বালা
"સાધન, સાધન, સાધન","যন্ত্র, যন্ত্র, যন্ত্র"
વોકલ અંતરાલ,ভোকাল ব্যবধান
પડઘો પાડતો અવાજ,অনুরণিত শব্দ
સંગીતનો સ્કોર,বাদ্যযন্ত্র স্কোর
સંગીતનો સ્વર,বাদ্যযন্ত্রের সুর
ચલ ધ્રુવીય પરિભ્રમણ,পরিবর্তনশীল পোলারিটি ঘূর্ণন
મૌન,নীরবতা
સ્ટીલ્થ નિયંત્રણ,চুরি নিয়ন্ত্রণ
મૌન સંવેદનશીલતા,নীরবতা সংবেদনশীলতা
મૌન સ્વીચ,নীরবতা সুইচ
સ્ટીલ્થ સિસ્ટમ,চুরি সিস্টেম
"પરસ્પર, પરસ્પર","পারস্পরিক, পারস্পরিক"
પરસ્પર અઝીમુથ,পারস্পরিক আজিমুথ
પરસ્પર વાહકતા,পারস্পরিক পরিবাহিতা
પરસ્પર અવરોધ,পারস্পরিক প্রতিবন্ধকতা
પરસ્પર પ્રેરણા,পারস্পরিক প্রেরণা
પરસ્પર ઇન્ડક્શન,পারস্পরিক আনয়ন
પરસ્પર સંભવિત ઊર્જા,পারস্পরিক সম্ভাব্য শক্তি
પરસ્પર પારસ્પરિકતા,পারস্পরিক পারস্পরিক সম্পর্ক
પરસ્પર વિશિષ્ટ,পারস্পরিক একচেটিয়া
પરસ્પર વિશિષ્ટ ઘટનાઓ,পারস্পরিক একচেটিয়া ঘটনা
પરસ્પર અસ્ત્રો,পারস্পরিক প্রজেক্টাইল
પરસ્પર સુલભ માર્ગ,পারস্পরিক অ্যাক্সেসযোগ্য পথ
પરસ્પર વિશિષ્ટ માપન,পারস্পরিক একচেটিয়া পরিমাপ
મુજિક,মুজিক
કોર્ડ હેડ વેગ,কর্ড হেড বেগ
mv ટ્યુબ,mv টিউব
mylar કેપેસિટર,মাইলার ক্যাপাসিটর
"મ્યોપિયા, મ્યોપિયા","মায়োপিয়া, মায়োপিয়া"
મિરિયાફોન,মিরিয়াফোন
એન ઇલેક્ટ્રોન,এন ইলেকট্রন
સતત ક્ષણ ગુણાંક,ধ্রুব মুহূর্ত সহগ
એન-શેલ,এন-শেল
n-સામૂહિક સમસ્યા,n- ভর সমস্যা
એન-ડિસ્પ્લે,এন-ডিসপ্লে
એનપીન ટ્રાન્ઝિસ્ટર,এনপিন ট্রানজিস্টর
એનપીન ટ્રાયોડ ટ્રાંઝિસ્ટર,এনপিন ট্রায়োড ট্রানজিস্টর
n-વિસ્થાપન,n- স্থানচ্যুতি
n-વિસ્થાપન નિયમ,n- স্থানচ্যুতি নিয়ম
n-પ્રકારની વાહકતા,n- প্রকার পরিবাহিতা
n-પ્રકાર સેમિકન્ડક્ટર,n-টাইপ সেমিকন্ডাক্টর
સ્ટીયરેબલ ગ્રહ,চালিত গ্রহ
"ખીલી, ખીલી","পেরেক, পেরেক"
નેઇલ હેડ બેન્ડ,পেরেক মাথা ব্যান্ড
અને પૂરક,এবং সম্পূরক
અને પૂરક દરવાજા,এবং পরিপূরক গেট
નેનો,ন্যানো
નેનોગ્રામ (એકમ),ন্যানোগ্রাম (একক)
નેનોમીટર,ন্যানোমিটার
નેનો-સેકન્ડ,ন্যানো-সেকেন্ড
સાંકડી બેન્ડ ધરી,সংকীর্ণ ব্যান্ড অক্ষ
સાંકડી બીમ શોષણ,সংকীর্ণ মরীচি শোষণ
"સંકુચિત નાક, સંકુચિત નસકોરું","সংকুচিত নাক, সংকুচিত নাক"
સાંકડો અવરોધ,সংকীর্ণ বাধা
સાંકડી-ગેપ સ્પાર્ક ચેમ્બર,সংকীর্ণ ফাঁক স্পার্ক চেম্বার
અનુનાસિક,অনুনাসিক
કુદરતી વિપુલતા,প্রাকৃতিক প্রাচুর্য
કુદરતી પ્રવૃત્તિ,প্রাকৃতিক কার্যকলাপ
કુદરતી ઘૂંસપેંઠ,প্রাকৃতিক অনুপ্রবেশ
કુદરતી એન્ટેના આવર્તન,প্রাকৃতিক অ্যান্টেনা ফ্রিকোয়েন্সি
કુદરતી પૃષ્ઠભૂમિ કિરણોત્સર્ગ,প্রাকৃতিক পটভূমি বিকিরণ
કુદરતી બીટા રે સ્પેક્ટ્રમ,প্রাকৃতিক বিটা রে বর্ণালী
કુદરતી સીમા પ્રતિબંધ,প্রাকৃতিক সীমানা সীমাবদ্ধতা
"કુદરતી પહોળાઈ, કુદરતી પહોળાઈ","প্রাকৃতিক প্রস্থ, প্রাকৃতিক প্রস্থ"
કુદરતી વાયુમિશ્રણ,প্রাকৃতিক বায়ুচলাচল
કુદરતી રંગ કેપ્ચર,প্রাকৃতিক রঙ ক্যাপচার
કુદરતી સંવહન,প্রাকৃতিক পরিচলন
કુદરતી પ્રવાહ,প্রাকৃতিক প্রবাহ
કુદરતી આવર્તન કુદરતી આવર્તન,প্রাকৃতিক ফ্রিকোয়েন্সি প্রাকৃতিক ফ্রিকোয়েন্সি
કુદરતી બળતણ,প্রাকৃতিক জ্বালানী
કુદરતી ગામા રેડિયેશનની તીવ્રતા,প্রাকৃতিক গামা বিকিরণের তীব্রতা
"કુદરતી ગેસ, કુદરતી ગેસ","প্রাকৃতিক গ্যাস, প্রাকৃতিক গ্যাস"
કુદરતી રેખા વિરામ,প্রাকৃতিক লাইন বিচ্ছিন্নতা
કુદરતી ચુંબક,প্রাকৃতিক চুম্বক
કુદરતી ધ્રુવીયતા,প্রাকৃতিক মেরুতা
"કુદરતી ઓસિલેશન, કુદરતી ઓસિલેશન","প্রাকৃতিক দোলন, প্রাকৃতিক দোলন"
કુદરતી સમયગાળો,প্রাকৃতিক সময়কাল
કુદરતી કિરણોત્સર્ગ,প্রাকৃতিক বিকিরণ
કુદરતી પડઘો,প্রাকৃতিক অনুরণন
કુદરતી સ્થિતિ,প্রাকৃতিক পরিস্থিতি
સીમલેસ સિસ્ટમ,বিরামহীন সিস্টেম
કુદરતી સહનશીલતા મર્યાદા,প্রাকৃতিক সহনশীলতার সীমা
કુદરતી સહનશીલતા શ્રેણી,প্রাকৃতিক সহনশীলতা পরিসীমা
કુદરતી ત્રિકોણ,প্রাকৃতিক ত্রিভুজ
કુદરતી મોડેલિંગ,প্রাকৃতিক মডেলিং
કુદરતી યુરેનિયમ રિએક્ટર,প্রাকৃতিক ইউরেনিয়াম চুল্লি
કુદરતી કંપન કુદરતી કંપન,প্রাকৃতিক কম্পন প্রাকৃতিক কম্পন
કુદરતી તરંગલંબાઇ,প্রাকৃতিক তরঙ্গদৈর্ঘ্য
સરળ આંસુ,সহজ অশ্রু
પ્રકાશનું સ્વરૂપ,আলোর রূপ
જગ્યાનું સ્વરૂપ,স্থানের রূপ
નાવિક સાંકળ (ફૂટ),নাবিক চেইন (ফুট)
નોટિકલ માઇલ,নটিক্যাল মাইল
"નાતાલ સંધ્યાપ્રકાશ, નતાલ દ્વાભા","নাটল সন্ধ্যাপ্রকাশ, নাটল দ্বৈব"
નેવાગ્લાઇડ,নেভাগ্লাইড
નેવાર,নেওয়ার
નવારો,নাভারো
આગળનું દૃશ્ય,সামনের দিক
"કામગીરી, નેવિગેશન","অপারেশন, নেভিগেশন"
સ્ટીયરિંગ મદદનીશ,স্টিয়ারিং সহকারী
ઓપરેશનલ કટોકટી,কর্মক্ষম সংকট
નેવિગેશન માર્ક,নেভিগেশন চিহ্ন
સ્ટીયરિંગ માઇક્રોફિલ્મ પ્રોજેક્ટર,স্টিয়ারিং মাইক্রোফিল্ম প্রজেক্টর
નેવિગેટર,নেভিগেটর
નિકોલ્સન બોરિઝમ,নিকলসন বোরিজম
ઇકો નજીક,প্রতিধ্বনি কাছাকাছি
અપ્રસ્તુત સંકેતની નજીક,অপ্রাসঙ্গিক সংকেতের কাছাকাছি
મેદાનની નજીક,মাঠের কাছে
ઇન્ફ્રારેડની નજીક,ইনফ্রারেড কাছাকাছি
અસમર્થતા,অযোগ্যতা
(આંખની) નજીકના બિંદુ,(চোখের) কাছাকাছি বিন্দু
બિંદુ સ્ત્રોત,উৎস বিন্দু
વારંવાર પડઘો,প্রায়ই অনুরণন
અડીને સેટ,সংলগ্ন সেট
અલ્ટ્રાવાયોલેટની નજીક,অতিবেগুনী কাছাকাছি
નજીકનો અભિગમ,নিকটতম পন্থা
નજીકનો પાડોશી,নিকটতম প্রতিবেশী
ગોળાકાર ભ્રમણકક્ષા,বৃত্তাকার কক্ষপথ
સંપૂર્ણ સ્ફટિક,নিখুঁত স্ফটিক
ગૌણ શ્રેણી,মাধ্যমিক বিভাগ
નિહારિકા,নীহারিকা
નિહારિકા વિતરણ,নীহারিকা বিতরণ
નિહારિકા પૂર્વધારણા,নীহারিকা অনুমান
નેબ્યુલા રેડિયેશન,নীহারিকা বিকিরণ
નિહારિકા સ્પેક્ટ્રમ,নীহারিকা বর্ণালী
નિહારિકા સિદ્ધાંત,নীহারিকা তত্ত্ব
નિહારિકા ફરતો તારો,নীহারিকা ঘূর্ণায়মান তারা
"સોય, યાદી","সুই, তালিকা"
"નીડલ બાર, નીડલ બાર","নিডেল বার, নিডেল বার"
સૂચિ અવાજ,তালিকা শব্দ
સૂચક વિચલન,সূচক বিচ্যুতি
અનુક્રમણિકા તારાવિશ્વો,সূচক ছায়াপথ
"પિન વાલ્વ, ઇન્વેન્ટરી વાલ્વ","পিন ভালভ, ইনভেন্টরি ভালভ"
વાદળી દિવાલ,নীল দেয়াল
વાદળી-સિદ્ધાંત,নীল-নীতি
"નકારાત્મક, નકારાત્મક, નકારાત્મક","নেতিবাচক, নেতিবাচক, নেতিবাচক"
નકારાત્મક શોષણ,নেতিবাচক শোষণ
નકારાત્મક એન્ટિપ્રોટોન,নেতিবাচক অ্যান্টিপ্রোটন
નકારાત્મક એમ્પ્લીફાયર,নেতিবাচক পরিবর্ধক
નકારાત્મક શાખા,নেতিবাচক শাখা
"લોન ચાર્જ, લોન ચાર્જ","ঋণ চার্জ, ঋণ চার্জ"
દેવું ચાર્જ કેરિયર,ঋণ চার্জ ক্যারিয়ার
"ક્રેડિટ સંકેત, દેવું ચિરાલિટી","ক্রেডিট ইঙ্গিত, ঋণ চিরালিটি"
ક્રેડિટ ગુણાંક,ক্রেডিট সহগ
લોન સબસિડી,ঋণ ভর্তুকি
નકારાત્મક ડ્રાઈવર,নেতিবাচক ড্রাইভার
નકારાત્મક સહસંબંધ,নেতিবাচক সম্পর্ক
દેવું જોડાણ,ঋণ কাপলিং
નકારાત્મક સ્ફટિક,নেতিবাচক স্ফটিক
દેવું સ્ફટિકીકરણ,ঋণ স্ফটিককরণ
ક્રેડિટ વક્રતા,ক্রেডিট বক্রতা
નકારાત્મક ભીનાશ,নেতিবাচক স্যাঁতসেঁতে
નકારાત્મક સ્રાવ,নেতিবাচক স্রাব
નકારાત્મક ગતિશીલ પ્રતિકાર,নেতিবাচক গতিশীল প্রতিরোধ
નકારાત્મક ઇલેક્ટ્રિક ચાર્જ નકારાત્મક ઇલેક્ટ્રિક ચાર્જ,ঋণাত্মক বৈদ্যুতিক চার্জ ঋণাত্মক বৈদ্যুতিক চার্জ
નકારાત્મક વીજળી,নেতিবাচক বিদ্যুৎ
માઈનસ ઇલેક્ટ્રોડ,বিয়োগ ইলেক্ট্রোড
ઓછા ઇલેક્ટ્રોન,বিয়োগ ইলেকট্রন
નકારાત્મક વિસ્તરણ,নেতিবাচক প্রসারণ
નકારાત્મક ઊર્જા,নেতিবাচক শক্তি
નકારાત્મક પ્રવેશો,নেতিবাচক এন্ট্রি
નકારાત્મક ભૂલ,নেতিবাচক ত্রুটি
"નકારાત્મક પુરાવા, નકારાત્મક પુરાવા, નકારાત્મક પુરાવા","নেতিবাচক প্রমাণ, নেতিবাচক প্রমাণ, নেতিবাচক প্রমাণ"
નકારાત્મક રિચાર્જ,নেতিবাচক রিচার্জ
ક્રેડિટ વિસ્તાર,ক্রেডিট এলাকা
નકારાત્મક ગુરુત્વાકર્ષણ,নেতিবাচক মাধ্যাকর্ষণ
લોન ગ્લો,ঋণ দীপ্তি
વ્યસ્ત પ્રતિબિંબ,বিপরীত প্রতিফলন
દેવું અવરોધ,ঋণ প্রতিবন্ধকতা
નકારાત્મક ક્રિયાપ્રતિક્રિયા,নেতিবাচক মিথস্ক্রিয়া
માઈનસ આયન,বিয়োগ আয়ন
"નકારાત્મક લેન્સ, ડેટ લેન્સ","নেতিবাচক লেন্স, ঋণ লেন্স"
નકારાત્મક લેન્સ સિસ્ટમ,নেতিবাচক লেন্স সিস্টেম
નકારાત્મક ચુંબકીય વિકૃતિ,নেতিবাচক চৌম্বক বিকৃতি
નકારાત્મક સમૂહ,নেতিবাচক ভর
નકારાત્મક મેટ્રિક્સ,নেতিবাচক ম্যাট্রিক্স
નકારાત્મક મોડ્યુલેશન નકારાત્મક મોડ્યુલેશન,নেতিবাচক মডুলেশন নেতিবাচক মড্যুলেশন
લોનની રકમ,ঋণের পরিমাণ
નકારાત્મક નોડ્યુલર બિંદુ,নেতিবাচক নোডুলার পয়েন্ট
લોન નંબર,ঋণ সংখ্যা
ડેટ પીક મોડ્યુલેશન,ঋণ শিখর মড্যুলেশন
નકારાત્મક ચિત્ર મોડ્યુલેશન,নেতিবাচক ছবি মড্যুলেশন
નકારાત્મક ચિત્ર કલા,নেতিবাচক ছবি শিল্প
ક્રેડિટ ક્રેડિટ,ক্রেডিট ক্রেডিট
નકારાત્મક પ્લેટ,নেতিবাচক প্লেট
નકારાત્મક પ્લેટ વાલા,নেগেটিভ প্লেট ওয়ালা
લોન પોલ,ঋণ মেরু
મુખ્ય માળ દીઠ,মূল ফ্লোর প্রতি
નકારાત્મક મુખ્ય બિંદુ,নেতিবাচক মূল পয়েন্ট
માઈનસ પ્રોટોન,বিয়োগ প্রোটন
નકારાત્મક દબાણ,নেতিবাচক প্রভাব বা চাপ
લોન,ঋণ
દેવું પ્રતિકાર,ঋণ প্রতিরোধের
(પ્રતિકારનો) ગરમીનો ગુણાંક,(প্রতিরোধের) তাপের সহগ
"ક્રેડિટ પ્રતિસાદ, ક્રેડિટ પ્રતિસાદ","ক্রেডিট প্রতিক্রিয়া, ক্রেডিট প্রতিক্রিয়া"
નકારાત્મક પરિણામો,নেতিবাচক পরিণতি
નકારાત્મક-સુધારક,নেতিবাচক-সংশোধক
નકારાત્મક રોટેશનલ સ્તર,নেতিবাচক ঘূর্ণন স্তর
ક્રેડિટ બાજુ,ক্রেডিট দিক
માઈનસ તાપમાન ગુણાંક,বিয়োগ তাপমাত্রা সহগ
ડેટ હીટિંગ,ঋণ গরম করা
નકારાત્મક ટેમસન અસર,নেতিবাচক তামসন প্রভাব
નકારાત્મક પરસ્પર વાહકતા ઓસિલેટર,নেতিবাচক পারস্পরিক পরিবাহিতা অসিলেটর
"લોન ટર્મિનલ, સિરા","লোন টার্মিনাল, সিরা"
નકારાત્મક ચાર્જ કણ,ঋণাত্মক চার্জ কণা
નિયોડીમિયમ ગ્લાસ લેસર,নিওডিয়ামিয়াম গ্লাস লেজার
નિયોન-હિલીયમ લેસર,নিওন-হিলিয়াম লেজার
nancert પુલ,ন্যান্সার্ট সেতু
nensert luminaire,নেন্সার্ট লুমিনেয়ার
ચોખ્ખો પ્રવાહ,নেট প্রবাহ
ચોખ્ખો નફો,মোট লাভ
ચોખ્ખી ટોચ,নেট শীর্ষ
ચોખ્ખો સમૂહ પ્રવાહ,নেট ভর প্রবাহ
"ચોખ્ખી ક્ષણ, શેષ ક્ષણ","নেট মুহূর্ত, অবশিষ্ট মুহূর্ত"
નેટ પાવર ફ્લો,নেট পাওয়ার প্রবাহ
નેટ આઉટપુટ,নেট আউটপুট
ઘોંઘાટીયા તાપમાન તફાવત,শোরগোল তাপমাত্রা পার্থক্য
જાળીદાર (સર્કિટ),জাল (বর্তনী)
મેશ-સર્કિટ અભેદ્યતા,জাল-সার্কিট ব্যাপ্তিযোগ্যতা
સર્કિટ મેશ એનાલોગ,সার্কিট জাল এনালগ
"મેશ વિશ્લેષક, સર્કિટ મેશ વિશ્લેષક","মেশ অ্যানালাইজার, সার্কিট মেশ অ্যানালাইজার"
સર્કિટ મેશ વિશ્લેષણ,সার্কিট জাল বিশ্লেষণ
સતત જાળીદાર,ধ্রুবক জাল
"જાળીદાર તત્વ, જાળીદાર તત્વ","জাল উপাদান, জাল উপাদান"
મેશ-સર્કિટ ફિલ્ટર,জাল-সার্কিট ফিল্টার
મેશ-સર્કિટ પ્રવાહ,জাল-সার্কিট প্রবাহ
મેશ-સર્કિટ ઇનપુટ અવબાધ,জাল-সার্কিট ইনপুট প্রতিবন্ধকতা
મેશ-સર્કિટ મુખ્ય રિલે,জাল-সার্কিট প্রধান রিলে
મેશ-સર્કિટ ફેઝ રિલે,জাল-সার্কিট ফেজ রিলে
સર્કિટ મેશ સંશ્લેષણ,সার্কিট জাল সংশ্লেষণ
મેશ-સર્કિટ ટ્રાન્સફર અભેદ્યતા,জাল-সার্কিট স্থানান্তর ব্যাপ্তিযোগ্যতা
નૈમન સૂત્ર,নাইমন সূত্র
નૈમન વિભવ,নাইমান বিভাব
ન્યુરિસ્ટર,নিউরিস্টার
મૂડી,মুডি
બિન-ઓગળનાર અણુ,অ দ্রবীভূত পরমাণু
નોસ્ટાલ્જિક,নস্টালজিক
તટસ્થ બીમ,নিরপেক্ষ মরীচি
તટસ્થ વર્તમાન ક્રિયાપ્રતિક્રિયા,নিরপেক্ষ বর্তমান মিথস্ক্রিয়া
ગર્ભિત ભૂલ,অন্তর্নিহিত ত্রুটি
તટસ્થ ફિલ્ટર,নিরপেক্ষ ফিল্টার
તટસ્થ ફાઇબર,নিরপেক্ষ ফাইবার
તટસ્થ જમીન જોડાણ,নিরপেক্ষ স্থল সংযোগ
"નોસ્ટાલ્જિક જોગ, ખિન્ન વાંસળી","নস্টালজিক জগ, বিষণ্ণ বাঁশি"
"બિન-કપાતપાત્ર મેસન, ચાર્જલેસ મેસન","নন-ডিডাক্টিবল মেসন, চার্জলেস মেসন"
નોસ્ટાલ્જિક ડિસ્ટર્બન્સ મોડ,নস্টালজিক ঝামেলা মোড
તટસ્થ કણ,নিরপেক্ষ কণা
નોસ્ટાલ્જિક રિલે,নস্টালজিক রিলে
તટસ્થ રીગ્રેશન પાથ,নিরপেক্ষ রিগ্রেশন পথ
તટસ્થ ગરમી,নিরপেক্ষ তাপ
નોસ્ટાલ્જિક તરંગ,নস্টালজিক তরঙ্গ
તટસ્થ થ્રોટલ સર્કિટ,নিরপেক্ষ থ্রটল সার্কিট
તટસ્થ જન્માક્ષર,নিরপেক্ষ রাশিফল
ઉદાસીનતા,উদাসীনতা
તટસ્થ ટ્રાન્સફોર્મર,নিরপেক্ষ ট্রান্সফরমার
ન્યુટ્રિનો,নিউট্রিনো
ન્યુટ્રોડિન,নিউট্রোডিন
nytrodyne સર્કિટ,নাইট্রোডাইন সার্কিট
ન્યુટ્રોડિન પદ્ધતિ,নিউট্রোডাইন পদ্ধতি
ન્યુટ્રોન,নিউট্রন
ન્યુટ્રોન શોષણ,নিউট্রন শোষণ
ન્યુટ્રોન સક્રિયકરણ વિશ્લેષણ,নিউট্রন অ্যাক্টিভেশন বিশ্লেষণ
"ન્યુટ્રોન એજ, ફર્મી એજ","নিউট্রন এজ, ফার্মি এজ"
ન્યુટ્રોન આલ્બેડો,নিউট্রন অ্যালবেডো
ન્યુટ્રોન એટેન્યુએશન,নিউট্রন ক্ষয়
ન્યુટ્રોન બંધનકર્તા ઊર્જા,নিউট্রন বাঁধাই শক্তি
ન્યુટ્રોન બોમ્બમારો,নিউট্রন বোমাবর্ষণ
ન્યુટ્રોન બૂસ્ટર,নিউট্রন বুস্টার
ન્યુટ્રોન બોટલ,নিউট্রন বোতল
ન્યુટ્રોન કેપ્ચર,নিউট্রন ক্যাপচার
ન્યુટ્રોન સાંકળ પ્રતિક્રિયા,নিউট্রন চেইন বিক্রিয়া
ન્યુટ્રોન ઇન્ટરસેપ્ટર,নিউট্রন ইন্টারসেপ্টর
ન્યુટ્રોન કેલ્ક્યુલેટર,নিউট্রন ক্যালকুলেটর
"ન્યુટ્રોન ક્ષેત્ર, ન્યુટ્રોન સંભાવના ક્ષેત્ર","নিউট্রন অঞ্চল, নিউট্রন সম্ভাবনা অঞ্চল"
ન્યુટ્રોન ઇતિહાસ,নিউট্রন ইতিহাস
ન્યુટ્રોન સડો,নিউট্রন ক্ষয়
ન્યુટ્રોન ડિગ્રેડેશન,নিউট্রন অবক্ষয়
ન્યુટ્રોન ઘનતા,নিউট্রন ঘনত্ব
ન્યુટ્રોન ડિટેક્ટર,নিউট্রন ডিটেক্টর
ન્યુટ્રોન વિવર્તન,নিউট্রন বিবর্তন
ન્યુટ્રોન ડિફ્રેક્ટોમીટર,নিউট্রন ডিফ্র্যাক্টোমিটার
ન્યુટ્રોન પ્રસરણ,নিউট্রন বিস্তার
ન્યુટ્રોન ડોઝ,নিউট্রন ডোজ
ન્યુટ્રોન અર્થતંત્ર,নিউট্রন অর্থনীতি
ન્યુટ્રોન અસર,নিউট্রন প্রভাব
ન્યુટ્રોન ઊર્જા વર્ગ,নিউট্রন শক্তি শ্রেণী
