Marathi,Gujarati
कीनोट पत्ता,મુખ્ય સરનામું
परत किक,પાછળ લાત
नातलग,સગપણ
किथ आणि नातलग,સંતાપ
कसे माहित आहे,જાણ
जाणकार,જાણકાર
श्रम,મજૂર
कामगार शुल्क,કામદાર -ખર્ચ
कामगार करार,કામદાર કરાર
कामगार न्यायालय,મજૂર અદાલત
कामगार वाद,કામદાર વિવાદ
कामगार शक्ती,મજૂરો
कामगार कायदे,કામદાર કાયદા
कामगार कक्ष,મજૂર ખંડ
कामगार संघटना,કામદાર સંઘ
कामगार कल्याण,મજૂર કલ્યાણ
जमीन ucition क्सीशन,જમીન દીવા
जमीन चिन्ह,જમીન -નિશાન
जमीन नोंदी,જમીન નિયુક્તિ
जमीन सुधारणे,જમીન સુધારા
जमीन महसूल,જમીન મહેસૂલ
जमीन सेटलमेंट,જમીન પતાવટ
जमीन कार्यकाळ,જમીન સત્તાપ્રકાર
जमीन वापर प्रमाणपत्र,જમીન ઉપયોગ પ્રમાણપત્ર
लॅप,રદિયો
मोठ्या प्रमाणात,મોટા પાયે
शेवटची तारीख,છેલ્લી તારીખ
चिरस्थायी,સ્થાયી
शेवटी,છેલ્લે
शेवटचे देय,છેલ્લી ચુકવણી
उशीरा,મોડું
उशीरा उपस्थिती विधान,મોડી હાજરીનું નિવેદન
उशीरा कर्तव्य,મોડી ફરજ
उशीरा देय,મોડી ચુકવણી
नवीनतम,અદ્યતન
प्रशंसनीय,પ્રશંસાપાત્ર
लॉन्च,લોંચ
कायदा,કાયદો
कायदा आणि सुव्यवस्था,કાયદો અને વ્યવસ્થા
कायदा ब्रेकर,કાયદા ભંગ કરનાર
कायदा न्यायालय (= कायद्याचे न्यायालय),લો કોર્ટ (= કાયદાની અદાલત)
खटला,દાવો
वकील,વકીલ
लेफ,છળ
लेआउट,બાંધકામ
नेता,નેતા
नेतृत्व गुणवत्ता,નેતૃત્વ ગુણવત્તા
पत्रक,પત્રિકા
गळती,ભટકવું
लीप वर्ष,વિદ્વત્તાપૂર્ણ
शिकणे,શિક્ષણ
लीज,પટા
भाड्याने घेतलेली निवासस्थान,લીઝ્ડ આવાસ
लीझहोल्ड,પટાથી
लीजहोल्डर,પટેદાર
भाडेपट्टी,લીઝેલું
सोडा,રજા
एन्कॅशमेंट सोडा,રજા રજા
पगार सोडा,રજા -પગાર
रिक्त जागा सोडा,રજા -ખાલી જગ્યા
वेतन न करता सोडा,પગાર વગર રજા
वेतनासह सोडा,પગાર -રજા
लेक्चर हॉल,સભા ગ્રુહ
लेजर,ખાતાવહી
खातेवही शिल्लक,ખાતાવહી સિલક
वारसा,વારસો
कायदेशीर,કાયદેસર
कायदेशीरपणा,કાયદેસરતા
कायदेशीरपणा,કાયદેસર ઠરાવવું તે
कायदेशीररित्या,કાયદેસર
कायदेशीर सराव,કાનૂની પ્રથા
लेगेटे,વારસા
सुवाच्य,સુવાચ્ય
कायदेविषयक,કાયદાકીય
विधान व्यवसाय,વૈધાનિક વ્યવસાય
विधिमंडळ,ધારાસભ્ય
कायदेशीरपणा,કાયદેસરપણું
कायदेशीर,કાયદેસર
विश्रांती,નફરત
सुस्तपणा,ઉદારતા
भाडेकरू,પેશી
पत्र,અક્ષર
पत्र पॅड,લેટર -પાન
लेव्ही,વસૂલાત
उत्तरदायित्व,જવાબદારી
जबाबदार,જવાબદાર
संपर्क,Lણ
लायब्ररी,પુસ્તકાલય
परवाना,પરવાનો
परवानाधारक,લાઈસન્સ ધરાવનાર
परवाना,પરાક્રમિત
परवानाधारक,પરવાનાદાર
कर्ज,ધારણાધિકાર
जीवन प्रमाणपत्र,આયુષ્ય
मर्यादा,હદ
मर्यादा,સીમા
मर्यादित,મર્યાદિત
मर्यादित चिंता,મર્યાદિત ચિંતા
मर्यादित दायित्व,માર્યાદિત જવાબદારી
मर्यादित निविदा,મર્યાદિત નિવિદા
दुवा,સંબંધ
दुवा साधला,જોડેલું
दुवा साधलेली फाईल,કડીવાળી ફાઈલ
लिंक भाषा,કડી ભાષા
निर्धारित नुकसान,ફડચાથી ભરાયેલા નુકસાન
लिक्विडेशन,પતાવટ
लिक्विडेटर,પ્રવાહી
यादी,યાદી
व्यवसायाची यादी,વ્યવસાયની યાદી
साक्षर,સાહિત્ય
खटला,મુકદ્દમા
खटला,દાવો
लिव्हरी भत्ता,ઉધાર ભથ્થું
पशुधन,પશુધન
राहणीमान,જીવનનિર્વાહ
लिव्हिंग वेतन,નિર્ભર વેતન
लोड करीत आहे,ભારણ
कर्ज,ઉધાર
कर्जदार,લોન આપનાર
कर्ज विभाग,ઉધાર વિભાગ
लॉबी,લોબી
लॉबींग,લોહ
कालावधीत लॉक,ગાળામાં તકો
लॉक आउट,તત્કાળવું
लोकस स्टॅंडी,સ્થૂળતા
लॉजिंग,નિવાસ
लॉग बुक,લોગ -બુક
तर्कशास्त्र,તર્કશાસ્ત્ર
लोगो,લોગો
लांब अंतर कॉल,લાંબા અંતર ક call લ
लांब हात,હાથે
लॉट,કારણ
लोअर,નીચેનું
सर्वात कमी दर,નીચો દર
कमी दर्जा,નીચી કોટિનું
निष्ठावान,વફાદાર
एकरकमी बेरीज,એકસતી રકમ
लंप्सम अनुदान,ગઠ્ઠો -અનુદાન
यंत्रसामग्री,તંત્ર
सरकारची यंत्रणा,સરકારનું યંત્ર
मासिक,સામયિક
पत्रव्यवहाराची यादी,ટપાલ યાદી
देखभाल,જાળવી
देखभाल,જાળવણી
प्रमुख,મુખ્ય
बहुसंख्य,બહુમતી
प्रमुख कामे,મોટા બાંધકામ
मेकअप,શનગાર
विकृती,વિમાયકરણ
दुर्दैवी,વિમાન
मालाफाइड,બદમાશી
द्वेष,દ્વેષ
गैरवर्तन,ગેરરીતિ
गैरवर्तन,દુર્વ્યવહાર
व्यवस्थापन,સંચાલન
व्यवस्थापक,વ્યવસ્થાપક
आदेश,આદેશ
अनिवार्य,ફરજિયાત
मंडळे,આદેશ
मॅनहर्स,ઘેરો
जाहीरनामा,ચિત્તભ્રમણા
हाताळणी,હેલાકી
युक्ती,દાવપેચ
मनुष्यबळ,માનવશક્તિ
मॅन-टू-मॅन रँकिंग,માનવમાર્ગની રેન્કિંગ
मॅन्युअल,માર્ગદર્શિકા
मानवी श्रम,શ્રમ મજૂર
उत्पादन,ઉત્પાદન
निर्माता,ઉત્પાદક
हस्तलिखित,હસ્તપ્રત
नकाशा,નકશો
मार्जिन,અંતર
सीमान्त,સીમાંત
वैवाहिक स्थिती,વૈવાહિક સ્થિતિ
विपणन,બજાર
विपणन अर्थव्यवस्था,ખરીદ -અર્થતંત્ર
चिन्हांकित करा,ચિહ્ન
गुणपत्रिका,માર્કશીટ
गुण प्राप्त,ગુણધર્મ
वस्तुमान,સમૂહ
मास कम्युनिकेशन,સામૂહિક સંચાર
मोठ्या प्रमाणात वापर,સામૂહિક વપરાશ
मास लसीकरण,મોટા પ્રમાણમાં પ્રતિરક્ષા
जनसंपर्क,સમૂહ માધ્યમો
मोठ्या प्रमाणात उत्पादन,સામૂહિક ઉત્પાદન
मास्टर फाईल,મુખ્ય ફાઈલ
समारंभ मास्टर,સમારોહમાં માસ્ટર
मास्टर प्लॅन,માસ્ટર પ્લાન
जुळणारे अनुदान,મેળ ખાતી અનુદાન
साहित्य,સામગ્રી
प्रसूती,પ્રસૂતિ
प्रसूती रजा,પ્રસુતિ સમયે લેવાતી રજા
मॅट्रिक,મેતર
मॅट्रिमोनियल,ભાષાનું
प्रौढ,પરિપક્વ
परिपक्वता तारीख,પાકતી તારીખ
जास्तीत जास्त,મહત્તમ
म्हणजे,સાધન
उपाय,માપ
मोजमाप,માપ
उपाय,પગલાં
मेकॅनिक,મિકેનિક
यांत्रिक,યાંત્રિક
यंत्रणा,યંત્ર
मीडिया,માધ્યમ
मध्यस्थी,મધ્યસ્થી થવું
वैद्यकीय,તબીબી
वैद्यकीय लाभ,તબીબી લાભ
वैद्यकीय तपासणी,તબીબી પરીક્ષા
मेडिको-लेगल,Leષધ-કાનૂની
मध्यम,માધ્યમ
कॅमेर्‍यामध्ये बैठक,ક camera મેરા -સભા
सदस्य,સભ્ય
मेमो,યાદી
स्मारक,સ્મારક
मानसिक क्षमता,માનસિક ક્ષમતા
मेनू,વીનાશ
विलीनीकरण,સુધારણા
गुणवत्ता,ગુણવત્તા
गुणवत्ता यादी,પાત્રતા
गुणवंत,પ્રશંસાપત્ર
गुण,યોગ્ય
गुणवत्ता शिष्यवृत्ती,ગુણવત્તા શિષ્યવૃત્તિ
संदेश,સંદેશ
पद्धत,પદ્ધતિ
कार्यपद्धती,પદ્ધતિ
महानगरीय क्षेत्र,મહાનગર વિસ્તાર
मध्यम उत्पन्न गट,મધ્યમ આવક જૂથ
मिडलमन,વચલી વ્યક્તિ
मिडवाइफरी,માવીવિફરી
स्थलांतरित,સ્થળાંતર કરનાર
मायलेज,માઈલય
अतिरेकी,આતંકવાદ
मिलेनियम,સહસ્ત્રાબ્દી
सूक्ष्म,લઘુ
किमान,ન્યૂનતમ
खाण,ખાણકામ
मंत्रीपदाचे,મંત્રી
मंत्रालय,મંત્રાલય
किरकोळ,ગૌણ
अल्पसंख्याक,લઘુમતી
किरकोळ कामे,નાના કામો
मिनिटे,પ્રકાર
गैरव्यवहार,અસંદિગિત
गैरवर्तन,ગેરવર્તન
न्यायाचा गर्भपात,ન્યાયની કસુવાવડ
संकीर्ण,પરચુરણ
गैरवर्तन,દુ misખ
चुकीचे वर्गीकरण,ખોટી વર્ગીકરણ
गैरवर्तन,ગેરવર્તન
दिशाभूल,ગેરમાર્ગે દોરવું
गैरप्रकार,ગેરવહીવટ
चुकीचे भाष्य,ખોટી રજૂઆત
तथ्ये चुकीची,તથ્યોની ગેરસમજ
गैरसमज,ગેરસમજ
गैरवापर,દુરુપયોગ
मिश्रित अर्थव्यवस्था,મિશ્ર અર્થતંત્ર
जमाव,ટોળું
मोबाईल,ફરડ
गतिशीलता,ગતિશીલતા
मोड,પદ્ધતિ
मॉडेल,નમૂનો
नियंत्रक,મધ્યસ્થી
बदल,ફેરફાર
मोडस ऑपरेंडी,મોડસ ઓપરેન્ડી
आर्थिक अनुदान,નાણાકીય અનુદાન
पैसा,ચલણ
मॉनिटर,મોનીટર
एकपात्री,એકપૂફી
मोनोग्राम,પ્રણય
एकाधिकार,ઈજારો
नीरस,એકવિધતા
मासिक टूर डायरी,માસિક પ્રવાસ ડાયરી
महिना ते महिना,મહિનો
नैतिक,નૈતિક
मनोबल,મનોબળ
नैतिक Trpitute,નૈતિકતાના અધકચકા
स्थगिती,મોકૂફી
मृत्यू दर,મૃત્યુદર
गहाण,ગીરો
सर्वात गोपनीय,સૌથી ગુપ્ત
मातृभाषा,માતૃભાષા
गती,દરખાસ્ત
गती अभ्यास,ગતિ અભ્યાસ
प्रेरणा,હેતુ
हेतू,પ્રયત્નો
बोधवाक्य,સૂત્ર
मुखपत्र,મુખપત્ર
जंगम,જંગમ
हलवा,ખસેડવું
हालचाल,ગતિવિધિ
बहुविध,બહુવિધ
बहुउद्देशीय,વિવિધલક્ષી
नगरपालिका कर,નગરપાલિકા કર
संग्रहालय,સંગ્રહાલય
मस्टर रोल,એકઠા
उत्परिवर्तन,પરિવર્તન
मुताटिस मुतांडिस,પરિવર્તુઓ
परस्पर समज,આપસી સમજૂતી
नाव कार्ड,નામ -કાર્ડ
मादक,માદક
कथात्मक मूल्यांकन,વર્ણન -મૂલ્યાંકન
निवेदक,વર્ણનકર્તા
राष्ट्र,રાષ્ટ્ર
राष्ट्रीय,રાષ્ટ્રીય
राष्ट्रवाद,રાષ્ટ્રવાદ
राष्ट्रीयत्व,રાષ્ટ્રીયતા
राष्ट्रीयकरण,રાષ્ટ્રીયકરણ
राष्ट्रीय भाषा,રાષ્ટ્રીય ભાષા
राष्ट्रीय बचत प्रमाणपत्र,રાષ્ટ્રીય બચત પ્રમાણપત્ર
मुळ,મૂળ
नैसर्गिक,સ્વાભાવિક
नॅचरलायझेशन,સ્વચ્છીકરણ
नौदल शक्ती,નૌકાદળ
नेव्हिगेबल,નૌસેના
नेव्हिगेशन,સંશોધક
नायेस,નાયસ
आवश्यक क्रिया,આવશ્યક પગલાં
आवश्यक,જરૂરી
नकारात्मक,નકારાત્મક
दुर्लक्ष,ઉપેક્ષા કરવી
निष्काळजीपणा,બેદરકારી
उपेक्षणीय,નગણ્ય
वाटाघाटी,મંત્રણા -પણું
वाटाघाटी करण्यायोग्य साधन,વટાઉ ખત
वाटाघाटी,વાટાઘાટ
वाटाघाटी करणारा,વાટાઘાટકાર
नेपोटिझम,ભત્રીજા
नेट,જાળ
निव्वळ गुंतवणूक,ચોખ્ખું રોકાણ
तटस्थ,તુરંત
बातम्या,સમાચાર
वृत्तपत्र,સમાચારપત્ર
वृत्तपत्र,અખબાર
बातमीवाचक,અખબાર વાચક
निकटवर्तीयांना,નજીક ના સગા
रात्रीचे कर्तव्य,રાત્રિ ફરજ
शून्य अहवाल,શૂન્ય અહેવાલ
प्रवेश नाही,પ્રવેશ કોઈ
मागणी प्रमाणपत्र नाही (= थकबाकी प्रमाणपत्र नाही),માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર)
नामांकन,નામકરણ
नाममात्र किंमत,નામના ખર્ચ
नाममात्र मूल्य (= चेहरा मूल्य),નજીવા મૂલ્ય (= ચહેરો મૂલ્ય)
नामांकन,નિયુક્ત કરવું
नामनिर्देशन,નામનિર્દિષ્ટ
नॉमिनी,નામનિર્દિષ્ટ
नॉन-एज,વતની
गैर-विरोधाभासी,અનુચિત
अनावश्यक,અનિવાર્ય નથી
नॉन-गॅझेटेड,બિન-રાજપત્રિત
व्याज नसलेले बेअरिंग,બિન-વ્યાજ
न्यायालयीन,બિન-અદાલતી
गैर-मंत्री,બિન-મંત્રાલયને લગતું
वाटाघाटी न करता,બિન-વટાવી ન શકાય એવું
गैर-अधिकृत,બિન-સરકારી
पेमेंट,ચુકવણી બિન-ચુકવણી
पेमेंट नसलेले प्रमाणपत्र,ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર
नॉन-प्रॅक्टिसिंग भत्ता,તકરાર કરનાર ભથ્થું
नॉन-रिकरिंग खर्च,બિન-પુનરાવર્તિત ખર્ચ
परत न करण्यायोग्य,બિન-રિફંડપાત્ર
नॉन-स्टॅट्यूटरी,બિન-વૈધાનિક
करपात्र उत्पन्न,કરવેરાની આવક
गैर-तांत्रिक पोस्ट,તકનીકી જગ્યા
अपारंपरिक,બિન-પરાગારૂપ
गैर-शाब्दिक संप्रेषण,અમૌખિક વાર્તાલાપ
हरकत प्रमाणपत्र नाही,વાંધા પ્રમાણપત્ર
"नफा नाही, तोटा नाही","કોઈ નફો, કોઈ ખોટ નથી"
नियम,ધોરણ
सामान्य,સામાન્ય
धुम्रपान निषिद्ध,ધુમ્રપાન નિષેધ
उल्लेखनीय,નોંધનીય
लागू नाही (एन.ए.),લાગુ નથી (એન.એ.)
उपलब्ध नाही (एन.ए.),ઉપલબ્ધ નથી (એન.એ.)
टीप,નૉૅધ
सूचना,જાણ
लक्षात घेण्यासारखे,ધ્યાનપાત્ર
सूचना,સૂચના
अधिसूचित क्षेत्र,નિર્દિષ્ટ ક્ષેત્ર
नोटिंग आणि मसुदा,નોંધ અને મુસદ્દા
कल्पित वेतन,કાલ્પનિક પગાર
बोलण्यायोग्य नाही,વાટાઘાટો નથી
बोलण्यायोग्य साधन नाही,વાટાઘાટો કરી શકાય તેવા સાધન નથી
न्यूक्लियस,બીજક
निरर्थक,નિરર્થક
शून्य आणि शून्य,રદબાતલ
क्रमांक,નંબર
क्रमांकन,ક્રમાંક
अंक,સંખ્યા
शपथ,શપથ
निष्ठा शपथ,નિષ્ઠા
कार्यालयाची शपथ,પદના શપથ
आज्ञाधारक,આજ્edાપાલન
शब्द,નિખાલસ
ऑब्जेक्ट,ઉદ્દેશ
आक्षेप,વાંધો
उद्दीष्ट,ઉદ્દેશ
वस्तू आणि कारणे,પદાર્થો અને કારણો
अनिवार्य,ફરજિયાત
अश्लील,અશ્લીલ
अश्लील हावभाव,અશ્રદ્ધાળુ હાવભાવ
निरीक्षक,નિરીક્ષક
अप्रचलित,અપ્રચલિત
अडथळा,અવરોધ
स्पष्ट,સ્પષ્ટ
अधूनमधून,પ્રાસંગિક
भोगवटा,ભોગવટો
व्यापक,કબજેદાર
व्यवसाय,વ્યવસાય
व्यापू,વસવાટ કરવો
ऑक्ट्रोई कर्तव्य,ઓક્ટ્રોની ફરજ
सुट्टीचा दिवस,બંધ દિવસે
कामावर नसणे,ફરજિયાત
आक्षेपार्ह,વાંધાજનક
ऑफर,અર્પણ કરવું
भेटीची ऑफर,નિમણૂકની ઓફર
कार्यालय,કચેરી
नफा कार्यालय,નફા
अधिकृत,અધિકારી
अधिकृतम,સરકારી પદ
अधिकृत कर्तव्य,સત્તાવાર ફરજ
अधिकृत,સરકારી
अधिकृत भाषा,સત્તાવાર ભાષા
अधिकृतपणे,સત્તાવાર રીતે
अधिकृत अहवाल,સરકારી અહેવાલ
अधिकृत आवृत्ती,સત્તાવાર પરિશ્રમ
अधिकृत,કાર્યકારી
रेकॉर्ड बंद,રેકોર્ડ બંધ
ठीक आहे (ओ.के.),ઠીક છે (ઓ.કે.)
लोकपाल,લોકપ્રિય
खाते अनुदान वर,હિસાબ અનુદાન
मागणीवर,માંગને લઈને
कर्तव्य,ફરજ પર
एक बाजू,એક તરફ
लाइन वर,રેખા પર
विशिष्ट कर्तव्य,વિશેષજ્ dutyનિર્દિર
नोकरीच्या प्रशिक्षणात,નોકરીની તાલીમ પર
ओनस,જવાબદારી
मुक्त दिवस,ચાલુ દિવસ
ओपन सिस्टम,ખુલ્લી પદ્ધતિ
उघडत आहे,ઉદઘાટન
प्रारंभिक शिल्लक,પ્રારંભિક સિલક
उघडण्याची वेळ,ખુલવાનો સમય
मुक्त शिक्षण,ખુલ્લું શિક્ષણ
खुले पत्र,ખુલ્લો પત્ર
मुक्त विद्यापीठ,ખુલ્લી યુનિવર્સિટી
ऑपरेटिंग किंमत,કાર્યરત ખર્ચ
ऑपरेटिंग स्टाफ,કામકાજક કર્મચારી
ऑपरेशन,સંચાલન
ऑपरेटिव्ह,ક્રિયાશીલ
मत,મંતવ્ય
विरोधी,વિરોધ
पर्याय,વિકલ્પ
तोंडी,મૌખિક
ऑर्डर,હુકમ
ऑर्डर तपासणी,ઓર્ડર ચેક
आरक्षणाचा आदेश,અનામત હુકમ
अध्यादेश,વટહુકમ
संस्था,સંગઠન
संघटनेचा आलेख,સંગઠન -ચાર્ટ
आयोजक,સંગઠક
देणारं,લક્ષી
मूळ,મૂળ
मूळ विभाग,મૂળ વિભાગ
मूळ विक्री डीड,મૂળ વેચાણ ખત
ओस्टेंसिबल मालक,દેખીતી માલિક
उद्रेक,મહામારીનું એકદમથી ફાટી નીકળવું
पोशाख भत्ता,સરંજામ ભથ્થું
आउटगोइंग मेंबर,વિદાય લેતા સભ્ય
आउटगोइंग फाईल,વિદાય કરતી ફાઈલ
खर्च,ખર્ચ
आउटलेट,બહારનો ભાગ
बाह्यरेखा,રૂપરેખા
आउटलुक,શણગારવું
कोर्टाबाहेर,કોર્ટની બહાર
कालबाह्य,જુનું પુરાણું
नियमबाह्य,હુકમ બહાર
मुद्रण बाहेर,છાપ ની બહાર
वळण बाहेर,બદનામી
टर्न वाटपाच्या बाहेर,વળાંક ફાળવણી
चौकी,ચોકી
आउटपुट,ઉત્પાદન
पूर्णपणे खरेदी,સીધી ખરીદી
आउटसोर्स,આઉટસોર્સ
थकबाकी,ઉત્કૃષ્ટ
वय जास्त,વર્ષ કરતાં વધુ
एकंदरीत,સમગ્ર
एकूणच तूट,સમગ્ર ખોટ
ओव्हर बिलिंग,વધારે પડતું કમાણી
ओव्हरचार्ज,વધારે પડતી વસિયતનામું
थकीत,મુદતી
अत्यल्प मूल्य,વધારે પડતો અંદાજ
ओव्हरहेड चार्ज,વધુ પડતો ખર્ચ
आच्छादित,અતિશય
अधिलिखित प्राधान्य,અતિ -અગ્રતા અગ્રતા
अति-नियम,અસ્વીકાર કરવો
देखरेख,દેખરેખ
ओव्हरटाइम वेतन,અતિ સમય પગાર
ओव्हरल्यूएशन,અતિ -મૂલ્યાંકન
मालकी,માલિકી
पॅकेज,પ packageકિંગ
पॅकेज डील,પેકેજ સોદો
पॅकिंग आणि चिन्हांकित करणे,પેકિંગ અને ચિહ્નિત
पॅकिंग यादी,પેકિંગ યાદી
करार,સંધિ
देय,પગાર
देय भांडवल,ભરપાઈ થયેલી મૂડી
पत्रक,પત્રિકા
पॅनेल,પેનલ
कागद,કાગળ
पॅरा,પેરી
मुख्यमंत्र,પેરામાઉન્ટ
पालक,પિતૃ
पालक,પેરેંટ
मूळ कार्यालय,પિતૃ કચેરી
उत्कृष्टतेच्या पलीकडे,શ્રેષ્ઠતા
पॅरी पासू,પાસુ
समानता,સમાનતા
संसद,લોકસભા
भाग,ભાગ
भाग फाइल,ખંડ ફાઇલ
आंशिक,આંશિક
सहभागी व्हा,સહભાગી
विशेष,ચોક્કસ
तपशील,વિગત
विभाजन,વિભાજન
भागीदार,ભાગીદાર
भागीदारी डीड,ભાગીદારી -ખત
भाग देय,આંશિક ચુકવણી
अर्ध - वेळ,ભાગ સમય
पार्टी,પક્ષ
भाषेचा मुल्य,સમાન મૂલ્ય
पास,પસાર
रस्ता,માર્ગ
संकेतशब्द,પાસશ
पेटंट,પેટન્ટ
संरक्षक,આશ્રયદાતા
वेतन,ચૂકવું
वेतनपत्र,બિલ ચુકવો
वेतन प्रमाणपत्र,પગાર પ્રમાણપત્ર
वेतन दिवस,પગાર -દિવસ
देयक,ચૂકવનાર
देयक,ચુકવણીકાર
देय,ચુકવણી
पैसे द्या,ચૂકતે કરવું
वेतन ऑर्डर,પગાર -હુકમ
वेतन रोल,પગારપત્રક
वेतन स्केल,પગાર -ધોરણ
विचित्र,નાણાકીય
दंड,શિક્ષાપાત્ર
दंडविधान,દંડ
दंडात्मक व्याज,શિક્ષાત્મક વ્યાજ
दंड द्या,શિક્ષા કરવી
दंड,દંડ
प्रलंबित,બાકી
पेन डाउन स्ट्राइक,કલમ ડાઉન હડતાલ
पेन्शन,પેન્શન
पेन्शन करण्यायोग्य,પેન્શનપાત્ર
पेन्शनर,પેન્શનર
पेन्शन योजना,પેન્શન યોજના
वार्षिक,વાર્ષિક
प्रति वाहक,વ્યક્તિ મુજબ
दरडोई (= प्रत्येक डोके),માથાદીઠ (= માથા દીઠ)
टक्केवारी,ટકા
बारमाही,બારમાસી
प्राधान्य खरेदी,અગ્રાધિકાર ખરીદી
सादर करा,કામગીરી
कामगिरी,કામગીરી
कालावधी,સમયગાળો
नियतकालिक,સામયિક
पुनरावलोकन अंतर्गत कालावधी,સમીક્ષા હેઠળનો સમયગાળો
खोटे बोलणे,જુબાની
भत्ता देणाऱ्या,ખસી
कायम,કાયમી
प्रति मेन्सेम,દરને દીઠ
परवानगीयोग्य,સ્વીકાર્ય
परवानगी,પરવાનગી
परवानगी,પરમિટ
परवानगी,મંજૂરી આપવી
चिरस्थायी,શાશ્વત
चिरस्थायी,શાશ્વતતા
परवानग्या (= पर्क्स),પર્કીઝિટ્સ (= પર્ક્સ)
वैयक्तिक,અંગત
वैयक्तिक मालमत्ता,વ્યક્તિગત સંપત્તિ
वैयक्तिक बंध,અંગત ખત
व्यक्तिमत्व,વ્યક્તિત્વ
व्यक्तिमत्त्व नॉन ग्रेटा,છૂપી વ્યક્તિ
कर्मचारी,કર્મચારી
कर्मचारी धोरण,કર્મચારી નીતિ
दृष्टीकोन,પરિપ્રેક્ષ્ય
मनापासून,સમજાવટ
समर्पक,પ્રસંગોચિત
पेरूसल,વાંધો ઉઠાવવો
याचिका,દાદ
याचिकाकर्ता,અરજદાર
टप्पा,તબક્કો
फोटो,ફોટોગ્રાફ
फोटोस्टॅट,ફોટોસ્ટેટ
शारीरिक तपासणी,પ્રત્યક્ષ તપાસ
शारीरिक दोष,ભૌતિક ખામી
शारीरिक शिक्षण,ભૌતિક શિક્ષણ
शारीरिकदृष्ट्या अपंग,શારીરિક રીતે વિકલાંગ
शारीरिक सत्यापन,ભૌતિક ખરાઈ
पीसमेल,ટુકડો
तुकडा दर,Pieceઘડ દર
तीर्थयात्रा,યાત્રાળુ
पायलट प्रोग्राम,પ્રાયોગિક કાર્યક્રમ
पिन,પિન
प्लेसमेंट सेवा,પ્લેસમેન્ટ સેવા
जन्मस्थान,જન્મ સ્થળ
कामाचे ठिकाण,કામનું સ્થાન
फिर्यादी,વાદી
योजना,યોજના
नियोजन,આયોજન
वनस्पती,છોડ
प्लेअर,ખેલાડી
विनंती,અરજી
विनवणीकर्ता,વકીલ
Combiscite,વિનોદ
तारण,આશય
पूर्ण सत्र,પૂર્ણ સત્ર
प्लेनिपोटेन्टरी,સુસ્પષ્ટ
प्लिंथ क्षेत्र,કથિત વિસ્તાર
धोरण,નીતિ
राजकीय क्रियाकलाप,રાજકીય પ્રવૃત્તિ
मतदान,મતદાન
प्रदूषण,પ્રદૂષણ
राजकीय,રાજકીય
तलाव,આયોજન
पोर्टफोलिओ,પારફોલિ
स्थिती,પદ
सकारात्मक,હકારાત્મક
पोस्ट,પદ
पोस्ट दिनांकित,મુદ્યા પછીનું
फॅक्टो नंतर मंजुरी,હકીકત પછીની મંજૂરી
पदव्युत्तर,અનુગ્રાહી
मरणोत्तर,મરણોત્તર
पोस्टिंग,પોસ્ટિંગ
मॉर्टम नंतरची परीक्षा,પોસ્ટ મોર્ટમ પરીક્ષા
पुढे ढकलणे,મોકૂફ રાખવું
पोस्टस्क्रिप्ट (पी.एस.),પોસ્ટસ્ક્રિપ્ટ (પી.એસ.)
शक्ती,શક્તિ
पॉवर ऑफ अटर्नी,મુખત્યારનામું
व्यावहारिक,વ્યવહારુ
सराव,વ્યવહાર
प्री-ऑडिट,પૂર્વ -સદ
खबरदारी,સાવચેતી
उदाहरण,પૂર્વવર્તી
PRECSIS,સંકલ્પ
तंतोतंत,વિશિષ્ટ
अटकाव करणे,અટકાવવું
पूर्वसूचना,પૂર્વધારણા
पूर्ववर्ती,પુરોગામી
प्रबळ,મુખ્ય
प्रस्तावना,પૂર્વનિર્દી
प्राधान्य,પ્રાધાન્ય આપવું
गाठ,પૂર્વગ્રહ
प्राथमिक,પ્રારંભિક
अकाली,અકાળ
आवारात,હદ
प्रीमियम,પ્રીમિયમ
प्रीपेड,અનુપૃષ્ટ
प्रीपेड कार्ड,પૂર્વસંધલ કાર્ડ
पूर्व नियोजित,પૂર્વ-આયોજિત
प्रीपोन,Prepતરવું
प्री-रीसिप्ट बिल,પુનરાવર્તિત બિલ
प्रीरोजेटिव्ह,પરમાધિકાર
लिहून द्या,વર્ણવવું
लिहून दिले,નિયત
विहित फॉर्म,નિયત સ્વરૂપ
सादरीकरण,રજૂઆત
अध्यक्ष,અધ્યક્ષરણ કરવું
अध्यक्ष,રાષ્ટ્રપતિ
दाबा,પ્રેસ
कॉपी दाबा,અખબારી પ્રત
गॅलरी दाबा,પત્રકાર ગેલેરી
गृहीत धरले,માનવામાં આવેલું
संभाव्य वेतन,સંભાવી પગાર
गृहीत धरले,ધારણા હોય તેવું
सबब,બહાનું
प्रचलित,પ્રવર્તવું
प्रतिबंध करा,અટકાવવું
प्रतिबंध,નિવારણ
प्रतिबंधात्मक,નિવારક
किंमत चढउतार (= किंमत हालचाली),ભાવ વધઘટ (= ભાવની ગતિવિધિઓ)
किंमत,કિંમત નિર્ધારણ
प्राइम फीसी,પ્રથમ
प्रामुख्याने,મુખ્યત્વે
प्राथमिक,પ્રાથમિક
प्राथमिक पावती,મૂળ પાવતી
प्राचार्य,આચાર્યશ્રી
