English,Punjabi
LEISA - (Low Energy Input Sustainable Agriculture),ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ)
Lenticel,ਲੈਂਟਿਕਲ
Lento capillary point,ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ
Leptonema,Letoxtonema
Leptospirosis,Lextospirosis
Lero-morphic,ਲੀਰੋ-ਮੌਰਫਿਕ
Lesion,ਜਖਮ
Lethal mutation,ਜਾਨਲੇਵਾ
Leucoplast,ਲੁੱਕੋਪਲਾਸਟ
Level terrace,ਪੱਧਰ ਦੇ ਛੱਤ
Leveler (leveller),ਲੇਵਲਰ (ਲੇਵੀਲਰ)
Levelling (of land),ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ)
Ley farming,ਲੇਅ ਖੇਤੀ
Liebig's law of minimum,ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ
Ligation,ਭੰਡਾਰਨ
Light compensation point,ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ
Light saturation intensity,ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ
Light transmission ratio,ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ
Light trap,ਹਲਕਾ ਜਾਲ
Liming,ਸੀਮਿਤ
Limitation,ਸੀਮਾ
Limiting factor,ਸੀਮਤ ਕਾਰਕ
Limonite,ਲਿਮੋਨਾਈਟ
Line,ਲਾਈਨ
Linear response,ਲੀਨੀਅਰ ਜਵਾਬ
Linkage,ਲਿੰਕਜ
Linkage group,ਲਿੰਕੇਜ ਸਮੂਹ
Linker,ਲਿੰਕ
Lint index,ਲਿੰਟ ਇੰਡੈਕਸ
Linters,ਲਾਈਨਟਰਸ
Lipid,ਲਿਪਿਡ
Lipolysis,ਲਿਪੋਲੀਸਿਸ
Liquidation,ਤਰਲ
Lister,ਲਿਸਟਰ
Lister,ਲਿਸਟਰ
Listing,ਸੂਚੀ
Lithosphere,Lithospere
Litter,ਕੂੜਾ
Live mulches,ਲਾਈਵ ਮਲਚ
Liverwort,ਜਿਗਰਵੋਰਟ
Livestock,ਪਸ਼ੂ
Local control,ਸਥਾਨਕ ਨਿਯੰਤਰਣ
Locus,ਟਿਕਾਣੇ
Locust,ਟਿੱਡੀ
Lodging (crop lodging),ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼)
Lodicule,ਲੋਡਿਕੂਲ
Loess,ਲਾਹਨਤ
Logarthimic transformation,ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ
Long - day plant,ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ
Long wave radiation,ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ
Loop,ਲੂਪ
Lopping,Lopping
Lumber,ਲੰਬਰ
Lux,ਲੱਕਸ
Luxury consumption (nutrient),ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ)
Luxury genes,ਲਗਜ਼ਰੀ ਜੀਨ
Lycopene,ਲਾਇਕੋਪਿਨ
Lymph,ਲਿੰਫ
Lysimeter,ਲਸੀਮੀਟਰ
Lysis of cell,ਸੈੱਲ ਦਾ lysis
Lysogeny,ਲਿੰਗੀ
Lysosome,ਲਾਇਸੋਸੋਮ
Lysozyme,ਪਤਸਿਮੇਮ
Lac tree,Lac ਰੁੱਖ
Lac,Lac
"Lady's finger, okra","Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ"
Land caltrops,ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ
Lantana,ਲੌਨਟਾਨਾ
Lathyrus,ਲਾਥੀਰਸ
Leek,ਲੀਕ
Lemon grass,ਨਿੰਬੂ ਘਾਹ
Lemon,ਨਿੰਬੂ
Lentil,ਦਾਲ
Lequorice,ਲੇਕਿ ur ਨਸ
Lettuce,ਸਲਾਦ
Lily,ਲਿਲੀ
Lime,ਚੂਨਾ
Linseed,ਅਲਸੀ
Litchi,ਲੀਚੀ
Little millet,ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ
Long melon,ਲੌਂਗ ਤਰਬੂਜ
Long pepper,ਲੰਬੀ ਮਿਰਚ
Loquat,ਭੌਤਿਕ
Lotus,ਕਮਲ
Lurcerne,Lurcesne
Lac insect,Lac ਕੀੜੇ
Lady bird beetle,ਲੇਡੀ ਬਰਡ ਬੀਟਲ
Leaf miner,ਪੱਤਾ ਮਾਈਨਰ
Leaf roller,ਪੱਤਾ ਰੋਲਰ
Leaf webber,ਪੱਤਾ ਵੈਬਬਰ
Locust,ਟਿੱਡੀ
Macro evolution,ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ
Macroclimate,ਮੈਕ੍ਰੋਲਮੇਟ
Macromolecule,ਮੈਕਰੋਮੋਲਕੋਲ
Macromutation,ਮੈਕਰੋਟੇਸ਼ਨ
Macronutrient,ਮੈਕਸੋਰਨਯੂਟੀਂਟ
Macropores,ਮੈਕਰੌਪੋਰਸ
Maggot,ਮੈਗਗੋਟ
Magma,ਮੈਗਮਾ
Magnesia,ਮੈਗਨੇਸ਼ੀਆ
Magnesium,ਮੈਗਨੀਸ਼ੀਅਮ
Magnetic stirrer,ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ
Magnitude,ਵਿਸ਼ਾਲਤਾ
Mahua cake,ਮੂਹਾ ਕੇਕ
Maintainer line,ਰੱਖਿਅਕ ਲਾਈਨ
Maintenance,ਰੱਖ ਰਖਾਵ
Maize sheller,ਮੱਕੀ ਸ਼ਰਨ
Male sterile,ਮਰਦ ਨਿਰਜੀਵ
Malformation,ਖਰਾਬ
Malignancy,ਖਰਾਬ
Malnutrition,ਕੁਪੋਸ਼ਣ
Malpractice,ਗਲਤ
Malting,ਖਰਾਬ
Manger,ਖੁਰਲੀ
Mangroves,ਮੈਂਗ੍ਰੋਵ
Manometer,ਮੈਨੋਮੀਟਰ
Manometer,ਮੈਨੋਮੀਟਰ
Mantissa (of logarithm),Mantissa (loarithm)
Manure,ਖਾਦ
Manuring,ਖਾਦ
Marginal,ਹਾਸ਼ੀਏ
Marginal cost,ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ
Marginal land,ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ
Marginal product,ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ
Marginal return,ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ
Marine,ਸਮੁੰਦਰੀ
Marker (genetic),ਮਾਰਕਰ (ਜੈਨੇਟਿਕ)
Market,ਮਾਰਕੀਟ
Marketable,ਮਾਰਕਿਟੇਬਲ
Marketable surplus,ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ
Marketed surplus,ਮਾਰਕੀਟ ਸਰਪਲੱਸ
Marketing,ਮਾਰਕੀਟਿੰਗ
Marsh,ਮਾਰਸ਼
Mass flow,ਪੁੰਜ ਵਹਾਅ
Mass selection,ਪੁੰਜ ਚੋਣ
Mass-spectrometer,ਪੁੰਜ-ਸਪੈਕਟ੍ਰੋਮੀਟਰ
Mast,ਮਸਤ
Maternal inheritance,ਜਣੇਪੇ ਵਿਰਾਸਤ
Mating,ਮੇਲ
Matric potential,ਮੈਟ੍ਰਿਕ ਸਮਰੱਥਾ
Maturation,ਪੱਕਣ
Maturity (crop),ਪਰਿਪੱਕਤਾ (ਫਸਲ)
Maximum available water,ਵੱਧ ਤੋਂ ਵੱਧ ਉਪਲਬਧ ਪਾਣੀ
Maximum cropping,ਵੱਧ ਤੋਂ ਵੱਧ ਫਸਲਿੰਗ
Maximum residue limit,ਵੱਧ ਤੋਂ ਵੱਧ ਬਚੀ ਸੀਮਾ
Maximum sustainable yield,ਵੱਧ ਤੋਂ ਵੱਧ ਟਿਕਾ able ਉਪਜ
Maximum thermometer,ਵੱਧ ਤੋਂ ਵੱਧ ਥਰਮਾਮੀਟਰ
Maximum water holding capacity,ਵੱਧ ਤੋਂ ਵੱਧ ਪਾਣੀ ਵਾਲੀ ਸਮਰੱਥਾ
Meadow orcharding,ਮੈਦਾਨ ਬਗੀਚੇ
Mealy,Maly
Mean deviation,ਮਤਲਬ ਭਟਕਣਾ
Mean life (nuclear),ਭਾਵ ਜ਼ਿੰਦਗੀ (ਪ੍ਰਮਾਣੂ)
Mean sea level,ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ
Mean square,ਮਤਲਬ ਵਰਗ
Measure,ਮਾਪ
Measurement,ਮਾਪ
Mechanical,ਮਕੈਨੀਕਲ
Mechanical analysis (soil),ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ (ਮਿੱਟੀ)
Mechanical impedence,ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ
Mechanized farming,ਮਕੈਨੀਜ਼ਡ ਖੇਤੀ
Median,ਮੀਡੀਅਨ
Medicinal plant,ਚਿਕਿਤਸਕ ਪੌਦਾ
Mediterranean climate,ਮੈਡੀਟੇਰੀਅਨ ਜਲਵਾਯੂ
Megagametogenesis,ਮੇਗੈਗਾਮੋਨੇਜਨੇਸਿਸ
Megasporangia,ਮੇਗਾਸਪੋਰੰਗੀਆ
Megaspore (macrospore),ਮੈਗਾਸਪੋਰ (ਮੈਕਰੋਪੋਰ)
Megasporogenesis,Meagasporogenisis
Meiosis,Meiosis
Mellow soil,ਮਿੱਟੀ
Melting of DNA,ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ
Membrane filter,ਝਿੱਲੀ ਫਿਲਟਰ
Mendelian inheritance,ਮੈਂਡੇਲਿਅਨ ਵਿਰਾਸਤ
Mendelism,ਗੰਦਗੀ
Mendel's law of inheritance,ਮੈਨੈਂਡਲ ਦੀ ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ
Merchandise,ਵਪਾਰੀ
Mercury,ਪਾਰਾ
Meristem,ਬੇਰਹਿਮ
Mesoclimate,ਮੇਸੋਲਮੇਟ
Mesoderm,Mesoderm
Mesophyll,ਮੇਸੋਫਿਲ
Mesophyte,ਮੇਸੋਫਾਈਟ
Meso-pores,ਮੇਸੋ-ਪਿਓਜ਼
Mesosphere,Mesospere
Messenger RNA (m-RNA),ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ (ਐਮ-ਆਰ ਐਨ ਏ)
Metabolism,Metabolism
Metabolites,Metabolites
Metal dam,ਧਾਤ ਦਾ ਡੈਮ
Metamorphic rocks,ਮੈਟਾਮੋਰਫਿਕ ਚੱਟਾਨਾਂ
Metamorphosis,ਮੈਟਮੋਰਫੋਸਿਸ
Metaphase,ਮਛੂਤ
Metastrus,ਮੈਟਸਟ੍ਰਸਸ
Metaxenia,ਪਾਚਕ
Meteorology,ਮੀਟਰ ਵਿਗਿਆਨ
Methaemoglobinaemia,ਮੈਥੇਮੋਗਲੋਬਿਨੇਮੀਆ
Method demonstration,Method ੰਗ ਪ੍ਰਦਰਸ਼ਨ
Mica,ਮੀਕਾ
Micro basin,ਮਾਈਕਰੋ ਬੇਸਿਨ
Micro fauna,ਮਾਈਕਰੋ ਫੂਨਾ
Microbe,ਮਾਈਕਰੋਬ
Microbial biomass carbon,ਮਾਈਕਰੋਬਾਇਲ ਬਾਇਓਮਾਸ ਕਾਰਬਨ
Microbial degradation,ਮਾਈਕਰੋਬਾਇਲ ਡੀਗ੍ਰੇਡੇਸ਼ਨ
Microbial insecticide,ਮਾਈਕਰੋਬਾਇਲ ਕੀਟਨਾਸ਼ਕ
Microbiology,ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
Microbiotic,ਮਾਈਕਰੋਬਾਇਟਿਕ
Microclimate,ਮਾਈਕਰੋਕਲੀਮੇਟ
Microenvironment,ਮਾਈਕ੍ਰੋਜ਼ਵਾਇਸ਼ਨ
Microflora,ਮਾਈਕ੍ਰੋਫਲੋਰਾ
Microgametogenesis,ਮਾਈਕਰੋਗਾਮੇਟੋਜੀਨੇਸਿਸ
Microirrigation,ਮਾਈਕ੍ਰਿਤੀ
Micrometeorology,ਮਾਈਕ੍ਰੋਮੇਟੋਰੋਲੋਜੀ
Micronutrient,ਮਾਈਕਰੋਨਟੀਐਂਟ
Microplot,ਮਾਈਕ੍ਰੋਪੋਲਟ
Micropore,ਮਾਈਕ੍ਰੋਫੋਰ
Micropyle,ਮਾਈਕ੍ਰੋਪਾਈਲ
Microscopy,ਮਾਈਕਰੋਸਕੋਪੀ
Microsporangium,ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ
Microspore culture,ਮਾਈਕਰੋਸਪੋਰ ਸਭਿਆਚਾਰ
Microspore mother cell,ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ
Microspore,ਮਾਈਕਰੋਸਪੋਰਸ
Microtome,ਮਾਈਕ੍ਰੋਟੋਮ
Microtopography,ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ
Mid-season correction,ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ
Migration,ਮਾਈਗ੍ਰੇਸ਼ਨ
Milk grain stage,ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ
Millepede,ਮਿਲਪੀਦ
Millets,ਮਿਲਟਸ
Milling recovery,ਮਿਲਿੰਗ ਰਿਕਵਰੀ
Milling,ਮਿਲਿੰਗ
Mineral nutrition,ਖਣਿਜ ਪੋਸ਼ਣ
Mineral soil,ਖਣਿਜ ਮਿੱਟੀ
Mineralisation,ਖਣਿਜ
Minerals,ਖਣਿਜ
Minimum thermometer,ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ
Minimum tillage,ਘੱਟੋ ਘੱਟ ਖੇਤ
Minor crops,ਮਾਮੂਲੀ ਫਸਲਾਂ
Miotic index,Miyotic ਇੰਡੈਕਸ
Missence mutation,ਗਲਤ ਵਿਆਖਿਆ
Mist irrigation,ਧੁੰਦਲੀ ਸਿੰਚਾਈ
Mist,ਧੁੰਦ
Mitochondria,ਮਾਈਟੋਚੋਂਡਰੀਆ
Mitosis,ਮੀਟੋਸਿਸ
Mitscherlich's law,ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ
Mixed cropping,ਮਿਕਸਡ ਫਸਲ
Mixed farming,ਮਿਕਸਡ ਖੇਤੀ
Mixed fertilizer,ਮਿਕਸਡ ਖਾਦ
Mixed grazing,ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ
Mixed sward,ਮਿਕਸਡ ਸਵਰਡ
Model,ਮਾਡਲ
Modelling,ਮਾਡਲਿੰਗ
Modified atmosphere packaging,ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ
Moisture availability index,ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ
Moisture deficit index,ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ
Moisture equivalent,ਨਮੀ ਬਰਾਬਰ
Moisture regime,ਨਮੀ ਸ਼ਾਸਨ
Moisture release curve,ਨਮੀ ਜਾਰੀ ਕਰਵ
Moisture retention,ਨਮੀ ਧਾਰਨ
Moisture stress,ਨਮੀ ਦਾ ਤਣਾਅ
Moisture tension,ਨਮੀ ਤਣਾਅ
Moisture,ਨਮੀ
Molar solution,ਮੋਲਰ ਹੱਲ
Molasses,ਗੁੜ
Mole drainage,ਮੋਲ ਡਰੇਨੇਜ
Molecular biology,ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ
Molecular breeding,ਅਣੂ ਪ੍ਰਜਨਨ
Molecular hybridization,ਅਣੂ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
Molluscicide,ਮੋਲਸਕਾਈਡ
Monetary advantage index (MAI),ਮੁਦਰਾ ਲਾਭ ਇੰਡੈਕਸ (ਮਾਈ)
Monoclonal antibody,ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ
Monocotyledons,ਮੋਨੋਕੋਟਲੇਡਨਜ਼
Monocrop (Monoculture),ਮੋਨੋਕ੍ਰੋਪ (ਏਕਾਧਿਕਾਰ)
Monoecious,ਮੋਨੋਇੰਸ
Monogenesis,ਮੋਨੋਸੇਨੇਸਿਸ
Monohybrid,ਮੋਨੋਹਾਇਬ੍ਰਿਡ
Monozygotic,ਮੋਨੋਜ਼ੀਗੋਟਿਕ
Monsoon,ਮੌਨਸੂਨ
Montmorillonite,ਮੋਂਟੀਮੋਰਿਲੋਨਾਈਟ
Moor,ਮੂਅਰ
Mor,ਮੋਰ
Morgan unit,ਮੋਰਗਨ ਯੂਨਿਟ
Morphogenesis,ਮੋਰਫੋਜੀਨੇਸਿਸ
Morphological adaptation,ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ
Morphology,ਰੂਪ ਵਿਗਿਆਨ
Mortgage,ਗਿਰਵੀਨਾਮਾ
Mottle,Mottle
Mottling,ਪਿਘਲਣਾ
Mould,ਮੋਲਡ
Moulting,ਮੋਲਿੰਗ
Mound culture,ਟੀਲਾ ਸਭਿਆਚਾਰ
Mound layering,ਸਭ ਤੋਂ ਵੱਧ ਪਰਤ
Mower,ਕਮਰ
Mowing,ਕਣਕ
Mucilage,ਮੁਖੜਾ
Muck soil,ਚੁੱਪ ਮਿੱਟੀ
Muddy,ਚਿੱਕੜ
Muffle,ਮਫਲ
Mulch farming,ਮਲਚ ਦੀ ਖੇਤੀ
Mulch tillage,ਮਲਚ ਦਾ ਖੇਤ
Mulch,ਮਲਚ
Mulching,ਮਲਚਿੰਗ
Mull,Mull
Multi storey cropping,ਮਲਟੀ ਮੰਜ਼ਿਲ ਦੀ ਫਸਲ
Multiple correlation,ਮਲਟੀਪਲ ਸੰਬੰਧ
Multiple cropping,ਮਲਟੀਪਲ ਫਸਲਿੰਗ
Multiple cropping index,ਮਲਟੀਪਲ ਫਸਲਿੰਗ ਇੰਡੈਕਸ
Multiple cross,ਮਲਟੀਪਲ ਕਰਾਸ
Multiple resistance,ਕਈ ਵਿਰੋਧ
Multivariate,ਮਲਟੀਵਾਇਰੈਟ
Multizygotic,ਮਲਟੀਜੀਜੋਟਿਕ
Mummification,ਮੰਮੀ
Mummified fruit,ਭੜਕਿਆ ਫਲ
Muscovite,ਮਸਕੋਵਾਈਟ
Mushroom,ਖੁੰਭ
Mutagen,ਵਿਗਾੜ
Mutant,ਪਰਿਵਰਤਨ
Mutation,ਪਰਿਵਰਤਨ
Mutual inhibition,ਆਪਸੀ ਰੋਕ
Mutualism,ਮਹਿਲਾ
Mycelium,Mycelium
Mycology,ਮਾਈਕੋਲੋਜੀ
Mycoplasma,ਮਾਈਕੋਪਲਾਸਮਾ
Mycorrhiza,ਮਾਈਕੋਰਿਹਿਜ਼ਾ
Mace,ਗਦਾ
Madar,ਮਦਰ
Madhuca,ਮਧੁਦਾਸ
Maize,ਮੱਕੀ
Makhana,ਮੱਖਣ
Mandarin,ਮੈਂਡਰਿਨ
Mango zinger,ਅੰਬ ਜ਼ਿੰਜਰ
Mango,ਅੰਬ
"Margosa, neem","ਮਾਰਗੋਸਾ, ਨਿੰਮ"
Marigold,ਮੈਰੀਗੋਲਡ
Mastic tree,ਮਸਤਾਂ ਦਾ ਰੁੱਖ
Merrill,ਮਰਲਿਲ
Mesta,ਮੇਸਟਾ
Mint,ਪੁਦੀਨੇ
Molucca bean,ਮੋਲੂਕਾ ਬੀਨ
Monkey jack,ਬਾਂਦਰ ਜੈਕ
Moringa,ਮੋਰਿੰਗਾ
Morning glory (convolvulus),ਸਵੇਰ ਦੀ ਮਹਿਮਾ (ਕਨਵਾਈਟਰੋਲਵੂਲਸ)
Mosambi,ਮੋਸਮਬੀ
Moth bean,ਕੀੜਾ ਬੀਨ
Mulberry,ਮਲਬੇਰੀ
Mushroom,ਖੁੰਭ
Musk melon,ਮਸ਼ਕ
Musk,ਹੰਕਾਰੀ
Mustard,ਰਾਈ
Myrtle,ਮਰਟਲ
Mapier grass,ਮੈਪਿਅਰ ਘਾਹ
Mealy bug,Maly ਬੱਗ
Midge,ਮਿਜ
Mites,ਦੇਕਣ
Monkey,ਬਾਂਦਰ
Mosquito,ਮੱਛਰ
Moth,ਕੀੜਾ
Meteorologist,ਮੀਟਰ ਵਿਗਿਆਨੀ
Microbiologist,ਮਾਈਕਰੋਬੋਲੋਜਿਸਟ
Mycologist,ਮਾਈਕੋਲੋਜਿਸਟ
Nanotechnology,ਨੈਨੋਟੈਕਨੋਲੋਜੀ
Napiform,ਨੈਪਲਫਾਰਮ
Narcotic,ਨਸ਼ੀਲੇ ਪਦਾਰਥ
Nastic movement,ਨਾਸਿਕ ਲਹਿਰ
National demonstration,ਰਾਸ਼ਟਰੀ ਪ੍ਰਦਰਸ਼ਨ
Nationalization (of land),ਰਾਸ਼ਟਰੀਕਰਨ (ਜ਼ਮੀਨ ਦਾ)
Natural,ਕੁਦਰਤੀ
Natural erosion,ਕੁਦਰਤੀ ro ਿੱਡ
Natural farming,ਕੁਦਰਤੀ ਖੇਤੀ
Natural resources,ਕੁਦਰਤੀ ਸਾਧਨ
Natural selection,ਕੁਦਰਤੀ ਚੋਣ
Natural vegetation,ਕੁਦਰਤੀ ਬਨਸਪਤੀ
Neck (hort),ਗਰਦਨ (ਹੌਰਟ)
Necrosis,ਨੇਕਰੋਸਿਸ
Nectar,ਅੰਮ੍ਰਿਤ
Negative allelopathy,ਨਕਾਰਾਤਮਕ ਅਲੀਲਿਓਪੈਥੀ
Nematicide,ਸ਼ੁੱਧਤਾ
Nematode resistant rootstock,ਨੈਟੋਡ ਰੋਧਕ ਰੂਟਸਟੌਕ
Nematology,ਨਮਤਾਗਤ
Neoteny,Neoteney
Net assimilation rate (NAR),ਨੈੱਟ ਸਹਿਯੋਗ ਦੀ ਦਰ (ਨਰ)
Net gain,ਸ਼ੁੱਧ ਲਾਭ
Net income (farm income),ਸ਼ੁੱਧ ਆਮਦਨੀ (ਖੇਤੀ ਆਮਦਨੀ)
Net irrigation requirement,ਜਾਲ ਸਿੰਚਾਈ ਦੀ ਜ਼ਰੂਰਤ
Net productivity,ਸ਼ੁੱਧ ਉਤਪਾਦਕਤਾ
Net return,ਸ਼ੁੱਧ ਵਾਪਸੀ
Netting,ਜਾਲ
Neuron,ਨਿ ur ਰੋਨ
Neutral,ਨਿਰਪੱਖ
Neutralism,ਨਿਰਪੱਖਵਾਦ
Neutralization,ਨਿਰਪੱਖਤਾ
Neutral soil,ਨਿਰਪੱਖ ਮਿੱਟੀ
Neutron moisture meter,ਨਿ ut ਟ੍ਰੋਨ ਨਮੀ ਮੀਟਰ
Niche,Niche
Nicotine,ਨਿਕੋਟਿਨ
Night soil,ਰਾਤ ਦੀ ਮਿੱਟੀ
Nitrate assimilation,ਨਾਈਟ੍ਰੇਟ ਆਰਮੇਸ਼ਨ
Nitrate reduction,ਨਾਈਟ੍ਰੇਟ ਕਮੀ
Nitrate toxicity,ਨਾਈਟ੍ਰੇਟ ਜ਼ਹਿਰੀਲੇਪਨ
Nitre,Nitre
Nitrification inhibitor,ਨਾਈਟ੍ਰੇਸ਼ਨ ਇਨਿਹਿਬਟਰ
Nitrogen assimilation,ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ
Nitrogen cycle,ਨਾਈਟ੍ਰੋਜਨ ਚੱਕਰ
Nitrogen deficiency,ਨਾਈਟ੍ਰੋਜਨ ਦੀ ਘਾਟ
Nitrogen fixation,ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ
Nitrogenous,ਨਾਈਟ੍ਰੋਜਨਸ
Nobilization,ਨਬਾਇਜ਼
Noble cane,ਨੇਕ ਗੰਨਾ
Nocturnal,ਰਾਤ ਨੂੰ
Node,ਨੋਡ
Nodulated plant,ਹਿਲਾ ਕੇ ਪੌਦਾ
Nodulation,ਹੱਡੀ
Nodule,ਨਾਨੁਡਲ
Nomadion,ਨਾਮਨਜ਼
Nomenclature,ਨਾਮਕਰਨ
Non allelic,ਗੈਰ ਵਿਕਲੀ
Non capillary pore,ਗੈਰ ਕੇਸ਼ਿਕਾ ਦਾ ਦਰਦ
Non competing crop,ਗੈਰ ਰਸਮੀ ਫਸਲ
Nonsense mutation,ਬਕਵਾਸ ਪਰਿਵਰਤਨ
Non significant,ਗੈਰ ਮਹੱਤਵਪੂਰਨ
Non-acid forming fertilizer,ਗੈਰ-ਐਸਿਡ ਫਾਰਮਿੰਗ ਖਾਦ
Non-conjugation,ਗੈਰ-ਸੰਜੋਗ
Non-descript (animal),ਗੈਰ-ਡਿਸਕ੍ਰਿਪਟ (ਜਾਨਵਰ)
Non-essential element,ਗੈਰ-ਜ਼ਰੂਰੀ ਤੱਤ
Non-homogenous,ਗੈਰ-ਇਕਮੈਜੈਨਸ
Non-homologus,ਗੈਰ-ਹਿੱਮੋਲਗਸ
Non-polar compound,ਗੈਰ-ਪੋਲਰ ਅਹਾਤੇ
Non-renewable energy,ਗੈਰ-ਨਵਿਆਉਣਯੋਗ Energy ਰਜਾ
Non-selective contact herbicide,ਗੈਰ-ਚੋਣਵੇਂ ਸੰਪਰਕ ਜਬੀਨੀਡ
Non-selective herbicide,ਗੈਰ-ਚੋਣਵੇਂ ਜੜੀ-ਬੂਟੀਆਂ
Non-symbiotic nitrogen fixation,ਗੈਰ-ਪ੍ਰਤੀਕ ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ
Normal distribution,ਸਧਾਰਣ ਵੰਡ
Normal seedlings,ਸਧਾਰਣ ਬੂਟੇ
Normal solution,ਸਧਾਰਣ ਹੱਲ
Normalising,ਸਧਾਰਣ
Northern blotting,ਉੱਤਰੀ ਧੁੰਦਲਾ
Notifiable disease,ਸੂਝਵਾਨ ਬਿਮਾਰੀ
No-till planting,ਕੋਈ ਵੀ ਬੀਜਣ ਤੱਕ
Noxious weeds,ਖਤਰਨਾਕ ਬੂਟੀ
Nuclear magnetic,ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ
Nuclei acid,ਨਿ nuc ਕਲੀ ਐਸਿਡ
Nucleobacter,ਪ੍ਰਮਾਣਕ
Nucleolus,ਪ੍ਰਮਾਣੂ
Nucleotide,ਨਿਵੇਕਾਈਡ
Nucleus,ਨਿ nuc ਕਲੀਅਸ
Null hypothesis,ਨਲ ਹਾਈਪੋਥੇਸਿਸ
Nullisomic,Nuallismic
Null-mutation,ਨਲ-ਪਰਿਵਰਤਨ
Nurse cell,ਨਰਸ ਸੈੱਲ
Nurse crop,ਨਰਸ ਫਸਲ
Nursery,ਨਰਸਰੀ
Nut,ਗਿਰੀਦਾਰ
Nutrient cycling,ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ
Nutrient deficiency symptoms,ਪੌਸ਼ਟਿਕ ਘਾਟ ਦੇ ਲੱਛਣ
Nutrition,ਪੋਸ਼ਣ
Nutritional value,ਪੌਸ਼ਟਿਕ ਮੁੱਲ
Nutritive value index,ਪੌਸ਼ਟਿਕ ਮੁੱਲ ਇੰਡੈਕਸ
Names of important plants related to agriculture,ਖੇਤੀ ਨਾਲ ਜੁੜੇ ਮਹੱਤਵਪੂਰਨ ਪੌਦਿਆਂ ਦੇ ਨਾਮ
Nagai camphor,ਨਾਗਈ ਕਪੜੇ
Narcissus,ਨਾਰਸੀਸਸ
Nigella,ਨਾਈਜੀਲਾ
Niger,ਨਾਈਜਰ
Night jasmine,ਰਾਤ ਜੌਮਾਈਨ
Nipa palm,ਨੀਪਾ ਪਾਮ
Nut grass,ਗਿਰੀ ਘਾਹ
Nut sedge,ਅਖਰੋਟ ਦੀ ਸੇਵਾ
Nutmeg,ਗਿਰੀਦਾਰ
