Hindi,Kannada
उच्चनिर्वात,ಎತ್ತರದ ಲಸಿಕೆ
"पर्वतीय बंटरोग, हिल बंट",ಬೆಟ್ಟದ ಬಂಡಿ
हिल अभिक्रिया,ಬೆಟ್ಟದ ಪ್ರತಿಕ್ರಿಯೆ
हिल्सा,ಹಿತದೃಷ್ಟಾಟ
नाभिका,ಹಿಲಮ್
पश्च मस्तिष्क,ಹಿಂಡು ಮೆದುಳು
हिंज संधि,ಹಿಂಜ್ ಜಂಟಿ
हिनी,ಹಿನ್ನಿ
हिप्पोकैंपस,ಹಿಪೊಕ್ಯಾಂಪಸ್
हिरुडिन,ಗುಳ್ಳೆ
हीरुडिनेरिया,ಹುರುಡಿನೇರಿಯ
हिसार्डेल,ಹಂದಿಮಾನದ
आयत चित्र,ಹಂದಿಯ ಕುರಿತ
ऊतकीय अध्ययन,ಐತಿಹಾಸಿಕ ಅಧ್ಯಯನಗಳು
ऊतकविज्ञान,ಹಿಸ್ಟಾಲಜಿ
हिस्टोन,ಹಿಸ್ಟಾನ್
हिस्टोन अष्टतय,ಹಿಸ್ಟೋನ್ ಆಕ್ಟಾಮರ್
हिस्टोन प्रोटीन,ಹಿಸ್ಟೋನ್ ಪ್ರೋಟೀನ್
ऐतिहासिक विज्ञान,ಐತಿಹಾಸಿಕ ವಿಜ್ಞಾನ
एच.आई.वी,ಎಚ್ಐವಿ
"संलग्नक, स्थापनांग",ಹಿಡುವಳಿ ವೇಗ
समग्रतापरक दृष्टिकोण,ಸಮಗ್ರ ವಿಧಾನ
खोखला आंतरिक अंग,ಟೊಳ್ಳಾದ ಆಂತರಿಕ ಅಂಗ
खोखला ऊनी गोलक,ಟೊಳ್ಳಾದ ಉಣ್ಣೆಯ ಚೆಂಡು
पूर्णभंजी विदलन,ಹೋಲೋಬ್ಲಾಸ್ಟಿಕ್ ಸೀಳು
पूर्णस्रावी ग्रंथि,ಹೊರ್ರೋಕ್ರೈನ್ ಗ್ರಂಥಿ
पादपसम,ಹಾಲೊಫಿಟಿಕ್
प्राणिसमभोजी,ಹೋಲಿಕೆ
प्राणिसम पोषण,ಹೊಲೊಜೋಯಿಕ್ ಪೋಷಣೆ
होमियोबॉक्स,ಹೋಮಿಯೋಬಾಕ್ಸ್
"समस्थापन, समस्थिति",ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್ (ಹೋಮೋಯೆಸ್ಟಾಸಿಸ್)
समतापी,ಕಂಕ್ತಿಕಾರನ
समतापी,ಕೊಂಡಿಯರ್ಮಿ
होमिनिड,ವಿನಾಶಕ
होमिनिडी,ಹಾನಿಡೆ
मानवसम,ಮಾನವರಮಾತ್ರೆ
होमो इरेक्टस,ಹೋಮೋ ಎರೆಕ್ಟಸ್
होमो हैबिलिस,ತಳಹದ
होमो सैपियन्स,ಹೋಮೋ ಸೇಪಿಯನ್ಸ್
समयुग्मन,ತೋಪೆ
होमोजेन्टिसिक अम्ल परीक्षण,ತೋಗಲಸ್ನ ಪರೀಕ್ಷೆ
समांगीकरण,ಏಕರೂಪೀಕರಣ
समांगीकृत,ಏಕರೂಪದ
समतापी,ಸಮನ್ವಯ
समजात,ಸಮೃದ್ಧ
समबहुलक,ಒಂದು ತಮಾಕಟ್ಟಣೆ
समयुग्मजता,ಸಲಕರಣೆ
समयुग्मता,ಸಲಕರಣೆ
समयुग्मज,ಅಖಂಡ
समयुग्मजी वामन,ಹೊಯಿಜಸ್ ಕುಬ್ಜ
समयुग्मजी लंबा,ಸಮುಗಾಸಕ ಎತ್ತರದ
"अंकुश कृमि, हुकवर्म",ಕೊಕ್ಕೆ ಹುಳು
हॉर्मोनी उपचार,ಹಾರ್ಮೋನುಗಳ ಚಿಕಿತ್ಸೆ
हॉर्मोन चिकित्सा,ಹಾರ್ಮೋನ್ ಚಿಕಿತ್ಸೆ
हॉर्मोन-ग्राही संकुल,ಹಾರ್ಮೋನ್-ಗ್ರಾಹಕ ಸಂಕೀರ್ಣ
शृंगी भेक,ಕೊಂಬಿನ ಟೋಡ್
अश्वनाल चमगादड,ಕುದುರೆಗಾಡಿಕೆ
"उद्यानविज्ञान, बागवानी, उद्यानकृषि",ತೋಟಗಾರಿಕೆ
अस्पताल अपशिष्ट,ಆಸ್ಪತ್ರೆ ತ್ಯಾಜ್ಯ
"परपोषी, पोषी",ಅತಿಥೆಯ
पोषी कोशिका,ಹೋಸ್ಟ್ ಕೋಶ
परपोषी-परजीवी संबंध,ಆತಿಥೇಯ-ಪರಾವಲಂಬಿ ಸಂಬಂಧ
पोषी विशिष्टता,ಹೋಸ್ಟ್ ನಿರ್ದಿಷ್ಟತೆ
ऊष्ण मरुस्थल,ಬಿಸಿ ಮರುಭೂಮಿ
तप्त तनु सूप,ಬಿಸಿ ದುರ್ಬಲಗೊಳಿಸುವ ಸೂಪ್
"अतिविशिष्ट स्थल, हॉट स्पॉट",ತಿರಸ್ಕಾರ
प्रबंधन कार्य,ಮನೆ ಕೀಪಿಂಗ್ ಕಾರ್ಯ
प्रबंधन जीन,ಮನೆ ಕೀಪಿಂಗ್ ಜೀನ್
मानव शरीर,ಮಾನವನ ದೇಹ
मानव जरायु गोनेडोट्रापिन,ಮಾನವ ಕೋರಿಯಾನಿಕ್ ಗೊನಡೋಟ್ರೋಪಿನ್ (ಎಚ್‌ಸಿಜಿ)
मानव जनसांख्यिकी,ಮಾನವ ಜನಸಂಖ್ಯೆ
मानव जीनोम,ಮಾನವನ ಜಿನೋಮ್
मानव-वृद्धि हॉर्मोन,ಮಾನವ ಬೆಳವಣಿಗೆಯ ಹಾರ್ಮೋನ್ (ಎಚ್‌ಜಿಹೆಚ್)
मानव परपोषी,ಮಾನವ ಹೋಸ್ಟ್
मानव प्रतिरक्षा न्यूनता विषाणु (एच.आई.वी.),ಮಾನವ ಇಮ್ಯುನೊ ಡಿಫಿಷಿಯನ್ಸಿ ವೈರಸ್ (ಎಚ್‌ಐವಿ)
मानव श्वेताणु-प्रतिजन,ಮಾನವನ ಲ್ಯುಕೋಸೈಟಿಕ್ ಪ್ರತಿಜನಕ
मानव श्वेताणु-प्रतिजन सम्मिश्र,ಮಾನವ ಲ್ಯುಕೋಸೈಟ್ ಆಂಟಿಗ್ನೆ ಸಂಕೀರ್ಣ
मानव अपरा लैक्टोजन,ಮಾನವನ ಜರಾಯು ಲ್ಯಾಕ್ಟೋಜೆನ್
मानव जनसंख्या दबाव,ಮಾನವ ಜನಸಂಖ್ಯೆಯ ಒತ್ತಡ
मानव प्रजाति,ಮಾನವ ಜನಾಂಗ
"प्रगंडिका, ह्यूमेरस",ಹಣ್ಣಾದ
ह्यूमिक अम्ल,ಹುಳಗಳ ಆಮ್ಲ
आर्द्र,ತೇವದ
आर्द्रता,ಆರ್ದ್ರತೆ
"ह्यूमसभवन, ह्यूमसन",ಹ್ಯೂಂಡಿ
देहद्रव,ಹಾಸ್ಯ
ह्यूमस,ಸಜ್ಜು
हंटिंग्डन रोग,ಹಂಟಿಂಗ್ಡನ್ ಕಾಯಿಲೆ
हायासिन्थ,ಹಯಸಿಂತ್
काचाभ,ಕೀರಲು
काचाभ उपास्थि,ಹೈಲೀನ್ ಕಾರ್ಟಿಲೆಜ್
हायलूरॉनिडेज,ಒಂದು ಸಣ್ಣ
संकर,ಸಂಕರಜದ
संकर जीवन-अक्षमता,ಹೈಬ್ರಿಡ್ ಅನುಕೂಲತೆ
F बीजों का संकर,ಎಫ್ 1 ಬೀಜಗಳ ಹೈಬ್ರಿಡ್
संकर बंध्यता,ಹೈಬ್ರಿಡ್ ಸಂತಾನಹೀನತೆ
संकर वाहन प्रौद्यौगिकी,ಹೈಬ್ರಿಡ್ ವಾಹನ ತಂತ್ರಜ್ಞಾನ
जलरंभी अनुक्रमण,ಹೈಡ್ರಾರ್ಚ್ ನೇತೃತ್ವ
जलयोजन कवच,ಜಲಸಂಬಂಧಿ
जलीय,ಜಲಮಂಡಲದ
हाइड्रिला,ಜಲಮಟ್ಟಿ
हाइड्रोजन आबंध,ಹೈಡ್ರೋಜನ್ ಬಂಡಿ
हाइड्रोजन सायनाइड,ಹೈಡ್ರೋಜನ್ ಸೈನೈಡ್
हाइड्रोजन नाभिक,ಹೈಡ್ರೋಜನ್ ನ್ಯೂಕ್ಲಿಯಸ್
हाइड्रोलेज,ಜಲಪ್ರತಿಮ
जल चक्र,ಜಲವಿಜ್ಞಾನ ಚಕ್ರ
जल अपघटनकारी,ಜಲವಿಚ್ingೇದನೆ
जल अपघटनी विदलन,ಜಲವಿಚಾರಿ
जलानुकुंचन,ಜಲತ್ತ್ವ
जलरागी,ಜಲಪದರದ
जलपरागण,ಜಲಸಂಧರವಾಗಿ
जलरागिता,ಜಲಸಂಧರವಾಗಿ
जलभीरु,ಹೈಡ್ರೋಫೋಬಿಕಾನದ
जलोद्भिद,ಜಲಸಂಪರ್ಕ
जलसंवर्धन,ಜಲಸಂಪರ್ಕ
जलमंडल,ಜಲಾವರಣ
द्रवस्थैतिक दाब,ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಒತ್ತಡ
"जलतापीय पारितंत्र, उष्णजलीय पारितंत्र",ಜಲವಿದ್ಯುತ್ ಪರಿಸರ ವ್ಯವಸ್ಥೆ
जलतापीय (उष्णजलीय) मुख,ಜಲಮಾರ್ಗನ ತೆರಪಿನ
हाइड्रॉक्सिल समूह,ಹೈಡ್ರಾಕ್ಸಿಲ್ ಗುಂಪು
आद्र,ಕಶೇರುಕ
वृक्ष मंडूक,ಹೈಲಾ (ಮರದ ಕಪ್ಪೆ)
योनिच्छद,ಹೈಮೆನ್
"कंठिका, हाइयॉड",ಹಾಯಸುಳೆ
कंठिकास्थि,ಹಯಾಯ್ಡ್ ಮೂಳೆ
हाइपैंथोडियम,ಉರುಳು
अति कोलेस्टेरॉलरक्तता,ಅತಿರೇಕದ
अतिग्लूकोसरक्तता,ಅತಿರೇಕದ
अतिकिरेटिनता,ಅತಿಮಾನುಷಣೆ
परावटु अतिक्रियता,ಹೈಪರ್ಪ್ಯಾರಥಿರಾಯ್ಡೆತನ
अतिवर्धन,ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು
अतिसंवेदनशीलता,ಉಚ್ensರಿಕೆತ್ವ
अतितनाव,ಅಧಿಕಪ್ರಭುತ್ವ
अवटु अतिक्रियता,ಹೈಪರ್ ಥೈರೋಡಿಸಮ್
अतिपरासारी,ಅತಿಶಯೋಕ್ತಿ
कवकतंतु,ಜರಡಿ
हाइफीनी,ಯಥೇಚ್ hy
रोगमनस्कता (रोगभ्रम),ರಕ್ತದೊತ್ತಡ
बीजपत्राधर,ಬಲಿಷ್ಠಿ
अल्पग्लूकोसरक्तता,ನಗುಳಿ
अल्पगोनदता,ಅಪತ್ನಿತ್ವ
अधोजायांगी,ಕಲ್ಪನಾಮಗ್ನ
अधोजायांगता,ಯಾಸಕ್ತಿ
अधःस्तर,ನವಿಲು
परावटु अल्पक्रियता,ಕಾವುರಹತ್ಯೆ
अधोग्रसनी,ಉಚ್ hyp್ರಾಸಕ
अधोमुख,ಅಧಿಕಪ್ರವಾಹ
अधोरंध्र,ಅಧಿಕಪ್ರವಾಹ
"हाइपोथैलैमस, अधःश्चेतक",ಒಂದು ಬಿಲ್ಲು
परिकल्पना,ಕಲ್ಪನಾಶಕ್ತಿ
"परिकल्पनात्मक रज्जुकी, परिकल्पित रज्जुकी",ಕಾಲ್ಪನಿಕ ಸ್ವರಮೇಳ
परिकल्पनात्मक प्रस्थापना,ಕಾಲ್ಪನಿಕ ಪ್ರತಿಪಾದನೆ
अवटु अल्पक्रियता,ಜಡತ್ವ
अल्पपरासारी,ವ್ಯಭಿಚಾರವಿಲ್ಲದ
अल्पपरासारी विलयन,ಹೈಪೋಟೋನಿಕ್ ಪರಿಹಾರ
हाइरैकोथीरियम,ಹೈರಕೋಥೆರಮ್
हिम युग,ಹಿಮಯುಗದ ಯುಗ
इक्थियोफिस,ಮತ್ಸ್ಯ
"अभिनिर्धारण, अभिज्ञान, पहचान",ಗುರುತಿಸುವಿಕೆ
गुणसूत्री आलेख,ಈಟಿಯೋಗ್ರಾಮ್
विशिष्ट आरेख,ಈಟಿಯೋಗ್ರಾಮ್
इग्वेना,ಇರುರುವಾ
"क्षुद्रांत्र, इलियम",ಇಲಿಯಂ
प्रदीपक प्रतिदर्श,ಪ್ರಕಾಶಮಾನವಾದ ಮಾದರಿ
प्रदीप्ति,ಪ್ರಕಾಶ
प्रतिबिंब,ಚಿತ್ರ
अंतःशोषणी दाब,ಭಗ್ನಾವಶೇಷ
अंतःशोषण,ನಿಷ್ಕಳಂಕ
कोरछादी,ಚಾಚು
कोरछादी पुष्पदल-विन्यास,ಅಸ್ಟೆಸ್ಟೇಷನ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ
आप्रवासी,ವಲಸಿಗ
आप्रवास,ವಲಸೆ
आप्रवासन,ವಲಸೆ
अविनाशी होना,ಅಮರ್ಯ
प्रतिरक्षा अनुक्रिया,ಪ್ರತಿರಕ್ಷಾ ಪ್ರತಿಕ್ರಿಯೆ
प्रतिरक्षा तंत्र,ನಿರೋಧಕ ವ್ಯವಸ್ಥೆಯ
प्रतिरक्षा तंत्र विकार,ರೋಗನಿರೋಧಕ ವ್ಯವಸ್ಥೆಯ ಅಸ್ವಸ್ಥತೆ
प्रतिरक्षा,ಪ್ರತಿಷ್ಠಾಪಕತೆ
प्रतिरक्षा समंजित,ರೋಗನಿರೋಧಕ
प्रतिरक्षा न्यूनता रोग,ಇಮ್ಯುನೊ ಕೊರತೆ ರೋಗ
प्रतिरक्षी वैद्युतकण संचलन,ಇಮ್ಯುನೊ ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
प्रतिरक्षा प्रतिदीप्ति प्रतिपिंड लेबलन,ಇಮ್ಯುನೊ ಪ್ರತಿದೀಪಕ ಪ್ರತಿಕಾಯ ಲೇಬಲಿಂಗ್
प्रतिरक्षा शोषक आमापन,ಇಮ್ಯುನೊ ಸೋರ್ಬೆಂಟ್ ಅಸ್ಸೇ
प्रतिरक्षा दमनक चिकित्सा,ಇಮ್ಯುನೊ ಸಪ್ರೆಸಿವ್ ಥೆರಪಿ
प्रतिरक्षा- निरोधक,ಇಮ್ಯುನೊ ಸಪ್ರೆಸೆಂಟ್
प्रतिरक्षाजनी,ರೋಗನಿರೋಧಕ
"इम्यूनोग्लोब्युलिन, प्रतिरक्षाग्लोब्युलिन",ಇಮ್ಯುನೊಗ್ಲಿನ್
प्रतिरक्षाविज्ञान,ರೋಗನಿರೋಧಕ ವಿಜ್ಞಾನ
प्रतिरक्षा मॉडुलक,ರೋಗನಿರೋಧಕ ಶಕ್ತಿ
प्रतिरक्षा क्षमतावर्धन चिकित्सा,ಇಮ್ಯುನೊಪೊಟೆಂಟಿಯೇಶನ್ ಥೆರಪಿ
प्रतिरक्षा निरोधी औषधि,ಇಮ್ಯುನೊಸಪ್ರೆಸಿವ್ .ಷಧ
प्रतिरक्षा चिकित्सा,ಇಮುನೊಥೆರಪಿ
विषमपिच्छकी,ಅವಿನೇಶವಿಲ್ಲದ
इम्पेरैटा,ಐಡಲಾಟ
अपारगम्य,ಅಗ್ರಾಹ್ಯ
अंतर्रोप,ಒಳಸೇರಿಸು
अंतर्रोपण,ಕಸಿ
उन्नत बीज,ಬೀಜ
उन्नत किस्म,ಸುಧಾರಿತ ವೈವಿಧ್ಯತೆ
स्वस्थाने,ಸಿತುನಲ್ಲಿ
पात्रे,ವಿಂಟ್ರೊದಲ್ಲಿ
पात्रे निषेचन,ವಿಟ್ರೊ ಫಲೀಕರಣ (ಐವಿಎಫ್)
जीवे,ವಿವೋದಲ್ಲಿ
निष्क्रिय,ನಿಷ್ಪಲವಾದ
अंतःप्रजात क्रम,ಒಳಲಾರದ ರೇಖೆ
अंतःप्रजनन,ಸಂತಾನದ
पुनर्योजन आपतन,ಮರುಸಂಯೋಜನೆಯ ಘಟನೆ
भस्मीकरण,ದಹಿಸುವುದು
कृंतक (दंत),ಬಾಚಿಹಲ್ಲು
"अंतर्विष्ट पिंड, अंतर्वेशकाय",ಸೇರ್ಪಡೆ ದೇಹ
असंबद्ध व्यवहार,ಅಸಂಗತ ವರ್ತನೆ
असंगतता,ಅಸಾಮರಸ್ಯತೆ
अनिषेच्यता,ಅಸಾಮರಸ್ಯತೆ
अपूर्ण प्रभाविता,ಅಪೂರ್ಣ ಪ್ರಾಬಲ್ಯ
ऊष्मायित्र,ಕಾವಲುಗಾರ
आश्रयी,ಸ್ಥಾನಿಕ
"स्थूण, इन्कस",ಇನಚೂರಿ
अस्फुटनशील फल,ಹಣ್ಣು
दांतेदार,ಪಳಗಿದ
स्वतंत्र अपव्यूहन,ಸ್ವತಂತ್ರ ವಿಂಗಡಣೆ
स्वतंत्र जीन,ಸ್ವತಂತ್ರ ಜೀನ್
भारतीय कृषि अनुसंधान परिषद्,ಭಾರತೀಯ ಕೃಷಿ ಸಂಶೋಧನಾ ಮಂಡಳಿ
"रवस, बामीन",ಭಾರತದ ಸಾಲ್ಮನ್
सूचक जाति,ಸೂಚಕ ಪ್ರಭೇದಗಳು
देशी चिकित्सा पद्धति,ಸ್ಥಳೀಯ medicine ಷಧ ವ್ಯವಸ್ಥೆ
इंडिगोफेरा,ಜಲಸಮಾನಿಕ
"अंतःकक्ष प्रदूषण, आंतरिक प्रदूषण",ಒಳಾಂಗಣ ಮಾಲಿನ್ಯ
प्रेरित गति,ಪ್ರೇರಿತ ಚಲನೆ
प्रेरित उत्परिवर्तन,ಪ್ರಚೋದಕ
प्रेरक,ಜಟಿಲ
प्रेरक जीन,ಪ್ರಚೋದಕ ಜೀನ್
प्रेरणीय नियंत्रण,ಪ್ರಚೋದಿಸಬಹುದಾದ ನಿಯಂತ್ರಣ
प्रेरणी एंजाइम,ಪ್ರಚೋದಿಸಲಾಗದ ಕಿಣ್ವ
कैन्सर-प्रेरण,ಕ್ಯಾನ್ಸರ್ನ ಇಂಡಕ್ಷನ್
औद्योगिक अतिकृष्ण,ಕೈಗಾರಿಕಾ ಮೆಲನಿಸಂ
औद्योगिक प्रदूषण,ಕೈಗಾರಿಕಾ ಮಾಲಿನ್ಯ
औद्योगिक धुआँ,ಕೈಗಾರಿಕಾ ಹೊಗೆ
व्यतिकरण विपर्यास सूक्षमदर्शिकी,ಅನರ್ಫರೆನ್ಸ್ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪಿ
अक्षय संसाधन,ಲ್ಯಾಟೆಟಬಲ್ ಸಂಪನ್ಮೂಲಗಳು
संक्रामक रोग,ಸಾಂಕ್ರಾಮಿಕ ರೋಗ
संक्रामकता,ಸಂರಕ್ಷಣೆ
अनुमान,ತೀರ್ಮಾನಿಸುವುದು
अधःअनुमस्तिष्क-वृंतक,ಕೆಳಮಟ್ಟದ ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್
अधर आंत्रयोजनी गुच्छका,ಕೆಳಮಟ್ಟದ ಮೆಸೆಂಟರಿಕ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
"अनंत, अपरिमित",ಅನಂತ
शोथ,ಉರಿಯೂತ
शोथज रोध,ಉರಿಯೂತದ ತಡೆಗೋಡೆ
शोथ प्रतिक्रिया,ಉರಿಯೂತದ ಪ್ರತಿಕ್ರಿಯೆ
शोथज अनुक्रिया,ಉರಿಯೂತದ ಪ್ರತಿಕ್ರಿಯೆ
स्फीति,ಹಣದುಬ್ಬರ
पुष्पक्रम,ಹೂವೇ ಪ್ರದೇಶ
इन्फ्लुएंजा,ನಿರೋಧಕ
अंतर्वाह,ಒಳಹರಿವು
अवनेत्रकोटर ग्रंथि,ಇನ್ಫ್ರಾರ್ಬಿಟಲ್ ಗ್ರಂಥಿ
"कीपक, इफंडीबुलम",ಸುಗಂಧ ದ್ರವ್ಯ
अंतर्गृहीत भोजन,ಸೇವಿಸಿದ ಆಹಾರ
अंतर्ग्रहण,ಸೇವನೆ
वंक्षण नाल,ವೇಶ್ಯಾಗೃಹ
वंक्षण हर्निया,ಇಂಜಿನಲ್ ಅಂಡವಾಯು
वंशागति,ಸೃಜನಶೀಲತೆ
वंशागत आण्विक रोग,ಆನುವಂಶಿಕ ಆಣ್ವಿಕ ಕಾಯಿಲೆ
संदमन करना,ಪ್ರತಿರೋಧ
संदमित,ಪ್ರತಿಬಂಧಿಸಿದ
संदमक हॉर्मोन,ಹಾರ್ಮೋನ್ ಅನ್ನು ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ
संदमन,ಪ್ರತಿಬಂಧ
संदमनी पेप्टाइड,ಪ್ರತಿಬಂಧಕ ಪೆಪ್ಟೈಡ್
प्रारंभन,ಪ್ರಾರಂಭ
प्रारंभक,ಆರಂಭಕಾರ
अंतःक्षेपित,ಚುಚ್ಚು
क्षति,ಗಾಯ
अंतर्गम,ಒಳಹರಿವು
सहज प्रतिरक्षा,ಸಹಜವಾಗುವಿಕೆ
अजैव विकास,ಅಜೈವಿಕ ವಿಕಸನ
अकार्बनिक पदार्थ,ಅಜೈವಿಕ ವಸ್ತು
इनॉसिटॉलट्राइफॉस्फेट,ಇಯೋಸಿಟಾಲ್ಟ್ರಿಫೋಶೇಟ್
पोषक का निवेश,ಪೌಷ್ಟಿಕಾಂಶದ ಇನ್ಪುಟ್
कीट,ಕೀಟ
कीटाहारी फुदकी (पक्षी),ಕೀಟ ತಿನ್ನುವ ವಾರ್ಬ್ಲರ್
कीट पीड़क,ಕೀಟ ಕೀಟ
कीट प्रतिरोध,ಕೀಟ ಪ್ರತಿರೋಧ
"कीटवर्ग, इन्सेक्टा",ಕೀಟ
कीटनाशी प्रोटीन,ಕೀಟನಾಶಕ ಪ್ರೋಟೀನ್
कीटनाशी,ಕೀಟನಾಶಕ
कीटाहारी,ಕೀಟಾಹಾರಿ
कीटाहारी पादप,ಕೀಟಭಾರಿಯ ಸಸ್ಯ
वीर्यसेचन,ನಿರೋಧನ
अंतर्विष्ट निष्क्रियण,ಒಳಸೇರಿಕೆ
अंतःश्वसन क्षमता,ಸ್ಫೂರ್ತಿ ಸಾಮರ್ಥ್ಯ
अंतःश्वसनी निचित आयतन,ಸ್ಫೂರ್ತಿದಾಯಕ ಮೀಸಲು ಪ್ರಮಾಣ
प्राकृतिक वृद्धि की आंतर दर,ನೈಸರ್ಗಿಕ ಹೆಚ್ಚಳದ ವಾದ್ಯಸಂಗೀತ ದರ
रोधित करना,ನಿರೋಧಿಸು
इन्सुलिन,ಉರುಳಿ
अभिन्न प्रोटीन,ಅವಿಭಾಜ್ಯ ಪ್ರೋಟೀನ್
समाकलन करना,ಸಂಯೋಜಿಸು
समाकलन,ಏಕೀಕರಣ
अध्यावरण,ಪ್ರಾದೇಶಿಕತೆ
अध्यवरणी वृक्कक,ಕಾಂಗೆಮೆಂಟರಿ ನೆಫ್ರಿಡಿಯಮ್
पारस्परिक क्रिया,ಪರಸ್ಪರ ಕ್ರಿಯೆ
नकारात्मक प्रभाव वाली पारस्परिक क्रिया,ನಕಾರಾತ್ಮಕ ಪರಿಣಾಮದೊಂದಿಗೆ ಸಂವಹನ
अंतरा अलिंद पट,ಪರಸ್ಪರ ಪ್ರಸಾರ ಸೆಪ್ಟಮ್
अंतःप्रजनन,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವಿಕೆ
अंतःप्रजननी व्यष्टि,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ವ್ಯಕ್ತಿ
"अंतर्वेशी, अंतार्विष्ट",ಪರಸ್ಪರ ಸಂಬಂಧವುಳ್ಳ
अंतर्विष्ट बिंब,ಇಂಟಲೇಟೆಡ್ ಡಿಸ್ಕ್
अंतःकोशिकीय आधात्री,ಅಂತರ ಕೋಶಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
अंतराकोशिकीय स्थान,ಅಂತರಕೋಶದ ಸ್ಥಳ
अपरोधन,ತಡೆ
अंतखंड,ತಡೆ
अंतरा-शृंखला आबंध,ಅಂತರ ಸರಪಳಿ ಬಂಡಿ
अंतर्द्विक ब्रिगेड,ಅಂತರಪಂಥೀಯ ಬ್ರಿಗೇಡ್
अंतरापूलीय एधा,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
अंतर कला अवकाश,ಮಧ್ಯಪ್ರವೇಶದ ಸ್ಥಳ
अंतरावस्था,ಅಂತರ ಭಂಡಾರ
अंतरावस्था गुणसूत्र,ಇಂಟರ್ಫೇಸ್ ಕ್ರೋಮೋಸೋಮ್
अंतराखंडीय पट,ಅಂತರಸಂಪರ್ಕ ಸೆಪ್ಟಮ್
अंतरापूलीय एधा,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
व्यतिकारी आर. एन. ए.,ಆರ್ಎನ್ಎಗೆ ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
इंटरफेरॉन,ಮಧ್ಯಪ್ರವೇಶ
"अंतरजननक्षम, अंतरउर्वर",ಅಡ್ಡಿ
इंटरल्यूकिन,ಮಧ್ಯಮ
अंतःपाशित,ಪರಸ್ಪರ ಸಂಬಂಧ ಹೊಂದಿದ
मध्यवर्ती प्रदीप्ति पादप,ಮಧ್ಯಂತರ ದಿನದ ಸಸ್ಯ
मध्यवर्ती तंतु,ಮಧ್ಯಂತರ ತಂತು
मध्यवर्ती पालि,ಮಧ್ಯಂತರ ಹಾಲೆ
माध्यवर्ती युग्मन,ಮಧ್ಯಂತರ ಜೋಡಣೆ
आंतरिक कर्ण,ಆಂತರಿಕ ಕಿವಿಗೆ
आंतरिक पर्यावरण,ಆಂತರಿಕ ಪರಿಸರ
आंतरिक युज्ञ शिरा,ಆಂತರಿಕ ಜುಗುಲಾರ್ ರಕ್ತನಾಳ
आंतरिक आकारिकी,ಆಂತರಿಕ ರೂಪವಿಜ್ಞಾನ
आंतरिक पोषक चक्रण,ಆಂತರಿಕ ಪೋಷಕಾಂಶಗಳ ಸೈಕ್ಲಿಂಗ್
आंतरिक लय,ಆಂತರಿಕ ಲಯ
अंतरराष्ट्रीय कोड,ಅಂತರರಾಷ್ಟ್ರೀಯ ಸಂಹಿತೆ
अंतरराष्ट्रीय मानव जीनोम परियोजना,ಅಂತರರಾಷ್ಟ್ರೀಯ ಮಾನವ ಜೀನೋಮ್ ಯೋಜನೆ
पोर,ಅಂತರಪರ್ -ಆವರಣ
अंतराग्रही,ಅಂತರಗ್ರಹದ
अंतरायित जीन,ಅಡ್ಡಿಪಡಿಸಿದ ಜೀನ್
मध्यलिंगी,ಅಂತರಲೇಖನ
अंतर्जातीय संकरण,ಅಂತರಾಕಾಂಕ್ಷೆ
अंतराली कोशिका उद्दीपक हॉर्मोन,ತೆರಪಿನ ಕೋಶ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್
"अंतराली कोशिका, अंतराकाशी कोशिका",ತೆರಪಿನ ಕೋಶ
अंतराली विलोपन,ತೆರಪಿನ ಅಳಿಸುವಿಕೆ
अंतराली तरल,ತೆರಪಿನ ಫ್ಲಿಯು
अंतःउपजातीय संकरण,ಮಧ್ಯಪ್ರವೇಶದ ಮಿಶ್ರತಳೀಕರಣ
मध्यवर्ती अनुक्रम,ಮಧ್ಯಪ್ರವೇಶದ ಅನುಕ್ರಮ
आंत्र अंधनाल,ಕರುಳಿನ ಸೀಕಾ
आंत्र रस,ಕರುಳಿನ ರಸ
"आंत्र, आंत",ಕರುಳಿನ
अंतःकोशिकी पाचन,ಅಂತರ್ಜೀವಕೋಶದ ಜೀರ್ಣಕ್ರಿಯೆ
