Punjabi,Assamese
"ਜਾਲੀ ਡਿਜ਼ਾਈਨ, ਜਾਲੀ ਡਿਜ਼ਾਈਨ","জালি ডিজাইন, জালি ডিজাইন"
"ਜਾਲੀ ਐਕਸਟੈਂਸ਼ਨ, ਜਾਲੀ ਮਾਪ","জালি সম্প্ৰসাৰণ, জালি মাত্ৰা"
ਜਾਲੀ ਵਿਕਾਰ,জালি বিকৃতি
ਜਾਲੀ ਗਤੀਸ਼ੀਲਤਾ,জালি গতিশীলতা
"ਜਾਲੀ ਊਰਜਾ, ਲਿਸ ਊਰਜਾ","জালি শক্তি, lis শক্তি"
"ਜਾਲੀ ਐਂਟਰੋਪੀ, ਜਾਲੀ ਐਂਟਰੋਪੀ","জালি এণ্ট্ৰপি, জালি এণ্ট্ৰপি"
ਜਾਲੀ ਫਾਰਮ,জালিৰ ৰূপ
ਜਾਲੀ ਬੀਮ,জালি ৰশ্মি
ਜਾਲੀ ਗਰੁੱਪ,জালি গোট
ਜਾਲੀ ਸਮਰੂਪਤਾ,জালি সমৰূপতা
ਜਾਲੀ ਸੰਮਿਲਨ ਬਹੁਤ ਜ਼ਿਆਦਾ ਸੰਭਾਵਨਾ,জালি অন্তৰ্ভুক্তি অতি সম্ভাৱনা
ਜਾਲੀ isomorphism,জালি সমৰূপতা
ਜਾਲੀ ਜਾਲ (ਸਰਕਟ),জালি জাল (চাৰ্কিট)
ਜਾਲੀ ਸਥਿਤੀ,জালি অভিমুখীতা
ਜਾਲੀ ਮੰਜ਼ਿਲ,জালিৰ মজিয়া
ਜਾਲੀ ਬਿੰਦੂ,জালি বিন্দু
ਜਾਲੀ ਧਰੁਵੀਕਰਨ,জালি মেৰুকৰণ
ਜਾਲੀ ਬਿੰਦੂ ਸਮੂਹ,জালি বিন্দু গোট
ਜਾਲੀ ਰਿਐਕਟਰ,জালি ৰিয়েক্টৰ
ਜਾਲੀ ਵਾਲੀ ਕਤਾਰ,জালি শাৰী
ਜਾਲੀ ਖਿੰਡਾਉਣ,জালি বিকিৰণ
ਜਾਲੀ ਜੋੜ,জালি যোগফল
ਜਾਲੀ ਤਬਾਦਲਾ ਕਾਰਵਾਈ,জালি স্থানান্তৰ কাৰ্য্য
"ਯੂਨਿਟ ਜਾਲੀ ਸੈੱਲ, ਰੂਟ ਜਾਲੀ ਸੈੱਲ","একক জালি কোষ, মূল জালি কোষ"
ਜਾਲੀ ਵੈਕਟਰ,জালি ভেক্টৰ
ਜਾਲੀ ਵਾਈਬ੍ਰੇਸ਼ਨ,জালি কম্পন
ਜਾਲੀ ਦੀ ਲਹਿਰ,জালি তৰংগ
ਜਾਲੀ ਕੋਇਲ,জালিৰ কুণ্ডলী
ਕਰੰਡ ਕੁੰਡਲੀ,কৰন্দ কুণ্ডলী
laue ਕਲਾਸ,laue ক্লাছ
laue ਢੰਗ,laue পদ্ধতি
ਫੋਟੋ ਲਿਆਓ,ফটো আনিব
ਬਿੰਦੂ ਲਿਆਓ,বিন্দু আনিব
ਲੌਏ ਐਕਸ-ਰੇ ਵਿਧੀ,লাউয়াই এক্স-ৰে পদ্ধতি
ਲਾਂਚ ਖੇਤਰ,লঞ্চ এলেকা
ਲਾਂਚ ਸਿਸਟਮ,আৰম্ভ ব্যৱস্থা
ਲਾਂਚ ਪਲੇਟਫਾਰਮ,লঞ্চ প্লেটফৰ্ম
ਲਾਂਚ ਪੜਾਅ,মুকলি পৰ্যায়
ਲਾਂਚ ਬਿੰਦੂ,লঞ্চ পইণ্ট
ਲਾਂਚ ਕਰੋ,মুক্তি দিয়া
"ਲਾਂਚ ਅਡਾਪਟਰ, ਲਾਂਚ ਅਡਾਪਟਰ","এডাপ্টাৰ আৰম্ভ কৰক, এডাপ্টাৰ আৰম্ভ কৰক"
ਲਾਂਚ ਕਰੋ,মুক্তি দিয়া
"ਲਾਂਚ ਟ੍ਰੈਕ, ਲਾਂਚ ਰੇਲ","লঞ্চ ট্ৰেক, লঞ্চ ৰেল"
ਲਾਂਚ ਸਾਈਟ,লঞ্চ চাইট
ਲੌਰੇਂਟ ਅਰਧ-ਕੇਸਿੰਗ ਪਲੇਕ,লৰেণ্ট ছেমি-কেচিং প্লেক
ਲੋਰਨ ਦਾ ਪੋਲੀਮੀਟਰ,loran&#39;s মেৰুমাপক
ਲਾਂਚ ਪਲੇਟਫਾਰਮ,লঞ্চ প্লেটফৰ্ম
"ਨਿਯਮ, ਸਿਧਾਂਤ, ਕਾਨੂੰਨ (ਗਿਰੀ)","নিয়ম, নীতি, আইন (গিৰি)"
ਛੱਡਣ ਦਾ ਨਿਯਮ,বাদ দিয়াৰ নিয়ম
ਕਾਰਵਾਈ-ਪ੍ਰਤੀਕਿਰਿਆ ਨਿਯਮ,ক্ৰিয়া-প্ৰতিক্ৰিয়াৰ নিয়ম
ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ,বেগ সংমিশ্ৰণ নিয়ম
ਅਨੁਕੂਲਤਾ ਨਿਯਮ,সামঞ্জস্যতা নিয়ম
ਲਗਾਤਾਰ ਗਰਮੀ ਇਕੱਠਾ ਕਰਨ ਦਾ ਕਾਨੂੰਨ,ধ্ৰুৱক তাপ সঞ্চয় নিয়ম
ਸਥਿਰ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ,ধ্ৰুৱক অনুপাতৰ নিয়ম
ਫਿਕਸਡ ਡਿਸੋਸੀਏਟਿਡ ਸ਼ੀਅਰ ਤਣਾਅ ਨਿਯਮ,নিৰ্দিষ্ট বিচ্ছিন্ন ছিয়াৰ চাপৰ নিয়ম
ਕਨੂੰਨ ਦੇ ਨਿਯਮ,বিধিৰ নিয়ম
ਠੰਡਾ ਕਰਨ ਦੇ ਨਿਯਮ,শীতল কৰাৰ নিয়ম
ਅਨੁਕੂਲ ਹਾਲਾਤ ਦਾ ਕਾਨੂੰਨ,সামঞ্জস্যপূৰ্ণ চৰ্তৰ নিয়ম
ਸਥਿਰ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ,ধ্ৰুৱক অনুপাতৰ নিয়ম
ਟੀਚਾ ਨਿਯਮ,লক্ষ্য নিয়ম
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਡਕਸ਼ਨ ਕਾਨੂੰਨ,বিদ্যুৎচুম্বকীয় প্ৰৰোচনা নিয়ম
ਗਲਤੀ ਨਿਯਮ,ভুল নিয়ম
ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ,মাধ্যাকৰ্ষণৰ নিয়ম
ਜੜਤਾ ਕਾਨੂੰਨ,জড়তা নিয়ম
ਸੈਕੰਡਰੀ ਹੀਟਿੰਗ ਨਿਯਮ,গৌণ উত্তাপৰ নিয়ম
isothermal ਵਾਯੂਮੰਡਲ ਕਾਨੂੰਨ,সমতাপীয় বায়ুমণ্ডল নিয়ম
"ਪਲੈਨਰ ਵਹਾਅ ਕਾਨੂੰਨ, ਸਟਰੈਟਮ ਵਹਾਅ ਕਾਨੂੰਨ","সমতল প্ৰবাহ নিয়ম, স্তৰ প্ৰবাহ নিয়ম"
ਚੁੰਬਕੀ ਦਾ ਕਾਨੂੰਨ,চুম্বকত্বৰ নিয়ম
ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ,ভৰ অনুপাত নিয়ম
ਕਈ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ,একাধিক অনুপাতৰ নিয়ম
octet ਦਾ ਨਿਯਮ,অক্টেটৰ নিয়ম
ਸਮਾਨਾਂਤਰ solenoid ਨਿਯਮ,সমান্তৰাল ছ’লেন’ইড নিয়ম
ਅੰਸ਼ਕ ਦਬਾਅ ਕਾਨੂੰਨ,আংশিক চাপৰ নিয়ম
ਮੁਕਾਬਲੇ ਦੇ ਨਿਯਮ,প্ৰতিযোগিতামূলকতা নিয়ম
ਪ੍ਰਤੀਬਿੰਬ ਕਾਨੂੰਨ,প্ৰতিফলন নিয়ম
ਲਾਰੈਂਸ ਡੈਕਟ (ਕ੍ਰੋਮੈਟਰਨ),লৰেন্স নলী (chromatran)
ਗਤੀ ਦੇ ਨਿਯਮ,গতিৰ নিয়ম
ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦੇ ਨਿਯਮ,তাপগতিবিদ্যাৰ নিয়মসমূহ
"ਟੀਚਾ ਨਿਰਧਾਰਨ, ਟੀਚਾ ਨਿਰਧਾਰਨ","লক্ষ্য নিৰ্ধাৰণ, লক্ষ্য নিৰ্ধাৰণ"
"ਅੱਧਾ ਅਨੁਪਾਤ, ਲੇਅ ਅਨੁਪਾਤ","আধা অনুপাত, লেই অনুপাত"
"ਪਰਤ, ਪੱਧਰ","স্তৰ, স্তৰ"
ਸਥਾਨ ਮੁੱਲ,স্থান মূল্য
"ਲੀਡ, ਡਿਪਾਜ਼ਿਟ, ਲੋਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ","সীহ, জমা, বোজা, সীহ, সীহ, সীহ, বৃষ্টিপাত, সীহ"
ਲੀਡ ਅਤੇ ਪਛੜ,লিড আৰু লেগ
ਮੋਹਰੀ ਕੋਣ,লিডিং এংগেল
ਸਾਹਮਣੇ ਕੰਟਰੋਲ,ফ্ৰন্টাল কন্ট্ৰল
ਲੀਡ ਸੁਰੱਖਿਅਤ ਕੇਬਲ,সীহ সুৰক্ষিত কেবল
ਪ੍ਰਵਾਹ ਨਾਲੀ,ইনফ্ল&#39; খাঁজ
ਭੈਣ ਦੀ ਚਿੱਠੀ,sis চিঠি
ਅੱਗੇ ਜਾਲ,ফৰৱাৰ্ড নেট
ਅੱਗੇ ਦੀ ਨਜ਼ਰ,ফৰৱাৰ্ড ভিজন
ਸਾਹਮਣੇ ਪੇਚ,সন্মুখৰ স্ক্ৰু
ਲੀਡ ਗੋਲੀ,সীহৰ গুলী
ਮੇਰੀ ਅਗਵਾਈ ਕਰੋ,লিড টাইম
ਲੀਡ-ਐਸਿਡ ਬੈਟਰੀ,লিড-এচিড বেটাৰী
ਲੀਡ ਬਰਾਬਰ,সীহৰ সমতুল্য
ਪ੍ਰਵਾਹ ਤਾਰ,ইনফ্ল&#39; তাঁৰ
ਆਊਟਫਲੋ ਨਾਲੀ,আউটফ্ল&#39; খাঁজ
"ਅੱਗੇ, ਨੇਤਾ (ਚਿੰਨ੍ਹ)","fore, নেতা (চিহ্ন)"
"ਮਾਰਗਦਰਸ਼ਕ ਕੇਬਲ, ਮਾਰਗਦਰਸ਼ਕ ਕੇਬਲ","গাইডিং কেবল, গাইডিং কেবল"
"ਅੱਗੇ, ਨੇਤਾ (ਚਿੰਨ੍ਹ)","fore, নেতা (চিহ্ন)"
ਅੱਗੇ ਗੁਣਾਂਕ,ফৰৱাৰ্ড সহগ
ਮੌਜੂਦਾ ਮੌਜੂਦਾ,ফৰৱাৰ্ড কাৰেণ্ট
ਸਾਹਮਣੇ ਕੋਰ,ফ্ৰন্ট কোৰ
ਫਰੰਟ ਕੋਰ ਪਲਸ ਟਾਈਮ,ফ্ৰন্ট কোৰ পালছ টাইম
ਸਾਹਮਣੇ ਰੇਸ਼ੇ,সন্মুখৰ আঁহ
ਸਾਹਮਣੇ ਅਣਚਾਹੇ ਪ੍ਰਤੀਬਿੰਬ,সন্মুখৰ অবাঞ্চিত প্ৰতিফলন
ਅੱਗੇ ਲੋਡ,ফৰৱাৰ্ড লোড
ਤਰਜੀਹੀ ਕਲਾ,অগ্ৰাধিকাৰ শিল্প
ਪ੍ਰਮੁੱਖ ਸ਼ਕਤੀ,প্ৰাইম পাৱাৰ
ਸਾਹਮਣੇ ਪੋਸਟ,ফ্ৰন্ট পোষ্ট
ਇਰੋਸ਼ਨ ਸਟਰੀਮ,খহনীয়া ধাৰা
ਸੰਚਾਲਕ ਤਾਰ,পৰিবাহী তাঁৰ
"ਚੂਨਾ, ਲੀਕ (n.) ਸੀਪੇਜ ਲਾਈਨ, ਚਬਾਉਣ ਵਾਲੀ ਲਾਈਨ (n.)","চূণ, লিক হোৱা (n.) ছিটিকি পৰা ৰেখা, চোবাই খোৱা ৰেখা (n.)"
ਖੋਰ ਖੋਜੀ,জাৰণ ডিটেক্টৰ
"ਇਰੋਜ਼ਨ ਟ੍ਰਾਂਸਫਾਰਮਰ, ਇਰੋਜ਼ਨ ਟ੍ਰਾਂਸਫਾਰਮਰ","খহনীয়া ট্ৰেন্সফৰ্মাৰ, খহনীয়া ট্ৰেন্সফৰ্মাৰ"
ਚੋਣ ਵਾਈਬ੍ਰੇਟਰ,নিৰ্বাচন কম্পক
"ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ","চোবাই খোৱা, জাৰণ, লিক হোৱা"
ਇਰੋਸ਼ਨ ਗੁਣਾਂਕ,খহনীয়া সহগ
ਇਰੋਸ਼ਨ ਚਾਲਕਤਾ,খহনীয়া পৰিবাহীতা
ਇਰੋਸ਼ਨ ਚਾਲਕਤਾ,খহনীয়া পৰিবাহীতা
ਖੋਰ ਕੰਟਰੋਲ,জাৰণ নিয়ন্ত্ৰণ
ਇਰੋਸ਼ਨ ਗੁਣਾਂਕ,খহনীয়া সহগ
ਇਰੋਸ਼ਨ ਵਹਾਅ,খহনীয়া প্ৰবাহ
ਖੋਰ ਸੂਚਕ,জাৰণ সূচক
ਇਰੋਸ਼ਨ ਇੰਡਿਊਸਰ,খহনীয়া প্ৰৰোচক
ਇਰੋਸ਼ਨ ਰੇਡੀਏਸ਼ਨ,খহনীয়া বিকিৰণ
ਇਰੋਸ਼ਨ ਸਦਮਾ,খহনীয়া শ্বক
ਖੋਰ ਪ੍ਰਤੀਰੋਧ,জাৰণ প্ৰতিৰোধ ক্ষমতা
ਕਟੌਤੀ,খহনীয়া
ਮਿਟਾਉਣ ਵਾਲਾ,erosive
ਖੋਰ ਟਿਊਬ antenna,জাৰণ নলীৰ এন্টেনা
ਇਰੋਸ਼ਨ ਵੇਵ ਐਂਟੀਨਾ,খহনীয়া তৰংগ এন্টেনা
ਇਰੋਸ਼ਨ ਵੇਵ ਮਾਰਗ,খহনীয়া তৰংগ পথ
ਪੈਡੌਕ ਪਲੂਟੀ ਟੈਸਟ,পেডক প্লুটি পৰীক্ষা
"padduk pluti, leap farring","পদ্দুক প্লুটি, লাফ ফাৰিং"
ਸਿੱਖਣ ਦੀ ਵਕਰ,শিক্ষণ বক্ৰ
ਸਿਖਲਾਈ ਮਸ਼ੀਨ,শিক্ষণ যন্ত্ৰ
ਸਿੱਖਣ ਦੀ ਥਿਊਰੀ,শিক্ষণ তত্ত্ব
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","নূন্যতম, নূন্যতম, নূন্যতম"
ਘੱਟੋ-ਘੱਟ ਕਾਰਵਾਈ,নূন্যতম কাৰ্য্য
ਘੱਟੋ-ਘੱਟ ਗਿਣਤੀ,নূন্যতম গণনা
ਘੱਟੋ-ਘੱਟ ਭਾਗ,নূন্যতম উপাদানসমূহ
ਨਿਊਨਤਮ ਊਰਜਾ ਕਾਨੂੰਨ,নূন্যতম শক্তি আইন
ਸਭ ਤੋਂ ਛੋਟਾ ਰਸਤਾ,চুটিতম পথ
ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਅੱਖਰ,কম উল্লেখযোগ্য চৰিত্ৰ
ਘੱਟੋ-ਘੱਟ ਵੱਖਰਾ ਖੇਤਰ,নূন্যতম বিভাজক এলেকা
ਘੱਟੋ-ਘੱਟ ਵਰਗ ਅਨੁਮਾਨ,নূন্যতম বৰ্গৰ আনুমানিককৰণ
ਘੱਟੋ-ਘੱਟ ਵਰਗ ਅਨੁਮਾਨ,নূন্যতম বৰ্গ অনুমান
ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ,সৰ্বনিম্ন শ্ৰেণী
ਨਿਊਨਤਮ ਵਿਗਾੜ ਧੁਰਾ,নূন্যতম বিকৃতি অক্ষ
ਸਭ ਤੋਂ ਛੋਟਾ ਸਮਾਂ ਨਿਯਮ,আটাইতকৈ কম সময়ৰ নিয়ম
ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ,নূন্যতম ওভাৰহেড সীমা
ਘੱਟੋ-ਘੱਟ ਕੰਮ ਕਰਨ ਦਾ ਸਿਧਾਂਤ,নূন্যতম কাৰ্য্য নীতি
ਖੜੀ ਤਾਰ,লেচ তাঁৰ
laclanche ਸੈੱਲ,laclanche কোষ
Leduc ਪ੍ਰਭਾਵ,লেডুক ইফেক্ট
ਘੱਟ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ ਵਿਭਾਜਨ,কম শক্তিৰ ইলেক্ট্ৰন বিবৰ্তন
ਘੜੀ ਦੇ ਉਲਟ ਧਰੁਵੀਕਰਨ,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত মেৰুকৰণ
ਖੱਬੇ ਹੱਥ ਦਾ ਨਿਯਮ,বাওঁহাতৰ নিয়ম
ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত স্ক্ৰু
ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত স্ক্ৰু
ਲੱਤ ਦੀ ਲੰਬਾਈ,ভৰিৰ দৈৰ্ঘ্য
ਵੈਧ ਅੱਖਰ,বৈধ আখৰ
ਵੈਧ ਓਮ,বৈধ ওম
ਕਾਨੂੰਨੀ ਪ੍ਰਕਿਰਿਆ,আইনী প্ৰক্ৰিয়া
ਵੈਧ ਰਿਜ਼ਰਵ,বৈধ সংৰক্ষিত
lenard-beam,লেনাৰ্ড-বিম
ਲੈਨਾਰਡ ਟਿਊਬ,লেনাৰ্ড টিউব
ਲੰਬਾਈ,দৈৰ্ঘ্য
ਲੰਬਾਈ ਦੀ ਪਾਬੰਦੀ,দৈৰ্ঘ্যৰ বাধা
ਵਧਿਆ ਹੋਇਆ ਡੋਪੋਲ,দীঘলীয়া ডাইপোল
ਲੰਬਾਈ,প্ৰসাৰণ
ਲੈਂਸ,লেন্স
ਲੈਂਸ ਵਿਗਾੜ,লেন্সৰ বিচ্যুতি
ਲੈਂਸ ਦੀ ਕਾਰਵਾਈ,লেন্সৰ ক্ৰিয়া
ਲੈਂਸ ਐਂਟੀਨਾ,লেন্স এন্টেনা
ਲੈਂਸ ਕੈਪ,লেন্সৰ টুপি
ਲੈਂਸ - ਜੋੜ,লেন্স-ছাম
ਲੈਂਸ ਕੋਨ,লেন্স শঙ্কু
ਲੈਂਸ ਡਰੱਮ,লেন্স ড্ৰাম
ਲੈਂਸ ਡਰੱਮ ਸਕੈਨਰ,লেন্স ড্ৰাম স্ক্যানাৰ
ਲੈਂਸ ਥਰਿੱਡ,লেন্সৰ সূতা
ਲੈਂਸ ਸਤਹ ਥਰਮਾਮੀਟਰ,লেন্সৰ পৃষ্ঠৰ থাৰ্মোমিটাৰ
ਲੈਂਸ ਓਰਲ ਟਿਊਬ,লেন্সৰ মৌখিক নলী
ਲੈਂਸ ਗੇਜ,লেন্স গেজ
ਲੈਂਸ ਪਹਿਨਣਾ,লেন্স পৰিধান কৰা
ਕੈਮਰਾ ਹੁੱਡ,কেমেৰাৰ হুড
ਲੈਂਸ ਚਾਰਜ,লেন্স চাৰ্জ
ਲੈਂਸ ਕਵਰ,লেন্স কভাৰ
ਲੈਂਸ ਸਪੇਸ,লেন্সৰ স্থান
ਲੈਂਸ ਬੰਦ ਕਰੋ,লেন্স বন্ধ
ਲੈਂਸ ਟਾਰਟ,লেন্স টাৰ্ট
ਲੈਂਸ ਇਰਾਦਾ,লেন্সৰ উদ্দেশ্য
ਲੈਂਸ-ਸਿਲੰਡਰ,লেন্স-চিলিণ্ডাৰ
ਲੈਂਸ ਪਰਤ,লেন্স আৱৰণ
ਲੈਂਸ ਦੇ ਹਿੱਸੇ,লেন্সৰ উপাদানসমূহ
ਲੈਂਸ ਸਮੀਕਰਨ,লেন্স সমীকৰণ
ਲੈਂਸਮੀਟਰ,লেন্সমিটাৰ
ਦਾਲ ਦੀ ਸ਼ਕਲ,মচুৰ আকৃতি
"ਮਸਰਭਾਸੀ, ਮਸੂਰੀ","মসৰাভাছি, মুছুৰী"
ਲੈਂਜ਼ ਦਾ ਕਾਨੂੰਨ,লেঞ্জৰ নিয়ম
"ਸ਼ੇਰ, ਲੀਓ","সিংহ, লিও"
ਲੇਪਟਨ,লেপটন
ਲੇਪਟਨ ਸੁਰੱਖਿਆ,লেপটন সুৰক্ষা
ਲੈਪਟਨ ਨੰਬਰ,লেপটন সংখ্যা
ਲੇਪਟੋਨਿਕ ਸੜਨ,লেপটনিক ক্ষয়
ਘਾਤਕ ਵਾਲੀਅਮ,মাৰাত্মক আয়তন
ਪੱਤਰ,চিঠি
ਅੱਖਰ ਹੁਕਮ,letter কমাণ্ড
ਅੱਖਰ ਕੋਡ,আখৰৰ ক&#39;ড
ਅੱਖਰ ਚਿੰਨ੍ਹ,আখৰৰ চিহ্ন
"ਸਮਤਲ, ਖਿਤਿਜੀ, ਪੱਧਰ","সমতল, অনুভূমিক, সমতল"
"ਪੱਧਰ ਦਾ ਚਿੱਤਰ, ਮੰਜ਼ਿਲ ਚਿੱਤਰ","স্তৰৰ ডায়েগ্ৰাম, মজিয়াৰ ডায়েগ্ৰাম"
ਖਿਤਿਜੀ ਉਡਾਣ,অনুভূমিক উৰণ
ਮੰਜ਼ਿਲ ਸਰਕਟ,মজিয়াৰ বৰ্তনী
ਭਰੋਸੇਯੋਗਤਾ ਦਾ ਪੱਧਰ,নিৰ্ভৰযোগ্যতা স্তৰ
ਕੰਟਰੋਲ ਪੱਧਰ,নিয়ন্ত্ৰণ স্তৰ
ਧਮਾਕਾ ਮੰਜ਼ਿਲ,ব্লাষ্ট ফ্ল&#39;ৰ
ਸੰਤ੍ਰਿਪਤ ਪਾਣੀ,চেচুৰেচন পানী
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,তাৎপৰ্য্যৰ স্তৰ
ਪੱਧਰ ਅੰਤਰਾਲ,স্তৰৰ ব্যৱধান
"ਹਰੀਜੱਟਲ ਸਤਹ, ਸਮਤਲ ਸਤਹ, ਸਮਾਨ ਸਤਹ","অনুভূমিক পৃষ্ঠ, সমতল পৃষ্ঠ, সমবিভৱ পৃষ্ঠ"
ਮੰਜ਼ਿਲ ਕੰਪਲੈਕਸ,ফ্ল&#39;ৰ কমপ্লেক্স
"ਪੱਧਰ ਕਰਨਾ, ਪੱਧਰ ਕਰਨਾ","লেভেলিং, লেভেলিং"
"ਹਰੀਜ਼ੱਟਲ ਪੇਚ, ਲੈਵਲਿੰਗ ਪੇਚ","অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু"
"ਲੀਵਰ, ਲੀਵਰ","লিভাৰ, লিভাৰ"
ਲੀਵਰ ਬਾਂਹ,লিভাৰ বাহু
"ਲੀਵਰ ਆਰਮ ਸਵਿੱਚ, ਲੀਵਰ ਆਰਮ ਸਵਿੱਚ","লিভাৰ আৰ্ম চুইচ, লিভাৰ আৰ্ম চুইচ"
ਲੀਵਰੇਜ,উত্তোলন
"ਘੜੀ ਦੇ ਉਲਟ, ਖੱਬਾ ਧਰੁਵੀਕਰਨ","ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁফালে মেৰুকৰণ কৰা"
ਖੱਬਾ ਰੋਟੇਸ਼ਨ,বাওঁফালৰ ঘূৰণ
ਲੀਡੇਨ ਜਾਰ,লেইডেন জাৰ
ਸਥਾਨਕ ਲੱਛਣ,স্থানীয় লক্ষণ
ਸੰਪਰਕ ਜਾਲ,যোগাযোগ জাল
ਪ੍ਰੋਗਰਾਮ ਸੰਗ੍ਰਹਿ,কাৰ্য্যক্ৰম সংগ্ৰহ
ਪ੍ਰੋਗਰਾਮ ਸਟੋਰ ਰੁਟੀਨ,প্ৰগ্ৰেম ষ্ট&#39;ৰ ৰুটিন
ਵਰਚੁਅਲ ਓਸਿਲੇਸ਼ਨ,ভাৰ্চুৱেল দোলন
Listenberg ਚਿੱਤਰ,লিষ্টেনবাৰ্গৰ চিত্ৰ
"ਪ੍ਰਾਪਤੀ ਪਲ, ਬੰਧਨ ਪਲ","অধিগ্ৰহণ মুহূৰ্ত, বন্ধন মুহূৰ্ত"
"ਲਿਡਰ, ਲੇਜ਼ਰ ਇਨਫਰਾਰੈੱਡ ਰਾਡਾਰ","লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ"
ਝੂਠ ਖੋਜੀ,মিছা ডিটেক্টৰ
"ਜੀਵਨ, ਉਮਰ","জীৱন, বয়স"
"ਚੁੱਕੋ, ਚੁੱਕੋ","lift, উত্তোলন"
ਲਹਿਰਾਉਣ ਗੁਣਾਂਕ,উত্তোলন সহগ
ਲਿਫਟ ਪੰਪ,লিফ্ট পাম্প
ਲਿਫਟ ਘਟਾਉਣ ਦਾ ਅਨੁਪਾਤ,লিফ্ট হ্ৰাস অনুপাত
ਚੁੱਕਣ ਦੀ ਗਤੀ,উত্তোলন গতি
"ਲਹਿਰਾਉਣਾ, ਲਹਿਰਾਉਣਾ","hoist, উত্তোলন"
ਲਹਿਰਾਉਣ ਫੋਰਸ,উত্তোলন বল
ਲਹਿਰਾਉਣ ਵਾਲੀ ਲਾਈਨ ਦੇ ਹਿੱਸੇ,উত্তোলন লাইনৰ উপাদানসমূহ
hoist ਲਾਈਨ ਪਰਿਕਲਪਨਾ,উত্তোলন ৰেখাৰ অনুমান
ਚੁੰਬਕ ਚੁੱਕਣਾ,উত্তোলন চুম্বক
ਚੁੱਕਣ ਦੀ ਸਮਰੱਥਾ,উত্তোলন ক্ষমতা
ਦਬਾਅ ਚੁੱਕਣਾ,উত্তোলন চাপ
ਲਿਫਟ ਪੰਪ,লিফ্ট পাম্প
ਚੁੱਕਣ ਵਾਲਾ ਪੰਨਾ,লিফটিং পৃষ্ঠা
ਲਹਿਰਾਉਣ ਵਾਲਾ ਪੰਨਾ ਸਿਧਾਂਤ,উত্তোলন পৃষ্ঠা নীতি
"ਛੋਟਾ, ਹਲਕਾ, ਮੱਧਮ, ਛੋਟਾ, ਛੋਟਾ, ਹਲਕਾ","চুটি, পোহৰ, ম্লান, অতি কম, চুটি, পোহৰ"
ਰੋਸ਼ਨੀ ਸਮਾਈ,পোহৰ শোষণ
ਰੋਸ਼ਨੀ ਐਂਪਲੀਫਾਇਰ,পোহৰ পৰিবৰ্ধক
ਲਾਈਟ ਬੀਮ ਔਸਿਲੇਟਰ,পোহৰৰ ৰশ্মিৰ দোলক
ਹਲਕਾ ਨੀਲਾ,পাতল নীলা
ਹਲਕਾ ਕੈਰੀਅਰ ਟੀਕਾ,পোহৰৰ বাহক ইনজেকচন
ਰੋਸ਼ਨੀ ਫਿਲਟਰ,পোহৰৰ ফিল্টাৰ
ਹਲਕਾ ਕੋਨ,পোহৰ শঙ্কু
ਰੋਸ਼ਨੀ ਨਿਯੰਤਰਿਤ ਔਸਿਲੇਟਰ,পোহৰ নিয়ন্ত্ৰিত দোলক
ਹਲਕਾ ਕਰਵ,পোহৰৰ বক্ৰ
ਮਾਮੂਲੀ ਆਮਦਨ,সামান্য আয়
ਹਲਕੇ ਤੱਤ,পোহৰৰ মৌল
ਫੋਟੋ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,আলোক সংবেদনশীলতা
ਰੌਸ਼ਨੀ ਊਰਜਾ,পোহৰ শক্তি
ਹਲਕਾ ਸਮੀਕਰਨ,পোহৰৰ সমীকৰণ
ਰੋਸ਼ਨੀ ਐਕਸਪੋਜਰ,পোহৰৰ সংস্পৰ্শলৈ অহা
