Odiya,English
ଦଶମିକ କୋଡ୍ |,Decimal code
ଦଶମିକ ଅଙ୍କ |,Decimal digit
ଡିସପିଅର୍ କରିବା,Deciphering
ଡେକୋଡର୍,Decoder
ଡିକୋଡିଂ,Decoding
ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |,Decoding in digital transmission
ସଙ୍କଳନ,Decompression
ସଜାଇବା,Decoupling
ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |,Decoupling circuit
ନେଟୱର୍କ ନେଟୱାର୍କ |,Decoupling network
ଡିକ୍ରିପ୍ସନ୍,Decryption
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,Dedicated line
ଦେ-ଏମ୍ବେଡିଂ |,De-embedding
ଡି-ଫାଟିସ୍ |,De-emphasis
ଡିଫଲ୍ଟ |,Default
ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |,Defect in quality
ତ୍ରୁଟିଯୁକ୍ତ,Defective
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ,Defective unit
ସଂଜ୍ଞା,Definition
ଡିସଲେନେକସନ |,Deflection
ବିକଳାଙ୍ଗ,Deformation
ନବିଣ୍ଡେସନ୍,Defragmentation
ଡି-ଗସିଂ କୋଇଲ୍ |,De-gaussing coil
ଡିଗ୍ରୀ,Degree
ଡି-ଇଣ୍ଟରଲିଭେଭର |,De-interleaver
ବିଳମ୍ବ ରେଖା,Delay line
ବିଳମ୍ବ ସମୟ,Delay time
ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |,Delayed frame memory
ବିଳମ୍ବିତ ସ୍କାନିଂ |,Delayed scanning
ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |,Delayed synchronization signal
ବିତରଣ,Delivery
ବିତରଣ ବ୍ୟବସ୍ଥା,Delivery system
ଡେମୋଡୁଲେସନ୍,Demodulation
ଡେମୋଡୁଲେଟର କାର୍ଡ |,Demodulator card
Demultipleter,Demultiplexer
କ୍ଷେତ୍ରର ଗଭୀରତା |,Depth of field
ଅବତରଣ,Descending
ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,Design specification
ଡେସ୍କଟପ,Desktop
ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍,Detector output
ବ୍ୟତିକ୍ରମ,Deviation
ଉପକରଣ,Device
ଉପକରଣ ଡ୍ରାଇଭର |,Device driver
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,Diagnostics
ଚିତ୍ର,Diagram
ସଂଳାପ ଟ୍ରାକ୍ |,Dialog track
ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |,Diameteral mode
ହୀରା ଷ୍ଟାଇଲସ୍ |,Diamond stylus
ଡାଇଫ୍ରାଗମ୍ |,Diaphragm
ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |,Diaphragmatic absorber
ଡିକଟିକ୍ ଶୁଣିବା |,Dichotic listening
DiWeLictericorick,Dielectric
Divelostic Brock- ତଳକୁ |,Dielectric break- down
Divelostic କ୍ଷତି |,Dielectric loss
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,Difference frequency
ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD),Difference frequency distortion (DFD)
ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |,Difference tone
ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |,Differential amplifier
ଭିନ୍ନ,Diffraction
ଭିନ୍ନ,Diffuser
ଅଙ୍କ,Digit
ଡିଜିଟାଲ୍ |,Digital
ଡିଜିଟାଲ୍ କଳାକୃତି |,Digital artifact
ଡିଜିଟାଲ୍ ଅଡିଓ |,Digital audio
ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |,Digital audio filter
ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |,Digital audio work station
ଡିଜିଟାଲ୍ କ୍ୟାମେରା,Digital camera
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,Digital computer
ଡିଜିଟାଲ୍ ଡାଟା |,Digital data
ଡିଜିଟାଲ୍ ଏଡିଟିଂ |,Digital editing
ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |,Digital exciter
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |,Digital filter
ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |,Digital frame synchronizer
ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |,Digital heritage
ଡିଜିଟାଲ୍ ଇମେଜ୍ |,Digital image
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,Digital library
ଡିଜିଟାଲ୍ ମିଟର |,Digital meter
ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |,Digital modulation
ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |,Digital multiplex
ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |,Digital network
ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |,Digital output
ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |,Digital playback
ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM),Digital Radio Mondiale (DRM)
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,Digital recording
ଡିଜିଟାଲ୍ ବିପ୍ଳବ |,Digital revolution
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |,Digital signal
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP),Digital signal processing (DSP)
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,Digital signature
ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |,Digital technology
ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |,Digital to analog converter
ଡିଜିଟାଲ୍ ଭିଡିଓ |,Digital video
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |,Digital voltmeter
ଡିଜିଟାଲ୍ାଇଜେସନ୍ |,Digitalization
ଡିଜିଟାଇଜେସନ୍,Digitization
ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,Digitized video
ଅଗ୍ରଗାମୀ,Digitizer
ଅନ୍ଧ,Dim
ପରିମାପ,Dimension
ଡିମର୍,Dimmer
ଡାୟୋଡ୍,Diode
ବୁଡ଼ାନ୍ତୁ |,Dip
Dlixer,Diplexer
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,Dipole antenna
ସିଧାସଳଖ ପ୍ରସାରଣ,Direct broadcast
ସିଧାସଳଖ ସାମ୍ପ୍ରତିକ (D c),Direct current (d c)
ସିଧାସଳଖ ଉଠାଇବା,Direct pick up
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,Direct reading instrument
ସିଧାସଳଖ ରେକର୍ଡିଂ |,Direct recording
ଦିଗଦର୍ଶନ ଆଣ୍ଟେନା |,Directional antenna
ଦିଗଦର୍ଶନ କପଟ,Directional coupler
ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |,Directional microphone
ନିର୍ଦ୍ଦେଶନାପତି,Directivity
ଡିରେକ୍ଟୋରୀ,Directory
ଅକ୍ଷମ କରନ୍ତୁ |,Disable
ଡିସ୍କ ଆଣ୍ଟେନା |,Disc antenna
ଡିସ୍କ ଆଧାରିତ ଷ୍ଟୋରେଜ୍ |,Disc based storage
ପ୍ରତିରୋଧ,Discrete
ଡିସ୍କ,Disk
ଡିସ୍କ ଡ୍ରାଇଭ,Disk drive
ଡିସ୍କ କୋଟା,Disk quota
ଡିସ୍କେଟ୍,Diskette
ସ୍ଥାନାନ୍ତର,Dislocation
ବିଚ୍ଛେଦ,Dispersion
ବିସ୍ଥାପନ,Displacement
ପ୍ରଦର୍ଶନ,Display
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (କନସୋଲ୍),Display unit (console)
ରୂପାନ୍ତର,Dissipation
ବିସୋନ୍ସ,Dissonance
ଡିଷ୍ଟିଲ୍ ପାଣି |,Distilled water
ବିକୃତି,Distortion
ବଣ୍ଟନ,Distribution
ବଣ୍ଟନ ଏମ୍ପଲିଫାୟର୍ |,Distribution amplifier
ବିଭାଜନ,Division
ଡିଭିସିଆସର,Divisor
ଡକ୍ୟୁମେଣ୍ଟ୍,Document
ଡଲବି ଡିଜିଟାଲ୍ |,Dolby digital
ଡୋମେନ୍,Domain
ଡୋମେନ୍ ନିୟନ୍ତ୍ରକ |,Domain controller
ଡୋପେଲର ପ୍ରଭାବ,Doppler effect
ଡବଲ୍ ପୋଲ୍ (ଡିପୋଲ୍),Double pole (dipole)
ଡବଲ୍ ପୋଲ୍ ସିଙ୍ଗଲ୍ ଥ୍ରୋ ସୁଇଚ୍ |,Double pole single throw switch
ଡବଲ୍ ସାଇଡ୍ ଡିସ୍କ |,Double sided disk
ଦ୍ୱନ୍ଦ୍ୱ,Doublet
ତଳକୁ ଆସୁଥିବା ତରଙ୍ଗ |,Down coming wave
ତଳେ ସ୍ରୋତ |,Down stream
ଅଦୃଶ୍ୟ,Downlink
ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,Download
ଡାଉନଲୋଡ୍ କରିବା,Downloading
ଚିତ୍ରାଙ୍କନ,Drawing
ଡ୍ରିଲିଂ ବିଟ୍,Drilling bit
ଡ୍ରିଲିଂ ମେସିନ୍ |,Drilling machine
ଡ୍ରାଇଭ୍,Drive
ଡ୍ରମ୍,Drum
ଶୁଖିଲା ବଲ୍ବ ତାପମାତ୍ରା |,Dry bulb temperature
ଶୁଖିଲା କୋଷ,Dry cell
ଶୁଖିଲା ସୋଲିୟର |,Dry solder
ଡୁଆଲ୍ ଚ୍ୟାନେଲ ମୋଡ୍ |,Dual channel mode
ଅଳିଆ,Dubbing
ଡୁଡ୍,Dud
ଡମ୍ପ୍ |,Dump
ଡୁପ୍ଲେକ୍ସ,Duplex
ଅବଧି,Duration
ଧୂଳି,Dust
ଧୂଳି ବଗ୍,Dust bug
ଧୂଳି ପ୍ରମାଣ,Dust proof
ଡଷ୍ଟର୍,Duster
ଗତିଶୀଳତା |,Dynamic
ଗତିଶୀଳ ବିଟ୍ ଆବଣ୍ଟନ |,Dynamic bit allocation
ଡାଇନାମିକ୍ ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତ (DIM),Dynamic intermodulation distortion (DIM)
ଡାଇନାମିକ୍ ପରିମାଣ,Dynamic quantization
ଗତିଶୀଳ ପରିସର,Dynamic range
ଡାଇନାମିକ୍ ରେଞ୍ଜ ନିୟନ୍ତ୍ରଣ |,Dynamic range control
ଡାଇନାମୋ |,Dynamo
କାନ ଫୋନ୍,Ear phone
ପୃଥିବୀ,Earth
ପୃଥିବୀ ବଲଜ |,Earth bulge
ପୃଥିବୀ ପ୍ରତିରୋଧ,Earth resistance
ପୃଥିବୀ ରୋଡ୍ |,Earth rod
ପୃଥିବୀ ଉପଗ୍ରହ |,Earth satellite
ପୃଥିବୀ କେନ୍ଦ୍ର |,Earth station
ପୃଥିବୀ ଟର୍ମିନାଲ୍ |,Earth terminal
ଘିଅ |,Earthing
ଇକୋ,Echo
ଇକୋ ଚାମ୍ବର |,Echo chamber
ଏଡି କରେଣ୍ଟ୍ |,Eddy current
ଏଡି ସାମ୍ପ୍ରତିକ କ୍ଷତି |,Eddy current loss
ଧାରବାହୀ ମିଟର,Edgewise meter
ସମ୍ପାଦନା,Editing
ପ୍ରଭାବଶାଳୀ ଆଣ୍ଟେନନା ଉଚ୍ଚତା |,Effective antenna height
ପ୍ରଭାବଶାଳୀ ଆଣ୍ଟେନନା ଲମ୍ବ |,Effective antenna length
ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |,Effective voltage
ଦକ୍ଷତା,Efficiency
ଇଲାସ୍ଟିସିଟି |,Elasticity
ବ electric ଦ୍ୟୁତିକ ଡିସଚାର୍ଜ,Electric discharge
ବ electric ଳିକ କ୍ଷେତ୍ର,Electric field
ବ electrical ଳିକ ଫ୍ଲାସ,Electric flash
ବ electric ଦ୍ୟୁତିକ ହିଟର |,Electric heater
ଇଲେକ୍ଟ୍ରିକ୍ ମିଟର,Electric meter
ଇଲେକ୍ଟ୍ରିକ୍ ମୋଟର,Electric motor
ବ electric ଦ୍ୟୁତିକ ଶକ୍,Electric shock
ଇଲେକ୍ଟ୍ରିକ୍ ସ୍ପାର୍କ |,Electric spark
ବ electrical ଦ୍ୟୁତିକ ଉପକରଣ |,Electrical appliance
ବ electrical ଦ୍ୟୁତିକ ଶବ୍ଦ,Electrical noise
ବ electrical ଦୁତିକ storm ଡ |,Electrical storm
ବ als ତିକ ଭାବରେ ବାଦ୍ୟଯନ୍ତ୍ରିତ ବାଦ୍ୟଯନ୍ତ୍ର |,Electrically operated musical instrument
ବିଦ୍ୟୁତ୍,Electricity
ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,Electricity supply
ଇଲେକ୍ଟ୍ରୋଡାମନ |,Electrodynamic
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର |,Electrolytic capacitor
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ |,Electromagnetic
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ବିଶୃଙ୍ଖଳା |,Electromagnetic disturbance
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନ୍ତ incer କଣ୍ଟାକ୍ଟ |,Electromagnetic interferrence
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ୍ |,Electromagnetic spectrum
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |,Electromagnetic wave
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ ପ୍ରସାରଣ |,Electromagnetic wave propagtion
ଇଲେକ୍ଟ୍ରନ୍ ଏକାଧିକ ଫଟୋ |,Electron multiple phototube
ଇଲେକ୍ଟ୍ରୋନିକ୍ କାଲକୁଲେଟର |,Electronic calculator
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ପ୍ରକ୍ରିୟାକରଣ (EDP),Electronic data processing (EDP)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍),Electronic mail (e-mail)
ବ Elect ଦ୍ୟୁତିକ ସୁଇଚ୍ ସିଷ୍ଟମ୍ |,Electronic switching system
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,Electronics
ଇଲେକ୍ଟ୍ରୋପିଂ,Electroplating
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍,Electrostatic
ଉଚ୍ଚତା,Elevation
ଏମ୍ବେଡ୍,Embedded
ଏମ୍ବେଡ୍ ଅଡିଓ |,Embedded audio
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,Embedded system
ପ୍ରତୀକ,Emblem
ଉଦତର ଟ୍ରେଣ୍ଡଗୁଡିକ,Emerging trends
ନିର୍ଗରଣ,Emission
ତିକ୍ତ,Emitter
ଏମିଟର ଅନୁସରଣକାରୀ |,Emitter follower
ଏମୋଟିକ୍ ଟର୍ମିନାଲ୍ |,Emitter terminal
ଏମିଟର-ବେସ୍-ଜଙ୍କସନ |,Emitter-base-junction
ସକ୍ଷମ କରନ୍ତୁ |,Enable
ଏନନେଲ୍ ତାର,Enamelled wire
ଆବଦ୍ଧ,Encipher
ଏନକ୍ଲୋଜର,Enclosure
ଏନକୋଡ୍ |,Encode
ଏନକୋଡର୍ |,Encoder
ଏନକୋଡିଂ,Encoding
ଏନକ୍ରିପସନ୍,Encryption
ଶେଷ ଚିହ୍ନ,End mark
ଶେଷ ବ୍ୟବହାରକାରୀ |,End user
ଶକ୍ତି,Energy
ଶକ୍ତି ବିସର୍ଜନ |,Energy dispersal
ଶକ୍ତି ବଣ୍ଟନ,Energy distribution
ଅଭିଶନ୍ତ,Enforcement
ଇଞ୍ଜିନ୍,Engine
ଇଞ୍ଜିନିୟର,Engineer
ଇଞ୍ଜିନିୟରିଂ,Engineering
ଇଞ୍ଜିନିୟରିଂ ଷ୍ଟୋର,Engineering store
ଖୋଦନ,Engraving
ବାରଣ କରନ୍ତୁ,Enhance
Entemble,Ensemble
କୀ ପ୍ରବେଶ କରନ୍ତୁ |,Enter key
ଅତିରିକ୍ତ ସ୍ଥାପତ୍ୟ,Enterprise architecture
ସମ୍ପତ୍ତି |,Enthalpy
ଏଣ୍ଟ୍ରପି |,Entropy
ଏଣ୍ଟ୍ରପି କୋଡିଂ |,Entropy coding
ଏଣ୍ଟ୍ରପି ଅନାବଶ୍ୟକତା |,Entropy redundancy
ସମାନ,Equalising
ସମାନତା,Equalization
ସମାନ,Equalizer
ଉପକରଣ,Equipment
ଯନ୍ତ୍ରପାତି ବନ୍ଦ |,Equipment cover
ସମାନ,Equivalent
ଲିଭାନ୍ତୁ,Erase
ମୁଣ୍ଡ ଲିଭାନ୍ତୁ |,Erase head
କ୍ଷୟ,Erosion
ତ୍ରୁଟି,Erratic
ତ୍ରୁଟି,Error
ତ୍ରୁଟି ବିନା କଣ୍ଟ୍ରୋଡିଂ |,Error control coding
ତ୍ରୁଟି ସଂଶୋଧନ |,Error correction
ତ୍ରୁଟି ଚିହ୍ନଟ |,Error detection
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ କରିବା |,Error handling
ତ୍ରୁଟି ସମ୍ଭାବନା |,Error probability
ଇଥରନେଟ୍ |,Ethernet
ଇଥରନେଟ୍ କେବୁଲ୍ |,Ethernet cable
ଇଉଜେନିକ୍ସ,Eugenics
ସ୍ଥାନାନ୍ତର କର |,Evacuate
ବିନିମୟ,Exchange
ଉତ୍ତେଜନା,Exciter
ଏକଜେକ୍ୟୁଟ୍ କର,Execute
ସମୟିଆନିଆ ସମୟ,Execution time
ନିଷ୍କାସନ,Exhaust
ପ୍ରସ୍ଥାନ,Exit
ବିସ୍ତାରିତ,Expanded
ବିସ୍ତାର ଭଲଭ୍ |,Expansion valve
ପରୀକ୍ଷଣ |,Experiment
ବିଶେଷଜ୍ଞ ସିଷ୍ଟମ୍ |,Expert system
ଅନୁସନ୍ଧାନ କର |,Explore
ଏକ୍ସପ୍ଲୋରର |,Explorer
ଏକ୍ସପୋ (ପ୍ରଦର୍ଶନୀ),Expo(exhibition)
ବିଦ୍ୟୁତ୍ ଯୋଗାଣର ବିସ୍ତାର |,Extension of power supply
ବାହ୍ୟ ନିୟନ୍ତ୍ରଣ,External control
ବାହ୍ୟ ସ୍ମୃତି,External memory
ବାହ୍ୟ ସଂରକ୍ଷଣ,External storage
ବାହ୍ୟ ସୂତ୍ର,External thread
ବାହାର,Extract
ଅତିରିକ୍ତ,Extranet
କପଡା |,Fabricate
ଫେନ୍ସ,Facet
କାରସିମ୍,Facsimile
କାରକ,Factor
ମଳିନ,Fade
ମଳିନ,Fade in
କମେ,Fade out
ଫ୍ୟାଜର୍,Fader
କ୍ଷୀଣ,Fading
କ୍ଷୀଣ ଜୋନ୍ |,Fading zone
ଫ୍ୟାନ୍ମ୍ (= ଫାଣ୍ଟମ୍),Fantom (=phantom)
ଦ୍ରୁତ ଅଧିକକ ପରିବର୍ତ୍ତନ (FFT) ଆଲଗୋରିଦମ |,Fast fourier transform (FFT) algorithm
ସାଂଘାତିକ ତ୍ରୁଟି |,Fatal error
ଦୋଷ,Fault
ବ feature ଶିଷ୍ଟ୍ୟ,Feature
ଫିଡ୍,Feed
ମତାମତ,Feedback
ମତାମତ ଏମ୍ପ୍ଲିଫାୟର୍ |,Feedback amplifier
ଥାପର୍ସ ସର୍କିଟ |,Feedback circuit
ମନିକଲ୍ସ ଭୋଲଟେଜ୍ |,Feedback voltage
ଫିଡର୍,Feeder
ଫିଡର୍ କେବୁଲ୍ |,Feeder cable
ଫିଡର୍ ହଟ୍ |,Feeder hut
ଫିଡର୍ ଲାଇନ୍ |,Feeder line
ଫିଡର୍ ସିଷ୍ଟମ୍ |,Feeder system
ଫିଡର୍ ତାର,Feeder wire
ଫାଇବର,Fibre
ଫାଇବର ଅପ୍ଟିକ୍ସ |,Fibre optics
ବିଶ୍ୱସ୍ତତା,Fidelity
ଫିଡେଲିଟି ରେଞ୍ଜ୍ ବିସ୍ତାର |,Fidelity range extension
କ୍ଷେତ୍ର,Field
କ୍ଷେତ୍ର ଡ୍ରାଇଭ୍,Field drive
କ୍ଷେତ୍ର ପ୍ରଭାବ ଟ୍ରାନ୍ସଜିଷ୍ଟର |,Field effect transistor
କ୍ଷେତ୍ର ଶକ୍ତି,Field strength
କ୍ଷେତ୍ର ଶକ୍ତି ମିଟର |,Field strength meter
କ୍ଷେତ୍ର ଶକ୍ତି ସର୍ବେକ୍ଷଣ |,Field strength survey
ଚିତ୍ର,Figure
ଯୋଗ୍ୟତା ଚିତ୍ର,Figure of merit
ଚମକ,Filament
ଫାଇଲ୍ |,File
ଫାଇଲ୍ ସର୍ଭର |,File server
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,File system
ଫିଲର୍,Filler
ଚଳଚ୍ଚିତ୍ର ରେକର୍ଡର୍ |,Film recorder
ଚଳଚ୍ଚିତ୍ର ଧୂପ,Film speed
ଫିଲ୍ଟର୍,Filter
ଫିଲ୍ଟର ଚକ୍କର |,Filter choke
ଫିଲ୍ଟର୍ ସର୍କିଟ୍ |,Filter circuit
ଫିଲ୍ଟରିଙ୍ଗ୍,Filtering
ସୂକ୍ଷ୍ମ ଟ୍ୟୁନିଂ ନିୟନ୍ତ୍ରଣ |,Fine tuning control
ସୀମିତ କ୍ଷେତ୍ର,Finite field
ଅଗ୍ନି କାନ୍ଥ,Fire wall
ଫାୟାରଫକ୍ସ,Firefox
ଫାୟାରିଙ୍ଗ୍ ଆଙ୍ଗଲ୍,Firing angle
ଫର୍ମୱେୟାର |,Firmware
ଫିଟିଂ |,Fittings
ଫିକ୍ସଡ୍ ପଏଣ୍ଟ ଚାର୍ଟ |,Fixed point chart
ଫିକ୍ସଡ୍ ପଏଣ୍ଟ ଆଇଟମ୍ |,Fixed point item
ଫ୍ଲାସ୍,Flash
ଫ୍ଲାଟ,Flat
ଫ୍ଲିକର୍,Flicker
ଫ୍ଲପ୍ ଫ୍ଲପ୍ |,Flip flop
ଭାସମାନ ଭଲଭ୍ |,Float valve
ଭାସମାନ,Floating
ଭାସମାନ ବ୍ୟାଟେରୀ |,Floating  battery
ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ,Floating point
ଭାସମାନ ପୋର୍ଟ,Floating port
ବନ୍ୟା ଆଲୋକ,Flood light
ବନ୍ୟା ଆଲୋକ,Flood lighting
ଚଟାଣ,Floor
ଫ୍ଲପି,Floppy
ଫ୍ଲୋ ଚାର୍ଟ |,Flow chart
ଉତ୍ତୋଳନ,Fluctuation
ତରଳ,Fluid
ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଲ୍ୟାମ୍ପ |,Fluorescent lamp
ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଟ୍ୟୁବ୍ |,Fluorescent tube
ଫ୍ଲୁଟର୍,Flutter
ଫ୍ଲକ୍ସ,Flux
ଫ୍ଲକ୍ସ ଲିଙ୍କେଜ୍ |,Flux linkage
FM ନେଟୱର୍କ,FM network
FM ଟାୱାର,FM tower
ଧ୍ୟାନ ଦିଅନ୍ତୁ,Focus
ନିୟନ୍ତ୍ରଣ ନିୟନ୍ତ୍ରଣ |,Focus control
ଫୋକସ୍,Focussing
ଫୋକସ୍ ଚୁମ୍ବକ,Focussing magnet
କୁହୁଡି,Fog
ଫଏଲ୍,Foil
ଗୁଣ୍ଡ ଫେରାଇ ଦିଅ,Fold back
ଫୋଲଡ୍ ଡିପୋଲ୍ |,Folded dipole
ଫୋଲ୍ଡର,Folder
ଫୁଟେଜ୍,Footage
ଫୁଟର୍,Footer
ବାଧ୍ୟତାମୂଳକ ଓତିମାନେ ବାଧ୍ୟ |,Forced oscillation
ବାଧ୍ୟତାମୂଳକ ଭେଣ୍ଟିଲେସନ୍ |,Forced ventilation
ବାଧ୍ୟତାମୂଳକ କମ୍ପନ |,Forced vibration
ଜଗେ,Forge
ଫର୍ମାଟ୍,Format
ଫର୍ମାଟ୍ ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |,Format shifting
ଫର୍ମାଟ୍ ଟ୍ୟୁନ୍,Format tunes
ଫର୍ମାଟିଂ,Formatting
ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ,Forward bias
ଆଗକୁ ବାହାଘର,Forward biased
ଅଗ୍ରଗାମୀ କରେଣ୍ଟ୍ |,Forward current
ଅଗ୍ରଗାମୀ ଦିଗ,Forward direction
ଅଗ୍ରଗାମୀ ପ୍ରତିରୋଧ,Forward resistance
ଚାରିଟି ରୂପାନ୍ତର |,Fourier transform
ଭଗ୍ନାଂଶ,Fractal
ବନ୍ଧ୍ୟା,Fragmentation
ଫ୍ରେମ୍,Frame
ଫ୍ରେମ୍ ଫର୍ମାଟିଂ,Frame formatting
ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନେରୋଇଜର୍ |,Frame synchroniser
ଫ୍ରିମି ବାନ୍ଧିବା,Framing
ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ |,Free electron
ଖାଲି ସ୍ପେସ୍ କ୍ଷତି |,Free space loss
ମାଗଣା ସ୍ପେସ୍ ପଥ କ୍ଷତି |,Free space path loss
ଆବୃତ୍ତି,Frequency
ଫ୍ରିକ୍ୱେନ୍ସି ଆବଣ୍ଟନ |,Frequency allocation
ଫ୍ରିକ୍ୱେନ୍ସି ଚେଞ୍ଜର |,Frequency changer
ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର |,Frequency converter
ବାର୍ଷିକିକାତୁ ଗଣନା |,Frequency counter
ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି |,Frequency distortion
ଫ୍ରିକ୍ୱେନ୍ସି ଡିସରସର୍ |,Frequency divider
ଫ୍ରିକ୍ୱେନ୍ସି ଡୋମେନ୍ |,Frequency domain
ଫ୍ରିକ୍ୱେନ୍ସି ଡବଲ୍୍ର |,Frequency doubler
ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲ୍ୟୁଲେସନ୍ |,Frequency modulation
ଫ୍ରିକ୍ୱେନ୍ସି ମନିଟର |,Frequency monitor
ଫ୍ରିକ୍ୱେନ୍ସି ମିଲ୍ୟାକ୍ସ,Frequency multiplex
ଫ୍ରିକ୍ୱେନ୍ସି କଳ୍ପନା |,Frequency multiplier
ଫ୍ରିକ୍ୱେନ୍ସି ପରିସର,Frequency range
ଆବୃତ୍ତି ପ୍ରତିକ୍ରିୟା,Frequency response
ଫ୍ରିକ୍ୱେନ୍ସି ସିଫ୍ଟ |,Frequency shift
ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ପେକ୍ଟ୍ରମ୍,Frequency spectrum
ଫ୍ରିକ୍ୱେନ୍ସି ସିଣ୍ଟେସିଜର୍ |,Frequency synthesizer
ଫ୍ରିକ୍ୱେନ୍ସି ଟୋଲେରାନ୍ସ |,Frequency tolerance
ଫ୍ରିକ୍ୱେନ୍ସି ଅନୁବାଦକ ବାକ୍ସ |,Frequency translator box
