Kannada,Hindi
1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ,1.वनस्पति संग्रह 2. वनस्पति संग्रहालय
ಸಸ್ಯನಾಶಕ,शाकनाशी
ಅನುವಂಶಿಕತೆ,आनुवंशिकता
ಅನುವಂಶಿಕತೆ,वंशागतित्व
ಉಭಯಲಿಂಗಿ,उभयलिंगी
ಭಿನ್ನವರ್ಣದ,विषमवर्णी
ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್,विषम-निषेचन
1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್,1. संकरओज 2. हेटेरोसिस
ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು,लिंगक्रोमोसोम
ಪೋಷಿಸಿದರು,परपोषित
ಹೆಕ್ಸಾಡೆಸಿಮಲ್,षड्गुणित
ಶೀತ ಸುಪ್ತ,शीत निष्क्रियता
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,उच्च सघनता रोपण
1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ),1. पिंडलक 2. हिल (धान)
ಹಿಸ್ಟೋಗ್ರಾಮ್,आयतचित्र
ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ,उच्च तकनीकी औद्यानिकी
1.ಮೊಸರು 2. ಜೇನುಗೂಡು,1.करंड 2. छत्ता
1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು,1.गुड़ाई 2. गोड़ना
ಹಿಡಿದು,जोत
ಖಾಸಗಿ ಫಾರ್ಮ್,निजी फार्म
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,समस्थिति
ತಾಯ್ನಾಡು,वासभूमि
ಏಕರೂಪತೆ,समांगता
1. ಏಕರೂಪದ 2. ಏಕರೂಪದ,1.सजातीय 2. समांगी
ಸಹಾನುಭೂತಿಯುಳ್ಳ,समधर्मी
ಹೋಮೋಜೈಗಸ್,समयुग्मज
1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್,1.खुरलिका 2. खाद्यधानी 3. हापर
1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್,1.संस्तर 2. क्षितिज
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,औद्यानिक फसलें
1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ,1. उद्यान विज्ञान 2. बागवानी 3. उद्यान कृषि 4.औदयानिकी
