Assamese,Punjabi
উপবৃত্তাকাৰ যোৰ,ਅੰਡਾਕਾਰ ਜੋੜਾ
ডাঙৰ শব্দ,ਵੱਡਾ ਸ਼ਬਦ
"লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ","ਲਾਊਡਸਪੀਕਰ, ਐਂਪਲੀਫਾਇੰਗ ਯੰਤਰ"
কম কম্পাঙ্ক ক্ষতিপূৰণ,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
কম কম্পাঙ্ক শব্দ,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ
কম কম্পাঙ্ক খাঁজ ফিল্টাৰ,ਘੱਟ ਫ੍ਰੀਕੁਐਂਸੀ ਵਾਲਾ ਗਰੋਵ ਫਿਲਟਰ
কম কম্পাঙ্ক সংক্ৰমণ,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ
কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਾਰਮਰ
"নিম্ন স্তৰৰ, এনালগ সংকেত",ਘੱਟ ਪੱਧਰ ਦਾ ਐਨਾਲਾਗ ਸਿਗਨਲ
কম শব্দ,ਘੱਟ ਰੌਲਾ
কম শব্দৰ কেবল,ਘੱਟ ਸ਼ੋਰ ਕੇਬਲ
লো পাছ ফিল্টাৰ,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
লো পাছ ফিল্টাৰ,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
কম শক্তিৰ RC বৰ্তনী,ਘੱਟ ਪਾਵਰ ਆਰਸੀ ਸਰਕਟ
কম থ্ৰেছহোল্ড লজিক,ਘੱਟ ਥ੍ਰੈਸ਼ਹੋਲਡ ਤਰਕ
কম ভল্টেজৰ শক্তিৰ উৎস,ਘੱਟ ਵੋਲਟੇਜ ਪਾਵਰ ਸਰੋਤ
কম প্লেবেক কম্পাঙ্ক,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
কম প্লেবেক কম্পাঙ্ক,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
এল পি স্লট,LP ਸਲਾਟ
এল পি ৰেকৰ্ড,LP ਰਿਕਾਰਡ
LS ভল্টেজ অফছেট সুৰক্ষা,LS ਵੋਲਟੇਜ ਆਫਸੈੱਟ ਸੁਰੱਖਿਆ
কম অৰ্থপূৰ্ণ খেল,ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ
কম উল্লেখযোগ্য নম্বৰ,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
বৃহৎ সংহতি,ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ
কম বিভৱ,ਘੱਟ ਸੰਭਾਵਨਾ
ৰূপ,ਦੇਖੋ
লুমেন,lumen
লুমেন ঘন্টা,lumen ਘੰਟੇ
উজ্জ্বলতা,ਚਮਕ
আলোকসজ্জা চিন,ਰੋਸ਼ਨੀ ਦਾ ਚਿੰਨ੍ਹ
শিখাৰ প্ৰবাহ,ਲਾਟ ਦਾ ਪ੍ਰਵਾਹ
লুমাৰ-ব্ৰোধন ফটোমিটাৰ,ਲੂਮਰ-ਬ੍ਰੋਧਨ ਫੋਟੋਮੀਟਰ
স্থানীয়কৃত উপাদান আৰ্হি,ਸਥਾਨਕ ਹਿੱਸੇ ਮਾਡਲ
ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ,ਲੀਨੀਅਰ ਵੋਲਟੇਜ ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਫਾਰਮਰ
মেচিন চক্ৰ,ਮਸ਼ੀਨ ਚੱਕਰ
মেচিন ভাষা,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
macitosh কম্পিউটাৰ,macitosh ਕੰਪਿਊਟਰ
যাদু চাহ,ਜਾਦੂ ਦੀ ਚਾਹ
চুম্বক,ਚੁੰਬਕ
চুম্বকীয় পৰিবৰ্ধক,ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
চুম্বকীয় কোৰ,ਚੁੰਬਕੀ ਕੋਰ
চুম্বকীয় সংযোজন,ਚੁੰਬਕੀ ਜੋੜੀ
চুম্বকীয় তথ্য সংৰক্ষণ,ਚੁੰਬਕੀ ਡਾਟਾ ਸਟੋਰੇਜ਼
চুম্বকীয় বিচ্যুতি,ਚੁੰਬਕੀ ਵਿਘਨ
চুম্বকীয় ডিস্ক,ਚੁੰਬਕੀ ਡਿਸਕ
চুম্বকীয় ক্ষেত্ৰ,ਚੁੰਬਕੀ ਖੇਤਰ
চুম্বকীয় প্ৰবাহ,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
চুম্বকীয় ফ&#39;কাচ,ਚੁੰਬਕੀ ਫੋਕਸ
চুম্বক সংশ্লেষণ,magnetosynthesis
চুম্বকীয় বল ৰেখা,ਚੁੰਬਕੀ ਬਲ ਲਾਈਨ
চুম্বকীয় সংগ্ৰাহক,ਚੁੰਬਕੀ ਕੁਲੈਕਟਰ
চুম্বকীয় মেৰুত্ব,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
চুম্বকীয় মেৰুত্ব,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
চুম্বকীয় পৰিপূৰকতা,ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ
চুম্বকীয় ৰক্ষাকৱচ,ਚੁੰਬਕੀ ਸੁਰੱਖਿਆ
চুম্বকীয় বিক্ষিপ্ততা,ਚੁੰਬਕੀ ਗੜਬੜ
চুম্বকীয় টেপ,ਚੁੰਬਕੀ ਟੇਪ
চুম্বকমাপক,ਮੈਗਨੇਟੋਮੀਟਰ
চুম্বকীয় চালিকা শক্তি (mmf),ਚੁੰਬਕੀ ਡ੍ਰਾਇਵਿੰਗ ਫੋਰਸ (mmf)
মেগনেট্ৰন,ਮੈਗਨੇਟ੍ਰੋਨ
বৃদ্ধি,ਵਿਸਤਾਰ
পৰিমাণ,ਵਾਲੀਅਮ
মাত্ৰা তুলনাকাৰী,ਤੀਬਰਤਾ ਤੁਲਨਾਕਾਰ
পৰিমাণৰ ফলন,ਮਾਤਰਾ ਫੰਕਸ਼ਨ
ডাঙৰ কম্পিউটাৰ,ਵੱਡੇ ਕੰਪਿਊਟਰ
মূল লাইন ষ্ট্ৰিম,ਮੁੱਖ ਲਾਈਨ ਸਟਰੀਮ
সংখ্যাগৰিষ্ঠ বাহক,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ ਮੌਜੂਦਾ
"পাম্প সমন্বয়ক, পুনঃসংযোজিত","ਪੰਪ ਕੋਆਰਡੀਨੇਟਰ, ਰੀਕੌਂਬੀਨੈਂਟ"
MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক),ਮੈਨ (ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ)
মানচেষ্টাৰ ক&#39;ডিং,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
মানুহৰ কোলাহল,ਮਨੁੱਖੀ ਸ਼ੋਰ
mantissa,ਮੰਟੀਸਾ
মেপিং,ਮੈਪਿੰਗ
মাৰ্কোনি এন্টেনা,ਮਾਰਕੋਨੀ ਐਂਟੀਨਾ
চিহ্ন/সময় অনুপাত,ਚਿੰਨ੍ਹ/ਸਮਾਂ ਅਨੁਪਾਤ
কভাৰটো,ਕਵਰ
মাস্ক প্ৰগ্ৰেম কৰা rom,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮਡ ਰੋਮ
ভাল কামৰ বাধা,ਚੰਗਾ ਕੰਮ ਕਰਨ ਵਿੱਚ ਰੁਕਾਵਟ
কভাৰ ৰম,ਕਵਰ ਰੋਮ
"আয়তন, ভৰ","ਵਾਲੀਅਮ, ਪੁੰਜ"
মাষ্টাৰ ঘড়ী,ਮਾਸਟਰ ਘੜੀ
মাষ্টাৰ দোলক,ਮਾਸਟਰ ਔਸਿਲੇਟਰ
মিল থকা ফিল্টাৰ,ਮੇਲ ਖਾਂਦਾ ਫਿਲਟਰ
মিল থকা লোড,ਮੇਲ ਖਾਂਦਾ ਲੋਡ
মিল থকা,ਮੇਲ ਖਾਂਦਾ
মেট্ৰিক্স সমীকৰণ,ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ
হেড এন্টেনা টিভি,ਸਿਰ ਐਂਟੀਨਾ ਟੀ.ਵੀ
সৰ্বোচ্চ ফৰৱাৰ্ড,ਵੱਧ ਤੋਂ ਵੱਧ ਅੱਗੇ
সৰ্বোচ্চ লাভ,ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ
সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য,ਅਧਿਕਤਮ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ ਥਿਊਰਮ
সৰ্বোচ্চ নম্বৰ,ਵੱਧ ਤੋਂ ਵੱਧ ਸਕੋਰ
সৰ্বোচ্চ বিপৰীত ভোল্টেজ,ਅਧਿਕਤਮ ਰਿਵਰਸ ਵੋਲਟੇਜ
সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF),ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ (MUF)
maxterm,ਅਧਿਕਤਮ
মেক্সৱেল সমীকৰণ,ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ
মাইক্ৰ&#39; চেনেলৰ গঠন,ਮਾਈਕ੍ਰੋ ਚੈਨਲ ਬਣਤਰ
M-উত্পন্ন ফিল্টাৰ,M-ਪ੍ਰਾਪਤ ਫਿਲਟਰ
মানে মুক্ত পথ,ਮਤਲਬ ਮੁਫਤ ਮਾਰਗ
গড় মূল্য,ਔਸਤ ਮੁੱਲ
বৰ্গ গড় মান,ਵਰਗ ਦਾ ਮਤਲਬ ਮੁੱਲ
জোখ লোৱা যন্ত্ৰ,ਮਾਪਣ ਵਾਲਾ ਯੰਤਰ
যান্ত্ৰিক ফিল্টাৰ,ਮਕੈਨੀਕਲ ਫਿਲਟਰ
চিকিৎসা ইলেক্ট্ৰনিকছ,ਮੈਡੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
মেগা ওম,ਮੈਗਾ ਓਮ
মেগাবাইট,ਮੈਗਾਬਾਈਟ
megger,ਮੇਗਰ
স্মৃতিচাৰণ,ਯਾਦਗਾਰ
মেমৰি অভিগম সময়,ਮੈਮੋਰੀ ਐਕਸੈਸ ਟਾਈਮ
মেমৰি এৰে,ਮੈਮੋਰੀ ਐਰੇ
মেমৰি বাফাৰ ৰেজিষ্টাৰ,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
স্মৃতিশক্তি কোষ,ਮੈਮੋਰੀ ਸੈੱਲ
স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়,ਮੈਮੋਰੀ ਸੈੱਲ &#39;ਦੌੜ ਦੁਆਲੇ&#39; ਪੜਾਅ
মেমৰি চিপ,ਮੈਮੋਰੀ ਚਿੱਪ
মাইক্ৰ&#39; চাৰ্কিট,ਮਾਈਕ੍ਰੋ ਸਰਕਟ
স্মৃতি চক্ৰ,ਮੈਮੋਰੀ ਚੱਕਰ
স্মৃতি চক্ৰ,ਮੈਮੋਰੀ ਚੱਕਰ
মেমৰি মেপ,ਮੈਮੋਰੀ ਨਕਸ਼ਾ
মেমৰি মেপ কৰা ইনপুট/আউটপুট,ਮੈਮੋਰੀ ਮੈਪਡ ਇਨਪੁਟ/ਆਊਟਪੁੱਟ
স্মৃতিশক্তি পঢ়া,ਮੈਮੋਰੀ ਰੀਡਿੰਗ
স্মৃতি লিখা,ਮੈਮੋਰੀ ਲਿਖਣਾ
"মেনু, কেটেলগ","ਮੇਨੂ, ਕੈਟਾਲਾਗ"
অক্ষীয় সমতল,ਧੁਰੀ ਜਹਾਜ਼
জাল,ਨੈੱਟ
জাল বিশ্লেষণ,ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ
মেছ ষ্ট্ৰিম,ਜਾਲ ਸਟਰੀਮ
মেছ সমীকৰণ,ਜਾਲ ਸਮੀਕਰਨ
ধাতু,ਧਾਤੂ
ধাতুৰ বাকচ,ਮੈਟਲ ਬਾਕਸ
ধাতুৰ ফিল্ম ৰেজিষ্টৰ,ਧਾਤ ਫਿਲਮ ਰੋਧਕ
ধাতৱীকৰণ,ਧਾਤੂਕਰਨ
মিটাৰ,ਮੀਟਰ
এম এফ টি ডি (একাধিক টোন ডায়েলিং),MFTD (ਮਲਟੀਪਲ ਟੋਨ ਡਾਇਲਿੰਗ)
মো,ਮੋ
এম আই চি (মাইক্ৰৱেভ ইন্টিগ্ৰেটেড চাৰ্কিট),ਐਮ.ਆਈ.ਸੀ (ਮਾਈਕ੍ਰੋਵੇਵ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ)
মাইকা কেপাচিটৰ,ਮੀਕਾ ਕੈਪਸੀਟਰ
এম আই চি আৰ,MICR
সূক্ষ্ম চিহ্ন,ਸੂਖਮ ਨਿਸ਼ਾਨ
মাইক্ৰ&#39;কম্পিউটাৰ,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
মাইক্ৰ&#39;ফেৰাড,microfarad
মাইক্ৰ&#39;ফিছ,ਮਾਈਕ੍ਰੋਫਿਸ਼
মাইক্ৰ&#39; নিৰ্দেশনা,ਮਾਈਕਰੋ ਹਦਾਇਤ
মাইক্ৰস্কোপিক অপাৰেটিং চিষ্টেম,ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
সূক্ষ্ম যুক্তি,ਸੂਖਮ ਤਰਕ
মাইক্ৰন,ਮਾਈਕ੍ਰੋਨ
মাইক্ৰ&#39;ফোন,ਮਾਈਕ੍ਰੋਫ਼ੋਨ
মাইক্ৰ’টনিক প্ৰভাৱ,ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ
"মাইক্ৰ&#39;প্ৰচেছৰ, মাইক্ৰ&#39;প্ৰচেছৰ","ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ"
মাইক্ৰ&#39;প্ৰচেছৰ ক&#39;ড,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ
মাইক্ৰ&#39; প্ৰগ্ৰেম,ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ
"মাইক্ৰ&#39; প্ৰগ্ৰেমিং, মাইক্ৰ&#39; প্ৰগ্ৰেমিং","ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ"
মাইক্ৰ&#39; ছেকেণ্ড,ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ
মাইক্ৰ&#39; ষ্ট্ৰিপ এন্টেনা,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ
মাইক্ৰ&#39; ষ্ট্ৰিপ ট্ৰেন্সমিছন লাইন,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
"মাইক্ৰৱেভ, মাইক্ৰৱেভ","ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ"
মাইক্ৰৱেভ এম্প্লিফায়াৰ,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ
মাইক্ৰৱেভ এন্টেনা,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ
মাইক্ৰ&#39; ৱেভ লিংক,ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ
মাইক্ৰৱেভ ট্ৰেন্সমিছন উইণ্ড&#39;,ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ
মাইক্ৰৱেভ টিউব,ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ
মিড বেণ্ড ৰেঞ্জ,ਮੱਧ ਬੈਂਡ ਸੀਮਾ
MIDI (যন্ত্ৰৰ ডিজিটেল আন্তঃপৃষ্ঠ),MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ)
মিলাৰ ইফেক্ট কেপাচিটেন্স,ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ
মিলাৰ ইন্টিগ্ৰেটৰ,ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ
মিলাৰ কল বেচ,ਮਿਲਰ ਕਾਲ ਬੇਸ
মিলাৰ উপপাদ্য,ਮਿਲਰ ਥਿਊਰਮ
মিলিমিটাৰ,ਮਿਲੀਮੀਟਰ
মিলি এম্পিয়াৰ,ਮਿਲੀ ਐਂਪੀਅਰ
মিলি হেনৰী,ਮਿਲੀ ਹੈਨਰੀ
মিলমেনৰ উপপাদ্য,ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ
চুটি কৰা,ਛੋਟਾ ਕਰਨਾ
সংখ্যালঘু বাহক,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
সংখ্যালঘু বাহক ধাৰা,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ
মিনটাৰ্ম,ਮਿਨਟਰਮ
বিয়োগ কৰা,ਘਟਾਓ
এম.পি.এছ.,ਐਮ.ਪੀ.ਐਸ.
মিছালাইনমেন্ট,ਗਲਤ ਅਲਾਈਨਮੈਂਟ
এবলেচন,ਖਾਤਮਾ
মিক্সাৰ,ਮਿਕਸਰ
এম এম ইউ (স্মৃতি ব্যৱস্থাপনা একক),ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ)
স্মৃতিভ্ৰংশ,ਯਾਦਾਸ਼ਤ
গতিশীল ইলেক্ট্ৰন,ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ
গতিশীলতা,ਗਤੀਸ਼ੀਲਤਾ
মডাল বিচ্যুতি,ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ
ধৰণ,ਮੋਡ
নমুনা,ਮਾਡਲ
মডেম,ਮਾਡਮ
অপৰিৱৰ্তিত কম্পাঙ্ক মডুলেচন ক&#39;ডিং,ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ
মডিউলাৰ ডিজাইন,ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ
মডুলেটেড,ਸੰਚਾਲਿਤ
মডুলেচন,ਮੋਡੂਲੇਸ਼ਨ
মডুলেচন গভীৰতা,ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ
মডুলেচন সূচকাংক,ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ
মডুলেচন শতাংশ,ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ
মডিউল,ਮੋਡੀਊਲ
মডুলাছ n বহুগুণক,ਮਾਡਿਊਲਸ n ਗੁਣਕ
কেলকুলেটৰ মডুলাছ,ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ
অণু,ਅਣੂ
ইম্পলছ,ਭਾਵਨਾ
কাৰোবাৰ ওপৰত চকু ৰখা,ਮਾਨੀਟਰ
একৰঙী,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ
একৰঙী প্ৰদৰ্শন,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ
একক (IC),ਮੋਨੋਲਿਥਿਕ (IC)
একক নাড়ী,ਸਿੰਗਲ ਪਲਸ
একস্থিৰ মাল্টিভাইব্ৰেটৰ,ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
একাকাৰীতা,ਇਕਸਾਰਤਾ
মূৰৰ নিয়ম,ਮੂਰ ਦਾ ਕਾਨੂੰਨ
মৰ্চ ক&#39;ড,ਮੋਰਸ ਕੋਡ
mosfet,mosfet
অতি অৰ্থপূৰ্ণ চৰিত্ৰ,ਅਰਥਪੂਰਨ ਅੱਖਰ
মাদাৰ বৰ্ড,ਮਦਰ ਬੋਰਡ
মটৰ,ਮੋਟਰ
মটৰ ক্ৰিয়া,ਮੋਟਰ ਕਾਰਵਾਈ
আৰোপ কৰা,ਦੋਸ਼
নিগনি,ਮਾਊਸ
চলনশীল কুণ্ডলী লাউডস্পীকাৰ,ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ
চলি থকা মিটাৰ,ਚੱਲ ਰਿਹਾ ਮੀਟਰ
ছাম্পেগ,ਸੰਪੇਗ
এম পি ইউ,ਐਮ.ਪੀ.ਯੂ
এম এছ ডি (সৰ্বোচ্চ নম্বৰ),MSD (ਉੱਚਤਮ ਸਕੋਰ)
এম এছ উইণ্ড’জ,ਐਮਐਸ ਵਿੰਡੋਜ਼
এম.টি.বি.এফ. (পাৰ্থক্য বিফলতাৰ মধ্যমা),ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ)
বহুস্তম্ভযুক্ত klystron,ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ
পলিমাৰ সংযোগকাৰী,ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ
মাল্টিমিডিয়া,ਮਲਟੀਮੀਡੀਆ
মাল্টিমিটাৰ,ਮਲਟੀਮੀਟਰ
একাধিক এমিটাৰ ট্ৰেঞ্জিষ্টৰ,ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ
মাল্টিট্ৰেচিং,ਮਲਟੀਟਰੇਸਿੰਗ
merit,ਯੋਗਤਾ
বহুগুণক,ਗੁਣਕ
বহু সম্পদ,ਬਹੁ ਸਰੋਤ
মাল্টিপ্ৰগ্ৰেমিং,ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ
একাধিক পৰিসৰ,ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ
বহুপদ পৰিবৰ্ধক,ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ
বহুকাৰ্য্যকৰী,ਮਲਟੀਫੰਕਸ਼ਨ
নিঃশব্দ,ਚੁੱਪ
পাৰস্পৰিক বৈশিষ্ট্য,ਆਪਸੀ ਗੁਣ
পাৰস্পৰিক পৰিবাহীতা,ਆਪਸੀ ਚਾਲਕਤਾ
পাৰস্পৰিক সংযোজন,ਆਪਸੀ ਜੋੜੀ
পাৰস্পৰিক প্ৰেৰণা,ਆਪਸੀ ਪ੍ਰੇਰਣਾ
পাৰস্পৰিকতা,ਪਰਸਪਰਤਾ
মাইলাৰ পিচি। sow,ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ
এন-পদাৰ্থ,N- ਮਾਮਲਾ
NAMPS,NAMPS
নন্দ-নন্দ বৰ্তনী,ਨੰਦ-ਨੰਦ ਸਰਕਟ
"নেনো ছেকেণ্ড (- to, )","ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )"
নেপিয়াৰৰ নিয়ম,ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ
সংকীৰ্ণ বেণ্ড,ਤੰਗ ਬੈਂਡ
সংকীৰ্ণ বেণ্ডৰ শব্দ,ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ
সংকীৰ্ণ বেণ্ড পাৰ্ক শব্দ,ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ
স্থানীয় দোভাষী,ਮੂਲ ਦੁਭਾਸ਼ੀਏ
প্ৰাকৃতিক গণনা,ਕੁਦਰਤੀ ਗਣਨਾ
প্ৰাকৃতিক কম্পাঙ্ক,ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ
প্ৰাকৃতিক লগাৰিদম,ਕੁਦਰਤੀ ਲਘੂਗਣਕ
নিয়াৰকল,ਨੇੜੇ ਕਾਲ
কঁপনিৰ ওচৰত,ਕੰਬਣ ਦੇ ਨੇੜੇ
"বেজীৰ বেগ, তথ্যৰ বেগ","ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ"
নিষেধাজ্ঞা,ਮਨਾਹੀ
নিষেধাজ্ঞা জাননী,ਮਨਾਹੀ ਨੋਟਿਸ
নিষেধাজ্ঞা চিহ্ন,ਮਨਾਹੀ ਪ੍ਰਤੀਕ
ঋণাত্মক গেট,ਨਕਾਰਾਤਮਕ ਗੇਟ
ঋণাত্মক শেষৰ গেট,ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ
ঋণাত্মক বন্ধন,ਨਕਾਰਾਤਮਕ ਬੰਧਨ
ঋণাত্মক ছিয়াৰিং,ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ
ঋণাত্মক কোৰ,ਨਕਾਰਾਤਮਕ ਕੋਰ
ঋণাত্মক এমিটাৰ ট্ৰেইলিং,ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ
ঋণাত্মক পুনৰ বিনিয়োগ,ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼
ঋণাত্মক পুনৰ বিনিয়োগ পৰিবৰ্ধক,ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
ঋণাত্মক যুক্তি,ਨਕਾਰਾਤਮਕ ਦਲੀਲ
ঋণাত্মক OR গেট,ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ
ঋণাত্মক মেৰুত্ব,ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ
ঋণাত্মক প্ৰতিৰোধ ক্ষমতা,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ
ঋণাত্মক প্ৰতিৰোধ মণ্ডল,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ
ঋণাত্মক যোগান,ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ
ঋণাত্মক উষ্ণতা,ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ
ঋণাত্মক উষ্ণতা সহগ,ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ
ঋণাত্মক সংক্ৰমণ,ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ
ঋণাত্মক গছ,ਨਕਾਰਾਤਮਕ ਰੁੱਖ
