Malayalam,Punjabi
യന്ത്ര വാക്ക്,ਮਸ਼ੀਨ ਸ਼ਬਦ
മാക്രോ (=മാക്രോ നിർദ്ദേശം),ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ)
മാക്രോ വാദം,ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ
മാക്രോ അസംബ്ലി പ്രോഗ്രാം,ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ
മാക്രോ കോൾ,ਮੈਕਰੋ ਕਾਲ
മാക്രോ കോഡ്,ਮੈਕਰੋ ਕੋਡ
മാക്രോ കമാൻഡ്,ਮੈਕਰੋ ਕਮਾਂਡ
മാക്രോ പ്രഖ്യാപനം,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
മാക്രോ നിർവചനം,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
മാക്രോ ഫ്ലോ ചാർട്ട്,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
മാക്രോ ജനറേറ്റർ,ਮੈਕਰੋ ਜਨਰੇਟਰ
മാക്രോ നിർദ്ദേശം,ਮੈਕਰੋ ਹਦਾਇਤ
മാക്രോ ഭാഷ,ਮੈਕਰੋ ਭਾਸ਼ਾ
മാക്രോ ലൈബ്രറി,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
മാക്രോ പാരാമീറ്റർ,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
മാക്രോ പ്രോസസ്സിംഗ്,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
മാക്രോ പ്രൊസസർ,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ
മാക്രോ പ്രോഗ്രാമിംഗ്,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
മാക്രോ പ്രോട്ടോടൈപ്പ്,ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ
മാക്രോ-കോഡിംഗ്,ਮੈਕਰੋ-ਕੋਡਿੰਗ
മാഗബൈറ്റ് (MB),ਮੈਗਾਬਾਈਟ (MB)
മാന്ത്രിക കഥാപാത്രം,ਜਾਦੂ ਅੱਖਰ
മാന്ത്രിക സംഖ്യ,ਮੈਜਿਕ ਨੰਬਰ
കാന്തിക ബബിൾ മെമ്മറി,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
കാന്തിക കാർഡ്,ਚੁੰਬਕੀ ਕਾਰਡ
കാന്തിക കോശം,ਚੁੰਬਕੀ ਸੈੱਲ
കാന്തിക സ്വഭാവം,ਚੁੰਬਕੀ ਅੱਖਰ
കാന്തിക കോർ സംഭരണം,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
കാന്തിക ഡിസ്ക്,ਚੁੰਬਕੀ ਡਿਸਕ
കാന്തിക ഡിസ്ക് വിലാസം,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
കാന്തിക ഡ്രം,ਚੁੰਬਕੀ ਡਰੱਮ
കാന്തിക എൻകോഡിംഗ്,ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ
കാന്തിക തല,ਚੁੰਬਕੀ ਸਿਰ
കാന്തിക മഷി,ਚੁੰਬਕੀ ਸਿਆਹੀ
കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
കാന്തിക മാധ്യമം,ਚੁੰਬਕੀ ਮੀਡੀਆ
കാന്തിക വായന,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
കാന്തിക റെക്കോർഡിംഗ്,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
കാന്തിക സംഭരണം,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
കാന്തിക സ്ട്രിപ്പ്,ਚੁੰਬਕੀ ਪੱਟੀ
കാന്തിക ടേപ്പ്,ਚੁੰਬਕੀ ਟੇਪ
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
കാന്തിക ടേപ്പ് ഡ്രൈവ്,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
കാന്തിക ടേപ്പ് തലക്കെട്ട്,ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
കാന്തിക ടേപ്പ് ഗതാഗതം,ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ
കാന്തിക ടേപ്പ് യൂണിറ്റ്,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
കാന്തിക നേർത്ത ഫിലിം,ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ
കാന്തിക ട്രാക്ക്,ਚੁੰਬਕੀ ਟਰੈਕ
മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം,ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼
മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ,ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ
മാഗ്നെറ്റോസ്ട്രിക്ഷൻ,ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ
മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്,magnetostrictive ਗੋਲੀ
മെയിൽ ബോക്സ്,ਮੇਲ ਬਾਕਸ
മെയിൽ ലയനം,ਮੇਲ ਅਭੇਦ
പ്രധാന നിയന്ത്രണ യൂണിറ്റ്,ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ
പ്രധാന ഫ്രെയിം,ਮੁੱਖ ਫਰੇਮ
പ്രധാന ഫ്രെയിം സിസ്റ്റം,ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ
പ്രധാന മെമ്മറി,ਮੁੱਖ ਮੈਮੋਰੀ
പ്രധാന പ്രോഗ്രാം,ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ
പ്രധാന സംഭരണം,ਮੁੱਖ ਸਟੋਰੇਜ਼
പ്രധാന സ്വിച്ച്,ਮੁੱਖ ਸਵਿੱਚ
മെയിന്റനൻസ്,ਰੱਖ-ਰਖਾਅ
മെയിന്റനൻസ് പാനൽ,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
അറ്റകുറ്റപ്പണി സമയം,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
പ്രധാന ചക്രം,ਮੁੱਖ ਚੱਕਰ
പ്രധാന ഉപകരണം,ਮੁੱਖ ਜੰਤਰ
പ്രധാന കീ,ਮੁੱਖ ਕੁੰਜੀ
പ്രധാന സംസ്ഥാനം,ਪ੍ਰਮੁੱਖ ਰਾਜ
പ്രധാന ഘടന,ਮੁੱਖ ਬਣਤਰ
പ്രധാന ദൗത്യം,ਮੁੱਖ ਕੰਮ
ഭൂരിപക്ഷ ഘടകം,ਬਹੁਮਤ ਤੱਤ
ഭൂരിപക്ഷ ഗേറ്റ്,ਬਹੁਗਿਣਤੀ ਗੇਟ
ഭൂരിപക്ഷ പ്രവർത്തനം,ਬਹੁਮਤ ਕਾਰਵਾਈ
മേക്കപ്പ് സമയം,ਮੇਕਅਪ ਦਾ ਸਮਾਂ
തകരാർ പതിവ്,ਖਰਾਬ ਰੁਟੀਨ
മാനേജ്മെന്റ് വികസനം,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
മാനേജ്മെന്റ് സയൻസ്,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
മാഞ്ചസ്റ്റർ കോഡിംഗ്,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
മാനിഫോൾഡിംഗ്,ਮੈਨੀਫੋਲਡਿੰਗ
കൃത്രിമ വേരിയബിൾ,ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ
സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു,ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ
മനുഷ്യ-മെഷീൻ സിമുലേഷൻ,ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
മാനുവൽ വിശകലനം,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
മാനുവൽ ഉത്തരം,ਦਸਤੀ ਜਵਾਬ
മാനുവൽ എൻട്രി,ਦਸਤੀ ਇੰਦਰਾਜ਼
മാനുവൽ എക്സ്ചേഞ്ച്,ਦਸਤੀ ਵਟਾਂਦਰਾ
മാനുവൽ ഇൻപുട്ട്,ਦਸਤੀ ਇੰਪੁੱਟ
മാനുവൽ പ്രവർത്തനം,ਦਸਤੀ ਕਾਰਵਾਈ
പലതും പലതുമായ ബന്ധം,ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ
പലതും ഒരു ഡീകോഡറും,ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ
മാപ്പ് രീതി,ਨਕਸ਼ਾ ਵਿਧੀ
മാപ്പിംഗ്,ਮੈਪਿੰਗ
മാർജിൻ,ਹਾਸ਼ੀਏ
മാർജിൻ പിശക്,ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ
മാർജിനൽ ചെക്ക്,ਮਾਮੂਲੀ ਜਾਂਚ
മാർജിനൽ ടെസ്റ്റ്,ਮਾਮੂਲੀ ਟੈਸਟ
അടയാളം കണ്ടെത്തൽ,ਨਿਸ਼ਾਨ ਖੋਜ
മാർക്ക് വായന,ਮਾਰਕ ਰੀਡਿੰਗ
അടയാളം സ്കാനിംഗ്,ਮਾਰਕ ਸਕੈਨਿੰਗ
മാർക്ക് സെൻസ്,ਮਾਰਕ ਭਾਵਨਾ
മാർക്കർ,ਮਾਰਕਰ
അടയാളപ്പെടുത്തുന്നു,ਨਿਸ਼ਾਨਦੇਹੀ
അടയാളപ്പെടുത്തൽ തരംഗം,ਮਾਰਕਿੰਗ ਲਹਿਰ
മാർക്കോവ് ചെയിൻ,markov ਚੇਨ
മാർക്കോവ് ഉറവിടം,markov ਸਰੋਤ
അടയാളപ്പെടുത്തൽ ഭാഷ,ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ
മാസർ,ਮਾਸਰ
മാസർ,ਮਾਸਰ
മുഖംമൂടി,ਮਾਸਕ
മുഖംമൂടി ബിറ്റ്,ਮਾਸਕ ਬਿੱਟ
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
മാസ്ക് രജിസ്റ്റർ,ਮਾਸਕ ਰਜਿਸਟਰ
മുഖംമൂടി ധരിച്ച റോം,ਮਾਸਕ ਕੀਤਾ ROM
മാസ്കിംഗ്,ਮਾਸਕਿੰਗ
ബഹുജന ഡാറ്റ,ਪੁੰਜ ਡਾਟਾ
മാസ് മെമ്മറി,ਪੁੰਜ ਮੈਮੋਰੀ
വൻതോതിൽ സമാന്തരമായി,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
മാസ്റ്റർ,ਮਾਸਟਰ
മാസ്റ്റർ കാർഡ്,ਮਾਸਟਰ ਕਾਰਡ
മാസ്റ്റർ ക്ലോക്ക്,ਮਾਸਟਰ ਘੜੀ
മാസ്റ്റർ കൺസോൾ,ਮਾਸਟਰ ਕੰਸੋਲ
മാസ്റ്റർ ഡാറ്റ,ਮਾਸਟਰ ਡਾਟਾ
മാസ്റ്റർ ഡയഗ്രം,ਮਾਸਟਰ ਚਿੱਤਰ
മാസ്റ്റർ ഫയൽ,ਮਾਸਟਰ ਫਾਈਲ
മാസ്റ്റർ ഗ്രൂപ്പ്,ਮਾਸਟਰ ਗਰੁੱਪ
മാസ്റ്റർ കീ,ਮਾਸਟਰ ਕੁੰਜੀ
മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്,ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
മാസ്റ്റർ പ്രൊസസർ,ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ
മാസ്റ്റർ പ്രോഗ്രാം,ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ
മാസ്റ്റർ സ്റ്റേഷൻ,ਮਾਸਟਰ ਸਟੇਸ਼ਨ
മാസ്റ്റർ ടേപ്പ്,ਮਾਸਟਰ ਟੇਪ
മാസ്റ്റർ ടെർമിനൽ,ਮਾਸਟਰ ਟਰਮੀਨਲ
മാസ്റ്റർ/സ്ലേവ് ഉപകരണം,ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ
യജമാനൻ/അടിമ സംവിധാനം,ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ
പൊരുത്തം,ਮੈਚ
പൊരുത്തപ്പെടുന്നു,ਮੇਲ ਖਾਂਦਾ
ഗണിത പ്രോഗ്രാമിംഗ്,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
ഗണിത അനുകരണം,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
മാട്രിക്സ്,ਮੈਟਰਿਕਸ
മാട്രിക്സ് പ്രിന്റർ,ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
മാട്രിക്സ് സ്വിച്ച്,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
മാട്രിക്സ് പട്ടിക,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
പരമാവധി കമ്പ്യൂട്ടർ,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
മാക്സികമ്പ്യൂട്ടർ,ਮੈਕਸੀਕੰਪਿਊਟਰ
പരമാവധി ഘടകം,ਅਧਿਕਤਮ ਤੱਤ
പരമാവധി (സാധാരണ തുക കാലാവധി),ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ)
മാക്സ്വെൽ ഡെമൺ,ਮੈਕਸਵੈਲ ਡੈਮਨ
അർത്ഥം,ਮਤਲਬ
അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ
നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ
നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR),ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
ഇടത്തരം സംഭരണ ഉപകരണം,ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ
മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps),ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps)
അംഗ വസ്തു,ਸਦੱਸ ਵਸਤੂ
അംഗ റെക്കോർഡ്,ਸਦੱਸ ਰਿਕਾਰਡ
മെമ്മറി,ਮੈਮੋਰੀ
മെമ്മറി അറേ,ਮੈਮੋਰੀ ਐਰੇ
മെമ്മറി ബാങ്ക്,ਮੈਮੋਰੀ ਬੈਂਕ
മെമ്മറി ബഫർ രജിസ്റ്റർ,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
മെമ്മറി ബസ്,ਮੈਮੋਰੀ ਬੱਸ
മെമ്മറി കാര്ഡ്,ਮੈਮੋਰੀ ਕਾਰਡ
മെമ്മറി സെൽ,ਮੈਮੋਰੀ ਸੈੱਲ
മെമ്മറി കോംപാക്ഷൻ,ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ
മെമ്മറി കോർ,ਮੈਮੋਰੀ ਕੋਰ
മെമ്മറി സൈക്കിൾ,ਮੈਮੋਰੀ ਚੱਕਰ
മെമ്മറി ഡാറ്റ രജിസ്റ്റർ,ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ
മെമ്മറി ഡംപ്,ਮੈਮੋਰੀ ਡੰਪ
മെമ്മറി എക്സ്ചേഞ്ച്,ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ
മെമ്മറി ശ്രേണി,ਮੈਮੋਰੀ ਲੜੀ
മെമ്മറി നിർദ്ദേശം,ਮੈਮੋਰੀ ਹਦਾਇਤ
മെമ്മറി മാനേജ്മെന്റ്,ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ
മെമ്മറി മാപ്പ്,ਮੈਮੋਰੀ ਨਕਸ਼ਾ
മെമ്മറി മാപ്പ് ചെയ്ത I/O,ਮੈਮੋਰੀ ਮੈਪਡ I/O
മെമ്മറി മോഡൽ,ਮੈਮੋਰੀ ਮਾਡਲ
മെമ്മറി മൊഡ്യൂൾ,ਮੈਮੋਰੀ ਮੋਡੀਊਲ
മെമ്മറി പോയിന്റർ രജിസ്റ്റർ,ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ
ഓർമ്മ ശക്തി,ਯਾਦ ਸ਼ਕਤੀ
മെമ്മറി സംരക്ഷണം,ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ
മെമ്മറി റഫറൻസ് നിർദ്ദേശം,ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼
മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം,ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ
മെമ്മറി യൂണിറ്റ്,ਮੈਮੋਰੀ ਯੂਨਿਟ
മെനു,ਮੀਨੂ
മെനു ബാർ,ਮੇਨੂ ਪੱਟੀ
മെനു ഡ്രൈവ്,ਮੇਨੂ ਡਰਾਈਵ
മെനു തിരഞ്ഞെടുക്കൽ,ਮੇਨੂ ਚੋਣ
മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം,ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ
ലയിപ്പിക്കുക,ਮਿਲਾਓ
എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക,ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ
ലയിപ്പിക്കുക,ਕ੍ਰਮਬੱਧ ਅਭੇਦ
ലയിപ്പിക്കുന്നു,ਮਿਲਾਉਣਾ
മെഷ് നെറ്റ്വർക്ക്,ਜਾਲ ਨੈੱਟਵਰਕ
സന്ദേശമയയ്‌ക്കൽ,ਮੈਸੇਜਿੰਗ
സന്ദേശം,ਸੁਨੇਹਾ
സന്ദേശ പ്രാമാണീകരണം,ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ
സന്ദേശ ബോക്സ്,ਸੁਨੇਹਾ ਬਾਕਸ
സന്ദേശ സർക്യൂട്ട്,ਸੁਨੇਹਾ ਸਰਕਟ
സന്ദേശ ഫോർമാറ്റ്,ਸੁਨੇਹਾ ਫਾਰਮੈਟ
സന്ദേശ തലക്കെട്ട്,ਸੁਨੇਹਾ ਸਿਰਲੇਖ
സന്ദേശ മോഡ്,ਸੁਨੇਹਾ ਮੋਡ
സന്ദേശം കൈമാറുന്നു,ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ
സന്ദേശ വോട്ടെടുപ്പ്,ਸੁਨੇਹਾ ਪੋਲਿੰਗ
സന്ദേശ ക്യൂ,ਸੁਨੇਹਾ ਕਤਾਰ
സന്ദേശ സ്വിച്ച്,ਸੁਨੇਹਾ ਸਵਿੱਚ
സന്ദേശ വാചകം,ਸੁਨੇਹਾ ਟੈਕਸਟ
സന്ദേശ കൈമാറ്റ ഏജന്റ്,ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ
മെറ്റാ അസംബ്ലർ,ਮੈਟਾ ਅਸੈਂਬਲਰ
മെറ്റാ ക്ലാസ്,ਮੈਟਾ ਕਲਾਸ
മെറ്റാ സമാഹാരം,ਮੈਟਾ ਸੰਕਲਨ
മെറ്റാ കമ്പൈലർ,ਮੈਟਾ ਕੰਪਾਈਲਰ
മെറ്റാ ഭാഷ,ਮੈਟਾ ਭਾਸ਼ਾ
മെറ്റാ നെറ്റ്വർക്ക്,ਮੈਟਾ ਨੈੱਟਵਰਕ
മെറ്റാ സിസ്റ്റം,ਮੈਟਾ ਸਿਸਟਮ
രീതി,ਵਿਧੀ
മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN),ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN)
മൈക്രോ,ਮਾਈਕ੍ਰੋ
മൈക്രോ കോഡ്,ਮਾਈਕ੍ਰੋ ਕੋਡ
മൈക്രോ കമ്പ്യൂട്ടർ,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
മൈക്രോ കൺട്രോളർ,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
മൈക്രോ സൈക്കിൾ,ਮਾਈਕਰੋ ਚੱਕਰ
മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS),ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕ ਮਕੈਨੀਕਲ ਸਿਸਟਮ (MEMS)
മൈക്രോ ഇലക്ട്രോണിക്സ്,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
മൈക്രോ മിനി ഓതറൈസേഷൻ,ਮਾਈਕਰੋ ਮਾਈਨਿਅਅਥਾਰਾਈਜ਼ੇਸ਼ਨ
മൈക്രോ ഓർഡർ,ਮਾਈਕ੍ਰੋ ਆਰਡਰ
മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്,ਮਾਈਕ੍ਰੋ/ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ
മൈക്രോചിപ്പ്,ਮਾਈਕ੍ਰੋਚਿੱਪ
മൈക്രോകോബോൾ,ਮਾਈਕ੍ਰੋਕੋਬੋਲ
മൈക്രോകോഡ്,ਮਾਈਕ੍ਰੋਕੋਡ
മൈക്രോഫിഷ്,ਮਾਈਕ੍ਰੋਫਾਈਚ
മൈക്രോഫ്ലോപ്പി,ਮਾਈਕ੍ਰੋਫਲੋਪੀ
മൈക്രോഫോം റീഡർ,ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ
മൈക്രോഫ്രെയിം,ਮਾਈਕ੍ਰੋਫ੍ਰੇਮ
മൈക്രോഗ്രാഫിക്സ്,ਮਾਈਕ੍ਰੋਗ੍ਰਾਫਿਕਸ
മൈക്രോഫോൺ,ਮਾਈਕ੍ਰੋਫ਼ੋਨ
മൈക്രോഫോട്ടോഗ്രാഫ്,ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫ
മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ
മൈക്രോപ്രൊസസർ,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
മൈക്രോപ്രൊസസർ ചിപ്പ്,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਚਿੱਪ
മൈക്രോപ്രൊസസർ കമ്പൈലർ,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੰਪਾਈਲਰ
മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു),ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਯੂਨਿਟ (MPU)
മൈക്രോപ്രോഗ്രാം,ਮਾਈਕ੍ਰੋਪ੍ਰੋਗਰਾਮ
മൈക്രോസെക്വൻസ്,ਸੂਖਮ ਅਨੁਕ੍ਰਮ
മൈക്രോസോഫ്റ്റ്,ਮਾਈਕ੍ਰੋਸਾਫਟ
മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ,ਮਾਈਕ੍ਰੋਸਾਫਟ ਵਿੰਡੋਜ਼
മൈക്രോവേവ്,ਮਾਈਕ੍ਰੋਵੇਵ
മൈക്രോവേവ് ലിങ്ക്,ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ
മൈക്രോവേവ് പ്രചരണം,ਮਾਈਕ੍ਰੋਵੇਵ ਪ੍ਰਸਾਰ
മധ്യ മാനേജ്മെന്റ്,ਮੱਧ ਪ੍ਰਬੰਧਨ
മിഡിൽവെയർ,ਮਿਡਲਵੇਅਰ
മിഡികമ്പ്യൂട്ടർ,ਮਿਡੀਕੰਪਿਊਟਰ
മധ്യഭാഗം,ਮਿਡਪੁਆਇੰਟ
ഇടക്കാല,ਮਿਡਟਰਮ
മൈഗ്രേഷൻ പാത,ਪਰਵਾਸ ਮਾਰਗ
സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS),ਮਿਲੀਅਨ ਨਿਰਦੇਸ਼ ਪ੍ਰਤੀ ਸਕਿੰਟ (MIPS)
മിനികമ്പ്യൂട്ടർ,ਮਿਨੀ ਕੰਪਿਊਟਰ
മിനിഡിസ്കെറ്റ്,ਮਿਨੀਡਿਸਕੇਟ
ഏറ്റവും കുറഞ്ഞ കേർണൽ,ਘੱਟੋ-ਘੱਟ ਕਰਨਲ
കുറഞ്ഞ ഉൽപ്പന്നം,ਘੱਟੋ-ਘੱਟ ਉਤਪਾਦ
ഏറ്റവും കുറഞ്ഞ വൃക്ഷം,ਘੱਟੋ-ਘੱਟ ਰੁੱਖ
മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം,minimax (ਘੱਟੋ-ਘੱਟ) ਐਲਗੋਰਿਦਮ
മിനിമാക്സ് നടപടിക്രമം,ਘੱਟੋ-ਘੱਟ ਪ੍ਰਕਿਰਿਆ
ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം,ਘੱਟੋ-ਘੱਟ ਲਾਗਤ ਫੈਲੇ ਰੁੱਖ
