Tamil,English
மைக்ரோஸ்பெக்ட்ரம் போட்டோமெட்ரி,Microspectrophotometry
"மைக்ரோஸ்பெக்ட்ரோஸ்கோப், மைக்ரோஸ்பெக்ட்ரோஸ்கோப்",Microspectroscope
மைக்ரோஸ்பெக்ட்ரம்,Microspectroscopy
"மைக்ரோஸ்டேட், மைக்ரோஸ்டேட்",Microstate
மைக்ரோ டிரான்ஸ்மிஷன் லைன்,Microstrip
"நுண்செயலி, நுண் தொழில்நுட்பம்",Microtechnique
மைக்ரோ கருவிகள்,Microtool
மைக்ரோடோரர்,Microtorr
மைக்ரோட்ரான்,Microtron
பெரிய வெற்றிட பம்ப்,Microvac pump
நுண் பார்வை,Microvision
மைக்ரோ அலை,Microwave
நுண்ணலை ஒலியியல்,Microwave acoustics
நுண்ணலை ஆண்டெனா,Microwave antenna
நுண்ணலை அட்டென்யூட்டர்,Microwave attenuator
நுண்ணலை சுற்று,Microwave circuit
மைக்ரோவேவ் முன் எச்சரிக்கை,Microwave early warning
மைக்ரோவேவ் முன் எச்சரிக்கை ரேடார்,Microwave early warning radar
மைக்ரோ அலை வடிகட்டி,Microwave filter
நுண்ணலை அதிர்வெண்,Microwave frequency
மைக்ரோவேவ் சர்குலேட்டர்,Microwave gyrator
நுண்ணலை வெப்பமாக்கல்,Microwave heating
மைக்ரோவேவ் கலவை,Microwave mixer
நுண்ணலை ஒளியியல்,Microwave optics
மைக்ரோவேவ் பவர் டிரான்ஸ்மிஷன்,Microwave power transmission
நுண்ணலை ரேடார்,Microwave radar
மைக்ரோவேவ் ரேடார் ரிசீவர்,Microwave radar receiver
நுண்ணலை ரேடார் டிரான்ஸ்மிட்டர்,Microwave radar transmitter
மைக்ரோவேவ் ரேடியோமெட்ரி,Microwave radiometry
நுண்ணிய பிரதிபலிப்புமானி,Microwave reflectometer
நுண்ணலை ஒளிவிலகல் குறியீடு,Microwave refractometer
மைக்ரோவேவ் ஸ்பெக்ட்ரோகிராபர்,Microwave spectrograph
மைக்ரோவேவ் ஸ்பெக்ட்ரோஸ்கோபி,Microwave spectroscopy
நுண்ணலை ஸ்பெக்ட்ரம்,Microwave spectrum
மைக்ரோவேவ் டிரான்ஸ்மிஷன் லைன்,Microwave transmission line
மைக்ரோ அலை தொந்தரவு,Microwave turbulence
மைக்ரோவேவ் அல்ட்ராசோனிக்ஸ்,Microwave ultrasonics
மைக்ரோவேவ் டிடெக்டர்,Microwave wave guide
நுண்ணலை அளவு,Microwave wavemeter
நள்ளிரவு சூரியன்,Mid night sun
நடுப்புள்ளி காட்டெருமை,Mid point biasing
இடைப்பட்ட பண்பேற்றம் அதிர்வெண்,Mid range modulation frrequency
பாதை இடைநிலை நிலை,Mid-course phase
நடுக்கோடு,Mid-day
நள்ளிரவு,Mid-night
நடுக்கோடு,Mid-noon
நடுப் புள்ளி வெளியேறும்,Mid-point tapping (centre tapping)
மைய புள்ளி,Mid-popint
நடுத்தர வளாகம்,Mid-range
நடுத்தர வரிசை முறை,Mid-rank method
மிடாஸ்,Midas
நடுவழி திசை,Midcourse guidance
நடுத்தர சுட்டிக்காட்டி,Middle marker
நடு விமானம்,Middle plane
நடுவில் பெரிதாக்கும் பார்வையாளர்,Middle power objective
நடுத்தர பக்கம்,Middle surface
சராசரி,Middle term
முறை அலைநீளம்,Mide wavelength
மிடாட்,Midot
மீ சிதறல்,Mie scattering
மீ-க்ருனைஜென் சமன்பாடு,Mie-Gruneisen equation
உள்வரும் அயனி,Migrating ion
அணுகல் குறியீடு,Migration constant
அணுகல் திறன்,Migration potential
ஆலை,Mil (=1/1000 of an inch)
மைல்கள்,Mile
"ஆகாஷ் கங்கா, துக்த்மேக்லா",Milky way
மில்லர் சுற்று,Miller circuit
மில்லர் விளைவு,Miller effect
மில்லர் குறியீடு,Miller index
மில்லர் ஒருங்கிணைப்பாளர்,Miller integrator
மில்லர் முறை,Miller system
மில்லர் காலவரிசை,Miller time base
"மில்லிமீட்டர், மில்லிமீட்டர்",Milliammeter
மில்லி ஆம்பியர்,Milliampere
மில்லிபார்,Millibar
மில்லிபார்ன்,Millibarn
மிலிகுரி,Millicurie
மில்லிகுரி மணி,Millicurie hour
சைக்கிள் கிடைத்தது,Millicycle
"மில்லி விநாடிக்கு சமமான, மில்லிவினாடிக்கு சமமான, மில்லியனுக்கு சமமான",Milliequivalent
"மில்லி சமமான எடை, மில்லி விநாடிக்கு சமமான எடை",Milliequivalent weight
மி.கி,Milligram
மில்லிலிட்டர்கள்,Millilitre
மில்லி-நிறை-அலகு,Millimass unit (mmu)
மில்லிமீட்டர்,Millimeter
ஆழ்நிலை மில்லிமீட்டர்,Millimeter of mercury
தண்ணீர் மில்லிமீட்டர்,Millimeter of water
மில்லிமீட்டர் அலை,Millimeter wave
மில்லிமீட்டர் அலை குழாய்,Millimeter wave tube
மில்லிமோ,Millimho
மில்லிமைக்ரான்,Millimicron
மில்லிமைக்ரோசெகண்ட்,Millimicrosecond
"பத்து மில்லியன், பத்து மில்லியன்",Million
மில்லிஃபோட்டோ,Milliphot
மில்லிவோல்ட்,Millivolt
"மில்லிவோல்ட் மீட்டர், மில்லிவோல்ட் மீட்டர்",Millivolt meter
மில்லிவாட்,Milliwatt
என்னுடைய கண்டுபிடிப்பான்,Mine detector (=mine detecting set)
பிக்ஃபோர்ட் உருகி,Miner's fuze (=Bickford fuze)
கனிமங்கள்,Mineral
குறுகிய பரிமாற்ற பாதை,Mini track
குறுகிய டிரான்ஸ்மிட்டர் பாதை ரிசீவர்,Mini track radio
குறைந்த மின்னழுத்தம்,Miniature circuit
மினியேச்சர் வால்வு,Miniature valve
சுருக்குதல்,Miniaturization
நுண்ணிய பதிவு,Minigroove record
குறைந்தபட்ச பாதை,Minimal path
"குறைந்தபட்ச, குறைந்த, குறைந்த, குறைந்த",Minimum
குறைந்த கொதிநிலை,Minimum boiling point
குறைந்தபட்ச கட்டுப்பாடு,Minimum condition
குறைந்தபட்ச விலகல்,Minimum deviation
குறுகிய தூர குறிவிலக்கி,Minimum distance decoder
குறைந்தபட்ச பற்றவைப்பு மின்னோட்டம்,Minimum firing current
குறைந்தது தூண்டப்பட்ட இழுவை,Minimum induced drag
குறைந்த அயனியாக்கம்,Minimum ionization
குறைந்த அயனியாக்கும் வேகம்,Minimum jonizing speed
குறைந்த புள்ளி,Minimum point (of curve)
குறைந்தபட்ச அணுகல் நிரலாக்கம்,Minimum-access-programming
மின்கோவ்ஸ்கி மின் இயக்கவியல்,Minkowski electrodynamics
மின்கோவ்ஸ்கி படை,Minkowski force
மின்கோவ்ஸ்கி செயல்பாடு,Minkowski functional
மின்கோவ்ஸ்கியின் காலம்,Minkowski space-time
மின்கோவ்ஸ்கி மக்கள் தொகை,Minkowski universe
"மின்கோவ்ஸ்கி தினம், மின்கோவ்ஸ்கி உலகம்",Minkowski world
கால நேரம்,Minor cycle (=word time)
"குறுகிய டைடோனிக் ஸ்வரகிராம், குறுகிய டைடோனிக் ஸ்வரகிராம்",Minor diatonic scale
முதன்மை உறுப்பு,Minor element
துணை மடல்,Minor lobe
குறுகிய தொனி,Minor tone
சிறுபான்மை கேரியர்,Minority carrier
சிறுபான்மை கேரியர் வயது,Minority carrier life time
சிறுபான்மை உமிழ்ப்பாளர்கள்,Minority emitter
"முத்திரை மண்டலம், கடன்பட்ட மண்டலம்",Minus zone
"கலை, நிமிடம், நிமிடம்",Minute
குறைந்த பாதரச கத்தோட்,Minute mercury cathode
"வெடி, சரிவு",Mipfire
மரிச்சிகா,Mirage
மீரான் (ஏவுகணை பராசன்),Miran (missile ranging)
"கண்ணாடி, முகம்",Mirror
கண்ணாடி விளைவு,Mirror effect
கண்ணாடி சூத்திரம்,Mirror formula
கண்ணாடி பிரதிபலிப்பு,Mirror image
கண்ணாடி பட முறை,Mirror image form
கண்ணாடி பிரதிபலிப்பு உறவு,Mirror image relationship
கடல் பிரதிபலிப்புமானி,Mirror interferometer
"பிரதிபலிப்பு, கண்ணாடி கோடு",Mirror line
கண்ணாடி இயந்திரம்,Mirror machine
"பிரத்யப் நியூக்ளியஸ், பிரத்யப் நியூக்ளியஸ்",Mirror nuclei
கண்ணாடி நியூக்லைடு,Mirror nuclide
கண்ணாடி செயல்பாடு,Mirror operation
கண்ணாடி ஒளியியல்,Mirror optics
கண்ணாடி ஜோடி,Mirror pair
கண்ணாடி விமானம்,Mirror plane
கண்ணாடி உறவு,Mirror relationship
கண்ணாடி சுழற்சி தண்டு,Mirror screw
பொருள் பிரதிபலிப்பு ஐசோமர்,Mirror-image isomerism
பல பிரதிபலிப்பு அதிர்வு,Mirror-reflection echo
அழுக்கு,Mirt
கலப்புத்தன்மை,Miscibility
பொருந்தாத வரி,Miscmatched lines
குமேலன்,Mismatching
"உள்ளுணர்வு, தவறான திசைதிருப்பல்",Misorientation
வரை பதிவு,Misregistration
குறுகிய தூரம்,Miss distance
"ஏவுகணைகள், ஏவுகணைகள்",Missile
ஏவுகணை மாஸ்டர்,Missile master
ஏவுகணை மீண்டும்,Missile plume
வானியல்,Missilry
எலக்ட்ரான் காணவில்லை,Missing electron
விடுபட்ட கோடுகள்,Missing line
"கவனிக்கப்படாத மாஸ் ஸ்பெக்ட்ரோமீட்டர், கவனிக்கப்படாத மாஸ் ஸ்பெக்ட்ரோமீட்டர்",Missing mass spectrometer
பல்ஸ் டிடெக்டர் இல்லை,Missing pulse detector
அவதூறு,Mistuning
கலவை படிக,Mixed crystals
அலாய் உருகும் புள்ளி முறை,Mixed melting point method
கலப்பு தூள் முறை,Mixed powder method
"கலவை, கலவை, கலவை (நபர்)",Mixer
கலவை இணைப்பு சுற்று,Mixer couple circuit
கலவை பெருக்கி,Mixing amplifier
நினைவூட்டல் குறியீடு,Mnemonic code
எம்.என்.ஓ. (உலோக நைட்ரைடு ஆக்சைடு குறைக்கடத்தி),MNOS (=metal nitride oxide semiconductor)
பல பிளவு,Mnultiplet splitting
மொபைல் டிஜிட்டல் கணினி,Mobidic
"நகரும், நகரும், நகரும்",Mobile
கையடக்க ஆண்டெனா,Mobile antenna (=portable antenna)
மொபைல் டெலிமெட்ரி,Mobile telemetering
மாறும் இணக்கம்,Mobility analogy
இயக்கம் குணகம்,Mobility coefficient
இயக்கம் பினோடைபிக் இணக்கம்,Mobility type analogy
மொபியஸ் மின்தடை,Mobius resistor
அமைதியான துப்பாக்கிச் சூடு,Mock firing
துருவமுனைக்கும் நுண்ணோக்கி,Mocropolariscope
"முறை, முறை, அமைப்பு, முறை, முறை, முறை, நிலை, முறை",Mode
முறை வடிகட்டி,Mode filter
முறை குறுக்கீடு,Mode interference
முறை ஜம்ப்,Mode jump
அதிர்வு முறை,Mode of vibration
முறை துல்லியம்,Mode purity
அலைவு மீறல்,Mode skip (=oscillation skip)
அலைவு மீறல்,Mode stripping (=mode skip)
முறை தடுப்பான்,Mode suppressor
முறை மாற்றி,Mode transducer
விளக்க நட்சத்திர வட்டம்,Model stellar atomosphere
மாடெலுங் நிலையானது,Modelung constant
மோடம்,Modem (modulator demodulator)
குறியீட்டாளர்,Moder (=coder)
நடுத்தர மனிதன்,Moderate doping
மிதமான நச்சு,Moderately toxic
மனச்சோர்வு,Moderating material
தணிக்கும் செயல்முறை,Moderating process
பின்னடைவு விகிதம்,Moderating ratio
மாற்றப்பட்ட பிரதிபலிப்பு,Moderating reflection
விமந்தன்,Moderation
மதிப்பீட்டாளர்,Moderator
மதிப்பீட்டாளர் கட்டுப்பாடு,Moderator control
மின்னும் லட்டு,Moderator lattice
அந்துப்பூச்சி விகிதம்,Moderator ratio
நவீன இயற்பியல்,Modern physics
"மாற்றம், மாற்றம், மாற்றம்",Modification
முகவரி மாற்றம்,Modification of address
செயல் முறை,Modification principle
மாற்றப்பட்ட அதிவேக வளைவு,Modified exponential curve
மாற்றியமைக்கப்பட்ட நிறை,Modified mass
பண்பேற்றப்பட்ட சராசரி,Modified mean
மாற்றியமைக்கப்பட்ட பிரதிபலிப்பு,Modified reflection
பண்பேற்றப்பட்ட வசந்த மாறிலி,Modified spring constant
"மாற்றி, மாற்றி, அளவீடு",Modifier
உருமாற்ற வரிசை,Modifier complex
மாற்றவும்,Modify
உருமாறும்,Modifying agent
மாற்றும் காரணி,Modifying factor
சட்டம்,Moding
நுணுக்கமான டாப்ளர் ரேடார்,Modor (=molecularised Doppler radar)
மட்டு சுற்று,Modular circuit
தொகுதி அமைப்பு,Modular construction
மாதிரி லட்டு,Modular lattice
"மயக்கம், பண்பேற்றம்",Modulated
பண்பேற்றப்பட்ட பெருக்கி,Modulated amplifier
பண்பேற்றப்பட்ட அலை அதிர்வெண்,Modulated frequency
பண்பேற்றப்பட்ட கணிப்பு,Modulated projection
பண்பேற்றப்பட்ட ராமன் சிதறல்,Modulated Raman scattering
மாடுலேட்டர் சிக்னல் மாடுலேட்டர் சிக்னல்,Modulating signal
மாடுலேட்டர் மின்மாற்றி,Modulating transformer
"மயக்கம், பண்பேற்றம்",Modulation
"பண்பேற்றம் திறன், பண்பேற்றம்",Modulation capability
பண்பேற்றம் demodulation பெருக்கி,Modulation demodulation amplifier
பண்பேற்றம் ஆழம்,Modulation depth
பண்பேற்றம் உறை,Modulation envelope]
பண்பேற்றம் காரணி,Modulation factor
பண்பேற்றம் அலை அதிர்வெண்,Modulation frequency
பண்பேற்றம் குறியீடு,Modulation index
பண்பேற்றம் சத்தம்,Modulation noise
பண்பேற்றம் தயாரிப்பு,Modulation product
மாடுலேஷன் ஸ்பெக்ட்ரோஸ்கோபி,Modulation spectroscopy
மாடுலேட்டர்,Modulator
"தொகுதி, மட்டு",Module
தொகுதி சோதனை,Modulo n check
"மாடுலஸ், மாடுலஸ்",Modulus
சுருக்க நெகிழ்ச்சி குணகம்,Modulus of compression
நெகிழ்ச்சி குணகம்,Modulus of elasticity
சுத்த எண்,Modulus of elasticity in shear
பிரதிநிதித்துவ குணகம்,Modulus of resilience
கட்டமைப்பு விறைப்பு,Modulus of structural rigidity
முறுக்கு குணகம்,Modulus of torsion
தொகுதி நெகிழ்ச்சி குணகம்,Modulus of volume elasticity
"திரள்-கோஷேயா, திரள்",Moire
"ஸ்வர் குறுக்கீடு சித்திரம், ஸ்வார் குறுக்கீடு முறை",Moire interference pattern
தொனி விளைவு,Moire-effect
ஈரமான,Moisture
"ஈரப்பதம் வெற்றி, ஈரப்பதம்",Moisture content
ஈரப்பதம் சமநிலை,Moisture equilibrium
ஈரப்பதம் சமமானது,Moisture equivalent
ஈரப்பதம் குணகம்,Moisture factor
"ஈரப்பதம் ஃப்ளக்ஸ், ஈரப்பதம் ஃப்ளக்ஸ்",Moisture flux
ஈரப்பதம் அழுத்தம்,Moisture stress
ஈரப்பதம் அழுத்தம்,Moisture tension
ஈரப்பதம் தாங்கும் திறன்,Moisture-holding capacity
ஈரப்பதம்-நீராவி பரிமாற்றம்,Moisture-vapor transmission
"கிராம் மூலக்கூறு, மச்சம்",Mol(mole)
"கிராம் அணு, மோலால், கிராம் அணு",Molal
"கிராம் மூலக்கூறு, மோலார், மோலி",Molar
மூலக்கூறு உறிஞ்சுதல் குணகம்,Molar absorption coefficient
"கிராம் மூலக்கூறு உறிஞ்சுதல், மோலார் உறிஞ்சுதல்",Molar absorptivity
"மூலக்கூறு கடத்துத்திறன், மோலார் கடத்துத்திறன்",Molar conductivity
மூலக்கூறு தன்மை,Molar dispersivity
"கிராம் மூலக்கூறு மின்முனை சாத்தியம், மோலார் மின்முனை சாத்தியம்",Molar electrode potential
"மூலக்கூறு என்ட்ரோபி, கிராம் மூலக்கூறு என்ட்ரோபி",Molar entropy
கிராம்-மூலக்கூறு பின்னம்,Molar fraction
"கிராம் மூலக்கூறு வெப்பம், மூலக்கூறு வெப்பம்",Molar heat
மோலார் கொள்ளளவு,Molar heat capacity
மூலக்கூறு மறைந்த வெப்பம்,Molar latent heat
மூலக்கூறு காந்த சுழற்சி,Molar magnetic rotation
"molar narcotic power, மூலக்கூறு போதை சக்தி",Molar narcotic potency
கடைவாய் துருவமுனைப்பு,Molar polarizability
மூலக்கூறு துருவப்படுத்தல்,Molar polarization
"மூலக்கூறு சாத்தியம், கிராம் மூலக்கூறு சாத்தியம்",Molar potential
"மோலார் ஒளிவிலகல், கிராம் மூலக்கூறு ஒளிவிலகல்",Molar refraction
மூலக்கூறு சுழற்சி திறன்,Molar rotaroty power
அணு சுழற்சி,Molar rotation
"கிராம் மூலக்கூறு கிரகணம், மோலார் கிரகணம்",Molar susceptibility
கிராம் மூலக்கூறு அளவு,Molar volume
"கிராம் மொலாரிட்டி, மொலாரிட்டி",Molarity
திரட்டப்பட்ட மின்தேக்கி,Molded capacitor
"கிராம் மூலக்கூறு, மச்சம்",Mole
மோல் பின்னம்,Mole fraction (=molfraction)
"மூலக்கூறு, மூலக்கூறு",Molecular
மூலக்கூறு மிகுதி,Molecular abundance
அணு ஒப்புமை,Molecular analogue
"மூலக்கூறு உறைதல், மூலக்கூறு உறைதல்",Molecular association
மூலக்கூறு சமச்சீரற்ற தன்மை,Molecular asymmetry
மூலக்கூறு ஈர்ப்பு,Molecular attraction
அணுக் கற்றை,Molecular beam
"மூலக்கூறு கற்றை ஏற்றம், மூலக்கூறு லேசர் எபிடாக்ஸி",Molecular beam epitaxy
மூலக்கூறு பிணைப்பு,Molecular binding
மூலக்கூறு குண்டுவீச்சு,Molecular bombardment
மூலக்கூறு மாற்றம்,Molecular change
மைக்ரோ சர்க்யூட்,Molecular circuit
மூலக்கூறு ஒருங்கிணைப்பு,Molecular cohesion
அணு மோதல்,Molecular collision
மூலக்கூறு கட்டமைப்பு,Molecular configuration
மூலக்கூறு மாறிலி,Molecular constant
"அணு படிகம், அணு படிகம்",Molecular crystal
மூலக்கூறு மின்னோட்டம்,Molecular current
"மூலக்கூறு வரைபடம், மூலக்கூறு வரைபடம்",Molecular diagram
மூலக்கூறு பரவல்,Molecular diffusion
"மூலக்கூறு அளவு, மூலக்கூறு அளவு, மூலக்கூறு அளவு",Molecular dimension
மூலக்கூறு இருமுனை,Molecular dipole
மூலக்கூறு வெளியீடு,Molecular effesion
மூலக்கூறு ஆற்றல் நிலை,Molecular energy level
அணுசக்தி மண்டலம்,Molecular field
மூலக்கூறு பகுதி குணகம்,Molecular field coefficient
மூலக்கூறு புலம் மாறிலி,Molecular field constant
அணு புலக் கோட்பாடு,Molecular field theory
மூலக்கூறு படம்,Molecular film
மூலக்கூறு ஓட்டம்,Molecular flow
மூலக்கூறு விசை,Molecular force
மூலக்கூறு வாய்பாடு,Molecular formula
மூலக்கூறு இல்லாத பாதை,Molecular free path
கிராம் மூலக்கூறு வெப்பம்,Molecular heat
அணு அயனி,Molecular ion
மூலக்கூறு லேசர்,Molecular laser
"மூலக்கூறு லட்டு, மூலக்கூறு லட்டு",Molecular lattice
அணு காந்தம்,Molecular magnet
மூலக்கூறு காந்த கணம்,Molecular magnetic moment
மூலக்கூறு தொகுதி,Molecular magnitude
கிராம் மூலக்கூறு நிறை நாட்டம் (காந்தம்),Molecular mass susceptibility
மூலக்கூறு பொறிமுறை,Molecular mechanism
மூலக்கூறு நுண்ணலை பெருக்கி,Molecular microwave amplifier
மூலக்கூறு மாதிரி,Molecular model
மூலக்கூறு இயக்கம்,Molecular motion
"மூலக்கூறு சுற்றுப்பாதை, மூலக்கூறு சுற்றுப்பாதை",Molecular orbital
மூலக்கூறு சுற்றுப்பாதை கோட்பாடு,Molecular orbital theory
மூலக்கூறு அளவுரு,Molecular parameter
மூலக்கூறு இயற்பியல்,Molecular physics
மூலக்கூறு துருவமுனைப்பு,Molecular polarization
மூலக்கூறு பம்ப்,Molecular pump
மூலக்கூறு மறுசீரமைப்பு,Molecular rearrangement
மூலக்கூறு ஒளிவிலகல்,Molecular refraction
கிராம்-மூலக்கூறு சுழற்சி,Molecular rotation
மூலக்கூறு சாண்ட்விச்,Molecular sandwich
மூலக்கூறு சிதறல்,Molecular scattering
"அணு மழை, அணு மழை",Molecular shower
மூலக்கூறின் அளவு,Molecular size
"அணு வெளி, அணு வெளி",Molecular space
அணு இனங்கள்,Molecular species
மூலக்கூறு ஸ்பெக்ட்ரோஸ்கோபி,Molecular spectroscopy
மூலக்கூறு நிறமாலை,Molecular spectrum
மூலக்கூறின் இயக்கம்,Molecular speed
மூலக்கூறு நிலைத்தன்மை,Molecular stabililty
மூலக்கூறு நிலை,Molecular state
மூலக்கூறு எதிர்ப்பு,Molecular stopping power
மூலக்கூறு பரவல்,Molecular streaming
மூலக்கூறு அமைப்பு,Molecular structure
மூலக்கூறு மேற்பரப்பு ஆற்றல்,Molecular surface energy
மூலக்கூறு வெப்பம்,Molecular temperature
மூலக்கூறு மாற்றம்,Molecular transformation
மூலக்கூறு வேகம்,Molecular velocity
மூலக்கூறு அலைநீளம்,Molecular wavelength
"மூலக்கூறு எடை, மூலக்கூறு எடை",Molecular weight
மூலக்கூறு ஆதாயம்,Molecular yield
அணு எண்,Molecularity
மூலக்கூறு,Molecule
மூலக்கூறு மின்னணுவியல்,Molelectronics
கணம்,Moment
கணம் கை,Moment arm
கண குணகம்,Moment coefficient
கணம் விநியோக செயல்பாடு,Moment distribution function
முறுக்கு செயல்பாடு,Moment generating function
இணைக்கும் தருணம்,Moment of a couple
சக்தியின் தருணம்,Moment of a force
திசை திருப்பும் தருணம்,Moment of dispersion
அதிர்வெண்-பகிர்வு தருணம்,Moment of frequency distribution
சடத்துவ திருப்பு திறன்,Moment of inertia
வேகமான தருணம்,Moment of momentum
முறுக்கு இயக்குபவர்,Moment operator
தற்காலிகமானது,Momentary
வேகம்,Momentoid
உந்துவிசை,Momentum
வேக வரம்பு பக்கம்,Momentum boundary layer
வேக கூறு,Momentum component
வேக பாதுகாப்பு,Momentum conservation
வேக விநியோகம்,Momentum distribution
உந்த சமன்பாடு,Momentum equation
உந்த வடிகட்டி,Momentum filter
வேக ஓட்டம் புலம்,Momentum flow tensor
வேகப் பாய்வு,Momentum flux
உந்த ஃப்ளக்ஸ் அடர்த்தி,Momentum flux density
வேகம் தடைசெய்யப்பட்டது,Momentum forbidden
வேக இயக்கி,Momentum operator
பக்க வேக இசைக்குழு,Momentum pass band
வேகம் பிரதிநிதித்துவம்,Momentum representation
உந்த தேற்றம்,Momentum theorem
மனக்கிளர்ச்சி உந்துதல்,Momentum thrust
வேக பரிமாற்ற கோட்பாடு,Momentum transfer theory
உந்த திசையன்,Momentum vector
மோனோஅடோமிக்,Monatomic
மோனோஅடோமிக் அடுக்கு,Monatomic layer
ஏகப்பட்ட கேட்டல்,Monaural listening
"மானிட்டர், மானிட்டர், டைனமிக் அனலைசர்",Monitor
மானிட்டர் கால்குலேட்டர்,Monitor counter
கட்டுப்பாட்டு வழக்கம்,Monitor routine
மானிட்டர் சிதறல்,Monitor scatterer
கண்காணிப்பு அமைப்பு,Monitor system
கண்காணிப்பு தொலைநோக்கி,Monitor telescope
கண்காணிப்பு,Monitoring
மானிட்டர் பெருக்கி,Monitoring amplifier
கண்காணிப்பு ஆண்டெனா,Monitoring antenna
கண்காணிப்பு சாதனம்,Monitoring device
கால்வனோமீட்டர் கண்காணிப்பு,Monitoring galvanometer
மானிட்டர் குழாய்,Monitoring tube
சமோர்ஜி,Mono-energetic
சாமோர்ஜ் கதிர்வீச்சு,Mono-energetic radiation
"mononuclear அடுக்கு, monocular அடுக்கு, ஒற்றை அடுக்கு, ஒற்றை அடுக்கு",Mono-layer
"ஒரு அணு, ஒரு அணு",Monoatomic (=monatomic)
மோனோஅடோமிக் வாயு,Monoatomic gas
மோனோஅடோமிக் லீனியர் லட்டு,Monoatomic llinear lattice
"மனோமீட்டர், ஒலிமானி",Monochord
"ஒற்றை நிறக் கதிர்வீச்சு, ஒரே நிறக் கதிர்வீச்சு",Monochromated radiation
ஒரே வண்ணமுடைய,Monochromatic
ஒற்றை நிற கற்றை,Monochromatic beam
ஒற்றை நிற ஒளி,Monochromatic light
ஒரே வண்ணமுடைய வெப்பநிலை,Monochromatic temperature scale
"ஒரே வண்ண நடுக்கம், ஒரே வண்ண நடுக்கம்",Monochromatic vibrations
"ஒரே வண்ணமுடைய எக்ஸ்ரே, ஒரே மாதிரியான எக்ஸ்ரே",Monochromatic X-rays
"ஒரே வண்ணமுடையவர், ஒரே வண்ணமுடையவர்",Monochromator
ஒரே வண்ணமுடைய ரிசீவர்,Monochrome receiver
ஒற்றை நிற பரிமாற்றம்,Monochrome transmission
ஒரே வண்ணமுடைய,Monochromic
சலிப்பூட்டும்,Monoclinic
முதுகு உறுதி காற்று சட்டகம்,Monocoque
தனிமையான படிக,Monocrystal
மோனோகுலர் நுண்ணோக்கி,Monocular microscope
முறுக்கு அமைப்பு,Monodisperse system
ஒரே மாதிரியான கற்றை,Monoenergetic beam
ஹோமோசைகஸ் பீட்டா கதிர்கள்,Monoenergetic beta rays
"ஈக்வி-ஆற்றல் நியூட்ரான்கள், ஐசோ-ஆற்றல் நியூட்ரான்கள்",Monoenergetic neutrons
ஹோமோசைகஸ் புரோட்டான்,Monoenergetic proton
மோனோஃபயர்,Monofier
ஒரு கட்ட உந்துசக்தி,Monogole (monopropellant)
உந்த துகள்,Monokinetic particles
ஒருங்கிணைந்த மின்சுற்று,Monolithic circuit (=integrated circuit)
ஒருதார மணம் கொண்ட,Monomorph
"ஒருமைப்பாடு, ஒருமைப்பாடு",Monomorphism
மோனோபேஸ் உந்துசக்தி,Monopellant
ஒரு வழி ஒலி அமைப்பு,Monophonic sound system
ஒற்றை இறக்கை விமானம்,Monoplane
ஒற்றைமுனை,Monopole
ஒருமுனை ஆண்டெனா,Monopole antenna
ஒற்றை துருவ கட்டணம் ஒருமுனை கட்டணம்,Monopole charge
மோனோபோலார் தருணம்,Monopole movement
ஏகபோக சக்தி,Monopole strength
அதிகப்படியான கட்டுப்பாடு,Monopolistic control
மோனோ பல்ஸ் ரேடார்,Monopulse radar
மோனோட்ரான் சோதனை,Monoron test
மோனோஸ்கோப்,Monoscope
மோனோஸ்டேஷனரி மல்டிவைப்ரேட்டர்,Monostable multivibrator
monostationary multivibrator சுற்று,Monostable multivibrator circuit
ஏகத்துவ காலம்,Monostable time
மோனோஸ்டேஷனரி ரேடார்,Monostatic radar
ஒரு வழி பதில்,Monotionic response
ஒருமுகமான,Monotone
ஒரே மாதிரியான வர்க்கம்,Monotone class
மாறாத செயல்பாடு,Monotonic function
ஒரு திசை வரிசை,Monotonic sequence
மோனோட்ரான்,Monotron
"ஒரே மாதிரியான, ஒரே மாதிரியான",Monotropic
ஒற்றை பீம் பஞ்ச்,Monovelocity beam
தொகுப்பு,Montage
சந்திர வில்,Moon bow
சந்திர மாயை,Moon illusion
மோப்பா,Mopa
மோர்ஸ் சமன்பாடு,Morse equation
மோர்ஸ் சாவி,Morse key
மோர்ஸ் திறன்,Morse ppotential
மோர்ஸ் ஒலி,Morse sounder
உலோக ஆக்சைடு குறைக்கடத்தி,MOS (=metal oxide semiconductor)
"மொசைக்-படிகம், மொசைக் வாயில்கள்",Mosaic crystal
மொசைக் மின்முனை,Mosaic electrode
பாசி டையோடு,Mosdiode
"MOSFETகள், உலோக ஆக்சைடு குறைக்கடத்திகள்",Mosfet
mosfield விளைவு டிரான்சிஸ்டர்,Mosfield effect transisstor
mosley வரைபடம்,Mosley diagram
பெரும்பாலும்,Most probable
பெரும்பாலும் கட்ட விநியோகம்,Most probable phase distribution
அதிகபட்ச வேகம்,Most probable velocity
தாய் படிகம்,Mother crystal
பெற்றோர் டெம்ப்ளேட்,Mother shell
மையக்கரு சூத்திரம்,Motif formula
"தூர மாற்றம், வேகம்",Motion
தொடர்புடைய நிலைம வேகம்,Motion of relative inertia
திரைப்படங்கள்,Motion picture
நகரும் பட கேமரா,Motion picture camera
திரைப்பட ப்ரொஜெக்டர்,Motion projector
