Punjabi,English
ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ,Dead short circuit
ਮਰੇ ਹੋਏ ਸਥਾਨ,Dead spot
ਡੈੱਡਲਾਕ,Deadlock
ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ,Debug programme
ਡੀਬੱਗਿੰਗ,Debugging
ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ,Decay of sound
ਡੈਸੀਬੈਲ (ਡੀ ਬੀ),Decibel (dB)
ਦਸ਼ਮਲਵ,Decimal
ਦਸ਼ਮਲਵ ਕੋਡ,Decimal code
ਦਸ਼ਮਲਵ ਅੰਕ,Decimal digit
ਸਮਝਦਾਰੀ,Deciphering
ਡੀਕੋਡਰ,Decoder
ਡੀਕੋਡਿੰਗ,Decoding
ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ,Decoding in digital transmission
ਕੰਪੋਪ੍ਰੈਸ਼ਨ,Decompression
ਬਰਖਾਸਤ ਕਰਨਾ,Decoupling
ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ,Decoupling circuit
ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ,Decoupling network
ਡਿਕ੍ਰਿਪਸ਼ਨ,Decryption
ਸਮਰਪਿਤ ਲਾਈਨ,Dedicated line
ਡੀ-ਏਮਬਿੰਗ,De-embedding
ਡੀ-ਜ਼ੋਰ,De-emphasis
ਮੂਲ,Default
ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ,Defect in quality
ਨੁਕਸਦਾਰ,Defective
ਨੁਕਸ ਇਕਾਈ,Defective unit
ਪਰਿਭਾਸ਼ਾ,Definition
ਘਟੀ,Deflection
ਵਿਗਾੜਨਾ,Deformation
ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ,Defragmentation
ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ,De-gaussing coil
ਡਿਗਰੀ,Degree
ਡੀ-ਇੰਟਰਲੇਵਰ,De-interleaver
ਦੇਰੀ ਲਾਈਨ,Delay line
ਦੇਰੀ ਦਾ ਸਮਾਂ,Delay time
ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ,Delayed frame memory
ਦੇਰੀ ਸਕੈਨਿੰਗ,Delayed scanning
ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ,Delayed synchronization signal
ਡਿਲਿਵਰੀ,Delivery
ਡਿਲਿਵਰੀ ਸਿਸਟਮ,Delivery system
ਮੁਆਵਜ਼ਾ,Demodulation
ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ,Demodulator card
ਡੈਮਟਲਿਪਰ,Demultiplexer
ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ,Depth of field
ਉਤਰਦਾ,Descending
ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ,Design specification
ਡੈਸਕਟਾਪ,Desktop
ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ,Detector output
ਭਟਕਣਾ,Deviation
ਜੰਤਰ,Device
ਡਿਵਾਈਸ ਡਰਾਈਵਰ,Device driver
ਨਿਦਾਨ,Diagnostics
ਚਿੱਤਰ,Diagram
ਵਾਰਤਾਲਾਪ ਟਰੈਕ,Dialog track
ਡੁਬਨੇਲ ਮੋਡ,Diameteral mode
ਡਾਇਮੰਡ ਸਟਾਈਲਸ,Diamond stylus
ਡਾਇਆਫ੍ਰਾਮ,Diaphragm
ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ,Diaphragmatic absorber
ਡਿਚੋਟਿਕ ਸੁਣਨਾ,Dichotic listening
ਡਾਈਡੈਕਟਿਕ,Dielectric
ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ,Dielectric break- down
ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ,Dielectric loss
ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,Difference frequency
ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ),Difference frequency distortion (DFD)
ਅੰਤਰ ਟੋਨ,Difference tone
ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ,Differential amplifier
ਵੱਖਰਾ,Diffraction
ਵੱਖਰੇ ਲਾਭਕਾਰ,Diffuser
ਅੰਕ,Digit
ਡਿਜੀਟਲ,Digital
ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ,Digital artifact
ਡਿਜੀਟਲ ਆਡੀਓ,Digital audio
ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ,Digital audio filter
ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ,Digital audio work station
ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ,Digital camera
ਡਿਜੀਟਲ ਕੰਪਿਟਰ,Digital computer
ਡਿਜੀਟਲ ਡਾਟਾ,Digital data
ਡਿਜੀਟਲ ਸੰਪਾਦਨ,Digital editing
ਡਿਜੀਟਲ ਐਕਸਟਰ,Digital exciter
ਡਿਜੀਟਲ ਫਿਲਟਰ,Digital filter
ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ,Digital frame synchronizer
ਡਿਜੀਟਲ ਵਿਰਾਸਤ,Digital heritage
ਡਿਜੀਟਲ ਚਿੱਤਰ,Digital image
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,Digital library
ਡਿਜੀਟਲ ਮੀਟਰ,Digital meter
ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ,Digital modulation
ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ,Digital multiplex
ਡਿਜੀਟਲ ਨੈਟਵਰਕ,Digital network
ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ,Digital output
ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ,Digital playback
ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ),Digital Radio Mondiale (DRM)
ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ,Digital recording
ਡਿਜੀਟਲ ਇਨਕਲਾਬ,Digital revolution
ਡਿਜੀਟਲ ਸਿਗਨਲ,Digital signal
ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ),Digital signal processing (DSP)
ਡਿਜੀਟਲ ਦਸਤਖਤ,Digital signature
ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ,Digital technology
ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ,Digital to analog converter
ਡਿਜੀਟਲ ਵੀਡੀਓ,Digital video
ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ,Digital voltmeter
ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ,Digitalization
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,Digitization
ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,Digitized video
ਡਿਡੀਕਿਜ਼ਰ,Digitizer
ਮੱਧਮ,Dim
ਮਾਪ,Dimension
ਮੱਧਮ,Dimmer
Dieode,Diode
ਡੁਬੋ,Dip
ਡੀਪਲੈਕਸਰ,Diplexer
ਡਿਪੋਲ ਐਂਟੀਨਾ,Dipole antenna
ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ,Direct broadcast
ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ),Direct current (d c)
ਸਿੱਧੀ ਪਿਕ ਅਪ,Direct pick up
ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ,Direct reading instrument
ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ,Direct recording
ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,Directional antenna
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ,Directional coupler
ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,Directional microphone
ਡਾਇਰੈਕਟਿਟੀ,Directivity
ਡਾਇਰੈਕਟਰੀ,Directory
ਅਯੋਗ,Disable
ਡਿਸਕ ਐਂਟੀਨਾ,Disc antenna
ਅਸਾਤ ਸਟੋਰੇਜ,Disc based storage
ਵੱਖਰਾ,Discrete
ਡਿਸਕ,Disk
ਡਿਸਕ ਡਰਾਈਵ,Disk drive
ਡਿਸਕ ਕੋਟਾ,Disk quota
ਡਿਸਕੀਟ,Diskette
ਉਜਾੜਾ,Dislocation
ਫੈਲਾਅ,Dispersion
ਉਜਾੜਾ,Displacement
ਡਿਸਪਲੇਅ,Display
ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ),Display unit (console)
ਵਿਗਾੜ,Dissipation
ਅਸੰਗਤ,Dissonance
ਸ਼ੁਧ ਪਾਣੀ,Distilled water
ਭਟਕਣਾ,Distortion
ਵੰਡ,Distribution
ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ,Distribution amplifier
ਵੰਡ,Division
ਵਿਭਾਜਨ,Divisor
ਦਸਤਾਵੇਜ਼,Document
ਡੌਲਬੀ ਡਿਜੀਟਲ,Dolby digital
ਡੋਮੇਨ,Domain
ਡੋਮੇਨ ਕੰਟਰੋਲਰ,Domain controller
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,Doppler effect
ਡਬਲ ਪੋਲ (ਡਿਪੋਲ),Double pole (dipole)
ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ,Double pole single throw switch
ਡਬਲ ਸਾਈਡ ਡਿਸਕ,Double sided disk
ਡਬਲਟ,Doublet
ਡਾ down ਨ ਲਹਿਰ,Down coming wave
ਥੱਲੇ ਧਾਰਾ,Down stream
ਡਾ ng ਨਲਿੰਕ,Downlink
ਡਾਉਨਲੋਡ ਕਰੋ,Download
ਡਾਉਨਲੋਡ ਕਰਨਾ,Downloading
ਡਰਾਇੰਗ,Drawing
ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ,Drilling bit
ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ,Drilling machine
ਚਲਾਉਣਾ,Drive
ਡਰੱਮ,Drum
ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ,Dry bulb temperature
ਡਰਾਈ ਸੈੱਲ,Dry cell
ਸੁੱਕੇ ਸੋਲਡਰ,Dry solder
ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ,Dual channel mode
ਡੱਬਿੰਗ,Dubbing
ਡੂਡ,Dud
ਡੰਪ,Dump
ਡੁਪਲੈਕਸ,Duplex
ਅਵਧੀ,Duration
ਧੂੜ,Dust
ਡਸਟ ਬੱਗ,Dust bug
ਧੂੜ ਦਾ ਸਬੂਤ,Dust proof
ਡੱਸਟਰ,Duster
ਗਤੀਸ਼ੀਲ,Dynamic
ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ,Dynamic bit allocation
ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ),Dynamic intermodulation distortion (DIM)
ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ,Dynamic quantization
ਗਤੀਸ਼ੀਲ ਰੇਂਜ,Dynamic range
ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ,Dynamic range control
ਡਾਇਨਾਮੋ,Dynamo
ਕੰਨ ਦਾ ਫੋਨ,Ear phone
ਧਰਤੀ,Earth
ਧਰਤੀ ਦਾ ਬਲੇਜ,Earth bulge
ਧਰਤੀ ਦਾ ਵਿਰੋਧ,Earth resistance
ਧਰਤੀ ਦੀ ਰਾਡ,Earth rod
ਧਰਤੀ ਸੈਟੇਲਾਈਟ,Earth satellite
ਧਰਤੀ ਸਟੇਸ਼ਨ,Earth station
ਧਰਤੀ ਦਾ ਟਰਮੀਨਲ,Earth terminal
ਕਮਾਈ,Earthing
ਗੂੰਜ,Echo
ਏਕੋ ਚੈਂਬਰ,Echo chamber
ਐਡੀ ਮੌਜੂਦਾ,Eddy current
ਐਡੀ ਮੌਜੂਦਾ ਨੁਕਸਾਨ,Eddy current loss
ਕਿਨਾਰੇ ਦਾ ਮੀਟਰ,Edgewise meter
ਸੰਪਾਦਨ,Editing
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਉਚਾਈ,Effective antenna height
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਦੀ ਲੰਬਾਈ,Effective antenna length
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,Effective voltage
ਕੁਸ਼ਲਤਾ,Efficiency
ਲਚਕੀਲਾ,Elasticity
ਇਲੈਕਟ੍ਰਿਕ ਡਿਸਚਾਰਜ,Electric discharge
ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ,Electric field
ਇਲੈਕਟ੍ਰਿਕ ਫਲੈਸ਼,Electric flash
ਇਲੈਕਟ੍ਰਿਕ ਹੀਟਰ,Electric heater
ਇਲੈਕਟ੍ਰਿਕ ਮੀਟਰ,Electric meter
ਇਲੈਕਟ੍ਰਿਕ ਮੋਟਰ,Electric motor
ਇਲੈਕਟ੍ਰਿਕ ਸਦਮਾ,Electric shock
ਇਲੈਕਟ੍ਰਿਕ ਸਪਾਰਕ,Electric spark
ਇਲੈਕਟ੍ਰੀਕਲ ਉਪਕਰਣ,Electrical appliance
ਇਲੈਕਟ੍ਰੀਕਲ ਸ਼ੋਰ,Electrical noise
ਇਲੈਕਟ੍ਰੀਕਲ ਤੂਫਾਨ,Electrical storm
ਇਲੈਕਟਰੇਟਡ ਸੰਗੀਤ ਦੇ ਸਾਧਨ,Electrically operated musical instrument
ਬਿਜਲੀ,Electricity
ਬਿਜਲੀ ਸਪਲਾਈ,Electricity supply
ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ,Electrodynamic
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪਸੀਟਰ,Electrolytic capacitor
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ,Electromagnetic
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਗੜਬੜੀ,Electromagnetic disturbance
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਟਰਫ੍ਰੈਂਸ,Electromagnetic interferrence
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ,Electromagnetic spectrum
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ,Electromagnetic wave
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ ਪ੍ਰਾਪਰ,Electromagnetic wave propagtion
ਇਲੈਕਟ੍ਰਾਨ ਮਲਟੀਪਲ ਪੋਸਟੋਟਿ .ਬ,Electron multiple phototube
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੈਲਕੁਲੇਟਰ,Electronic calculator
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ (ਏਡੀਪੀ),Electronic data processing (EDP)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ),Electronic mail (e-mail)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ,Electronic switching system
ਇਲੈਕਟ੍ਰਾਨਿਕਸ,Electronics
ਇਲੈਕਟ੍ਰੋਲੇਟਿੰਗ,Electroplating
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ,Electrostatic
ਉੱਚਾਈ,Elevation
ਏਮਬੇਡਡ,Embedded
ਏਮਬੇਡਡ ਆਡੀਓ,Embedded audio
ਏਮਬੇਡਡ ਸਿਸਟਮ,Embedded system
ਚਿੰਨ੍ਹ,Emblem
ਉਭਰ ਰਹੇ ਰੁਝਾਨ,Emerging trends
ਨਿਕਾਸ,Emission
ਐਟਟਰ,Emitter
Emetter ਅਨੁਯਾਈ,Emitter follower
ਐਮੀਟਰ ਟਰਮੀਨਲ,Emitter terminal
ਐਮੀਟਰ-ਬੇਸ-ਜੰਕਸ਼ਨ,Emitter-base-junction
ਯੋਗ,Enable
Enamelled ਤਾਰ,Enamelled wire
ਐਨਕਾਈਰ,Encipher
ਦੀਵਾਰ,Enclosure
ਏਨਕੋਡ,Encode
ਏਨਕੋਡਰ,Encoder
ਏਨਕੋਡਿੰਗ,Encoding
ਐਨਕ੍ਰਿਪਸ਼ਨ,Encryption
ਅੰਤ ਦਾ ਨਿਸ਼ਾਨ,End mark
ਆਖਰੀ ਉਪਭੋਗਤਾ,End user
Energy ਰਜਾ,Energy
Energy ਰਜਾ ਫੈਲਾਉਣ,Energy dispersal
Energy ਰਜਾ ਵੰਡ,Energy distribution
ਲਾਗੂ ਕਰਨ ਵਾਲਾ,Enforcement
ਇੰਜਣ,Engine
ਇੰਜੀਨੀਅਰ,Engineer
ਇੰਜੀਨੀਅਰਿੰਗ,Engineering
ਇੰਜੀਨੀਅਰਿੰਗ ਸਟੋਰ,Engineering store
ਉੱਕਰੀ,Engraving
ਵਧਾਓ,Enhance
Encemmle,Ensemble
ਕੁੰਜੀ ਕੁੰਜੀ ਦਿਓ,Enter key
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਆਰਕੀਟੈਕਚਰ,Enterprise architecture
Allhalp,Enthalpy
ਐਂਟਰੋਪੀ,Entropy
ਐਂਟਰੋਪੀ ਕੋਡਿੰਗ,Entropy coding
ਐਂਟਰੋਪੀ ਰਿਡੰਡੈਂਸੀ,Entropy redundancy
ਬਰਾਬਰੀ,Equalising
ਬਰਾਬਰੀ,Equalization
ਬਰਾਬਰੀ,Equalizer
ਉਪਕਰਣ,Equipment
ਉਪਕਰਣ ਕਵਰ,Equipment cover
ਬਰਾਬਰ,Equivalent
ਮਿਟਾਓ,Erase
ਸਿਰ,Erase head
Ro ਿੱਜ,Erosion
ਗਲਤ,Erratic
ਗਲਤੀ,Error
ਕੰਟਰੋਲ ਕੋਡਿੰਗ ਨੂੰ ਕੰਟਰੋਲ,Error control coding
ਗਲਤੀ ਸੁਧਾਰ,Error correction
ਗਲਤੀ ਖੋਜ,Error detection
ਗਲਤੀ ਨਾਲ ਸੰਭਾਲਣਾ,Error handling
ਗਲਤੀ ਦੀ ਸੰਭਾਵਨਾ,Error probability
ਈਥਰਨੈੱਟ,Ethernet
ਈਥਰਨੈੱਟ ਕੇਬਲ,Ethernet cable
ਯੂਗੇਨਿਕਸ,Eugenics
ਖਾਲੀ ਕਰਦਾ ਹਾਂ,Evacuate
ਐਕਸਚੇਂਜ,Exchange
ਬਾਹਰ ਕੱ .ੋ,Exciter
ਚਲਾਓ,Execute
ਚੱਲਣ ਦਾ ਸਮਾਂ,Execution time
ਨਿਕਾਸ,Exhaust
ਨਿਕਾਸ,Exit
ਫੈਲਿਆ,Expanded
ਫੈਲਾਅ ਵਾਲਵ,Expansion valve
ਪ੍ਰਯੋਗ,Experiment
ਮਾਹਰ ਪ੍ਰਣਾਲੀ,Expert system
ਪੜਚੋਲ,Explore
ਐਕਸਪਲੋਰਰ,Explorer
ਐਕਸਪੋ (ਪ੍ਰਦਰਸ਼ਨੀ),Expo(exhibition)
ਬਿਜਲੀ ਸਪਲਾਈ ਦਾ ਵਿਸਥਾਰ,Extension of power supply
ਬਾਹਰੀ ਨਿਯੰਤਰਣ,External control
ਬਾਹਰੀ ਮੈਮੋਰੀ,External memory
ਬਾਹਰੀ ਸਟੋਰੇਜ,External storage
ਬਾਹਰੀ ਧਾਗਾ,External thread
ਐਬਸਟਰੈਕਟ,Extract
ਐਕਸਟ੍ਰੋਨੈੱਟ,Extranet
ਮਨਘੜਤ,Fabricate
ਪਹਿਲੂ,Facet
ਪੱਖ,Facsimile
ਕਾਰਕ,Factor
ਫੇਡ,Fade
ਮਧਮ ਪੈ ਜਾਣਾ,Fade in
ਫਿੱਕਾ ਪੈ ਜਾਣਾ,Fade out
Fder,Fader
ਫੇਡਿੰਗ,Fading
ਫੇਡਿੰਗ ਜ਼ੋਨ,Fading zone
ਫੈਨਟਮ (= ਫੈਂਟਮ),Fantom (=phantom)
ਫਾਸਟ ਫਾਰਿਅਰ ਟਰਾਂਸਫਾਰਮ (ਐਫਐਫਟੀ) ਐਲਗੋਰਿਦਮ,Fast fourier transform (FFT) algorithm
ਘਾਤਕ ਗਲਤੀ,Fatal error
ਨੁਕਸ,Fault
ਵਿਸ਼ੇਸ਼ਤਾ,Feature
ਫੀਡ,Feed
ਸੁਝਾਅ,Feedback
ਫੀਡਬੈਕ ਐਂਪਲੀਫਾਇਰ,Feedback amplifier
ਫੀਡਬੈਕ ਸਰਕਟ,Feedback circuit
ਫੀਡਬੈਕ ਵੋਲਟੇਜ,Feedback voltage
ਫੀਡਰ,Feeder
ਫੀਡਰ ਕੇਬਲ,Feeder cable
ਫੀਡਰ ਝੌਂਪੜੀ,Feeder hut
ਫੀਡਰ ਲਾਈਨ,Feeder line
ਫੀਡਰ ਸਿਸਟਮ,Feeder system
ਫੀਡਰ ਤਾਰ,Feeder wire
ਫਾਈਬਰ,Fibre
ਫਾਈਬਰ ਆਪਟਿਕਸ,Fibre optics
ਵਫ਼ਾਦਾਰੀ,Fidelity
ਵਫ਼ਾਦਾਰੀ ਸੀਮਾ ਦਾ ਵਾਧਾ,Fidelity range extension
ਖੇਤਰ,Field
ਫੀਲਡ ਡਰਾਈਵ,Field drive
ਫੀਲਡ ਪ੍ਰਭਾਵ ਟ੍ਰਾਂਸਿਸਟੋਰ,Field effect transistor
ਖੇਤ ਦੀ ਤਾਕਤ,Field strength
ਫੀਲਡ ਤਾਕਤ ਮੀਟਰ,Field strength meter
ਫੀਲਡ ਪਾਵਰ ਸਰਵੇਖਣ,Field strength survey
ਚਿੱਤਰ,Figure
ਮੈਰਿਟ ਦਾ ਚਿੱਤਰ,Figure of merit
ਤੰਦੂਰ,Filament
ਫਾਈਲ,File
ਫਾਈਲ ਸਰਵਰ,File server
ਫਾਈਲ ਸਿਸਟਮ,File system
ਫਿਲਰ,Filler
ਫਿਲਮ ਰਿਕਾਰਡਰ,Film recorder
ਫਿਲਮ ਦੀ ਗਤੀ,Film speed
ਫਿਲਟਰ,Filter
ਫਿਲਟਰ ਚੋਕ,Filter choke
ਫਿਲਟਰ ਸਰਕਟ,Filter circuit
ਫਿਲਟਰਿੰਗ,Filtering
ਵਧੀਆ ਟਿ ing ਨਿੰਗ ਨਿਯੰਤਰਣ,Fine tuning control
ਸੀਮਤ ਖੇਤਰ,Finite field
ਅੱਗ ਦੀ ਕੰਧ,Fire wall
ਫਾਇਰਫਾਕਸ,Firefox
ਫਾਇਰਿੰਗ ਕੋਣ,Firing angle
ਫਰਮਵੇਅਰ,Firmware
ਫਿਟਿੰਗਜ਼,Fittings
ਸਥਿਰ ਬਿੰਦੂ ਚਾਰਟ,Fixed point chart
ਸਥਿਰ ਬਿੰਦੂ ਆਈਟਮ,Fixed point item
ਫਲੈਸ਼,Flash
ਫਲੈਟ,Flat
ਫਲਿੱਕਰ,Flicker
ਫਲਿਪ ਫਲਾਪ,Flip flop
ਫਲੋਟ ਵਾਲਵ,Float valve
ਫਲੋਟਿੰਗ,Floating
ਫਲੋਟਿੰਗ ਬੈਟਰੀ,Floating  battery
ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ,Floating point
ਫਲੋਟਿੰਗ ਪੋਰਟ,Floating port
ਹੜ੍ਹ ਦੀ ਰੌਸ਼ਨੀ,Flood light
ਹੜ੍ਹ ਦੀ ਰੋਸ਼ਨੀ,Flood lighting
ਫਲੋਰ,Floor
ਫਲਾਪੀ,Floppy
ਫਲੋ ਚਾਰਟ,Flow chart
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,Fluctuation
ਤਰਲ,Fluid
ਫਲੋਰੋਸੈਂਟ ਲੈਂਪ,Fluorescent lamp
ਫਲੋਰੋਸੈਂਟ ਟਿ .ਬ,Fluorescent tube
ਖੜੋਕ,Flutter
ਫਲੈਕਸ,Flux
ਫਲੈਕਸ ਲਿੰਕਜ,Flux linkage
ਐਫਐਮ ਨੈੱਟਵਰਕ,FM network
Fm ਟਾਵਰ,FM tower
ਫੋਕਸ,Focus
ਫੋਕਸ ਨਿਯੰਤਰਣ,Focus control
ਫੋਕਸਿੰਗ,Focussing
ਫੋਕਸਿੰਗ ਚੁੰਬਕ,Focussing magnet
ਧੁੰਦ,Fog
ਫੁਆਇਲ,Foil
ਵਾਪਸ ਫੋਲਡ ਕਰੋ,Fold back
ਫੋਲਡ ਡਿਪੋਲ,Folded dipole
ਫੋਲਡਰ,Folder
ਫੁਟੇਜ,Footage
ਫੁੱਟਰ,Footer
ਜ਼ਬਰਦਸਤੀ,Forced oscillation
ਜ਼ਬਰਦਸਤੀ ਹਵਾਦਾਰੀ,Forced ventilation
ਜ਼ਬਰਦਸਤੀ ਵਾਈਬ੍ਰੇਸ਼ਨ,Forced vibration
ਫੋਰਜ,Forge
ਫਾਰਮੈਟ,Format
ਫਾਰਮੈਟ ਬਦਲਣਾ,Format shifting
ਫਾਰਮੈਟ ਧੁਨਾਂ,Format tunes
ਫਾਰਮੈਟਿੰਗ,Formatting
ਅੱਗੇ ਬਿਆਸ,Forward bias
ਅੱਗੇ ਪੱਖਪਾਤ,Forward biased
ਅੱਗੇ ਵਰਤਮਾਨ,Forward current
ਅੱਗੇ ਦਿਸ਼ਾ,Forward direction
ਅੱਗੇ ਦਾ ਵਿਰੋਧ,Forward resistance
ਫੌਰਿਅਰ ਟਰਾਂਸਫਾਰਮ,Fourier transform
ਫ੍ਰੈਕਟਲ,Fractal
ਟੁੱਟਣਾ,Fragmentation
ਫਰੇਮ ਫਰੇਮ,Frame
ਫਰੇਮ ਫਾਰਮੈਟਿੰਗ,Frame formatting
ਸਮਕਾਲੀ ਸਮਾਵਾਸ,Frame synchroniser
ਫਰੇਮਿੰਗ,Framing
ਮੁਫਤ ਇਲੈਕਟ੍ਰੌਨ,Free electron
ਖਾਲੀ ਥਾਂ ਦਾ ਨੁਕਸਾਨ,Free space loss
ਖਾਲੀ ਥਾਂ ਦਾ ਰੋਕਥਾਮ ਦਾ ਨੁਕਸਾਨ,Free space path loss
ਬਾਰੰਬਾਰਤਾ,Frequency
ਬਾਰੰਬਾਰਤਾ ਅਲਾਟਮੈਂਟ,Frequency allocation
ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ,Frequency changer
ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ,Frequency converter
ਬਾਰੰਬਾਰਤਾ ਕਾ ter ਂਟਰ,Frequency counter
ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ,Frequency distortion
ਬਾਰੰਬਾਰਤਾ ਡਿਵਾਈਡਰ,Frequency divider
ਬਾਰੰਬਾਰਤਾ ਡੋਮੇਨ,Frequency domain
ਬਾਰੰਬਾਰਤਾ ਡਬਲਰ,Frequency doubler
ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਲਨ,Frequency modulation
ਬਾਰੰਬਾਰਤਾ ਮਾਨੀਟਰ,Frequency monitor
ਬਾਰੰਬਾਰਤਾ ਮਲਟੀਪਲੈਕਸ,Frequency multiplex
ਬਾਰੰਬਾਰਤਾ ਗੁਣਕ,Frequency multiplier
