Odiya,Bengali
ହାଇପରବୋଲିକ୍ ଦିଗ |,হাইপারবোলিক দিক
ଉଚ୍ଚ ଚାର୍ଜ ହାଇପର ଚାର୍ଜ |,উচ্চ চার্জ হাইপার চার্জ
ହାଇପର ଚାର୍ଜ ଛୁଟି |,হাইপার চার্জ ছুটি
ରାସାୟନିକ ବର୍ଗୀକରଣ |,রাসায়নিক শ্রেণীবিভাগ
ସୁପର ତୀକ୍ଷ୍ଣ ଆଣ୍ଟେନା |,সুপার ধারালো অ্যান্টেনা
ସୂକ୍ଷ୍ମ ପାରସ୍ପରିକ କ୍ରିୟା |,সূক্ষ্ম মিথস্ক্রিয়া
"ମାଇକ୍ରୋସ୍କୋପିକ୍ ବ୍ୟବଧାନ ଆଇନ, ସୁପରମିକ୍ରୋସ୍କୋପିକ୍ ବ୍ୟବଧାନ ନିୟମ |","মাইক্রোস্কোপিক ব্যবধান আইন, অতিমাইক্রোস্কোপিক ব্যবধান আইন"
ମାଇକ୍ରୋସ୍କୋପିକ୍ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,মাইক্রোস্কোপিক কোয়ান্টাম সংখ্যা
ମାଇକ୍ରୋସ୍କୋପିକ୍ ବ୍ୟବଧାନ ସ୍ଥିର |,মাইক্রোস্কোপিক ব্যবধান ধ্রুবক
ସୂକ୍ଷ୍ମ ସ୍ପେକ୍ଟ୍ରମ୍ |,সূক্ষ্ম বর্ণালী
ସର୍ବନିମ୍ନ ବିଭାଜନ |,ন্যূনতম বিভাজন
ମାଇକ୍ରୋସ୍କୋପିକ୍ ଗଠନ,মাইক্রোস্কোপিক গঠন
ହାଇପରଫୋକାଲ୍ ଦୂରତା |,হাইপারফোকাল দূরত্ব
ହାଇପରାନି ବିଭାଗ |,হাইপারনি বিভাগ
ଅତ୍ୟଧିକ ଆବୃତ୍ତି,চরম ফ্রিকোয়েন্সি
ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ତରଙ୍ଗ |,উচ্চ ফ্রিকোয়েন্সি তরঙ্গ
ହାଇପରଜୋମେଟ୍ରିକ୍ ବଣ୍ଟନ |,হাইপারজিওমেট্রিক ডিস্ট্রিবিউশন
କ tact ଶଳ,স্পর্শকাতর
ଦୀର୍ଘ ଦର୍ଶନ,দীর্ঘ দৃষ্টি
ହାଇପରନିକ୍ |,হাইপারনিক
ହାଇପର୍ରାନି ନ୍ୟୁକ୍ଲିୟସ୍ |,হাইপাররানি নিউক্লিয়াস
ହାଇପରନ୍ |,হাইপারন
ହାଇପରସିଲ୍ |,হাইপারসিল
ସୁପରସୋନିକ୍ |,সুপারসনিক
ସୁପରସୋନିକ୍ ପ୍ରବାହ |,সুপারসনিক প্রবাহ
ସୁପରସୋନିକ୍ ସମୃଦ୍ଧ ନିୟମ |,সুপারসনিক প্রতিসাম্য নিয়ম
ହାଇପରସୋନିକ୍ ସମୃଦ୍ଧ ପାରାମିଟର |,হাইপারসোনিক প্রতিসাম্য পরামিতি
ସୁପରସୋନିକ୍ ଗତି |,সুপারসনিক গতি
ସୁପରସୋନିକ୍ ବେଗ |,সুপারসনিক বেগ
ସୁପରସୋନିକ୍ ଭିସକସ୍ ପ୍ରବାହ |,সুপারসনিক সান্দ্র প্রবাহ
ହାଇପରାକୋଷ୍ଟିକ୍ |,hyperacoustics
ହାଇ ସ୍ପିଡ୍ ଯାନ,উচ্চ গতির যানবাহন
ହାଇପେକ୍ସ ଶୃଙ୍ଗ |,হাইপেক্স হর্ন
ଚାପ ଭିତରେ,চাপের মধ্যে
ଅନୁମାନ,অনুমান
ଅନୁମାନ ପରୀକ୍ଷା,প্রস্তাব টেস্টিং
"ଅନୁମାନ, କପଟେଟିକାଲ୍ |","অনুমান, অনুমানমূলক"
ସଂପୂର୍ଣ୍ଣ ପରିମାଣ ଅନୁମାନ କଲା |,অনুমান পরম মাত্রা
"ଅନୁମାନିତ ପାରାଲକ୍ସ, ଗତିଶୀଳ ପାରାଲକ୍ସ |","অনুমানিত লম্বন, গতিশীল প্যারালাক্স"
ଫୁଟିବା ବିନ୍ଦୁ |,স্ফুটনাঙ্ক
ପୃଷ୍ଠା ଟେନସର୍ |,পৃষ্ঠা টেনশনকারী
"ହାଇଷ୍ଟେରେସିସ୍ ରେକର୍ଡର୍, ହିଷ୍ଟେରାଇସିସ୍ ଗ୍ରାଫ୍ |","হিস্টেরেসিস রেকর্ডার, হিস্টেরেসিস গ্রাফ"
ହିଷ୍ଟେରେସିସ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,হিস্টেরেসিস সহগ
ଆଫାସିଆ ତ୍ରୁଟି |,aphasia ত্রুটি
ଆରାମଦାୟକ ଡମ୍ପିଂ |,আরামদায়ক স্যাঁতসেঁতে
ହିଷ୍ଟେରେସିସ୍ |,হিস্টেরেসিস
ସିଫିଲିସ୍ ବ istic ଶିଷ୍ଟ୍ୟ |,সিফিলিসের বৈশিষ্ট্য
ସିଫିଲିସ୍ ବକ୍ର,সিফিলিস বক্ররেখা
ଡାଇଥେସିସ୍,ডায়াথেসিস
"ହାଇଷ୍ଟେରେସିସ୍ ହିଟର, ହାଇଷ୍ଟେରେସିସ୍ ହିଟର |","হিস্টেরেসিস হিটার, হিস্টেরেসিস হিটার"
ସିଫିଲିସ୍ ଲୁପ୍ |,সিফিলিস লুপ
"ହିଷ୍ଟେରାଇସିସ୍ କ୍ଷତି, ହିଷ୍ଟେରାଇସିସ୍ କ୍ଷତି |","হিস্টেরেসিস ক্ষতি, হিস্টেরেসিস ক্ষতি"
ହିଷ୍ଟେରୋମିଟର |,হিস্টেরোমিটার
ହିଷ୍ଟେରେସିସ୍ ମୋଟର |,হিস্টেরেসিস মোটর
ହିଷ୍ଟେରେସିସ୍ ପରୀକ୍ଷକ |,হিস্টেরেসিস পরীক্ষক
ହୁଇଗେନ୍ସ ତରଙ୍ଗ ପୃଷ୍ଠା |,huygens তরঙ্গ পাতা
ହୃଦୟ,হৃদয়
ମୁଁ-ମୋଡ୍ୟୁଲେଟର,আই-মডুলেটর
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,অন্তর্নিহিত অর্ধপরিবাহী
"I. ସଙ୍କେତ, ସଙ୍କେତ","I. সংকেত, সংকেত"
ବରଫ ଥର୍ମୋମିଟର,বরফ থার্মোমিটার
ବରଫ-ସ୍ଫଟିକ |,বরফ-স্ফটিক
"ଫ୍ରିଜ୍ ଲାଇନ, ବରଫ ରେଖା |","হিমায়িত লাইন, বরফ লাইন"
ତୁଷାର,তুষার
"ତୁଷାରପାତ, ତୁଷାର, ମିଷ୍ଟଲେଟୋ, ମିଷ୍ଟଲେଟୋ |","তুষারপাত, তুষার, মিসলেটো, মিসলেটো"
ଆଇକନ୍ କେନ୍ଦ୍ର |,আইকন কেন্দ্র
ଆଇକନୋଲୋଜି |,iconologue
ଆଇକନୋମିଟର |,আইকনোমিটার
"ଶିଳ୍ପୀ, ଆଇକନୋସ୍କୋପ୍ |","ভাস্কর, iconoscope"
ଆଇକନୋସ୍କୋପ୍ ଯନ୍ତ୍ରକ .ଶଳ |,আইকনোস্কোপ মেকানিজম
ବିକିରଣ-ଚିକିତ୍ସା ସୁରକ୍ଷା ପାଇଁ ଆନ୍ତର୍ଜାତୀୟ ଆୟୋଗ |,ইন্টারন্যাশনাল কমিশন ফর রেডিয়েশন-থেরাপিউটিক প্রোটেকশন
ରେଡିଏସନ୍ ଥେରାପି ୟୁନିଟ୍ ଏବଂ ମାପ ଉପରେ ଆନ୍ତର୍ଜାତୀୟ ଆୟୋଗ |,রেডিয়েশন থেরাপি ইউনিট এবং পরিমাপের আন্তর্জাতিক কমিশন
ଆନ୍ତର୍ଜାତୀୟ ସର୍ବୋତ୍ତମ ମୂଲ୍ୟ ସାରଣୀ |,আন্তর্জাতিক সেরা মান টেবিল
ଆଦର୍ଶ ଇଗ୍ନିସନ୍ |,আদর্শ ইগনিশন
ଆଦର୍ଶ ସ୍ଫଟିକ୍ |,আদর্শ স্ফটিক
ଆଦର୍ଶ ସାମ୍ପ୍ରତିକ ଉତ୍ପତ୍ତି |,আদর্শ বর্তমান উত্স
ଆଦର୍ଶ ଡାଇଲେକ୍ଟ୍ରିକ୍ |,আদর্শ অস্তরক
"ଆଦର୍ଶ ଇଲେକ୍ଟ୍ରୋଲାଇଟ୍, ଆଦର୍ଶ ଇଲେକ୍ଟ୍ରୋଡ୍ |","আদর্শ ইলেক্ট্রোলাইট, আদর্শ ইলেকট্রোড"
ଆଦର୍ଶ ଇଞ୍ଜିନ୍ |,আদর্শ ইঞ্জিন
ଆଦର୍ଶ ତରଳ |,আদর্শ তরল
ଆଦର୍ଶ ଗ୍ୟାସ୍ |,আদর্শ গ্যাস
ଆଦର୍ଶ ଗ୍ୟାସ ନିୟମ |,আদর্শ গ্যাস আইন
"ଆଦର୍ଶ ଗ୍ୟାସ୍ ମଡେଲ୍, ଆଦର୍ଶ ଗ୍ୟାସ୍ ମଡେଲ୍ |","আদর্শ গ্যাস মডেল, আদর্শ গ্যাস মডেল"
ଆଦର୍ଶ ମାର୍କେଟିଂ ମାଧ୍ୟମ |,আদর্শ মার্কেটিং মাধ্যম
ଆଦର୍ଶ ପଦାର୍ଥ |,আদর্শ পদার্থ
ଆଦର୍ଶ ଯାନ୍ତ୍ରିକ ସୁବିଧା |,আদর্শ যান্ত্রিক সুবিধা
ଆଦର୍ଶ ମାଧ୍ୟମ |,আদর্শ মাধ্যম
ଆଦର୍ଶ ରେଡିଏଟର |,আদর্শ রেডিয়েটার
ଆଦର୍ଶ ଗ୍ୟାସ ତାପମାତ୍ରା |,আদর্শ গ্যাস তাপমাত্রা
ଆଦର୍ଶ ଟ୍ରାନ୍ସଫର୍ମର |,আদর্শ ট্রান্সফরমার
ଆଦର୍ଶ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,আদর্শ ট্রান্সমিশন লাইন
ଆଦର୍ଶ ମଡେଲ |,আদর্শ মডেল
"ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |","অভিন্ন, অভিন্ন, অবিচ্ছেদ্য"
ସମାନ ନ୍ୟୁକ୍ଲିୟସ୍ |,একই নিউক্লিয়াস
ଅବିଚ୍ଛେଦ୍ୟ କଣିକା |,অবিচ্ছেদ্য কণা
ସମାନ ଅବସ୍ଥା |,অভিন্ন রাষ্ট্র
"ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ","সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ"
"ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |","আইডেন্টিফিকেশন বীকন, আইডেন্টিফিকেশন বিকন"
ପରିଚୟ ବିଟ୍,সনাক্তকরণ বিট
ଚିହ୍ନଟ ନାଡ,সনাক্তকরণ পালস
"ସମାନ, ସମାନ, ସମାନତା, ବ୍ୟକ୍ତିଗତତା |","অভিন্ন, অভিন্ন, সাদৃশ্য, ব্যক্তিত্ব"
ସମାନ୍ତରାଳ ପଦ୍ଧତି |,সমকক্ষ পদ্ধতি
ଅଣ-କାର୍ଯ୍ୟକ୍ଷମ ଉପାଦାନ |,অ-কাজকারী উপাদান
"ନିଷ୍କ୍ରିୟ କରେଣ୍ଟ, ପାସ୍ କରେଣ୍ଟ୍ |","নিষ্ক্রিয় বর্তমান, নিষ্ক্রিয় বর্তমান"
"ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ଅପେକ୍ଷା ସମୟ |","অলস সময়, প্রোগ্রাম অপেক্ষার সময়"
"ନିଷ୍କ୍ରିୟ ତାର, ନିଷ୍କ୍ରିୟ ତାର |","নিষ্ক্রিয় তার, নিষ্ক্রিয় তার"
ଶକ୍ତି ରୂପାନ୍ତରକାରୀ |,ক্ষমতা রূপান্তরকারী
ଶକ୍ତି ଟ୍ରାନ୍ସଫର୍ମର,পাওয়ার ট্রান্সফরমার
ଟ୍ରାନ୍ସଫର୍ମର ଫ୍ରିକ୍ୱେନ୍ସି |,ট্রান্সফরমার ফ্রিকোয়েন্সি
ଶକ୍ତି ହ୍ରାସ,শক্তি ক্ষয়
induction ଜେନେରେଟର |,আনয়ন জেনারেটর
ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |,জ্বলে উঠা
ଇଗ୍ନିଟର,ইগনিটার
ଇଗ୍ନିସନ୍,ইগনিশন
ଇଗ୍ନିସନ୍ କୋଇଲ୍ |,ইগনিশন কুণ্ডলী
ଜଳୁଥିବା ଶବ୍ଦ,জ্বলন্ত শব্দ
ଜଳୁଥିବା ବିନ୍ଦୁ |,জ্বলন্ত পয়েন্ট
ଇଗ୍ନିସନ୍ ସିଷ୍ଟମ୍ |,ইগনিশন সিস্টেম
ଇଗ୍ନିସନ୍ ତାପମାତ୍ରା |,ইগনিশন তাপমাত্রা
"ଇଗ୍ନିଟର, ଡିଟେକ୍ଟର ଇଲେକ୍ଟ୍ରୋଡ୍ |","ইগনিটার, ডিটেক্টর ইলেক্ট্রোড"
ଇଗ୍ନିଟ୍ରନ୍ |,ignitron
ଇଗ୍ନିଟ୍ରନ୍ ରେକ୍ଟିଫାୟର୍ |,ইগনিট্রন রেকটিফায়ার
ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |,নির্দেশ উপেক্ষা
ଆଗୋରା,আগরা
ଦ୍ୱନ୍ଦ୍ୱ ତୀବ୍ରତା |,সংঘর্ষের তীব্রতা
ଅବ alid ଧ ଲକ୍ଷଣ |,অবৈধ উপসর্গ
ଆଲୋକର ଘନତା |,আলোকসজ্জা ঘনত্ব
ଆଲୋକିତକାରୀ,আলোক
ଆଲୋକିତ ଗ୍ୟାସ୍,আলোকিত গ্যাস
ଆଲୋକିତ ଦର୍ପଣ |,আলোকসজ্জা আয়না
ଆଲୋକୀକରଣ କ୍ଷମତା |,আলোকসজ্জা ক্ষমতা
ଆଲୋକୀକରଣ ଶିଳ୍ପ,আলোকসজ্জা নৈপুণ্য
ଆଲୋକ,আলোকসজ্জা
ଫୋଟୋମିଟର |,ফটোমিটার
ଚମତ୍କାର,চমকপ্রদ
ଆଲୋକିତକାରୀ,আলোক
ପ୍ରତିଫଳନ,প্রতিফলন
ପ୍ରତିଛବି ଅନୁପ୍ରବେଶ |,ইমেজ অনুপ্রবেশ
ପ୍ରତିଛବି ଆଘାତ ସ୍ଥିର |,ইমেজ অ্যাটেন্যুয়েশন ধ্রুবক
ଓଲଟା ପ୍ରତିଛବି |,উল্টানো চিত্র
ପ୍ରତିଛବି ବାହକ,ইমেজ ক্যারিয়ার
ପ୍ରତିଛବି ରୂପାନ୍ତରକାରୀ |,ইমেজ কনভার্টার
ପ୍ରତିଫଳନ ରୂପାନ୍ତର ଟ୍ୟୁବ୍ |,প্রতিফলন রূপান্তর টিউব
ପ୍ରତିଛବି ବର୍ଣ୍ଣନା,ছবির বর্ণনা
ପ୍ରତିଛବି ଭାଙ୍ଗିବା,ইমেজ ব্রেকার
ପ୍ରତିଛବି ବହନ,ইমেজ বহন
ପ୍ରତିଫଳନ କ୍ଷେତ୍ର,প্রতিফলন এলাকা
ପ୍ରତିଫଳନ ଶକ୍ତି,প্রতিফলন বল
ପ୍ରତିଛବି ଗଠନ,ইমেজ গঠন
ପ୍ରତିଛବି ଆଇକନୋସ୍କୋପ୍ |,ইমেজ আইকনোস্কোপ
ପ୍ରତିଛବି ତୀବ୍ରକାରୀ |,ইমেজ ইনটেনসিফায়ার
ପ୍ରତିଛବି ହସ୍ତକ୍ଷେପ,ইমেজ হস্তক্ষেপ
ପ୍ରତିଫଳନ ଅର୍ଥକନ୍ |,প্রতিফলন অর্থোকন
ପ୍ରତିଛବି ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର,ইমেজ আউটপুট ট্রান্সফরমার
ପ୍ରତିଛବି ପ୍ରତିଛବି,ইমেজ ইমেজ
"ପ୍ରତିଛବି ଚରଣ ସ୍ଥିର, ପ୍ରତିଛବି ଚରଣ ସ୍ଥିର |","ইমেজ ফেজ কনস্ট্যান্ট, ইমেজ ফেজ কনস্ট্যান্ট"
ପ୍ରତିଫଳନ ଅନୁପାତ,প্রতিফলন অনুপাত
ପ୍ରତିଫଳନ ପ୍ରତିକ୍ରିୟା,প্রতিফলন চুল্লি
ପ୍ରତିଫଳନ ରେଜୋଲୁସନ,প্রতিফলন রেজোলিউশন
ପ୍ରତିଛବି ଓଲଟା |,ইমেজ রিভার্সাল
ପ୍ରତିଛବି ପୃଥକ ମିକ୍ସର୍ |,ইমেজ বিভাজক মিক্সার
ପ୍ରତିଛବି ଚିହ୍ନଟ ସିଦ୍ଧାନ୍ତ |,চিত্র সনাক্তকরণ তত্ত্ব
ପ୍ରତିଫଳନ ସଙ୍କେତ,প্রতিফলন সংকেত
ପ୍ରତିଛବି ଦେଶ |,ছবির দেশ
ପ୍ରତିଛବି ଷ୍ଟୋରେଜ୍ ଟ୍ୟୁବ୍ |,ইমেজ স্টোরেজ টিউব
ପ୍ରତିଛବି ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |,ইমেজ সিঙ্ক্রোনাইজেশন
"ଚିତ୍ର ପ୍ରସାରଣ, ଚିତ୍ର ପ୍ରସାରଣ |","ছবি ট্রান্সমিশন, ছবি ট্রান্সমিশন"
ପ୍ରତିଛବି-ଫ୍ରିକ୍ୱେନ୍ସି ରେଜୋଲୁସନ ଅନୁପାତ |,চিত্র-ফ্রিকোয়েন্সি রেজোলিউশন অনুপাত
"କଳ୍ପିତ, କଳ୍ପିତ, କଳ୍ପିତ |","imagined, imaginary, imagined"
କଳ୍ପନା ଚାର୍ଜିଂ ପ୍ରକ୍ରିୟା |,কাল্পনিক চার্জিং প্রক্রিয়া
ଧାର୍ମିକ ଗୁଣବତ୍ତା,ধারণাগত সহগ
କଳ୍ପିତ ବ୍ୟବଧାନ |,কাল্পনিক ব্যবধান
କଳ୍ପନା ରେଖା |,কাল্পনিক লাইন
ଅଦ୍ଭୁତ ସଂଖ୍ୟା,বিজোড় সংখ্যা
ଅତିରିକ୍ତ ଅଂଶ,খুচরা যন্ত্রাংশ
କଳ୍ପନା ବିନ୍ଦୁ |,অনুমানমূলক বিন্দু
ଅନୁମାନ କରାଯାଇଥିବା ପରିସର |,অনুমান পরিসীমা
ପ୍ରତିଫଳନ,প্রতিফলন
ତତକ୍ଷଣାତ୍ ପ୍ରବେଶ,তাৎক্ষণিক প্রবেশ
ତୁରନ୍ତ ଠିକଣା,অবিলম্বে ঠিকানা
ତତକ୍ଷଣାତ୍ ଠିକଣା ପଦ୍ଧତି |,তাত্ক্ষণিক ঠিকানা পদ্ধতি
ପାଖ ପଡୋଶୀ,সংলগ্ন প্রতিবেশী
ଜଳମଗ୍ନ ବସ୍ତୁ |,নিমজ্জিত বস্তু
"ବୁଡ଼ ପକାଇବା, ବୁଡ଼ ପକାଇବା |","নিমজ্জন, নিমজ্জন"
ବୁଡ ପକାଇବା ଇଲେକ୍ଟ୍ରୋଡ୍ |,নিমজ্জন ইলেক্ট্রোড
ବୁଡିବା କାଲକୁଲେଟର |,নিমজ্জন ক্যালকুলেটর
ବୁଡ ପକାଇବା ହିଟର |,নিমজ্জন হিটার
ବୁଡ ପକାଇବା ଉଦ୍ଦେଶ୍ୟ |,নিমজ্জন উদ্দেশ্য
ବୁଡ ପକାଇବା ଲେନ୍ସ |,নিমজ্জন লেন্স
ବୁଡ ପକାଇବା ରିଫାକ୍ଟୋମିଟର |,নিমজ্জন রিফ্র্যাক্টোমিটার
ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |,প্রতিবন্ধকতা অনুপ্রবেশ
ପ୍ରତିରୋଧ-ପାସ୍ ବ୍ରିଜ୍ |,ইম্পিডেন্স-প্যাসেজ ব্রিজ
"ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପ୍ରଭାବ |","প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, প্রভাব"
ପ୍ରଭାବ ବିସ୍ତାର,প্রভাব এক্সটেনশন
ପ୍ରଭାବ ପ୍ରଭାବ,প্রভাব প্রভাব
ଧକ୍କା ଫ୍ଲୋରୋସେନ୍ସ |,সংঘর্ষ ফ্লুরোসেন্স
ଧକ୍କା ନିୟମ |,সংঘর্ষের নিয়ম
ପ୍ରଭାବ କ୍ଷତି,প্রভাব ক্ষতি
ଧକ୍କା ମାଇକ୍ରୋଫୋନ୍ |,সংঘর্ষের মাইক্রোফোন
"ପ୍ରଭାବ ଚାପ, ପ୍ରଭାବ ଚାପ","প্রভাব চাপ, প্রভাব চাপ"
ପ୍ରଭାବ ଚାପ,প্রভাব চাপ
ପ୍ରତିବନ୍ଧକ,প্রতিবন্ধকতা
ପ୍ରତିରୋଧ କୋଇଲ୍ |,প্রতিবন্ধক কয়েল
ପ୍ରତିବନ୍ଧକ କ୍ଷତିପୂରଣ,প্রতিবন্ধকতা ক্ষতিপূরণমূলক
ପ୍ରତିରୋଧକ ରୂପାନ୍ତରକାରୀ |,প্রতিবন্ধক সংশোধক
ପ୍ରତିରୋଧ କପଲିଂ |,প্রতিবন্ধক সংযোগ
ପ୍ରତିରୋଧ ଗୁଣକର୍ତ୍ତା |,প্রতিবন্ধক গুণক
ପ୍ରତିରୋଧ ମୂଲ୍ୟ,প্রতিবন্ধকতা মান
ପ୍ରତିରୋଧ ମେଳକ |,প্রতিবন্ধকতা মিল
ପ୍ରତିରୋଧ ମାଟ୍ରିକ୍ସ |,প্রতিবন্ধকতা ম্যাট্রিক্স
ପ୍ରତିରୋଧ ମିଟର |,প্রতিবন্ধক মিটার
ପ୍ରତିରୋଧ କପଲିଂ |,প্রতিবন্ধক সংযোগ
ପ୍ରତିରୋଧ ପ୍ରକାର ସମାନତା |,প্রতিবন্ধকতা প্রকারের সামঞ্জস্য
ପ୍ରତିବନ୍ଧକ,প্রতিবন্ধকতা
ପ୍ରତିରୋଧ ମିଟର |,প্রতিবন্ধক মিটার
ଇମ୍ପେଲର୍ |,ইম্পেলার
ଅପାରଗତା |,অভেদ্যতা
ଅସମ୍ପୂର୍ଣ୍ଣ ଖଣ୍ଡ,অসম্পূর্ণ ফাটল
ଅସମ୍ପୂର୍ଣ୍ଣ ସ୍ଫଟିକ୍ |,অপূর্ণ স্ফটিক
ଅସମ୍ପୂର୍ଣ୍ଣ କ୍ଷେତ୍ର,অসম্পূর্ণ ক্ষেত্র
ଅସମ୍ପୂର୍ଣ୍ଣ ଗ୍ୟାସ୍ |,অসম্পূর্ণ গ্যাস
ଅସମ୍ପୂର୍ଣ୍ଣତା |,অপূর্ণতা
ଶକ୍ ନ୍ୟୁଟ୍ରନ୍ |,শক নিউট্রন
ଆନୁସଙ୍ଗିକ ନୀତି,আনুষঙ্গিক নীতি
ପ୍ରତିଫଳନ,বিস্ফোরণ
"ଅନୁପ୍ରବେଶ, ଅନ୍ତର୍ନିହିତତା |","implosion, introversion"
ଓଜନହୀନତା |,ওজনহীনতা
ଓଜନହୀନ ତରଳ |,ওজনহীন তরল
ପ୍ରୟୋଗ ଚାପ |,চাপ প্রয়োগ করা হয়
"ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍","impregnated, embedded"
ଗର୍ଭବତୀ କ୍ୟାଥୋଡ୍ |,গর্ভবতী ক্যাথোড
ଚାର୍ଜ ଭୋଲଟେଜ୍ |,চার্জ করা ভোল্টেজ
ଉନ୍ନାତି ଦେହଲି,উন্নতি দেহলী
ପ୍ରେରଣା ସର୍କିଟ |,আবেগ সার্কিট
ପ୍ରେରଣା ଜେନେରେଟର |,আবেগ জেনারেটর
ପ୍ରେରଣା ଶବ୍ଦ,আবেগ আওয়াজ
ପ୍ରେରଣାଦାୟକ ବିକିରଣ |,আবেগপ্রবণ বিকিরণ
ପ୍ରେରଣା ରିଲେ,আবেগ রিলে
ପ୍ରେରଣା ସୋଲେନଏଡ୍ |,impulse solenoid
ପ୍ରେରଣା ଶକ୍ତି,আবেগ শক্তি
ଇମ୍ପୁଲସିଭ୍ ଟର୍ବାଇନ୍ |,আবেগপ্রবণ টারবাইন
ଇମ୍ପୁଲ୍ସ ଭୋଲଟେଜ୍ |,আবেগ ভোল্টেজ
ପ୍ରେରଣାଦାୟକ |,আবেগপ্রবণ
ପ୍ରେରଣାଦାୟକ କାର୍ଯ୍ୟ |,আবেগপ্রবণ কর্ম
ପ୍ରେରଣାଦାୟକ ଉତ୍ସାହ |,আবেগপ্রবণ উদ্দীপনা
ପ୍ରେରଣାଦାୟକ ଶକ୍ତି |,আবেগপ্রবণ শক্তি
ପ୍ରେରଣାଦାୟକ ଚାପ |,আবেগপ্রবণ চাপ
ପ୍ରେରଣାଦାୟକ ଚାପ |,আবেগপ্রবণ চাপ
ଅଶୁଦ୍ଧ ପଦାର୍ଥ |,অপবিত্র পদার্থ
"ଅଶୁଦ୍ଧତା, ଅଶୁଦ୍ଧତା","অপবিত্রতা, অপবিত্রতা"
ଅଶୁଦ୍ଧତା,অপবিত্রতা সঞ্চালন
ବ୍ୟଭିଚାର,ভেজাল বিক্ষিপ্তকরণ
ଅପରିଷ୍କାର ସେମିକଣ୍ଡକ୍ଟର |,অপরিষ্কার অর্ধপরিবাহী
ଅକ୍ଷୟ ସେମିକଣ୍ଡକ୍ଟର |,অভেদ্য সেমিকন্ডাক্টর
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |,ইনপুট আউটপুট সিস্টেম
ଇନପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର,ইনপুট ট্রান্সফরমার
ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି),বহিরাগত পরিবাহিতা (বহিরাগত পরিবাহিতা)
ଅପରିଷ୍କାର ସ୍ତର |,অপবিত্রতা স্তর
ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |,যুগপত প্রক্রিয়াকরণ
samkala,সমকাল
ଇଣ୍ଟରବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |,ইন্টারব্যান্ড সিগন্যালিং
collinear vertex,সমরেখার শীর্ষবিন্দু
ରିଆକ୍ଟର,চুল্লি
ରିଆକ୍ଟର ଲୁପ୍ ରିଆକ୍ଟର ଲୁପ୍ |,চুল্লি লুপ চুল্লি লুপ
"ଇନପୁଟ୍ ୱୋ, ସର୍କିଟ୍ |","ইনপুট বাহ, সার্কিট"
ପାସିଭ୍ ଇଲେକ୍ଟ୍ରନ୍ |,প্যাসিভ ইলেকট্রন
ଶ୍ରବଣତା |,অশ্রাব্যতা
ଶୁଣାଯାଏ ନାହିଁ |,অশ্রাব্য
ପ୍ରଜନନ,গর্ভধারণ
ଇନକାଣ୍ଡେସେନ୍ସ |,ভাস্বর
ଇନକାଣ୍ଡେସେଣ୍ଟ ଫାଇବର |,ভাস্বর ফাইবার
ଇନକାଣ୍ଡେସେଣ୍ଟ ଗ୍ୟାସ୍ |,ভাস্বর গ্যাস
ଇନକାଣ୍ଡେସେଣ୍ଟ ଡିସଚାର୍ଜ |,ভাস্বর স্রাব
ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |,দ্যুতিময়
ଇନକାଣ୍ଡେସେଣ୍ଟ ଏମିଟର,ভাস্বর বিকিরণকারী
ଇନକାଣ୍ଡେସେଣ୍ଟ୍ ଲ୍ୟାମ୍ପ |,ভাস্বর বাতি
ଆଙ୍ଗୁଠି ଗତି,আঙুল আন্দোলন
ସଂଯୋଗ ହୋଇନଥିବା ରାଡାର |,সংযোগহীন রাডার
ଘଟଣା,ঘটনা
