Hindi,Odiya
प्रतिबाधा,ପ୍ରତିବନ୍ଧକ
प्रतिबाधा कुंडली,ପ୍ରତିରୋଧ କୋଇଲ୍ |
प्रतिबाधा प्रतिपूरक,ପ୍ରତିବନ୍ଧକ କ୍ଷତିପୂରଣ
प्रतिबाधा संशोधक,ପ୍ରତିରୋଧକ ରୂପାନ୍ତରକାରୀ |
प्रतिबाधा युग्मन,ପ୍ରତିରୋଧ କପଲିଂ |
प्रतिबाधा गुणक,ପ୍ରତିରୋଧ ଗୁଣକର୍ତ୍ତା |
प्रतिबाधा मान,ପ୍ରତିରୋଧ ମୂଲ୍ୟ
प्रतिबाधा सुमेलन,ପ୍ରତିରୋଧ ମେଳକ |
प्रतिबाधा आव्यूह,ପ୍ରତିରୋଧ ମାଟ୍ରିକ୍ସ |
प्रतिबाधामापी,ପ୍ରତିରୋଧ ମିଟର |
प्रतिबाधा कुमेलन,ପ୍ରତିରୋଧ କପଲିଂ |
प्रतिबाधा प्ररूपी अनुरूपता,ପ୍ରତିରୋଧ ପ୍ରକାର ସମାନତା |
प्रतिबाधक,ପ୍ରତିବନ୍ଧକ
प्रतिबाधामापी,ପ୍ରତିରୋଧ ମିଟର |
आवेजक,ଇମ୍ପେଲର୍ |
अभेद्यता,ଅପାରଗତା |
अपूर्ण विदलन,ଅସମ୍ପୂର୍ଣ୍ଣ ଖଣ୍ଡ
अपूर्ण क्रिस्टल,ଅସମ୍ପୂର୍ଣ୍ଣ ସ୍ଫଟିକ୍ |
अपूर्ण क्षेत्र,ଅସମ୍ପୂର୍ଣ୍ଣ କ୍ଷେତ୍ର
अपूर्ण गैस,ଅସମ୍ପୂର୍ଣ୍ଣ ଗ୍ୟାସ୍ |
अपूर्णता,ଅସମ୍ପୂର୍ଣ୍ଣତା |
प्रघाती न्यूट्रॉन,ଶକ୍ ନ୍ୟୁଟ୍ରନ୍ |
आनुषंगिक सिद्धांत,ଆନୁସଙ୍ଗିକ ନୀତି
अंतःस्फोट,ପ୍ରତିଫଳନ
"अंतःस्फोट, अंतर्मुखी स्फोट","ଅନୁପ୍ରବେଶ, ଅନ୍ତର୍ନିହିତତା |"
भारशून्यता,ଓଜନହୀନତା |
भारहीन तरल,ଓଜନହୀନ ତରଳ |
आरोपित दाब,ପ୍ରୟୋଗ ଚାପ |
"संसेचित, अंतर्भरित","ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
संसेचित कैथोड,ଗର୍ଭବତୀ କ୍ୟାଥୋଡ୍ |
आरोपित वोल्टता,ଚାର୍ଜ ଭୋଲଟେଜ୍ |
उन्नति देहली,ଉନ୍ନାତି ଦେହଲି
आवेग परिपथ,ପ୍ରେରଣା ସର୍କିଟ |
आवेग जनित्र,ପ୍ରେରଣା ଜେନେରେଟର |
आवेग रव,ପ୍ରେରଣା ଶବ୍ଦ
आवेगी विकिरण,ପ୍ରେରଣାଦାୟକ ବିକିରଣ |
आवेग रिले,ପ୍ରେରଣା ରିଲେ
आवेग परिनालिका,ପ୍ରେରଣା ସୋଲେନଏଡ୍ |
आवेग सामर्थ्य,ପ୍ରେରଣା ଶକ୍ତି
आवेगी टर्बाइन,ଇମ୍ପୁଲସିଭ୍ ଟର୍ବାଇନ୍ |
आवेग वोल्टता,ଇମ୍ପୁଲ୍ସ ଭୋଲଟେଜ୍ |
आवेगी,ପ୍ରେରଣାଦାୟକ |
आवेगी क्रिया,ପ୍ରେରଣାଦାୟକ କାର୍ଯ୍ୟ |
आवेगी उत्तेजन,ପ୍ରେରଣାଦାୟକ ଉତ୍ସାହ |
आवेगी बल,ପ୍ରେରଣାଦାୟକ ଶକ୍ତି |
आवेगी दाब,ପ୍ରେରଣାଦାୟକ ଚାପ |
आवेगी तनाव,ପ୍ରେରଣାଦାୟକ ଚାପ |
अशुद्ध पदार्थ,ଅଶୁଦ୍ଧ ପଦାର୍ଥ |
"अशुद्धता, अपद्रव्य","ଅଶୁଦ୍ଧତା, ଅଶୁଦ୍ଧତା"
अपद्रव्य चालन,ଅଶୁଦ୍ଧତା
अपद्रव्यी प्रकीर्णन,ବ୍ୟଭିଚାର
अपद्रव्य अर्धचालन,ଅପରିଷ୍କାର ସେମିକଣ୍ଡକ୍ଟର |
अपद्रव्य अर्धचालक,ଅକ୍ଷୟ ସେମିକଣ୍ଡକ୍ଟର |
निवेश निर्गत प्रणाली,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |
निवेशी ट्रांसफ़ार्मर,ଇନପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର
अपद्रव्य चालकता (बहिर्ज चालकता),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
अपद्रव्य स्तर,ଅପରିଷ୍କାର ସ୍ତର |
युगपत संसाधन,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
समकला,samkala
अन्तर्बैन्ड संकेतन,ଇଣ୍ଟରବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |
समरेखीय शीर्ष,collinear vertex
रिएक्टर,ରିଆକ୍ଟର
"रिऐक्टर लूप, रिऐक्टर पाश",ରିଆକ୍ଟର ଲୁପ୍ ରିଆକ୍ଟର ଲୁପ୍ |
"निवेश वाह, परिपथ","ଇନପୁଟ୍ ୱୋ, ସର୍କିଟ୍ |"
निष्क्रिय इलेक्ट्रॉन,ପାସିଭ୍ ଇଲେକ୍ଟ୍ରନ୍ |
अश्रव्यता,ଶ୍ରବଣତା |
अश्रव्य,ଶୁଣାଯାଏ ନାହିଁ |
अंतर्भंग,ପ୍ରଜନନ
तापदीप्ति,ଇନକାଣ୍ଡେସେନ୍ସ |
तापदीप्त तंतु,ଇନକାଣ୍ଡେସେଣ୍ଟ ଫାଇବର |
तापदीप्त गैस,ଇନକାଣ୍ଡେସେଣ୍ଟ ଗ୍ୟାସ୍ |
तापदीप्त बहिर्वाचन,ଇନକାଣ୍ଡେସେଣ୍ଟ ଡିସଚାର୍ଜ |
तापदीप्त,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
तापदीप्त उत्सर्जक,ଇନକାଣ୍ଡେସେଣ୍ଟ ଏମିଟର
तापदीप्त लैम्प,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ ଲ୍ୟାମ୍ପ |
अंगुलि गमन,ଆଙ୍ଗୁଠି ଗତି
असंबद्ध रेडार,ସଂଯୋଗ ହୋଇନଥିବା ରାଡାର |
आपतन,ଘଟଣା
आपतित,ଅସନ୍ତୁଷ୍ଟ
आपतित विकिरण,ଘଟଣା ବିକିରଣ |
आपतित किरण,ଘଟଣା କିରଣ
आपतित प्रघात,ଆକସ୍ମିକ ଆଘାତ
आपतित तरंग,ଘଟଣା ତରଙ୍ଗ
प्रासंगिक विकिरण युक्ति,ପ୍ରଯୁଜ୍ୟ ବିକିରଣ ଉପକରଣ |
"झुकाव, आनति","ପ୍ରବୃତ୍ତି, ପ୍ରବୃତ୍ତି"
आनति तुला,ପ୍ରବୃତ୍ତ ବଙ୍କା |
आनत किरणपुंज तकनीक,ଅନ୍ତର୍ଭୁକ୍ତ ବିମ୍ ଟେକ୍ନୋଲୋଜି |
आनत विलोपन,ଓଲଟା ବିଲୋପ |
आनत समतल,ପ୍ରବୃତ୍ତ ବିମାନ |
"कला-असंबद्ध, असंबद्ध","କଳା-ଅସନ୍ତୁଷ୍ଟ, ଅସନ୍ତୁଷ୍ଟ |"
असंबद्ध पश्चप्रकीर्ण,ଅସନ୍ତୁଷ୍ଟ ପରବର୍ତ୍ତୀ ବିଛାଇବା |
कला-असंबद्ध किरणें,କଳା-ଅସନ୍ତୁଷ୍ଟ କିରଣ |
कला-असंबद्ध प्रकीर्णन,ଅସନ୍ତୁଷ୍ଟ ବିଛାଇବା |
आगमी,ଆଗାମୀ
आगमी संकेत,ଅଗ୍ରଗାମୀ ସଙ୍କେତ
आगमी तरंग,ଆଗାମୀ ତରଙ୍ଗ
असंपीड्यता,ଅସମ୍ପୂର୍ଣ୍ଣତା |
असंपीड्य वायु,ଅବିସ୍ମରଣୀୟ ବାୟୁ |
असंपीडय प्रवाह,ଅବିସ୍ମରଣୀୟ ପ୍ରବାହ |
असंपीड्य तरल,ଅବିସ୍ମରଣୀୟ ତରଳ |
असंपीड्य आयतन,ଅସମ୍ପୂର୍ଣ୍ଣ ଭଲ୍ୟୁମ୍
वर्धमान दोलन,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
इंक्रेडक्टर,ଇନଡକ୍ଟର |
"वार्धिक कम्प्यूटर, वार्धिक अभिकलित्र","ବର୍ଦ୍ଧିତ କମ୍ପ୍ୟୁଟର, ବର୍ଦ୍ଧିତ କମ୍ପ୍ୟୁଟର |"
वार्धिक शैथिल्य हानि,କ୍ରନିକ୍ ଆଫାସିଆ କ୍ଷତି |
वार्धिक प्रेरकत्व,ବର୍ଦ୍ଧିତ ଇନ୍ଦୁକାନ୍ସ |
वार्धिक सन्देश,ବାର୍ଷିକ ବାର୍ତ୍ତା |
वार्धिक चुंबकशीलता,ବର୍ଦ୍ଧିତ ଚୁମ୍ବକୀୟତା |
वार्धिक सुग्राहिता,ବର୍ଦ୍ଧିତ ସମ୍ବେଦନଶୀଳତା |
वार्धिक समस्वरक,ବାର୍ଷିକ ଟ୍ୟୁନର୍ |
वार्धिक अंकीय अभिलेखी,ବାର୍ଷିକ ଡିଜିଟାଲ୍ ରେକର୍ଡର୍ |
वृद्धीय वेग,ବର୍ଦ୍ଧିତ ବେଗ
स्वातंत्र्य,ସ୍ୱାଧୀନତା
स्वतंत्र लक्षण,ନିରପେକ୍ଷ ଲକ୍ଷଣ |
स्वतंत्र वितरण,ମାଗଣା ବଣ୍ଟନ |
स्वतंत्र घटना,ସ୍ୱାଧୀନ ଘଟଣା
प्राथमिक विखंडन लब्धि,ପ୍ରାଥମିକ ଖଣ୍ଡବିଖଣ୍ଡନ ଲାଭ |
स्वतंत्र बारंबारताएँ,ସ୍ independent ାଧୀନ ଫ୍ରିକ୍ୱେନ୍ସିଗୁଡିକ |
स्वतंत्रकण मॉडल,ମାଗଣା ରେଡିକାଲ୍ ମଡେଲ୍ |
स्वतंत्र राशि,ମାଗଣା ପରିମାଣ
स्वतंत्र चर,ସ୍ୱାଧୀନ ଭେରିଏବଲ୍ |
अविनाशिता,ଅବିସ୍ମରଣୀୟତା |
अनिर्धार्यता,ଅନିର୍ଦ୍ଦିଷ୍ଟତା |
अनिर्धार्यता नियम,ଅନିଶ୍ଚିତତା ନିୟମ |
"अपरिमित, अनिर्धारित, अनिर्धार्य, अनिश्चित","ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ଅନିଶ୍ଚିତ |"
"घातांक, सूचक, सूचकांक, निर्देशक, सूचक (वि, )","ପ୍ରଦର୍ଶକ, ସୂଚକ, ସୂଚକାଙ୍କ, ନିର୍ଦ୍ଦେଶକ, ସୂଚକ (v, )"
सूचक बाहु,ସୂଚକ ବାହୁ
सूचक दीर्घवृत्तज,ସୂଚକ ଏଲିପସଏଡ୍ |
सूचक त्रुटि,ସୂଚକ ତ୍ରୁଟି |
सूचकांक रेखा,ସୂଚକାଙ୍କ ରେଖା |
सूचक द्रव,ସୂଚକ ତରଳ |
निर्देश दर्पण,ନିର୍ଦ୍ଦେଶ ଦର୍ପଣ |
सूचक संकेतन,ସୂଚକ ଟିପ୍ପଣୀ |
माडुलन का परिमाण,ମୋଡ୍ୟୁଲେସନର ତୀବ୍ରତା |
दोलन सूचकांक,ଦର୍ପଣ ସୂଚକାଙ୍କ |
अपवर्तनांक,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
विश्वसनीयता सूचकांक,ନିର୍ଭରଯୋଗ୍ୟତା ସୂଚକାଙ୍କ |
सादृश्य सूचकांक,ଅନୁରୂପ ସୂଚକାଙ୍କ |
सूचक अनुपात,ସୂଚକ ଅନୁପାତ
सूचक पंजी,ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |
रूपांतरित पता,ରୂପାନ୍ତରିତ ଠିକଣା |
वायुसापेक्ष चाल,ବାୟୁ ଆପେକ୍ଷିକ ଗତି |
सूचित अश्वशक्ति,ଘୋଡା ଶକ୍ତି
सूचन त्रुटि,ବିଜ୍ଞପ୍ତି ତ୍ରୁଟି |
सूचक,ସୂଚକ
सूचक स्थिरांक,ସୂଚକ ସ୍ଥିର |
सूचक आरेख,ସୂଚକ ଚିତ୍ର
सूचक इलेक्ट्रोड,ସୂଚକ ଇଲେକ୍ଟ୍ରୋଡ୍ |
सूचक द्वार,ସୂଚକ ଗେଟ୍ |
सूचक लैम्प,ସୂଚକ ପ୍ରଦୀପ
सूचक लम्बाई,ସୂଚକ ଲମ୍ବ
द्योतिका,ପ୍ରତୀକ
घातांकी प्रवेश्यता,ସୂକ୍ଷ୍ମ ଅନୁପ୍ରବେଶ |
"परोक्ष पता, गौण पता","ପରୋକ୍ଷ ଠିକଣା, ଦ୍ secondary ିତୀୟ ଠିକଣା"
परोक्ष पता विधि,ପରୋକ୍ଷ ଠିକଣା ପଦ୍ଧତି |
परोक्ष प्रतिध्वनि,ପରୋକ୍ଷ ଇକୋ |
परोक्ष तापित वाल्व,ପରୋକ୍ଷ ଗରମ ଭଲଭ୍ |
परोक्ष प्रदीप्ति,ପରୋକ୍ଷ ଆଲୋକୀକରଣ |
अप्रत्यक्ष प्रकाशन,ପରୋକ୍ଷ ପ୍ରକାଶନ |
परोक्ष मॉडुलन,ପରୋକ୍ଷ ମୋଡ୍ୟୁଲେସନ୍ |
अप्रत्यक्ष प्रेक्षण,ପରୋକ୍ଷ ପର୍ଯ୍ୟବେକ୍ଷଣ |
परोक्ष क्रमवीक्षण,ପରୋକ୍ଷ ସ୍କାନିଂ |
परोक्ष संचरण,ପରୋକ୍ଷ ପ୍ରସାରଣ |
अभ्यंतर कैलिपर्स,ଆଭ୍ୟନ୍ତରୀଣ କାଲିପର୍ |
इन्डीट्रान,inditran
अंतः ऐन्टेना,ଆଭ୍ୟନ୍ତରୀଣ ଆଣ୍ଟେନା |
अवरक्त विपद,ଇନଫ୍ରାଡ୍ ବିକିରଣ |
प्रेरित,ଅନୁପ୍ରାଣିତ
प्रेरित विषमदैशिकता,ପ୍ରେରିତ ଆଇସୋଟ୍ରୋପିଜିମ୍ |
प्रेरित आवेश,ପ୍ରେରିତ ଆବେଗ |
प्रेरित द्विध्रुव,ପ୍ରେରିତ ଡିପୋଲ୍ |
प्रेरित कर्षण,ପ୍ରେରିତ ଟ୍ରାକ୍ସନ୍ |
प्रेरित कर्षण गुणांक,ପ୍ରେରିତ ଟ୍ରାକ୍ସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
प्रेरित विद्युतवाहक बल,ପ୍ରେରିତ ଇଲେକ୍ଟ୍ରୋମୋଟିଭ୍ ଫୋର୍ସ |
प्रेरित क्षेत्र,ପ୍ରବର୍ତ୍ତିତ କ୍ଷେତ୍ର |
प्रेरित निस्यंदक,ପ୍ରେରିତ ଫିଲ୍ଟର୍ |
कृत्रिम विखंडन,କୃତ୍ରିମ ବିଭାଜନ |
प्रेरित गाउस वक्रता,ପ୍ରେରିତ ଗସ୍ ବକ୍ରତା |
प्रेरित उत्थापन,ପ୍ରବର୍ତ୍ତିତ ଉତ୍ତୋଳନ |
प्रेरित ध्रुव,ଚାଳିତ ପୋଲ
प्रेरित विभव,ପ୍ରବର୍ତ୍ତିତ ସମ୍ଭାବନା |
प्रेरित विकिरण,ପ୍ରେରିତ ବିକିରଣ |
कृत्रिम रेडियोऐक्टिवता,କୃତ୍ରିମ ରେଡିଓଆକ୍ଟିଭିଟି |
प्रेरित तत्वांतरण,ପ୍ରେରିତ ରୂପାନ୍ତର |
प्रेरित परिवेशक,ଅନୁପ୍ରାଣିତ ପରିବେଶ |
प्रेरित वेग,ପ୍ରେରିତ ବେଗ
प्रेरणिक विभाजक,ଇନ୍ଦ୍ରିୟାତ୍ମକ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
प्रेरकत्व,ପ୍ରେରଣା
प्रेरकत्व सेतु,induction ବ୍ରିଜ୍ |
प्रेरण पार्श्वपथ संपूर्ति,induction ପଥ ଯୋଗାଣ |
"आगमन, प्रेरण, विप्रेरण","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
प्रेरण ज्वालक,induction igniter
प्रेरण कुंडली,induction coil
प्रेरण धारा,induction କରେଣ୍ଟ |
प्रेरण कर्षण,induction ଟ୍ରାକ୍ସନ୍ |
प्रेरण शक्तिमापी,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଡାଇନାମୋମିଟର |
प्रेरण निष्पत्ति,induction ଆଉଟପୁଟ୍
प्रेरण समीकरण,induction ସମୀକରଣ |
प्रेरण आवृत्ति परिवर्तक,induction ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର |
प्रेरण-भट्टी,induction ଚୁଲା |
प्रेरण मशीन,ଇନଡକ୍ସନ୍ ମେସିନ୍ |
प्रेरण विधि,induction ପଦ୍ଧତି |
प्रेरणी मोटर,ଇନଡକ୍ସନ୍ ମୋଟର |
प्रेरण रव,induction ଶବ୍ଦ |
प्रेरण काल,induction ଅବଧି
प्रेरणिक चुम्बकीय पृथकित्र,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଚୁମ୍ବକୀୟ ବିଛିନ୍ନକାରୀ |
प्रेरणी वोल्टता नियंत्रक,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |
प्रेरणिक चुम्बकीय पृथकित्र,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଚୁମ୍ବକୀୟ ବିଛିନ୍ନକାରୀ |
प्रेरणिक धारिता,ଇନ୍ଦ୍ରିୟାତ୍ମକ କ୍ଷମତା |
प्रेरणिक आवेश,ପ୍ରେରଣାଦାୟକ ପ୍ରେରଣା |
प्रेरण-परिपथ,induction ସର୍କିଟ |
प्रेरणिक युग्म,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଯୋଡି |
प्रेरणिक पुनर्भरण,ପ୍ରେରିତ ରିଚାର୍ଜ |
प्रेणिक तापन,ଦର୍ପଣ ଗରମ |
प्रेरणिक भार,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଭାର |
प्रेरणिक स्तंभ,ପ୍ରେରଣାଦାୟକ ସ୍ତମ୍ଭ |
"प्रेरणिक प्रतिघात, प्रेरण-प्रतिघात","ଇନ୍ଦ୍ରିୟାତ୍ମକ ପ୍ରତିକ୍ରିୟା, ଇନଡକ୍ସନ୍-ପ୍ରତିକ୍ରିୟା |"
प्रेरणिक रिले,ଇନଡକ୍ସନ୍ ରିଲେ |
प्रेणिक आरादन्त जनित्र,ଓସିଲେଟର
प्रेरणिक द्वितीयक कुंडली,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଦ୍ secondary ିତୀୟ କୋଇଲ୍ |
प्रेरणिक महोर्मि,ପ୍ରେରଣାଦାୟକ ବୃଦ୍ଧି |
प्रेरणिक अनुक्रियता,ପ୍ରେରଣାଦାୟକ ପ୍ରତିକ୍ରିୟା |
प्रेरणिक तरंग रूप,ଇନ୍ଦ୍ରିୟାତ୍ମକ ତରଙ୍ଗ ଫର୍ମ |
आगमनतः,ଠିକ ସମୟରେ
प्रेरण युग्मित परिपथ,induction ଯୁଗ୍ମ ସର୍କିଟ |
प्रेरण युग्मित प्लैज्मा विसर्जन,ଇନଡକ୍ସନ୍ ଯୋଡି ପ୍ଲାଜମା ବୁଡିବା |
परिवर्ती प्रेरक,ଭେରିଏବଲ୍ ଇଣ୍ଡେକ୍ସର୍
"प्रेरक, विप्रेरक","ପ୍ରେରଣାଦାତା, ପ୍ରେରଣାଦାତା |"
प्रेरक आगत (चोक) फिल्टर,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଇନପୁଟ୍ (ଚକ୍) ଫିଲ୍ଟର୍ |
प्रेरक प्रतिबाधा,ଇନ୍ଦ୍ରିୟାତ୍ମକ ପ୍ରତିବନ୍ଧକ |
प्रेरण लाउडस्पीकर,induction ଲାଉଡ ସ୍ପିକର |
विप्रेरित्र,ପ୍ରବର୍ତ୍ତକ
प्रेरणिक समस्वरक,ପ୍ରେରଣାଦାୟକ ଟ୍ୟୁନର୍ |
अप्रभावी,ପ୍ରଭାବହୀନ
अप्रत्यास्थ,ଅପ୍ରତ୍ୟାଶିତ
अप्रत्यास्थ परिक्षेत्र,ଅଣ-ଅସ୍ଥିର ଜୋନ୍ |
अप्रत्यास्थ वंकन,ଅସ୍ପଷ୍ଟ ହ୍ରାସ |
अप्रत्यास्थ आकुंचन,ଅପ୍ରତ୍ୟାଶିତ ସଂକୋଚନ |
"अप्रत्यास्थ टक्कर, अप्रत्यास्थ संघट्ट",ଅବିସ୍ମରଣୀୟ ଧକ୍କା |
अप्रत्यास्थ संघट्ट,ଅପ୍ରତ୍ୟାଶିତ ଧକ୍କା |
अप्रत्यास्थ प्रकीर्णन,ଅସ୍ପଷ୍ଟ ବିଛାଇବା |
अप्रत्यास्थ प्रकीर्णन परिक्षेत्र,ଅପ୍ରତ୍ୟାଶିତ ବିଛାଇବା ଜୋନ୍ |
अप्रत्यास्थ प्रतिबल,ଅପ୍ରତ୍ୟାଶିତ ଚାପ |
अप्रत्यास्थ देहली,ଅପ୍ରତ୍ୟାଶିତ ସିଲ୍ |
मध्य उपवाहक,ମଧ୍ୟମ ବାହକ |
दृढ़ विस्फोटक,ଶକ୍ତିଶାଳୀ ବିସ୍ଫୋରକ |
अक्रिय गैस,ନିଷ୍କ୍ରିୟ ଗ୍ୟାସ୍ |
ध्वनिक जड़त्व,ଶବ୍ଦଗତ ନିଷ୍କ୍ରିୟତା |
जड़त्व,ନିଷ୍କ୍ରିୟତା |
जड़त्व नियतांक,ନିଷ୍କ୍ରିୟତା ସ୍ଥିର |
जड़त्व क्षेत्र,ନିଷ୍କ୍ରିୟତା କ୍ଷେତ୍ର |
जड़त्व बल,ନିଷ୍କ୍ରିୟତା ଶକ୍ତି |
ऊर्जा का जड़त्व,ଶକ୍ତିର ନିଷ୍କ୍ରିୟତା |
जड़त्व प्रदिश,ନିଷ୍କ୍ରିୟତା କ୍ଷେତ୍ର |
जड़त्वीय प्रवाह,ନିଷ୍କ୍ରିୟ ପ୍ରବାହ |
जड़त्वीय बल,ନିଷ୍କ୍ରିୟ ଶକ୍ତି |
जड़त्वीय फ़्रेम,ନିଷ୍କ୍ରିୟ ଫ୍ରେମ୍ |
जड़त्वीय निर्देश फ़्रेम,ନିଷ୍କ୍ରିୟ ନିର୍ଦ୍ଦେଶ ଫ୍ରେମ୍ |
जड़त्वीय निर्देशन,ନିଷ୍କ୍ରିୟ ଦିଗ |
जड़त्वीय द्रव्यमान,ନିଷ୍କ୍ରିୟ ଜନତା |
जड़त्वीय विधि,ନିଷ୍କ୍ରିୟ ପଦ୍ଧତି |
जड़त्वीय पृथक्करण,ନିଷ୍କ୍ରିୟ ପୃଥକତା |
जड़त्वीय तंत्र,ନିଷ୍କ୍ରିୟ ସିଷ୍ଟମ୍ |
जड़त्वीय रूपांतरण,ନିଷ୍କ୍ରିୟ ରୂପାନ୍ତର |
अक्षय स्रोत,ଅକ୍ଷୟ ଉତ୍ସ |
संक्रमण मात्रा,ସ୍ଥାନାନ୍ତରଣ ପରିମାଣ
उड़ालमध्य प्रारंभण,ମଧ୍ୟମ ଉଡ଼ାଣ ଆରମ୍ଭ |
"अनंत, अपरिमित","ଅସୀମ, ଅସୀମ |"
अनंत परमाणुक व्यूह,ଅସୀମ ପରମାଣୁ ଆରେ |
पूर्ण व्यारोध,ସମ୍ପୂର୍ଣ୍ଣ ଅବରୋଧ
अनंत चालकता,ଅସୀମ କଣ୍ଡକ୍ଟିଭିଟି |
अनंत दशमलव,ଅସୀମ ଦଶମିକ
अनंत क्षेत्र,ଅସୀମ କ୍ଷେତ୍ର |
अनंत फ्लेंज,ଅସୀମ ଫ୍ଲେଞ୍ଜ୍ |
अपरिमित जालक,ଅସୀମ ଜଟଣୀ |
अनंत लाइन,ଅସୀମ ରେଖା |
अपरिमित दोलन,ଅସୀମ ଦୋହରିବା |
अनंत तल,ଅସୀମ ବିମାନ |
अनंत मन्दन माध्यम,ଅସୀମ ବିସ୍ତାର ମାଧ୍ୟମ |
अनंत गोला,ଅସୀମ କ୍ଷେତ୍ର |
अनंतकाल क्षितिज,ଅନନ୍ତ ରାଶି |
अनंत समष्टि,ଅସୀମ ଜନସଂଖ୍ୟା |
अनंत पक्ष,ଅସୀମ ପାର୍ଶ୍ୱ |
अनंतचरण राकेट,ଅନନ୍ତଚାର୍ଯ୍ୟ ରକେଟ୍ |
अनंत गंभीर विभव कूप,ଅସୀମ ଗମ୍ଭୀର ସମ୍ଭାବ୍ୟ କୁପ |
अपरिमित सघन माध्यम,ଅସୀମ ଘନ ମାଧ୍ୟମ |
अपरिमित विरल माध्यम,ଅସୀମ ବିରଳ ମାଧ୍ୟମ |
स्थिरप्राय नाभिक,ସ୍ଥିର ନ୍ୟୁକ୍ଲିୟସ୍ |
अत्यणु आवेश,ଅତ୍ୟଧିକ ଆବେଗ |
अत्यणु परिपथ,ବହୁତ ସର୍ଟ ସର୍କିଟ |
अत्यणु विरूपण,ଅତ୍ୟଧିକ ବିକୃତି |
अत्यणु विस्थापन,ଅତ୍ୟଧିକ ବିସ୍ଥାପନ |
अत्यणु दूरी,ଅତ୍ୟଧିକ ଦୂରତା |
अत्यणु विक्षोभ,ଅତ୍ୟଧିକ ବିଶୃଙ୍ଖଳା |
अत्यणु अवयव,ମ element ଳିକ ଉପାଦାନଗୁଡ଼ିକ |
अत्यणु जनक,ବହୁତ ଫଳପ୍ରଦ |
अत्युणु संकारक,virulence ଅପରେଟର୍ |
अत्यणु समांतर विस्थापन,ବହୁତ ସମାନ୍ତରାଳ ବିସ୍ଥାପନ |
अत्यणु दृढ़ता,ଅତ୍ୟଧିକ ଦୃ ac ତା |
अत्यणु घूर्णन,ଅତ୍ୟଧିକ ଘୂର୍ଣ୍ଣନ
अत्यणु स्थानांतरण,ଅତ୍ୟଧିକ ସ୍ଥାନାନ୍ତର |
अत्यणु वेग,ଅତ୍ୟଧିକ ବେଗ
अत्यणु संबंधन,ଅତି ଘନିଷ୍ଠ ସଂଯୋଗ |
"अनंत, अनंतियाँ","ଅସୀମତା, ଅସୀମତା |"
"अनंत, अनंती","ଅସୀମ, ଅସୀମ |"
अनंतधा अक्ष,ଅସୀମ ଅକ୍ଷ
ज्वलनशीलता,ଜ୍ୱଳନ୍ତତା |
ज्वलनशील,ଜ୍ୱଳନ୍ତ
काकु लोच,କାକୁ ଇଲାସ୍ଟିସିଟି |
नतिपरिवर्तन विभव,ରୂପାନ୍ତର ସମ୍ଭାବନା |
उड़ानमध्य अंशांकन,ମଧ୍ୟମ ଫ୍ଲାଇଟ୍ କାଲିବ୍ରେସନ୍ |
अंतर्वाह,ପ୍ରବାହ
प्रभाव गुणांक,ପ୍ରଭାବ ଗୁଣବତ୍ତା
प्रभाव फ्यूज,ପ୍ରଭାବ ଫ୍ୟୁଜ୍ |
प्रभाव रेखा,ପ୍ରଭାବ ରେଖା
अंतर्वाह,ପ୍ରବାହ
"सूचना, अवगम","ସୂଚନା, ପ୍ରବେଶ"
सूचनांश,ସୂଚନା
सूचना प्रति,ସୂଚନା କପି
अवगम आव्यूह,ସିଗମା ମ୍ୟାଟ୍ରିକ୍ସ |
सूचना संसाधन,ସୂଚନା ଉତ୍ସଗୁଡ଼ିକ
सूचना दर,ସୂଚନା ହାର
