Bengali,Kannada
সিঙ্ক্রোনাস স্যাটেলাইট,ಸಿಂಕ್ರೊನಸ್ ಉಪಗ್ರಹ
গাভ (গিগা ইলেকট্রন ভোল্ট),Gav (ಗಿಗಾ ಎಲೆಕ್ಟ್ರಾನ್ ವೋಲ್ಟ್)
জালিয়াতি মূর্তি,ವಂಚನೆಯ ವಿಗ್ರಹ
ফাঁকি,ವಂಚನೆ
দৈত্য নীহারিকা,ದೈತ್ಯ ನೀಹಾರಿಕೆ
দৈত্য তারকা,ದೈತ್ಯ ನಕ್ಷತ್ರ
পিছনের কোণ,ಹಿಂದಿನ ಕೋನ
"হামাগুড়ি দেওয়া, আত্মসমর্পণ করা","ಹರಿದಾಡ, ಶರಣಾಗತಿ"
আত্মসমর্পণ,ಶರಣಾಗತಿ
সি প্রতিফলন,ಸಿ ಪ್ರತಿಬಿಂಬ
গ স্থানান্তর,ಸಿ ವರ್ಗಾವಣೆ
"Vispan (ed.), Visi (v.)","ವಿಸ್ಪಾನ್ (ಸಂ), ವಿಸಿ (ವಿ.)"
তেজ,ತೇಜಸ್ಸು
তাপ সুইচ,ಶಾಖ ಸ್ವಿಚ್
ভাল কন্ডাক্টর,ಉತ್ತಮ ಕಂಡಕ್ಟರ್
সুক্রিস্টাল,ಸುಕ್ರಿಸ್ಟಲ್
সেরা প্রতিফলনশীলতা,ಅತ್ಯುತ್ತಮ ಪ್ರತಿಫಲನ
চমৎকার দৃশ্যমানতা,ಅತ್ಯುತ್ತಮ ಗೋಚರತೆ
নিয়ন্ত্রক,ನಿಯಂತ್ರಕ
"গ্রেড, স্ট্যাটাস, গ্রেড, অর্ডার (নং), গ্রেড নির্ধারণ (Cr.)","ಗ್ರೇಡ್, ಸ್ಟೇಟಸ್, ಗ್ರೇಡ್, ಆರ್ಡರ್ (ಸಂ.), ಗ್ರೇಡ್ ಡಿಟರ್ಮಿನೇಷನ್ (ಸಿಆರ್.)"
"গ্রেডেড, গ্রেডেড, ভারসাম্যপূর্ণ","ಶ್ರೇಣೀಕೃತ, ಶ್ರೇಣೀಕೃತ, ಸಮತೋಲಿತ"
"গ্রেডিয়েন্ট, গ্রেডিয়েন্ট","ಗ್ರೇಡಿಯಂಟ್, ಗ್ರೇಡಿಯಂಟ್"
ক্রমাঙ্কিত,ಮಾಪನಾಂಕ ನಿರ್ಣಯಿಸಲಾಗಿದೆ
"কণা, শস্য, শস্য, শস্য, শস্য, রেণু, উৎপাত, 8. কাঠের রেখা","ಕಣ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ರೇಣು, ಉತ್ಪನ್ನ, 8. ಮರ"
"কণিকা, কণিকা","ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ, ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ"
"গ্রাম, গ্রাম","ಗ್ರಾಮ, ಗ್ರಾಮ"
"গ্রাফ, গ্রাফ, গ্রাফ","ಗ್ರಾಫ್, ಗ್ರಾಫ್, ಗ್ರಾಫ್"
গ্রাফিক্স,ಗ್ರಾಫಿಕ್ಸ್
"লাইন, থ্রেড, preticule","ಗೆರೆ, ದಾರ, ಮುಂಗಾರು"
"grating, tightening (kr.), grinding","ತುರಿಯುವುದು, ಬಿಗಿಗೊಳಿಸುವುದು (kr.), ಗ್ರೈಂಡಿಂಗ್"
গ্রাভিমিটার,ಗುರುತ್ವ ಮಾಪಕ
"মহাকর্ষ, মহাকর্ষ","ಗುರುತ್ವಾಕರ್ಷಣೆ, ಗುರುತ್ವಾಕರ್ಷಣೆ"
মহাকর্ষীয় ত্বরণ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇಗವರ್ಧನೆ
গ্রাভিটন,ಗುರುತ್ವ
মাধ্যাকর্ষণ,ಗುರುತ್ವಾಕರ್ಷಣೆ
পিছনে হার,ಹಿಂದಿನ ದರ
ক্ষুদ্র প্রভাব,ಸಣ್ಣ ಪರಿಣಾಮ
পৃষ্ঠের ঘটনা,ಮೇಲ್ಮೈ ಸಂಭವ
"জাল, গ্রিড","ಜಾಲರಿ, ಗ್ರಿಡ್"
স্থূল বৈশিষ্ট্য,ಒಟ್ಟು ಗುಣಲಕ್ಷಣಗಳು
গুরুতর ত্রুটি,ಗಂಭೀರ ದೋಷ
নিচ তলা,ನೆಲ ಮಹಡಿಯಲ್ಲಿ
ভূমিকম্প ফলক,ಭೂಕಂಪದ ಫಲಕ
পৃথিবীর সম্ভাবনা,ಭೂಮಿಯ ಸಂಭಾವ್ಯ
আপেক্ষিক গতি,ಸಾಪೇಕ್ಷ ವೇಗ
"শ্রেণী, গোষ্ঠী, সমিতি","ವರ್ಗ, ಗುಂಪು, ಸಂಘ"
স্ফটিক বৃদ্ধি,ಸ್ಫಟಿಕ ಬೆಳವಣಿಗೆ
বৃদ্ধি,ಬೆಳವಣಿಗೆ
পরিচালনা,ನಿರ್ದೇಶಿಸುತ್ತಿದ್ದಾರೆ
নির্দেশিত,ನಿರ್ದೇಶಿಸಿದ್ದಾರೆ
জনসংখ্যার প্রভাব,ಜನಸಂಖ್ಯೆಯ ಪರಿಣಾಮ
ক্রুজ,ಸಮುದ್ರಯಾನ
ঘূর্ণনশীল স্টেবিলাইজার,ತಿರುಗುವ ಸ್ಥಿರಕಾರಿ
ক্রুজিং গতিবিদ্যা,ಕ್ರೂಸಿಂಗ್ ಡೈನಾಮಿಕ್ಸ್
ক্রুজ ফ্রিকোয়েন্সি,ಕ್ರೂಸ್ ಆವರ್ತನ
ঘূর্ণন চৌম্বক,ತಿರುಗುವ ಕಾಂತೀಯ
চুম্বকত্ব,ಕಾಂತೀಯತೆ
ঘূর্ণনশীল স্টেবিলাইজার,ತಿರುಗುವ ಸ್ಥಿರಕಾರಿ
ঘূর্ণনশীল স্থিতিশীলতা,ತಿರುಗುವಿಕೆಯ ಸ್ಥಿರೀಕರಣ
"অর্ধ প্রস্থ, অর্ধ প্রস্থ","ಅರ್ಧ ಅಗಲ, ಅರ್ಧ ಅಗಲ"
হল সহগ,ಹಾಲ್ ಗುಣಾಂಕ
হল প্রভাব,ಹಾಲ್ ಪರಿಣಾಮ
"বায়ুমণ্ডল, আভা","ವಾತಾವರಣ, ಸೆಳವು"
"হ্যামিলটোনিয়ান (v.), হ্যামিলটোনিয়ান (ed.)","ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ವಿ.), ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ಸಂ)"
"ম্যানুয়াল লেন্স, হ্যান্ড লেন্স","ಮ್ಯಾನುಯಲ್ ಲೆನ್ಸ್, ಹ್ಯಾಂಡ್ ಲೆನ್ಸ್"
হার্ড কোর,ಹಾರ್ಡ್ ಕೋರ್
শক্তিশালী,ಬಲವರ್ಧಕ
শক্ত করা,ಗಟ್ಟಿಯಾಗುವುದು
সর্বোচ্চ ছিদ্রকারী রশ্মি,ಗರಿಷ್ಠ ರಂದ್ರ ಕಿರಣ
অতি দ্রুত গামা রশ্মি,ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಗಾಮಾ ಕಿರಣ
ভুল নির্ণয়,ತಪ್ಪಾಗಿ ನಿರ್ಣಯಿಸುವುದು
"কঠোরতা, অনুপ্রবেশযোগ্যতা","ಗಡಸುತನ, ನುಗ್ಗುವಿಕೆ"
শ্রবণ বৈকল্য,ಶ್ರವಣ ದೋಷ
অতি দ্রুত এক্স-রে,ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಕ್ಷ-ಕಿರಣಗಳು
"harmonic, harmonic, harmonic, harmonic","ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್"
"ইন্টারেক্টিভ বিশ্লেষণ, গুণমান","ಸಂವಾದಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ, ಗುಣಮಟ್ಟ"
যোগাযোগ,ಸಂವಹನ
harty আনুমানিক,ಹಾರ್ಟಿ ಅಂದಾಜು
হার্টলে সার্কিট,ಹಾರ್ಟ್ಲಿ ಸರ್ಕ್ಯೂಟ್
হাইড্রোজেন বোমা,ಹೈಡ್ರೋಜನ್ ಬಾಂಬ್
শিরোনাম,"ಶಿರೋನಾಮೆ, ಶಿರೋನಾಮೆ"
"সরাসরি আঘাত, মাথায় সংঘর্ষ","ನೇರ ಪರಿಣಾಮ, ಮುಖಾಮುಖಿ ಘರ್ಷಣೆ"
তাপ,ಶಾಖ
গরম করার,ಬಿಸಿ
তাপ তরঙ্গ,ಶಾಖ ತರಂಗ
মহাকাশীয় দেহ (তাপ তরঙ্গ),ಆಕಾಶಕಾಯ (ಶಾಖದ ಅಲೆ)
বৃহত্তর নিউক্লিয়াস,ದೊಡ್ಡ ನ್ಯೂಕ್ಲಿಯಸ್
দীর্ঘ কাপলিং,ದೀರ್ಘ ಜೋಡಣೆ
"উচ্চতা, উচ্চতা, উচ্চতা","ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ"
উচ্চতা প্রভাব,ಎತ್ತರದ ಪರಿಣಾಮ
হিটলার-লন্ডন বিবাদ,ಹೀಟ್ಲರ್-ಲಂಡನ್ ವಿವಾದ
কুন্ডলিনী,ಕುಂಡಲಿನಿ
সূর্যকেন্দ্রিক,ಸೂರ್ಯಕೇಂದ್ರಿತ
হেলহোল্টস মুক্ত শক্তি,ಹೆಲ್ಮ್ಹೋಲ್ಟ್ಸ್ ಉಚಿತ ಶಕ್ತಿ
হেনরি,ಹೆನ್ರಿ
মুদ্রিত,ಮುದ್ರಿಸಲಾಗಿದೆ
হার্টজ-তরঙ্গ,ಹರ್ಟ್ಜ್-ತರಂಗ
হজ,ಹಜ್
বিজোড় শক্তি ইলেকট্রন,ಬೆಸ ಶಕ್ತಿ ಎಲೆಕ್ಟ್ರಾನ್‌ಗಳು
ভিন্নধর্মী পরিসংখ্যান,ವೈವಿಧ್ಯಮಯ ವ್ಯಕ್ತಿಗಳು
ভিন্নধর্মী,ವೈವಿಧ್ಯಮಯ
"heteronuclear, heteronuclear","ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್, ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್"
heisler খাদ,ಹೀಸ್ಲರ್ ಮಿಶ್ರಲೋಹ
হেক্স অক্ষ,ಹೆಕ್ಸ್ ಅಕ್ಷ
"ষড়ভুজ ক্রিস্টাল, চতুর্ভুজ স্ফটিক","ಷಡ್ಭುಜೀಯ ಸ್ಫಟಿಕ, ಚತುರ್ಭುಜ ಸ್ಫಟಿಕ"
ছোট ক্যামেরা,ಸಣ್ಣ ಕ್ಯಾಮೆರಾ
"থার্মোমেট্রি, হাইপারথার্মোমেট্রি","ಥರ್ಮಾಮೆಟ್ರಿ, ಹೈಪರ್ಥರ್ಮಾಮೆಟ್ರಿ"
"উচ্চ ভোল্টেজ, উচ্চ ভোল্টেজ","ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್, ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್"
"গর্ত, গর্ত, গর্ত","ರಂಧ್ರ, ರಂಧ್ರ, ರಂಧ್ರ"
হলোগ্রাম,ಹೊಲೊಗ್ರಾಮ್
হলগ্রাফি,ಹೊಲೊಗ್ರಫಿ
"homogeneity, homogeneity","ಏಕರೂಪತೆ, ಏಕರೂಪತೆ"
"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়","ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ"
হুকের আইন,ಹುಕ್ ಕಾನೂನು
অনুভূমিক,ಸಮತಲ
"অশ্বশক্তি, অশ্বশক্তি","ಅಶ್ವಶಕ್ತಿ, ಅಶ್ವಶಕ್ತಿ"
আতিথেয়তা,ಆತಿಥ್ಯ
গরম ব্যান্ড,ಬಿಸಿ ಬ್ಯಾಂಡ್
সুপার এনার্জি ক্যারিয়ার,ಸೂಪರ್ ಶಕ್ತಿ ವಾಹಕ
উচ্চ শক্তি ইলেকট্রন,ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಎಲೆಕ್ಟ್ರಾನ್
রঙের ছায়া,ಬಣ್ಣದ ಛಾಯೆ
"হুম, আমরা","ಹಮ್, ನಾವು"
"artification, moistening","ಉಚ್ಚಾರಣೆ, ತೇವಗೊಳಿಸುವಿಕೆ"
আর্দ্রতা,ಆರ್ದ್ರಕ
"আর্দ্রতা, আর্দ্রতা","ಆರ್ದ್ರತೆ, ಆರ್ದ್ರತೆ"
huygens আইন,ಹೈಜೆನ್ಸ್ ಕಾನೂನು
হাইব্রিড,ಹೈಬ್ರಿಡ್
সংকরকরণ,ಹೈಬ್ರಿಡೈಸೇಶನ್
জলবাহী,ಹೈಡ್ರಾಲಿಕ್
"hydrodynamic, hydrodynamic","ಹೈಡ್ರೊಡೈನಾಮಿಕ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್"
"hydrodynamics, hydrodynamics, hydrodynamics","ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್"
হাইড্রোজেন পদার্থ,ಹೈಡ್ರೋಜನ್ ವಸ್ತು
জলবিদ্যা,ಜಲವಿಜ್ಞಾನ
পানি বোর্ড,ಜಲ ಮಂಡಳಿ
হাইড্রোস্ট্যাটিক,ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್
"hydrostatics, hydrostatics","ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್, ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್"
"hygrometer, hygrometer","ಹೈಗ್ರೋಮೀಟರ್, ಆರ್ದ್ರಮಾಪಕ"
হাইগ্রোমেট্রি,ಹೈಗ್ರೋಮೆಟ್ರಿ
হাইগ্রোমিটার,ಹೈಗ್ರೋಮೀಟರ್
হাইগ্রোস্কোপিক,ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್
অধিবৃত্ত,ಹೈಪರ್ಬೋಲಿಕ್
উচ্চ চার্জ হাইপার চার্জ,ಹೆಚ್ಚಿನ ಚಾರ್ಜ್ ಹೈಪರ್ ಚಾರ್ಜ್
সূক্ষ্ম,ಸೂಕ್ಷ್ಮ
দীর্ঘ দৃষ্টি,ದೀರ್ಘ ದೃಷ್ಟಿ
hyperrani - নিউক্লিয়াস,ಹೈಪರ್ರಾಣಿ - ನ್ಯೂಕ್ಲಿಯಸ್
হাইপারন,ಹೈಪರಾನ್
সুপারসনিক,ಶಬ್ದಾತೀತ
সুপার আকাশ,ಸೂಪರ್ ಆಕಾಶ
অনুমান,ಕಲ್ಪನೆ
"অনুমানমূলক, অনুমানমূলক","ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ"
স্ফুটনাঙ্ক,ಕುದಿಯುವ ಬಿಂದು
তন্দ্রা,ನಿದ್ರಾಹೀನತೆ
বরফ,ಮಂಜುಗಡ್ಡೆ
বরফ-স্ফটিক,ಐಸ್-ಸ್ಫಟಿಕ
আদর্শ,ಆದರ್ಶ
আদর্শিত,ಆದರ್ಶೀಕರಿಸಲಾಗಿದೆ
"অভিন্ন, অভিন্ন, অবিচ্ছেদ্য","ಒಂದೇ, ಒಂದೇ, ಅವಿಭಾಜ್ಯ"
"সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ","ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ"
"আইডেন্টিফিকেশন বীকন, আইডেন্টিফিকেশন বিকন","ಗುರುತಿನ ದಾರಿದೀಪ, ಗುರುತಿನ ದಾರಿದೀಪ"
"অভিন্ন, অভিন্ন, সর্বব্যাপী, ব্যক্তিত্ব","ಒಂದೇ, ಒಂದೇ, ಸರ್ವವ್ಯಾಪಿ, ಪ್ರತ್ಯೇಕತೆ"
কর্মহীন,ಕೆಲಸವಿಲ್ಲದ
"নিষ্ক্রিয় সময়, প্রোগ্রাম পরীক্ষার সময়","ನಿಷ್ಕ್ರಿಯ ಸಮಯ, ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷೆಯ ಸಮಯ"
জ্বলে উঠা,ಉರಿಯಲು
ইগনিটার,ಇಗ್ನೈಟರ್
ইগনিশন,ದಹನ
নির্দেশ উপেক্ষা,ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ
আলোকসজ্জা ঘনত্ব,ಪ್ರಕಾಶ ಸಾಂದ್ರತೆ
আলোক,ಪ್ರಕಾಶಕ
আলোক,ಪ್ರಕಾಶಕ
আলোকসজ্জা পরিমাপক,ಪ್ರಕಾಶಮಾನ ಮಾಪಕ
আলোক,ಪ್ರಕಾಶಕ
প্রতিফলন,ಪ್ರತಿಬಿಂಬ
"কল্পিত, কাল্পনিক, অনুমানমূলক","ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ"
নিমজ্জিত বস্তু,ಮುಳುಗಿದ ವಸ್ತು
নিমজ্জন,ಮುಳುಗುವಿಕೆ
প্রতিবন্ধকতা অনুপ্রবেশ,ಪ್ರತಿರೋಧ ನುಗ್ಗುವಿಕೆ
"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড","ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಘರ್ಷಣೆ, ಮರುಕಳಿಸುವಿಕೆ"
প্রভাব প্রভাব,ಪರಿಣಾಮ ಪರಿಣಾಮ
প্রতিবন্ধকতা,ಪ್ರತಿರೋಧ
জঘন্য,ಆಘಾತಕಾರಿ
চাপ প্রয়োগ করা,ಅನ್ವಯಿಸಿದ ಒತ್ತಡ
"impregnated, embedded","ತುಂಬಿದ, ಎಂಬೆಡೆಡ್"
আবেগ,ಉದ್ವೇಗ
অপবিত্র,ಅಶುದ್ಧ
বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা),ಬಾಹ್ಯ ವಾಹಕತೆ (ಬಾಹ್ಯ ವಾಹಕತೆ)
অশ্রাব্যতা,ಕೇಳಿಸುವುದಿಲ್ಲ
অশ্রাব্য,ಕೇಳಿಸುವುದಿಲ್ಲ
ভাস্বর,ಪ್ರಕಾಶಮಾನ
দ্যুতিময়,ಪ್ರಕಾಶಮಾನ
র্যাপসোডিক,ರಾಪ್ಸೋಡಿಕ್
আসন্ন,ಮುಂಬರುವ
সংকোচনযোগ্যতা,ಅಸಂಕುಚಿತತೆ
ক্রমবর্ধমান দোলন,ಹೆಚ್ಚುತ್ತಿರುವ ಆಂದೋಲನ
বর্ধিত চুম্বকত্ব,ಹೆಚ್ಚಿದ ಕಾಂತೀಯತೆ
বিনামূল্যে বিতরণ,ಉಚಿತ ವಿತರಣೆ
"অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত","ಅನಂತ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, 4ಅನಿರ್ದಿಷ್ಟ"
"মারাত্মক, পয়েন্টার, 3 সূচক","ಮಾರಕ, ಪಾಯಿಂಟರ್, 3 ಸೂಚ್ಯಂಕ"
"পরোক্ষ, পরোক্ষ","ಪರೋಕ್ಷ, ಪರೋಕ್ಷ"
অনুপ্রাণিত,ಪ್ರೇರಿತ
"আগমন, আনয়ন, আবেশ","ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್"
অনুপ্রেরণামূলক,ಸ್ಪೂರ್ತಿದಾಯಕ
প্রেরণা,ಪ್ರೇರಕ
জড়,ಜಡತ್ವ
অক্ষয় উৎস,ಅಕ್ಷಯ ಮೂಲ
"অসীম, অসীম","ಅನಂತ, ಅನಂತ"
"অসীম, অসীম","ಅನಂತ, ಅನಂತ"
"অসীম, অসীম","ಅನಂತ, ಅನಂತ"
দাহ্যতা,ಸುಡುವಿಕೆ
দাহ্য,ದಹಿಸುವ
প্রবাহ,ಒಳಹರಿವು
প্রবাহ,ಒಳಹರಿವು
তথ্য,ಮಾಹಿತಿ
খুব কম ফ্রিকোয়েন্সি,ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ
ইনফ্রারেড,ಅತಿಗೆಂಪು
অশ্রাব্য,ಕೇಳಿಸುವುದಿಲ್ಲ
আভা শ্রভিকি,ಅವ ಶ್ರಾವಿಕಿ
অসঙ্গতি,ಅಸಾಮರಸ್ಯ
ভিন্ন,ಭಿನ್ನವಾದ
প্রাথমিক,ಆರಂಭಿಕ
ইনজেকশন,ಇಂಜೆಕ್ಷನ್
প্রবেশ করা,ನಮೂದಿಸಿ
"ভিতরের, ভিতরের, ভিতরের, ভিতরের","ಒಳ, ಒಳ, ಒಳ, ಒಳ"
"ইনপুট (n.), ইনপুট (v.)","ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)"
insolent,ಅಹಂಕಾರಿ
লাইভশন,ಲೈವ್ಶನ್
"insignificant, insignificant","ಅತ್ಯಲ್ಪ, ಅತ್ಯಲ್ಪ"
তত্ত্বাবধান,ಮೇಲ್ವಿಚಾರಣೆ
"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন","ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ"
মুহূর্ত,ಕ್ಷಣ
নির্দেশ,ಸೂಚನಾ
মেশিন,ಯಂತ್ರ
যান্ত্রিক,ಯಾಂತ್ರಿಕ
"যান্ত্রিকীকরণ, সমাবেশ","ಯಾಂತ್ರೀಕರಣ, ಜೋಡಣೆ"
"insulating, insulating","ನಿರೋಧನ, ನಿರೋಧನ"
অন্তরক,ನಿರೋಧಕ
"insulating, insulating, insulating","ನಿರೋಧನ, ನಿರೋಧನ, ನಿರೋಧನ"
"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা","1ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
অখণ্ডতা,ಸಮಗ್ರತೆ
"integral, integer","ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ"
মিশ্রণ,ಏಕೀಕರಣ
"intense, furious","ತೀವ್ರ, ಉಗ್ರ"
তীব্রতা,ತೀವ್ರತೆ
"ট্র্যাকশন, ত্বরণ","ಎಳೆತ, ವೇಗವರ್ಧನೆ"
"তীব্রতা, তীব্রতা, তীব্রতা","ತೀವ್ರತೆ, ತೀವ್ರತೆ, ತೀವ್ರತೆ"
তীব্র,ತೀವ್ರ
মিথষ্ক্রিয়া,ಪರಸ್ಪರ ಕ್ರಿಯೆ
আন্তঃপরমাণু,ಪರಸ್ಪರ ಪರಮಾಣು
"বিনিময়, লেনদেন","ವಿನಿಮಯ, ವಹಿವಾಟು"
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ"
পরস্পর নির্ভরশীল,ಪರಸ್ಪರ ಅವಲಂಬಿತ
পারস্পরিক বিস্তার,ಪರಸ್ಪರ ಪ್ರಸರಣ
ইন্টারফেস পৃষ্ঠা,ಇಂಟರ್ಫೇಸ್ ಪುಟ
ক্রস ফিল,ಅಡ್ಡ ಭರ್ತಿ
ইন্টারফেস কোণ,ಇಂಟರ್ಫೇಸ್ ಕೋನ
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","ಹಸ್ತಕ್ಷೇಪ, ಅಡಚಣೆ, ಅಡಚಣೆ"
আন্তঃগ্যালাক্টিক,ಇಂಟರ್ ಗ್ಯಾಲಕ್ಟಿಕ್
"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)","ಒಳ, ಒಳ, ಒಳ (ವಿ.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)"
"synapse, synapse","ಸಿನಾಪ್ಸ್, ಸಿನಾಪ್ಸ್"
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
আন্তঃধাতু,ಇಂಟರ್ಮೆಟಾಲಿಕ್
"intermittent, intermittent","ಮಧ್ಯಂತರ, ಮಧ್ಯಂತರ"
আন্তঃআণবিক,ಅಂತರ ಅಣು
অভ্যন্তরীণ,ಆಂತರಿಕ
আন্তর্জাতিক,ಅಂತಾರಾಷ್ಟ್ರೀಯ
কৌশলে,ತೆರಪಿನ
আন্তঃগ্রহ,ಅಂತರಗ್ರಹ
ইন্টারপোলেশন,ಇಂಟರ್ಪೋಲೇಷನ್
অর্থপূর্ণতা,ಅರ್ಥಪೂರ್ಣತೆ
"নির্বাচক, দোভাষী","ಇಲೆಕ್ಟರ್, ಇಂಟರ್ಪ್ರಿಟರ್"
বাধাদানকারী,ಅಡ್ಡಿಪಡಿಸುವವನು
ছেদ করা,ಛೇದಿಸುತ್ತಿದೆ
"ছেদ, ছেদ, ছেদ","ಛೇದಕ, ಛೇದನ, ಛೇದನ"
অন্তর,ಮಧ್ಯಂತರ
আন্তঃনাক্ষত্রিক,ಅಂತರತಾರಾ
কৌশলে,ತೆರಪಿನ
"ফাঁক, ফাঁক","ಅಂತರ, ಅಂತರ"
বন্ধ,ಮುಚ್ಚಿ
শেষে,ಕೊನೆಯಲ್ಲಿ
আন্তঃপরমাণু,ಪರಸ್ಪರ ಪರಮಾಣು
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)","ನಾಜ್ (ಆನುವಂಶಿಕವಾಗಿ), ಅಂತರ (ಆಂತರಿಕ)"
নিশ্চিত,ಖಚಿತವಾಗಿ
"উদ্ভাবন, উদ্ভাবন","ಆವಿಷ್ಕಾರ, ಆವಿಷ್ಕಾರ"
"বিপরীত, বিপরীত, বিপরীত","ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
"বিপরীত, বিপরীত","ವಿಲೋಮ, ವಿಲೋಮ"
প্রতিনিধিত্ব করতে,ಪ್ರತಿನಿಧಿಸಲು
"বিপরীত, বিপরীত","ವಿಲೋಮ, ವಿಲೋಮ"
অন্ধ,ಬ್ಲೈಂಡ್
টার্বিড তরল,ಪ್ರಕ್ಷುಬ್ಧ ದ್ರವ
অদৃশ্যতা,ಅದೃಶ್ಯತೆ
অদৃশ্য,ಅಗೋಚರ
আয়ন,ಅಯಾನು
আয়নিক,ಅಯಾನಿಕ್
আয়নযোগ্য,ಅಯಾನೀಕರಿಸಬಲ್ಲ
"আয়ন করা, আয়ন করা","ಅಯಾನೀಕರಿಸಲು, ಅಯಾನೀಕರಿಸಲು"
"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার","ಅಯಾನುಗೋಳ, ಅಯಾನುಗೋಳ"
আয়নোস্ফিয়ার,ಅಯಾನುಗೋಳ
আইরিস,ಐರಿಸ್
বিকিরণিত,ವಿಕಿರಣಗೊಂಡಿತು
বিকিরণ,ವಿಕಿರಣ
অযৌক্তিক,ಅಭಾಗಲಬ್ಧ
"অপূরণীয়, অপূরণীয়, অপূরণীয়","ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
অনিয়মিত,ಅನಿಯಮಿತ
অপরিবর্তনীয়,ಬದಲಾಯಿಸಲಾಗದ
ঘূর্ণায়মান,ತಿರುಗುತ್ತಿದೆ
