Marathi,Odiya
मल्टीपोलर न्यूरॉन,ମଲ୍ଟିପୁଲାର୍ ନାଉରନ୍ |
बहुउद्देशीय साधन,ବାଦ୍ୟଯନ୍ତ୍ର |
गालगुंड,ମୂର୍ତ୍ତି
म्युरिन,ମୁରେନିନ୍
मस्का डोमेस्टिका,ମୁସ୍କା ଡେମେଷ୍ଟିକା |
मस्किडे,ମୁସିପିଡା |
स्नायू फायबर,ମାଂସପେଶୀ ଫାଇବର |
स्नायू शिथिलता,ମାଂସପେଶୀ ଆରାମ |
स्नायू ऊतक,ମାଂସପେଶୀ ଟିସୁ |
स्नायुंचा,ମାଂସପେଶୀ |
स्नायुंचा विकृती,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
स्नायुंचा विकृती,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
स्नायूंचा पाय,ମାଂସପେଶୀ ପାଦ |
स्नायूंच्या हालचाली,ମାଂସପେଶୀ ଆନ୍ଦୋଳନ |
स्नायूंचा तणाव,ମାଂସପେଶୀ ଟେନସନ |
स्नायू,ମୁସ୍କୁଲାରିସ୍ |
मस्क्युलरिस एक्स्ट्रामा,ମୁସ୍କୁଲାର୍ ଏକ୍ସଟ୍ରାମା |
स्नायू,ମୁସାବୁଲ୍ଟର
मशरूम,ମୂଷା
शिंपले,ମୁସେଲ
म्युटागेन,ମୁଟାଗେନ୍ |
उत्परिवर्ती le लेल,ମ୍ୟୁଟାଣ୍ଟ ଆଲେନ୍ |
उत्परिवर्तन,ମୁଟିସନ୍ |
उत्परिवर्तन प्रजनन,ମ୍ୟୁଟେସନ୍ ପ୍ରଜନନ |
उत्परिवर्तन सिद्धांत,ମ୍ୟୁଟାସନ୍ ସିଦ୍ଧାନ୍ତ |
परस्परवाद,ମ୍ୟୁଚୁଆଲଜ
परस्पर फायदेशीर,ପାରସ୍ପରିକ ଲାଭଦାୟକ |
मायस्थेनिया ग्रॅव्हिस,ମାଇଷ୍ଟେନ୍ିଆ ଗ୍ରେଭିସ୍ |
मायसेलियम,ମାଇସେଲିୟମ୍
मायकोबॅक्टीरियम,ମାଇକୋବାକ୍ଟରିୟମ୍ |
मायकोबिओन्ट,MyCobient
मायकोइक acid सिड,MyCoic acid
मायकोप्लाझ्मा,MyCoplaSma
मायकोरिझा,Mycorrihiza
मायकोरिझल,Mycorhrhizal
मायलेन्सेफॅलॉन,Myeynechenlonlon
मायेलिन म्यान,ମାଇଲିନ୍ ଶୋଥ |
मायलीनेटेड,ଯିରିଣଦଣ୍ଡ
मायोकार्डियल फायबर,ମାୟୋକାର୍ଡିଆଲ୍ ଫାଇବର |
ह्दयस्नायूमध्ये रक्ताची गुठळी होऊन बसणे,ମାୟୋକାର୍ଡିଆଲ୍ ଇନଫାର୍କସନ |
मायोकार्डियम,ମାୟୋକାର୍ଡିୟମ୍
मायओपिथेलियम,ମାୟୋପିଥେଲିୟମ୍ |
मायोफिब्रिल,Myofibril
मायोजेनिक यंत्रणा,Mygogenic ଯାନ୍ତ୍ରିକତା |
मायोग्लोबिन,Myoglobin
मायओमेट्रियम,Myomotrium
मायोसिन,Myosin
मायरिस्टीसीए,MyIsisticaceae
Myrmecophily,Mymemophofili
मायक्सोमाइसेट्स सदस्य,Myxomyceces ସଦସ୍ୟଙ୍କ ସଦସ୍ୟ |
मेटाटारसस,ମେଟାଟାର୍ସସ୍ |
एन-एसिटिल गॅलेक्टोसामाइन,N-Acetyl ଗାଲାକ୍ଟାମାଇନ୍ |
नजा,ନାଜା
नॅनोग्राम,ନାନୋଗଗ୍ରାମ
नेफथलीन,ନଫଥାଲେନନ୍
नेपिफॉर्म रूट,Nappiform ମୂଳ |
नरावेलिया,ନକାରଭାରୀ
मादक,ନାର୍କୋଟିକ୍ |
अनुनासिक थैली,ନାକଲ ଥଳୀ
नासोफॅरेन्क्स,ନାସୋଫ୍ରିନକ୍ସ
नॅस्टिक (नॅस्टिझम),ନାସ୍ତିକ୍ (ଖରାପତା)
नॅस्टिक प्रकार,ନାସ୍ତିକ୍ ପ୍ରକାର |
जन्म (जन्म दर),ନେତୃତ୍ୱ (ଜନ୍ମ ହାର)
नॅशनल एड्स कॉन्ट्रल ऑर्गनायझेशन (एनएसीओ),ଜାତୀୟ ଏଡସ୍ କଣ୍ଟ୍ରାଲ୍ ସଂଗଠନ (NOO)
राष्ट्रीय उद्यान,ଜାତୀୟ ଉଦ୍ୟାନ
राष्ट्रीय बियाणे कॉर्पोरेशन (एनएससी),ଜାତୀୟ ମଞ୍ଜି ନିଗମ (NSC)
मूळ प्रतिजैविक,ଦେଶୀ ଆଣ୍ଟିଜେନ୍ |
नेटिव्ह रॉक,ଦେଶୀ ପଥର |
मूळ प्रजाती,ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
नैसर्गिक आत्मीयता,ପ୍ରାକୃତିକ ସମ୍ପର୍କ |
नैसर्गिक वृद्धत्व,ପ୍ରାକୃତିକ ବାର୍ଦ୍ଧକ୍ୟ |
नैसर्गिक नामशेष,ପ୍ରାକୃତିକ ବିଲୁପ୍ତ |
नैसर्गिक वाढ,ପ୍ରାକୃତିକ ବୃଦ୍ଧି |
नैसर्गिक किलर सेल,ପ୍ରାକୃତିକ ଘାତକ ସେଲ୍ |
नैसर्गिक पेसमेकर,ପ୍ରାକୃତିକ ପେସମେର |
नैसर्गिक कीटक नियंत्रण,ପ୍ରାକୃତିକ ପୋକ ନିୟନ୍ତ୍ରଣ |
नैसर्गिक विज्ञान,ପ୍ରାକୃତିକ ବିଜ୍ଞାନ |
नैसर्गिक निवड,ପ୍ରାକୃତିକ ଚୟନ
नैसर्गिक जग,ପ୍ରାକୃତିକ ଦୁନିଆ |
नैसर्गिक झोन,ପ୍ରାକୃତିକ ଜୋନ୍ |
निसर्गवादी,ପ୍ରାକୃତିକବାଦୀ
मळमळ,ବାନ୍ତି
मान,ବେକ
मान,ବେକ
नेक्रोसिस,ନୋକ୍ରୋସାଇସ୍
अमृत ​​शोषक,ଅମୃତଭଣ୍ଡା
अमृत,ଅମୃତାକାରୀ
अमृत,ଯକ୍ଷ୍ମା |
अमृत,ଯକ୍ଷ୍ମା |
नेक्टुरस,ନାକରସ
नकारात्मक (प्रतिबंध) परस्परसंवाद,ନକାରାତ୍ମକ (ପ୍ରତିବନ୍ଧକ) ପାରସ୍ପରିକ କ୍ରିୟା |
नकारात्मक फीड परत,ନକାରାତ୍ମକ ଫିଡ୍ ପଛକୁ |
नकारात्मक चार्ज,ନକାରାତ୍ମକ ଭାବରେ ଚାର୍ଜ ହୋଇଛି |
नेमथलेमिंथ्स,ନେମାଥେମେନମିନେସ୍ |
नेमाटोड,ନେମୋଡେଡ୍ |
नियोप्लाझम,ନିଓପ୍ଲାସମ୍
नियोप्लाझम,ନିଓପ୍ଲାସମ୍
नेपेन्थेसी,ନିମ୍ଣ୍ଟେସିଚି |
Nepenthes,ବିଶୃଙ୍ଖଳା |
नेफ्रिडिया,ନେଫ୍ରିଡିଆ
नेफ्रिडियल कालवा,ନେଫେରିଡିଆଲ୍ କେନାଲ୍ |
नेफ्रिडिओपोर,ନେଫେରିଟିଓପୋର
नेफ्रॉन,ନେଫରନ୍
नेफ्रोस्टोम,ନେଫ୍ରୋଷ୍ଟୋମ |
नेपच्यूनचा कप,ନେପ୍ଟୁନାଙ୍କ କପ୍ |
नेरियम,ନର୍ିୟମ୍
मज्जातंतू सेल,ସ୍ନାୟୁ ସେଲ୍ |
मज्जातंतू प्रेरणा,ସ୍ନାୟୁ ପ୍ରେରଣା
मज्जातंतू रिंग,ସ୍ନାୟୁ ରିଙ୍ଗ |
मज्जासंस्था,ସ୍ନାୟୁ ପ୍ରଣାଳୀ
नेसोडर्म,ନସୋବୋଡର୍ମ
नेसेरिया गोनोरिया,ନେସେରିଆ ଗୋନୋରିଆ |
निव्वळ शुल्क,ନିଟ୍ ଚାର୍ଜ |
निव्वळ प्राथमिक उत्पादकता,ନେଟ୍ ପ୍ରାଥମିକ ଉତ୍ପାଦକତା |
निव्वळ उत्पादन कार्यक्षमता,ନିଟ୍ ଉତ୍ପାଦନ ଦକ୍ଷତା |
नेटवर्क प्रजाती,ନେଟୱର୍କ ପ୍ରଜାତି
तंत्रिका प्लेट,ନ or ତିକ ପ୍ଲେଟ୍ |
न्यूरिस्टेनिया,ନ aur ରେଷ୍ଟହେୟା |
न्यूरीलेम्मा,ନେରିଲ୍ମା
न्यूरो हायपोफिसिस,ନ୍ୟୁରୋ ହାଇପୋଫାଇସିସ୍ |
न्यूरोएन्डोक्राइन सिस्टम,ନ୍ୟୁରୋଣ୍ଡୋକ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |
न्यूरोएपिथेलियम,ନୁରୁଫିଥେଲିୟମ୍ |
न्यूरोग्लिया सेल,ନ୍ୟୁରୋଗିଆ ସେଲ୍ |
न्यूरोहायपोफिसिस,ନ୍ୟୁରୋଇପୋଫାଇସିସ୍ |
न्यूरोमस्क्युलर फंक्शन,ନ୍ୟୁରୋମସ୍କୁଲାର୍ ଫଙ୍କସନ୍ |
मज्जातंतू,ନୂର୍ନ
न्यूरोफिसिन-प्रोटीन बॉन्ड,ନ୍ୟୁରୋଫିସିନ୍-ପ୍ରୋଟିନ୍ ବଣ୍ଡ |
न्यूरोस्पोरा,ନ୍ୟୁରୋସପୋରା |
न्यूरोसर्जन,ନ୍ୟୁରାସୁରଜନ୍ |
न्यूरोटिक चिंता,ନ୍ୟୁରୋଟିକ୍ ଚିନ୍ତା |
न्यूरोटिक वैयक्तिक,ନ୍ୟୁରୋଟିକ୍ ବ୍ୟକ୍ତି |
न्यूरोट्रांसमीटर,ଅସୁରକ୍ଷିତ
एनवुलेशन,ନର୍ବୁଲ |
तटस्थीकरण,ନିରପେୟାରକରଣ
न्यूट्रोफिल,ନିଉଟ୍ରୋଫିଲ୍ |
नवीन सिस्टीमॅटिक्स,ନୂତନ ବ୍ୟବସ୍ଥା ପାଇଁ ନୂତନ ବ୍ୟବସ୍ଥିତ |
नियासिन,ନିସିନ
कोनाडा विशेषीकरण,ନାଚେ ସ୍ୱତନ୍ତ୍ର |
कोनाडा,ନାଚେ
निकोटिनामाइड en डेनिन,ନିକୋଟିନମ୍ ଆଡେନିନ୍ |
निकोटीन,ନିକୋଟିନ୍ |
निकोटीनिक acid सिड,ନିକୋଟିନିକ୍ ଏସିଡ୍ |
Nictitating झिल्ली,Ictiting mebrone
नायजेला,ନିଗେଲା |
रात्रीचे फूल,ରାତିର ଫୁଲ
नाईल पर्च,ନାଇଲ ପର୍ଚ
निस्सल बॉडी,ନିସାଲ ଶରୀର
निस्सलचे ग्रॅन्यूल,ନିସଲଙ୍କ ଗ୍ରାନୁଲ୍ |
नायट्रिक ऑक्साईड,ନାଇଟ୍ରିକ୍ ଅକ୍ସାଇଡ୍ |
नायट्रीफिकेशन,ନୋଟିଫିକେସନ୍
नायट्रीफाइंग बॅक्टेरियम,ଜୀବାଣୁ ନୀତିକ
नायट्रोसेल्युलोज,Nitrocellose |
नायट्रोबॅक्टर,ନାଇଟ୍ରୋବାକ୍ଟର
नायट्रोकोकस,ନାଇଟ୍ରୋକୋକସ୍ |
नायट्रोजन आत्मसात,ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |
नायट्रोजन फिक्सिंग अ‍ॅक्टिनोमाइसेट्स,ନାଇଟ୍ରୋଜେନ୍ ଆକ୍ଟିନୋମିସାଇଟ୍ସ |
नायट्रोजन कपात,ନାଇଟ୍ରୋଜେନ ହ୍ରାସ |
नायट्रोजनेस,ନାଇଟ୍ରୋଜେନେଜ୍ |
नायट्रोजेनस कचरा,ନାଇଟ୍ରୋଜେନସ୍ ବର୍ଜ୍ୟବସ୍ତୁ |
नायट्रोसोमोनस,ନିତ୍ତୋମନାସ୍
नोकार्डिया,ନକ୍ସାର୍ଡିଆ |
Noctiluca,ନକ୍ଟିଲୁକା
नोड जनुक,Nod ଜିନ୍ |
नोड,ନୋଡ୍
नोड्यूल,ନୋଡଲ୍ କରନ୍ତୁ |
आवाज अडथळा,ଶବ୍ଦ ପ୍ରତିବନ୍ଧକ |
ध्वनी प्रदूषण,ଶବ୍ଦ ପ୍ରଦୂଷଣ
नामांकन,ସମ୍ଭ୍ରାନ୍ତ
नॉन-एलेलिक पातळी,ଅଣ-ଆଲଲେନିକ୍ ସ୍ତର |
नॉन-जलीय टप्पा,ଅଣ-ପ୍ରଣାଳୀ ପର୍ଯ୍ୟାୟ |
नॉन-बायोडिग्रेडेबल,ଅଣ-ବାୟୋ ଆଣ୍ଡିଡିଡେବଲ୍ |
नॉन-कॉर्डेट आणि chordate,ଅଣ-କୋର୍ଡେଟ୍ ଏବଂ ଆବିଷ୍କାର କରନ୍ତୁ |
स्पर्धात्मक प्रतिबंध,ଅଣ-ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |
नॉन-सायक्लिक फोटोफोस्फोरिलेशन,ଅଣ-ସାଇକ୍ଲିକ୍ ଫଟୋଲୋସଫୋରସନ୍ |
नॉन-सायटोप्लाज्मिक क्षेत्र,ଅଣ-ସାଇଟୋପ୍ଲାଜ୍ମିକ୍ କ୍ଷେତ୍ର |
नॉन-डिस्झंक्शन,ଅଣ-ବିଚ୍ଛିନ୍ନସନ
Nonendospermic,ଣେଞ୍ଚ୍ରମିକ୍ |
नॉन-एंझाइमॅटिक ग्लायकोसिलेशन (ग्लाइकेशन),ଅଣ-ଏନଜାଇମେଟ୍ରମାଟିକ୍ ଗ୍ଲାଇକୋସାଇସନ୍ (GLECTUSS)
ज्वलंत न करता,ଜ୍ୱଳନ୍ତ
नॉन-फ्लॉवरिंग प्लांट,ଅଣ-ଫୁଲର ​​ଉଦ୍ଭିଦ |
नॉन-फंक्शनल,ଅଣ-କାର୍ଯ୍ୟକ୍ଷମ |
ग्रीन नसलेले,ଅଣ-ସବୁଜ
नॉन-हिस्टोन गुणसूत्र प्रथिने,ଅଣ-ପେଷ୍ଟୋନ୍ କ୍ରୋମୋସ୍ଓସୋମାଲ୍ ପ୍ରୋଟିନ୍ |
नॉन-हिस्टोन प्रथिने,ଅଣ-ପଶ୍ଚିମ ପ୍ରୋଟିନ୍ |
लेग्युमिनस नसलेली वनस्पती,ଅଣ-ଲେଗୁମିନିୟସ୍ ଉଦ୍ଭିଦ |
लायमयुक्त,ଅଣ-ଲିଗ୍ନିଭ୍ |
मर्यादित नसलेले प्रकाश,ସୀମିତ ଆଲୋକ |
लिव्हिंग नसलेली संसाधने,ଅଣ-ଜୀବଜନ୍ତୁ ଉତ୍ସଗୁଡିକ |
नॉन-मेडुलेटेड,ଅଣ-ମେଡୁଲେଟେଡ୍ |
मोटाईल नसलेले फॉर्म,ଅଣ-ଶତକଡ଼ା ଫର୍ମ |
मोटाईल नसलेले बीजाणू,ଅଣ-ପରଟା ସ୍ପ୍ରେ |
नॉन-मायलीनेटेड,ଅଣ-ମାଇଲିନେଟ୍ |
मूळ नसलेली प्रजाती,ଅଣ-ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
ऑक्सिजेनिक नसलेले,ଅଣ-ଅମ୍ଳଜାନିକ୍ |
नॉन-फोटोसिंथेटिक बुरशी,ଅଣ-ଫଟୋଶ୍ୟାଥିକ୍ ଫଙ୍ଗି |
नॉन-पॉइंट स्रोत,ଅଣ-ମତ୍ସାହିତ ଉତ୍ସ |
नॉन-ध्रुवीय शेपूट,ଅଣ-ପୋଲାର ଲାଞ୍ଜ |
गैर-परिमाणात्मक निरीक्षण,ପ୍ରାକୃତିକ ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ |
नॉन-रीसिप्रोकल लिप्यंतरण,ଅଣ-ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର |
कमी न करता साखर,ହ୍ରାସ ହୋଇଥିବା ଚିନି ହ୍ରାସ |
नॉन-सेन्स आरएनए,ଅଣ-ଅର୍ଥାତ୍ RNA
विषारी नसलेला,ଅଣ-ବିଷାକ୍ତ
नॉन-मानव,ଅଣ-ବିଷାକ୍ତ |
नॉन-वार्टेब्रेट chordate,ଅଣ-ମେରୁଦଣ୍ଡ କୋର୍ଡେଟ୍ |
नॉन-वुड फॉरेस्ट उत्पादन,କାଠ ଜଙ୍ଗଲ ଉତ୍ପାଦ |
नॉरड्रेनालाईन,Noradredaline
नॉरड्रेनॅलिनर्जिक,Noradredernagic
नाकाचा तुकडा,ନାକ ଖଣ୍ଡ
Nostoc,Nottoc
नॉटोचोर्ड,ନୋଟୋକର୍ଡ |
पोषण,ପୁଷ୍ଟିକରକାରୀ
न्यूकेलस,ନ୍ୟୁସେଲୁସ୍
विभक्त लिफाफा,ପରମାଣୁ କନ୍ଫ୍ଲେଟ୍ |
विभक्त चुंबकीय अनुनाद,ପରମାଣୁ ଚୁମ୍ବକୀୟ ପରମାନ୍ସ |
विभक्त पडदा,ପରମାଣୁ ମେମ୍ବ୍ରେନ୍ |
अणू प्रकल्प,ପରମାଣୁ ଉଦ୍ଭିଦ
न्यूक्लिक पेड,ନ୍ୟୁକ୍ଲିକ୍ ପ୍ରଦାନ କରାଯାଇଛି |
न्यूक्लॉईड,ନ୍ୟୁଲିଡଏଡ୍ |
न्यूक्लियोलर आयोजक,ନବିଣ୍ଡୋଲାର ସଂଗଠକ |
न्यूक्लियोलस,ନ୍ୟୁକ୍ଲାଇଲସସ୍
न्यूक्लियोप्लाझम,Nuckleoplapasm
न्यूक्लियोपोलॉईड्रोव्हायरस,Nucklopolyedroververus |
न्यूक्लियोसाइड,ନ୍ୟୁକ୍ଲିଏସାଇଡ୍ |
न्यूक्लियोसोम,Nucleoomoome
न्यूक्लियोटाइड,ନ୍ୟୁକଲିଟାଇଡ୍ |
न्यूक्लियस,ନ୍ୟୁକ୍ଲିୟସ୍
न्यूडिफ्लोरे,Nudiflorae
निरर्थक,Jullifying
न्युलिसोमिक,Nullisomic
नंबट (अँटीटर),Numbat (ଆଣ୍ଟେଟର)
अंगांची सुन्नता,ଅଙ୍ଗର ଅସ୍ଥିରତା |
संख्यात्मक छिद्र (एनए),ସାଂଖ୍ୟିକ ଆପେଚର (ନା)
संख्यात्मक वर्गीकरण,ସାଂଖ୍ୟିକ ଟ୍ୟାକ୍ସୋନୋମି |
नौपल पॅड,Neptial ପ୍ୟାଡ୍ |
नट मांसल,ନାଉଟ୍ ମାଂସ
नट,ବାଦାମ |
पोषक,ପୁଷ୍ଟିହୀନତା |
पौष्टिक सायकलिंग,ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
पौष्टिक स्थितता,ପୁଷ୍ଟିକର ଅସ୍ଥିରତା |
पोषक गरीब,ପୋଷକ ଗରିବ
पौष्टिक समाधान,ପୁଷ୍ଟିକର ସମାଧାନ |
पोषण,ପୁଷ୍ଟିକର
पौष्टिक गुणवत्ता,ପୁଷ୍ଟିକର ଗୁଣ |
पौष्टिक,ପୁଷ୍ଟିକର
पौष्टिक ऊतक,ପୁଷ୍ଟିକର ଟିସୁ |
पौष्टिक मूल्य,ପୁଷ୍ଟିକର ମୂଲ୍ୟ |
नुक्स व्होमिका,NUM ଭୂତ |
Nyctinaste,ନୟକାର୍ଟିଷ୍ଟି
अप्सरा,ନିମ୍ଫ |
निम्फा,Nyimhaea
ओक,ଓକ
ओबेलिया,ଓଭେଲିଆ
उद्दीष्ट,ଉଦ୍ଦେଶ୍ୟ
वस्तुनिष्ठ लेन्स,ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ
परजीवी बंधनकारक,ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |
प्रकाशाचा तिरकस तुळई,ଆଲୋକର ଓଲିକ୍ ବିମ୍ |
आयताकृती,ଅନ୍ଲଙ୍ଗ |
निरीक्षण,ପର୍ଯ୍ୟବେକ୍ଷଣ
वेधशाळे,ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ
ओबट्यूज,ଆବଣ୍ଟନା
ओसीपीटल कॉन्डिल,ଅସିପାଲ୍ କଣ୍ଡଲ୍ |
ओसीपीटल लोब,ଅସିପିଟାଲ୍ ଲୋବ |
महासागर प्राणी,ମହାସାଗର ପ୍ରାଣୀ
महासागर वनस्पती,ମହାସାଗର ପ୍ଲାଣ୍ଟ |
महासागरीय प्रणाली,ମହାସାଗରର ସିଷ୍ଟମ୍ |
Ocumim camtum,ଅସମମ ପଠାଇବା
आठ पायांचा सागरी प्राणी,ଅଷ୍ଟପାସ୍
ओक्युलर,ଓକୁର |
ओक्युलर लेन्स,ଅହିଉର ଲେନ୍ସ |
गंधहीन,ଦୁର୍ଗନ୍ଧହୀନ |
ओनोथेरा लामार्कियाना,ଓଏନୋଥେରା ଲାମାରକିଆନା |
Oesophageal sphinter,Oessohageal sphincter |
Oesopagus,Osophagous
ऑस्ट्रस सायकल,ଓଟେରସ୍ ଚକ୍ର |
ऑफसेट,ଅଫସେଟଗୁଡିକ
संतती,ସନ୍ତାନଗଣ
तेल ग्रंथी,ତେଲ ଗ୍ରନ୍ଥି
तेल विसर्जन उद्दीष्ट,ତେଲ ବୁଡ଼ ପକାଇବା ଉଦ୍ଦେଶ୍ୟ |
तेल गळती,ତେଲ ill ାଳ
ओकाझाकी तुकडा,ଓକାଜାକି ଖଣ୍ଡ |
घाणेंद्रियाचा बल्ब,ଅଲଫ୍ୟାକ୍ଟ୍ରି ବଲ୍ବ |
घाणेंद्रियाचा कॉर्टेक्स,ଅଲଫ୍ୟାକ୍ଟ୍ରି କର୍ଟେକ୍ସ |
घाणेंद्रियाचा लोब,ଅଲଫ୍ୟାକ୍ଟ୍ରି ଲବୋ |
घाणेंद्रियाचा रिसेप्टर,ଅଲଫ୍ୟାକ୍ଟ୍ରି ରିସେପ୍ଟର |
ऑलिगोसीन,ଅଲିଗେସେନ୍
ऑलिगोसाकराइड,ଓଲିଗୋସାକାରୀ
ऑलिगोस्कॅचराइड साखळी,ଓଲିଗୋସ୍ସିଂରାଇଡ୍ ଶୃଙ୍ଖଳା |
ऑलिगोट्रोफिक माती,ଓଲିଗୋଟ୍ରୋଫିକ୍ ମାଟି |
ओलोकालेस,ଓଲୋକାଲସ୍ |
OMMATIDIUM,Ommatatidium
सर्वज्ञ,ଓମନିଭୋର
सर्वव्यापी,Omnivours
ऑन्कोजेन,ଅଯୋଜନ |
ऑन्कोजेनेसिस,ଅଙ୍କୋଜେନେସିସ୍ |
ऑन्कोजेनिक ट्रान्सफॉर्मेशन,ଅନ୍କେନେନିକ୍ ରୂପାନ୍ତର |
एक सिस्ट्रॉन वन पॉलीपेप्टाइड,ଗୋଟିଏ କୁଷ୍ଟ୍ରୋନ୍ ଗୋଟିଏ ପଲିପେପ୍ଟାଇଡ୍ |
एक जीन वन एंजाइम गृहीतक,ଗୋଟିଏ ଜେନେ ଏକ ଏନଜିଜ୍ ଅନୁମାନ |
एक जनुक एक पॉलीपेप्टाइड,ଗୋଟିଏ en େ ଏକ ପଲପେପ୍ଟାଇଡ୍ |
पेरियंटचा एक WHOLL,ପେରିଏନ୍ ର ଗୋଟିଏ |
ऑन्टोजेनी,ଅଙ୍ଗଜେନି
ओओसाइट,Oocyte
ओगॅमस,ଓ ନମୁନା |
ओगामी,ଓଗାମି |
ओजेनेसिस,ଓ ogesenesisis
ओपोर,Oospore |
अपारदर्शक,ଅସ୍ପଷ୍ଟ |
ओपरीन हल्देन गृहीतक,ଓପାରିନ୍ ହାଲଡେନ୍ ହାଇପୋଥେସିସ୍ |
ओपन सिस्टम,ଖୋଲା ସିଷ୍ଟମ୍
ऑपरकुलम,ଓପରସ୍କୁଲମ୍ |
ओपेरॉन,ଓପନ୍ |
ओफियुरा,ଓଫୁରା |
ओफ्रीस,Ophrys
नेत्ररोग शस्त्रक्रिया,Ophhasfallic Surgery |
मादक मादक द्रव्ये,ଅତୁଦିଏ
संधीसाधू संसर्ग,ସୁବିଧାବାଦୀ ସଂକ୍ରମଣ |
उलट,ବିପରୀତ
ऑप्सिन,OPSIN
ऑप्सनिझेशन,ବାଧା
ऑप्टिक,ଅପ୍ଟିକ୍
ऑप्टिक,ଅପ୍ଟିକ୍
ऑप्टिक लोब,ଅପ୍ଟିକ୍ ଲୋବ
ऑप्टिक मज्जातंतू,ଅପ୍ଟିକ୍ ସ୍ନାୟୁ |
ऑप्टिकली पारदर्शक कुवेट,ଅପ୍ଟଲାଇନ୍ ସ୍ୱଚ୍ଛ CUVETTET |
इष्टतम तापमान,ସର୍ବୋତ୍କୃଷ୍ଟ ତାପମାତ୍ରା |
ओपंटिया,OPTUNIA |
तोंडी प्रशासन,ମ oral ଣସି ପ୍ରଶାସନ
तोंडी पडदा,ମ oral ଖିକ ମେମ୍ବ୍ରେନ୍ |
ऑरंग उटान,କମଳା ଓଟାନ୍ |
परिभ्रमण,ଅର୍ବିକୁଲାର୍ |
फळबाग,ବଗିଚା
ऑर्किड,ଅର୍କିଡ୍ |
ऑर्किडासी,ଅର୍କିଡେସ୍
ऑर्डर,କ୍ରମ
ऑर्डर,କ୍ରମ
ऑर्डोविशियन कालावधी,ଅସ୍ୱାଭିତ ସମୟ |
धातूचा स्मेल्टर,Ore ସ୍ମେଲଟର
कॉर्टीचा अवयव,କର୍ଟିର ଅଙ୍ଗ |
अवयव प्रणाली,ଅଞ୍ଜର ବ୍ୟବସ୍ଥା |
अवयव प्रत्यारोपण,ଅଙ୍ଗ ପ୍ରତିରୋପଣ |
ऑर्गेनेल,ଅର୍ଗାନେଲ |
सेंद्रिय कंपाऊंड,ଜ organic ବିକ ଯ ound ଗିକ |
सेंद्रिय पदार्थ,ଜଜିକ୍ ବିଷୟ |
सेंद्रिय पदार्थ,ଜଜିକ୍ ବିଷୟ |
सेंद्रिय उत्क्रांती,ଜ Organic ବିକ ବିବର୍ତ୍ତନ |
सेंद्रिय शिल्लक,ଜ organic ବ୍ ରହିଛନ୍ତି |
जीवशास्त्र पातळी,ସଂଗଠିତ ସ୍ତର |
ऑर्गोजेनेसिस,ସଂଗଠନ
अभिमुखता,ଓରିଏଣ୍ଟେସନ୍
पृथ्वीचा मूळ,ପୃଥିବୀର ଉତ୍ପତ୍ତି |
प्रतिकृती मूळ,ନକଲର ଉତ୍ପତ୍ତି |
प्रजातींचे मूळ,ପ୍ରଜାତିର ଉତ୍ପତ୍ତି |
मूळ लोकसंख्या,ମୂଳ ଜନସଂଖ୍ୟା
शोभेच्या वनस्पती,ଅଳଙ୍କାର ଉଦ୍ଭିଦ
ऑर्निथोफिली,ଅର୍ନାଇଟୋଫଫିକ୍ |
ऑर्निथिन,Oryithine
ऑर्निथोरहिंचस,ଅର୍ନାଇଟୋରହୁନିଚସ୍ |
Orobanchea,ଓରବିବାଚେ |
OROHIPPUS,ଓରୋଇପସ୍ |
ओरो-फॅरेन्क्स,Oro-ଫାରିନକ୍ସ |
ऑर्थोडॉक्स राज्य,ଓଡ଼ିଆ ରାଜ୍ୟ
ऑर्थोफॉस्फेट,ଓର୍ଥୋଫୋସଫେଟ୍ |
ओरिझा सॅटिवा,Oriza sativa
ऑसिलोस्कोप स्क्रीन,ଓସିକେଲୋସକୋପ୍ ସ୍କ୍ରିନ୍ |
ऑस्कुलम,ଓସକୁଲମ୍
ओस्मोकॉनफॉर्मर,ଓସୋମୁଫର୍ମର୍ |
ओस्मोलरिटी,ଓମାରରିଟି |
मेड्युलाची ओस्मोलरिटी,Medlula ର ଓମୁରୋତା |
ओस्मोलिट,ଓସମୋଲାଇଟ୍ |
ओस्मोरसेप्टर,ଓସୋରାସେପ୍ଟର |
ओस्मोरग्युलेशन,ଓସମୋମ୍ୟୁଲେସନ୍
