English,Tamil
Grid driving power,கட்டம் உந்துதல் சக்தி
Grid emission,கட்டம் உமிழ்வு
Grid modulated class C amplifier,கட்டம் பண்பேற்றப்பட்ட வகுப்பு சி பெருக்கி
Grill,கிரில்
Grinding,அரைக்கும்
Groove,பள்ளம்
Ground conductivity,தரையில் கடத்துத்திறன்
Ground return circuit,தரை திரும்ப சுற்று
Ground rod (earth rod),தரையில் தடி (பூமி தடி)
Ground scatter propagation,தரை சிதறல் பரப்புதல்
Ground segment,நிலப்பரப்பு பிரிவு
Ground wave,நில அலை
Ground wave propagation,நில அலை பரப்புதல்
Ground wave signal,நில அலை சமிக்ஞை
Grounded,நிலத்தடி
Group delay,குழு தாமதம்
Growth of network & coverage,நெட்வொர்க் மற்றும் கவரேஜின் வளர்ச்சி
Guard band,காவலர் இசைக்குழு
Guard interval,பாதுகாப்பு இடைவெளி
Gunn diode,கன் டையோடு
Guy,பையன்
Guy wire,கை கம்பி
Guyed aerial mast (guyed antenna mast),பையன் வான்வழி மாஸ்ட் (கை ஆண்டெனா மாஸ்ட்)
Hack,ஊடுருவு
Hacker,ஹேக்கர்
Half adder,அரை சேர்க்கை
Half duplex,அரை டூப்ளக்ஸ்
Half power bandwidth,அரை சக்தி அலைவரிசை
Half wave dipole,அரை அலை இருமுனை
Half wave rectification,அரை அலை திருத்தம்
Halftone,ஹால்ஃபோன்
Hamming distance,தூரம்
Hard disc crash,கடின வட்டு செயலிழப்பு
Hard disk based audio delivery system,வன் வட்டு அடிப்படையிலான ஆடியோ விநியோக அமைப்பு
Hard disk based recording,வன் வட்டு அடிப்படையிலான பதிவு
Hardware,வன்பொருள்
Hardware address,வன்பொருள் முகவரி
Harmonic,ஹார்மோனிக்
Harmonic distortion,இணக்கமான விலகல்
Harmonic emission,ஹார்மோனிக் உமிழ்வு
Harmonic filter unit,ஹார்மோனிக் வடிகட்டி அலகு
Harmonic generator,ஹார்மோனிக் ஜெனரேட்டர்
Harmonic suppressor,ஹார்மோனிக் அடக்கி
Harmonics,ஹார்மோனிக்ஸ்
Hazard,ஆபத்து
Head phone,தலை தொலைபேசி
Head room,தலை அறை
Headend,Headend
Header,தலைப்பு
Hearing mechanism,கேட்கும் வழிமுறை
Heat absorber,வெப்ப உறிஞ்சி
Heat balance,வெப்ப சமநிலை
Heat barrier,வெப்ப தடை
Heat conductor,வெப்ப நடத்துனர்
Heat sink,வெப்ப மூழ்கி
Hertz (Hz),ஹெர்ட்ஸ் (ஹெர்ட்ஸ்)
Heterodyne,ஹீட்டோரோடைன்
Heterodyne receiver,ஹீட்டோரோடைன் ரிசீவர்
Heterodyne whistle (heterodyne interference),ஹீட்டோரோடைன் விசில் (ஹீட்டோரோடைன் குறுக்கீடு)
Heuristic,ஹூரிஸ்டிக்
Hexadecimal,ஹெக்ஸாடெசிமல்
Hierarchical modulation,படிநிலை பண்பேற்றம்
Hi-Fi (high fidelity),ஹை-ஃபை (உயர் நம்பகத்தன்மை)
High boost,உயர் ஊக்க
High frequency,அதிக அதிர்வெண்
High frequency oscillation,அதிக அதிர்வெண் ஊசலாட்டம்
High frequency response,அதிக அதிர்வெண் பதில்
High level programme language,உயர் மட்ட நிரல் மொழி
High pass filter,உயர் பாஸ் வடிகட்டி
High power transmitter,உயர் சக்தி டிரான்ஸ்மிட்டர்
High quality reception,உயர் தரமான வரவேற்பு
High speed connectivity,அதிவேக இணைப்பு
High speed data system,அதிவேக தரவு அமைப்பு
Histogram,ஹிஸ்டோகிராம்
Home page,முகப்பு பக்கம்
Hook,கொக்கி
Hook up wire,ஹூக் அப் கம்பி
Horizontal blackout period,கிடைமட்ட இருட்டடிப்பு காலம்
Horizontal blanking,கிடைமட்ட வெற்று
Horizontal definition (horizontal resolution),கிடைமட்ட வரையறை (கிடைமட்ட தீர்மானம்)
Horizontal deflection oscillation,கிடைமட்ட விலகல் ஊசலாட்டம்
Horizontal line,படுக்கைவாட்டு கொடு
Horizontal section,கிடைமட்ட பிரிவு
Horizontal sweep circuit,கிடைமட்ட ஸ்வீப் சுற்று
Horn loudspeaker,கொம்பு ஒலிபெருக்கி
Host,தொகுப்பாளர்
Hot spot,பகிரலை
House keeping,வீடு வைத்திருத்தல்
Hub,மையம்
Hue,சாயல்
Huffman coding,ஹஃப்மேன் குறியீட்டு முறை
Hum,ஹம்
Human audio perception,மனித ஆடியோ கருத்து
Human audio system,மனித ஆடியோ அமைப்பு
Human hearing mechanism,மனித செவிப்புலன் வழிமுறை
Human video perception,மனித வீடியோ கருத்து
Humidity,ஈரப்பதம்
Hybrid,கலப்பின
Hybrid circuit,கலப்பின சுற்று
Hybrid intergrated circuit,கலப்பின இன்டர் கிரேட்டட் சுற்று
Hydrometer,ஹைட்ரோமீட்டர்
Hyper,ஹைப்பர்
Hyper media,ஹைப்பர் மீடியா
Hyper text,ஹைப்பர் உரை
Hyperlink,ஹைப்பர்லிங்க்
Icon,ஐகான்
Identification,அடையாளம் காணல்
Identifier,அடையாளங்காட்டி
Ignite,எரித்தல்
Ignition,பற்றவைப்பு
Illuminance,ஒளிரும்
Illumination,வெளிச்சம்
Image,படம்
Image antenna,பட ஆண்டெனா
Image capture,பட பிடிப்பு
Image iconoscope,பட ஐகானோஸ்கோப்
Image map,பட வரைபடம்
Image orthicon,பட ஆர்த்திகான்
Image processing,பட செயலாக்கம்
Image setter,பட செட்டர்
Imaginary,கற்பனை
Impedance,மின்மறுப்பு
Impedance matching,மின்மறுப்பு பொருத்தம்
Impedance matching circuit,மின்மறுப்பு பொருந்தும் சுற்று
Impedance mismatch,மின்மறுப்பு பொருந்தவில்லை
Impedance of free space,இலவச இடத்தின் மின்மறுப்பு
Impedance transformation,மின்மறுப்பு மாற்றம்
Import,இறக்குமதி
Impregnated,செறிவூட்டப்பட்டது
Impress voltage,மின்னழுத்தத்தை ஈர்க்கவும்
Impulse,தூண்டுதல்
Impulse response,உந்துதல் பதில்
Impurity conductivity,தூய்மையற்ற கடத்துத்திறன்
Impurity semiconduction,தூய்மையற்ற குறைக்கடத்தி
Inactive,செயலற்றது
Inactive window,செயலற்ற சாளரம்
Inaudible,செவிக்கு புலப்படாமல்
Incandescence,ஒளிரும் தன்மை
Incident ray,சம்பவ ரே
Inclusion,சேர்த்தல்
Incoming signal,உள்வரும் சமிக்ஞை
Indicator,காட்டி
Indigenous,உள்நாட்டு
Inductance,தூண்டல்
Inductive-reactance,தூண்டல்-எதிர்வினை
Inflammable material,அழற்சி பொருள்
Infor patch,தகவல் இணைப்பு
Information,தகவல்
Information architecture,தகவல் கட்டமைப்பு
Information bit,தகவல் பிட்
Information digit,தகவல் இலக்க
Information kiosk,தகவல் கியோஸ்க்
Information process,தகவல் செயல்முறை
Information technology,தகவல் தொழில்நுட்பம்
Infotainment,இன்போடெயின்மென்ட்
Infrared radiation,அகச்சிவப்பு கதிர்வீச்சு
Infrastructure,உள்கட்டமைப்பு
Ingest,உட்கொள்ளுங்கள்
Ingredients,பொருட்கள்
Initialization word (IW),துவக்க சொல் (IW)
Inner codes,உள் குறியீடுகள்
Innovation,புதுமை
Input,உள்ளீடு
Input line,உள்ளீட்டு வரி
Input unit,உள்ளீட்டு அலகு
Input voltage,உள்ளீடு மின்னழுத்தம்
Input-output,உள்ளீடு வெளியீடு
Insert,செருகவும்
Insertion loss,உள்ளிடலில் இழப்பு
Installation,நிறுவல்
Instantaneous voltage,உடனடி மின்னழுத்தம்
Instruction,வழிமுறைகள்
Insulating material,இன்சுலேடிங் பொருள்
Insulation,காப்பு
Insulation resistance,காப்பு எதிர்ப்பு
Insulator,இன்சுலேட்டர்
Integrated circuit,ஒருங்கிணைந்த மின்சுற்று
Integrating network,பிணையத்தை ஒருங்கிணைத்தல்
Integrator,ஒருங்கிணைப்பாளர்
Intelligence,நுண்ணறிவு
Intensity,தீவிரம்
Intensity of speech,பேச்சின் தீவிரம்
Inter channel interference,இடை சேனல் குறுக்கீடு
Interleave,இடைக்கணிப்பு
Interaction,தொடர்பு
Interactivity,ஊடாடும் தன்மை
Intercom,இண்டர்காம்
Interconnectivity,ஒன்றோடொன்று
Interface,இடைமுகம்
Interface scanning,இடைமுக ஸ்கேனிங்
Interference,குறுக்கீடு
Interference zone,குறுக்கீடு மண்டலம்
Interfering channel,குறுக்கிடும் சேனல்
Interfering frequency,குறுக்கிடும் அதிர்வெண்
Interfering radio frequency signal,ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்
Interframe,இடைமுகம்
Interleave,இடைக்கணிப்பு
Interleaved,இடைக்கணிப்பு
Interleaved stream,ஒன்றோடொன்று ஸ்ட்ரீம்
Interleaver,இன்டர்லீவர்
Interleaving,இடைமுகம்
Interleaving,இடைமுகம்
Interleaving period,இடைமுக காலம்
Interlock circuit,இன்டர்லாக் சுற்று
Interlock switch,இன்டர்லாக் சுவிட்ச்
Interlocking,ஒன்றோடொன்று
Intermediate failure,இடைநிலை தோல்வி
Intermediate frequency,இடைநிலை அதிர்வெண்
Intermediate frequency oscillator,இடைநிலை அதிர்வெண் ஆஸிலேட்டர்
Intermittent,இடைப்பட்ட
Intermittent current,இடைப்பட்ட மின்னோட்டம்
Intermodulation,இடைநிலை
Intermodulation distortion,இடைநிலை விலகல்
Intermodulation emission,இடைநிலை உமிழ்வு
Intermodulation test,இடைநிலை சோதனை
Internet,இணையதளம்
Internet broadcasting,இணைய ஒளிபரப்பு
Internet chatting,இணைய அரட்டை
Internet protocol stack,இணைய நெறிமுறை அடுக்கு
Internet radio,இணைய வானொலி
Internet streaming,இணைய ஸ்ட்ரீமிங்
Internet video,இணைய வீடியோ
Interoperability,இயங்குதன்மை
Interpolation,இடைக்கணிப்பு
Interpreter,மொழிபெயர்ப்பாளர்
Interrupt,குறுக்கீடு
Interruption,குறுக்கீடு
Interruptor,குறுக்கீடு
Interval,இடைவெளி
Intracoding,இன்ட்ராகோடிங்
Intraframe,இன்ட்ராஃப்ரேம்
Intranet,இன்ட்ராநெட்
Intrapicture,உள்ளார்ந்த
Intraweb,இன்ட்ராவெப்
Intrinsic semiconductor,உள்ளார்ந்த குறைக்கடத்தி
Inverse current,தலைகீழ் மின்னோட்டம்
Inverse spatial operate,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
Inverted,தலைகீழ்
Inverted L antenna,தலைகீழ் எல் ஆண்டெனா
Inverted V antenna,தலைகீழ் வி ஆண்டெனா
Inverter,இன்வெர்ட்டர்
Irregular,ஒழுங்கற்ற
Irrelevant element,பொருத்தமற்ற உறுப்பு
Isolation network,தனிமைப்படுத்தும் நெட்வொர்க்
Isolator,தனிமைப்படுத்துபவர்
Jammer,ஜாம்மர்
Jamming,நெரிசல்
Jargon file,வாசகக் கோப்பு
Java script,ஜாவா ஸ்கிரிப்ட்
Jingle,ஜிங்கிள்
Jitter,நடுக்கம்
Joiner,இணைப்பவர்
Joint,கூட்டு
Jointed,இணைந்தது
Jumper,ஜம்பர்
Junk,குப்பை
Junk mail,குப்பை அஞ்சல்
Kernel,கர்னல்
Key,விசை
Keyboard,விசைப்பலகை
Keyer,கீயர்
Keynote,முக்கிய குறிப்பு
Kilocycle,கிலோசைக்கிள்
Kilovolt,கிலோவோல்ட்
Kilowatt,கிலோவாட்
Kinematics,இயக்கவியல்
Knee point voltage,முழங்கால் புள்ளி மின்னழுத்தம்
Knob,குமிழ்
Knowledge base,அறிவு சார்ந்த
Knowledge representation,அறிவு பிரதிநிதித்துவம்
L network,எல் நெட்வொர்க்
L section filter,எல் பிரிவு வடிகட்டி
Lag and lead,பின்னடைவு மற்றும் ஈயம்
Lagging current,பின்தங்கிய மின்னோட்டம்
Lagging power factor,பின்தங்கிய சக்தி காரணி
Laminated,லேமினேட்
Lamp,விளக்கு
Laptop,மடிக்கணினி
Laser frequency,லேசர் அதிர்வெண்
Latent error,மறைந்த பிழை
Latent heat,உள்ளுறை வெப்பம்
Latitude,அட்சரேகை
Layer,அடுக்கு
Layout,தளவமைப்பு
Layout plan,தளவமைப்பு திட்டம்
Lead,வழி நடத்து
Leading phase,முன்னணி கட்டம்
Leak proof,கசிவடையாத
Leakage,கசிவு
Leased circuit,குத்தகைக்கு விடப்பட்ட சுற்று
Lens,லென்ஸ்
Level indicator,நிலை காட்டி
Light control,ஒளி கட்டுப்பாடு
Light pen,ஒளி பேனா
Lightning arrester,மின்னல் கைது
Limiter,லிமிட்டர்
Limiting amplifier,பெருக்கியைக் கட்டுப்படுத்துதல்
Line loss,வரி இழப்பு
Line noise,வரி சத்தம்
Line of sight,பார்வை கோடு
Line phase,வரி கட்டம்
Line transmission,வரி பரிமாற்றம்
Line unloaded,வரி இறக்கப்பட்டது
Linear quantiser,நேரியல் அளவு
Linearity,நேரியல்
Line-coaxial,வரி-ஒட்டக
Line-equaliser,வரி-சமநிலை
Line-frequency,வரி-அதிர்வெண்
Line-impedance,வரி-மின்மறுப்பு
Line-quarter wavelength,வரி-காலாண்டு அலைநீளம்
Link,இணைப்பு
Linker,இணைப்பான்
Lip-microphone,லிப்-மைக்ரோஃபோன்
Live broadcast,நேரடி ஒளிபரப்பு
Live circuit,நேரடி சுற்று
Live programme,நேரடி திட்டம்
Load,சுமை
Load capacity,சுமை திறன்
Load carrying capacity,சுமை சுமக்கும் திறன்
Load characteristic,சுமை சிறப்பியல்பு
Load impedance,சுமை மின்மறுப்பு
Loaded,ஏற்றப்பட்டது
Loader,ஏற்றி
Loading,ஏற்றுகிறது
Loading coil,ஏற்றுதல் சுருள்
Load-test,சுமை-சோதனை
Lobe,லோப்
Lobe antenna,லோப் ஆண்டெனா
Local area network,உள்ளூர் பகுதி நெட்வொர்க்
Local battery,உள்ளூர் பேட்டரி
Local oscillator,உள்ளூர் ஆஸிலேட்டர்
Log,பதிவு
Log book,பதிவு புத்தகம்
Log in (log on),உள்நுழைக (உள்நுழைக)
Log off (log out),உள்நுழைக (வெளியேறு)
Log sheet,பதிவு தாள்
Logarithm,மடக்கை
Logarithmic amplifier,மடக்கை பெருக்கி
Logarithmic ratio,மடக்கை விகிதம்
Logarithmic response,மடக்கை பதில்
Logarithmic scale,மடக்கை அளவு
Logging,பதிவு
Logic,தர்க்கம்
Logic gate,லாஜிக் கேட்
Logic operation,தர்க்க செயல்பாடு
Logical,தருக்க
Logical frame,தருக்க சட்டகம்
Logo inserter,லோகோ செருகல்
Longitude,தீர்க்கரேகை
Loop,லூப்
Loop antenna,லூப் ஆண்டெனா
Loop gain,லூப் ஆதாயம்
Loop test,லூப் சோதனை
Loose contact,தளர்வான தொடர்பு
Loose coupling,தளர்ந்தவிணைப்பு
Lossless antenna,இழப்பற்ற ஆண்டெனா
Lossless compression,இழப்பற்ற சுருக்க
Lossy compression,இழப்பு சுருக்க
Loudness (sound),சத்தம் (ஒலி)
Loudspeaker,ஒலிபெருக்கி
Low frequency,குறைந்த அதிர்வெண்
Low level language,குறைந்த நிலை மொழி
Low loss feeder,குறைந்த இழப்பு ஊட்டி
Low loss flexible coaxial cable,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
Low noise receiver,குறைந்த இரைச்சல் பெறுநர்
Low orbitting satellite,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
Low pass filter,குறைந்த பாஸ் வடிகட்டி
Low reactance earthing,குறைந்த எதிர்வினை பூமி
Low resistance path,குறைந்த எதிர்ப்பு பாதை
Lug,லக்
Luminance,ஒளிரும்
Lumped,கட்டப்பட்டது
Macro block,ரோ தொகுதி
Macro definition,மேக்ரோ வரையறை
Macro vision,ரோ பார்வை
Magic eye,மேஜிக் கண்
Magnet,காந்தம்
Magnetic field,காந்த புலம்
Magnetic flux,காந்தப் பாய்வு
Magnetic pole,காந்த துருவம்
Magnetic storm,காந்த புயல்
Magnetic switch,காந்த சுவிட்ச்
Magnetic tape,காந்த நாடா
Magnetism,காந்தவியல்
Mail merge,அஞ்சல் ஒன்றிணைப்பு
Mailing list,அஞ்சல் பட்டியலில்
Main carrier,பிரதான கார்
Maintain,பராமரிக்கவும்
Maintenance,பராமரிப்பு
Maintenance team,பராமரிப்பு குழு
Majority carrier,பெரும்பான்மை கேரியர்
Make contact relay,தொடர்பு ரிலே செய்யுங்கள்
Make-and-break switch,மேக்-அண்ட் பிரேக் சுவிட்ச்
Male-connector,ஆண்-இணைப்பான்
Man made noise,மனிதன் சத்தம் சொன்னான்
Management information system (MIS),மேலாண்மை தகவல் அமைப்பு (MIS)
Manipulated,கையாளப்பட்டது
Manual control,கையேடு கட்டுப்பாடு
Manual method,கையேடு முறை
Manual of safety precaution,பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு
Manually operated,கைமுறையாக இயக்கப்படுகிறது
Manufacturer,உற்பத்தியாளர்
Mask,முகமூடி
Maskee,முகமூடி
Masker,முகமூடி
Masking,மறைத்தல்
Masking behaviour,மறைக்கும் நடத்தை
Masking effect of audio,ஆடியோவின் மறைக்கும் விளைவு
Masking threshold,மறைக்கும் வாசல்
Masking tone,மறைக்கும் தொனி
Mast,மாஸ்ட்
Mast radiator,மாஸ்ட் ரேடியேட்டர்
Master control,முதன்மை கட்டுப்பாடு
Master oscillatror,மாஸ்டர் ஆஸிலேட்ரர்
Match-impedance,போட்டி-மின்மறுப்பு
Matching network,பொருந்தும் நெட்வொர்க்
Matching stub,பொருந்தும் ஸ்டப்
Matching transformer,பொருந்தும் மின்மாற்றி
Material-procurement,பொருள்-தடை
Matrix,அணி
Maximization,அதிகரிப்பு
Maximum demand indicator,அதிகபட்ச தேவை காட்டி
Maximum power density,அதிகபட்ச சக்தி அடர்த்தி
Maximum sensitivity,அதிகபட்ச உணர்திறன்
Maximum temperature,அதிகபட்ச வெப்பநிலை
Maximum usable frequency,அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்
Maximum value,அதிகபட்ச மதிப்பு
Mean time to failure,தோல்விக்கான சராசரி நேரம்
Mean value,சராசரி மதிப்பு
Measured signal,அளவிடப்பட்ட சமிக்ஞை
Measurement,அளவீட்டு
Measuring device,அளக்கும் கருவி
Measuring equipment,அளவிடும் உபகரணங்கள்
Measuring instrument,அளவீட்டு கருவி
Measuring instrument of field strength,புல வலிமையின் கருவியை அளவிடுதல்
Measuring tape,அளவை நாடா
Mechanism,பொறிமுறைகள்
Media server,மீடியா சேவையகம்
Medium,நடுத்தர
Medium frequency,நடுத்தர அதிர்வெண்
Medium frequency wave,நடுத்தர அதிர்வெண் அலை
Medium wave (MW),நடுத்தர அலை (மெகாவாட்)
Mega-ohm,மெகா-ஓம்
Megger,மெகர்
Memory,நினைவு
Mentoring,வழிகாட்டுதல்
Menu bar,பட்டி பட்டி
Mercury switch,மெர்குரி சுவிட்ச்
Merging,ஒன்றிணைத்தல்
Message,செய்தி
Metadata,மெட்டாடேட்டா
Metal-oxide semiconductor diode,மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு
Metal-sheathed cable,உலோக-உறைந்த கேபிள்
Meter,மீட்டர்
Metering panel,அளவீட்டு குழு
Mica,மைக்கா
Mica-insulation,மைக்கா-இன்சுலேஷன்
Micro-,மைக்ரோ-
Micro component,மைக்ரோ கூறு
Micro computer,மைக்ரோ கணினி
Micro-controller,மைக்ரோ-கண்ட்ரோலர்
Micro-electronics,மைக்ரோ-எலக்ட்ரானிக்ஸ்
Microphone,மைக்ரோஃபோன்
Microphonics,மைக்ரோஃபோனிக்ஸ்
Microprocessor,நுண்செயலி
Micro-volt (mV),மைக்ரோ-வோல்ட் (எம்.வி)
Microwave,மைக்ரோவேவ்
Microwave antenna,மைக்ரோவேவ் ஆண்டெனா
Microwave beam,மைக்ரோவேவ் கற்றை
Mid-band,நடுப்பகுதி
Migration,இடம்பெயர்வு
Migration path,இடம்பெயர்வு பாதை
Miniature,மினியேச்சர்
Miniaturized,மினியேட்டரிஸ்
Minimum,குறைந்தபட்சம்
Minimum temperature,குறைந்தபட்ச வெப்பநிலை
Minimum usable field strength,குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை
Minority carrier,சிறுபான்மை கேரியர்
Miscue,தவறான
Mix,கலக்கவும்
Mixed blanking,கலப்பு வெற்று
Mixed sync,கலப்பு ஒத்திசைவு
Mixer,கலவை
Mixer tube,மிக்சர் குழாய்
Mixing,கலத்தல்
Mixing circuit,கலப்பு சுற்று
Mnemonic,நினைவூட்டல்
Mnemonics,நினைவூட்டல்
Mobile,கைபேசி
Mobile multimedia application,மொபைல் மல்டிமீடியா பயன்பாடு
Mobile TV,மொபைல் டிவி
Mode,பயன்முறை
Mode of failure,தோல்வி முறை
Mode of propagation,பரப்புதல் முறை
Model,மாதிரி
Modem,மோடம்
Modern FM transmitter,நவீன எஃப்எம் டிரான்ஸ்மிட்டர்
Modern trends,நவீன போக்குகள்
Modes of configuration,உள்ளமைவு முறைகள்
Modify,மாற்றவும்
Modulated continuous wave,பண்பேற்றப்பட்ட தொடர்ச்சியான அலை
Modulated signal,பண்பேற்றப்பட்ட சமிக்ஞை
Modulated waveform,பண்பேற்றப்பட்ட அலைவடிவம்
Modulation,மாடுலேஷன்
Modulation amplitude,மாடுலேஷன் வீச்சு
Modulation capability,பண்பேற்றம் திறன்
Modulation frequency,மாடுலேஷன் அதிர்வெண்
Modulation index,மாடுலேஷன் இன்டெக்ஸ்
Modulation linearity,மாடுலேஷன் நேர்கோட்டு
Modulation meter,மாடுலேஷன் மீட்டர்
Modulation monitor,மாடுலேஷன் மானிட்டர்
Modulation percentage,மாடுலேஷன் சதவீதம்
Modulator,மாடுலேட்டர்
Module,தொகுதி
Moisture,ஈரப்பதம்
Momentum,உந்தம்
Monitor,கண்காணிக்கவும்
Monitoring,கண்காணிப்பு
Monitoring and analysis techniques,கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்
Monitoring and control,கண்காணிப்பு மற்றும் கட்டுப்பாடு
Monitoring station,கண்காணிப்பு நிலையம்
Monochrome,ஒரே வண்ணமுடைய
Monophonic transmission,மோனோபோனிக் பரிமாற்றம்
Morph,மோர்ப்
Morphing,மார்பிங்
Morphism,மோர்பிசம்
Mosaic,மொசைக்
Motherboard,மதர்போர்டு
Motion compensation,இயக்க இழப்பீடு
Motion estimation,இயக்க மதிப்பீடு
Motion vector,இயக்க திசையன்
Motion video,இயக்க வீடியோ
Motor,மோட்டார்
Motor operator,மோட்டார் ஆபரேட்டர்
Motor starter,மோட்டார் ஸ்டார்டர்
Mount,மவுண்ட்
Mouse,சுட்டி
Mouse interface,சுட்டி இடைமுகம்
Movement,இயக்கம்
Multi channel extension,பல சேனல் நீட்டிப்பு
Multicasting,மல்டிகாஸ்டிங்
Multichannel signals,மல்டிசனல் சிக்னல்கள்
Multidirectional microphone,மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்
Multilingual commentary,பன்மொழி வர்ணனை
Multimedia,மல்டிமீடியா
Multimedia kiosk,மல்டிமீடியா கியோஸ்க்
Multimeter,மல்டிமீட்டர்
Multipath,மல்டிபாத்
Multipath reception,மல்டிபாத் வரவேற்பு
Multiphase,மல்டிஃபாஸ்
Multiple,நான்கு
Multiple access system,பல அணுகல் அமைப்பு
Multiplex,மல்டிபிளக்ஸ்
Multiplexer,மல்டிபிளெக்சர்
Multiplexing,மல்டிபிளெக்சிங்
Multistage amplifier,மல்டிஸ்டேஜ் பெருக்கி
Multitasking,பல்பணி
Multivibrator,மல்டிவிபிரேட்டர்
Mute,முடக்கு
Mutual conductance,பரஸ்பர நடத்தை
Mutual impedance,பரஸ்பர மின்மறுப்பு
Mutual inductance,பரஸ்பர தூண்டல்
Mutual interference,பரஸ்பர குறுக்கீடு
Nano-technology,நானோ-தொழில்நுட்பம்
Narrowband,குறுகலான
Narrowcasting,குறுகிய
Natural draft,இயற்கை வரைவு
Navigator,நேவிகேட்டர்
Negative,எதிர்மறை
Negative bias,எதிர்மறை சார்பு
Negative charge,எதிர்மறை கட்டணம்
Negative feedback,எதிர்மறை கருத்து
Negative peak,எதிர்மறை உச்ச
Negative resistance,எதிர்மறை எதிர்ப்பு
Net gain,நிகர ஆதாயம்
Net loss,மொத்த இழப்பு
Netiquette,Netiquett
Network,வலைப்பின்னல்
Network analyzer,நெட்வொர்க் அனலைசர்
Network file system,பிணைய கோப்பு முறைமை
Network planning,பிணைய திட்டமிடல்
Network termination,நெட்வொர்க் முடித்தல்
Networking,நெட்வொர்க்கிங்
Neutral,நடுநிலை
Neutralising,நடுநிலைப்படுத்துதல்
News room automation,செய்தி அறை ஆட்டோமேஷன்
Nibble,Nibble
Niche,முக்கிய
No load test,சுமை சோதனை இல்லை
Node,முனை
Noise,சத்தம்
Noise figure,சத்தம் உருவம்
Noise filter,இரைச்சல் வடிகட்டி
Noise floor,இரைச்சல் தளம்
Noise gate,இரைச்சல் வாயில்
Noise immunity,இரைச்சல் நோய் எதிர்ப்பு சக்தி
Noise killer,சத்தம் கொலையாளி
Noise level,இரைச்சல் நிலை
Noise power,இரைச்சல் சக்தி
Noise shaping quantizer,சத்தம் வடிவும் அளவு
Noise source,இரைச்சல் மூல
Noise suppression circuit,சத்தம் அடக்குமுறை சுற்று
Noise suppressor,சத்தம் அடக்கி
Noise temperature,இரைச்சல் வெப்பநிலை
Noise temperature,இரைச்சல் வெப்பநிலை
Noise triangle,சத்தம் முக்கோணம்
Noise voltage,இரைச்சல் மின்னழுத்தம்
Noiseless,சத்தமில்லாத
Noiseless coding,சத்தமில்லாத குறியீட்டு முறை
Noisy reception,சத்தமில்லாத வரவேற்பு
Nominal usable field strength,பெயரளவு பயன்படுத்தக்கூடிய புல வலிமை
Non-direcitonal microphone,அர்ப்பணிப்பு அல்லாத மைக்ரோஃபோன்
Non-inductive load,தூண்டல் அல்லாத சுமை
Non-inductive resistance,தூண்டல் அல்லாத எதிர்ப்பு
Non-sinosoidal wave,சினோசாய்டல் அல்லாத அலை
Non-volatile memory,நிலையற்ற நினைவகம்
NOR gate,அல்லது வாயில்
Normal speed,சாதாரண வேகம்
Normal supply,சாதாரண வழங்கல்
Notch,உச்சநிலை
Notch filter,உச்சிகள் வடிகட்டி
Numerical,எண்
Numerically controlled oscillator,எண்ணியல் ரீதியாக கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்
Nut-bolt,நட்டு-போல்ட்
Nyquist-Shannon theorem,நிக்விஸ்ட்-ஷானன் தேற்றம்
Object-oriented,பொருள் சார்ந்த
Octal,ஆக்டல்
Octave of frequency,அதிர்வெண் ஆக்டேவ்
Octet,ஆக்டெட்
Off-line,ஆஃப்-லைன்
Offset,ஈடுசெய்யும்
Ohm,ஓம்
Ohm meter,ஓம் மீட்டர்
Oil circuit breaker,எண்ணெய் சர்க்யூட் பிரேக்கர்
Oil filter,எண்ணெய் வடிகட்டி
Oil immersed,எண்ணெய் மூழ்கியது
Oil level gauge,எண்ணெய் நிலை பாதை
Omni-directional antenna,ஆம்னி-திசை ஆண்டெனா
Omni-directional microphone,ஆம்னி-திசை மைக்ரோஃபோன்
On demand,தேவைக்கேற்ப
On-demand streaming,ஆன்-டிமாண்ட் ஸ்ட்ரீமிங்
On-line (online),ஆன்-லைன் (ஆன்லைன்)
Online analytical processing,ஆன்லைன் பகுப்பாய்வு செயலாக்கம்
On-off,ஆன்-ஆஃப்
On-off keying modulation,ஆன்-ஆஃப் கீயிங் பண்பேற்றம்
Open circuit,திறந்த மின்சுற்று
Open source,திறந்த மூல
Open system,திறந்த அமைப்பு
Operating frequency,இயக்க அதிர்வெண்
Operating system,இயக்க முறைமை
Operation,செயல்பாடு
Operator,ஆபரேட்டர்
Optical fibre,ஆப்டிகல் ஃபைபர்
Optical frequency,ஒளியியல் அதிர்வெண்
Optical reduction,ஆப்டிகல் குறைப்பு
Optical resolution,ஒளியியல் தீர்மானம்
Optical track,ஆப்டிகல் டிராக்
