Odiya,Punjabi
ଜେନେଟାଇପ୍,ਜੀਨੋਟਾਈਪ
ଜେନସ୍,ਜੀਨਸ
ଜେନସ୍,ਜੀਨਸ
ଜୀବାଣୁ,ਕੀਟਾਣੂ
ଜୀବାଣୁ,ਗਠੀਏ
ଅଦମାରଣ,ਉਗ
Germplasm,Germpelsm
ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |,ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ
ଗିନିଂ,ਗਿਲਿੰਗ
ଲ୍ୟୁମର,Glumue
ଗ୍ଲାଉଟିନିୟସ୍ |,ਸ਼ਾਨਦਾਰ
ଗ୍ଲାଇକୋଲିସିସ୍ |,ਗਲਾਈਕੋਲਸਿਸ
Gneass,ਗਲੇਸ
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ,ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ
ଗ୍ରେଡିଂ,ਗਰੇਡਿੰਗ
ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |,ਗ੍ਰੈਫਟਡ ਪੌਦਾ
ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |,ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ
ଗ୍ରାନା |,ਗ੍ਰਾਨਾ
ଗ୍ରାନୁଲେସନ୍,ਗ੍ਰੈਨੂਲੇਸ਼ਨ
ସବୁଜ ଖତ,ਹਰੀ ਖਾਦ
ସବୁଜ ବିପ୍ଳବ,ਹਰੀ ਕ੍ਰਾਂਤੀ
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |,ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ
ଗୁମ୍ବୋସ୍,ਗਮਮੋਸਿਸ
ନଦୂତର,Gynovioleive
ଗଲ୍ ବାଦାମ |,ਗੈਲ ਗਿਰੀ
ରସୁଣ |,ਲਸਣ
ଅହବେରା |,ਗਰਬੀਰਾ
ଘର୍ନ୍କିନ୍ |,Gherkin
ଅଦା,ਅਦਰਕ
ଗୁଗାଓସସ୍ |,ਗਲੇਡੀਓਲਸ
ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍),ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ)
ଅଙ୍ଗୁର ଫଳ,ਚਕੋਤਰਾ
ଅଙ୍ଗୁର,ਅੰਗੂਰ
ସବୁଜ ଗ୍ରାମ,ਹਰੀ ਗ੍ਰਾਮ
Grewia,ਗ੍ਰੇਵੀਆ
ଭୂମିରେ,ਗਰਾਉਂਡ
ଗୁଆବା,ਹਰੂਦ
ଗିନି ଘାସ,ਗਿੰਨੀ ਘਾਹ
ଗାଲ୍ ମିଜ୍ |,ਗੈਲ ਮਿਜ
ଘାସ ହପର୍ |,ਘਾਹ ਹੌਪਰ
ଗୁଣ୍ଡିନ୍ ବଗ୍ |,ਗੁੰਡ ਦਾ ਬੱਗ
ଅଭ୍ୟାସ,ਆਦਤ
କୁଆପଥର,ਗੜੇ
ହେୟାରସିଭେଚ୍ |,ਵਾਲਾਂ ਵਾਲੇ
ହାଲଫିଟେଟ୍,ਹੈਲੋਫਾਈਟ
ହାରୋ,ਹੈਰੋ
ଅମଳ ସୂଚକାଙ୍କ |,ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ
ଅମଳ,ਵਾਢੀ
ଅମଳ,ਕਟਾਈ
ହ୍ୟାଚ୍,ਹੈਚ
ଘାସ,ਸੁੱਕਾ ਘਾਹ
ହେଲିଜ୍ |,ਹੇਲੇਜ
ହେସ୍ଟକ୍,ਹਾਇਸਟੌਕ
କୁହୁଡି,ਹੇਜ਼
ଦୁର୍ବଳ,ਹੁਸ਼ੀ
ମୁଣ୍ଡ (ଆଗ୍ରୋ),ਸਿਰ (ਐਗਰੋ)
ମୁଣ୍ଡ (ଚ୍ୟାନେଲର),ਸਿਰ (ਚੈਨਲ ਦਾ)
ହେଡିଙ୍ଗ୍,ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ
ହେଜ୍,ਹੇਜ
ହେଡିଙ୍ଗ୍,ਹੇਜਿੰਗ
ହେଲିକ୍ସ |,ਹੇਲਿਕਸ
ହେମାଟାଇଟ୍,ਹੇਮੇਟਾਈਟ
B ଷଧ,ਹਰਬ
ହର୍ବରିୟମ୍ |,ਹਰਬਰਿਅਮ
B ଷଧୀୟ,ਹਰਬੀਸਾਈਡ
ବଂଶାନୁକ୍ରମିକ,ਧਾਰਕ
ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |,ਇਸ ਨੂੰ
His ହେମାଫ୍ରୋଡାଇଟ୍ |,ਹਰਮਫ੍ਰੋਡਾਈਟ
ହେଟେରକୋମେଟିକ୍ |,ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,ਹੇਟਰੋਫਰੀਕਰਨ
ହେଟେରୋସିସ୍ |,ਹੇਟਰੋਸਿਸ
ହେଟେରୋସ୍କୋମ୍,ਹੇਟਰੋਸੋਮ
ହେଟେରୋଟ୍ରୋଫ୍ |,ਹੇਟਰੋਟ੍ਰੋਫ
Hexaploid,ਹੇਕਸਾਪਲਾਈਡ
ହାଇବରନେଟ୍ |,ਹਾਈਬਰਨੇਟ
ଉଚ୍ଚ ଘନତା ଲଗାଇବା |,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
ପାହାଡ (ଚାଉଳ),ਪਹਾੜੀ (ਚਾਵਲ)
ହିଷ୍ଟୋଗ୍ରାମ୍,ਹਿਸਟੋਗ੍ਰਾਮ
ହାଇଟେକ୍ ହଳିକତା |,ਹਿਟਚ ਬਾਗਬਾਨੀ
ଗୁପ୍ତ,ਛਪਾਕੀ
ହୋଙ୍ଗ,ਹੋਇਿੰਗ
ଧରି ରଖିବା,ਹੋਲਡਿੰਗ
ଘର ଫାର୍ମ |,ਘਰ ਫਾਰਮ
ହୋମେଓଷ୍ଟାସାସାସୀ,ਹੋਮਸੋਸਟਾਸਿਸ
ହୋମଷ୍ଟେଡ୍ |,ਹੋਮਸਸਟੇਡ
ସମଲିଙ୍ଗୀତା |,ਹੋਮਜਿਗੈਨਿਟੀ
ସମଲିଙ୍ଗୀ,ਇਕੋ
ସମ୍ବାଦ,ਹੋਮੋਗਸ
ସୋମବରଗୋଟେଗୋଟ୍ |,ਹੋਮੋਜ਼ੀਗੋਟ
ହପର୍,ਹੌਪਰ
ରାଶି,ਹਰੀਜੋਨ
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,ਬਾਗਬਾਨੀ ਫਸਲਾਂ
ଉଦ୍ୟାନ କୃଷି,ਬਾਗਬਾਨੀ
ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|,ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ
ହୋଷ୍ଟ,ਹੋਸਟ
ଗରମ ପାଣି ଚିକିତ୍ସା |,ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ
ହଲ୍,ਹੌਲ
ଆର୍ଦ୍ରତା,ਨਮੀ
ହ୍ୟୁମସ୍,Humus
ହସ୍,ਭੁੱਕੀ
ହ୍ୱକର୍,ਹੁਸਕ
ହସିଂ,ਹਸਤਾਖਰ
ହାଇବ୍ରିଡ୍ |,ਹਾਈਬ੍ਰਿਡ
ହାଇବ୍ରିଡାଇଜେସନ୍ |,ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
ହାଇଡ୍ରେସନ୍,ਹਾਈਡਰੇਸ਼ਨ
ହାଇଡ୍ରୋଲୋଜି,ਹਾਈਡ੍ਰੋਲੋਜੀ
ହାଇଡ୍ରୋଲାଇସିସ୍,ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ
ହାଇଡ୍ରୋମିଟର |,ਹਾਈਡ੍ਰੋਮੀਟਰ
ହାଇଡ୍ରୋଫିଲୋସ୍,ਹਾਈਡ੍ਰੋਫਿਲਸ
ହାଇଡ୍ରୋପୋନିକ୍ସ |,ਹਾਈਡ੍ਰੋਪੋਨਿਕ
ହାଇଡ୍ରୋସଫେରର୍ |,ਹਾਈਡ੍ਰੋਸਫਾਇਰ
ହାଇଡ୍ରୋସ୍କୋପିଟି |,ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ
ହାଇପରପେରାସାଇଟ୍ |,ਹਾਈਪਰਪਰੇਸਾਈਟ
ହାଇପରପ୍ସିଆ,ਹਾਈਪਰਪਲਸੀਆ
ହାଇଫା,ਹਾਈਫਾ
କପଟୋଟଲ୍,ਹਾਈਪੋਕੋਟੀਲ
ଶୁଳୋପାସିସ୍ |,ਕਲਪਨਾ
ହିଷ୍ଟେରେସିସ୍ (ଜଳ),ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ)
ହାଜେଲ ବାଦାମ,ਹੇਜ਼ਲ ਗਿਰੀ
ହେମ୍ପ,ਭੰਗ
ହେନବାନ୍ |,ਹੈਨਬੇਨ
ହେନ୍ନା,ਮਹਿੰਦਾ
ହାଇବିସ୍କସ୍ |,ਹਿਬਿਸਕਸ
ହପ୍,ਹੌਪ
ଘୋଡା ଗ୍ରାମ |,ਘੋੜਾ ਗ੍ਰਾਮ
ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |,ਘੋੜਾ-ਅੱਖ-ਬੀਨ
ମହୁ ମାଛି,ਮਧੂ ਮੱਖੀ
ହପର୍,ਹੌਪਰ
ହାର୍ଟିସୁରିଷ୍ଟ |,ਬਾਗਬਾਨੀ
ଜଳ,ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ
ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |,ਸਥਿਤੀ ਵਿੱਚ
ଭିଟ୍ରୋରେ |,ਵਿਟਰੋ ਵਿੱਚ
ଭିଭୋରେ,ਵੀਵੋ ਵਿਚ
ଅଜ୍ଞାତ,ਅੰਨ੍ਹੇਵਾਹ
କୀଟ,ਕੀੜੇ
କୀଟପତଙ୍ଗ ପୋକ,ਕੀੜੇ ਪੈੱਸਟ
କୀଟରୀ,ਥੀਏਟਰ
କୀଟନାଶକ,ਕੀਟਨਾਸ਼ਕਾਂ
କୀଟନାଶକ,ਕੀਟਨਾਸ਼ਕ
ନିନ୍ଦା,ਇਨਸੋਲੇਸ਼ਨ
ଅପିସ୍ମରଣୀ,ਘੁਲਣਸ਼ੀਲ
ଇନଷ୍ଟାର (କୀଟ),ਇੰਸਟਾਰ (ਕੀੜੇ)
ଇନସୁଲେଟର |,ਇਨਸੂਲੇਟਰ
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା,ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା,ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା,ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ
ତୀବ୍ରତା,ਤੀਬਰਤਾ
ତୀବ୍ର,ਤੀਬਰ
ଇଣ୍ଟରକ୍ରପ୍,ਇੰਟਰਕ੍ਰਾਪ
ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର),ਅੰਤਰਾਲ (ਅੰਤਰਾਲ)
ଆଗ୍ରହ,ਦਿਲਚਸਪੀ
ଆଭେଜର |,ਇੰਟਰਨਿਓ
ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ),ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ)
ଇଣ୍ଟରପୋଲେସନ୍,ਇੰਟਰਪੋਲੇਸ਼ਨ
ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |,ਅੰਤਰ-ਨਿਰਜੀਵ
ଭଣ୍ଡାର,ਵਸਤੂ ਸੂਚੀ
ଓଲଟା |,ਉਲਟਾ
ଜଡିତ,ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ
ଆୟନ,ਆਇਨ
ବିକଶିତତା |,ਇਰੈਡੀਏਸ਼ਨ
ଜଳସେଚନ,ਸਿੰਜਾਈ
ISO ସା elles େଲାଲ |,ਆਈਸੋ ਐਲੇਲਸ
ISO ଉତ୍ପାଦ ବକ୍ର |,ISO ਉਤਪਾਦ ਕਰਵ
ଆଇସୋ ବାର୍ |,ਆਈਸੋਬਾਰ
ଆଇସୋଗାମି |,ਆਈਸੋਗੈਮ
ବିଚ୍ଛିନ୍ନତା ଦୂରତା |,ਇਕੱਲਤਾ ਦੂਰੀ
Isploid,ਆਈਸੋਪਲੋਇਡ
Isoquat,ਇਕੱਲਤਾ
ଇସୋଟୋପ୍,ਆਈਸੋਟੋਪ
ଭାରତୀୟ ବିରଞ୍ଚ |,ਭਾਰਤੀ ਬੁਰਸ਼
ଭାରତୀୟ ନୀଳ ପାଇନ୍ |,ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ
ଭାରତୀୟ ଚେରି |,ਭਾਰਤੀ ਚੈਰੀ
ଭାରତୀୟ ଜୁନିପର |,ਭਾਰਤੀ ਜੂਨੀਪਰ
ଭାରତୀୟ କୋନୋ ଗଛ |,ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ
ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |,ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ
ଭାରତୀୟ ମାଡଡରର,ਇੰਡੀਅਨ ਮੈਡਡਰ
ଭାରତୀୟ ମାଡଲର |,ਇੰਡੀਅਨ ਮੈਡਲਰ
ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |,ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ
ଇଗିଗୋ |,ਇੰਡੀਗੋ
ଇଟାଲୀ ମିଲେଟ |,ਇਤਾਲਵੀ ਬਾਦਾ
ହାତୀ ଦାନ୍ତ,ਆਈਵਰੀ ਟ੍ਰੀ
ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |,Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ
ଜାଗର,Jaggery
ଜାପିକା ଚାଉଳ,ਜੌਂਕਾ ਚਾਵਲ
ଜାସିଡ୍ |,ਜੱਸੇ
ଜାନବାନୀ ଚାଉଳ |,ਜਾਵਾਨਿਕਾ ਰਾਈਸ
ଅଳଙ୍କାର,ਜੇਲਿੰਗ
Jhum ଚାଷ,ਜੇਹਮ ਕਾਸ਼ਤ
ଜମ୍ପ୍ ଜିନ୍,ਜੰਜਾਈ
ଜଙ୍କ ଡିନା |,ਜੰਕ ਡੀ ਐਨ ਏ
ନାବାଳକ ଚେଜ୍ |,ਜੁਵੇਨਾਈਲ ਪੜਾਅ
ଜାକରଣ୍ଡା |,ਜਾਬਾੰਡਾ
Jackfruit,ਜੈਕਫਰੂਟ
ଜାମୁନ୍ |,ਜੰਜਾ
ଜସ୍ମିନ୍ |,ਜੈਸਮੀਨ
ଜାଟୀ ଖାଟ୍ଟି |,ਜਤਤੀ ਖਤੀ
ଜାଟ୍ରୋଫା |,ਜੱਟਟਰੋਫਾ
ଜଟ୍ର,ਜੱਟ
Jassids,ਜੱਸੇਜ਼
କୋଲିନ୍ |,ਕੂਲਿਨ
କୋଲିନାଇଟ୍,ਕਾਓਲਿਨਾਈਟ
କୋଲିନାଇଟ୍,ਕਾਓਲਿਨਾਈਟ
କରୀଚିମା |,ਕੈਰੀਨਚਯਮਾ
ନିକ୍,ਕੈਰੀਓਡਮਾ
Karogamy,ਕੈਰੀਗਮੀ
Karogargram (idigromm),ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ)
କାରୁକୋକିନାସ୍,ਕਰੈਕਿਨੇਸਿਸ
ଖାରିଓଲୋଜି |,ਕੈਰੀਓਲੋਜੀ
କାରିଓଲାଇସିସ୍,Karyoolysis
କିଲୋନ,ਕੈਰੀਓਨ
କାରିଓଟାଇପ୍,ਕੈਰੀਓਟਾਈਪ
Kelp (algae),ਕੈੱਲਪ (ਐਲਗੀ)
କେଲଭିନ ଚକ୍ର |,ਕੈਲਵਿਨ ਚੱਕਰ
କିରାଟିନ୍ |,ਕੇਟਿਨ
କର୍ଣ୍ଣଲ |,ਕਰਨਲ
KHARA ରୋଗ,ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ
ଖାରିଫ୍ |,ਸਾਉਣੀ
ମଜା କରିବା,ਮਜ਼ਾਕ ਕਰਨਾ
ଗା intore ାଓକୋର,ਕਿਨੇਟੋਕੋਰ
ରୋଷେଇ ଘର ବଗିଚା |,ਕਿਚਨ ਗਾਰਡਨ
କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |,ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ
Klenow frogment,ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ
ଗଣ୍ଠି ଦେଉଥିବା,ਬੰਦ
କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |,ਕੋਚ ਦਾ ਅਹੁਦਾ
କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ),ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ)
କର୍ଗଗୁଡିକ ଚକ୍ର,ਕਰਬਸ ਚੱਕਰ
କୁର୍ଟୋସିସ୍,ਕੁਰਟੋਸਿਸ
Kvk (krishi vigyan kendra),ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ)
କାଟାମ |,ਕੜਮ
କଲାଲ,ਕਲੇ
କାନ୍ସ ଘାସ,ਗਾਂ ਘਾਹ
Karonda,ਕਾਰੌਂਦਾ
"କିଡନୀ ବିନ୍, ରାଜ୍ମା |","ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ"
Kiwifriut,ਕੀਵੀਫਰੀਨ
ଗଣ୍ଠିର,ਨੋਲ ਗਾਲ
କାଦୋମ୍ପୁଲୀ |,ਕੋਡੋਮਪੁਲੀ
କୋଡୋ ମିଲେଟ୍ |,ਕੋਡੋ ਬਾਜਲੇਟ
କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍),ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ)
ଖାପ୍ରା ବାଇଟଲ୍ |,ਖਾਪਰਾ ਬੀਟਲ
L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50),L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50)
ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ,ਲੈਬ ਲੈਂਡ
ଲାବାଇଲ୍,ਲੇਬਲ
ଶ୍ରମ,ਕਿਰਤ
ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |,ਲੈਕ ਓਪਰਨ ਮਾਡਲ
ସ୍ତନ୍ୟପାନ,ਦੁੱਧ ਚੁੰਘਾਉਣ
ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍),ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ)
ଲାକ୍ଟୋଜ୍,ਲੈਕਟੋਜ਼
ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |,ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ
ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |,ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ
ଲାମିନାର ଏୟାର ପ୍ରବାହ |,ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ
ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |,ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ
ଜମି,ਜ਼ਮੀਨ
ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |,ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ
ଜମି କ୍ଷମତା ମାନଚିତ୍ର,ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ
ଜମି ଡିଗାଡ୍ |,ਭੂਮੀ ਦੇ ਨਿਘਾਰ
ଜମି ସମାନ ଅନୁପାତ |,ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ
ଭୂମି ସ୍ତର,ਲੈਂਡ ਲੈਵਲਿੰਗ
ଭୂମି ପୁନରୁଦ୍ଧାର,ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ
ଲ୍ୟାଣ୍ଡସ୍କାପ୍,ਲੈਂਡਸਕੇਪਿੰਗ
ଭୂମି ଉପଯୁକ୍ତତା |,ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ
ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |,ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ
ଲେଗେନହସ୍ ସେଲ୍ |,ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ
ଲାପ୍ ଲାପ୍ ହାର |,ਲੈਪ ਰੇਟ
ଲାର୍ଭା |,ਲਾਰਵਾ
ବିଳମ୍ବ,ਲੇਟੈਂਸੀ
ବର୍ଷା,ਲੇਟ
ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |,ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ
ପାର୍ଶ୍ୱରେ |,ਪਾਸੇ
ଜୁଏଇଟ ମାଟି |,ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ
ଲାଟେକ୍ସ,ਲੈਟੇਕਸ
ଲେଟିରିମ୍ |,ਲਾਠੀਵਾਦ
ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd),ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD)
ଲାଟାଇସ୍,ਜਾਲੀ
ଅସାଧାରଣ ଲାଭର ନିୟମ |,ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ
କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |,ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |,ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |,ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ
ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |,ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ
ସର୍ବନିମ୍ନ ନିୟମ,ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ
ପ୍ରତିସ୍ଥାପନର ନିୟମ,ਬਦਲ ਦਾ ਕਾਨੂੰਨ
ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |,ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ
ସ୍ତର,ਪਰਤ
ଲେଆଉଟ୍ |,ਖਾਕਾ
ଲିଚେଟ୍ |,ਲੀਚੇਟ
ଲେକିଂ ଦକ୍ଷତା |,ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ
ଲେଚିଂ ଆବଶ୍ୟକତା,ਲੈਣ ਤੋਂ ਲੈ ਕੇ
ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |,ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ
ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |,ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ
ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |,ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ
ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |,ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ
ପତ୍ର ଖଣି,ਪੱਤਾ ਮਾਈਨਰ
ପତ୍ର ପରୀକ୍ଷା,ਪੱਤਾ ਟੈਸਟਿੰਗ
ପତ୍ର,ਪੱਤਾ
ଲିଫଲେଟ୍ |,ਪਰਚਾ
ଲିଜ୍,ਲੀਜ਼
ଲେମ୍ବୁ,ਫਲ਼ੀ
ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି),ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ)
ଅବଶ୍ୟ,ਲੈਂਟਿਕਲ
ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |,ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ
ରେପୋନମା |,Letoxtonema
ଲିପଟୋସପିରୋସିସ୍ |,Lextospirosis
ଲେରୋ-ମର୍ଫିକ୍ |,ਲੀਰੋ-ਮੌਰਫਿਕ
କ୍ଷତ,ਜਖਮ
ସାଂଘାତିକ ଗଣିତ |,ਜਾਨਲੇਵਾ
ବିନ୍ଦୁ,ਲੁੱਕੋਪਲਾਸਟ
ସ୍ତରୀୟ ଟେରସ୍ |,ਪੱਧਰ ਦੇ ਛੱਤ
ଲିଭର୍ (ଲିଭର୍),ਲੇਵਲਰ (ਲੇਵੀਲਰ)
ସ୍ତର (ଜମିର),ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ)
Ley ଚାଷ,ਲੇਅ ਖੇਤੀ
Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |,ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ
ଲସେକ୍ସ,ਭੰਡਾਰਨ
ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |,ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ
ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |,ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ
ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |,ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ
ହାଲୁକା ଜାଲ |,ਹਲਕਾ ਜਾਲ
ଅଙ୍ଗ,ਸੀਮਿਤ
ସୀମା,ਸੀਮਾ
ସୀମା ସୀମିତ କରିବା |,ਸੀਮਤ ਕਾਰਕ
ଲିମୋନାଇଟ୍ |,ਲਿਮੋਨਾਈਟ
ରେଖା,ਲਾਈਨ
ରେଖା ପ୍ରତିକ୍ରିୟା |,ਲੀਨੀਅਰ ਜਵਾਬ
ଲିଙ୍କ୍,ਲਿੰਕਜ
ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ,ਲਿੰਕੇਜ ਸਮੂਹ
ଲିନର,ਲਿੰਕ
