Hindi,Odiya
संदेश प्रेषण,ମେସେଜିଂ
अधिकोड-अंतरक,ମେଟା ଏକତ୍ରିତ ବ୍ୟକ୍ତି |
अधि-अनुभाषण,ମେଟା ସଂକଳନ |
अधि-अनुभाषक,ମେଟା କମ୍ପାଇଲର୍ |
अधिभाषा,ମେଟା ଭାଷା |
धात्विक सुविधा अंतक,"ଧାତବ ସୁବିଧା |
 ଟର୍ମିନାଲ୍"
अधितंत्र,ମେଟାସାସେକ୍ଟ
सूक्ष्म परिपथ विलगन,"ମାଇକ୍ରୋ କ୍ରାଇଭିଟ୍ |
 ବିଚ୍ଛିନ୍ନତା |"
माइक्रोकोबोल,ମାଇକ୍ରୋକୋବୋଲ |
सूक्ष्म कूट,ମାଇକ୍ରୋ କୋଡ୍ |
सूक्ष्म अभिकलित्र,ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
सूक्ष्म अभिकलित्र घटक,"ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ଉପାଦାନ"
सूक्ष्म अभिकलित्र विकास तंत्र,"ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ବିକାଶ
 ସିଷ୍ଟମ୍"
सूक्ष्म अभिकलित्र शब्द संसाधन,"ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ଶବ୍ଦ ପ୍ରକ୍ରିୟାକରଣ |"
सूक्ष्म नियंत्रक,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
सूक्ष्म चक्र,ମାଇକ୍ରୋସକେଲ୍ |
सूक्ष्म इलेक्ट्रॉनिकी,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
सूक्ष्मिका,ମାଇକ୍ରୋଫେହେ
माइक्रोफिल्म,ମାଇକ୍ରୋଫିଲ୍ମ୍
सूक्ष्म नम्यिका,ମାଇକ୍ରୋଫ୍ଲୋପେଲି |
सूक्ष्म प्रवाह संचित्र,ମାଇକ୍ରୋଫ୍ଲୋଚାର୍ଟ |
सूक्ष्म रूप पठित्र,ମାଇକ୍ରୋ 9 ରିଡର୍ |
सक्ष्म रूप पठित्र प्रतिलिपित्र,"ମାଇକ୍ରୋ 9 ରିଡର୍ |
 କପିଅର୍"
सूक्ष्म रूप पठित्र मुद्रित्र,"ମାଇକ୍ରୋ 9 ରିଡର୍ |
 ପ୍ରିଣ୍ଟର୍"
सूक्ष्मालेखिकी,ଅଶୁଦ୍ରତା
सूक्ष्म प्रतिबिंब,ମାଇକ୍ରୋମିଜ ଆଜ
सूक्ष्म अनुदेश,ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶନାମା |
सूक्ष्म अनुदेश अनुक्रम,"ମାଇକ୍ରୋନିଣ୍ଟେସନ୍ |
 କ୍ରମ |"
"सूक्ष्म अधिसंसाधित्र, सूक्ष्म बृहत् अभिकलित्र",ମାଇକ୍ରୋମନାଫ୍ରେମ୍ |
सूक्ष्म लघुरूपण,ମାଇକ୍ରୋମାଇଜରାଇଜେସନ୍
सूक्ष्मादेश,ମାଇକ୍ରୋଡେରର୍ |
सूक्ष्म फोटोग्राफ,ମାଇକ୍ରୋଫଟୋଗ୍ରାଫ୍ |
सूक्ष्म फोटोग्राफी,ମାଇକ୍ରୋଫଟୋଗ୍ରାଫି
सूक्ष्म संसाधन एकक,"ମାଇକ୍ରୋପ୍ରୋସେସିଂ
 ଏକକ"
सूक्ष्म संसाधित्र,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
सूक्ष्म संसाधित्र विश्लेषक,"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ଆନିପ୍ରିଣ୍ଟେଜର |"
सूक्ष्म संसाधित्र वास्तुकला,"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସ୍ଥାପତ୍ୟ"
सूक्ष्म संसाधित्र द्वयंक कतली,"ମାଇକ୍ରୋ ପ୍ରୋଟିବେସର ବିଟ୍
 ସ୍ଲାଇସ୍ |"
सूक्ष्म संसाधित्र पटलिका,"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ଚିପ୍"
सूक्ष्म संसाधित्र अनुभाषक,"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସଙ୍କଳନକାରୀ"
सूक्ष्म संसाधित्र स्मृति अंतरापृष्ठ,"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସ୍ମୃତି ଅନ୍ତରାପୃଷ୍ଠତା"
"सूक्ष्म क्रमादेश, सूक्ष्मादेश",ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
सूक्ष्मादेशी नियंत्रण तर्क,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ତର୍କଗୁଡ଼ିକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |"
सूक्ष्मादेशी नियंत्रण भंडार,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋର୍ କରନ୍ତୁ"
सूक्ष्मादेश क्षेत्र,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 କ୍ଷେତ୍ର"
सूक्ष्मादेश अनुदेश समुच्चय,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ନିର୍ଦ୍ଦେଶ ସେଟ୍"
सूक्ष्मादेशित सूक्ष्म संसाधित्र,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମଡ୍ |
 ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର"
सूक्ष्मादेश सूक्ष्म कोडांतरक,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ମାଇକ୍ରୋସେଟ୍ମ୍ସର |"
सूक्ष्मादेश सूक्ष्म कूट,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ମାଇକ୍ରୋକୋଡ୍ |"
सूक्ष्मादेश अनुक्रमक,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 କ୍ରମ"
सूक्ष्मादेश भंडार,"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ଷ୍ଟୋର୍ କରନ୍ତୁ |"
सूक्ष्म अनुक्रम,ମାଇକ୍ରୋପରିକି ମାଇକ୍ରୋନ୍ୱେନ୍ସ |
सूक्ष्म तरंग कड़ी,ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |
मध्यम छिद्र,ମଧ୍ୟମ ପିଚ୍ |
मध्यम सामग्री,ମଧ୍ୟମଜର |
मध्यम अभिकलित्र,MIDIMOUPERER |
प्रवासन,ସ୍ଥାନାନ୍ତରଣ
प्रवासन पथ,ସ୍ଥାନାନ୍ତରଣ ପଥ
लघु कोडांतरक क्रमादेश,"ମିନିମାସମ୍ |
 ପ୍ରୋଗ୍ରାମ୍"
लघु अभिकलित्र,ମିନିକୋମାପ୍ରିଟର୍
लघु अभिकलित्र कोडांतरक,"ମିନିକୋମାପ୍ରିଟର୍
 ଏକତ୍ରିତ |"
लघु नम्यिका,ମିନିଡିଡିସ୍କେଟେଟ୍ |
लघु नम्मिका,ମିନିଫ୍ଲାପି ଡିସ୍କ |
अत्पिष्ठ यंत्र,ସର୍ବନିମ୍ନ ମେସିନ୍ |
अल्पिष्ठ गुणनफल,ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |
अल्पिष्ठ योगफल,ସର୍ବନିମ୍ନ ରାଶି |
अल्पिष्ठ तरु,ସର୍ବନିମ୍ନ ଗଛ |
अल्पमहिष्ठ क्रियाविधि,"ମିନିମା
 ପ୍ରଣାଳୀ"
न्यूनतम अभिगम कूटलेखन,"ସର୍ବନିମ୍ନ ଆକ୍ସେସ୍
 ସହଯୋଗ"
निम्मनतम लागत वितान तरू,"ସର୍ବନିମ୍ନ ମୂଲ୍ୟ
ସର୍ବନିମ୍ନ ମୂଲ୍ୟ
 ବାଜିବା ଗଛ |"
अल्पतम विलंब क्रमादेशन,"ସର୍ବନିମ୍ନ ବିଳମ୍ବ |
 ପ୍ରୋଗ୍ରାମିଂ"
अल्पतम दूरी कूट,"ସର୍ବନିମ୍ନ ଦୂରତା |
 କୋଡ୍"
अल्पतम प्रसूप्ति कूटलेखन,"ସର୍ବନିମ୍ନ ବିଳମ୍ବତା |
 ସହଯୋଗ"
गौण नियंत्रण क्षेत्र,ଛୋଟ ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |
गौण चक्र,ସାମାନ୍ୟ ଚକ୍ର
गौण वाहक,ସଂଖ୍ୟାଲଘୁ ବାହକ |
गौणतम कुंजी,ଛୋଟ ଛୋଟ ଚାବି |
लघु संरचना,ଛୋଟ ଗଠନ |
लघु योग,ନାବାଳକ ସମୁଦାୟ
गुणद (गुणनयोगपद),ମୃତ୍ତିକା
ऋण पताका,ମାଇନସ୍ ପତାକା |
ऋण क्षेत्र,ମାଇନସ୍ ଜୋନ୍
मिप्स,ମିପସ୍
विविध काल,"ବିବିଧ
 ସମୟ"
कुभरण,ଭୁଲ୍
मिस (प्रबंध सूचना तंत्र),"MIS (ପରିଚାଳନା)
 ସୂଚନା
 ସିଷ୍ଟମ୍)"
कुपंजीपन,ଭୁଲ ବ୍ୟାଖ୍ୟା
अप्राप्ति त्रुटि,ତ୍ରୁଟି ନିଖୋଜ ତ୍ରୁଟି |
भूल,ଭୁଲ
मिश्रित आधार अंकज पद्धति,"ମିଶ୍ରିତ ଆଧାର |
 ଉଲ୍ଲେଖ"
मिश्रित आधार संख्या पद्धति,"ମିଶ୍ରିତ ଆଧାର |
 ସଂଖ୍ୟା ବ୍ୟବସ୍ଥ"
मिश्रित आधार संख्यान पद्धति,"ମିଶ୍ରିତ ଆଧାର |
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍"
मिश्रित विधा व्यंजक,"ମିଶ୍ରିତ ମୋଡ୍ |
 ଅଭିବ୍ୟକ୍ତି"
मिश्रित मूलांक अंकन पद्धति,"ମିଶ୍ରିତ-ରେଡିକ୍ସ |
 ଉଲ୍ଲେଖ"
मिश्रित मूलांक संख्यान पद्धति,"ମିଶ୍ରିତ-ରେଡିକ୍ସ |
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍"
मिश्रित मूलांक पद्धति,"ମିଶ୍ରିତ ରେଡିକ୍ସ |
 ସିଷ୍ଟମ୍"
मिश्रित प्रकार व्यंजक,"ମିଶ୍ରିତ ପ୍ରକାର |
 ଅଭିବ୍ୟକ୍ତି"
स्मरक,ମିସୋନିକ୍ |
स्मरक पता,ମିଣ୍ଟେମିକ୍ ଠିକଣା |
स्मरक नाम,ମିଣ୍ଟୋନିକ୍ ନାମ |
स्मरक संक्रिया कूट,"ମିସୋନିକ୍ |
 ଅପରେସନ୍ କୋଡ୍"
स्मरक प्रतीक,ମନେମୋନିକ୍ ପ୍ରତୀକ |
निदर्श कथन,ମଡେଲ୍ ଷ୍ଟେଟମେଣ୍ଟ୍ |
मोडेम गूढ़लेखन युक्ति,"ମୋଡେମ୍ ଏନକ୍ରିପସନ୍
 ଉପକରଣ"
आपरिवर्तन स्तर,ପରିବର୍ତ୍ତନଶୀଳ ସ୍ତର |
आपरिवर्तक,ମୋଡିଫାୟର୍
आपरिवर्तक द्वयंक,ମୋଡିଫାୟର୍ ବିଟ୍
आपरिवर्तक पंजी,ମୋଡିଫାୟର୍ ରେଜିଷ୍ଟର |
आपरिवर्तन अनुदेश,ନିର୍ଦ୍ଦେଶକୁ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
आपरिवर्तन टिकट,ଟିକେଟ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
माडुला,ମୋଡୁଲା
मापांक अंकगणित,"ମଡ୍ୟୁଲାର୍ |
 ଗାଣିତିକ"
मापांक गणित,ମଡ୍ୟୁଲାର୍ କାଉଣ୍ଟର |
प्रतिरूपकता,Modelulerity |
प्रतिरूपक क्रमादेशन,"ମଡ୍ୟୁଲାର୍ |
 ପ୍ରୋଗ୍ରାମିଂ"
माडुलक-विमाडुलक,"ମନଲୋପର
 Demoduster"
माडुलन दर,ମୋଡଲେସନ୍ ହାର
प्रतिरूपक विनिर्देश,"ମଡ୍ୟୁଲ୍ |
 ନିର୍ଦ୍ଦିଷ୍ଟକରଣ"
एक-अक,ମୋନାଡିକ୍ |
एक-अक बूलीय संकारक,"ମୋନଡିକ୍ ବୁଲିଅନ୍ |
 ଅପରେଟର୍"
एक-अक संक्रिया,ମୋନାଡିକ୍ ଅପରେସନ୍ |
एक-अक संकारक,ମୋନାଡିକ୍ ଅପରେଟର |
क्रमादेश माऑनिटरन,"ମନିଟରିଂ
 ପ୍ରୋଗ୍ରାମ୍"
मॉनिटरन क्रमादेश,"ମନିଟରିଂ
 ପ୍ରୋଗ୍ରାମ୍"
मॉनिटर मुद्रित्र,ମନିଟର ପ୍ରିଣ୍ଟର୍ |
मॉनिटर क्रमादेश,ମନିଟର ପ୍ରୋଗ୍ରାମ
मॉनिटर एकक,ମନିଟର ୟୁନିଟ୍ |
मॉनिटर कन्सोल,ମୋନେଟର କନସୋଲ୍ |
एकाथार एकीकृत परिपथ,"Monolitic |
 ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |"
एकाधार भंडारण,Monolithic ଷ୍ଟୋରେଜ୍ |
एकाधार प्रौधोगिकी,"Monolitic |
 ଟେକ୍ନୋଲୋଜି"
एकस्थितिक,ଗତିଶୀଳ |
एकस्थितिक बहुकंपित्र,"ଗତିଶୀଳ |
 ମଲ୍ଟିଭାଟିଟର"
एकस्थितिक प्रवर्तक परिपथ,"ଏକକେବଲ୍ ଟ୍ରିଗର |
 ସର୍କିଟ"
रूपिम,ମୋର୍ଫେମ୍ |
आकारिता,ମର୍ଫିଜିମ୍
सार्थकतम द्वि-अंक,ଅଧିକାଂଶ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ |
सार्थकतम संप्रतीक,"ଅଧିକାଂଶ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
 ବର୍ଣ୍ଣ"
उद्गम पटल,ମା
उद्गम पंजी,ମାତା ରେଜିଷ୍ଟର |
आरोह,ମାଉଣ୍ଟ
आरोह गुण,ଆର୍ଟ ଆଟ୍ରିବ୍ୟୁଟ୍ |
"अंतरण, चाल",ଘୁଞ୍ଚାନ୍ତୁ |
संचलन संचिका,ଗତି ଫାଇଲ |
गतिमान माध्य विधि,"ହାରାହାରି ଗତିଶୀଳ |
 ପଦ୍ଧତି"
बहु-अभिगम तंत्र,ମଲ୍ଟିଆକେସ୍ ସିଷ୍ଟମ୍ |
बहु-पता आह्वान,"ମଲ୍ଟିପାରଡ୍
 ଆହ୍"
बहु-पता आह्वान सुदिधा,"ମଲ୍ଟିପାରଡ୍
 କଲିଂ ସୁବିଧା"
बहु-पता अनुदेश,"ମଲ୍ଟିପାରଡ୍
 ନିର୍ଦ୍ଦେଶ"
बहुवी,ବହୁମୂଦିତ |
बहुबस,ମଲ୍ଟିବସ୍
बहु पटलिका,ମଲ୍ଟିଚିପ୍
बहुविम सारणी,"ବହୁଘର ମାସ
 ଆରେ"
बहुविम भाषा,"ବହୁଘର ମାସ
 ଭାଷା"
बहुप्रांत जालक्रम,"ବହୁମୁଖୀ |
 ନେଟୱର୍କ"
बहुपाती लाइन,ବହୁରାଷ୍ଟ୍ରୀୟ ରେଖା |
बहु अवयव द्विध्रुव ऐन्टेना,"ମଲ୍ଟି
 ଡିପୋଲ୍ ଆଣ୍ଟେନା |"
बहु आवृति स्पंदन,"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପଲସିଂ"
बहु आवृत्ति दाब बटन सेट,"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପୁଲବ୍ଲଟନ୍ ସେଟ୍ |"
बहु आवृत्ति अभिग्राही,"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପ୍ରାପ୍ତକର୍ତ୍ତା |"
बहु आवृत्ति संकेत,"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ସଙ୍କେତ"
बहु आवृत्ति अंतक,"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ଟର୍ମିନାଲ୍"
बहुकार्य तंत्र,"ମଲ୍ଟିଫଙ୍କସନ
 ସିଷ୍ଟମ୍"
बहुकार्य प्रचालन,ମଲ୍ଟିଜୋବ ଅପରେସନ୍ |
बहुपरत युक्ति,ବାଲ୍ୟଲାାୟର୍ ଡିଭାଇସ୍ |
बहुस्तर पता,ମଲ୍ଟିଓପେଭେଲ୍ ଠିକଣା
बहुस्तर स्मृति,ମଲ୍ଟିଙ୍ଗଭଭେଲ୍ ମେମୋରୀ
बहुस्तर सुरक्षा,ମଲ୍ଟିଓପେଭେଲ୍ ସୁରକ୍ଷା
बहुस्तर उपनेमका,"ମଲ୍ଟିଓପେଭେଲ୍
 ସବ୍ରୋଟାଇନ୍ |"
बहु शृंखलित,ବହୁମୁଖୀ
बहु माध्यम डाक,ମଲ୍ଟିମିଡ଼ିଆ ମେଲ୍
बहुविधा गणित्र,"ମଲ୍ଟିମୋଡ୍ |
 କାଉଣ୍ଟର"
बहु पारक छाँट,ବହୁଗୁଣ ସର୍ଟ |
बहु अभिगम,ଏକାଧିକ ଆକ୍ସେସ୍ |
बहुपता अनुदेश,"ଏକାଧିକ ଠିକଣା
 ନିର୍ଦ୍ଦେଶ"
बहु नियतन,"ଏକାଧିକ
 ଆସାଇନମେଣ୍ଟ"
बहु शृंखला,ଏକାଧିକ ଶୃଙ୍ଖଳା
बहुसंबंधक,ଏକାଧିକ ସଂଯୋଜକ |
बहु घोषणा,"ଏକାଧିକ
 ଘୋଷଣା"
बहुप्रांत जालक्रम,"ଏକାଧିକ ଡୋମେନ୍ |
 ନେଟୱର୍କ"
बहुकार्य संसाधन,"ଏକାଧିକ ଚାକିରି
 ପ୍ରକ୍ରିୟାକରଣ"
बहुलंबाई कार्यान्वयन,"ଏକାଧିକ ଲମ୍ବ |
 କାର୍ଯ୍ୟ କରୁଛି"
बहु संक्रिया,ଏକାଧିକ ଅପରେସନ୍ |
बहुबिंदु लाइन,ଏକାଧିକ ପଏଣ୍ଟ ଲାଇନ୍ |
बहु परिशुद्धि,ଏକାଧିକ ସଠିକତା |
बहु क्रमादेशन,"ଏକାଧିକ
 ପ୍ରୋଗ୍ରାମିଂ"
बहु छिद्रण,ଏକାଧିକ ପିଞ୍ଚିଂ |
बहु समाश्रयण निदर्श,"ଏକାଧିକ
 ରିଗ୍ରେସନ୍ ମଡେଲ୍ |"
बहु अनुमार्गण,ଏକାଧିକ ରାଉଟିଙ୍ଗ୍ |
बहु कार्य प्रबंध,"ଏକାଧିକ ଟାସ୍କ |
 ପରିଚାଳନା"
बहु उपयोगिता,ଏକାଧିକ ଉପଯୋଗୀତା |
बहुमानी तर्क,"ଏକାଧିକ ମୂଲ୍ୟବାନ |
 ତର୍କ"
बहु संकेतन आँकड़ा अंतक,"ଏକାଧିକ ତଥ୍ୟ |
 ଟର୍ମିନାଲ୍"
बहुसंकेतित बस,ମଲ୍ଟିପ୍ଲେଡ୍ ବସ୍ |
बहुभाजित संक्रिया,"ସ୍ୱଦଗତ
 ଅପରେସନ୍"
बहुसंकेतक,ସ୍ୱଦଶିଳ
बहुसंकेतक अनुकार,"ସ୍ୱଦଶିଳ
 ଅନୁକରଣ"
"बहुसंकेतन, बहुभाजन",ସ୍ୱାର୍ଥକ
बहुभागी कड़ी,ଏକାଧିକ ଲିଙ୍କ୍ |
बहुभागी विधा,ଏକାଧିକ ମୋଡ୍ |
बहुभागी संक्रिया,"ସ୍ୱତନ୍ତ୍ର-
 ଅପରେସନ୍"
गुणक खंड,ବହୁମୁଖୀ ସ୍ଥାନଗୁଡିକ
गुणक भागफल पंजी,"ବହୁମୂଲ୍ୟ ବିଷୟବୋଧ
 ପଞ୍ଜିକରଣ କର |"
परिकलन पंच,"ପଞ୍ଚକୁ ଗୁଣନ କରିବା |
 (= ଗଣନା
 ପଞ୍ଚ)"
बहु बिंदु परिपथ,ମଲ୍ଟିପଏଣ୍ଟ ସର୍କିଟ |
बहु बिंदु कड़ी,ବହୁମୁଖୀ ଲିଙ୍କ୍ |
बहु बिंदु जालक्रम,"ବହୁମୁଖୀ
 ନେଟୱର୍କ"
बहु प्राथमिकता,ବହୁମୂଲଟି
बहु संसाधन,ବହୁମନ
बहु संसाधन पद्धति,"ବହୁମନ
 ସିଷ୍ଟମ୍"
बहु संसाधित्र,ବ୍ଯ୍ଲୀପ
बहु संसाधित्र अंतःपत्रक,"ବ୍ଯ୍ଲୀପ
ଅନ୍ତର୍ଭୁକ୍ତ"
बहु क्रमादेशन,ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ
बहु क्रमादेशन स्मृति रक्षण,"ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ
 ସ୍ମୃତି ରକ୍ଷା"
बहु क्रमादेशन पद्धति,"ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ
 ସିଷ୍ଟମ୍"
बहु रील शाटन,ମଲ୍ଟିରେଏଲ୍ ସର୍ଟିଂ
बहु वलय संचिका,ମଲ୍ଟିଦ୍ ଫାଇଲ୍
बहु नियोजन निजी लाइन,"ମଲ୍ଟିଚେଡ୍
 ବ୍ୟକ୍ତିଗତ ରେଖା"
बहु केंद्र,ମଲଶ୍ତର
बहु कार्य प्रचालन,"ମଲ୍ଟିଟିଟାସ୍କ୍ |
 ଅପରେସନ୍"
बहु सूत्रण,ମଲ୍ଟିରୁଟିଂ
बहु एकक संसाधित्र,"ବହୁମୁଖୀ
 ସଞ୍ଚାଳକ"
बहु उपयोक्ता पद्धति,ମଲ୍ଟିପାରୀ ସିଷ୍ଟମ
बहुमानी तर्क,ବହୁଭଳି ଲାଇବିକ୍ |
बहुकंपित्र,ମଲ୍ଟିଭାଟିଟର
बहुधा खोज तरू,"ମଲ୍ଟିୱେ ସନ୍ଧାନ |
 ଗଛ"
परस्पर अपवर्जन,ମ୍ୟୁଚୁଆଲ୍ ବହିଷ୍କାର
परस्पर सूचना,"ପାରସ୍ପରିକ
 ସୂଚନା"
परस्पर युग्म धारिता,"ମ୍ୟୁଚୁଆଲ୍ ଯୋଡି |
 ପତ୍ର"
तथा पूरक',ନନ୍ଦୀଶ
तथा पूरक' अवयव,ନନ୍ଦା ଉପାଦାନ |
तथा पूरक' फलन,ନନ୍ଦନ କାର୍ଯ୍ୟ
तथा पूरक' संक्रिया,ନନ୍ଦୀ ଅପରେସନ୍ |
नैनो संसाधित्र,ନାନୋ ପ୍ରୋସେସର୍ |
नैनो क्रमादेश भंडार,"ନାନୋପ୍ରୋଗ୍ରାମ୍ |
 ଷ୍ଟୋର୍ କରନ୍ତୁ |"
संकीर्ण बैंड,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |
देशीय संप्रतीक,ଜାତୀୟ ବର୍ଣ୍ଣ
देशीय आवश्यकता,"ଜାତୀୟ
 ଆବଶ୍ୟକତା"
देशीय संलग्नता,ଦେଶୀ ସଂଲଗ୍ନ
प्राकृत कूट,ଦେଶୀ କୋଡ୍
प्राकृत अनुभाषक,ଦେଶୀ କମ୍ପାଇଲର୍ |
प्राकृतिक द्वि-आधारी,ପ୍ରାକୃତିକ ବାଇନାରୀ |
प्राकृतिक फलन जनित्र,"ପ୍ରାକୃତିକ କାର୍ଯ୍ୟ
 ଜେନେରେଟର"
प्राकृतिक भाषा,ପ୍ରାକୃତିକ ଭାଷା |
प्राकृतिक भाषा-तंत्र,"ପ୍ରାକୃତିକ ଭାଷା |
 ସିଷ୍ଟମ୍"
सूई,ଛୁଞ୍ଚି
निषेध क्रिया,ଆଗେଇ ନିଅ
ऋणात्मक प्रविष्टि,ନକାରାତ୍ମକ ପ୍ରବେଶ
ऋणात्मक पुनर्भरण,ନକାରାତ୍ମକ ମତାମତ |
विलोम तर्क,ନକାରାତ୍ମକ ତର୍କ |
विलोम वास्तविक तर्क,ନକାରାତ୍ମକ ପ୍ରକୃତ ତର୍କ |
सूचना एन्ट्रॉपी,ନକାରାତ୍ମକ
अथवा पूरक' संक्रिया,"ନା କିମ୍ବା
 ଅପରେସନ୍ (କିମ୍ବା
 ଅପରେସନ୍)"
नेपर,Newer
नीडित समादेश सूची,"ନେଷ୍ଟେଡ୍ କମାଣ୍ଡ୍ |
 ତାଲିକା |"
नीडित स्थूलादेश,ନେଷ୍ଟେଡ୍ ମାକ୍ରୋ |
नीडन स्तर,ବସା ସ୍ତର
नीडन भंडार,ବସା ଦୋକାନ
जालक्रम संरचना,ନିଟ୍ ଗଠନ |
जालक्रम अभिगम नियंत्रण,"ନେଟୱର୍କ ପ୍ରବେଶ
 ନିୟନ୍ତ୍ରଣ"
जालक्रम अभिगम यंत्र,"ନେଟୱର୍କ ପ୍ରବେଶ
 ଯନ୍ତ୍ର"
जालक्रम अभिगम मूल्यन,"ନେଟୱର୍କ ପ୍ରବେଶ
 ମୂଲ୍ୟ"
जालक्रम अनुरूप,ନେଟୱର୍କ ଆନାଲଗ୍ |
जालक्रम विश्लेषित्र,ନେଟୱାର୍କ ଆନାଲିଜର୍
जालक्रम अनुप्रयोग,"ନେଟୱର୍କ
 ପ୍ରୟୋଗ"
जालक्रम स्थापत्यकला,"ନେଟୱର୍କ
 ସ୍ଥାପତ୍ୟ"
जालक्रम बोध,"ନେଟୱର୍କ
 ସଚେତନତା"
जालक्रम घटक,"ନେଟୱର୍କ
 ଉପାଦାନ"
जालक्रम संकुलता,"ନେଟୱର୍କ
 ଯାତାୟାତ"
जालक्रम अचर,ନେଟୱାର୍କ ସ୍ଥିର |
जालक्रम नियंत्रण विधा,"ନେଟୱର୍କ ନିୟନ୍ତ୍ରଣ
 ମୋଡ୍"
जालक्रम नियंत्रण प्रावस्था,"ନେଟୱର୍କ ନିୟନ୍ତ୍ରଣ
 ପର୍ଯ୍ୟାୟ"
जालक्रम नियंत्रण क्रमादेश जनन,"ନେଟୱର୍କ ନିୟନ୍ତ୍ରଣ
 ପ୍ରୋଗ୍ରାମ୍
 ପି generation ଼ି"
जालक्रम नियंत्रण संकेतन एकक,"ନେଟୱର୍କ ନିୟନ୍ତ୍ରଣ
 ସଙ୍କେତକାରୀ ୟୁନିଟ୍ |"
जालक्रम आँकड़ा संचय प्रणाली,"ନେଟୱର୍କ ଡାଟାବେସ୍ |
 ସିଷ୍ଟମ୍"
जालक्रम अग्रांत्य,ନେଟୱର୍କ ଫ୍ରଣ୍ଟ୍ ଶେଷ
जालक्रम समेकन,"ନେଟୱର୍କ
 ଏକୀକରଣ"
जालक्रम समेकता,ନେଟୱର୍କ ଅଖଣ୍ଡତା
जालक्रम अंतःसंबंधन,"ନେଟୱର୍କ
 ଅନ୍ତରାପୃଷ୍ଠଗୁଡିକ"
जालक्रम अंतरापृष्ठ यंत्र,"ନେଟୱର୍କ ଅନ୍ତରାପକାରୀ
 ଯନ୍ତ୍ର"
जालक्रम परत,ନେଟୱର୍କ ସ୍ତର
जालक्रम भार विश्लेषण,"ନେଟୱର୍କ ଭାର
 ବିଶ୍ଳେଷଣ |"
जालक्रम आसंधि,ନେଟୱର୍କ ନୋଡ୍
जालक्रम संकारक,ନେଟୱର୍କ ଅପରେଟର୍ |
जालक्रम पथ,ନେଟୱର୍କ ଶକ୍ତି
जालक्रम संद्वार,ନେଟୱର୍କ ପୋର୍ଟ |
जालक्रम सिद्धांत,ନେଟୱର୍କ ଥିଓରୀ
जालक्रम काल मापन,ନେଟୱର୍କ ସମୟ
