Bengali,Malayalam
বহির্গামী সদস্য,Out ട്ട്ഗോയിംഗ് അംഗം
বহির্গামী ফাইল,Out ട്ട്ഗോയിംഗ് ഫയൽ
ব্যয়,അടങ്കൽ
আউটলেট,ല്ലെറ്റ്
রূপরেখা,രൂപരേഖ
দৃষ্টিভঙ্গি,വീക്ഷണഗതി
আদালতের বাইরে,കോടതിയിൽ നിന്ന്
তারিখের বাইরে,കാലഹരണപ്പെട്ട തീയതി
আদেশের বাইরে,പ്രവർത്തനരഹിതം
ছাপার বাইরে,അച്ചടിയിൽ നിന്ന്
পালার বাহিরে,തിരിഞ്ഞ്
পালা বরাদ্দের বাইরে,ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്
ফাঁড়ি,P ട്ട്പോസ്റ്റ്
আউটপুট,ഉല്പ്പന്നം
সরাসরি ক্রয়,പ്രത്യക്ഷമായ വാങ്ങൽ
আউটসোর্স,പുറം കരാർ
অসামান্য,കുടിശ്ശിഖയായ
বয়সেরও বেশি,പ്രായത്തിലധികം
সামগ্রিকভাবে,മൊത്തത്തില്
সামগ্রিক ঘাটতি,മൊത്തത്തിലുള്ള കമ്മി
বিলিং ওভার,ബില്ലിംഗ്
ওভারচার্জ,അതിരുക
অতিরিক্ত,അവധികഴിഞ്ഞ
অত্যধিক,അമിതമായി
ওভারহেড চার্জ,ഓവർഹെഡ് നിരക്ക്
ওভারল্যাপিং,ഓവർലാപ്പ്
অগ্রাধিকার অগ্রাধিকার,മുൻഗണന അസാധുവാക്കുന്നു
ওভার-বিধি,അമിതഭരണം
তদারকি,മേൽനോട്ടം
অতিরিক্ত কাজের বেতন,ഓവർടൈം വേതനം
অতিরিক্ত মূল্যায়ন,അമിത വിലയിരുത്തൽ
মালিকানা,ഉടമസ്ഥാവകാശം
প্যাকেজ,കെട്ട്
প্যাকেজ চুক্তি,പാക്കേജിന്റെ ഇടപാട്
প্যাকিং এবং চিহ্নিত,പാക്കിംഗും അടയാളപ്പെടുത്തലും
প্যাকিং তালিকা,പായ്ക്കിംഗ് ലിസ്റ്റ്
চুক্তি,ഉടന്വടി
প্রদত্ত,അടച്ച
পরিশোধিত মূলধন,പണമടച്ചുള്ള മൂലധനം
পামফলেট,ലഘുലേഖ
প্যানেল,പാനം
কাগজ,കടലാസ്
প্যারা,പാര
প্যারামাউন্ট,പരമമായ
পিতামাতা,രക്ഷാകർതൃത്വം
পিতামাতার,രക്ഷാകർതൃത്വം
অভিভাবক অফিস,രക്ഷാകർതൃ സ്ഥാനം
সমাবস্থা শ্রেষ্ঠত্ব,പാർ മികവ്
যুগপত্,പാരിയൂ
সমতা,പാരിറ്റി
সংসদ,ജനപതിനിധിസഭ
অংশ,ഭാഗം
অংশ ফাইল,ഭാഗം ഫയൽ
আংশিক,അപൂര്ണ്ണമായ
অংশগ্রহণ,പങ്കെടുക്കുക
বিশেষ,പ്രത്യേക
বিশদ বিবরণ,വിശദാംശങ്ങൾ
পার্টিশন,വിഭജനം
অংশীদার,പങ്കാളി
অংশীদারিত্ব দলিল,പങ്കാളിത്ത കരാർ
অংশ পেমেন্ট,പാർട്ട് പേയ്മെന്റ്
খন্ডকালীন,ഭാഗിക സമയം
পার্টি,കക്ഷി
সমান মান,Par മൂല്യം
পাস,കടക്കുക
উত্তরণ,പവേശനമാര്ഗ്ഗം
পাসওয়ার্ড,Password
পেটেন্ট,പേറ്റന്റ്
পৃষ্ঠপোষক,രക്ഷാകന്മേ
পে,നല്കുക
বিল পরিশোধ করুন,ബിൽ അടയ്ക്കുക
বেতন শংসাপত্র,ശമ്പള സർട്ടിഫിക്കറ്റ്
দিন দিন,ശമ്പള ദിനം
পে,പയ്യ്
প্রদানকারী,പണമടയ്ക്കുന്നയാൾ
অর্থ প্রদান,പേയ്മെന്റ്
পরিশোধ,പേ ഓഫ്
বেতন আদেশ,ശമ്പള ക്രമം
পে রোল,ശമ്പളപട്ടിക
বেতন কাঠামো,ശമ്പള സ്കെയിൽ
অদ্ভুত,ഞേക്നിരിയറി
দণ্ড,ശിക്ഷ
দন্ড বিধি,ശിക്ഷാ നിയമം
শাস্তিমূলক সুদ,ശിക്ഷ പലിശ
শাস্তি,ശിക്ഷാര്ഹമാക്കുക
জরিমানা,ശിക്ഷ
বিচারাধীন,അതിനിടയില്
কলম স্ট্রাইক,പെൻ ഡ down ൺ സ്ട്രൈക്ക്
পেনশন,വാര്ദ്ധകകാലവേതനം
পেনশনযোগ্য,കള്ളങ്കക്ഷമമായ
পেনশনার,പെൻഷനുകന്
পেনশন স্কীম,പെൻഷൻ സ്കീം
প্রতি বছর,പ്രതിവർഷം
বাহক প্রতি,ഓരോ ബെയറർ
মাথাপিছু (= প্রতি মাথা),ആളോഹരി (= ഓരോ തല)
শতাংশ,ശതമാനം
বহুবর্ষজীবী,വറ്റാത്ത
অগ্রাধিকার ক্রয়,മുൻഗണന വാങ്ങൽ
পারফর্ম,അനുഷ്ഠിക്കുക
কর্মক্ষমতা,നിര്വ്വഹനം
পিরিয়ড,കാലഘട്ടം
সাময়িকী,ആനുകാലികം
পর্যালোচনা অধীনে সময়কাল,അവലോകന കാലയളവ്
মিথ্যা,കള്ളസാക്ഷം
পার্কস,ആനുകൂല്യങ്ങൾ
স্থায়ী,സ്ഥിരമായ
প্রতি মেনসেম,ഓരോ മെൻസെമിനും
অনুমোদনযোগ্য,അനുവദിക്കാവുന്ന
অনুমতি,അനുമതി
অনুমতি,അനുമതിനല്കുക
অনুমোদিত,അനുവദനീയമാണ്
চিরস্থায়ী,പരമുഖം
চিরস্থায়ী,ശാപകരമായ
Perquisites (= perks),പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ)
ব্যক্তিগত,വക്തിപരമായ
ব্যাক্তিগত সম্পদ,സ്വകാര്യ ആസ്തികൾ
ব্যক্তিগত বন্ড,സ്വകാര്യ ബോണ്ട്
ব্যক্তিত্ব,വക്തിതം
একজন অগ্রহণযোগ্য ব্যক্তি,വ്യക്തിഗത നോൺ ഗ്രാറ്റ
কর্মী,ഉദോഗസ്ഥസഞ്ചയം
কর্মী নীতি,പേഴ്സണൽ നയം
দৃষ্টিভঙ্গি,ദര്ശനം
প্ররোচনা,പേരണ
প্রাসঙ্গিক,പ്രധാനം
পড়ন,അപവാദം
পিটিশন,നിവേദനം
পিটিশনার,ഏകാഗതതപ്പല്
পর্যায়,ഘട്ടം
আলোকচিত্র,ഫോട്ടോഗാഫ്
ফটোস্ট্যাট,ഫോട്ടോസ്റ്റാറ്റ്
শারীরিক চেকিং,ശാരീരിക പരിശോധന
শারীরিক ত্রুটি,ശാരീരിക വൈകല്യം
শারীরিক শিক্ষা,ഫിസിക്കൽ എഡ്യൂക്കേഷൻ
শারীরিক প্রতিবন্ধী,ശാരീരികമായി വികലാംഗർ
শারীরিক যাচাইকরণ,ശാരീരിക പരിശോധന
পিসিমিয়াল,പീസ്മീൽ
টুকরা হার,പീസ് നിരക്ക്
তীর্থযাত্রী,തീര്ത്ഥാടകന്
পাইলট প্রোগ্রাম,പൈലറ്റ് പ്രോഗ്രാം
পিন,മൊട്ടുസൂചി
প্লেসমেন্ট পরিষেবা,പ്ലേസ്മെന്റ് സേവനം
জন্মস্থান,ജനനസ്ഥലം
কাজের জায়গা,ജോലി സ്ഥലം
বাদী,അനായക്കാരി
পরিকল্পনা,പദ്ധതി
পরিকল্পনা,ആസൂതണം
উদ্ভিদ,നടുക
খেলোয়াড়,കളിക്കാരി
আবেদন,ഹർജി
আবেদনকারী,അപേക്ഷിക്കുന്ന
প্লেবিসাইট,പോളിസെറ്റ്
প্রতিশ্রুতি,പണയം
পূর্ণাঙ্গ অধিবেশনে,പ്ലീനറി സമ്മേളനം
প্লেনিপোটেনটিরি,പ്ലെനിപ്പോട്ടാനിറിയറി
প্লিন্থ অঞ্চল,സ്തംഭിച്ചു
নীতি,നയം
রাজনৈতিক ক্রিয়াকলাপ,രാഷ്ട്രീയ പ്രവർത്തനം
পোল,തിരഞ്ഞെടുപ്പ്
দূষণ,അശുദ്ധമാക്കല്
রাজনৈতিক,രാഷ്ടീയമായ
পুল,നീന്തല്കുളം
পোর্টফোলিও,പോർട്ട്ഫോളിയോ
অবস্থান,സ്ഥാനം
ইতিবাচক,നിശ്ചിതമായ
পোস্ট,കുറ്റി
পোস্ট তারিখ,പോസ്റ്റ്-ഡേറ്റ് ചെയ്തു
পোস্ট-ফ্যাক্টো অনুমোদন,പോസ്റ്റ്-ഫാക്ടറോ അനുമതി
স্নাতকোত্তর,ബിരുദധാരി
মরণোত্তর,മരണാനഹാസമായ
পোস্টিং,പോസ്റ്റിംഗ്
পোস্ট মর্টেম পরীক্ষা,പോസ്റ്റ്മോർട്ടം പരീക്ഷ
স্থগিত করা,മാറ്റിവെയ്ക്കുക
পোস্টস্ক্রিপ্ট (পি.এস.),പോസ്റ്റ്സ്ക്രിപ്റ്റ് (പി.എസ്.)
শক্তি,ശക്തി
মোক্তারনামা,പവർ ഓഫ് അറ്റോർണി
অনুশীলনযোগ্য,പ്രായോഗികമായ
অনুশীলন করা,പരിശീലിക്കുക
প্রাক-নিরীক্ষা,പ്രീ-ഓഡിറ്റ് ചെയ്യുക
সতর্কতা,മുന്കരുതല്
নজির,കീഴ്വഴക്കം
প্রিসিস,കീസിസി
সুনির্দিষ্ট,കൃതമായ
বিরত,തടയുക
পূর্ব ধারণা,മുന്കൂറിയ
পূর্বসূরী,മുന്ഗാമി
প্রাধান্য,മേലധികാരമുള്ള
মুখবন্ধ,ആമുഖം
পছন্দ,മുന്ഗണനകൊടുക്കുക
কুসংস্কার,മുന്വിധി
প্রাথমিক,പാഥമികമായ
অকাল,അപകമായ
প্রাঙ্গণ,പീഠിക
প্রিমিয়াম,പ്രീമിയം
প্রিপেইড,മുന്കൂര് നല്കുക
প্রিপেইড কার্ড,പ്രീപെയ്ഡ് കാർഡ്
প্রাক-পরিকল্পিত,മുൻകൂട്ടി ആസൂത്രണം ചെയ്തു
প্রিপেন,മുൻകൂട്ട്
প্রাক-গ্রহণযোগ্য বিল,മുൻകൂട്ടി തിരഞ്ഞെടുത്ത ബിൽ
প্রিগ্রেটিভ,പതക്ഷമായ
প্রেসক্রিপশন,നിര്ദേശിക്കുക
নির্ধারিত,നിർദ്ദേശിച്ചു
নির্ধারিত ফর্ম,നിർദ്ദേശിച്ച ഫോം
উপস্থাপনা,സമ്മാനിക്കല്
সভাপতিত্ব,അദ്ധഘവൃക്ഷം
রাষ্ট্রপতি,അദ്ധക്ഷന്
প্রেস,അച്ചടിശാല
কপি টিপুন,പകർപ്പ് അമർത്തുക
গ্যালারী প্রেস,ഗാലറി അമർത്തുക
অনুমান করা হয়েছে,അനുമാനിച്ചു
অনুমানমূলক বেতন,പ്രിസംപ്റ്റീവ് വേ
অনুমান করা,പ്രകമ്പള്
অজুহাত,പറയുന്നത്
বিরাজ করা,സാധീനിക്കുക
প্রতিরোধ,തടയാൻ
প্রতিরোধ,തടസ്സം
প্রতিরোধমূলক,തടുക്കുന്ന
দামের ওঠানামা (= মূল্য চলাচল),വിലയിൽ ഏറ്റക്കുറച്ചിലുകൾ (= വില ചലനങ്ങൾ)
মূল্য নির্ধারণ,വിലനിർണ്ണയം
প্রাইমা ফেসি,പ്രൈമ ഫെസി
প্রাথমিকভাবে,പാഥമികമായി
প্রাথমিক,ആദത്തേതായ
প্রাথমিক প্রাপ্তি,പ്രാഥമിക രസീത്
অধ্যক্ষ,മുഖമായ
অধ্যক্ষ deb ণগ্রহীতা,പ്രധാന കടക്കാരൻ
প্রিন্টার,പ്രിന്റർ
মুদ্রণ,അച്ചടി
পূর্বের ইঙ্গিত,മുൻ സൂചന
অগ্রাধিকার গ্রেডিং,മുൻഗണന ഗ്രേഡിംഗ്
কারাগার,കാരാഗൃഹം
বন্দী,തടവുകാരി
গোপনীয়তা,ഏകാന്തവാസം
ব্যক্তিগত ও গোপনীয়,സ്വകാര്യവും രഹസ്യാത്മകവും
অধিকার,പതേക ആനുകൂലം
সুবিধা কমিটি,പ്രിവിലേജ് കമ്മിറ്റി
পুরস্কার,സമ്മാനം
সম্ভাবনা,സംഭാവത
প্রবেট,പതികൂലിക്കുക
প্রবেশন,പരീക്ഷണകാലഘട്ടം
প্রবেশনারি,വസ്തുസറി
প্রবেশনার,പ്രൊബേഷണര്
ক্ষত পরীক্ষা করা,അന്വേഷണം
পদ্ধতিগত নিয়ম,നടപടിക്രമ നിയമങ്ങൾ
পদ্ধতি,ഗതി
কার্যক্রম,കാരം
প্রক্রিয়া,പതേകനടപടികള്
প্রক্রিয়াজাতকরণ,നടപടി
মিছিল,പ്രദക്ഷിണം
ঘোষণা,പഖാപിക്കുക
ঘোষণা,കര്ത്തുക
সংগ্রহ,സംഭരണം
পণ্য,ഉത്പന്നം
উত্পাদন,നിര്മ്മാണം
পেশা,തൊഴില്
পেশাদার অর্জন,പ്രൊഫഷണൽ നേട്ടം
দক্ষতা শংসাপত্র,പ്രാവീണ്യം സർട്ടിഫിക്കറ്റ്
প্রোফাইল,പ്രൊഫൈൽ
লাভ,ലാഭം
কার্যক্রম,കാരപരിപാടി
প্রোগ্রামের সময়সূচী,പ്രോഗ്രാം ഷെഡ്യൂൾ
প্রোগ্রামিং,പ്രോഗ്രാമിംഗ്
অগ্রগতি,പുരോഗതി
প্রগতিশীল,മുന്നേറുന്ന
নিষিদ্ধ,നിരോധിച്ചിരിക്കുന്നു
নিষিদ্ধ অঞ্চল,നിരോധിച്ചിരിക്കുന്നു
নিষেধাজ্ঞা,നിരോധനം
নিষিদ্ধ আদেশ,നിരോധന ഓർഡർ
প্রকল্প,പദ്ധതി
অভিক্ষেপ,ആസൂതണം
বিশিষ্ট,തെളിഞ്ഞുനില്ക്കുന്ന
প্রতিশ্রুতি,വാഗ്ദാനം
কর্জপত্র,വാഗ്ദാന പത്രം
প্রচার,കയറ്റം കൊടുക്കുക
প্রবর্তক,പ്രോത്സാറർ
পদোন্নতি,വര്ദ്ധിപ്പിക്കുക
প্রচার,പ്രോംപ്യം
প্রচার,അംഗീകാരം ചെയ്യുക
উচ্চারণ,ഉച്ചരിക്കുക
ঘোষণা,പ്രഖ്യാപനം
প্রমাণ,തെളിവ്
প্রেরণের প্রমাণ,അയച്ച തെളിവ്
প্রুফ রিডিং,തെളിവ് വായന
প্রচার,പ്രചരിപ്പിക്കുക
প্রচার,പ്രചരണം
সঠিক,ശരിയായ
সম্পত্তি,സവിശേഷത
প্রস্তাব,നിര്ദ്ദേശം
প্রস্তাব,നിര്ദ്ദേശിക്കുക
প্রোপাউন্ড,പറഞ്ഞത്തുക
মালিকানা,ഉടമസ്ഥാവകാരി
স্বীকৃতি,ഉടമസ്ഥത
প্রো-রেটা,അനുയായി
প্রো-রাতা কোটা,അനു-റാറ്റ ക്വാട്ട
প্রোরোগ,ശീലം
সুবিধা - অসুবিধা,ഗുണദോഷങ്ങളും ബാക്കും
মতামত,വായ്പാ
প্রসিকিউশন,അനായഭാഗം
প্রসপেক্টাস,കടന്നല്
প্রোটেমপোর অ্যাপয়েন্টমেন্ট,പ്രോട്ടംപോർ അപ്പോയിന്റ്മെന്റ്
প্রোটোকল,പ്രോട്ടോക്കോൾ
প্রমাণ করুন,തെളിയിക്കുക
সরবরাহ করা,നൽകിയിട്ടുള്ള
তহবিল,പ്രൊവിഡന്റ് ഫണ്ട്
বিধান,വ്യവസ്ഥ
অস্থায়ী,താല്ക്കാലികമായ
অস্থায়ী তালিকা,താൽക്കാലിക പട്ടിക
প্রোভিসো,തെളിവിക്കുന്ന
নৈকট্য,ചേര്ച്ച
প্রক্সি,പ്രോക്സി
জনসাধারণ,പരസമായ
প্রকাশনা,പ്രസിദ്ധീകരണം
পাবলিক ডিউটি,പൊതു ഡ്യൂട്ടി
জনস্বার্থ মামলা,പൊതുതാൽപര്യ വ്യവഹാരം
প্রচার,പസിദ്ധി
প্রকাশ,പസിദ്ധീകരിക്കുക
সময়োপযোগী,സമയനിഷ്ഠയുള്ള
শাস্তি,ശിക്ഷ
ক্রয়,വാങ്ങൽ
খাঁটি অস্থায়ী,പൂർണ്ണമായും താൽക്കാലിക
উদ্দেশ্য,കാരം
অন্বেষণ করা,പിന്തുടരുക
সাধনা,പിന്തുടരല്
পরিদর্শন,പ്യൂരി പ്യൂസ്വ്യൂ
আপ,പ്രദർശിപ്പിക്കുക
পুট আপ স্লিপ,പുട്ട്-അപ്പ് സ്ലിപ്പ്
যোগ্যতা,യോഗത
যোগ্য প্রার্থী,യോഗ്യതയുള്ള സ്ഥാനാർത്ഥി
যোগ্যতা,യോഗമാക്കുക
যোগ্যতা পরীক্ষা,യോഗ്യതാ പരീക്ഷ
যোগ্যতা পরীক্ষা,യോഗ്യതാ പരിശോധന
গুণগত কৌশল,ഗുണപരമായ സാങ്കേതികതകൾ
গুণ,ഗുണമേന്മയുള്ള
মান নিয়ন্ত্রণ,ഗുണനിലവാര നിയന്ത്രണം
পরিমাণ,അളവ്
পৃথকীকরণ ছুটি,കപ്പല്വിലക്ക് വിടുക
ত্রৈমাসিক,ത്രൈമാസ
কোয়াশ,കായ്ക്കുക
কোয়াশি,ക്വാസി
অর্ধ-স্থায়ী,ക്വാസി-സ്ഥിരത
প্রশ্ন,ചോദ ചിഹ്നമിടുക
প্রশ্ন,ചോദം
প্রশ্নবিদ্ধ,ചോദംചെയ്യത്തക്ക
প্রশ্ন ঘন্টা,ചോദ്യ സമയം
প্রশ্নাবলী,പശ്നാവലി
প্রস্থান,ഉപേക്ഷിക്കുക
কোরাম,കോറം
কোটা,പങ്ക്
উদ্ধৃতি,ഉദ്ധരണി
উদ্ধৃতি,ഉദ്ധരിക്കുക
রেস,ജീവിതഗതി
জাতিগত বৈষম্য,വംശീയ വിവേചനം
র্যাক,തോട്ടെ
অভিযান,മിന്നല് പരിശോധന
রেলপথ,റെയിൽവേ
উত্থাপন,ഉയര്ത്തുക
এলোমেলো,വികലമായ
এলোমেলো নমুনা,ക്രമരഹിതമായ സാമ്പിൾ
পরিসীমা,ശേഖരം
র‌্যাঙ্ক,പദവി
র‌্যাঙ্ক এবং ফাইল,റാങ്കും ഫയലും
র‌্যাঙ্কিং,റാങ്കിങ്
র‌্যাপিড অ্যাকশন ফোর্স,ദ്രുത ആക്ഷൻ ഫോഴ്സ്
বিরল,അപൂര്വ്വമായ
ফুসকুড়ি,ചൊറിഞ്ഞുപൊട്ടല്
ইঁদুরযোগ্য মান,അംഗീകരിക്കാവുന്ന മൂല്യം
রেট,വില
রেট চুক্তি,നിരക്ക് ചുരുക്കുക
রেট তালিকা,റേറ്റ് പട്ടിക
অনুমোদন,അംഗീകരണം
রেটিং,റേറ്റിംഗ്
অনুপাত,അനുപാതം
রেশন,ക്ലിപ്തപ്പെടുത്തുക
যুক্তিসঙ্গত,യുക്തിയുക്തമായ
যৌক্তিকতা,യുക്തിസഹമായ
রেশন ভাতা,റേഷൻ അലവൻസ്
কাঁচামাল,അസംസ്കൃത വസ്തു
কাঁচা পণ্য,അസംസ്കൃത ഉൽപ്പന്നം
প্রতিক্রিয়া,പതിപവര്ത്തനം
পড়া,വായന
রিডজাস্ট,പുനകമീകരിക്കുക
প্রস্তুত পরিকল্পনা,റെഡിമെയ്ഡ് പ്ലാൻ
প্রস্তুত রেকনার,തയ്യാറായ കണക്കുകൂട്ടൽ
বাস্তব,സതമായ
বাস্তব উপার্জন,യഥാർത്ഥ വരുമാനം
আবাসন,റിയൽ എസ്റ്റേറ്റ്
বাস্তবতা,യാഥാര്ഥം
উপলব্ধি,സാക്ഷപ്പെടുത്തല്
উপলব্ধি করুন,പതക്ഷീകരിക്കുക
পুনরায় নিয়োগ,കൊയ്പ്പ്
পুনরায় আবেদন,വീണ്ടുംപിരിനമായ
কারণ,കാരണം
পুনর্নির্মাণ,പുനർനിർണയം
ছাড়,കിഴിവുതുക
স্মরণ করুন,ഓര്മ്മിപ്പിക്കുക
পুনরায়,പിന്വാങ്ങുക
প্রাপ্তি,രസീത്
রসিদ বই,രസീത് പുസ്തകം
প্রাপ্তি এবং বিতরণ,രസീതുകളും വിതരണങ്ങളും
গ্রহণ,കിട്ടുക
রিসিভার,സ്വീകരിക്കുക
সাম্প্রতিক,പുതുതായ
অভ্যর্থনা,സീകരണം
গ্রহণযোগ্য,സ്വീകരിക്കുക
অবকাশ,അനധായം
প্রাপক,സീകരിക്കുന്നവള്
পারস্পরিক,അനോനമായ
পারস্পরিক চাহিদা,പരസ്പര ആവശ്യകത
প্রতিদান,അനോനം പവര്ത്തിക്കുക
পারস্পরিক ক্রিয়াকলাপ,പരസ്പരവിരുദ്ധം
বেপরোয়া,സാഹസികമായ
বোধ করা,കണക്കുകഷ്ടം
গণনাযোগ্য পরিষেবা,കണക്കാക്കാവുന്ന സേവനം
পুনরুদ্ধার,വീണ്ടെടുക്കൽ
স্বীকৃতি,തിരിച്ചറിയല്
স্বীকৃত,തിരിച്ചറിഞ്ഞു
স্মরণ করা,ഓർക്കുക
সুপারিশ,ശുപാര്ശചെയ്യുക
সুপারিশ,ശുപാര്ശ
প্রস্তাবিত চিঠি,ശുപാർശയുടെ കത്ത്
পুনর্মিলন,അനുരഞ്ജനം
পুনর্মিলন,അനുരമനപരമായ
পুনর্বিবেচনা,പുനർവിചിന്തനം
পুনর্গঠন,പുന reagn ക്രമീകരണം
পুনর্গঠন,അഴിച്ചുപണിയല്
ফাইল পুনর্গঠন,ഫയലിന്റെ പുനർനിർമ്മാണം
রেকর্ড,രേഖ
রেকর্ড বই,രേഖപ്പെടുത്തുക രേഖപ്പെടുത്തുക
পরিষেবা রেকর্ড,സേവനത്തിന്റെ രേഖ
আশ্রয়,പശ്ചാത്താപം
পুনরুদ্ধার,വീണ്ടെടുക്കുക
পুনরুদ্ধার,വീണ്ടെടുക്കൽ
বিনোদন,വിനോദം
নিয়োগ,റിക്രൂട്ട് ചെയ്യുക
নিয়োগ কর্তৃপক্ষ,അതോറിറ്റി റിക്രൂട്ട് ചെയ്യുന്നു
নিয়োগ,നിയന്തിക്കല്
নিয়োগ বিধি,റിക്രൂട്ട്മെന്റ് നിയമങ്ങൾ
সংশোধন,തിരുതിലിഫിക്കേഷൻ
পুনরাবৃত্তি,ആവർത്തിച്ചുള്ള
খালাস,വീണ്ടെടുക്കുക
মুক্তি,വീണ്ടെടുക്കൽ
পুনঃনির্দেশিত,റീഡയറക്ട്
প্রতিকার,പരിഹാരം
প্রতিকার,പരിഹാര
লাল-ট্যাপিজম,ചുവന്ന ടാപ്പിസം
হ্রাস,കുറയ്ക്കല്
অপ্রয়োজনীয়,കമാതീതമായ
পুনরায় কর্মসংস্থান,വീണ്ടും തൊഴിൽ
পুনরায় প্রবেশ,വീണ്ടും എൻട്രി
উল্লেখ করুন,അവലംബിക്കുക
রেফারেন্স,ബന്ധപ്പെടല്
সুপারিশ,റഫറൽ
বেতন পুনর্নবীকরণ,ശമ്പളത്തിന്റെ റീഫിക്ചീകരണം
সংশোধন,പുനഃസംഘടന
থেকে বিরত থাকুন,ചെയ്യാതിരിക്കുക
রিফ্রেশমেন্ট,ഉന്മേഷം
ফেরত,തിരികെകൊടുക്കുക
ফেরতযোগ্য,മടക്കാവുന്ന
অস্বীকার,നിരസനം
প্রত্যাখ্যান,നിരസിക്കുക
ছুটি অস্বীকার,അവധി നിരസിച്ചു
খণ্ডন,നിരാകരിക്കുക
বিবেচনা করুন,ചിന്താകുക
অঞ্চল,പ്രദേശം
আঞ্চলিক,പാദേശികമായ
নিবন্ধন,പട്ടികയുണ്ടാക്കുക
নিবন্ধিত,രജിസ്റ്റർ ചെയ്തു
নিবন্ধিত দপ্তর,രജിസ്റ്റർ ചെയ്ത ഓഫീസ്
নিবন্ধকরণ কর্তৃপক্ষ,അധികാരം രജിസ്റ്റർ ചെയ്യുന്നു
নিবন্ধন ফি,രജിസ്ട്രേഷൻ ഫീസ്
নিবন্ধন ফর্ম,രജിസ്ട്രേഷൻ ഫോം
রেজিস্ট্রি,രജിസ്ട്രി
আফসোস,ഖേദം
পুনরায় গ্রুপিং,കൂറപ്പിക്കൽ
নিয়মিত,സ്ഥിരമായ
নিয়মিত ক্যাডার,സാധാരണ കേഡർ
নিয়মিতকরণ,ക്രമീകരണം
নিয়মিত পরিষেবা,പതിവ് സേവനം
আইন,നിയന്ത്രണങ്ങൾ
পুনর্বাসন,പുനരധിവാസം
মহড়া,പരിശീലനം
পরিশোধ,പരിഹാരം കൊടുക്കുക
পুনঃস্থাপন,പുനസ്ഥാപിക്കുക
পুনরাবৃত্তি,ആവർത്തിക്കുക
প্রত্যাখ্যান,തള്ളുക
প্রত্যাখ্যান,നിരാകരണം
পুনর্গঠিত,യാഗം
সম্পর্ক,ബന്ധു
আত্মীয়,ബന്ധമുള്ള
আপেক্ষিক মূল্যায়ন,ആപേക്ഷിക മൂല്യനിർണ്ണയം
শিথিলকরণ,അയച്ചുവിടല്
নিয়মের শিথিলকরণ,നിയമങ്ങളുടെ വിശ്രമം
মুক্তি,പ്രകാശനം
মুক্তির তারিখ,റിലീസ് തീയതി
প্রাসঙ্গিক,ഉചിതമായ
প্রাসঙ্গিক কাগজপত্র,പ്രസക്തമായ പേപ്പറുകൾ
নির্ভরযোগ্য,വിശസ്തമായ
স্বস্তি,ദുരിതാശാസം
ত্রাণ এবং পুনর্বাসন,ദുരിതാശ്വാസവും പുനരധിവാസവും
ত্রাণ তালিকা,ദുരിതാശ്വാസ പട്ടിക
ত্রাণ কাজ,ദുരിതാശ്വാസ പ്രവർത്തനങ്ങൾ
উপশম,മോചിപ്പിക്കുക
রিলিভার,ആശ്രയിക്കല്
ত্যাগ,അവശിഷ്ടം
চার্জ ত্যাগ,ചുമതലയുള്ളവ
স্থানান্তর,സ്ഥലംമായ്ക്കല്
অনীহা,മനസ്സില്ലായ്മ
মন্তব্য,അഭിപായപ്പെടുക
মন্তব্য কলাম,പരാമർശം നിര പറയുന്നു
প্রতিকারমূলক ক্রিয়া,പ്രതിവിധി
প্রতিকারমূলক ব্যবস্থা,പരിഹാര നടപടികൾ
প্রতিকার স্থানান্তর,പരിഹാര കൈമാറ്റം
অনুস্মারক,ഓർമ്മപ്പെടുത്തൽ
ক্ষমা,വേര്പിഷൻ
লাঘব করা,പണമടയ്ക്കുക
রেমিটি,റിമിറ്റി
রেমিট্যান্স,പണമടയ്ക്കല്
দূরবর্তী,അകലെയുള്ള
দূরবর্তী নিয়ন্ত্রণ,വിദൂര നിയന്ത്രണം
অপসারণ,നീക്കംചെയ്യൽ
পারিশ্রমিক,പ്രതിബചനം
রেন্ডার,റെൻഡർ
পুনর্নবীকরণ,പുതുക്കല്
চাহিদা পুনর্নবীকরণ,ആവശ്യം പുതുക്കുക
ত্যাগ করুন,പിന്നെ ഉപേക്ഷിക്കുക
সংস্কার,പുതുക്കിപ്പണിയല്
ভাড়া,വാടക
ভাড়া স্থান,വാടക
পুনরায় খোলা,വീണ്ടും തുറക്കുന്നു
পুনর্গঠন,പുന organ സംഘടന
পুনর্নির্মাণ,പുനരുഭിചാര
মেরামতযোগ্য,നറ്റക്കാവുന്ന
নিজের দেশে ফিরিয়ে দেওয়া,സ്വദേശത്തേക്ക് തിരിച്ചയയ്‌ക്കുക
পরিষেবা প্রত্যাবাসন,സേവനങ്ങളുടെ സ്വദേശത്തേക്ക് കൊണ്ടുപോകുന്നത്
শোধ করুন,മടക്കിക്കൊടുക്കുക
পরিশোধযোগ্য,തിരിച്ചടവിക്കാവുന്ന
বাতিল,റദ്ദുചെയ്യുക
পুনরাবৃত্তি যাতে,ഓർഡർ ആവർത്തിക്കുക
পুনরাবৃত্তি কাজ,ആവർത്തിച്ചുള്ള ജോലി
প্রতিস্থাপন,തിരികെവയ്ക്കുക
