Odiya,Assamese
ର ar ଖିକତା |,ৰৈখিকতা
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,ৰৈখিকভাৱে নিৰ্ভৰশীল
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,ৰৈখিকভাৱে স্বাধীন
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,ৰৈখিক মেপিং
ର line ଖିକ କ୍ରମ |,ৰৈখিক ক্ৰম
ର line ଖିକ କ୍ରମ |,ৰৈখিক ক্ৰমবিন্যাস
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,ৰৈখিক প্ৰগ্ৰেমিং
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
ର line ଖିକ ରିଗ୍ରେସନ୍ |,ৰৈখিক ৰিগ্ৰেছন
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ৰৈখিক ৰিগ্ৰেছন সহগ
ର line ଖ୍ୟ ସମ୍ପର୍କ |,ৰৈখিক সম্পৰ্ক
ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍),ৰৈখিক স্থান (=ভেক্টৰ স্থান)
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,ৰৈখিক উপস্থান
ର line ଖିକ ରୂପାନ୍ତର |,ৰৈখিক ৰূপান্তৰ
ର line ଖ୍ୟ ଧାରା |,ৰৈখিক ধাৰা
ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |,ৰৈখিক নিৰপেক্ষ অনুমান
ର line ଖ୍ୟ ବେଗ |,ৰৈখিক বেগ
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,ৰেখাৰ অবিচ্ছেদ্য
ଛକ ରେଖା,ছেদক ৰেখা
ରେଗ୍ରେସନ୍ ରେଖା |,ৰিগ্ৰেছনৰ ৰেখা
ଲୋକାଲ୍ ଭେକ୍ଟର୍ |,স্থানীয়কৃত ভেক্টৰ
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,স্থানীয় অনুকূল
ଲୋକସ୍,locus
ଲଗ୍,কুণ্ডা
ଲୋଗାରିଥମିକ୍ |,লগাৰিদমিক
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,লগাৰিদমিক সঠিকতা
ଲୋଗାରିଥମିକ୍ ଗଣନା |,লগাৰিদমিক গণনা
ଲୋଗାରିଥମିକ୍ ବକ୍ର,লগাৰিদমিক বক্ৰ
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,লগাৰিদমিক ডেৰাইভেটিভ
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |,লগাৰিদমিক পাৰ্থক্য
ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ,লগাৰিদমিক ফলন
ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ),লগাৰিদমিক গড় (=জ্যামিতিক গড়)
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,লগাৰিদমিক স্বাভাৱিক বিতৰণ
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,লগাৰিদমিক সম্পৰ্ক
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,লগাৰিদমিক স্কেল
ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |,লগাৰিদমিক শৃংখলা
ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍),লগাৰিদমিক সৰ্পিল (সমকোণীয় সৰ্পিল)
ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍),লগাৰিদমিক টেবুল (=লগ টেবুল)
logarithm (ଲଗ),লগাৰিদম (log)
ତର୍କ,তর্ক শাস্ত্র
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,যুক্তিগতভাৱে সমতুল্য
ଲଜିଷ୍ଟିକ୍ ବକ୍ର,লজিষ্টিক বক্ৰ
ସାଧାରଣ ବଣ୍ଟନ |,lognormal বিতৰণ
ଦ୍ରାଘିମା,দ্ৰাঘিমাংশ
ଲୁପ୍,খান্দৰি
ଲଟେରୀ,লটাৰী
ନିମ୍ନ ଦଣ୍ଡିକା |,তলৰ বাৰ
ନିମ୍ନ ବନ୍ଧା |,নিম্ন সীমা
ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,নিম্ন Riemann অখণ্ড
କମ୍ ରାଶି,কম যোগফল
ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,তলৰ ত্ৰিকোণীয় মেট্ৰিক্স
ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |,মেকল’ৰিনৰ সম্প্ৰসাৰণ
ଯାଦୁ ସଂଖ୍ୟା,যাদু সংখ্যা
ମ୍ୟାଜିକ୍ ବର୍ଗ,যাদু বৰ্গক্ষেত্ৰ
ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ),মাত্ৰা সীমা (=সীমিত পৰিমাণ)
ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |,মেইল কৰা প্ৰশ্নাৱলী
ମେଲ୍ ସର୍ଭେ |,মেইল জৰীপ
ମହାନ୍ (ଉପର ସୀମା),majorant (উপৰ সীমা)
ପ୍ରମୁଖ ଆର୍କ,মুখ্য চাপ
ପ୍ରମୁଖ ସେଟ୍ |,majorised ছেট
ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,বহুতো মূল্যৱান কাৰ্য্য
ମାନଚିତ୍ର,মানচিত্ৰ
ସେଟ୍ ରେ ମାନଚିତ୍ର,চেটটোত মেপ কৰক
ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |,এটা গোটৰ মেপিং
ସାଂଘାତିକ ସମ୍ଭାବନା |,প্ৰান্তীয় সম্ভাৱনা
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,গাণিতিক বিশ্লেষণ
ଗାଣିତିକ ଯୁକ୍ତି,গাণিতিক যুক্তি
ଗାଣିତିକ କେନ୍ଦ୍ର,গাণিতিক কেন্দ্ৰ
ଗାଣିତିକ ଜଟିଳତା |,গাণিতিক জটিলতা
ଗାଣିତିକ ଅର୍ଥନୀତି,গাণিতিক অৰ্থনীতি
ଗାଣିତିକ ଆଶା,গাণিতিক প্ৰত্যাশা
ଗାଣିତିକ ରୂପ |,গাণিতিক ৰূপ
ଗାଣିତିକ ସୂତ୍ର,গাণিতিক প্ৰণয়ন
ଗାଣିତିକ ପରିଚୟ,গাণিতিক পৰিচয়
ଗାଣିତିକ ତର୍କ,গাণিতিক যুক্তি
ଗାଣିତିକ ମଡେଲ୍ |,গাণিতিক আৰ্হি
ଗାଣିତିକ ଧାରଣା,গাণিতিক ধাৰণা
ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |,মেট্ৰিক্স ডাইগনালাইজেচন
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,মেট্ৰিক্স বিপৰীত
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,মেট্ৰিক্স ওলোটা
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,মেট্ৰিক্স পদ্ধতি
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,মেট্ৰিক্স গুণন
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |,ফলপ্ৰসূতাৰ মেট্ৰিক্স
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,মেট্ৰিক্স অপাৰেটৰ
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,মেট্ৰিক্স বহুপদ
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,মেট্ৰিক্স প্ৰিন্টিং
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,মেট্ৰিক্স উৎপাদন
ସର୍ବାଧିକ,সৰ্বাধিক কৰা হৈছে
ସର୍ବାଧିକ,নিচেই সৰহ ভাগ
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,সৰ্বোচ্চ নিৰপেক্ষ মান
ସର୍ବାଧିକ F- ଅନୁପାତ |,সৰ্বোচ্চ F-অনুপাত
ସର୍ବାଧିକ ସମ୍ଭାବନା |,সৰ্বোচ্চ সম্ভাৱনা
maxmin,maxmin
maxmin criterian,maxmin মাপকাঠী
ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,এটা ফাংচনৰ সৰ্বোচ্চ
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা
ଅର୍ଥ ବିଚ୍ୟୁତି |,গড় বিচ্যুতি
ବର୍ଗର ବିଚ୍ୟୁତି |,গড় বৰ্গ বিচ্যুতি
ବର୍ଗ ତ୍ରୁଟି |,গড় বৰ্গ ভুল
ଅର୍ଥ ମୂଲ୍ୟ,গড় মূল্য
ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |,গড় মূল্য উপপাদ্য
କୁର୍ତ୍ତୋସିସ୍ ମାପ |,কুৰ্ট&#39;ছিছৰ পৰিমাপ
ମଧ୍ୟମ,মধ্যমীয়া
ମଧ୍ୟମ କେନ୍ଦ୍ର |,মধ্যম কেন্দ্ৰ
ମେସୋକର୍ଟିକ୍ ବକ୍ର,mesokurtic বক্ৰ
ମେସୋକର୍ଟୋସିସ୍ |,mesokurtosis
ବାର୍ତ୍ତା |,বাৰ্তা
ପଦ୍ଧତି,প্রণালী
ବିଲୋପ ପ୍ରଣାଳୀ |,নিষ্কাশনৰ পদ্ধতি
ବିପରୀତ ପଦ୍ଧତି |,ওলোটা পদ্ধতি
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,পুনৰাবৃত্তিৰ পদ্ধতি
ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |,নূন্যতম বৰ্গৰ পদ্ধতি
ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |,ক্ষণৰ পদ্ধতি
ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |,একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি
ଶିଖର ଅବତରଣର ପଦ୍ଧତି |,ঠেকতম অৱতৰণৰ পদ্ধতি
ସମୀକରଣର ପଦ୍ଧତି |,যোগফলৰ পদ্ধতি
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |,অনিৰ্দিষ্ট সহগ পদ্ধতি
ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,মেট্ৰিক স্থান
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,মেট্ৰিক ব্যৱস্থা
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,মেট্ৰিক একক
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,মাইক্ৰ’ তত্ত্ব
ମ middle ି,মাজ
ମଧ୍ୟମ ଅବଧି,মধ্যকালীন কাৰ্যকাল
ମଧ୍ୟମ ବିନ୍ଦୁ |,মিড পইণ্ট
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,মিড পইণ্ট সূত্ৰ
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,নূন্যতম বহুপদ
ମିନିମାକ୍ସ ନୀତି |,minimax নীতি
ସର୍ବନିମ୍ନ,নূন্যতম
ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର),নূন্যতম বিন্দু (বক্ৰৰ)
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,নূন্যতম বহুপদ
ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍,এটা ফাংচনৰ min
ଛୋଟ ଆର୍କ,ক্ষুদ্ৰ চাপ
ଛୋଟ ଅକ୍ଷ,ক্ষুদ্ৰ অক্ষ
ଛୋଟ ଉପସେଟ |,ক্ষুদ্ৰকৃত উপগোট
ମାଇନସ୍,বিয়োগ
ମାଇନସ୍ ଚିହ୍ନ,বিয়োগ চিহ্ন
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,মিশ্ৰিত ভগ্নাংশ
ମିଶ୍ରିତ ରଣନୀତି |,মিশ্ৰিত কৌশল
ମୋଡ୍,ধৰণ
ମଡ୍ୟୁଲସ୍,মডুলাছ
ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,এটা জটিল সংখ্যাৰ মডুলাছ
ମୁହୂର୍ତ୍ତ,মুহূৰ্ত
ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ,মুহূৰ্ত সৃষ্টিকাৰী ফলন
ଏକ ବଳର ମୁହୂର୍ତ୍ତ |,এটা বলৰ মুহূৰ্ত
ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |,কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,জড়তাৰ মুহূৰ্ত
ଗତିର ମୁହୂର୍ତ୍ତ,গতিবেগৰ মুহূৰ্ত
ଗତି,গতিবেগ
ମୋନୋମିଆଲ୍ |,monomial
ମନୋମୋର୍ଫିକ୍ |,একৰূপী
ମନୋମୋର୍ଫିଜିମ୍ |,একৰূপতা
ମୋନୋଟୋନ |,monotone
ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |,একস্বৰ বৃদ্ধি কৰা ক্ৰম
ଏକକ ଭାବରେ |,monotonically
ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |,একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট
ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |,একস্বৰত বৃদ্ধি কৰা ক্ৰম
ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ,একঘেয়ামী কাৰ্য্য
ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |,মন্টে কাৰ্লো গণনা
ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |,মণ্টে কাৰ্লো পদ্ধতি
ମୋରା (ଖେଳ),morra (খেল)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,মৃত্যুৰ পৰিসংখ্যা
ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |,আটাইতকৈ সম্ভাৱ্য
ଗତି,গতি
ହାରାହାରି ଗତିଶୀଳ |,চলন্ত গড়
M- ସ୍ପେସ୍ |,এম-স্পেচ
ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |,অখণ্ডৰ বাবে M-পৰীক্ষা
ବହୁମୁଖୀ ସମସ୍ୟା |,বহু সিদ্ধান্তৰ সমস্যা
ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |,বহুমাত্ৰিক স্বাভাৱিক বিতৰণ
ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,বহুমাত্ৰিক যাদৃচ্ছিক চলক
ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |,বহু-সূচকাংক পৰিবহণ সমস্যা
ବହୁମୁଖୀ,বহুপদ
ବହୁମୁଖୀ ବଣ୍ଟନ |,বহুপদ বিতৰণ
ଏକାଧିକ,একাধিক
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,বহু পছন্দৰ সমস্যা
ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |,একাধিক সংযুক্ত ডমেইন
ଏକାଧିକ ସମ୍ପର୍କ,একাধিক সম্পৰ্ক
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,একাধিক কম্পাঙ্ক টেবুল
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,একাধিক অখণ্ড
ଏକାଧିକ ଏକୀକରଣ,একাধিক সংহতি
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,বহুবিধ ৰিগ্ৰেছন
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,বহুবিধ ৰিগ্ৰেছন সহগ
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
ଏକାଧିକ ମୂଳ,একাধিক মূল
ଗୁଣନ,গুণন
ସ୍ତମ୍ଭ ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ),স্তম্ভৰ দ্বাৰা গুণন (নিৰ্ধাৰণকাৰীৰ)
ଧାଡି ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ),শাৰীৰে গুণন (নিৰ্ণায়কৰ)
ଗୁଣନ କାରକ |,গুণন গুণক
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,গুণনীয়ক ফলন
ବହୁଗୁଣ ଗୋଷ୍ଠୀ |,বহুগুণী গোট
ବହୁଗୁଣ ଓଲଟା |,বহুগুণী বিপৰীতমুখী
ବହୁଗୁଣ,বহুগুণতা
ମୂଳର ବହୁଗୁଣ |,মূলৰ বহুগুণতা
ଶୂନ୍ୟର ଗୁଣ,শূন্যৰ বহুগুণতা
ଗୁଣକ,বহুগুণক
ଗୁଣ କର,গুণ কৰা
ମଲ୍ଟିଭାରିଏଟ୍ ବଣ୍ଟନ |,বহুচলকীয় বিতৰণ
ମଲ୍ଟିଭାରିଏଟ୍ ସାଧାରଣ ବଣ୍ଟନ |,বহুচলকীয় স্বাভাৱিক বিতৰণ
ବହୁବିଧ ଜନସଂଖ୍ୟା |,বহুবিকল্পিত জনসংখ্যা
ପାରସ୍ପରିକ,উমৈহতীয়া
ନାବଲା |,নবলা
ନାପିରିଆନ୍ |,নেপিয়াৰিয়ান
ନାପିରିଆନ୍ ଲୋଗାରିଦମ୍ |,নেপিয়াৰিয়ান লগাৰিদম
ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |,প্ৰাকৃতিক লগাৰিদম
ପ୍ରାକୃତିକ ସଂଖ୍ୟା |,প্ৰাকৃতিক সংখ্যা
ନାଟିକାଲ୍ ମାଇଲ୍ |,নটিকেল মাইল
n- ଡାଇମେନ୍ସନାଲ୍ |,n-মাত্ৰিক
n- ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ ସ୍ପେସ୍ |,n-মাত্ৰিক ভেক্টৰ স্থান
ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ଅବସ୍ଥା |,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত চৰ্ত
ଆବଶ୍ୟକ ସର୍ତ୍ତ,প্ৰয়োজনীয় চৰ্ত
ଅବନତି,অস্বীকাৰ কৰা
ନକାରାତ୍ମକ,ঋণাত্মক
ନକାରାତ୍ମକ ବକ୍ରତା |,ঋণাত্মক বক্ৰতা
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,ঋণাত্মক নিৰ্দিষ্ট ৰূপ
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,ঋণাত্মক নিৰ্দিষ্ট মেট্ৰিক্স
ନକାରାତ୍ମକ ଅର୍ଦ୍ଧ-ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট ৰূপ
ପଡୋଶୀ,ওৰচ চুবুৰি
ନଷ୍ଟ ହୋଇଥିବା ନମୁନା ସଂଗ୍ରହ |,নেষ্টেড নমুনা সংগ্ৰহ কৰা
ନିଟ୍ ପ୍ରଜନନ ହାର |,নেট প্ৰজনন হাৰ
ନ୍ୟୁଟୋନିୟନ୍ ମେକାନିକ୍ସ |,নিউটনৰ বলবিজ্ঞান
ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ପାର୍ଥକ୍ୟ ସୂତ୍ର |,নিউটনৰ বিভক্ত পাৰ্থক্যৰ সূত্ৰ
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,নিউটনৰ গতিৰ নিয়ম
ନେମାନ୍ ଆବଣ୍ଟନ |,নেইমেন আবণ্টন
ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |,নেইমেন পিয়ৰচন তত্ত্ব
ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |,nilpotent মৌল
ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,nilpotent মেট্ৰিক্স
ନୋଡ୍,ন&#39;ড
ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |,অ-এবেলিয়ান গোট
ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |,অনিৰপেক্ষ অভিসৰণ
ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |,অবীজগণিতীয়
ଅଣ-ଅବକ୍ଷୟ |,অ-অৱক্ষয়ী
ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |,অ-অৱক্ষয়ী মৌলিক সম্ভাৱ্য সমাধান
ଅଣ-ଘନ |,অঘন
ଅଣ-ଘନ ସେଟ୍ |,অঘন গোট
ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |,বিন্দুৰ অসংখ্য অসীমতা
ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,অসংখ্যাযোগ্য গোট
ଅଣ-ଭିନ୍ନକ୍ଷମ |,অবিভাজনযোগ্য
ଖାଲି ଖାଲି ଉପସେଟ |,খালী নহয় উপগোট
ଅଣ-ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,অ-ইউক্লিডীয় জ্যামিতি
ଅଣ-ସମଲିଙ୍ଗୀ |,অসমজাতীয়
ବିଚ୍ଛେଦ ନୁହେଁ |,অ-ছেদক
ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,অৰৈখিক বীজগণিতীয় সমীকৰণ
ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,অৰৈখিক অৱভেদ্য সমীকৰণ
ଅଣ-ର ar ଖିକ ସମୀକରଣ |,অৰৈখিক সমীকৰণ
ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,অৰৈখিক প্ৰগ্ৰেমিং
ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |,অৰৈখিক ৰিগ্ৰেছন
ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |,অৰৈখিক সম্পৰ্ক
ଅଣ-ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍,অঋণাত্মক পূৰ্ণসংখ্যা
ଅଣ-ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |,অঋণাত্মক চলক
ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |,নন-পেৰামেট্ৰিক পৰীক্ষা
ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
ଅଣ-ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ |,অ-একক মেট্ৰিক্স
ଅଣ-ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,অ-প্ৰতিসম মেট্ৰিক্স
ଅଣ-ତୁଚ୍ଛ,অতুচ্ছ
ଅଦୃଶ୍ୟ ନିର୍ଣ୍ଣୟକାରୀ |,অবিলোপহীন নিৰ্ণায়ক
ଶୂନ୍ୟ ନୁହେଁ |,অশূন্য
ଶୂନ୍ୟ ନୁହେଁ |,অ-শূন্য উপগোট
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,অ-শূন্য নিৰ্ণায়ক
NOR ଗେଟ୍ |,NOR গেট
ସାଧାରଣ,স্বাভাৱিক
ସାଧାରଣ ତ୍ୱରଣ |,স্বাভাৱিক ত্বৰণ
ସାଧାରଣ କୋଣ,স্বাভাৱিক কোণ
ସାଧାରଣ ବକ୍ର,স্বাভাৱিক বক্ৰ
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
ସାଧାରଣ ବଣ୍ଟନ |,স্বাভাৱিক বিতৰণ
ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ,স্বাভাৱিক বিতৰণ ফলন
ମାଟ୍ରିକ୍ସ ପାଇଁ ସାଧାରଣ ଫର୍ମ |,মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ
ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |,স্বাভাৱিক কম্পাঙ্ক
ସାଧାରଣ ବକ୍ର,স্বাভাৱিক বক্ৰ
ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
ନର୍ମାଲାଇଜର୍,নৰ্মেলাইজাৰ
ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |,স্বাভাৱিক মেট্ৰিক্স
ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର,সাধাৰণ সম্ভাৱনা বক্ৰ
ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |,স্বাভাৱিক সম্ভাৱনা বিতৰণ
ସାଧାରଣ ଉପଗୋଷ୍ଠୀ (= ପୃଥକ ଉପଗୋଷ୍ଠୀ),সাধাৰণ উপগোট (=বিশিষ্ট উপগোট)
ସାଧାରଣ ରେଖା ସ୍ପେସ୍ |,ৰৈখিক স্থান
ଏକ ଭେକ୍ଟରର ଆଦର୍ଶ |,এটা ভেক্টৰৰ নিয়ম
ଗେଟ୍ ନୁହେଁ |,গেট নহয়
କ d ଣସି ସ୍ଥାନରେ ଘନ ସେଟ୍ ନାହିଁ |,ক&#39;তো ঘন গোট নাই
ଶୂନ୍ୟ ଅନୁମାନ,শূন্য অনুমান
ନଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,শূন্য মেট্ৰিক্স
ନଲ୍ ସେଟ୍ |,শূন্য ছেট
ନଲ୍ ଭେକ୍ଟର୍ |,শূন্য ভেক্টৰ
