Odiya,English
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,file access method
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,file allocation table
ଫାଇଲ୍ ସଙ୍କୋଚନ |,file compression
ଫାଇଲ୍ କପି,file copying
ଫାଇଲ୍ ଲେଆଉଟ୍ |,file layout
ଫାଇଲ୍ ମିଶ୍ରଣ |,file merge
ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,file recovery
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,file storage
ଫାଇଲ୍ ଗଠନ,file structure
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,file system
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |,file transfer
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP),file transfer protocol (FTP)
ଫିଲ୍ଟର୍,filter
ଅନ୍ତିମ ଅବସ୍ଥା |,final state
ଖୋଜ |,find
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,finite state machine
ଅଗ୍ନି କାନ୍ଥ,fire wall
ଫର୍ମୱେୟାର |,firmware
ପ୍ରଥମେ ସେବା କର |,first come first serve
ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,first generation computer
ପ୍ରଥମରେ ପ୍ରଥମ (FIFO),first in first out (FIFO)
ପ୍ରଥମ କ୍ରମ ତର୍କ |,first order logic
ପ୍ରଥମ କ୍ରମ ସିଦ୍ଧାନ୍ତ |,first order theory
ସ୍ଥିର ବିଭାଜନ,fixed partition
ପତାକା,flag
ନମନୀୟ ଡିସ୍କ |,flexible disk
ଫ୍ଲପି ଡିସ୍କ |,floppy disk
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (Fdd),flopy disk drive (Fdd)
ଫ୍ଲୋ ଚାର୍ଟ,flow chart
ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ |,flow of control
ଫ୍ଲାଶ୍,flush
ଫୋଲ୍ଡର,folder
ଫଣ୍ଟ,font
ଫଣ୍ଟ ପରିବାର,font family
ବିଦେଶୀ ଚାବି |,foreign key
ଫର୍ମ,form
ଆନୁଷ୍ଠାନିକ ଭାଷା |,formal language
ଆନୁଷ୍ଠାନିକ ବ୍ୟବସ୍ଥା |,formal system
ଫର୍ମାଟ୍,format
ଫର୍ମାଟିଂ,formatting
fortran,fortran
fortran ପ୍ରୋଗ୍ରାମିଂ |,fortran programming
ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |,forward slash
ଚତୁର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,fourth generation computer
ଖଣ୍ଡ,fragment
ଫ୍ରେମ୍,frame
ମାଗଣା ଜାଲ,free net
ମାଗଣା ସଫ୍ଟୱେର୍ ଫାଉଣ୍ଡେସନ୍ |,free software foundation
ମାଗଣା ସଂରକ୍ଷଣ,free storage
ମାଗଣା |,freeware
ସାମନା ପ। ଖ,front end
ଆଗ ପ୍ୟାନେଲ୍ |,front panel
କାର୍ଯ୍ୟ,function
ଫଙ୍କସନ୍ କୀ,function key
ଫଙ୍କସନ୍ ରେଫରେନ୍ସ,function reference
କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |,functional dependency
କାର୍ଯ୍ୟକ୍ଷମ ପରୀକ୍ଷଣ |,functional testing
ଅସ୍ପଷ୍ଟ ତର୍କ,fuzzy logic
ଅସ୍ପଷ୍ଟ ସେଟ୍ |,fuzzy set
ଲାଭ,gain
ଖେଳ ବୃକ୍ଷ,game tree
ଫାଙ୍କ ବର୍ଣ୍ଣ,gap character
ଅଳିଆ,garbage
ଅଳିଆ ସଂଗ୍ରହ,garbage collection
ଅଳିଆ ସଂଗ୍ରହ,garbage collection
ଅଳିଆ ଆବର୍ଜନା (GIGO),garbage in garbage out (GIGO)
ଫାଟକ,gate
ଗେଟୱେ,gateway
ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍,general program
ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍,general program
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |,general purpose computer
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |,general purpose computer
ସାଧାରଣ ରେଜିଷ୍ଟର |,general register
ସାଧାରଣକରଣ,generalization
ସାଧାରଣକରଣ,generalization
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ଭାଷା |,general-purpose language
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ଅପରେଟିଂ ସିସେମ୍ |,general-purpose operating sysem
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ରେଜିଷ୍ଟର |,general-purpose regisgter
ସୃଷ୍ଟି ହୋଇଥିବା ତ୍ରୁଟି |,generated error
କାର୍ଯ୍ୟ ସୃଷ୍ଟି,generating function
ଜେନେରିକ୍ କ୍ଲାସ୍ |,generic class
ଜେନେରିକ୍ ଫଙ୍କସନ୍,generic function
ସାଧାରଣ ନାମ,generic name
ଜିଗୋ,gigo
ବିଶ୍ global ସ୍ତରୀୟ,global
ଗ୍ଲୋବାଲ୍ କୋଡ୍,global code
ଗ୍ଲୋବାଲ୍ ଲକ୍ |,global lock
ଗ୍ଲୋବାଲ୍ ନେଟୱାର୍କ |,global network
ଗ୍ଲୋବାଲ୍ ନେଟୱାର୍କ |,global network
ବିଶ୍ global ବ୍ୟବହାରକାରୀ |,global user
ଗ୍ଲୋବାଲ୍ ଭେରିଏବଲ୍ |,global variable
ଜଗତୀକରଣ,globalisation
ଗୋଫର୍,gopher
ଗୋଫର୍ କ୍ଲାଏଣ୍ଟ |,gopher client
ଗୋଫର୍ ସର୍ଭର |,gopher server
ଗୋଫର୍ ସାଇଟ୍ |,gopher site
ଗୋଫର୍ ସ୍ପେସ୍ |,gopher space
ଅନୁଗୁଳ ଅବନତି |,graceful degradation
ବ୍ୟାକରଣ ଯାଞ୍ଚକାରୀ |,grammar checker
ବ୍ୟାକରଣ ଅନୁଗୁଳ ପ୍ରସ୍ଥାନ,grammar graceful exit
ସର୍ବ ମୋଟ,grand total
ଗ୍ରାଫ୍,graph
ଗ୍ରାଫ୍ ପ୍ଲଟିଂ,graph plotting
ଗ୍ରାଫିକ୍ ବର୍ଣ୍ଣ,graphic character
ଗ୍ରାଫିକ୍ ନିୟନ୍ତ୍ରକ |,graphic controller
ଗ୍ରାଫିକ୍ ଡାଟା ଗଠନ,graphic data structure
ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ ପ୍ରୋଗ୍ରାମ୍,graphic display program
ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ ରେଜୋଲୁସନ,graphic display resolution
ଗ୍ରାଫିକ୍ ଭାଷା,graphic language
ଗ୍ରାଫିକ୍ ଭାଷା,graphic language
ଗ୍ରାଫିକ୍ ପ୍ୟାନେଲ୍ |,graphic panel
ଆଲେଖୀକ ଆନିମେସନ୍ |,graphical animation
ଆଲେଖୀକ ଇଣ୍ଟରଫେସ୍ ଫର୍ମାଟ୍ (GIF),graphical interface format (GIF)
ଆଲେଖୀକ ବ୍ୟବହାରକାରୀ ଅନ୍ତରାପୃଷ୍ଠ (GUI),graphical user interface (GUI)
ଗ୍ରାଫିକ୍ସ,graphics
ଗ୍ରାଫିକ୍ସ ପ୍ରୟୋଗ |,graphics application
ଗ୍ରାଫିକ୍ସ କର୍ସର୍ |,graphics cursor
ଗ୍ରାଫିକ୍ସ ମୋଡ୍ |,graphics mode
ଗ୍ରାଫିକ୍ସ ପ୍ୟାକେଜ୍ |,graphics package
ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ |,graphics software
ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ |,graphics software
ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ ପ୍ୟାକେଜ୍ |,graphics software package
ଧୂସର ସ୍କେଲ,gray scale
ଲୋଭୀ ପଦ୍ଧତି |,greedy method
grep,grep
ଗ୍ରୀଡ୍,grid
ଗ୍ରୀଡ୍ ଚାର୍ଟ |,grid chart
ଗ୍ରୀଡ୍ ଗଣନା,grid computing
ଗ୍ରୀଡ୍ ମଡ୍ୟୁଲେସନ୍,grid modulation
ଭୂତଳ ତରଙ୍ଗ |,ground wave
ଗୋଷ୍ଠୀ,group
ଗୋଷ୍ଠୀ ଠିକଣା,group address
ଗୋଷ୍ଠୀ କୋଡ୍,group code
ଗୋଷ୍ଠୀ ଯୋଗାଯୋଗ |,group communication
ଗୋଷ୍ଠୀ ଯୋଗାଯୋଗ |,group communication
ଗୋଷ୍ଠୀ ପରିଚୟ,group identification
ଗୋଷ୍ଠୀ ନାମ,group name
ଗୋଷ୍ଠୀ ସଫ୍ଟୱେର୍ |,groupware
ଅଭିବୃଦ୍ଧି |,growth
ରାକ୍ଷୀ,guard
ଗାଇଡ୍ ମିଡିଆ |,guided media
ବନ୍ଧୁକ,gunzip
ହ୍ୟାକ୍,hack
ହ୍ୟାକର,hacker
ହ୍ୟାକରର ଅଭିଧାନ |,hacker's dictionary
ଅଧା ଆଡର୍ |,half adder
ଅଧା ସେତୁ |,half bridge
ଅଧା ଡୁପ୍ଲେକ୍ସ |,half duplex
ଅଧା ଡୁପ୍ଲେକ୍ସ ଲାଇନ |,half duplex line
ଅଧା ଡୁପ୍ଲେକ୍ସ ମୋଡ୍ |,half duplex mode
ଅଧା ତୀବ୍ରତା |,half intensity
ଅଧା ରାଉଟର |,half router
ଅଧା ସବଟ୍ରାକ୍ଟର |,half subtracter
ଅଧା ଟୋନିଂ |,half toning
ଅଧା ଶବ୍ଦ |,half word
ହାମିଲଟନ୍ ଚକ୍ର |,hamiltonious cycle
ହାମିଂ କୋଡ୍ |,hamming code
ହାତ,hand
ହାତ କପି,hand copy
ନିୟନ୍ତ୍ରଣ,handle
ନିୟନ୍ତ୍ରଣ,handling
ଟାଙ୍ଗନ୍ତୁ |,hang
ଖୁସି ଜାଲ,happy net
ହାର୍ଡ କପି ଉପକରଣ |,hard copy device
ହାର୍ଡ ଡିସ୍କ,hard disk
ହାର୍ଡ ଡିସ୍କ କ୍ରାସ୍ |,hard disk crash
କଠିନ ତ୍ରୁଟି |,hard error
ହାର୍ଡୱେର ପ୍ରବାହ ନିୟନ୍ତ୍ରଣ |,hardware flow control
ହାରମୋନିକ୍ |,harmonic
ହାରମୋନିକ୍ ଅର୍ଥ |,harmonic mean
ହ୍ୟାସ୍,hash
ହ୍ୟାସ୍ ଚିତ୍ର,hash diagram
ହ୍ୟାସ୍ ଟେବୁଲ୍ |,hash table
ହ୍ୟାସିଂ କ techni ଶଳ |,hashing technique
ଶୀର୍ଷଲେଖ,header
ରାଶି,heap
ରାଶି ସର୍ଟ |,heap sort
ସାହାଯ୍ୟ,help
ହେଲପ୍ ସ୍କ୍ରିନ୍ |,help screen
ହେଲ୍ପନେଟ୍ |,helpnet
hertz,hertz
ହ୍ୟୁରିଷ୍ଟିକ୍ |,heuristic
ହ୍ୟୁରିଷ୍ଟିକ୍ ପଦ୍ଧତି |,heuristic method
ଷୋଡଶମିକ ସଂଖ୍ୟା |,hexadecimal numbers
ଲୁକ୍କାୟିତ ରେଖା |,hidden line
କ୍ରମିକ ତଥ୍ୟ ଆଧାର |,hierarchical data base
କ୍ରମିକ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,hierarchical file system
କ୍ରମିକ ଟପୋଗ୍ରାଫି |,hierarchical topography
ଉଚ୍ଚ ସ୍ତରୀୟ ଭାଷା |,high level language
ଉଚ୍ଚ ସ୍ମୃତି କ୍ଷେତ୍ର,high memory area
ଉନ୍ନତ ପ୍ରର୍ଦଶନ,high performance
ହିଟ୍,hit
ହିଟ୍ ହାର,hit rate
ହିଟ୍ ଅନୁପାତ |,hit ratio
ଗର୍ତ୍ତ,hole
ହୋମ୍ ଡିରେକ୍ଟୋରୀ |,home directory
ମୂଳପୃଷ୍ଠା |,home page
ଏକମାତ୍ର ସମନ୍ୱୟ,homogeneous coordinate
ହପ୍,hop
ହପ୍ ଗଣନା,hop count
ଶିଙ୍ଗ,horn
ହୋଷ୍ଟ କମ୍ପ୍ୟୁଟର |,host computer
ହୋଷ୍ଟ କମ୍ପ୍ୟୁଟର |,host computer
ହୋଷ୍ଟ ଭାଷା,host language
ହଟ୍ କି |,hot key
ହାଇପର ଟେକ୍ସଟ୍ ମାର୍କଅପ୍ ଭାଷା (HTML),hyper text markup language (HTML)
ଅନୁମାନ,hypothesis
ମୁଁ ପୋଡ୍,I pod
I / O ବଫର୍ |,I/O buffer
I / O ପୋର୍ଟ,I/O port
I / O ୟୁନିଟ୍ |,I/O unit
ପରିଚାୟକ,identifier
ପରିଚୟ,identity
ପ୍ରତିଛବି,image
ପ୍ରତିଛବି ସେନସର,image sensor
ପ୍ରଭାବ ପ୍ରିଣ୍ଟର୍,impact printer
ପ୍ରତିବନ୍ଧକ,impedence
ଅତ୍ୟାବଶ୍ୟକ ପ୍ରୋଗ୍ରାମ ଭାଷା |,imperative programme language
ଜରୁରୀ ବକ୍ତବ୍ୟ,imperative statement
ଅନ୍ତର୍ନିହିତ ଠିକଣା,implicit address
ଅସମ୍ଭବ ଘଟଣା |,impossible event
ନିଷ୍କ୍ରିୟ ନୋଡ୍ |,inactive node
ଅସଙ୍ଗତି |,inconsistency
ବୃଦ୍ଧି,increment
ସୂଚକାଙ୍କ,index
ସୂଚକାଙ୍କ ଡାଟା ଆଇଟମ୍ |,index data item
ଇଣ୍ଡେକ୍ସ ଫାଇଲ୍ |,index file
ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |,index register
ସୂଚକାଙ୍କ କ୍ରମିକ |,index sequential
ସୂଚୀବଦ୍ଧ ଠିକଣା,indexed addressing
ସୂଚୀବଦ୍ଧ ଭାଷା |,indexed language
ସୂଚୀବଦ୍ଧ କ୍ରମ ଫାଇଲ୍ |,indexed sequence file
ସୂଚୀବଦ୍ଧ କ୍ରମିକ ସଫଳତା ପଦ୍ଧତି (ISAM),indexed sequential sccess method (ISAM)
ପରୋକ୍ଷ ଠିକଣା,indirect addressing
ସୂଚନା,Informatics
ସୂଚନା,Information
ସୂଚନା ବିଟ୍,information bit
ସୂଚନା ପରିଚାଳନା,information management
ସୂଚନା ପରିଚାଳନା ବ୍ୟବସ୍ଥା (IMS),information management system (IMS)
ସୂଚନା ପୁନରୁଦ୍ଧାର,information retrieval
ସୂଚନା ପ୍ରଣାଳୀ,information system
ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା (IT),information technology (IT)
ଭିତ୍ତିଭୂମି ପରିଚାଳନା,infrastructure management
ଉତ୍ତରାଧିକାରୀ |,Inheritance
ଉତ୍ତରାଧିକାରୀ ତ୍ରୁଟି |,inherited error
ପ୍ରାରମ୍ଭିକ,Initial
ପ୍ରାରମ୍ଭିକ ଠିକଣା,initial address
ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା,initial state
ପ୍ରାରମ୍ଭିକରଣ,Initialization
ଇଙ୍କି ଜେଟ୍ ପ୍ରିଣ୍ଟର୍ |,ink jet printer
ଅସଂଖ୍ୟ |,Innumerable
i-node ଟେବୁଲ୍ |,i-node table
କାର୍ଯ୍ୟକ୍ଷମ ସମୟ |,inoperable time
ଇନପୁଟ୍ ବଫର୍ ରେଜିଷ୍ଟର |,input buffer register
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସଞ୍ଚାଳକ (I / O ସଞ୍ଚାଳକ),input output processor (I/O processor)
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ରେଜିଷ୍ଟର (I / O ରେଜିଷ୍ଟର),input output register (I/O register)
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ଷ୍ଟେଟମେଣ୍ଟ (I / O ଷ୍ଟେଟମେଣ୍ଟ),input output statement (I/O statement)
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ (I / O),input/output (I/O)
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ବଫର୍ (I / O ବଫର୍),input/output buffer (I/O buffer)
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ଉପକରଣ (I / O ଉପକରଣ),input/output device (I/O device)
ସନ୍ନିବେଶ କରନ୍ତୁ |,Insert
ସନ୍ନିବେଶ ସର୍ଟ |,insertion sort
ସ୍ଥାପନ ସମୟ,installation time
ଉଦାହରଣ,Instance
ନିର୍ଦ୍ଦେଶ,Instruction
ନିର୍ଦ୍ଦେଶ କାଉଣ୍ଟର,instruction counter
ନିର୍ଦ୍ଦେଶ ଚକ୍ର |,instruction cycle
ନିର୍ଦ୍ଦେଶ ସେଟ୍ |,instruction set
ପୂର୍ଣ୍ଣ ପ୍ରୋଗ୍ରାମିଂ,integer programming
ଇଣ୍ଟିଜର୍ ଭେରିଏବଲ୍,integer variable
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ମୋଡେମ୍ |,integrated modem
ଏକୀକୃତ ସେବା ଡିଜିଟାଲ୍ ନେଟୱାର୍କ (ISDN),integrated services digital network (ISDN)
ଅଖଣ୍ଡତା,Integrity
ବୁଦ୍ଧିମାନ ନିୟନ୍ତ୍ରକ |,intelligent controller
ବୁଦ୍ଧିମାନ ଟର୍ମିନାଲ୍ |,intelligent terminal
ଇଣ୍ଟର ବ୍ଲକ୍,inter block
ଇଣ୍ଟର ବ୍ଲକ୍ ଫାଙ୍କ |,inter block gap
ଆନ୍ତ communication ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |,inter communication system
ପାରସ୍ପରିକ କ୍ରିୟା,Interaction
ଇଣ୍ଟରାକ୍ଟିଭ୍ ଗ୍ରାଫିକ୍ସ |,interactive graphics
ଇଣ୍ଟରାକ୍ଟିଭ୍ କୀବୋର୍ଡ୍ ପ୍ରିଣ୍ଟର୍ |,interactive keyboard printer
ଇଣ୍ଟରକମ୍ ସେବା |,intercom service
ଇଣ୍ଟରଫେସ୍,Interface
ଆନ୍ତରିକତା,Interleaving
ମଧ୍ୟବର୍ତ୍ତୀ ବଫର୍ |,intermediate buffer
ଆଭ୍ୟନ୍ତରୀଣ ବ୍ଲକ,internal block
ଆଭ୍ୟନ୍ତରୀଣ ଯୋଗାଯୋଗ |,internal communication
ଆଭ୍ୟନ୍ତରୀଣ ବିଖଣ୍ଡନ |,internal fragmentation
ଆଭ୍ୟନ୍ତରୀଣ ସ୍ମୃତି,internal memory
ଆଭ୍ୟନ୍ତରୀଣ ସର୍ଟ |,internal sort
ଆଭ୍ୟନ୍ତରୀଣ ସମୟ,internal timer
ମାନକକରଣ ପାଇଁ ଆନ୍ତର୍ଜାତୀୟ ସଂଗଠନ (ISO),international organization for standardization (ISO)
ଆନ୍ତର୍ଜାତୀୟ ବ technical ଷୟିକ ସହାୟତା ସଂଗଠନ |,international technical support organization
ଇଣ୍ଟରନେଟ୍ |,Internet
ଇଣ୍ଟରନେଟ୍ ଇଞ୍ଜିନିୟରିଂ ଟାସ୍କ ଫୋର୍ସ (IETF),internet engineering task force (IETF)
ଇଣ୍ଟରନେଟ୍ ଏକ୍ସପ୍ଲୋରର |,internet explorer
ଇଣ୍ଟରନେଟ୍ ଶିକାର |,internet hunt
ଇଣ୍ଟରନେଟ୍ ମାସିକ ରିପୋର୍ଟ |,internet monthly report
ଇଣ୍ଟରନେଟ୍ ପ୍ୟାକେଟ୍ ବିନିମୟ |,internet packet exchange
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (IP),internet protocol (IP)
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଅପସାରଣ (IP),internet protocol remove (IP)
ଇଣ୍ଟରନେଟ୍ ରିଲେ ଚାଟ୍ (IRC),internet relay chat (IRC)
ଇଣ୍ଟରନେଟ୍ ସେବା ପ୍ରଦାନକାରୀ |,internet service provider
ଇଣ୍ଟରନେଟ୍ ସେବା ତାଲିକା |,internet services list
ଇଣ୍ଟରନେଟ୍ ସୋସାଇଟି |,internet society
ଇଣ୍ଟରନେଟ୍ ଉପକରଣଗୁଡିକ |,internet tools
ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |,internet working
ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |,internet working
ଇଣ୍ଟରପୋଲେସନ୍ |,Interpolation
ବ୍ୟାଖ୍ୟା କରନ୍ତୁ,Interpret
ଅନୁବାଦକ,Interpreter
ପାରସ୍ପରିକ ଯୋଗାଯୋଗ,interprocess communication
ବାଧା,Interrupt
ବାଧା ନିୟନ୍ତ୍ରକ |,interrupt handler
ବାଧା ମାସ୍କ |,interrupt mask
ବାଧା ସଙ୍କେତ,interrupt signal
ଭେକ୍ଟର ବାଧା,interrupt vector
ବାଧା,Interruption
ଛକ,Intersect
ଇଣ୍ଟରନେଟ୍ |,Intranet
ଅଦୃଶ୍ୟ,Invariant
ଭଣ୍ଡାର ମାଷ୍ଟର ଫାଇଲ୍ |,inventory master file
ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,inverse multiplexer
ଓଲଟା ସ୍କାନିଂ |,inverse scanning
ଓଲଟା ଫାଇଲ୍ |,inverted file
ଓଲଟା ତାଲିକା ଫାଇଲ୍ |,inverted list file
ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |,inverted page table
ଇନଭର୍ଟର,Inverter
ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |,internet working
ଇଣ୍ଟରପୋଲେସନ୍ |,Interpolation
ବ୍ୟାଖ୍ୟା କରନ୍ତୁ,Interpret
ଅନୁବାଦକ,Interpreter
ପାରସ୍ପରିକ ଯୋଗାଯୋଗ,interprocess communication
ବାଧା,Interrupt
ବାଧା ନିୟନ୍ତ୍ରକ |,interrupt handler
ବାଧା ମାସ୍କ |,interrupt mask
ବାଧା ସଙ୍କେତ,interrupt signal
ଭେକ୍ଟର ବାଧା,interrupt vector
ବାଧା,Interruption
ଛକ,Intersect
ଇଣ୍ଟରନେଟ୍ |,Intranet
ଅଦୃଶ୍ୟ,Invariant
ଭଣ୍ଡାର ମାଷ୍ଟର ଫାଇଲ୍ |,inventory master file
ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,inverse multiplexer
ଓଲଟା ସ୍କାନିଂ |,inverse scanning
ଓଲଟା ଫାଇଲ୍ |,inverted file
ଓଲଟା ତାଲିକା ଫାଇଲ୍ |,inverted list file
ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |,inverted page table
ଇନଭର୍ଟର,Inverter
କାର୍ଯ୍ୟ ପରିଚାଳନା,job management
ଚାକିରି ଭିତ୍ତିକ ଭାଷା |,job oriented language
ଚାକିରି ପ୍ରାଥମିକତା |,job priority
କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ,job scheduling
କାର୍ଯ୍ୟ କ୍ରମ,job sequencing
ଚାକିରି ସାରଣୀ |,job table
ଯୋଗ ଦିଅନ୍ତୁ (JOIN),join (JOIN)
ମିଳିତ ଫଟୋଗ୍ରାଫିକ୍ ଗୋଷ୍ଠୀ (jpg),joint photographic group (jpg)
ପତ୍ରିକା,Journal
ଆନନ୍ଦ ବାଡ଼ି,joy stick
ବିଚାର,Judgement
ଡେଇଁପଡ |,Jump
ଜମ୍ପ ନିର୍ଦ୍ଦେଶ,jump instruction
ଜମ୍ପର୍ |,Jumper
ଜଙ୍କସନ,Junction
ଜଙ୍କ୍ |,Junk
ଯଥାର୍ଥତା |,Justification
k ବାଇଟ୍ |,k bytes
କର୍ନାଗ୍ ମାନଚିତ୍ର,karnaugh map
କର୍ନାଗ୍ ମାନଚିତ୍ର,karnaugh map
କେବି (କିଲୋ ବାଇଟ୍),KB (Kilo Byte)
କର୍ଣ୍ଣଲ |,Kernel
କର୍ଣ୍ଣଲ ମୋଡ୍,kernel mode
କର୍ନିଙ୍ଗ୍ |,Kerning
ଚାବି,Key
କି ବୋର୍ଡ |,key board
କି ବାଉନ୍ସ |,key bounce
କି କ୍ଲିକ୍ କରନ୍ତୁ |,key click
କି ସଙ୍କୋଚନ |,key compression
କି ଡିସ୍କ,key disk
କି ଏନକ୍ରିପସନ୍ |,key encryption
କି କ୍ଷେତ୍ର,key field
କି ଫାଇଲ୍ |,key file
କି ଫ୍ରେମ୍,key frame
କି ପରିଚାଳନା,key management
କି ପ୍ୟାଡ୍ |,key pad
କି ପ୍ୟାଡ୍ |,key pad
ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |,key phrase
କି ନାଡ,key pulse
କି ପିଚ୍ |,key punch
କି ସର୍ଟିଂ,key sorting
କି ଷ୍ଟ୍ରୋକ୍,key stroke
ରୂପାନ୍ତର ଠିକଣା ପାଇଁ ଚାବି |,key to address transformation
ଡିସ୍କର ଚାବି |,key to disk
ଫ୍ଲପି ପାଇଁ ଚାବି |,key to floppy
ଟେପ୍ ର ଚାବି |,key to tape
ମୁଖ୍ୟ ଶବ୍ଦ |,key word
କିକ୍,Kick
ହତ୍ୟା କର,Kill
କିଲୋବିଟ୍ |,Kilobit
ଗଣ୍ଠିଗୁଡିକ |,Knots
ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |,knowledge based information services
ଜ୍ଞାନ ଆବିଷ୍କାର |,knowledge discovery
ଜ୍ଞାନ ଆବିଷ୍କାର ଡାଟାବେସ୍ (KDD),knowledge discovery database (KDD)
ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ,knowledge engineering
ଜ୍ଞାନ ପରିଚାଳନା,knowledge management
ଜ୍ଞାନ କର୍ମୀ |,knowledge worker
ଲାନ୍ ଆଡାପ୍ଟର |,Lan adapter
ଲାନ୍ ସର୍ଭର |,Lan server
LAN କର୍ମକ୍ଷେତ୍ର |,LAN workplace
ଲ୍ୟାଣ୍ଡସ୍କେପ୍,Landscape
ଲ୍ୟାଣ୍ଡସ୍କେପ୍,Landscape
ଭାଷା,Language
ଭାଷା ଅନୁବାଦକ,language interpreter
ଭାଷା ସଞ୍ଚାଳକ,language processor
ଭାଷା ଅନୁବାଦକ,language translator
ଲାପଟପ୍,Laptop
ବଡ଼ ଆକାରର ଏକୀକରଣ (lsi),large scale integration (lsi)
ବଡ଼ ଆକାରର ଏକୀକରଣ (LSI),large scale integration (LSI)
ଲେଜର,Laser
ଲେଜର ପ୍ରିଣ୍ଟର୍ |,laser printer
ଶେଷରେ ପ୍ରଥମ (LIFO),last in first out (LIFO)
ସ୍ତର,Layer
ଲେଆଉଟ୍,Layout
ପତ୍ର |,Leaf
ପତ୍ର ନୋଡ୍ |,leaf node
ପତ୍ର ସାଇଟ୍ |,leaf site
ଲିଜ୍,Lease
ଲିଜ୍ ଚ୍ୟାନେଲ୍ |,leased channel
ଲିଜ୍ ରେଖା,leased line
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ (lsb),least significant bit (lsb)
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା |,least significant digit
ପୁରୁଣା ପ୍ରଣାଳୀ,legacy system
ଲେମ୍ମା,Lemma 
ଅକ୍ଷର ଗୁଣ (LQ),letter quality (LQ)
ଲେକ୍ସେମ୍ |,Lexeme
ଲେକ୍ସିକୋଗ୍ରାଫି |,Lexicography
ଲାଇବ୍ରେରୀ |,Library
ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍ |,library program
ଲାଇବ୍ରେରୀ ଉପ-ରୁଟିନ୍ |,library sub-routine
ଲାଇସେନ୍ସ ଚୁକ୍ତି,licence agrement
ହାଲୁକା ଏମିଟର ଡାୟୋଡ୍ (LED),light emitter diode (LED)
