Assamese,Kannada
লজিক ফাংচন,ತರ್ಕ ಕಾರ್ಯ
লজিক গেট,ಲಾಜಿಕ್ ಗೇಟ್
লজিক প্ৰগ্ৰেমিং,ತರ್ಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
লজিক শিফ্ট,ತರ್ಕ ಬದಲಾವಣೆ
লজিক অৱস্থা,ತರ್ಕ ಸ್ಥಿತಿ
লজিক চুইচ,ತರ್ಕ ಸ್ವಿಚ್
লজিক ইউনিট,ತರ್ಕ ಘಟಕ
যুক্তিসংগত,ತಾರ್ಕಿಕ
লজিকেল সংযোগ,ತಾರ್ಕಿಕ ಸಂಪರ್ಕ
লজিকেল ডাটা গঠন,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
লজিকেল ডায়েগ্ৰাম,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
লজিকেল এক্সপ্ৰেচন,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
লজিকেল ফ্ল&#39; চাৰ্ট (ফ্ল&#39; চাৰ্ট),ತಾರ್ಕಿಕ ಹರಿವು ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್)
লজিকেল IF,ತಾರ್ಕಿಕ IF
লজিকেল অপাৰেচন,ತಾರ್ಕಿಕ ಕಾರ್ಯಾಚರಣೆ
লজিকেল অপাৰেটৰ,ತಾರ್ಕಿಕ ಆಪರೇಟರ್
যুক্তিসংগত সম্পৰ্ক,ತಾರ್ಕಿಕ ಸಂಬಂಧ
যুক্তিসংগত আঁচনি,ತಾರ್ಕಿಕ ಯೋಜನೆ
যুক্তিসংগত চিহ্ন,ತಾರ್ಕಿಕ ಚಿಹ್ನೆ
লজিকেল টাইপ,ತಾರ್ಕಿಕ ಪ್ರಕಾರ
লজিকেল মান,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
লজিকেল ভেৰিয়েবল,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
আগলৈ চাওক কঢ়িয়াই লৈ ফুৰে,ಮುಂದೆ ನೋಡಿ ಒಯ್ಯಿರಿ
look ahead set,ಮುಂದೆ ನೋಡಿ
চোৱা,ಮೇಲೆ ನೋಡು
খান্দৰি,ಲೂಪ್
লুপ নিয়ন্ত্ৰণ,ಲೂಪ್ ನಿಯಂತ್ರಣ
লুপ আৰম্ভণি,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
লুপ পৰিবৰ্তন,ಲೂಪ್ ಮಾರ್ಪಾಡು
লুপ নেটৱাৰ্ক,ಲೂಪ್ ನೆಟ್ವರ್ಕ್
লুপ আৰম্ভ,ಲೂಪ್ ಪ್ರಾರಂಭ
লুপ টাৰ্মিনেচন,ಲೂಪ್ ಮುಕ್ತಾಯ
লুপ-বেক পৰীক্ষা,ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ
শিথিলভাৱে সংযুক্ত,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
ক্ষতিহীন সংকোচন,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
ক্ষতিকাৰক সংকোচন,ನಷ್ಟದ ಸಂಕೋಚನ
কম বাইট,ಕಡಿಮೆ ಬೈಟ್
নিম্নস্তৰৰ ভাষা,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
লো পাছ ফিল্টাৰ,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
নিম্ন সীমা,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ),ಮ್ಯಾಕ್ ಪ್ರೋಟೋಕಾಲ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)
যন্ত্ৰ,ಯಂತ್ರ
মেচিনৰ ঠিকনা,ಯಂತ್ರದ ವಿಳಾಸ
মেচিন ক&#39;ড,ಯಂತ್ರ ಕೋಡ್
মেচিন চক্ৰ,ಯಂತ್ರ ಚಕ್ರ
মেচিন নিৰ্ভৰশীল ভাষা,ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ
মেচিন নিৰ্ভৰশীল চফ্টৱেৰ,ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್
মেচিনৰ ভুল,ಯಂತ್ರ ದೋಷ
মেচিনৰ অচল সময়,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
মেচিন স্বাধীন ভাষা,ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ
মেচিনৰ নিৰ্দেশনা,ಯಂತ್ರ ಸೂಚನೆ
মেচিন বুদ্ধিমত্তা,ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ
মেচিন ভাষা,ಯಂತ್ರ ಭಾಷೆ
মেচিন লাৰ্নিং,ಯಂತ್ರ ಕಲಿಕೆ
মেচিন অপাৰেচন,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
যন্ত্ৰমুখী ভাষা,ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ
মেচিন চলোৱা,ಯಂತ್ರ ಚಾಲನೆ
মেচিন চিমুলেচন,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
মেচিন নষ্ট সময়,ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ
মেচিন অনুবাদ,ಯಂತ್ರ ಅನುವಾದ
মেচিন শব্দ,ಯಂತ್ರ ಪದ
মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা),ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ)
মেক্ৰ&#39; যুক্তি,ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್
মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম,ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ
মেক্ৰ&#39; কল,ಮ್ಯಾಕ್ರೋ ಕರೆ
মেক্ৰ&#39; ক&#39;ড,ಮ್ಯಾಕ್ರೋ ಕೋಡ್
মেক্ৰ&#39; কমাণ্ড,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
মেক্ৰ&#39; ঘোষণা,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
মেক্ৰ&#39; সংজ্ঞা,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
মেক্ৰ&#39; জেনেৰেটৰ,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
মেক্ৰ&#39; নিৰ্দেশনা,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
মেক্ৰ&#39; ভাষা,ಮ್ಯಾಕ್ರೋ ಭಾಷೆ
মেক্ৰ&#39; লাইব্ৰেৰী,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
মেক্ৰ&#39; প্ৰাচল,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
মেক্ৰ&#39; প্ৰচেছিং,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
মেক্ৰ&#39; প্ৰচেছৰ,ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್
মেক্ৰ&#39; প্ৰগ্ৰেমিং,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ,ಮ್ಯಾಕ್ರೋ ಮಾದರಿ
মেক্ৰ&#39;-ক&#39;ডিং,ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್
মেগাবাইট (MB),ಮ್ಯಾಗಬೈಟ್ (MB)
যাদু চৰিত্ৰ,ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ
যাদু সংখ্যা,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
চুম্বকীয় কাৰ্ড,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
চুম্বকীয় কোষ,ಕಾಂತೀಯ ಕೋಶ
চুম্বকীয় চৰিত্ৰ,ಕಾಂತೀಯ ಪಾತ್ರ
চুম্বকীয় কোৰ সংৰক্ষণ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
চুম্বকীয় ডিস্ক,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
চুম্বকীয় ডিষ্কৰ ঠিকনা,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
চুম্বকীয় ডিষ্ক মেমৰি,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
চুম্বকীয় ড্ৰাম,ಕಾಂತೀಯ ಡ್ರಮ್
চুম্বকীয় এনকোডিং,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್
চুম্বকীয় মূৰ,ಕಾಂತೀಯ ತಲೆ
চুম্বকীয় চিয়াঁহী,ಕಾಂತೀಯ ಶಾಯಿ
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
চুম্বকীয় মাধ্যম,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
চুম্বকীয় পঢ়া,ಕಾಂತೀಯ ಓದುವಿಕೆ
চুম্বকীয় ৰেকৰ্ডিং,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
চুম্বকীয় সংৰক্ষণ,ಕಾಂತೀಯ ಸಂಗ್ರಹ
চুম্বকীয় ষ্ট্ৰিপ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್
চুম্বকীয় টেপ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
চুম্বকীয় টেপ কাৰ্টিজ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
চুম্বকীয় টেপ ড্ৰাইভ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
চুম্বকীয় টেপ হেডাৰ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
চুম্বকীয় টেপ পৰিবহণ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ
চুম্বকীয় টেপ ইউনিট,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
চুম্বকীয় পাতল ফিল্ম,ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್
চুম্বকীয় ট্ৰেক,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್
চুম্বকীয় অপটিক সংৰক্ষণ,ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ
চুম্বকীয় প্ৰিন্টাৰ,ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್
চুম্বকীয় ষ্ট্ৰিকচন,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್
magnetostrictive টেবলেট,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್
মেইল বাকচ,ಮೇಲ್ ಬಾಕ್ಸ್
মেইল মাৰ্জ কৰক,ಮೇಲ್ ವಿಲೀನ
মূল নিয়ন্ত্ৰণ একক,ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ
মূল ফ্ৰেম,ಮುಖ್ಯ ಚೌಕಟ್ಟು
মূল ফ্ৰেম ব্যৱস্থা,ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ
মূল স্মৃতিশক্তি,ಮುಖ್ಯ ಸ್ಮರಣೆ
মূল কাৰ্যসূচী,ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ
মূল সংৰক্ষণ,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
মূল চুইচ,ಮುಖ್ಯ ಸ್ವಿಚ್
ব্যৱস্থাপনা,ನಿರ್ವಹಣೆ
ৰক্ষণাবেক্ষণ পেনেল,ನಿರ್ವಹಣೆ ಫಲಕ
ৰক্ষণাবেক্ষণৰ সময়,ನಿರ್ವಹಣೆ ಸಮಯ
মুখ্য চক্ৰ,ಪ್ರಮುಖ ಚಕ್ರ
মুখ্য ডিভাইচ,ಪ್ರಮುಖ ಸಾಧನ
মুখ্য চাবি,ಪ್ರಮುಖ ಕೀ
প্ৰধান ৰাজ্য,ಪ್ರಮುಖ ರಾಜ್ಯ
মুখ্য গঠন,ಪ್ರಮುಖ ರಚನೆ
ডাঙৰ কাম,ಪ್ರಮುಖ ಕಾರ್ಯ
সংখ্যাগৰিষ্ঠ উপাদান,ಬಹುಪಾಲು ಅಂಶ
সংখ্যাগৰিষ্ঠতা গেট,ಬಹುಪಾಲು ಗೇಟ್
সংখ্যাগৰিষ্ঠতা অপাৰেচন,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
মেকআপ সময়,ಮೇಕ್ಅಪ್ ಸಮಯ
বিজুতিৰ ৰুটিন,ಅಸಮರ್ಪಕ ದಿನಚರಿ
ব্যৱস্থাপনা বিকাশ,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
ব্যৱস্থাপনা বিজ্ঞান,ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ
মানচেষ্টাৰ ক&#39;ডিং,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
মেনিফল্ডিং,ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್
হেতালি খেলা চলক,ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್
সূচীভুক্তকৰণত হেতালি খেলা,ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್
মানুহ-যন্ত্ৰৰ অনুকৰণ,ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
মেনুৱেল ঠিকনা চুইচ,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
হাতৰ দ্বাৰা উত্তৰ দিয়া,ಹಸ್ತಚಾಲಿತ ಉತ್ತರ
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
মেনুৱেল এক্সচেঞ্জ,ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ
মেনুৱেল ইনপুট,ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್
মেনুৱেল অপাৰেচন,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
বহুতৰ পৰা বহুতৰ সম্পৰ্ক,ಹಲವು ಸಂಬಂಧಗಳು
বহুত এটা ডিকোডাৰলৈ,ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್
মানচিত্ৰ পদ্ধতি,ನಕ್ಷೆ ವಿಧಾನ
মেপিং,ಮ್ಯಾಪಿಂಗ್
প্ৰান্ত,ಅಂಚು
মাৰ্জিন ভুল,ಅಂಚು ದೋಷ
প্ৰান্তীয় পৰীক্ষা,ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ
প্ৰান্তীয় পৰীক্ষা,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
চিহ্ন ধৰা পেলোৱা,ಗುರುತು ಪತ್ತೆ
মাৰ্ক ৰিডিং,ಮಾರ್ಕ್ ಓದುವಿಕೆ
স্কেনিং চিহ্নিত কৰক,ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್
মাৰ্ক চেন্স,ಗುರುತು ಅರ್ಥ
মাৰ্কাৰ,ಮಾರ್ಕರ್
চিহ্নিত কৰা,ಗುರುತು ಹಾಕುವುದು
চিহ্নিত কৰা তৰংগ,ಗುರುತು ತರಂಗ
মাৰ্কভ শৃংখল,ಮಾರ್ಕೊವ್ ಸರಣಿ
মাৰ্কভ উৎস,ಮಾರ್ಕೊವ್ ಮೂಲ
মাৰ্ক-আপ ভাষা,ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ
মাছেৰ,ಮೇಸರ್
মাছেৰ,ಮೇಸರ್
মুখা,ಮುಖವಾಡ
মাস্ক বিট,ಮುಖವಾಡ ಬಿಟ್
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
মাস্ক ৰেজিষ্টাৰ,ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್
মাস্ক কৰা ROM,ಮುಖವಾಡದ ROM
মাস্কিং,ಮರೆಮಾಚುವಿಕೆ
গণ তথ্য,ಸಾಮೂಹಿಕ ಡೇಟಾ
গণ স্মৃতিশক্তি,ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ
বৃহৎ পৰিমাণে সমান্তৰাল,ಬೃಹತ್ ಸಮಾನಾಂತರ
মাষ্টৰ,ಮಾಸ್ಟರ್
মাষ্টাৰ কাৰ্ড,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
মাষ্টাৰ ঘড়ী,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
মাষ্টাৰ কনছল,ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್
মাষ্টাৰ ডাটা,ಮಾಸ್ಟರ್ ಡೇಟಾ
মাষ্টাৰ ডায়েগ্ৰাম,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
মাষ্টাৰ ফাইল,ಮಾಸ್ಟರ್ ಫೈಲ್
মাষ্টাৰ গ্ৰুপ,ಮಾಸ್ಟರ್ ಗುಂಪು
মাষ্টাৰ কি&#39;,ಮುಖ್ಯ ಕೀ
মাষ্টাৰ লাইব্ৰেৰী টেপ,ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್
মাষ্টাৰ প্ৰচেছৰ,ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್
মাষ্টাৰ প্ৰগ্ৰেম,ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ
মাষ্টাৰ ষ্টেচন,ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ
মাষ্টাৰ টেপ,ಮಾಸ್ಟರ್ ಟೇಪ್
মাষ্টাৰ টাৰ্মিনেল,ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್
মাষ্টাৰ/স্লেভ ডিভাইচ,ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ
মাষ্টাৰ/স্লেভ ব্যৱস্থা,ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ
মিল থকা,ಹೊಂದಾಣಿಕೆ
মিল থকা,ಹೊಂದಾಣಿಕೆಗೆ
গাণিতিক প্ৰগ্ৰেমিং,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
গাণিতিক অনুকৰণ,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
মেট্ৰিক্স,ಮ್ಯಾಟ್ರಿಕ್ಸ್
মেট্ৰিক্স প্ৰিন্টাৰ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
মেট্ৰিক্স চুইচ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
মেট্ৰিক্স টেবুল,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
maxi কম্পিউটাৰ,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
মেক্সিকম্পিউটাৰ,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
সৰ্বোচ্চ উপাদান,ಗರಿಷ್ಠ ಅಂಶ
maxterm (মানক যোগফলৰ সময়সীমা),ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
maxwell ডেমন,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್
অৰ্থ,ಅರ್ಥ
গড় মেৰামতিৰ সময়,ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ
বিফলতাৰ মাজৰ গড় সময় (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
বিফলতাৰ মাজৰ গড় সময় (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
বিফলতাৰ সময় বুজাইছে,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
মেৰামতিৰ বাবে সময়,ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ
মেৰামতিৰ বাবে গড় সময় (MTTR),ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
মধ্যমকালীন সংৰক্ষণ ডিভাইচ,ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ
প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps),ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps)
সদস্য বস্তু,ಸದಸ್ಯ ವಸ್ತು
সদস্যৰ ৰেকৰ্ড,ಸದಸ್ಯ ದಾಖಲೆ
স্মৃতি,ಸ್ಮರಣೆ
মেমৰি এৰে,ಮೆಮೊರಿ ಅರೇ
মেমৰি বেংক,ಮೆಮೊರಿ ಬ್ಯಾಂಕ್
মেমৰি বাফাৰ ৰেজিষ্টাৰ,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
মেমৰি বাছ,ಮೆಮೊರಿ ಬಸ್
মেমৰি কাৰ্ড,ಮೆಮೊರಿ ಕಾರ್ಡ್
স্মৃতিশক্তি কোষ,ಮೆಮೊರಿ ಕೋಶ
মেমৰি কম্পেকচন,ಮೆಮೊರಿ ಸಂಕೋಚನ
মেমৰি কোৰ,ಮೆಮೊರಿ ಕೋರ್
স্মৃতি চক্ৰ,ಮೆಮೊರಿ ಚಕ್ರ
মেমৰি ডাটা ৰেজিষ্টাৰ,ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
মেমৰি ডাম্প,ಮೆಮೊರಿ ಡಂಪ್
স্মৃতি বিনিময়,ಮೆಮೊರಿ ವಿನಿಮಯ
স্মৃতিশক্তিৰ স্তৰ,ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ
স্মৃতিশক্তিৰ নিৰ্দেশনা,ಮೆಮೊರಿ ಸೂಚನೆ
স্মৃতিশক্তি ব্যৱস্থাপনা,ಮೆಮೊರಿ ನಿರ್ವಹಣೆ
মেমৰি মেপ,ಮೆಮೊರಿ ನಕ್ಷೆ
মেমৰি মেপ কৰা I/O,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
মেমৰি মডেল,ಮೆಮೊರಿ ಮಾದರಿ
মেমৰি মডিউল,ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ,ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
মেমৰি শক্তি,ನೆನಪಿನ ಶಕ್ತಿ
স্মৃতিশক্তি সুৰক্ষা,ಮೆಮೊರಿ ರಕ್ಷಣೆ
মেমৰি ৰেফাৰেন্স নিৰ্দেশনা,ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম,ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
মেমৰি ইউনিট,ಮೆಮೊರಿ ಘಟಕ
মেনু,ಮೆನು
মেনু বাৰ,ಮೆನು ಬಾರ್
মেনু ড্ৰাইভ,ಮೆನು ಡ್ರೈವ್
মেনু নিৰ্বাচন,ಮೆನು ಆಯ್ಕೆ
মেনু-চালিত প্ৰগ্ৰেম,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
মাৰ্জ কৰক,ವಿಲೀನಗೊಳ್ಳಲು
মাৰ্জ এক্সচেঞ্জ sort,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
merge sort,ವಿಲೀನ ರೀತಿಯ
মাৰ্জিং কৰা,ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
মেছ নেটৱৰ্ক,ಜಾಲರಿ ಜಾಲ
বাৰ্তা প্ৰেৰণ কৰা,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
বাৰ্তা,ಸಂದೇಶ
বাৰ্তা প্ৰমাণীকৰণ,ಸಂದೇಶ ದೃಢೀಕರಣ
বাৰ্তা বাকচ,ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ
বাৰ্তা বৰ্তনী,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
বাৰ্তা বিন্যাস,ಸಂದೇಶ ಸ್ವರೂಪ
বাৰ্তাৰ হেডাৰ,ಸಂದೇಶದ ಹೆಡರ್
বাৰ্তা ধৰণ,ಸಂದೇಶ ಮೋಡ್
বাৰ্তা পাছ কৰা,ಸಂದೇಶ ರವಾನೆ
বাৰ্তা ভোটদান,ಸಂದೇಶ ಪೋಲಿಂಗ್
বাৰ্তা শাৰী,ಸಂದೇಶ ಕ್ಯೂ
বাৰ্তা চুইচ,ಸಂದೇಶ ಸ್ವಿಚ್
বাৰ্তাৰ লিখনী,ಸಂದೇಶ ಪಠ್ಯ
বাৰ্তা স্থানান্তৰ এজেন্ট,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
মেটা এছেম্বলাৰ,ಮೆಟಾ ಅಸೆಂಬ್ಲರ್
মেটা ক্লাছ,ಮೆಟಾ ವರ್ಗ
মেটা সংকলন,ಮೆಟಾ ಸಂಕಲನ
