Gujarati,Kannada
પ્રસૂતિ,ಮಾತೃತ್ವ
પ્રસુતિ સમયે લેવાતી રજા,ಹೆರಿಗೆ ರಜೆ
મેતર,ಮೆಟ್ರಿಕಿಕ್ಯೂಟ್ ಮಾಡು
ભાષાનું,ವೈವಾಹಿಕ
પરિપક્વ,ಪ್ರಬುದ್ಧ
પાકતી તારીખ,ಪ್ರಬುದ್ಧತೆ
મહત્તમ,ಗರಿಷ್ಠ
સાધન,ಅಂದರೆ
માપ,ಅಳತೆ
માપ,ಅಳತೆ
પગલાં,ಅಳತೆ
મિકેનિક,ಯಂತ್ರಕಾರ
યાંત્રિક,ಯಂತ್ರದ
યંત્ર,ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ
માધ્યમ,ಮಾಧ್ಯಮಗಳು
મધ્યસ્થી થવું,ಮಧ್ಯಪ್ರವೇಶಿಸು
તબીબી,ವೈದ್ಯ
તબીબી લાભ,ವೈದ್ಯಕೀಯ ಲಾಭ
તબીબી પરીક્ષા,ವೈದ್ಯಕೀಯ ಪರೀಕ್ಷೆ
Leષધ-કાનૂની,O-ಷಧದ
માધ્યમ,ಮಾಧ್ಯಮ
ક camera મેરા -સભા,ಕ್ಯಾಮೆರಾದಲ್ಲಿ ಸಭೆ
સભ્ય,ಸದಸ್ಯ
યાદી,ಜ್ಞಾಪಕ
સ્મારક,ಸ್ಮಾರಕ
માનસિક ક્ષમતા,ಮಾನಸಿಕ ಸಾಮರ್ಥ್ಯ
વીનાશ,ಮೆಳ್ಳಿ
સુધારણા,ವಿಲೀನ
ગુણવત્તા,ಅರ್ಹತೆ
પાત્રતા,ಅರ್ಹ ಪಟ್ಟಿ
પ્રશંસાપત્ર,ಅರ್ಹವಾದ
યોગ્ય,ಯೋಗ್ಯತೆಗಳು
ગુણવત્તા શિષ્યવૃત્તિ,ಅರ್ಹ ವಿದ್ಯಾರ್ಥಿವೇತನ
સંદેશ,ಸಂದೇಶ
પદ્ધતિ,ವಿಧಾನ
પદ્ધતિ,ವಿಧಾನಶಾಸ್ತ್ರ
મહાનગર વિસ્તાર,ಮಹಾನಗರ ಪ್ರದೇಶ
મધ્યમ આવક જૂથ,ಮಧ್ಯದ ಆದಾಯ ಗುಂಪು
વચલી વ્યક્તિ,ಮಧ್ಯವರ್ತಿ
માવીવિફરી,ಸೂತ್ರಮಾಪಕ
સ્થળાંતર કરનાર,ವಲಸಿಗ
માઈલય,ಮೈಪನೆ
આતંકવાદ,ಉಗ್ರಗಾಮಿತ್ವ
સહસ્ત્રાબ્દી,ಸಹಸ್ರಮಾನದ
લઘુ,ಕಿರುಚಲ
ન્યૂનતમ,ಕನಿಷ್ಠ
ખાણકામ,ಗಣಿಗಾರಿಕೆ
મંત્રી,ಸಚಿವರ
મંત્રાલય,ಸಚಿವಾಲಯ
ગૌણ,ಸಣ್ಣ
લઘુમતી,ಅಲ್ಪಸಂಖ್ಯಾತ
નાના કામો,ಸಣ್ಣ ಕೃತಿಗಳು
પ્રકાર,ನಿಮಿಷಗಳು
અસંદિગિત,ದುರುಪಯೋಗ
ગેરવર્તન,ದುರುಪಯೋಗ
ન્યાયની કસુવાવડ,ನ್ಯಾಯದ ಗರ್ಭಪಾತ
પરચુરણ,ವಿವಿಧ
દુ misખ,ಕಿಡಿಗೇಡಿ
ખોટી વર્ગીકરણ,ತಪ್ಪಾಗಿ ವರ್ಗೀಕರಿಸುವಿಕೆ
ગેરવર્તન,ದುರುಪಯೋಗ
ગેરમાર્ગે દોરવું,ದಾರಿ ತಪ್ಪಿಸು
ગેરવહીવટ,ಗಾಬರಿಗೊಳಿಸುವಿಕೆ
ખોટી રજૂઆત,ತಪ್ಪು ನಿರೂಪಣೆ
તથ્યોની ગેરસમજ,ಸತ್ಯಗಳ ತಪ್ಪು ವಿವರಣೆ
ગેરસમજ,ತಪ್ಪುಗ್ರಹಿಕೆ
દુરુપયોગ,ದುರುಪಯೋಗ
મિશ્ર અર્થતંત્ર,ಮಿಶ್ರ ಆರ್ಥಿಕತೆ
ટોળું,ಜನಸಮೂಹ
ફરડ,ಮೊಬೈರಿ
ગતિશીલતા,ಚಲನಶೀಲತೆ
પદ્ધતિ,ಕ್ರಮ
નમૂનો,ಮಾದರಿ
મધ્યસ્થી,ಸಾಧಾರಣಕಾರ
ફેરફાર,ಮಾರ್ಪಾಡು
મોડસ ઓપરેન્ડી,ಮಂತ್ರವಾದ
નાણાકીય અનુદાન,ವಿತ್ತೀಯ ಅನುದಾನ
ચલણ,ಹಣ
મોનીટર,ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು
એકપૂફી,ಏಕಗಮನ
પ્રણય,ಏಕಲೇಖಿ
ઈજારો,ಏಕಸ್ವಾಮ್ಯ
એકવિધતા,ಏಕತಾನತೆ
માસિક પ્રવાસ ડાયરી,ಮಾಸಿಕ ಪ್ರವಾಸ ಡೈರಿ
મહિનો,ತಿಂಗಳಿಂದ ತಿಂಗಳಿಗೆ
નૈતિક,ನೈತಿಕ
મનોબળ,ನಿತ್ಯ
નૈતિકતાના અધકચકા,ನೈತಿಕ ಟರ್ಪಿಟ್ಯೂಡ್
મોકૂફી,ನೀಚ
મૃત્યુદર,ಮರಣ ಪ್ರಮಾಣ
ગીરો,ಅಡಮಾನ
સૌથી ગુપ્ત,ಅತ್ಯಂತ ಗೌಪ್ಯ
માતૃભાષા,ಮಾತೃ ಭಾಷೆ
દરખાસ્ત,ಚಲನೆ
ગતિ અભ્યાસ,ಚಲನೆಯ ಅಧ್ಯಯನ
હેતુ,ಪ್ರೇರಣೆ
પ્રયત્નો,ಉದ್ದೇಶ
સૂત્ર,ಗುರಿ
મુખપત્ર,ಮುಖವಾಣಿ
જંગમ,ಚಲಿಸಬಲ್ಲ
ખસેડવું,ಚಲಿಸು
ગતિવિધિ,ಚಲನೆ
બહુવિધ,ಬಹುಮುಖ
વિવિધલક્ષી,ವಿವಿಧೋದ್ದೇಶ
નગરપાલિકા કર,ಪುರಸಭೆಯ ತೆರಿಗೆ
સંગ્રહાલય,ವಸ್ತು ಸಂಗ್ರಹಾಲಯ
એકઠા,ರೋಲ್
પરિવર્તન,ರೂಪಾಂತರ
પરિવર્તુઓ,ಮಧುರ
આપસી સમજૂતી,ಪರಸ್ಪರ ಹೂಂದಾಣಿಕೆ
નામ -કાર્ડ,ಹೆಸರಿನ ಚೀಟಿ
માદક,ಮಾದಕ ವಸ್ತುವಿನ
વર્ણન -મૂલ્યાંકન,ನಿರೂಪಣಾ ಮೌಲ್ಯಮಾಪನ
વર્ણનકર્તા,ನಿರೂಪಕ
રાષ્ટ્ર,ರಾಷ್ಟ್ರ
રાષ્ટ્રીય,ರಾಷ್ಟ್ರೀಯ
રાષ્ટ્રવાદ,ರಾಷ್ಟ್ರಗೀತೆ
રાષ્ટ્રીયતા,ರಾಷ್ಟ್ರೀಯತೆ
રાષ્ટ્રીયકરણ,ರಾಷ್ಟ್ರೀಕರಣ
રાષ્ટ્રીય ભાષા,ರಾಷ್ಟ್ರೀಯ ಭಾಷೆ
રાષ્ટ્રીય બચત પ્રમાણપત્ર,ರಾಷ್ಟ್ರೀಯ ಉಳಿತಾಯ ಪ್ರಮಾಣಪತ್ರ
મૂળ,ಸ್ಥಳೀಯ
સ્વાભાવિક,ನೈಸರ್ಗಿಕ
સ્વચ્છીકરણ,ಸಹಜವಾಗಿಸುವಿಕೆ
નૌકાદળ,ನೌಕಾ ಬಲ
નૌસેના,ಸಂಚರಿಸಬಹುದಾದ
સંશોધક,ಸಂಚಾರ
નાયસ,ನಾಚಿಕೆಗೇಡು
આવશ્યક પગલાં,ಅಗತ್ಯ ಕ್ರಮ
જરૂરી,ಅವಶ್ಯಕವಾದ
નકારાત્મક,ಋಣಾತ್ಮಕ
ઉપેક્ષા કરવી,ನಿರ್ಲಕ್ಷ್ಯ
બેદરકારી,ನಿರ್ಲಕ್ಷ್ಯ
નગણ્ય,ನಗಣ್ಯ
મંત્રણા -પણું,ಮಾತುಕತೆ
વટાઉ ખત,ನೆಗೋಶಬಲ್ ಸಾಧನ
વાટાઘાટ,ಮಾತುಕತೆ
વાટાઘાટકાર,ಸಮಾಲೋಚಕ
ભત્રીજા,ಸ್ವಜನಪಕ್ಷಪಾತ
જાળ,ಬಲೆ
ચોખ્ખું રોકાણ,ನಿವ್ವಳ ಹೂಡಿಕೆ
તુરંત,ತಟಸ್ಥ
સમાચાર,ಸುದ್ದಿ
સમાચારપત્ર,ಸುದ್ದಿಪತ್ರ
અખબાર,ಪತ್ರಿಕೆ
અખબાર વાચક,ಸುದ್ದಿ ಓದುಗ
નજીક ના સગા,ಸೋದರ ಸಂಬಂಧಿ
રાત્રિ ફરજ,ರಾತ್ರಿ ಕರ್ತವ್ಯ
શૂન્ય અહેવાલ,ನಿಲ್ ವರದಿ
પ્રવેશ કોઈ,ಪ್ರವೇಶವಿಲ್ಲ
માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર),ಬೇಡಿಕೆಯ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ (= ಬಾಕಿ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ)
નામકરણ,ನಾಮಕರಣ
નામના ખર્ચ,ನಾಮಮಾತ್ರ ವೆಚ್ಚ
નજીવા મૂલ્ય (= ચહેરો મૂલ્ય),ನಾಮಮಾತ್ರ ಮೌಲ್ಯ (= ಮುಖ ಮೌಲ್ಯ)
નિયુક્ત કરવું,ನಾಮಕರಣ ಮಾಡು
નામનિર્દિષ્ટ,ನಾಮಕರಣ
નામનિર્દિષ્ટ,ನಾಮನಿರ್ದೇಶನ
વતની,ಯುಗೇತರ
અનુચિત,ವಾಗ್ದಾನ ಮಾಡದ
અનિવાર્ય નથી,ಅನಿವಾರ್ಯವಲ್ಲದ
બિન-રાજપત્રિત,ಪಜಾಯವಿಲ್ಲದ
બિન-વ્યાજ,ಬಡ್ಡಿರಹಿತ ಬೇರಿಂಗ್
બિન-અદાલતી,ನ್ಯಾಯಾಧೀಶನಲ್ಲದ
બિન-મંત્રાલયને લગતું,ಸಚಿವರಲ್ಲದ
બિન-વટાવી ન શકાય એવું,ಸಮರವಲ್ಲದ
બિન-સરકારી,ಅಧಿಕಾರಿಯಲ್ಲದ
ચુકવણી બિન-ચુકવણી,ಪಾವತಿ ಮಾಡದಿರುವುದು
ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર,ಪಾವತಿಸದ ಪ್ರಮಾಣಪತ್ರ
તકરાર કરનાર ભથ્થું,ಅಭ್ಯಾಸವಲ್ಲದ ಭತ್ಯೆ
બિન-પુનરાવર્તિત ખર્ચ,ಮರುಕಳಿಸದ ಖರ್ಚು
બિન-રિફંડપાત્ર,ಮರುಪಾವತಿಸಲಾಗದ
બિન-વૈધાનિક,ಶಾಸನ್ಯದ
કરવેરાની આવક,ತೆರಪಿನ ಆದಾಯ
તકનીકી જગ્યા,ತಾಂತ್ರಿಕೇತರ ಪೋಸ್ಟ್
બિન-પરાગારૂપ,ಅಸಾಂಪ್ರದಾಯಿಕ
અમૌખિક વાર્તાલાપ,ಮೌಖಿಕ ಸಂವಹನ
વાંધા પ્રમાણપત્ર,ಆಕ್ಷೇಪಣೆ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ
"કોઈ નફો, કોઈ ખોટ નથી","ಲಾಭವಿಲ್ಲ, ನಷ್ಟವಿಲ್ಲ"
ધોરણ,ರೂ normಿಯ
સામાન્ય,ಸಾಮಾನ್ಯ
ધુમ્રપાન નિષેધ,ಧೂಮಪಾನವಿಲ್ಲ
નોંધનીય,ಗಮನಾರ್ಹ
લાગુ નથી (એન.એ.),ಅನ್ವಯಿಸುವುದಿಲ್ಲ (N.A.)
ઉપલબ્ધ નથી (એન.એ.),ಲಭ್ಯವಿಲ್ಲ (ಎನ್.ಎ.)
નૉૅધ,ಸೂಚನೆ
જાણ,ಗಮನಿಸು
ધ્યાનપાત્ર,ಗಮನಾರ್ಹ
સૂચના,ಅಧೀನೀಕರಣ
નિર્દિષ્ટ ક્ષેત્ર,ಸೂಚಿಸಿದ ಪ್ರದೇಶ
નોંધ અને મુસદ્દા,ಗಮನಿಸುವುದು ಮತ್ತು ಕರಡು ಮಾಡುವುದು
કાલ્પનિક પગાર,ಕಲ್ಪನೆ
વાટાઘાટો નથી,ನೆಗೋಶಬಲ್ ಅಲ್ಲ
વાટાઘાટો કરી શકાય તેવા સાધન નથી,ನೆಗೋಶಬಲ್ ಇನ್ಸ್ಟ್ರುಮೆಂಟ್ ಅಲ್ಲ
બીજક,ನ್ಯೂಕ್ಲಿಯಸ್
નિરર્થક,ಶೂನ್ಯ
રદબાતલ,ಶೂನ್ಯ ಮತ್ತು ಅನೂರ್ಜಿತ
નંબર,ಸಂಖ್ಯೆ
ક્રમાંક,ಸಂಖ್ಯೆಯಲ್ಲಿರುವುದು
સંખ્યા,ಸಂಖ್ಯಾ
શપથ,ಪ್ರಮಾಣ
નિષ્ઠા,ನಿಷ್ಠೆಯ ಪ್ರಮಾಣ
પદના શપથ,ಕಚೇರಿಯ ಪ್ರಮಾಣ
આજ્edાપાલન,ವಿಧೇಯತೆ
નિખાલસ,ಸಾಬೀತಾದ
ઉદ્દેશ,ವಸ್ತು
વાંધો,ಆಕ್ಷೇಪಣೆ
ઉદ્દેશ,ಉದ್ದೇಶಪೂರ್ವಕ
પદાર્થો અને કારણો,ವಸ್ತುಗಳು ಮತ್ತು ಕಾರಣಗಳು
ફરજિયાત,ಕಡ್ಡಾಯ
અશ્લીલ,ಅಶ್ಲೀಲ
અશ્રદ્ધાળુ હાવભાવ,ಅಶ್ಲೀಲವಾದ ಗೆಸ್ಚರ್
નિરીક્ષક,ವೀಕ್ಷಕ
અપ્રચલિત,ಬಳಕೆಯಲ್ಲಿಲ್ಲದ
અવરોધ,ಪ್ರತಿರೋಧ
સ્પષ્ટ,ಸ್ಪಷ್ಟ
પ્રાસંગિક,ಸಾಂದರ್ಭಿಕ
ભોગવટો,ವಾಸಸ್ಥಳ
કબજેદાર,ವಾಸಿಸುವ
વ્યવસાય,ಉದ್ಯೋಗ
વસવાટ કરવો,ಆಕ್ರಮಿಸು
ઓક્ટ્રોની ફરજ,ಮಯೆಗುದಿಲು
બંધ દિવસે,ರಜಾ ದಿನ
ફરજિયાત,ಕರ್ತವ್ಯದ ಹೊರತಾಗಿ
વાંધાજનક,ಆಕ್ರಮಣಕಾರಿ
અર્પણ કરવું,ಅರ್ಪಿಸು
નિમણૂકની ઓફર,ನೇಮಕಾತಿಯ ಪ್ರಸ್ತಾಪ
કચેરી,ಕಚೇರಿ
નફા,ಲಾಭದ ಕಚೇರಿ
અધિકારી,ಅಧಿಕೃತ
સરકારી પદ,ಅಧಿಕಾರ
સત્તાવાર ફરજ,ಅಧಿಕೃತ
સરકારી,ಅಧಿಕಾರ
સત્તાવાર ભાષા,ಅಧಿಕೃತ ಭಾಷೆ
સત્તાવાર રીતે,ಅಧಿಕೃತವಾಗಿ
સરકારી અહેવાલ,ಅಧಿಕೃತ ವರದಿ
સત્તાવાર પરિશ્રમ,ಅಧಿಕೃತ ಆವೃತ್ತಿ
કાર્યકારી,ಅಧಿಕಾರಾವಧ
રેકોર્ડ બંધ,ದಾಖಲೆಯ ಆಫ್
ઠીક છે (ઓ.કે.),ಸರಿ (ಒ.ಕೆ.)
લોકપ્રિય,ಸುಖವಾದಿ
હિસાબ અનુદાન,ಖಾತೆಯಲ್ಲಿ ಅನುದಾನ
માંગને લઈને,ಬೇಡಿಕೆಯಮೇರೆಗೆ
ફરજ પર,ಕರ್ತವ್ಯದ ಮೇಲೆ
એક તરફ,ಒಂದು ಕಡೆ
રેખા પર,ಸಾಲಿನಲ್ಲಿ
વિશેષજ્ dutyનિર્દિર,ವಿಶೇಷ ಕರ್ತವ್ಯ
નોકરીની તાલીમ પર,ಉದ್ಯೋಗ ತರಬೇತಿಯ ಮೇಲೆ
જવાબદારી,ಹೊರೆ
ચાલુ દિવસ,ತೆರೆದ ದಿನ
ખુલ્લી પદ્ધતિ,ತೆರೆದ ವ್ಯವಸ್ಥೆಯ
ઉદઘાટન,ತೆರೆಯುವ
પ્રારંભિક સિલક,ತೆರೆಯುವ ಸಮತೋಲನ
ખુલવાનો સમય,ತೆರೆಯುವ ಸಮಯ
ખુલ્લું શિક્ષણ,ಮುಕ್ತ ಕಲಿಕೆ
ખુલ્લો પત્ર,ತೆರೆದ ಪತ್ರ
ખુલ્લી યુનિવર્સિટી,ಓಪನ್ ಯೂನಿವರ್ಸ್
કાર્યરત ખર્ચ,ನಿರ್ವಹಣಾ ವೆಚ್ಚ
કામકાજક કર્મચારી,ಕಾರ್ಯಾಚರಣಾ ಸಿಬ್ಬಂದಿ
સંચાલન,ಕಾರ್ಯಾಚರಣೆ
ક્રિયાશીલ,ಕಾರ್ಯಕಾರಿಯಾದ
મંતવ્ય,ಅಭಿಪ್ರಾಯ
વિરોધ,ವಿರೋಧ
વિકલ્પ,ಆಯ್ಕೆ
મૌખિક,ಮೌಖಿಕ
હુકમ,ಆಜ್ಞ
ઓર્ડર ચેક,ಆದೇಶ ಪರಿಶೀಲನೆ
અનામત હુકમ,ಮೀಸಲಾತಿ ಆದೇಶ
વટહુકમ,ಸಲ್ಲಿಕೆ
સંગઠન,ಸಂಸ್ಥೆ
સંગઠન -ચાર્ટ,ಸಂಸ್ಥೆ ಪಟ್ಟಿ
સંગઠક,ಸಂಘಟಕ
લક્ષી,ಆಧಾರಿತ
મૂળ,ಮೂಲದ
મૂળ વિભાગ,ಮೂಲ ವಿಭಾಗ
મૂળ વેચાણ ખત,ಮೂಲ ಮಾರಾಟ ಪತ್ರ
દેખીતી માલિક,ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು
મહામારીનું એકદમથી ફાટી નીકળવું,ಸ್ಫೋಟ
સરંજામ ભથ્થું,ಸಜ್ಜು ಭತ್ಯೆ
વિદાય લેતા સભ્ય,ಹೊರಹೋಗುವ ಸದಸ್ಯ
વિદાય કરતી ફાઈલ,ಹೊರಹೋಗುವ ಫೈಲ್
ખર્ચ,ವಿನಿಯೋಗಿಸು
બહારનો ભાગ,ಮಜಲು
રૂપરેખા,ರೂಪರೇಖೆಯನ್ನು
શણગારવું,ಮೇಲ್ನೋಟ
કોર્ટની બહાર,ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ
જુનું પુરાણું,ಹಳೆಯದು
હુકમ બહાર,ಆದೇಶದಿಂದ ಹೊರಗಿದೆ
છાપ ની બહાર,ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ
બદનામી,ಹೊರಗಡೆ ತಿರುಗಿ
વળાંક ફાળવણી,ತಿರುವು ಹಂಚಿಕೆಯಿಂದ
ચોકી,ಹೊರಹ ಬಂತುರು
ઉત્પાદન,ಉತ್ಪಾದನೆ
સીધી ખરીદી,ಸಂಪೂರ್ಣ ಖರೀದಿ
આઉટસોર્સ,ಹೊರಗುತ್ತಿಗೆ
ઉત્કૃષ્ટ,ಬಾಕಿ ಉಳಿದಿರುವ
વર્ષ કરતાં વધુ,ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ
સમગ્ર,ಒಟ್ಟಾರೆ
સમગ્ર ખોટ,ಒಟ್ಟಾರೆ ಕೊರತೆ
વધારે પડતું કમાણી,ಓವರ್ ಬಿಲ್ಲಿಂಗ್
વધારે પડતી વસિયતનામું,ಹೊರನೋಟು
મુદતી,ಅತಿ ಕಡಿಮೆ
વધારે પડતો અંદાજ,ಅತಿರೇಕ
વધુ પડતો ખર્ચ,ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ
અતિશય,ಅತಿಕ್ರಮಣ
અતિ -અગ્રતા અગ્રતા,ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು
અસ્વીકાર કરવો,ಅತಿಯಾದ ಗುಣ
દેખરેખ,ಮೇಲ್ವಿಚಾರಣೆ
અતિ સમય પગાર,ಅಧಿಕಾವಧಿ ವೇತನ
અતિ -મૂલ્યાંકન,ಅತಿ ಮೌಲ್ಯಮಾಪನ
માલિકી,ಮಾಲಿಕತ್ವ
પ packageકિંગ,ಚಿರತೆ
પેકેજ સોદો,ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ
પેકિંગ અને ચિહ્નિત,ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು
પેકિંગ યાદી,ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ
સંધિ,ಒಪ್ಪಂದ
પગાર,ಪಾವತಿಸಿದ
ભરપાઈ થયેલી મૂડી,ಪಾವತಿಸಿದ ಬಂಡವಾಳ
પત્રિકા,ಕರಪತ್ರ
પેનલ,ಫಲಕ
કાગળ,ಕಾಗದ
પેરી,ಹಣ್ಣು
પેરામાઉન્ટ,ಪ್ರಮುಖವಾದ
પિતૃ,ಪೋಷಕರು
પેરેંટ,ಪೋಷಕ
પિતૃ કચેરી,ಪೋಷಕ ಕಚೇರಿ
શ્રેષ્ઠતા,ಸರ್ವಶ್ರೇಷ್ಠ
પાસુ,ಪಾರಿ ಪಾಸು
સમાનતા,ಸಮಾನತೆ
લોકસભા,ಸಂಸತ್ತು
ભાગ,ಭಾಗ
ખંડ ફાઇલ,ಭಾಗ ಫೈಲ್
આંશિક,ಭಾಗಶಃ
સહભાગી,ಭಾಗವಹಿಸು
ચોક્કસ,ನಿರ್ದಿಷ್ಟ
વિગત,Particulars
વિભાજન,ವಿಭಾಗ
ભાગીદાર,ಪಾಲುದಾರ
ભાગીદારી -ખત,ಪಾಲುದಾರಿಕೆ ಪತ್ರ
આંશિક ચુકવણી,ಭಾಗ ಪಾವತಿ
ભાગ સમય,ಅರೆಕಾಲಿಕ
પક્ષ,ಪಕ್ಷ
સમાન મૂલ્ય,ಸಮಾನ ಮೌಲ್ಯ
પસાર,ಉತ್ತೀರ್ಣ
માર્ગ,ಅಂಗೀಕಾರ
પાસશ,ಗುಪ್ತಪದ
પેટન્ટ,ಪೇಟೆ
આશ્રયદાતા,ಪೋಷಕ
ચૂકવું,ಪಾವತಿ
બિલ ચુકવો,ಬಿಲ್ ವೇತನ
પગાર પ્રમાણપત્ર,ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ
પગાર -દિવસ,ವೇತನ ದಿನ
ચૂકવનાર,ಪಾವತಿಸುವವನು
ચુકવણીકાર,ಪಾವತಿಸುವವನು
ચુકવણી,ಪಾವತಿ
ચૂકતે કરવું,ತೀರಿಸು
પગાર -હુકમ,ವೇತನ ಆದೇಶ
પગારપત્રક,ಪೇ ರೋಲ್
પગાર -ધોરણ,ಪೇ ಸ್ಕೇಲ್
નાણાકીય,ಗುಪ್ತವಾದ
શિક્ષાપાત્ર,ದಂಡ
દંડ,ದಂಡ ಸಂಹಿತೆ
શિક્ષાત્મક વ્યાજ,ದಂಡದ ಬಡ್ಡಿ
શિક્ષા કરવી,ದಂಡಿಸು
દંડ,ದಂಡ
બાકી,ಬಾಕಿ ಉಳಿದಿದೆ
કલમ ડાઉન હડતાલ,ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
પેન્શન,ಪಿಂಚಣಿ
પેન્શનપાત્ર,ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ
પેન્શનર,ಪಿಶಕ್ತಾರ
પેન્શન યોજના,ಪಿಂಚಣಿ ಯೋಜನೆ
વાર્ષિક,ವರ್ಷಕ್ಕೆ
વ્યક્તિ મુજબ,ಪ್ರತಿ ಧಾರಕ
માથાદીઠ (= માથા દીઠ),ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ)
ટકા,ಶೇಕಡಾ
બારમાસી,ದೀರ್ಘಕಾಲಿಕದ
અગ્રાધિકાર ખરીદી,ಆದ್ಯತೆಯ ಖರೀದಿ
કામગીરી,ನಿರ್ವಹಿಸು
કામગીરી,ಪ್ರದರ್ಶನ
સમયગાળો,ಅವಧಿ
સામયિક,ನಿಯತಕಾಲಿಕ
સમીક્ષા હેઠળનો સમયગાળો,ಪರಿಶೀಲನೆಯ ಅವಧಿ
જુબાની,ಸುಳ್ಳುತನ
ખસી,ವಿಶ್ವಾಸಾರ್ಹ
કાયમી,ಶಾಶ್ವತ
દરને દીઠ,ಪ್ರತಿ ಪುರುಷರು
સ્વીકાર્ય,ಅನುಮತಿ
પરવાનગી,ಅನುಮತಿ
પરમિટ,ಅನುಮತಿ
મંજૂરી આપવી,ಅನುಮತಿ
શાશ્વત,ಶಾಶ್ವತವಾದ
શાશ્વતતા,ಶಾಶ್ವತತೆ
પર્કીઝિટ્સ (= પર્ક્સ),ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್)
અંગત,ವೈಯಕ್ತಿಕ
વ્યક્તિગત સંપત્તિ,ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು
અંગત ખત,ವೈಯಕ್ತಿಕ ಬಂಧ
વ્યક્તિત્વ,ವ್ಯಕ್ತಿತ್ವ
છૂપી વ્યક્તિ,ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ
કર્મચારી,ಸಿಬ್ಬಂದಿ
કર્મચારી નીતિ,ಸಿಬ್ಬಂದಿ ನೀತಿ
પરિપ્રેક્ષ્ય,ದೃಷ್ಟಿಕೋನ
સમજાવટ,ಮನವೊಲಿಕೆ
પ્રસંગોચિત,ಉಪಾಧ್ಯಕ್ಷ
વાંધો ઉઠાવવો,ಪಠಣ
દાદ,ಮನವಿ
અરજદાર,ಅರ್ಜಿದಾರ
તબક્કો,ಹಂತ
ફોટોગ્રાફ,.ಾಯಾಚಿತ್ರ
ફોટોસ્ટેટ,ಗಾಡಿ
પ્રત્યક્ષ તપાસ,ದೈಹಿಕ ಪರಿಶೀಲನೆ
ભૌતિક ખામી,ದೈಹಿಕ ದೋಷ
ભૌતિક શિક્ષણ,ದೈಹಿಕ ಶಿಕ್ಷಣ
શારીરિક રીતે વિકલાંગ,ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ
ભૌતિક ખરાઈ,ದೈಹಿಕ ಪರಿಶೀಲನೆ
ટુકડો,ತುಂಡು ತುಂಡು
Pieceઘડ દર,ತುಂಡು ದರ
યાત્રાળુ,ಯಾತ್ರಿಕ
પ્રાયોગિક કાર્યક્રમ,ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ
પિન,ಗಡಿ
પ્લેસમેન્ટ સેવા,ನಿಯೋಗ ಸೇವೆ
જન્મ સ્થળ,ಹುಟ್ಟಿದ ಸ್ಥಳ
કામનું સ્થાન,ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ
વાદી,ವಾದಿ
યોજના,ಯೋಜಿಸು
આયોજન,ಯೋಜನೆ
છોડ,ಸಸ್ಯ
ખેલાડી,ಆಟಗಾರ
અરજી,ಮನವಿ
વકીલ,ಮನವಿ
વિનોદ,ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ
આશય,
પૂર્ણ સત્ર,ಸಮಗ್ರ ಅಧಿವೇಶನ
સુસ્પષ્ટ,ಪಟ್ಟು
કથિત વિસ્તાર,ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ
નીતિ,ನೀತಿ
રાજકીય પ્રવૃત્તિ,ರಾಜಕೀಯ ಚಟುವಟಿಕೆ
મતદાન,ಮತದಾನ
પ્રદૂષણ,ಮಾಲಿನ್ಯ
રાજકીય,ರಾಜಕೀಯ
આયોજન,ಕೊಳ
પારફોલિ,ಭಾಗ
પદ,ಸ್ಥಾನ
હકારાત્મક,ಧನಾತ್ಮಕ
પદ,ಚೂರುಚೂರು
