Malayalam,Telugu
"വിവരം
 ഉള്ളടക്കം പ്രകൃതി
 ഘടകം","సమాచారం
 సహజమైన కంటెంట్
 యూనిట్"
വിവര ചെലവ്,సమాచార ఖర్చు
"വിവരം
 ഫീഡ്ബാക്ക് സിസ്റ്റം","సమాచారం
 అభిప్రాయ వ్యవస్థ"
"വിവരപ്രവാഹം
 വിശകലനം","సమాచార ప్రవాహం
 విశ్లేషణ"
"വിവരം
 പവര്ത്തിക്കുക","సమాచారం
 ఫంక్షన్"
"വിവരം
 ഇന്റർചേഞ്ച്","సమాచారం
 ఇంటర్‌చేంజ్"
"വിവരം
 അളക്കുക","సమాచారం
 కొలత"
"വിവരം
 നടപടി","సమాచారం
 ప్రాసెసింగ్"
വിവര നിരക്ക്,సమాచార రేటు
"വിവരം
 വീണ്ടെടുക്കല്","సమాచారం
 తిరిగి పొందడం"
"വിവരം
 വീണ്ടെടുക്കൽ സംവിധാനം","సమాచారం
 తిరిగి పొందే వ్యవస్థ"
"വിവരം
 സെപ്പറേറ്റർ","సమాచారం
 సెపరేటర్"
ഇൻഫർമേഷൻ സിങ്ക്,ఇన్ఫర్మేషన్ సింక్
"വിവരം
 ഉല്ഭവസ്ഥാനം","సమాచారం
 మూలం"
"വിവരം
 സാങ്കേതികവിദ","సమాచారం
 సాంకేతికం"
വിവര സിദ്ധാന്തം,సమాచార సిద్ధాంతం
"വിവരം
 മൊഡ്യൂൾ കൈമാറുക","సమాచారం
 బదిలీ మాడ్యూల్"
വിവര പദം,సమాచార పదం
"അന്തർലീനമായ
 സുതാര്യത","స్వాభావిక
 పారదర్శకత"
പാരമ്പര്യമുള്ള പിശക്,వారసత్వ లోపం
ഇൻപുട്ടിനെ തടഞ്ഞു,నిరోధిత ఇన్పుట్
തടഞ്ഞ അവസ്ഥ,నిరోధిత రాష్ట్రం
സിഗ്നൽ തടയുന്നു,నిరోధించే సిగ్నల్
പൾസ് തടയുന്നു,పల్స్ నిరోధించండి
ഇൻ-ഹവർ ലൈൻ,అంతర్గత రేఖ
ഇൻ-ഹ at സ് സിസ്റ്റം,అంతర్గత వ్యవస్థ
പ്രാരംഭ വിലാസം,ప్రారంభ చిరునామా
"പ്രാരംഭ അവസ്ഥ
 മാതിരി","ప్రారంభ పరిస్థితి
 మోడ్"
പ്രാരംഭ നിർദ്ദേശം,ప్రారంభ సూచన
സമാരണയോഗം,ప్రారంభించడం
സമാരംഭിക്കുക,ప్రారంభించండి
സമാരംഭിക്കുന്ന പതിവ്,ప్రారంభ దినచర్య
പ്രാരംഭ ക്രമം,ప్రారంభ క్రమం
പ്രാരംഭ നടപടിക്രമം,ప్రారంభ విధానం
"പ്രാരംഭ പരിപാടി
 ഭാരം","ప్రారంభ ప్రోగ్రామ్
 లోడ్"
"പ്രാരംഭ പരിപാടി
 ലോഡർ","ప్రారంభ ప్రోగ్రామ్
 లోడర్"
ഇനിഷ്യേറ്റർ നടപടിക്രമം,ఇనిషియేటర్ విధానం
ഇനിഷ്യേറ്റർ ടാസ്ക്,ఇనిషియేటర్ టాస్క్
"ഇനിഷ്യേറ്റർ / ടെർമി-
 നറ്റർ","ఇనిషియేటర్/టెర్మి-
 నాటర్"
മഷിക്കല്,ఇంకింగ్
മഷി ജെറ്റ് പ്രിന്റർ,ఇంక్ జెట్ ప్రింటర్
മഷി ഏകീകരണം,సిరా ఏకరూపత
ഇൻ-ലൈൻ കോഡ്,ఇన్-లైన్ కోడ్
ഇൻ-ലൈൻ നടപടിക്രമം,ఇన్-లైన్ విధానం
ഇൻ-ലൈൻ പ്രോസസ്സിംഗ്,ఇన్-లైన్ ప్రాసెసింగ్
ഇൻ-ലൈൻ വീണ്ടെടുക്കൽ,ఇన్-లైన్ రికవరీ
ഇൻ-ലൈൻ സുബ്രട്ടൈൻ,ఇన్-లైన్ సబ్యుటిన్
ആന്തരിക കോഡ്,లోపలి కోడ్
"ഉള്ളിലുള്ള
 മാക്രോസ്ട്രൽ","లోపలి
 మాక్రోఇన్స్ట్రక్షన్"
പ്രവർത്തനരഹിതമായ സമയം,పనిచేయలేని సమయం
"ഇൻ-പ്ലാന്റ് സിസ്റ്റം
 (= അകത്തമമുറി
 സിസ്റ്റം)","మొక్కల వ్యవస్థ
 (= ఇన్హౌస్
 వ్యవస్థ)"
ഇൻപുട്ട് ഏരിയ,ఇన్పుట్ ప్రాంతం
ഇൻപുട്ട് ബ്ലോക്ക്,ఇన్పుట్ బ్లాక్
"ഇൻപുട്ട് തടയൽ
ഘടകം","ఇన్పుట్ నిరోధించడం
కారకం"
"ഇൻപുട്ട് ബഫർ
 പട്ടികയുണ്ടാക്കുക","ఇన్పుట్ బఫర్
 రిజిస్టర్"
ഇൻപുട്ട് ചാനൽ,ఇన్పుట్ ఛానెల్
"ഇൻപുട്ട് ഡാറ്റ
 മൂല്യനിർണ്ണയം","ఇన్పుట్ డేటా
 ధ్రువీకరణ"
ഇൻപുട്ട് ഫീൽഡ്,ఇన్పుట్ ఫీల్డ్
"ഇൻപുട്ട് നിർദ്ദേശം
 കോഡ്","ఇన్పుట్ సూచన
 కోడ్"
ഇൻപുട്ട് ജോലി സ്ട്രീം,ఇన్పుట్ జాబ్ స్ట్రీమ్
"ഇൻപുട്ട് ലിമിറ്റഡ്
 കാരപരിപാടി","ఇన్పుట్ లిమిటెడ్
 ప్రోగ్రామ్"
ഇൻപുട്ട് ലോഡിംഗ്,ఇన్పుట్ లోడింగ్
ഇൻപുട്ട് output ട്ട്പുട്ട് ബോർഡ്,ఇన్పుట్ అవుట్పుట్ బోర్డ్
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 ബഫർ","ఇన్పుట్ అవుట్పుట్
 బఫర్"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 കണ്ട്രോളർ","ఇన్పుట్ అవుట్పుట్
 నియంత్రిక"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 നിയന്ത്രണ സംവിധാനം","ఇన్పుట్ అవుట్పుట్
 నియంత్రణ వ్యవస్థ"
ഇൻപുട്ട് output ട്ട്പുട്ട് സൈക്കിൾ,ఇన్పుట్ అవుట్పుట్ చక్రం
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 ഉപായം","ఇన్పుట్ అవుట్పుట్
 పరికరం"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 തടസ്സം","ఇన్పుట్ అవుట్పుట్
 అంతరాయం"
ഇൻപുട്ട്-output ട്ട്പുട്ട് (I / O),ఇన్పుట్-అవుట్పుట్ (I/O)
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 പുസ്തകശാല","ఇన్పుట్ అవుట్పుట్
 గ్రంధాలయం"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 പരിമിതമായ പ്രവർത്തനം","ఇన్పుట్ అవుట్పుట్
 పరిమిత ఆపరేషన్"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 പ്രോസസ്സര്","ఇన్పుట్ అవుట్పుట్
 ప్రాసెసర్"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 പരാമർശിക്കുന്നത്","ఇన్పుట్ అవుట్పుట్
 ప్రస్తావించడం"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 പട്ടികയുണ്ടാക്കുക","ఇన్పుట్ అవుట్పుట్
 రిజిస్టర్"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 ദിനചര്യ","ఇన్పుట్ అవుట్పుట్
 దినచర్య"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 വിഭാഗം","ఇన్పుట్ అవుట్పుట్
 విభాగం"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 പ്രസ്താവന","ఇన్పుట్ అవుట్పుట్
 ప్రకటన"
"ഇൻപുട്ട് ഔട്ട്പുട്ട്
 മാറുക","ఇన్పుట్ అవుట్పుట్
 మారడం"
ഇൻപുട്ട് output ട്ട്പുട്ട് യൂണിറ്റ്,ఇన్పుట్ అవుట్పుట్ యూనిట్
ഇൻപുട്ട് പ്രക്രിയ,ఇన్పుట్ ప్రక్రియ
ഇൻപുട്ട് പ്രോഗ്രാം,ఇన్పుట్ ప్రోగ్రామ్
ഇൻപുട്ട് റീഡർ,ఇన్పుట్ రీడర్
ഇൻപുട്ട് റഫറൻസ്,ఇన్పుట్ రిఫరెన్స్
ഇൻപുട്ട് ദിനചര്യ,ఇన్పుట్ రొటీన్
ഇൻപുട്ട് വിഭാഗം,ఇన్పుట్ విభాగం
ഇൻപുട്ട് സ്റ്റേറ്റ്,ఇన్పుట్ స్థితి
ഇൻപുട്ട് സ്റ്റേഷൻ,ఇన్పుట్ స్టేషన్
ഇൻപുട്ട് സംഭരണം,ఇన్పుట్ నిల్వ
ഇൻപുട്ട് സ്ട്രീം,ఇన్పుట్ స్ట్రీమ్
ഇൻപുട്ട് വിവർത്തകൻ,ఇన్పుట్ అనువాదకుడు
ഇൻപുട്ട് യൂണിറ്റ്,ఇన్పుట్ యూనిట్
ഇൻപുട്ട് മൂല്യനിർണ്ണയം,ఇన్పుట్ ధ్రువీకరణ
"അന്വേഷണവും
 ഇടപാട്
 നടപടി","విచారణ మరియు
 లావాదేవీ
 ప్రాసెసింగ్"
അന്വേഷണ സ്വഭാവം,విచారణ పాత్ర
"അന്വേഷണ പ്രദർശനം
 അതിതീവ്രമായ","విచారణ ప్రదర్శన
 టెర్మినల్"
അന്വേഷിക്കുക / മറുപടി,విచారణ/ప్రత్యుత్తరం
"അന്വേഷണം / പ്രതികരണം
 ശസ്തകിയ","విచారణ/ప్రతిస్పందన
 ఆపరేషన్"
അന്വേഷണ സ്റ്റേഷൻ,విచారణ స్టేషన్
അന്വേഷണ ഇടപാട്,విచారణ లావాదేవీ
അന്വേഷണ യൂണിറ്റ്,విచారణ యూనిట్
ആലേഖനം,లిఖితం
കൂട്ടിച്ചേര്ക്കുക,చొప్పించండి
"ഉൾപ്പെടുത്തൽ ചിത്രം
 കഥാപാതം","చొప్పించే చిత్రం
 పాత్ర"
ഉൾപ്പെടുത്തൽ അടുക്കുക,చొప్పించడం క్రమబద్ధీకరణ
ഉള്ളിൽ പ്ലാന്റിനുള്ളിൽ,మొక్క లోపల
സ്പൂൾ പ്രദേശത്ത്,స్పూల్ ప్రాంతంలో
ഇൻസ്റ്റാളേഷൻ ചാർജ്,సంస్థాపనా ఛార్జ్
ഇൻസ്റ്റാളേഷൻ പ്രോസസ്സിംഗ് നിയന്ത്രണം,సంస్థాపనా ప్రాసెసింగ్ నియంత్రణ
"ഇൻസ്റ്റാളേഷൻ ടേപ്പ്
 അക്കം","సంస్థాపనా టేప్
 సంఖ్య"
ഇൻസ്റ്റാളേഷൻ സമയം,సంస్థాపనా సమయం
ഇൻ-സ്ട്രീം നടപടിക്രമം,ఇన్-స్ట్రీమ్ విధానం
നിര്ദ്ദേശം,సూచన
നിർദ്ദേശ വിലാസം,సూచన చిరునామా
"നിർദ്ദേശ വിലാസം
 പട്ടികയുണ്ടാക്കുക","సూచన చిరునామా
 రిజిస్టర్"
"നിർദ്ദേശ വിലാസം
 നിർത്തുക","సూచన చిరునామా
 ఆపు"
ഇൻസ്ട്രക്ഷൻ ഏരിയ,బోధనా ప్రాంతం
ഇൻസ്ട്രക്ഷൻ കോഡ്,ఇన్స్ట్రక్షన్ కోడ్
"നിര്ദ്ദേശം
 സ്ഥിരമായ","సూచన
 స్థిరాంకం"
"നിർദ്ദേശ നിയന്ത്രണ
 ഘടകം","సూచన నియంత్రణ
 యూనిట్"
നിർദ്ദേശ ക counter ണ്ടർ,ఇన్స్ట్రక్షన్ కౌంటర్
ഇൻസ്ട്രക്ഷൻ ഡെക്ക് ഇൻസ്ട്രക്ഷൻ ഡീകോഡർ,ఇన్స్ట్రక్షన్ డెక్ ఇన్స్ట్రక్షన్ డీకోడర్
ഇൻസ്ട്രക്ഷൻ ഫോർമാറ്റ്,ఇన్స్ట్రక్షన్ ఫార్మాట్
നിർദ്ദേശ മിശ്രിതം,ఇన్స్ట్రక్షన్ మిక్స్
"നിര്ദ്ദേശം
 മോഡിഫയർ","సూచన
 మాడిఫైయర్"
ഇൻസ്ട്രക്ഷൻ പായ്ക്ക്,ఇన్స్ట్రక్షన్ ప్యాక్
നിർദ്ദേശ രജിസ്റ്റർ,ఇన్స్ట్రక్షన్ రిజిస్టర్
"നിര്ദ്ദേശം
 റിപ്പർവയർ","సూచన
 కచేరీలు"
നിർദ്ദേശ സെറ്റ്,ఇన్స్ట్రక్షన్ సెట్
"നിര്ദ്ദേശം
 പ്രസ്താവന","సూచన
 ప్రకటన"
നിർദ്ദേശ സംഭരണം,సూచనల నిల్వ
നിർദ്ദേശ വാക്ക്,సూచన పదం
പൂർണ്ണസംഖ്യ സ്ഥിരത,పూర్ణాంక స్థిరాంకం
"സംഖ്യ
 പ്രോഗ്രാമിംഗ്","పూర్ణ సంఖ్య
 ప్రోగ్రామింగ్"
പൂർണ്ണസംഖ്യ വേരിയബിൾ,పూర్ణాంక వేరియబుల్
ഇന്റഗ്രൽ അതിർത്തി,సమగ్ర సరిహద్దు
സംയോജിത അഡാപ്റ്റർ,ఇంటిగ్రేటెడ్ అడాప్టర్
"സംയോജിത
 ബന്ധം","ఇంటిగ్రేటెడ్
 అటాచ్మెంట్"
"സംയോജിത
 വാര്ത്താവിനിമയം
 അഡാപ്റ്റർ","ఇంటిగ్రేటెడ్
 కమ్యూనికేషన్
 అడాప్టర్"
"സംയോജിത ഡാറ്റ
 അടിത്തറ","ఇంటిగ్రేటెడ్ డేటా
 బేస్"
"സംയോജിത ഡാറ്റ
 നടപടി","ఇంటిగ్రేటెడ్ డేటా
 ప్రాసెసింగ్"
"സംയോജിത ഡിജിറ്റൽ
 നെറ്റ്വർക്ക്","ఇంటిగ్రేటెడ్ డిజిటల్
 నెట్‌వర్క్"
സംയോജിത ഡിസ്ക്,ఇంటిగ్రేటెడ్ డిస్క్
"സംയോജിത
 എമുലേറ്റർ","ఇంటిగ్రేటెడ్
 ఎమ్యులేటర్"
"സംയോജിത ഫയൽ
 അഡാപ്റ്റർ","ఇంటిగ్రేటెడ్ ఫైల్
 అడాప్టర్"
സംയോജിത മോഡം,ఇంటిగ్రేటెడ్ మోడెమ్
"സംയോജിത
 സോഫ്റ്റ്വെയർ","ఇంటిగ్రేటెడ్
 సాఫ్ట్‌వేర్"
"സംയോജിത പദം
 നടപടി","ఇంటిగ్రేటెడ్ పదం
 ప్రాసెసింగ్"
"സംയോജിത പദം
 നടപടി
 സജ്ജീകരണം","ఇంటిగ్రేటెడ్ పదం
 ప్రాసెసింగ్
 పరికరాలు"
മോട്ടോർ സമന്വയിപ്പിക്കുന്നു,మోటారును సమగ్రపరచడం
"ബുദ്ധിയുള്ള
 കണ്ട്രോളർ","తెలివైన
 నియంత్రిక"
ഇന്റലിജന്റ് കോപ്പിയർ,ఇంటెలిజెంట్ కాపీయర్
"ബുദ്ധിയുള്ള
 അതിതീവ്രമായ","తెలివైన
 టెర్మినల్"
"ബുദ്ധിപരമായ ക്രോസ്
 സംസാരം","అర్థమయ్యే క్రాస్
 చర్చ"
ഇടപെടല്,పరస్పర చర్య
"ഇടപെടുന്ന
 ഗ്രാഫിക്സ്","పరస్పర
 గ్రాఫిక్స్"
"ഇടപെടുന്ന
 കീബോർഡ് പ്രിന്റർ","పరస్పర
 కీబోర్డ్ ప్రింటర్"
സംവേദനാത്മക പതിവ്,ఇంటరాక్టివ్ రొటీన్
സംവേദനാത്മക സിസ്റ്റം,ఇంటరాక్టివ్ సిస్టమ్
ഇന്റർബ്ലോക്ക് വിടവ്,ఇంటర్‌బ్లాక్ గ్యాప్
"തടഞ്ഞു
 അതിതീവ്രമായ","అడ్డగించబడింది
 టెర్మినల్"
ഇടപെടൽ തുമ്പിക്കൈ,ట్రంక్ అడ్డగించడం
തടസ്സം ഓപ്പറേറ്റർ,ఇంటర్‌సెప్ట్ ఆపరేటర్
തടസ്സം),సేవ సేవ
ഇന്റർകോക്ഷനുഭവ സിസ്റ്റം,ఇంటర్‌కమ్యూనికేషన్ సిస్టమ్
ഇന്റർകോം സേവനം,ఇంటర్‌కామ్ సేవ
"പരസ്പരബന്ധിതമായത്
 ഘടകം","ఇంటర్‌కనెక్టింగ్
 యూనిట్"
ഇന്റർസൈക്കിൾ,ఇంటర్ సైకిల్
"ഇന്റക്സചോണ്ടർ
 ചാനല്","ఇంటర్‌ఎక్స్‌చేంజ్
 ఛానెల్"
ഇന്റർഫേസ്,ఇంటర్ఫేస్
"ഇന്റർഫേസ്
 പ്രോസസ്സര്","ఇంటర్ఫేస్
 ప్రాసెసర్"
ഇന്റർഫേസ് പതിവ്,ఇంటర్ఫేస్ రొటీన్
"ഇന്റർഫേസ്
 സവിശേഷത","ఇంటర్ఫేస్
 స్పెసిఫికేషన్"
ഇന്റർഫിക്സ്,ఇంటర్‌ఫిక్స్
ഇന്റീരിയർ ലേബൽ,ఇంటీరియర్ లేబుల్
തടസ്സം,ఇంటర్లాంగేజ్
പരസ്പരബന്ധം,ఇంటర్‌లీవ్
ഇന്റർലീവ് ചെയ്ത അറേ,ఇంటర్‌లీవ్డ్ శ్రేణి
"ഇന്റർലോയ്ഡ്
 സബ്സ്ക്രിപ്റ്റ്","ఇంటర్‌లీవ్డ్
 సబ్‌స్క్రిప్ట్"
ഭഭിചാരം,ఇంటర్‌లీవింగ్
ഇടപെടുക,అంతరాయ
"ഇന്റർമീഡിയറ്റ്
 ബഫർ","ఇంటర్మీడియట్
 బఫర్"
"ഇന്റർമീഡിയറ്റ്
 വിതരണം ചെയ്യുന്നു
 അസ്ഥികൂട്","ఇంటర్మీడియట్
 పంపిణీ
 ఫ్రేమ్"
"ഇന്റർമീഡിയറ്റ്
 സജ്ജീകരണം","ఇంటర్మీడియట్
 పరికరాలు"
ഇന്റർമീഡിയറ്റ് നോഡ്,ఇంటర్మీడియట్ నోడ్
"ഇന്റർമീഡിയറ്റ് പാസ്
 (സോർട്ടിംഗ്)","ఇంటర్మీడియట్ పాస్
 (సార్టింగ్)"
ഇന്റർമീഡിയറ്റ് ആകെ,ఇంటర్మీడియట్ మొత్తం
ഇന്റർമീഡിയറ്റ് കാലതാമസം,ఇంటర్మీడియట్ ఆలస్యం
ഇടവിട്ടുള്ള പിശക്,అడపాదడపా లోపం
ഇന്റർമിക്സ് ടേപ്പ്,ఇంటర్‌మిక్స్ టేప్
ആന്തരിക ബ്ലോക്ക്,అంతర్గత బ్లాక్
ആന്തരിക ഫോർമാറ്റ്,అంతర్గత ఆకృతి
"അകത്തെ
 വിക്ഷേടനം","అంతర్గత
 ఫ్రాగ్మెంటేషన్"
ആന്തരിക തടസ്സം,అంతర్గత అంతరాయం
ആന്തരിക ലേബൽ,అంతర్గత లేబుల్
ഇന്റേണൽ മെമ്മറി,అంతర్గత జ్ఞాపక శక్తి
ആന്തരിക മോഡൽ,అంతర్గత మోడల్
ആന്തരിക പേര്,అంతర్గత పేరు
ആന്തരിക നടപടിക്രമം,అంతర్గత విధానం
ആന്തരിക വായനക്കാരനും,అంతర్గత రీడర్
ആന്തരിക സ്കീമ,అంతర్గత స్కీమా
ആന്തരിക തരം,అంతర్గత విధమైన
ആന്തരിക സംഭരണം,అంతర్గత నిల్వ
ആന്തരിക വാചകം,అంతర్గత వచనం
ആന്തരിക ടൈമർ,అంతర్గత టైమర్
ആന്തരിക എഴുത്തുകാരൻ,అంతర్గత రచయిత
"അന്തര്ദ്ദേശീയമായ
 ബീജഗണിത
 ഭാഷ","అంతర్జాతీయ
 బీజగణితం
 భాష"
"അന്തര്ദ്ദേശീയമായ
 ദിശ ദൂരം
 ഡയല് ചെയ്യുക","అంతర్జాతీయ
 దిశ దూరం
 డయలింగ్"
"അന്തര്ദ്ദേശീയമായ
 എന്നതിനായുള്ള ഓർഗനൈസേഷൻ
 മാനവസ്ഥകേശ്ദം
 (ഐഎസ്ഒ)","అంతర్జాతీయ
 సంస్థ కోసం
 ప్రామాణీకరణ
 (ISO)"
"അന്തര്ദ്ദേശീയമായ
 റെക്കോർഡ് കാരിയർ","అంతర్జాతీయ
 రికార్డ్ క్యారియర్"
ഇന്റർഓഫീസ് ട്രങ്ക്,ఇంటర్‌ఆఫీస్ ట్రంక్
ഇടപെടുന്ന,ఇంటర్‌పోజిషన్
ഇന്റർപോസിഷൻ ട്രംപം,ఇంటర్‌పోజిషన్ ట్రంక్
വാഖാതാവ്,వ్యాఖ్యాత
വ്യാഖ്യാതാവ് കോഡ്,ఇంటర్ప్రెటర్ కోడ్
വ്യാഖ്യാന കോഡ്,ఇంటర్‌ప్రెటివ్ కోడ్
"പശ്ചാദേവ്
 നടപ്പാക്കല്","వ్యాఖ్యాన
 అమలు"
"പശ്ചാദേവ്
 കാരപരിപാടി","వ్యాఖ్యాన
 ప్రోగ్రామ్"
"പശ്ചാദേവ്
 ദിനചര്യ","వ్యాఖ్యాన
 దినచర్య"
"വ്യാഖ്യാന ട്രെയ്സ്
 കാരപരിപാടി","ఇంటర్‌ప్రెటివ్ ట్రేస్
 ప్రోగ్రామ్"
ഇന്റർദ്ധാനീയ വിടവ്,ఇంటర్‌కార్డ్ గ్యాప్
ഇന്റർദ്ധാനകൻ,ఇంటర్‌రోబాంగ్
ചോദംചെയ്യുക,ప్రశ్నించడం
ചോദംചെയ്യല്,విచారణ
ചോദ്യംപെലേഷൻ,ప్రశ్నించేది
"പരസ്പര അഭ്യർത്ഥന
 അടയാളം","ఇంటర్‌ఆర్ట్‌పుట్ అభ్యర్థన
 సిగ్నల్"
തടസ്സപ്പെടുത്തുക,అంతరాయం డ్రైవర్
തടസ്സകരമായ ഹാൻഡ്ലർ,అంతరాయ హ్యాండ్లర్
"തടസ്സപ്പെടുത്താവുന്ന
 ദിനചര്യ","అంతరాయం
 దినచర్య"
"തടസ്സപ്പെടുത്താവുന്ന
ഏര്പ്പാട്","అంతరాయం
వ్యవస్థ"
"തടസ്സം
 നെറ്റ്വർക്ക്","అంతరాయం
 నెట్‌వర్క్"
കേവലം തടസ്സപ്പെടുത്തുക,అంతరాయం జాప్యం
തടസ്സപ്പെടുത്തൽ ബന്ധം,అంతరాయం అనుసంధానం
തടസ്സകരമായ മാസ്ക്,అంతరాయ ముసుగు
തടസ്സപ്പെടുത്തുന്ന മുൻഗണന,అంతరాయం ప్రాధాన్యత
തടസ്സപ്പെടുത്തുക,అంతరాయ స్టాకింగ్
തടസ്സകരമായ കെണി,అంతరాయ ఉచ్చు
"തടസ്സകരമായ ട്രിഗർ
 അടയാളം","అంతరాయ ట్రిగ్గర్
 సిగ్నల్"
തടസ്സകരമായ വെക്റ്റർ,అంతరాయం వెక్టర్
ഇന്റർസറ്റൈറ്റ് ലിങ്ക്,ఇంటర్‌సాటెలైట్ లింక్
"അന്തർസംസ്ഥാന
 പഞ്ച് ചെയ്യുക","అంతరాష్ట్రం
 గుద్దడం"
"Issymbol
 ഇടപെടൽ","ఇంటర్‌సింబోల్
 జోక్యం"
"ഇടവേള സേവനം
 വിലമതിക്കുക","విరామ సేవ
 విలువ"
ഇടവേള ടൈമർ,విరామ టైమర్
പരസ്പരവിരുദ്ധമായ,ఇంటర్‌వర్కింగ్
അറിയുക,సన్నిహిత
ഇൻട്രാസ്റ്റേറ്റ് ടോൾ,ఇంట్రాస్టేట్ టోల్
നുഴഞ്ഞുകയറ്റം,చొరబాటు స్వరం
അസാധുവായ പ്രതീകം,చెల్లని పాత్ర
"അസാധുവായ എക്സ്ക്ലൂസീവ്
 ബന്ധപ്പെടല്","చెల్లని ఎక్స్‌క్లూజివ్
 సూచన"
"അസാധുവായ കീ
 വവസ്ഥ","చెల్లని కీ
 కండిషన్"
"ഇൻവെന്ററി മാസ്റ്റർ
 ഫയല്","ఇన్వెంటరీ మాస్టర్
 ఫైల్"
അകറ്റിക്കുക,విలోమం
വിപരീത ഫയൽ,విలోమ ఫైల్
വിഹിതം,ఇన్వర్టర్
ക്ഷണകൽപ്പന,ఆహ్వాన జాబితా
അപേദം,ఆహ్వానం
അഭ്യർത്ഥിക്കുക,సహాయం కోరు
അഭ്യർത്ഥിച്ച നടപടിക്രമം,ఇన్వోక్డ్ విధానం
തടയൽ ബ്ലോക്ക്,ఇన్వోకింగ్ బ్లాక్
അയോട്ടപ്റ്റ് സിഗ്നൽ,అయాంటరెంట్ సిగ్నల్
"പരിരാപകമായ
 പിശക്","తిరిగి పొందలేనిది
 లోపం"
പരിഹരിക്കല്,అసంబద్ధత
"മാറ്റാനാവാത്ത
 കാന്തിക പ്രക്രിയ","కోలుకోలేని
 అయస్కాంత ప్రక్రియ"
ഒറ്റപ്പെട്ട സ്ഥാനം,వివిక్త స్థానం
ഐഎസ്ഒ വലുപ്പം,ISO పరిమాణం
ഐഎസ്ഒ സ്റ്റാൻഡേർഡ്,ISO ప్రమాణం
ഇനം അഡ്വാൻസ്,అంశం అడ్వాన్స్
ഇനം എണ്ണം,అంశం గణన
ഇനം വലുപ്പം,అంశం పరిమాణం
ആദൃഷ്ടി,మళ్ళి
ആവർത്തനം,మరల
ആവർത്തന ഘടകം,పునరావృత కారకం
ആവർത്തന ദിനചര്യ,పునరావృత దినచర్య
ആവർത്തന ഡോ-ഗ്രൂപ്പ്,పునరుక్తి డూ-గ్రూప్
ആവർത്തന പ്രവർത്തനം,పునరుక్తి ఆపరేషన్
ഐറൽ നോളേഷൻ,IVERSION సంజ్ఞామానం
ജിറ്റർ,జిట్టర్
ജോലി ബാച്ച്,జాబ్ బ్యాచ్
തൊഴിൽ ക്ലാസ്,జాబ్ క్లాస్
ജോലി നിയന്ത്രണം,ఉద్యోగ నియంత్రణ
"ജോലി നിയന്ത്രണം
 ഭാഷ","ఉద్యోగ నియంత్రణ
 భాష"
"ജോലി നിയന്ത്രണം
 പ്രസ്താവന","ఉద్యోగ నియంత్రణ
 ప్రకటన"
തൊഴിൽ നിർവചനം,ఉద్యోగ నిర్వచనం
ജോലി-ഒഴുക്ക് നിയന്ത്രണം,జాబ్-ఫ్లో కంట్రోల్
ജോലി ഇൻപുട്ട് ഉപകരണം,ఉద్యోగ ఇన్పుట్ పరికరం
ജോലി ഇൻപുട്ട് ഫയൽ,జాబ్ ఇన్పుట్ ఫైల్
തൊഴിൽ ഇൻപുട്ട് സ്ട്രീം,ఉద్యోగ ఇన్పుట్ స్ట్రీమ్
തൊഴിൽ ലൈബ്രറി,జాబ్ లైబ్రరీ
തൊഴിൽ മാനേജുമെന്റ്,ఉద్యోగ నిర్వహణ
ജോലിയുടെ പേര്,ఉద్యోగ పేరు
"ജോലി അടിസ്ഥാനമാക്കിയുള്ളത്
 ഭാഷ","ఉద్యోగ-ఆధారిత
 భాష"
"ജോലി അടിസ്ഥാനമാക്കിയുള്ളത്
 അതിതീവ്രമായ","ఉద్యోగ-ఆధారిత
 టెర్మినల్"
ജോലി output ട്ട്പുട്ട് ഉപകരണം,ఉద్యోగ అవుట్పుట్ పరికరం
തൊഴിൽ output ട്ട്പുട്ട് ഫയൽ,ఉద్యోగ అవుట్పుట్ ఫైల్
ജോലി put ട്ട്പുട്ട് സ്ട്രീം,ఉద్యోగ అవుట్పుట్ స్ట్రీమ్
ജോലി പായ്ക്ക് ഏരിയ,జాబ్ ప్యాక్ ప్రాంతం
തൊഴിൽ മുൻഗണന,ఉద్యోగ ప్రాధాన్యత
ജോലി പ്രോസസ്സിംഗ്,ఉద్యోగ ప్రాసెసింగ్
ജോലി പ്രോഗ്രാം മോഡ്,జాబ్ ప్రోగ్రామ్ మోడ్
"ജോലി വീണ്ടെടുക്കൽ
 ഫയൽ നിയന്ത്രിക്കുക","ఉద్యోగ-రికవరీ
 నియంత్రణ ఫైల్"
ജോബ് സെന്റർ പേജ്,జాబ్ సెపరేటర్ పేజీ
