Odiya,Malayalam
"ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |","ച്യൂയിംഗ്, നാശം, ചോർച്ച"
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","മിനിമം, മിനിമം, മിനിമം"
ସର୍ବନିମ୍ନ ଗଣନା,ഏറ്റവും കുറഞ്ഞ എണ്ണം
ଲ୍ୟାଚ୍ ତାର,ലാച്ച് വയർ
ଲେଡୁକ୍ ପ୍ରଭାବ |,ലെഡക് പ്രഭാവം
ବ valid ଧ ଓହମ୍ |,സാധുവായ ഓം
-ଲେକ୍ଟ୍ରନ୍,- ഇലക്ട്രോൺ
ଦ length ର୍ଘ୍ୟ ସୀମା |,നീളം നിയന്ത്രണം
ବିସ୍ତାର,നീട്ടൽ
ଲେନ୍ସ,ലെന്സ്
ଲେଞ୍ଜର ନିୟମ |,ലെൻസ് നിയമം
ସମତଳ ଟନେଲ୍ |,പരന്ന തുരങ്കം
ଭୂସମାନ୍ତର ଉଡ଼ାଣ |,തിരശ്ചീന ഫ്ലൈറ്റ്
"ସ୍ତର, ସ୍ତର","നിരപ്പാക്കൽ, നിരപ്പാക്കൽ"
"ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |","തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ"
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,അത്മവിശ്വാസത്തിന്റെ അളവ്
ମହତ୍ତ୍ level ସ୍ତର |,പ്രാധാന്യം ലെവൽ
"ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |","തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്"
"ଲିଭର, ଲିଭର","ലിവർ, ലിവർ"
ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |,വെർച്വൽ ആന്ദോളനം
"ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |","ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ"
"ଜୀବନ, ବୟସ","ജീവിതം, പ്രായം"
"ଉଠ, ଉଠ","ഉയർത്തുക, ഉയർത്തുക"
ମୁକ୍ତି ମୁହୂର୍ତ୍ତ,വീണ്ടെടുക്കൽ നിമിഷം
"କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |","ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം"
"ତାପମାତ୍ରା।, ହାଲୁକା କର |","മിതശീതോഷ്ണ., പ്രകാശം"
ବଜ୍ରପାତ,മിന്നൽ
ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |,പ്രകാശവർഷം പ്രകാശവർഷം
"ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |","ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ"
"ସୀମା, ମାର୍ଜିନ","പരിധി, നാമമാത്ര"
"ସୀମା, ସୀମା, ଚରମ |","പരിധി, പരിധി, അതിരുകടന്ന"
ସାମ୍ପ୍ରତିକ ସୀମା |,നിലവിലെ പരിധി
"ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |","രേഖ, രേഖ, ദീർഘവൃത്താകൃതി"
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |","രേഖീയ, രേഖീയ, രേഖീയ"
ର line ଖିକୀକରଣ |,രേഖീയവൽക്കരണം
"ଏକକତା, ର ar ଖିକତା |","ഏകതാനത, രേഖീയത"
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |","ഒറ്റയ്ക്ക്, രേഖീയമായി"
ରେଖା ସମ୍ଭାବନା |,ലൈൻ സാധ്യത
ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |,രേഖീയ അപൂർണ്ണത
ଷ୍ଟ୍ରୋକ ଲାଇନ,സ്ട്രോക്ക് ലൈൻ
ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |,രേഖീയ സ്പെക്ട്രം
ରେଖା ଭୋଲଟେଜ୍ |,ലൈൻ വോൾട്ടേജ്
"ବନ୍ଧ, ଷ୍ଟ୍ରିଙ୍ଗ, ଶୃଙ୍ଖଳା, ଗ୍ରନ୍ଥି, ଲିଙ୍କ୍ |","ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്"
ତରଳ ପଦାର୍ଥ,ദ്രവീകരണം
ତରଳ,ദ്രവീകരിച്ചത്
ତରଳ,ദ്രവീകരിച്ചത്
ତରଳ,ദ്രാവകം
ତରଳ ଜଳଭଣ୍ଡାର |,ദ്രാവക റിസർവോയർ
ତରଳ ସ୍ଫଟିକ |,ലിക്വിഡ് ക്രിസ്റ്റൽ
ତରଳତା,ദ്രവ്യത
ତରଳ ଚାଳିତ ରକେଟ୍ |,ദ്രാവക ചാലക റോക്കറ്റ്
ଲିସାଜୁ ସଂଖ୍ୟା,ലിസാജു കണക്കുകൾ
"ତାଲିକା, ତାଲିକା |","പട്ടിക, പട്ടിക"
"ତାଲିକା, ତାଲିକା","ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്"
ଲିଟର |,ലിറ്റർ
ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,തത്സമയ പ്രോഗ്രാം
ବିଦ୍ୟୁତ ତାର,വൈദ്യുത വയർ
"ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍ |","ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്"
ଚୁମ୍ବକ ପଥର,കാന്തം കല്ല്
"ସ୍ଥାନୀୟ, ସ୍ଥାନୀୟ","പ്രാദേശിക, പ്രാദേശിക"
ସ୍ଥାନୀୟ ମ୍ୟାକ୍ସୱେଲି |,പ്രാദേശിക മാക്സ്വെല്ലി
"ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ |","സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം"
ବନ୍ଧା ଦୋଷ |,ബന്ധിത തെറ്റ്
"ତାଲାକ୍, ସାମଗ୍ରୀ","തലാഖ്, ചരക്ക്"
"ଲୋକସ୍, ଲୋକସ୍","ലോക്കസ്, ലോക്കസ്"
ଚୁମ୍ବକ ପଥର,കാന്തം കല്ല്
ଲୋଗାରିଥମିକ୍ |,ലോഗരിഥമിക്
ତର୍କ,യുക്തി
ଯୁକ୍ତିଯୁକ୍ତ |,ന്യായമായ
"ଲଜିଷ୍ଟିକ୍ସ, ଅପରେସନ୍ ସାଇନ୍ସ |","ലോജിസ്റ്റിക്സ്, ഓപ്പറേഷൻ സയൻസ്"
ଲଣ୍ଡନ ଭାଣ୍ଡେରୱାଲ୍ସ ଆକର୍ଷଣ |,ലണ്ടൻ വണ്ടർവാൾസ് ആകർഷണങ്ങൾ
ସୁଦୂର ପ୍ରସାରଣ |,റിമോട്ട് ട്രാൻസ്മിഷൻ
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","രേഖാംശം, രേഖാംശം"
ରେଭିନେକ୍ ର ଦ୍ରାଘିମା |,രവിനെക്കിന്റെ രേഖാംശം
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","രേഖാംശ, രേഖാംശ"
ଲମ୍ବା ସ୍ ow ର,നീണ്ട സ്വരാക്ഷരങ്ങൾ
"ଲୁପ୍, ଲୁପ୍, ଲୁପ୍ (ଏଡି।), ଲୁପ୍ (v।), ପ୍ରସାନ୍ |","ലൂപ്പ്, ലൂപ്പ്, ലൂപ്പ് (എഡി.), ലൂപ്പ് (വി.), പ്രസന്ദ്"
ଖାଲି ବନ୍ଧା |,അയഞ്ഞ ബന്ധനം
"ଅଳ୍ପ ପ୍ୟାକ୍, ପ୍ୟାକ୍ |","വിരളമായി പായ്ക്ക്, പാക്ക്"
ଲ aur ରେଣ୍ଟଙ୍କ ଫିଟଜର୍ଡାଲ୍ ସଂକୋଚନ |,ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം
କ୍ଷତି ମୁକ୍ତ ରେଖା |,നഷ്ട രഹിത ലൈൻ
କ୍ଷୟ ହୋଇଥିବା ଡାଇଲେକ୍ଟ୍ରିକ୍ |,ദ്രവിച്ച വൈദ്യുത
ଶକ୍ତି,ശക്തി
"ନିମ୍ନ ଚାପ କ୍ଷେତ୍ର, ଉଦାସୀନତା |","താഴ്ന്ന മർദ്ദം, വിഷാദം"
"ଅବମାନନା, ନିମ୍ନ","നിന്ദ, താഴ്ന്ന"
"ସର୍ବନିମ୍ନ, ଛୋଟ","ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ"
ନିମ୍ନ ଶୂନ୍ୟସ୍ଥାନ |,താഴ്ന്ന വാക്വം
ଉଜ୍ଜ୍ୱଳତା,തിളക്കം
ସନ୍ଦୀପୀ,സന്ദീപ്തി
ଉଜ୍ଜ୍ୱଳ,പ്രസരിപ്പുള്ള
ଅଗ୍ନି,ജ്വാല.
"ଗଭୀର, ପ୍ରଦୀପୀ, ଜ୍ୟୋତି-","ദീപ്, പ്രദീപി, ജ്യോതി-"
ଚନ୍ଦ୍ର ଦିବସ |,ചാന്ദ്ര ദിനം
ଚନ୍ଦ୍ରଗ୍ରହଣ,ചന്ദ്രഗ്രഹണം
ଚନ୍ଦ୍ର ଉପଗ୍ରହ |,ചന്ദ്രൻ ഉപഗ്രഹം
ଚନ୍ଦ୍ର ପର୍ଯ୍ୟାୟ ପରିବର୍ତ୍ତନ |,ചന്ദ്രന്റെ ഘട്ട മാറ്റം
ବିଳାସ,ലക്സ്
ଲିମାନ୍ ସିରିଜ୍ |,ലൈമാൻ സീരീസ്
ମୋଟ,മൊത്തത്തിലുള്ള
ମୋଟ,മൊത്തത്തിലുള്ള
"ମ୍ୟାଜିକ୍ ଲନ୍ଟର୍, ଚିତ୍ରକଳା ଲନ୍ଟର୍ |","മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്"
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥାୟୀ ସଂଖ୍ୟା |","മായ നമ്പർ, മാജിക് നമ്പർ, പെർമനൻസ് നമ്പർ"
ଚୁମ୍ବକୀୟ ଭାବରେ |,കാന്തികമായി
ଚୁମ୍ବକୀୟ,കാന്തിക
ଚୁମ୍ବକୀୟ ପ୍ରତିରୋଧକ |,കാന്തിക പ്രതിരോധം
ଚୁମ୍ବକୀୟ,കാന്തികമാക്കൽ
ଚୁମ୍ବକକରଣ,കാന്തികവൽക്കരണം
ଚୁମ୍ବକୀୟତା |,കാന്തികത
ଚୁମ୍ବକୀୟ ତାପଜ ପ୍ରଭାବ |,കാന്തം താപ പ്രഭാവം
ଚୁମ୍ବକୀୟ ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |,കാന്തം ഹൈഡ്രോഡൈനാമിക്സ്
ଚୁମ୍ବକୀୟ ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |,കാന്തം ഹൈഡ്രോസ്റ്റാറ്റിക്സ്
ଚୁମ୍ବକୀୟ,മാഗ്നെറ്റോമീറ്റർ
ଚୁମ୍ବକ,മാഗ്നെറ്റൺ
ଚୁମ୍ବକୀୟ ବୃତ୍ତ |,കാന്തം വൃത്തം
ସ୍ଥିର ଚୁମ୍ବକୀୟତା |,സ്റ്റാറ്റിക് കാന്തികത
ଚୁମ୍ବକୀୟ ରେକ୍ଟିଫାୟର୍ |,മാഗ്നെട്രോൺ റക്റ്റിഫയർ
ବର୍ଦ୍ଧିତ ପ୍ରତିଛବି |,വലുതാക്കിയ ചിത്രം
magnifier,മാഗ്നിഫയർ
"ବୃଦ୍ଧି କର, ବୃଦ୍ଧି କର |","വലുതാക്കുക, വലുതാക്കുക"
"magnifier, magnification-","മാഗ്നിഫയർ, മാഗ്നിഫിക്കേഷൻ-"
ବଡ଼ ଲେନ୍ସ,മാഗ്നിഫൈയിംഗ് ലെൻസ്
"ତୀବ୍ରତା, ତୀବ୍ରତା","മാഗ്നിറ്റ്യൂഡ്, മാഗ്നിറ്റ്യൂഡ്"
ମ୍ୟାଗନ୍,മാഗ്നൺ
ମୁଖ୍ୟ ବ୍ୟାଣ୍ଡ |,പ്രധാന ബാൻഡ്
ମୁଖ୍ୟ ରାସ୍ତା ମୁଖ୍ୟ ଲାଇନ,"പ്രധാന റോഡ്, മെയിൻ ലൈൻ"
"ମୁଖ୍ୟ ତାର, ମୁଖ୍ୟ ଟ୍ୟାପ୍ |","പ്രധാന വയർ, പ്രധാന ടാപ്പ്"
"ରକ୍ଷଣାବେକ୍ଷଣ, ପୋଷଣ, ରକ୍ଷଣାବେକ୍ଷଣ |","പരിപാലനം, പോഷണം, പരിപാലനം"
ମାୟୋରାନା ନିର୍ବାହ,മയോറാന സത്തിൽ
ମୁଖ୍ୟ ଅକ୍ଷ,പ്രധാന അക്ഷം
ମୁଖ୍ୟ ଦୋଷ |,പ്രധാന ന്യൂനത
ବହୁମୁଖୀ |,ബഹുസ്വരമായ
ମାଷ୍ଟର ସ୍ୱର,മാസ്റ്റർ ടോൺ
ଯୋଗାଯୋଗ ଏବଂ ଭାଙ୍ଗନ୍ତୁ |,ബന്ധപ്പെടുകയും തകർക്കുകയും ചെയ്യുക
ନମନୀୟତା,വഴക്കം
କୌଶଳ,കഴിവുകൾ
ମାନୁଆଲ୍ ମନିପୁଲେସନ୍ |,മാനുവൽ കൃത്രിമത്വം
ଅପରେଟର୍,ഓപ്പറേറ്റർ
ମାନବ ବେଲୁନ୍ |,മനുഷ്യരുള്ള ബലൂൺ
"ମନୋମିଟର, ମନୋମିଟର |","മാനുമീറ്റർ, മാനുമീറ്റർ"
ପଲିହେଡ୍ରନ୍ |,ബഹുമുഖം
ମଣିଷ ବର୍ଷ,മനുഷ്യൻ മനുഷ്യൻ വർഷങ്ങൾ
"marginal, marginal, marginal","നാമമാത്രമായ, നാമമാത്രമായ, നാമമാത്രമായ"
ମାର୍ଜିନାଲ୍ ଏଣ୍ଟ୍ରପି |,മാർജിനൽ എൻട്രോപ്പി
ସୁରକ୍ଷିତ ପରିସର,സുരക്ഷിതമായ പരിസരം
ନାବିକ ଡସୁଇଚକ୍ |,നാവികൻ ഡ്സുചക്
"ଚିହ୍ନ, ଚିହ୍ନ, ଚିହ୍ନ","അടയാളങ്ങൾ, അടയാളങ്ങൾ, അടയാളങ്ങൾ"
ମାର୍କର,മാർക്കർ
maser,മേസർ
"ମାସ୍କ, ମାସ୍କ, କଭର |","മുഖംമൂടി, മുഖംമൂടി, മൂടുപടം"
ଘୋଡେଇ ଦିଅ,മൂടിവയ്ക്കുക
"ମାସ, ମାସ, ବହୁଳ |","പിണ്ഡം, പിണ്ഡം, ബൾക്ക്"
ବହୁଳତା |,ബഹുജന സമൃദ്ധി
ଜନ ଅନୁପାତ ପ୍ରତିକ୍ରିୟା |,ബഹുജന അനുപാത പ്രതികരണം
"ଜନ ଏକାଗ୍ରତା, ଜନ ଏକାଗ୍ରତା, ଜନ ଏକାଗ୍ରତା, ବହୁଳତା |","ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന സമൃദ്ധി"
ବହୁ କ୍ଷତି,ബഹുജന നഷ്ടം
ମାଷ୍ଟର ନ୍ୟୁକ୍ଲିୟସ୍ |,മാസ്റ്റർ ന്യൂക്ലിയസ്
ଜନ ଗତି,ബഹുജന വേഗത
ଜନ ପ୍ରତିରୋଧକତା |,ബഹുജന പ്രതിരോധം
"ମାଷ୍ଟର ପ୍ଲେଟ୍, ମାଷ୍ଟର ପ୍ଲେଟ୍ |","മാസ്റ്റർ പ്ലേറ്റ്, മാസ്റ്റർ പ്ലേറ്റ്"
ମ୍ୟାଚ୍,പൊരുത്തം
ମେଳ ହେଲା,പൊരുത്തപ്പെട്ടു
ମେଳ ଖାଉଛି,പൊരുത്തപ്പെടുന്നു
"ମ୍ୟାଟ୍ରିକ୍ସ, ମ୍ୟାଟ୍ରିକ୍ସ, ମ୍ୟାଟ୍ରିକ୍ସ, ମ୍ୟାଟ୍ରିକ୍ସ |","മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്"
"ପଦାର୍ଥ, ପଦାର୍ଥ |","ദ്രവ്യം, പദാർത്ഥം"
ସର୍ବାଧିକ,പരമാവധി
"ସର୍ବୋଚ୍ଚ, ସର୍ବୋଚ୍ଚ, ସର୍ବୋଚ୍ଚ, ସର୍ବୋଚ୍ଚ, ସର୍ବୋଚ୍ଚ","ഏറ്റവും ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന"
ସର୍ବାଧିକ ଅନୁମତିପ୍ରାପ୍ତ |,അനുവദനീയമായ പരമാവധി
ମ୍ୟାକ୍ସୱେଲ-ୱୋଲ୍ଟସମ୍ୟାନ୍ ବଣ୍ଟନ ନିୟମ |,മാക്സ്വെൽ-വോൾട്ട്സ്മാൻ വിതരണ നിയമം
ସର୍ବାଧିକ ବଣ୍ଟନ |,പരമാവധി വിതരണം
"ମ୍ୟାକ୍ଲିଡ୍ ଗେଜ୍, ମ୍ୟାକ୍ଲିଡ୍ ଗେଜ୍ |","മക്ലിയോഡ് ഗേജ്, മക്ലിയോഡ് ഗേജ്"
ଅର୍ଥ,അർത്ഥമാക്കുന്നത്
"ଅର୍ଥ ମୁକ୍ତ ପଥ, ଅର୍ଥ ମୁକ୍ତ ପଥ |","സ്വതന്ത്ര പാത എന്നർത്ഥം, സ്വതന്ത്ര പാത എന്നാണ് അർത്ഥമാക്കുന്നത്"
ବୟସ ମଧ୍ୟମ ବୟସ |,ശരാശരി പ്രായം ശരാശരി പ്രായം
ଜୀବନ,ജീവിതകാലം അർത്ഥമാക്കുന്നത്
ଶଯ୍ୟା ମାପ |,കിടക്ക അളക്കുക
"ମାପ, ମାପ, ମାପ","അളക്കുക, അളക്കുക, അളക്കുക"
"ବଳ, ଯାନ୍ତ୍ରିକ","ബലം, മെക്കാനിക്കൽ"
ଯାନ୍ତ୍ରିକ ସୁବିଧା |,മെക്കാനിക്കൽ നേട്ടം
"ବ science ଜ୍ science ାନିକ, ଯାନ୍ତ୍ରିକ, ଯାନ୍ତ୍ରିକ |","ശക്തി ശാസ്ത്രം, മെക്കാനിക്സ്, മെക്കാനിക്സ്"
ଯାନ୍ତ୍ରିକରଣ,യന്ത്രവൽക്കരണം
"ଯାନ୍ତ୍ରିକ, ଯାନ୍ତ୍ରିକ","മെക്കാനിസം, മെക്കാനിക്സ്"
"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |","ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം"
"ମୋଟ, ଗୁରୁ, ମହା, ସ୍ୱଚ୍ଛ, ନିୟୁଟ୍ (ଦାଶଲକ୍ଷ)","സ്ഥൂലം, ഗുരു, മഹാ, വ്യക്തം, നിയുത് (ദശലക്ഷം)"
ମେଗାକୁରି,മെഗാക്യൂറി
ମ୍ୟାଗମ୍ |,മാഗോം
ମାଉଜର ପ୍ରଭାବ,മൗസ്നർ പ്രഭാവം
ଏମ-ଇଲେକ୍ଟ୍ରନ୍ |,എം-ഇലക്ട്രോൺ
"ଇନଟେସନ୍, ଲୀଳା","സ്വരം, താളം"
"ତରଳିବା (adj।), ତରଳିବା, ତରଳିବା (ver।)","ഉരുകുക (adj.), ഉരുകുക, ഉരുകുക (ver.)"
"ଥବା, ଥବା |","ഉരുകുക, ഉരുകുക"
ତରଳିବା ବିନ୍ଦୁ |,ദ്രവണാങ്കം
"ମେମୋରୀ, ମେମୋରୀ ସିଷ୍ଟମ୍ |","മെമ്മറി, മെമ്മറി സിസ്റ്റം"
"ମେନିସ୍କସ୍, ମେନିସ୍କସ୍ |","meniscus, meniscus"
"ପାରିଆ, ମୁରିଆଲ୍ |","പരിയ, മ്യൂറിയൽ"
"ପାର୍ଶ୍ୱ-ବାରୋମିଟର, ପାର୍ଶ୍ୱ-ବାରୋମିଟର |","മെർക്കുറി ബാരോമീറ്റർ, മെർക്കുറി ബാരോമീറ്റർ"
"ପାର୍ଡିକ୍, ମାୟୁରିକ୍ |","പർദിക്, മയൂരിക്"
meridian,മെറിഡിയൻ
ଗୁଣବତ୍ତା,ഗുണകം
ମସନ୍,കല്പണിക്കാരൻ
"ମାସୋନି ପୋଲ, ୟୁକାୱା ପୋଲ |","മസോണി പോൾ, യുകാവ പോൾ"
ବାର୍ତ୍ତା |,സന്ദേശം
"ଧାତୁ, ମ basic ଳିକ ପଦାର୍ଥ |","ലോഹങ്ങൾ, അടിസ്ഥാന വസ്തുക്കൾ"
"ଧାତୁ କାର୍ଯ୍ୟ, ଧାତୁ ଚିତ୍ରଣ |","ലോഹപ്പണി, ലോഹ ചിത്രീകരണം"
ମେଟାଫାଇଜିକ୍ସ |,മെറ്റാഫിസിക്സ്
ଫଳପ୍ରଦ,മിതവ്യയം
ପାଣିପାଗ,ഉൽക്കാശില
ପାଣିପାଗ,ഉൽക്കാശില
ପାଣିପାଗ ବିଭାଗ,കാലാവസ്ഥാ ശാസ്ത്രം
ପାଣିପାଗ ବିଜ୍ଞାନୀ,കാലാവസ്ഥാ ശാസ്ത്രജ്ഞൻ
"ମିଟର ବ୍ରିଜ୍, ମିଟର ବ୍ରିଜ୍ |","മീറ്റർ പാലം, മീറ്റർ പാലം"
"ଦୂରତା, ମିଟର","ദൂരം, മീറ്റർ"
ମିସେଲସନଙ୍କ ଇଣ୍ଟରଫେରୋମିଟର |,മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ
ମାଇକ୍ରୋଏମ୍ପେର୍ |,മൈക്രോആമ്പിയർ
ମାଇକ୍ରୋ ବିଶ୍ଳେଷଣ |,സൂക്ഷ്മ വിശകലനം
ମାଇକ୍ରୋ-କାନୋନିକାଲ୍ ସେଟ୍ |,മൈക്രോ-കാനോനിക്കൽ സെറ്റ്
ମାଇକ୍ରୋ କାନୋନିକାଲ୍ ସମ୍ପ୍ରଦାୟ |,മൈക്രോ കാനോനിക്കൽ കമ്മ്യൂണിറ്റി
ମାଇକ୍ରୋ ସର୍କିଟ |,മൈക്രോ സർക്യൂട്ട്
ମାଇକ୍ରୋ ଫିସର୍ |,മൈക്രോ ഫിഷർ
ମାଇକ୍ରୋନ୍ |,മൈക്രോൺ
ମାଇକ୍ରୋଫୋନ୍ |,മൈക്രോഫോൺ
"ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍, ମାଇକ୍ରୋସ୍କୋପୋଟୋ |","മൈക്രോഫോട്ടോഗ്രാഫ്, മൈക്രോസ്കോപ്പ്ഫോട്ടോ"
ମାଇକ୍ରୋଫାଇଜିକ୍ସ |,മൈക്രോഫിസിക്സ്
"ମାଇକ୍ରୋସ୍କୋପ୍, ମାଇକ୍ରୋସ୍କୋପ୍ |","മൈക്രോസ്കോപ്പ്, മൈക്രോസ്കോപ്പ്"
"ମାଇକ୍ରୋସ୍କୋପିକ୍, ମାଇକ୍ରୋସ୍କୋପ୍, ମାଇକ୍ରୋସ୍କୋପ୍ |","സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി"
ଭଲ କଥା |,നല്ല മെറ്റീരിയൽ
ମାଇକ୍ରୋସ୍କୋପ୍ |,സൂക്ഷ്മദർശിനി
"ମାଇକ୍ରୋଷ୍ଟେଟ୍, ମାଇକ୍ରୋଷ୍ଟେଟ୍ |","മൈക്രോസ്റ്റേറ്റ്, മൈക്രോസ്റ്റേറ്റ്"
ମାଇକ୍ରୋଟାୱାର୍ |,മൈക്രോടോർ
ମାଇକ୍ରୋ ତରଙ୍ଗ |,മൈക്രോ വേവ്
meridian,മെറിഡിയൻ
ମଧ୍ୟମ,മധ്യഭാഗം
ଆସୁଥିବା ଆୟନ |,ഇൻകമിംഗ് അയോൺ
ମାଇଲ୍,മൈലുകൾ
"ଆକାଶ ଗଙ୍ଗା, ମିଲ୍କା ମେଖଲା |","ആകാശ് ഗംഗ, മിൽഖ മേഖല"
ମିଲର୍ ଇଣ୍ଡେକ୍ସ,മില്ലർ സൂചിക
ଖଣିଜ ପଦାର୍ଥ,ധാതുക്കൾ
ସର୍ଟ ସର୍କିଟ |,ഷോർട്ട് സർക്യൂട്ട്
କ୍ଷୁଦ୍ରତା,ചുരുക്കുന്നു
ସର୍ବନିମ୍ନ ପଥ,കുറഞ്ഞ പാത
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ |","ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന"
ସର୍ବନିମ୍ନ ଆୟନାଇଜେସନ୍ |,ഏറ്റവും കുറഞ്ഞ അയോണൈസേഷൻ
ସଂଖ୍ୟାଲଘୁ ବାହକ |,ന്യൂനപക്ഷ കാരിയർ
ସଂଖ୍ୟାଲଘୁ ନିର୍ଗମନକାରୀ |,ന്യൂനപക്ഷ ഉദ്വമനികൾ
କ୍ଷୁଦ୍ର ସ୍ୱର,ചെറിയ ടോൺ
"କଳା, ମିନିଟ୍, ମିନିଟ୍ |","കല, മിനിറ്റ്, മിനിറ്റ്"
ମାରିଚିକା |,മരീചിക
"ଦର୍ପଣ, ମୁକୁର |","കണ്ണാടി, മുകുർ"
"ପ୍ରତୀକ ନ୍ୟୁକ୍ଲିୟସ୍, ପ୍ରତୀପ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |","പ്രതിപ് ന്യൂക്ലിയസ്, പ്രതിപ് ന്യൂക്ലിയസ്"
ମିଶ୍ରଣ ଯୋଗ୍ୟତା |,മിശ്രത
ଅସଂଗଠିତ ରେଖା |,പൊരുത്തപ്പെടാത്ത വരികൾ
କୁମେଲନ୍ |,കുമേലോൺ
"ଓରିଏଣ୍ଟିରିଙ୍ଗ୍, ଟେଲି-ଆରିଏଣ୍ଟେସନ୍ |","ഓറിയന്ററിംഗ്, ടെലി ഓറിയന്റേഷൻ"
"କ୍ଷେପଣାସ୍ତ୍ର, କ୍ଷେପଣାସ୍ତ୍ର |","മിസൈലുകൾ, മിസൈലുകൾ"
ଅନୁପସ୍ଥିତ ଇଲେକ୍ଟ୍ରନ୍ |,ഇലക്ട്രോൺ ഇല്ലാത്തത്
ନିଖୋଜ ରେଖା |,നഷ്ടപ്പെട്ട വരികൾ
ଅପମାନ,പരദൂഷണം
"ମିକ୍ସର୍, ମିକ୍ସର୍, ମିକ୍ସର୍ (ବ୍ୟକ୍ତି)","മിക്സർ, മിക്സർ, മിക്സർ (വ്യക്തി)"
MK s। ପଦ୍ଧତି,എം.കെ. എസ്. രീതി
"ଗତିଶୀଳ, ଗତିଶୀଳ, ଗତିଶୀଳ |","ചലിക്കുന്ന, ചലിക്കുന്ന, ചലിക്കുന്ന"
ପୋର୍ଟେବଲ୍ ଆଣ୍ଟେନା |,പോർട്ടബിൾ ആന്റിന
ଗତିଶୀଳତା |,ചലനാത്മകത
