Gujarati,Assamese
પેલેટિનેટ,পেলেটিনেট
તાડ-પાન,কল-পাত
પામ રવિવાર,পাম দেওবাৰ
પેનેગિરિસ્ટ,পেনেগিৰিষ্ট
ગભરાટ,ত্ৰাস
ગભરાટ,ত্ৰাস
ગભરામણ કરનાર,আতংক-মংগাৰ
પોપસી,পোপৰ পদ
પોપસી,পোপৰ পদ
પોપસી,পোপৰ পদ
પોપસી,পোপৰ পদ
પાપલ બળદ,পোপৰ ম&#39;হ
પોપવાદ,পোপবাদ
પોપવાદ,পোপবাদ
પોપલિસ્ટ,পোপবাদী
પાપલ રાજ્ય,পোপৰ ৰাজ্য
પેપિઝમ (=પેપિસ્ટ્રી),পেপিজম (=পেপিষ্ট্ৰি)
પેપિસ્ટ,পেপিষ্ট
પેપિરસ,পেপিৰাছ
ઉપમા,দৃষ্টান্ত
પેરામાઉન્ટ,পেৰামাউণ্ট
સર્વોપરીતા (= સર્વોપરી શક્તિ),Paramountcy (=পৰম শক্তি)
સર્વોપરી મહિલા,পেৰামাউণ্ট লেডী
સર્વોપરી સ્વામી,পৰম প্ৰভু
ચર્મપત્ર,পাৰ্চমেণ্ট
ચર્મપત્ર,পাৰ্চমেণ্ট
ચર્મપત્ર,পাৰ্চমেণ্ট
ક્ષમા,ক্ষমা কৰিব
વાર્તાલાપ,পাৰ্লিছ
વાર્તાલાપ,পাৰ্লিছ
સંસદ (=સંસદ),সংসদ (=সংসদ)
લોકસભા,সংসদ
લોકસભા,সংসদ
લોકસભા,সংসদ
સંસદ અધિનિયમ,সংসদ আইন
સંસદસભ્ય,সংসদ সদস্য
સંસદસભ્ય,সংসদ সদস্য
સંસદીય એજન્ટ,সংসদীয় এজেণ্ট
પાર્નેલિઝમ,পাৰ্নেলিজম
પેરોલ,পেৰ’ল
પેરોલ,পেৰ’ল
પેરિસાઈડ,পেৰিচাইড
પેરિસાઈડ,পেৰিচাইড
પક્ષપાતી,পাৰ্টিছান
પક્ષપાતી,পাৰ্টিছান
પક્ષપાતી,পাৰ্টিছান
પાસ,উত্তীৰ্ণ
પાસ શબ્દ (=વોચ શબ્દ),পাছ ৱৰ্ড (=watch word)
પિતૃસત્તાક,পেট্ৰিয়াৰ্ক
પિતૃઓ,পিতৃপুৰুষসকল
પેટ્રિશિયન,পেট্ৰিচিয়ান
દેશભક્તિ,পৈতৃকত্ব
પેક્સ બ્રિટાનિકા,পেক্স ব্ৰিটানিকা
પેક્સ રોમાના,পেক্স ৰোমানা
વંશાવલિ,বংশবৃক্ষ
વંશાવલિ,বংশবৃক্ষ
વંશાવલિ વ્યક્તિ,বংশবৃক্ষ ব্যক্তি
પીઅર,সহকৰ্মী
પીઅર,সহকৰ্মী
પીરેજ,পিৰেজ
પીરેજ,পিৰেজ
પીરેજ,পিৰেজ
આયર્લેન્ડના સાથીદારો,আয়াৰলেণ্ডৰ সমনীয়া
સ્કોટલેન્ડના સાથીદારો,স্কটলেণ্ডৰ সমনীয়া
દ્વીપકલ્પ ઝુંબેશ,উপদ্বীপীয় অভিযান
દ્વીપકલ્પ યુદ્ધ,উপদ্বীপীয় যুদ্ধ
પેનન્ટ,পেনেণ্ট
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট)
બેફામ,পাৰ্ফিডি
સમયગાળો,সময়কাল
સમયગાળો,সময়কাল
પરિઘ,পেৰিফেৰী
કાયમી સમાધાન,স্থায়ী বন্দোবস্ত
શાશ્વત જાગીર,চিৰন্তন ফিফ
ફાલેન્ક્સ,ফালানক্স
ફાલેન્ક્સ,ফালানক্স
ફેરો,ফ্ৰাউন
પિક્ટોગ્રામ,চিত্ৰচিত্ৰ
પિક્ટોગ્રાફ,পিক্টোগ্ৰাফ
પિક્ટોગ્રાફ,পিক্টোগ্ৰাফ
યાત્રાળુ,তীৰ্থযাত্ৰী
યાત્રાળુ પિતા,তীৰ্থযাত্ৰী পিতৃসকল
લૂંટ,লুটপাত
લૂંટ,লুটপাত
સ્તંભ,স্তম্ভ
સ્તંભના આજ્ઞાઓ (અશોકના),স্তম্ভ আদেশ (অশোকৰ)
સ્તંભના આજ્ઞાઓ (અશોકના),স্তম্ভ আদেশ (অশোকৰ)
સ્તંભના આજ્ઞાઓ (અશોકના),স্তম্ভ আদেশ (অশোকৰ)
ચાંચિયો,পাইৰেট
ચાંચિયો,পাইৰেট
પીચ યુદ્ધ,পিটচড যুদ্ধ
પ્લોટ,পটভূমি
પોલિસ,পলিছ
પોલિસ,পলিছ
પોલિટાર્ક,পলিটাৰ্চ
પોલિટિકલ એજન્ટ,ৰাজনৈতিক এজেন্ট
રાજકીય આશ્રય,ৰাজনৈতিক আশ্ৰয়
રાજકીય નિવાસી,ৰাজনৈতিক আৱাসী
રાજકીય આતંકવાદ,ৰাজনৈতিক সন্ত্ৰাসবাদ
મતદાન કર,ভোটগ্ৰহণ কৰ
પોન્ટૂન,পণ্টুন
પ્રીમિયર,প্ৰধানমন্ত্ৰী
પ્રીમિયર,প্ৰধানমন্ত্ৰী
પ્રીમિયરશિપ,প্ৰিমিয়াৰ লীগ
પ્રમુખપદ,ৰাষ্ট্ৰপতিত্ব
પ્રમુખપદ,ৰাষ্ট্ৰপতিত্ব
રાષ્ટ્રપતિ,ৰাষ্ট্ৰপতি
રાષ્ટ્રપતિ,ৰাষ্ট্ৰপতি
પ્રેસિડિયમ,প্ৰেচিডিয়াম
પ્રધાન મંત્રી,প্ৰধানমন্ত্ৰী
પ્રિમોજેનિચર,প্ৰাইমোজেনিচাৰ
રાજકુમાર,প্ৰিন্স
રાજકુમાર,প্ৰিন্স
પ્રિન્સ બિશપ,প্ৰিন্স বিচপ
પ્રિન્સ કોન્સોર્ટ,প্ৰিন্স কনচৰ্ট
પ્રિન્સ રીજન્ટ,প্ৰিন্স ৰিজেণ্ট
પિન્સ રેગ્નન્ટ,পিন্স ৰেগনেণ্ট
પ્રિન્સેસ રીજન્ટ,ৰাজকুমাৰী ৰিজেণ্ট
પ્રિન્સેસ રોયલ,ৰাজকুমাৰী ৰয়েল
હુકુમત,প্ৰিন্সিপালিটি
હુકુમત,প্ৰিন্সিপালিটি
હુકુમત,প্ৰিন্সিপালিটি
ઇનામ,পুৰষ্কাৰ
ઇનામ,পুৰষ্কাৰ
ઈનામની રકમ,পুৰস্কাৰৰ ধন
વ્યવસાયિક સૈનિક,পেছাদাৰী সৈনিক
વચન,প্ৰতিশ্ৰুতি
પ્રોમોન્ટરી કિલ્લો,প্ৰমন্টৰী দুৰ্গ
સંરક્ષક,প্ৰটেক্টৰেট
સંરક્ષક,প্ৰটেক্টৰেট
સંરક્ષક,প্ৰটেক্টৰেট
પ્રોટેજી,Protégé
ઉત્પત્તિ,উৎপত্তিস্থল
ઉત્પત્તિ,উৎপত্তিস্থল
પ્રોવેન્સ સિસ્ટમ,প্ৰভেনেন্স ব্যৱস্থা
ઝાયોનિસ્ટ તરફી,জিয়নিষ্ট সমৰ্থক
જાહેર દુશ્મન,ৰাজহুৱা শত্ৰু
જાહેર દુશ્મન,ৰাজহুৱা শত্ৰু
વિરામચિહ્નો,বিৰাম চিহ্ন
પ્યુનિક યુદ્ધો,পুনিক যুদ্ধ
પ્યુરિટન,পিউৰিটান
પુશ,পুচ্চ
ક્વાડ્રિગા,কোৱাড্ৰিগা
ચારગણું જોડાણ,চতুৰ্ভুজ মিত্ৰতা
ક્વેકર,কোৱাকাৰ
રાણી,ৰাণী
રાણીની પત્ની,ৰাণী কনচৰ্ট
રાણી દાવેદાર,ৰাণী বিধৱা
ક્વીનડમ,কুইনডম
ક્વીનડમ,কুইনডম
રાણી માતા,ৰাণী মা
રાજવી રાણી,ৰাণী ৰাজত্ব কৰা
ક્વિસલિંગ,কুইছলিং
ક્વિસલિંગ,কুইছলিং
ભાડું છોડો,ভাড়া এৰি দিয়ক
ધ્રુજારી,কুইভাৰ
વોરન્ટો,Quo warranto
રેસ,জাতি
વંશીય સર્વોપરિતા,বৰ্ণবাদী আধিপত্য
રેક,ৰেক
રેક,ৰেক
દરોડો પાડ્યો,অভিযান
દરોડો પાડ્યો,অভিযান
રેમ્પાર્ટ,ৰেমপাৰ্ট
રેમ્પાર્ટ,ৰেমপাৰ্ট
લૂંટફાટ,ৰেনছাক
ખંડણી,মুক্তিপণ
ખંડણી,মুক্তিপণ
તબાહી,ৰেভেজ
તબાહી,ৰেভেজ
ક્ષેત્ર,ৰাজ্য
પાછળનો રક્ષક,ৰিয়াৰ গাৰ্ড
પાછળના રક્ષકની ક્રિયા,ৰিয়াৰ গাৰ্ডৰ একচন
બળવાખોર,বিদ্ৰোহী
બળવો,বিদ্ৰোহ
બળવાની માન્યતા,বিদ্ৰোহৰ স্বীকৃতি
રીકન્ડક્શન,পুনৰ পৰিবাহী
રિકોનિસન્સ,গোপনীয়তা
પુનઃનિર્માણ,পুনৰ্গঠন
રેકોર્ડ,নথিভুক্ত
રેકોર્ડ ઓફિસ,ৰেকৰ্ড অফিচ
રેકોર્ડ નિવૃત્તિ,অৱসৰৰ অভিলেখ
લાલ શર્ટ,ৰঙা চাৰ্ট
સુધારણા,সংস্কাৰ
શરણાર્થી,শৰণাৰ্থী
રેગાલિયા,ৰেগালিয়া
રેગાલિયા,ৰেগালিয়া
રેગાલિયા,ৰেগালিয়া
રીજન્સી,ৰিজেন্সি
કારભારી,ৰিজেণ্ট
કારભારી રાણી,ৰিজেণ্ট কুইন
રેજીસાઈડ,ৰেজিচাইড
રેજીસાઇડ્સ,ৰেজিচাইড
શાસન,শাসন ব্যৱস্থা
શાસન,শাসন ব্যৱস্থা
પ્રદેશ,অঞ্চল
શાસન વર્ષ,ৰেগনাল বছৰ
રેગ્નન્ટ,ৰেগনেণ্ট
રેગ્નમ,ৰেগনাম
રીક,ৰাইচ
શાસન,ৰাজত্ব কৰক
શાસન,ৰাজত্ব কৰক
રાજ પરિવાર,ৰাজত্ব কৰা পৰিয়াল
આતંકનું શાસન,আতংকৰ ৰাজত্ব
આતંકનું શાસન,আতংকৰ ৰাজত্ব
મજબૂત કરો,শক্তিশালী কৰক
મજબૂતીકરણ,শক্তিবৰ্ধক
પુનઃસ્થાપન,পুনৰ নিযুক্তি
ફરીથી રોકાણ કરો,পুনৰ বিনিয়োগ কৰক
રિલે પોસ્ટ,ৰিলে পোষ্ট
રિલે માર્ગ,ৰিলেৰ পথ
રિલે સિસ્ટમ,ৰিলে ব্যৱস্থা
પ્રકાશન,মুক্তি দিয়া
પ્રકાશન,মুক্তি দিয়া
ત્યાગ,ত্যাগ
ત્યાગ,ত্যাগ
રેપર્ટરી (= ઇન્વેન્ટરી),ৰেপাৰ্টৰী (=ইনভেণ্টৰী)
ભંડાર,ভঁৰাল
ભંડાર,ভঁৰাল
પ્રજાસત્તાક,ৰিপাব্লিক
ગણતંત્ર દિવસ,গণৰাজ্য দিৱস
રીસ્ક્રીપ્ટ,পুনৰ লিপিবদ্ধ কৰক
રીસ્ક્રીપ્ટ,পুনৰ লিপিবদ্ধ কৰক
રહેવાસી,বাসিন্দা
પુનઃસ્થાપન,পুনৰুদ্ধাৰ
પુનરુત્થાન,পুনৰুত্থান
પુનરુત્થાન,পুনৰুত্থান
પીછેહઠ,পশ্চাদপসৰণ
ઊલટું (સિક્કાનું),ওলোটা (এটা মুদ্ৰাৰ)
બળવો,বিদ্ৰোহ
ક્રાંતિ,বিপ্লৱ
"ક્રાંતિ, ફ્રેન્ચ","বিপ্লৱ, ফৰাচী"
ક્રાંતિ ભવ્ય,বিপ্লৱ গৌৰৱময়
"ક્રાંતિ, ઔદ્યોગિક","বিপ্লৱ, ঔদ্যোগিক"
રાઇઝિંગ,ৰাইজিং
રોટન-બરો,পচি যোৱা-বৰো
રફ રાઇડર્સ,ৰাফ ৰাইডাৰ
રાઉન્ડ-હેડ્સ,ঘূৰণীয়া মূৰ
રાઉટ,ৰাউট
રોયલ પ્રેક્ષકો,ৰয়েল দৰ্শক
રોયલ ચાર્ટર,ৰয়েল চাৰ্টাৰ
રોયલ ક્રેસ્ટ,ৰয়েল ক্ৰেষ্ট
રોયલ ક્રેસ્ટ,ৰয়েল ক্ৰেষ্ট
રોયલ હુકમનામું,ৰয়েল ডিক্রী
રૂબ્રિક,ৰুব্ৰীক
ખંડેર,ধ্বংসাৱশেষ
દોડવીર,দৌৰবিদ
તોડફોડ,ভেঙুচালি কৰা
સાબર,ছাবেৰ
સાબર્સ,চেব্ৰেছ
બલિદાન,ত্যাগ
બલિદાન,ত্যাগ
બલિદાન,ত্যাগ
સલામત આચરણ,নিৰাপদ আচৰণ
સેફગાર્ડ,সুৰক্ষা
સેફગાર્ડ,সুৰক্ষা
સુરક્ષા ફરજો,সুৰক্ষাৰ কৰ্তব্য
સેલી,চেলি
સેલી-બંદર,চেলি-পৰ্ট
રાજદંડ,ৰাজদণ্ড
સ્કીમિટર,স্কিমিটাৰ
બીજી એસ્ટેટ,দ্বিতীয় বাগিচা
સંપ્રદાય,পন্থা
સંપ્રદાય,পন্থা
જપ્તી,বাজেয়াপ্ত
જપ્તી,বাজেয়াপ্ত
સેનેટ,চেনেট
સેનેટ,চেনেট
સેનેટ,চেনেট
સેનેટ,চেনেট
નોકર (=બોર્ડર અથવા વિલિન),Serf (=bordar বা villein)
નોકર (=બોર્ડર અથવા વિલિન),Serf (=bordar বা villein)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),দাসত্ব (serfhood বা serfage)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),দাসত্ব (serfhood বা serfage)
છાયા રાજા,ছাঁ ৰজা
શિપ મની,জাহাজৰ ধন
શોક ટુકડીઓ (= તોફાન ટુકડીઓ),শ্বক সৈন্য (=ধুমুহা সৈন্য)
ટૂંકી સંસદ,চুটি সংসদ
અથડામણ,স্কিমিছ
ગુલામ,দাস
ગુલામી,দাসত্ব
ગુલામી,দাসত্ব
સૈનિક રાજનેતા,সৈনিক ৰাষ্ট্ৰনেতা
ભાલા,বৰশী
ભાલા-માથું,বৰশীৰ মূৰ
ગોળાકાર,গোলক
સ્ફ્રાજીસ્ટિક્સ,স্ফ্ৰেজিষ্টিকছ
સિસ્ટમ બગાડે છે,ব্যৱস্থা নষ্ট কৰে
સ્ક્વેર,স্কোৱায়াৰ
સ્ક્વેર,স্কোৱায়াৰ
સ્ક્વેરઆર્કી,স্কুয়াৰআৰ্চি
સ્ક્વેરઆર્કી,স্কুয়াৰআৰ্চি
ધોરણ,মানদণ্ড
ધોરણ-વાહક,ষ্টেণ্ডাৰ্ড-বাহক
સ્થાયી સૈન્ય,থিয় হৈ থকা সেনাবাহিনী
સ્ટેન્ડિંગ ઓર્ડર,ষ্টেণ্ডিং অৰ্ডাৰ
સ્ટેન્ડિંગ ઓર્ડર,ষ্টেণ্ডিং অৰ্ডাৰ
સ્ટેટ્સમેન,ৰাষ্ট্ৰনেতা
સ્ટોન શિલાલેખ,শিলৰ শিলালিপি
તોફાન ટુકડીઓ,ধুমুহাৰ সৈন্য
સ્ટ્રેટેજમ,কৌশল
વ્યૂહરચના,কৌশল
વ્યૂહરચના,কৌশল
વ્યૂહરચના,কৌশল
સ્ટ્રેટોક્રસી,ষ্ট্ৰেট’ক্ৰেচি
ઝઘડો,বিবাদ
ઝઘડો,বিবাদ
મજબૂત પકડ,শক্তিশালী ধৰি ৰখা
મજબૂત પકડ,শক্তিশালী ধৰি ৰখা
પેટાકંપની ટેલિઅન્સ,সহযোগী টেলায়েন্স
ઉત્તરાધિકાર,উত্তৰাধিকাৰ
અનુગામી,উত্তৰাধিকাৰী
મતાધિકાર,ভোটাধিকাৰ
મતાધિકારવાદી,ভোটাধিকাৰী
સલ્તનત,চুলতানত্ব
સલ્તનત સમયગાળો,চুলতানত্বৰ যুগ
શરણાગતિ,সমৰ্পণ
સુઝેરેન,চুজেৰেইন
સુઝેરેન રાજ્ય,চুজেৰেইন ৰাজ্য
તલવારબાજ,তৰোৱালধাৰী
તમ્માની સોસાયટી,টামমানী ছ&#39;চাইটি
ટેમ્પર્ડ તલવાર,টেম্পাৰড তৰোৱাল
ભાડૂત,ভাড়াতীয়া
ભાડૂત,ভাড়াতীয়া
પ્રદેશ,অঞ্চল
પ્રદેશ,অঞ্চল
પ્રદેશ સરકાર,টেৰিটৰী চৰকাৰ
આતંકવાદ,সন্ত্ৰাসবাদ
ત્રીજી એસ્ટેટ,তৃতীয় বাগিচা
ત્રણ વસાહતો,তিনিটা বাগিচা
ટોલ,টোল
ટોલ હાઉસ,টোল হাউচ
કબર,সমাধিস্থল
ટોરી,ট&#39;ৰী
ટોટેમ,টটেম
ટાવર,টাৱাৰ
ટાવર,টাৱাৰ
વિજય ટાવર,বিজয়ৰ টাৱাৰ
દેશદ્રોહી,বিশ্বাসঘাতক
વિશ્વાસઘાત,বিশ্বাসঘাতকতা
રાજદ્રોહ,দেশদ্ৰোহ
સંધિ,সন্ধি
યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું),যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল)
શ્રદ્ધાંજલિ,শ্ৰদ্ধাঞ্জলি
શ્રદ્ધાંજલિ,শ্ৰদ্ধাঞ্জলি
શ્રદ્ધાંજલિ જમીન,শ্ৰদ্ধাঞ্জলি ভূমি
ત્રિવિધ જોડાણ,ট্ৰিপল এলায়েন্স
ટ્રિપલ entente,ট্ৰিপল এণ্টেণ্ট
વિજય,জয়লাভ
વિજય,জয়লাভ
ગરબડ,অস্থিৰতা
જુલમી હત્યા,অত্যাচাৰী হত্যা
જુલમી હત્યા,অত্যাচাৰী হত্যা
જુલમ,অত্যাচাৰ
જુલમ,অত্যাচাৰ
જુલમી,অত্যাচাৰী
ઉહલાન,উহলান
ઉકાસે,উকাচে
ઉકાસે,উকাচে
ઉલેમા,উলেমা
અલ્ટીમેટમ,আলটিমেটাম
અલ્ટીમેટમ,আলটিমেটাম
અંકલ સેમ,ককাক ছেম
અન્ડર-કિંગ,আণ্ডাৰ-কিং
યુનાઇટેડ આઇરિશમેન,ইউনাইটেড আইৰিছমেন
સંયુક્ત રાષ્ટ્રો,যুক্তৰাষ্ট্ৰ
સંયુક્ત પ્રાંતો,সংযুক্ত প্ৰভিন্স
સંયુક્ત પ્રાંતો,সংযুক্ত প্ৰভিন্স
અવિશ્વસનીય કિલ્લો,ইউনিভেলেটেড দুৰ্গ
સાર્વત્રિક રાજા,সাৰ্বজনীন ৰজা
સાર્વત્રિક મતાધિકાર,সাৰ্বজনীন ভোটাধিকাৰ
બળવો,বিদ্ৰোহ
હડપચી,দখল কৰা
હડપ કરનાર,দখলদাৰী
યુટોપિયા,ইউটোপিয়া
તોડફોડ,ভাণ্ডাল
તોડફોડ,ভাঙি-ছিঙি পেলোৱা
વેનગાર્ડ,ভ্যানগাৰ্ড
વાનગાર્ડ,ভ্যানগাৰ্ড
વેનગાર્ડ,ভ্যানগাৰ্ড
વરાંજીયન,ভাৰংগিয়ান
વરાંજિયન રક્ષક,ভাৰংগিয়ান গাৰ্ড
વાસલ,ভেছাল
વાસલ,ভেছাল
વાસલ રાજ્ય,ভেছাল অৱস্থা
વેટિકન કાઉન્સિલ,ভেটিকান কাউন্সিল
વહાણ,পাত্ৰ
વહાણ,পাত্ৰ
વહાણ,পাত্ৰ
ઉપ-રાજા,উপ-ৰজা
વાઇસરોય,ভাইচৰয়
વાઇસરોયલ્ટી = વાઇસરોયશિપ,ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ
વિક્ટર,ভিক্টৰ
વિજય,বিজয়
વિલેન,ভিলেইন
સફર,জলপথে গমন
સંવેદનશીલ ગઢ,দুৰ্বল দুৰ্গ
વોલ પેઇન્ટિંગ,ৱাল পেইন্টিং
વોલ પેઇન્ટિંગ,ৱাল পেইন্টিং
યુદ્ધ,যুদ্ধ
યુદ્ધ-સ્વામી,যুদ্ধ-প্ৰভু
યોદ્ધા,যোদ্ধা
યોદ્ધા,যোদ্ধা
યોદ્ધા,যোদ্ধা
યુદ્ધ જહાજ,যুদ্ধজাহাজ
વૉચ-વર્ડ,ৱাচ-ৱৰ্ড
કલ્યાણ રાજ્ય,কল্যাণকামী ৰাষ্ট্ৰ
કલ્યાણ કાર્ય,কল্যাণমূলক কাম
વ્હિગ,হুইগ
સફેદ ધ્વજ,বগা পতাকা
વ્હાઇટમેનનો બોજ,বগা মানুহৰ বোজা
વિશ્વ સામ્રાજ્ય,বিশ্ব সাম্ৰাজ্য
વિશ્વ ચળવળ,বিশ্ব আন্দোলন
વિશ્વ રાજકારણ,বিশ্ব ৰাজনীতি
વિશ્વ શક્તિ,বিশ্ব শক্তি
વિશ્વ યુદ્ધ,বিশ্বযুদ্ধ
Wreeker,ৰেকাৰ
બરબાદીનો સુધારો,ধ্বংসাত্মক সংশোধনী
ઝેનેલેસિસ,জেনেলাচিছ
ઝેનોફોબિયા,বিদেশী ঘৃণা
યાન્કી,য়েংকি
પીળો જેકેટ,হালধীয়া জেকেট
પીળો માણસ,হালধীয়া মানুহ
પીળો જોખમ,হালধীয়া বিপদ
યલો પ્રેસ,হালধীয়া প্ৰেছ
યંગ ટર્ક્સ,যুৱ তুৰ্কী
ઝિયસ,জিউছ
ઝાયોનિઝમ,জায়নিজম
પારસી ધર્મ,জৰদস্তি ধৰ্ম
