Gujarati,English
લોકલ એરિયા નેટવર્ક (Lan),local area network (Lan)
સ્થાનિક વ્યાખ્યા,local definition
સ્થાનિક વિનિમય,local exchange
સ્થાનિક મેમરી,local memory
સ્થાનિક મોડ,local mode
સ્થાનિક ચલ,local variable
તાળું,Lock
લૉક કરેલી ફાઇલ,locked file
log in=log on,log in=log on
લોગ ઓફ-લોગ આઉટ,log off-log out
લોગીંગ,Logging
તર્ક વિશ્લેષક,logic analyser
તર્ક બોમ્બ,logic bomb
લોજિક કાર્ડ,logic card
લોજિક ચાર્ટ (ફ્લો ચાર્ટ),logic chart (flow chart)
લોજિક સર્કિટ,logic circuit
તર્ક ડિઝાઇન,logic design
લોજિક ડાયાગ્રામ,logic diagram
લોજિક ફ્લો ચાર્ટ,logic flow chart
તર્ક કાર્ય,logic function
તર્ક દ્વાર,logic gate
લોજિક પ્રોગ્રામિંગ,logic programming
તર્ક પરિવર્તન,logic shift
તર્કની સ્થિતિ,logic state
તર્ક સ્વીચ,logic switch
તર્ક એકમ,logic unit
તાર્કિક,Logical
તાર્કિક જોડાણ,logical connection
લોજિકલ ડેટા માળખું,logical data structure
લોજિકલ ડાયાગ્રામ,logical diagram
તાર્કિક અભિવ્યક્તિ,logical expression
લોજિકલ ફ્લો ચાર્ટ (ફ્લો ચાર્ટ),logical flow chart (flow chart)
તાર્કિક IF,logical IF
લોજિકલ કામગીરી,logical operation
લોજિકલ ઓપરેટર,logical operator
તાર્કિક સંબંધ,logical relation
તાર્કિક યોજના,logical scheme
તાર્કિક પ્રતીક,logical symbol
તાર્કિક પ્રકાર,logical type
તાર્કિક મૂલ્ય,logical value
લોજિકલ ચલ,logical variable
આગળ જુઓ કેરી,look ahead carry
સેટ આગળ જુઓ,look ahead set
જુઓ,Look-up
લૂપ,Loop
લૂપ નિયંત્રણ,loop control
લૂપ આરંભ,loop initialization
લૂપ ફેરફાર,loop modification
લૂપ નેટવર્ક,loop network
લૂપ શરૂઆત,loop start
લૂપ સમાપ્તિ,loop termination
લૂપ-બેક ટેસ્ટ,loop-back test
ઢીલી રીતે જોડાયેલી,loosely coupled
લોસલેસ કમ્પ્રેશન,lossless compression
નુકસાનકારક કમ્પ્રેશન,lossy compression
ઓછી બાઈટ,low byte
નિમ્ન સ્તરની ભાષા,low level language
નીચા પાસ ફિલ્ટર,low pass filter
ના જેટલું કે તેનાથી ઓછું,lower bound
મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ),mac protocol (medium access control)
મશીન,Machine
મશીન સરનામું,machine address
મશીન કોડ,machine code
મશીન ચક્ર,machine cycle
મશીન આધારિત ભાષા,machine dependent language
મશીન આધારિત સોફ્ટવેર,machine dependent software
મશીનની ભૂલ,machine error
મશીન નિષ્ક્રિય સમય,machine idle time
મશીન સ્વતંત્ર ભાષા,machine independent language
મશીન સૂચના,machine instruction
મશીન બુદ્ધિ,machine intelligence
મશીન ભાષા,machine language
મશીન લર્નિંગ,machine learning
મશીન કામગીરી,machine operation
મશીન લક્ષી ભાષા,machine oriented language
મશીન ચલાવવું,machine run
મશીન સિમ્યુલેશન,machine simulation
મશીનનો સમય બગડ્યો,machine spoiled time
મશીન અનુવાદ,machine translation
મશીન શબ્દ,machine word
મેક્રો (=મેક્રો સૂચના),macro (=macro instruction)
મેક્રો દલીલ,macro argument
મેક્રો એસેમ્બલી પ્રોગ્રામ,macro assembly program
મેક્રો કોલ,macro call
મેક્રો કોડ,macro code
મેક્રો આદેશ,macro command
મેક્રો ઘોષણા,macro declaration
મેક્રો વ્યાખ્યા,macro definition
મેક્રો ફ્લો ચાર્ટ,macro flow chart
મેક્રો જનરેટર,macro generator
મેક્રો સૂચના,macro instruction
મેક્રો ભાષા,macro language
મેક્રો લાઇબ્રેરી,macro library
મેક્રો પરિમાણ,macro parameter
મેક્રો પ્રોસેસિંગ,macro processing
મેક્રો પ્રોસેસર,macro processor
મેક્રો પ્રોગ્રામિંગ,macro programming
મેક્રો પ્રોટોટાઇપ,macro prototype
મેક્રો-કોડિંગ,Macro-coding
મેગાબાઈટ (MB),magabyte (MB)
જાદુઈ પાત્ર,magic character
જાદુઈ સંખ્યા,magic number
ચુંબકીય બબલ મેમરી,magnetic bubble memory
ચુંબકીય કાર્ડ,magnetic card
ચુંબકીય કોષ,magnetic cell
ચુંબકીય પાત્ર,magnetic character
ચુંબકીય કોર સંગ્રહ,magnetic core storage
ચુંબકીય ડિસ્ક,magnetic disk
ચુંબકીય ડિસ્ક સરનામું,magnetic disk address
ચુંબકીય ડિસ્ક મેમરી,magnetic disk memory
ચુંબકીય ડ્રમ,magnetic drum
ચુંબકીય એન્કોડિંગ,magnetic encoding
ચુંબકીય વડા,magnetic head
ચુંબકીય શાહી,magnetic ink
ચુંબકીય શાહી અક્ષર ઓળખ (MICR),magnetic ink character recognition (MICR)
ચુંબકીય માધ્યમ,magnetic media
ચુંબકીય વાંચન,magnetic reading
ચુંબકીય રેકોર્ડિંગ,magnetic recording
ચુંબકીય સંગ્રહ,magnetic storage
ચુંબકીય પટ્ટી,magnetic strip
ચુંબકીય ટેપ,magnetic tape
ચુંબકીય ટેપ કારતૂસ,magnetic tape cartridge
ચુંબકીય ટેપ ડ્રાઇવ,magnetic tape drive
ચુંબકીય ટેપ હેડર,magnetic tape header
ચુંબકીય ટેપ ગ્રંથપાલ,magnetic tape librarian
ચુંબકીય ટેપ પરિવહન,magnetic tape transport
ચુંબકીય ટેપ એકમ,magnetic tape unit
ચુંબકીય પાતળી ફિલ્મ,magnetic thin film
ચુંબકીય ટ્રેક,magnetic track
મેગ્નેટો ઓપ્ટિક સ્ટોરેજ,magneto optic storage
મેગ્નેટોગ્રાફિક પ્રિન્ટર,magnetographic printer
મેગ્નેટોસ્ટ્રિક્શન,Magnetostriction
મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ,magnetostrictive tablet
મેઈલ બોક્સ,mail box
મેલ મર્જ,mail merge
મુખ્ય નિયંત્રણ એકમ,main control unit
મુખ્ય ફ્રેમ,main frame
મુખ્ય ફ્રેમ સિસ્ટમ,main frame system
મુખ્ય મેમરી,main memory
મુખ્ય કાર્યક્રમ,main program
મુખ્ય સંગ્રહ,main storage
મુખ્ય સ્વીચ,main switch
જાળવણી,Maintenance
જાળવણી પેનલ,maintenance panel
જાળવણી સમય,maintenance time
મુખ્ય ચક્ર,major cycle
મુખ્ય ઉપકરણ,major device
મુખ્ય ચાવી,major key
મુખ્ય રાજ્ય,major state
મુખ્ય માળખું,major structure
મુખ્ય કાર્ય,major task
બહુમતી તત્વ,majority element
બહુમતી દરવાજો,majority gate
બહુમતી કામગીરી,majority operation
મેકઅપ સમય,makeup time
ખામીયુક્ત નિયમિત,malfunction routine
સંચાલન વિકાસ,management development
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),management information system (MIS)
મેનેજમેન્ટ વિજ્ઞાન,management science
માન્ચેસ્ટર કોડિંગ,Manchester coding
મેનીફોલ્ડિંગ,Manifolding
મેનિપ્યુલેટેડ ચલ,manipulated variable
ઇન્ડેક્સીંગની હેરફેર,manipulating indexing
મેન-મશીન સિમ્યુલેશન,man-machine simulation
મેન્યુઅલ એડ્રેસ સ્વીચ,manual address switch
મેન્યુઅલ વિશ્લેષણ,manual analysis
મેન્યુઅલ જવાબો,manual answering
મેન્યુઅલ એન્ટ્રી,manual entry
મેન્યુઅલ વિનિમય,manual exchange
મેન્યુઅલ ઇનપુટ,manual input
મેન્યુઅલ કામગીરી,manual operation
ઘણા થી ઘણા સંબંધ,many to many relationship
ઘણા થી એક ડીકોડર,many to one decoder
નકશા પદ્ધતિ,map method
મેપિંગ,Mapping
માર્જિન,Margin
માર્જિન ભૂલ,margin error
સીમાંત ચેક,marginal check
સીમાંત કસોટી,marginal test
માર્ક શોધ,mark detection
માર્ક વાંચન,mark reading
માર્ક સ્કેનિંગ,mark scanning
માર્ક સેન્સ,mark sense
માર્કર,Marker
માર્કિંગ,Marking
ચિહ્નિત તરંગ,marking wave
માર્કોવ સાંકળ,markov chain
માર્કોવ સ્ત્રોત,markov source
માર્ક-અપ ભાષા,mark-up language
મેસર,Maser
મેસર,Maser
મહોરું,Mask
માસ્ક બીટ,mask bit
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,mask programmable device
માસ્ક રજીસ્ટર,mask register
માસ્ક કરેલ ROM,masked ROM
માસ્કીંગ,Masking
માસ ડેટા,mass data
માસ મેમરી,mass memory
મોટા પાયે સમાંતર,massively parallel
માસ્ટર,Master
માસ્ટર કાર્ડ,master card
મુખ્ય ઘડિયાળ,master clock
માસ્ટર કન્સોલ,master consol
મુખ્ય ડેટા,master data
માસ્ટર ડાયાગ્રામ,master diagram
માસ્ટર ફાઇલ,master file
મુખ્ય જૂથ,master group
મુખ્ય કી,master key
માસ્ટર લાઇબ્રેરી ટેપ,master library tape
મુખ્ય પ્રોસેસર,master processor
માસ્ટર પ્રોગ્રામ,master program
મુખ્ય સ્ટેશન,master station
મુખ્ય ટેપ,master tape
મુખ્ય ટર્મિનલ,master terminal
માસ્ટર/સ્લેવ ઉપકરણ,master/slave device
માસ્ટર/સ્લેવ સિસ્ટમ,master/slave system
મેચ,Match
મેચિંગ,Matching
ગાણિતિક પ્રોગ્રામિંગ,mathematical programming
ગાણિતિક સિમ્યુલેશન,mathematical simulation
મેટ્રિક્સ,Matrix
મેટ્રિક્સ પ્રિન્ટર,matrix printer
મેટ્રિક્સ સ્વીચ,matrix switch
મેટ્રિક્સ ટેબલ,matrix table
મેક્સી કમ્પ્યુટર,maxi computer
મેક્સિકોમ્પ્યુટર,Maxicomputer
મહત્તમ તત્વ,maximal element
મહત્તમ (પ્રમાણભૂત રકમ શબ્દ),maxterm (standard sum term)
મેક્સવેલ ડિમન,maxwell daemon
મીન,Mean
અર્થ સમારકામ સમય,mean repair time
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),mean time between failure (MTBF)
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),mean time between failure (MTBF)
નિષ્ફળતાનો સમય,mean time to failure
સમારકામ માટેનો સમય,mean time to repair
સમારકામ માટેનો સરેરાશ સમય (MTTR),mean time to repair (MTTR)
મધ્યમ પાયે એકીકરણ (MSI),medium scale integration (MSI)
મધ્યમ પાયે એકીકરણ (MSI),medium scale integration (MSI)
મધ્યમ ગાળાના સંગ્રહ ઉપકરણ,medium term storage device
મેગાબીટ પ્રતિ સેકન્ડ (MB Ps),megabit per second (MB Ps)
સભ્ય પદાર્થ,member object
સભ્ય રેકોર્ડ,member record
મેમરી,Memory
મેમરી એરે,memory array
મેમરી બેંક,memory bank
મેમરી બફર રજિસ્ટર,memory buffer register
મેમરી બસ,memory bus
મેમરી કાર્ડ,memory card
મેમરી સેલ,memory cell
મેમરી કોમ્પેક્શન,memory compaction
મેમરી કોર,memory core
મેમરી ચક્ર,memory cycle
મેમરી ડેટા રજિસ્ટર,memory data register
મેમરી ડમ્પ,memory dump
મેમરી વિનિમય,memory exchange
મેમરી વંશવેલો,memory hierarchy
મેમરી સૂચના,memory instruction
મેમરી મેનેજમેન્ટ,memory management
મેમરી નકશો,memory map
મેમરી મેપ કરેલ I/O,memory mapped I/O
મેમરી મોડેલ,memory model
મેમરી મોડ્યુલ,memory module
મેમરી પોઇન્ટર રજીસ્ટર,memory pointer register
મેમરી પાવર,memory power
મેમરી રક્ષણ,memory protection
મેમરી સંદર્ભ સૂચના,memory reference instruction
મેમરી નિવાસી કાર્યક્રમ,memory resident program
મેમરી યુનિટ,memory unit
મેનુ,Menu
મેનુ બાર,menu bar
મેનુ ડ્રાઈવ,menu drive
મેનુ પસંદગી,menu selection
મેનુ આધારિત કાર્યક્રમ,menu-driven program
મર્જ કરો,Merge
વિનિમય સૉર્ટ મર્જ કરો,merge exchange sort
મર્જ સૉર્ટ,merge sort
મર્જિંગ,Merging
જાળીદાર નેટવર્ક,mesh network
મેસેજિંગ,Messagaing
સંદેશ,Message
સંદેશ પ્રમાણીકરણ,message authentication
સંદેશ બોક્સ,message box
સંદેશ સર્કિટ,message circuit
સંદેશ ફોર્મેટ,message format
સંદેશ હેડર,message header
સંદેશ મોડ,message mode
સંદેશ પસાર,message passing
સંદેશ મતદાન,message polling
સંદેશ કતાર,message queue
સંદેશ સ્વીચ,message switch
સંદેશ ટેક્સ્ટ,message text
સંદેશ ટ્રાન્સફર એજન્ટ,message transfer agent
મેટા એસેમ્બલર,meta assembler
મેટા વર્ગ,meta class
મેટા સંકલન,meta compilation
મેટા કમ્પાઇલર,meta compiler
મેટા ભાષા,meta language
મેટા નેટવર્ક,meta network
મેટા સિસ્ટમ,meta system
પદ્ધતિ,Method
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),metropolitan area network (MAN)
સૂક્ષ્મ,Micro
માઇક્રો કોડ,micro code
માઇક્રો કમ્પ્યુટર,micro computer
માઇક્રો કંટ્રોલર,micro controller
સૂક્ષ્મ ચક્ર,micro cycle
માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS),micro electronic mechanical system (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,micro electronics
સૂક્ષ્મ લઘુ અધિકૃતતા,micro miniauthorization
માઇક્રો ઓર્ડર,micro order
માઇક્રો/મેઇનફ્રેમ લિંક,micro/mainframe link
માઇક્રોચિપ,Microchip
માઇક્રોકોબોલ,Microcobol
માઇક્રોકોડ,Microcode
માઇક્રોફિચે,Microfiche
માઇક્રોફ્લોપી,Microfloppy
માઇક્રોફોર્મ રીડર,microform reader
માઇક્રોફ્રેમ,Microframe
માઈક્રોગ્રાફિક્સ,Micrographics
માઇક્રોફોન,Microphone
માઇક્રોફોટોગ્રાફ,Microphotograph
માઇક્રોપ્રોસેસિંગ એકમ,microprocessing unit
માઇક્રોપ્રોસેસર,Microprocessor
માઇક્રોપ્રોસેસર ચિપ,microprocessor chip
માઇક્રોપ્રોસેસર કમ્પાઇલર,microprocessor compiler
માઇક્રોપ્રોસેસર યુનિટ (MPU),microprocessor unit (MPU)
માઇક્રોપ્રોગ્રામ,Microprogram
માઇક્રોસિક્વન્સ,Microsequence
માઈક્રોસોફ્ટ,Microsoft
માઇક્રોસોફ્ટ વિન્ડોઝ,microsoft windows
માઇક્રોવેવ,Microwave
માઇક્રોવેવ લિંક,microwave link
માઇક્રોવેવ પ્રચાર,microwave propagation
મધ્યમ સંચાલન,middle management
મિડલવેર,Middleware
મિડીકોમ્પ્યુટર,Midicomputer
મધ્યબિંદુ,Midpoint
મધ્યસત્ર,Midterm
સ્થળાંતરનો માર્ગ,migration path
મિલિયન સૂચના પ્રતિ સેકન્ડ (MIPS),million instructions per second (MIPS)
મિની કોમ્પ્યુટર,minicomputer
મિનિડિસ્કેટ,Minidiskette
ન્યૂનતમ કર્નલ,minimal kernel
ન્યૂનતમ ઉત્પાદન,minimal product
ન્યૂનતમ વૃક્ષ,minimal tree
મિનિમેક્સ (ન્યૂનતમ-મહત્તમ) અલ્ગોરિધમ,minimax (min-max) algorithm
ન્યૂનતમ પ્રક્રિયા,minimax procedure
લઘુત્તમ ખર્ચ ફેલાયેલા વૃક્ષ,minimum cost spanning tree
ન્યૂનતમ લેટન્સી કોડિંગ,minimum latency coding
નાનું ઉપકરણ,minor device
મિન્ટેરિમ,Minterim
માઈનસ ધ્વજ,minus flag
માઈનસ ધ્વજ,minus flag
માઈનસ ઝોન,minus zone
અરીસો,mirror
મિરર સાઇટ,mirror site
મિશ્ર-મૂલક સંકેત,mixed-radix notation
મિક્સર,Mixer
નેમોનિક,Mnemonic
નેમોનિક સરનામું,mnemonic address
નેમોનિક્સ,Mnemonics
મોબાઈલ,Mobile
મોબાઇલ કમ્પ્યુટિંગ,mobile computing
મોડલ,Model
મોડલેસ એડિટર,modeless editor
મોડેલિંગ,Modelling
મોડેમ,Modem
માધ્યમ,Moderate
મધ્યસ્થતા,Moderation
મધ્યસ્થી,Moderator
સંશોધિત સૂચના,modified instruction
મોડિફાયર,Modifier
મોડિફાયર બીટ,modifier bit
ફેરફાર કરો,Modify
મોડ્યુલર,Modular
મોડ્યુલારિટી,Modularity
મોડ્યુલેશન,Modulation
મોડ્યુલ,Module
મોડ્યુલ આર્કિટેક્ચર,module architecture
મોનીટર,Monitor
મોનીટરીંગ કાર્યક્રમ,monitoring program
મોનોક્રોમ ડિસ્પ્લે,monocrome display
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,monolithic integrated circuit
મોનોલિથિક ટેકનોલોજી,monolithic technology
મોનોસ્પેસ ફોન્ટ,monospace font
મોનોસ્ટેબલ,Monostable
મોનોટોરિસિટી,Monotoricity
મોર્ફ,Morph
મોર્ફીમ,Morpheme
મોર્ફિઝમ,Morphism
ગીરો,Mortgage
mosfet (MOSFET),mosfet (MOSFET)
સૌથી નોંધપાત્ર બીટ,most significant bit
મધર બોર્ડ,mother board
માતા રજીસ્ટર,mother register
ગતિ ચિત્ર,motion picture
મોશન પિક્ચર એક્સપર્ટ્સ ગ્રુપ (MPEG),motion picture experts group (MPEG)
માઉન્ટ,Mount
માઉસ,Mouse
ચાલ,Move
પાત્ર ખસેડો,move character
MS-DOS,MS-DOS
એમએસ-વિન્ડોઝ,MS-Windows
બહુવિધ પાસું,multi aspect
મલ્ટી પ્રોસેસર,multi processor
મલ્ટી પ્રોગ્રામિંગ,multi programming
બહુવિધ કાર્ય,multi tasking
મલ્ટીબસ,Multibus
મલ્ટિકાસ્ટ,Multicast
મલ્ટિકાસ્ટ સરનામું,multicast address
મલ્ટીકાસ્ટિંગ,Multicasting
મલ્ટીચીપ,Multichip
મલ્ટિક્સ,Multics
મલ્ટિ-જોબ કામગીરી,multijob operation
બહુસ્તરીય મેમરી,multilevel memory
મલ્ટીમીડિયા ટેકનોલોજી,multimedia technology
મલ્ટિમોડ,Multimode
બહુવિધ,Multiple
બહુવિધ ચોકસાઇ,multiple precision
બહુવિધ રીગ્રેસન,multiple regression
મલ્ટિપ્લેક્સ,Multiplex
મલ્ટિપ્લેક્સ મોડ,multiplex mode
મલ્ટિપ્લેક્સર,Multiplexer
મલ્ટિપ્લેક્સિંગ,Multiplexing
મલ્ટિપોઇન્ટ નેટવર્ક,multipoint network
મલ્ટિપ્રોસેસિંગ,Multiprocessing
મલ્ટિપ્રોસેસર સિસ્ટમ,multiprocessor system
બહુહેતુક ઇન્ટરનેટ મેલ એક્સટેન્શન (MIME),multipurpose internet mail extention (MIME)
મલ્ટિશેડ્યૂલ,Multischedule
મલ્ટીસ્ટેશન,Multistation
મલ્ટિથ્રેડીંગ,Multithreading
બહુમૂલ્યવાળું તર્ક,multivalued logic
બહુવિધ વિશ્લેષણ,multivariate analysis
મલ્ટિવાઇબ્રેટર,Multivibrator
પરસ્પર બાકાત,mutual exclusion
પરસ્પર માહિતી,mutual information
નિષ્કપટ વપરાશકર્તા,naïve user
નામ સર્વર,name server
NAND ઓપરેશન,NAND operation
નેનો,Nano
સાંકડી બેન્ડ,narrow band
રાષ્ટ્રીય માહિતી ઈન્ફ્રાસ્ટ્રક્ચર,national information infrastructure
નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (NAND NISO),National Information Standards Organization (NAND NISO)
મૂળ કોડ,native code
મૂળ કમ્પાઇલર,native compiler
મૂળ સોફ્ટવેર,native software
કુદરતી કમ્પાઇલર,natural compiler
કુદરતી ભાષા પ્રક્રિયા,natural language processing
કુદરતી ભાષા ક્વેરી,natural language querry
કુદરતી સંખ્યા,natural number
સંશોધક,Navigation
નેવિગેટર,Navigator
નકારાત્મક તર્ક,negative logic
નેસ્ટેડ લૂપ,nested loop
નેસ્ટેડ મેક્રો,nested macros
નેટ,Net
ચોખ્ખું સરનામું,net address
ચોખ્ખો નાગરિક,net citizen
નેટસ્કેપ નેવિગેટર,netscape navigator
નેટવર્ક ઍક્સેસ નિયંત્રણ,network access control
નેટવર્ક આર્કિટેક્ચર,network architecture
નેટવર્ક ફાઇલ સિસ્ટમ (NFS),network file system (NFS)
નેટવર્ક અખંડિતતા,network integrity
નેટવર્ક ઇન્ટરકનેક્શન,network interconnection
નેટવર્ક સ્તર,network layer
નેટવર્ક મેનેજમેન્ટ,network management
નેટવર્ક ટોપોલોજી,network topology
નેટવર્ક વર્ચ્યુઅલ ટર્મિનલ,network virtual terminal
તટસ્થ રિલે,neutral relay
તટસ્થ ટ્રાન્સમિશન,neutral transmission
નવી રેખા પાત્ર,new line character
નવું સમન્વયન,new sync
NFS/નેટવર્ક ફાઇલ,NFS/network file
નિબલ,Nibble
નવના પૂરક,nine's complement
નોડ,Node
ઘોંઘાટ,Noise
અવાજ મોડ,noise mode
અવાજ વિનાનું કોડિંગ,noiseless coding
બિન-નિર્ધારણવાદ,non determinism
બિન વિતરણ,non distributive
ખાલી સેટ નથી,non empty set
બિન પ્રાઇમ,non prime
બિન-અરસપરસ,Non-interactive
બિન-ટર્મિનલ સિસ્ટમ,non-terminal system
બિન-અસ્થિર મેમરી,non-volatile memory
બિન-અસ્થિર રેમ,non-volatile ram
બિન-ભારિત કોડ,non-weighted code
NOP સૂચના,NOP instruction
નોર,NOR
નોર ગેટ,NOR gate
સામાન્ય,Normal
સામાન્યીકરણ,Normalization
નોર્મલાઈઝર,Normalizer
NOR- ઓપરેશન,NOR-operation
નથી,NOT
સર્કિટ નથી,NOT circuit
સમકક્ષ દ્વાર નથી,NOT equivalence gate
ઓપરેશન નથી,NOT operation
નોટ-અને,Not-AND
નોટ-અને ઓપરેશન,NOT-AND operation
નહીં-અથવા,NOT-OR
ના-અથવા ઓપરેશન,NOT-OR operation
NP પૂર્ણતા,NP completeness
NULL પોઇન્ટર,NULL pointer
સંખ્યા સિદ્ધાંત,number theory
nyquist માપદંડ,nyquist criteria
ઑબ્જેક્ટ,Object
પદાર્થ કેન્દ્રિત,object oriented
ઓક્ટલ કોડ,octal code
અષ્ટાંક સંખ્યા,octal number
ઓક્ટેટ,Octet
ઓક્ટ્રી,Octree
વિચિત્ર સમાનતા,odd parity
ઓફિસ ઓટોમેશન,office automation
ઓફિસ સોફ્ટવેર,office software
ઑફ-લાઇન,Off-line
ઑફ-લાઇન પ્રક્રિયા,off-line processing
બંધ-સેટ,Off-set
ઓમેગા નોટેશન,omega notation
ઓનલાઈન સંચાર,on-line communication
ઓનલાઈન પ્રક્રિયા,on-line processing
ઓપી રજીસ્ટર,OP register
ઓપન એડ્રેસીંગ,open addressing
ઓપન સિસ્ટમ ઇન્ટરકનેક્શન,open system interconnection
ખુલ્લા વાયર,open wire
ઓપરેન્ડ,Operand
ઓપરેટિંગ સિસ્ટમ,operating system
ઓપરેશન,Operation
ઓપરેટર,Operator
ઓપ્ટિકલ કેરેક્ટર રેકગ્નિશન,optical character recognition
ઓપ્ટિકલ ફાઇબર,optical fibre
ઓપ્ટિકલ ફોન્ટ,optical font
ઓપ્ટિકલ માર્ક રેકગ્નિશન (OMR),optical mark recognition (OMR)
ઓપ્ટિકલ મેમરી,optical memory
ઓપ્ટિકલ રીડર,optical reader
ઓપ્ટિકલ સ્કેનિંગ,optical scanning
શ્રેષ્ઠ,Optimal
ઑપ્ટિમાઇઝેશન,Optimization
ઓપ્ટો કપ્લર,opto coupler
ઓપ્ટોઈલેક્ટ્રોનિક્સ,Optoelectronics
ઓપ્ટોઇસોલેટર,Optoisolator
અથવા,OR
અથવા દરવાજો,OR gate
અથવા ઓપરેશન,OR operation
દ્વારા ઓર્ડર,order by
અગ્રતાનો ક્રમ,order of precedence
ઓર્ડર કરેલ જોડી,ordered pair
ઓર્ડર કરેલ સેટ,ordered set
ઓર્ડર કરેલ વૃક્ષ,ordered tree
આઉટપુટ ડેટા,output data
આઉટપુટ ઉપકરણ,output device
આઉટપુટ ફાઇલ,output file
આઉટપુટ મોડ્યુલ,output module
આઉટપુટ સ્ટેટમેન્ટ,output statement
આઉટપુટ સ્ટ્રીમ,output stream
આઉટપુટ એકમ,output unit
ઓવર ફ્લો,over flow
ઉપર મૂકે છે,over lay
ઓવર લોડ,over load
પ્રિન્ટીંગ ઉપર,over printing
ઓવર રન,over run
ઓવર રન ભૂલ,over run error
ઓવરહેડ બીટ,overhead bit
ઓવરલેપ,Overlap
ઓવરલે પ્રોગ્રામ,overlay program
ઓવરરાઇડ વિક્ષેપ,override interrupt
ઓવરરાઇટ કરો,Overwrite
પોતાનું કોડિંગ,own coding
પૅક,Pack
પેકેજ,Package
પેકેટ,Packet
પેકેટ સ્વિચિંગ,packet switching
પેકિંગ પરિબળ,packing factor
ગાદી,Padding
પાનું,Page
પૃષ્ઠ સરનામું,page addressing
પૃષ્ઠ વિરામ,page break
પૃષ્ઠ ફૂટિંગ,page footing
માં પૃષ્ઠ,page in
પાનું બહાર,page out
પૃષ્ઠ રીડર,page reader
પૃષ્ઠ સ્વેપ,page swap
પૃષ્ઠવાળી મેમરી,paged memory
પેજીંગ,Paging
પામ ટોપ,palm top
પેપર સેન્સર,paper sensor
સમાંતર અલ્ગોરિધમ,parallel algoritham
સમાંતર કમ્પ્યુટર,parallel computer
સમાંતર ઈન્ટરફેસ,parallel interface
સમાંતર બંદર,parallel port
સમાંતર પ્રક્રિયા,parallel processing
સમાંતર પ્રોગ્રામિંગ,parallel programming
પરિમાણ,Parameter
પિતૃ,Parent
સમાનતા,Parity
પાર્સ વૃક્ષ,parse tree
પાર્સર,Parser
પદચ્છેદન,Parsing
પાર્ટીશન,Partition
પાર્ટીશન,Partitioning
પાસવર્ડ,Password
પાથ,Path
પેટર્ન ઓળખ,pattern recognition
પીસી-ડિસ્ક ઓપરેટિંગ સિસ્ટમ (પીસીડીઓએસ),PC-disk operating system (PCDOS)
પીઅર,Peer
પેન કાવતરું,pen plotter
પેન્ટિયમ,Pentium
સામયિક,Periodic
પેરિફેરલ્સ,Peripherals
પેરી,Peri
કાયમી વર્ચ્યુઅલ સર્કિટ,permanent virtual circuit
નિરંતર,Persistant
વ્યક્તિગત કમ્પ્યુટર (પીસી),personel computer (PC)
કર્મચારી ડિજિટલ સહાયક (PDA),personnel digital assistant (PDA)
ફેન્ટમ,Phantom
તબક્કો,Phase
ફોનમે,Phoneme
ધ્વન્યાત્મક સિસ્ટમ,phonetic system
ફોટો ડાયોડ,photo diode
ભૌતિક,Physical
ભૌતિક ઇન્ટરફેસ,physical interface
પીકો,Pico
પાઇ ચાર્ટ,pie chart
પાઇ ગ્રાફ,pie graph
પીચ,Pitch
પિક્સેલ,Pixel
સાદો ascii (ASCII),plain ascii (ASCII)
સાદો લખાણ,plain text
આયોજન,Planning
પ્લેટફોર્મ,Platform
કાવતરું કરનાર,Plotter
કાવતરું વડા,plotting head
પ્લગબોર્ડ,Plugboard
બિંદુ,Point
પોઈન્ટ ટુ પોઈન્ટ પ્રોટોકોલ (PPP),point to point protocol (PPP)
નિર્દેશક,Pointer
ધ્રુવીકરણ,Polarization
મતદાન,Polling
બહુકોણ ક્લિપિંગ,polygon clipping
પોલીમોર્ફિઝમ,Polymorphism
બહુપદી,Polynomial
POP (પોસ્ટ ઓફિસ પ્રોટોકોલ),POP (post office protocol)
પોપ-અપ મેનુ,Pop-up menu
પોર્ટેબિલિટી,Portability
પોટ્રેટ,Portrait
પોસ્ટ ઓર્ડર,post order
પોસ્ટ સ્ક્રિપ્ટ,post script
પોસ્ટેમ્બલ બીટ,postamble bit
પોસ્ટફિક્સ,Postfix
વીજળી ગુલ,power down
પાવર બંધ,Power-off
પાવર-ઑન,Power-on
પાવર,Power-up
પ્રસ્તાવના બીટ,preamble bit
અગ્રતા ગ્રાફ,precedance graph
અનુમાન,Predicate
પૂર્વગ્રહયુક્ત સમયપત્રક,preemptive scheduling
