Odiya,Malayalam
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,ലോഗരിഥമിക് സാധാരണ വിതരണം
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,ലോഗരിഥമിക് ബന്ധം
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,ലോഗരിഥമിക് സ്കെയിൽ
ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |,ലോഗരിഥമിക് സീരീസ്
ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍),ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം)
ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍),ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ)
logarithm (ଲଗ),ലോഗരിതം (ലോഗ്)
ତର୍କ,യുക്തി
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,യുക്തിപരമായി തുല്യം
ଲଜିଷ୍ଟିକ୍ ବକ୍ର,ലോജിസ്റ്റിക് കർവ്
ସାଧାରଣ ବଣ୍ଟନ |,ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ
ଦ୍ରାଘିମା,രേഖാംശം
ଲୁପ୍,ലൂപ്പ്
ଲଟେରୀ,ലോട്ടറി
ନିମ୍ନ ଦଣ୍ଡିକା |,താഴ്ന്ന ബാർ
ନିମ୍ନ ବନ୍ଧା |,താഴ്ന്ന പരിധി
ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,ലോവർ റീമാൻ ഇന്റഗ്രൽ
କମ୍ ରାଶି,കുറഞ്ഞ തുക
ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,താഴ്ന്ന ത്രികോണ മാട്രിക്സ്
ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |,മക്ലൗറിൻ വിപുലീകരണം
ଯାଦୁ ସଂଖ୍ୟା,മാന്ത്രിക സംഖ്യ
ମ୍ୟାଜିକ୍ ବର୍ଗ,മാന്ത്രിക ചതുരം
ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ),മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു)
ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |,മെയിൽ അയച്ച ചോദ്യാവലി
ମେଲ୍ ସର୍ଭେ |,മെയിൽ സർവേ
ମହାନ୍ (ଉପର ସୀମା),മേജറന്റ് (മുകളിലെ പരിധി)
ପ୍ରମୁଖ ଆର୍କ,പ്രധാന ആർക്ക്
ପ୍ରମୁଖ ସେଟ୍ |,മേജറൈസ്ഡ് സെറ്റ്
ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,നിരവധി മൂല്യവത്തായ പ്രവർത്തനം
ମାନଚିତ୍ର,ഭൂപടം
ସେଟ୍ ରେ ମାନଚିତ୍ର,സെറ്റിലേക്ക് മാപ്പ്
ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |,ഒരു സെറ്റിന്റെ മാപ്പിംഗ്
ସାଂଘାତିକ ସମ୍ଭାବନା |,നാമമാത്ര സംഭാവ്യത
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,ഗണിത വിശകലനം
ଗାଣିତିକ ଯୁକ୍ତି,ഗണിത വാദം
ଗାଣିତିକ କେନ୍ଦ୍ର,ഗണിതശാസ്ത്ര കേന്ദ്രം
ଗାଣିତିକ ଜଟିଳତା |,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
ଗାଣିତିକ ଅର୍ଥନୀତି,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
ଗାଣିତିକ ଆଶା,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
ଗାଣିତିକ ରୂପ |,ഗണിത രൂപം
ଗାଣିତିକ ସୂତ୍ର,ഗണിതശാസ്ത്ര രൂപീകരണം
ଗାଣିତିକ ପରିଚୟ,ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി
ଗାଣିତିକ ତର୍କ,ഗണിതശാസ്ത്ര യുക്തി
ଗାଣିତିକ ମଡେଲ୍ |,ഗണിത മാതൃക
ଗାଣିତିକ ଧାରଣା,ഗണിതശാസ്ത്ര ആശയം
ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |,മാട്രിക്സ് ഡിഗണലൈസേഷൻ
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,മാട്രിക്സ് വിപരീതം
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,മാട്രിക്സ് വിപരീതം
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,മാട്രിക്സ് ആവർത്തന രീതി
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,മാട്രിക്സ് രീതി
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,മാട്രിക്സ് ഗുണനം
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |,ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,മാട്രിക്സ് ഓപ്പറേറ്റർ
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,മാട്രിക്സ് ബഹുപദം
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,മാട്രിക്സ് പ്രിന്റിംഗ്
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,മാട്രിക്സ് ഉൽപ്പന്നം
ସର୍ବାଧିକ,പരമാവധി
ସର୍ବାଧିକ,പരമാവധി
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,പരമാവധി കേവല മൂല്യം
ସର୍ବାଧିକ F- ଅନୁପାତ |,പരമാവധി എഫ്-അനുപാതം
ସର୍ବାଧିକ ସମ୍ଭାବନା |,പരമാവധി സാധ്യത
maxmin,പരമാവധി
maxmin criterian,പരമാവധി മാനദണ്ഡം
ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
ଅର୍ଥ ବିଚ୍ୟୁତି |,അർത്ഥം വ്യതിയാനം
ବର୍ଗର ବିଚ୍ୟୁତି |,അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം
ବର୍ଗ ତ୍ରୁଟି |,സമചതുര പിശക് അർത്ഥമാക്കുന്നു
ଅର୍ଥ ମୂଲ୍ୟ,ശരാശരി മൂല്യം
ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |,ശരാശരി മൂല്യ സിദ്ധാന്തം
କୁର୍ତ୍ତୋସିସ୍ ମାପ |,കുർട്ടോസിസിന്റെ അളവ്
ମଧ୍ୟମ,ഇടത്തരം
ମଧ୍ୟମ କେନ୍ଦ୍ର |,മീഡിയൻ സെന്റർ
ମେସୋକର୍ଟିକ୍ ବକ୍ର,mesokurtic വക്രം
ମେସୋକର୍ଟୋସିସ୍ |,mesokurtosis
ବାର୍ତ୍ତା |,സന്ദേശം
ପଦ୍ଧତି,രീതി
ବିଲୋପ ପ୍ରଣାଳୀ |,ഉന്മൂലനം രീതി
ବିପରୀତ ପଦ୍ଧତି |,വിപരീത രീതി
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,ആവർത്തന രീതി
ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |,ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി
ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |,നിമിഷങ്ങളുടെ രീതി
ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |,സമാന ത്രികോണങ്ങളുടെ രീതി
ଶିଖର ଅବତରଣର ପଦ୍ଧତି |,കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി
ସମୀକରଣର ପଦ୍ଧତି |,സംഗ്രഹത്തിന്റെ രീതി
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |,നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി
ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,മെട്രിക് സ്പേസ്
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,മെട്രിക് സിസ്റ്റം
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,മെട്രിക് യൂണിറ്റ്
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,സൂക്ഷ്മ സിദ്ധാന്തം
ମ middle ି,മധ്യഭാഗം
ମଧ୍ୟମ ଅବଧି,മധ്യകാലഘട്ടം
ମଧ୍ୟମ ବିନ୍ଦୁ |,മധ്യ പോയിന്റ്
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,മിഡ് പോയിന്റ് ഫോർമുല
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,കുറഞ്ഞ ബഹുപദം
ମିନିମାକ୍ସ ନୀତି |,മിനിമാക്സ് തത്വം
ସର୍ବନିମ୍ନ,ഏറ്റവും കുറഞ്ഞത്
ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର),മിനിമം പോയിന്റ് (വക്രത്തിന്റെ)
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,ഏറ്റവും കുറഞ്ഞ ബഹുപദം
ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍,ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്
ଛୋଟ ଆର୍କ,മൈനർ ആർക്ക്
ଛୋଟ ଅକ୍ଷ,ചെറിയ അക്ഷം
ଛୋଟ ଉପସେଟ |,മൈനറൈസ്ഡ് ഉപവിഭാഗം
ମାଇନସ୍,മൈനസ്
ମାଇନସ୍ ଚିହ୍ନ,മൈനസ് ചിഹ്നം
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,മിക്സഡ് ഫ്രാക്ഷൻ
ମିଶ୍ରିତ ରଣନୀତି |,സമ്മിശ്ര തന്ത്രം
ମୋଡ୍,മോഡ്
ମଡ୍ୟୁଲସ୍,മോഡുലസ്
ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
ମୁହୂର୍ତ୍ତ,നിമിഷം
ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ,നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം
ଏକ ବଳର ମୁହୂର୍ତ୍ତ |,ഒരു ശക്തിയുടെ നിമിഷം
ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |,ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,ജഡത്വത്തിന്റെ നിമിഷം
ଗତିର ମୁହୂର୍ତ୍ତ,വേഗതയുടെ നിമിഷം
ଗତି,ആക്കം
ମୋନୋମିଆଲ୍ |,ഏകപക്ഷീയമായ
ମନୋମୋର୍ଫିକ୍ |,ഏകരൂപം
ମନୋମୋର୍ଫିଜିମ୍ |,മോണോമോർഫിസം
ମୋନୋଟୋନ |,ഏകതാനം
ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |,ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം
ଏକକ ଭାବରେ |,ഏകതാനമായി
ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |,ഏകതാനമായി വർദ്ധിക്കുന്ന വല
ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ,ഏകതാനമായ പ്രവർത്തനം
ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |,മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ
ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |,മോണ്ടെ കാർലോ രീതി
ମୋରା (ଖେଳ),മോറ (കളി)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ
ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |,ഏറ്റവും സാധ്യതയുള്ളത്
ଗତି,ചലനം
ହାରାହାରି ଗତିଶୀଳ |,മാറുന്ന ശരാശരി
M- ସ୍ପେସ୍ |,എം-സ്പെയ്സ്
ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |,ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്
ବହୁମୁଖୀ ସମସ୍ୟା |,ബഹുവിധ തീരുമാന പ്രശ്നം
ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |,ബഹുമുഖ സാധാരണ വിതരണം
ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ
ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |,മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം
ବହୁମୁଖୀ,ബഹുപദം
ବହୁମୁଖୀ ବଣ୍ଟନ |,ബഹുപദ വിതരണം
ଏକାଧିକ,ഒന്നിലധികം
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |,ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ
ଏକାଧିକ ସମ୍ପର୍କ,ഒന്നിലധികം പരസ്പരബന്ധം
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,ഒന്നിലധികം ആവൃത്തി പട്ടിക
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,ഒന്നിലധികം ഇന്റഗ്രൽ
ଏକାଧିକ ଏକୀକରଣ,ഒന്നിലധികം സംയോജനം
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,ഒന്നിലധികം റിഗ്രഷൻ
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
ଏକାଧିକ ମୂଳ,ഒന്നിലധികം റൂട്ട്
ଗୁଣନ,ഗുണനം
ସ୍ତମ୍ଭ ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ),നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
ଧାଡି ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ),വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
ଗୁଣନ କାରକ |,ഗുണന ഘടകം
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,ഗുണിത പ്രവർത്തനം
ବହୁଗୁଣ ଗୋଷ୍ଠୀ |,ഗുണനഗ്രൂപ്പ്
ବହୁଗୁଣ ଓଲଟା |,ഗുണിത വിപരീതം
ବହୁଗୁଣ,ബഹുസ്വരത
ମୂଳର ବହୁଗୁଣ |,വേരുകളുടെ ബഹുസ്വരത
ଶୂନ୍ୟର ଗୁଣ,പൂജ്യത്തിന്റെ ഗുണിതം
ଗୁଣକ,ഗുണനം
ଗୁଣ କର,ഗുണിക്കുക
ମଲ୍ଟିଭାରିଏଟ୍ ବଣ୍ଟନ |,ബഹുവിധ വിതരണം
ମଲ୍ଟିଭାରିଏଟ୍ ସାଧାରଣ ବଣ୍ଟନ |,ബഹുവിധ സാധാരണ വിതരണം
ବହୁବିଧ ଜନସଂଖ୍ୟା |,ബഹുവിധ ജനസംഖ്യ
ପାରସ୍ପରିକ,പരസ്പരമുള്ള
ନାବଲା |,നബ്ല
ନାପିରିଆନ୍ |,നേപ്പിയേറിയൻ
ନାପିରିଆନ୍ ଲୋଗାରିଦମ୍ |,നേപ്പീരിയൻ ലോഗരിതം
ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |,സ്വാഭാവിക ലോഗരിതം
ପ୍ରାକୃତିକ ସଂଖ୍ୟା |,സ്വാഭാവിക സംഖ്യ
ନାଟିକାଲ୍ ମାଇଲ୍ |,നോട്ടിക്കൽ മൈൽ
n- ଡାଇମେନ୍ସନାଲ୍ |,എൻ-ഡൈമൻഷണൽ
n- ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ ସ୍ପେସ୍ |,n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്
ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ଅବସ୍ଥା |,ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ
ଆବଶ୍ୟକ ସର୍ତ୍ତ,ആവശ്യമായ അവസ്ഥ
ଅବନତି,നിഷേധം
ନକାରାତ୍ମକ,നെഗറ്റീവ്
ନକାରାତ୍ମକ ବକ୍ରତା |,നെഗറ്റീവ് വക്രത
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,നെഗറ്റീവ് നിശ്ചിത രൂപം
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്
ନକାରାତ୍ମକ ଅର୍ଦ୍ଧ-ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം
ପଡୋଶୀ,അയൽപ്പക്കം
ନଷ୍ଟ ହୋଇଥିବା ନମୁନା ସଂଗ୍ରହ |,നെസ്റ്റഡ് സാമ്പിൾ
ନିଟ୍ ପ୍ରଜନନ ହାର |,മൊത്തം പുനരുൽപാദന നിരക്ക്
ନ୍ୟୁଟୋନିୟନ୍ ମେକାନିକ୍ସ |,ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്
ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ପାର୍ଥକ୍ୟ ସୂତ୍ର |,ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ
ନେମାନ୍ ଆବଣ୍ଟନ |,നെയ്മാൻ അലോക്കേഷൻ
ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |,നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം
ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |,നിഷ്ക്രിയ മൂലകം
ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,nilpotent മാട്രിക്സ്
ନୋଡ୍,നോഡ്
ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |,നോൺ-അബെലിയൻ ഗ്രൂപ്പ്
ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |,കേവലമല്ലാത്ത സംയോജനം
ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |,ബീജഗണിതമല്ലാത്തത്
ଅଣ-ଅବକ୍ଷୟ |,ജീർണ്ണതയില്ലാത്ത
ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |,ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം
ଅଣ-ଘନ |,ഇടതൂർന്നതല്ല
ଅଣ-ଘନ ସେଟ୍ |,സാന്ദ്രമല്ലാത്ത സെറ്റ്
ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |,പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത
ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,എണ്ണമറ്റ സെറ്റ്
ଅଣ-ଭିନ୍ନକ୍ଷମ |,വ്യത്യസ്തമല്ലാത്ത
ଖାଲି ଖାଲି ଉପସେଟ |,ശൂന്യമല്ലാത്ത ഉപവിഭാഗം
ଅଣ-ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി
ଅଣ-ସମଲିଙ୍ଗୀ |,ഏകതാനമല്ലാത്ത
ବିଚ୍ଛେଦ ନୁହେଁ |,വിഭജിക്കുന്നതല്ല
ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം
ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
ଅଣ-ର ar ଖିକ ସମୀକରଣ |,നോൺ-ലീനിയർ സമവാക്യം
ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്
ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |,നോൺ-ലീനിയർ റിഗ്രഷൻ
ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |,നോൺ-ലീനിയർ ബന്ധം
ଅଣ-ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍,നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ
ଅଣ-ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |,നോൺ-നെഗറ്റീവ് വേരിയബിൾ
ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |,നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്
ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |,സാധ്യതയില്ലാത്ത സമീപനം
ଅଣ-ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ |,ഏകമല്ലാത്ത മാട്രിക്സ്
ଅଣ-ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,നോൺ-സിമെട്രിക് മാട്രിക്സ്
ଅଣ-ତୁଚ୍ଛ,നിസ്സാരമല്ലാത്തത്
ଅଦୃଶ୍ୟ ନିର୍ଣ୍ଣୟକାରୀ |,നോൺ-വാനിഷിംഗ് ഡിറ്റർമിനന്റ്
ଶୂନ୍ୟ ନୁହେଁ |,അസാധുവാണ്
ଶୂନ୍ୟ ନୁହେଁ |,അസാധുവായ ഉപവിഭാഗം
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,നോൺ-സീറോ ഡിറ്റർമിനന്റ്
NOR ଗେଟ୍ |,NOR ഗേറ്റ്
ସାଧାରଣ,സാധാരണ
ସାଧାରଣ ତ୍ୱରଣ |,സാധാരണ ത്വരണം
ସାଧାରଣ କୋଣ,സാധാരണ കോൺ
ସାଧାରଣ ବକ୍ର,സാധാരണ വക്രം
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
ସାଧାରଣ ବଣ୍ଟନ |,സാധാരണ വിതരണം
ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ,സാധാരണ വിതരണ പ്രവർത്തനം
ମାଟ୍ରିକ୍ସ ପାଇଁ ସାଧାରଣ ଫର୍ମ |,മാട്രിക്സിന്റെ സാധാരണ രൂപം
ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |,സാധാരണ ആവൃത്തി
ସାଧାରଣ ବକ୍ର,നോർമലൈസ്ഡ് കർവ്
ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |,നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ
ନର୍ମାଲାଇଜର୍,നോർമലൈസർ
ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |,സാധാരണ മാട്രിക്സ്
ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର,സാധാരണ പ്രോബബിലിറ്റി കർവ്
ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |,സാധാരണ സംഭാവ്യത വിതരണം
ସାଧାରଣ ଉପଗୋଷ୍ଠୀ (= ପୃଥକ ଉପଗୋଷ୍ଠୀ),സാധാരണ ഉപഗ്രൂപ്പ് (=വിശിഷ്‌ടമായ ഉപഗ്രൂപ്പ്)
ସାଧାରଣ ରେଖା ସ୍ପେସ୍ |,സാധാരണ രേഖീയ ഇടം
ଏକ ଭେକ୍ଟରର ଆଦର୍ଶ |,ഒരു വെക്റ്ററിന്റെ മാനദണ്ഡം
ଗେଟ୍ ନୁହେଁ |,ഗേറ്റ് അല്ല
କ d ଣସି ସ୍ଥାନରେ ଘନ ସେଟ୍ ନାହିଁ |,എവിടെയും ഇടതൂർന്ന സെറ്റ്
ଶୂନ୍ୟ ଅନୁମାନ,ശൂന്യമായ സിദ്ധാന്തം
ନଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,നൾ മാട്രിക്സ്
ନଲ୍ ସେଟ୍ |,നൾ സെറ്റ്
ନଲ୍ ଭେକ୍ଟର୍ |,നൾ വെക്റ്റർ
ସଂଖ୍ୟା,നമ്പർ
ସଂଖ୍ୟା ଅକ୍ଷ,നമ്പർ അക്ഷം
ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,നമ്പർ സിസ്റ്റം
ସଂଖ୍ୟା,സംഖ്യ
ସଂଖ୍ୟା,സംഖ്യാക്രമം
ସଂଖ୍ୟା,ന്യൂമറേറ്റർ
ସାଂଖ୍ୟିକ ଗୁଣବତ୍ତା,സംഖ്യാ ഗുണകം
ସାଂଖ୍ୟିକ ଗଣନା,സംഖ്യാ കണക്കുകൂട്ടൽ
ସାଂଖ୍ୟିକ ଭିନ୍ନତା |,സംഖ്യാപരമായ വ്യത്യാസം
ସାଂଖ୍ୟିକ ପଦ୍ଧତି |,സംഖ്യാ രീതി
n- ଭେକ୍ଟର୍ |,n-വെക്റ്റർ
n- ଭେକ୍ଟର୍ ସ୍ପେସ୍ |,n-വെക്റ്റർ സ്പേസ്
ବସ୍ତୁ,വസ്തു
