Punjabi,Kannada
ਕੰਮ ਰਹਿਤ,ಕೆಲಸವಿಲ್ಲದ
"ਅਕਿਰਿਆਸ਼ੀਲ ਸਮਾਂ, ਪ੍ਰੋਗਰਾਮ ਪ੍ਰੀਖਿਆ ਦਾ ਸਮਾਂ","ನಿಷ್ಕ್ರಿಯ ಸಮಯ, ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷೆಯ ಸಮಯ"
ਜਗਾਉਣ ਲਈ,ಉರಿಯಲು
igniter,ಇಗ್ನೈಟರ್
ਇਗਨੀਸ਼ਨ,ದಹನ
ਹਦਾਇਤ ਦੀ ਅਣਦੇਖੀ,ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ
ਰੋਸ਼ਨੀ ਘਣਤਾ,ಪ್ರಕಾಶ ಸಾಂದ್ರತೆ
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ಪ್ರಕಾಶಕ
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ಪ್ರಕಾಶಕ
ਰੋਸ਼ਨੀ ਗੇਜ,ಪ್ರಕಾಶಮಾನ ಮಾಪಕ
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ಪ್ರಕಾಶಕ
ਪ੍ਰਤੀਬਿੰਬ,ಪ್ರತಿಬಿಂಬ
"ਕਲਪਿਤ, ਕਾਲਪਨਿਕ, ਕਲਪਨਾਤਮਕ","ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ"
ਡੁੱਬੀ ਵਸਤੂ,ಮುಳುಗಿದ ವಸ್ತು
ਡੁੱਬਣਾ,ಮುಳುಗುವಿಕೆ
ਰੁਕਾਵਟ ਪ੍ਰਵੇਸ਼,ಪ್ರತಿರೋಧ ನುಗ್ಗುವಿಕೆ
"ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਟੱਕਰ, ਰੀਬਾਉਂਡ","ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಘರ್ಷಣೆ, ಮರುಕಳಿಸುವಿಕೆ"
ਪ੍ਰਭਾਵ ਪ੍ਰਭਾਵ,ಪರಿಣಾಮ ಪರಿಣಾಮ
ਰੁਕਾਵਟ,ಪ್ರತಿರೋಧ
ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ,ಆಘಾತಕಾರಿ
ਲਾਗੂ ਦਬਾਅ,ಅನ್ವಯಿಸಿದ ಒತ್ತಡ
"impregnated, embedded","ತುಂಬಿದ, ಎಂಬೆಡೆಡ್"
ਭਾਵਨਾ,ಉದ್ವೇಗ
ਅਸ਼ੁੱਧ,ಅಶುದ್ಧ
ਬਾਹਰੀ ਚਾਲਕਤਾ (ਬਾਹਰੀ ਚਾਲਕਤਾ),ಬಾಹ್ಯ ವಾಹಕತೆ (ಬಾಹ್ಯ ವಾಹಕತೆ)
ਸੁਣਨਯੋਗਤਾ,ಕೇಳಿಸುವುದಿಲ್ಲ
ਸੁਣਨਯੋਗ ਨਹੀਂ,ಕೇಳಿಸುವುದಿಲ್ಲ
incandescence,ಪ್ರಕಾಶಮಾನ
ਚਮਕਦਾਰ,ಪ್ರಕಾಶಮಾನ
rapsodic,ರಾಪ್ಸೋಡಿಕ್
ਆਗਾਮੀ,ಮುಂಬರುವ
ਸੰਕੁਚਿਤਤਾ,ಅಸಂಕುಚಿತತೆ
ਵਧੀ ਹੋਈ ਓਸਿਲੇਸ਼ਨ,ಹೆಚ್ಚುತ್ತಿರುವ ಆಂದೋಲನ
ਵਧਿਆ ਚੁੰਬਕਤਾ,ಹೆಚ್ಚಿದ ಕಾಂತೀಯತೆ
ਮੁਫਤ ਵੰਡ,ಉಚಿತ ವಿತರಣೆ
"ਅਨੰਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, 4 ਅਨਿਸ਼ਚਿਤ","ಅನಂತ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, 4ಅನಿರ್ದಿಷ್ಟ"
"ਘਾਤਕ, ਸੰਕੇਤਕ, 3 ਸੂਚਕਾਂਕ","ಮಾರಕ, ಪಾಯಿಂಟರ್, 3 ಸೂಚ್ಯಂಕ"
"ਅਸਿੱਧੇ, ਅਸਿੱਧੇ","ಪರೋಕ್ಷ, ಪರೋಕ್ಷ"
ਪ੍ਰੇਰਿਤ,ಪ್ರೇರಿತ
"ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ","ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್"
ਪ੍ਰੇਰਣਾਦਾਇਕ,ಸ್ಪೂರ್ತಿದಾಯಕ
ਪ੍ਰੇਰਕ,ಪ್ರೇರಕ
inertial,ಜಡತ್ವ
ਅਮੁੱਕ ਸਰੋਤ,ಅಕ್ಷಯ ಮೂಲ
"ਬੇਅੰਤ, ਬੇਅੰਤ","ಅನಂತ, ಅನಂತ"
"ਅਨੰਤਤਾ, ਬੇਅੰਤ","ಅನಂತ, ಅನಂತ"
"ਬੇਅੰਤ, ਬੇਅੰਤ","ಅನಂತ, ಅನಂತ"
ਜਲਣਸ਼ੀਲਤਾ,ಸುಡುವಿಕೆ
ਜਲਣਸ਼ੀਲ,ದಹಿಸುವ
ਪ੍ਰਵਾਹ,ಒಳಹರಿವು
ਪ੍ਰਵਾਹ,ಒಳಹರಿವು
ਜਾਣਕਾਰੀ,ಮಾಹಿತಿ
ਬਹੁਤ ਘੱਟ ਬਾਰੰਬਾਰਤਾ,ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ
ਇਨਫਰਾਰੈੱਡ,ಅತಿಗೆಂಪು
ਸੁਣਨਯੋਗ ਨਹੀਂ,ಕೇಳಿಸುವುದಿಲ್ಲ
ਆਵਾ ਸ਼ਰਵਿਕੀ,ಅವ ಶ್ರಾವಿಕಿ
ਅਸੰਗਤਤਾ,ಅಸಾಮರಸ್ಯ
ਵੱਖਰਾ,ಭಿನ್ನವಾದ
ਸ਼ੁਰੂਆਤੀ,ಆರಂಭಿಕ
ਟੀਕਾ,ಇಂಜೆಕ್ಷನ್
ਦਾਖਲ ਕਰੋ,ನಮೂದಿಸಿ
"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ","ಒಳ, ಒಳ, ಒಳ, ಒಳ"
"ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)","ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)"
ਗੁੰਡਾਗਰਦੀ,ಅಹಂಕಾರಿ
ਲਾਈਵਸ਼ਨ,ಲೈವ್ಶನ್
"ਮਾਮੂਲੀ, ਮਾਮੂਲੀ","ಅತ್ಯಲ್ಪ, ಅತ್ಯಲ್ಪ"
ਨਿਗਰਾਨੀ,ಮೇಲ್ವಿಚಾರಣೆ
"ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ","ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ"
ਪਲ,ಕ್ಷಣ
ਹਿਦਾਇਤ,ಸೂಚನಾ
ਮਸ਼ੀਨ,ಯಂತ್ರ
ਮਕੈਨੀਕਲ,ಯಾಂತ್ರಿಕ
"ਮਸ਼ੀਨੀਕਰਨ, ਅਸੈਂਬਲੀ","ಯಾಂತ್ರೀಕರಣ, ಜೋಡಣೆ"
"ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ","ನಿರೋಧನ, ನಿರೋಧನ"
ਇੰਸੂਲੇਟਿੰਗ,ನಿರೋಧಕ
"ਇੰਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ","ನಿರೋಧನ, ನಿರೋಧನ, ನಿರೋಧನ"
"1 ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ","1ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
ਅਖੰਡਤਾ,ಸಮಗ್ರತೆ
"ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ","ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ"
ਏਕੀਕਰਣ,ಏಕೀಕರಣ
"ਤੀਬਰ, ਗੁੱਸੇ ਵਾਲਾ","ತೀವ್ರ, ಉಗ್ರ"
ਤੀਬਰਤਾ,ತೀವ್ರತೆ
"ਖਿੱਚ, ਪ੍ਰਵੇਗ","ಎಳೆತ, ವೇಗವರ್ಧನೆ"
"ਤੀਬਰਤਾ, ਤੀਬਰਤਾ, ਤੀਬਰਤਾ","ತೀವ್ರತೆ, ತೀವ್ರತೆ, ತೀವ್ರತೆ"
ਤੀਬਰ,ತೀವ್ರ
ਗੱਲਬਾਤ ਕਰਨੀ,ಪರಸ್ಪರ ಕ್ರಿಯೆ
ਅੰਤਰ-ਪਰਮਾਣੂ,ಪರಸ್ಪರ ಪರಮಾಣು
"ਵਟਾਂਦਰਾ, ਲੈਣ-ਦੇਣ","ವಿನಿಮಯ, ವಹಿವಾಟು"
"ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ","ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ"
ਪਰਸਪਰ ਨਿਰਭਰ,ಪರಸ್ಪರ ಅವಲಂಬಿತ
ਆਪਸੀ ਫੈਲਾਅ,ಪರಸ್ಪರ ಪ್ರಸರಣ
ਇੰਟਰਫੇਸ ਸਫ਼ਾ,ಇಂಟರ್ಫೇಸ್ ಪುಟ
ਕਰਾਸ ਭਰਨ,ಅಡ್ಡ ಭರ್ತಿ
ਇੰਟਰਫੇਸ ਕੋਣ,ಇಂಟರ್ಫೇಸ್ ಕೋನ
"ਦਖਲਅੰਦਾਜ਼ੀ, ਦਖਲਅੰਦਾਜ਼ੀ, ਰੁਕਾਵਟ","ಹಸ್ತಕ್ಷೇಪ, ಅಡಚಣೆ, ಅಡಚಣೆ"
ਅੰਤਰ-ਗੈਲੈਕਟਿਕ,ಇಂಟರ್ ಗ್ಯಾಲಕ್ಟಿಕ್
"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.)","ಒಳ, ಒಳ, ಒಳ (ವಿ.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)"
"synapse, synapse","ಸಿನಾಪ್ಸ್, ಸಿನಾಪ್ಸ್"
"ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ","ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
intermetallic,ಇಂಟರ್ಮೆಟಾಲಿಕ್
"ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ","ಮಧ್ಯಂತರ, ಮಧ್ಯಂತರ"
ਅੰਤਰ-ਆਣੂ,ಅಂತರ ಅಣು
ਅੰਦਰੂਨੀ,ಆಂತರಿಕ
ਅੰਤਰਰਾਸ਼ਟਰੀ,ಅಂತಾರಾಷ್ಟ್ರೀಯ
ਇੰਟਰਸਟੀਸ਼ੀਅਲ,ತೆರಪಿನ
ਅੰਤਰਗ੍ਰਹਿ,ಅಂತರಗ್ರಹ
ਇੰਟਰਪੋਲੇਸ਼ਨ,ಇಂಟರ್ಪೋಲೇಷನ್
ਸਾਰਥਕਤਾ,ಅರ್ಥಪೂರ್ಣತೆ
"ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ","ಇಲೆಕ್ಟರ್, ಇಂಟರ್ಪ್ರಿಟರ್"
ਰੁਕਾਵਟ,ಅಡ್ಡಿಪಡಿಸುವವನು
ਨੂੰ ਕੱਟਣਾ,ಛೇದಿಸುತ್ತಿದೆ
"ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ","ಛೇದಕ, ಛೇದನ, ಛೇದನ"
ਅੰਤਰਾਲ,ಮಧ್ಯಂತರ
ਇੰਟਰਸਟਲਰ,ಅಂತರತಾರಾ
ਇੰਟਰਸਟੀਸ਼ੀਅਲ,ತೆರಪಿನ
"ਪਾੜਾ, ਪਾੜਾ","ಅಂತರ, ಅಂತರ"
ਬੰਦ ਕਰੋ,ಮುಚ್ಚಿ
ਅੰਤ ਵਿੱਚ,ಕೊನೆಯಲ್ಲಿ
ਅੰਤਰ-ਪਰਮਾਣੂ,ಪರಸ್ಪರ ಪರಮಾಣು
"ਨਾਜ਼ (ਵਾਰਸ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)","ನಾಜ್ (ಆನುವಂಶಿಕವಾಗಿ), ಅಂತರ (ಆಂತರಿಕ)"
ਯਕੀਨਨ,ಖಚಿತವಾಗಿ
"ਕਾਢ, ਕਾਢ","ಆವಿಷ್ಕಾರ, ಆವಿಷ್ಕಾರ"
"ਉਲਟ, ਉਲਟ, ਉਲਟ","ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
"ਉਲਟਾ, ਉਲਟਾ","ವಿಲೋಮ, ವಿಲೋಮ"
ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ,ಪ್ರತಿನಿಧಿಸಲು
"ਉਲਟ, ਉਲਟ","ವಿಲೋಮ, ವಿಲೋಮ"
ਅੰਨ੍ਹਾ,ಬ್ಲೈಂಡ್
turbid ਤਰਲ,ಪ್ರಕ್ಷುಬ್ಧ ದ್ರವ
ਅਦਿੱਖਤਾ,ಅದೃಶ್ಯತೆ
ਅਦਿੱਖ,ಅಗೋಚರ
ਆਇਨ,ಅಯಾನು
ionic,ಅಯಾನಿಕ್
ionizable,ಅಯಾನೀಕರಿಸಬಲ್ಲ
"ionize ਕਰਨ ਲਈ, ionize ਕਰਨ ਲਈ","ಅಯಾನೀಕರಿಸಲು, ಅಯಾನೀಕರಿಸಲು"
"ionosphere, ionosphere","ಅಯಾನುಗೋಳ, ಅಯಾನುಗೋಳ"
ionosphere,ಅಯಾನುಗೋಳ
ਆਇਰਿਸ,ಐರಿಸ್
irradiated,ವಿಕಿರಣಗೊಂಡಿತು
ਕਿਰਨ,ವಿಕಿರಣ
ਤਰਕਹੀਣ,ಅಭಾಗಲಬ್ಧ
"ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ","ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
ਅਨਿਯਮਿਤ,ಅನಿಯಮಿತ
ਨਾ ਬਦਲਣਯੋਗ,ಬದಲಾಯಿಸಲಾಗದ
ਘੁੰਮਣਾ,ತಿರುಗುತ್ತಿದೆ
"isotropic, isotropic ਵਕਰ","ಐಸೊಟ್ರೊಪಿಕ್, ಐಸೊಟ್ರೊಪಿಕ್ ಕರ್ವ್"
ਸਾਪੰਤ੍ਰੋਪਿਕ ਤੌਰ ਤੇ,ಸಪಾನ್ಟ್ರೋಪಿಕಲ್
"ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ, ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ","ನಾನು ಸಂಕೇತ, ನಾನು ಸಂಕೇತ"
"ਆਈਸੋਬਾਰ, ਆਈਸੋਟੋਪ","ಐಸೊಬಾರ್‌ಗಳು, ಐಸೊಟೋಪ್‌ಗಳು"
"isobaric, ਸੰਤੁਲਿਤ, ਸੰਤੁਲਿਤ","ಐಸೊಬಾರಿಕ್, ಸಮತೋಲಿತ, ಸಮತೋಲಿತ"
"ਆਈਸੋਮੈਟ੍ਰਿਕ ਲਾਈਨ, ਆਈਸੋਟੋਨਿਕ ਲਾਈਨ","ಐಸೊಮೆಟ್ರಿಕ್ ಲೈನ್, ಐಸೊಟೋನಿಕ್ ಲೈನ್"
iso-ionic,ಐಸೊ-ಅಯಾನಿಕ್
ਸਮਰੂਪ,ಏಕರೂಪದ
ਸਮਕਾਲੀ ਲਾਈਨ,ಸಿಂಕ್ರೊನಸ್ ಲೈನ್
ਸਮਕਾਲੀ ਗਤੀ,ಸಿಂಕ್ರೊನಸ್ ವೇಗ
isometric,ಸಮಮಾಪನ
ਸਮਾਨਤਾ ਵਾਲਾ,ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್
ਸਮਾਨ-ਊਰਜਾ,ಸಮಾನ ಶಕ್ತಿಯುತ
"ਸਮਭੁਜ (v.), ਆਈਸੋਸੀਲਸ ਲਾਈਨ (ਐਡੀ.)","ಸಮಬಾಹು (v.), ಸಮದ್ವಿಬಾಹು ರೇಖೆ (ed.)"
"ਵੱਖ ਕਰਨਾ, (adj.), ਵੱਖ ਕਰਨਾ, ਵੱਖ ਕਰਨਾ (ver.)","ಬೇರ್ಪಡಿಸಲು, (adj.), ಪ್ರತ್ಯೇಕಿಸಲು"
"ਅਲੱਗ, ਅਲੱਗ, ਸਿੰਗਲ","ಪ್ರತ್ಯೇಕ, ಪ್ರತ್ಯೇಕ, ಏಕ"
"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ","ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ"
ਆਈਸੋਮਰ,ಐಸೋಮರ್
ਆਈਸੋਮਰ,ಐಸೋಮರ್
isomerism,ಐಸೋಮೆರಿಸಂ
"isometric, ਤਿਕੋਣ, ਘਣ, isometric","ಸಮಮಾಪನ, ತ್ರಿಕೋನ, ಘನ, ಸಮಮಾಪನ"
isomorphism,ಐಸೊಮಾರ್ಫಿಸಮ್
isomorphic,ಐಸೊಮಾರ್ಫಿಕ್
isotherm,ಐಸೊಥರ್ಮ್
isotherm,ಐಸೊಥರ್ಮ್
ਆਈਸੋਟੋਪ,ಸಮಸ್ಥಾನಿಗಳು
ਆਈਸੋਟੋਪ,ಸಮಸ್ಥಾನಿಗಳು
ਆਈਸੋਟ੍ਰੋਪਿਕ,ಐಸೊಟ್ರೊಪಿಕ್
ਸਰਕੂਲਰ ਲਾਈਨ,ವೃತ್ತಾಕಾರದ ರೇಖೆ
isomorphism,ಐಸೊಮಾರ್ಫಿಸಮ್
ਦੁਹਰਾਓ,ಪುನರಾವರ್ತನೆ
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,ಆಂತರಿಕ ಅರೆವಾಹಕ
ਜੈਮ ਇੰਟਰਫੇਰੋਮੀਟਰ,ಜಾಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್
"ਝਟਕਾ, ਮੁੜ","ಎಳೆತ, ಮರುಕಳಿಸುವಿಕೆ"
"ਜੈੱਟ, ਸਿਰ","ಜೆಟ್, ತಲೆ"
ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ,ಜೆಟ್-ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್
ਜੇ-ਜੇ ਜੋੜੀ,ಜೆ-ಜೆ ಜೋಡಣೆ
ਜੋਲੀ ਝੁਕਿਆ,ಜಾಲಿ ಬಾಗಿದ
ਜੂਲ - ਗਰਮੀ,ಜೌಲ್-ಶಾಖ
ਜੂਲਮੀਟਰ,ಜೌಲ್ಮೀಟರ್
ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ,ಜೌಲ್-ಥಾಮ್ಸನ್ ಪರಿಣಾಮ
ਜੂਲ,ಜೌಲ್
"ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ","ಗುದ್ದಲಿ, ಜಿಗಿತ, ಕೊಳಲು"
ਸੰਧੀ,ಒಪ್ಪಂದ
ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ,ಸಂಗಮ ಸ್ಥಳ
ਸਹੀ ਅੱਖਰ,ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ
"ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ","ಕೇಶನಿಧಿ, ಸಾಮೀಪ್ಯ"
"ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ","ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್"
"ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ","ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್"
ਕੈਥੋਡ,ಕ್ಯಾಥೋಡ್
ਘਨਾਯਾਨ,ಘನಯಾನ್
ਕੇ-ਬੈਂਡ,ಕೆ-ಬ್ಯಾಂಡ್
ਕੇ-ਕੈਪਚਰ,ಕೆ-ಕ್ಯಾಪ್ಚರ್
k-ਰਿਸੈਪਟਰ,ಕೆ-ಗ್ರಾಹಕ
ਕੈਲਵਿਨ ਅਨੁਮਾਨ,ಕೆಲ್ವಿನ್ ಅಂದಾಜು
ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ,ಏಕರೂಪತೆಯ ಘಟಕ
ਕੇਰ ਸੈੱਲ,ಕೆರ್ ಕೋಶ
"ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ","ಕೀ, ಪರದೆ, ಕೀ"
"ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ","ಕೀ ಬೋರ್ಡ್, ಕರ್ಟನ್ ಬಾರ್"
ਸ਼ੁਰੂਆਤੀ ਸਵਰ,ಆರಂಭಿಕ ಸ್ವರ
ਕੁੰਜੀ ਨਬਜ਼,ಪ್ರಮುಖ ನಾಡಿ
ਮੁੱਖ ਸ਼ਬਦ,ಪ್ರಮುಖ ಪದ
ਪ੍ਰੋਜੈਕਸ਼ਨ,ಪ್ರೊಜೆಕ್ಷನ್
ਵਿਰੋਧ,ಪ್ರತಿರೋಧ
ਕਿਲੋ,ಕೇಜಿ
ਕਿਲੋਜੂਲ,ಕಿಲೋಜೌಲ್
kiloparsec,ಕಿಲೋಪಾರ್ಸೆಕ್
ਕਿਲੋਟਨ ਬੰਬ,ಕಿಲೋಟನ್ ಬಾಂಬ್
ਕਿਨੇਮੈਟਿਕ,ಚಲನಶಾಸ್ತ್ರ
ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ,ಸಂಪೂರ್ಣವಾಗಿ ಕ್ರಿಯಾತ್ಮಕವಾಗಿ
"ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ","ಚಲನಶೀಲ, ಕ್ರಿಯಾತ್ಮಕ"
ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ,ಕ್ರಿಯಾತ್ಮಕವಾಗಿ
ਫ੍ਰੈਕਚਰ,ಮುರಿತ
klystron,ಕ್ಲೈಸ್ಟ್ರಾನ್
ਤਿੱਖਾ ਕਿਨਾਰਾ,ಚೂಪಾದ ಅಂಚು
kruskal ਸਰਹੱਦ,ಕ್ರುಸ್ಕಲ್ ಗಡಿ
ਥਰਮੋਜਨਿਕ,ಥರ್ಮೋಜೆನಿಕ್
ਲੇਬਲ,ಲೇಬಲ್
"ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ","ಗುರುತಿಸಲಾಗಿದೆ, ಕೆತ್ತಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ"
ਪ੍ਰਯੋਗਸ਼ਾਲਾ,ಪ್ರಯೋಗಾಲಯ
ਪੌੜੀ,ಏಣಿ
ਘੜੀ ਦੇ ਉਲਟ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ","ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಕರಣ ರೋಟರ್"
ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ,ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ
Lagrange ਪ੍ਰਸਾਰਣ,ಲಾಗ್ರೇಂಜ್ ಪ್ರಸಾರ
ਲਾਗਰਗਿਆਨਵਾਦ,ಲಗ್ರಾಂಜಿಯನಿಸಂ
ਲੇਲੇ ਦੀ ਰਚਨਾ,ಕುರಿಮರಿ ಸೃಷ್ಟಿ
"ਤਖ਼ਤੀ, ਬੋਰਡ","ಹಲಗೆ, ಹಲಗೆ"
ਡੋਰਸਲ ਪਲੇਟ,ಡಾರ್ಸಲ್ ಪ್ಲೇಟ್
"ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ","ಮೇಲ್ಮೈ ಹರಿವು, ಮಟ್ಟದ ಹರಿವು"
"ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ","ಲೋಹಲೇಪ, ಫಲಕ, ಮಟ್ಟ, ಪದರದ ಬಂಧ"
ਪੱਧਰੀਕਰਨ,ಶ್ರೇಣೀಕರಣ
ਲਾਮਿਨਾ,ಲ್ಯಾಮಿನಾ
"ਦੀਵਾ, ਦੀਵਾ","ದೀಪ, ದೀಪ"
"ਕਾਜਲ, ਦੀਪ ਕਾਜਲ","ಕಾಜಲ್, ದೀಪ್ ಕಾಜಲ್"
ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ,ಲ್ಯಾಂಡೆ-ಮಧ್ಯಂತರ ನಿಯಮ
ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ,ಲ್ಯಾಂಡೆ ವಿಭಜಿಸುವ ಅಂಶ
ਲੈਂਡਿੰਗ,ಲ್ಯಾಂಡಿಂಗ್
"ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ","ಸೂಕ್ಷ್ಮ ಸವೆತ, ಲ್ಯಾಮಿನೇಶನ್, ಉಡುಗೆ"
larmore ਬਾਰੰਬਾਰਤਾ,ಲಾರ್ಮೋರ್ ಆವರ್ತನ
larmore precession,ಲಾರ್ಮೋರ್ ಪೂರ್ವಭಾವಿ
ਲੇਜ਼ਰ,ಲೇಸರ್
laserization,ಲೇಸರೀಕರಣ
ਗੁਪਤ,ರಹಸ್ಯ
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ","ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್"
"ਵਿਥਕਾਰ, ਵਿਥਕਾਰ","ಅಕ್ಷಾಂಶ, ಅಕ್ಷಾಂಶ"
"ਜਾਲੀ, ਜਾਲੀ","ಜಾಲರಿ, ಜಾಲರಿ"
laue ਕਲਾਸ,ಲಾವ್ ವರ್ಗ
ਲਾਂਚ ਕਰੋ,ಉಡಾವಣೆ
ਲਾਂਚ ਕਰੋ,ಉಡಾವಣೆ
ਲਾਂਚ ਪਲੇਟਫਾਰਮ,ಉಡಾವಣಾ ವೇದಿಕೆ
