Odiya,Tamil
ପିତାମାତା ନିତ୍ୟକର୍ମ |,பெற்றோர் வழக்கம்
ପ୍ୟାରେଣ୍ଟ୍ ସେଟ୍ |,பெற்றோர் தொகுப்பு
କ୍ୟାପେସିଟର୍ ମଡ୍ୟୁଲେଡ୍ ଭୋଲ୍ଟମିଟର |,மின்தேக்கி மாடுலேட்டட் வோல்ட்மீட்டர்
ଜୀବାଣୁ ନ୍ୟୁକ୍ଲିୟସ୍ |,கிருமி கரு
ପ୍ରଜନନ କର,இனப்பெருக்க வரி
ପ୍ରଜନନ ବୟସ,இனப்பெருக்க வயது
"ପିତାମାତା, ଜେନେରେଟର","பெற்றோர், ஜெனரேட்டர்"
ପିତାମାତା ପ୍ରତିରୋଧ |,பெற்றோர் எதிர்ப்பு
ବ୍ୟାପକ ଅବଧି,பரந்த கால
"ବଂଶ-ନାମ, ଶ୍ରେଣୀ-ନାମ, ଜାତି-ନାମ |","குலப்பெயர், வர்க்கப்பெயர், சாதிப்பெயர்"
ଜାତିଗତ ଭାବରେ,இனரீதியாக
ଜନସଂଖ୍ୟା ପ୍ରଭାବ,மக்கள் தொகை விளைவு
ଜିଓ ଆକାଶବାଣୀ |,புவி ஒலியியல்
ଭୂଗୋଳ କେନ୍ଦ୍ର,புவி மைய தீர்க்கரேகை
"ଜିଓସେଣ୍ଟ୍ରିକ୍, ଜିଓସେଣ୍ଟ୍ରିକ୍ |","புவிமைய, புவிமைய"
ଜିଓସେଣ୍ଟ୍ରିକ୍ ଆକର୍ଷଣ |,புவி மைய ஈர்ப்பு
ଜିଓସେଣ୍ଟ୍ରିକ୍ ଅକ୍ସିଆଲ୍ ଡିପୋଲ୍ |,புவிமைய அச்சு இருமுனை
ଜିଓସେଣ୍ଟ୍ରିକ୍ ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |,புவி மைய வானியல்
ଜିଓସେଣ୍ଟ୍ରିକ୍ କୋର୍ଡିନେଟ୍ସ |,புவி மைய ஒருங்கிணைப்புகள்
ଜିଓସେଣ୍ଟ୍ରିକ୍ ଦୂରତା |,புவி மைய தூரம்
ଜିଓସେଣ୍ଟ୍ରାଲ୍ ସିଷ୍ଟମ୍ |,புவி மைய அமைப்பு
ଜିଓସେଣ୍ଟ୍ରିକ୍ ଅକ୍ଷାଂଶ |,புவி மைய அட்சரேகை
ଜିଓସେଣ୍ଟ୍ରିକ୍ ଗତି |,புவி மைய இயக்கம்
ମାକ୍ରୋସେଣ୍ଟ୍ରାଲ୍ ପାରାଲକ୍ସ |,மேக்ரோசென்ட்ரல் இடமாறு
ଜିଓସେଣ୍ଟ୍ରିକ୍ ସ୍ଥିତି |,புவி மைய நிலை
ଜିଓସେଣ୍ଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,புவி மைய அமைப்பு
ଜିଓସେଣ୍ଟ୍ରିକ୍ ବେଗ |,புவிமைய வேகம்
ଜିଓସେଣ୍ଟ୍ରିକ୍ ପର୍ପେଣ୍ଡିକୁଲାର୍ |,புவிமைய செங்குத்தாக
ଜିଓସେଣ୍ଟ୍ରିକ୍ ଭର୍ଟେକ୍ସ |,புவி மைய உச்சி
"ବିକଳ୍ପ, ଜିଓଡେସିକ୍ |","மாற்று, புவிசார்"
ମଧ୍ୟବର୍ତ୍ତୀ ସମାପ୍ତି |,இடைப்பட்ட நிறைவு
ବ ate କଳ୍ପିକ ସଂଯୋଜନା |,மாற்று ஒருங்கிணைப்புகள்
ମଧ୍ୟବର୍ତ୍ତୀ ଅସମ୍ପୂର୍ଣ୍ଣତା |,இடைப்பட்ட குறைபாடு
ବିକଳ୍ପ ଗତି,மாற்று வேகம்
isomorphism ପୃଷ୍ଠା |,ஐசோமார்பிசம் பக்கம்
"ଆଇସୋଥର୍ମାଲ୍ ଭୂପୃଷ୍ଠ, ଆଇସୋଥର୍ମାଲ୍ ସବସର୍ଫେସ୍ |","சமவெப்ப மேற்பரப்பு, சமவெப்ப மேற்பரப்பு"
ଜିଓମ୍ୟାଗ୍ନେଟିକ୍ |,புவி காந்த
ଭୂଗୋଳ ଚୁମ୍ବକୀୟ କାର୍ଯ୍ୟକଳାପ,புவி காந்த செயல்பாடு
ଭୂ-ଚୁମ୍ବକୀୟ ସଂଯୋଜନା |,புவி காந்த ஒருங்கிணைப்புகள்
ଜିଓମ୍ୟାଗ୍ନେଟିକ୍ ଟର୍ମିନାଲ୍ |,புவி காந்த முனையம்
ଜିଓମ୍ୟାଗ୍ନେଟିକ୍ ଡିପୋଲ୍ |,புவி காந்த இருமுனை
ଭୂ-ଚୁମ୍ବକୀୟ ବିଶୃଙ୍ଖଳା |,புவி காந்த தொந்தரவு
ଭୂଗୋଳ ଚୁମ୍ବକୀୟ ପ୍ରଭାବ,புவி காந்த விளைவு
ଭୂଗୋଳ ଚୁମ୍ବକ,புவி காந்த பூமத்திய ரேகை
ଭୂ-ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,புவி காந்த புலம்
ଭୂ-ଚୁମ୍ବକୀୟ ଅକ୍ଷାଂଶ |,புவி காந்த அட்சரேகை
ଭୂ-ଚୁମ୍ବକୀୟ ଦ୍ରାଘିମା |,புவி காந்த தீர்க்கரேகை
ଜିଓମ୍ୟାଗ୍ନେଟିକ୍ ମେରିଡିଆନ୍ |,புவி காந்த நடுக்கோடு
ଭୂଗୋଳ ଚୁମ୍ବକୀୟ ପୋଲ,புவி காந்த துருவம்
ଭୂ-ଚୁମ୍ବକୀୟ ଅନୁସନ୍ଧାନ |,புவி காந்த எதிர்பார்ப்பு
ଜିଓମ୍ୟାଗ୍ନେଟିକ୍ ଓଲଟା |,புவி காந்த தலைகீழ்
ଜିଓମ୍ୟାଗ୍ନେଟିକ୍ ଦୀର୍ଘକାଳୀନ ଭିନ୍ନତା |,புவி காந்த நீண்ட கால மாறுபாடு
ଭୂ-ଚୁମ୍ବକୀୟ storm ଡ |,புவி காந்த புயல்
ଭୂଗୋଳ ଚୁମ୍ବକୀୟ ସମୟ |,புவி காந்த நேரம்
ଭୂ-ଚୁମ୍ବକୀୟ ଭିନ୍ନତା |,புவி காந்த மாறுபாடு
ଭୂ-ଚୁମ୍ବକୀୟତା |,புவி காந்தவியல்
ଜ୍ୟାମିତିକ ଆଘାତ,வடிவியல் குறைப்பு
ଜ୍ୟାମିତିକ ବିକୃତି |,வடிவியல் விலகல்
ଜ୍ୟାମିତିକ ଆଇସୋମର୍ |,வடிவியல் ஐசோமர்
ଜ୍ୟାମିତିକ ବସ୍ତୁ |,வடிவியல் பொருள்
ଜ୍ୟାମିତିକ ପ୍ରୋଜେକସନ |,வடிவியல் கணிப்பு
ଜ୍ୟାମିତିକ ଆକାଶବାଣୀ |,வடிவியல் ஒலியியல்
ଜ୍ୟାମିତିକ କ୍ଷମତା |,வடிவியல் கொள்ளளவு
"ଜ୍ୟାମିତିକ କୋଏଫିସିଣ୍ଟେଣ୍ଟ, ଜ୍ୟାମିତିକ କାରକ |","வடிவியல் குணகம், வடிவியல் காரணி"
ସ୍ୱର୍ଗୀୟ ରାଶି,வான அடிவானம்
ଜ୍ୟାମିତିକ ଘଟଣା,வடிவியல் நிகழ்வு
ଜ୍ୟାମିତିକ ଅପ୍ଟିକ୍ସ |,வடிவியல் ஒளியியல்
ଜ୍ୟାମିତିକ ପଥ,வடிவியல் பாதை
ଜ୍ୟାମିତିକ କୋଠରୀ ଆକାଶବାଣୀ |,வடிவியல் அறை ஒலியியல்
ଜ୍ୟାମିତିକ ଅନୁରୂପ |,வடிவியல் ஒப்புமை
"ଜ୍ୟାମିତି, ଜ୍ୟାମିତି |","வடிவியல், வடிவியல்"
ଜିଆନ୍,ஜியான்
"ଜିଓଫୋନ୍, ଭୁଫୋନ୍ |","ஜியோபோன், பூபோன்"
ଭ oph ଗୋଳିକ |,புவி இயற்பியல்
ଭ oph ଗୋଳିକ ଅନୁସନ୍ଧାନ,புவி இயற்பியல் ஆய்வு
ଜିଓଫିଜିକାଲ୍ ସର୍ଭେ |,புவி இயற்பியல் ஆய்வு
ଭ oph ଗୋଳିକ ସାଧନ |,புவி இயற்பியல் கருவிகள்
ଜିଓଫିଜିକ୍ |,புவி இயற்பியலாளர்
ଜିଓଫିଜିକ୍ |,புவி இயற்பியல்
ପୃଥିବୀ ସମ୍ଭାବ୍ୟ ଉଚ୍ଚତା |,பூமியின் சாத்தியமான உயரம்
ଜିଓଡେଟିକ୍ ଭୂପୃଷ୍ଠ |,புவிசார் மேற்பரப்பு
ପୃଥିବୀ ସମ୍ଭାବ୍ୟ ଏକକ |,பூமியின் சாத்தியமான அலகு
ଭୂଗୋଳ,புவிக்கோளம்
ଭ ge ଗୋଳିକ,புவியியல்
ସମକାଳୀନ ଉପଗ୍ରହ |,ஒத்திசைவான செயற்கைக்கோள்
ଜିଓଡେଫ୍ଲେକ୍ଟର୍ |,ஜியோடிஃப்ளெக்டர்
ଜିଓଡେଟିକ୍ ଆନୁମାନିକତା |,புவிசார் தோராயம்
ଜିଓଡେଟିକ୍ କ୍ୟାପଚର୍ |,புவிசார் பிடிப்பு
ଜିଓଡେସିକ୍ କରେଣ୍ଟ୍ |,புவிசார் மின்னோட்டம்
ଜିଓଡେଟିକ୍ ସମୀକରଣ |,புவிசார் சமன்பாடு
ଭ ge ଗୋଳିକ ସନ୍ତୁଳନ |,புவியியல் சமநிலை
ଜିଓଡେସିକ୍ ପ୍ରବାହ |,புவிசார் ஓட்டம்
ଭୂତତ୍ତ୍ୱ,புவிவெப்ப
ଜିଓଟର୍ମାଲ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |,புவிவெப்ப சாய்வு
ଜିଓଥର୍ମୋମିଟର |,புவிவெப்பமானி
ଜିଓଥର୍ମୋମିଟ୍ରି |,புவிவெப்பவியல்
ଜର୍ମାନ ଆର ୟୁନିଟ୍ |,ஜெர்மன் R அலகு
ଜର୍ମାନ୍,ஜெர்மானியம்
ଚଳପ୍ରଚଳ ଦୃଶ୍ୟ |,நகரும் காட்சி
getter,பெறுபவர்
ଭିଗାସାକ୍ |,விகாசக்
ଭିଗାସାକ୍ |,விகாசக்
ଭିଗାସାକ୍ ଆଇନ୍ ପମ୍ପ |,விகாசாக் அயன் பம்ப்
"ଗାଟୋର ପ୍ଲେକ୍, ଗ୍ୟାଷ୍ଟ୍ରିକ୍ ପ୍ଲେକ୍ |","கேட்டர் பிளேக், கேஸ்ட்ரிக் பிளேக்"
"ଗେଟ୍ରାନ୍, ଗ୍ୟାସ୍ ଚନ୍ଦ୍ରଗ୍ରହଣ |","கேடரன், வாயு கிரகணம்"
ଗାଭ (ଗିଗା ଇଲେକ୍ଟ୍ରୋନ ଭୋଲ୍ଟ),Gav (கிகா எலக்ட்ரான் வோல்ட்)
im ିଟିପିଟି ସ୍ଫଟିକ୍ |,மெலிந்த படிகம்
ଟ୍ରାମ ଲାଇନ,டிராம் பாதை
ଠକେଇ ଧାରା,மோசடி முறை
ଠକେଇ କଣିକା |,மோசடி துகள்கள்
spoof,ஏமாற்று
ଠକାମି ପ୍ରତିମା |,மோசடி சிலை
ଇଚ୍ଛିତ ପ୍ରତିଛବି |,விரும்பிய படம்
gyak-debai ପଦ୍ଧତି |,gyak-debai முறை
ଗାୟକ ତାପମାତ୍ରା ସ୍କେଲ |,கயாக் வெப்பநிலை அளவுகோல்
ଗିବ୍ସ |,கிப்ஸ்
ଅଧା ଚନ୍ଦ୍ର,அரை நிலவு
ଗିବ୍ସ ଆଡସର୍ପସନ୍ ସମୀକରଣ |,கிப்ஸ் உறிஞ்சுதல் சமன்பாடு
ଗିବ୍ସ ଆଡସର୍ପସନ୍ ଆଇସୋଥର୍ମ |,கிப்ஸ் உறிஞ்சுதல் சமவெப்பம்
ଗିବ୍ସ ଇଲାସ୍ଟିସିଟି |,கிப்ஸ் நெகிழ்ச்சி
ଗିବ୍ସ କାର୍ଯ୍ୟ,கிப்ஸ் செயல்பாடு
ଗିବ୍ସ ହେଲମହୋଲ୍ଟଜ୍ ସମୀକରଣ |,கிப்ஸ் ஹெல்ம்ஹோல்ட்ஸ் சமன்பாடு
ଗିବ୍ସ ପର୍ଯ୍ୟାୟ ନିୟମ |,கிப்ஸ் கட்ட சட்டம்
ଗିବ୍ସ ପଏଣ୍ଟିଙ୍ଗ୍ ସମୀକରଣ |,கிப்ஸ் பாயிண்டிங் சமன்பாடு
ଗିବ୍ସ ଅନୁପାତ |,கிப்ஸ் விகிதம்
ଗିବ୍ସ ନିୟମ |,கிப்ஸ் சட்டம்
ଗିବ୍ସ-ଡୁହିମ୍ ସମୀକରଣ |,கிப்ஸ்-டுஹெய்ம் சமன்பாடு
ଗିଗା,கிகா
ଗିଗା ଚକ୍ର |,ஜிகா சுழற்சி
ଗିଗା ଇଲେକ୍ଟ୍ରନ୍ ଭୋଲ୍ଟ |,கிகா எலக்ட்ரான் வோல்ட்
gigahertz,ஜிகாஹெர்ட்ஸ்
ଗିଗାୱାଟ |,ஜிகாவாட்
ହାଇଗସ୍ ବୋସନ୍ |,ஹிக்ஸ் போஸான்
ଗିଗମ୍ |,ஜிகோம்
ଗିଲବର୍ଟ,கில்பர்ட்
ଜିଲେଟ୍ |,ஜில்லட்
"ଗିଲ୍, କ୍ଲୋମ୍, ଗିଲ୍ ଆର୍ପାଟ |","கில், க்ளோம், கில் அர்பட்"
"ଜିମ୍ବାଲ୍, ରିଙ୍ଗ୍ |","கிம்பல், மோதிரங்கள்"
"ଡିକୋଟୋମସ୍ ପ୍ରତିବନ୍ଧକ, ଜିମ୍ବାଲ୍ ପ୍ରତିବନ୍ଧକ |","இருவேறு கட்டுப்பாடு, கிம்பல் கட்டுப்பாடு"
ଜିମ୍ବାଲ୍ ଆରୋହଣ,கிம்பல் ஏற்றம்
ଜିମ୍ବାଲ୍ ମୋଟର |,கிம்பல் மோட்டார்
ଜିମିକ୍ |,வித்தை
ଗଣନା-ପ୍ରେଷ୍ଟନ୍ ଜୋନ୍ |,கவுண்ட்-பிரஸ்டன் மண்டலம்
ଗିଞ୍ଜବର୍ଗ ଲାଣ୍ଡାଉ ସୁପରକଣ୍ଡକ୍ଟିଭିଟି ଥିଓରୀ |,Ginzburg Landau சூப்பர் கண்டக்டிவிட்டி கோட்பாடு
ଗିଞ୍ଜବର୍ଗ ଲାଣ୍ଡାଉ ସିଦ୍ଧାନ୍ତ |,Ginzburg Landau கோட்பாடு
ଜର୍ଜୀ ସିଷ୍ଟମ୍ |,ஜார்ஜி அமைப்பு
ଗିର୍ଡଲର୍ ପ୍ରାକୃତିକ ଗ୍ୟାସ୍ ବିଶୋଧନ ପ୍ରକ୍ରିୟା |,கர்ட்லர் இயற்கை எரிவாயு சுத்திகரிப்பு செயல்முறை
ଚାରିପାଖ ଗିଅର୍ |,சுற்று கியர்
ଗ୍ଲାଡଷ୍ଟୋନ୍ ଡେଲ୍ ନିୟମ |,கிளாட்ஸ்டோன் டேல் விதிகள்
ପଛ କୋଣ,பின் கோணம்
ଓଲଟା ଛକ,தலைகீழ் வெட்டும்
"ତୀକ୍ଷ୍ଣତା, ଉଜ୍ଜ୍ୱଳତା |","கூர்மை, பிரகாசம்"
ଗ୍ଲାସ୍ କ୍ୟାଲୋରୀମିଟର |,கண்ணாடி கலோரிமீட்டர்
ଗ୍ଲାସ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |,கண்ணாடி மின்முனை
ଗ୍ଲାସ୍ ଖଣ୍ଡ ଖଣ୍ଡ,கண்ணாடி துண்டு கண்டறிதல்
ଗ୍ଲାସ୍ ଲେଜର |,கண்ணாடி லேசர்
ଗ୍ଲାସ୍ ସିଲ୍ |,கண்ணாடி முத்திரை
ଗ୍ଲାସ୍ ସୁଇଚ୍ |,கண்ணாடி சுவிட்ச்
ଗ୍ଲାସ୍ ସଂକ୍ରମଣ,கண்ணாடி மாற்றம்
ଗ୍ଲାସ୍ ଟ୍ୟୁବ୍ ବାରୋମିଟର |,கண்ணாடி குழாய் காற்றழுத்தமானி
ଅଣ-ଖୋଲା ମୁଦ୍ରା |,நுண்துளை இல்லாத நாணயம்
ଗ୍ଲାସ୍ ସଂକ୍ରମଣ,கண்ணாடி மாற்றம்
ଆତ୍ମସମର୍ପଣ କର,"சரணாகதி, சரணாகதி"
ଗତି ଦିଗ,ஊர்ந்து செல்லும் திசை
ସ୍ଲାଇଡିଂ ଲାଇନ୍,நெகிழ் வரி
ଗତି ଗତି,ஊர்ந்து செல்லும் வேகம்
ଆତ୍ମସମର୍ପଣ,சரணடைதல்
ସ୍ଲାଇଡିଂ ପଥ,நெகிழ் பாதை
ପଥ ପଥ କୋଣ,ஊர்ந்து செல்லும் பாதை கோணம்
ବିଭାଜନ ପଥ ସୁବିଧା |,பரவல் பாதை வசதி
କ୍ରିପ୍ ପଥ ସୂଚକ |,க்ரீப் பாதை காட்டி
କ୍ରିପ୍ ପଥ ଅବତରଣ ପଦ୍ଧତି |,க்ரீப் பாதை இறங்கும் முறை
ସ୍ଲିପ୍ ପଥ କେନ୍ଦ୍ର,ஸ்லிப் பாதை மையம்
କ୍ରିପ୍ ପଥ ଟ୍ରାନ୍ସମିଟର |,க்ரீப் பாதை டிரான்ஸ்மிட்டர்
ସ୍ଲାଇଡିଂ ବିମାନ,நெகிழ் விமானம்
କ୍ରିପ୍ ଅନୁପାତ |,க்ரீப் விகிதம்
ସାପ ପ୍ରତିଫଳନ,பாம்பு பிரதிபலிப்பு
କ୍ରିପ୍ କୋଣ,ஊர்ந்து செல்லும் கோணம்
କ୍ରିପ୍ ଟ୍ରାଜେକ୍ଟୋରୀ,ஊர்ந்து செல்லும் பாதை
ସାପ ସ୍ଥାନାନ୍ତର,பாம்பு பரிமாற்றம்
କ୍ରିପ୍ ବାହକ |,க்ரீப் கேரியர்
ଗ୍ଲାଇଡର୍,கிளைடர்
"Visparan (ed।), Visperpi (v।)","விஸ்பரன் (பதி.), விஸ்பர்பி (வி.)"
କ୍ରିପ୍ କୋଣ,ஊர்ந்து செல்லும் கோணம்
lim ଲକ ଉଡ଼ାଣ |,ஒளிரும் விமானம்
ସ୍ଲାଇଡିଂ ଫ୍ଲୋର୍,நெகிழ் தளம்
"ପ୍ରସୁରନ୍ (ଏଡି।), ପ୍ରସଫର୍ନାନ୍ (v।)","பிரஸ்ஃபுரான் (பதி.), பிரஸ்ஃபர்னன் (வி.)"
gl ଲକ,பளபளப்பு
ଭକ୍ତ,அர்ப்பணிக்கப்பட்ட
recessive ଦୋଷ |,பின்னடைவு தவறு
"ଗ୍ଲାଇଟର, ଶିଲମାଲୱା |","கிளிட்டர், ஷைல்மால்வா"
ସର୍ବଭାରତୀୟ ହାଇପରବୋଲା |,உலகளாவிய ஹைபர்போலா
ଫାୟାରବଲ୍ |,தீப்பந்தம்
ଗୋଲାକାର ତାରକା କ୍ଲଷ୍ଟର |,கோள நட்சத்திரக் கூட்டம்
"ଗ୍ଲୋବୁଲ୍, ପୁଣ୍ଡାନି, ଗ୍ଲୋବୁଲ୍ |","உருண்டை, பூந்தானி, உருண்டை"
ଗ୍ଲୋବ,பூகோளம்
ରଙ୍ଗାଶ୍ରୀ (ଭଙ୍ଗା ସ୍ପେକ୍ଟର୍),ரங்கஸ்ரீ (உடைந்த ஸ்பெக்டர்)
ବିମ୍ ଗର୍ତ୍ତ |,கற்றை துளை
"ଉଜ୍ଜ୍ୱଳତା, ଉଜ୍ଜ୍ୱଳତା, ଉଜ୍ଜ୍ୱଳତା |","பிரகாசம், பிரகாசம், பிரகாசம்"
ରେଡିଓମିଟର |,ரேடியோமீட்டர்
ଚକଚକିଆ |,பளபளப்பான
"ଗ୍ଲୋଭ୍ ବାକ୍ସ, ଗ୍ଲୋଭ୍ ବାକ୍ସ |","கையுறை பெட்டி, கையுறை பெட்டி"
ଉଜ୍ଜ୍ୱଳତା,புத்திசாலித்தனம்
ଚମକ,பிரகாசம் மூழ்குதல்
ଉଜ୍ଜ୍ୱଳ ଇମର୍ସନ୍ ଭୋଲଟେଜ୍ ରେଗୁଲେଟର |,ப்ரில்லியன்ஸ் அமிர்ஷன் வோல்டேஜ் ரெகுலேட்டர்
ଇନକାଣ୍ଡେସେଣ୍ଟ୍ ଲ୍ୟାମ୍ପ |,ஒளிரும் விளக்கு
ସ୍ପାଙ୍ଗଲ୍ ପ୍ଲଗ୍ |,ஸ்பாங்கிள் பிளக்
ଉଜ୍ଜ୍ୱଳ ସମ୍ଭାବନା |,ஒளிரும் திறன்
ଚମତ୍କାର ଉତ୍ତାପ ସୁଇଚ୍ |,சிறப்பு வெப்ப சுவிட்ச்
ଗ୍ଲଗ୍ |,பசை
ଗ୍ଲୁନ୍ (କଣିକା),குளுவான் (துகள்)
ଗ୍ରାମ,கிராம்
"ଜିଏମ୍ ଗଣିତ, ଗିଗର୍ ମଲର୍ ଗଣିତ |","GM கணிதம், கீகர் முல்லர் கணிதம்"
"ଭୂମି, ଭୂତ","நிலம், பேய்"
ମେନେମୋନିକ୍ ପ୍ରୋଜେକସନ |,நினைவூட்டல் முன்கணிப்பு
ଗା cow (ଏକକ),மாடு (அலகு)
ଗୋଏଡେଲ ଦୁନିଆ |,goydel உலகம்
ପୃଥିବୀ ସମ୍ଭାବନା |,பூமி திறன்
ଜିଓଫିଜିକାଲ୍ ସ୍ଥିର |,புவி இயற்பியல் மாறிலி
ଗୋଲାକାର କକ୍ଷ |,கோள செல்
"ସୁନା, ସୁନା","தங்கம், தங்கம்"
ସୁନା କାଗଜ ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |,தங்க காகித எலக்ட்ரோஸ்கோப்
ସୁନା ଚିହ୍ନ,தங்க முத்திரை
ସୁନା ତାପମାତ୍ରା |,தங்க வெப்பநிலை
ସୁନାହବର ତ୍ରିରଙ୍ଗା |,கோல்ட்ஹேபர் முக்கோணம்
goldschmidt ନିୟମ |,கோல்ட்ஸ்மிட் விதி
ସୁନା ପଥର ବୋସନ |,தங்கக்கல் போஸான்
"ଭେନ-ପ୍ରଙ୍ଗୋମିଟର, ଗୋନିଓମିଟର |","vane-prongometer, goniometer"
ପ୍ୟାଣ୍ଟୋମିଟର |,பான்டோமோமீட்டர்
ଭଲ କଣ୍ଡକ୍ଟର |,நல்ல நடத்துனர்
ସୁକ୍ରିଷ୍ଟାଲ୍ |,சுகிரிஸ்டல்
ସଂପୂର୍ଣ୍ଣ ଜ୍ୟାମିତିକ ବିନ୍ୟାସ,சரியான வடிவியல் கட்டமைப்பு
ସର୍ବୋତ୍ତମ ପ୍ରତିଫଳନ,சிறந்த பிரதிபலிப்பு
ଉତ୍କୃଷ୍ଟ ଦୃଶ୍ୟମାନତା |,சிறந்த தெரிவுநிலை
ଗୋଟୋ ଦମ୍ପତି |,கோட்டோ ஜோடி
ନିୟନ୍ତ୍ରଣ ଗତି,கட்டுப்பாட்டு வேகம்
ନିୟାମକ,சீராக்கி
ନିୟନ୍ତ୍ରଣ ପୋଷ୍ଟ,கட்டுப்பாட்டு இடுகை
ପୃଥିବୀ ସମ୍ଭାବ୍ୟ ଏକକ |,பூமியின் சாத்தியமான அலகு
"ଶସ୍ୟ, ମୋଟ, ମାଧ୍ୟାକର୍ଷଣ, ଗ୍ରେଡ୍ |","தானியம், மொத்த, ஈர்ப்பு, தரம்"
"ଗ୍ରେଡ୍, ରାଙ୍କ୍, ଗ୍ରେଡ୍, ଅର୍ଡର (ନଂ।) ଗ୍ରେଡ୍ |","தரம், தரம், தரம், ஒழுங்கு (எண்) தரம்"
"op ୁଲା, ଗ୍ରେଡ୍, ଗ୍ରେଡ୍, ସନ୍ତୁଳିତ |","சாய்வான, தரப்படுத்தப்பட்ட, தரப்படுத்தப்பட்ட, சமநிலையான"
କ୍ରମିକ ବେସ୍ ଟ୍ରାନଜିଷ୍ଟର |,தொடர் அடிப்படை டிரான்சிஸ்டர்
କ୍ରମିକ ଫିଲ୍ଟର୍ |,தொடர் வடிகட்டி
ସ୍ଲୋପେଡ୍ ଇନସୁଲେସନ୍ |,சாய்ந்த காப்பு
କ୍ରମିକ ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |,தொடர் சந்திப்பு டிரான்சிஸ்டர்
"ope ୁଲା, ଗ୍ରେଡିଏଣ୍ଟ୍ |","சாய்வு, சாய்வு"
ଗ୍ରେଡିଏଣ୍ଟ୍ କପଲିଂ |,சாய்வு இணைப்பு
"ଗ୍ରେଡିଏଣ୍ଟ୍ ହାଇଡ୍ରୋଫୋନ୍, ଗ୍ରେଡିଏଣ୍ଟ୍ ହାଇଡ୍ରୋଫୋନ୍ |","சாய்வு ஹைட்ரோஃபோன், சாய்வு ஹைட்ரோஃபோன்"
ଗ୍ରେଡିଏଣ୍ଟ୍ ମାଇକ୍ରୋଫୋନ୍ |,சாய்வு ஒலிவாங்கி
ରେଖା ope ୁଲା |,வரி சாய்வு
ବେଗ ଗ୍ରେଡିଏଣ୍ଟ୍,வேகம் சாய்வு
ope ୁଲା ବେଗ,சாய்வு வேகம்
ପବନ ଉପରେ ନଜର ରଖିବା |,கண்காணிப்பு காற்று
"ଗ୍ରେଡିଓମିଟର, ଗ୍ରେଡିଓମିଟର |","கிரேடியோமீட்டர், கிரேடியோமீட்டர்"
କାଲିବ୍ରେଟେଡ୍ |,அளவீடு செய்யப்பட்டது
ଗ୍ରିଟ୍ ସଂଖ୍ୟା,கிரிட்ஸ் எண்
ଗ୍ରାହାମ୍ ବିସ୍ତାର ନିୟମ |,கிரஹாம் பரவல் சட்டம்
ଗ୍ରାହାମ୍ ପେଣ୍ଡୁଲମ୍ |,கிரஹாம் ஊசல்
"ଶସ୍ୟ, ଶସ୍ୟ, ଶସ୍ୟ, ଶସ୍ୟ, ରେନୁ, ଶସ୍ୟ, ଉଦର, କାଠ |","தானியம், தானியம், தானியம், தானியம், ரேணு, தானியம், மடி, மரம்"
"ଡାନା ସୀମା, ରେନୁ ସୀମା |","தான வரம்பு, ரேணு எல்லை"
"ଗ୍ରାନୁଲାରିଟି, ଗ୍ରାନୁଲାରିଟି |","சிறுமணி, சிறுமணி"
ଗ୍ରାନୁଲାର୍ |,சிறுமணி
ଗ୍ରାନୁଲ୍ କୋର୍ |,சிறுமணி கோர்
"ଗ୍ରାମ, ଗ୍ରାମ","கிராம், கிராம்"
ଗ୍ରାମ ପରମାଣୁ |,கிராம் அணு
ଗାଁ ପରମାଣୁ ପ୍ରବୃତ୍ତି |,கிராம அணு போக்குகள்
ଗ୍ରାମ କ୍ୟାଲୋରୀ |,கிராம் கலோரிகள்
ଗ୍ରାମ ସେଣ୍ଟିମିଟର |,கிராம் சென்டிமீட்டர்
ଗ୍ରାମ ସମାନ,கிராம் சமமான
ଗାଁ ବଳ,கிராம படை
ଗ୍ରାମ ମଲିକୁଲାର ଭଲ୍ୟୁମ୍ |,கிராம் மூலக்கூறு அளவு
ଗ୍ରାମ ଅଣୁ,கிராம் மூலக்கூறு
ଗ୍ରାମ ଓଜନ |,கிராம் எடை
ଗାଁ ଲାଲ୍ |,கிராமம் சிவப்பு
ଗାଁ ରଣ୍ଟଗେନ୍ |,ரண்ட்ஜென் கிராமம்
ଗ୍ରାମୋଫୋନ୍ |,கிராமபோன்
ବଡ଼ କାନୋନିକାଲ୍ ଅର୍ଥ |,பெரிய நியமன சராசரி
ବଡ଼ କାନୋନିକାଲ୍ ବଣ୍ଟନ କାର୍ଯ୍ୟ |,பெரிய நியமன விநியோக செயல்பாடு
ବଡ଼ କାନୋନିକାଲ୍ ସେଟ୍ |,பெரிய நியமன தொகுப்பு
ଗ୍ରାନ୍ୟୁଲେସନ୍,குருணையாக்கம்
"ଗ୍ରାଫ୍, ଗ୍ରାଫ୍, ଗ୍ରାଫ୍","வரைபடம், வரைபடம், வரைபடம்"
