Punjabi,Assamese
ਪ੍ਰਮੁੱਖ ਚਾਪ,মুখ্য চাপ
ਵੱਡਾ ਸੈੱਟ,majorised ছেট
ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,বহুতো মূল্যৱান কাৰ্য্য
ਨਕਸ਼ਾ,মানচিত্ৰ
ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ,চেটটোত মেপ কৰক
ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,এটা গোটৰ মেপিং
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,প্ৰান্তীয় সম্ভাৱনা
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,গাণিতিক বিশ্লেষণ
ਗਣਿਤਿਕ ਦਲੀਲ,গাণিতিক যুক্তি
ਗਣਿਤ ਕੇਂਦਰ,গাণিতিক কেন্দ্ৰ
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,গাণিতিক জটিলতা
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,গাণিতিক অৰ্থনীতি
ਗਣਿਤਿਕ ਉਮੀਦ,গাণিতিক প্ৰত্যাশা
ਗਣਿਤਿਕ ਰੂਪ,গাণিতিক ৰূপ
ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ,গাণিতিক প্ৰণয়ন
ਗਣਿਤ ਦੀ ਪਛਾਣ,গাণিতিক পৰিচয়
ਗਣਿਤਿਕ ਤਰਕ,গাণিতিক যুক্তি
ਗਣਿਤਿਕ ਮਾਡਲ,গাণিতিক আৰ্হি
ਗਣਿਤਿਕ ਧਾਰਨਾ,গাণিতিক ধাৰণা
ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ,মেট্ৰিক্স ডাইগনালাইজেচন
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,মেট্ৰিক্স বিপৰীত
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,মেট্ৰিক্স ওলোটা
ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,মেট্ৰিক্স পদ্ধতি
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,মেট্ৰিক্স গুণন
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ,ফলপ্ৰসূতাৰ মেট্ৰিক্স
ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ,মেট্ৰিক্স অপাৰেটৰ
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,মেট্ৰিক্স বহুপদ
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,মেট্ৰিক্স প্ৰিন্টিং
ਮੈਟਰਿਕਸ ਉਤਪਾਦ,মেট্ৰিক্স উৎপাদন
ਵੱਧ ਤੋਂ ਵੱਧ,সৰ্বাধিক কৰা হৈছে
ਵੱਧ ਤੋਂ ਵੱਧ,নিচেই সৰহ ভাগ
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,সৰ্বোচ্চ নিৰপেক্ষ মান
ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ,সৰ্বোচ্চ F-অনুপাত
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,সৰ্বোচ্চ সম্ভাৱনা
ਵੱਧ ਤੋਂ ਵੱਧ,maxmin
ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ,maxmin মাপকাঠী
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,এটা ফাংচনৰ সৰ্বোচ্চ
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ,মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা
ਮਤਲਬ ਭਟਕਣਾ,গড় বিচ্যুতি
ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ,গড় বৰ্গ বিচ্যুতি
ਮਤਲਬ ਵਰਗ ਗਲਤੀ,গড় বৰ্গ ভুল
ਮਤਲਬ ਮੁੱਲ,গড় মূল্য
ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ,গড় মূল্য উপপাদ্য
kurtosis ਦਾ ਮਾਪ,কুৰ্ট&#39;ছিছৰ পৰিমাপ
ਔਸਤ,মধ্যমীয়া
ਮੱਧ ਕੇਂਦਰ,মধ্যম কেন্দ্ৰ
mesokurtic ਵਕਰ,mesokurtic বক্ৰ
mesokurtosis,mesokurtosis
ਸੁਨੇਹਾ,বাৰ্তা
ਢੰਗ,প্রণালী
ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ,নিষ্কাশনৰ পদ্ধতি
ਉਲਟ ਦੀ ਵਿਧੀ,ওলোটা পদ্ধতি
ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ,পুনৰাবৃত্তিৰ পদ্ধতি
ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ,নূন্যতম বৰ্গৰ পদ্ধতি
ਪਲ ਦੀ ਵਿਧੀ,ক্ষণৰ পদ্ধতি
ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ,একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ,ঠেকতম অৱতৰণৰ পদ্ধতি
ਸਾਰ ਦੀ ਵਿਧੀ,যোগফলৰ পদ্ধতি
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ,অনিৰ্দিষ্ট সহগ পদ্ধতি
ਮੀਟਰਿਕ ਸਪੇਸ,মেট্ৰিক স্থান
ਮੀਟਰਿਕ ਸਿਸਟਮ,মেট্ৰিক ব্যৱস্থা
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,মেট্ৰিক একক
ਮਾਈਕਰੋ ਥਿਊਰੀ,মাইক্ৰ’ তত্ত্ব
ਮੱਧ,মাজ
ਮੱਧ ਮਿਆਦ,মধ্যকালীন কাৰ্যকাল
ਮੱਧ ਬਿੰਦੂ,মিড পইণ্ট
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,মিড পইণ্ট সূত্ৰ
ਨਿਊਨਤਮ ਬਹੁਪਦ,নূন্যতম বহুপদ
ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ,minimax নীতি
ਘੱਟੋ-ਘੱਟ,নূন্যতম
ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ),নূন্যতম বিন্দু (বক্ৰৰ)
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,নূন্যতম বহুপদ
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min,এটা ফাংচনৰ min
ਮਾਮੂਲੀ ਚਾਪ,ক্ষুদ্ৰ চাপ
ਮਾਮੂਲੀ ਧੁਰੀ,ক্ষুদ্ৰ অক্ষ
ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ,ক্ষুদ্ৰকৃত উপগোট
ਘਟਾਓ,বিয়োগ
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,বিয়োগ চিহ্ন
ਮਿਸ਼ਰਤ ਭਾਗ,মিশ্ৰিত ভগ্নাংশ
ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ,মিশ্ৰিত কৌশল
ਮੋਡ,ধৰণ
ਮਾਡਿਊਲਸ,মডুলাছ
ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ,এটা জটিল সংখ্যাৰ মডুলাছ
ਪਲ,মুহূৰ্ত
ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ,মুহূৰ্ত সৃষ্টিকাৰী ফলন
ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ,এটা বলৰ মুহূৰ্ত
ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ,কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত
ਜੜਤਾ ਦਾ ਪਲ,জড়তাৰ মুহূৰ্ত
ਗਤੀ ਦਾ ਪਲ,গতিবেগৰ মুহূৰ্ত
ਗਤੀ,গতিবেগ
monomial,monomial
ਮੋਨੋਮੋਰਫਿਕ,একৰূপী
ਮੋਨੋਮੋਰਫਿਜ਼ਮ,একৰূপতা
ਮੋਨੋਟੋਨ,monotone
ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ,একস্বৰ বৃদ্ধি কৰা ক্ৰম
monotonically,monotonically
monotonically ਵਧਦਾ ਜਾਲ,একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট
monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ,একস্বৰত বৃদ্ধি কৰা ক্ৰম
ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ,একঘেয়ামী কাৰ্য্য
ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ,মন্টে কাৰ্লো গণনা
ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ,মণ্টে কাৰ্লো পদ্ধতি
ਮੋਰਾ (ਖੇਡ),morra (খেল)
ਮੌਤ ਦੇ ਅੰਕੜੇ,মৃত্যুৰ পৰিসংখ্যা
ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ,আটাইতকৈ সম্ভাৱ্য
ਮੋਸ਼ਨ,গতি
ਮੂਵਿੰਗ ਔਸਤ,চলন্ত গড়
ਐਮ-ਸਪੇਸ,এম-স্পেচ
ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ,অখণ্ডৰ বাবে M-পৰীক্ষা
ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,বহু সিদ্ধান্তৰ সমস্যা
ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ,বহুমাত্ৰিক স্বাভাৱিক বিতৰণ
ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,বহুমাত্ৰিক যাদৃচ্ছিক চলক
ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,বহু-সূচকাংক পৰিবহণ সমস্যা
ਬਹੁਨਾਮੀ,বহুপদ
ਬਹੁਨਾਮੀ ਵੰਡ,বহুপদ বিতৰণ
ਮਲਟੀਪਲ,একাধিক
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,বহু পছন্দৰ সমস্যা
ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ,একাধিক সংযুক্ত ডমেইন
ਮਲਟੀਪਲ ਸਬੰਧ,একাধিক সম্পৰ্ক
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,একাধিক কম্পাঙ্ক টেবুল
ਮਲਟੀਪਲ ਅਟੁੱਟ,একাধিক অখণ্ড
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,একাধিক সংহতি
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,বহুবিধ ৰিগ্ৰেছন
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,বহুবিধ ৰিগ্ৰেছন সহগ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
ਮਲਟੀਪਲ ਰੂਟ,একাধিক মূল
ਗੁਣਾ,গুণন
ਕਾਲਮਾਂ ਦੁਆਰਾ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ),স্তম্ভৰ দ্বাৰা গুণন (নিৰ্ধাৰণকাৰীৰ)
ਕਤਾਰਾਂ ਨਾਲ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ),শাৰীৰে গুণন (নিৰ্ণায়কৰ)
ਗੁਣਾ ਕਾਰਕ,গুণন গুণক
ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ,গুণনীয়ক ফলন
ਗੁਣਾਤਮਕ ਸਮੂਹ,বহুগুণী গোট
ਗੁਣਾਤਮਕ ਉਲਟ,বহুগুণী বিপৰীতমুখী
ਬਹੁਲਤਾ,বহুগুণতা
ਜੜ੍ਹਾਂ ਦੀ ਬਹੁਲਤਾ,মূলৰ বহুগুণতা
ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ,শূন্যৰ বহুগুণতা
ਗੁਣਕ,বহুগুণক
ਗੁਣਾ,গুণ কৰা
ਬਹੁ-ਵਿਭਿੰਨ ਵੰਡ,বহুচলকীয় বিতৰণ
ਮਲਟੀਵੈਰੀਏਟ ਸਧਾਰਣ ਵੰਡ,বহুচলকীয় স্বাভাৱিক বিতৰণ
ਬਹੁਭਿੰਨ ਆਬਾਦੀ,বহুবিকল্পিত জনসংখ্যা
ਆਪਸੀ,উমৈহতীয়া
ਨਾਬਲਾ,নবলা
ਨੇਪੀਅਰੀਅਨ,নেপিয়াৰিয়ান
ਨੇਪੀਅਰੀਅਨ ਲਘੂਗਣਕ,নেপিয়াৰিয়ান লগাৰিদম
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,প্ৰাকৃতিক লগাৰিদম
ਕੁਦਰਤੀ ਨੰਬਰ,প্ৰাকৃতিক সংখ্যা
ਸਮੁੰਦਰੀ ਮੀਲ,নটিকেল মাইল
n-ਆਯਾਮੀ,n-মাত্ৰিক
n-ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ,n-মাত্ৰিক ভেক্টৰ স্থান
ਲੋੜੀਂਦੀ ਅਤੇ ਲੋੜੀਂਦੀ ਸਥਿਤੀ,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত চৰ্ত
ਜ਼ਰੂਰੀ ਹਾਲਤ,প্ৰয়োজনীয় চৰ্ত
ਨਕਾਰਾ,অস্বীকাৰ কৰা
ਨਕਾਰਾਤਮਕ,ঋণাত্মক
ਨਕਾਰਾਤਮਕ ਵਕਰਤਾ,ঋণাত্মক বক্ৰতা
ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਰੂਪ,ঋণাত্মক নিৰ্দিষ্ট ৰূপ
ਨੈਗੇਟਿਵ ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,ঋণাত্মক নিৰ্দিষ্ট মেট্ৰিক্স
ਨਕਾਰਾਤਮਕ ਅਰਧ-ਨਿਸ਼ਚਿਤ ਰੂਪ,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট ৰূপ
ਗੁਆਂਢ,ওৰচ চুবুৰি
ਨੇਸਟਡ ਨਮੂਨਾ,নেষ্টেড নমুনা সংগ্ৰহ কৰা
ਸ਼ੁੱਧ ਪ੍ਰਜਨਨ ਦਰ,নেট প্ৰজনন হাৰ
ਨਿਊਟੋਨੀਅਨ ਮਕੈਨਿਕਸ,নিউটনৰ বলবিজ্ঞান
ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ,নিউটনৰ বিভক্ত পাৰ্থক্যৰ সূত্ৰ
ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ,নিউটনৰ গতিৰ নিয়ম
ਨੇਮਨ ਦੀ ਵੰਡ,নেইমেন আবণ্টন
ਨੇਮਨ ਪੀਅਰਸਨ ਥਿਊਰੀ,নেইমেন পিয়ৰচন তত্ত্ব
ਨਿਰਪੱਖ ਤੱਤ,nilpotent মৌল
ਨੀਲਪੋਟੈਂਟ ਮੈਟਰਿਕਸ,nilpotent মেট্ৰিক্স
ਨੋਡ,ন&#39;ড
ਗੈਰ-ਅਬੇਲੀਅਨ ਸਮੂਹ,অ-এবেলিয়ান গোট
ਗੈਰ-ਪੂਰਨ ਕਨਵਰਜੈਂਸ,অনিৰপেক্ষ অভিসৰণ
ਗੈਰ-ਬੀਜਗਣਿਤ,অবীজগণিতীয়
ਗੈਰ-ਡਿਜਨਰੇਟ,অ-অৱক্ষয়ী
ਗੈਰ-ਡਿਜਨਰੇਟ ਬੁਨਿਆਦੀ ਸੰਭਵ ਹੱਲ,অ-অৱক্ষয়ী মৌলিক সম্ভাৱ্য সমাধান
ਗੈਰ-ਸੰਘਣੀ,অঘন
ਗੈਰ-ਸੰਘਣੀ ਸੈੱਟ,অঘন গোট
ਅੰਕਾਂ ਦੀ ਗੈਰ-ਗਿਣਤੀਯੋਗ ਅਨੰਤਤਾ,বিন্দুৰ অসংখ্য অসীমতা
ਗੈਰ-ਗਿਣਤੀਯੋਗ ਸੈੱਟ,অসংখ্যাযোগ্য গোট
ਗੈਰ-ਭਿੰਨਤਾਯੋਗ,অবিভাজনযোগ্য
ਗੈਰ-ਖਾਲੀ ਉਪ-ਸੈੱਟ,খালী নহয় উপগোট
ਗੈਰ-ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ,অ-ইউক্লিডীয় জ্যামিতি
ਗੈਰ-ਸਰੂਪ,অসমজাতীয়
ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ,অ-ছেদক
ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,অৰৈখিক বীজগণিতীয় সমীকৰণ
ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ,অৰৈখিক অৱভেদ্য সমীকৰণ
ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ,অৰৈখিক সমীকৰণ
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,অৰৈখিক প্ৰগ্ৰেমিং
ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,অৰৈখিক ৰিগ্ৰেছন
ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ,অৰৈখিক সম্পৰ্ক
ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ,অঋণাত্মক পূৰ্ণসংখ্যা
ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ,অঋণাত্মক চলক
ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ,নন-পেৰামেট্ৰিক পৰীক্ষা
ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
ਗੈਰ-ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ,অ-একক মেট্ৰিক্স
ਗੈਰ-ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ,অ-প্ৰতিসম মেট্ৰিক্স
ਗੈਰ-ਮਾਮੂਲੀ,অতুচ্ছ
ਗੈਰ-ਲੁਪਤ ਨਿਰਣਾਇਕ,অবিলোপহীন নিৰ্ণায়ক
ਗੈਰ-ਰਹਿਤ,অশূন্য
ਗੈਰ-ਰਹਿਤ ਉਪ ਸਮੂਹ,অ-শূন্য উপগোট
ਗੈਰ-ਜ਼ੀਰੋ ਨਿਰਧਾਰਕ,অ-শূন্য নিৰ্ণায়ক
ਨਾ ਹੀ ਗੇਟ,NOR গেট
ਆਮ,স্বাভাৱিক
ਆਮ ਪ੍ਰਵੇਗ,স্বাভাৱিক ত্বৰণ
ਆਮ ਕੋਣ,স্বাভাৱিক কোণ
ਆਮ ਕਰਵ,স্বাভাৱিক বক্ৰ
ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
ਆਮ ਵੰਡ,স্বাভাৱিক বিতৰণ
ਆਮ ਵੰਡ ਫੰਕਸ਼ਨ,স্বাভাৱিক বিতৰণ ফলন
ਮੈਟ੍ਰਿਕਸ ਲਈ ਸਧਾਰਨ ਰੂਪ,মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ
ਆਮ ਬਾਰੰਬਾਰਤਾ,স্বাভাৱিক কম্পাঙ্ক
ਸਧਾਰਣ ਕਰਵ,স্বাভাৱিক বক্ৰ
ਸਧਾਰਣ ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਨੰਬਰ,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
ਸਧਾਰਣ ਕਰਨ ਵਾਲਾ,নৰ্মেলাইজাৰ
ਆਮ ਮੈਟ੍ਰਿਕਸ,স্বাভাৱিক মেট্ৰিক্স
ਆਮ ਸੰਭਾਵਨਾ ਵਕਰ,সাধাৰণ সম্ভাৱনা বক্ৰ
ਆਮ ਸੰਭਾਵਨਾ ਵੰਡ,স্বাভাৱিক সম্ভাৱনা বিতৰণ
ਆਮ ਉਪ-ਸਮੂਹ (=ਵਿਸ਼ੇਸ਼ ਉਪ-ਸਮੂਹ),সাধাৰণ উপগোট (=বিশিষ্ট উপগোট)
ਸਧਾਰਨ ਰੇਖਿਕ ਸਪੇਸ,ৰৈখিক স্থান
ਇੱਕ ਵੈਕਟਰ ਦਾ ਆਦਰਸ਼,এটা ভেক্টৰৰ নিয়ম
ਗੇਟ ਨਹੀਂ,গেট নহয়
ਕਿਤੇ ਵੀ ਸੰਘਣਾ ਸੈੱਟ ਨਹੀਂ,ক&#39;তো ঘন গোট নাই
ਨਲ ਪਰਿਕਲਪਨਾ,শূন্য অনুমান
null ਮੈਟ੍ਰਿਕਸ,শূন্য মেট্ৰিক্স
null ਸੈੱਟ,শূন্য ছেট
ਨਲ ਵੈਕਟਰ,শূন্য ভেক্টৰ
ਗਿਣਤੀ,সংখ্যা
ਨੰਬਰ ਧੁਰਾ,সংখ্যা অক্ষ
ਨੰਬਰ ਸਿਸਟਮ,সংখ্যা ব্যৱস্থা
ਸੰਖਿਆ,সংখ্যাৰ
ਸੰਖਿਆ,সংখ্যাকৰণ
ਅੰਕ,লৱ
ਸੰਖਿਆਤਮਕ ਗੁਣਾਂਕ,সংখ্যাগত সহগ
ਸੰਖਿਆਤਮਕ ਗਣਨਾ,সংখ্যাগত গণনা
ਸੰਖਿਆਤਮਕ ਅੰਤਰ,সংখ্যাগত পাৰ্থক্য
ਸੰਖਿਆਤਮਕ ਢੰਗ,সংখ্যাগত পদ্ধতি
n-ਵੈਕਟਰ,n-ভেক্টৰ
n-ਵੈਕਟਰ ਸਪੇਸ,n-ভেক্টৰ স্থান
ਵਸਤੂ,বস্তু
ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,বস্তুনিষ্ঠ কাৰ্য্য
ਤਿਰਛਾ,তিৰ্যক
oblique asymptote,তিৰ্যক asymptote
oblique ਧੁਰਾ,তিৰ্যক অক্ষ
oblique ਭਾਗ,তিৰ্যক অংশ
ਨਿਰੀਖਣ,পৰ্যবেক্ষণ
ਦੇਖਿਆ ਗਿਆ ਬਾਰੰਬਾਰਤਾ,পৰ্যবেক্ষণ কৰা কম্পাঙ্ক
obtuse ਕੋਣ,obtuse কোণ
ਅੱਠਭੁਜ,অষ্টভুজ
octahedron,অষ্টভুজ
octal ਸਿਸਟਮ,অক্টল ব্যৱস্থা
octant,অক্টেন্ট
ਅਜੀਬ,অস্বাভাৱিক
ਅਜੀਬ ਕਰਵ,অদ্ভুত বক্ৰ
ਅਜੀਬ ਸੰਖਿਆ,অদ্ভুত সংখ্যা
ਅਜੀਬ ਕ੍ਰਮਵਾਰ,অদ্ভুত ক্ৰমবিন্যাস
ਅਜੀਬ ਬਹੁਪਦ,অদ্ভুত বহুপদ
ogive,ogive
ਇੱਕ ਤੋਂ ਇੱਕ ਪੱਤਰ-ਵਿਹਾਰ,এটাৰ পৰা এটালৈ চিঠিপত্ৰ
ਇੱਕ ਤੋਂ ਇੱਕ ਫੰਕਸ਼ਨ,এটাৰ পৰা এটালৈ কাৰ্য্য
ਇੱਕ ਤੋਂ ਇੱਕ ਨਕਸ਼ਾ,এটাৰ পৰা এটালৈ মানচিত্ৰ
ਇੱਕ ਤਰਫਾ ਵਰਗੀਕਰਨ,একমুখী শ্ৰেণীবিভাজন
ਨਕਸ਼ੇ &#39;ਤੇ,মানচিত্ৰত
ਖੁੱਲ੍ਹਾ,খোলা
ਖੁੱਲੀ ਗੇਂਦ,মুকলি বল
ਖੁੱਲਾ ਅੰਤਰਾਲ,মুকলি ব্যৱধান
ਖੁੱਲੀ ਕਿਰਨ,মুকলি ৰশ্মি
ਓਪਨ ਸੈੱਟ,খোলা ছেট
ਕਾਰਵਾਈ,সঞ্চালন
ਕਾਰਜਸ਼ੀਲ ਖੋਜ,কাৰ্য্যকৰী গৱেষণা
ਓਪਰੇਸ਼ਨ ਖੋਜ,অপাৰেচন ৰিচাৰ্চ
ਆਪਰੇਟਰ,অপাৰেটৰ
ਉਲਟ ਕੋਣ,বিপৰীত কোণ
ਉਲਟ ਘਟਨਾ,বিপৰীত পৰিঘটনা
ਅਨੁਕੂਲ ਬੁਨਿਆਦੀ ਸੰਭਵ ਹੱਲ,অনুকূল মৌলিক সম্ভৱপৰ সমাধান
ਅਨੁਕੂਲ ਸਥਿਤੀ,অনুকূল অৱস্থা
ਅਨੁਕੂਲ ਬਹੁਤ ਆਕਾਰ,অনুকূল লটৰ আকাৰ
ਅਨੁਕੂਲ ਮੁੱਲ,অনুকূল মূল্য
ਸਰਵੋਤਮ,অনুকূল
ਘੇਰੇ,কক্ষপথ
ਆਰਡਰ,ক্ৰম
ਆਰਡਰ ਕੀਤਾ ਜੋੜਾ,অৰ্ডাৰ দিয়া জোৰা
ਆਰਡਰ ਕੀਤਾ ਸੈੱਟ,অৰ্ডাৰ কৰা ছেট
ਆਰਡਰਿੰਗ,অৰ্ডাৰ দিয়া
ਇੱਕ ਨਿਰਣਾਇਕ ਦਾ ਕ੍ਰਮ,এটা নিৰ্ণায়কৰ ক্ৰম
ਇੱਕ ਸਮੂਹ ਦਾ ਆਦੇਸ਼,এটা গোটৰ ক্ৰম
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਕ੍ਰਮ,এটা মেট্ৰিক্সৰ ক্ৰম
ਇੱਕ ਸਮੂਹ ਵਿੱਚ ਇੱਕ ਤੱਤ ਦਾ ਕ੍ਰਮ,এটা গোটৰ এটা মৌলৰ ক্ৰম
ਅੰਤਰ ਸਮੀਕਰਨ ਦਾ ਕ੍ਰਮ,অৱভেদ্য সমীকৰণৰ ক্ৰম
ਕਾਰਵਾਈ ਦਾ ਕ੍ਰਮ,কাৰ্য্যৰ ক্ৰম
ਜ਼ੀਰੋ ਦਾ ਕ੍ਰਮ,শূন্যৰ ক্ৰম
ਆਰਡੀਨਲ ਨੰਬਰ,ক্ৰমিক সংখ্যা
ਸਧਾਰਣ ਅੰਤਰ ਸਮੀਕਰਨ,সাধাৰণ অৱভেদ্য সমীকৰণ
ਆਰਡੀਨੇਟ,ordinate
oreintability,oreintability
ਸਥਿਤੀ,অভিবিন্যাস
ਸਤਹ ਦੀ ਸਥਿਤੀ,পৃষ্ঠৰ অৱস্থান
ਮੂਲ,মূলত
ਕੋਆਰਡੀਨੇਟਸ ਦਾ ਮੂਲ,স্থানাংকৰ উৎপত্তি
