Punjabi,English
ਫਿਬੋਨਾਚੀ ਖੋਜ,fibonacci search
ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ,fibonacci sequence
ਫਿਬੋਨਾਚੀ ਲੜੀ,fibonacci series
ਫਾਈਬਰ ਆਪਟਿਕਸ,fibre optics
ਫਿਡੋ ਜਾਲ,fido net
ਖੇਤਰ,field
ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ,fifth generation computers
ਫਾਈਲ,file
ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ,file access method
ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ,file allocation table
ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ,file compression
ਫਾਇਲ ਦੀ ਨਕਲ,file copying
ਫਾਈਲ ਲੇਆਉਟ,file layout
ਫਾਈਲ ਅਭੇਦ,file merge
ਫਾਇਲ ਰਿਕਵਰੀ,file recovery
ਫਾਇਲ ਸਟੋਰੇਜ਼,file storage
ਫਾਇਲ ਬਣਤਰ,file structure
ਫਾਇਲ ਸਿਸਟਮ,file system
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ,file transfer
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP),file transfer protocol (FTP)
ਫਿਲਟਰ,filter
ਅੰਤਮ ਰਾਜ,final state
ਲੱਭੋ,find
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,finite state machine
ਅੱਗ ਦੀ ਕੰਧ,fire wall
ਫਰਮਵੇਅਰ,firmware
ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ,first come first serve
ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,first generation computer
ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO),first in first out (FIFO)
ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ,first order logic
ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ,first order theory
ਸਥਿਰ ਭਾਗ,fixed partition
ਝੰਡਾ,flag
ਲਚਕਦਾਰ ਡਿਸਕ,flexible disk
ਫਲਾਪੀ ਡਿਸਕ,floppy disk
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd),flopy disk drive (Fdd)
ਵਹਾਅ ਚਾਰਟ,flow chart
ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ,flow of control
ਫਲੱਸ਼,flush
ਫੋਲਡਰ,folder
ਫੌਂਟ,font
ਫੌਂਟ ਪਰਿਵਾਰ,font family
ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ,foreign key
ਫਾਰਮ,form
ਰਸਮੀ ਭਾਸ਼ਾ,formal language
ਰਸਮੀ ਸਿਸਟਮ,formal system
ਫਾਰਮੈਟ,format
ਫਾਰਮੈਟਿੰਗ,formatting
fortran,fortran
fortran ਪ੍ਰੋਗਰਾਮਿੰਗ,fortran programming
ਅੱਗੇ ਸਲੈਸ਼,forward slash
ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,fourth generation computer
ਟੁਕੜਾ,fragment
ਫਰੇਮ,frame
ਮੁਫ਼ਤ ਨੈੱਟ,free net
ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ,free software foundation
ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼,free storage
ਮੁਫ਼ਤਵੇਅਰ,freeware
ਅਗਰਾਂਤ,front end
ਸਾਹਮਣੇ ਪੈਨਲ,front panel
ਫੰਕਸ਼ਨ,function
ਫੰਕਸ਼ਨ ਕੁੰਜੀ,function key
ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ,function reference
ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ,functional dependency
ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ,functional testing
ਫਜ਼ੀ ਤਰਕ,fuzzy logic
ਫਜ਼ੀ ਸੈੱਟ,fuzzy set
ਲਾਭ,gain
ਖੇਡ ਦਾ ਰੁੱਖ,game tree
ਪਾੜਾ ਅੱਖਰ,gap character
ਕੂੜਾ,garbage
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,garbage collection
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,garbage collection
ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO),garbage in garbage out (GIGO)
ਕਪਾਟ,gate
ਗੇਟਵੇ,gateway
ਆਮ ਪ੍ਰੋਗਰਾਮ,general program
ਆਮ ਪ੍ਰੋਗਰਾਮ,general program
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,general purpose computer
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,general purpose computer
ਆਮ ਰਜਿਸਟਰ,general register
ਸਧਾਰਣਕਰਨ,generalization
ਸਧਾਰਣਕਰਨ,generalization
ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ,general-purpose language
ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,general-purpose operating sysem
ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ,general-purpose regisgter
ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ,generated error
ਬਣਾਉਣ ਫੰਕਸ਼ਨ,generating function
ਆਮ ਵਰਗ,generic class
ਆਮ ਫੰਕਸ਼ਨ,generic function
ਆਮ ਨਾਮ,generic name
gigo,gigo
ਗਲੋਬਲ,global
ਗਲੋਬਲ ਕੋਡ,global code
ਗਲੋਬਲ ਲਾਕ,global lock
ਗਲੋਬਲ ਨੈੱਟਵਰਕ,global network
ਗਲੋਬਲ ਨੈੱਟਵਰਕ,global network
ਗਲੋਬਲ ਉਪਭੋਗਤਾ,global user
ਗਲੋਬਲ ਵੇਰੀਏਬਲ,global variable
ਵਿਸ਼ਵੀਕਰਨ,globalisation
ਗੋਫਰ,gopher
ਗੋਫਰ ਗਾਹਕ,gopher client
ਗੋਫਰ ਸਰਵਰ,gopher server
ਗੋਫਰ ਸਾਈਟ,gopher site
ਗੋਫਰ ਸਪੇਸ,gopher space
ਸੁੰਦਰ ਗਿਰਾਵਟ,graceful degradation
ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ,grammar checker
ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ,grammar graceful exit
ਸਮੁੱਚੀ ਗਿਣਤੀ,grand total
ਗ੍ਰਾਫ਼,graph
ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼,graph plotting
ਗ੍ਰਾਫਿਕ ਅੱਖਰ,graphic character
ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ,graphic controller
ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ,graphic data structure
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ,graphic display program
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ,graphic display resolution
ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ,graphic language
ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ,graphic language
ਗ੍ਰਾਫਿਕ ਪੈਨਲ,graphic panel
ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ,graphical animation
ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF),graphical interface format (GIF)
ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI),graphical user interface (GUI)
ਗਰਾਫਿਕਸ,graphics
ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ,graphics application
ਗਰਾਫਿਕਸ ਕਰਸਰ,graphics cursor
ਗਰਾਫਿਕਸ ਮੋਡ,graphics mode
ਗਰਾਫਿਕਸ ਪੈਕੇਜ,graphics package
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ,graphics software
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ,graphics software
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ,graphics software package
ਸਲੇਟੀ ਸਕੇਲ,gray scale
ਲਾਲਚੀ ਢੰਗ,greedy method
grep,grep
ਗਰਿੱਡ,grid
ਗਰਿੱਡ ਚਾਰਟ,grid chart
ਗਰਿੱਡ ਕੰਪਿਊਟਿੰਗ,grid computing
ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ,grid modulation
ਜ਼ਮੀਨੀ ਲਹਿਰ,ground wave
ਗਰੁੱਪ,group
ਸਮੂਹ ਦਾ ਪਤਾ,group address
ਗਰੁੱਪ ਕੋਡ,group code
ਸਮੂਹ ਸੰਚਾਰ,group communication
ਸਮੂਹ ਸੰਚਾਰ,group communication
ਸਮੂਹ ਦੀ ਪਛਾਣ,group identification
ਗਰੁੱਪ ਦਾ ਨਾਮ,group name
ਗਰੁੱਪਵੇਅਰ,groupware
ਵਾਧਾ,growth
ਗਾਰਡ,guard
ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ,guided media
ਬੰਦੂਕ,gunzip
ਹੈਕ,hack
ਹੈਕਰ,hacker
ਹੈਕਰ ਦਾ ਸ਼ਬਦਕੋਸ਼,hacker's dictionary
ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ,half adder
ਅੱਧਾ ਪੁਲ,half bridge
ਅੱਧਾ ਡੁਪਲੈਕਸ,half duplex
ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ,half duplex line
ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ,half duplex mode
ਅੱਧੀ ਤੀਬਰਤਾ,half intensity
ਅੱਧਾ ਰਾਊਟਰ,half router
ਅੱਧਾ ਘਟਾਓ,half subtracter
ਅੱਧਾ ਟੋਨਿੰਗ,half toning
ਅੱਧਾ ਸ਼ਬਦ,half word
ਮਿਲਟੋਨਿਅਸ ਚੱਕਰ,hamiltonious cycle
ਹੈਮਿੰਗ ਕੋਡ,hamming code
ਹੱਥ,hand
ਹੱਥ ਕਾਪੀ,hand copy
ਹੈਂਡਲ,handle
ਹੈਂਡਲਿੰਗ,handling
ਲਟਕਣਾ,hang
ਖੁਸ਼ ਜਾਲ,happy net
ਹਾਰਡ ਕਾਪੀ ਜੰਤਰ,hard copy device
ਹਾਰਡ ਡਿਸਕ,hard disk
ਹਾਰਡ ਡਿਸਕ ਕਰੈਸ਼,hard disk crash
ਸਖ਼ਤ ਗਲਤੀ,hard error
ਹਾਰਡਵੇਅਰ ਵਹਾਅ ਕੰਟਰੋਲ,hardware flow control
ਹਾਰਮੋਨਿਕ,harmonic
ਹਾਰਮੋਨਿਕ ਮਤਲਬ,harmonic mean
ਹੈਸ਼,hash
ਹੈਸ਼ ਚਿੱਤਰ,hash diagram
ਹੈਸ਼ ਟੇਬਲ,hash table
ਹੈਸ਼ਿੰਗ ਤਕਨੀਕ,hashing technique
ਸਿਰਲੇਖ,header
ਢੇਰ,heap
ਢੇਰ ਲੜੀਬੱਧ,heap sort
ਮਦਦ ਕਰੋ,help
ਮਦਦ ਸਕਰੀਨ,help screen
ਹੈਲਪਨੈੱਟ,helpnet
ਹਰਟਜ਼,hertz
ਖੋਜੀ,heuristic
heuristic ਢੰਗ,heuristic method
ਹੈਕਸਾਡੈਸੀਮਲ ਨੰਬਰ,hexadecimal numbers
ਲੁਕਵੀਂ ਲਾਈਨ,hidden line
ਲੜੀਵਾਰ ਡਾਟਾ ਬੇਸ,hierarchical data base
ਲੜੀਵਾਰ ਫਾਇਲ ਸਿਸਟਮ,hierarchical file system
ਲੜੀਵਾਰ ਟੌਪੋਗ੍ਰਾਫੀ,hierarchical topography
ਉੱਚ ਪੱਧਰੀ ਭਾਸ਼ਾ,high level language
ਉੱਚ ਮੈਮੋਰੀ ਖੇਤਰ,high memory area
ਉੱਚ ਪ੍ਰਦਰਸ਼ਨ,high performance
ਹਿੱਟ,hit
ਹਿੱਟ ਰੇਟ,hit rate
ਹਿੱਟ ਅਨੁਪਾਤ,hit ratio
ਮੋਰੀ,hole
ਘਰ ਦੀ ਡਾਇਰੈਕਟਰੀ,home directory
ਮੁੱਖ ਪੰਨਾ,home page
ਸਮਰੂਪ ਤਾਲਮੇਲ,homogeneous coordinate
ਹੌਪ,hop
ਹੌਪ ਗਿਣਤੀ,hop count
ਸਿੰਗ,horn
ਹੋਸਟ ਕੰਪਿਊਟਰ,host computer
ਹੋਸਟ ਕੰਪਿਊਟਰ,host computer
ਮੇਜ਼ਬਾਨ ਭਾਸ਼ਾ,host language
ਗਰਮ ਕੁੰਜੀ,hot key
ਹਾਈਪਰ ਟੈਕਸਟ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (HTML),hyper text markup language (HTML)
ਪਰਿਕਲਪਨਾ,hypothesis
ਮੈਂ ਪੋਡ,I pod
I/O ਬਫਰ,I/O buffer
I/O ਪੋਰਟ,I/O port
I/O ਯੂਨਿਟ,I/O unit
ਪਛਾਣਕਰਤਾ,identifier
ਪਛਾਣ,identity
ਚਿੱਤਰ,image
ਚਿੱਤਰ ਸੂਚਕ,image sensor
ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਰ,impact printer
ਰੁਕਾਵਟ,impedence
ਜ਼ਰੂਰੀ ਪ੍ਰੋਗਰਾਮ ਭਾਸ਼ਾ,imperative programme language
ਜ਼ਰੂਰੀ ਬਿਆਨ,imperative statement
ਅਟੱਲ ਪਤਾ,implicit address
ਅਸੰਭਵ ਘਟਨਾ,impossible event
ਅਕਿਰਿਆਸ਼ੀਲ ਨੋਡ,inactive node
ਅਸੰਗਤਤਾ,inconsistency
ਵਾਧਾ,increment
ਸੂਚਕਾਂਕ,index
ਸੂਚਕਾਂਕ ਡਾਟਾ ਆਈਟਮ,index data item
ਇੰਡੈਕਸ ਫਾਈਲ,index file
ਸੂਚਕਾਂਕ ਰਜਿਸਟਰ,index register
ਸੂਚਕਾਂਕ ਕ੍ਰਮਵਾਰ,index sequential
ਇੰਡੈਕਸਡ ਐਡਰੈਸਿੰਗ,indexed addressing
ਸੂਚੀਬੱਧ ਭਾਸ਼ਾ,indexed language
ਇੰਡੈਕਸਡ ਕ੍ਰਮ ਫਾਈਲ,indexed sequence file
ਇੰਡੈਕਸਡ ਕ੍ਰਮਵਾਰ ਸਕੈਸ ਵਿਧੀ (ISAM),indexed sequential sccess method (ISAM)
ਅਸਿੱਧੇ ਸੰਬੋਧਨ,indirect addressing
ਸੂਚਨਾ ਵਿਗਿਆਨ,Informatics
ਜਾਣਕਾਰੀ,Information
ਜਾਣਕਾਰੀ ਬਿੱਟ,information bit
ਜਾਣਕਾਰੀ ਪ੍ਰਬੰਧਨ,information management
ਸੂਚਨਾ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (IMS),information management system (IMS)
ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤੀ,information retrieval
ਜਾਣਕਾਰੀ ਸਿਸਟਮ,information system
ਸੂਚਨਾ ਤਕਨਾਲੋਜੀ (IT),information technology (IT)
ਬੁਨਿਆਦੀ ਢਾਂਚਾ ਪ੍ਰਬੰਧਨ,infrastructure management
ਵਿਰਾਸਤ,Inheritance
ਵਿਰਾਸਤ ਵਿੱਚ ਮਿਲੀ ਗਲਤੀ,inherited error
ਸ਼ੁਰੂਆਤੀ,Initial
ਸ਼ੁਰੂਆਤੀ ਪਤਾ,initial address
ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ,initial state
ਸ਼ੁਰੂਆਤ,Initialization
ਸਿਆਹੀ ਜੈੱਟ ਪ੍ਰਿੰਟਰ,ink jet printer
ਅਣਗਿਣਤ,Innumerable
i-ਨੋਡ ਟੇਬਲ,i-node table
ਅਯੋਗ ਸਮਾਂ,inoperable time
ਇੰਪੁੱਟ ਬਫਰ ਰਜਿਸਟਰ,input buffer register
ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਪ੍ਰੋਸੈਸਰ (I/O ਪ੍ਰੋਸੈਸਰ),input output processor (I/O processor)
ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਰਜਿਸਟਰ (I/O ਰਜਿਸਟਰ),input output register (I/O register)
ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਸਟੇਟਮੈਂਟ (I/O ਸਟੇਟਮੈਂਟ),input output statement (I/O statement)
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ (I/O),input/output (I/O)
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਬਫਰ (I/O ਬਫਰ),input/output buffer (I/O buffer)
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਡਿਵਾਈਸ (I/O ਡਿਵਾਈਸ),input/output device (I/O device)
ਪਾਓ,Insert
ਸੰਮਿਲਨ ਲੜੀਬੱਧ,insertion sort
ਇੰਸਟਾਲੇਸ਼ਨ ਵਾਰ,installation time
ਉਦਾਹਰਨ,Instance
ਹਦਾਇਤ,Instruction
ਹਦਾਇਤ ਕਾਊਂਟਰ,instruction counter
ਹਦਾਇਤ ਚੱਕਰ,instruction cycle
ਹਦਾਇਤ ਸੈੱਟ,instruction set
ਪੂਰਨ ਅੰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,integer programming
ਪੂਰਨ ਅੰਕ ਵੇਰੀਏਬਲ,integer variable
ਏਕੀਕ੍ਰਿਤ ਮਾਡਮ,integrated modem
ਏਕੀਕ੍ਰਿਤ ਸੇਵਾਵਾਂ ਡਿਜੀਟਲ ਨੈੱਟਵਰਕ (ISDN),integrated services digital network (ISDN)
ਇਮਾਨਦਾਰੀ,Integrity
ਬੁੱਧੀਮਾਨ ਕੰਟਰੋਲਰ,intelligent controller
ਬੁੱਧੀਮਾਨ ਟਰਮੀਨਲ,intelligent terminal
ਅੰਤਰ ਬਲਾਕ,inter block
ਅੰਤਰ ਬਲਾਕ ਅੰਤਰ,inter block gap
ਅੰਤਰ ਸੰਚਾਰ ਸਿਸਟਮ,inter communication system
ਗੱਲਬਾਤ ਕਰਨੀ,Interaction
ਇੰਟਰਐਕਟਿਵ ਗਰਾਫਿਕਸ,interactive graphics
ਇੰਟਰਐਕਟਿਵ ਕੀਬੋਰਡ ਪ੍ਰਿੰਟਰ,interactive keyboard printer
ਇੰਟਰਕਾਮ ਸੇਵਾ,intercom service
ਇੰਟਰਫੇਸ,Interface
ਇੰਟਰਲੀਵਿੰਗ,Interleaving
ਵਿਚਕਾਰਲੇ ਬਫਰ,intermediate buffer
ਅੰਦਰੂਨੀ ਬਲਾਕ,internal block
ਅੰਦਰੂਨੀ ਸੰਚਾਰ,internal communication
ਅੰਦਰੂਨੀ ਵਿਖੰਡਨ,internal fragmentation
ਅੰਦਰੂਨੀ ਮੈਮੋਰੀ,internal memory
ਅੰਦਰੂਨੀ ਲੜੀ,internal sort
ਅੰਦਰੂਨੀ ਟਾਈਮਰ,internal timer
ਮਾਨਕੀਕਰਨ ਲਈ ਅੰਤਰਰਾਸ਼ਟਰੀ ਸੰਗਠਨ (ISO),international organization for standardization (ISO)
ਅੰਤਰਰਾਸ਼ਟਰੀ ਤਕਨੀਕੀ ਸਹਾਇਤਾ ਸੰਗਠਨ,international technical support organization
ਇੰਟਰਨੈੱਟ,Internet
ਇੰਟਰਨੈਟ ਇੰਜੀਨੀਅਰਿੰਗ ਟਾਸਕ ਫੋਰਸ (IETF),internet engineering task force (IETF)
ਇੰਟਰਨੈੱਟ ਐਕਸਪਲੋਰਰ,internet explorer
ਇੰਟਰਨੈੱਟ ਦੀ ਭਾਲ,internet hunt
ਇੰਟਰਨੈੱਟ ਮਾਸਿਕ ਰਿਪੋਰਟ,internet monthly report
ਇੰਟਰਨੈਟ ਪੈਕੇਟ ਐਕਸਚੇਂਜ,internet packet exchange
ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (IP),internet protocol (IP)
ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਹਟਾਓ (ਆਈਪੀ),internet protocol remove (IP)
ਇੰਟਰਨੈੱਟ ਰੀਲੇਅ ਚੈਟ (IRC),internet relay chat (IRC)
ਇੰਟਰਨੈੱਟ ਸੇਵਾ ਪ੍ਰਦਾਤਾ,internet service provider
ਇੰਟਰਨੈਟ ਸੇਵਾਵਾਂ ਦੀ ਸੂਚੀ,internet services list
ਇੰਟਰਨੈੱਟ ਸਮਾਜ,internet society
ਇੰਟਰਨੈੱਟ ਟੂਲ,internet tools
ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ,internet working
ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ,internet working
ਇੰਟਰਪੋਲੇਸ਼ਨ,Interpolation
ਵਿਆਖਿਆ ਕਰੋ,Interpret
ਦੁਭਾਸ਼ੀਏ,Interpreter
ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ,interprocess communication
ਵਿਘਨ,Interrupt
ਰੁਕਾਵਟ ਹੈਂਡਲਰ,interrupt handler
ਰੁਕਾਵਟ ਮਾਸਕ,interrupt mask
ਰੁਕਾਵਟ ਸਿਗਨਲ,interrupt signal
ਰੁਕਾਵਟ ਵੈਕਟਰ,interrupt vector
ਰੁਕਾਵਟ,Interruption
ਕੱਟਦੇ ਹਨ,Intersect
ਇੰਟਰਾਨੈੱਟ,Intranet
ਅਸਥਿਰ,Invariant
ਇਨਵੈਂਟਰੀ ਮਾਸਟਰ ਫਾਈਲ,inventory master file
ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ,inverse multiplexer
ਉਲਟ ਸਕੈਨਿੰਗ,inverse scanning
ਉਲਟ ਫਾਇਲ,inverted file
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,inverted list file
ਉਲਟਾ ਪੰਨਾ ਸਾਰਣੀ,inverted page table
ਇਨਵਰਟਰ,Inverter
ਇੰਟਰਨੈੱਟ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ,internet working
ਇੰਟਰਪੋਲੇਸ਼ਨ,Interpolation
ਵਿਆਖਿਆ ਕਰੋ,Interpret
ਦੁਭਾਸ਼ੀਏ,Interpreter
ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ,interprocess communication
ਵਿਘਨ,Interrupt
ਰੁਕਾਵਟ ਹੈਂਡਲਰ,interrupt handler
ਰੁਕਾਵਟ ਮਾਸਕ,interrupt mask
ਰੁਕਾਵਟ ਸਿਗਨਲ,interrupt signal
ਰੁਕਾਵਟ ਵੈਕਟਰ,interrupt vector
ਰੁਕਾਵਟ,Interruption
ਕੱਟਦੇ ਹਨ,Intersect
ਇੰਟਰਾਨੈੱਟ,Intranet
ਅਸਥਿਰ,Invariant
ਇਨਵੈਂਟਰੀ ਮਾਸਟਰ ਫਾਈਲ,inventory master file
ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ,inverse multiplexer
ਉਲਟ ਸਕੈਨਿੰਗ,inverse scanning
ਉਲਟ ਫਾਇਲ,inverted file
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,inverted list file
ਉਲਟਾ ਪੰਨਾ ਸਾਰਣੀ,inverted page table
ਇਨਵਰਟਰ,Inverter
ਨੌਕਰੀ ਪ੍ਰਬੰਧਨ,job management
ਨੌਕਰੀ-ਮੁਖੀ ਭਾਸ਼ਾ,job oriented language
ਨੌਕਰੀ ਦੀ ਤਰਜੀਹ,job priority
ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ,job scheduling
ਨੌਕਰੀ ਦੀ ਲੜੀ,job sequencing
ਨੌਕਰੀ ਦੀ ਸਾਰਣੀ,job table
ਸ਼ਾਮਲ ਹੋਵੋ (ਸ਼ਾਮਲ ਹੋਵੋ),join (JOIN)
ਸੰਯੁਕਤ ਫੋਟੋਗ੍ਰਾਫਿਕ ਗਰੁੱਪ (jpg),joint photographic group (jpg)
ਰਸਾਲਾ,Journal
ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ,joy stick
ਨਿਰਣਾ,Judgement
ਛਾਲ ਮਾਰੋ,Jump
ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ,jump instruction
ਜੰਪਰ,Jumper
ਜੰਕਸ਼ਨ,Junction
ਜੰਕ,Junk
ਜਾਇਜ਼ਤਾ,Justification
k ਬਾਈਟ,k bytes
karnaugh ਨਕਸ਼ਾ,karnaugh map
karnaugh ਨਕਸ਼ਾ,karnaugh map
KB (ਕਿਲੋ ਬਾਈਟ),KB (Kilo Byte)
ਕਰਨਲ,Kernel
ਕਰਨਲ ਮੋਡ,kernel mode
ਕੇਰਨਿੰਗ,Kerning
ਕੁੰਜੀ,Key
ਕੁੰਜੀ ਬੋਰਡ,key board
ਕੁੰਜੀ ਉਛਾਲ,key bounce
ਕੁੰਜੀ ਕਲਿੱਕ,key click
ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ,key compression
ਕੁੰਜੀ ਡਿਸਕ,key disk
ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਸ਼ਨ,key encryption
ਕੁੰਜੀ ਖੇਤਰ,key field
ਕੁੰਜੀ ਫਾਇਲ,key file
ਕੁੰਜੀ ਫਰੇਮ,key frame
ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ,key management
ਕੁੰਜੀ ਪੈਡ,key pad
ਕੁੰਜੀ ਪੈਡ,key pad
ਮੁੱਖ ਵਾਕਾਂਸ਼,key phrase
ਕੁੰਜੀ ਨਬਜ਼,key pulse
ਕੁੰਜੀ ਪੰਚ,key punch
ਕੁੰਜੀ ਲੜੀਬੱਧ,key sorting
ਕੁੰਜੀ ਸਟਰੋਕ,key stroke
ਪਤਾ ਪਰਿਵਰਤਨ ਲਈ ਕੁੰਜੀ,key to address transformation
ਡਿਸਕ ਦੀ ਕੁੰਜੀ,key to disk
ਫਲਾਪੀ ਲਈ ਕੁੰਜੀ,key to floppy
ਟੇਪ ਦੀ ਕੁੰਜੀ,key to tape
ਮੁੱਖ ਸ਼ਬਦ,key word
ਕਿੱਕ,Kick
ਮਾਰ,Kill
ਕਿਲੋਬਿਟ,Kilobit
ਗੰਢਾਂ,Knots
ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ,knowledge based information services
ਗਿਆਨ ਦੀ ਖੋਜ,knowledge discovery
ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ (KDD),knowledge discovery database (KDD)
ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ,knowledge engineering
ਗਿਆਨ ਪ੍ਰਬੰਧਨ,knowledge management
ਗਿਆਨ ਕਰਮਚਾਰੀ,knowledge worker
ਲੈਨ ਅਡਾਪਟਰ,Lan adapter
ਲੈਨ ਸਰਵਰ,Lan server
LAN ਕੰਮ ਵਾਲੀ ਥਾਂ,LAN workplace
ਲੈਂਡਸਕੇਪ,Landscape
ਲੈਂਡਸਕੇਪ,Landscape
ਭਾਸ਼ਾ,Language
ਭਾਸ਼ਾ ਅਨੁਵਾਦਕ,language interpreter
ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ,language processor
ਭਾਸ਼ਾ ਅਨੁਵਾਦਕ,language translator
ਲੈਪਟਾਪ,Laptop
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਏਕੀਕਰਣ (lsi),large scale integration (lsi)
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਏਕੀਕਰਣ (LSI),large scale integration (LSI)
ਲੇਜ਼ਰ,Laser
