Gujarati,Punjabi
મેનીનીસ,ਮੈਂਗਨੀਜ਼
મંગિફેરા,ਮੈਨਗੀਫੀਰਾ ਸੂਚਕ
મેંગ્રોવ,ਮੈਂਗ੍ਰੋਵ
માનવસર્જિત કૃષિ ઇકોસિસ્ટમ,ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਖੇਤੀਬਾੜੀ ਵਾਤਾਵਰਣ
માનવસર્જિત અનાજ,ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਸੀਰੀਅਲ
મનાન,ਮਾਨਨ
આવરણ,Mantle
મનુસ,ਮੈਨਸ
મેદાન,ਮੈਪਲ
માર્ચન્ટિયા,ਮਾਰਚੈਂਟੀਆ
સીમાંત,ਹਾਸ਼ੀਏ
ગાંજા,ਮਾਰਿਜੁਆਨਾ
દરિયાઇ જીવવિજ્ologyાન,ਸਮੁੰਦਰੀ ਜੀਵ-ਵਿਗਿਆਨ
દરિયાઈ પક્ષી,ਸਮੁੰਦਰੀ ਪੰਛੀ
દરિયાઇ સમુદાય,ਸਮੁੰਦਰੀ ਭਾਈਚਾਰਾ
દરિયાઇ અવિવેટ,ਸਮੁੰਦਰੀ ਉਲਟਾ
મેરીનો રેમ,ਮਾਰੀਨੋ ਰਾਮ
નિશાનીક,ਮਾਰਕਰ
બજારમાં બગાડ,ਮਾਰਕੀਟ ਰਹਿੰਦ-ਖੂੰਹਦ
મજ્જા પોલાણ,ਮੈਰੋ ਗੁਫਾ
માર્શ,ਮਾਰਸ਼
મેદાનની તબક્કો,ਮਾਰਸ਼-ਮੈਡੋ ਸਟੇਜ
વનસ્પતિ વિના માર્શ,ਬਨਸਪਤੀ ਤੋਂ ਬਿਨਾਂ ਮਾਰਸ਼
છાવણી,ਮਾਰਸੁਪੀਅਲ ਮਾਨਕੀਕਰਣ
મર્સુપિયલ કિરણોત્સર્ગ,ਮਾਰਸੁਪੀਅਲ ਰੇਡੀਏਸ਼ਨ
મર્સૂપીય ઉંદર,ਮਾਰਸੁਪੀਅਲ ਚੂਹਾ
મર્સુપ,ਮਾਰਸੂਪੀਅਮ
મોટા પ્રમાણમાં લુપ્ત થવું,ਪੁੰਜ ਅਲੋਪ
સામૂહિક પ્રવાહ,ਪੁੰਜ ਵਹਾਅ
સામૂહિક પ્રવાહની પૂર્વધારણા,ਪੁੰਜ ਵਹਾਅ ਦੀ ਕਲਪਨਾ
માસ્તક કોષ,ਮਾਸਟ ਸੈੱਲ
મુખ્ય અગર પ્લેટ,ਮਾਸਟਰ ਅਗਰ ਪਲੇਟ
માખણ,ਮਾਸਟਰ ਪਲੇਟ
પ્રસૂતિ -મૃત્યુ દર,ਜਣੇਪਾ ਮੌਤ ਦਰ
સમાગમ,ਮੇਲ
માળખું,ਮੈਟਰਿਕਸ
પરિપક્વ નોડ્યુલ,ਪਰਿਪੱਕ ਨੋਡੂਲ
માંદું રંગ,ਮੌਵ ਰੰਗ
મહત્તમ,ਮੈਕਸੀਲਾ
મહત્તા,ਮੈਕਸਿਲਰੀ ਪਾਲਪ
મહત્તમ વહન ક્ષમતા,ਵੱਧ ਤੋਂ ਵੱਧ ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ
મેમડિના,Meandrina
તબીબી વિજ્ scienceાન,ਮੈਡੀਕਲ ਵਿਗਿਆਨ
ગર્ભાવસ્થાના તબીબી સમાપ્તિ (એમટીપી),ਗਰਭ ਅਵਸਥਾ ਦੀ ਡਾਕਟਰੀ ਸਮਾਪਤੀ (ਐਮਟੀਪੀ)
તબીબી લખાણ,ਮੈਡੀਕਲ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
તબીબી સહાયિત ડિલિવરી,ਡਾਕਟਰੀ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਡਿਲਿਵਰੀ
દવા,ਦਵਾਈ
દવા,ਦਵਾਈ
દવા,ਦਵਾਈ
મેડુલા,ਮੈਡਲਲਾ
મેડુલા,ਮੈਡਲਲਾ ਬੀਬਰੋਂਗਾਟਾ
તબીબી પિરામિડ,ਮਿਡਲਲਰੀ ਪਿਰਾਮਿਡ
મેડ -મેડ્યુલ્ટેડ,ਮਧੁਰਭਾਰਤ
મેડુસા,ਮੇਡੂਸਾ
મેગા કેરીઓસાઇટ,ਮੈਗਾ ਕੈਰੀਓਸਾਈਟ
મેગાપ્લેસ્મિડ,Megapalasmid
મેગાસ્પોરંજિયમ,ਮੈਗਾਸਪੋਰੰਗਿਅਮ
મેગાસ્પોફિલ,ਮੈਗਾਸਪੋਰੋਫਿਲ
મેબોમિઅન ગ્રંથિ,Meiabomian gland
મેયોસાઇટ,Meiocyte
મેયોસિસ,Meiosis
મિટાજેનેસિસ,ਮੈਟੇਜਨੇਸਿਸ
મેલાનિક શલભ,Melanic ਕੀੜਾ
મેલાનોસાઇટ,Melanocyte
મેલાનોસાઇટ ઉત્તેજક હોર્મોન (એમએસએચ),Melenocyte ਉਤੇਜਕ ਹਾਰਮੋਨ (ਐਮਐਸਐਚ)
મેલાનોસાઇટ રિલીઝિંગ હોર્મોન (એમએસઆરએચ),Melenocyte ਉਤੇਜਕ ਨੂੰ ਜਾਰੀ ਹਾਰਮੋਨ (MSRH)
મેલાનોમા,ਮੇਲਾਨੋਮਾ
ભ્રમણ,ਮੇਲੋਇਡੋਗਿਨ ਇਨੋਗਨਟਾ
પટલ બંધાયેલ,ਝਿੱਲੀ ਬੰਨ੍ਹ
પટલ લિપિડ,ਝਿੱਲੀ ਦਾ ਪਿਆਰਾ
પટલની અભેદ્યતા,ਝਿੱਲੀ
પટલ સંભાવના,ਝਿੱਲੀ ਦੀ ਸੰਭਾਵਨਾ
પટ્ટાનું ભુલભુલામણી,ਝਿੱਲੀ
ઉન્માદ,ਝਿੱਲੀ ਵਾਲੀ ਸ਼ੀਟ
મેમરી સેલ,ਮੈਮੋਰੀ ਸੈੱਲ
મેન્ડેલનો કાયદો,ਮੈਡਲ ਦਾ ਕਾਨੂੰਨ
મેન્ડેલિયન વિકાર,Mendelian ਵਿਕਾਰ
મેનિનગ,ਮੇਨਿੰਗ
મેનિનીટીસ,ਮੈਨਿਨਜਾਈਟਿਸ
માસિક ચક્ર,ਮਾਹਵਾਰੀ ਚੱਕਰ
માનસિક પ્રિયતા,ਮਾਨਸਿਕ ਮਹਾਰਾਈ
માનસિક મંદ,ਮਾਨਸਿਕ ਪਰੇਸ਼ਾਨੀ
પારો ઝેર,ਪਾਰਾ ਜ਼ਹਿਰ
ઉદ્ધત,ਬੇਰਹਿਮ
ઉદ્ધત કોષ,ਵਪਾਰਿਕ ਸੈੱਲ
ઉદ્ધત ક્ષેત્ર,ਮਾਨਤਾਵਾਦੀ ਖੇਤਰ
ઉદ્ધત વૃદ્ધિ,ਵਪਾਰ ਦੀ ਵਿਕਾਸ
ઉમદા ગ્રંથિ,ਮ੍ਰੋਕ੍ਰਾਈਨ ਗਲੈਂਡ
મેરોમિઓસિન,ਮੇਰੋਮੀਓਸਿਨ
મેરીચિપસ,Merychippus
કટુતા,ਮੇਸ਼ਾਰਸ਼ੀਅਮ
મેસેન્સેફાલોન,Metheflan
મેસેંચાયમલ પેશી,Meschechymal ਟਿਸ਼ੂ
મેસેન્ટરોન,ਮੀਟਰਟਰਨ
મેસેટરી,ਪੁਸ਼ੀ
ગેરવાજબી સ્થિતિ,ਮੇਸਿਕ ਸਥਿਤੀ
મેસોકાર્પ,ਮੇਸਕਰਪ
મેસોોડર્મ,Mesoderm
મેસોગ્લોઆ,ਮੇਸੋਗਲੋਈ
મેસોહેપ્પસ,MessoHeppus
મેસોફિલ કોષ,ਮੇਸੋਫਾਈਲ ਸੈੱਲ
મેસોઝમ,ਮੈਸੋososom
મેસોથોરેસીક,ਮੇਸਥੋਰਾਕੋਕ
મેસોથોરેક્સ,ਮੇਸੋਥੋਰੇਕਸ
મેસોવર,ਮੇਸੋਵਰੀਅਮ
મેસોઝોઇક યુગ,ਮੇਸੋਜ਼ੋਇਕ ਯੁੱਗ
મેસેંજર આર.એન.એ.,ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ
ચમેલી પ્રવાહ,ਪਾਚਕ ਫਲੈਕਸ
ચયાપચય માર્ગ,ਪਾਚਕ ਮਾਰਗ
ચયાપચય,Metabolised
ચયાપચય,Metabolism
ચયાપચયની કલ્પના કરનાર,ਮੈਟਾਬੋਲਿਕ ਅਸਮਿਲੈਟਰੀ
શણગાર,ਮੈਟਾਕਰਪਾਲ
મુખ્યત્વે,ਮੈਟੇਸੈਂਟ
એકલતા,ਪਾਚਕ ਗ੍ਰੈਨੂਲ
ધાતુની સોય,ਧਾਤ ਦੀ ਸੂਈ
ધાતુ -ઓક્સાઇડ,ਧਾਤੂ ਆਕਸਾਈਡ
ચિત્તન,ਧੁੰਦਲਾ
રૂપરેખા,ਮੈਟਮੋਰਫੋਸਿਸ
મિથેનેફ્રીડિયમ,ਮੈਟਾਈਫ੍ਰਿਯਮ
આવરણ,ਮਛੂਤ
ચાળાહિત પ્લેટ,ਮਛੂਆ ਪਲੇਟ
ચાળાહિત પ્લેટ,ਮਟਰਫਾਸਿਕ ਪਲੇਟ
હિસ્સા,ਮੈਟਾਪੌਸ਼ਨ
ચિત્ત,ਮੈਟਾਸਟੇਸਿਸ
ચિત્ત,ਮੈਟਾਸਟੇਸਿਸ
મેટટાર્સલ,ਮੈਟੇਟਰਸੈਲ
મેથેથોરોસીક,ਮੈਟਥੋਰਾਸੀਕ
મેથેથોરેક્સ,ਮੈਟਾਥੋਰੇਕਸ
ચતુય,ਮੈਟਾਜ਼ੋਆਨਜ਼
મેટાલેન્સફાલોન,Metaemenfl
મેટાસ્ટેસ કરવું,ਮੈਟਾਸੈਟਸ
માથેડોન,ਮੈਥੈਡੋਨ
મેથેમોગ્લોબિન,ਮੀਥੇਮੋਗਲੋਬਿਨ
મેથેમોગ્લોબિનેમિયા,ਮੈਥੇਮੋਗਲੋਬਾਈਨਮੀਆ
મિથ્યાભિમાન,ਮੀਥੇਨ
મેથેનોબેક્ટેરિયમ,ਮੀਥੇਨੋਬੈਟੀਅਮ
મિથેનોજન,ਮਾਇਥੇਨਜੈਨ
મિથિલ પારો,ਮਿਥਾਈਲ ਪਾਰਾ
મેથલેટેડ ટોપી,ਮੈਥਾਈਲੈਟਡ ਕੈਪ
મેથિલિન વાદળી,ਮੈਥਾਈਲੀਨ ਨੀਲਾ
મેથલોફિલસ,ਮੈਥਾਈਲੋਫਿਲਸ
મિથાઈલોટ્રોફસ,ਮੈਥਾਈਲੋਟ੍ਰੋਪਸ
સુક્ષ્મસૃષ્ટિ,ਮਾਈਕਰੋਨਟੀਐਂਟ
સુક્ષ્મસર્જન,ਸੂਖਮ ਜੀਵ
માઇક્રોપ્રોપેગેશન,ਮਾਈਕਰਪ੍ਰੋਪੈਕਸ਼ਨ
માઇક્રોટેકનિક,ਮਾਈਕ੍ਰੋਟਚਨੀਕ
માઇક્રોઆર્કિટેક્ચરલ બગાડ,ਮਾਈਕਰੋਆਚੇਟੈਕਚਰਲ ਵਿਗਾੜ
સૂક્ષ્મજીવાણુ (સુક્ષ્મસજીવો),ਮਾਈਕਰੋਬ (ਮਾਈਕਰੋਰੇਗਨਿਜ਼ਮ)
સૂક્ષ્મ ક્લોનીંગ,ਮਾਈਕਰੋਬਾਇਲ ਕਲੋਨਿੰਗ
સુક્ષ્મજીવાણુ વનસ્પતિ,ਮਾਈਕਰੋਬਾਇਲ ਫਲੋਰ
સૂક્ષ્મ -વિજ્iologyાન,ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
સૂક્ષ્મબોડી,ਮਾਈਕਰੋ
માઇશારિક,ਮਾਈਕਰੋਕਲੀਮੇਟ
સુઘડપ્રાપ્તિ,ਮਾਈਕ੍ਰੋਅਸ਼ਨ
સૂક્ષ્મ જીવન,ਮਾਈਕ੍ਰੋਫਿਲਮੈਂਟ
સુતરાઉ,ਮਾਈਕ੍ਰੋਫੋਸਿਲ
સુક્ષ્મસજીવો,ਮਾਈਕ੍ਰੋਇਨਜ
સુક્ષ્મસર્જન,ਸੂਖਮ ਜੀਵ
મિથાઈલોટ્રોફસ,ਮੈਥਾਈਲੋਟ੍ਰੋਪਸ
સુક્ષ્મસૃષ્ટિ,ਮਾਈਕਰੋਨਟੀਐਂਟ
સુક્ષ્મસર્જન,ਸੂਖਮ ਜੀਵ
માઇક્રોફેગસને લગતું,ਮਾਈਕ੍ਰੋਫੈਗਸ
સુતરાઉ,ਮਾਈਕ੍ਰੋਫਜੀ
માઇક્રોપાયલર અંત,ਮਾਈਕ੍ਰੋਪਲਰ ਐਂਡ
સુક્ષ્મસજીવો,ਮਾਈਕ੍ਰੋਪਾਈਲ
સુક્ષ્મસજીવો,ਮਾਈਕ੍ਰੋਪਾਈਲ
સુક્ષ્મસજીવો,ਮਾਈਕ੍ਰੋਪਾਈਲ
માઇક્રોસેટેલાઇટ,ਮਾਈਕਰੋਸੈਟੇਲਾਈਟ
માઇક્રોસ્કોપ,ਮਾਈਕਰੋਸਕੋਪ
માઇક્રોસ્કોપી,ਮਾਈਕਰੋਸਕੋਪੀ
માઇક્રોસ્પેરમેઇ,ਮਾਈਕਰੋਸਪਰਸਮੈ
ગોરી,ਮਾਈਕਰੋਸਪਲੇਅਰ
માઇક્રોસ્પોરંજિયમ,ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ
માઇક્રોસ્પોર ટેટ્રાડ,ਮਾਈਕਰੋਸਪੋਰ ਟੈਟ੍ਰਾਡ
માઇક્રોસ્પર્ફિલ,ਮਾਈਕਰੋਸਫੋਰਫੈਲ
માઇક્રોસ્પોરમ,ਮਾਈਕਰੋਸਫੋਰਮ
માઇક્રોટોમ,ਮਾਈਕ੍ਰੋਟੋਮ
સૂક્ષ્મ -ત્રિવાર,ਮਾਈਕ੍ਰੋਸਟੂਬਲ ਟਰਿੱਪਲੇਟ
માઇક્રોટ્યુબ્યુલ ડબલટ,ਮਾਈਕ੍ਰੋਟੂਬੁਲਾ ਡਬਲਟ
માઇક્રોવિલી,ਮਾਈਕਰੋਵਿਲੀ
ભંડાર,ਤੁਸੀਂ
મધ્યબ,ਮਿਡਬ੍ਰੇਨ
મધ્ય સેરેબેલર પેડુનકલ,ਮਿਡਲ ਸੇਰੇਬਲਰ ਪੇਡਨਕਲ
મધ્ય કાન,ਮਿਡਲ ਕੰਨ
મધ્યમ લેમેલા,ਮਿਡਲ ਲਮੇਲਾ
Gાળ,ਮਿਡਗਟ
મિડવાઇફ દેડકો,ਦਾਈ ਦੀ ਦਾਈ
સ્થળાંતર કરનાર,ਪ੍ਰਵਾਸੀ
સ્થળાંતર,ਮਾਈਗ੍ਰੇਸ਼ਨ
દૂધ,ਦੁੱਧ ਦੀ ਖੰਡ
દૂધ ઉત્પન્ન કરનાર ગ્રંથિ,ਮਿਲਕ-ਉਤਪਾਦਨ ਵਾਲੀ ਗਲੈਂਡ
બાજરી,ਬਾਜਰੇ
લિટર દીઠ મિલીયોસ્મોલ,ਮਿਲੀਸਕੋਲ ਪ੍ਰਤੀ ਲੀਟਰ
જનનુડી,ਮਿਲਵਸ
નકલ,ਨਕਲ
નારાજ રોગ,ਮਿਨੀਮਤਾ ਦੀ ਬਿਮਾਰੀ
ખનિજ,ਖਣਿਜ
ખનિજ તત્વ,ਖਣਿਜ ਤੱਤ
ખનિજ પોષણ,ਖਣਿਜ ਪੋਸ਼ਣ
ખનિજકરણ,ਖਣਿਜ
ખનિજ કોર્ટીકોઇડ,ਮਾਇਨਰਾਲੋ ਕੋਰਟੀਕੋਇਡ
લઘુચિત્ર ચુંબક,ਮਿਨੀਚਰ ਚੁੰਬਕ
ખાણ -કામગીરી,ਮਾਈਨਿੰਗ ਓਪਰੇਸ਼ਨ
લઘુચિત્ર,ਮਿਨੀਸੈਟਿਕ
મામૂલી ગ્રુવ,ਮਾਮੂਲੀ ਝਰੀ
વિધ્વમનો,ਮਾਇਓਸਿਨ
માવિક,ਮਿਓਹੀਪਸ
મિરાબિલિસ,ਮਿਸ਼ਰਾਬਿਲਿਸ
શમન,ਕਥਾ
માઇટોકોન્ડ્રિયા,ਮਾਈਟੋਚੋਂਡਰੀਆ
મિટોકોન્ડ્રીયલ મેટ્રિક્સ,ਮਾਈਟੋਚੌਂਡਰੀਅਲ ਮੈਟ੍ਰਿਕਸ
ખેલ,ਮੀਟੋਸਿਸ
મિટ્રલ વાલ્વ (બિકસ્યુસિડ વાલ્વ),ਮਟਰਰਲ ਵਾਲਵ (ਬਿਕਸਪਿਡ ਵਾਲਵ)
મિશ્ર ગ્રંથિ,ਮਿਕਸਡ ਗਲੈਂਡ
મિશ્ર ચેતા,ਮਿਕਸਡ ਨਾੜੀ
ભ્રષ્ટ,ਮਿਕਸਟਰੋਫਿਕ
ફરસી,ਮੋਬਾਈਲ ਕੈਰੀਅਰ
ફરતે સાધન,ਮੋਬਾਈਲ ਸਰੋਤ
ગતિશીલતા,ਗਤੀਸ਼ੀਲਤਾ
મધ્યમ ઈજા,ਦਰਮਿਆਨੀ ਸੱਟ
આધુનિક દવા,ਆਧੁਨਿਕ ਦਵਾਈ
આધુનિક સમાજ,ਆਧੁਨਿਕ ਸਮਾਜ
સુસ્થાપનક્ષમતા,ਸੋਧਕ
સુધારેલા ડાયહાઇબર્ડ ગુણોત્તર,ਸੰਸ਼ੋਧਿਤ diyhbird ਅਨੁਪਾਤ
સુધારેલું મૂળ,ਸੋਧਿਆ ਜੜ
મોડ્યુ કરવું,ਸੋਧ
કાર્યવાહી -ફેરફાર,ਕਾਰਵਾਈ ਦਾ ਸੰਚਾਲਨ
મોડ્યુલેટર પદાર્થ,ਮੁਹਾਵਰੇ ਪਦਾਰਥ
ભેજ,ਨਮੀ
ભેજ,ਨਮੀ ਘਾਟਾ
દાનાં,ਮੋਲਰ ਦੰਦ
દા mol,ਮੋਲਰ
છાવણી,ਮੋਲ
છાવણી,ਮੋਲ
છાવણી,ਮੋਲ
છછુંદર (મોલ),ਮੋਲ (ਮੋਲ)
પરમાણુ જીવવિજ્ologyાન,ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ
પરમાણુ વિશ્લેષણ,ਅਣੂ ਜੈਨੇਟਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
પરમાણુ સ્તર,ਅਣੂ ਲੈਵਲ
પરમાણુ સંદેશવાહક,ਅਣੂ ਮੈਸੇਂਜਰ
પરમાણુ ગતિ,ਅਣੂ ਮੋਸ਼ਨ
પરમાણુ નાઇટ્રોજન ગેસ,ਅਣੂ ਨਾਈਟ੍ਰੋਜਨ ਗੈਸ
પરમાણુ સંગઠન,ਅਣੂ ਸੰਗਠਨ
પરમાણુ કાતર,ਅਣੂ ਦੇ ਖਿਸਕਣ ਵਾਲੇ
પરમાણુ સર્જિકલ અભિગમ,ਅਣੂ ਸਰਜੀਕਲ ਪਹੁੰਚ
પરમાણુ સિવીન,ਅਣੂ ਸਾਧਨ
પરમાણુ,ਅਣੂ
મશ્કરી,ਮੱਲਸਕ
ખોટો,ਮੋਲਸਕੋਰਸ
કોતરણી,Molybdenum
મોમોર્ડિકા,ਮੋਮੋਰਡਿਕਾ
મંવારિયા,ਮੋਨੰਦਰੀਆ
મોનન્ડ્રી,ਮੋਨੰਦੇ
મોનાસ્કસ પર્પ્યુરિયસ,ਮੋਨਸਮ ਫੌਰਗੁਰੇਟ
મોહક,ਮੋਨਰਾ
મોહક,ਮੋਨਿਲਿਫਾਰਮ
મોનીટર,ਮਾਨੀਟਰ
મોનીટર,ਮਾਨੀਟਰ
મોનો સ્તર,ਮੋਨੋ ਪਰਤ
શિરડાકો,ਮੋਨੋਡੇਲ
એકાધિકારિક ફોસ્ફેટ,ਮੋਨੋਬਾਸਿਕ ਫਾਸਫੇਟ
એકલવાચક,ਬੋਲੋਕਲਾਸਟਿਕ
એકાધિકાર,ਮੋਨੋਚੇਸਿਆਲ
એકાધિકાર,ਮੋਨੋਕਲਮੀਏਅਸ
એકલવાચક,ਮੋਨੋਕੋਸਟ੍ਰੋਨਿਕ
એકલતા,ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ
એકવિધ,ਮੋਨੋਕੋਕਸ
મોનોકોટાયડોન,ਮੋਨੋਕੋਟਲੇਡਨ
એકસમાન,ਮੋਨੋਸਾਸਟਿਕ
મોનોસિસ્ટીસ,ਮੋਨੋਸੀਸਟਿਸ
મોનોસાઇટ,ਮੋਨੋਸਾਈਟ
એકલતાવાળું,ਮੋਨੋਇੰਸ
એકલતા,ਮੋਨੋਗ੍ਰਾਫ
મોનોહાઇબ્રીડ,ਮੋਨੋਹਾਇਬ੍ਰਿਡ
એકલતા,ਮੋਨੋਮਰ
મોનોમેરિક,ਮੋਨੋਮੇਰਿਕ ਜੀ-ਐਕਟਿਨ
એકલતા,ਮੋਨੋਸੈਕਰਾਈਡ
મોનોસોડિયમ મીઠું,ਮੋਨੋਸੋਡੀਅਮ ਲੂਣ
એકલવાચક,ਮੋਨੋਸੋਮਿਕ
એકલવાયા,ਮੋਨੋਸਪਰਮੀ
એકવિધ વિકાસ,ਮੋਨੋਸਪੋਰਿਕ ਵਿਕਾਸ
એકસમાન,ਮੋਨੋਟ੍ਰੋਪ
મોનોઝિગોટિક સમાન જોડિયા,ਮੋਨੋਜ਼ੀਗੋਟਿਕ ਇਕੋ ਜਿਹਾ ਜੁੜਵਾਂ
મોન્ટિનિયર્મન -સંધિ,ਮਾਂਟਰੀਅਲ ਸੰਧੀ
મૂડનું વિકાર,ਮਨੋਦਸ਼ਾ ਵਿਕਾਰ
મોરિંગ,ਮੋਰਿੰਗਾ
મોર્ફલેક્સીસ (મોર્ફ્લેક્ટિક),ਮੋਰਫਾਲੈਕਸਿਸ (ਮੋਰਫਾਲਟਿਕ)
કોઠાર,ਮੋਰਫਾਈਨ
ઘુદમાબી,ਮੋਰਫੋਜੀਨੇਸਿਸ
આકારવિષયક અનુકૂલન,ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ
ક morમ્ફોલોજી,ਰੂਪ ਵਿਗਿਆਨ
મોર્સ કોડ,ਮੋਰਸ ਕੋਡ
મૃત્યુદર,ਮੌਤ
મૃત્યુદર,ਮੌਤ
મૃત્યુદર,ਮੌਤ
મોઝેસીવાદ,ਮੂਸਾਵਾਦ
મોઝેક દ્રષ્ટિ,ਮੋਜ਼ੇਕ ਦਰਸ਼ਨ
શેવાળ,ਕਾਈ
શણગાર,ਕੀੜਾ
મધર અક્ષ,ਮਾਂ ਧੁਰਾ
શક્તિ,Motif
ગતિવિધિ,ਮਤਲਈ ਫਾਰਮ
નરલ,ਮਤਲਈ
મોટર ફાઇબર,ਮੋਟਰ ਫਾਈਬਰ
મોટર ન્યુરોન,ਮੋਟਰ ਨਿ ur ਰੋਨ
ઘાટ,ਮੋਲਡ
ગતિવિધિ,ਅੰਦੋਲਨ
લોકમોશનની ગતિ,ਲੋਕੋਮੋਲਸ਼ਨ ਦੀ ਲਹਿਰ
એમ-તબક્કો પ્રોત્સાહન પરિબળ (એમપીએફ),ਐਮ-ਫੇਜ਼ ਫੈਕਟਰ (ਐਮਪੀਐਫ)
શ્રીગલ,ਮਰਮਲ
મ્યુકોપેપ્ટાઇડ,Mucopaptide
મ્યુકોપ્રોટીન,ਮੁਕੱਦਮਾ
કલંક,ਮੁਕੱਦਮਾ
મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી,ਮੁਫ਼ਤ ਨਾਲ ਸਬੰਧਤ ਲਿੰਫਾਈਡ ਟਿਸ਼ੂ
મ્યુકોસા,ਮਿ uce ਕੋਸਾ ਝਿੱਲੀ
મ્યુકોસ ગ્રંથિ,ਲੇਸਦਾਰ ਗਲੈਂਡ
મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા),ਲੇਸਦਾਰ ਝਿੱਲੀ (ਮੁਕੱਦਮਾ)
ભ્રષ્ટ અવાજ,ਮਫਲਿੰਗ ਸ਼ੋਰ
મુલ્લરિયન નકલ,ਮਲਲੇਰੀਅਨ ਨਕਲ
બહુસાતી જીવ,ਮਲਟੀਸਲੂਲਰ ਜੀਵ
બહુ -કલર ફ્લોરોસન્સ,ਮਲਟੀਕਲੋਟ ਫਲੋਰਸੈਂਸ
બહુપતી,ਮਲਟੀਕੋਸਟੇਟ
વિવિધતા,ਬਹੁਆਣਾ
મલ્ટિલોડ - 375,ਮਲਟੀਲਿਲੋਡ - 375
બહુપદી,ਮਲਟੀਨੋਕਲ
મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ,ਮਲਟੀਓਵੂਲੈਟੇਟਰ
-નો ઉપાય,ਮਲਟੀਓਵਲੇਟ
બહુ -ગુણોત્તર,ਬਹੁ-ਮੰਤਸਾਸੀਵਾਦ
બહુવિધ,ਬਹੁਪੱਖੀ
બહુવિધ,ਬਹੁਪੱਖੀ
બહુવિધ એલીલ,ਮਲਟੀਪਲ ਐਲੇਲ
બહુવિધ એલેલિઝમ,ਮਲਟੀਪਲ ਅਲੀਸਿਜ਼ਮ
બહુવિધ વિચ્છેદન,ਮਲਟੀਪਲ ਫੋਹੌਰ
મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET),ਮਲਟੀਪਲ ਓਵੂਲੇਸ਼ਨ ਭਰੂਣ ਦੀ ਤਕਨੀਕ (ਮੋਏਟ)
ગુણાકાર,ਗੁਣਾ
ગુણાત્મક વૃદ્ધિ,ਗੁਣਾ ਵਾਧਾ
મલ્ટિપોલેર ચેતા કોષ,ਮਲਟੀਪਲਰ ਨਰਵ ਸੈੱਲ
બહુપદી ન્યુરોન,ਮਲਟੀਪੋਲਰ ਨਿ ur ਰੋਨ
વિવિધલક્ષી સાધન,ਮਲਟੀਪਰਪਜ਼ ਸਾਧਨ
ગાલપળ,ਗਮਲੇ
મુરૈન,Murein
મસ્કા ઘરેલું,Musca ਘਰੇਲੂ
મસ્તિડે,ਮੁਸਕਰਾਹਟ
સ્નાયુ -રેબર,ਮਾਸਪੇਸ਼ੀ ਫਾਈਬਰ
સ્નાયુમાં રાહત,ਮਾਸਪੇਸ਼ੀ ਅਰਾਮ
સ્નાયુ પેશી,ਮਾਸਪੇਸ਼ੀ ਟਿਸ਼ੂ
સ્નાયુબદ્ધ,ਮਾਸਪੇਸ਼ੀ
મસ્ક્યુલર ડિસ્ટ્રોફી,ਮਾਸਪੇਸ਼ੀ Dystrophy
મસ્ક્યુલર ડિસ્ટ્રોફી,ਮਾਸਪੇਸ਼ੀ Dystrophy
સ્નાયુબદ્ધ પગ,ਮਾਸਪੇਸ਼ੀ ਪੈਰ
સ્નાયુબદ્ધ ગતિ,ਮਾਸਪੇਸ਼ੀ ਲਹਿਰ
સ્નાયુબદ્ધ તણાવ,ਮਾਸਪੇਸ਼ੀ ਤਣਾਅ
સ્નાયુબદ્ધતા,ਮਾਸਕੂਲਿਸ
સ્નાયુબદ્ધ આત્યંતિક,ਮਾਸਕੂਲਰਸ ਐਕਟਰਿਮਾ
સ્નાયુબદ્ધતા,ਮਸਕੀਲ
મશરિયો,ਖੁੰਭ
ગાંઠ,ਮਸਤੀ
પરિવર્તનશીલ,ਵਿਗਾੜ
પરિવર્તનીય એલીલ,ਪਰਿਵਰਤਨ ਐਲੀ
પરિવર્તન,ਪਰਿਵਰਤਨ
પરિવર્તન સંવર્ધન,ਇੰਟਰਸ਼ਨ ਪ੍ਰਜਨਨ
પરિવર્તન સિદ્ધાંત,ਪਰਿਵਰਤਨ ਸਿਧਾਂਤ
પરસ્પરવાદ,ਮਹਿਲਾ
