Hindi,Assamese
गाउस-नेत्रिका,গাউছ-চকু
गाउसीय वितरण,গাউছিয়ান বিতৰণ
गाउस,গাউছ
"जाली, गॉज","জাল, গেজ"
गिअर,গিয়েৰ
गाइगर नली,গেইগাৰ টিউব
व्यापकीकृत,সাধাৰণীকৃত
सामान्यीकृत आकृति,স্বাভাৱিককৃত চিত্ৰ
सामान्य चित्राम,সাধাৰণ ছবি
व्यापक पद,বহল শব্দ
"व्यापक सापेक्षवाद, आपेक्षिकता का व्याएक सिद्धांत","বহল আপেক্ষিকতাবাদ, আপেক্ষিকতাবাদ তত্ত্ব"
जनक फलन,মূল কাৰ্য্য
जनन दर,উৰ্বৰতাৰ হাৰ
"जनक, जनित्र","parent, জেনেৰেটৰ"
"भू-केन्द्रीय, भू-केन्द्रिक","ভূকেন্দ্ৰিক, ভূকেন্দ্ৰিক"
भूचुंबकीय,ভূচুম্বকীয়
भूचुंबकत्व,ভূচুম্বকত্ব
"ज्यामितीय, ज्यामितीय कारक","জ্যামিতিক, জ্যামিতিক গুণক"
भूभौतिकीय,ভূ-ভৌতিক
भूभौतिकीविद्,ভূ-পদাৰ্থবিজ্ঞানী
तुल्यकाली उपग्रह,সমকালীন উপগ্ৰহ
गेव (गीगा इलेक्ट्रॉन वोल्ट),গাভ (গিগা ইলেক্ট্ৰন ভল্ট)
कपट मूर्ति,প্ৰৱঞ্চনা মূৰ্তি
कपट-संकेत,স্পুফ
बृहत् नीहारिका,বিশাল নিহাৰিকা
"दानव तारा, बृहत् तारा",বিশাল তৰা
पृष्ठसपी कोण,পিছফালৰ কোণ
"विसर्पण, सर्पण","creep, আত্মসমৰ্পণ কৰা"
परासर्पण,সমৰ্পণ
सी परावर्तन,C প্ৰতিফলন
सी स्थानान्तरण,গ স্থানান্তৰ
"विसर्पण (सं.), विसी (वि.)","ভিস্পান (সম্পা.), ভিচি (প.)"
दीप्ति,উজ্জ্বলতা
ताप स्विच,হিট চুইচ
सुचालक,ভাল পৰিবাহী
सुक्रिस्टल,sucrystal
श्रेष्ठ परावर्तकता,শ্ৰেষ্ঠ প্ৰতিফলনশীলতা
उत्तम दृश्यता,চমৎকাৰ দৃশ্যমানতা
नियामक,নিয়ন্ত্ৰক
"श्रेणी, दर्जा, कोटि, क्रम (सं.), कोटि निर्धारण करना (क्रि.)","গ্ৰেড, অৱস্থা, গ্ৰেড, ক্ৰম (নং), গ্ৰেড নিৰ্ধাৰণ (Cr.)"
"प्रवणित, क्रमिक, श्रेणीकृत, संतुलित","গ্ৰেড কৰা, গ্ৰেড কৰা, ভাৰসাম্যপূৰ্ণ"
"प्रवणता, ग्रेडिएन्ट","গ্ৰেডিয়েন্ট, গ্ৰেডিয়েন্ট"
अंशाकित,মানাংকন কৰা হৈছে
"कण, दाना, अन्न, ग्रेन, अनाज, रेणु, उत्पाट, 8.काष्ठरेखा","কণা, শস্য, শস্য, শস্য, শস্য, ৰেণু, উৎপত্তি, ৮.কাঠৰ ৰেখা"
"दानेदारपन, कणीयता","গ্ৰেনুলেৰিটি, গ্ৰেনুলেৰিটি"
"चना, ग्राम","গ্ৰাম, গ্ৰাম"
"ग्राफ, आलेख, लेखाचित्र","গ্ৰাফ, গ্ৰাফ, গ্ৰাফ"
"आलेखी, ग्राफी",গ্রাফিক্স
"रेखाजाल, सूत्रजाल, प्रैटिक्यूल","ৰেখা, সূতা, প্ৰেটিকুল"
"ग्रेटिंग, कसना (क्रि.), पीसना","grating, টান (kr.), পিহি"
गुरुत्वमापी,গ্ৰেভিমিটাৰ
"गुरुत्वाकर्षण, गुरुत्व","মাধ্যাকৰ্ষণ, মাধ্যাকৰ্ষণ"
गुरुत्वीय त्वरण,মহাকৰ্ষণীয় ত্বৰণ
ग्रैविटॉन,গ্ৰেভিটন
गुरुत्व,মাধ্যাকৰ্ষণ ক্ষমতা
पृष्ठसपी,বেক ৰেট
अल्पस्पर्शी संघट्ट,সামান্য প্ৰভাৱ
पृष्ठसी आपतन,পৃষ্ঠৰ প্ৰাদুৰ্ভাৱ
"जाल, ग्रिड","জাল, গ্ৰীড"
सकल अभिलक्षण,স্থূল বৈশিষ্ট্য
गंभीर त्रुटि,গুৰুতৰ ভুল
भू-तलीय,তলৰ মহলা
भूसम्पर्कक पट्टिका,ভূমিকম্পৰ ফলক
भू-विभव,পৃথিৱীৰ সম্ভাৱনা
भू सापेक्ष चाल,আপেক্ষিক গতি
"वर्ग, समूह, संघ","শ্ৰেণী, গোট, সংঘ"
क्रिस्टल वर्धन,স্ফটিক বৃদ্ধি
वृद्धि,বৃদ্ধি
निर्देशन,পৰিচালনা কৰা
निर्देशित,নিৰ্দেশিত
समष्टि प्रभाव,জনসংখ্যাৰ প্ৰভাৱ
परिरभ्रमण,ক্ৰুজ
घूर्णाक्षस्थापी,ঘূৰ্ণনশীল স্থিতিশীলতা
पभ्रिमण-गतिकी,ক্ৰুজিং গতিশীলতা
पभ्रिमण आवृत्ति,ক্ৰুজ ফ্ৰিকুৱেন্সি
घूर्ण चुंबकीय,ঘূৰ্ণনশীল চুম্বকীয়
घूर्णचुंबकत्व,চুম্বকত্ব
घूर्णाक्षस्थापी,ঘূৰ্ণনশীল স্থিতিশীলতা
घूर्णाक्षास्थापी स्थायीकरण,ঘূৰ্ণনশীল স্থিতিশীলতা
"अर्ध चौड़आई, अर्ध पृथुता","আধা প্ৰস্থ, আধা প্ৰস্থ"
हॉल गुणांक,হল সহগ
हॉल प्रभाव,হল ইফেক্ট
"परिवेष, प्रभामंडल","বায়ুমণ্ডল, আভা"
"हैमिल्टनी (वि.), हैमिल्टोनियन (सं.)","হেমিল্টনিয়ান (v.), হেমিল্টনিয়ান (সম্পা.)"
"दस्ती लेन्स, हैन्ड लेन्स","মেনুৱেল লেন্স, হেণ্ড লেন্স"
कठोर क्रोड,হাৰ্ড কোৰ
दृढ़ईकारक,fortifier
"कठोरण, दृढ़ईकरण",কঠিন হোৱা
अतितम वेधी किरण,সৰ্বোচ্চ ছিদ্ৰযুক্ত ৰশ্মি
अतिवेधी गामा किरण,অতি দ্ৰুত গামা ৰশ্মি
दुश्चुंबकन,ভুল নিদান কৰা
"कठोरता, वेधन क्षमता","কঠিনতা, ভেদযোগ্যতা"
श्रवण क्षीणता,শ্ৰৱণ ক্ষমতাত অক্ষমতা
अतिवेधी ऐक्स-किरण,অতি দ্ৰুত এক্স-ৰে
"संनादी, प्रसंवादी, हार्मोनिक, हरात्मक","হাৰমনিক, হাৰমনিক, হাৰমনিক, হাৰমনিক"
"प्रसंवादी विश्लेषण, गुणावृत्ति","পাৰস্পৰিক বিশ্লেষণ, গুণগত মান"
संलादीकरण,যোগাযোগ
हार्टी सन्निकटन,হাৰ্টি আনুমানিক
हार्टली परिपथ,হাৰ্টলি চাৰ্কিট
हाइड्रोजन-बम,হাইড্ৰজেন-বোমা
"शीर्षक, शीर्षण, समासंधि, अभिपख, मुख दिशा","শিৰোনাম, শিৰোনাম"
"प्रत्यक्ष संघट्ट, सम्मुख टक्कर","প্ৰত্যক্ষ প্ৰভাৱ, মুখৰ ওপৰত সংঘৰ্ষ"
ऊष्मा,তাপ
तापन,উত্তাপন কৰা
उष्णता लहर,তাপ তৰংগ
खगोलीय पिंड (उष्णता तरंग),আকাশী দেহ (তাপ তৰংগ)
गुरूतर नाभिक,ডাঙৰ নিউক্লিয়াছ
दीर्घ युग्मन,দীঘলীয়া সংযোজন
"ऊंचाई, उच्चता, तुंगता","উচ্চতা, উচ্চতা, উচ্চতা"
तुंगता प्रभाव,উচ্চতাৰ প্ৰভাৱ
हाइटलर-लन्डन वाद,heitler-লণ্ডন বিবাদ
कुंडलिनी,কুণ্ডলিনী
सूर्यकेन्द्रीय,সূৰ্য্যকেন্দ্ৰিক
हेल्महोल्तस मुक्त ऊर्जा,হেলমহল্ট মুক্ত শক্তি
हेनरी,হেনৰী
संमुद्रित,ছপা কৰা হৈছে
हर्टज-तरंग,হাৰ্টজ-তৰংগ
हज,হজ্জ
विषम ऊर्जीय इलेक्ट्रॉन,অদ্ভুত শক্তি ইলেক্ট্ৰন
विषमजातीय आंकड़ए,বৈষম্যপূৰ্ণ চিত্ৰ
विषमांगी,বিষমজাতীয়
"विषम नाभिकीय, विषम न्यूक्लीय","হেটেৰ’নিউক্লিয়াৰ, হেটেৰ’নিউক্লিয়াৰ"
हाइसलर मिश्रधातु,heisler মিশ্ৰণ
षट्क अक्ष,হেক্স অক্ষ
"षटकोणीय क्रिस्टल, चतुरक्ष क्रिस्टल","ষড়ভুজ স্ফটিক, চতুৰ্ভুজ স্ফটিক"
अति क्षिप्र कैमरा,ক্ষুদ্ৰ কেমেৰা
"उत्तापमिति, उच्चतापमिति","থাৰ্মোমেট্ৰি, হাইপাৰথাৰ্মোমেট্ৰি"
"उच्च विभव, उच्च वोल्टता","উচ্চ ভল্টেজ, উচ্চ ভল্টেজ"
"विवर, छिद्र, होल","ফুটা, ফুটা, ফুটা"
होलोग्राम,হ&#39;ল&#39;গ্ৰাম
होलोग्राफी,হোলোগ্ৰাফী
"समांगता, समघातता","সমতা, সমতা"
"समांग, समांगी, सजातीय, समघात, समभावहक","সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়"
हुक का नियम,হুকৰ আইন
क्षैतिज,অনুভূমিক
"अश्व शक्ति, हार्सपावर","ঘোঁৰাৰ শক্তি, অশ্বশক্তি"
आतिथेय,আতিথ্য
तप्त बैंड,হট বেণ্ড
अधि ऊर्जा वाहक,চুপাৰ শক্তি বাহক
अधि ऊर्जा इलेक्ट्रॉन,উচ্চ শক্তিৰ ইলেক্ট্ৰন
"वर्णिमा, छटा",ৰঙৰ ছাঁ
"गुंजन, हम","হুম, আমি"
"आर्टीकरण, नमीकरण","কৃত্ৰিমতা, আৰ্দ্ৰতা"
आर्द्रकर,humidor
"आर्द्रता, नमी","আৰ্দ্ৰতা, আৰ্দ্ৰতা"
हाइगेन्स नियम,huygens আইন
संकर,হাইব্ৰিড
संकरण,সংকৰকৰণ
"द्रवचालित, चलद्रवीय, चलजलीय, जलदृढ़ई","হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক"
"द्रवगतिक, द्रवगितिकीय","হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক"
"द्रवगतिविज्ञान, द्रवगतिको, हाइड्रोडाइनैमिक्स","হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স"
हाइड्रोजनी पदार्थ,হাইড্ৰজেন পদাৰ্থ
जलविज्ञान,জলবিজ্ঞান
जलमंडल,ৱাটাৰ বৰ্ড
द्रवस्थैतिक,হাইড্ৰষ্টেটিক
"द्रवस्थिति विज्ञान, द्रवस्थैतिकी","হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স"
"आर्द्रतामापी, हाइग्रोमीटर","হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ"
आर्द्रतामिति,হাইগ্ৰ&#39;মেট্ৰি
आर्द्रतादर्शी,হাইগ্ৰ&#39;মিটাৰ
आर्द्रताग्राही,হাইগ্ৰ&#39;স্কোপিক
अतिपरवलयिक,হাইপাৰবলিক
"उच्च आवेश, हाइपर चार्ज",উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ
अतिसूक्ष्म,নূন্যতম
दीर्घदृष्टि,দীঘলীয়া দৃষ্টি
हाइपेरानी- नाभिक,hyperrani - নিউক্লিয়াস
हाइपेरॉन,হাইপাৰন
अतिध्वनिक,supersonic
अधि आकाश,চুপাৰ আকাশ
परिकल्पना,অনুমান
"परिकल्पित, परिकल्पनात्मक","কাল্পনিক, কাল্পনিক"
जलक्वथनांकमापी,উতলাংক
शैथिल्य,নিদ্ৰাহীনতা
बर्फ,বৰফ
बर्फ-क्रिस्टल,বৰফ-স্ফটিক
आदर्श,আদৰ্শ
आदर्शीकृत,আদৰ্শগত
"समरूप, सर्वसम, अभिन्न","একে, একে, অবিচ্ছেদ্য"
"अभिनिर्धारण, अभिज्ञान, पहचान, तादात्म्य","চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ"
"अभिनिर्धारण बीकान, पहचान बीकान","চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন"
"तत्समक, सर्वसमिका, सर्वसपता, व्यष्टित्व","একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব"
कार्यहीन,কৰ্মহীন
"अक्रिय सभय, प्रोग्राम परीक्षा काल","নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়"
ज्वलित करना,জ্বলোৱা
प्रज्वालक,igniter
ज्वलन,ইগনিচন
उपेक्षा-अनुदेश,নিৰ্দেশনাক অৱজ্ঞা কৰা
प्रदीप्ति घनत्व,আলোকসজ্জা ঘনত্ব
प्रदीपक,ইলুমিনেটৰ
प्रदीपक,ইলুমিনেটৰ
प्रदीप्ति मापी,আলোকসজ্জা গেজ
प्रदीपक,ইলুমিনেটৰ
प्रतिबिम्ब,প্ৰতিফলন
"कल्पित, काल्पनिक, अधिकल्पित","কল্পিত, কাল্পনিক, কাল্পনিক"
निमज्जित वस्तु,ডুব যোৱা বস্তু
"निमज्जन, निमीलन",বিসৰ্জন
प्रतिबाधा प्रवेश्यता,ইম্পিডেন্স অনুপ্ৰৱেশ
"समाघात, आघट्ट, संघटट, टक्कर, प्रतिघात","প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান"
संघट्ट प्रभाव,ইমপেক্ট ইফেক্ট
प्रतिबाधा,ইম্পিডেন্স
प्रघाती,আচৰিত
आरोपित दाब,প্ৰয়োগ কৰা চাপ
"संसेचित, अंतर्भरित","impregnated, সন্নিৱিষ্ট কৰা"
आवेग,impulse
अशुदध,অশুদ্ধ
अपद्रव्य चालकता (बहिर्ज चालकता),অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা)
अश्रव्यता,অশ্ৰাব্যতা
अश्रव्य,অশ্ৰাব্য
तापदीप्ति,ইনকাণ্ডেচেণ্ট
तापदीप्त,ইনকাণ্ডেচেণ্ট
"कला-असंबदध, असंबदध",ৰেপচ&#39;ডিক
आगमी,আগন্তুক
असंपीड्यता,অসংকোচনীয়তা
वर्धमान दोलन,বৃদ্ধি পোৱা দোলন
वर्धित चुंबकशीलता,বৃদ্ধি পোৱা চুম্বকত্ব
स्वतंत्र वितरण,বিনামূলীয়া বিতৰণ
"अपरिमित, अनिर्धारित, अनिर्धार्य, 4अनिश्चित","অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট"
"घातक, सूचक, 3सूचकांक","মাৰাত্মক, পইণ্টাৰ, 3index"
"परोक्ष, अप्रत्यक्ष","পৰোক্ষ, পৰোক্ষ"
प्रेरित,অনুপ্ৰাণিত
"आगमन, प्रेरण, विप्रेरण","আগমন, প্ৰৰোচনা, প্ৰৰোচনা"
प्रेरणिक,প্ৰেৰণাদায়ক
"प्रेरक, विप्रेरक",প্ৰেৰণাদায়ক
जड़त्वीय,জড়তা
अक्ष्य स्रोत,অক্ষয় উৎস
"अनंत, अपरिमित","অসীম, অসীম"
"अनंत, अनंतियाँ","অসীম, অসীম"
"अनंत, अनंती","অসীম, অসীম"
ज्वलनशीलता,জ্বলনশীলতা
ज्वलनशील,জ্বলনশীল
अंतर्वाह,ইনফ্ল&#39;
अंतर्वाह,ইনফ্ল&#39;
सूचना,জাননী
अतिनिम्न आवृत्ति,অতি কম কম্পাঙ্ক
अवरक्त,ইনফ্ৰাৰেড
अवश्रव्य,অশ্ৰাব্য
अव श्राविकी,আভা শ্ৰবিকি
असमांगता,অসামঞ্জস্যতা
"असमांगी, असमधाती",disparate
प्रारंभिक,প্ৰাৰম্ভিক
अन्त:क्षेपण,বেজী দিয়া
प्रवेश,প্ৰৱেশদ্বাৰ
"आंतर, आंतरिक, आभ्यंतर, भीतरी","ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ"
"निवेश (सं.), निविष्ट (वि.)","ইনপুট (n.), ইনপুট (v.)"
हीनग्राही,insolent
लिवेशन,লাইভচন
"नगण्य, उपेक्षणीय","তুচ্ছ, তুচ্ছ"
निरीक्षण,তত্বাৱধান
"संस्थापन, अधिष्ठापन, अधिष्ठान","সংস্থাপন, সংস্থাপন, সংস্থাপন"
क्षण,মুহূৰ্ত
अनुदेश,নিৰ্দেশনা
यंत्र,যন্ত্ৰ
यंत्रीय,যান্ত্ৰিক
"यंत्रीकरण, यंत्रसमुच्चय","যান্ত্ৰিকীকৰণ, সমাবেশ"
"विद्युतरोधी, ऊष्मारोधी","ইনচুলেটিং, ইনচুলেটিং"
"रोधन, रोध (सं.), विद्युतरोधन, ऊष्मा रोधन",ইনচুলেটিং
"रोधी, विद्युतरोधी, ऊष्मारोधी","ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং"
"1पूर्ण संख्या, पूर्णांक","১গোটা সংখ্যা, পূৰ্ণসংখ্যা"
समाकलनीयता,সংহতিযোগ্যতা
"समाकल, पूर्णांकीय","integral, পূৰ্ণসংখ্যা"
समाकलन,সংহতি
"तीव्र, उग्र","তীব্ৰ, উত্তেজিত"
तीव्रीकरण,তীব্ৰকৰণ
"प्रकर्षण, तीव्रक","ট্ৰেকচন, ত্বৰণ"
"तीव्रता, उग्रता, प्रकर्ष","তীব্ৰতা, তীব্ৰতা, তীব্ৰতা"
गहन,তীব্ৰ
अन्योन्यक्रिया,ভাৱ-বিনিময়
अंतरापरमाणुक,আন্তঃপৰমাণু
"विनिमय, व्यतिहार","বিনিময়, লেনদেন"
"परस्परनिर्भरता, अन्योन्याश्रय","আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা"
अन्योन्याश्रित,আন্তঃনিৰ্ভৰশীল
अन्योन्य विसरण,পাৰস্পৰিক প্ৰসাৰণ
"अंतरापृष्ठ, पार्थक्य पृष्ठ",আন্তঃপৃষ্ঠ পৃষ্ঠা
पार भरण,ক্ৰছ ভৰোৱা
अंतराफलक कोण,আন্তঃপৃষ্ঠ কোণ
"अंत:क्षेप, व्यतिकरण, बाधा","হস্তক্ষেপ, হস্তক্ষেপ, বাধা"
अंतरामंदाकिनीय,আন্তঃনক্ষত্ৰীয়
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गृढ़, आंतरिक, अंत:स्थ (वि.)","inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)"
"अन्त:बंधन, अंतर्ग्रथन","synapse, চিনেপ্স"
"मध्वर्ती, माध्यमिक, मध्य, मध्यक","মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম"
अंतराधातुक,আন্তঃধাতুৰ
"सविराम, आंतरायिक","intermittent, মাজে মাজে"
अंतरा-अणुक,আন্তঃআণৱিক
आंतरिक,আভ্য়ন্তৰীণ
अंतर्राष्ट्रीय,আন্তৰ্জাতিক
अंतरातलीय,অন্তৰ্স্থলী
अंतराग्रहीय,আন্তঃগ্ৰহীয়
अंतर्वेशन,আন্তঃপ্ৰক্ষেপণ
अर्थबोध्यता,অৰ্থপূৰ্ণতা
"निर्वाचित्र, इंटरप्रेटर","নিৰ্বাচক, দোভাষী"
अंतरायित्र,interrupter
प्रतिच्छेदी,ছেদ কৰা
"प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ","ছেদ, ছেদ, ছেদ"
अंतराल,ব্যৱধান
अंतरातारकीय,আন্তঃনক্ষত্ৰীয়
"अंतराली, अंतराकाशी",অন্তৰ্স্থলী
"अंतराल, अंतर","ফাঁক, ফাঁক"
घनिष्ठ,বন্ধ
अंतः,অৱশেষত
अंत:परमाणुक,আন্তঃপৰমাণু
"नैज (इन्हरैट), आंतर (इन्टर्नल)","নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)"
निश्चर,নিশ্চয়
"आविष्कार, ईज़आद","উদ্ভাৱন, উদ্ভাৱন"
"प्रतिलोप, व्युत्क्रम, विपरीत","বিপৰীত, বিপৰীত, বিপৰীত"
"प्रतिलोमन, व्युत्क्रमण","inversion, ওলোটা"
प्रतीप करना,প্ৰতিনিধিত্ব কৰা
"प्रतिलोमित, व्युत्क्रमित","inverse, inverse"
अश्यान,অন্ধ
अश्यान तरल,টাৰ্বিড লিকুইড
अदृश्यता,অদৃশ্যতা
अदृश्य,অদৃশ্য
आयन,আয়ন
"आयनिक, आयनी",আয়নিক
आयननीय,আয়নীয়কৰণযোগ্য
"आयनित करना, आयनित होना","to ionize, আয়নীয়কৰণ কৰা"
"आयन मंडल, आयनोस्फियर","আয়নমণ্ডল, আয়নমণ্ডল"
आयनमंडली,আয়নমণ্ডল
आइरिस,আইৰিছ
किरणित,বিকিৰণ কৰা
किरणन,বিকিৰণ
अपरिमेय,অযুক্তিকৰ
"अखंडनीय, अलघुकरणीय, असमानेय","অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়"
अनियमित,যাদৃচ্ছিক
अनुत्क्रमणीय,অপ্ৰত্যাৱৰ্তনীয়
"अघूर्णनी, अघूर्णी",ঘূৰ্ণনশীল
"समैन्ट्रॉपिक, समैन्ट्रॉपिक वक्र","সমতাত্ত্বিক, সমৰূপী বক্ৰ"
सपैन्ट्रॉपिकतः,সাপনট্ৰপিকেলি
"I सिग्नल, I संकेत","মই সংকেত দিওঁ, মই সংকেত দিওঁ"
"समदाब रेखा, समभारिक परमाणु","আইছ’বাৰ, আইছ’ট’প"
"समदाब, समदाबी, समभारित","সমবেৰিক, সুষম, সুষম"
"समायतनिक रेखा, समस्थूलता रेखा","সমমিতি ৰেখা, সমস্থানিক ৰেখা"
सम-आयतनिक,সম-আয়নিক
"समवर्णी, समवर्णक",সমৰূপী
समकालिक रेखा,ছিঙ্ক লাইন
समकालिक गति,সমকালীন গতি
समनतिक,সমমিতি
समविभव,সমবিভৱনশীল
"सम-ऊर्जित, समोर्ज",সম-শক্তিশালী
"तुल्यकोणी (वि.), समदिक्पाती रेखा (सं.)","সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)"
"वियुक्त, (सं.), विलग करना, वियुक्त करना (क्रि.)","to dissociate, (adj.), পৃথক কৰা"
"वियुक्त, विलगित, एकल","বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
"विलगन, पृथक्करण, पार्थक्य","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ"
समावयवी,আইছ&#39;মাৰ
समावयवन,আইছ&#39;মাৰ
समावयवता,আইছ&#39;মেৰিজম
"समदूरीक, त्रिसमलंबाक्., घनीय, आइसोमेट्रिक","সমমিতি, ত্ৰিভুজ, ঘন, সমমিতিক"
"तुल्याकारिता, समाकृतिकता",সমৰূপতা
समाकृतिक,সমৰূপী
समताप रेखा,সমতাপ
समतापी,সমতাপ
समस्थानिक,আইছ&#39;ট&#39;প
समस्थानिक,আইছ&#39;ট&#39;প
"समानुवर्ती, समदैशिक",সমতলীয়
वृत्तीय रेखा,বৃত্তাকাৰ ৰেখা
समदैशिकता,সমৰূপতা
पुनरावृत्ति,পুনৰাবৃত্তি
नैज अर्धचालक,অন্তৰ্নিহিত অৰ্ধপৰিবাহী
जामे का व्यतिकरणमापी,জাম ইন্টাৰফেৰ&#39;মিটাৰ
"झटका, प्रतिक्षेप","জৰ্ক, ৰিবাউণ্ড"
"जेट, प्रधार","জেট, মূৰ"
जेट-राकेट नोदन,জেট-ৰকেট প্ৰপালচন
जे-जे युग्मन,জে-জে কাপলিং
जॉली तुला,জোলি বেন্ট
जूल-ऊष्मा,জুল-তাপ
जूलमापी,জ্যুলেমিটাৰ
जूल-थामसन प्रभाव,জোল-থমছন প্ৰভাৱ
जूल,জোল
"कुदान, झंप, प्लुति","কুঠাৰ, জাম্প, বাঁহী"
संधि,সন্ধি
संगम स्थान,সংগম স্থান
यथोचित स्वरग्राम,সঠিক চিলেবল
"ङ्केसन्निधि, सान्निध्य","কেসনিধি, সান্নিধ্য"
"बहुमूर्तिदर्शी, कैलाइडोस्कोप","কেলিডস্কোপ, কেলিডস্কোপ"
"कापा मेसॉन, के-मेसॉन","কাপ্পা মেছনছ, কে-মেছনছ"
कैथोड,কেথ&#39;ড
घनायन,ঘানায়ান
के-बैंड,কে-বেণ্ড
के-प्रग्रहण,কে-কেপচাৰ
के-प्रग्राही,k-গ্ৰাহক
केल्विन सन्निकटन,কেলভিন আনুমানিক
समाकारिता की अष्ठि,একক একক
केर सेल,ker কোষ
"कुंजी, पर्दा, की","চাবি, পৰ্দা, চাবি"
"कुंजी पटल, पर्दा पट्टी","কী বৰ্ড, পৰ্দাৰ বাৰ"
आरम्भक स्वर,মুকলি স্বৰবৰ্ণ
कुंजी स्पंद,কী পালছ
मुख्य शब्द,মূল শব্দ
प्रक्षेप,প্ৰক্ষেপণ
प्रतिधाव,বিৰোধ কৰা
किलो,কিলোগ্ৰাম
किलोजूल,কিলোজুল
किलोपारसेक,কিলোপাৰ্চেক
किलोटन बम,কিলোটন বোমা
शुद्धगतिकीय,গতিশীল
शुद्धगतिकतः,বিশুদ্ধভাৱে গতিশীল
"गतिज, गतिक","গতিশীল, গতিশীল"
गतिकतः,গতিশীলভাৱে
"विभंग, निकुंच",হাড়ভঙা
क्लाइस्ट्रॉन,ক্লাইষ্ট্ৰন
क्षुर धार,চোকা প্ৰান্ত
क्रुशकल सीमा,kruskal সীমান্ত
निम्नतापजनक,থাৰ্মোজেনিক
लेबल,লেবেল
"चिह्नित, अंकित, लेबल लगा हुआ","চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত"
प्रयोगशाला,পৰীক্ষাগাৰত
लेडार,চিৰি
वामावर्तन,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
"वामावर्त, वामध्रुवण घूर्णक","ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব"
पश्चता और अग्रता,আগলৈ পিছলৈ
लग्रांज प्रसारण,লেগ্ৰেঞ্জ সম্প্ৰচাৰ
लग्रांजीपन,লেগ্ৰেঞ্জিয়ানবাদ
लैम्ब सृति,মেৰ পোৱালি সৃষ্টি
"स्तरिका, पटल",প্লেংক বৰ্ড
पृष्ठीय पटल,পৃষ্ঠীয় প্লেট
"पटलीय प्रवाह, स्तरीय प्रवाह","পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ"
"पटलन, पटल, स्तर, परत बंध","প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড"
"स्तरिकाकर, स्तरिकायन",স্তৰবিন্যাস
"पटल, स्तरिका, स्तरिकायन, पटलन, स्तरण",লেমিনা
"दीप, लैम्प","লেম্প, লেম্প"
"काजल, दीप कज्जल","কাজল, দীপ কাজল"
लान्डे-अंतराल नियम,land-interval নিয়ম
लान्डे विपाटन गुणक,লেণ্ড বিভাজন কাৰক
अवतरण,লেণ্ডিং
"सूक्ष्म घर्षण, लैपन, लेहन","মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান"
लारमोर आवृत्ति,larmore কম্পাঙ্ক
लारमोर पुरस्सरण,larmore precession
लेसर,লেজাৰ
"लेसन, लेसरीकरण",লেজাৰাইজেচন
गुप्त,গোপনীয়
"पार्श्व, पार्श्विक, पार्वीय","পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়"
"अक्षांश, लैटीट्यूड","অক্ষাংশ, অক্ষাংশ"
"जालक, लैटिस","জালি, জালি"
लाउए वर्ग,laue ক্লাছ
