Tamil,Gujarati
இயற்கை வரி இடைநிறுத்தம்,કુદરતી રેખા વિરામ
இயற்கை காந்தம்,કુદરતી ચુંબક
இயற்கை துருவமுனைப்பு,કુદરતી ધ્રુવીયતા
"இயற்கை அலைவு, இயற்கை அலைவு","કુદરતી ઓસિલેશન, કુદરતી ઓસિલેશન"
இயற்கையான காலம்,કુદરતી સમયગાળો
இயற்கை கதிர்வீச்சு,કુદરતી કિરણોત્સર્ગ
இயற்கை அதிர்வு,કુદરતી પડઘો
இயற்கை நிலை,કુદરતી સ્થિતિ
தடையற்ற அமைப்பு,સીમલેસ સિસ્ટમ
இயற்கை சகிப்புத்தன்மை வரம்பு,કુદરતી સહનશીલતા મર્યાદા
இயற்கை சகிப்புத்தன்மை வரம்பு,કુદરતી સહનશીલતા શ્રેણી
இயற்கை முக்கோணம்,કુદરતી ત્રિકોણ
இயற்கை மாதிரியாக்கம்,કુદરતી મોડેલિંગ
இயற்கை யுரேனியம் உலை,કુદરતી યુરેનિયમ રિએક્ટર
இயற்கை அதிர்வு இயற்கை அதிர்வு,કુદરતી કંપન કુદરતી કંપન
இயற்கை அலைநீளம்,કુદરતી તરંગલંબાઇ
எளிதான கண்ணீர்,સરળ આંસુ
ஒளி வடிவம்,પ્રકાશનું સ્વરૂપ
விண்வெளி நேரத்தின் வடிவம்,જગ્યાનું સ્વરૂપ
மாலுமி சங்கிலி (அடி),નાવિક સાંકળ (ફૂટ)
கடல் மைல்,નોટિકલ માઇલ
"நடால் சந்தியாபிரகாஷ், நடால் துவாபா","નાતાલ સંધ્યાપ્રકાશ, નતાલ દ્વાભા"
nevaglide,નેવાગ્લાઇડ
நெவார்,નેવાર
நவரோ,નવારો
முன் காட்சி,આગળનું દૃશ્ય
"செயல்பாடுகள், வழிசெலுத்தல்","કામગીરી, નેવિગેશન"
திசைமாற்றி உதவியாளர்,સ્ટીયરિંગ મદદનીશ
செயல்பாட்டு நெருக்கடி,ઓપરેશનલ કટોકટી
வழிசெலுத்தல் குறி,નેવિગેશન માર્ક
ஸ்டீயரிங் மைக்ரோஃபில்ம் ப்ரொஜெக்டர்,સ્ટીયરિંગ માઇક્રોફિલ્મ પ્રોજેક્ટર
நேவிகேட்டர்,નેવિગેટર
நிக்கல்சன் போரிசம்,નિકોલ્સન બોરિઝમ
எதிரொலிக்கு அருகில்,ઇકો નજીક
இறுதியில் பொருத்தமற்ற சமிக்ஞை,અપ્રસ્તુત સંકેતની નજીક
வயல் அருகில்,મેદાનની નજીક
அகச்சிவப்புக்கு அருகில்,ઇન્ફ્રારેડની નજીક
திறமையின்மை,અસમર્થતા
(கண்ணின்) அருகில் உள்ள புள்ளி,(આંખની) નજીકના બિંદુ
புள்ளி ஆதாரம்,બિંદુ સ્ત્રોત
அடிக்கடி அதிர்வு,વારંવાર પડઘો
அருகில் உள்ள தொகுப்பு,અડીને સેટ
புற ஊதாக்கதிர் அருகில்,અલ્ટ્રાવાયોલેટની નજીક
நெருங்கிய அணுகுமுறை,નજીકનો અભિગમ
அருகில் உள்ள அண்டை,નજીકનો પાડોશી
வட்ட சுற்றுப்பாதை,ગોળાકાર ભ્રમણકક્ષા
சரியான படிக,સંપૂર્ણ સ્ફટિક
இரண்டாம் வகை,ગૌણ શ્રેણી
நெபுலா,નિહારિકા
நெபுலா விநியோகம்,નિહારિકા વિતરણ
நெபுலா கருதுகோள்,નિહારિકા પૂર્વધારણા
நெபுலா கதிர்வீச்சு,નેબ્યુલા રેડિયેશન
நெபுலா ஸ்பெக்ட்ரம்,નિહારિકા સ્પેક્ટ્રમ
நெபுலா கோட்பாடு,નિહારિકા સિદ્ધાંત
நெபுலா சுழலும் நட்சத்திரம்,નિહારિકા ફરતો તારો
"ஊசி, பட்டியல்","સોય, યાદી"
"ஊசி பட்டை, ஊசி பட்டை","નીડલ બાર, નીડલ બાર"
பட்டியல் ஒலி,સૂચિ અવાજ
காட்டி விலகல்,સૂચક વિચલન
குறியீட்டு விண்மீன் திரள்கள்,અનુક્રમણિકા તારાવિશ્વો
"முள் வால்வு, சரக்கு வால்வு","પિન વાલ્વ, ઇન્વેન્ટરી વાલ્વ"
நீல சுவர்,વાદળી દિવાલ
நீலக் கொள்கை,વાદળી-સિદ્ધાંત
"எதிர்மறை, எதிர்மறை, எதிர்மறை","નકારાત્મક, નકારાત્મક, નકારાત્મક"
எதிர்மறை உறிஞ்சுதல்,નકારાત્મક શોષણ
எதிர்மறை ஆன்டிபுரோட்டான்,નકારાત્મક એન્ટિપ્રોટોન
எதிர்மறை பெருக்கி,નકારાત્મક એમ્પ્લીફાયર
எதிர்மறை கிளை,નકારાત્મક શાખા
"கடன் கட்டணம், கடன் கட்டணம்","લોન ચાર્જ, લોન ચાર્જ"
கடன் கட்டணம் கேரியர்,દેવું ચાર્જ કેરિયર
"கடன் சுட்டி, கடன் சுமை","ક્રેડિટ સંકેત, દેવું ચિરાલિટી"
கடன் குணகம்,ક્રેડિટ ગુણાંક
கடன் மானியம்,લોન સબસિડી
எதிர்மறை இயக்கி,નકારાત્મક ડ્રાઈવર
எதிர்மறை தொடர்பு,નકારાત્મક સહસંબંધ
கடன் இணைப்பு,દેવું જોડાણ
எதிர்மறை படிக,નકારાત્મક સ્ફટિક
கடன் படிகமாக்கல்,દેવું સ્ફટિકીકરણ
கடன் வளைவு,ક્રેડિટ વક્રતા
எதிர்மறை தணிப்பு,નકારાત્મક ભીનાશ
எதிர்மறை வெளியேற்றம்,નકારાત્મક સ્રાવ
எதிர்மறை மாறும் எதிர்ப்பு,નકારાત્મક ગતિશીલ પ્રતિકાર
எதிர்மறை மின் கட்டணம் எதிர்மறை மின் கட்டணம்,નકારાત્મક ઇલેક્ટ્રિક ચાર્જ નકારાત્મક ઇલેક્ટ્રિક ચાર્જ
எதிர்மறை மின்சாரம்,નકારાત્મક વીજળી
கழித்தல் மின்முனை,માઈનસ ઇલેક્ટ્રોડ
கழித்தல் எலக்ட்ரான்,ઓછા ઇલેક્ટ્રોન
எதிர்மறை நீட்சி,નકારાત્મક વિસ્તરણ
எதிர்மறை ஆற்றல்,નકારાત્મક ઊર્જા
எதிர்மறை உள்ளீடுகள்,નકારાત્મક પ્રવેશો
எதிர்மறை பிழை,નકારાત્મક ભૂલ
"எதிர்மறை சான்றுகள், எதிர்மறை சான்றுகள், எதிர்மறை சான்றுகள்","નકારાત્મક પુરાવા, નકારાત્મક પુરાવા, નકારાત્મક પુરાવા"
எதிர்மறை ரீசார்ஜ்,નકારાત્મક રિચાર્જ
கடன் பகுதி,ક્રેડિટ વિસ્તાર
எதிர்மறை ஈர்ப்பு,નકારાત્મક ગુરુત્વાકર્ષણ
கடன் பளபளப்பு,લોન ગ્લો
தலைகீழ் பிரதிபலிப்பு,વ્યસ્ત પ્રતિબિંબ
கடன் மின்தடை,દેવું અવરોધ
எதிர்மறை தொடர்பு,નકારાત્મક ક્રિયાપ્રતિક્રિયા
கழித்தல் அயனி,માઈનસ આયન
"எதிர்மறை லென்ஸ், கடன் லென்ஸ்","નકારાત્મક લેન્સ, ડેટ લેન્સ"
எதிர்மறை லென்ஸ் அமைப்பு,નકારાત્મક લેન્સ સિસ્ટમ
எதிர்மறை காந்த விலகல்,નકારાત્મક ચુંબકીય વિકૃતિ
எதிர்மறை நிறை,નકારાત્મક સમૂહ
எதிர்மறை அணி,નકારાત્મક મેટ્રિક્સ
எதிர்மறை பண்பேற்றம் எதிர்மறை பண்பேற்றம்,નકારાત્મક મોડ્યુલેશન નકારાત્મક મોડ્યુલેશન
கடன்தொகை,લોનની રકમ
எதிர்மறை முடிச்சு புள்ளி,નકારાત્મક નોડ્યુલર બિંદુ
கடன் எண்,લોન નંબર
கடன் உச்ச பண்பேற்றம்,ડેટ પીક મોડ્યુલેશન
எதிர்மறை படம் பண்பேற்றம்,નકારાત્મક ચિત્ર મોડ્યુલેશન
எதிர்மறை பட கலை,નકારાત્મક ચિત્ર કલા
கடன் கடன்,ક્રેડિટ ક્રેડિટ
எதிர்மறை தட்டு,નકારાત્મક પ્લેટ
எதிர்மறை தட்டு வாலா,નકારાત્મક પ્લેટ વાલા
கடன் கம்பம்,લોન પોલ
பிரதான தளத்திற்கு,મુખ્ય માળ દીઠ
எதிர்மறை முக்கிய புள்ளி,નકારાત્મક મુખ્ય બિંદુ
மைனஸ் புரோட்டான்,માઈનસ પ્રોટોન
எதிர்மறை அழுத்தம்,નકારાત્મક દબાણ
கடன்,લોન
கடன் எதிர்ப்பு,દેવું પ્રતિકાર
(எதிர்ப்பின்) வெப்ப குணகம்,(પ્રતિકારનો) ગરમીનો ગુણાંક
"கடன் பதில், கடன் பதில்","ક્રેડિટ પ્રતિસાદ, ક્રેડિટ પ્રતિસાદ"
எதிர்மறையான விளைவுகள்,નકારાત્મક પરિણામો
எதிர்மறை-திருத்துபவர்,નકારાત્મક-સુધારક
எதிர்மறை சுழற்சி நிலை,નકારાત્મક રોટેશનલ સ્તર
கடன் பக்கம்,ક્રેડિટ બાજુ
கழித்தல் வெப்பநிலை குணகம்,માઈનસ તાપમાન ગુણાંક
கடன் சூடு,ડેટ હીટિંગ
எதிர்மறை டாம்சன் விளைவு,નકારાત્મક ટેમસન અસર
எதிர்மறை பரஸ்பர கடத்துத்திறன் ஆஸிலேட்டர்,નકારાત્મક પરસ્પર વાહકતા ઓસિલેટર
"கடன் முனையம், சிரா","લોન ટર્મિનલ, સિરા"
எதிர்மறை மின்சுமை துகள்,નકારાત્મક ચાર્જ કણ
நியோடைமியம் கண்ணாடி லேசர்,નિયોડીમિયમ ગ્લાસ લેસર
நியான்-ஹீலியம் லேசர்,નિયોન-હિલીયમ લેસર
நான்செர்ட் பாலம்,nancert પુલ
நென்செர்ட் லுமினியர்,nensert luminaire
நிகர ஓட்டம்,ચોખ્ખો પ્રવાહ
நிகர லாபம்,ચોખ્ખો નફો
நிகர மேல்,ચોખ્ખી ટોચ
நிகர நிறை ஓட்டம்,ચોખ્ખો સમૂહ પ્રવાહ
"நிகர கணம், எஞ்சிய கணம்","ચોખ્ખી ક્ષણ, શેષ ક્ષણ"
நிகர சக்தி ஓட்டம்,નેટ પાવર ફ્લો
நிகர வெளியீடு,નેટ આઉટપુટ
சத்தமில்லாத வெப்பநிலை வேறுபாடு,ઘોંઘાટીયા તાપમાન તફાવત
கண்ணி (சுற்று),જાળીદાર (સર્કિટ)
கண்ணி-சுற்று ஊடுருவல்,મેશ-સર્કિટ અભેદ્યતા
சுற்று கண்ணி அனலாக்,સર્કિટ મેશ એનાલોગ
"மெஷ் அனலைசர், சர்க்யூட் மெஷ் அனலைசர்","મેશ વિશ્લેષક, સર્કિટ મેશ વિશ્લેષક"
சுற்று கண்ணி பகுப்பாய்வு,સર્કિટ મેશ વિશ્લેષણ
கண்ணி மாறிலி,સતત જાળીદાર
"கண்ணி உறுப்பு, கண்ணி உறுப்பு","જાળીદાર તત્વ, જાળીદાર તત્વ"
கண்ணி-சுற்று வடிகட்டி,મેશ-સર્કિટ ફિલ્ટર
கண்ணி-சுற்று ஓட்டம்,મેશ-સર્કિટ પ્રવાહ
கண்ணி-சுற்று உள்ளீடு மின்மறுப்பு,મેશ-સર્કિટ ઇનપુટ અવબાધ
மெஷ்-சர்க்யூட் மெயின் ரிலே,મેશ-સર્કિટ મુખ્ય રિલે
மெஷ்-சர்க்யூட் கட்ட ரிலே,મેશ-સર્કિટ ફેઝ રિલે
சுற்று கண்ணி தொகுப்பு,સર્કિટ મેશ સંશ્લેષણ
கண்ணி-சுற்று பரிமாற்ற ஊடுருவல்,મેશ-સર્કિટ ટ્રાન્સફર અભેદ્યતા
நைமன் சூத்திரம்,નૈમન સૂત્ર
நைமன் விபவ்,નૈમન વિભવ
நரம்பு மருத்துவர்,ન્યુરિસ્ટર
மனநிலை,મૂડી
கரையாத அணு,બિન-ઓગળનાર અણુ
ஏக்கம்,નોસ્ટાલ્જિક
நடுநிலை கற்றை,તટસ્થ બીમ
நடுநிலை தற்போதைய தொடர்பு,તટસ્થ વર્તમાન ક્રિયાપ્રતિક્રિયા
மறைமுகமான பிழை,ગર્ભિત ભૂલ
நடுநிலை வடிகட்டி,તટસ્થ ફિલ્ટર
நடுநிலை இழை,તટસ્થ ફાઇબર
நடுநிலை தரை இணைப்பு,તટસ્થ જમીન જોડાણ
"நாஸ்டால்ஜிக் ஜாக், மெலஞ்சலி புல்லாங்குழல்","નોસ્ટાલ્જિક જોગ, ખિન્ન વાંસળી"
"கழிக்க முடியாத மீசான், கட்டணமில்லா மீசான்","બિન-કપાતપાત્ર મેસન, ચાર્જલેસ મેસન"
ஏக்கம் தொந்தரவு முறை,નોસ્ટાલ્જિક ડિસ્ટર્બન્સ મોડ
நடுநிலை துகள்,તટસ્થ કણ
நாஸ்டால்ஜிக் ரிலே,નોસ્ટાલ્જિક રિલે
நடுநிலை பின்னடைவு பாதை,તટસ્થ રીગ્રેશન પાથ
நடுநிலை வெப்பம்,તટસ્થ ગરમી
ஏக்கம் அலை,નોસ્ટાલ્જિક તરંગ
நடுநிலை த்ரோட்டில் சுற்று,તટસ્થ થ્રોટલ સર્કિટ
நடுநிலை ஜாதகம்,તટસ્થ જન્માક્ષર
அலட்சியம்,ઉદાસીનતા
நடுநிலை மின்மாற்றி,તટસ્થ ટ્રાન્સફોર્મર
நியூட்ரினோ,ન્યુટ્રિનો
நியூட்ரோடின்,ન્યુટ્રોડિન
nytrodyne சுற்று,nytrodyne સર્કિટ
நியூட்ரோடின் முறை,ન્યુટ્રોડિન પદ્ધતિ
நியூட்ரான்,ન્યુટ્રોન
நியூட்ரான் உறிஞ்சுதல்,ન્યુટ્રોન શોષણ
நியூட்ரான் செயல்படுத்தல் பகுப்பாய்வு,ન્યુટ્રોન સક્રિયકરણ વિશ્લેષણ
"நியூட்ரான் வயது, ஃபெர்மி வயது","ન્યુટ્રોન એજ, ફર્મી એજ"
நியூட்ரான் ஆல்பிடோ,ન્યુટ્રોન આલ્બેડો
நியூட்ரான் குறைதல்,ન્યુટ્રોન એટેન્યુએશન
நியூட்ரான் பிணைப்பு ஆற்றல்,ન્યુટ્રોન બંધનકર્તા ઊર્જા
நியூட்ரான் குண்டுவீச்சு,ન્યુટ્રોન બોમ્બમારો
நியூட்ரான் பூஸ்டர்,ન્યુટ્રોન બૂસ્ટર
நியூட்ரான் பாட்டில்,ન્યુટ્રોન બોટલ
நியூட்ரான் பிடிப்பு,ન્યુટ્રોન કેપ્ચર
நியூட்ரான் சங்கிலி எதிர்வினை,ન્યુટ્રોન સાંકળ પ્રતિક્રિયા
நியூட்ரான் இடைமறிப்பான்,ન્યુટ્રોન ઇન્ટરસેપ્ટર
நியூட்ரான் கால்குலேட்டர்,ન્યુટ્રોન કેલ્ક્યુલેટર
"நியூட்ரான் பகுதி, நியூட்ரான் நிகழ்தகவு பகுதி","ન્યુટ્રોન ક્ષેત્ર, ન્યુટ્રોન સંભાવના ક્ષેત્ર"
நியூட்ரான் வரலாறு,ન્યુટ્રોન ઇતિહાસ
நியூட்ரான் சிதைவு,ન્યુટ્રોન સડો
நியூட்ரான் சிதைவு,ન્યુટ્રોન ડિગ્રેડેશન
நியூட்ரான் அடர்த்தி,ન્યુટ્રોન ઘનતા
நியூட்ரான் கண்டுபிடிப்பான்,ન્યુટ્રોન ડિટેક્ટર
நியூட்ரான் மாறுபாடு,ન્યુટ્રોન વિવર્તન
நியூட்ரான் டிஃப்ராக்டோமீட்டர்,ન્યુટ્રોન ડિફ્રેક્ટોમીટર
நியூட்ரான் பரவல்,ન્યુટ્રોન પ્રસરણ
நியூட்ரான் அளவு,ન્યુટ્રોન ડોઝ
நியூட்ரான் பொருளாதாரம்,ન્યુટ્રોન અર્થતંત્ર
நியூட்ரான் விளைவு,ન્યુટ્રોન અસર
நியூட்ரான் ஆற்றல் வகுப்பு,ન્યુટ્રોન ઊર્જા વર્ગ
நியூட்ரான் அதிகப்படியானது,ન્યુટ્રોન એક્સેસ
நியூட்ரான் அதிகப்படியான,ન્યુટ્રોન વધારે
நியூட்ரான் ஃப்ளக்ஸ்,ન્યુટ્રોન પ્રવાહ
நியூட்ரான் காமா ரெக்கார்டர்,ન્યુટ્રોન ગામા રેકોર્ડર
நியூட்ரானின் அரை ஆயுள்,ન્યુટ્રોનનું અર્ધ જીવન
நியூட்ரான் கடினப்படுத்துதல்,ન્યુટ્રોન સખ્તાઇ
"நியூட்ரான் பேரலல், நியூட்ரான் ஹோவிட்சர்","ન્યુટ્રોન સમાંતર, ન્યુટ્રોન હોવિત્ઝર"
நியூட்ரான் தூண்டல் சிதறல் எதிர்வினை,ન્યુટ્રોન ઇન્ડક્ટિવ સ્કેટરિંગ રિએક્શન
நியூட்ரான் கதிர்வீச்சு,ન્યુટ્રોન ઇરેડિયેશન
நியூட்ரோ சோம்பல்,ન્યુટ્રો સુસ્તી
நியூட்ரான் வயது,ન્યુટ્રોન વય
நியூட்ரான் ஆவணம்,ન્યુટ્રોન દસ્તાવેજ
நியூட்ரான் உருவாக்கம்,ન્યુટ્રોન ઓથરીંગ
நியூட்ரான் எழுதும் முறை,ન્યુટ્રોન ઓથરીંગ પદ્ધતિ
நியூட்ரான் காந்த தருணம்,ન્યુટ્રોન ચુંબકીય ક્ષણ
நியூட்ரான் மோனோக்ரோமேட்டர்,ન્યુટ્રોન મોનોક્રોમેટર
நியூட்ரான் செறிவூட்டல் காரணி,ન્યુટ્રોન સંવર્ધન પરિબળ
நியூட்ரான் எண்,ન્યુટ્રોન નંબર
நியூட்ரான் ஒளியியல்,ન્યુટ્રોન ઓપ્ટિક્સ
நியூட்ரான் இயற்பியல்,ન્યુટ્રોન ભૌતિકશાસ્ત્ર
"நியூட்ரான்-புரோட்டான் மாதிரி, நியூட்ரான்-புரோட்டான் மாதிரி","ન્યુટ્રોન-પ્રોટોન મોડેલ, ન્યુટ્રોન-પ્રોટોન મોડેલ"
நியூட்ரான் கதிர்வீச்சு பிடிப்பு,ન્યુટ્રોન રેડિયેશન કેપ્ચર
நியூட்ரான் கதிர்வீச்சு விளக்கம்,ન્યુટ્રોન રેડિયેશન ચિત્ર
நியூட்ரான் எதிர் சமநிலைப்படுத்தி,ન્યુટ્રોન કાઉન્ટરબેલેન્સર
நியூட்ரான்-பிரதிபலித்த துகள்,ન્યુટ્રોન-પ્રતિબિંબિત કણ
நியூட்ரான் பிரதிபலிப்பு,ન્યુટ્રોન પ્રતિબિંબ
நியூட்ரான் நிறைந்தது,ન્યુટ્રોન સમૃદ્ધ
நியூட்ரான் சிதறல்,ન્યુટ્રોન સ્કેટરિંગ
நியூட்ரான் தேர்வு,ન્યુટ્રોન પસંદગી
நியூட்ரான் தோற்றம்,ન્યુટ્રોન મૂળ
"நியூட்ரான் ஸ்பெக்ட்ரோமீட்டர், நியூட்ரான் ஸ்பெக்ட்ரோமீட்டர்","ન્યુટ્રોન સ્પેક્ટ્રોમીટર, ન્યુટ્રોન સ્પેક્ટ્રોમીટર"
நியூட்ரான் ஸ்பெக்ட்ரோஸ்கோபி,ન્યુટ્રોન સ્પેક્ટ્રોસ્કોપી
நியூட்ரான் வெப்பம்,ન્યુટ્રોન ગરમી
நியூட்ரான் பரிமாற்றக் கோட்பாடு,ન્યુટ્રોન ટ્રાન્ઝિટ થિયરી
நியூட்ரான் விசையாழி,ન્યુટ્રોન ટર્બાઇન
நியூட்ரான் வேகம் மாறி,ન્યુટ્રોન વેગ ચલ
"நியூட்ரான் உற்பத்தி, நியூட்ரான் தயாரிப்பு","ન્યુટ્રોન ઉત્પાદન, ન્યુટ્રોન ઉત્પાદન"
நியூட்ரான் மாற்றம்,ન્યુટ્રોન સંક્રમણ
நடுநிலை வட்ட எல்லை,તટસ્થ વર્તુળ સરહદ
ஏக்கம் வட்டம்,નોસ્ટાલ્જિક વર્તુળ
நெவா-திரை,neva-પડદો
செய்தி ஒளிபரப்பு,સમાચાર પ્રસારણ
செய்தி ஒளிபரப்பாளர்,સમાચાર પ્રસારણકર્તા
நியூட்டனின் குளிரூட்டும் விதி,ન્યુટનનો ઠંડકનો નિયમ
நியூட்டனின் ஈர்ப்பு விதி,ન્યુટનનો ગુરુત્વાકર્ષણનો નિયમ
நியூட்டனின் எதிர்ப்பு விதி,ન્યુટનનો પ્રતિકારનો નિયમ
நியூட்டனின் இயக்க விதிகள்,ન્યુટનના ગતિના નિયમો
நியூட்டன் வளையம்,ન્યૂટન રિંગ
நியூட்டனின் ஒளிக் கோட்பாடு,ન્યુટનનો પ્રકાશનો સિદ્ધાંત
நியூட்டனின் கருத்துக்கள்,ન્યુટોનિયન ખ્યાલો
நியூட்டனின் ஓட்டம்,ન્યુટોનિયન પ્રવાહ
நியூட்டனின் திரவம்,ન્યુટોનિયન પ્રવાહી
நியூட்டனி கவனம்,newtany ફોકસ
நியூட்டனின் உராய்வு விதி,ન્યુટનનો ઘર્ષણનો નિયમ
நியூட்டனின் திரவம்,ન્યુટોનિયન પ્રવાહી
நியூட்டனி இயக்கவியல்,ન્યૂટેની મિકેનિક્સ
நியூட்டனின் சாத்தியமான ஆற்றல்,ન્યુટોનિયન સંભવિત ઊર્જા
நியூட்னி அறிவுறுத்தல் சட்டகம்,ન્યૂટની સૂચના ફ્રેમ
"நியூட்டன் தொலைநோக்கி, நியூட்டன் தொலைநோக்கி","ન્યૂટન ટેલિસ્કોપ, ન્યૂટન ટેલિસ્કોપ"
நியூட்டனின் மாற்றம்,ન્યૂટોનિયન ટ્રાન્સફોર્મેશન
நியூட்டனின் வேகம்,ન્યુટોનિયન વેલોસીટી
நியூட்டனின் பாகுத்தன்மை,ન્યુટોનિયન સ્નિગ્ધતા
இரண்டாவது பக்கத்து அண்டை,બીજા અડીને પડોશી
"நிகாட் பேட்டரி, நிக்கல் காட்மியம் பேட்டரி","નિકાડ બેટરી, નિકલ કેડમિયમ બેટરી"
நிக்கல்-இரும்பு பேட்டரி,નિકલ-આયર્ન બેટરી
வெளியே,બહાર
நிக்கல் ப்ரிஸம்,નિકલ પ્રિઝમ
நீல வெப்பம்,વાદળી ગરમી
நீர் மாஸ் ஸ்பெக்ட்ரோகிராபர்,નીર માસ સ્પેક્ટ્રોગ્રાફર
இரவு துருவமுனைப்பு பிழை,રાત્રિ ધ્રુવીકરણ ભૂલ
இரவு போர் விமானம்,નાઇટ ફાઇટર એરક્રાફ્ટ
இரவு வரம்பு,રાત્રિ શ્રેણી
இரவு பார்வை,રાત્રિ દ્રષ્ટિ
இரவு சமிக்ஞை,રાત્રિ સંકેત
சத்தம் கதிர்வீச்சு,અવાજ કિરણોત્સર્ગ
இரவு ஒளி நிறமாலை,નાઇટ લાઇટ સ્પેક્ટ્રમ
இரவு பார்வை வரம்பு,નાઇટ વિઝન રેન્જ
இரவு பார்வை தொலைநோக்கிகள்,નાઇટ વિઝન દૂરબીન
இரவு பார்வை தொலைநோக்கிகள்,નાઇટ વિઝન દૂરબીન
நைல்,નાઇલ
நிப்கோ வட்டம்,નિપકો વર્તુળ
நிப்கோ வட்டு அமைப்பு,nipco ડિસ્ક સિસ્ટમ
பின்னப்பட்ட,ગૂંથવું
நைட்ரைல்,નાઈટ્રિલ
சொந்த அறிவுறுத்தல்,પોતાની સૂચના
விரைவான செயல்பாடு,ઝડપી કામગીરી
பூஜ்ஜிய சுமை பண்புகள்,શૂન્ય લોડ લાક્ષણિકતાઓ
பூஜ்ஜிய சுமை நிலை,શૂન્ય લોડ સ્થિતિ
பூஜ்ஜிய சுமை இழப்பு,શૂન્ય લોડ નુકશાન
பூஜ்ஜிய சுமை துண்டிப்பான்,શૂન્ય લોડ ડિસ્કનેક્ટર
செயல்படாத அறிவுறுத்தல்,બિન-ઓપરેશન સૂચના
மெல்லிய உலோகம்,દંડ ધાતુ
வரைவு,મુસદ્દો
காலமானி,ક્રોનોમીટર
இரவு படை,નાઇટ કોર્પ્સ
இரவு தலைகீழ்,રાત્રિ વ્યુત્ક્રમ
முனை பகுப்பாய்வு,નોડ વિશ્લેષણ
வடிகட்டி வரைபடம்,ફિલ્ટર ડાયાગ્રામ
முனை சமன்பாடு,નોડ સમીકરણ
அரை திடத்தை வடிகட்டவும்,ગાળણ અર્ધ ઘન
"nodular plane, nodular plane","નોડ્યુલર પ્લેન, નોડ્યુલર પ્લેન"
வடிகட்டி கீழே,ફિલ્ટર તળિયે
"முனை புள்ளி, முனை புள்ளி, பிளவு புள்ளி, வடிகட்டுதல் புள்ளி, வீழ்ச்சி புள்ளி","નોડ પોઈન્ટ, નોડ પોઈન્ટ, ક્લીવેજ પોઈન્ટ, ફિલ્ટરેશન પોઈન્ટ, ફોલ પોઈન્ટ"
வடிகட்டி புள்ளி விசை,ફિલ્ટર પોઇન્ટ કીઇંગ
மேம்பட்ட ஸ்லைடு,અદ્યતન સ્લાઇડ
வடிகட்டி பக்கம்,ફિલ્ટર પૃષ્ઠ
சீரழிவு,ડીજનરેટિવ
"கணு, கணு, இலை, நிருத்தி, வடிகட்டு, கன்டைல், முடிச்சு","નોડ, નોડ, પર્ણ, નિર્તિ, ગાળણ, કોન્ડાયલ, ગાંઠ"
இரைச்சல் ஜெனரேட்டர்,અવાજ જનરેટર
சத்தம் குறைப்பு,અવાજ ઘટાડો
சத்தம் தடுப்பான்கள்,અવાજ અવરોધકો
"சத்தம், சத்தம்","ઘોંઘાટ, અવાજ"
சத்தம் பகுப்பாய்வு,અવાજ વિશ્લેષણ
இரைச்சல் தொடர்பு,અવાજ સહસંબંધ
இரைச்சல் இசைக்குழு-நீட்டிப்பு,અવાજ બેન્ડ-વિસ્તરણ
ஒலி எதிர்ப்பு ஒலிவாங்கி,અવાજ પ્રૂફ માઇક્રોફોન
rave kotran,રેવ કોટરન
சத்தம் கட்டுப்பாடு,અવાજ નિયંત્રણ
சத்தமில்லாத மின்னோட்ட ஜெனரேட்டர்,ઘોંઘાટીયા વર્તમાન જનરેટર
இரைச்சல் டையோடு,અવાજ ડાયોડ
சத்தத்திற்கு சமமான சக்தி,અવાજની સમકક્ષ શક્તિ
சத்தத்திற்கு சமமான எதிர்ப்பு,અવાજ સમકક્ષ પ્રતિકાર
சத்தம் பிழை,અવાજની ભૂલ
ravank,રાવણક
இரைச்சல் புல வலிமை,અવાજ ક્ષેત્રની શક્તિ
இரைச்சல் குணகம்,અવાજ ગુણાંક
சத்தம் வடிகட்டி,અવાજ ફિલ્ટર
சத்தம் இல்லாத அமைப்பு,અવાજ મુક્ત સિસ્ટમ
சத்தம்,ઘોંઘાટીયા
சத்தம் உரத்த நிலை,ઘોંઘાટનું સ્તર
சத்தம் கட்டுப்படுத்தி,અવાજ મર્યાદિત કરનાર
ஈரப்பதமானி,હાઇગ્રોમીટર
இரைச்சல் பண்பேற்றம்,અવાજ મોડ્યુલેશન
ஒலி மாசு,ધ્વનિ પ્રદૂષણ
சத்தம் சக்தி,અવાજ શક્તિ
சத்தம் எதிர்ப்பு,અવાજ પ્રતિરોધક
சத்தத்தை அடக்குதல்,અવાજનું દમન
சத்தம் மதிப்பீடு,અવાજ રેટિંગ
இரைச்சல் விகிதம்,અવાજ ગુણોત્તર
சத்தம் தணிக்கும் ஆண்டெனா அமைப்பு,અવાજ ભીનાશ એન્ટેના સિસ્ટમ
சத்தம் தணிக்கும் குணகம்,અવાજ ભીનાશ ગુણાંક
இரைச்சல் பின்னணி இசைக்குழு,અવાજ પ્લેબેક બેન્ડ
இரைச்சல் வெப்பநிலை,અવાજનું તાપમાન
இரைச்சல் வெப்பநிலைக்கு சமம்,અવાજનું તાપમાન સમકક્ષ
இரைச்சல் வெப்பமானி,અવાજ થર્મોમીટર
சத்தம் அலகு,અવાજ એકમ
இரைச்சல் மின்னழுத்த ஜெனரேட்டர்,અવાજ વોલ્ટેજ જનરેટર
ரவதா,રાવતા
