Odiya,Marathi
ଲେଖା ହୋଇଥିବା ବୃତ୍ତ |,अंकित मंडळ
ତତକ୍ଷଣାତ୍,झटपट
ତତକ୍ଷଣାତ୍,तात्काळ
ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |,तात्काळ प्रवेग
ଘୂର୍ଣ୍ଣନର ତତକ୍ଷଣାତ୍ ଅକ୍ଷ |,रोटेशनचा तात्कालिक अक्ष
ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |,तात्काळ केंद्र
ତତକ୍ଷଣାତ୍ ବେଗ |,तात्काळ वेग
ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍,तात्काळ खंड
ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,पूर्णांक
ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |,पूर्णांक रेखीय प्रोग्रामिंग
ଏକୀକରଣ,अखंडता
ଏକୀକୃତ,अविभाज्य
ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,अविभाज्य विभेदक समीकरण
ଏକୀକୃତ ସମୀକରଣ |,अविभाज्य समीकरण
ଏକୀକୃତ କାର୍ଯ୍ୟ,समाकलित कार्य
ଅବିଚ୍ଛେଦ୍ୟ,अविभाज्य
ଅବିଚ୍ଛେଦ୍ୟ ଗଣନା,अविभाज्य कॅल्क्युलस
ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର,अविभाज्य वक्र
ଅବିଚ୍ଛେଦ୍ୟ ଡୋମେନ୍ |,अविभाज्य डोमेन
ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |,अविभाज्य समीकरण
ଅବିଚ୍ଛେଦ୍ୟ ସଂଖ୍ୟା,अविभाज्य संख्या
ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |,पहिल्या प्रकारचा अविभाज्य
ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |,अविभाज्य प्रतिनिधित्व
ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ,अविभाज्य चिन्ह
ଏକତ୍ର କର,समाकलित करा
ସମନ୍ୱିତ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,एकात्मिक शोषण गुणांक
ଏକୀକରଣ କାରକ |,समाकलित करणारा घटक
ଏକୀକରଣ,एकत्रीकरण
ଭିନ୍ନତା ଦ୍ୱାରା ଏକୀକରଣ |,भिन्नतेद्वारे एकत्रीकरण
ଅଂଶଗୁଡ଼ିକ ଦ୍ୱାରା ଏକୀକରଣ,भागांद्वारे एकत्रीकरण
ଯୁକ୍ତିଯୁକ୍ତକରଣ ଦ୍ୱାରା ଏକୀକରଣ |,तर्कशुद्धीकरणाद्वारे एकत्रीकरण
ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |,प्रतिस्थापनाद्वारे एकत्रीकरण
କ୍ରମାଗତ ହ୍ରାସ ଦ୍ୱାରା ଏକୀକରଣ |,सलग कपात करून एकत्रीकरण
କ୍ରମରେ ଏକୀକରଣ |,मालिकेद्वारे एकत्रीकरण
ଭେକ୍ଟରର ଏକୀକରଣ,वेक्टरचे एकत्रीकरण
ଏକ ବନ୍ଦ ପୃଷ୍ଠ ଉପରେ ଏକୀକରଣ |,बंद पृष्ठभागावर एकत्रीकरण
ଇଣ୍ଟିଗ୍ରେଟର୍,इंटिग्रेटर
ଇଣ୍ଟିଗ୍ରେଟର ଉପାଦାନ,इंटिग्रेटर घटक
ଇଣ୍ଟିଗ୍ରୋ - ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,इंटिग्रो - विभेदक समीकरण
ବାଧା,व्यत्यय
ଅଦଳବଦଳ କାର୍ଯ୍ୟ,अदलाबदल करण्यायोग्य ऑपरेशन
ଅଦଳବଦଳ,अदलाबदल
ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ,आंतरवर्गीय सहसंबंध
ଆନ୍ତରିକ ସମ୍ପର୍କ,आंतरसंबंध
ଆନ୍ତ corr ସମ୍ପର୍କ କୋଏଫିସିଏଣ୍ଟ୍ |,आंतरसंबंध गुणांक
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,परस्परावलंबन
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,परस्परावलंबी
ଆଗ୍ରହ,व्याज
ଇଣ୍ଟରଫେସ୍,इंटरफेस
ଇଣ୍ଟରଫେସିଆଲ୍ କୋଣ |,इंटरफेसियल कोन
integrand,इंटिग्रँड
ଏକୀକୃତ,एकात्मिक
ଭିତର,आतील
ଭିତର କୋଣ,आतील कोन
ଆଭ୍ୟନ୍ତରୀଣ କ୍ଷେତ୍ର,अंतर्गत क्षेत्र
ଆଭ୍ୟନ୍ତରୀଣ ଡୋମେନ୍ |,अंतर्गत डोमेन
ଭିତର ଉପାଦାନ |,आतील घटक
ଏକ ସେଟ୍ ର ଭିତର |,सेटचे आतील भाग
ଭିତର ବିପରୀତ କୋଣ |,आतील बाजू विरुद्ध कोन
ଆଭ୍ୟନ୍ତରୀଣ ଗ୍ରହ,अंतर्गत ग्रह
ଭିତର ବିନ୍ଦୁ |,आतील बिंदू
ମଧ୍ୟବର୍ତ୍ତୀ,मध्यवर्ती
ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |,मध्यवर्ती बिंदू
ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |,मध्यवर्ती मूल्य प्रमेय
ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |,अंतर्गत दुभाजक
ଇଣ୍ଟରପୋଲେସନ୍ |,इंटरपोलेशन
ଇଣ୍ଟରପୋଲେସନ୍ ସୂତ୍ର |,इंटरपोलेशन सूत्र
ଛକ,छेदन करणारा
ଛକଗୁଡିକ,छेदणारे वक्र
ବିଚ୍ଛେଦ ରେଖା |,छेदणाऱ्या रेषा
ଛକ,छेदनबिंदू
ଛକ ବକ୍ର,छेदनबिंदू वक्र
ବକ୍ରର ଛକ,वक्रांचे छेदनबिंदू
ସେଟ୍ ର ଛକ,संचांचे छेदनबिंदू
ବ୍ୟବଧାନ,मध्यांतर
ବ୍ୟବଧାନ ଆକଳନ |,मध्यांतर अंदाज
ଇଣ୍ଟିଭାଲ୍ ଆକଳନ,inteval अंदाज
ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |,मध्यांतर बिंदू
ଇଣ୍ଟ୍ରା-ବ୍ଲକ୍ ପ୍ରଭାବ,इंट्रा-ब्लॉक प्रभाव
ଇଣ୍ଟ୍ରାକ୍ଲାସ୍ ସମ୍ପର୍କ,इंट्राक्लास सहसंबंध
ପରିବର୍ତ୍ତନ,invariance
ଅବ arian ଧ |,अपरिवर्तनीय
ଅବ arian ଧ ପ୍ରଣାଳୀ |,अपरिवर्तनीय प्रणाली
ଭଣ୍ଡାର,यादी
ଭଣ୍ଡାର ବଣ୍ଟନ |,इन्व्हेंटरी वाटप
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ |,इन्व्हेंटरी नियंत्रण
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |,इन्व्हेंटरी कंट्रोल मॉडेल
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |,इन्व्हेंटरी कंट्रोल सिस्टम
ଭଣ୍ଡାର ଚକ୍ର |,इन्व्हेंटरी सायकल
ଭଣ୍ଡାର ଧାରଣ ମୂଲ୍ୟ |,इन्व्हेंटरी होल्डिंग खर्च
ଭଣ୍ଡାର ବିନ୍ଦୁ |,इन्व्हेंटरी पॉइंट
ଭଣ୍ଡାର ନୀତି |,इन्व्हेंटरी धोरण
ଭଣ୍ଡାର ପରିସ୍ଥିତି |,इन्व्हेंटरी परिस्थिती
ଓଲଟା,व्यस्त
ଓଲଟା ସମ୍ପର୍କ,व्यस्त सहसंबंध
ଓଲଟା କାର୍ଯ୍ୟ,व्यस्त कार्य
ଓଲଟା ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,व्यस्त हायपरबोलिक फंक्शन
ବିପରୀତ ଆନୁପାତିକ |,व्यस्त प्रमाणात
ଓଲଟା ମ୍ୟାପିଙ୍ଗ୍ |,व्यस्त मॅपिंग
ଓଲଟା ସଂଖ୍ୟା,व्यस्त संख्या
ଏକ ମାଟ୍ରିକ୍ସର ଓଲଟା |,मॅट्रिक्सचा व्यस्त
ଓଲଟା ପର୍ମୁଟେସନ୍ |,व्यस्त क्रमपरिवर्तन
ଓଲଟା ଅନୁପାତ |,व्यस्त प्रमाण
ଓଲଟା ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,व्यस्त त्रिकोणमितीय कार्य
ବିପରୀତ ସୂତ୍ର |,उलथापालथ सूत्र
କ୍ରମର ବିପରୀତତା |,ऑर्डरचा उलटा
invertible matrix,इन्व्हर्टेबल मॅट्रिक्स
ଅଦୃଶ୍ୟ ରୂପାନ୍ତର |,अपवर्तनीय परिवर्तन
ଅଯ irr କ୍ତିକ |,तर्कहीन
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,तर्कहीन समीकरण
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,तर्कहीन अभिव्यक्ती
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,अपरिमेय संख्या
ଅଯ irr କ୍ତିକ ମୂଳ |,तर्कहीन मूळ
ଅବିସ୍ମରଣୀୟ |,अपरिवर्तनीय
ଇରୋଟେସନ୍ ଭେକ୍ଟର୍ |,इरोटेशनल वेक्टर
irrotational vector function,इरोटेशनल वेक्टर फंक्शन
ଇରୋଟେସନ୍ ବେଗ |,इरोटेशनल वेग
isogonal,समभुज
isokurtosis,isokurtosis
ଅଲଗା ଅତ୍ୟାବଶ୍ୟକ ଏକକତା |,पृथक आवश्यक एकवचन
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,अलग बिंदू
ଆଇସୋମେଟ୍ରିକ୍ |,सममितीय
isosceles ବିନ୍ୟାସ,समद्विभुज कॉन्फिगरेशन
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,पुनरावृत्ती अविभाज्य
ପୁନରାବୃତ୍ତି ଇଣ୍ଟରପୋଲେସନ୍ |,पुनरावृत्ती प्रक्षेपण
ପୁନରାବୃତ୍ତି,पुनरावृत्ती
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,पुनरावृत्ती सूत्र
ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |,पुनरावृत्ती एकीकरण सूत्र
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,पुनरावृत्ती प्रक्रिया
ପୁନରାବୃତ୍ତି କ techni ଶଳ |,पुनरावृत्ती तंत्र
ଯାଦବ,जेकोबियन
ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |,जेकोबियन निर्धारक
ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |,जेकोबियन मॅट्रिक्स
ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |,संच जोडणे
ମିଳିତ,संयुक्त
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,संयुक्त घनता कार्य
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ,संयुक्त वारंवारता कार्य
ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,संयुक्तपणे अवलंबून चल
ମିଳିତ ସମ୍ଭାବନା |,संयुक्त संभाव्यता
ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍),सामील व्हा (=संघ)
ଡେଇଁପଡ |,उडी
ବନ୍ଦ ଡେଇଁବା |,उडी खंडित होणे
ଯଥାର୍ଥତା |,औचित्य
ଯଥାର୍ଥତା,समर्थन करणे
କର୍ନାଗ୍ ମାନଚିତ୍ର,कर्णॉफ नकाशा
କର୍ଣ୍ଣଲ,कर्नल
ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |,मॅपिंगचे कर्नल
କିଏନାମେଟିକ୍ସ |,किनेमॅटिक्स
ଗତିଜ ଶକ୍ତି,गतीज ऊर्जा
ଗତିଜ,गतीशास्त्र
କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,कोल्मोगोरोफ स्मरनोव्ह चाचणी
କ୍ରୋନେକର୍ ଡେଲଟା |,क्रोनेकर डेल्टा
କୁର୍ତ୍ତୋସିସ୍,कर्टोसिस
ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |,Lagrange चे कार्य
ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |,Lagrange चे गुणक
ଲାମିନା,लॅमिना
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,Laplace परिवर्तन
ବହୁ ସଂଖ୍ୟା,मोठ्या संख्येने
ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ),सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ)
ପାର୍ଶ୍ୱ ପୃଷ୍ଠ,बाजूकडील पृष्ठभाग
ଲାଟିନ୍ ବର୍ଗ,लॅटिन चौरस
ଲାଟସ୍ ରେକ୍ଟମ୍ |,लॅटस गुदाशय
ନିୟମ,कायदा
ବେଗ ଯୋଡିବାର ନିୟମ |,वेग जोडण्याचा कायदा
ଯୋଗର ନିୟମ |,जोडणीचा कायदा
ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |,परतावा कमी करण्याचा कायदा
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,गुरुत्वाकर्षणाचा नियम
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |,गटांसाठी होमोमॉर्फिझमचा कायदा
ରିଙ୍ଗ ପାଇଁ ହୋମୋର୍ଫିଜିମର ନିୟମ |,रिंग्ससाठी होमोमॉर्फिझमचा कायदा
ବୃଦ୍ଧି ଖର୍ଚ୍ଚର ନିୟମ |,वाढत्या खर्चाचा कायदा
ସୂଚକାଙ୍କ ନିୟମ |,निर्देशांकांचा कायदा
ନିଷ୍କ୍ରିୟତାର ନିୟମ |,जडत्वाचा कायदा
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,मोठ्या संख्येचा कायदा
ସମ୍ଭାବ୍ୟତାର ନିୟମ |,संभाव्यतेचा नियम
ସାଇନସ୍ ନିୟମ |,साइन्सचा नियम
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,घातांकांचे नियम
ଗତିର ନିୟମ |,गतीचे नियम
ସ୍ତର,थर
ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା,अग्रगण्य गुणांक
ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |,अग्रगण्य कर्ण
ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |,अग्रगण्य सबमॅट्रिक्स
ଅଗ୍ରଣୀ ଶବ୍ଦ,अग्रगण्य पद
ସର୍ବନିମ୍ନ,किमान
ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM),किमान सामान्य एकाधिक (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନ |,किमान घटक
ସର୍ବନିମ୍ନ ବର୍ଗ,किमान चौरस
ସର୍ବନିମ୍ନ ଉପର ସୀମା |,किमान वरची सीमा
ବାମ କୋସେଟ,डावा कोसेट
ବାମ ହାତି,डावखुरा
ବାମ ହାତର ସ୍କ୍ରୁ |,डाव्या हाताचा स्क्रू
ଓଲଟା,डावीकडे उलट
ବାମ ଗୁଣନ,बाकी गुणाकार
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,लीबनिट्झ सूत्र
ଲମ୍ବ,लांबी
ଲେପ୍ଟୋକର୍ଟିକ୍ |,लेप्टोकर्टिक
ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର,लेप्टोकर्टिक वक्र
ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |,लेप्टोकर्टोसिस
ସ୍ତର ବକ୍ର,पातळी वक्र
ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର,आत्मविश्वासाची पातळी
ମହତ୍ତ୍ level ର ସ୍ତର |,महत्त्व पातळी
ଶବ୍ଦଗତ ଭାବରେ |,शब्दकोशानुसार
ଶବ୍ଦଗତ କ୍ରମ |,कोशशास्त्रीय क्रम
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,संभाव्य कार्य
ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |,संभाव्य गुणोत्तर चाचणी
ସୀମା,मर्यादा
ସୀମିତ,मर्यादित करणे
ମୂଲ୍ୟ ସୀମିତ,मर्यादित मूल्य
ବେଗକୁ ସୀମିତ କରିବା |,मर्यादित वेग
ଅର୍ଥରେ ସୀମା |,सरासरी मर्यादा
ଏକୀକରଣର ସୀମା |,एकत्रीकरणाची मर्यादा
କ୍ରମର ସୀମା |,क्रम मर्यादा
ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ),मर्यादा बिंदू (= क्लस्टर पॉइंट)
ବେଗକୁ ସୀମିତ କରନ୍ତୁ |,वेग मर्यादित करा
ରେଖା,ओळ
ର line ଖ୍ୟ,रेखीय
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |,रेखीय बीजगणित
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,रेखीय बीजगणितीय समीकरण
ର line ଖିକ ଆନୁମାନିକତା |,रेखीय अंदाजे
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,रेखीय लक्षण
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,रेखीय गुणांक
ର line ଖ୍ୟ ମିଶ୍ରଣ |,रेखीय संयोजन
ର line ଖିକ ପ୍ରତିବନ୍ଧକ |,रेखीय मर्यादा
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,रेखीय अवलंबित्व
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,रेखीय भिन्न समीकरण
ରେଖା ଆକାର,रेखीय परिमाण
ର line ଖ୍ୟ ସମୀକରଣ |,रेखीय समीकरण
ର line ଖ୍ୟ ଫର୍ମ |,रेखीय फॉर्म
ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |,रेखीय अपूर्णांक परिवर्तन
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,रेखीय कार्य
ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |,रेखीय कार्यात्मक
ରେଖା ଗୋଷ୍ଠୀ |,रेखीय गट
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,रेखीय स्वातंत्र्य
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,रेखीय स्वतंत्र संबंध
ର line ଖିକ ଅସମାନତା |,रेखीय असमानता
ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,रेखीय एकसंध विभेदक समीकरण
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,रेखीय अविभाज्य समीकरण
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,रेखीय प्रक्षेपण
ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |,रेखीय किमान चौरस प्रतिगमन विश्लेषण
ର ar ଖିକତା |,रेखीयता
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,रेखीय अवलंबून
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,रेखीय स्वतंत्र
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,रेखीय मॅपिंग
ର line ଖିକ କ୍ରମ |,रेखीय क्रम
ର line ଖିକ କ୍ରମ |,रेखीय क्रम
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,रेखीय प्रोग्रामिंग
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,रेखीय प्रोग्रामिंग अल्गोरिदम
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,रेखीय प्रोग्रामिंग समस्या
ର line ଖିକ ରିଗ୍ରେସନ୍ |,रेखीय प्रतिगमन
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,रेखीय प्रतिगमन गुणांक
ର line ଖ୍ୟ ସମ୍ପର୍କ |,रेखीय संबंध
ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍),रेखीय जागा (= वेक्टर स्पेस)
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,रेखीय उपस्थान
ର line ଖିକ ରୂପାନ୍ତର |,रेखीय परिवर्तन
ର line ଖ୍ୟ ଧାରା |,रेखीय कल
ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |,रेखीय निःपक्षपाती अंदाज
ର line ଖ୍ୟ ବେଗ |,रेखीय वेग
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,ओळ अविभाज्य
ଛକ ରେଖା,छेदनबिंदूची ओळ
ରେଗ୍ରେସନ୍ ରେଖା |,प्रतिगमन ओळ
ଲୋକାଲ୍ ଭେକ୍ଟର୍ |,स्थानिकीकृत वेक्टर
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,स्थानिक इष्टतम
ଲୋକସ୍,स्थान
ଲଗ୍,लॉग
ଲୋଗାରିଥମିକ୍ |,लॉगरिदमिक
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,लॉगरिदमिक अचूकता
ଲୋଗାରିଥମିକ୍ ଗଣନା |,लॉगरिदमिक गणना
ଲୋଗାରିଥମିକ୍ ବକ୍ର,लॉगरिदमिक वक्र
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,लॉगरिदमिक व्युत्पन्न
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |,लॉगरिदमिक भिन्नता
ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ,लॉगरिदमिक कार्य
ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ),लॉगरिदमिक मीन (=भौमितीय मध्य)
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,लॉगरिदमिक सामान्य वितरण
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,लॉगरिदमिक संबंध
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,लॉगरिदमिक स्केल
ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |,लॉगरिदमिक मालिका
ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍),लॉगरिदमिक सर्पिल (समभुज सर्पिल)
ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍),लॉगरिदमिक टेबल (=लॉग टेबल)
logarithm (ଲଗ),लॉगरिदम (लॉग)
ତର୍କ,तर्कशास्त्र
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,तार्किकदृष्ट्या समतुल्य
ଲଜିଷ୍ଟିକ୍ ବକ୍ର,लॉजिस्टिक वक्र
ସାଧାରଣ ବଣ୍ଟନ |,सामान्य वितरण
ଦ୍ରାଘିମା,रेखांश
ଲୁପ୍,पळवाट
ଲଟେରୀ,लॉटरी
ନିମ୍ନ ଦଣ୍ଡିକା |,खालचा बार
ନିମ୍ନ ବନ୍ଧା |,कमी बंधन
ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,लोअर रिमन इंटिग्रल
କମ୍ ରାଶି,कमी बेरीज
ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,खालचा त्रिकोणी मॅट्रिक्स
ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |,मॅक्लॉरिनचा विस्तार
ଯାଦୁ ସଂଖ୍ୟା,जादूची संख्या
ମ୍ୟାଜିକ୍ ବର୍ଗ,जादूचा चौरस
ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ),परिमाण मर्यादा (=मर्यादित विशालता)
ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |,मेल केलेली प्रश्नावली
ମେଲ୍ ସର୍ଭେ |,मेल सर्वेक्षण
ମହାନ୍ (ଉପର ସୀମା),मेजरंट (वरची सीमा)
ପ୍ରମୁଖ ଆର୍କ,प्रमुख चाप
ପ୍ରମୁଖ ସେଟ୍ |,मोठा संच
ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,अनेक मौल्यवान कार्य
ମାନଚିତ୍ର,नकाशा
ସେଟ୍ ରେ ମାନଚିତ୍ର,सेट मध्ये नकाशा
ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |,सेटचे मॅपिंग
ସାଂଘାତିକ ସମ୍ଭାବନା |,किरकोळ संभाव्यता
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,गणितीय विश्लेषण
ଗାଣିତିକ ଯୁକ୍ତି,गणितीय युक्तिवाद
ଗାଣିତିକ କେନ୍ଦ୍ର,गणितीय केंद्र
ଗାଣିତିକ ଜଟିଳତା |,गणितीय गुंतागुंत
ଗାଣିତିକ ଅର୍ଥନୀତି,गणितीय अर्थशास्त्र
ଗାଣିତିକ ଆଶା,गणितीय अपेक्षा
ଗାଣିତିକ ରୂପ |,गणितीय फॉर्म
ଗାଣିତିକ ସୂତ୍ର,गणितीय सूत्रीकरण
ଗାଣିତିକ ପରିଚୟ,गणितीय ओळख
ଗାଣିତିକ ତର୍କ,गणितीय तर्क
ଗାଣିତିକ ମଡେଲ୍ |,गणितीय मॉडेल
ଗାଣିତିକ ଧାରଣା,गणितीय कल्पना
ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |,मॅट्रिक्स डिगोनालायझेशन
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,मॅट्रिक्स व्यस्त
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,मॅट्रिक्स उलटा
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,मॅट्रिक्स पुनरावृत्ती पद्धत
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,मॅट्रिक्स पद्धत
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,मॅट्रिक्स गुणाकार
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,स्थिरांकांचे मॅट्रिक्स
ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |,परिणामकारकतेचे मॅट्रिक्स
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,मॅट्रिक्स ऑपरेटर
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,मॅट्रिक्स बहुपदी
